EmpiricalD2,TimestepsSoFar,InitialReturnStd,LearnableVariance,InitialReturnMax,Bound,ReturnMeanIW,StdIWNorm,MeanIW,ReturnStepMaxmin,EpLenMean,StdIW,Iteration,MaxIW,InitialReturnMean,MinIW,MaxIWNorm,InitialBound,OptimizationReturnMean,TimeElapsed,EpRewMean,MeanIWNorm,ESSRenyi,OptimizationReturnMin,ESSClassic,InitialReturnMin,VarianceInit,OptimizationReturnMax,Weights,ReturnStepMax,J_sample_variance,MinIWNorm,MeanEntropy,EpisodesSoFar,EpThisIter
1.8002597,3698902,732.91626,,4999.0815,1678.355,2499.8472,0.015630124,1.0699743,10.0,219.81,1.5630126,287,15.518658,2187.8506,0.08220413,0.15518658,1575.5906,2177.8696,6677.164613723755,2187.850580387028,0.010699743,55.547543,,31.908913,9.98091,-1.0,4989.1006,[-0.875  2.149 -3.126 -2.491],10.0,22109372.0,0.0008220413,0.4189424,28700,100
1.0859324,3720492,642.8772,,4959.224,1586.0302,2218.9675,0.0029648934,1.0406915,10.0,215.9,0.29648936,288,2.0097573,2148.6733,0.46374786,0.020097572,1541.2949,2148.6733,6719.159841537476,2148.6734336976365,0.010406914,92.08677,,92.49272,,-1.0,4959.224,[-0.859  2.134 -3.131 -2.526],10.0,847805.6,0.0046374784,0.4189424,28800,100
1.0833284,3741976,590.4562,,4339.37,1676.791,2229.9531,0.002996715,1.0554026,10.0,214.84,0.29967153,289,1.9011971,2138.0693,0.5137176,0.01901197,1606.6069,2128.089,6756.183159351349,2138.069165283348,0.010554028,92.30811,,92.53927,9.980007,-1.0,4329.39,[-0.863  2.146 -3.132 -2.515],10.0,621081.7,0.005137176,0.4189424,28900,100
1.121061,3762734,695.0537,,4999.3086,1494.7424,2143.0337,0.0037518335,1.0477896,10.0,207.58,0.37518334,290,2.756895,2065.575,0.40903077,0.02756895,1453.2869,2065.575,6793.237179994583,2065.574831760753,0.010477895,89.20122,,88.635605,,-1.0,4999.3086,[-0.856  2.112 -3.118 -2.496],10.0,986579.4,0.0040903077,0.4189424,29000,100
1.0428383,3783652,629.26013,,4029.5159,1602.28,2106.2527,0.002157679,1.011969,10.0,209.18,0.21576793,291,1.815299,2081.468,0.636037,0.01815299,1587.9551,2081.468,6825.881891489029,2081.468133210478,0.01011969,95.89214,,95.651596,,-1.0,4029.5159,[-0.872  2.125 -3.114 -2.508],10.0,629244.75,0.0063603697,0.4189424,29100,100
1.1566921,3804642,625.8723,,4308.961,1663.2583,2230.8384,0.003731468,1.0597131,10.0,209.9,0.3731468,292,2.2693186,2088.651,0.39176917,0.022693185,1560.9128,2088.651,6860.478296041489,2088.650551535834,0.010597131,86.45343,,88.96886,,-1.0,4308.961,[-0.875  2.127 -3.099 -2.497],10.0,1140163.2,0.0039176918,0.4189424,29200,100
1.1364,3826134,594.7537,,4549.247,1655.5105,2249.4617,0.0044106827,1.0427351,10.0,214.92,0.44106826,293,2.6189148,2138.8708,0.28497466,0.026189148,1581.7041,2138.8708,6897.677017688751,2138.8709792775658,0.010427351,87.997185,,84.82325,,-1.0,4549.247,[-0.861  2.107 -3.073 -2.503],10.0,1909590.1,0.0028497465,0.4189424,29300,100
1.0661985,3848115,574.7762,,3879.496,1769.3208,2259.9348,0.0025398592,1.0376959,10.0,219.81,0.25398594,294,1.7509418,2187.7441,0.52643466,0.017509418,1712.6046,2067.8464,6938.153975248337,2187.744129554427,0.010376957,93.79117,,94.347885,119.89755,-1.0,3759.5986,[-0.835  2.059 -3.04  -2.477],10.0,627998.4,0.0052643465,0.4189424,29400,100
2.1519954,3868449,638.98865,,3729.545,1738.925,2408.998,0.013420915,1.1353278,10.0,203.34,1.3420916,295,10.105657,2023.0671,0.07601068,0.10105656,1566.293,2023.0671,6977.23970246315,2023.0669900421221,0.011353277,46.468502,,41.711803,,-1.0,3729.545,[-0.825  2.042 -3.    -2.476],10.0,11648880.0,0.0007601068,0.4189424,29500,100
1.9168408,3889514,582.3872,,3639.5667,1804.7512,2421.8977,0.011478174,1.1501061,10.0,210.65,1.1478174,296,7.604103,2096.1729,0.032877687,0.07604103,1650.4187,2096.1729,7017.765220403671,2096.1727967088977,0.011501062,52.169174,,50.0996,,-1.0,3639.5667,[-0.799  2.042 -3.004 -2.457],10.0,8951306.0,0.00032877686,0.4189424,29600,100
1.038295,3911427,632.0187,,4949.207,1589.2935,2206.9424,0.0020033796,1.0175625,10.0,219.13,0.20033796,297,1.727352,2180.9268,0.6206684,0.01727352,1574.7751,1911.12,7057.189556360245,2180.9266547128204,0.010175625,96.31174,,96.26847,269.80658,-1.0,4679.4004,[-0.824  2.074 -3.013 -2.436],10.0,626691.5,0.006206684,0.4189424,29700,100
6.859451,3932458,501.81506,,3789.2246,2371.445,3586.905,0.04260169,1.5530621,10.0,210.31,4.260169,298,34.20773,2092.733,0.019652182,0.34207729,1628.6493,2092.733,7094.0052535533905,2092.7328847153817,0.015530621,14.578426,,11.730933,,-1.0,3789.2246,[-0.83   2.077 -3.017 -2.432],10.0,118944660.0,0.00019652181,0.4189424,29800,100
1.5450956,3952749,684.80927,,4229.5786,1631.8676,2275.7705,0.008012973,1.0773304,10.0,202.91,0.8012973,299,4.6808643,2018.7306,0.15200709,0.04680864,1500.7152,2018.7306,7134.048898696899,2018.7307315045612,0.010773305,64.72092,,64.38281,,-1.0,4229.5786,[-0.855  2.097 -3.024 -2.364],10.0,5131278.0,0.0015200708,0.4189424,29900,100
1.0608367,3973307,536.28485,,4029.2349,1606.2631,2114.5308,0.002311736,1.0372803,10.0,205.58,0.2311736,300,1.7836206,2045.447,0.5761827,0.017836206,1551.9684,1935.5548,7174.157891511917,2045.4468985487993,0.010372804,94.26522,,95.26814,109.89208,-1.0,3919.3428,[-0.863  2.097 -3.045 -2.404],10.0,487840.66,0.005761827,0.4189424,30000,100
1.0660291,3994828,619.24915,,4109.3853,1692.3138,2211.9592,0.0024568106,1.021985,10.0,215.21,0.24568106,301,1.7325585,2141.74,0.5442495,0.017325584,1638.4451,2011.81,7215.893513441086,2141.7401104018977,0.010219851,93.80607,,94.5367,129.93011,-1.0,3979.455,[-0.868  2.091 -3.062 -2.391],10.0,846099.0,0.0054424945,0.4189424,30100,100
3.4361448,4015967,618.09015,,4359.3423,1706.7286,2696.4258,0.022543244,1.3239173,10.0,211.39,2.2543244,302,13.020794,2103.5198,0.04218885,0.13020794,1569.6113,2093.5386,7252.737600326538,2103.5196374369275,0.013239171,29.102383,,25.644836,9.981129,-1.0,4349.3613,[-0.864  2.09  -3.089 -2.404],10.0,25741150.0,0.0004218885,0.4189424,30200,100
1.0090619,4036177,470.18744,,4099.516,1527.2644,2031.6204,0.00088971644,1.0104865,10.0,202.1,0.088971645,303,1.3167024,2010.6584,0.8099599,0.013167024,1508.5721,1140.9797,7293.492780923843,2010.658343976216,0.010104865,99.101944,,99.230736,869.6786,-1.0,3229.8374,[-0.866  2.02  -3.005 -2.369],10.0,1022038.6,0.008099599,0.4189424,30300,100
1.4295772,4055765,662.5404,,4999.433,1399.2395,2131.339,0.008241013,1.1063285,10.0,195.88,0.8241012,304,5.659086,1948.5479,0.18569106,0.056590863,1336.2449,1938.5676,7328.137479066849,1948.54785333459,0.011063283,69.95075,,64.313965,9.980159,-1.0,4989.453,[-0.867  2.022 -3.025 -2.364],10.0,3145102.5,0.0018569105,0.4189424,30400,100
1.5062715,4075599,532.143,,3729.24,1569.271,2129.8252,0.007981429,1.0478095,10.0,198.34,0.7981429,305,4.946556,1973.0765,0.07679397,0.04946556,1516.3396,1973.0765,7366.678066968918,1973.0764640474874,0.010478093,66.38909,,63.28212,,-1.0,3729.24,[-0.88   2.019 -3.002 -2.391],10.0,3355123.5,0.00076793967,0.4189424,30500,100
1.2149395,4097298,671.90424,,4209.11,1672.6393,2240.855,0.005265985,1.0083421,10.0,216.99,0.5265985,306,3.434258,2159.5369,0.27752346,0.03434258,1644.0281,2149.5566,7408.460047006607,2159.536842579937,0.010083421,82.308624,,78.570816,9.980338,-1.0,4199.1294,[-0.873  2.049 -3.02  -2.401],10.0,2664753.5,0.0027752344,0.4189424,30600,100
1.06639,4117662,488.32117,,3229.5525,1658.0153,2066.472,0.0024966048,1.013938,10.0,203.64,0.24966048,307,1.7495496,2026.0359,0.6186076,0.017495496,1630.498,1926.0999,7448.342294692993,2026.0359404899573,0.010139379,93.77432,,94.28373,99.936035,-1.0,3129.6165,[-0.881  2.057 -3.025 -2.379],10.0,601325.56,0.0061860755,0.4189424,30700,100
61.10436,4139293,648.47327,,4529.4443,4539.999,8876.372,0.19013344,3.5504773,10.0,216.31,19.013344,308,188.2461,2152.7188,0.0007785386,1.882461,1597.9773,2152.7188,7482.6243262290955,2152.718793431346,0.035504773,1.6365445,,3.3695393,,-1.0,4529.4443,[-0.88   2.068 -3.024 -2.375],10.0,2663792600.0,7.785386e-06,0.4189424,30800,100
9.157482,4158167,499.59955,,2989.733,2282.56,3390.6272,0.0596501,1.8330494,10.0,188.74,5.965011,309,56.603607,1877.109,0.022403454,0.56603605,1510.943,1877.109,7516.521760702133,1877.1089090631122,0.018330492,10.9200325,,8.628525,,-1.0,2989.733,[-0.889  2.026 -3.035 -2.449],10.0,100688360.0,0.00022403453,0.4189424,30900,100
1.059692,4179700,643.9503,,4409.4995,1634.5897,2190.5256,0.0023220044,1.021429,10.0,215.33,0.23220046,310,1.6315181,2142.9802,0.49856463,0.01631518,1602.9292,2013.0992,7553.562086820602,2142.9804494306445,0.010214291,94.36704,,95.08608,129.88136,-1.0,4279.618,[-0.843  2.026 -3.022 -2.47 ],10.0,789361.4,0.0049856463,0.4189424,31000,100
3.1432571,4199547,486.388,,3559.5586,1752.5674,2525.4824,0.022564508,1.234381,10.0,198.47,2.2564507,311,16.580875,1974.407,0.024002139,0.16580875,1538.4521,1974.407,7589.075249195099,1974.407159731917,0.01234381,31.814133,,23.033035,,-1.0,3559.5586,[-0.838  2.026 -3.032 -2.483],10.0,23336358.0,0.00024002139,0.4189424,31100,100
1.1054562,4220274,710.23346,,4579.426,1572.7356,2162.4307,0.0032859417,1.0510318,10.0,207.27,0.32859415,312,2.5387602,2062.3743,0.36821324,0.025387602,1501.5112,2062.3743,7627.644857645035,2062.3741861701956,0.010510318,90.46039,,91.09594,,-1.0,4579.426,[-0.856  2.054 -3.036 -2.428],10.0,1063746.4,0.0036821323,0.4189424,31200,100
299.43643,4240366,622.35114,,4029.3643,14210.29,22749.83,0.6347822,9.550486,10.0,200.92,63.478218,313,577.84595,1998.8824,0.0002723279,5.7784595,1505.3882,1998.8824,7665.960119724274,1998.882453156485,0.09550486,0.3339607,,2.2135038,,-1.0,4029.3643,[-0.865  2.061 -3.046 -2.449],10.0,21110802000.0,2.7232788e-06,0.4189424,31300,100
1.5348321,4262241,550.4064,,4999.3765,1756.7092,2515.2727,0.008209171,1.1489402,10.0,218.75,0.8209171,314,3.8015401,2177.2603,0.16152056,0.0380154,1564.9641,2167.2805,7705.86785197258,2177.260336783922,0.0114894025,65.1537,,66.202835,9.979941,-1.0,4989.3965,[-0.785  2.033 -3.025 -2.478],10.0,3418977.5,0.0016152055,0.4189424,31400,100
17.608152,4284090,549.1368,,4689.316,4204.3936,6614.3657,0.13172472,2.0848641,10.0,218.49,13.17247,315,132.77989,2174.5605,0.014479629,1.3277988,1600.239,2044.6803,7741.400073051453,2174.56064047799,0.02084864,5.679188,,2.4438565,129.88034,-1.0,4559.4355,[-0.769  2.033 -3.03  -2.504],10.0,2236977400.0,0.00014479629,0.4189424,31500,100
2.1270645,4308331,707.6721,,4999.343,2042.8486,2935.8433,0.0150615005,1.2419198,10.0,242.41,1.50615,316,9.940703,2413.772,0.083100885,0.09940703,1801.48,2413.772,7784.559879779816,2413.7719128814406,0.012419198,47.01315,,40.47296,,-1.0,4999.343,[-0.755  2.09  -2.918 -2.473],10.0,11828806.0,0.00083100883,0.4189424,31600,100
1.603706,4330602,682.13635,,4309.0977,1850.1267,2518.462,0.008222139,1.1354467,10.0,222.71,0.82221395,317,4.0087757,2216.6807,0.16123901,0.040087756,1688.9261,2206.7004,7824.794015407562,2216.6806968129536,0.011354467,62.355568,,65.60095,9.9802265,-1.0,4299.117,[-0.75   2.106 -2.922 -2.436],10.0,4173584.5,0.00161239,0.4189424,31700,100
1.0445801,4352959,776.8229,,4969.1685,1634.1533,2256.1675,0.002161922,1.0137246,10.0,223.57,0.2161922,318,1.9126947,2225.2925,0.654264,0.019126946,1616.6963,2225.2925,7862.878446102142,2225.2925803312733,0.010137246,95.73225,,95.64966,,-1.0,4969.1685,[-0.77   2.105 -2.929 -2.442],10.0,915193.4,0.00654264,0.4189424,31800,100
1.1647022,4375965,731.5917,,4419.496,1951.2345,2535.3865,0.0043658763,1.0767524,10.0,230.06,0.43658763,319,2.8457346,2290.1716,0.1577258,0.028457345,1748.8961,2280.1897,7901.23170876503,2290.171644134896,0.010767523,85.85886,,85.88088,9.98202,-1.0,4409.514,[-0.767  2.093 -2.928 -2.445],10.0,2368513.0,0.0015772579,0.4189424,31900,100
1.2012964,4399413,731.614,,4979.266,1783.7332,2452.1326,0.0048678196,1.0686821,10.0,234.48,0.486782,320,3.2041924,2334.407,0.3540502,0.032041922,1724.5737,2324.4265,7944.514916181564,2334.406787027604,0.01068682,83.2434,,82.817245,9.980205,-1.0,4969.286,[-0.783  2.148 -2.939 -2.513],10.0,1684789.1,0.003540502,0.4189424,32000,100
1.9328259,4422153,596.26935,,4999.282,1803.1179,2654.3533,0.012196596,1.1506113,10.0,227.4,1.2196596,321,6.5396953,2263.7114,0.092392735,0.06539695,1651.4269,2253.7275,7985.359123945236,2263.711335135571,0.011506113,51.737717,,47.08937,9.983826,-1.0,4989.2983,[-0.779  2.133 -2.955 -2.527],10.0,9268059.0,0.00092392735,0.4189424,32100,100
1.4526994,4445252,733.88446,,4999.28,1903.6155,2641.5894,0.0074097025,1.148736,10.0,230.99,0.7409702,322,4.7958074,2299.6074,0.263403,0.047958072,1687.323,2299.6074,8026.630611896515,2299.607582916712,0.011487361,68.837364,,70.61823,,-1.0,4999.28,[-0.753  2.115 -2.956 -2.542],10.0,3362544.8,0.0026340298,0.4189424,32200,100
1.5018698,4468645,716.0807,,4059.582,1982.8335,2592.1501,0.007328661,1.098942,10.0,233.93,0.73286605,323,4.093061,2328.9314,0.1327937,0.04093061,1831.7361,2328.9314,8066.737565755844,2328.9314232006113,0.01098942,66.58367,,69.21693,,-1.0,4059.582,[-0.773  2.124 -2.948 -2.534],10.0,5066523.0,0.0013279369,0.4189424,32300,100
5.9057927,4492621,809.844,,4819.0186,2755.1162,4189.4272,0.035887167,1.7236106,10.0,239.76,3.588717,324,27.14875,2387.2407,0.0069039124,0.2714875,1797.0337,2387.2407,8109.674585819244,2387.2405097020996,0.017236106,16.932528,,18.743755,,-1.0,4819.0186,[-0.773  2.093 -2.955 -2.541],10.0,78868500.0,6.9039124e-05,0.4189424,32400,100
4.169696,4516527,722.791,,4999.4624,2731.2822,3981.602,0.024985379,1.6003267,10.0,239.06,2.498538,325,17.823421,2380.311,0.015544918,0.1782342,1768.0044,2370.3315,8150.311528682709,2380.3111040539916,0.016003266,23.982565,,29.090433,9.979536,-1.0,4989.483,[-0.751  2.137 -2.981 -2.56 ],10.0,46652172.0,0.00015544918,0.4189424,32500,100
1.0921214,4540232,623.75806,,3979.6204,1931.556,2440.9136,0.0030390888,1.0211514,10.0,237.05,0.30390885,326,2.0034006,2360.1313,0.43742752,0.020034006,1872.7294,2360.1313,8196.890877008438,2360.131438460488,0.010211513,91.56492,,91.8633,,-1.0,3979.6204,[-0.712  2.076 -2.986 -2.57 ],10.0,1250149.0,0.004374275,0.4189424,32600,100
1.0796317,4564641,564.2193,,4869.4287,1883.7444,2503.4158,0.0027887083,1.019984,10.0,244.09,0.27887085,327,2.029013,2430.531,0.6073684,0.020290129,1834.1504,1230.7926,8238.437571763992,2430.531106137724,0.01019984,92.62418,,93.04477,1199.7385,-1.0,3669.6902,[-0.714  2.1   -2.978 -2.576],10.0,2062374.8,0.006073684,0.4189424,32700,100
37.586243,4589474,707.2081,,4999.6416,3443.6736,7197.714,0.17818874,2.4373834,10.0,248.33,17.818876,328,179.19211,2473.0027,0.00345672,1.791921,1860.6741,2473.0027,8284.76898241043,2473.0026964350473,0.024373831,2.660548,,1.8366922,,-1.0,4999.6416,[-0.707  2.098 -2.985 -2.565],10.0,3022227000.0,3.4567198e-05,0.4189424,32800,100
1.1817273,4615009,810.82587,,4589.282,2117.657,2728.668,0.003922523,1.0683119,10.0,255.35,0.39225233,329,2.5123558,2543.1304,0.48345464,0.025123557,1981.0603,2543.1304,8333.627802371979,2543.130344739009,0.010683118,84.621895,,88.12016,,-1.0,4589.282,[-0.646  2.041 -2.99  -2.584],10.0,2233622.2,0.0048345462,0.4189424,32900,100
1.663185,4641258,718.3633,,4999.4146,2206.561,2996.2117,0.0087710135,1.1125916,10.0,262.49,0.8771015,330,3.9367118,2614.6218,0.14571656,0.039367117,2002.3208,974.96906,8379.685968637466,2614.621912329615,0.011125917,60.125603,,61.67201,1639.6528,-1.0,3359.7617,[-0.646  2.044 -2.992 -2.616],10.0,5486101.5,0.0014571656,0.4189424,33000,100
1.2402158,4667951,714.5305,,4759.425,2180.6062,2829.7617,0.004830228,1.0257941,10.0,266.93,0.48302287,331,2.8130546,2658.9395,0.17616807,0.028130544,2076.0312,1129.2838,8429.86816072464,2658.939420154149,0.010257942,80.631134,,81.85147,1529.6556,-1.0,3229.769,[-0.627  2.016 -2.983 -2.633],10.0,4073503.8,0.0017616807,0.4189424,33100,100
1.3727297,4695061,691.274,,4999.5166,2229.3816,2946.7896,0.0065626646,1.1219935,10.0,271.1,0.65626645,332,3.8323317,2700.7412,0.28364164,0.038323317,2088.4277,1031.0376,8479.816492795944,2700.741039493822,0.011219935,72.84756,,74.50892,1669.7034,-1.0,3329.8132,[-0.618  2.017 -2.986 -2.654],10.0,4435216.5,0.0028364162,0.4189424,33200,100
1.3664458,4720941,716.75,,4999.499,2095.8955,2811.657,0.006755329,1.0698786,10.0,258.8,0.67553294,333,4.425663,2577.7585,0.2668107,0.044256628,1965.4475,2567.7778,8530.574054956436,2577.7586773362996,0.010698786,73.182556,,71.49598,9.980943,-1.0,4989.518,[-0.621  2.003 -2.974 -2.677],10.0,4062164.8,0.0026681067,0.4189424,33300,100
1.189886,4747751,860.4616,,4999.545,2144.289,2812.2158,0.0043992503,1.0252744,10.0,268.1,0.43992504,334,2.749822,2670.7534,0.37412918,0.02749822,2058.4368,2670.7534,8586.72777223587,2670.75328910642,0.010252744,84.041664,,84.45161,,-1.0,4999.545,[-0.608  2.01  -2.97  -2.676],10.0,2817007.2,0.0037412916,0.4189424,33400,100
1.887038,4774936,762.52765,,4999.6553,2255.3665,3096.5215,0.011553793,1.1842996,10.0,271.85,1.1553794,335,5.8598504,2708.6533,0.14542478,0.058598503,2096.3235,2548.796,8640.025998830795,2708.6535992301087,0.011842996,52.993103,,51.235897,159.85762,-1.0,4839.798,[-0.597  2.009 -2.971 -2.669],10.0,7889949.5,0.0014542477,0.4189424,33500,100
1.3798509,4800127,677.46533,,4839.1865,2081.6992,2777.8992,0.0058807177,1.1170068,10.0,251.91,0.58807176,336,3.0332117,2508.768,0.13406457,0.030332116,1916.091,2508.768,8690.21157860756,2508.7679839482553,0.011170067,72.4716,,78.298,,-1.0,4839.1865,[-0.612  1.992 -2.957 -2.668],10.0,2608040.2,0.0013406457,0.4189424,33600,100
1.3282814,4826761,822.8519,,4999.606,2155.3,2861.0103,0.0060354276,1.0590653,10.0,266.34,0.6035428,337,3.6700604,2653.2659,0.2679853,0.036700603,2040.9417,2653.2659,8740.80387020111,2653.265816094451,0.010590654,75.285255,,75.48503,,-1.0,4999.606,[-0.613  1.96  -2.95  -2.669],10.0,4144165.2,0.002679853,0.4189424,33700,100
8.18433,4853243,694.47675,,4979.4463,2908.413,4653.103,0.06635457,1.7246164,10.0,264.82,6.6354575,338,63.136524,2637.8357,0.018958947,0.63136524,2027.9802,978.12054,8788.435015916824,2637.8357353260026,0.017246163,12.218472,,6.327818,1659.7152,-1.0,3319.731,[-0.601  1.967 -2.986 -2.669],10.0,97593170.0,0.00018958947,0.4189424,33800,100
1.3690811,4879493,743.2515,,4459.1704,2222.0168,2861.0366,0.0063824756,1.0673645,10.0,262.5,0.63824755,339,3.983772,2614.637,0.2713173,0.039837718,2068.502,2614.637,8838.414142370224,2614.636776535793,0.010673645,73.04169,,73.66138,,-1.0,4459.1704,[-0.612  2.019 -2.977 -2.617],10.0,4351776.5,0.002713173,0.4189424,33900,100
38.41146,4907286,705.6546,,4839.542,4371.706,8045.208,0.19107586,3.007105,10.0,277.93,19.107586,340,190.03815,2768.917,0.0016487117,1.9003814,2176.1963,2768.917,8890.438874006271,2768.917102871608,0.030071046,2.6033897,,2.416908,,-1.0,4839.542,[-0.6    2.021 -2.979 -2.637],10.0,2491118000.0,1.6487116e-05,0.4189424,34000,100
1.2320157,4936620,754.006,,4999.4243,2339.045,3018.6768,0.0050547044,1.0268784,10.0,293.34,0.5054704,341,2.6115317,2923.1982,0.10825697,0.026115317,2310.896,2253.624,8945.714529275894,2923.198071752432,0.010268783,81.16779,,80.49585,669.574,-1.0,4329.8506,[-0.555  2.027 -3.007 -2.685],10.0,2867824.5,0.0010825697,0.4189424,34100,100
2.4223127,4965359,869.53357,,4999.3364,2492.2334,3445.19,0.016277572,1.2976775,10.0,287.39,1.6277573,342,9.2331085,2863.7158,0.050822936,0.09233108,2251.4246,2863.7158,8997.105327367783,2863.715855536614,0.012976774,41.28286,,38.858734,,-1.0,4999.3364,[-0.573  2.052 -3.027 -2.708],10.0,16046085.0,0.00050822936,0.4189424,34200,100
1.695002,4993451,761.3397,,4999.52,2696.091,3493.276,0.0100583015,1.1728152,10.0,280.92,1.0058302,343,4.6454573,2798.9617,0.063344225,0.04645457,2186.6475,2798.9617,9046.552268981934,2798.961359243146,0.011728152,58.996983,,57.619865,,-1.0,4999.52,[-0.593  2.046 -3.038 -2.733],10.0,13543783.0,0.00063344225,0.4189424,34300,100
4.28019,5022084,749.105,,4999.5156,2969.6274,4236.419,0.026586544,1.4346391,10.0,286.33,2.6586542,344,16.546707,2853.134,0.0071899574,0.16546707,2240.8208,2843.1548,9098.274521827698,2853.134012705862,0.014346392,23.36345,,22.551466,9.9794855,-1.0,4989.536,[-0.591  2.096 -3.123 -2.791],10.0,71541896.0,7.189957e-05,0.4189424,34400,100
1.1417704,5049943,961.78973,,4999.4604,2313.695,2967.9668,0.003927532,1.0561612,10.0,278.59,0.3927532,345,2.673454,2775.8228,0.47231707,0.02673454,2163.5166,2775.8228,9144.492988348007,2775.8230403211187,0.0105616115,87.58328,,87.85136,,-1.0,4999.4604,[-0.586  2.137 -3.089 -2.758],10.0,2802206.5,0.004723171,0.4189424,34500,100
1.2562379,5079121,756.83203,,4999.504,2428.9675,3115.2588,0.005323315,1.0876659,10.0,291.78,0.5323315,346,3.413821,2907.7344,0.345338,0.03413821,2295.4226,2907.7344,9196.66000699997,2907.7342932514384,0.010876658,79.60276,,80.67526,,-1.0,4999.504,[-0.589  2.156 -3.09  -2.798],10.0,2772003.5,0.0034533797,0.4189424,34600,100
1.0244076,5108211,804.6023,,4999.4404,2317.0293,2936.7605,0.0014572408,1.0112871,10.0,290.9,0.14572409,347,1.4098078,2898.8118,0.59146637,0.014098078,2286.5076,2888.8313,9239.729642152786,2898.811534834525,0.01011287,97.61739,,97.965836,9.980021,-1.0,4989.4604,[-0.601  2.165 -3.1   -2.786],10.0,891233.94,0.0059146634,0.4189424,34700,100
1.283099,5135702,860.2179,,4999.448,2234.1458,2927.7278,0.0062345616,1.0414536,10.0,274.91,0.6234562,348,4.2393365,2739.0378,0.344722,0.042393364,2126.7327,2739.0378,9286.142609119415,2739.0377970686527,0.010414536,77.9363,,73.617615,,-1.0,4999.448,[-0.601  2.171 -3.098 -2.8  ],10.0,4628452.0,0.00344722,0.4189424,34800,100
1.2312793,5165379,891.69586,,4999.386,2465.0422,3144.4658,0.0049920194,1.0495836,10.0,296.77,0.49920195,349,2.9133258,2957.431,0.17703347,0.029133257,2345.1335,2957.431,9341.797777891159,2957.430828406873,0.010495836,81.21635,,81.55187,,-1.0,4999.386,[-0.582  2.145 -3.093 -2.788],10.0,4274457.0,0.0017703347,0.4189424,34900,100
1.1765212,5194791,763.82367,,4999.4756,2448.5574,3112.7131,0.003903523,1.0737311,10.0,294.12,0.39035234,350,2.2254725,2931.122,0.22359923,0.022254724,2318.814,2931.122,9396.855662107468,2931.1223009063265,0.010737308,84.996346,,88.3262,,-1.0,4999.4756,[-0.572  2.118 -3.143 -2.792],10.0,1637977.4,0.002235992,0.4189424,35000,100
2.0646615,5223453,699.83215,,4999.4917,2538.349,3418.1733,0.013565175,1.1321268,10.0,286.62,1.3565177,351,9.883528,2856.035,0.09562689,0.098835275,2243.725,1016.2444,9444.566883325577,2856.034990888278,0.011321268,48.43409,,41.056133,1839.7905,-1.0,3159.7012,[-0.58   2.111 -3.136 -2.787],10.0,9351096.0,0.00095626886,0.4189424,35100,100
1.0833431,5252461,805.7507,,4999.569,2305.014,2942.3394,0.003238163,1.0225637,10.0,290.08,0.3238163,352,2.8216033,2890.625,0.49744168,0.028216032,2278.3054,2890.625,9496.60810661316,2890.625137946407,0.010225636,92.306854,,90.88592,,-1.0,4999.569,[-0.577  2.13  -3.128 -2.75 ],10.0,1708868.4,0.0049744165,0.4189424,35200,100
1.054933,5281965,1019.3323,,4999.5034,2385.7922,3014.697,0.0023590757,1.0187036,10.0,295.04,0.23590757,353,1.6997846,2940.4033,0.5118451,0.016997846,2328.0918,2940.4033,9552.453470945358,2940.403473439632,0.010187035,94.792755,,94.91021,,-1.0,4999.5034,[-0.582  2.144 -3.13  -2.744],10.0,1888068.2,0.005118451,0.4189424,35300,100
3.0732083,5310535,786.10095,,4999.487,2484.0662,3557.4797,0.015585328,1.210449,10.0,285.7,1.558533,354,11.27857,2846.7332,0.03360556,0.1127857,2234.4238,2836.753,9603.583409786224,2846.733298581534,0.01210449,32.539284,,37.624733,9.980604,-1.0,4989.5063,[-0.591  2.16  -3.106 -2.762],10.0,38420850.0,0.0003360556,0.4189424,35400,100
21.926262,5340068,697.35297,,4999.4766,4376.1294,7243.293,0.1768098,2.5816202,10.0,295.33,17.680983,355,177.80933,2943.0237,0.0009222395,1.7780932,2330.715,1073.4048,9656.478179454803,2943.023525816827,0.025816202,4.560741,,2.0874226,1869.6187,-1.0,3129.858,[-0.619  2.164 -3.135 -2.779],10.0,197399950.0,9.2223945e-06,0.4189424,35500,100
1.094286,5370815,966.5967,,4999.492,2493.0303,3133.5566,0.0030467927,1.0321939,10.0,307.47,0.30467927,356,1.9573351,3064.7122,0.40714136,0.019573351,2452.4016,3064.7122,9712.350000858307,3064.712175098188,0.0103219375,91.38379,,91.98541,,-1.0,4999.492,[-0.607  2.273 -3.166 -2.855],10.0,1640579.1,0.0040714135,0.4189424,35600,100
1.032572,5401664,843.9436,,4999.573,2476.981,3099.1934,0.0018608934,1.0192058,10.0,308.49,0.18608935,357,1.408783,3074.904,0.5797686,0.01408783,2462.5835,3064.924,9763.489445447922,3074.9040420475962,0.010192058,96.84554,,96.7739,9.980325,-1.0,4989.593,[-0.604  2.266 -3.16  -2.869],10.0,794422.94,0.005797686,0.4189424,35700,100
1.0755512,5430787,883.3938,,4999.431,2344.2761,2979.2878,0.0026006135,1.0205007,10.0,291.23,0.26006135,358,1.7431033,2902.2173,0.48798585,0.017431032,2289.9148,2902.2173,9812.457620859146,2902.217517024455,0.010205006,92.975586,,93.90184,,-1.0,4999.431,[-0.609  2.273 -3.164 -2.867],10.0,1601581.4,0.0048798583,0.4189424,35800,100
