OptimizationReturnMin,OptimizationReturnMax,EpThisIter,InitialReturnMax,MaxIWNorm,StdIW,EpisodesSoFar,InitialReturnStd,MeanEntropy,ESSClassic,OptimizationReturnMean,InitialBound,MeanIW,InitialReturnMin,LearnableVariance,ReturnStepMaxmin,EpLenMean,Iteration,StdIWNorm,Bound,ReturnStepMax,VarianceInit,J_sample_variance,InitialReturnMean,MinIWNorm,ESSRenyi,MaxIW,EpRewMean,ReturnMeanIW,MeanIWNorm,TimestepsSoFar,TimeElapsed,Weights,MinIW,EmpiricalD2
,4999.3413,100,4999.3413,0.37056118,4.0915923,14100,1526.2781,0.4189424,10.935758,4271.7285,3659.4368,1.4337225,,,10.0,427.48,141,0.04091593,5280.5957,10.0,-1.0,425955360.0,4271.7285,0.00048805034,18.321844,37.056118,4271.728575335355,6711.0493,0.014337224,5600004,8681.396636247635,[ 0.113  0.367 -3.005 -0.997],0.048805036,5.457966
,4989.3975,100,4999.3784,0.39898708,4.1937723,14200,866.53894,0.4189424,9.033343,4697.4673,4095.1519,1.3215632,9.981137,,10.0,470.96,142,0.04193772,4711.1943,10.0,-1.0,441323780.0,4707.4487,0.00012114057,13.436321,39.89871,4707.448556689217,6381.598,0.013215631,5647100,8759.061342000961,[ 0.055  0.381 -3.063 -1.015],0.012114057,7.4425135
,3999.5308,100,4999.416,0.08609361,1.4420314,14300,511.69186,0.4189424,41.525517,3901.0132,4288.598,1.2152036,999.88525,,10.0,490.22,143,0.014420313,5019.6846,10.0,-1.0,35358570.0,4900.899,0.00059834175,35.970657,8.609362,4900.898773682571,6040.602,0.012152037,5696122,8841.369941949844,[ 0.044  0.362 -3.073 -1.067],0.059834175,2.7800436
,4989.515,100,4999.496,0.08688675,1.2375367,14400,697.7951,0.4189424,45.911232,4889.555,4287.225,1.1401551,9.981152,,10.0,490.05,144,0.012375365,4771.7056,10.0,-1.0,39142960.0,4899.536,0.0016903197,54.94317,8.688675,4899.536012909455,5597.772,0.011401551,5745127,8919.74587893486,[ 0.034  0.332 -3.083 -1.084],0.16903198,1.8200625
,4999.442,100,4999.442,0.064905375,0.93100065,14500,766.6432,0.4189424,58.194214,4825.2305,4212.926,1.0984284,,,10.0,482.66,145,0.009310006,4534.4814,10.0,-1.0,22670018.0,4825.2305,0.0010807299,57.237522,6.4905376,4825.23061211521,5343.8135,0.010984284,5793393,8999.99362206459,[ 0.027  0.316 -3.093 -1.03 ],0.108072996,1.7471057
,4989.5635,100,4999.5444,2.008501,20.075655,14600,534.07983,0.4189424,2.2066336,4904.167,4301.831,3.0156443,9.981112,,10.0,491.53,146,0.20075652,9508.785,10.0,-1.0,10135423000.0,4914.148,9.789967e-06,1.2286648,200.85011,4914.14783820821,15032.857,0.030156441,5842546,9078.197958230972,[ 0.016  0.353 -3.091 -1.045],0.0009789967,81.38917
,0.6826172,100,4999.5596,0.20133884,2.4359887,14700,0.13343734,0.4189424,21.069073,0.3956543,4386.9536,1.2585614,4998.877,,10.0,500.0,147,0.024359887,5015.935,10.0,-1.0,39981440.0,4999.2725,2.0345946e-05,23.027618,20.133884,4999.272544111946,6291.9414,0.012585614,5892546,9155.129487991333,[ 0.032  0.372 -3.126 -1.166],0.0020345945,4.3426113
,4999.5894,100,4999.5894,2.2621477,23.90444,14800,722.6814,0.4189424,2.5630524,4880.0317,4267.71,3.876997,,,10.0,488.1,148,0.23904437,13406.178,10.0,-1.0,14429042000.0,4880.0317,1.0782467e-05,1.0843462,226.21478,4880.031706983326,19286.43,0.038769964,5941356,9238.132294178009,[ 0.024  0.335 -3.123 -1.188],0.0010782467,92.22147
,4999.547,100,4999.547,4.3311667,43.057674,14900,521.43036,0.4189424,1.3197616,4931.1885,4318.8716,4.979471,,,10.0,493.22,149,0.43057668,14910.955,10.0,-1.0,46799850000.0,4931.1885,3.5595024e-06,0.37985808,433.1167,4931.188376175889,24845.902,0.04979472,5990678,9315.905152797699,[ 0.004  0.386 -3.135 -1.134],0.00035595024,263.25623
,4989.496,100,4999.48,0.05803618,1.0047215,15000,744.1416,0.4189424,58.096447,4852.5093,4250.184,1.1830282,9.9836855,,10.0,486.38,150,0.010047216,4940.8047,10.0,-1.0,26071992.0,4862.493,0.0011425742,50.987965,5.803618,4862.493103990706,5798.3096,0.011830282,6039316,9398.935664653778,[ 0.028  0.385 -3.112 -1.027],0.114257425,1.9612471
,4989.4473,100,4999.4277,0.15966853,1.9644965,15100,552.5906,0.4189424,27.674782,4897.3145,4294.9927,1.215202,9.980649,,10.0,490.85,151,0.019644964,4913.167,10.0,-1.0,97517820.0,4907.2954,0.0002784216,31.431475,15.966854,4907.295148764281,6005.3203,0.01215202,6088401,9480.964368104935,[ 0.03   0.388 -3.112 -1.072],0.027842158,3.1815243
,4999.5127,100,4999.5127,0.12497122,1.6392019,15200,803.53064,0.4189424,38.175293,4858.537,4246.223,1.2880793,,,10.0,485.96,152,0.016392019,5338.1157,10.0,-1.0,68863570.0,4858.537,0.0008937578,39.6905,12.497122,4858.536555154391,6310.0347,0.012880791,6136997,9565.110915660858,[ 0.029  0.34  -3.084 -1.071],0.08937578,2.5194948
,4989.5615,100,4999.542,0.663291,7.205492,15300,622.5089,0.4189424,6.5935745,4866.7905,4264.4546,1.9144138,9.980322,,10.0,487.81,153,0.07205493,6917.7217,10.0,-1.0,1306636800.0,4876.7715,8.739773e-05,5.839887,66.3291,4876.771013277743,9451.529,0.019144135,6185778,9644.623013734818,[ 0.009  0.351 -3.06  -1.112],0.008739773,17.12362
,4829.595,100,4999.4805,0.026459083,0.47709203,15400,771.45636,0.4189424,83.870766,4664.427,4222.003,1.0879289,169.88524,,10.0,483.57,154,0.0047709197,4493.86,10.0,-1.0,5831287.0,4834.3115,0.0012548798,75.34629,2.6459084,4834.311801003044,5199.2666,0.010879289,6234135,9718.801005363464,[ 0.011  0.363 -3.081 -1.031],0.12548798,1.3272053
,4979.4927,100,4999.455,2.7905614,27.71227,15500,955.2335,0.4189424,1.5781989,4732.2085,4139.8647,3.5091941,19.962326,,10.0,475.38,155,0.2771227,9789.82,10.0,-1.0,11018095000.0,4752.1704,0.00041215355,2.1208088,279.05615,4752.170711659934,13994.352,0.03509194,6281673,9797.282599449158,[ 0.021  0.377 -3.078 -1.028],0.041215356,47.15182
,4989.522,100,4999.502,0.026778098,0.5595816,15600,1079.3949,0.4189424,77.31985,4453.1094,3850.7783,1.0332036,9.980196,,10.0,446.69,156,0.005595816,4070.6807,10.0,-1.0,9480192.0,4463.09,0.002840764,71.88114,2.67781,4463.089577545333,4792.893,0.010332037,6326342,9874.029050588608,[-0.01   0.344 -3.07  -1.034],0.2840764,1.3911854
,3059.9292,100,4999.5127,0.038868174,0.7625854,15700,576.1234,0.4189424,69.83236,2877.83,4205.1006,1.1602356,1939.5835,,10.0,481.97,157,0.007625854,4804.7524,10.0,-1.0,10781236.0,4817.4136,0.00051642023,47.22962,3.8868175,4817.413374389319,5695.7285,0.011602356,6374539,9952.237385511398,[-1.606e-04  3.285e-01 -3.071e+00 -1.029e+00],0.051642027,2.1173153
,4969.5674,100,4999.5347,0.06552596,0.949732,15800,744.8984,0.4189424,58.9649,4831.331,4248.9824,1.138466,29.967209,,10.0,486.25,158,0.009497318,4667.3047,10.0,-1.0,23024366.0,4861.2983,0.0013424911,56.12744,6.552596,4861.298056513591,5484.616,0.0113846585,6423164,10039.385630130768,[ 0.016  0.318 -3.054 -1.012],0.13424912,1.7816597
,4989.5044,100,4999.485,0.07025218,1.1142912,15900,541.34216,0.4189424,49.065777,4895.1934,4292.8647,1.0936623,9.980591,,10.0,490.67,159,0.011142912,4510.2764,10.0,-1.0,31252656.0,4905.1743,0.0011677177,52.516865,7.025218,4905.174204593531,5355.208,0.0109366225,6472231,10121.316196680069,[ 0.007  0.331 -3.044 -0.992],0.11677177,1.9041502
,4659.7217,100,4999.516,0.10553617,1.3470315,16000,799.6738,0.4189424,45.670166,4479.4224,4206.9043,1.2350224,339.7945,,10.0,482.07,160,0.013470314,4860.723,10.0,-1.0,40793510.0,4819.217,0.00015673607,29.848476,10.5536175,4819.216899823879,5981.483,0.012350223,6520438,10200.050491333008,[ 0.012  0.298 -3.048 -0.992],0.015673608,3.3502548
,4999.479,100,4999.479,0.056886796,0.8390518,16100,1142.1865,0.4189424,63.060513,4682.9136,4070.605,1.0962815,,,10.0,468.45,161,0.008390519,4443.609,10.0,-1.0,19400308.0,4682.9136,0.0007360478,64.56626,5.6886797,4682.9135670067735,5205.631,0.010962815,6567283,10282.354677438736,[ 0.033  0.27  -3.039 -0.963],0.073604785,1.5487965
,4999.493,100,4999.493,0.07998005,1.1879827,16200,846.8671,0.4189424,50.03561,4799.9067,4187.596,1.1888291,,,10.0,480.14,162,0.011879827,4544.837,10.0,-1.0,35243880.0,4799.9067,0.00012222589,32.33675,7.9980054,4799.9068071284055,5621.608,0.011888291,6615297,10360.833406448364,[ 0.044  0.277 -3.097 -0.997],0.012222589,3.0924566
,3509.645,100,4999.4443,0.67216396,6.8070536,16300,561.96686,0.4189424,6.218755,3386.1594,4263.655,1.7528827,1489.7993,,10.0,487.74,163,0.06807052,6945.6206,10.0,-1.0,584111170.0,4875.959,0.00035645402,13.780367,67.2164,4875.95884129681,8595.0625,0.017528826,6664071,10445.673429965973,[ 0.07   0.29  -3.103 -0.984],0.035645403,7.256701
,0.7348633,100,4999.5264,1.1205404,12.115411,16400,0.14087376,0.4189424,5.415068,0.39941895,4386.877,2.8988726,4998.7915,,10.0,500.0,164,0.12115411,9780.057,10.0,-1.0,212106140.0,4999.1904,7.3792453e-06,1.688447,112.05404,4999.19092620438,14492.333,0.028988728,6714071,10526.8851480484,[ 0.03   0.309 -3.114 -0.968],0.00073792454,59.226025
,3529.855,100,4999.5166,0.03127431,0.40133563,16500,351.18976,0.4189424,86.98076,3494.2937,4351.6426,1.0373528,1469.6616,,10.0,496.48,165,0.0040133563,4491.211,10.0,-1.0,4508114.5,4963.955,0.0052570933,85.95393,3.1274312,4963.955260639153,5151.662,0.010373527,6763719,10610.103275299072,[ 0.03   0.253 -3.123 -1.009],0.52570933,1.1634139
,4999.4595,100,4999.4595,0.14385927,1.9844301,16600,597.38245,0.4189424,26.690592,4906.5117,4294.2056,1.1973884,,,10.0,490.76,166,0.0198443,4732.4546,10.0,-1.0,99787170.0,4906.5117,7.259488e-05,26.072159,14.385927,4906.5116743242015,5931.623,0.011973884,6812795,10690.802963495255,[ 0.032  0.239 -3.13  -0.978],0.0072594876,3.835509
,4989.5176,100,4999.499,0.022381155,0.39682308,16700,750.98346,0.4189424,87.01113,4844.52,4242.1904,1.0270668,9.981299,,10.0,485.57,167,0.003968231,4336.386,10.0,-1.0,4598445.0,4854.5015,0.0033892705,86.13958,2.2381155,4854.501311515476,4996.123,0.010270668,6861352,10762.550808429718,[ 0.039  0.283 -3.126 -0.979],0.33892706,1.1609066
,3809.7686,100,4999.518,0.03922068,0.60022885,16800,613.084,0.4189424,75.16746,3664.0789,4241.5146,1.0442904,1189.7496,,10.0,485.53,168,0.0060022883,4382.4907,10.0,-1.0,7233836.5,4853.828,0.00049694907,74.81441,3.922068,4853.828263181098,5090.406,0.010442903,6909905,10845.758167982101,[ 0.037  0.301 -3.11  -1.01 ],0.04969491,1.336641
,4989.4805,100,4999.4624,0.080363855,0.9766821,16900,786.561,0.4189424,57.275482,4851.416,4249.092,1.1308346,9.982139,,10.0,486.25,169,0.009766822,4723.351,10.0,-1.0,24736846.0,4861.398,0.0011233253,57.88205,8.036386,4861.398235753255,5528.168,0.011308346,6958530,10924.619745254517,[ 0.05   0.279 -3.131 -0.979],0.11233254,1.7276514
,4999.545,100,4999.545,0.037287638,0.669493,17000,1047.1919,0.4189424,72.59863,4696.1406,4083.8235,1.0897436,,,10.0,469.79,170,0.00669493,4384.902,10.0,-1.0,12525582.0,4696.1406,0.0005252801,63.78349,3.7287638,4696.14017756088,5151.5957,0.010897436,7005509,11011.727051019669,[ 0.05   0.252 -3.106 -0.984],0.05252801,1.5678039
,4999.518,100,4999.518,0.02560453,0.4094636,17100,671.06036,0.4189424,87.16683,4855.891,4243.5776,1.0671467,,,10.0,485.72,171,0.004094636,4509.6006,10.0,-1.0,4714177.5,4855.891,0.0036645308,83.25916,2.560453,4855.891165323392,5180.6553,0.010671467,7054081,11099.790427446365,[ 0.064  0.282 -3.114 -1.013],0.36645308,1.201069
,4989.5054,100,4999.487,0.2811927,3.373953,17200,669.42975,0.4189424,15.472177,4867.299,4264.9707,1.4434938,9.981319,,10.0,487.85,172,0.03373953,5707.529,10.0,-1.0,287171600.0,4877.2803,0.00045437983,19.707893,28.11927,4877.28034729599,7086.804,0.014434937,7102866,11190.53154873848,[ 0.069  0.278 -3.136 -0.987],0.045437984,5.074109
,4989.395,100,4999.376,0.012786994,0.0967802,17300,1219.156,0.4189424,99.07931,4597.7437,3995.4282,1.0039798,9.980859,,10.0,460.98,173,0.00096780196,4006.2102,10.0,-1.0,1734914.9,4607.7246,0.008083277,99.05516,1.2786994,4607.72426161105,4621.4194,0.010039798,7148964,11276.45205450058,[ 0.093  0.284 -3.151 -0.933],0.8083278,1.0095385
,4999.388,100,4999.388,2.2119107,22.908667,17400,1066.3497,0.4189424,2.9808917,4683.1313,4070.8333,4.015543,,,10.0,468.5,174,0.2290867,11213.509,10.0,-1.0,13256420000.0,4683.1313,1.3096975e-06,0.5182956,221.19107,4683.131354269338,19718.498,0.040155433,7195814,11359.566512823105,[ 0.089  0.283 -3.142 -0.93 ],0.00013096975,192.9401
,4999.48,100,4999.48,0.77645516,9.00301,17500,1333.3998,0.4189424,4.6571016,4463.7695,3851.4602,1.9897634,,,10.0,446.63,175,0.0900301,6946.006,10.0,-1.0,2050488200.0,4463.7695,0.00021229271,5.726337,77.645515,4463.769230817662,9504.78,0.019897632,7240477,11422.88422870636,[ 0.114  0.291 -3.062 -1.051],0.02122927,17.463171
,4999.4487,100,4999.4487,0.12020176,2.120451,17600,851.71106,0.4189424,25.142853,4801.85,4189.545,1.2289065,,,10.0,480.35,176,0.02120451,4608.1543,10.0,-1.0,113404424.0,4801.85,9.49666e-06,23.434114,12.020176,4801.8497631692335,5873.0176,0.012289065,7288512,11478.585811376572,[ 0.077  0.214 -3.062 -0.978],0.000949666,4.267283
,4989.4297,100,4999.413,6.2346263,61.9995,17700,1097.9003,0.4189424,1.1378218,4658.548,4056.2307,6.6513567,9.983524,,10.0,467.05,177,0.619995,20993.33,10.0,-1.0,96664380000.0,4668.5312,5.622605e-06,0.25494006,623.46265,4668.531206196882,33120.113,0.06651356,7335217,11544.3755505085,[ 0.097  0.235 -3.067 -0.951],0.0005622605,392.24905
,4999.4756,100,4999.4756,0.022200126,0.37535268,17800,623.2988,0.4189424,88.40914,4864.035,4251.727,1.0366454,,,10.0,486.55,178,0.0037535268,4378.9927,10.0,-1.0,3880469.0,4864.035,0.0029803747,84.65329,2.2200127,4864.035347735339,5044.4927,0.010366456,7383872,11597.094603776932,[ 0.076  0.153 -3.084 -0.952],0.29803747,1.181289
,4999.5396,100,4999.5396,0.9153721,9.131324,17900,865.02405,0.4189424,3.8552945,4798.0654,4185.7495,1.8285205,,,10.0,479.96,179,0.09131323,6871.1733,10.0,-1.0,2106812900.0,4798.0654,0.00021363076,8.260447,91.53721,4798.065415068426,9001.636,0.018285206,7431868,11656.801520586014,[ 0.078  0.17  -3.081 -0.963],0.021363076,12.105884
,4989.5083,100,4999.4893,0.026233027,0.50682455,18000,906.2302,0.4189424,81.32541,4794.9805,4192.651,1.0576577,9.980876,,10.0,480.62,180,0.005068245,4408.895,10.0,-1.0,7360412.0,4804.9614,0.0014064307,76.31946,2.6233027,4804.961389795798,5109.791,0.010576577,7479930,11729.57157254219,[ 0.041  0.187 -3.078 -0.995],0.14064308,1.3102819
,4979.5293,100,4999.4897,0.5078517,5.321795,18100,632.96924,0.4189424,8.249366,4861.881,4269.5317,1.5957463,19.96025,,10.0,488.3,181,0.053217947,6051.936,10.0,-1.0,709700740.0,4881.842,0.000104847975,11.286395,50.78517,4881.8414485985595,7874.546,0.015957462,7528760,11809.163259744644,[ 0.033  0.201 -3.075 -0.99 ],0.010484798,8.860225
,4989.501,100,4999.481,0.07212405,1.087501,18200,794.6896,0.4189424,51.22167,4823.6465,4221.317,1.1144052,9.979936,,10.0,483.5,182,0.010875011,4542.253,10.0,-1.0,29635494.0,4833.6265,0.0016869883,54.545525,7.2124047,4833.62644306118,5371.3223,0.01114405,7577110,11878.428840637207,[ 0.051  0.149 -3.077 -0.975],0.16869883,1.833331
,4999.526,100,4999.526,0.08153096,1.0633329,18300,1070.4082,0.4189424,51.90123,4689.582,4077.267,1.1045645,,,10.0,469.13,183,0.01063333,4382.4287,10.0,-1.0,29874572.0,4689.582,0.0015102269,54.096184,8.153096,4689.58171164744,5214.942,0.011045646,7624023,11960.715327501297,[ 0.038  0.165 -3.064 -0.969],0.15102269,1.8485593
,4339.7095,100,4999.5415,0.10704386,1.7543379,18400,490.93185,0.4189424,37.129936,4262.7017,4310.218,1.348197,659.8321,,10.0,492.37,184,0.017543377,5330.4263,10.0,-1.0,59692850.0,4922.534,0.00012068078,20.89631,10.704387,4922.53431454945,6669.921,0.013481971,7673260,12042.284809350967,[ 0.028  0.187 -3.017 -1.02 ],0.012068078,4.785534
,4989.568,100,4999.551,0.012974037,0.12015628,18500,756.5418,0.4189424,98.60196,4834.7603,4232.4263,1.0090867,9.983137,,10.0,484.6,185,0.0012015628,4282.0015,10.0,-1.0,975217.56,4844.7437,0.0077004884,98.430595,1.2974037,4844.743379270197,4899.181,0.010090866,7721720,12127.04748916626,[ 0.049  0.219 -3.005 -1.035],0.77004886,1.0159442
,4989.5317,100,4999.5117,0.42286146,5.0544467,18600,719.5755,0.4189424,8.688367,4870.831,4268.4985,1.5591203,9.97979,,10.0,488.19,186,0.050544463,5681.899,10.0,-1.0,643405000.0,4880.811,7.6305e-07,9.412436,42.286148,4880.811379119716,7677.7227,0.015591203,7770539,12204.206655979156,[ 0.05   0.214 -3.023 -1.026],7.6305005e-05,10.624243
,4969.5605,100,4999.524,0.0454308,0.7820607,18700,817.0408,0.4189424,66.008125,4783.095,4200.7446,1.0898122,29.963549,,10.0,481.45,187,0.007820606,4580.958,10.0,-1.0,16088005.0,4813.0586,0.0021988691,68.75765,4.5430803,4813.0584650487435,5319.3955,0.010898122,7818684,12285.753629207611,[ 0.081  0.216 -2.985 -0.983],0.21988691,1.4543835
,4989.473,100,4999.4526,0.14551166,1.8238056,18800,727.1491,0.4189424,33.72803,4815.95,4213.625,1.3010955,9.979403,,10.0,482.76,188,0.018238056,5083.4785,10.0,-1.0,80856860.0,4825.93,0.00053979893,31.686499,14.551167,4825.930117890256,6171.2334,0.013010954,7866960,12360.14037656784,[ 0.064  0.206 -3.01  -0.978],0.053979892,3.1559184
,4579.6123,100,4999.4404,0.10597302,1.8107935,18900,937.6603,0.4189424,31.876245,4258.036,4065.5608,1.2386632,419.8279,,10.0,468.01,189,0.018107936,4682.4214,10.0,-1.0,68034460.0,4677.8643,0.0006702351,31.053768,10.597302,4677.864449451653,5781.199,0.012386631,7913761,12447.712172031403,[ 0.088  0.2   -2.921 -0.958],0.06702351,3.220221
,4489.6,100,4999.3584,0.08956852,1.3922893,19000,1011.23364,0.4189424,41.482025,4116.734,4014.1982,1.1722351,509.75824,,10.0,462.9,190,0.013922892,4617.176,10.0,-1.0,41037036.0,4626.4917,0.00014062172,33.505432,8.956852,4626.491952252396,5674.9727,0.011722352,7960051,12529.125640392303,[ 0.072  0.198 -2.923 -0.903],0.014062172,2.9845905
,4689.6035,100,4999.43,0.019186953,0.34591603,19100,1105.1345,0.4189424,89.85805,4276.6074,3974.1309,1.0296471,309.82678,,10.0,458.89,191,0.0034591604,4112.6313,10.0,-1.0,4119987.5,4586.4336,0.0025971471,88.02028,1.9186953,4586.433742653872,4765.273,0.01029647,8005940,12612.883982181549,[ 0.077  0.245 -2.951 -0.97 ],0.25971472,1.1361018
,4999.357,100,4999.357,0.030673457,0.55819464,19200,625.67017,0.4189424,80.81348,4872.479,4260.1855,1.1455902,,,10.0,487.4,192,0.005581946,4858.1475,10.0,-1.0,8394216.0,4872.479,0.0017934638,66.98258,3.0673459,4872.479221833848,5606.2803,0.011455902,8054680,12696.09390449524,[ 0.085  0.259 -2.975 -0.992],0.17934638,1.4929254
,4989.458,100,4999.4395,3.2210345,32.0788,19300,948.1772,0.4189424,1.6446058,4699.935,4097.613,4.1481066,9.981426,,10.0,471.18,193,0.320788,11118.006,10.0,-1.0,25866068000.0,4709.916,5.929413e-06,0.4285205,322.10345,4709.916358268122,20471.656,0.04148107,8101798,12775.884007930756,[ 0.095  0.291 -2.991 -1.014],0.0005929413,233.36107
,4999.503,100,4999.503,0.015298904,0.21773848,19400,871.2532,0.4189424,95.6477,4749.811,4137.4995,1.0207316,,,10.0,475.18,194,0.0021773847,4231.343,10.0,-1.0,2012294.6,4749.811,0.0057905302,94.58275,1.5298904,4749.811175325198,4860.9453,0.010207314,8149316,12861.40503191948,[ 0.116  0.259 -2.977 -1.101],0.57905304,1.0572753
,4949.487,100,4999.399,0.2518424,3.6233222,19500,1146.9978,0.4189424,13.461573,4563.814,4001.4268,1.4290597,49.912346,,10.0,461.58,195,0.03623322,5216.425,10.0,-1.0,325891650.0,4613.7256,0.0004272181,18.203106,25.184242,4613.725573094626,6651.5527,0.014290597,8195474,12934.09194612503,[ 0.121  0.268 -3.004 -1.117],0.04272181,5.493568
,4289.723,100,4999.4526,0.029009214,0.58450264,19600,971.35455,0.4189424,77.35575,4016.7734,4114.198,1.0803239,709.7294,,10.0,472.82,196,0.005845026,4376.8745,10.0,-1.0,7916688.0,4726.503,0.000787816,68.98638,2.9009213,4726.502977958205,5114.076,0.0108032385,8242756,13004.790274858475,[ 0.112  0.208 -3.007 -1.079],0.078781605,1.4495615
,4669.656,100,4999.4644,12.484305,124.192535,19700,873.001,0.4189424,1.1402817,4444.1777,4161.6797,13.338034,329.8084,,10.0,477.56,197,1.2419254,40874.008,10.0,-1.0,339610600000.0,4773.9863,4.702221e-07,0.05963989,1248.4305,4773.986527419164,65946.69,0.13338034,8290512,13084.172176837921,[ 0.123  0.231 -3.023 -1.094],4.702221e-05,1676.7301
,4699.7236,100,4999.558,0.34314582,4.267165,19800,1486.418,0.4189424,14.8326235,3908.748,3596.2637,1.7807864,299.8344,,10.0,421.24,198,0.042671654,5914.8,10.0,-1.0,411562500.0,4208.5825,9.433875e-05,6.6973534,34.314583,4208.5825455692075,8280.859,0.017807864,8332636,13159.97973036766,[ 0.196  0.228 -2.99  -1.173],0.009433875,14.931272
,4989.4253,100,4999.405,1.1873676,13.577997,19900,1377.7955,0.4189424,3.954269,4369.983,3767.6628,2.7550516,9.979398,,10.0,438.3,199,0.13577996,9634.733,10.0,-1.0,4641877000.0,4379.9624,5.3649506e-05,2.966324,118.736755,4379.9626340355035,13189.856,0.027550513,8376466,13236.323325634003,[ 0.175  0.27  -3.003 -1.153],0.0053649507,33.711758
,4719.713,100,4999.5464,0.036604784,0.72734475,20000,950.73895,0.4189424,68.772964,4418.917,4086.4336,1.0794035,279.83337,,10.0,470.11,200,0.0072734472,4412.0586,10.0,-1.0,12977218.0,4698.7515,0.0005928736,61.181908,3.6604784,4698.75098522552,5194.884,0.010794035,8423477,13307.177265405655,[ 0.139  0.206 -2.997 -1.122],0.05928736,1.6344701
,4989.5728,100,4999.5547,6.668187,66.3027,20100,699.33795,0.4189424,1.1888437,4837.8467,4235.511,7.2726154,9.9817505,,10.0,484.92,201,0.6630269,22746.727,10.0,-1.0,110533490000.0,4847.8286,2.847143e-06,0.20430098,666.8187,4847.828869398082,36293.684,0.07272615,8471969,13383.699881792068,[ 0.122  0.226 -3.02  -1.138],0.0002847143,489.4739
,4689.7563,100,4999.509,0.0714058,1.0734224,20200,868.797,0.4189424,54.853275,4482.5684,4180.0083,1.1832019,309.75266,,10.0,479.38,202,0.010734224,4760.856,10.0,-1.0,26300062.0,4792.321,0.00093446235,48.59223,7.1405797,4792.320677100579,5639.2505,0.011832019,8519907,13462.202956199646,[ 0.088  0.219 -3.003 -1.259],0.09344624,2.0579422
,4449.8345,100,4999.5938,0.17822832,2.6062908,20300,442.7122,0.4189424,19.731075,4404.93,4342.3667,1.2921845,549.7593,,10.0,495.56,203,0.026062908,5314.8296,10.0,-1.0,136488380.0,4954.6895,0.00092122203,29.406069,17.822832,4954.689510179492,6444.0063,0.012921844,8569463,13545.876197338104,[ 0.105  0.236 -3.011 -1.311],0.092122205,3.4006586
,4999.625,100,4999.625,0.1932246,2.2578163,20400,865.47,0.4189424,22.772982,4816.0273,4203.7007,1.2260662,,,10.0,481.73,204,0.022578163,4945.227,10.0,-1.0,129738610.0,4816.0273,0.0005848624,34.06472,19.32246,4816.0274581089325,5994.3604,0.012260662,8617636,13635.358006000519,[ 0.087  0.194 -2.982 -1.251],0.05848624,2.9355886
,0.78808594,100,4999.652,0.24536537,3.2128954,20500,0.17200942,0.4189424,16.087349,0.36325195,4386.8965,1.4067763,4998.864,,10.0,500.0,205,0.032128952,5456.069,10.0,-1.0,49952524.0,4999.227,0.00014549233,15.082563,24.536537,4999.226995248145,7032.764,0.014067762,8667636,13727.688354969025,[ 0.063  0.17  -2.984 -1.216],0.014549233,6.6301727
,4999.5273,100,4999.5273,0.42602608,5.5100055,20600,785.50305,0.4189424,8.78424,4860.4316,4248.117,1.7098943,,,10.0,486.16,206,0.055100065,5836.8623,10.0,-1.0,767724900.0,4860.4316,2.3689507e-05,5.952355,42.602608,4860.431588121924,8346.61,0.01709894,8716252,13802.449148893356,[ 0.066  0.193 -2.978 -1.167],0.0023689508,16.800074
,4969.5645,100,4999.5137,3.7731457,37.518158,20700,849.25446,0.4189424,1.5920056,4791.421,4209.0566,4.77198,29.94902,,10.0,482.28,207,0.37518162,13770.308,10.0,-1.0,35113360000.0,4821.37,2.6423822e-07,0.37562746,377.31458,4821.369909860575,23760.98,0.047719803,8764480,13878.430528640747,[ 0.081  0.207 -2.919 -1.095],2.6423824e-05,266.22122
,4689.736,100,4999.51,0.15729614,2.30592,20800,466.58768,0.4189424,24.513327,4642.4883,4339.9497,1.3140448,309.77383,,10.0,495.32,208,0.0230592,4993.507,10.0,-1.0,118337400.0,4952.262,5.3287795e-06,17.591845,15.729613,4952.262263595424,6453.387,0.013140448,8814012,13961.809001922607,[ 0.087  0.253 -2.886 -1.265],0.000532878,5.6844525
,4529.7915,100,4999.507,0.062370747,1.0613801,20900,561.86865,0.4189424,53.393673,4430.7485,4288.152,1.1360396,469.7155,,10.0,490.18,209,0.010613803,4726.137,10.0,-1.0,23419728.0,4900.4634,0.001168019,54.075684,6.237075,4900.46359946563,5558.805,0.011360396,8863030,14041.655454874039,[ 0.093  0.31  -2.87  -1.301],0.1168019,1.84926
,4629.744,100,4999.539,0.06395829,1.3164151,21000,461.39447,0.4189424,48.585567,4579.8633,4337.3413,1.2796874,369.79468,,10.0,495.07,210,0.0131641505,5319.6333,10.0,-1.0,37774892.0,4949.6577,0.00035811774,36.252586,6.395829,4949.657703445719,6336.5986,0.012796874,8912537,14125.032618999481,[ 0.099  0.319 -2.868 -1.354],0.035811774,2.7584238
,4999.4526,100,4999.4526,0.037022114,0.6351363,21100,1193.3573,0.4189424,74.15313,4648.7676,4036.4626,1.0757909,,,10.0,465.04,211,0.0063513634,4289.482,10.0,-1.0,11822156.0,4648.7676,0.001954144,71.82368,3.7022116,4648.767941497938,5011.976,0.010757909,8959041,14207.92185139656,[ 0.107  0.311 -2.872 -1.289],0.19541442,1.3922985
