MaxIWNorm,EpThisIter,VarianceInit,Weights,InitialReturnStd,InitialReturnMean,ESSRenyi,StdIW,TimestepsSoFar,MinIWNorm,MaxIW,LearnableVariance,InitialReturnMin,OptimizationReturnMax,ReturnStepMaxmin,EpRewMean,OptimizationReturnMean,EpisodesSoFar,MinIW,ReturnMeanIW,EmpiricalD2,ReturnStepMax,TimeElapsed,Bound,MeanEntropy,OptimizationReturnMin,InitialReturnMax,EpLenMean,ESSClassic,MeanIWNorm,MeanIW,Iteration,InitialBound,StdIWNorm,J_sample_variance
0.04087297,100,-1.0,[-0.073  0.91  -1.869 -2.241],1638.7117,3776.0972,64.81715,0.74674124,1280432,0.0028628702,4.087297,,209.81699,4789.64,10.0,3776.096849781891,3566.28,7100,0.28628704,4259.618,1.5428016,10.0,1782.3757238388062,3499.0757,0.4189424,,4999.457,378.24,68.5109,0.011014632,1.1014632,71,3163.7908,0.007467412,13689972.0
0.039848205,100,-1.0,[-0.079  0.941 -1.892 -2.248],1624.181,3817.8162,60.37082,0.7685272,1318669,0.0014169979,3.9848206,,,4999.6245,10.0,3817.8163063364623,3817.8162,7200,0.14169979,4346.9595,1.6564294,10.0,1847.1350107192993,3558.8809,0.4189424,,4999.6245,382.37,67.68295,0.011122,1.1122001,72,3205.49,0.0076852716,16119290.0
0.23932792,100,-1.0,[-0.066  0.934 -1.897 -2.272],1430.4858,4184.411,12.673474,3.3632402,1360567,0.00012228837,23.932793,,,4999.452,10.0,4184.410739356826,4184.411,7300,0.012228838,6545.4697,7.8904963,10.0,1916.6504681110382,4825.5024,0.4189424,,4999.452,418.98,15.452361,0.014378199,1.4378201,73,3572.1052,0.0336324,288691500.0
0.01410671,100,-1.0,[-0.056  0.918 -1.917 -2.331],1511.4083,4169.3945,97.32438,0.16575341,1402301,0.0067966976,1.4106711,,,4999.527,10.0,4169.394734958553,4169.3945,7400,0.6796698,4360.974,1.0274918,10.0,1983.6899547576904,3740.2998,0.4189424,,4999.527,417.34,97.392334,0.010129763,1.0129762,74,3557.08,0.001657534,3465290.8
0.02023845,100,-1.0,[-0.058  0.919 -1.955 -2.334],1251.6345,4339.687,92.70561,0.3151123,1445743,0.004664192,2.023845,,,4999.5273,10.0,4339.687238967511,4339.687,7500,0.46641922,4513.2246,1.0786834,10.0,2057.365874528885,3877.2766,0.4189424,,4999.5273,434.42,91.34382,0.010236267,1.0236268,75,3727.373,0.0031511232,4328871.0
0.08272443,100,-1.0,[-0.059  0.925 -1.983 -2.354],1281.4617,4340.865,36.07307,1.4794264,1489201,0.00022796306,8.272443,,,4999.6343,10.0,4340.864867349243,4340.865,7600,0.022796307,5334.497,2.772151,10.0,2129.5044152736664,4314.9854,0.4189424,,4999.6343,434.58,40.463963,0.012196568,1.219657,76,3728.537,0.014794266,52304460.0
0.116212964,100,-1.0,[-0.042  0.883 -1.976 -2.333],1326.3372,4476.418,28.618502,1.7204183,1533994,0.00025373636,11.621297,,219.78836,4779.7705,10.0,4476.4180535522555,4256.6294,7700,0.025373636,6085.8228,3.4942431,10.0,2195.535145044327,4941.2227,0.4189424,,4999.559,447.93,36.894573,0.013154728,1.3154728,77,3864.0996,0.01720418,70651720.0
0.019920623,100,-1.0,[-0.026  0.87  -1.975 -2.371],1219.154,4451.8833,88.19721,0.3212102,1578547,0.0019228475,1.9920623,,309.86642,4689.6895,10.0,4451.8834256090095,4142.017,7800,0.19228475,4664.771,1.1338227,10.0,2255.9925434589386,4012.7678,0.4189424,,4999.5557,445.53,91.35436,0.010441312,1.0441313,78,3839.5657,0.003212102,3912787.5
0.09637148,100,-1.0,[-0.018  0.882 -1.997 -2.372],1412.4073,4255.649,34.317425,1.4990363,1621141,0.00039938494,9.637148,,539.5338,4459.9604,10.0,4255.648280954646,3716.1143,7900,0.039938495,5445.421,2.9139717,10.0,2314.828553676605,4400.1846,0.4189424,,4999.494,425.94,40.34401,0.0123274885,1.232749,79,3643.3374,0.014990363,43345092.0
0.058810584,100,-1.0,[-0.035  0.91  -2.009 -2.358],1523.487,4240.065,62.192516,0.9764995,1663580,0.0006317252,5.8810587,,,4999.492,10.0,4240.065087685167,4240.065,8000,0.06317252,4681.344,1.6079105,10.0,2377.7744035720825,3904.914,0.4189424,,4999.492,424.39,53.804913,0.010538654,1.0538654,80,3627.7546,0.0097649945,26510792.0
0.020174712,100,-1.0,[-0.043  0.907 -2.016 -2.39 ],717.60016,4763.283,93.19551,0.24995857,1711239,0.0048810584,2.0174713,,559.6448,4440.0205,10.0,4763.283260744695,4203.6387,8100,0.48810583,4851.24,1.0730131,10.0,2460.5354478359222,4216.948,0.4189424,,4999.6655,476.59,94.29437,0.010161528,1.016153,81,4150.9517,0.0024995855,2101535.0
0.036415055,100,-1.0,[-0.039  0.916 -2.027 -2.39 ],1074.5605,4638.339,76.93358,0.5709639,1757644,0.0025996056,3.6415057,,229.84492,4769.6655,10.0,4638.338652815667,4408.494,8200,0.25996056,5124.5137,1.2998226,10.0,2528.3263099193573,4426.418,0.4189424,,4999.5103,464.05,78.48013,0.010903568,1.090357,82,4026.026,0.0057096384,9055699.0
0.023357581,100,-1.0,[-0.037  0.95  -2.052 -2.431],1136.0754,4634.2476,89.81151,0.32607865,1804009,0.0044807033,2.3357582,,249.75119,4749.749,10.0,4634.247659266938,4384.4966,8300,0.44807032,4838.933,1.113443,10.0,2602.4982526302338,4192.823,0.4189424,,4999.5,463.65,90.94616,0.010334705,1.0334705,83,4021.9363,0.0032607864,3960525.0
0.3438179,100,-1.0,[-0.042  0.958 -2.06  -2.455],1321.1631,4470.713,16.511131,4.120074,1848744,0.0003907653,34.38179,,,4999.5825,10.0,4470.713279009196,4470.713,8400,0.03907653,7983.482,6.0565205,10.0,2682.911537885666,6476.5596,0.4189424,,4999.5825,447.35,14.152416,0.016728472,1.6728473,84,3858.392,0.04120074,432967800.0
0.7849982,100,-1.0,[-0.068  0.956 -2.065 -2.456],1059.7384,4497.334,5.8198256,8.061947,1893760,0.00010048405,78.49982,,219.84227,4779.6885,10.0,4497.333726841243,4277.491,8500,0.010048405,8122.9316,17.182646,10.0,2763.5560545921326,5584.7666,0.4189424,,4999.531,450.16,4.9062424,0.018312115,1.8312112,85,3885.0186,0.08061948,1221403800.0
0.02271038,100,-1.0,[-0.091  0.925 -2.07  -2.467],1210.3353,4137.8613,91.21331,0.32839882,1935203,0.004122264,2.271038,,,4999.6924,10.0,4137.8617940679005,4137.8613,8600,0.4122264,4326.705,1.0963312,10.0,2842.3376269340515,3685.555,0.4189424,,4999.6924,414.43,91.12342,0.0105218915,1.0521891,86,3525.527,0.0032839882,3262265.0
0.11921827,100,-1.0,[-0.09   0.901 -2.077 -2.444],964.7828,4361.8843,23.697989,2.0828288,1978882,0.00012099268,11.921827,,9.9796095,4989.587,10.0,4361.8841632602025,4351.9043,8700,0.012099268,5870.3354,4.2197676,10.0,2921.922121524811,4612.505,0.4189424,,4999.5664,436.79,28.46203,0.013137666,1.3137665,87,3749.565,0.020828286,98482470.0
0.21650827,100,-1.0,[-0.076  0.867 -2.082 -2.468],969.3133,4431.9507,14.154654,3.0536375,2023259,0.00025241374,21.650827,,,4999.542,10.0,4431.950511519432,4431.9507,8800,0.025241375,6685.137,7.0648146,10.0,2996.02498626709,5057.6177,0.4189424,,4999.542,443.77,17.613146,0.0141191,1.4119099,88,3819.6338,0.030536374,236469020.0
1.3950791,100,-1.0,[-0.073  0.902 -2.092 -2.429],802.48083,4700.3916,1.9224713,14.162622,2070299,1.088187e-05,139.50792,,,4999.6025,10.0,4700.391327229779,4700.3916,8900,0.0010881871,14193.349,52.01638,10.0,3075.2812407016754,9777.123,0.4189424,,4999.6025,470.4,3.9253342,0.028627107,2.8627112,89,4088.0674,0.14162621,5065827300.0
0.12881659,100,-1.0,[-0.046  0.842 -2.093 -2.442],918.48486,4723.273,33.369984,1.5154209,2117554,0.00017247368,12.881659,,,4999.4756,10.0,4723.272673924033,4723.273,9000,0.017247368,5657.2563,2.996705,10.0,3154.9989216327667,4597.29,0.4189424,,4999.4756,472.55,37.26519,0.0116796745,1.1679673,90,4110.964,0.015154209,59186576.0
0.026341451,100,-1.0,[-0.03   0.819 -2.106 -2.458],879.2877,4758.0347,87.53113,0.36798355,2165156,0.0053318324,2.6341453,,219.83463,4779.72,10.0,4758.034955379673,4538.2007,9100,0.5331833,4924.029,1.1424507,10.0,3227.7923958301544,4269.55,0.4189424,,4999.5547,476.02,88.67456,0.010296746,1.0296746,91,4145.717,0.0036798355,3916936.0
0.03458296,100,-1.0,[-0.036  0.819 -2.117 -2.446],973.2699,4735.0186,61.86207,0.7915163,2212527,0.0021769928,3.4582963,,19.959091,4979.746,10.0,4735.01895467211,4715.0605,9200,0.21769929,5391.2153,1.6164994,10.0,3304.1139805316925,4612.681,0.4189424,,4999.705,473.71,66.65809,0.011191571,1.119157,92,4122.682,0.007915163,16865972.0
0.033023566,100,-1.0,[-0.038  0.826 -2.214 -2.416],362.87598,4929.3447,69.57618,0.6146051,2261836,0.0019518122,3.3023567,,1919.5891,3079.993,10.0,4929.344455551937,3009.7554,9300,0.19518122,5419.6455,1.4372735,10.0,3387.3714361190796,4685.556,0.4189424,,4999.582,493.09,76.07919,0.010960771,1.0960772,93,4317.0225,0.006146051,8276456.5
0.24691264,100,-1.0,[-0.041  0.854 -2.235 -2.417],650.80176,4834.258,18.761356,3.7201993,2310201,0.0011364724,24.691265,,39.94413,4959.606,10.0,4834.25742935605,4794.313,9400,0.11364725,7575.536,5.330105,10.0,3463.951949596405,6161.878,0.4189424,,4999.5503,483.65,17.212355,0.016963035,1.6963036,94,4221.9404,0.037201993,252237820.0
6.354308,100,-1.0,[-0.063  0.839 -2.236 -2.41 ],1297.242,4410.3164,0.6192853,63.2099,2354346,3.8488224e-06,635.43085,,,4999.611,10.0,4410.316274912641,4410.3164,9500,0.00038488224,35131.793,161.47647,10.0,3539.0769834518433,27350.773,0.4189424,,4999.611,441.45,1.2666247,0.07159409,7.1594086,95,3797.9912,0.632099,100875444000.0
1.4954523,100,-1.0,[-0.037  0.83  -2.208 -2.298],1118.9027,4660.2617,2.169361,15.200637,2400969,4.4560642e-05,149.54523,,,4999.5615,10.0,4660.26209334426,4660.2617,9600,0.004456064,12513.994,46.09652,10.0,3617.0789704322815,8356.691,0.4189424,,4999.5615,466.23,3.1681821,0.027495256,2.749526,96,4047.9434,0.15200639,4642588000.0
0.01770765,100,-1.0,[-0.066  0.872 -2.216 -2.268],1033.7769,4548.5845,93.337494,0.2560073,2446497,0.0048066494,1.7707651,,,4999.5425,10.0,4548.584238878221,4548.5845,9700,0.48066494,4673.3076,1.0713809,10.0,3689.2637252807617,4039.5142,0.4189424,,4999.5425,455.28,94.179344,0.010297794,1.0297794,97,3936.2676,0.0025600728,2554745.8
0.9482847,100,-1.0,[-0.069  0.885 -2.223 -2.292],1023.75256,4505.1846,3.6127453,9.780911,2491589,8.6954315e-06,94.82847,,,4999.5503,10.0,4505.184308562936,4505.1846,9800,0.0008695432,10199.583,27.679781,10.0,3757.4431054592133,6978.085,0.4189424,,4999.5503,450.92,4.8166757,0.022002527,2.200253,98,3892.8667,0.09780912,2408009700.0
0.13994347,100,-1.0,[-0.087  0.962 -2.228 -2.292],870.61444,4571.115,34.109642,1.5521226,2537346,0.00040953569,13.994348,,,4999.664,10.0,4571.1148020340715,4571.115,9900,0.04095357,5345.984,2.9317224,10.0,3834.6389336586,4297.5337,0.4189424,,4999.664,457.57,34.934795,0.011373149,1.1373149,99,3958.784,0.015521224,60156910.0
0.4532154,100,-1.0,[-0.066  0.937 -2.23  -2.27 ],1034.3562,4648.5264,19.297565,4.5026617,2583863,8.692227e-05,45.32154,,,4999.568,10.0,4648.526179017094,4648.5264,10000,0.008692227,5905.285,5.1820006,10.0,3915.9597051143646,4511.4004,0.4189424,,4999.568,465.17,7.673018,0.012980399,1.29804,100,4036.2068,0.04502662,415743040.0
0.059784077,100,-1.0,[-0.083  0.924 -2.24  -2.207],877.6627,4565.249,43.585262,1.1076049,2629562,0.00056592695,5.978408,,,4999.5776,10.0,4565.249086437075,4565.249,10100,0.0565927,5388.669,2.2943535,10.0,3993.7534079551697,4461.179,0.4189424,,4999.5776,456.99,51.90902,0.011507329,1.1507329,101,3952.9282,0.011076049,31553088.0
0.6802478,100,-1.0,[-0.071  0.918 -2.25  -2.245],1064.1003,4544.88,4.6943626,9.006486,2675051,2.233375e-05,68.02478,,,4999.552,10.0,4544.87994683981,4544.88,10200,0.002233375,10540.673,21.302147,10.0,4074.281056880951,7714.5674,0.4189424,,4999.552,454.89,6.071924,0.022899227,2.2899227,102,3932.5623,0.09006487,1730708100.0
0.048448853,100,-1.0,[-0.07   1.022 -2.232 -2.303],748.8486,4795.28,68.41689,0.8326802,2723029,0.0022148197,4.8448853,,9.981215,4989.5415,10.0,4795.279568574519,4785.2983,10300,0.22148196,5234.2764,1.4616272,10.0,4153.218519449234,4494.0024,0.4189424,,4999.523,479.78,63.480827,0.0109784,1.0978401,103,4182.9653,0.008326802,16300792.0
0.055409014,100,-1.0,[-0.074  0.983 -2.249 -2.278],873.0867,4738.2876,55.384098,1.0625696,2770441,0.0009892388,5.5409017,,9.981887,4989.554,10.0,4738.287797148087,4728.306,10400,0.098923884,5491.2505,1.8055724,10.0,4237.367742776871,4668.472,0.4189424,,4999.536,474.12,53.604862,0.011421503,1.1421502,104,4125.9717,0.010625695,29469504.0
0.028218893,100,-1.0,[-0.072  0.959 -2.288 -2.211],791.8992,4709.5483,82.27462,0.46451536,2817567,0.0025219568,2.8218894,,249.84787,4749.707,10.0,4709.548178763154,4459.7007,10500,0.2521957,5037.6504,1.2154417,10.0,4322.975152492523,4362.588,0.4189424,,4999.5547,471.26,83.83285,0.01057768,1.057768,105,4097.23,0.0046451534,5563051.5
0.0531542,100,-1.0,[-0.063  0.936 -2.294 -2.193],1108.7645,4541.3857,65.33499,0.85851914,2863016,0.0020176324,5.31542,,,4999.533,10.0,4541.385813419268,4541.3857,10600,0.20176324,4931.329,1.5305734,10.0,4402.139739513397,4173.795,0.4189424,,4999.533,454.49,62.316154,0.0110400915,1.1040093,106,3929.0698,0.008585191,15603063.0
0.40757552,100,-1.0,[-0.074  0.924 -2.3   -2.197],837.3914,4642.3154,6.6238446,5.0963855,2909475,9.173881e-06,40.757553,,9.981845,4989.574,10.0,4642.315249826875,4632.333,10700,0.0009173881,7926.9526,15.096972,10.0,4482.474368095398,5547.802,0.4189424,,4999.556,464.59,9.5209,0.016532062,1.6532065,107,4029.9968,0.05096385,645648900.0
0.05436566,100,-1.0,[-0.06   0.868 -2.32  -2.222],787.80896,4731.3364,52.41972,1.0401162,2956818,0.0004546786,5.4365664,,,4999.6177,10.0,4731.336621957058,4731.3364,10800,0.04546786,5203.021,1.9076791,10.0,4555.745292663574,4357.2847,0.4189424,,4999.6177,473.43,51.991264,0.010823978,1.0823979,108,4119.0103,0.010401162,28103568.0
0.04680682,100,-1.0,[-0.053  0.88  -2.334 -2.192],860.5492,4706.171,62.91863,0.852476,3003909,0.0013777539,4.680682,,479.75247,4519.824,10.0,4706.17063684788,4226.4185,10900,0.13777539,5069.068,1.5893544,10.0,4642.824413776398,4297.1177,0.4189424,,4999.5767,470.91,60.487408,0.010547437,1.0547436,109,4093.8503,0.00852476,15320209.0
3.7884135,100,-1.0,[-0.05   0.862 -2.33  -2.211],1018.4508,4708.6953,0.9177131,38.026455,3051019,5.4893567e-06,378.84137,,9.97907,4989.5737,10.0,4708.69530697149,4698.7163,11000,0.00054893567,22129.195,108.966515,10.0,4719.443250656128,15737.393,0.4189424,,4999.5527,471.1,2.0141273,0.054518957,5.4518957,110,4096.3774,0.38026452,20988015000.0
0.85630524,100,-1.0,[-0.058  0.798 -2.309 -2.253],963.26434,4527.363,3.4667206,10.614907,3096344,5.476559e-05,85.63052,,,4999.587,10.0,4527.362633275056,4527.363,11100,0.005476559,9051.314,28.845705,10.0,4800.083070039749,5762.6445,0.4189424,,4999.587,453.25,5.588669,0.02582607,2.582607,111,3915.0405,0.10614906,1262391300.0
0.11839668,100,-1.0,[-0.074  0.749 -2.302 -2.275],1070.5078,4138.7,22.73045,2.1837516,3137796,0.00041640192,11.839668,,,4999.5615,10.0,4138.700084017411,4138.7,11200,0.041640192,5812.026,4.399385,10.0,4866.810017585754,4527.705,0.4189424,,4999.5615,414.52,25.846731,0.012892611,1.2892612,112,3526.3813,0.021837516,122227990.0
0.061304092,100,-1.0,[-0.057  0.71  -2.296 -2.297],827.5748,4462.1157,45.767002,1.2150294,3182466,0.00082871824,6.1304092,,269.7975,4729.8125,10.0,4462.116026937904,4192.319,11300,0.082871825,5044.716,2.1849804,10.0,4943.2077667713165,4139.597,0.4189424,,4999.61,446.7,50.982212,0.01239137,1.239137,113,3849.7915,0.012150294,15904409.0
0.0261654,100,-1.0,[-0.074  0.724 -2.299 -2.305],944.1442,4172.8115,83.04642,0.41153887,3224258,0.004402997,2.61654,,289.8089,4709.782,10.0,4172.8113385928245,3883.0022,11400,0.44029972,4484.171,1.2041459,10.0,5016.819280862808,3812.2476,0.4189424,,4999.5913,417.92,86.420265,0.010381807,1.0381807,114,3560.4893,0.0041153887,5109672.0
0.03549033,100,-1.0,[-0.067  0.725 -2.317 -2.321],1135.4297,4225.3345,63.46228,0.6977901,3266569,0.0012675866,3.5490332,,,4999.6636,10.0,4225.334688982683,4225.3345,11500,0.12675866,4711.093,1.5757391,10.0,5096.004481315613,3942.4429,0.4189424,,4999.6636,423.11,69.37764,0.010503044,1.0503045,115,3613.0032,0.0069779004,12961224.0
0.074084386,100,-1.0,[-0.056  0.732 -2.314 -2.317],781.98047,4549.657,47.97923,1.222393,3312114,0.00071504456,7.4084387,,,4999.618,10.0,4549.657128228021,4549.657,11600,0.07150446,5516.3745,2.0842352,10.0,5174.502200841904,4632.367,0.4189424,,4999.618,455.45,48.97213,0.01197517,1.1975169,116,3937.3315,0.012223931,35306916.0
0.17889747,100,-1.0,[-0.053  0.718 -2.328 -2.356],916.75775,4541.6514,25.242977,2.171413,3357570,0.00039582638,17.889748,,,4999.6616,10.0,4541.651602349285,4541.6514,11700,0.03958264,5822.3984,3.9614978,10.0,5253.434752225876,4603.6445,0.4189424,,4999.6616,454.56,24.680323,0.012429783,1.2429785,117,3929.3203,0.021714129,113502210.0
0.01907045,100,-1.0,[-0.057  0.779 -2.352 -2.363],689.91614,4684.6133,89.95415,0.33566752,3404456,0.004266207,1.907045,,319.83847,4679.761,10.0,4684.613197877607,4364.775,11800,0.42662072,4962.284,1.1116775,10.0,5328.569500207901,4316.6743,0.4189424,,4999.5996,468.86,90.63147,0.01044031,1.044031,118,4072.2898,0.0033566752,3237513.0
0.036847718,100,-1.0,[-0.057  0.802 -2.358 -2.392],812.7291,4662.7114,74.013374,0.63703763,3451119,0.0023747308,3.684772,,,4999.6694,10.0,4662.711011076824,4662.7114,11900,0.23747309,5046.6387,1.3511071,10.0,5405.93533205986,4334.8813,0.4189424,,4999.6694,466.63,74.61388,0.010921363,1.0921363,119,4050.3794,0.0063703763,10169100.0
0.020024387,100,-1.0,[-0.056  0.765 -2.365 -2.372],729.45386,4627.774,87.71873,0.33570725,3497436,0.0034048741,2.0024388,,339.78125,4659.817,10.0,4627.773780548186,4287.9927,12000,0.34048742,4806.169,1.1400074,10.0,5472.699501991272,4152.3843,0.4189424,,4999.598,463.17,90.42678,0.010317637,1.0317637,120,4015.4502,0.0033570721,3217170.5
0.4444739,100,-1.0,[-0.053  0.751 -2.357 -2.376],675.11584,4739.291,11.872489,4.621261,3544860,6.219046e-05,44.44739,,19.964067,4979.678,10.0,4739.290838187064,4719.3267,12100,0.006219046,7446.282,8.422833,10.0,5546.599449872971,5669.175,0.4189424,,4999.642,474.24,9.789347,0.015223286,1.5223286,121,4126.9624,0.04621261,535808480.0
0.022640426,100,-1.0,[-0.039  0.71  -2.354 -2.41 ],730.87885,4680.9717,92.5622,0.2945574,3591705,0.003400261,2.2640426,,,4999.6284,10.0,4680.971559701704,4680.9717,12200,0.3400261,4762.6313,1.0803546,10.0,5627.1154108047485,4126.178,0.4189424,,4999.6284,468.45,92.39593,0.010267704,1.0267704,122,4068.6448,0.0029455735,2082184.4
0.06240219,100,-1.0,[-0.043  0.723 -2.369 -2.43 ],915.24243,4709.996,33.17868,1.3446512,3638833,0.00011122534,6.240219,,,4999.631,10.0,4709.995874760424,4709.996,12300,0.011122534,5581.1304,3.0139837,10.0,5704.82395362854,4518.0796,0.4189424,,4999.631,471.28,42.64587,0.011594867,1.1594869,123,4097.6685,0.013446512,46469250.0
0.14707795,100,-1.0,[-0.031  0.747 -2.365 -2.409],581.5871,4872.6445,33.162262,2.0101593,3687575,0.0005685124,14.707795,,9.979243,4989.645,10.0,4872.644669962259,4862.666,12400,0.05685124,5997.616,3.015476,10.0,5785.540306329727,4934.3037,0.4189424,,4999.624,487.42,26.776756,0.012155839,1.2155839,124,4260.3184,0.020101592,102104910.0
0.093030706,100,-1.0,[-0.014  0.705 -2.362 -2.404],0.22519517,4999.2188,54.821404,1.1081799,3737575,0.0010866683,9.303071,,4998.5693,0.99853516,10.0,4999.218457701091,0.6491846,12500,0.10866684,5788.9907,1.824105,10.0,5868.696954965591,4961.9956,0.4189424,,4999.568,500.0,52.196293,0.011579756,1.1579756,125,4386.899,0.011081798,33841932.0
0.66179127,100,-1.0,[-0.018  0.657 -2.362 -2.346],498.4006,4902.7715,5.044717,7.4539447,3786620,0.00030729958,66.17913,,299.7311,4699.8613,10.0,4902.771575090696,4603.041,12600,0.030729959,9282.151,19.822718,10.0,5952.618212223053,6555.926,0.4189424,,4999.5923,490.45,6.4937725,0.019643301,1.9643303,126,4290.449,0.074539445,1095219000.0
0.15984829,100,-1.0,[-0.044  0.675 -2.37  -2.31 ],893.00903,4530.341,24.804447,1.9574968,3831970,1.2554309e-05,15.984829,,,4999.6084,10.0,4530.340853231149,4530.341,12700,0.001255431,5907.0264,4.031535,10.0,6028.30198431015,4677.5596,0.4189424,,4999.6084,453.5,32.486298,0.013578606,1.3578607,127,3918.0164,0.019574968,75009070.0
0.03125247,100,-1.0,[-0.062  0.707 -2.369 -2.303],747.1961,4475.8594,59.76115,0.66156936,3876780,0.0011354934,3.125247,,2579.7466,2419.9468,10.0,4475.859241640535,1896.1128,12800,0.113549344,4948.9194,1.6733279,10.0,6107.249723434448,4156.8203,0.4189424,,4999.6934,448.1,71.20272,0.01040274,1.040274,128,3863.5244,0.006615693,10487862.0
0.072185256,100,-1.0,[-0.049  0.711 -2.367 -2.314],727.29816,4666.208,62.2268,0.94542354,3923480,0.0014607781,7.2185254,,,4999.565,10.0,4666.208047521588,4666.208,12900,0.14607781,5091.607,1.6070247,10.0,6194.675485610962,4315.3794,0.4189424,,4999.565,467.0,57.302532,0.010952472,1.0952473,129,4053.889,0.009454236,22104796.0
0.12475307,100,-1.0,[-0.055  0.74  -2.363 -2.309],789.1067,4551.8184,28.246647,2.0245924,3969043,0.00042759842,12.475307,,9.980185,4989.607,10.0,4551.817954106692,4541.838,13000,0.042759843,6326.4697,3.5402431,10.0,6284.609382390976,5174.3535,0.4189424,,4999.587,455.63,29.486294,0.013092151,1.309215,130,3939.496,0.020245925,102783016.0
82.34112,100,-1.0,[-0.036  0.696 -2.355 -2.278],251.30446,4925.96,0.0018877727,819.5598,4018321,1.2270092e-07,8234.112,,3539.125,1460.5752,10.0,4925.9600684551715,1386.8352,13100,1.2270092e-05,430501.7,52972.48,10.0,6374.418964624405,289568.0,0.4189424,,4999.7,492.78,1.0919256,0.8611153,86.111534,131,4313.624,8.195597,1540586500000.0
0.058923673,100,-1.0,[-0.018  0.714 -2.387 -2.112],831.37866,4830.1357,68.79156,0.87965137,4066637,0.0038248347,5.8923674,,9.982011,4989.62,10.0,4830.13537069142,4820.1533,13200,0.38248348,5298.9404,1.4536667,10.0,6454.113018751144,4560.6733,0.4189424,,4999.602,483.16,60.718414,0.010936447,1.0936447,132,4217.8115,0.008796514,19035744.0
0.18053527,100,-1.0,[-0.031  0.706 -2.388 -2.11 ],453.5966,4903.4326,17.744112,2.8555167,4115687,0.00058591337,18.053528,,1239.5684,3760.0454,10.0,4903.432514453232,3663.864,13300,0.058591336,7015.429,5.635672,10.0,6517.688068389893,5561.7954,0.4189424,,4999.614,490.5,20.693542,0.014586389,1.458639,133,4291.1074,0.028555164,108048010.0
1.0465738,100,-1.0,[-0.042  0.685 -2.384 -2.019],941.5653,4669.8174,2.1185193,11.968302,4162413,1.7090475e-05,104.65738,,,4999.6016,10.0,4669.817738112752,4669.8174,13400,0.0017090476,13116.998,47.202778,10.0,6582.120881557465,8910.072,0.4189424,,4999.6016,467.26,4.7946596,0.026858434,2.6858437,134,4057.4937,0.11968303,3617648000.0
0.055228487,100,-1.0,[-0.053  0.766 -2.384 -2.015],690.0738,4772.6313,37.373367,1.1241231,4210167,0.000339679,5.5228486,,509.61823,4489.954,10.0,4772.631332967625,4263.013,13500,0.0339679,5867.48,2.675702,10.0,6666.785599708557,4865.873,0.4189424,,4999.5723,477.54,53.391445,0.012031417,1.2031417,135,4160.3105,0.011241231,26578898.0
0.053536844,100,-1.0,[-0.036  0.758 -2.38  -2.036],755.7492,4812.2173,46.471073,1.0319657,4258307,0.00046544336,5.3536844,,9.980293,4989.672,10.0,4812.217528912439,4802.2373,13600,0.046544336,5779.2007,2.1518762,10.0,6747.79197883606,4880.957,0.4189424,,4999.6523,481.4,57.542816,0.012013935,1.2013935,136,4199.887,0.010319658,27063038.0
0.15602192,100,-1.0,[-0.045  0.785 -2.377 -2.02 ],1011.008,4643.533,19.290915,2.5192974,4304773,0.00030474726,15.602193,,,4999.6514,10.0,4643.533349883159,4643.533,13700,0.030474726,6268.9,5.1837873,10.0,6825.569173336029,4874.7515,0.4189424,,4999.6514,464.66,21.37666,0.013136316,1.3136318,137,4031.2039,0.025192974,161124720.0
0.026597738,100,-1.0,[-0.046  0.824 -2.371 -1.989],1237.2599,4553.399,85.66083,0.39729318,4350332,0.003278537,2.6597738,,,4999.5293,10.0,4553.398313381301,4553.399,13800,0.3278537,4761.5063,1.1673948,10.0,6903.455406665802,4099.9243,0.4189424,,4999.5293,455.59,87.586426,0.010553119,1.055312,138,3941.0835,0.0039729318,4969246.0
0.6674568,100,-1.0,[-0.046  0.854 -2.384 -2.01 ],1503.601,4350.377,7.792101,6.909688,4393863,2.5591025e-05,66.74568,,,4999.604,10.0,4350.376972321064,4350.377,13900,0.0025591026,9166.3,12.833509,10.0,6983.804978609085,6972.7173,0.4189424,,4999.604,435.31,7.5961766,0.01981121,1.9811211,139,3738.0525,0.06909688,1213040600.0
2.4425862,100,-1.0,[-0.014  0.771 -2.364 -1.935],1077.6179,4733.49,2.9422717,24.337576,4441213,2.3331779e-05,244.25862,,,4999.5,10.0,4733.489918238174,4733.49,14000,0.002333178,18021.477,33.987343,10.0,7061.17670583725,14451.784,0.4189424,,4999.5,473.5,2.2273235,0.036733314,3.673332,140,4121.1787,0.24337575,14960658000.0
0.08840439,100,-1.0,[-0.04   0.865 -2.35  -2.106],674.72504,4856.48,52.949875,1.1505704,4489794,0.000974776,8.840439,,229.74706,4769.94,10.0,4856.479824074279,4626.7324,14100,0.0974776,5427.36,1.8885785,10.0,7138.11660528183,4585.8564,0.4189424,,4999.687,485.81,48.821358,0.011237601,1.1237601,141,4244.146,0.011505703,25576022.0
0.02484078,100,-1.0,[-0.049  0.847 -2.359 -2.126],1254.4558,4610.287,91.11526,0.33174875,4535922,0.004172257,2.484078,,,4999.514,10.0,4610.287308952236,4610.287,14200,0.41722572,4804.6133,1.097511,10.0,7214.876981258392,4163.141,0.4189424,,4999.514,461.28,90.80601,0.010425918,1.0425918,142,3997.974,0.0033174874,4100468.0
