IterType,VarDiscRet,AvgDiscRet,BatchSize,VarRet,MaxNormIw,Bound,EpsThisIter,MinNormIw,MaxVanillaIw,Delta,AvgRet,eRenyi2,VanillaAvgRet,ESSClassic,J,AvgEpLen,VarNormIw,VarJ,VarVanillaIw,AvgNormIw,AvgVanillaIw,MinVanillaIw,ESSRenyi
1,2118.23388248,-451.380732286,100,2118.23388248,0.0171623,-567.323,100,0.00542747,1.69362,0.2,-451.380732286,1.03533,-451.380732286,96.2554599383,-447.33,500.0,3.9295e-06,46.7449,0.0382666,0.01,0.986828,0.535598,96.587111276
1,1925.67388467,-447.088319821,100,1925.67388467,0.0122075,-564.9,100,0.00416548,1.22992,0.2,-447.088319821,1.01757,-447.088319821,98.3213826032,-444.731,500.0,1.72452e-06,41.188,0.0175055,0.01,1.00752,0.41968,98.2737731371
1,1812.28715799,-453.700889708,100,1812.28715799,0.0131072,-567.768,100,0.00548011,1.3034,0.2,-453.700889708,1.0229,-453.700889708,97.3957865145,-451.017,500.0,2.70088e-06,41.8638,0.0267081,0.01,0.994419,0.544953,97.7614165008
1,1705.81098132,-459.827811937,100,1705.81098132,0.0210093,-578.617,100,0.00463543,2.02962,0.2,-459.827811937,1.02411,-459.827811937,96.1441089345,-456.738,500.0,4.05105e-06,37.5212,0.0378071,0.01,0.966057,0.447809,97.645548603
1,1171.50463295,-443.083657608,100,1171.50463295,0.0139007,-555.301,100,0.00732656,1.40703,0.2,-443.083657608,1.01846,-443.083657608,98.1004175643,-441.034,500.0,1.95594e-06,33.7805,0.0200395,0.01,1.0122,0.741594,98.1875480339
1,1499.52022345,-446.167254626,100,1499.52022345,0.0140641,-556.338,100,0.00763555,1.41185,0.2,-446.167254626,1.01456,-446.167254626,98.6469476359,-444.544,500.0,1.38549e-06,38.3691,0.0139623,0.01,1.00387,0.766509,98.5645723879
1,1659.5908807,-447.80807642,100,1659.5908807,0.0126144,-556.29,100,0.00491052,1.22369,0.2,-447.80807642,1.01809,-447.80807642,97.6759638337,-445.823,500.0,2.4034e-06,40.5237,0.0226172,0.01,0.970077,0.476358,98.2231769054
1,1268.4433475,-443.864384562,100,1268.4433475,0.0117951,-556.379,100,0.00516938,1.16632,0.2,-443.864384562,1.01102,-443.864384562,98.6071275816,-442.548,500.0,1.42683e-06,35.7759,0.0139509,0.01,0.988815,0.511156,98.9104252262
1,1736.92034437,-446.474935395,100,1736.92034437,0.0172346,-568.0,100,0.00567913,1.7318,0.2,-446.474935395,1.02414,-446.474935395,96.435568171,-443.538,500.0,3.7335e-06,41.6481,0.0376972,0.01,1.00484,0.570662,97.6428094275
1,1195.16371178,-445.422776171,100,1195.16371178,0.014498,-551.704,100,0.00444805,1.45318,0.2,-445.422776171,1.02109,-445.422776171,97.3297584359,-443.156,500.0,2.77124e-06,34.6293,0.0278417,0.01,1.00233,0.445842,97.9344542832
1,1488.49928093,-449.199829646,100,1488.49928093,0.0132361,-556.049,100,0.00538123,1.32799,0.2,-449.199829646,1.0229,-449.199829646,97.1999359855,-446.684,500.0,2.90982e-06,36.7895,0.0292914,0.01,1.00331,0.539907,97.7611088858
1,1768.70455788,-443.341676764,100,1768.70455788,0.0272909,-550.482,100,0.00482292,2.67229,0.2,-443.341676764,1.02886,-443.341676764,94.4315509619,-440.58,500.0,5.95638e-06,43.4334,0.0571099,0.01,0.979185,0.472253,97.1953953948
1,1474.60427034,-441.079675445,100,1474.60427034,0.0157929,-549.611,100,0.00430878,1.58573,0.2,-441.079675445,1.04507,-441.079675445,94.75701804,-436.095,500.0,5.58898e-06,36.1395,0.0563472,0.01,1.00408,0.432638,95.6874200239
1,1830.3264633,-445.827888683,100,1830.3264633,0.0131308,-559.031,100,0.00731738,1.32547,0.2,-445.827888683,1.01136,-445.827888683,98.6656393007,-444.532,500.0,1.36603e-06,43.7327,0.0139194,0.01,1.00944,0.738643,98.8770232488
1,1184.02221611,-445.747466348,100,1184.02221611,0.0172373,-548.545,100,0.00787796,1.7539,0.2,-445.747466348,1.01443,-445.747466348,98.2540246245,-444.295,500.0,1.79494e-06,35.164,0.0185832,0.01,1.0175,0.801584,98.5773133025
1,1841.60720883,-444.303922954,100,1841.60720883,0.0116878,-560.023,100,0.00718804,1.17046,0.2,-444.303922954,1.00908,-444.303922954,99.1299559558,-443.27,500.0,8.86568e-07,43.4613,0.00889111,0.01,1.00143,0.719834,99.0997789673
1,1304.53541445,-445.729735971,100,1304.53541445,0.012072,-554.455,100,0.00861889,1.20424,0.2,-445.729735971,1.00611,-445.729735971,99.4666297176,-445.075,500.0,5.41688e-07,35.2713,0.00539032,0.01,0.997545,0.859773,99.3931862544
1,1783.75901449,-435.884652716,100,1783.75901449,0.0345935,-540.391,100,0.005199,3.68369,0.2,-435.884652716,1.05124,-435.884652716,87.21562188,-431.13,500.0,1.48064e-05,46.3921,0.167891,0.01,1.06485,0.553616,95.1255758235
1,1790.97537007,-442.243551074,100,1790.97537007,0.0145108,-548.41,100,0.00645751,1.46389,0.2,-442.243551074,1.01696,-442.243551074,97.7013113133,-440.45,500.0,2.37655e-06,41.7176,0.0241869,0.01,1.00883,0.651451,98.3322359479
1,1423.8070385,-439.962389784,100,1423.8070385,0.0122633,-557.663,100,0.00684502,1.22518,0.2,-439.962389784,1.01139,-439.962389784,98.8996739009,-438.594,500.0,1.12381e-06,36.2958,0.0112171,0.01,0.999064,0.683861,98.8737483883
1,1659.51677105,-447.021426139,100,1659.51677105,0.0141066,-555.605,100,0.00672264,1.39919,0.2,-447.021426139,1.00997,-447.021426139,98.9435058515,-445.932,500.0,1.07856e-06,40.8334,0.0106108,0.01,0.991863,0.666794,99.0126365338
1,1683.94889468,-449.595652997,100,1683.94889468,0.0131614,-569.157,100,0.00425091,1.26918,0.2,-449.595652997,1.02449,-449.595652997,96.1341117289,-446.393,500.0,4.06195e-06,36.8046,0.0377725,0.01,0.964319,0.409923,97.6099740203
1,2206.36234204,-447.912321396,100,2206.36234204,0.0128447,-566.837,100,0.00449377,1.25326,0.2,-447.912321396,1.02665,-447.912321396,96.8683452986,-444.671,500.0,3.26558e-06,44.3789,0.0310883,0.01,0.975704,0.438459,97.4039909287
1,1489.29375448,-439.263561249,100,1489.29375448,0.0148609,-546.598,100,0.00621436,1.50927,0.2,-439.263561249,1.03474,-439.263561249,96.5764059667,-435.485,500.0,3.58079e-06,37.5918,0.0369337,0.01,1.0156,0.631129,96.6422812746
1,1615.44130377,-442.219018983,100,1615.44130377,0.0139502,-550.117,100,0.00634366,1.37425,0.2,-442.219018983,1.01623,-442.219018983,98.3419408241,-440.517,500.0,1.70303e-06,39.8403,0.0165269,0.01,0.985109,0.624919,98.4025755488
1,1784.56265668,-436.66060292,100,1784.56265668,0.0147988,-545.493,100,0.0041638,1.49191,0.2,-436.66060292,1.02217,-436.66060292,96.7105863569,-434.101,500.0,3.43562e-06,40.0971,0.0349167,0.01,1.00813,0.419763,97.8306220774
1,1596.99628636,-440.55531754,100,1596.99628636,0.014072,-548.906,100,0.00645046,1.42797,0.2,-440.55531754,1.01882,-440.55531754,98.1825874763,-438.506,500.0,1.86975e-06,38.4697,0.0192535,0.01,1.01476,0.654567,98.1528178219
1,1408.92490153,-444.434169162,100,1408.92490153,0.0161421,-551.271,100,0.00791037,1.61996,0.2,-444.434169162,1.01601,-444.434169162,98.1750651995,-442.754,500.0,1.87764e-06,38.5309,0.0189105,0.01,1.00356,0.793855,98.4238425624
1,1569.66325038,-441.663622059,100,1569.66325038,0.0196567,-553.164,100,0.00552771,1.93941,0.2,-441.663622059,1.03371,-441.663622059,95.5434282113,-438.175,500.0,4.71156e-06,40.5171,0.045865,0.01,0.986639,0.545386,96.7388076595
1,1004.31928634,-433.285815395,100,1004.31928634,0.0121528,-536.745,100,0.00842908,1.21718,0.2,-433.285815395,1.00681,-433.285815395,99.4060207653,-432.558,500.0,6.0356e-07,30.7881,0.00605451,0.01,1.00157,0.844228,99.3232583814
1,1873.8144522,-440.271014949,100,1873.8144522,0.02401,-554.924,100,0.00381844,2.41012,0.2,-440.271014949,1.05142,-440.271014949,92.1847706013,-434.286,500.0,8.56342e-06,38.4679,0.0862861,0.01,1.0038,0.383295,95.1090636404
1,1609.08323376,-444.939931024,100,1609.08323376,0.012254,-563.776,100,0.00598783,1.22957,0.2,-444.939931024,1.01534,-444.939931024,98.434755844,-443.1,500.0,1.6062e-06,38.7103,0.0161715,0.01,1.0034,0.600821,98.4887279203
1,1461.3221935,-440.230631971,100,1461.3221935,0.336296,-539.373,100,0.000230002,38.6751,0.2,-440.230631971,1.0,-440.230631971,8.01628531629,-418.188,500.0,0.00115905,82.0841,15.3293,0.01,1.15003,0.026451,99.9999165536
1,2456.23613765,-444.65433741,100,2456.23613765,0.012198,-558.434,100,0.00512377,1.20533,0.2,-444.65433741,1.01318,-444.65433741,98.2656290593,-443.175,500.0,1.78279e-06,50.2759,0.0174076,0.01,0.988143,0.506302,98.6991203378
1,1756.75251819,-445.489150017,100,1756.75251819,0.0126936,-554.401,100,0.00456009,1.27744,0.2,-445.489150017,1.02543,-445.489150017,97.3864828138,-442.568,500.0,2.71076e-06,40.5003,0.0274538,0.01,1.00637,0.458912,97.5201702038
1,1130.04858751,-429.727406358,100,1130.04858751,0.0138327,-533.094,100,0.00691829,1.36106,0.2,-429.727406358,1.01342,-429.727406358,98.3875210538,-428.33,500.0,1.65543e-06,33.7974,0.016027,0.01,0.983946,0.680722,98.6760162905
1,1753.68090691,-439.104096566,100,1753.68090691,0.0247053,-544.734,100,0.00623533,2.48874,0.2,-439.104096566,1.02924,-439.104096566,94.8111767458,-436.247,500.0,5.52808e-06,42.702,0.0560988,0.01,1.00737,0.628128,97.1592814904
1,1432.8416399,-430.903260895,100,1432.8416399,0.0117179,-544.908,100,0.00634046,1.16511,0.2,-430.903260895,1.00879,-430.903260895,98.9462407448,-429.896,500.0,1.07571e-06,37.5053,0.0106349,0.01,0.994303,0.630434,99.1290674921
1,1739.5078813,-441.702331463,100,1739.5078813,0.0113605,-561.515,100,0.00781887,1.1438,0.2,-441.702331463,1.00504,-441.702331463,99.6189596567,-441.109,500.0,3.86394e-07,41.1874,0.00391682,0.01,1.00682,0.787219,99.4984871111
1,2277.92860784,-445.621015363,100,2277.92860784,0.0128203,-572.747,100,0.00754919,1.29051,0.2,-445.621015363,1.0104,-445.621015363,98.8964536844,-444.279,500.0,1.12712e-06,46.7137,0.0114208,0.01,1.00661,0.759912,98.9706523968
1,1614.00959591,-448.106288424,100,1614.00959591,0.0129537,-561.375,100,0.00674567,1.30171,0.2,-448.106288424,1.01498,-448.106288424,98.6950121353,-446.419,500.0,1.33561e-06,39.5119,0.0134871,0.01,1.00489,0.677868,98.523696297
1,1435.61177118,-439.16064837,100,1435.61177118,0.0131168,-546.392,100,0.00530918,1.30263,0.2,-439.16064837,1.01746,-439.16064837,98.0302300946,-437.156,500.0,2.02964e-06,37.4322,0.0200172,0.01,0.993099,0.527254,98.2842164622
1,1255.49611326,-434.708390306,100,1255.49611326,0.0126187,-537.544,100,0.00646477,1.25033,0.2,-434.708390306,1.00958,-434.708390306,98.9696066118,-433.704,500.0,1.05164e-06,35.2653,0.010325,0.01,0.990857,0.640567,99.0509252289
1,1760.72301858,-442.040858249,100,1760.72301858,0.0116354,-565.584,100,0.00803983,1.16298,0.2,-442.040858249,1.00694,-442.040858249,99.46547625,-441.164,500.0,5.42862e-07,40.4074,0.00542334,0.01,0.999513,0.803592,99.3111234129
1,1317.9602007,-441.90763491,100,1317.9602007,0.0123271,-546.644,100,0.00513096,1.22741,0.2,-441.90763491,1.01623,-441.90763491,98.0716674126,-440.117,500.0,1.98609e-06,36.1127,0.0196905,0.01,0.995703,0.510891,98.4032565973
1,1515.40922751,-443.623942837,100,1515.40922751,0.0124044,-557.246,100,0.00896702,1.23255,0.2,-443.623942837,1.00524,-443.623942837,99.582728234,-443.011,500.0,4.23305e-07,38.7716,0.00417938,0.01,0.993641,0.890999,99.4784873203
1,1646.80272655,-439.360470992,100,1646.80272655,0.0156551,-546.507,100,0.00704699,1.59338,0.2,-439.360470992,1.02709,-439.360470992,97.4213850838,-436.36,500.0,2.67363e-06,39.9175,0.027697,0.01,1.01781,0.717249,97.3624217112
1,1342.32985755,-434.638689689,100,1342.32985755,0.01235,-540.264,100,0.00512199,1.25541,0.2,-434.638689689,1.01897,-434.638689689,97.8956353796,-432.475,500.0,2.17131e-06,34.7723,0.022437,0.01,1.01653,0.520666,98.1378556771
1,2207.74037386,-437.229406435,100,2207.74037386,0.0131469,-544.257,100,0.00517361,1.27696,0.2,-437.229406435,1.02339,-437.229406435,96.9972160422,-434.514,500.0,3.12699e-06,47.2546,0.0295011,0.01,0.971307,0.502516,97.7146584661
1,1522.14824511,-432.121604236,100,1522.14824511,0.0125405,-542.122,100,0.00646436,1.25879,0.2,-432.121604236,1.01331,-432.121604236,98.5924631568,-430.611,500.0,1.44205e-06,37.4259,0.0145297,0.01,1.00378,0.648879,98.6867658733
1,1464.83372392,-433.198541878,100,1464.83372392,0.0122886,-547.146,100,0.00673145,1.24619,0.2,-433.198541878,1.01079,-433.198541878,98.9894772931,-431.916,500.0,1.03114e-06,36.6728,0.0106043,0.01,1.0141,0.682639,98.9323323824
1,1412.71954881,-434.732533184,100,1412.71954881,0.0132091,-536.822,100,0.00307094,1.30713,0.2,-434.732533184,1.01789,-434.732533184,98.001582893,-432.866,500.0,2.05974e-06,38.1373,0.0201698,0.01,0.989567,0.30389,98.2425255072
1,1384.06913035,-438.036118655,100,1384.06913035,0.0136869,-543.385,100,0.00623246,1.34191,0.2,-438.036118655,1.01811,-438.036118655,97.8169763862,-436.135,500.0,2.25427e-06,38.2732,0.0216692,0.01,0.980434,0.611052,98.2216932905
1,1915.97960975,-434.352863207,100,1915.97960975,0.015905,-546.265,100,0.00632944,1.59568,0.2,-434.352863207,1.0307,-434.352863207,96.6675735781,-430.934,500.0,3.4821e-06,42.7536,0.0350482,0.01,1.00326,0.635004,97.021702811
1,1227.03303577,-434.327772534,100,1227.03303577,0.0166582,-537.558,100,0.00709636,1.68059,0.2,-434.327772534,1.02235,-434.327772534,97.5577702997,-432.068,500.0,2.52866e-06,35.8431,0.0257371,0.01,1.00887,0.715929,97.8134882813
1,1781.30208739,-431.416276565,100,1781.30208739,0.0136199,-543.296,100,0.00300671,1.37075,0.2,-431.416276565,1.03122,-431.416276565,96.3487496529,-427.989,500.0,3.82792e-06,40.2932,0.038773,0.01,1.00643,0.302604,96.9726899706
1,2209.06777294,-439.230287668,100,2209.06777294,0.0143182,-551.406,100,0.00541372,1.42696,0.2,-439.230287668,1.02591,-439.230287668,97.1326489545,-436.434,500.0,2.98178e-06,46.8092,0.0296159,0.01,0.996608,0.539536,97.4748658452
1,1429.52467626,-429.053347411,100,1429.52467626,0.0139925,-531.474,100,0.00770489,1.39895,0.2,-429.053347411,1.01287,-429.053347411,98.7522294118,-427.709,500.0,1.27632e-06,37.9534,0.0127578,0.01,0.999789,0.770326,98.7296946757
1,1124.02333046,-434.0782777,100,1124.02333046,0.0123081,-535.473,100,0.00731339,1.22131,0.2,-434.0782777,1.01695,-434.0782777,98.517352515,-432.382,500.0,1.52013e-06,34.1003,0.0149676,0.01,0.992283,0.725695,98.3336998503
1,1770.17447463,-431.821902744,100,1770.17447463,0.0113996,-551.02,100,0.00789343,1.14075,0.2,-431.821902744,1.00389,-431.821902744,99.6222086688,-431.348,500.0,3.83055e-07,42.1055,0.00383586,0.01,1.00069,0.789889,99.6126573954
1,1086.88685553,-436.759839171,100,1086.88685553,0.0204871,-538.184,100,0.00690959,2.07319,0.2,-436.759839171,1.01791,-436.759839171,96.434389226,-435.031,500.0,3.7348e-06,33.2416,0.0382461,0.01,1.01195,0.699217,98.2406156153
1,1233.40467406,-432.474246596,100,1233.40467406,0.0129545,-536.968,100,0.00751738,1.29011,0.2,-432.474246596,1.01168,-432.474246596,98.8968042633,-431.248,500.0,1.12675e-06,35.1625,0.011175,0.01,0.995884,0.748644,98.8458567699
1,1736.35656661,-437.183111298,100,1736.35656661,0.0188907,-546.5,100,0.00596529,1.93434,0.2,-437.183111298,1.01431,-437.183111298,97.5828162129,-435.577,500.0,2.50206e-06,41.7121,0.0262343,0.01,1.02397,0.610826,98.5887365949
1,1408.57344246,-429.387107505,100,1408.57344246,0.0149527,-538.888,100,0.0053137,1.4921,0.2,-429.387107505,1.03211,-429.387107505,96.4526736648,-425.95,500.0,3.71491e-06,36.8061,0.0369919,0.01,0.997882,0.530245,96.8888885809
1,1681.83426119,-436.451610233,100,1681.83426119,0.017633,-542.669,100,0.00762333,1.76623,0.2,-436.451610233,1.0192,-436.451610233,97.7657275024,-434.46,500.0,2.30841e-06,41.7473,0.0231611,0.01,1.00166,0.763602,98.1157710255
1,1772.12832724,-438.595526521,100,1772.12832724,0.0125605,-547.53,100,0.0063163,1.26436,0.2,-438.595526521,1.01059,-438.595526521,98.9699125881,-437.42,500.0,1.05135e-06,41.3708,0.0106531,0.01,1.00662,0.635809,98.9521598389
1,1701.58421623,-429.134789466,100,1701.58421623,0.0175104,-536.303,100,0.00825439,1.7511,0.2,-429.134789466,1.01163,-429.134789466,98.4018854033,-427.957,500.0,1.64049e-06,41.0785,0.0164059,0.01,1.00003,0.825466,98.8502480151
1,1379.5245248,-430.781755236,100,1379.5245248,0.0135956,-537.794,100,0.00740732,1.36503,0.2,-430.781755236,1.01472,-430.781755236,98.6637891024,-429.223,500.0,1.36799e-06,36.565,0.0137901,0.01,1.00402,0.74371,98.5491602841
1,1529.83584339,-430.947521388,100,1529.83584339,0.01275,-541.398,100,0.00598456,1.30409,0.2,-430.947521388,1.0161,-430.947521388,98.2367457115,-429.159,500.0,1.81305e-06,38.0573,0.0189672,0.01,1.02281,0.612109,98.4154478059
1,1627.34119918,-424.935581065,100,1627.34119918,0.0125077,-534.042,100,0.00706827,1.23074,0.2,-424.935581065,1.01303,-424.935581065,98.8198811753,-423.512,500.0,1.20623e-06,39.6899,0.0116792,0.01,0.983992,0.695513,98.7139985674
1,1603.67190748,-429.077815958,100,1603.67190748,0.0133934,-530.403,100,0.00624363,1.32486,0.2,-429.077815958,1.02595,-429.077815958,96.9097561951,-426.385,500.0,3.22098e-06,39.724,0.031517,0.01,0.989188,0.617613,97.4709923392
1,1678.41283453,-436.864512904,100,1678.41283453,0.0117114,-553.4,100,0.00810313,1.17081,0.2,-436.864512904,1.00589,-436.864512904,99.5048362483,-436.183,500.0,5.0266e-07,40.854,0.0050238,0.01,0.999722,0.810088,99.4143534773
1,1616.5686923,-436.584425588,100,1616.5686923,0.0157947,-545.346,100,0.00652618,1.57334,0.2,-436.584425588,1.01889,-436.584425588,97.981523399,-434.594,500.0,2.08085e-06,41.4842,0.0206474,0.01,0.996121,0.650086,98.146283523
1,1410.36272313,-428.47204124,100,1410.36272313,0.0139218,-538.705,100,0.00501708,1.39858,0.2,-428.47204124,1.02235,-428.47204124,97.3562343985,-426.02,500.0,2.743e-06,36.5346,0.0276827,0.01,1.00459,0.504013,97.8142866604
1,1604.78177758,-425.823785879,100,1604.78177758,0.0157888,-533.787,100,0.00677813,1.59579,0.2,-425.823785879,1.02114,-425.823785879,97.6052396059,-423.531,500.0,2.47831e-06,39.5362,0.0253166,0.01,1.01071,0.68507,97.9293208881
1,1441.52519763,-424.187332465,100,1441.52519763,0.0132022,-528.512,100,0.00515148,1.30633,0.2,-424.187332465,1.01786,-424.187332465,97.8491094269,-422.309,500.0,2.22034e-06,36.8752,0.0217385,0.01,0.989477,0.509727,98.2457471798
1,1409.08978656,-428.308780818,100,1409.08978656,0.0137491,-535.588,100,0.00520916,1.39156,0.2,-428.308780818,1.02691,-428.308780818,96.8376991224,-425.461,500.0,3.29856e-06,36.9662,0.0337891,0.01,1.01211,0.527222,97.3794882677
1,1931.53409591,-429.693273038,100,1931.53409591,0.0147562,-547.655,100,0.00687341,1.48971,0.2,-429.693273038,1.02246,-429.693273038,97.7171517624,-426.922,500.0,2.35978e-06,41.5332,0.0240506,0.01,1.00955,0.693904,97.8029166895
1,1153.1426524,-428.027966118,100,1153.1426524,0.0129215,-532.699,100,0.00711703,1.28546,0.2,-428.027966118,1.00738,-428.027966118,99.2281079024,-427.259,500.0,7.85757e-07,33.1212,0.00777648,0.01,0.994827,0.708021,99.2674056827
1,1397.6475555,-429.80101896,100,1397.6475555,0.0126994,-547.359,100,0.00748992,1.25665,0.2,-429.80101896,1.00804,-429.80101896,99.0294607119,-428.884,500.0,9.89962e-07,37.1485,0.00969358,0.01,0.989539,0.741156,99.2023235408
1,1846.05813361,-430.463395603,100,1846.05813361,0.015969,-548.991,100,0.00745954,1.62628,0.2,-430.463395603,1.01775,-430.463395603,97.3961452819,-428.198,500.0,2.70047e-06,41.5544,0.0280074,0.01,1.0184,0.759677,98.2559543736
1,1663.17418116,-426.933839566,100,1663.17418116,0.0149771,-536.14,100,0.00787473,1.49315,0.2,-426.933839566,1.01378,-426.933839566,98.8062551892,-425.406,500.0,1.22037e-06,41.5893,0.0121294,0.01,0.996954,0.785075,98.6411949065
1,1226.34396984,-427.722592584,100,1226.34396984,0.0130943,-537.435,100,0.00759394,1.30496,0.2,-427.722592584,1.00689,-427.722592584,99.3593215074,-426.943,500.0,6.51325e-07,34.6876,0.00646883,0.01,0.996585,0.7568,99.3158500539
1,1544.7396825,-427.40851604,100,1544.7396825,0.0130182,-544.69,100,0.00825621,1.30575,0.2,-427.40851604,1.00876,-427.40851604,99.1629466054,-426.423,500.0,8.52628e-07,39.8696,0.00857781,0.01,1.00302,0.828112,99.1318204024
1,1573.80630652,-421.906888487,100,1573.80630652,0.0159945,-533.117,100,0.00557184,1.6368,0.2,-421.906888487,1.02638,-421.906888487,96.4400221348,-418.901,500.0,3.72871e-06,39.1576,0.0390489,0.01,1.02335,0.570196,97.4300675178
1,1514.77607308,-423.612813744,100,1514.77607308,0.0126721,-533.457,100,0.00638232,1.26149,0.2,-423.612813744,1.00987,-423.612813744,98.6432424172,-422.545,500.0,1.38931e-06,38.0397,0.0137679,0.01,0.995485,0.63535,99.0222906771
1,1984.3701707,-435.946527638,100,1984.3701707,0.0180432,-548.173,100,0.00242764,1.73773,0.2,-435.946527638,1.05637,-435.946527638,92.1254656616,-429.383,500.0,8.63397e-06,41.6443,0.0800839,0.01,0.963091,0.233803,94.663500612
1,1215.6177064,-428.940609488,100,1215.6177064,0.0197888,-535.862,100,0.00492309,2.01645,0.2,-428.940609488,1.02168,-428.940609488,95.9752777649,-426.747,500.0,4.23591e-06,36.6922,0.0439827,0.01,1.01898,0.501655,97.8779365774
1,1450.12673736,-425.382712788,100,1450.12673736,0.0168946,-533.365,100,0.0052698,1.65358,0.2,-425.382712788,1.0315,-425.382712788,95.912810733,-421.998,500.0,4.30442e-06,39.8004,0.0412353,0.01,0.978763,0.515789,96.9465102768
1,1175.78932032,-430.522699059,100,1175.78932032,0.0124344,-533.46,100,0.00633392,1.27398,0.2,-430.522699059,1.01027,-430.522699059,99.092401411,-429.419,500.0,9.25163e-07,33.0182,0.00971167,0.01,1.02456,0.648948,98.9836620356
1,1203.0047548,-423.008950109,100,1203.0047548,0.011775,-523.88,100,0.00673605,1.16409,0.2,-423.008950109,1.00877,-423.008950109,99.0083097172,-422.127,500.0,1.01172e-06,34.4937,0.00988822,0.01,0.988617,0.665938,99.1308597951
1,1143.67756747,-422.923847538,100,1143.67756747,0.0117958,-525.981,100,0.00717805,1.17036,0.2,-422.923847538,1.00847,-422.923847538,99.0554516504,-422.019,500.0,9.63175e-07,32.884,0.00948181,0.01,0.992186,0.712196,99.1599439884
1,1705.55843876,-426.107358425,100,1705.55843876,0.0164715,-542.641,100,0.00703841,1.69658,0.2,-426.107358425,1.01972,-426.107358425,97.7524904985,-423.791,500.0,2.32238e-06,40.7286,0.0246383,0.01,1.03001,0.72496,98.0657500264
1,2268.48460691,-431.669618642,100,2268.48460691,0.0130123,-542.531,100,0.00751576,1.31673,0.2,-431.669618642,1.01065,-431.669618642,99.0577576477,-430.497,500.0,9.6081e-07,47.0021,0.00983846,0.01,1.01192,0.760533,98.945880479
1,1757.33911606,-423.94675451,100,1757.33911606,0.012151,-532.84,100,0.00673436,1.20873,0.2,-423.94675451,1.01544,-423.94675451,98.5458625261,-422.209,500.0,1.49049e-06,39.9165,0.0147491,0.01,0.994757,0.669905,98.4793509474
1,1712.92327072,-421.022122586,100,1712.92327072,0.0173433,-528.816,100,0.00653609,1.76753,0.2,-421.022122586,1.02429,-421.022122586,96.9452170392,-418.224,500.0,3.18286e-06,40.0048,0.033059,0.01,1.01915,0.666123,97.6289113327
1,1526.47247512,-420.919533423,100,1526.47247512,0.0200616,-522.754,100,0.00636542,2.04987,0.2,-420.919533423,1.03425,-420.919533423,96.0210278561,-417.737,500.0,4.18572e-06,43.1774,0.0437008,0.01,1.02179,0.650409,96.6883861667
1,1537.8218887,-422.877049311,100,1537.8218887,0.0146464,-525.529,100,0.00621587,1.47262,0.2,-422.877049311,1.02053,-422.877049311,97.8914266104,-420.728,500.0,2.17574e-06,38.7755,0.0219953,0.01,1.00545,0.624976,97.9886220887
1,1358.9851302,-423.020390056,100,1358.9851302,0.0117358,-530.464,100,0.0067517,1.15276,0.2,-423.020390056,1.00763,-423.020390056,99.0878304692,-422.193,500.0,9.29843e-07,36.6627,0.00897137,0.01,0.982256,0.66319,99.2428607225
1,1330.88845586,-423.071071353,100,1330.88845586,0.013308,-534.935,100,0.00624367,1.32232,0.2,-423.071071353,1.01356,-423.071071353,98.1955881485,-421.553,500.0,1.85615e-06,35.6484,0.0183256,0.01,0.993627,0.620388,98.6622054697
1,1059.92400171,-420.972167655,100,1059.92400171,0.0150318,-523.166,100,0.00387043,1.51433,0.2,-420.972167655,1.01893,-420.972167655,97.8197896749,-418.978,500.0,2.25134e-06,31.3923,0.0228486,0.01,1.00742,0.389914,98.1419660805
1,1709.64849603,-423.855417267,100,1709.64849603,0.0156782,-531.966,100,0.00672617,1.60772,0.2,-423.855417267,1.01173,-423.855417267,98.2330079875,-422.649,500.0,1.81692e-06,40.8679,0.0191055,0.01,1.02544,0.689731,98.8401266071
1,1688.66827133,-426.460434644,100,1688.66827133,0.0121464,-538.505,100,0.00628781,1.21163,0.2,-426.460434644,1.01289,-426.460434644,98.4691084335,-425.031,500.0,1.57043e-06,40.3331,0.0156266,0.01,0.997524,0.627223,98.7274985468
1,1495.97797285,-425.307448867,100,1495.97797285,0.0435902,-531.569,100,0.00467827,4.445,0.2,-425.307448867,1.05289,-425.307448867,85.0935903382,-420.853,500.0,1.76946e-05,48.9574,0.183996,0.01,1.01972,0.477055,94.9767098616
1,1706.20831857,-423.960840336,100,1706.20831857,0.0183796,-536.589,100,0.00736004,1.8467,0.2,-423.960840336,1.01375,-423.960840336,98.2492103351,-422.405,500.0,1.8e-06,40.3382,0.0181717,0.01,1.00476,0.739507,98.6437351892
1,1455.01223518,-426.117055102,100,1455.01223518,0.0165489,-527.177,100,0.00661704,1.67347,0.2,-426.117055102,1.02369,-426.117055102,97.5255946006,-423.681,500.0,2.5628e-06,37.2095,0.0262067,0.01,1.01123,0.669133,97.6856422528
1,1889.39061545,-428.842767615,100,1889.39061545,0.013352,-542.679,100,0.00640046,1.31571,0.2,-428.842767615,1.01002,-428.842767615,98.6687834008,-427.713,500.0,1.36278e-06,42.5733,0.013233,0.01,0.985408,0.630706,99.0077751114
1,1386.56006942,-423.541928207,100,1386.56006942,0.0122837,-526.87,100,0.00722022,1.23583,0.2,-423.541928207,1.01017,-423.541928207,99.0264437582,-422.502,500.0,9.9302e-07,37.1443,0.0100513,0.01,1.00608,0.726409,98.9929133386
