EpRewMean,Step_size,EpisodesSoFar,surrgain,TimeElapsed,meankl,DiscEpRewMean,optimgain,entropy,TimestepsSoFar,SampleRenyi2,Var_J,EpThisIter,EpLenMean,J_hat,ev_tdlam_before,entloss
180.317543518,1.0,14900,0.00452897,47884.7071416378,0.0114517,63.2704665437,0.00452897,0.519288,7450000,7.83425e+14,0.10283879935741425,100,500.0,63.865440368652344,0.892508201301,
180.020317465,1.0,15000,0.00380738,48275.34101843834,0.00991523,63.1722032571,0.00380738,0.503907,7500000,1.39516e+11,0.0029689620714634657,100,500.0,62.739288330078125,0.882484942675,
180.352526188,1.0,15100,0.00319575,48678.30965805054,0.00976621,63.0710622191,0.00319575,0.456874,7550000,1.21241e+32,0.05075593292713165,100,500.0,62.985774993896484,0.899443902075,
180.265785277,1.0,15200,0.00357468,49077.414826631546,0.0106668,63.0336409678,0.00357468,0.428316,7600000,1.92729e+20,0.0005126931355334818,100,500.0,63.09287643432617,0.906026236713,
180.975427431,1.0,15300,0.00411372,49403.526908159256,0.0095781,63.2769756269,0.00411372,0.4221,7650000,344012.0,0.045252323150634766,100,500.0,63.14234924316406,0.925964251161,
180.551627849,1.0,15400,0.00412769,49785.54464626312,0.0109674,63.1361819407,0.00412769,0.444842,7700000,2.6951e-14,0.14718610048294067,100,500.0,62.84526824951172,0.913537867367,
180.362046608,1.0,15500,0.00383553,50164.584562540054,0.0094929,63.238123656,0.00383553,0.411769,7750000,7.03756e+22,0.01009617280215025,100,500.0,64.25059509277344,0.888579495251,
179.577226806,1.0,15600,0.00371632,50531.8540725708,0.0104104,63.0920398011,0.00371632,0.395776,7800000,6.77936e+11,0.025173131376504898,100,500.0,63.3652229309082,0.865321218967,
180.196770222,1.0,15700,0.00383914,50958.742973566055,0.00923613,63.1794870443,0.00383914,0.408916,7850000,4.58714e-08,0.04443737864494324,100,500.0,63.731258392333984,0.89112161845,
180.16461899,1.0,15800,0.00392002,51388.2904613018,0.0101132,63.2480727888,0.00392002,0.357575,7900000,6.00673e+34,0.15887638926506042,100,500.0,63.33701705932617,0.880485631526,
180.139256978,1.0,15900,0.00466719,51799.14383983612,0.00889431,63.0781177992,0.00466719,0.386205,7950000,2.4974e-18,0.12514008581638336,100,500.0,63.30238342285156,0.899617210031,
179.675063185,1.0,16000,0.00284715,52187.02637195587,0.0104118,63.1412275002,0.00284715,0.346772,8000000,1.31534e+27,0.016647465527057648,100,500.0,63.925048828125,0.882614158094,
179.815222296,1.0,16100,0.00388088,52588.67760682106,0.00927781,63.173494221,0.00388088,0.303216,8050000,6.46627e+29,0.037539079785346985,100,500.0,62.366844177246094,0.884008184075,
179.450224692,1.0,16200,0.00369249,52980.992639541626,0.0104387,63.0660784139,0.00369249,0.299675,8100000,5094.64,0.004816754255443811,100,500.0,62.39780807495117,0.880495458841,
179.614172887,1.0,16300,0.00396404,53389.31014108658,0.00947308,63.0991695861,0.00396404,0.276488,8150000,1.97894e+16,0.06854009628295898,100,500.0,63.328956604003906,0.892113909125,
179.738887861,1.0,16400,0.00399326,53812.502764225006,0.010029,63.0878123722,0.00399326,0.301764,8200000,5.04957e-16,0.04429442435503006,100,500.0,63.10740280151367,0.884442724288,
179.708765264,1.0,16500,0.0042863,54193.2949924469,0.0115711,63.1239242672,0.0042863,0.244263,8250000,inf,0.0345725417137146,100,500.0,63.34219741821289,0.886418916285,
179.027969658,1.0,16600,0.00415107,54604.970584869385,0.0104049,62.9843169601,0.00415107,0.236819,8300000,1.00071e+06,0.004194098524749279,100,500.0,62.933448791503906,0.856994330883,
179.847873459,1.0,16700,0.0050185,55056.40692901611,0.0102296,62.9387523132,0.0050185,0.229503,8350000,721781.0,0.2587280869483948,100,500.0,62.29862976074219,0.887525141239,
180.193028393,1.0,16800,0.00472692,55465.20783615112,0.010605,63.1400236117,0.00472692,0.203979,8400000,6.30198e+17,0.03842701017856598,100,500.0,63.42856979370117,0.896695651114,
180.380213955,1.0,16900,0.00378282,55887.367797613144,0.00948485,63.1846255646,0.00378282,0.175172,8450000,8.18278e+19,0.0008040767861530185,100,500.0,63.051979064941406,0.889154314995,
181.109228977,1.0,17000,0.00389116,56307.36372804642,0.0108266,63.3646196574,0.00389116,0.171688,8500000,2928.03,0.03148730471730232,100,500.0,63.513484954833984,0.911921493709,
180.929457056,1.0,17100,0.00444303,56709.20664048195,0.0089597,63.2050136759,0.00444303,0.165647,8550000,99518.7,0.06358234584331512,100,500.0,63.79387283325195,0.90767352283,
180.713831857,1.0,17200,0.00415354,57112.902853012085,0.0097428,63.0912863659,0.00415354,0.139997,8600000,7.04039e+17,0.047454819083213806,100,500.0,63.058494567871094,0.910666294396,
181.62292141,1.0,17300,0.00457267,57542.94710636139,0.0097959,63.3507890034,0.00457267,0.132995,8650000,815305.0,0.03414488211274147,100,500.0,63.649471282958984,0.942108016461,
180.826097499,1.0,17400,0.00364345,57973.77819895744,0.00952462,63.1720937786,0.00364345,0.150268,8700000,4.41366e-11,0.003794753225520253,100,500.0,62.72978591918945,0.90829962492,
181.09400273,1.0,17500,0.00402641,58370.8026638031,0.00922233,63.1450959942,0.00402641,0.154727,8750000,0.0142993,0.03566787391901016,100,500.0,63.2100715637207,0.919690653682,
181.053650854,1.0,17600,0.00432984,58754.902220487595,0.0125105,63.2734077019,0.00432984,0.157104,8800000,0.644057,0.05412830412387848,100,500.0,63.90959167480469,0.924686998129,
181.147141127,1.0,17700,0.00484152,59192.658462524414,0.0113774,63.2501111381,0.00484152,0.133854,8850000,2.10812e+16,0.019208025187253952,100,500.0,63.4925651550293,0.929233878851,
180.810591794,1.0,17800,0.00445498,59619.07710123062,0.00958926,63.3338475228,0.00445498,0.0960941,8900000,4.3464e+25,0.006517432630062103,100,500.0,63.75132369995117,0.917823463678,
180.531964928,1.0,17900,0.00420475,60039.02683830261,0.00966168,63.1833379036,0.00420475,0.0863426,8950000,3.23339e+07,0.0008643720066174865,100,500.0,63.21535110473633,0.909561052918,
181.054583444,1.0,18000,0.00473854,60435.62878155708,0.0104711,63.2023194697,0.00473854,0.0598834,9000000,2.6616e+18,0.020446261391043663,100,500.0,63.405765533447266,0.931199125946,
181.333639964,1.0,18100,0.0049722,60882.662964105606,0.00985903,63.2599936388,0.0049722,0.00476647,9050000,1.17822e+37,0.004499136004596949,100,500.0,62.743106842041016,0.937884312123,
181.358900823,1.0,18200,0.00402123,61324.39210700989,0.00994764,63.2735138795,0.00402123,-0.0276645,9100000,1.62237e+22,0.021463027223944664,100,500.0,63.1302375793457,0.93096165359,
180.89852387,1.0,18300,0.00410242,61752.63032102585,0.0102592,63.1888764585,0.00410242,-0.0215603,9150000,0.00195703,0.09912042319774628,100,500.0,63.35281753540039,0.914641164243,
180.53780797,1.0,18400,0.00363919,62115.49243283272,0.00983087,63.2176391214,0.00363919,0.00968558,9200000,7.30929e-20,0.00447620777413249,100,500.0,63.6366081237793,0.91021220386,
181.149922994,1.0,18500,0.004205,62565.39140176773,0.00994915,63.3454001363,0.004205,-0.0238864,9250000,1.70691e+23,0.06713222712278366,100,500.0,63.351688385009766,0.921880953014,
180.634858048,1.0,18600,0.0048004,63025.95463180542,0.0107415,63.1211841196,0.0048004,-0.0175379,9300000,0.0017454,0.011539806611835957,100,500.0,63.89995193481445,0.919575586915,
180.722466137,1.0,18700,0.00396752,63451.36494088173,0.0105797,63.2023253038,0.00396752,-0.0456984,9350000,3.35177e+19,0.022625217214226723,100,500.0,62.838871002197266,0.905621871352,
180.167425469,1.0,18800,0.00408182,63899.94233965874,0.00990421,63.0372823627,0.00408182,-0.105329,9400000,inf,0.007456985767930746,100,500.0,62.8337287902832,0.891609460115,
180.381863826,1.0,18900,0.00424087,64372.58947515488,0.00971235,63.1872919999,0.00424087,-0.129515,9450000,5.34036e+16,0.147592693567276,100,500.0,63.02753448486328,0.899332359433,
180.193359774,1.0,19000,0.00431974,64831.626935482025,0.0102807,63.250814322,0.00431974,-0.166337,9500000,9.1677e+24,0.04417646676301956,100,500.0,63.706451416015625,0.894668273628,
180.657797332,1.0,19100,0.00412611,65215.844767808914,0.0100404,63.2325099708,0.00412611,-0.183337,9550000,9.50289e+11,0.17609354853630066,100,500.0,63.33598709106445,0.899786964059,
180.678376536,1.0,19200,0.00417032,65624.13195729256,0.00956593,63.2131031238,0.00417032,-0.188246,9600000,15055.8,0.04554443806409836,100,500.0,62.97901916503906,0.902299612761,
180.288474062,1.0,19300,0.00509964,65957.76333117485,0.0099798,63.1075049228,0.00509964,-0.172256,9650000,4.72668e-10,0.006100859493017197,100,500.0,63.02066421508789,0.890718884766,
180.486076364,1.0,19400,0.00449544,66309.12223100662,0.010645,63.2321070762,0.00449544,-0.162426,9700000,5.37826e-06,0.08621406555175781,100,500.0,63.42379379272461,0.895708210766,
179.860307558,1.0,19500,0.00405791,66707.55549693108,0.00973585,63.0559743033,0.00405791,-0.146074,9750000,2.02e-10,0.04435262084007263,100,500.0,63.26813888549805,0.888844795525,
180.101718227,1.0,19600,0.00537695,67177.20171141624,0.0108594,63.2282274764,0.00537695,-0.170289,9800000,5.44065e+16,0.005424541886895895,100,500.0,63.59956359863281,0.890237003565,
179.783889987,1.0,19700,0.00362602,67498.80894780159,0.00970753,63.1001057242,0.00362602,-0.144606,9850000,2.2153e-16,0.4513087868690491,100,500.0,63.421844482421875,0.885464899242,
180.059873394,1.0,19800,0.00429003,67905.58762812614,0.0101956,63.1892033613,0.00429003,-0.168749,9900000,5.873e+16,0.03316425159573555,100,500.0,63.42527770996094,0.88870613277,
180.925311097,1.0,19900,0.0047259,68232.23436927795,0.0104693,63.3229235469,0.0047259,-0.196938,9950000,2.34077e+19,0.02168169990181923,100,500.0,63.347801208496094,0.898889265954,
180.8358727,1.0,20000,0.00445245,68686.5357298851,0.00991963,63.3313006441,0.00445245,-0.19172,10000000,0.00316818,0.09892941266298294,100,500.0,62.491825103759766,0.898075670004,
181.065352849,1.0,20100,0.00421137,69009.14592790604,0.0104613,63.3351365095,0.00421137,-0.19811,10050000,138847.0,0.0005828471621498466,100,500.0,62.52779769897461,0.90422822535,
181.301049876,1.0,20200,0.00367639,69373.79841923714,0.0128936,63.3242412564,0.00367639,-0.212036,10100000,2.23433e+10,0.013019549660384655,100,500.0,64.01815795898438,0.916388973594,
181.191723531,1.0,20300,0.00442053,69702.57658314705,0.00970139,63.3088611937,0.00442053,-0.240731,10150000,3.80085e+19,0.036158785223960876,100,500.0,62.942020416259766,0.901950992644,
181.208919503,1.0,20400,0.00492699,70112.09453201294,0.0101079,63.3379745049,0.00492699,-0.249229,10200000,7.00473e+06,0.12246110290288925,100,500.0,63.77177810668945,0.908875972033,
180.933504335,1.0,20500,0.00424674,70489.61817455292,0.00889023,63.2057719659,0.00424674,-0.233122,10250000,2.2341e-10,0.05459366366267204,100,500.0,62.99031066894531,0.908938907087,
180.846451738,1.0,20600,0.00428102,70785.48755288124,0.0100189,63.2278445057,0.00428102,-0.260994,10300000,1.28224e+19,0.07305514812469482,100,500.0,63.04910659790039,0.904687382281,
181.186545426,1.0,20700,0.00395855,71124.38912940025,0.00963304,63.2773297791,0.00395855,-0.268029,10350000,196098.0,0.015703318640589714,100,500.0,63.55546569824219,0.922343470156,
180.934968125,1.0,20800,0.00520306,71766.65561127663,0.0121753,63.2133119816,0.00520306,-0.236082,10400000,1.60665e-20,0.01233210414648056,100,500.0,63.291534423828125,0.914332360029,
180.677307647,1.0,20900,0.0046698,72531.4036552906,0.00939945,63.2507430926,0.0046698,-0.183461,10450000,4.77432e-34,0.07421327382326126,100,500.0,62.97944259643555,0.910533569753,
180.655624442,1.0,21000,0.00449684,73240.73334908485,0.0104057,63.2177339882,0.00449684,-0.156005,10500000,1.03808e-17,0.07975901663303375,100,500.0,62.70082092285156,0.910053059459,
180.999058372,1.0,21100,0.00431336,73894.25553894043,0.00989693,63.1960229295,0.00431336,-0.130248,10550000,1.60545e-16,0.06039655953645706,100,500.0,63.08000183105469,0.914684869349,
181.12280414,1.0,21200,0.00410149,74624.61697363853,0.0105773,63.33395006,0.00410149,-0.117552,10600000,4.44875e-08,0.02944287657737732,100,500.0,63.329532623291016,0.911828584969,
180.713621463,1.0,21300,0.00444477,75322.71592235565,0.00939319,63.1577339818,0.00444477,-0.13823,10650000,3.79537e+14,0.0669582188129425,100,500.0,63.38276290893555,0.904797360301,
181.149189125,1.0,21400,0.0043149,75896.53782725334,0.00999813,63.2571132185,0.0043149,-0.158204,10700000,8.49775e+13,0.024283144623041153,100,500.0,63.291019439697266,0.91782463342,
181.232133205,1.0,21500,0.00388809,76375.92859220505,0.00932487,63.3036979898,0.00388809,-0.124874,10750000,2.61517e-21,0.0450272411108017,100,500.0,63.87004470825195,0.915071986616,
180.981633905,1.0,21600,0.00394467,76834.2252497673,0.0121699,63.2317521496,0.00394467,-0.148136,10800000,1.85217e+16,0.00021453756198752671,100,500.0,62.94389343261719,0.908195972443,
180.717771797,1.0,21700,0.00442853,77235.45183300972,0.0104784,63.2744925593,0.00442853,-0.130436,10850000,3.50057e-11,0.06249365210533142,100,500.0,63.20998001098633,0.904813438654,
180.249541103,1.0,21800,0.00401774,77571.93991851807,0.0105067,63.0614198937,0.00401774,-0.165647,10900000,1.49185e+24,0.07180780172348022,100,500.0,62.8883171081543,0.88212685287,
180.731653369,1.0,21900,0.00469754,77867.11659097672,0.00990096,63.2543094611,0.00469754,-0.16063,10950000,0.00608872,0.03052704967558384,100,500.0,62.993431091308594,0.901262432337,
180.091817764,1.0,22000,0.00461488,78147.13143897057,0.0107154,63.1841250419,0.00461488,-0.149797,11000000,9.33135e-07,0.0038046848494559526,100,500.0,62.95366287231445,0.872051879764,
179.808765229,1.0,22100,0.00484881,78413.97580766678,0.0109227,63.2057235013,0.00484881,-0.151791,11050000,202.02,0.04215873032808304,100,500.0,63.210994720458984,0.884378693998,
179.546557361,0.25,22200,0.00102347,78698.45403814316,0.000616016,63.1006414886,0.00102347,-0.152694,11100000,4.16453,0.007192657329142094,100,500.0,63.172523498535156,0.872291177511,
179.805656859,1.0,22300,0.00496865,78957.6941075325,0.0111677,63.1719597284,0.00496865,-0.171343,11150000,2.16701e+13,0.03304341807961464,100,500.0,62.870361328125,0.892646826804,
180.768242474,1.0,22400,0.00429864,79261.50804567337,0.00996897,63.2938237719,0.00429864,-0.186633,11200000,8.3325e+10,0.0681297704577446,100,500.0,62.873016357421875,0.898797474802,
180.527095116,1.0,22500,0.00451028,79550.3312985897,0.00929739,63.2089258084,0.00451028,-0.203052,11250000,8.72484e+11,0.009274986572563648,100,500.0,63.57965850830078,0.894186794758,
180.662343174,1.0,22600,0.00457821,79815.77476453781,0.0122779,63.2412237376,0.00457821,-0.184001,11300000,5.25715e-12,0.012068902142345905,100,500.0,62.555625915527344,0.896578647196,
