VarJ,VarNormIw,IterType,Delta,AvgNormIw,ESSRenyi,VarVanillaIw,VarRet,Bound,VarDiscRet,AvgDiscRet,MaxNormIw,ESSClassic,MaxVanillaIw,AvgEpLen,EpsThisIter,AvgRet,VanillaAvgRet,MinNormIw,eRenyi2,AvgVanillaIw,MinVanillaIw,J,BatchSize
84.3388,3.50449e-18,2,0.8,0.01,500.0,,7184.88398028,-45.3579,7184.88398028,-38.9503821854,0.01,100.0,1.0,205.25,100,-38.9503821854,-38.9503821854,0.01,1.0,1.0,1.0,-38.9504,500
88.4392,2.1793e-19,2,0.8,0.005,500.0,,8582.0958528,-39.3787,8582.0958528,-30.7453349964,0.005,200.000000102,1.0,223.13,100,-30.7453349964,-30.7453349964,0.005,1.0,1.0,1.0,-34.8479,500
88.1934,5.43914e-20,2,0.8,0.00333333,500.0,,7768.86242064,-38.4333,7768.86242064,-34.5059595645,0.00333333,299.999969474,1.0,211.6,100,-34.5059595645,-34.5059595645,0.00333333,1.0,1.0,1.0,-34.7339,500
87.7863,5.4346e-20,2,0.8,0.0025,500.0,,7566.89722246,-37.7842,7566.89722246,-34.120116957,0.0025,400.0,1.0,219.63,100,-34.120116957,-34.120116957,0.0025,1.0,1.0,1.0,-34.5804,500
87.295,4.16581e-17,1,0.8,0.002,499.996185332,1.04144e-11,7271.1917663,-39.4186,7271.1917663,-44.4438099806,0.00200003,499.999738238,1.00001,197.06,100,-44.4438099806,-44.4438099806,0.00199998,1.00001,1.0,0.999989,-36.5531,500
80.5492,3.50449e-18,2,0.8,0.01,500.0,,6553.71501537,-51.7319,6553.71501537,-45.6691479769,0.01,100.0,1.0,190.71,100,-45.6691479769,-45.6691479769,0.01,1.0,1.0,1.0,-45.6691,500
81.8291,2.1793e-19,2,0.8,0.005,500.0,,6971.59594379,-48.9696,6971.59594379,-43.6960413102,0.005,200.000000102,1.0,198.51,100,-43.6960413102,-43.6960413102,0.005,1.0,1.0,1.0,-44.6826,500
82.0661,5.43914e-20,2,0.8,0.00333333,500.0,,6841.89094004,-51.6649,6841.89094004,-52.3380119372,0.00333333,299.999969474,1.0,169.66,100,-52.3380119372,-52.3380119372,0.00333333,1.0,1.0,1.0,-47.2344,500
84.5505,5.4346e-20,2,0.8,0.0025,500.0,,8070.41084468,-45.2913,8070.41084468,-24.1145304184,0.0025,400.0,1.0,245.2,100,-24.1145304184,-24.1145304184,0.0025,1.0,1.0,1.0,-41.4544,500
84.646,1.62264e-17,1,0.8,0.002,500.0,4.02483e-12,7297.67446824,-44.3926,7297.67446824,-38.9863818491,0.00200002,500.000006643,1.00001,214.13,100,-38.9863818491,-38.9863818491,0.00199998,1.0,1.0,0.999991,-40.9608,500
91.5241,3.50449e-18,2,0.8,0.01,500.0,,8461.26981409,-33.7574,8461.26981409,-27.6160121203,0.01,100.0,1.0,230.22,100,-27.6160121203,-27.6160121203,0.01,1.0,1.0,1.0,-27.616,500
90.772,2.1793e-19,2,0.8,0.005,500.0,,8164.86849668,-28.8571,8164.86849668,-21.4130107679,0.005,200.000000102,1.0,247.99,100,-21.4130107679,-21.4130107679,0.005,1.0,1.0,1.0,-24.5145,500
92.0378,5.43914e-20,2,0.8,0.00333333,500.0,,9022.74620891,-28.5099,9022.74620891,-25.8636134202,0.00333333,299.999969474,1.0,226.25,100,-25.8636134202,-25.8636134202,0.00333333,1.0,1.0,1.0,-24.9642,500
90.9639,5.4346e-20,2,0.8,0.0025,500.0,,7690.51353166,-30.4715,7690.51353166,-34.7104061038,0.0025,400.0,1.0,225.77,100,-34.7104061038,-34.7104061038,0.0025,1.0,1.0,1.0,-27.4008,500
91.0799,5.91923e-17,1,0.8,0.002,500.0,1.48121e-11,8449.2493763,-29.691,8449.2493763,-23.027187405,0.00200003,499.999860308,1.00002,248.42,100,-23.027187405,-23.027187405,0.00199996,1.0,1.0,0.999979,-26.526,500
86.693,3.50449e-18,2,0.8,0.01,500.0,,7591.58976634,-47.3048,7591.58976634,-41.2708978589,0.01,100.0,1.0,194.76,100,-41.2708978589,-41.2708978589,0.01,1.0,1.0,1.0,-41.2709,500
87.3332,2.1793e-19,2,0.8,0.005,500.0,,7790.14629739,-41.9134,7790.14629739,-34.02281948,0.005,200.000000102,1.0,219.84,100,-34.02281948,-34.02281948,0.005,1.0,1.0,1.0,-37.6469,500
87.1907,5.43914e-20,2,0.8,0.00333333,500.0,,7624.80278242,-41.9391,7624.80278242,-40.0727106655,0.00333333,299.999969474,1.0,200.44,100,-40.0727106655,-40.0727106655,0.00333333,1.0,1.0,1.0,-38.4555,500
88.8224,5.4346e-20,2,0.8,0.0025,500.0,,8503.57789885,-36.2089,8503.57789885,-17.4013024876,0.0025,400.0,1.0,257.36,100,-17.4013024876,-17.4013024876,0.0025,1.0,1.0,1.0,-33.1919,500
87.4425,5.43187e-20,1,0.8,0.002,500.0,,6231.09957185,-40.9127,6231.09957185,-58.3037168816,0.002,500.000006643,1.0,155.6,100,-58.3037168816,-58.3037168816,0.002,1.0,1.0,1.0,-38.2143,500
87.8892,3.50449e-18,2,0.8,0.01,500.0,,7802.54049453,-40.1396,7802.54049453,-34.0156148184,0.01,100.0,1.0,221.32,100,-34.0156148184,-34.0156148184,0.01,1.0,1.0,1.0,-34.0156,500
87.3623,2.1793e-19,2,0.8,0.005,500.0,,7615.62468785,-37.9319,7615.62468785,-33.1875841309,0.005,200.000000102,1.0,224.93,100,-33.1875841309,-33.1875841309,0.005,1.0,1.0,1.0,-33.6016,500
87.1836,5.43914e-20,2,0.8,0.00333333,500.0,,7599.50335984,-38.7244,7599.50335984,-38.362958462,0.00333333,299.999969474,1.0,210.27,100,-38.362958462,-38.362958462,0.00333333,1.0,1.0,1.0,-35.1887,500
86.9365,5.4346e-20,2,0.8,0.0025,500.0,,7503.74603704,-38.1374,7503.74603704,-34.7354640307,0.0025,400.0,1.0,221.58,100,-34.7354640307,-34.7354640307,0.0025,1.0,1.0,1.0,-35.0754,500
88.1169,5.43187e-20,1,0.8,0.002,500.0,,8623.56551227,-36.174,8623.56551227,-26.8748667765,0.002,500.000006643,1.0,230.53,100,-26.8748667765,-26.8748667765,0.002,1.0,1.0,1.0,-33.4353,500
81.1064,3.50449e-18,2,0.8,0.01,500.0,,6644.69747197,-55.2481,6644.69747197,-49.307659293,0.01,100.0,1.0,180.2,100,-49.307659293,-49.307659293,0.01,1.0,1.0,1.0,-49.3077,500
86.0539,2.1793e-19,2,0.8,0.005,500.0,,8154.13568725,-44.7262,8154.13568725,-31.4364763012,0.005,200.000000102,1.0,226.14,100,-31.4364763012,-31.4364763012,0.005,1.0,1.0,1.0,-40.3721,500
85.8061,5.43914e-20,2,0.8,0.00333333,500.0,,7348.56924254,-44.5649,7348.56924254,-42.2851126109,0.00333333,299.999969474,1.0,198.97,100,-42.2851126109,-42.2851126109,0.00333333,1.0,1.0,1.0,-41.0098,500
86.2399,5.4346e-20,2,0.8,0.0025,500.0,,7733.32854836,-43.4296,7733.32854836,-38.3735599035,0.0025,400.0,1.0,204.54,100,-38.3735599035,-38.3735599035,0.0025,1.0,1.0,1.0,-40.3507,500
87.1864,1.66726e-17,1,0.8,0.002,500.0,4.14376e-12,8227.91653088,-40.7336,8227.91653088,-28.4961786663,0.00200002,499.999921343,1.00001,232.03,100,-28.4961786663,-28.4961786663,0.00199998,1.0,1.0,0.999992,-37.9798,500
83.7895,3.50449e-18,2,0.8,0.01,500.0,,7091.59883406,-44.8614,7091.59883406,-38.7246944703,0.01,100.0,1.0,212.36,100,-38.7246944703,-38.7246944703,0.01,1.0,1.0,1.0,-38.7247,500
83.3393,2.1793e-19,2,0.8,0.005,500.0,,6915.00025309,-46.5525,6915.00025309,-45.7017003067,0.005,200.000000102,1.0,190.04,100,-45.7017003067,-45.7017003067,0.005,1.0,1.0,1.0,-42.2132,500
86.6135,5.43914e-20,2,0.8,0.00333333,500.0,,8507.15636499,-40.1167,8507.15636499,-25.2098594375,0.00333333,299.999969474,1.0,233.43,100,-25.2098594375,-25.2098594375,0.00333333,1.0,1.0,1.0,-36.5454,500
86.3884,5.4346e-20,2,0.8,0.0025,500.0,,7326.99993452,-42.413,7326.99993452,-47.6443148389,0.0025,400.0,1.0,181.84,100,-47.6443148389,-47.6443148389,0.0025,1.0,1.0,1.0,-39.3201,500
86.3585,5.43187e-20,1,0.8,0.002,500.0,,7498.19609282,-42.9212,7498.19609282,-43.4940368193,0.002,500.000006643,1.0,193.55,100,-43.4940368193,-43.4940368193,0.002,1.0,1.0,1.0,-40.1549,500
81.6314,3.50449e-18,2,0.8,0.01,500.0,,6730.99858924,-51.7698,6730.99858924,-45.7498486161,0.01,100.0,1.0,191.46,100,-45.7498486161,-45.7498486161,0.01,1.0,1.0,1.0,-45.7498,500
87.0778,2.1793e-19,2,0.8,0.005,500.0,,8448.17762688,-42.659,8448.17762688,-29.1552973109,0.005,200.000000102,1.0,221.07,100,-29.1552973109,-29.1552973109,0.005,1.0,1.0,1.0,-37.4526,500
84.5323,5.43914e-20,2,0.8,0.00333333,500.0,,6191.82673723,-46.571,6191.82673723,-52.054700075,0.00333333,299.999969474,1.0,185.78,100,-52.054700075,-52.054700075,0.00333333,1.0,1.0,1.0,-42.32,500
84.5727,5.4346e-20,2,0.8,0.0025,500.0,,7233.69403039,-46.9879,7233.69403039,-46.2658058546,0.0025,400.0,1.0,182.53,100,-46.2658058546,-46.2658058546,0.0025,1.0,1.0,1.0,-43.3064,500
83.8778,5.43187e-20,1,0.8,0.002,500.0,,6615.5399096,-47.5443,6615.5399096,-48.0316894805,0.002,500.000006643,1.0,191.11,100,-48.0316894805,-48.0316894805,0.002,1.0,1.0,1.0,-44.2515,500
84.4071,3.50449e-18,2,0.8,0.01,500.0,,7196.52848096,-46.3992,7196.52848096,-40.4943620759,0.01,100.0,1.0,207.69,100,-40.4943620759,-40.4943620759,0.01,1.0,1.0,1.0,-40.4944,500
82.1023,2.1793e-19,2,0.8,0.005,500.0,,6361.06135058,-50.1936,6361.06135058,-51.4079642608,0.005,200.000000102,1.0,184.59,100,-51.4079642608,-51.4079642608,0.005,1.0,1.0,1.0,-45.9512,500
83.658,5.43914e-20,2,0.8,0.00333333,500.0,,7545.38724275,-46.6929,7545.38724275,-37.7845818204,0.00333333,299.999969474,1.0,210.95,100,-37.7845818204,-37.7845818204,0.00333333,1.0,1.0,1.0,-43.229,500
83.6499,5.4346e-20,2,0.8,0.0025,500.0,,7054.63712395,-47.2914,7054.63712395,-46.7204860955,0.0025,400.0,1.0,182.67,100,-46.7204860955,-46.7204860955,0.0025,1.0,1.0,1.0,-44.1019,500
85.0239,5.43187e-20,1,0.8,0.002,500.0,,8060.91097423,-43.9898,8060.91097423,-29.2771679694,0.002,500.000006643,1.0,232.19,100,-29.2771679694,-29.2771679694,0.002,1.0,1.0,1.0,-41.1369,500
85.9427,3.50449e-18,2,0.8,0.01,500.0,,7460.76070942,-43.4657,7460.76070942,-37.5428911215,0.01,100.0,1.0,215.61,100,-37.5428911215,-37.5428911215,0.01,1.0,1.0,1.0,-37.5429,500
86.0017,2.1793e-19,2,0.8,0.005,500.0,,7479.63568645,-42.7502,7479.63568645,-39.3288544584,0.005,200.000000102,1.0,203.27,100,-39.3288544584,-39.3288544584,0.005,1.0,1.0,1.0,-38.4359,500
87.6009,5.43914e-20,2,0.8,0.00333333,500.0,,8267.00310848,-39.869,8267.00310848,-30.2367026303,0.00333333,299.999969474,1.0,221.24,100,-30.2367026303,-30.2367026303,0.00333333,1.0,1.0,1.0,-35.7028,500
88.0361,5.4346e-20,2,0.8,0.0025,500.0,,8031.28568502,-37.7647,8031.28568502,-29.5181724485,0.0025,400.0,1.0,230.59,100,-29.5181724485,-29.5181724485,0.0025,1.0,1.0,1.0,-34.1567,500
86.8306,5.43187e-20,1,0.8,0.002,500.0,,6593.83884006,-40.2858,6593.83884006,-48.6669218309,0.002,500.000006643,1.0,186.67,100,-48.6669218309,-48.6669218309,0.002,1.0,1.0,1.0,-37.0587,500
87.8913,3.50449e-18,2,0.8,0.01,500.0,,7802.90831178,-37.2729,7802.90831178,-31.2359715966,0.01,100.0,1.0,223.23,100,-31.2359715966,-31.2359715966,0.01,1.0,1.0,1.0,-31.236,500
88.8902,2.1793e-19,2,0.8,0.005,500.0,,8146.57895796,-33.209,8146.57895796,-26.1453269918,0.005,200.000000102,1.0,239.12,100,-26.1453269918,-26.1453269918,0.005,1.0,1.0,1.0,-28.6906,500
87.5971,5.43914e-20,2,0.8,0.00333333,500.0,,7167.61731873,-36.8685,7167.61731873,-42.156522076,0.00333333,299.999969474,1.0,202.19,100,-42.156522076,-42.156522076,0.00333333,1.0,1.0,1.0,-33.1793,500
87.5621,5.4346e-20,2,0.8,0.0025,500.0,,7687.55529345,-38.2376,7687.55529345,-40.3006064694,0.0025,400.0,1.0,198.79,100,-40.3006064694,-40.3006064694,0.0025,1.0,1.0,1.0,-34.9596,500
86.5613,5.43187e-20,1,0.8,0.002,500.0,,6772.34165563,-40.0265,6772.34165563,-45.6341364371,0.002,500.000006643,1.0,198.0,100,-45.6341364371,-45.6341364371,0.002,1.0,1.0,1.0,-37.0945,500
86.5206,3.50449e-18,2,0.8,0.01,500.0,,7561.41997577,-32.7841,7561.41997577,-27.1226836987,0.01,100.0,1.0,243.78,100,-27.1226836987,-27.1226836987,0.01,1.0,1.0,1.0,-27.1227,500
85.834,2.1793e-19,2,0.8,0.005,500.0,,7223.4078319,-38.1987,7223.4078319,-41.1196123233,0.005,200.000000102,1.0,199.02,100,-41.1196123233,-41.1196123233,0.005,1.0,1.0,1.0,-34.1211,500
84.2902,5.43914e-20,2,0.8,0.00333333,500.0,,6566.51826681,-41.1474,6566.51826681,-44.9865404125,0.00333333,299.999969474,1.0,202.55,100,-44.9865404125,-44.9865404125,0.00333333,1.0,1.0,1.0,-37.7429,500
84.5725,5.4346e-20,2,0.8,0.0025,500.0,,7362.86755309,-39.967,7362.86755309,-34.8457366399,0.0025,400.0,1.0,226.67,100,-34.8457366399,-34.8457366399,0.0025,1.0,1.0,1.0,-37.0186,500
85.0431,4.03678e-13,1,0.8,0.002,500.0,1.0092e-07,7626.37831268,-39.7256,7626.37831268,-37.3803248502,0.00200256,499.999980129,1.00128,213.75,100,-37.3803248502,-37.3803248502,0.00199747,1.0,0.999999,0.998735,-37.0885,500
83.2356,3.50449e-18,2,0.8,0.01,500.0,,6998.14261694,-48.9838,6998.14261694,-43.1091781487,0.01,100.0,1.0,197.81,100,-43.1091781487,-43.1091781487,0.01,1.0,1.0,1.0,-43.1092,500
85.9319,2.1793e-19,2,0.8,0.005,500.0,,7859.45183269,-41.9039,7859.45183269,-32.194495354,0.005,200.000000102,1.0,227.25,100,-32.194495354,-32.194495354,0.005,1.0,1.0,1.0,-37.6518,500
88.248,5.43914e-20,2,0.8,0.00333333,500.0,,8547.96431028,-36.4326,8547.96431028,-23.5787143915,0.00333333,299.999969474,1.0,243.59,100,-23.5787143915,-23.5787143915,0.00333333,1.0,1.0,1.0,-32.9608,500
88.012,5.4346e-20,2,0.8,0.0025,500.0,,7676.02959892,-34.6111,7676.02959892,-27.5355731737,0.0025,400.0,1.0,239.02,100,-27.5355731737,-27.5355731737,0.0025,1.0,1.0,1.0,-31.6045,500
86.9911,5.43187e-20,1,0.8,0.002,500.0,,6652.1964106,-37.9487,6652.1964106,-49.8792233225,0.002,500.000006643,1.0,176.92,100,-49.8792233225,-49.8792233225,0.002,1.0,1.0,1.0,-35.2594,500
88.575,3.50449e-18,2,0.8,0.01,500.0,,7924.77093941,-43.3873,7924.77093941,-37.3556414726,0.01,100.0,1.0,212.48,100,-37.3556414726,-37.3556414726,0.01,1.0,1.0,1.0,-37.3556,500
85.0433,2.1793e-19,2,0.8,0.005,500.0,,6669.45925798,-44.4876,6669.45925798,-43.0895113503,0.005,200.000000102,1.0,204.76,100,-43.0895113503,-43.0895113503,0.005,1.0,1.0,1.0,-40.2226,500
87.8451,5.43914e-20,2,0.8,0.00333333,500.0,,8586.28324467,-38.1819,8586.28324467,-23.557012967,0.00333333,299.999969474,1.0,239.78,100,-23.557012967,-23.557012967,0.00333333,1.0,1.0,1.0,-34.6674,500
88.9004,5.4346e-20,2,0.8,0.0025,500.0,,8541.26524976,-36.9489,8541.26524976,-31.6190627465,0.0025,400.0,1.0,216.67,100,-31.6190627465,-31.6190627465,0.0025,1.0,1.0,1.0,-33.9053,500
88.0378,4.48755e-17,1,0.8,0.002,500.0,1.12345e-11,7071.317865,-39.2692,7071.317865,-47.1132667494,0.00200003,499.999786766,1.00002,184.45,100,-47.1132667494,-47.1132667494,0.00199997,1.0,1.0,0.999987,-36.5469,500
90.395,3.50449e-18,2,0.8,0.01,500.0,,8253.79363841,-34.122,8253.79363841,-27.7220461605,0.01,100.0,1.0,233.8,100,-27.7220461605,-27.7220461605,0.01,1.0,1.0,1.0,-27.722,500
87.3521,2.1793e-19,2,0.8,0.005,500.0,,7039.81261641,-39.9964,7039.81261641,-43.2198884757,0.005,200.000000102,1.0,194.86,100,-43.2198884757,-43.2198884757,0.005,1.0,1.0,1.0,-35.471,500
88.5899,5.43914e-20,2,0.8,0.00333333,500.0,,8305.676268,-35.9738,8305.676268,-25.8943385759,0.00333333,299.999969474,1.0,234.06,100,-25.8943385759,-25.8943385759,0.00333333,1.0,1.0,1.0,-32.2788,500
87.6961,5.4346e-20,2,0.8,0.0025,500.0,,7217.73569834,-37.9347,7217.73569834,-42.102584867,0.0025,400.0,1.0,206.81,100,-42.102584867,-42.102584867,0.0025,1.0,1.0,1.0,-34.7347,500
87.9954,5.43187e-20,1,0.8,0.002,500.0,,8029.2406134,-38.0731,8029.2406134,-37.1158645773,0.002,500.000006643,1.0,197.06,100,-37.1158645773,-37.1158645773,0.002,1.0,1.0,1.0,-35.2109,500
87.4788,3.50449e-18,2,0.8,0.01,500.0,,7729.84605305,-43.8778,7729.84605305,-37.8671638533,0.01,100.0,1.0,212.08,100,-37.8671638533,-37.8671638533,0.01,1.0,1.0,1.0,-37.8672,500
86.2406,2.1793e-19,2,0.8,0.005,500.0,,7221.96900942,-48.1419,7221.96900942,-49.9163196961,0.005,200.000000102,1.0,178.15,100,-49.9163196961,-49.9163196961,0.005,1.0,1.0,1.0,-43.8917,500
83.9746,5.43914e-20,2,0.8,0.00333333,500.0,,6213.68097198,-52.1657,6213.68097198,-57.7896196925,0.00333333,299.999969474,1.0,157.52,100,-57.7896196925,-57.7896196925,0.00333333,1.0,1.0,1.0,-48.5244,500
85.6544,5.4346e-20,2,0.8,0.0025,500.0,,8057.70143409,-47.4509,8057.70143409,-31.61668868,0.0025,400.0,1.0,225.36,100,-31.61668868,-31.61668868,0.0025,1.0,1.0,1.0,-44.2974,500
87.5304,5.43187e-20,1,0.8,0.002,500.0,,8649.50886868,-42.6562,8649.50886868,-21.9885113041,0.002,500.000006643,1.0,244.07,100,-21.9885113041,-21.9885113041,0.002,1.0,1.0,1.0,-39.8357,500
85.6138,3.50449e-18,2,0.8,0.01,500.0,,7403.7522499,-48.051,7403.7522499,-42.0025160588,0.01,100.0,1.0,200.9,100,-42.0025160588,-42.0025160588,0.01,1.0,1.0,1.0,-42.0025,500
86.906,2.1793e-19,2,0.8,0.005,500.0,,7852.857726,-45.6376,7852.857726,-40.4162804913,0.005,200.000000102,1.0,194.1,100,-40.4162804913,-40.4162804913,0.005,1.0,1.0,1.0,-41.2094,500
85.2493,5.43914e-20,2,0.8,0.00333333,500.0,,6764.35777464,-45.0525,6764.35777464,-41.8919135625,0.00333333,299.999969474,1.0,210.85,100,-41.8919135625,-41.8919135625,0.00333333,1.0,1.0,1.0,-41.4369,500
85.1739,5.4346e-20,2,0.8,0.0025,500.0,,7288.53426874,-44.7529,7288.53426874,-42.1760039509,0.0025,400.0,1.0,201.82,100,-42.1760039509,-42.1760039509,0.0025,1.0,1.0,1.0,-41.6217,500
85.3724,5.43187e-20,1,0.8,0.002,500.0,,7498.47456846,-44.2902,7498.47456846,-40.9607874984,0.002,500.000006643,1.0,196.89,100,-40.9607874984,-40.9607874984,0.002,1.0,1.0,1.0,-41.4895,500
83.2087,3.50449e-18,2,0.8,0.01,500.0,,6993.623624,-49.7814,6993.623624,-43.7615785476,0.01,100.0,1.0,196.54,100,-43.7615785476,-43.7615785476,0.01,1.0,1.0,1.0,-43.7616,500
81.7146,2.1793e-19,2,0.8,0.005,500.0,,6495.65057026,-47.7219,6495.65057026,-43.16887106,0.005,200.000000102,1.0,215.46,100,-43.16887106,-43.16887106,0.005,1.0,1.0,1.0,-43.4652,500
84.0874,5.43914e-20,2,0.8,0.00333333,500.0,,7748.13073542,-41.5135,7748.13073542,-26.7225810117,0.00333333,299.999969474,1.0,247.42,100,-26.7225810117,-26.7225810117,0.00333333,1.0,1.0,1.0,-37.8843,500
86.1977,5.4346e-20,2,0.8,0.0025,500.0,,8413.46400979,-37.1674,8413.46400979,-22.4448018498,0.0025,400.0,1.0,243.18,100,-22.4448018498,-22.4448018498,0.0025,1.0,1.0,1.0,-34.0245,500
86.4449,8.57692e-13,1,0.8,0.002,499.996125728,2.14432e-07,7711.6799615,-36.2565,7711.6799615,-31.1433681685,0.00200269,500.000102924,1.00137,227.38,100,-31.1433681685,-31.1433681685,0.00199651,1.00001,1.00002,0.998273,-33.4454,500
84.9308,3.50449e-18,2,0.8,0.01,500.0,,7286.10757605,-47.9234,7286.10757605,-41.998056944,0.01,100.0,1.0,194.37,100,-41.998056944,-41.998056944,0.01,1.0,1.0,1.0,-41.9981,500
86.7394,2.1793e-19,2,0.8,0.005,500.0,,7908.17789757,-44.5918,7908.17789757,-38.8057519247,0.005,200.000000102,1.0,192.75,100,-38.8057519247,-38.8057519247,0.005,1.0,1.0,1.0,-40.4019,500
85.6436,5.43914e-20,2,0.8,0.00333333,500.0,,7025.92286349,-43.3717,7025.92286349,-38.9679903982,0.00333333,299.999969474,1.0,211.65,100,-38.9679903982,-38.9679903982,0.00333333,1.0,1.0,1.0,-39.9239,500
84.5592,5.4346e-20,2,0.8,0.0025,500.0,,6639.92791793,-44.3028,6639.92791793,-45.4613630463,0.0025,400.0,1.0,195.85,100,-45.4613630463,-45.4613630463,0.0025,1.0,1.0,1.0,-41.3083,500
83.8952,5.43187e-20,1,0.8,0.002,500.0,,6455.24048641,-47.1942,6455.24048641,-57.1341822242,0.002,500.000006643,1.0,164.05,100,-57.1341822242,-57.1341822242,0.002,1.0,1.0,1.0,-44.4735,500
86.0192,3.50449e-18,2,0.8,0.01,500.0,,7474.05124737,-48.9374,7474.05124737,-42.975589383,0.01,100.0,1.0,199.08,100,-42.975589383,-42.975589383,0.01,1.0,1.0,1.0,-42.9756,500
81.6951,2.1793e-19,2,0.8,0.005,500.0,,5965.37875343,-51.861,5965.37875343,-52.2657561534,0.005,200.000000102,1.0,172.62,100,-52.2657561534,-52.2657561534,0.005,1.0,1.0,1.0,-47.6207,500
83.7997,5.43914e-20,2,0.8,0.00333333,500.0,,7761.48309556,-48.6645,7761.48309556,-40.3657171937,0.00333333,299.999969474,1.0,195.45,100,-40.3657171937,-40.3657171937,0.00333333,1.0,1.0,1.0,-45.2024,500
83.5867,5.4346e-20,2,0.8,0.0025,500.0,,6942.46519593,-49.0089,6942.46519593,-48.2101763613,0.0025,400.0,1.0,178.39,100,-48.2101763613,-48.2101763613,0.0025,1.0,1.0,1.0,-45.9543,500
83.5464,5.43187e-20,1,0.8,0.002,500.0,,6901.28117873,-46.2289,6901.28117873,-33.6666990824,0.002,500.000006643,1.0,231.3,100,-33.6666990824,-33.6666990824,0.002,1.0,1.0,1.0,-43.4968,500
86.4672,3.50449e-18,2,0.8,0.01,500.0,,7552.09667584,-41.1907,7552.09667584,-35.3003375073,0.01,100.0,1.0,215.47,100,-35.3003375073,-35.3003375073,0.01,1.0,1.0,1.0,-35.3003,500
87.3448,2.1793e-19,2,0.8,0.005,500.0,,7859.52352285,-38.9316,7859.52352285,-34.1036480617,0.005,200.000000102,1.0,221.86,100,-34.1036480617,-34.1036480617,0.005,1.0,1.0,1.0,-34.702,500
89.0114,5.43914e-20,2,0.8,0.00333333,500.0,,8585.56523673,-36.7903,8585.56523673,-30.6065790146,0.00333333,299.999969474,1.0,212.42,100,-30.6065790146,-30.6065790146,0.00333333,1.0,1.0,1.0,-33.3369,500
88.8364,5.4346e-20,2,0.8,0.0025,500.0,,7875.55261715,-36.7189,7875.55261715,-34.8567568308,0.0025,400.0,1.0,215.04,100,-34.8567568308,-34.8567568308,0.0025,1.0,1.0,1.0,-33.7168,500
88.6332,5.43187e-20,1,0.8,0.002,500.0,,7788.36569272,-36.7989,7788.36569272,-34.8876351422,0.002,500.000006643,1.0,217.44,100,-34.8876351422,-34.8876351422,0.002,1.0,1.0,1.0,-33.951,500
88.3251,3.50449e-18,2,0.8,0.01,500.0,,7880.13244182,-37.854,7880.13244182,-31.7824206538,0.01,100.0,1.0,229.97,100,-31.7824206538,-31.7824206538,0.01,1.0,1.0,1.0,-31.7824,500
89.1632,2.1793e-19,2,0.8,0.005,500.0,,8130.35764788,-41.0637,8130.35764788,-41.7583665144,0.005,200.000000102,1.0,190.44,100,-41.7583665144,-41.7583665144,0.005,1.0,1.0,1.0,-36.7704,500
87.2383,5.43914e-20,2,0.8,0.00333333,500.0,,6945.3673401,-43.3172,6945.3673401,-45.8943853211,0.00333333,299.999969474,1.0,189.91,100,-45.8943853211,-45.8943853211,0.00333333,1.0,1.0,1.0,-39.8117,500
85.4082,5.4346e-20,2,0.8,0.0025,500.0,,6324.19287389,-45.5463,6324.19287389,-50.5050212556,0.0025,400.0,1.0,182.18,100,-50.5050212556,-50.5050212556,0.0025,1.0,1.0,1.0,-42.485,500
85.7843,1.75218e-17,1,0.8,0.002,500.0,4.35929e-12,7687.13891626,-45.2033,7687.13891626,-39.7082382337,0.00200003,499.999762502,1.00001,205.12,100,-39.7082382337,-39.7082382337,0.00199998,1.0,1.0,0.999989,-41.9297,500
84.0491,3.50449e-18,2,0.8,0.01,500.0,,7135.60921901,-45.4376,7135.60921901,-39.4304782434,0.01,100.0,1.0,219.13,100,-39.4304782434,-39.4304782434,0.01,1.0,1.0,1.0,-39.4305,500
85.5816,2.1793e-19,2,0.8,0.005,500.0,,7659.84142947,-43.4481,7659.84142947,-38.0813893842,0.005,200.000000102,1.0,211.65,100,-38.0813893842,-38.0813893842,0.005,1.0,1.0,1.0,-38.7559,500
85.6564,5.43914e-20,2,0.8,0.00333333,500.0,,7398.71614019,-45.1016,7398.71614019,-46.2995224268,0.00333333,299.999969474,1.0,192.46,100,-46.2995224268,-46.2995224268,0.00333333,1.0,1.0,1.0,-41.2705,500
86.6898,5.4346e-20,2,0.8,0.0025,500.0,,7915.66230191,-40.3764,7915.66230191,-24.4229210273,0.0025,400.0,1.0,250.06,100,-24.4229210273,-24.4229210273,0.0025,1.0,1.0,1.0,-37.0586,500
86.5987,5.43187e-20,1,0.8,0.002,500.0,,7510.67398722,-39.8497,7510.67398722,-36.176210021,0.002,500.000006643,1.0,215.38,100,-36.176210021,-36.176210021,0.002,1.0,1.0,1.0,-36.8821,500
85.877,3.50449e-18,2,0.8,0.01,500.0,,7449.34400408,-43.703,7449.34400408,-37.6270631211,0.01,100.0,1.0,205.46,100,-37.6270631211,-37.6270631211,0.01,1.0,1.0,1.0,-37.6271,500
85.3091,2.1793e-19,2,0.8,0.005,500.0,,7249.68669962,-43.1974,7249.68669962,-40.1750144453,0.005,200.000000102,1.0,208.34,100,-40.1750144453,-40.1750144453,0.005,1.0,1.0,1.0,-38.901,500
86.0682,5.43914e-20,2,0.8,0.00333333,500.0,,7673.28024477,-38.9603,7673.28024477,-28.5551015969,0.00333333,299.999969474,1.0,237.04,100,-28.5551015969,-28.5551015969,0.00333333,1.0,1.0,1.0,-35.4524,500
