AvgDiscRet,MaxNormIw,BatchSize,VarNormIw,J,VarDiscRet,ESSRenyi,AvgNormIw,IterType,VarRet,MaxVanillaIw,EpsThisIter,MinVanillaIw,VanillaAvgRet,VarVanillaIw,MinNormIw,ESSClassic,VarJ,AvgEpLen,Bound,eRenyi2,AvgVanillaIw,AvgRet,Delta
-80.7361902165,0.0133451,400,7.50242e-06,-76.2967,4932.51725122,172.641602726,0.0025,1,4932.51725122,5.94234,100,1.96509e-12,-80.7361902165,1.48755,4.41315e-15,182.034524046,81.3898,112.93,-97.0803,2.31694,1.1132,-80.7361902165,0.7
-80.672294461,0.01,400,3.50449e-18,-80.6723,3734.07948828,400.0,0.01,2,3734.07948828,1.0,100,1.0,-80.672294461,,0.01,100.0,60.8008,113.34,-107.975,1.0,1.0,-80.672294461,0.7
-95.5773633523,0.005,400,2.1793e-19,-88.1248,9195.09259532,400.0,0.005,2,9195.09259532,1.0,100,1.0,-95.5773633523,,0.005,200.000000102,80.346,130.88,-107.435,1.0,1.0,-95.5773633523,0.7
-98.6627280602,0.00333333,400,5.43914e-20,-91.6375,10299.8387658,400.0,0.00333333,2,10299.8387658,1.0,100,1.0,-98.6627280602,,0.00333333,299.999969474,87.9049,132.6,-107.405,1.0,1.0,-98.6627280602,0.7
-91.0844178677,0.00945097,400,5.53921e-06,-82.4079,8194.83566647,214.581314105,0.0025,1,8194.83566647,3.70919,100,1.12641e-08,-91.0844178677,0.853204,2.87009e-11,212.307683736,81.2015,124.73,-101.052,1.8641,0.981167,-91.0844178677,0.7
-87.3659332672,0.01,400,3.50449e-18,-87.3659,7080.83597825,400.0,0.01,2,7080.83597825,1.0,100,1.0,-87.3659332672,,0.01,100.0,83.7259,121.13,-114.672,1.0,1.0,-87.3659332672,0.7
-81.1995795542,0.005,400,2.1793e-19,-84.2828,4878.17469663,400.0,0.005,2,4878.17469663,1.0,100,1.0,-81.1995795542,,0.005,200.000000102,77.0014,113.47,-103.593,1.0,1.0,-81.1995795542,0.7
-81.1854339939,0.00333333,400,5.43914e-20,-83.2503,4886.4454955,400.0,0.00333333,2,4886.4454955,1.0,100,1.0,-81.1854339939,,0.00333333,299.999969474,74.6155,114.27,-99.0167,1.0,1.0,-81.1854339939,0.7
-108.893892761,0.0063581,400,2.52519e-06,-85.4466,13214.2403106,266.478903932,0.0025,1,13214.2403106,2.71403,100,0.00679003,-108.893892761,0.460119,1.59069e-05,285.099227573,83.4934,145.35,-102.177,1.50106,1.06716,-108.893892761,0.7
-73.9012420833,0.01,400,3.50449e-18,-73.9012,2577.16241173,400.0,0.01,2,2577.16241173,1.0,100,1.0,-73.9012420833,,0.01,100.0,50.5113,104.71,-101.206,1.0,1.0,-73.9012420833,0.7
-88.0556594768,0.005,400,2.1793e-19,-80.9784,7108.08484842,400.0,0.005,2,7108.08484842,1.0,100,1.0,-88.0556594768,,0.005,200.000000102,69.6009,121.15,-100.287,1.0,1.0,-88.0556594768,0.7
-95.8018455769,0.00333333,400,5.43914e-20,-85.9196,9175.24876109,400.0,0.00333333,2,9175.24876109,1.0,100,1.0,-95.8018455769,,0.00333333,299.999969474,79.4115,130.56,-101.686,1.0,1.0,-95.8018455769,0.7
-81.7953521897,0.00979732,400,3.00614e-06,-78.4975,4880.46479954,269.083214641,0.0025,1,4880.46479954,3.93528,100,0.0190423,-81.7953521897,0.485005,4.7408e-05,270.31036923,60.8083,113.94,-95.1452,1.48653,1.00417,-81.7953521897,0.7
-75.683168332,0.01,400,3.50449e-18,-75.6832,3739.54347121,400.0,0.01,2,3739.54347121,1.0,100,1.0,-75.683168332,,0.01,100.0,60.8453,106.72,-102.988,1.0,1.0,-75.683168332,0.7
-94.4468187994,0.005,400,2.1793e-19,-85.065,9261.65605434,400.0,0.005,2,9261.65605434,1.0,100,1.0,-94.4468187994,,0.005,200.000000102,80.7689,129.1,-104.375,1.0,1.0,-94.4468187994,0.7
-104.918813918,0.00333333,400,5.43914e-20,-91.6829,12302.725564,400.0,0.00333333,2,12302.725564,1.0,100,1.0,-104.918813918,,0.00333333,299.999969474,92.1768,141.21,-107.449,1.0,1.0,-104.918813918,0.7
-83.3350426161,0.0141594,400,4.5891e-06,-80.6672,6033.35714545,233.140793506,0.0025,1,6033.35714545,6.39503,100,0.0682692,-83.3350426161,0.936104,0.000151156,230.890817346,66.0645,115.08,-98.5521,1.7157,1.12912,-83.3350426161,0.7
-98.6542883177,0.01,400,3.50449e-18,-98.6543,10248.2022437,400.0,0.01,2,10248.2022437,1.0,100,1.0,-98.6542883177,,0.01,100.0,100.726,133.32,-125.963,1.0,1.0,-98.6542883177,0.7
-87.5299071564,0.005,400,2.1793e-19,-93.0921,7144.42429946,400.0,0.005,2,7144.42429946,1.0,100,1.0,-87.5299071564,,0.005,200.000000102,92.9531,120.58,-112.402,1.0,1.0,-87.5299071564,0.7
-84.97779963,0.00333333,400,5.43914e-20,-90.3873,5971.44728463,400.0,0.00333333,2,5971.44728463,1.0,100,1.0,-84.97779963,,0.00333333,299.999969474,88.008,118.42,-106.154,1.0,1.0,-84.97779963,0.7
-80.1032778853,0.00884204,400,1.80678e-06,-83.3227,4894.39108725,302.122719275,0.0025,1,4894.39108725,3.62201,100,0.017086,-80.1032778853,0.30318,4.17103e-05,310.471785636,79.0434,112.2,-99.0338,1.32397,1.02409,-80.1032778853,0.7
-107.680976315,0.01,400,3.50449e-18,-107.681,13296.8579117,400.0,0.01,2,13296.8579117,1.0,100,1.0,-107.680976315,,0.01,100.0,114.734,144.09,-134.989,1.0,1.0,-107.680976315,0.7
-84.5456634369,0.005,400,2.1793e-19,-96.1133,6061.86103634,400.0,0.005,2,6061.86103634,1.0,100,1.0,-84.5456634369,,0.005,200.000000102,98.5717,118.04,-115.423,1.0,1.0,-84.5456634369,0.7
-84.3940023805,0.00333333,400,5.43914e-20,-92.2069,5970.4803306,400.0,0.00333333,2,5970.4803306,1.0,100,1.0,-84.3940023805,,0.00333333,299.999969474,92.078,116.82,-107.973,1.0,1.0,-84.3940023805,0.7
-87.9576734929,0.063922,400,1.05757e-05,-87.0518,7145.63286088,300.647691479,0.0025,1,7145.63286088,27.3925,100,0.607802,-87.9576734929,1.9421,0.00141834,148.816170287,86.0695,121.0,-102.801,1.33046,1.07133,-87.9576734929,0.7
-96.6422982618,0.01,400,3.50449e-18,-96.6423,9252.68280171,400.0,0.01,2,9252.68280171,1.0,100,1.0,-96.6422982618,,0.01,100.0,95.7087,131.51,-123.953,1.0,1.0,-96.6422982618,0.7
-80.325401689,0.005,400,2.1793e-19,-88.4838,4844.5440901,400.0,0.005,2,4844.5440901,1.0,100,1.0,-80.325401689,,0.005,200.000000102,83.9326,113.28,-107.795,1.0,1.0,-80.325401689,0.7
-84.4264958601,0.00333333,400,5.43914e-20,-87.1314,6025.43101884,400.0,0.00333333,2,6025.43101884,1.0,100,1.0,-84.4264958601,,0.00333333,299.999969474,81.7833,117.11,-102.899,1.0,1.0,-84.4264958601,0.7
-82.7412280124,0.00520221,400,1.95949e-06,-82.403,4826.91898924,310.897601726,0.0025,1,4826.91898924,2.04333,100,0.0180395,-82.7412280124,0.302306,4.59275e-05,304.707294781,77.6091,115.98,-97.892,1.2866,0.981955,-82.7412280124,0.7
-98.1219866827,0.01,400,3.50449e-18,-98.122,10265.371563,400.0,0.01,2,10265.371563,1.0,100,1.0,-98.1219866827,,0.01,100.0,100.81,133.35,-125.43,1.0,1.0,-98.1219866827,0.7
-92.4710882191,0.005,400,2.1793e-19,-95.2965,8110.50010077,400.0,0.005,2,8110.50010077,1.0,100,1.0,-92.4710882191,,0.005,200.000000102,95.4151,126.55,-114.606,1.0,1.0,-92.4710882191,0.7
-84.6960626177,0.00333333,400,5.43914e-20,-91.763,5988.14521255,400.0,0.00333333,2,5988.14521255,1.0,100,1.0,-84.6960626177,,0.00333333,299.999969474,89.8355,117.58,-107.53,1.0,1.0,-84.6960626177,0.7
-98.0881320544,0.0062883,400,9.75732e-07,-91.2859,10258.6280064,346.542290081,0.0025,1,10258.6280064,2.43522,100,0.0662462,-98.0881320544,0.146332,0.000171063,346.102451561,90.1569,133.4,-105.956,1.15426,0.968154,-98.0881320544,0.7
-98.1301375937,0.01,400,3.50449e-18,-98.1301,10296.6259689,400.0,0.01,2,10296.6259689,1.0,100,1.0,-98.1301375937,,0.01,100.0,100.964,133.46,-125.438,1.0,1.0,-98.1301375937,0.7
-81.1634313314,0.005,400,2.1793e-19,-89.6468,4909.17403836,400.0,0.005,2,4909.17403836,1.0,100,1.0,-81.1634313314,,0.005,200.000000102,87.1713,112.93,-108.957,1.0,1.0,-81.1634313314,0.7
-86.0768482409,0.00333333,400,5.43914e-20,-88.4568,5947.8746254,400.0,0.00333333,2,5947.8746254,1.0,100,1.0,-86.0768482409,,0.00333333,299.999969474,83.8542,119.37,-104.223,1.0,1.0,-86.0768482409,0.7
-86.2305743819,0.0107622,400,9.69567e-06,-72.9268,7156.25999749,159.818093401,0.0025,1,7156.25999749,4.42099,100,1.49059e-14,-86.2305743819,1.63612,3.62861e-17,157.02102411,63.3389,119.54,-94.5282,2.50285,1.02697,-86.2305743819,0.7
-107.589498175,0.01,400,3.50449e-18,-107.589,13323.4393117,400.0,0.01,2,13323.4393117,1.0,100,1.0,-107.589498175,,0.01,100.0,114.849,143.47,-134.898,1.0,1.0,-107.589498175,0.7
-100.691205726,0.005,400,2.1793e-19,-104.14,10162.1102343,400.0,0.005,2,10162.1102343,1.0,100,1.0,-100.691205726,,0.005,200.000000102,107.876,136.27,-123.45,1.0,1.0,-100.691205726,0.7
-92.3612939011,0.00333333,400,5.43914e-20,-100.214,8174.0643099,400.0,0.00333333,2,8174.0643099,1.0,100,1.0,-92.3612939011,,0.00333333,299.999969474,102.403,126.81,-115.981,1.0,1.0,-92.3612939011,0.7
-79.4776523535,0.999817,500,0.00249908,-51.2487,3734.16396293,5189.84946939,0.0025,,7156.25999749,6.70874e+13,100,0.226194,-86.2305743819,1.12518e+25,3.37101e-15,1.00036627578,0.0725658,119.54,-inf,0.0963419,1.67749e+11,-86.2305743819,0.7
-78.0385372996,0.00645241,500,3.7855e-06,-74.1444,3709.0955714,260.344482664,0.002,1,3709.0955714,3.24117,100,1.13187e-06,-78.0385372996,0.955173,2.2533e-09,257.137926424,62.0009,110.75,-91.069,1.92053,1.00464,-78.0385372996,0.7
-80.9211261691,0.01,500,3.50449e-18,-80.9211,4914.3272111,500.0,0.01,2,4914.3272111,1.0,100,1.0,-80.9211261691,,0.01,100.0,69.7509,113.04,-108.229,1.0,1.0,-80.9211261691,0.7
-93.1653432079,0.005,500,2.1793e-19,-87.0432,8146.37994765,500.0,0.005,2,8146.37994765,1.0,100,1.0,-93.1653432079,,0.005,200.000000102,80.6383,127.71,-106.353,1.0,1.0,-93.1653432079,0.7
-82.1719848642,0.00333333,500,5.43914e-20,-85.4195,4861.2441404,500.0,0.00333333,2,4861.2441404,1.0,100,1.0,-82.1719848642,,0.00333333,299.999969474,77.1006,115.03,-101.186,1.0,1.0,-82.1719848642,0.7
-81.4311399671,0.0025,500,5.4346e-20,-84.4224,4857.78744037,500.0,0.0025,2,4857.78744037,1.0,100,1.0,-81.4311399671,,0.0025,400.0,75.2573,113.72,-98.0766,1.0,1.0,-81.4311399671,0.7
-80.6326869436,0.0050877,500,1.88058e-06,-78.7451,4906.55736305,332.945612902,0.002,1,4906.55736305,2.55227,100,0.00991653,-80.6326869436,0.473261,1.97676e-05,340.320463949,64.4966,113.09,-93.7112,1.50175,1.00331,-80.6326869436,0.7
-89.9449998309,0.01,500,3.50449e-18,-89.945,8233.94314561,500.0,0.01,2,8233.94314561,1.0,100,1.0,-89.9449998309,,0.01,100.0,90.2862,123.31,-117.253,1.0,1.0,-89.9449998309,0.7
-77.9259371841,0.005,500,2.1793e-19,-83.9355,3748.42307574,500.0,0.005,2,3748.42307574,1.0,100,1.0,-77.9259371841,,0.005,200.000000102,77.2489,109.77,-103.245,1.0,1.0,-77.9259371841,0.7
-97.9050024594,0.00333333,500,5.43914e-20,-88.592,10286.5631361,500.0,0.00333333,2,10286.5631361,1.0,100,1.0,-97.9050024594,,0.00333333,299.999969474,86.1173,132.79,-104.358,1.0,1.0,-97.9050024594,0.7
-85.1549487974,0.0025,500,5.4346e-20,-87.7327,5998.45660274,500.0,0.0025,2,5998.45660274,1.0,100,1.0,-85.1549487974,,0.0025,400.0,83.9582,117.92,-101.387,1.0,1.0,-85.1549487974,0.7
-88.4691202341,0.00367305,500,8.20761e-07,-85.1831,7093.15891683,424.400984328,0.002,1,7093.15891683,1.76908,100,0.0193846,-88.4691202341,0.190396,4.02472e-05,415.013648663,85.1453,122.37,-98.4389,1.17813,0.963277,-88.4691202341,0.7
-94.1126142244,0.01,500,3.50449e-18,-94.1126,9315.70616741,500.0,0.01,2,9315.70616741,1.0,100,1.0,-94.1126142244,,0.01,100.0,96.0341,128.01,-121.421,1.0,1.0,-94.1126142244,0.7
-88.4722759725,0.005,500,2.1793e-19,-91.2924,7170.61308292,500.0,0.005,2,7170.61308292,1.0,100,1.0,-88.4722759725,,0.005,200.000000102,90.3808,121.6,-110.602,1.0,1.0,-88.4722759725,0.7
-82.8027551819,0.00333333,500,5.43914e-20,-88.4625,4844.61588776,500.0,0.00333333,2,4844.61588776,1.0,100,1.0,-82.8027551819,,0.00333333,299.999969474,84.0269,115.34,-104.229,1.0,1.0,-82.8027551819,0.7
-84.3273349307,0.0025,500,5.4346e-20,-87.4287,6029.45751816,500.0,0.0025,2,6029.45751816,1.0,100,1.0,-84.3273349307,,0.0025,400.0,82.4069,117.28,-101.083,1.0,1.0,-84.3273349307,0.7
-102.178920807,0.0120274,500,9.13626e-06,-74.5452,11272.6755142,160.569856875,0.002,1,11272.6755142,5.57733,100,8.26926e-12,-102.178920807,1.96463,1.78324e-14,152.462461235,67.2402,137.63,-96.096,3.11391,0.927442,-102.178920807,0.7
-79.9182320166,0.01,500,3.50449e-18,-79.9182,4965.7367836,500.0,0.01,2,4965.7367836,1.0,100,1.0,-79.9182320166,,0.01,100.0,70.1148,111.44,-107.227,1.0,1.0,-79.9182320166,0.7
-115.953851916,0.005,500,2.1793e-19,-97.936,15038.0548764,500.0,0.005,2,15038.0548764,1.0,100,1.0,-115.953851916,,0.005,200.000000102,101.126,153.16,-117.246,1.0,1.0,-115.953851916,0.7
-70.267712162,0.00333333,500,5.43914e-20,-88.7133,1381.93875508,500.0,0.00333333,2,1381.93875508,1.0,100,1.0,-70.267712162,,0.00333333,299.999969474,86.2777,100.85,-104.48,1.0,1.0,-70.267712162,0.7
-94.8659087436,0.0025,500,5.4346e-20,-90.2514,9246.88393108,500.0,0.0025,2,9246.88393108,1.0,100,1.0,-94.8659087436,,0.0025,400.0,88.7614,128.95,-103.906,1.0,1.0,-94.8659087436,0.7
-87.1389962022,0.00558274,500,3.3896e-07,-88.5621,7139.33468439,458.980270969,0.002,1,7139.33468439,2.76714,100,0.0674194,-87.1389962022,0.0832752,0.000136019,461.011747465,85.9449,120.06,-101.309,1.08937,0.99132,-87.1389962022,0.7
-78.9639895442,0.01,500,3.50449e-18,-78.964,3704.46428317,500.0,0.01,2,3704.46428317,1.0,100,1.0,-78.9639895442,,0.01,100.0,60.5592,110.7,-106.272,1.0,1.0,-78.9639895442,0.7
-90.7007082167,0.005,500,2.1793e-19,-84.8324,8226.53974963,500.0,0.005,2,8226.53974963,1.0,100,1.0,-90.7007082167,,0.005,200.000000102,77.0732,124.26,-104.142,1.0,1.0,-90.7007082167,0.7
-73.1895788728,0.00333333,500,5.43914e-20,-80.9514,2559.0017723,500.0,0.00333333,2,2559.0017723,1.0,100,1.0,-73.1895788728,,0.00333333,299.999969474,69.5326,104.0,-96.7178,1.0,1.0,-73.1895788728,0.7
-92.9621967466,0.0025,500,5.4346e-20,-83.9541,8108.72058431,500.0,0.0025,2,8108.72058431,1.0,100,1.0,-92.9621967466,,0.0025,400.0,75.2333,127.06,-97.6084,1.0,1.0,-92.9621967466,0.7
-80.7396277417,0.0047332,500,1.66601e-06,-79.3532,4916.35928175,344.573836024,0.002,1,4916.35928175,2.50292,100,8.2292e-05,-80.7396277417,0.465866,1.5562e-07,353.190247636,73.2221,112.92,-94.0647,1.45107,1.0576,-80.7396277417,0.7
-95.1686042345,0.01,500,3.50449e-18,-95.1686,9240.75933797,500.0,0.01,2,9240.75933797,1.0,100,1.0,-95.1686042345,,0.01,100.0,95.647,129.62,-122.477,1.0,1.0,-95.1686042345,0.7
-102.399967588,0.005,500,2.1793e-19,-98.7843,11216.9537671,500.0,0.005,2,11216.9537671,1.0,100,1.0,-102.399967588,,0.005,200.000000102,100.696,138.0,-118.094,1.0,1.0,-102.399967588,0.7
-82.7550025751,0.00333333,500,5.43914e-20,-93.4412,4839.39776329,500.0,0.00333333,2,4839.39776329,1.0,100,1.0,-82.7550025751,,0.00333333,299.999969474,91.7271,116.01,-109.208,1.0,1.0,-82.7550025751,0.7
-90.4534666009,0.0025,500,5.4346e-20,-92.6943,7044.03176435,500.0,0.0025,2,7044.03176435,1.0,100,1.0,-90.4534666009,,0.0025,400.0,89.7522,124.5,-106.348,1.0,1.0,-90.4534666009,0.7
-89.1992165712,0.00279467,500,3.72955e-07,-90.8944,8291.17973777,452.780930258,0.002,1,8291.17973777,1.43683,100,0.160369,-89.1992165712,0.0985832,0.000311922,457.434847561,90.2218,121.85,-103.728,1.10429,1.02826,-89.1992165712,0.7
-99.0983318678,0.01,500,3.50449e-18,-99.0983,10213.8934199,500.0,0.01,2,10213.8934199,1.0,100,1.0,-99.0983318678,,0.01,100.0,100.557,134.25,-126.405,1.0,1.0,-99.0983318678,0.7
-91.6918053305,0.005,500,2.1793e-19,-95.3951,8177.72909325,500.0,0.005,2,8177.72909325,1.0,100,1.0,-91.6918053305,,0.005,200.000000102,95.4859,125.57,-114.705,1.0,1.0,-91.6918053305,0.7
-88.2570654482,0.00333333,500,5.43914e-20,-93.0157,7102.32367407,500.0,0.00333333,2,7102.32367407,1.0,100,1.0,-88.2570654482,,0.00333333,299.999969474,91.8339,121.9,-108.782,1.0,1.0,-88.2570654482,0.7
-86.4972024399,0.0025,500,5.4346e-20,-91.3861,7190.11781488,500.0,0.0025,2,7190.11781488,1.0,100,1.0,-86.4972024399,,0.0025,400.0,90.0701,119.07,-105.04,1.0,1.0,-86.4972024399,0.7
-85.287802774,0.00939298,500,6.8485e-06,-76.4888,5971.79816621,200.460174261,0.002,1,5971.79816621,4.32664,100,1.4002e-11,-85.287802774,1.45308,3.03978e-14,184.590266398,85.3426,118.44,-95.7766,2.49426,0.921249,-85.287802774,0.7
-87.9718922244,0.01,500,3.50449e-18,-87.9719,7115.30490025,500.0,0.01,2,7115.30490025,1.0,100,1.0,-87.9718922244,,0.01,100.0,83.9294,120.74,-115.279,1.0,1.0,-87.9718922244,0.7
-93.600034498,0.005,500,2.1793e-19,-90.786,9322.8198624,500.0,0.005,2,9322.8198624,1.0,100,1.0,-93.600034498,,0.005,200.000000102,90.2485,127.21,-110.096,1.0,1.0,-93.600034498,0.7
-103.026531718,0.00333333,500,5.43914e-20,-94.8661,11191.4960223,500.0,0.00333333,2,11191.4960223,1.0,100,1.0,-103.026531718,,0.00333333,299.999969474,95.6888,138.82,-110.633,1.0,1.0,-103.026531718,0.7
-78.562933149,0.0025,500,5.4346e-20,-90.7904,3708.01335149,500.0,0.0025,2,3708.01335149,1.0,100,1.0,-78.562933149,,0.0025,400.0,88.5146,110.44,-104.445,1.0,1.0,-78.562933149,0.7
-77.1757740097,0.00786926,500,2.08247e-06,-80.7381,3790.83521733,324.757512222,0.002,1,3790.83521733,3.93636,100,0.000158281,-77.1757740097,0.521076,3.16422e-07,329.039168702,73.3572,109.03,-95.8917,1.53961,1.00044,-77.1757740097,0.7
-83.833311176,0.01,500,3.50449e-18,-83.8333,6071.37982987,500.0,0.01,2,6071.37982987,1.0,100,1.0,-83.833311176,,0.01,100.0,77.5285,115.85,-111.141,1.0,1.0,-83.833311176,0.7
-83.8454822227,0.005,500,2.1793e-19,-83.8394,6090.56914103,500.0,0.005,2,6090.56914103,1.0,100,1.0,-83.8454822227,,0.005,200.000000102,77.5897,116.62,-103.149,1.0,1.0,-83.8454822227,0.7
-98.6586733194,0.00333333,500,5.43914e-20,-88.7792,10255.5203755,500.0,0.00333333,2,10255.5203755,1.0,100,1.0,-98.6586733194,,0.00333333,299.999969474,86.2935,133.75,-104.546,1.0,1.0,-98.6586733194,0.7
-75.5369368161,0.0025,500,5.4346e-20,-85.4686,3799.72478755,500.0,0.0025,2,3799.72478755,1.0,100,1.0,-75.5369368161,,0.0025,400.0,80.9829,106.17,-99.1227,1.0,1.0,-75.5369368161,0.7
-80.6475148602,0.00726883,500,1.42507e-06,-80.2757,4868.40069816,371.282815738,0.002,1,4868.40069816,3.75277,100,0.00421045,-80.6475148602,0.37985,8.15532e-06,368.852626652,76.0321,112.85,-94.4481,1.34668,1.03257,-80.6475148602,0.7
-91.6347853509,0.01,500,3.50449e-18,-91.6348,8224.46123424,500.0,0.01,2,8224.46123424,1.0,100,1.0,-91.6347853509,,0.01,100.0,90.2342,125.46,-118.943,1.0,1.0,-91.6347853509,0.7
-95.0178033896,0.005,500,2.1793e-19,-93.3263,9242.90526159,500.0,0.005,2,9242.90526159,1.0,100,1.0,-95.0178033896,,0.005,200.000000102,93.0011,129.81,-112.636,1.0,1.0,-95.0178033896,0.7
-91.0635885444,0.00333333,500,5.43914e-20,-92.5721,8161.51930081,500.0,0.00333333,2,8161.51930081,1.0,100,1.0,-91.0635885444,,0.00333333,299.999969474,91.9814,124.72,-108.339,1.0,1.0,-91.0635885444,0.7
-86.4139174327,0.0025,500,5.4346e-20,-91.0325,5978.18977228,500.0,0.0025,2,5978.18977228,1.0,100,1.0,-86.4139174327,,0.0025,400.0,88.4994,120.5,-104.687,1.0,1.0,-86.4139174327,0.7
-87.4123720145,0.00700672,500,3.26932e-06,-79.9044,7143.6200458,282.447034245,0.002,1,7143.6200458,3.60276,100,2.40701e-12,-87.4123720145,0.864371,4.68119e-15,275.376469523,80.7083,120.17,-96.1535,1.77024,1.02837,-87.4123720145,0.7
-81.7820214941,0.01,500,3.50449e-18,-81.782,4905.72628853,500.0,0.01,2,4905.72628853,1.0,100,1.0,-81.7820214941,,0.01,100.0,69.6898,114.6,-109.09,1.0,1.0,-81.7820214941,0.7
-79.5108532692,0.005,500,2.1793e-19,-80.6464,4940.29350872,500.0,0.005,2,4940.29350872,1.0,100,1.0,-79.5108532692,,0.005,200.000000102,69.8217,110.87,-99.9563,1.0,1.0,-79.5108532692,0.7
-84.4957096083,0.00333333,500,5.43914e-20,-81.9295,6004.05981569,500.0,0.00333333,2,6004.05981569,1.0,100,1.0,-84.4957096083,,0.00333333,299.999969474,72.3511,117.74,-97.6959,1.0,1.0,-84.4957096083,0.7
-90.2085931267,0.0025,500,5.4346e-20,-83.9993,7055.7669303,500.0,0.0025,2,7055.7669303,1.0,100,1.0,-90.2085931267,,0.0025,400.0,75.4,124.31,-97.6535,1.0,1.0,-90.2085931267,0.7
-83.9482907216,0.00589747,500,3.10034e-06,-78.7118,6021.97911593,286.812903293,0.002,1,6021.97911593,2.85031,100,3.84871e-06,-83.9482907216,0.724204,7.96322e-09,281.922899801,75.087,116.56,-94.8368,1.7433,0.966621,-83.9482907216,0.7
-88.017205085,0.01,500,3.50449e-18,-88.0172,7160.93798791,500.0,0.01,2,7160.93798791,1.0,100,1.0,-88.017205085,,0.01,100.0,84.1982,121.78,-115.326,1.0,1.0,-88.017205085,0.7
-94.2077472657,0.005,500,2.1793e-19,-91.1125,9266.37140564,500.0,0.005,2,9266.37140564,1.0,100,1.0,-94.2077472657,,0.005,200.000000102,90.228,128.67,-110.422,1.0,1.0,-94.2077472657,0.7
-102.175069064,0.00333333,500,5.43914e-20,-94.8,11295.4707465,500.0,0.00333333,2,11295.4707465,1.0,100,1.0,-102.175069064,,0.00333333,299.999969474,95.8233,137.81,-110.567,1.0,1.0,-102.175069064,0.7
-78.2209519783,0.0025,500,5.4346e-20,-90.6552,3751.36982303,500.0,0.0025,2,3751.36982303,1.0,100,1.0,-78.2209519783,,0.0025,400.0,88.6937,110.57,-104.309,1.0,1.0,-78.2209519783,0.7
-83.9434030847,0.00715414,500,2.79514e-06,-80.5086,6068.85041424,291.107120766,0.002,1,6068.85041424,3.54851,100,1.08353e-06,-83.9434030847,0.68767,2.1845e-09,294.57047927,71.5217,116.39,-96.5141,1.71758,0.992015,-83.9434030847,0.7
-74.0915629934,0.01,500,3.50449e-18,-74.0916,2568.33579686,500.0,0.01,2,2568.33579686,1.0,100,1.0,-74.0915629934,,0.01,100.0,50.4247,106.08,-101.399,1.0,1.0,-74.0915629934,0.7
-87.413852531,0.005,500,2.1793e-19,-80.7527,5963.28432338,500.0,0.005,2,5963.28432338,1.0,100,1.0,-87.413852531,,0.005,200.000000102,65.3263,120.54,-100.062,1.0,1.0,-87.413852531,0.7
-80.9015196466,0.00333333,500,5.43914e-20,-80.8023,4893.73501098,500.0,0.00333333,2,4893.73501098,1.0,100,1.0,-80.9015196466,,0.00333333,299.999969474,66.7829,112.52,-96.5687,1.0,1.0,-80.9015196466,0.7
-83.6203242488,0.0025,500,5.4346e-20,-81.5068,6066.53391765,500.0,0.0025,2,6066.53391765,1.0,100,1.0,-83.6203242488,,0.0025,400.0,69.627,115.88,-95.161,1.0,1.0,-83.6203242488,0.7
-89.5147236851,0.00812798,500,1.62393e-06,-78.2002,8289.06693067,363.139619228,0.002,1,8289.06693067,3.96403,100,0.000870555,-89.5147236851,0.386257,1.78502e-06,355.828642612,66.3293,122.69,-92.5306,1.37688,0.975403,-89.5147236851,0.7
-103.618786776,0.01,500,3.50449e-18,-103.619,11126.7925798,500.0,0.01,2,11126.7925798,1.0,100,1.0,-103.618786776,,0.01,100.0,104.955,139.77,-130.927,1.0,1.0,-103.618786776,0.7
-78.5146104631,0.005,500,2.1793e-19,-91.0667,3732.34189513,500.0,0.005,2,3732.34189513,1.0,100,1.0,-78.5146104631,,0.005,200.000000102,86.6766,110.46,-110.377,1.0,1.0,-78.5146104631,0.7
-80.9601135144,0.00333333,500,5.43914e-20,-87.6978,4837.85630367,500.0,0.00333333,2,4837.85630367,1.0,100,1.0,-80.9601135144,,0.00333333,299.999969474,81.4109,113.48,-103.464,1.0,1.0,-80.9601135144,0.7
-88.743948458,0.0025,500,5.4346e-20,-87.9594,8300.55244144,500.0,0.0025,2,8300.55244144,1.0,100,1.0,-88.743948458,,0.0025,400.0,83.8176,121.48,-101.614,1.0,1.0,-88.743948458,0.7
-78.9778948757,0.0102228,500,7.60798e-06,-72.5253,3750.77406095,179.722914262,0.002,1,3750.77406095,4.77591,100,6.0892e-26,-78.9778948757,1.6605,1.30339e-28,172.521363734,41.9787,111.33,-92.8955,2.78206,0.934361,-78.9778948757,0.7
-90.6379698516,0.01,500,3.50449e-18,-90.638,8262.79881508,500.0,0.01,2,8262.79881508,1.0,100,1.0,-90.6379698516,,0.01,100.0,90.4443,123.73,-117.946,1.0,1.0,-90.6379698516,0.7
-89.3691247153,0.005,500,2.1793e-19,-90.0035,7036.43317869,500.0,0.005,2,7036.43317869,1.0,100,1.0,-89.3691247153,,0.005,200.000000102,87.026,123.22,-109.313,1.0,1.0,-89.3691247153,0.7
-100.888451131,0.00333333,500,5.43914e-20,-93.6319,11314.1002921,500.0,0.00333333,2,11314.1002921,1.0,100,1.0,-100.888451131,,0.00333333,299.999969474,93.8563,136.37,-109.398,1.0,1.0,-100.888451131,0.7
