ESSRenyi,Bound,AvgDiscRet,MaxNormIw,delta,SamplesThisIter,VarRet,AvgVanillaIw,BatchSize,MinNormIw,AvgEpLen,EpsThisIter,VarJ,IterType,VarDiscRet,AvgRet,ESSClassic,VanillaAvgRet,AvgNormIw,MinVanillaIw,VarNormIw,J,VarVanillaIw,MaxVanillaIw,renyi2
nan,4590.8,4901.13038912,0.000114082,0.6,50000,485180.162495,1.00981,100,6.92005e-08,490.196078431,102,3640.49,1,485180.162495,4901.13038912,1.04733586022,4901.13038912,5.44662e-05,0.00128299,2.04542e-10,895561.0,0.070309,2.11509,nan
nan,4576.65,4129.77956969,0.000351058,0.6,50000,3354734.49977,1.06114,100,2.37905e-26,413.223140496,121,11638.6,1,3354734.49977,4129.77956969,1.95462747837,4129.77956969,4.59137e-05,5.49838e-22,1.31013e-09,859176.0,0.699805,8.11354,nan
nan,4582.52,4671.4487071,0.000272045,0.6,50000,1291358.37338,1.01292,100,9.37133e-19,467.289719626,107,6763.32,1,1291358.37338,4671.4487071,1.2884361512,4671.4487071,5.19211e-05,1.82824e-14,6.04304e-10,884074.0,0.229995,5.30728,nan
nan,4590.51,4760.79987922,0.000147487,0.6,50000,1144162.10982,0.973048,100,6.64242e-11,476.19047619,105,5995.66,1,1144162.10982,4760.79987922,0.903648686117,4760.79987922,5.29101e-05,1.22158e-06,3.87847e-10,890024.0,0.131176,2.71237,nan
nan,4555.62,3902.99102428,0.000310724,0.6,50000,3378736.00046,1.17215,100,,390.625,128,12361.1,1,3378736.00046,3902.99102428,1.90765272287,3902.99102428,4.34028e-05,,1.81644e-09,847166.0,1.32481,8.39154,nan
nan,4562.63,4199.09883979,0.00037229,0.6,50000,2445374.47855,1.07241,100,1.48518e-24,420.168067227,119,9754.22,1,2445374.47855,4199.09883979,2.01362849506,4199.09883979,4.66853e-05,3.41161e-20,1.54658e-09,863786.0,0.816079,8.55188,nan
nan,4563.24,4383.71740895,0.000293426,0.6,50000,2008601.14738,1.00797,100,4.25425e-15,438.596491228,114,9601.71,1,2008601.14738,4383.71740895,2.16032739464,4383.71740895,4.87329e-05,8.79931e-11,1.18435e-09,866488.0,0.506678,6.06911,nan
nan,4582.05,4715.61247487,0.000158536,0.6,50000,1173144.63185,1.07226,100,1.60388e-12,471.698113208,106,6598.3,1,1173144.63185,4715.61247487,1.33283091605,4715.61247487,5.24109e-05,3.28133e-08,6.39611e-10,885120.0,0.267716,3.24346,nan
nan,4554.41,4270.61702669,0.000344587,0.6,50000,2407268.62353,1.01215,100,1.6706e-18,427.35042735,117,9271.16,1,2407268.62353,4270.61702669,1.41997572483,4270.61702669,4.74834e-05,3.56103e-14,1.30779e-09,865767.0,0.594218,7.34519,nan
nan,4589.52,4901.13055494,0.000111398,0.6,50000,471558.240635,1.02279,100,1.12224e-07,490.196078431,102,3956.58,1,471558.240635,4901.13055494,0.844950225289,4901.13055494,5.44662e-05,0.00210738,1.77046e-10,894867.0,0.0624313,2.09187,nan
nan,4573.96,4199.52994127,0.000349691,0.6,50000,2743077.41716,1.06113,100,2.75658e-22,420.168067227,119,10673.2,1,2743077.41716,4199.52994127,1.54371374399,4199.52994127,4.66853e-05,6.26555e-18,1.38099e-09,861887.0,0.713458,7.94827,nan
nan,4573.51,4345.94035821,0.000300986,0.6,50000,2160324.29272,1.12567,100,1.28272e-26,434.782608696,115,9423.43,1,2160324.29272,4345.94035821,1.64004275337,4345.94035821,4.83092e-05,2.98894e-22,1.34327e-09,869172.0,0.729339,7.01343,nan
nan,4578.27,4502.91948282,0.000311536,0.6,50000,1681372.03856,1.0273,100,2.1521e-32,450.45045045,111,8500.8,1,1681372.03856,4502.91948282,1.77757322453,4502.91948282,5.00501e-05,4.4173e-28,1.02656e-09,874690.0,0.432486,6.39443,nan
nan,4572.88,4029.78776955,0.000543604,0.6,50000,3499861.56311,1.07585,100,2.32309e-33,403.225806452,124,11727.1,1,3499861.56311,4029.78776955,2.06562818129,4029.78776955,4.48029e-05,5.57843e-29,1.61974e-09,858264.0,0.933981,13.0535,nan
nan,4579.83,4671.62320854,0.000161535,0.6,50000,1238908.5448,0.975218,100,6.89621e-12,467.289719626,107,6586.37,1,1238908.5448,4671.62320854,1.48744496222,4671.62320854,5.19211e-05,1.29529e-07,6.33136e-10,884193.0,0.223364,3.03406,nan
nan,4557.53,4345.04664702,0.000313416,0.6,50000,2310804.85235,0.958512,100,3.1776e-19,434.782608696,115,9416.28,1,2310804.85235,4345.04664702,2.17786688567,4345.04664702,4.83092e-05,6.30474e-15,1.13065e-09,867108.0,0.445108,6.21855,nan
nan,4580.85,4585.52870054,0.000192874,0.6,50000,1606569.16233,1.04776,100,3.93122e-13,458.71559633,109,7425.02,1,1606569.16233,4585.52870054,1.77737273421,4585.52870054,5.09684e-05,8.08147e-09,7.38485e-10,880238.0,0.312081,3.96494,nan
nan,4569.92,4422.86549056,0.000222699,0.6,50000,1727540.2984,1.14914,100,4.68373e-17,442.477876106,113,7955.88,1,1727540.2984,4422.86549056,2.74706007044,4422.86549056,4.91642e-05,1.09476e-12,1.33126e-09,873638.0,0.7273,5.20528,nan
nan,4568.23,4502.46217361,0.000258492,0.6,50000,1608779.43818,1.05849,100,9.79811e-15,450.45045045,111,8316.2,1,1608779.43818,4502.46217361,1.67000811936,4502.46217361,5.00501e-05,2.07217e-10,1.01204e-09,872773.0,0.452652,5.46675,nan
nan,4574.48,4384.14336153,0.000316512,0.6,50000,2249608.94459,1.04047,100,9.34882e-20,438.596491228,114,9774.16,1,2249608.94459,4384.14336153,1.74087222028,4384.14336153,4.87329e-05,1.99602e-15,1.10105e-09,867601.0,0.501905,6.75767,nan
nan,4585.37,4384.15558025,0.000243108,0.6,50000,2681626.63652,0.972705,100,4.18714e-15,438.596491228,114,9803.51,1,2681626.63652,4384.15558025,1.36536951112,4384.15558025,4.87329e-05,8.35749e-11,9.64497e-10,873037.0,0.384254,4.85241,nan
nan,4578.02,4384.16085972,0.00028802,0.6,50000,2162997.40015,0.983906,100,1.67245e-16,438.596491228,114,9688.16,1,2162997.40015,4384.16085972,1.84680102478,4384.16085972,4.87329e-05,3.37664e-12,1.06914e-09,868452.0,0.435808,5.81506,nan
nan,4557.11,4198.92359175,0.000383677,0.6,50000,2741400.24345,1.0904,100,6.94683e-35,420.168067227,119,11117.0,1,2741400.24345,4198.92359175,2.1851606938,4198.92359175,4.66853e-05,1.62253e-30,1.51642e-09,858251.0,0.827237,8.96131,nan
nan,4576.03,4199.36315781,0.000395662,0.6,50000,3011494.69317,1.04727,100,5.84296e-17,420.168067227,119,11590.0,1,3011494.69317,4199.36315781,1.87683051875,4199.36315781,4.66853e-05,1.31072e-12,1.15741e-09,858555.0,0.582425,8.87567,nan
nan,4574.95,4271.48561426,0.000303401,0.6,50000,2650992.58436,1.00219,100,4.05024e-16,427.35042735,117,11546.4,1,2650992.58436,4271.48561426,1.44063507479,4271.48561426,4.74834e-05,8.54851e-12,1.02563e-09,858398.0,0.456886,6.40364,nan
nan,4570.73,4383.9836676,0.000250663,0.6,50000,1948368.75222,1.06959,100,2.36834e-14,438.596491228,114,8627.23,1,1948368.75222,4383.9836676,2.73066145171,4383.9836676,4.87329e-05,5.19801e-10,1.26979e-09,870784.0,0.611671,5.50153,nan
nan,4579.48,4462.62407859,0.000229208,0.6,50000,1929062.62829,0.974182,100,7.0236e-14,446.428571429,112,9096.7,1,1929062.62829,4462.62407859,1.37427801011,4462.62407859,4.96032e-05,1.3794e-09,8.82245e-10,872551.0,0.340291,4.50154,nan
nan,4581.76,4585.55153458,0.000173111,0.6,50000,1708403.96993,1.05046,100,3.66241e-17,458.71559633,109,8895.1,1,1708403.96993,4585.55153458,1.28708064994,4585.55153458,5.09684e-05,7.54824e-13,6.68358e-10,876528.0,0.283901,3.56782,nan
nan,4578.72,4096.01885309,0.000482121,0.6,50000,3071425.55728,1.01107,100,2.35875e-29,409.836065574,122,11625.2,1,3071425.55728,4096.01885309,2.65459598104,4096.01885309,4.55373e-05,5.23714e-25,1.38721e-09,856244.0,0.68386,10.7046,nan
nan,4583.17,4199.10799197,0.000326018,0.6,50000,3162404.56129,1.04077,100,7.60768e-16,420.168067227,119,13240.2,1,3162404.56129,4199.10799197,2.97674969615,4199.10799197,4.66853e-05,1.696e-11,9.49014e-10,851443.0,0.47165,7.26801,nan
nan,4575.15,4585.71308088,0.000240099,0.6,50000,1173064.86353,1.04127,100,4.62094e-26,458.71559633,109,6965.12,1,1173064.86353,4585.71308088,1.48708974108,4585.71308088,5.09684e-05,9.44044e-22,8.96399e-10,879102.0,0.374133,4.90515,nan
nan,4579.16,4585.72301092,0.000190938,0.6,50000,1337221.92681,1.03079,100,5.78551e-15,458.71559633,109,7421.25,1,1337221.92681,4585.72301092,1.17985973681,4585.72301092,5.09684e-05,1.17006e-10,7.93452e-10,879228.0,0.324531,3.86153,nan
nan,4574.64,4384.15611759,0.000296557,0.6,50000,2045563.01543,1.03314,100,1.12067e-15,438.596491228,114,9610.26,1,2045563.01543,4384.15611759,2.3693342693,4384.15611759,4.87329e-05,2.37582e-11,1.09756e-09,866572.0,0.493289,6.28701,nan
nan,4580.92,4345.7709538,0.000300926,0.6,50000,2679405.45737,1.07862,100,3.85317e-23,434.782608696,115,9869.98,1,2679405.45737,4345.7709538,1.79271464987,4345.7709538,4.83092e-05,8.60318e-19,1.20855e-09,870708.0,0.602483,6.71894,nan
nan,4580.08,4543.94445449,0.000204993,0.6,50000,1489290.17817,0.961585,100,5.7459e-13,454.545454545,110,7581.16,1,1489290.17817,4543.94445449,1.63529565923,4543.94445449,5.05051e-05,1.09398e-08,7.94484e-10,878217.0,0.287999,3.90293,nan
nan,4585.65,4671.6241173,0.000187456,0.6,50000,1410960.9368,1.00565,100,3.70705e-12,467.289719626,107,7635.39,1,1410960.9368,4671.6241173,1.36754345523,4671.6241173,5.19211e-05,7.18015e-08,5.54885e-10,882723.0,0.208168,3.63081,nan
nan,4577.92,4199.53230828,0.000401952,0.6,50000,2889842.03809,1.01009,100,4.77585e-26,420.168067227,119,11392.2,1,2889842.03809,4199.53230828,1.96190820408,4199.53230828,4.66853e-05,1.03331e-21,1.24925e-09,859543.0,0.584804,8.69671,nan
nan,4586.74,4901.11667141,0.000109847,0.6,50000,242170.239567,1.03089,100,1.51519e-07,490.196078431,102,3046.6,1,242170.239567,4901.11667141,1.21295844693,4901.11667141,5.44662e-05,0.0028678,2.25543e-10,894227.0,0.080797,2.07908,nan
nan,4578.4,4199.5171513,0.000369546,0.6,50000,3085786.77229,0.993674,100,4.71535e-18,420.168067227,119,12221.6,1,3085786.77229,4199.5171513,1.90658007531,4199.5171513,4.66853e-05,1.00364e-13,1.20557e-09,858441.0,0.546158,7.86561,nan
nan,4591.15,4999.34933583,5.594e-05,0.6,50000,0.0013868695734,1.0,100,5.50677e-05,500.0,100,0.497817,1,0.0013868695734,4999.34933583,0.556011729207,4999.34933583,5.55556e-05,0.991219,3.49173e-16,899883.0,1.13132e-07,1.00692,nan
nan,4575.21,4585.73174946,0.000175712,0.6,50000,1678602.62955,1.00847,100,6.15451e-14,458.71559633,109,7826.0,1,1678602.62955,4585.73174946,1.44488857342,4585.73174946,5.09684e-05,1.21774e-09,7.72825e-10,879701.0,0.302553,3.47665,nan
nan,4575.44,4671.61644568,0.000160755,0.6,50000,843827.025266,1.00571,100,3.38771e-10,467.289719626,107,5932.44,1,843827.025266,4671.61644568,1.1195100666,4671.61644568,5.19211e-05,6.562e-06,6.89677e-10,882550.0,0.258765,3.11383,nan
nan,4576.83,4095.86039965,0.000347613,0.6,50000,3452539.79489,1.04535,100,5.30497e-16,409.836065574,122,12150.9,1,3452539.79489,4095.86039965,2.31070247269,4095.86039965,4.55373e-05,1.2178e-11,1.20822e-09,855555.0,0.636698,7.97976,nan
nan,4581.14,4628.10202241,0.000265433,0.6,50000,1413109.70998,1.11596,100,7.92088e-12,462.962962963,108,8167.31,1,1413109.70998,4628.10202241,1.46907169583,4628.10202241,5.14403e-05,1.71837e-07,7.46192e-10,877872.0,0.351188,5.75837,nan
nan,4559.04,4383.27925617,0.000308437,0.6,50000,2052584.02518,1.02575,100,1.44867e-12,438.596491228,114,9322.74,1,2052584.02518,4383.27925617,1.76357328403,4383.27925617,4.87329e-05,3.04921e-08,1.26128e-09,867073.0,0.558788,6.49208,nan
nan,4574.86,4308.38843928,0.000352465,0.6,50000,2598988.45654,1.04923,100,8.04108e-20,431.034482759,116,10973.1,1,2598988.45654,4308.38843928,1.71702434061,4308.38843928,4.78927e-05,1.76163e-15,1.11158e-09,862329.0,0.533508,7.72175,nan
nan,4589.87,4671.63009922,0.000164913,0.6,50000,1540231.96841,0.966753,100,7.30803e-11,467.289719626,107,7905.67,1,1540231.96841,4671.63009922,1.21604181222,4671.63009922,5.19211e-05,1.36073e-06,5.06453e-10,883623.0,0.175583,3.07062,nan
nan,4583.94,4383.71317287,0.000290188,0.6,50000,2542640.46266,1.01585,100,6.75266e-18,438.596491228,114,10027.7,1,2542640.46266,4383.71317287,1.73653365798,4383.71317287,4.87329e-05,1.40761e-13,9.81145e-10,870223.0,0.426331,6.04904,nan
nan,4567.03,4271.05047397,0.000295286,0.6,50000,2257989.09516,0.967732,100,2.36457e-17,427.35042735,117,9154.72,1,2257989.09516,4271.05047397,1.57313872912,4271.05047397,4.74834e-05,4.8191e-13,1.33492e-09,866814.0,0.554474,6.01806,nan
nan,4575.52,4671.63559111,0.00016975,0.6,50000,798998.401215,1.0476,100,2.97694e-13,467.289719626,107,5518.25,1,798998.401215,4671.63559111,1.40087520514,4671.63559111,5.19211e-05,6.00651e-09,7.50047e-10,883259.0,0.305346,3.42501,nan
nan,4580.65,4543.94216733,0.000216267,0.6,50000,1950923.58717,0.957118,100,1.63198e-13,454.545454545,110,8225.0,1,1950923.58717,4543.94216733,1.24717234596,4543.94216733,5.05051e-05,3.09276e-09,7.14444e-10,879266.0,0.256584,4.09847,nan
nan,4591.14,4999.33884861,5.60222e-05,0.6,50000,0.00170968678319,1.00001,100,5.49208e-05,500.0,100,0.552015,1,0.00170968678319,4999.33884861,0.555827833953,4999.33884861,5.55556e-05,0.98858,1.03326e-15,899881.0,3.34779e-07,1.0084,nan
nan,4585.45,4585.73190034,0.000239354,0.6,50000,1628437.94774,1.0253,100,1.3129e-22,458.71559633,109,7581.39,1,1628437.94774,4585.73190034,1.43106639819,4585.73190034,5.09684e-05,2.64109e-18,7.47218e-10,880632.0,0.302377,4.81495,nan
nan,4591.15,4999.34840718,5.61549e-05,0.6,50000,0.00159536903251,1.00001,100,5.51007e-05,500.0,100,0.533471,1,0.00159536903251,4999.34840718,0.555940229811,4999.34840718,5.55556e-05,0.991824,6.56657e-16,899883.0,2.12762e-07,1.0108,nan
nan,4585.57,4502.90921645,0.000261303,0.6,50000,2114116.0986,1.03663,100,5.49927e-21,450.45045045,111,8779.54,1,2114116.0986,4502.90921645,1.68198518092,4502.90921645,5.00501e-05,1.139e-16,9.48408e-10,876561.0,0.406847,5.41206,nan
nan,4571.31,4462.45193158,0.000233521,0.6,50000,1673590.42487,1.0536,100,1.85266e-12,446.428571429,112,8787.04,1,1673590.42487,4462.45193158,1.98549262725,4462.45193158,4.96032e-05,3.93515e-08,9.76915e-10,869925.0,0.440744,4.9601,nan
nan,4588.66,4502.91780024,0.000197485,0.6,50000,2245295.65633,0.983871,100,1.86778e-14,450.45045045,111,9557.62,1,2245295.65633,4502.91780024,1.83311100708,4502.91780024,5.00501e-05,3.67163e-10,7.82676e-10,875695.0,0.302447,3.88211,nan
nan,4579.84,4345.94659685,0.000378017,0.6,50000,2423141.09479,0.982629,100,2.54167e-13,434.782608696,115,10899.4,1,2423141.09479,4345.94659685,1.73277308082,4345.94659685,4.83092e-05,5.16985e-09,9.10016e-10,863858.0,0.376503,7.68903,nan
nan,4580.06,4543.94193878,0.000212226,0.6,50000,1504073.06066,0.974272,100,8.87214e-16,454.545454545,110,7727.09,1,1504073.06066,4543.94193878,1.4041619859,4543.94193878,5.05051e-05,1.71149e-11,7.73054e-10,877658.0,0.287674,4.09397,nan
nan,4562.52,4234.79042406,0.000424736,0.6,50000,2561843.18217,1.10107,100,1.40309e-25,423.728813559,118,10693.1,1,2561843.18217,4234.79042406,2.18077348439,4234.79042406,4.7081e-05,3.28137e-21,1.48792e-09,860974.0,0.813799,9.93317,nan
nan,4584.65,4308.40603792,0.00041424,0.6,50000,2787128.32809,1.0449,100,1.10378e-17,431.034482759,116,11268.9,1,2787128.32809,4308.40603792,2.09091075359,4308.40603792,4.78927e-05,2.40817e-13,1.08329e-09,863907.0,0.515651,9.0377,nan
nan,4573.97,4096.01562228,0.000385489,0.6,50000,3055397.42221,1.04441,100,2.28024e-28,409.836065574,122,10397.5,1,3055397.42221,4096.01562228,1.58737076989,4096.01562228,4.55373e-05,5.2298e-24,1.52341e-09,862790.0,0.801357,8.8413,nan
nan,4584.06,4423.03647496,0.000264229,0.6,50000,2373479.44561,1.10981,100,2.67306e-15,442.477876106,113,10871.0,1,2373479.44561,4423.03647496,2.11942880385,4423.03647496,4.91642e-05,6.03406e-11,8.86067e-10,867066.0,0.451512,5.96462,nan
nan,4573.72,4308.38138812,0.000281096,0.6,50000,2469737.5616,1.05796,100,2.34631e-14,431.034482759,116,11180.3,1,2469737.5616,4308.38138812,2.31944084527,4308.38138812,4.78927e-05,5.18304e-10,1.04147e-09,860605.0,0.508213,6.20946,nan
nan,4587.34,4585.72738577,0.000226632,0.6,50000,1879815.98813,1.00893,100,1.67068e-19,458.71559633,109,9232.58,1,1879815.98813,4585.72738577,1.89660571638,4585.72738577,5.09684e-05,3.30715e-15,6.62063e-10,877433.0,0.259431,4.48624,nan
nan,4566.47,3997.05010337,0.000543104,0.6,50000,3138999.22061,1.01553,100,7.71178e-31,400.0,125,12669.1,1,3138999.22061,3997.05010337,2.29982622399,3997.05010337,4.44444e-05,1.7621e-26,1.50696e-09,844201.0,0.786783,12.4097,nan
nan,4550.89,4383.26732068,0.000239624,0.6,50000,1977292.29289,1.01213,100,1.58015e-16,438.596491228,114,8371.23,1,1977292.29289,4383.26732068,1.50951997078,4383.26732068,4.87329e-05,3.28182e-12,1.32586e-09,870011.0,0.571912,4.97676,nan
nan,4586.77,4901.12126473,0.000114544,0.6,50000,246207.292451,1.04491,100,8.90088e-08,490.196078431,102,3150.06,1,246207.292451,4901.12126473,1.07052232071,4901.12126473,5.44662e-05,0.0017076,2.16654e-10,894181.0,0.0797395,2.19749,nan
nan,4575.7,4199.50912845,0.000617294,0.6,50000,3129508.91748,0.989881,100,6.08855e-16,420.168067227,119,12320.8,1,3129508.91748,4199.50912845,1.77281291428,4199.50912845,4.66853e-05,1.29097e-11,1.29442e-09,855948.0,0.581943,13.0886,nan
nan,4568.8,4062.44744257,0.000420345,0.6,50000,3073818.48506,1.16559,100,5.39963e-37,406.504065041,123,12457.0,1,3073818.48506,4062.44744257,2.29575949002,4062.44744257,4.51671e-05,1.39344e-32,1.63657e-09,850744.0,1.08989,10.8475,nan
nan,4578.65,4502.73836779,0.000269529,0.6,50000,2005759.23522,1.03661,100,3.62892e-21,450.45045045,111,9307.1,1,2005759.23522,4502.73836779,1.45574716507,4502.73836779,5.00501e-05,7.51604e-17,9.17538e-10,873927.0,0.393593,5.58236,nan
nan,4585.47,4671.63866318,0.000173268,0.6,50000,1305232.53453,1.01499,100,7.28674e-13,467.289719626,107,7277.54,1,1305232.53453,4671.63866318,1.3886416803,4671.63866318,5.19211e-05,1.42447e-08,5.66071e-10,882582.0,0.216326,3.38718,nan
nan,4586.61,4806.66170121,0.000141887,0.6,50000,746906.981592,1.03946,100,1.08071e-09,480.769230769,104,5126.57,1,746906.981592,4806.66170121,1.13452764365,4806.66170121,5.34188e-05,2.10292e-05,4.20184e-10,889890.0,0.159098,2.76093,nan
nan,4586.04,4715.77937379,0.000178544,0.6,50000,1047914.11357,1.06778,100,5.77262e-15,471.698113208,106,6277.19,1,1047914.11357,4715.77937379,1.47454648412,4715.77937379,5.24109e-05,1.17607e-10,5.98396e-10,885613.0,0.248375,3.63752,nan
nan,4590.3,4760.81969995,0.00013912,0.6,50000,1144171.60109,0.962863,100,1.54117e-08,476.19047619,105,6135.28,1,1144171.60109,4760.81969995,1.02141585853,4760.81969995,5.29101e-05,0.000280464,3.93115e-10,889748.0,0.130188,2.53172,nan
nan,4576.16,4502.92085912,0.000278645,0.6,50000,1764250.3188,1.05043,100,6.47966e-12,450.45045045,111,9013.92,1,1764250.3188,4502.92085912,1.41083070187,4502.92085912,5.00501e-05,1.35993e-07,9.06915e-10,872990.0,0.39948,5.8481,nan
nan,4579.75,4543.94930934,0.000251134,0.6,50000,1846156.73624,0.946769,100,4.02133e-17,454.545454545,110,8272.56,1,1846156.73624,4543.94930934,1.29531358304,4543.94930934,5.05051e-05,7.53839e-13,7.16046e-10,878533.0,0.251628,4.70777,nan
nan,4568.49,4543.48849781,0.00027456,0.6,50000,1630811.72983,1.0065,100,1.04404e-09,454.545454545,110,7754.68,1,1630811.72983,4543.48849781,1.14185399053,4543.48849781,5.05051e-05,2.08063e-05,8.41067e-10,877633.0,0.334033,5.47163,nan
nan,4578.73,4384.16027996,0.000253118,0.6,50000,2189523.74878,1.00608,100,1.21084e-18,438.596491228,114,10052.5,1,2189523.74878,4384.16027996,1.89694134715,4384.16027996,4.87329e-05,2.49975e-14,1.07025e-09,867138.0,0.456148,5.22555,nan
nan,4589.81,4806.69206725,0.000146001,0.6,50000,925483.794223,1.01963,100,5.51754e-10,480.769230769,104,5718.48,1,925483.794223,4806.69206725,1.04032636354,4806.69206725,5.34188e-05,1.05316e-05,3.5989e-10,890324.0,0.131119,2.7868,nan
nan,4573.19,3965.666853,0.000425527,0.6,50000,3560641.45406,1.1023,100,2.48211e-36,396.825396825,126,14191.0,1,3560641.45406,3965.666853,2.18228596441,3965.666853,4.40917e-05,6.20533e-32,1.42084e-09,839951.0,0.888036,10.6383,nan
nan,4575.09,4502.90585243,0.000224799,0.6,50000,1815096.92872,1.07259,100,3.56244e-14,450.45045045,111,9251.31,1,1815096.92872,4502.90585243,1.52585263256,4502.90585243,5.00501e-05,7.63444e-10,8.70112e-10,871633.0,0.399607,4.81752,nan
nan,4578.46,4585.72909006,0.000228638,0.6,50000,1736756.42648,0.995219,100,9.68692e-18,458.71559633,109,8606.93,1,1736756.42648,4585.72909006,1.42949657576,4585.72909006,5.09684e-05,1.89149e-13,7.24189e-10,877954.0,0.276113,4.46442,nan
nan,4589.96,4760.80460068,0.000140452,0.6,50000,1139385.14231,0.978898,100,2.08581e-10,476.19047619,105,6445.47,1,1139385.14231,4760.80460068,0.98557958042,4760.80460068,5.29101e-05,3.85899e-06,3.48275e-10,888823.0,0.119212,2.59853,nan
nan,4580.01,4345.95025913,0.000289639,0.6,50000,2332753.07481,0.956126,100,3.21851e-14,434.782608696,115,9519.33,1,2332753.07481,4345.95025913,2.2633801422,4345.95025913,4.83092e-05,6.37001e-10,1.11136e-09,869084.0,0.435338,5.73247,nan
nan,4590.49,4760.80771145,0.000123878,0.6,50000,1144165.82053,0.973202,100,3.23637e-09,476.19047619,105,6782.12,1,1144165.82053,4760.80771145,0.957668622503,4760.80771145,5.29101e-05,5.95283e-05,3.52661e-10,888127.0,0.119313,2.27855,nan
nan,4585.18,4384.15462243,0.000239635,0.6,50000,2491027.79755,0.982122,100,5.0151e-25,438.596491228,114,10557.8,1,2491027.79755,4384.15462243,2.09428588946,4384.15462243,4.87329e-05,1.0107e-20,9.64473e-10,867713.0,0.39172,4.82941,nan
nan,4590.69,4901.12808246,0.000107489,0.6,50000,483211.712751,1.01691,100,6.20133e-09,490.196078431,102,3932.43,1,483211.712751,4901.12808246,0.959787854441,4901.12808246,5.44662e-05,0.000115781,1.91051e-10,895076.0,0.0665975,2.00686,nan
nan,4579.05,4462.62266735,0.000253346,0.6,50000,1855951.2311,1.00147,100,4.85918e-21,446.428571429,112,9194.34,1,1855951.2311,4462.62266735,1.59090361677,4462.62266735,4.96032e-05,9.81047e-17,8.6733e-10,871372.0,0.353539,5.11495,nan
nan,4586.66,4806.6913417,0.000174979,0.6,50000,692517.769045,1.04235,100,7.27832e-10,480.769230769,104,5090.72,1,692517.769045,4806.6913417,1.12108330076,4806.6913417,5.34188e-05,1.42021e-05,4.02975e-10,889544.0,0.153433,3.41434,nan
nan,4588.54,4806.67215396,0.000150263,0.6,50000,914198.871902,1.04094,100,2.96644e-09,480.769230769,104,5518.33,1,914198.871902,4806.67215396,1.21227056685,4806.67215396,5.34188e-05,5.78054e-05,3.73275e-10,890524.0,0.141741,2.92809,nan
nan,4589.92,4760.79611915,0.000162818,0.6,50000,1139374.86606,0.968428,100,3.0515e-14,476.19047619,105,6797.1,1,1139374.86606,4760.79611915,1.10390001769,4760.79611915,5.29101e-05,5.58525e-10,3.28043e-10,888174.0,0.109898,2.98011,nan
nan,4577.04,4671.15788197,0.000194232,0.6,50000,1313738.20996,0.995538,100,9.73337e-13,467.289719626,107,7650.29,1,1313738.20996,4671.15788197,1.62564150436,4671.15788197,5.19211e-05,1.86628e-08,5.53759e-10,881547.0,0.203587,3.72421,nan
nan,4590.07,4671.61883616,0.000271806,0.6,50000,1542099.82317,1.00673,100,2.03127e-11,467.289719626,107,7713.2,1,1542099.82317,4671.61883616,1.21090792899,4671.61883616,5.19211e-05,3.93857e-07,4.77671e-10,884448.0,0.179584,5.27022,nan
nan,4586.45,4345.94805136,0.000343789,0.6,50000,2832089.40368,0.963387,100,1.24129e-15,434.782608696,115,11320.9,1,2832089.40368,4345.94805136,1.51188364817,4345.94805136,4.83092e-05,2.4754e-11,8.47195e-10,866816.0,0.336919,6.85588,nan
nan,4568.62,4543.49188372,0.000243309,0.6,50000,1407677.10778,0.971616,100,1.59594e-15,454.545454545,110,7692.41,1,1407677.10778,4543.49188372,1.26374787264,4543.49188372,5.05051e-05,3.07026e-11,8.63336e-10,875760.0,0.319521,4.68077,nan
nan,4590.49,4901.13227972,0.000121156,0.6,50000,483212.608773,1.01279,100,1.57865e-07,490.196078431,102,4290.01,1,483212.608773,4901.13227972,0.924065957261,4901.13227972,5.44662e-05,0.00293547,1.65144e-10,894578.0,0.0571014,2.25288,nan
nan,4579.76,4671.6324706,0.00021687,0.6,50000,958579.155703,0.980463,100,2.29689e-09,467.289719626,107,6383.93,1,958579.155703,4671.6324706,1.57362598756,4671.6324706,5.19211e-05,4.33739e-05,6.61383e-10,882601.0,0.235846,4.09531,nan
nan,4574.7,4384.15487335,0.000248877,0.6,50000,1881965.72253,1.05392,100,9.7613e-14,438.596491228,114,10048.4,1,1881965.72253,4384.15487335,2.32937462311,4384.15487335,4.87329e-05,2.11103e-09,1.02399e-09,863092.0,0.478926,5.38233,nan
nan,4585.88,4585.73163574,0.000237009,0.6,50000,1854948.99343,1.03213,100,1.40569e-10,458.71559633,109,9269.06,1,1854948.99343,4585.73163574,1.48742510405,4585.73163574,5.09684e-05,2.84657e-06,5.67868e-10,877101.0,0.23287,4.79952,nan
nan,4581.01,4671.45670003,0.000192117,0.6,50000,1272080.65119,1.05189,100,9.37937e-11,467.289719626,107,7411.33,1,1272080.65119,4671.45670003,1.56710661169,4671.45670003,5.19211e-05,1.9002e-06,5.58628e-10,881879.0,0.229283,3.89216,nan
nan,4573.33,4235.2096469,0.000348081,0.6,50000,2716462.09938,1.10289,100,3.06507e-13,423.728813559,118,11728.5,1,2716462.09938,4235.2096469,2.12213291417,4235.2096469,4.7081e-05,7.18008e-09,1.2494e-09,857782.0,0.68561,8.15396,nan
