eRenyi2,IterType,AvgDiscRet,VarDiscRet,AvgRet,EpsThisIter,ESSRenyi,MinNormIw,J,ESSClassic,Bound,VarJ,MaxNormIw,VarNormIw,Delta,AvgNormIw,AvgEpLen,VarRet,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,BatchSize,MaxVanillaIw,MinVanillaIw
1.08259,1,-350.987580344,972.948712704,-350.987580344,100,369.484175723,0.000733082,-347.848,366.056102482,-387.301,31.3272,0.00485853,5.81007e-07,0.3,0.0025,500.0,972.948712704,0.979496,0.0891881,-350.987580344,400,1.90356,0.28722
1.0,2,-345.294826632,1018.34766276,-345.294826632,100,400.0,0.01,-345.295,100.0,-414.215,31.7516,0.01,3.50449e-18,0.3,0.01,500.0,1018.34766276,1.0,,-345.294826632,400,1.0,1.0
1.0,2,-343.171851837,1038.84524123,-343.171851837,100,400.0,0.005,-344.233,200.000000102,-392.967,31.9286,0.005,2.1793e-19,0.3,0.005,500.0,1038.84524123,1.0,,-343.171851837,400,1.0,1.0
1.0,2,-352.332593258,1185.28580444,-352.332593258,100,400.0,0.00333333,-346.933,299.999969474,-391.553,32.9446,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1185.28580444,1.0,,-352.332593258,400,1.0,1.0
1.05823,1,-346.372424084,945.156786551,-346.372424084,100,377.988241669,0.000629589,-344.352,375.860427523,-384.104,31.6303,0.00437694,4.02413e-07,0.3,0.0025,500.0,945.156786551,1.0079,0.0654071,-346.372424084,400,1.7646,0.253825
1.0,2,-346.505338601,943.049050695,-346.505338601,100,400.0,0.01,-346.505,100.0,-415.006,30.5552,0.01,3.50449e-18,0.3,0.01,500.0,943.049050695,1.0,,-346.505338601,400,1.0,1.0
1.0,2,-341.092684553,660.515343585,-341.092684553,100,400.0,0.005,-343.799,200.000000102,-392.599,28.3035,0.005,2.1793e-19,0.3,0.005,500.0,660.515343585,1.0,,-341.092684553,400,1.0,1.0
1.0,2,-344.290416757,1047.04786526,-344.290416757,100,400.0,0.00333333,-343.963,299.999969474,-384.474,29.6587,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1047.04786526,1.0,,-344.290416757,400,1.0,1.0
1.06222,1,-342.122670718,834.36478468,-342.122670718,100,376.569664435,0.000984005,-341.437,377.710448966,-377.596,30.602,0.00576273,3.69752e-07,0.3,0.0025,500.0,834.36478468,1.00333,0.059555,-342.122670718,400,2.31276,0.394912
1.0,2,-344.49464312,965.614429433,-344.49464312,100,400.0,0.01,-344.495,100.0,-415.53,30.9186,0.01,3.50449e-18,0.3,0.01,500.0,965.614429433,1.0,,-344.49464312,400,1.0,1.0
1.0,2,-349.635241546,975.172572744,-349.635241546,100,400.0,0.005,-347.065,200.000000102,-397.295,31.1014,0.005,2.1793e-19,0.3,0.005,500.0,975.172572744,1.0,,-349.635241546,400,1.0,1.0
1.0,2,-342.850721827,714.281152007,-342.850721827,100,400.0,0.00333333,-345.66,299.999969474,-386.673,29.7409,0.00333333,5.43914e-20,0.3,0.00333333,500.0,714.281152007,1.0,,-342.850721827,400,1.0,1.0
1.05532,1,-340.041313958,740.096753326,-340.041313958,100,379.033399333,0.000919732,-342.369,377.342572001,-378.856,30.1283,0.00457499,3.76225e-07,0.3,0.0025,500.0,740.096753326,0.978091,0.0575872,-340.041313958,400,1.7899,0.359832
1.0,2,-343.172872991,777.389117627,-343.172872991,100,400.0,0.01,-343.173,100.0,-407.333,27.7419,0.01,3.50449e-18,0.3,0.01,500.0,777.389117627,1.0,,-343.172872991,400,1.0,1.0
1.0,2,-344.007937941,1005.48034455,-344.007937941,100,400.0,0.005,-343.59,200.000000102,-390.602,29.7102,0.005,2.1793e-19,0.3,0.005,500.0,1005.48034455,1.0,,-344.007937941,400,1.0,1.0
1.0,2,-348.307694241,1024.64652906,-348.307694241,100,400.0,0.00333333,-345.163,299.999969474,-387.192,30.5212,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1024.64652906,1.0,,-348.307694241,400,1.0,1.0
1.06918,1,-345.941942077,899.317551514,-345.941942077,100,374.118646063,0.000641203,-342.845,370.899424136,-380.482,30.0669,0.0049572,4.91604e-07,0.3,0.0025,500.0,899.317551514,0.993371,0.0776173,-345.941942077,400,1.96974,0.254781
1.0,2,-344.640384213,791.416491247,-344.640384213,100,400.0,0.01,-344.64,100.0,-409.802,27.9911,0.01,3.50449e-18,0.3,0.01,500.0,791.416491247,1.0,,-344.640384213,400,1.0,1.0
1.0,2,-349.055072659,881.520727291,-349.055072659,100,400.0,0.005,-346.848,200.000000102,-394.315,28.8613,0.005,2.1793e-19,0.3,0.005,500.0,881.520727291,1.0,,-349.055072659,400,1.0,1.0
1.0,2,-344.233970041,827.499561443,-344.233970041,100,400.0,0.00333333,-345.976,299.999969474,-387.092,28.8082,0.00333333,5.43914e-20,0.3,0.00333333,500.0,827.499561443,1.0,,-344.233970041,400,1.0,1.0
1.04924,1,-342.689048356,1003.84223691,-342.689048356,100,381.227107382,0.000759678,-343.478,380.18214317,-379.951,29.8936,0.0041384,3.26614e-07,0.3,0.0025,500.0,1003.84223691,0.988662,0.05108,-342.689048356,400,1.63659,0.300426
1.0,2,-341.575015073,729.106876755,-341.575015073,100,400.0,0.01,-341.575,100.0,-406.825,26.8666,0.01,3.50449e-18,0.3,0.01,500.0,729.106876755,1.0,,-341.575015073,400,1.0,1.0
1.0,2,-344.731959671,1336.16961793,-344.731959671,100,400.0,0.005,-343.154,200.000000102,-397.333,32.0126,0.005,2.1793e-19,0.3,0.005,500.0,1336.16961793,1.0,,-344.731959671,400,1.0,1.0
1.0,2,-338.918905103,953.001890609,-338.918905103,100,400.0,0.00333333,-341.742,299.999969474,-385.98,31.6493,0.00333333,5.43914e-20,0.3,0.00333333,500.0,953.001890609,1.0,,-338.918905103,400,1.0,1.0
1.04464,1,-343.49302028,912.919076314,-343.49302028,100,382.90639489,0.0010263,-340.542,384.687962095,-379.698,31.2586,0.0044485,2.49394e-07,0.3,0.0025,500.0,912.919076314,1.01334,0.0409747,-343.49302028,400,1.80314,0.415997
1.0,2,-339.838970429,878.991813407,-339.838970429,100,400.0,0.01,-339.839,100.0,-405.721,29.4992,0.01,3.50449e-18,0.3,0.01,500.0,878.991813407,1.0,,-339.838970429,400,1.0,1.0
1.0,2,-344.214745784,1080.52737421,-344.214745784,100,400.0,0.005,-342.027,200.000000102,-394.249,31.221,0.005,2.1793e-19,0.3,0.005,500.0,1080.52737421,1.0,,-344.214745784,400,1.0,1.0
1.0,2,-345.274317248,860.521349579,-345.274317248,100,400.0,0.00333333,-343.109,299.999969474,-385.748,30.5965,0.00333333,5.43914e-20,0.3,0.00333333,500.0,860.521349579,1.0,,-345.274317248,400,1.0,1.0
1.04352,1,-342.328160529,1113.26570328,-342.328160529,100,383.31827299,0.00084701,-341.318,381.67540906,-379.04,31.247,0.00628164,3.00823e-07,0.3,0.0025,500.0,1113.26570328,1.00127,0.0482536,-342.328160529,400,2.51583,0.339233
1.0,2,-343.39673993,995.991191001,-343.39673993,100,400.0,0.01,-343.397,100.0,-416.628,31.4011,0.01,3.50449e-18,0.3,0.01,500.0,995.991191001,1.0,,-343.39673993,400,1.0,1.0
1.0,2,-340.580620039,822.263662173,-340.580620039,100,400.0,0.005,-341.989,200.000000102,-393.771,30.0336,0.005,2.1793e-19,0.3,0.005,500.0,822.263662173,1.0,,-340.580620039,400,1.0,1.0
1.0,2,-340.574093751,1053.44318822,-340.574093751,100,400.0,0.00333333,-341.517,299.999969474,-383.797,30.8128,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1053.44318822,1.0,,-340.574093751,400,1.0,1.0
1.05078,1,-344.26888917,1098.45532435,-344.26888917,100,380.669879149,0.00124923,-340.4,376.752843855,-377.934,31.5703,0.00815535,3.86617e-07,0.3,0.0025,500.0,1098.45532435,1.01634,0.0638964,-344.26888917,400,3.31543,0.507857
1.0,2,-347.430022157,882.823230554,-347.430022157,100,400.0,0.01,-347.43,100.0,-415.917,29.5634,0.01,3.50449e-18,0.3,0.01,500.0,882.823230554,1.0,,-347.430022157,400,1.0,1.0
1.0,2,-335.766993705,755.905105655,-335.766993705,100,400.0,0.005,-341.599,200.000000102,-390.026,29.0719,0.005,2.1793e-19,0.3,0.005,500.0,755.905105655,1.0,,-335.766993705,400,1.0,1.0
1.0,2,-344.043040889,954.964717903,-344.043040889,100,400.0,0.00333333,-342.413,299.999969474,-384.156,29.6634,0.00333333,5.43914e-20,0.3,0.00333333,500.0,954.964717903,1.0,,-344.043040889,400,1.0,1.0
1.03275,1,-341.004964501,1010.08686993,-341.004964501,100,387.316265504,0.000600573,-340.907,384.30348223,-378.095,30.5736,0.0040053,2.55917e-07,0.3,0.0025,500.0,1010.08686993,0.993898,0.0404485,-341.004964501,400,1.59234,0.238763
1.0,2,-339.43652131,807.467932273,-339.43652131,100,400.0,0.01,-339.437,100.0,-404.428,28.2735,0.01,3.50449e-18,0.3,0.01,500.0,807.467932273,1.0,,-339.43652131,400,1.0,1.0
1.0,2,-343.649926627,724.444667059,-343.649926627,100,400.0,0.005,-341.543,200.000000102,-388.73,27.6177,0.005,2.1793e-19,0.3,0.005,500.0,724.444667059,1.0,,-343.649926627,400,1.0,1.0
1.0,2,-340.600008072,663.966250315,-340.600008072,100,400.0,0.00333333,-341.229,299.999969474,-379.757,26.9777,0.00333333,5.43914e-20,0.3,0.00333333,500.0,663.966250315,1.0,,-340.600008072,400,1.0,1.0
1.03696,1,-337.896807707,796.07540868,-337.896807707,100,385.744003048,0.00109763,-339.211,385.368616031,-373.8,27.8386,0.0037945,2.3789e-07,0.3,0.0025,500.0,796.07540868,0.984981,0.0369277,-337.896807707,400,1.495,0.432458
1.0,2,-334.998509144,1235.89152765,-334.998509144,100,400.0,0.01,-334.999,100.0,-413.218,34.979,0.01,3.50449e-18,0.3,0.01,500.0,1235.89152765,1.0,,-334.998509144,400,1.0,1.0
1.0,2,-334.704857359,624.62389843,-334.704857359,100,400.0,0.005,-334.852,200.000000102,-390.161,30.3476,0.005,2.1793e-19,0.3,0.005,500.0,624.62389843,1.0,,-334.704857359,400,1.0,1.0
1.0,2,-338.510922019,862.890329039,-338.510922019,100,400.0,0.00333333,-336.071,299.999969474,-381.232,30.0285,0.00333333,5.43914e-20,0.3,0.00333333,500.0,862.890329039,1.0,,-338.510922019,400,1.0,1.0
1.02978,1,-342.350014306,885.809518733,-342.350014306,100,388.431839795,0.00126467,-336.433,387.187981208,-376.121,28.697,0.00371707,2.07331e-07,0.3,0.0025,500.0,885.809518733,0.991156,0.0325888,-342.350014306,400,1.47368,0.501393
1.0,2,-335.525965189,650.432147302,-335.525965189,100,400.0,0.01,-335.526,100.0,-398.136,25.3757,0.01,3.50449e-18,0.3,0.01,500.0,650.432147302,1.0,,-335.525965189,400,1.0,1.0
1.0,2,-340.458654648,816.80737039,-340.458654648,100,400.0,0.005,-337.992,200.000000102,-383.663,27.0623,0.005,2.1793e-19,0.3,0.005,500.0,816.80737039,1.0,,-340.458654648,400,1.0,1.0
1.0,2,-334.131283954,971.944498629,-334.131283954,100,400.0,0.00333333,-336.705,299.999969474,-375.267,28.5009,0.00333333,5.43914e-20,0.3,0.00333333,500.0,971.944498629,1.0,,-334.131283954,400,1.0,1.0
1.0423,1,-338.203704733,683.421809499,-338.203704733,100,383.766675062,0.000771735,-335.619,382.303216627,-369.713,27.9573,0.0039905,2.90037e-07,0.3,0.0025,500.0,683.421809499,1.0055,0.0469181,-338.203704733,400,1.60498,0.310393
1.0,2,-339.857110169,1253.87143055,-339.857110169,100,400.0,0.01,-339.857,100.0,-423.38,35.2326,0.01,3.50449e-18,0.3,0.01,500.0,1253.87143055,1.0,,-339.857110169,400,1.0,1.0
1.0,2,-336.906834738,724.087597798,-336.906834738,100,400.0,0.005,-338.382,200.000000102,-397.442,31.3252,0.005,2.1793e-19,0.3,0.005,500.0,724.087597798,1.0,,-336.906834738,400,1.0,1.0
1.0,2,-339.242671696,753.873186832,-339.242671696,100,400.0,0.00333333,-338.669,299.999969474,-386.891,30.052,0.00333333,5.43914e-20,0.3,0.00333333,500.0,753.873186832,1.0,,-339.242671696,400,1.0,1.0
1.02974,1,-337.028608176,798.420229228,-337.028608176,100,388.446678988,0.000896497,-337.005,387.358275857,-379.383,28.5001,0.00359485,2.04486e-07,0.3,0.0025,500.0,798.420229228,0.977458,0.0312592,-337.028608176,400,1.40553,0.350515
1.0,2,-331.87410027,710.064105603,-331.87410027,100,400.0,0.01,-331.874,100.0,-395.73,26.5135,0.01,3.50449e-18,0.3,0.01,500.0,710.064105603,1.0,,-331.87410027,400,1.0,1.0
1.0,2,-339.300868126,955.945863601,-339.300868126,100,400.0,0.005,-335.587,200.000000102,-388.557,28.9562,0.005,2.1793e-19,0.3,0.005,500.0,955.945863601,1.0,,-339.300868126,400,1.0,1.0
1.0,2,-330.529250332,606.650812955,-330.529250332,100,400.0,0.00333333,-333.901,299.999969474,-377.151,27.656,0.00333333,5.43914e-20,0.3,0.00333333,500.0,606.650812955,1.0,,-330.529250332,400,1.0,1.0
1.03167,1,-338.723034745,949.735802133,-338.723034745,100,387.721247796,0.00146317,-333.919,389.114775096,-374.115,28.2554,0.00393727,1.75278e-07,0.3,0.0025,500.0,949.735802133,1.00066,0.0280813,-338.723034745,400,1.57594,0.58565
1.0,2,-334.544676087,700.617026467,-334.544676087,100,400.0,0.01,-334.545,100.0,-398.178,26.3365,0.01,3.50449e-18,0.3,0.01,500.0,700.617026467,1.0,,-334.544676087,400,1.0,1.0
1.0,2,-335.063925915,655.230412053,-335.063925915,100,400.0,0.005,-334.804,200.000000102,-379.8,25.9078,0.005,2.1793e-19,0.3,0.005,500.0,655.230412053,1.0,,-335.063925915,400,1.0,1.0
1.0,2,-336.907436624,896.130908419,-336.907436624,100,400.0,0.00333333,-335.505,299.999969474,-373.432,27.2797,0.00333333,5.43914e-20,0.3,0.00333333,500.0,896.130908419,1.0,,-336.907436624,400,1.0,1.0
1.03873,1,-330.358379106,675.919303847,-330.358379106,100,385.087126648,0.00107233,-332.93,383.4656933,-366.405,27.5661,0.00423935,2.70162e-07,0.3,0.0025,500.0,675.919303847,0.985657,0.0419949,-330.358379106,400,1.67142,0.422778
1.0,2,-334.165202593,1002.56258189,-334.165202593,100,400.0,0.01,-334.165,100.0,-398.393,31.5046,0.01,3.50449e-18,0.3,0.01,500.0,1002.56258189,1.0,,-334.165202593,400,1.0,1.0
1.0,2,-339.939622239,746.762464777,-339.939622239,100,400.0,0.005,-337.052,200.000000102,-382.468,29.5677,0.005,2.1793e-19,0.3,0.005,500.0,746.762464777,1.0,,-339.939622239,400,1.0,1.0
1.0,2,-336.174256302,785.429229102,-336.174256302,100,400.0,0.00333333,-336.76,299.999969474,-373.842,29.0206,0.00333333,5.43914e-20,0.3,0.00333333,500.0,785.429229102,1.0,,-336.174256302,400,1.0,1.0
1.06555,1,-334.90267392,841.907795143,-334.90267392,100,375.391698305,0.000710333,-334.148,375.067190564,-367.297,28.6658,0.00410485,4.16515e-07,0.3,0.0025,500.0,841.907795143,1.00406,0.0671843,-334.90267392,400,1.6486,0.285286
1.0,2,-338.670249253,794.068204806,-338.670249253,100,400.0,0.01,-338.67,100.0,-400.295,28.038,0.01,3.50449e-18,0.3,0.01,500.0,794.068204806,1.0,,-338.670249253,400,1.0,1.0
1.0,2,-335.811477309,825.916047036,-335.811477309,100,400.0,0.005,-337.241,200.000000102,-381.861,28.3538,0.005,2.1793e-19,0.3,0.005,500.0,825.916047036,1.0,,-335.811477309,400,1.0,1.0
1.0,2,-329.933503001,828.95064357,-329.933503001,100,400.0,0.00333333,-334.805,299.999969474,-372.002,28.6597,0.00333333,5.43914e-20,0.3,0.00333333,500.0,828.95064357,1.0,,-329.933503001,400,1.0,1.0
1.02822,1,-330.092823888,753.184708163,-330.092823888,100,389.022188842,0.000994493,-332.715,388.437013352,-365.38,28.7068,0.00361119,1.86513e-07,0.3,0.0025,500.0,753.184708163,0.997143,0.0296719,-330.092823888,400,1.44035,0.396661
1.0,2,-335.407612912,780.672573585,-335.407612912,100,400.0,0.01,-335.408,100.0,-400.08,27.8005,0.01,3.50449e-18,0.3,0.01,500.0,780.672573585,1.0,,-335.407612912,400,1.0,1.0
1.0,2,-333.919999849,1020.41397728,-333.919999849,100,400.0,0.005,-334.664,200.000000102,-381.498,29.8679,0.005,2.1793e-19,0.3,0.005,500.0,1020.41397728,1.0,,-333.919999849,400,1.0,1.0
1.0,2,-337.453733873,1042.61291362,-337.453733873,100,400.0,0.00333333,-335.594,299.999969474,-375.596,30.6679,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1042.61291362,1.0,,-337.453733873,400,1.0,1.0
1.02844,1,-333.907855743,891.962023035,-333.907855743,100,388.938406785,0.00113042,-334.176,388.588121658,-369.308,31.0329,0.00340874,1.84008e-07,0.3,0.0025,500.0,891.962023035,0.999209,0.0293947,-333.907855743,400,1.36242,0.451811
1.0,2,-338.028713483,940.656252906,-338.028713483,100,400.0,0.01,-338.029,100.0,-405.372,30.5164,0.01,3.50449e-18,0.3,0.01,500.0,940.656252906,1.0,,-338.028713483,400,1.0,1.0
1.0,2,-335.888067969,1031.95917976,-335.888067969,100,400.0,0.005,-336.958,200.000000102,-390.474,31.2664,0.005,2.1793e-19,0.3,0.005,500.0,1031.95917976,1.0,,-335.888067969,400,1.0,1.0
1.0,2,-333.673078817,764.129944955,-333.673078817,100,400.0,0.00333333,-335.863,299.999969474,-379.559,30.1046,0.00333333,5.43914e-20,0.3,0.00333333,500.0,764.129944955,1.0,,-333.673078817,400,1.0,1.0
1.02523,1,-333.014335854,784.983689992,-333.014335854,100,390.156699024,0.00123644,-334.182,390.052707781,-372.498,29.7439,0.00376826,1.59793e-07,0.3,0.0025,500.0,784.983689992,0.995187,0.0253214,-333.014335854,400,1.50005,0.492197
1.0,2,-334.219582501,695.332530779,-334.219582501,100,400.0,0.01,-334.22,100.0,-401.211,26.237,0.01,3.50449e-18,0.3,0.01,500.0,695.332530779,1.0,,-334.219582501,400,1.0,1.0
1.0,2,-334.254851324,976.991768366,-334.254851324,100,400.0,0.005,-334.237,200.000000102,-385.326,28.7715,0.005,2.1793e-19,0.3,0.005,500.0,976.991768366,1.0,,-334.254851324,400,1.0,1.0
1.0,2,-332.844823024,835.485858452,-332.844823024,100,400.0,0.00333333,-333.773,299.999969474,-375.487,28.7751,0.00333333,5.43914e-20,0.3,0.00333333,500.0,835.485858452,1.0,,-332.844823024,400,1.0,1.0
1.0,1,-335.980728102,984.410524464,-335.980728102,100,399.99809266,0.000208922,-330.753,21.6262053903,-366.878,201.082,0.182755,0.000109625,0.3,0.0025,500.0,984.410524464,0.667479,7.81453,-335.980728102,400,48.7939,0.0557805
1.0,2,-342.92029858,986.213379594,-342.92029858,100,400.0,0.01,-342.92,100.0,-413.172,31.2466,0.01,3.50449e-18,0.3,0.01,500.0,986.213379594,1.0,,-342.92029858,400,1.0,1.0
1.0,2,-341.428001598,833.130856221,-341.428001598,100,400.0,0.005,-342.174,200.000000102,-391.849,30.0189,0.005,2.1793e-19,0.3,0.005,500.0,833.130856221,1.0,,-341.428001598,400,1.0,1.0
1.0,2,-342.427245977,1087.05525034,-342.427245977,100,400.0,0.00333333,-342.259,299.999969474,-384.114,30.9758,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1087.05525034,1.0,,-342.427245977,400,1.0,1.0
1.11416,1,-342.605483666,1136.96569563,-342.605483666,100,359.016111221,0.000192903,-338.088,356.804721444,-376.349,29.1849,0.00441093,7.58528e-07,0.3,0.0025,500.0,1136.96569563,0.987288,0.118298,-342.605483666,400,1.74194,0.0761804
1.0,2,-340.265250183,1575.82387125,-340.265250183,100,400.0,0.01,-340.265,100.0,-423.382,39.4977,0.01,3.50449e-18,0.3,0.01,500.0,1575.82387125,1.0,,-340.265250183,400,1.0,1.0
1.0,2,-340.914941595,1003.96975272,-340.914941595,100,400.0,0.005,-340.59,200.000000102,-399.362,35.7366,0.005,2.1793e-19,0.3,0.005,500.0,1003.96975272,1.0,,-340.914941595,400,1.0,1.0
1.0,2,-338.972823219,977.689026495,-338.972823219,100,400.0,0.00333333,-340.051,299.999969474,-388.038,34.2727,0.00333333,5.43914e-20,0.3,0.00333333,500.0,977.689026495,1.0,,-338.972823219,400,1.0,1.0
1.0,1,-331.636672208,900.685954659,-331.636672208,100,399.99947548,6.4097e-06,-294.666,2.11407370392,-336.224,582.793,0.67078,0.00117925,0.3,0.0025,500.0,900.685954659,3.65696,2523.28,-331.636672208,400,981.206,0.00937601
1.0,2,-351.403862758,1943.51096199,-351.403862758,100,400.0,0.01,-351.404,100.0,-436.242,43.8643,0.01,3.50449e-18,0.3,0.01,500.0,1943.51096199,1.0,,-351.403862758,400,1.0,1.0
1.0,2,-352.948813852,1595.83459419,-352.948813852,100,400.0,0.005,-352.176,200.000000102,-412.166,41.8637,0.005,2.1793e-19,0.3,0.005,500.0,1595.83459419,1.0,,-352.948813852,400,1.0,1.0
1.0,2,-351.432612224,1438.81648588,-351.432612224,100,400.0,0.00333333,-351.928,299.999969474,-400.91,40.5378,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1438.81648588,1.0,,-351.432612224,400,1.0,1.0
8.64074,,-354.820607306,1418.88430794,-331.636672208,100,57.8654180489,3.13715e-07,-353.856,133.230466994,-478.547,65.506,0.0328305,1.25458e-05,0.3,0.0025,500.0,900.685954659,8.12165,132.406,-331.636672208,500,106.655,0.00101915
1.07117,1,-344.571732128,1406.79787842,-344.571732128,100,466.780055357,0.000315015,-336.494,468.481267626,-374.965,31.9747,0.00308768,2.69653e-07,0.3,0.002,500.0,1406.79787842,1.0072,0.068388,-344.571732128,500,1.55496,0.158642
1.0,2,-333.148576865,848.18959976,-333.148576865,100,500.0,0.01,-333.149,100.0,-397.963,28.9777,0.01,3.50449e-18,0.3,0.01,500.0,848.18959976,1.0,,-333.148576865,500,1.0,1.0
1.0,2,-339.487460942,847.338019953,-339.487460942,100,500.0,0.005,-336.318,200.000000102,-384.37,29.1433,0.005,2.1793e-19,0.3,0.005,500.0,847.338019953,1.0,,-339.487460942,500,1.0,1.0
1.0,2,-338.3052356,698.208233457,-338.3052356,100,500.0,0.00333333,-336.98,299.999969474,-376.215,28.2402,0.00333333,5.43914e-20,0.3,0.00333333,500.0,698.208233457,1.0,,-338.3052356,500,1.0,1.0
1.0,2,-337.914395077,1188.67749631,-337.914395077,100,500.0,0.0025,-337.214,400.0,-373.13,29.8746,0.0025,5.4346e-20,0.3,0.0025,500.0,1188.67749631,1.0,,-337.914395077,500,1.0,1.0
1.09237,1,-342.151962812,1424.89548372,-342.151962812,100,457.720954941,0.000222508,-335.106,454.391167298,-369.348,29.389,0.00324432,4.02298e-07,0.3,0.002,500.0,1424.89548372,0.959635,0.0926188,-342.151962812,500,1.55668,0.106763
1.0,2,-336.774557946,593.367795833,-336.774557946,100,500.0,0.01,-336.775,100.0,-397.52,24.237,0.01,3.50449e-18,0.3,0.01,500.0,593.367795833,1.0,,-336.774557946,500,1.0,1.0
1.0,2,-332.167087305,809.833834097,-332.167087305,100,500.0,0.005,-334.471,200.000000102,-379.092,26.4555,0.005,2.1793e-19,0.3,0.005,500.0,809.833834097,1.0,,-332.167087305,500,1.0,1.0
1.0,2,-333.888430936,1042.63101523,-333.888430936,100,500.0,0.00333333,-334.277,299.999969474,-372.686,28.4735,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1042.63101523,1.0,,-333.888430936,500,1.0,1.0
1.0,2,-339.763195488,839.701951076,-339.763195488,100,500.0,0.0025,-335.648,400.0,-369.012,28.6622,0.0025,5.4346e-20,0.3,0.0025,500.0,839.701951076,1.0,,-339.763195488,500,1.0,1.0
1.07521,1,-334.810062879,916.892699582,-334.810062879,100,465.026684987,0.000547329,-333.223,463.765932757,-364.338,29.2015,0.00338228,3.13148e-07,0.3,0.002,500.0,916.892699582,1.00813,0.0795653,-334.810062879,500,1.70489,0.27589
1.0,2,-330.479671117,903.031712164,-330.479671117,100,500.0,0.01,-330.48,100.0,-403.01,29.8999,0.01,3.50449e-18,0.3,0.01,500.0,903.031712164,1.0,,-330.479671117,500,1.0,1.0
1.0,2,-331.473078998,870.280182423,-331.473078998,100,500.0,0.005,-330.976,200.000000102,-382.263,29.6317,0.005,2.1793e-19,0.3,0.005,500.0,870.280182423,1.0,,-331.473078998,500,1.0,1.0
1.0,2,-336.194560774,1081.24504813,-336.194560774,100,500.0,0.00333333,-332.716,299.999969474,-375.929,30.7932,0.00333333,5.43914e-20,0.3,0.00333333,500.0,1081.24504813,1.0,,-336.194560774,500,1.0,1.0
1.0,2,-336.813691878,929.516129081,-336.813691878,100,500.0,0.0025,-333.74,400.0,-371.164,30.7306,0.0025,5.4346e-20,0.3,0.0025,500.0,929.516129081,1.0,,-336.813691878,500,1.0,1.0
1.025,1,-332.502081602,577.801293471,-332.502081602,100,487.804095141,0.00109078,-332.655,486.988102467,-366.544,29.529,0.0034407,1.07089e-07,0.3,0.002,500.0,577.801293471,0.998744,0.0267049,-332.502081602,500,1.71819,0.544704
1.0,2,-332.486521909,981.831254523,-332.486521909,100,500.0,0.01,-332.487,100.0,-399.896,31.1771,0.01,3.50449e-18,0.3,0.01,500.0,981.831254523,1.0,,-332.486521909,500,1.0,1.0
1.0,2,-332.392248281,827.669442016,-332.392248281,100,500.0,0.005,-332.439,200.000000102,-380.105,29.9283,0.005,2.1793e-19,0.3,0.005,500.0,827.669442016,1.0,,-332.392248281,500,1.0,1.0
1.0,2,-330.615974556,859.121657704,-330.615974556,100,500.0,0.00333333,-331.832,299.999969474,-370.75,29.6881,0.00333333,5.43914e-20,0.3,0.00333333,500.0,859.121657704,1.0,,-330.615974556,500,1.0,1.0
1.0,2,-335.58096083,910.310067768,-335.58096083,100,500.0,0.0025,-332.769,400.0,-366.474,29.8157,0.0025,5.4346e-20,0.3,0.0025,500.0,910.310067768,1.0,,-335.58096083,500,1.0,1.0
1.04641,1,-330.07762669,933.877980993,-330.07762669,100,477.82555687,0.000565592,-330.896,479.047753303,-361.733,29.1994,0.00271804,1.75304e-07,0.3,0.002,500.0,933.877980993,1.00574,0.0443308,-330.07762669,500,1.36682,0.28442
1.0,2,-333.566573183,931.232751201,-333.566573183,100,500.0,0.01,-333.567,100.0,-402.08,30.3631,0.01,3.50449e-18,0.3,0.01,500.0,931.232751201,1.0,,-333.566573183,500,1.0,1.0
1.0,2,-332.829391967,791.455058345,-332.829391967,100,500.0,0.005,-333.198,200.000000102,-381.644,29.2039,0.005,2.1793e-19,0.3,0.005,500.0,791.455058345,1.0,,-332.829391967,500,1.0,1.0
1.0,2,-333.031269229,791.961051067,-333.031269229,100,500.0,0.00333333,-333.142,299.999969474,-372.699,28.8085,0.00333333,5.43914e-20,0.3,0.00333333,500.0,791.961051067,1.0,,-333.031269229,500,1.0,1.0
1.0,2,-330.512113171,827.706087004,-330.512113171,100,500.0,0.0025,-332.485,400.0,-366.966,28.7855,0.0025,5.4346e-20,0.3,0.0025,500.0,827.706087004,1.0,,-330.512113171,500,1.0,1.0
1.04408,1,-331.129118746,715.91183735,-331.129118746,100,478.889130815,0.000842631,-330.846,476.153827886,-362.36,28.3615,0.00361799,2.00726e-07,0.3,0.002,500.0,715.91183735,1.00927,0.051116,-331.129118746,500,1.82576,0.42522
1.0,2,-330.8450393,749.917077821,-330.8450393,100,500.0,0.01,-330.845,100.0,-391.702,27.2473,0.01,3.50449e-18,0.3,0.01,500.0,749.917077821,1.0,,-330.8450393,500,1.0,1.0
1.0,2,-328.323900913,852.327873994,-328.323900913,100,500.0,0.005,-329.584,200.000000102,-374.698,28.1904,0.005,2.1793e-19,0.3,0.005,500.0,852.327873994,1.0,,-328.323900913,500,1.0,1.0
