AvgNormIw,AvgDiscRet,eRenyi2,MaxNormIw,MaxVanillaIw,VarNormIw,AvgVanillaIw,Bound,VarVanillaIw,MinNormIw,IterType,ESSClassic,MinVanillaIw,AvgRet,ESSRenyi,VarJ,J,BatchSize,VanillaAvgRet,VarRet,VarDiscRet,AvgEpLen,EpsThisIter
0.0049999994,49.0965652421243,1.0,0.005,1.0,2.179301e-19,1.0,22.424799,,0.005,2,200.00000010221265,1.0,49.0965652421243,500.0,79.30165,51.05992,500,49.0965652421243,6338.240431188742,6338.240431188742,50.98,100
0.0033333336,63.61991532258184,1.0,0.0033333334,1.0,5.4391416e-20,1.0,31.838228,,0.0033333334,2,299.999969473632,1.0,63.61991532258184,500.0,85.390175,55.246586,500,63.61991532258184,9284.616709836027,9284.616709836027,66.44,100
0.0024999997,45.61957205548095,1.0,0.0025,1.0,5.434597e-20,1.0,32.557274,,0.0025,2,400.0,1.0,45.61957205548095,500.0,82.46531,52.839836,500,45.61957205548095,5311.269502647136,5311.269502647136,48.08,100
0.0020000003,67.1677465360983,1.0,0.002,1.0,5.431875e-20,1.0,37.493084,,0.002,1,500.00000664260017,1.0,67.1677465360983,500.0,86.610504,55.705418,500,67.1677465360983,10242.981921054574,10242.981921054574,69.22,100
0.009999998,35.88551370143281,1.0,0.01,1.0,3.5044917e-18,1.0,18.687923,,0.01,2,100.0,1.0,35.88551370143281,500.0,28.801903,35.885513,500,35.88551370143281,837.9288602989336,837.9288602989336,37.4,100
0.0049999994,37.61962321105686,1.0,0.005,1.0,2.179301e-19,1.0,24.592033,,0.005,2,200.00000010221265,1.0,37.61962321105686,500.0,27.146904,36.752567,500,37.61962321105686,649.3492241650345,649.3492241650345,38.85,100
0.0033333336,45.08744018493208,1.0,0.0033333334,1.0,5.4391416e-20,1.0,16.21614,,0.0033333334,2,299.999969473632,1.0,45.08744018493208,500.0,41.221382,39.530857,500,45.08744018493208,3613.5197034661346,3613.5197034661346,46.53,100
0.0024999997,53.968259084685435,1.0,0.0025,1.0,5.434597e-20,1.0,22.4976,,0.0025,2,400.0,1.0,53.968259084685435,500.0,52.035603,43.140205,500,53.968259084685435,5633.211101655141,5633.211101655141,55.52,100
0.0020000003,47.433722683508094,1.0,0.002,1.0,5.431875e-20,1.0,25.53561,,0.002,1,500.00000664260017,1.0,47.433722683508094,500.0,51.930107,43.998917,500,47.433722683508094,2664.7635240764157,2664.7635240764157,48.21,100
0.009999998,42.10706029356766,1.0,0.01,1.0,3.5044917e-18,1.0,19.389105,,0.01,2,100.0,1.0,42.10706029356766,500.0,43.626038,42.10706,500,42.10706029356766,1922.4558356884986,1922.4558356884986,44.82,100
0.0049999994,61.44279659126706,1.0,0.005,1.0,2.179301e-19,1.0,22.4567,,0.005,2,200.00000010221265,1.0,61.44279659126706,500.0,71.65402,51.774925,500,61.44279659126706,8261.042147943632,8261.042147943632,63.89,100
0.0033333336,63.3796358464886,1.0,0.0033333334,1.0,5.4391416e-20,1.0,31.704937,,0.0033333334,2,299.999969473632,1.0,63.3796358464886,500.0,83.552284,55.643166,500,63.3796358464886,10691.489546815255,10691.489546815255,65.88,100
0.0024999997,57.40457900282243,1.0,0.0025,1.0,5.434597e-20,1.0,35.3524,,0.0025,2,400.0,1.0,57.40457900282243,500.0,83.67057,56.08352,500,57.40457900282243,7129.0710712953605,7129.0710712953605,59.93,100
0.0020000003,52.68531643837277,1.0,0.002,1.0,5.431875e-20,1.0,36.861404,,0.002,1,500.00000664260017,1.0,52.68531643837277,500.0,82.25282,55.403877,500,52.68531643837277,5874.069527066879,5874.069527066879,55.21,100
0.009999998,48.27528563311873,1.0,0.01,1.0,3.5044917e-18,1.0,7.712616,,0.01,2,100.0,1.0,48.27528563311873,500.0,75.48079,48.27528,500,48.27528563311873,5754.898047510319,5754.898047510319,50.51,100
0.0049999994,49.96921592870859,1.0,0.005,1.0,2.179301e-19,1.0,20.440115,,0.005,2,200.00000010221265,1.0,49.96921592870859,500.0,72.510864,49.12225,500,49.96921592870859,4865.522426373321,4865.522426373321,52.76,100
0.0033333336,49.51060534819494,1.0,0.0033333334,1.0,5.4391416e-20,1.0,25.735413,,0.0033333334,2,299.999969473632,1.0,49.51060534819494,500.0,72.35406,49.251705,500,49.51060534819494,5241.999175822955,5241.999175822955,51.36,100
0.0024999997,42.50868465727416,1.0,0.0025,1.0,5.434597e-20,1.0,27.200241,,0.0025,2,400.0,1.0,42.50868465727416,500.0,68.589165,47.56595,500,42.50868465727416,3109.556797807892,3109.556797807892,44.1,100
0.0020000003,61.97562262863598,1.0,0.002,1.0,5.431875e-20,1.0,32.232246,,0.002,1,500.00000664260017,1.0,61.97562262863598,500.0,74.96729,50.447887,500,61.97562262863598,9208.549005404844,9208.549005404844,65.15,100
0.009999998,55.21108355007637,1.0,0.01,1.0,3.5044917e-18,1.0,15.025166,,0.01,2,100.0,1.0,55.21108355007637,500.0,80.88997,55.211082,500,55.21108355007637,6609.281626029348,6609.281626029348,56.88,100
0.0049999994,54.4914640185786,1.0,0.005,1.0,2.179301e-19,1.0,25.862408,,0.005,2,200.00000010221265,1.0,54.4914640185786,500.0,80.42007,54.851273,500,54.4914640185786,6455.8867478448465,6455.8867478448465,56.04,100
0.0033333336,59.332645112262455,1.0,0.0033333334,1.0,5.4391416e-20,1.0,32.675762,,0.0033333334,2,299.999969473632,1.0,59.332645112262455,500.0,82.30243,56.34507,500,59.332645112262455,7447.380035136907,7447.380035136907,63.39,100
0.0024999997,55.337353962211246,1.0,0.0025,1.0,5.434597e-20,1.0,35.594917,,0.0025,2,400.0,1.0,55.337353962211246,500.0,83.678825,56.09314,500,55.337353962211246,7764.398879249066,7764.398879249066,58.19,100
0.0020000003,42.83554344206449,1.0,0.002,1.0,5.431875e-20,1.0,35.107452,,0.002,1,500.00000664260017,1.0,42.83554344206449,500.0,77.76705,53.44162,500,42.83554344206449,2110.4727266296477,2110.4727266296477,43.87,100
0.009999998,48.49827711938647,1.0,0.01,1.0,3.5044917e-18,1.0,8.238205,,0.01,2,100.0,1.0,48.49827711938647,500.0,75.125786,48.498276,500,48.49827711938647,5700.892154762799,5700.892154762799,51.16,100
0.0049999994,61.988763599752204,1.0,0.005,1.0,2.179301e-19,1.0,26.568926,,0.005,2,200.00000010221265,1.0,61.988763599752204,500.0,79.07672,55.24352,500,61.988763599752204,6839.773279769046,6839.773279769046,63.96,100
0.0033333336,49.157332048390145,1.0,0.0033333334,1.0,5.4391416e-20,1.0,29.802088,,0.0033333334,2,299.999969473632,1.0,49.157332048390145,500.0,74.23724,53.214794,500,49.157332048390145,4042.9827659564207,4042.9827659564207,50.88,100
0.0024999997,66.48329225121901,1.0,0.0025,1.0,5.434597e-20,1.0,36.189648,,0.0025,2,400.0,1.0,66.48329225121901,500.0,80.96163,56.531914,500,66.48329225121901,9650.104016575526,9650.104016575526,68.84,100
0.0020000003,54.27106366942416,1.0,0.002,1.0,5.431875e-20,1.0,37.885075,,0.002,1,500.00000664260017,1.0,54.27106366942416,500.0,79.73964,56.07975,500,54.27106366942416,5625.060929860747,5625.060929860747,56.41,100
0.009999998,38.169709918980665,1.0,0.01,1.0,3.5044917e-18,1.0,24.154343,,0.01,2,100.0,1.0,38.169709918980665,500.0,27.347189,38.16971,500,38.169709918980665,755.4230564148141,755.4230564148141,39.55,100
0.0049999994,48.14580846131373,1.0,0.005,1.0,2.179301e-19,1.0,14.670574,,0.005,2,200.00000010221265,1.0,48.14580846131373,500.0,49.52263,43.15776,500,48.14580846131373,4148.8396704790475,4148.8396704790475,49.56,100
0.0033333336,59.50298452312747,1.0,0.0033333334,1.0,5.4391416e-20,1.0,25.338655,,0.0033333334,2,299.999969473632,1.0,59.50298452312747,500.0,63.590652,48.606167,500,59.50298452312747,7119.415004553194,7119.415004553194,61.68,100
0.0024999997,49.48288917940172,1.0,0.0025,1.0,5.434597e-20,1.0,28.67509,,0.0025,2,400.0,1.0,49.48288917940172,500.0,66.540665,48.825348,500,49.48288917940172,5635.100253982374,5635.100253982374,52.24,100
0.0020000003,69.47377971724168,1.0,0.002,1.0,5.431875e-20,1.0,34.67009,,0.002,1,500.00000664260017,1.0,69.47377971724168,500.0,80.55924,52.955036,500,69.47377971724168,14542.65155999576,14542.65155999576,72.56,100
0.009999998,56.399292278931355,1.0,0.01,1.0,3.5044917e-18,1.0,16.121323,,0.01,2,100.0,1.0,56.399292278931355,500.0,81.799774,56.399292,500,56.399292278931355,6758.792261384218,6758.792261384218,58.45,100
0.0049999994,40.24127606817259,1.0,0.005,1.0,2.179301e-19,1.0,19.389635,,0.005,2,200.00000010221265,1.0,40.24127606817259,500.0,68.55664,48.320282,500,40.24127606817259,2604.3253111170256,2604.3253111170256,41.54,100
0.0033333336,40.12527177760038,1.0,0.0033333334,1.0,5.4391416e-20,1.0,21.96684,,0.0033333334,2,299.999969473632,1.0,40.12527177760038,500.0,65.06749,45.588615,500,40.12527177760038,3289.4300859944037,3289.4300859944037,42.66,100
0.0024999997,56.14539404215185,1.0,0.0025,1.0,5.434597e-20,1.0,27.770748,,0.0025,2,400.0,1.0,56.14539404215185,500.0,69.177795,48.227806,500,56.14539404215185,6421.568297233359,6421.568297233359,59.12,100
0.0020000003,69.99969354382068,1.0,0.002,1.0,5.431875e-20,1.0,34.284836,,0.002,1,500.00000664260017,1.0,69.99969354382068,500.0,78.36431,52.582184,500,69.99969354382068,11296.300671138375,11296.300671138375,73.05,100
0.009999998,54.29200548597513,1.0,0.01,1.0,3.5044917e-18,1.0,13.756332,,0.01,2,100.0,1.0,54.29200548597513,500.0,76.91438,54.292,500,54.29200548597513,5975.579442654784,5975.579442654784,57.16,100
0.0049999994,56.96619573832297,1.0,0.005,1.0,2.179301e-19,1.0,26.752218,,0.005,2,200.00000010221265,1.0,56.96619573832297,500.0,86.150764,55.629097,500,56.96619573832297,9014.656308306505,9014.656308306505,59.66,100
0.0033333336,57.690480092253836,1.0,0.0033333334,1.0,5.4391416e-20,1.0,32.738358,,0.0033333334,2,299.999969473632,1.0,57.690480092253836,500.0,86.20844,56.31623,500,57.690480092253836,7524.183369098013,7524.183369098013,59.62,100
0.0024999997,40.95373452466119,1.0,0.0025,1.0,5.434597e-20,1.0,32.05657,,0.0025,2,400.0,1.0,40.95373452466119,500.0,78.62573,52.475605,500,40.95373452466119,2278.1192142749414,2278.1192142749414,42.89,100
0.0020000003,53.96119868284888,1.0,0.002,1.0,5.431875e-20,1.0,34.486996,,0.002,1,500.00000664260017,1.0,53.96119868284888,500.0,78.96534,52.772717,500,53.96119868284888,6512.959106354573,6512.959106354573,56.31,100
0.009999998,45.60095546745966,1.0,0.01,1.0,3.5044917e-18,1.0,4.970833,,0.01,2,100.0,1.0,45.60095546745966,500.0,71.40882,45.600952,500,45.60095546745966,5150.726241847655,5150.726241847655,48.21,100
0.0049999994,48.90258522795827,1.0,0.005,1.0,2.179301e-19,1.0,18.521936,,0.005,2,200.00000010221265,1.0,48.90258522795827,500.0,65.03655,47.25177,500,48.90258522795827,3388.725241341347,3388.725241341347,50.71,100
0.0033333336,63.18027779205795,1.0,0.0033333334,1.0,5.4391416e-20,1.0,29.078781,,0.0033333334,2,299.999969473632,1.0,63.18027779205795,500.0,74.68465,52.56128,500,63.18027779205795,8186.602787249576,8186.602787249576,65.5,100
0.0024999997,52.433210690983394,1.0,0.0025,1.0,5.434597e-20,1.0,32.19281,,0.0025,2,400.0,1.0,52.433210690983394,500.0,76.20231,52.52925,500,52.433210690983394,6559.359365039293,6559.359365039293,53.46,100
0.0020000003,67.19754291758284,1.0,0.002,1.0,5.431875e-20,1.0,37.194553,,0.002,1,500.00000664260017,1.0,67.19754291758284,500.0,83.9197,55.46292,500,67.19754291758284,11932.60906795027,11932.60906795027,69.39,100
0.009999998,67.84700772450475,1.0,0.01,1.0,3.5044917e-18,1.0,27.295975,,0.01,2,100.0,1.0,67.84700772450475,500.0,101.870094,67.84701,500,67.84700772450475,10482.340443858726,10482.340443858726,70.21,100
0.0049999994,49.757280963601026,1.0,0.005,1.0,2.179301e-19,1.0,30.128233,,0.005,2,200.00000010221265,1.0,49.757280963601026,500.0,89.99088,58.802143,500,49.757280963601026,5712.709806687514,5712.709806687514,51.82,100
0.0033333336,51.04642240451019,1.0,0.0033333334,1.0,5.4391416e-20,1.0,31.821651,,0.0033333334,2,299.999969473632,1.0,51.04642240451019,500.0,84.80717,56.216908,500,51.04642240451019,5393.886128268455,5393.886128268455,52.64,100
0.0024999997,48.956278230115274,1.0,0.0025,1.0,5.434597e-20,1.0,33.274837,,0.0025,2,400.0,1.0,48.956278230115274,500.0,83.37592,54.40175,500,48.956278230115274,6252.398027476713,6252.398027476713,50.5,100
0.0020000003,49.6724752214325,1.0,0.002,1.0,5.431875e-20,1.0,34.559406,,0.002,1,500.00000664260017,1.0,49.6724752214325,500.0,80.078255,53.45589,500,49.6724752214325,4281.370302980038,4281.370302980038,51.85,100
0.009999998,51.65244488701319,1.0,0.01,1.0,3.5044917e-18,1.0,11.260761,,0.01,2,100.0,1.0,51.65244488701319,500.0,67.37361,51.652447,500,51.65244488701319,4585.054068311516,4585.054068311516,53.73,100
0.0049999994,44.888107356407176,1.0,0.005,1.0,2.179301e-19,1.0,19.69282,,0.005,2,200.00000010221265,1.0,44.888107356407176,500.0,67.33791,48.27028,500,44.888107356407176,4552.231316966833,4552.231316966833,46.6,100
0.0033333336,45.66203532330354,1.0,0.0033333334,1.0,5.4391416e-20,1.0,24.067463,,0.0033333334,2,299.999969473632,1.0,45.66203532330354,500.0,64.76325,47.40086,500,45.66203532330354,3544.962169583218,3544.962169583218,47.81,100
0.0024999997,43.556836246225785,1.0,0.0025,1.0,5.434597e-20,1.0,26.232542,,0.0025,2,400.0,1.0,43.556836246225785,500.0,62.086586,46.439857,500,43.556836246225785,2853.5905965571487,2853.5905965571487,44.73,100
0.0020000003,42.413435784726516,1.0,0.002,1.0,5.431875e-20,1.0,27.560602,,0.002,1,500.00000664260017,1.0,42.413435784726516,500.0,60.08315,45.634575,500,42.413435784726516,2644.422024481282,2644.422024481282,44.03,100
0.009999998,46.463370736516374,1.0,0.01,1.0,3.5044917e-18,1.0,5.8052597,,0.01,2,100.0,1.0,46.463370736516374,500.0,71.86457,46.46337,500,46.463370736516374,5216.683824667602,5216.683824667602,48.58,100
0.0049999994,40.49960561115746,1.0,0.005,1.0,2.179301e-19,1.0,14.731861,,0.005,2,200.00000010221265,1.0,40.49960561115746,500.0,56.928143,43.481487,500,40.49960561115746,1312.451755872586,1312.451755872586,42.56,100
0.0033333336,48.769731607184696,1.0,0.0033333334,1.0,5.4391416e-20,1.0,21.770262,,0.0033333334,2,299.999969473632,1.0,48.769731607184696,500.0,61.137432,45.244232,500,48.769731607184696,4760.690875851344,4760.690875851344,51.51,100
0.0024999997,67.32314233394652,1.0,0.0025,1.0,5.434597e-20,1.0,30.434902,,0.0025,2,400.0,1.0,67.32314233394652,500.0,72.77996,50.763958,500,67.32314233394652,9705.78649862509,9705.78649862509,70.67,100
0.0020000003,41.212600293607395,1.0,0.002,1.0,5.431875e-20,1.0,30.67083,,0.002,1,500.00000664260017,1.0,41.212600293607395,500.0,69.38881,48.85369,500,41.212600293607395,2841.773993483657,2841.773993483657,42.79,100
0.009999998,52.81312884911129,1.0,0.01,1.0,3.5044917e-18,1.0,12.213875,,0.01,2,100.0,1.0,52.81312884911129,500.0,80.619446,52.813126,500,52.81312884911129,6565.146395165324,6565.146395165324,55.84,100
0.0049999994,57.20018446783376,1.0,0.005,1.0,2.179301e-19,1.0,26.298649,,0.005,2,200.00000010221265,1.0,57.20018446783376,500.0,83.18364,55.006653,500,57.20018446783376,7403.9589942551975,7403.9589942551975,59.4,100
0.0033333336,54.978909151406945,1.0,0.0033333334,1.0,5.4391416e-20,1.0,31.535961,,0.0033333334,2,299.999969473632,1.0,54.978909151406945,500.0,80.03553,54.997406,500,54.978909151406945,5432.342073837832,5432.342073837832,57.16,100
0.0024999997,47.94711869346023,1.0,0.0025,1.0,5.434597e-20,1.0,32.916626,,0.0025,2,400.0,1.0,47.94711869346023,500.0,77.22838,53.234833,500,47.94711869346023,4649.046055413412,4649.046055413412,49.94,100
0.0020000003,52.85601561003962,1.0,0.002,1.0,5.431875e-20,1.0,34.985916,,0.002,1,500.00000664260017,1.0,52.85601561003962,500.0,77.168816,53.159073,500,52.85601561003962,5977.903579807066,5977.903579807066,54.69,100
0.009999998,45.094473821395994,1.0,0.01,1.0,3.5044917e-18,1.0,4.652771,,0.01,2,100.0,1.0,45.094473821395994,500.0,63.64998,45.094475,500,45.094473821395994,4092.2421989976447,4092.2421989976447,46.4,100
0.0049999994,52.404069216603645,1.0,0.005,1.0,2.179301e-19,1.0,20.126076,,0.005,2,200.00000010221265,1.0,52.404069216603645,500.0,69.87284,48.749268,500,52.404069216603645,5743.83081106386,5743.83081106386,54.28,100
0.0033333336,45.53610604063062,1.0,0.0033333334,1.0,5.4391416e-20,1.0,24.307482,,0.0033333334,2,299.999969473632,1.0,45.53610604063062,500.0,68.318695,47.67822,500,45.53610604063062,4273.761850365658,4273.761850365658,47.3,100
0.0024999997,55.849003376986445,1.0,0.0025,1.0,5.434597e-20,1.0,29.357182,,0.0025,2,400.0,1.0,55.849003376986445,500.0,72.29396,49.72091,500,55.849003376986445,6922.4853943900625,6922.4853943900625,58.64,100
0.0020000003,44.29819382281683,1.0,0.002,1.0,5.431875e-20,1.0,30.422499,,0.002,1,500.00000664260017,1.0,44.29819382281683,500.0,67.09941,48.63637,500,44.29819382281683,1598.444782903942,1598.444782903942,45.89,100
0.009999998,49.75725990900346,1.0,0.01,1.0,3.5044917e-18,1.0,9.884644,,0.01,2,100.0,1.0,49.75725990900346,500.0,57.933205,49.75726,500,49.75725990900346,3390.157700051169,3390.157700051169,51.46,100
0.0049999994,46.00386584805482,1.0,0.005,1.0,2.179301e-19,1.0,18.878601,,0.005,2,200.00000010221265,1.0,46.00386584805482,500.0,63.201252,47.88056,500,46.00386584805482,4672.218825369605,4672.218825369605,48.07,100
0.0033333336,48.16586043858991,1.0,0.0033333334,1.0,5.4391416e-20,1.0,24.083359,,0.0033333334,2,299.999969473632,1.0,48.16586043858991,500.0,68.209694,47.975662,500,48.16586043858991,6029.1274485217355,6029.1274485217355,50.1,100
0.0024999997,61.55188525921933,1.0,0.0025,1.0,5.434597e-20,1.0,30.678375,,0.0025,2,400.0,1.0,61.55188525921933,500.0,76.10574,51.369717,500,61.55188525921933,9164.055576831706,9164.055576831706,63.32,100
0.0020000003,66.94919643301087,1.0,0.002,1.0,5.431875e-20,1.0,35.97872,,0.002,1,500.00000664260017,1.0,66.94919643301087,500.0,81.39614,54.48562,500,66.94919643301087,9862.767836618252,9862.767836618252,70.34,100
0.009999998,58.653468044220645,1.0,0.01,1.0,3.5044917e-18,1.0,18.087173,,0.01,2,100.0,1.0,58.653468044220645,500.0,98.92743,58.653465,500,58.653468044220645,9885.492465790698,9885.492465790698,61.01,100
0.0049999994,47.11169861424357,1.0,0.005,1.0,2.179301e-19,1.0,24.197886,,0.005,2,200.00000010221265,1.0,47.11169861424357,500.0,83.399185,52.882587,500,47.11169861424357,4098.5899918083915,4098.5899918083915,49.33,100
0.0033333336,65.90418286390259,1.0,0.0033333334,1.0,5.4391416e-20,1.0,33.646072,,0.0033333334,2,299.999969473632,1.0,65.90418286390259,500.0,94.01207,57.223118,500,65.90418286390259,12617.087132622968,12617.087132622968,68.85,100
0.0024999997,44.921197299549924,1.0,0.0025,1.0,5.434597e-20,1.0,33.729317,,0.0025,2,400.0,1.0,44.921197299549924,500.0,86.7954,54.147636,500,44.921197299549924,3540.8667553262285,3540.8667553262285,45.98,100
0.0020000003,41.14819391603737,1.0,0.002,1.0,5.431875e-20,1.0,33.28505,,0.002,1,500.00000664260017,1.0,41.14819391603737,500.0,80.59746,51.54775,500,41.14819391603737,2233.1291673845517,2233.1291673845517,43.42,100
0.009999998,42.33245968032633,1.0,0.01,1.0,3.5044917e-18,1.0,16.574402,,0.01,2,100.0,1.0,42.33245968032633,500.0,44.3033,42.33246,500,42.33245968032633,1982.6084411504,1982.6084411504,43.72,100
0.0049999994,57.925338333618484,1.0,0.005,1.0,2.179301e-19,1.0,21.26858,,0.005,2,200.00000010221265,1.0,57.925338333618484,500.0,73.23186,50.1289,500,57.925338333618484,8728.745935304205,8728.745935304205,59.91,100
0.0033333336,49.088553900459964,1.0,0.0033333334,1.0,5.4391416e-20,1.0,26.21777,,0.0033333334,2,299.999969473632,1.0,49.088553900459964,500.0,67.92265,49.78212,500,49.088553900459964,3145.3805590069464,3145.3805590069464,50.91,100
0.0024999997,40.603094765393756,1.0,0.0025,1.0,5.434597e-20,1.0,27.08003,,0.0025,2,400.0,1.0,40.603094765393756,500.0,62.174366,47.48736,500,40.603094765393756,1574.7072462187193,1574.7072462187193,42.55,100
0.0020000003,40.91284017256567,1.0,0.002,1.0,5.431875e-20,1.0,27.919594,,0.002,1,500.00000664260017,1.0,40.91284017256567,500.0,57.42023,46.172462,500,40.91284017256567,998.2042755784461,998.2042755784461,42.32,100
0.009999998,43.255395198526855,1.0,0.01,1.0,3.5044917e-18,1.0,2.5389824,,0.01,2,100.0,1.0,43.255395198526855,500.0,59.670937,43.255394,500,43.255395198526855,3596.5865327324923,3596.5865327324923,45.52,100
0.0049999994,58.09756806246713,1.0,0.005,1.0,2.179301e-19,1.0,21.885628,,0.005,2,200.00000010221265,1.0,58.09756806246713,500.0,72.499985,50.67648,500,58.09756806246713,6910.839805852164,6910.839805852164,60.07,100
0.0033333336,53.67951474815554,1.0,0.0033333334,1.0,5.4391416e-20,1.0,28.074661,,0.0033333334,2,299.999969473632,1.0,53.67951474815554,500.0,77.60433,51.67749,500,53.67951474815554,7625.035869944106,7625.035869944106,56.39,100
0.0024999997,46.50752439714913,1.0,0.0025,1.0,5.434597e-20,1.0,29.944351,,0.0025,2,400.0,1.0,46.50752439714913,500.0,75.51045,50.385002,500,46.50752439714913,4767.650471949304,4767.650471949304,47.96,100
0.0020000003,52.0154492597027,1.0,0.002,1.0,5.431875e-20,1.0,32.428413,,0.002,1,500.00000664260017,1.0,52.0154492597027,500.0,75.21432,50.71109,500,52.0154492597027,5531.841484941357,5531.841484941357,54.69,100
0.009999998,56.288998473726416,1.0,0.01,1.0,3.5044917e-18,1.0,16.031677,,0.01,2,100.0,1.0,56.288998473726416,500.0,92.336,56.288998,500,56.288998473726416,8612.05693852543,8612.05693852543,58.72,100
0.0049999994,45.8886567792013,1.0,0.005,1.0,2.179301e-19,1.0,22.333008,,0.005,2,200.00000010221265,1.0,45.8886567792013,500.0,77.27973,51.08882,500,45.8886567792013,3398.276022285671,3398.276022285671,48.37,100
0.0033333336,46.07863274133056,1.0,0.0033333334,1.0,5.4391416e-20,1.0,25.910692,,0.0033333334,2,299.999969473632,1.0,46.07863274133056,500.0,73.69475,49.418762,500,46.07863274133056,4375.450779716653,4375.450779716653,47.99,100
0.0024999997,48.922462250250476,1.0,0.0025,1.0,5.434597e-20,1.0,28.9361,,0.0025,2,400.0,1.0,48.922462250250476,500.0,72.786476,49.294685,500,48.922462250250476,4948.036734623055,4948.036734623055,50.17,100
0.0020000003,51.26197133086387,1.0,0.002,1.0,5.431875e-20,1.0,31.369537,,0.002,1,500.00000664260017,1.0,51.26197133086387,500.0,73.45992,49.68814,500,51.26197133086387,5845.674908180842,5845.674908180842,53.17,100
0.009999998,46.70009587163843,1.0,0.01,1.0,3.5044917e-18,1.0,6.2233047,,0.01,2,100.0,1.0,46.70009587163843,500.0,62.371037,46.700096,500,46.70009587163843,3929.4408175380827,3929.4408175380827,48.38,100
0.0049999994,52.116977325917695,1.0,0.005,1.0,2.179301e-19,1.0,20.787125,,0.005,2,200.00000010221265,1.0,52.116977325917695,500.0,70.71512,49.40854,500,52.116977325917695,6158.018028913752,6158.018028913752,54.4,100
0.0033333336,51.09046689649488,1.0,0.0033333334,1.0,5.4391416e-20,1.0,26.599892,,0.0033333334,2,299.999969473632,1.0,51.09046689649488,500.0,70.568596,49.969177,500,51.09046689649488,4986.5025363883515,4986.5025363883515,53.16,100
0.0024999997,34.6658972964616,1.0,0.0025,1.0,5.434597e-20,1.0,25.90496,,0.0025,2,400.0,1.0,34.6658972964616,500.0,62.440346,46.143356,500,34.6658972964616,484.6097702667419,484.6097702667419,35.83,100
0.0020000003,48.76513566619711,1.0,0.002,1.0,5.431875e-20,1.0,28.565948,,0.002,1,500.00000664260017,1.0,48.76513566619711,500.0,61.738598,46.66772,500,48.76513566619711,3492.5091704760903,3492.5091704760903,50.79,100
0.009999998,56.70912839954035,1.0,0.01,1.0,3.5044917e-18,1.0,16.380283,,0.01,2,100.0,1.0,56.70912839954035,500.0,89.115616,56.709126,500,56.70912839954035,8021.8116939262245,8021.8116939262245,59.83,100
0.0049999994,51.86712022143371,1.0,0.005,1.0,2.179301e-19,1.0,25.674381,,0.005,2,200.00000010221265,1.0,51.86712022143371,500.0,78.72906,54.288124,500,51.86712022143371,4488.093892835987,4488.093892835987,54.46,100
0.0033333336,48.59440730014181,1.0,0.0033333334,1.0,5.4391416e-20,1.0,28.998703,,0.0033333334,2,299.999969473632,1.0,48.59440730014181,500.0,72.95,52.39022,500,48.59440730014181,3582.793374985139,3582.793374985139,50.47,100
0.0024999997,42.4934316243027,1.0,0.0025,1.0,5.434597e-20,1.0,29.623415,,0.0025,2,400.0,1.0,42.4934316243027,500.0,69.11343,49.916023,500,42.4934316243027,3099.083236537282,3099.083236537282,44.39,100
0.0020000003,56.243488304133336,1.0,0.002,1.0,5.431875e-20,1.0,33.031254,,0.002,1,500.00000664260017,1.0,56.243488304133336,500.0,72.43225,51.181515,500,56.243488304133336,7165.114357680978,7165.114357680978,59.03,100
0.009999998,43.06693688434714,1.0,0.01,1.0,3.5044917e-18,1.0,3.8663712,,0.01,2,100.0,1.0,43.06693688434714,500.0,54.917583,43.066936,500,43.06693688434714,3046.405271784982,3046.405271784982,44.85,100
0.0049999994,53.64256628746648,1.0,0.005,1.0,2.179301e-19,1.0,20.635767,,0.005,2,200.00000010221265,1.0,53.64256628746648,500.0,63.100075,48.35475,500,53.64256628746648,4940.784653162121,4940.784653162121,54.47,100
0.0033333336,53.54099160627578,1.0,0.0033333334,1.0,5.4391416e-20,1.0,26.519922,,0.0033333334,2,299.999969473632,1.0,53.54099160627578,500.0,72.58344,50.083496,500,53.54099160627578,7902.924126750772,7902.924126750772,56.26,100
0.0024999997,55.3631969427528,1.0,0.0025,1.0,5.434597e-20,1.0,30.993303,,0.0025,2,400.0,1.0,55.3631969427528,500.0,74.09404,51.403423,500,55.3631969427528,6195.692781984281,6195.692781984281,57.56,100
0.0020000003,58.93548403937113,1.0,0.002,1.0,5.431875e-20,1.0,34.654472,,0.002,1,500.00000664260017,1.0,58.93548403937113,500.0,77.98995,52.90984,500,58.93548403937113,8491.983426975796,8491.983426975796,61.45,100
0.009999998,47.73255546863222,1.0,0.01,1.0,3.5044917e-18,1.0,22.31808,,0.01,2,100.0,1.0,47.73255546863222,500.0,54.155422,47.73255,500,47.73255546863222,2962.434181314141,2962.434181314141,50.07,100
0.0049999994,48.93714909616967,1.0,0.005,1.0,2.179301e-19,1.0,19.9939,,0.005,2,200.00000010221265,1.0,48.93714909616967,500.0,58.78139,48.334854,500,48.93714909616967,4017.1404355276804,4017.1404355276804,50.11,100
0.0033333336,46.40862484886089,1.0,0.0033333334,1.0,5.4391416e-20,1.0,24.106174,,0.0033333334,2,299.999969473632,1.0,46.40862484886089,500.0,59.640648,47.69278,500,46.40862484886089,3796.002348094653,3796.002348094653,48.84,100
