Delta,ESSClassic,VarDiscRet,MaxVanillaIw,AvgVanillaIw,AvgNormIw,MaxNormIw,MinNormIw,VarJ,VanillaAvgRet,AvgRet,IterType,J,ESSRenyi,AvgDiscRet,VarNormIw,BatchSize,VarRet,eRenyi2,Bound,VarVanillaIw,AvgEpLen,EpsThisIter,MinVanillaIw
0.4,99.99998092658188,0.0023658682425003836,1.0003203,1.0000035,0.010000002,0.010003169,0.009996834,0.048396252,4999.950512058614,4999.950512058614,1,4999.951,100.0,4999.950512058614,1.0611757e-12,100,0.0023658682425003836,1.0,4387.5786,1.0612501e-08,500.0,100,0.9996869
0.4,100.0,0.0026896458324450214,1.0,1.0,0.009999998,0.01,0.01,0.051644668,4999.94679155043,4999.94679155043,1,4999.947,100.0,4999.94679155043,3.5044917e-18,100,0.0026896458324450214,1.0,4387.574,,500.0,100,1.0
0.4,99.99997711164745,0.0025089800712733198,1.0002185,0.99999243,0.01,0.010002261,0.0099949,0.049817745,4999.948672069479,4999.948672069479,1,4999.949,100.0,4999.948672069479,2.6519464e-12,100,0.0025089800712733198,1.0,4387.5767,2.651962e-08,500.0,100,0.9994824
0.4,100.0,0.002413557796470775,1.0,1.0,0.009999998,0.01,0.01,0.048899118,4999.948907697722,4999.948907697722,1,4999.949,100.0,4999.948907697722,3.5044917e-18,100,0.002413557796470775,1.0,4387.5767,,500.0,100,1.0
0.4,99.99984357469367,0.0029571442752082413,1.0017278,0.9998536,0.01,0.010018745,0.009939015,0.05406649,4999.9468444497215,4999.9468444497215,1,4999.9473,99.99995231630692,4999.9468444497215,1.5771083e-10,100,0.0029571442752082413,1.0000005,4387.5747,1.5766574e-06,500.0,100,0.99375594
0.4,99.99999237054013,0.002789214482764996,1.0001951,0.99999136,0.01,0.0100020375,0.009997481,0.05257013,4999.949472635915,4999.949472635915,1,4999.95,100.0,4999.949472635915,8.115245e-13,100,0.002789214482764996,1.0,4387.5776,8.114972e-09,500.0,100,0.99973947
0.4,99.99995422482546,0.0021234811342827537,1.0021554,1.0000257,0.010000002,0.010021296,0.009989005,0.045874435,4999.9510732296585,4999.9510732296585,1,4999.9517,99.99997615814777,4999.9510732296585,4.2373778e-11,100,0.0021234811342827537,1.0000002,4387.579,4.237592e-07,500.0,100,0.99892616
0.4,100.0,0.0021826785394726913,1.0,1.0,0.009999998,0.01,0.01,0.046464138,4999.949379421558,4999.949379421558,1,4999.9497,100.0,4999.949379421558,3.5044917e-18,100,0.0021826785394726913,1.0,4387.577,,500.0,100,1.0
0.4,98.01125901024346,249994.61540192194,1.2043989,0.9617214,0.01,0.012523365,0.0039780815,355.91937,4949.9466713637985,4949.9466713637985,1,4964.282,97.7725716996427,4949.9466713637985,2.0495925e-06,100,249994.61540192194,1.0227817,4344.9736,0.018956847,495.01,100,0.38258064
0.4,99.9999465891212,0.04831064973100172,1.0006292,0.9999038,0.01,0.010007255,0.009944008,0.21751943,4999.929933456853,4999.929933456853,1,4999.9307,99.99998807907247,4999.929933456853,6.8941824e-11,100,0.04831064973100172,1.0000001,4387.558,6.892823e-07,500.0,100,0.99430513
0.4,99.99997711198797,0.0025364325707823896,1.0003682,1.0000073,0.010000002,0.010003609,0.009991016,0.05009518,4999.953438052197,4999.953438052197,1,4999.954,100.0,4999.953438052197,4.0419447e-12,100,0.0025364325707823896,1.0,4387.5815,4.0418367e-08,500.0,100,0.99910897
0.4,100.0,0.004761812594596395,1.0,1.0,0.009999998,0.01,0.01,0.06866446,4999.944175720784,4999.944175720784,1,4999.9443,100.0,4999.944175720784,3.5044917e-18,100,0.004761812594596395,1.0,4387.572,,500.0,100,1.0
0.4,100.0,0.005180745438610285,1.0,1.0,0.009999998,0.01,0.01,0.07158233,4999.945308985264,4999.945308985264,1,4999.9453,100.0,4999.945308985264,3.5044917e-18,100,0.005180745438610285,1.0,4387.5728,,500.0,100,1.0
0.4,99.99998092741858,0.0027843569684661037,1.0010589,1.0000473,0.010000002,0.010010116,0.009988845,0.05249332,4999.945718682225,4999.945718682225,1,4999.946,99.99998807907247,4999.945718682225,1.1863358e-11,100,0.0027843569684661037,1.0000001,4387.573,1.18644074e-07,500.0,100,0.99893177
0.4,100.0,0.0025627010446353624,1.0,1.0,0.009999998,0.01,0.01,0.05036753,4999.945958229456,4999.945958229456,1,4999.946,100.0,4999.945958229456,3.5044917e-18,100,0.0025627010446353624,1.0,4387.573,,500.0,100,1.0
0.4,100.0,0.0024870321087443904,1.0,1.0,0.009999998,0.01,0.01,0.04961276,4999.95409130643,4999.95409130643,1,4999.954,100.0,4999.95409130643,3.5044917e-18,100,0.0024870321087443904,1.0,4387.5815,,500.0,100,1.0
0.4,99.99996566924999,0.0026548271831036536,1.0012306,1.0000442,0.010000002,0.010011864,0.009991819,0.05124868,4999.948127877971,4999.948127877971,1,4999.9487,99.99998807907247,4999.948127877971,1.4140353e-11,100,0.0026548271831036536,1.0000001,4387.576,1.4141452e-07,500.0,100,0.99922603
0.4,100.0,0.0036227824165191765,1.0,1.0,0.009999998,0.01,0.01,0.059862643,4999.937462618102,4999.937462618102,1,4999.9375,100.0,4999.937462618102,3.5044917e-18,100,0.0036227824165191765,1.0,4387.565,,500.0,100,1.0
0.4,99.99995422473815,0.0029031274417525925,1.0027146,1.0000238,0.009999999,0.010026908,0.009971107,0.053580932,4999.946387617244,4999.946387617244,1,4999.947,99.99996423722592,4999.946387617244,6.781823e-11,100,0.0029031274417525925,1.0000004,4387.574,6.782114e-07,500.0,100,0.9971345
0.4,99.99989317301961,0.004193072815053406,1.0020124,0.9998545,0.01,0.010021582,0.009966763,0.06435195,4999.94036700411,4999.94036700411,1,4999.9404,99.99992847447743,4999.94036700411,1.08203266e-10,100,0.004193072815053406,1.0000007,4387.568,1.081723e-06,500.0,100,0.9965313
0.4,99.99997711037263,0.0033648331981401803,1.0006039,0.99993676,0.010000002,0.010006672,0.0099855205,0.057707254,4999.943911287407,4999.943911287407,1,4999.9443,99.99998807907247,4999.943911287407,1.63887e-11,100,0.0033648331981401803,1.0000001,4387.572,1.6386677e-07,500.0,100,0.9984889
0.4,99.99998855518271,0.003142140819242584,1.0008215,0.9999365,0.01,0.01000885,0.009990009,0.05577269,4999.944580510677,4999.944580510677,1,4999.9453,99.99997615814777,4999.944580510677,2.0727099e-11,100,0.003142140819242584,1.0000002,4387.5728,2.0724883e-07,500.0,100,0.9989374
0.4,99.99997329667018,0.002654185363686085,1.0006957,0.999983,0.010000002,0.010007127,0.009995916,0.05124093,4999.939597641432,4999.939597641432,1,4999.94,100.0,4999.939597641432,3.780015e-12,100,0.002654185363686085,1.0,4387.5674,3.779933e-08,500.0,100,0.99957454
0.4,99.999992370479,0.0031673628247329225,1.0003182,0.9999834,0.01,0.010003348,0.009994521,0.055971015,4999.9447826405685,4999.9447826405685,1,4999.9453,100.0,4999.9447826405685,3.5292737e-12,100,0.0031673628247329225,1.0,4387.5728,3.5292423e-08,500.0,100,0.9994355
0.4,100.0,0.0031377041916643713,1.0,1.0,0.009999998,0.01,0.01,0.055741962,4999.941939530147,4999.941939530147,1,4999.942,100.0,4999.941939530147,3.5044917e-18,100,0.0031377041916643713,1.0,4387.5693,,500.0,100,1.0
0.4,99.99980548249681,0.004358514953004029,1.0037054,1.0001633,0.009999999,0.010035414,0.009925974,0.06543004,4999.946192766726,4999.946192766726,1,4999.947,99.99976158198933,4999.946192766726,2.2387914e-10,100,0.004358514953004029,1.0000024,4387.5737,2.239535e-06,500.0,100,0.99275947
0.4,100.0,0.0027385943166719517,1.0,1.0,0.009999998,0.01,0.01,0.052072078,4999.944276326884,4999.944276326884,1,4999.9443,100.0,4999.944276326884,3.5044917e-18,100,0.0027385943166719517,1.0,4387.572,,500.0,100,1.0
0.4,99.99995422555882,0.002442128930634742,1.0006837,1.0000417,0.01,0.010006419,0.009983537,0.049165946,4999.941536094051,4999.941536094051,1,4999.9424,99.99998807907247,4999.941536094051,2.0295148e-11,100,0.002442128930634742,1.0000001,4387.57,2.0296754e-07,500.0,100,0.9983953
0.4,99.99996185357666,0.004016623826317411,1.0016073,1.0000141,0.010000002,0.010015932,0.009984253,0.06300844,4999.9424921883965,4999.9424921883965,1,4999.943,99.99996423722592,4999.9424921883965,3.7370346e-11,100,0.004016623826317411,1.0000004,4387.5703,3.7371026e-07,500.0,100,0.99843943
0.4,99.9998550343951,0.003781430170951452,1.0012623,0.9999499,0.01,0.010013125,0.0099500865,0.061137155,4999.943457048196,4999.943457048196,1,4999.944,99.99974966111864,4999.943457048196,1.5990669e-10,100,0.003781430170951452,1.0000025,4387.571,1.5989011e-06,500.0,100,0.99495876
0.4,99.99991987637382,0.004921161916590173,1.0011653,0.99981236,0.01,0.010013531,0.00996305,0.06968567,4999.944902574437,4999.944902574437,1,4999.9453,99.99996423722592,4999.944902574437,7.683288e-11,100,0.004921161916590173,1.0000004,4387.5728,7.6805003e-07,500.0,100,0.996118
0.4,100.0,0.0027954171501922203,1.0,1.0,0.009999998,0.01,0.01,0.052603077,4999.95236449596,4999.95236449596,1,4999.9526,100.0,4999.95236449596,3.5044917e-18,100,0.0027954171501922203,1.0,4387.58,,500.0,100,1.0
0.4,100.0,0.003024217610257815,1.0,1.0,0.009999998,0.01,0.01,0.054738395,4999.946020872772,4999.946020872772,1,4999.9463,100.0,4999.946020872772,3.5044917e-18,100,0.003024217610257815,1.0,4387.5737,,500.0,100,1.0
0.4,99.99996566792728,0.0034781522860850454,1.000844,1.0000056,0.010000002,0.010008384,0.009989626,0.058654368,4999.948547165044,4999.948547165044,1,4999.949,99.99998807907247,4999.948547165044,1.28721235e-11,100,0.0034781522860850454,1.0000001,4387.5767,1.2872192e-07,500.0,100,0.9989682
0.4,99.99997711228482,0.0025019309050776173,1.0016634,1.0000203,0.010000002,0.010016431,0.009990549,0.049766738,4999.9471022371845,4999.9471022371845,1,4999.9473,99.99997615814777,4999.9471022371845,2.5107503e-11,100,0.0025019309050776173,1.0000002,4387.5747,2.5108756e-07,500.0,100,0.9990751
0.4,100.00002288742095,0.002629351038043769,1.0006948,1.0000335,0.01,0.010006612,0.009993004,0.051006407,4999.94518929132,4999.94518929132,1,4999.946,100.0,4999.94518929132,5.5167698e-12,100,0.002629351038043769,1.0,4387.573,5.5172986e-08,500.0,100,0.99933386
0.4,99.99964902071247,0.003788707595065804,1.0035056,0.99992007,0.010000002,0.0100358585,0.009923213,0.061126,4999.945664025733,4999.945664025733,1,4999.946,99.99988079085256,4999.945664025733,3.2600117e-10,100,0.003788707595065804,1.0000012,4387.573,3.2595005e-06,500.0,100,0.992242
0.4,99.99983215070151,0.0031609631399917137,1.0023655,0.99998313,0.010000002,0.010023824,0.009948114,0.055837687,4999.950920889211,4999.950920889211,1,4999.951,99.99992847447743,4999.950920889211,1.5929245e-10,100,0.0031609631399917137,1.0000007,4387.5786,1.5928796e-06,500.0,100,0.9947946
0.4,99.99995422388253,0.0029508799462864004,1.001486,1.0000051,0.01,0.010014808,0.009977522,0.05402607,4999.946087599532,4999.946087599532,1,4999.9463,99.99996423722592,4999.946087599532,5.0682552e-11,100,0.0029508799462864004,1.0000004,4387.5737,5.0682144e-07,500.0,100,0.9977573
0.4,97.78456436951045,249993.84142723127,1.4677267,1.0021255,0.009999999,0.014646136,0.005522915,378.2175,4949.938985570845,4949.938985570845,1,4962.0264,98.18631832791971,4949.938985570845,2.2885258e-06,100,249993.84142723127,1.0184718,4344.024,0.022982646,495.01,100,0.5534654
0.4,100.0,0.00231081162232649,1.0,1.0,0.009999998,0.01,0.01,0.047836337,4999.952949690012,4999.952949690012,1,4999.9526,100.0,4999.952949690012,3.5044917e-18,100,0.00231081162232649,1.0,4387.58,,500.0,100,1.0
0.4,99.99996185092812,0.0025042382895272227,1.0012778,0.9999447,0.01,0.010013332,0.009987481,0.049809415,4999.950958658646,4999.950958658646,1,4999.951,99.99998807907247,4999.950958658646,1.8871868e-11,100,0.0025042382895272227,1.0000001,4387.5786,1.8869652e-07,500.0,100,0.9986928
0.4,99.99998855575464,0.0029047528448200234,1.0006232,0.99998647,0.01,0.010006367,0.009983898,0.05364981,4999.944629365317,4999.944629365317,1,4999.945,99.99998807907247,4999.944629365317,1.2454418e-11,100,0.0029047528448200234,1.0000001,4387.5723,1.2453954e-07,500.0,100,0.99837637
0.4,99.99989701258002,0.0022660717052239115,1.0021901,1.0000906,0.010000002,0.010020994,0.009961805,0.047331043,4999.954363348263,4999.954363348263,1,4999.9546,99.99997615814777,4999.954363348263,9.570183e-11,100,0.0022660717052239115,1.0000002,4387.582,9.57189e-07,500.0,100,0.9962708
0.4,100.0,0.002815374170916401,1.0,1.0,0.009999998,0.01,0.01,0.052815534,4999.939281602698,4999.939281602698,1,4999.9395,100.0,4999.939281602698,3.5044917e-18,100,0.002815374170916401,1.0,4387.567,,500.0,100,1.0
0.4,99.99993515689128,0.0028851322389910157,1.0018451,1.0001035,0.01,0.010017414,0.009977732,0.053423475,4999.952999597628,4999.952999597628,1,4999.9536,99.99995231630692,4999.952999597628,5.839427e-11,100,0.0028851322389910157,1.0000005,4387.581,5.840634e-07,500.0,100,0.99787647
0.4,100.0,0.0020134293647525595,1.0,1.0,0.009999998,0.01,0.01,0.044650003,4999.956879983422,4999.956879983422,1,4999.957,100.0,4999.956879983422,3.5044917e-18,100,0.0020134293647525595,1.0,4387.5845,,500.0,100,1.0
0.4,99.99998474058285,0.0019388673628356248,1.0007875,0.99995875,0.01,0.010008288,0.009988889,0.04382197,4999.9549739929325,4999.9549739929325,1,4999.9556,99.99998807907247,4999.9549739929325,1.3315984e-11,100,0.0019388673628356248,1.0000001,4387.583,1.3314937e-07,500.0,100,0.99884766
0.4,100.0,0.003092786656811554,1.0,1.0,0.009999998,0.01,0.01,0.05534581,4999.943994417402,4999.943994417402,1,4999.944,100.0,4999.943994417402,3.5044917e-18,100,0.003092786656811554,1.0,4387.5713,,500.0,100,1.0
0.4,100.0,0.001887353925134313,1.0,1.0,0.009999998,0.01,0.01,0.04324226,4999.954651388343,4999.954651388343,1,4999.9546,100.0,4999.954651388343,3.5044917e-18,100,0.001887353925134313,1.0,4387.582,,500.0,100,1.0
0.4,100.0,0.0031755898301496443,1.0,1.0,0.009999998,0.01,0.01,0.05608354,4999.947284618911,4999.947284618911,1,4999.9473,100.0,4999.947284618911,3.5044917e-18,100,0.0031755898301496443,1.0,4387.5747,,500.0,100,1.0
0.4,100.0,0.002222580121831254,1.0,1.0,0.009999998,0.01,0.01,0.04690764,4999.950220666366,4999.950220666366,1,4999.9507,100.0,4999.950220666366,3.5044917e-18,100,0.002222580121831254,1.0,4387.578,,500.0,100,1.0
0.4,99.9999694826221,0.0030942817014323995,1.0001212,1.0000063,0.010000002,0.010001149,0.009997372,0.05535348,4999.942527506818,4999.942527506818,1,4999.9434,99.99980926550052,4999.942527506818,5.7552964e-13,100,0.0030942817014323995,1.0000019,4387.5703,5.7553926e-09,500.0,100,0.9997435
0.4,99.99991607954294,0.0028548060040690356,1.0017558,1.0000337,0.010000002,0.010017221,0.0099802045,0.053148124,4999.952207867993,4999.952207867993,1,4999.9526,99.99995231630692,4999.952207867993,6.170934e-11,100,0.0028548060040690356,1.0000005,4387.58,6.171312e-07,500.0,100,0.9980541
0.4,99.99984357194833,0.0021709876715458177,1.0033572,0.999836,0.01,0.010035217,0.009952287,0.046342272,4999.948173111142,4999.948173111142,1,4999.948,99.99992847447743,4999.948173111142,1.6132795e-10,100,0.0021709876715458177,1.0000007,4387.5757,1.6127623e-06,500.0,100,0.99506557
0.4,100.0,0.002680233836595763,1.0,1.0,0.009999998,0.01,0.01,0.051521767,4999.948612913711,4999.948612913711,1,4999.9487,100.0,4999.948612913711,3.5044917e-18,100,0.002680233836595763,1.0,4387.576,,500.0,100,1.0
0.4,99.9997252657939,0.0030088890875041023,1.0024097,0.9997213,0.01,0.010026892,0.009920301,0.054462217,4999.947468276174,4999.947468276174,1,4999.948,99.99991655356695,4999.947468276174,2.8394456e-10,100,0.0030088890875041023,1.0000008,4387.5757,2.837862e-06,500.0,100,0.9917536
0.4,99.999980926058,0.00305729516545442,1.0007433,0.999976,0.01,0.010007673,0.009973777,0.054947734,4999.956094211706,4999.956094211706,1,4999.9565,99.99979734461846,4999.956094211706,2.5951376e-11,100,0.00305729516545442,1.000002,4387.5835,2.5950496e-07,500.0,100,0.99735373
0.4,100.0,0.0024907192318937748,1.0,1.0,0.009999998,0.01,0.01,0.049666557,4999.947497260183,4999.947497260183,1,4999.9473,100.0,4999.947497260183,3.5044917e-18,100,0.0024907192318937748,1.0,4387.5747,,500.0,100,1.0
0.4,100.0,0.0026582182830838215,1.0,1.0,0.009999998,0.01,0.01,0.051319964,4999.9504454537855,4999.9504454537855,1,4999.9507,100.0,4999.9504454537855,3.5044917e-18,100,0.0026582182830838215,1.0,4387.578,,500.0,100,1.0
0.4,99.99999618534534,0.002377801516161533,1.0010611,1.0000111,0.009999999,0.0100104995,0.009985167,0.04850558,4999.946996786699,4999.946996786699,1,4999.9478,99.99979734461846,4999.946996786699,1.836567e-11,100,0.002377801516161533,1.000002,4387.5747,1.8366156e-07,500.0,100,0.99852777
0.4,99.9999885559249,0.0025353600571196536,1.0008043,1.0000014,0.01,0.01000803,0.009989925,0.050073795,4999.94977730595,4999.94977730595,1,4999.95,99.99998807907247,4999.94977730595,1.1722021e-11,100,0.0025353600571196536,1.0000001,4387.5776,1.17220814e-07,500.0,100,0.9989939
0.4,99.99987031525046,0.002896695992067837,1.0023048,1.0001143,0.010000002,0.010021902,0.009954094,0.053450186,4999.9515607564435,4999.9515607564435,1,4999.952,99.99995231630692,4999.9515607564435,1.0865114e-10,100,0.002896695992067837,1.0000005,4387.5796,1.0867553e-06,500.0,100,0.9955233
0.4,99.99977114754061,0.0030373875909337033,1.0054452,1.0001266,0.01,0.010053179,0.009962136,0.05482902,4999.94134813953,4999.94134813953,1,4999.9424,99.99986886995345,4999.94134813953,2.1899602e-10,100,0.0030373875909337033,1.0000013,4387.5693,2.1905103e-06,500.0,100,0.99633974
0.4,99.99999618527985,0.0036346130529203245,1.0002712,0.999994,0.010000002,0.010002772,0.00998067,0.059983,4999.94546807763,4999.94546807763,1,4999.9463,100.0,4999.94546807763,7.170461e-12,100,0.0036346130529203245,1.0,4387.5737,7.170458e-08,500.0,100,0.998061
0.4,99.9998931915609,0.0027426548870433964,1.0026313,1.0000281,0.010000002,0.010026031,0.009975249,0.05206758,4999.943919008487,4999.943919008487,1,4999.944,99.99992847447743,4999.943919008487,9.3588165e-11,100,0.0027426548870433964,1.0000007,4387.5713,9.359383e-07,500.0,100,0.9975529
0.4,99.9998931664573,0.033761516054978145,1.0006586,0.9997931,0.010000002,0.010008657,0.009933772,0.1817739,4999.922366674795,4999.922366674795,1,4999.9233,99.99998807907247,4999.922366674795,9.801536e-11,100,0.033761516054978145,1.0000001,4387.551,9.797576e-07,500.0,100,0.9931716
0.4,99.99984741542714,0.003225543360334364,1.0025227,1.0000206,0.01,0.010025021,0.009944,0.05639508,4999.949780925178,4999.949780925178,1,4999.95,99.99994039539075,4999.949780925178,1.467651e-10,100,0.003225543360334364,1.0000006,4387.5776,1.4677071e-06,500.0,100,0.9944205
0.4,99.99992752133879,0.0024445205155152663,1.0028476,1.0000075,0.01,0.0100283995,0.009987031,0.049185935,4999.951522784266,4999.951522784266,1,4999.952,99.99996423722592,4999.951522784266,8.525674e-11,100,0.0024445205155152663,1.0000004,4387.5796,8.5258387e-07,500.0,100,0.9987107
0.4,99.99980922283584,0.002542402735968854,1.0032895,0.99977684,0.01,0.010035134,0.009946335,0.050105337,4999.946999571668,4999.946999571668,1,4999.9473,99.99991655356695,4999.946999571668,2.128712e-10,100,0.002542402735968854,1.0000008,4387.5747,2.1277658e-06,500.0,100,0.9944115
0.4,99.99994277572361,0.003342254792447508,1.0008538,0.9999329,0.010000002,0.01000921,0.0099786995,0.057491485,4999.942333328468,4999.942333328468,1,4999.943,99.99997615814777,4999.942333328468,3.9204216e-11,100,0.003342254792447508,1.0000002,4387.5703,3.919946e-07,500.0,100,0.9978029
0.4,99.99996948431001,0.003231244008419335,1.001482,1.0000616,0.01,0.010014202,0.009974178,0.05654123,4999.945749928616,4999.945749928616,1,4999.9463,99.99998807907247,4999.945749928616,3.3008145e-11,100,0.003231244008419335,1.0000001,4387.5737,3.3012185e-07,500.0,100,0.99747926
0.4,99.99990084495921,0.002028573391326196,1.0030956,1.0002724,0.01,0.010028224,0.009970066,0.044767816,4999.9583057846,4999.9583057846,1,4999.959,99.99994039539075,4999.9583057846,8.948423e-11,100,0.002028573391326196,1.0000006,4387.5864,8.9532824e-07,500.0,100,0.9972782
0.4,99.99993895686593,0.0030148849766507752,1.0006739,0.99986887,0.01,0.010008051,0.009966909,0.05458037,4999.951082590897,4999.951082590897,1,4999.9517,99.99997615814777,4999.951082590897,5.795987e-11,100,0.0030148849766507752,1.0000002,4387.579,5.79444e-07,500.0,100,0.9965602
0.4,99.99991607704592,0.0042361887231969625,1.0017347,1.0000039,0.01,0.0100173075,0.009948872,0.06468481,4999.944467733501,4999.944467733501,1,4999.945,99.99997615814777,4999.944467733501,8.920121e-11,100,0.0042361887231969625,1.0000002,4387.5723,8.9201933e-07,500.0,100,0.99489117
0.4,99.9999008144715,0.003372933510366572,1.0018072,0.99996495,0.009999999,0.010018423,0.009957339,0.057687994,4999.945497897115,4999.945497897115,1,4999.946,99.99995231630692,4999.945497897115,1.1095296e-10,100,0.003372933510366572,1.0000005,4387.573,1.1094412e-06,500.0,100,0.995699
0.4,98.70874843978977,13968.333794999635,1.0971023,0.9934857,0.01,0.01104296,0.0039271815,46.467403,4988.135301386997,4988.135301386997,1,4995.315,99.22690713765671,4988.135301386997,1.3213642e-06,100,13968.333794999635,1.0077912,4380.5615,0.013042048,498.83,100,0.39015988
0.4,99.99999237059833,0.00324892674543255,1.0008135,0.999999,0.01,0.010008145,0.009989325,0.05670603,4999.951439263743,4999.951439263743,1,4999.952,99.99998807907247,4999.951439263743,1.2727765e-11,100,0.00324892674543255,1.0000001,4387.5796,1.2727519e-07,500.0,100,0.9989315
0.4,100.0,0.002586783227626008,1.0,1.0,0.009999998,0.01,0.01,0.050601866,4999.950651205092,4999.950651205092,1,4999.95,100.0,4999.950651205092,3.5044917e-18,100,0.002586783227626008,1.0,4387.5776,,500.0,100,1.0
0.4,99.99991989339794,0.002740576645196113,1.002395,1.0000249,0.01,0.010023701,0.00997984,0.052082684,4999.948687635399,4999.948687635399,1,4999.9487,99.99990463265931,4999.948687635399,7.823759e-11,100,0.002740576645196113,1.000001,4387.576,7.824148e-07,500.0,100,0.99800885
0.4,99.99999237061289,0.0021746030999913765,1.0003663,1.000001,0.01,0.010003654,0.009995356,0.04640592,4999.953275261189,4999.953275261189,1,4999.9536,100.0,4999.953275261189,1.8260786e-12,100,0.0021746030999913765,1.0,4387.581,1.82589e-08,500.0,100,0.9995365
0.4,100.0,0.0020954757443975985,1.0,1.0,0.009999998,0.01,0.01,0.045547508,4999.950183729939,4999.950183729939,1,4999.95,100.0,4999.950183729939,3.5044917e-18,100,0.0020954757443975985,1.0,4387.5776,,500.0,100,1.0
0.4,100.0,0.002043241065865108,1.0,1.0,0.009999998,0.01,0.01,0.04500139,4999.9511926168825,4999.9511926168825,1,4999.9507,100.0,4999.9511926168825,3.5044917e-18,100,0.002043241065865108,1.0,4387.578,,500.0,100,1.0
0.4,100.0,0.0022604305218596335,1.0,1.0,0.009999998,0.01,0.01,0.047313094,4999.950464250608,4999.950464250608,1,4999.9507,100.0,4999.950464250608,3.5044917e-18,100,0.0022604305218596335,1.0,4387.578,,500.0,100,1.0
0.4,100.0,0.002797845375385919,1.0,1.0,0.009999998,0.01,0.01,0.052650686,4999.945301784598,4999.945301784598,1,4999.9453,100.0,4999.945301784598,3.5044917e-18,100,0.002797845375385919,1.0,4387.5728,,500.0,100,1.0
0.4,100.0,0.0023554429981031424,1.0,1.0,0.009999998,0.01,0.01,0.048265804,4999.95181293972,4999.95181293972,1,4999.9517,100.0,4999.95181293972,3.5044917e-18,100,0.0023554429981031424,1.0,4387.579,,500.0,100,1.0
0.4,100.0,0.002631096041174569,1.0,1.0,0.009999998,0.01,0.01,0.051063407,4999.949752571495,4999.949752571495,1,4999.95,100.0,4999.949752571495,3.5044917e-18,100,0.002631096041174569,1.0,4387.5776,,500.0,100,1.0
0.4,99.99998092650912,0.002933314226789257,1.0002282,0.99999964,0.01,0.010002285,0.009994526,0.053867713,4999.9509060120145,4999.9509060120145,1,4999.9517,100.0,4999.9509060120145,2.7173621e-12,100,0.002933314226789257,1.0,4387.579,2.7172748e-08,500.0,100,0.99945223
0.4,99.99997711390864,0.0020649451419455984,1.0010426,1.0000912,0.010000002,0.010009512,0.009990747,0.045194533,4999.955181497312,4999.955181497312,1,4999.9556,99.99998807907247,4999.955181497312,1.3979094e-11,100,0.0020649451419455984,1.0000001,4387.583,1.3981543e-07,500.0,100,0.9991659
0.4,100.0,0.0015026934890384489,1.0,1.0,0.009999998,0.01,0.01,0.03857088,4999.9551210414675,4999.9551210414675,1,4999.9546,100.0,4999.9551210414675,3.5044917e-18,100,0.0015026934890384489,1.0,4387.582,,500.0,100,1.0
0.4,100.0,0.002836716747428111,1.0,1.0,0.009999998,0.01,0.01,0.05299548,4999.945420735009,4999.945420735009,1,4999.9453,100.0,4999.945420735009,3.5044917e-18,100,0.002836716747428111,1.0,4387.5728,,500.0,100,1.0
0.4,100.0,0.0019724290315779633,1.0,1.0,0.009999998,0.01,0.01,0.04417197,4999.947994408777,4999.947994408777,1,4999.948,100.0,4999.947994408777,3.5044917e-18,100,0.0019724290315779633,1.0,4387.5757,,500.0,100,1.0
0.4,100.0,0.002211522254669006,1.0,1.0,0.009999998,0.01,0.01,0.046799663,4999.948774531181,4999.948774531181,1,4999.9487,100.0,4999.948774531181,3.5044917e-18,100,0.002211522254669006,1.0,4387.576,,500.0,100,1.0
0.4,99.9999961854341,0.002339020467118823,1.0006771,1.0000345,0.01,0.010006427,0.009995753,0.048133355,4999.947564601702,4999.947564601702,1,4999.9478,100.0,4999.947564601702,4.2819385e-12,100,0.002339020467118823,1.0,4387.575,4.2821917e-08,500.0,100,0.9996097
0.4,100.0,0.0017431776719199008,1.0,1.0,0.009999998,0.01,0.01,0.041549463,4999.95565179466,4999.95565179466,1,4999.9556,100.0,4999.95565179466,3.5044917e-18,100,0.0017431776719199008,1.0,4387.583,,500.0,100,1.0
0.4,100.0,0.002719175621979524,1.0,1.0,0.009999998,0.01,0.01,0.051913872,4999.9518907980355,4999.9518907980355,1,4999.9517,100.0,4999.9518907980355,3.5044917e-18,100,0.002719175621979524,1.0,4387.579,,500.0,100,1.0
0.4,99.99989700751226,0.0033209940113391864,1.0022444,1.0000414,0.01,0.010022029,0.00994648,0.057272993,4999.945483197021,4999.945483197021,1,4999.9463,99.99974966111864,4999.945483197021,1.0304266e-10,100,0.0033209940113391864,1.0000025,4387.573,1.0305058e-06,500.0,100,0.99468917
0.4,99.99999237069729,0.002831893000111887,1.0006604,1.0000119,0.01,0.010006485,0.009991697,0.052947327,4999.945438234477,4999.945438234477,1,4999.9463,100.0,4999.945438234477,7.570819e-12,100,0.002831893000111887,1.0,4387.5737,7.570758e-08,500.0,100,0.9991817
0.4,100.0,0.0022192815062588235,1.0,1.0,0.009999998,0.01,0.01,0.04687238,4999.953527857215,4999.953527857215,1,4999.9536,100.0,4999.953527857215,3.5044917e-18,100,0.0022192815062588235,1.0,4387.581,,500.0,100,1.0
