MinNormIw,AvgEpLen,MaxVanillaIw,MinVanillaIw,BatchSize,eRenyi2,MaxNormIw,AvgRet,VarVanillaIw,ESSClassic,AvgVanillaIw,VarJ,J,Delta,AvgNormIw,VanillaAvgRet,ESSRenyi,EpsThisIter,Bound,IterType,VarRet,VarDiscRet,VarNormIw,AvgDiscRet
0.00932492,110.43,1.27575,0.93617,100,1.00526,0.0127074,-78.6462937084,0.00599172,99.4149131745,1.00394,66.0811,-77.9464,0.1,0.01,-78.6462937084,99.4771071004,100,-203.409,1,4931.74776829,4931.74776829,5.94473e-07,-78.6462937084
0.00891408,100.27,1.13002,0.897326,100,1.00235,0.0112257,-70.7419706084,0.00118304,99.8845494828,1.00664,49.2494,-70.4416,0.1,0.01,-70.7419706084,99.7651383933,100,-195.724,1,2612.44741882,2612.44741882,1.16749e-07,-70.7419706084
0.00937363,110.74,1.24023,0.929718,100,1.00534,0.0125043,-79.2143213336,0.00497344,99.5019907726,0.991844,66.7885,-78.5077,0.1,0.01,-79.2143213336,99.4692983725,100,-203.982,1,4927.16300481,4927.16300481,5.05557e-07,-79.2143213336
0.0091987,108.71,1.20586,0.922567,100,1.00521,0.0120233,-77.6556349446,0.00373513,99.6337200705,1.00293,66.8374,-76.9595,0.1,0.01,-77.6556349446,99.4815546128,100,-202.428,1,4944.48375925,4944.48375925,3.71332e-07,-77.6556349446
0.00443802,102.85,1.12138,0.436924,100,1.00708,0.0113903,-73.0063868093,0.00914399,99.074649761,0.984502,57.6848,-72.1223,0.1,0.01,-73.0063868093,99.2973105613,100,-197.707,1,3826.02236239,3826.02236239,9.43414e-07,-73.0063868093
0.0062589,122.53,1.73124,0.627328,100,1.02927,0.0172728,-90.0854737143,0.0264687,97.457898002,1.0023,87.0098,-86.5552,0.1,0.01,-90.0854737143,97.1562432029,100,-213.505,1,9475.35094966,9475.35094966,2.63475e-06,-90.0854737143
0.00782518,107.34,1.13305,0.770462,100,1.00386,0.0115078,-76.8742908065,0.00425899,99.5669496118,0.984594,68.3419,-76.4002,0.1,0.01,-76.8742908065,99.6152479608,100,-201.784,1,4964.46047212,4964.46047212,4.39331e-07,-76.8742908065
0.00828823,101.89,1.10166,0.821972,100,1.00313,0.0111084,-72.5986537972,0.0034886,99.6500672124,0.991734,60.1417,-72.2106,0.1,0.01,-72.5986537972,99.6875779124,100,-197.547,1,3813.94892389,3813.94892389,3.54699e-07,-72.5986537972
0.00936205,105.25,1.31083,0.942873,100,1.00283,0.0130156,-74.5702500282,0.00508799,99.5058407148,1.00712,58.8949,-74.21,0.1,0.01,-74.5702500282,99.7179261839,100,-199.529,1,3791.12405321,3791.12405321,5.01628e-07,-74.5702500282
0.00622631,116.87,1.42594,0.630726,100,1.02649,0.0140764,-84.8228693856,0.0291005,97.2691977024,1.013,72.0256,-81.3891,0.1,0.01,-84.8228693856,97.4194768159,100,-208.179,1,7225.04082015,7225.04082015,2.83583e-06,-84.8228693856
0.00744064,110.68,1.14198,0.765417,100,1.01346,0.0111012,-78.8085051048,0.00871907,99.1909450612,1.0287,61.535,-77.1562,0.1,0.01,-78.8085051048,98.6715360544,100,-203.139,1,4902.96621565,4902.96621565,8.2394e-07,-78.8085051048
0.00805016,94.69,1.09465,0.802802,100,1.00434,0.0109767,-65.9999303323,0.0040195,99.6014676276,0.99725,32.3807,-65.4488,0.1,0.01,-65.9999303323,99.5678465693,100,-190.861,1,1390.35837618,1390.35837618,4.0417e-07,-65.9999303323
0.00420036,112.85,1.1774,0.424646,100,1.03425,0.0116462,-81.2330561255,0.0351018,96.7117576609,1.01097,62.5512,-76.2948,0.1,0.01,-81.2330561255,96.6884976114,100,-203.561,1,6129.4346025,6129.4346025,3.43438e-06,-81.2330561255
0.00924659,99.79,1.65865,0.93925,100,1.00431,0.0163288,-70.1017753904,0.0102691,99.0242993965,1.01578,47.1295,-69.5543,0.1,0.01,-70.1017753904,99.5705648107,100,-194.966,1,2564.88231329,2564.88231329,9.9525e-07,-70.1017753904
0.00906552,118.1,1.25019,0.899646,100,1.01036,0.0125978,-85.7384085245,0.00728289,99.2732144962,0.992382,79.1285,-84.3398,0.1,0.01,-85.7384085245,98.9747044041,100,-210.127,1,7191.49759816,7191.49759816,7.39513e-07,-85.7384085245
0.0078839,91.74,1.22517,0.794167,100,1.00314,0.0121626,-62.6502840476,0.00479076,99.5347785511,1.00733,8.55766,-62.5667,0.1,0.01,-62.6502840476,99.6870211273,100,-89.3934,1,73.5720493786,73.5720493786,4.72131e-07,-62.6502840476
0.00966034,96.31,1.26879,0.970845,100,1.00098,0.012625,-67.2425494173,0.00165714,99.837802227,1.00498,35.8983,-67.1186,0.1,0.01,-67.2425494173,99.9020939929,100,-192.286,1,1379.39482,1379.39482,1.64076e-07,-67.2425494173
0.00911771,102.94,1.28387,0.908166,100,1.0029,0.0128896,-73.2673172504,0.00326516,99.6752377344,0.996046,59.1008,-72.8962,0.1,0.01,-73.2673172504,99.7111936959,100,-198.218,1,3796.49426009,3796.49426009,3.29113e-07,-73.2673172504
0.00882582,94.84,1.13889,0.881493,100,1.00219,0.0114029,-66.2077491929,0.00231323,99.7709738219,0.998767,34.44,-65.9347,0.1,0.01,-66.2077491929,99.7811705833,100,-191.183,1,1364.32329289,1364.32329289,2.31895e-07,-66.2077491929
0.00757578,122.35,1.24522,0.751127,100,1.00822,0.0125591,-89.523321857,0.00624507,99.3749856985,0.991484,86.9782,-88.4078,0.1,0.01,-89.523321857,99.1844831282,100,-214.063,1,8267.08730555,8267.08730555,6.35281e-07,-89.523321857
0.00862144,92.54,1.11868,0.860995,100,1.00216,0.0112018,-64.285290281,0.00205723,99.7961826724,0.998668,34.0935,-64.0131,0.1,0.01,-64.285290281,99.7841260053,100,-189.29,1,1366.12604356,1366.12604356,2.06272e-07,-64.285290281
0.00564739,109.2,1.17824,0.556903,100,1.01448,0.0119482,-77.8235532972,0.0180341,98.1971213825,0.986124,62.6707,-76.1076,0.1,0.01,-77.8235532972,98.5730852702,100,-202.15,1,4948.52098484,4948.52098484,1.85451e-06,-77.8235532972
0.00756678,109.55,1.2105,0.737618,100,1.00602,0.0124178,-78.3650239934,0.00661091,99.3159834808,0.974811,67.0658,-77.6379,0.1,0.01,-78.3650239934,99.4018782133,100,-203.155,1,4919.72115753,4919.72115753,6.95698e-07,-78.3650239934
0.00844179,110.93,1.41653,0.832936,100,1.01028,0.0143565,-80.1706324333,0.00926353,99.0667928344,0.986681,71.5989,-78.8207,0.1,0.01,-80.1706324333,98.9820152047,100,-204.605,1,6117.85727292,6117.85727292,9.51531e-07,-80.1706324333
0.0038015,120.02,1.29065,0.381389,100,1.0331,0.0128646,-87.6937649271,0.0315736,96.9880430897,1.00326,77.8075,-83.252,0.1,0.01,-87.6937649271,96.7964296384,100,-210.449,1,8332.52806536,8332.52806536,3.13687e-06,-87.6937649271
0.00290315,118.03,1.11042,0.287775,100,1.01335,0.0112022,-86.0018507437,0.0202707,97.9984917754,0.99125,87.271,-84.1601,0.1,0.01,-86.0018507437,98.6828418881,100,-210.135,1,8415.08438498,8415.08438498,2.06301e-06,-86.0018507437
0.00946858,108.6,1.20535,0.950238,100,1.00383,0.0120106,-77.3491189826,0.00324302,99.6822476353,1.00357,68.254,-76.8487,0.1,0.01,-77.3491189826,99.618725918,100,-202.23,1,4977.97630366,4977.97630366,3.21998e-07,-77.3491189826
0.00761318,107.3,1.0886,0.761803,100,1.00637,0.0108791,-76.7498442896,0.00666999,99.344857716,1.00064,67.5498,-75.9585,0.1,0.01,-76.7498442896,99.366778152,100,-201.497,1,4997.29699311,4997.29699311,6.6615e-07,-76.7498442896
0.00915368,111.06,1.35654,0.904282,100,1.00839,0.0137317,-80.1715476412,0.00658218,99.3367327083,0.987889,73.1927,-79.0576,0.1,0.01,-80.1715476412,99.1684427935,100,-204.721,1,6124.84340559,6124.84340559,6.74456e-07,-80.1715476412
0.00795135,104.15,1.24986,0.804654,100,1.00646,0.0123507,-73.8279583757,0.00761829,99.2689262357,1.01197,56.9811,-73.0068,0.1,0.01,-73.8279583757,99.3578334266,100,-198.55,1,3794.18888337,3794.18888337,7.43909e-07,-73.8279583757
0.00848898,100.89,1.23165,0.861778,100,1.00371,0.0121324,-71.1649574709,0.00325033,99.6887469211,1.01517,47.5592,-70.6785,0.1,0.01,-71.1649574709,99.6300013741,100,-196.051,1,2576.90544004,2576.90544004,3.15389e-07,-71.1649574709
0.00934214,113.45,1.35515,0.932164,100,1.005,0.0135813,-81.3498870665,0.0051039,99.4950251852,0.997806,74.9493,-80.6946,0.1,0.01,-81.3498870665,99.5023936135,100,-206.147,1,6118.85466257,6118.85466257,5.12637e-07,-81.3498870665
0.00937269,107.12,1.2787,0.928044,100,1.00447,0.0129141,-76.6289259446,0.00380554,99.6171704207,0.990158,67.4534,-76.0386,0.1,0.01,-76.6289259446,99.5551791584,100,-201.459,1,4998.49079483,4998.49079483,3.88157e-07,-76.6289259446
0.00213926,104.41,1.3315,0.211741,100,1.02976,0.0134523,-74.2402480134,0.032899,96.782390583,0.989787,41.4144,-70.5788,0.1,0.01,-74.2402480134,97.1096686691,100,-197.57,1,3784.82550631,3784.82550631,3.35815e-06,-74.2402480134
0.00574121,102.69,1.23571,0.561597,100,1.02265,0.0126327,-72.6024165118,0.0225312,97.7218954915,0.978185,49.9259,-69.8853,0.1,0.01,-72.6024165118,97.7852568519,100,-196.429,1,3850.34537383,3850.34537383,2.35473e-06,-72.6024165118
0.00934207,107.7,1.23911,0.930343,100,1.00589,0.0124426,-76.8245005663,0.00538,99.4658053784,0.995864,66.5198,-76.0423,0.1,0.01,-76.8245005663,99.414212097,100,-201.553,1,4948.28691451,4948.28691451,5.42478e-07,-76.8245005663
0.00522864,123.19,1.55439,0.522937,100,1.04071,0.0155417,-90.4179299387,0.0424677,95.9664150785,1.00014,82.3,-85.0836,0.1,0.01,-90.4179299387,96.0882720095,100,-212.748,1,9465.83266383,9465.83266383,4.24557e-06,-90.4179299387
0.00718803,98.78,1.17538,0.71317,100,1.00554,0.0118467,-69.477261322,0.00547467,99.4524483786,0.992163,46.5168,-68.8331,0.1,0.01,-69.477261322,99.4486500777,100,-194.32,1,2603.63309365,2603.63309365,5.56149e-07,-69.477261322
0.00928033,103.47,1.21931,0.921954,100,1.00496,0.0122735,-73.1004978454,0.00332125,99.6679451005,0.99345,58.3144,-72.4365,0.1,0.01,-73.1004978454,99.5061233703,100,-197.886,1,3796.36096111,3796.36096111,3.36519e-07,-73.1004978454
0.0053286,97.25,1.12827,0.530762,100,1.00995,0.0113273,-68.426343537,0.0106702,98.9465114872,0.996063,43.1229,-67.2551,0.1,0.01,-68.426343537,99.0144596903,100,-193.019,1,2616.22238994,2616.22238994,1.07547e-06,-68.426343537
0.00747548,111.5,1.13689,0.744109,100,1.00769,0.0114214,-80.3522519723,0.00727769,99.2780520463,0.9954,74.7234,-79.4599,0.1,0.01,-80.3522519723,99.236626592,100,-205.083,1,6134.64412584,6134.64412584,7.3451e-07,-80.3522519723
0.00591034,117.91,1.46486,0.585167,100,1.01595,0.0147955,-85.3872180825,0.0177129,98.2425129683,0.990073,78.2066,-83.428,0.1,0.01,-85.3872180825,98.4299172406,100,-209.564,1,7191.79326718,7191.79326718,1.80699e-06,-85.3872180825
0.00906523,103.85,1.13004,0.905376,100,1.00222,0.0113147,-73.8722649337,0.00178456,99.8231767138,0.998735,59.3976,-73.5857,0.1,0.01,-73.8722649337,99.7781559959,100,-198.867,1,3814.95491314,3814.95491314,1.78908e-07,-73.8722649337
0.00916446,112.79,1.39879,0.914014,100,1.00404,0.0140251,-81.3000581692,0.00462536,99.5417652373,0.997346,75.5182,-80.7984,0.1,0.01,-81.3000581692,99.5974361099,100,-206.184,1,6103.55903054,6103.55903054,4.65001e-07,-81.3000581692
0.00886093,114.01,1.35916,0.898185,100,1.01032,0.0134086,-82.5970111977,0.0114494,98.9088807663,1.01365,80.5082,-81.2503,0.1,0.01,-82.5970111977,98.9781144195,100,-207.036,1,7279.33395757,7279.33395757,1.11432e-06,-82.5970111977
0.00531644,108.59,1.36859,0.539247,100,1.01711,0.0134929,-77.4510068935,0.0177672,98.3190079631,1.0143,60.8984,-75.2451,0.1,0.01,-77.4510068935,98.318071774,100,-201.454,1,4953.43790311,4953.43790311,1.72698e-06,-77.4510068935
0.00756613,98.96,1.18153,0.756643,100,1.0067,0.0118148,-69.6068994242,0.0069326,99.3183701992,1.00004,45.2564,-68.7743,0.1,0.01,-69.6068994242,99.3347140663,100,-194.336,1,2603.42642222,2603.42642222,6.93205e-07,-69.6068994242
0.00893937,110.15,1.32336,0.891984,100,1.004,0.0132625,-79.5052745877,0.0030755,99.6951148838,0.997815,76.1052,-78.995,0.1,0.01,-79.5052745877,99.6015041254,100,-204.387,1,6172.01226038,6172.01226038,3.08898e-07,-79.5052745877
0.00241547,102.02,1.17858,0.241252,100,1.03346,0.0118002,-72.3674805021,0.0344782,96.6915180373,0.998782,39.6189,-68.1793,0.1,0.01,-72.3674805021,96.762453168,100,-195.398,1,3812.22229868,3812.22229868,3.45624e-06,-72.3674805021
0.00953103,101.97,1.19053,0.957424,100,1.00229,0.0118516,-71.7460366653,0.00273873,99.7320124444,1.00453,48.6793,-71.4477,0.1,0.01,-71.7460366653,99.7719849677,100,-196.733,1,2582.33119389,2582.33119389,2.71407e-07,-71.7460366653
0.00921946,95.15,1.07969,0.914146,100,1.00107,0.010889,-66.5184741785,0.000927097,99.9067387067,0.991539,35.4846,-66.3847,0.1,0.01,-66.5184741785,99.8933262329,100,-191.586,1,1359.84266604,1359.84266604,9.42987e-08,-66.5184741785
0.00891529,92.84,1.17787,0.892224,100,1.00194,0.0117695,-64.9016245787,0.00238941,99.7643912489,1.00078,34.3636,-64.6545,0.1,0.01,-64.9016245787,99.8068731826,100,-189.915,1,1372.46262142,1372.46262142,2.38569e-07,-64.9016245787
0.00897239,106.25,1.90633,0.907585,100,1.00637,0.018846,-76.305589653,0.0139339,98.6697080241,1.01153,67.2249,-75.4851,0.1,0.01,-76.305589653,99.3674373008,100,-201.025,1,5007.61585981,5007.61585981,1.3618e-06,-76.305589653
0.00612826,106.51,1.15946,0.60995,100,1.00997,0.0116493,-75.3348975986,0.0114509,98.8685606627,0.995307,55.3865,-74.1616,0.1,0.01,-75.3348975986,99.0131974979,100,-199.925,1,3764.81770953,3764.81770953,1.15591e-06,-75.3348975986
0.00851257,111.89,1.48519,0.861398,100,1.00744,0.0146771,-80.5374457459,0.012092,98.8444034802,1.01191,74.4054,-79.5892,0.1,0.01,-80.5374457459,99.26134465,100,-205.196,1,6122.40368019,6122.40368019,1.1809e-06,-80.5374457459
0.00919608,100.65,1.05461,0.921327,100,1.00056,0.0105264,-71.0105050084,0.000581881,99.9426406517,1.00187,50.4073,-70.9432,0.1,0.01,-71.0105050084,99.943717227,100,-196.121,1,2583.03665051,2583.03665051,5.79712e-08,-71.0105050084
0.00606161,97.36,1.13051,0.602944,100,1.01161,0.0113654,-68.4494008255,0.0132042,98.6960177547,0.994693,41.855,-67.0359,0.1,0.01,-68.4494008255,98.851960357,100,-192.903,1,2595.04740434,2595.04740434,1.33455e-06,-68.4494008255
0.00962992,96.43,1.10492,0.96238,100,1.0016,0.0110562,-66.6269688317,0.00124539,99.8766913326,0.999365,35.2448,-66.422,0.1,0.01,-66.6269688317,99.8404430176,100,-191.665,1,1341.4923494,1341.4923494,1.24697e-07,-66.6269688317
0.00900476,94.31,1.11105,0.902173,100,1.00189,0.0110896,-65.7289635697,0.00166904,99.8356569782,1.00188,35.584,-65.4854,0.1,0.01,-65.7289635697,99.8113027275,100,-190.746,1,1378.4469502,1378.4469502,1.66276e-07,-65.7289635697
0.00939314,113.96,1.29629,0.931466,100,1.00544,0.0130721,-82.2211486903,0.00361699,99.6371448566,0.991645,74.6654,-81.4986,0.1,0.01,-82.2211486903,99.458554529,100,-206.974,1,6080.66958108,6080.66958108,3.6782e-07,-82.2211486903
0.00746663,95.69,1.19034,0.746365,100,1.0034,0.0119082,-66.5678076778,0.0041731,99.5882425273,0.999601,32.7946,-66.1368,0.1,0.01,-66.5678076778,99.6613802124,100,-191.491,1,1379.03164508,1379.03164508,4.17644e-07,-66.5678076778
0.002903,101.8,1.18019,0.28802,100,1.02277,0.0118953,-72.0193162633,0.0330068,96.7869906908,0.992144,48.065,-68.9504,0.1,0.01,-72.0193162633,97.7737796676,100,-195.509,1,3819.32891232,3819.32891232,3.35316e-06,-72.0193162633
0.0093935,101.96,1.24517,0.941028,100,1.00354,0.0124295,-72.1358697928,0.00381402,99.6251645132,1.00179,58.2308,-71.6657,0.1,0.01,-72.1358697928,99.6471856759,100,-197.03,1,3800.74489678,3800.74489678,3.80043e-07,-72.1358697928
0.0082806,87.58,1.44417,0.826002,100,1.0056,0.0144777,-60.2865779814,0.00669368,99.3384475626,0.997514,9.27955,-60.1523,0.1,0.01,-60.2865779814,99.4429323344,100,-84.9082,1,87.9217752422,87.9217752422,6.72708e-07,-60.2865779814
0.00691811,96.71,1.26289,0.690192,100,1.00818,0.0126585,-68.0872174007,0.00895099,99.1175405983,0.99766,43.8894,-66.9892,0.1,0.01,-68.0872174007,99.1888106861,100,-192.642,1,2592.95969408,2592.95969408,8.99302e-07,-68.0872174007
0.00871565,90.83,1.18713,0.881187,100,1.00463,0.0117416,-62.4484563537,0.00421037,99.593899983,1.01104,10.5544,-62.3267,0.1,0.01,-62.4484563537,99.5388769748,100,-88.3261,1,114.9361147,114.9361147,4.11892e-07,-62.4484563537
0.0094221,111.14,1.44349,0.94597,100,1.00415,0.0143775,-80.5382073346,0.00463548,99.5467911049,1.00399,76.6822,-80.0093,0.1,0.01,-80.5382073346,99.5867591501,100,-205.412,1,6157.66849091,6157.66849091,4.59871e-07,-80.5382073346
0.00712412,109.17,1.1368,0.705799,100,1.00612,0.0114745,-77.5599787755,0.00681389,99.317392874,0.990717,67.6025,-76.7682,0.1,0.01,-77.5599787755,99.3919850463,100,-202.293,1,4962.97140323,4962.97140323,6.94218e-07,-77.5599787755
0.00707027,103.23,1.16168,0.717755,100,1.00823,0.0114432,-73.1644417052,0.00638395,99.390453587,1.01517,56.5129,-72.0898,0.1,0.01,-73.1644417052,99.1837912231,100,-197.746,1,3791.73442516,3791.73442516,6.19452e-07,-73.1644417052
0.00892781,93.81,1.21036,0.899534,100,1.00223,0.0120127,-65.3480058999,0.00304372,99.7040661236,1.00756,34.8465,-65.068,0.1,0.01,-65.3480058999,99.7773015003,100,-190.349,1,1359.58803685,1359.58803685,2.99819e-07,-65.3480058999
0.00425216,114.85,1.29784,0.429527,100,1.04522,0.0128481,-83.0873178783,0.0466058,95.6737984018,1.01014,65.7059,-77.4877,0.1,0.01,-83.0873178783,95.6736910488,100,-205.429,1,7295.50561449,7295.50561449,4.5675e-06,-83.0873178783
0.00910007,116.51,1.11953,0.911641,100,1.00137,0.0111752,-84.3380289175,0.00135657,99.8663715486,1.0018,84.2997,-84.1653,0.1,0.01,-84.3380289175,99.863572533,100,-209.394,1,7228.91582142,7228.91582142,1.35172e-07,-84.3380289175
0.00617236,99.92,1.12858,0.61667,100,1.01092,0.0112962,-71.1682383305,0.00989762,99.0278845501,0.999083,54.564,-69.8165,0.1,0.01,-71.1682383305,98.9202460846,100,-195.639,1,3851.68352317,3851.68352317,9.9158e-07,-71.1682383305
0.00338268,120.5,1.29658,0.338481,100,1.04307,0.0129577,-88.8066600475,0.0481265,95.4576068599,1.00063,83.9338,-83.1664,0.1,0.01,-88.8066600475,95.8711533888,100,-210.976,1,9543.88905961,9543.88905961,4.8066e-06,-88.8066600475
0.00843859,100.67,1.26484,0.845276,100,1.00437,0.0126272,-71.5864952511,0.00594446,99.4168952495,1.00168,59.0345,-71.0504,0.1,0.01,-71.5864952511,99.5648684926,100,-196.466,1,3802.53782314,3802.53782314,5.92454e-07,-71.5864952511
0.00638715,98.31,1.26216,0.639569,100,1.01203,0.0126047,-69.01850346,0.0117788,98.8503622497,1.00134,40.8924,-67.4149,0.1,0.01,-69.01850346,98.8112064141,100,-193.307,1,2588.17792989,2588.17792989,1.17474e-06,-69.01850346
0.00910405,97.44,1.21583,0.918398,100,1.00225,0.0120525,-68.3105259836,0.00252344,99.7550883171,1.00878,48.7139,-68.0285,0.1,0.01,-68.3105259836,99.775640023,100,-193.311,1,2584.86500271,2584.86500271,2.47971e-07,-68.3105259836
0.00809272,115.2,1.49222,0.81748,100,1.01236,0.0147724,-83.8815710589,0.0149714,98.5682303137,1.01014,79.6469,-82.3012,0.1,0.01,-83.8815710589,98.7791624987,100,-208.214,1,7257.30828736,7257.30828736,1.46723e-06,-83.8815710589
0.00691371,115.88,1.20186,0.695749,100,1.00866,0.011943,-84.0392739287,0.0057641,99.439660429,1.00633,81.0387,-82.9665,0.1,0.01,-84.0392739287,99.1416384084,100,-208.65,1,7236.47877904,7236.47877904,5.69178e-07,-84.0392739287
0.00889133,111.56,1.23737,0.885655,100,1.00568,0.0124223,-80.1468680036,0.00394658,99.6077654324,0.996088,75.009,-79.3909,0.1,0.01,-80.1468680036,99.4351525439,100,-204.888,1,6130.44367763,6130.44367763,3.97764e-07,-80.1468680036
0.00836557,103.2,1.35069,0.83334,100,1.00717,0.0135591,-73.2725401764,0.0096974,99.0418157992,0.996155,56.9913,-72.3642,0.1,0.01,-73.2725401764,99.288542864,100,-197.954,1,3812.34359848,3812.34359848,9.77241e-07,-73.2725401764
0.00744032,105.78,1.14163,0.742376,100,1.00822,0.0114418,-74.5470628913,0.00685871,99.3225643539,0.997775,56.9368,-73.5529,0.1,0.01,-74.5470628913,99.1847176745,100,-199.209,1,3776.12111226,3776.12111226,6.88933e-07,-74.5470628913
0.00835503,107.3,1.37623,0.829813,100,1.0095,0.0138566,-76.4043113764,0.0103047,98.9763987062,0.993189,64.7488,-75.1934,0.1,0.01,-76.4043113764,99.0586684046,100,-200.929,1,4979.70077499,4979.70077499,1.04465e-06,-76.4043113764
0.00834359,110.97,1.14428,0.842036,100,1.00304,0.0113384,-79.6694089767,0.00303783,99.7055763056,1.0092,76.8966,-79.279,0.1,0.01,-79.6694089767,99.6970205135,100,-204.612,1,6165.49525718,6165.49525718,2.98269e-07,-79.6694089767
0.00937718,106.85,1.46029,0.937232,100,1.0045,0.0146105,-76.2307936388,0.00621637,99.3877120465,0.999482,66.8958,-75.6384,0.1,0.01,-76.2307936388,99.5519655519,100,-201.062,1,4967.8119903,4967.8119903,6.22281e-07,-76.2307936388
0.00563905,100.72,1.15195,0.558071,100,1.02064,0.0116399,-71.2166471322,0.0226283,97.7638751516,0.989655,48.5087,-68.6392,0.1,0.01,-71.2166471322,97.9779210587,100,-195.066,1,3837.85798559,3837.85798559,2.31038e-06,-71.2166471322
0.00725299,127.5,1.60588,0.718674,100,1.0162,0.0162068,-94.1833443187,0.0173036,98.2851058571,0.990865,96.1795,-92.1157,0.1,0.01,-94.1833443187,98.4055191313,100,-218.268,1,10511.7458001,10511.7458001,1.76241e-06,-94.1833443187
0.00917691,102.73,1.69838,0.926685,100,1.00705,0.0168189,-72.8079932798,0.0150944,98.5556711764,1.0098,57.0269,-71.8974,0.1,0.01,-72.8079932798,99.2994850959,100,-197.463,1,3788.77828806,3788.77828806,1.48028e-06,-72.8079932798
0.00343938,107.36,1.16566,0.334015,100,1.01321,0.0120028,-76.6659965743,0.0202435,97.9192673818,0.97115,64.0205,-75.1141,0.1,0.01,-76.6659965743,98.6962752857,100,-201.08,1,4960.38882304,4960.38882304,2.14641e-06,-76.6659965743
0.00773851,104.66,1.16966,0.767696,100,1.00499,0.0117904,-74.1051603216,0.004673,99.5321203748,0.992047,57.1009,-73.4778,0.1,0.01,-74.1051603216,99.5033496321,100,-198.916,1,3768.25016804,3768.25016804,4.74823e-07,-74.1051603216
0.00912778,110.78,1.60305,0.910938,100,1.00834,0.0160628,-79.9097044958,0.0105728,98.9599698603,0.997984,74.1836,-78.8251,0.1,0.01,-79.9097044958,99.1732731086,100,-204.486,1,6159.26819311,6159.26819311,1.06156e-06,-79.9097044958
0.00709687,98.35,1.26358,0.712682,100,1.00661,0.0125827,-68.7941685252,0.00723576,99.2947011124,1.00422,45.2467,-67.9602,0.1,0.01,-68.7941685252,99.3437958091,100,-193.511,1,2590.92458721,2590.92458721,7.17508e-07,-68.7941685252
0.00957944,98.24,1.10284,0.954282,100,1.00153,0.0110707,-68.8018708612,0.000986563,99.9016854531,0.996177,49.0484,-68.6063,0.1,0.01,-68.8018708612,99.846812668,100,-193.845,1,2582.78859883,2582.78859883,9.94149e-08,-68.8018708612
0.00900305,105.89,1.07869,0.891006,100,1.00172,0.0108995,-75.8549446963,0.0015986,99.83867621,0.989672,69.2894,-75.6357,0.1,0.01,-75.8549446963,99.8282882724,100,-200.886,1,4982.5291363,4982.5291363,1.63214e-07,-75.8549446963
0.00707523,103.17,1.24567,0.703835,100,1.00817,0.0125219,-72.9837971774,0.00800878,99.2051392454,0.994788,55.6474,-71.9013,0.1,0.01,-72.9837971774,99.189315006,100,-197.56,1,3791.87065162,3791.87065162,8.09291e-07,-72.9837971774
0.0071284,105.79,1.16408,0.714192,100,1.00842,0.0116187,-75.6088584447,0.00606533,99.405348268,1.0019,65.5062,-74.5999,0.1,0.01,-75.6088584447,99.1649258699,100,-200.267,1,4981.40204024,4981.40204024,6.0424e-07,-75.6088584447
0.00678301,95.66,1.08246,0.67311,100,1.00684,0.0109081,-66.3547731134,0.00799772,99.2023604007,0.992348,29.4897,-65.5057,0.1,0.01,-66.3547731134,99.320330196,100,-191.049,1,1337.3181061,1337.3181061,8.12154e-07,-66.3547731134
0.0090756,93.42,1.09198,0.905264,100,1.00204,0.0109475,-65.033693375,0.00192314,99.8089941833,0.99747,34.9282,-64.7776,0.1,0.01,-65.033693375,99.7962699981,100,-190.037,1,1365.79791713,1365.79791713,1.9329e-07,-65.033693375
0.00630191,117.21,1.39872,0.628176,100,1.01519,0.0140321,-84.862257989,0.0181197,98.2266224831,0.996803,80.1098,-82.7389,0.1,0.01,-84.862257989,98.503496515,100,-208.828,1,7240.39544586,7240.39544586,1.82361e-06,-84.862257989
0.00837653,102.68,1.31058,0.836619,100,1.00548,0.013122,-72.4153213599,0.0070831,99.3019086328,0.998765,58.3618,-71.7298,0.1,0.01,-72.4153213599,99.4548872938,100,-197.212,1,3819.31246958,3819.31246958,7.10063e-07,-72.4153213599
0.00679576,105.86,1.18286,0.676593,100,1.00813,0.0118807,-75.9598297073,0.00679645,99.3257863228,0.99561,65.3228,-74.8149,0.1,0.01,-75.9598297073,99.1935960677,100,-200.463,1,4998.62951771,4998.62951771,6.85651e-07,-75.9598297073
0.00878613,103.88,1.19981,0.885148,100,1.00456,0.0119095,-73.4857670128,0.0045964,99.553674166,1.00744,58.3022,-72.9186,0.1,0.01,-73.4857670128,99.5458579085,100,-198.346,1,3787.50418112,3787.50418112,4.52878e-07,-73.4857670128
0.00946845,108.11,1.29439,0.949651,100,1.00364,0.0129056,-76.9403925711,0.0045948,99.5498493767,1.00296,68.2509,-76.47,0.1,0.01,-76.9403925711,99.6374921488,100,-201.84,1,4960.60099447,4960.60099447,4.5677e-07,-76.9403925711
0.0059762,108.9,1.28817,0.596445,100,1.01616,0.0129071,-77.6364259385,0.0159038,98.4439123829,0.998034,62.4427,-75.6117,0.1,0.01,-77.6364259385,98.4094557265,100,-201.76,1,4949.23977597,4949.23977597,1.59665e-06,-77.6364259385
0.00829938,105.47,1.15462,0.832211,100,1.00361,0.0115146,-75.3963661927,0.00426928,99.5813951283,1.00274,68.6188,-74.9273,0.1,0.01,-75.3963661927,99.640202359,100,-200.294,1,5041.2584133,5041.2584133,4.24599e-07,-75.3963661927
