AvgEpLen,Bound,AvgVanillaIw,AvgNormIw,ESSClassic,VarJ,BatchSize,MinVanillaIw,MaxVanillaIw,AvgRet,VarDiscRet,VarRet,VarNormIw,MaxNormIw,VanillaAvgRet,ESSRenyi,VarVanillaIw,eRenyi2,AvgDiscRet,MinNormIw,J
20.54,-7.492098,1.0,0.009999998,100.0,88.63587,100,1.0,1.0,-2.4300561562995426e-14,7935.675209998403,7935.675209998403,3.5044917e-18,0.01,195.24163293437422,nan,,nan,-2.4300561562995426e-14,0.01,
20.98,-6.535482,1.0,0.009999998,100.0,77.31855,100,1.0,1.0,-2.1032064978498965e-14,6038.544431253849,6038.544431253849,3.5044917e-18,0.01,199.6455340523559,nan,,nan,-2.1032064978498965e-14,0.01,-2.3841858e-07
20.33,-5.7999396,1.0,0.009999998,100.0,68.61665,100,1.0,1.0,-2.2879476091475227e-14,4755.802909997773,4755.802909997773,3.5044917e-18,0.01,193.14489006220924,nan,,nan,-2.2879476091475227e-14,0.01,-7.1525574e-07
20.42,-7.093019,1.0,0.009999998,100.0,83.91452,100,1.0,1.0,2.2737367544323206e-15,7112.774819977405,7112.774819977405,3.5044917e-18,0.01,194.0408651825558,nan,,nan,2.2737367544323206e-15,0.01,-2.3841858e-07
21.4,-6.8897877,1.0,0.009999998,100.0,81.5102,100,1.0,1.0,6.622258297284134e-14,6711.023620659184,6711.023620659184,3.5044917e-18,0.01,203.84365643708279,nan,,nan,6.622258297284134e-14,0.01,-4.7683716e-07
21.07,-6.667434,1.0,0.009999998,100.0,78.87963,100,1.0,1.0,1.2505552149377763e-14,6284.844925751713,6284.844925751713,3.5044917e-18,0.01,200.543320844749,nan,,nan,1.2505552149377763e-14,0.01,-2.3841858e-07
20.25,-5.4116755,1.0,0.009999998,100.0,64.02327,100,1.0,1.0,5.684341886080802e-16,4140.382649755911,4140.382649755911,3.5044917e-18,0.01,192.34164924170054,nan,,nan,5.684341886080802e-16,0.01,3.5762787e-07
21.98,-6.589904,1.0,0.009999998,100.0,77.9624,100,1.0,1.0,-4.121147867408581e-14,6139.531723410458,6139.531723410458,3.5044917e-18,0.01,209.64310817551882,nan,,nan,-4.121147867408581e-14,0.01,
20.25,-6.6493483,1.0,0.009999998,100.0,78.66564,100,1.0,1.0,2.0605739337042905e-14,6250.79115940009,6250.79115940009,3.5044917e-18,0.01,192.344745768483,nan,,nan,2.0605739337042905e-14,0.01,-8.34465e-07
20.07,-6.775659,1.0,0.009999998,100.0,80.16,100,1.0,1.0,1.9610979506978764e-14,6490.531903559519,6490.531903559519,3.5044917e-18,0.01,190.54355885113208,nan,,nan,1.9610979506978764e-14,0.01,5.9604645e-07
19.99,-6.4354205,1.0,0.009999998,100.0,76.13477,100,1.0,1.0,-1.6200374375330283e-14,5855.054042874234,5855.054042874234,3.5044917e-18,0.01,189.7433532025743,nan,,nan,-1.6200374375330283e-14,0.01,1.7881393e-07
20.9,-6.7030506,1.0,0.009999998,100.0,79.30099,100,1.0,1.0,-1.7337242752546444e-14,6352.1678884280855,6352.1678884280855,3.5044917e-18,0.01,198.8438143884736,nan,,nan,-1.7337242752546444e-14,0.01,-5.9604645e-07
20.83,-6.8470464,1.0,0.009999998,100.0,81.00455,100,1.0,1.0,3.382183422218077e-14,6628.017294439709,6628.017294439709,3.5044917e-18,0.01,198.14230771119466,nan,,nan,3.382183422218077e-14,0.01,
20.04,-6.515306,1.0,0.009999998,100.0,77.07985,100,1.0,1.0,1.1226575225009583e-14,6001.315839373386,6001.315839373386,3.5044917e-18,0.01,190.24365808729482,nan,,nan,1.1226575225009583e-14,0.01,-2.9802322e-07
19.94,-5.8778143,1.0,0.009999998,100.0,69.53796,100,1.0,1.0,-3.154809746774845e-14,4884.37171627976,4884.37171627976,3.5044917e-18,0.01,189.2447013582761,nan,,nan,-3.154809746774845e-14,0.01,1.5497208e-06
19.88,-6.3391085,1.0,0.009999998,100.0,74.99534,100,1.0,1.0,5.1443294069031255e-14,5681.111797295718,5681.111797295718,3.5044917e-18,0.01,188.64598464663675,nan,,nan,5.1443294069031255e-14,0.01,-4.7683716e-07
20.98,-6.229691,1.0,0.009999998,100.0,73.70086,100,1.0,1.0,4.547473508864641e-15,5486.683787929889,5486.683787929889,3.5044917e-18,0.01,199.64357961286882,nan,,nan,4.547473508864641e-15,0.01,2.3841858e-07
22.99,-7.955626,1.0,0.009999998,100.0,94.11968,100,1.0,1.0,-3.865352482534945e-14,8947.99433268063,8947.99433268063,3.5044917e-18,0.01,219.7423466493171,nan,,nan,-3.865352482534945e-14,0.01,
20.93,-7.429643,1.0,0.009999998,100.0,87.896996,100,1.0,1.0,5.968558980384842e-14,7803.921804494414,7803.921804494414,3.5044917e-18,0.01,199.1442209714134,nan,,nan,5.968558980384842e-14,0.01,4.7683716e-07
21.85,-6.9386654,1.0,0.009999998,100.0,82.08844,100,1.0,1.0,6.8212102632969615e-15,6806.577276485686,6806.577276485686,3.5044917e-18,0.01,208.34302013460078,nan,,nan,6.8212102632969615e-15,0.01,-2.3841858e-07
21.11,-6.6705823,1.0,0.009999998,100.0,78.91686,100,1.0,1.0,3.694822225952521e-15,6290.778597597449,6290.778597597449,3.5044917e-18,0.01,200.94471771457603,nan,,nan,3.694822225952521e-15,0.01,
22.21,-7.229141,1.0,0.009999998,100.0,85.52493,100,1.0,1.0,1.2789769243681803e-15,7388.399069192876,7388.399069192876,3.5044917e-18,0.01,211.94466186531784,nan,,nan,1.2789769243681803e-15,0.01,5.9604645e-07
21.75,-7.00111,1.0,0.009999998,100.0,82.827194,100,1.0,1.0,-4.718003765447065e-14,6929.641144573957,6929.641144573957,3.5044917e-18,0.01,207.3442986859861,nan,,nan,-4.718003765447065e-14,0.01,4.7683716e-07
19.82,-6.912845,1.0,0.009999998,100.0,81.78297,100,1.0,1.0,1.9895196601282807e-15,6756.013751042012,6756.013751042012,3.5044917e-18,0.01,188.04379825948698,nan,,nan,1.9895196601282807e-15,0.01,-1.1920929e-07
19.36,-5.651858,1.0,0.009999998,100.0,66.86477,100,1.0,1.0,-2.657429831742775e-14,4516.058931390697,4516.058931390697,3.5044917e-18,0.01,183.44220128567798,nan,,nan,-2.657429831742775e-14,0.01,-1.0728836e-06
20.71,-6.051954,1.0,0.009999998,100.0,71.59812,100,1.0,1.0,-1.1368683772161604e-14,5178.07195105285,5178.07195105285,3.5044917e-18,0.01,196.94359577861218,nan,,nan,-1.1368683772161604e-14,0.01,-1.1920929e-07
20.71,-6.1516547,1.0,0.009999998,100.0,72.77763,100,1.0,1.0,3.623767952376511e-14,5350.085278429098,5350.085278429098,3.5044917e-18,0.01,196.9430775444731,nan,,nan,3.623767952376511e-14,0.01,1.7881393e-07
20.86,-6.6362,1.0,0.009999998,100.0,78.5101,100,1.0,1.0,7.673861546209083e-15,6226.097083871764,6226.097083871764,3.5044917e-18,0.01,198.4443156476613,nan,,nan,7.673861546209083e-15,0.01,2.3841858e-07
19.96,-6.84462,1.0,0.009999998,100.0,80.97583,100,1.0,1.0,-3.154809746774845e-14,6623.319055473472,6623.319055473472,3.5044917e-18,0.01,189.44365398612626,nan,,nan,-3.154809746774845e-14,0.01,-6.556511e-07
19.8,-5.5851927,1.0,0.009999998,100.0,66.07609,100,1.0,1.0,-4.106937012693379e-14,4410.150864552654,4410.150864552654,3.5044917e-18,0.01,187.8426491312487,nan,,nan,-4.106937012693379e-14,0.01,8.34465e-07
20.35,-6.585674,1.0,0.009999998,100.0,77.91234,100,1.0,1.0,-1.2221335055073723e-14,6131.649150853904,6131.649150853904,3.5044917e-18,0.01,193.34376136270575,nan,,nan,-1.2221335055073723e-14,0.01,2.3841858e-07
19.19,-7.1627345,1.0,0.009999998,100.0,84.73931,100,1.0,1.0,3.609557097661309e-14,7253.283826929151,7253.283826929151,3.5044917e-18,0.01,181.74274553924704,nan,,nan,3.609557097661309e-14,0.01,-2.3841858e-07
20.32,-5.681377,1.0,0.009999998,100.0,67.214,100,1.0,1.0,2.9842794901924207e-15,4563.355070439375,4563.355070439375,3.5044917e-18,0.01,193.0428216993964,nan,,nan,2.9842794901924207e-15,0.01,-8.940697e-07
21.75,-7.4711843,1.0,0.009999998,100.0,88.38846,100,1.0,1.0,1.4779288903810084e-14,7891.43309603328,7891.43309603328,3.5044917e-18,0.01,207.34468441996836,nan,,nan,1.4779288903810084e-14,0.01,-5.9604645e-07
19.67,-6.325139,1.0,0.009999998,100.0,74.83006,100,1.0,1.0,-7.531752999057062e-15,5656.099667237805,5656.099667237805,3.5044917e-18,0.01,186.54326243188672,nan,,nan,-7.531752999057062e-15,0.01,2.3841858e-07
21.09,-6.5188026,1.0,0.009999998,100.0,77.12123,100,1.0,1.0,2.2311041902867147e-14,6007.762194412199,6007.762194412199,3.5044917e-18,0.01,200.742867465127,nan,,nan,2.2311041902867147e-14,0.01,6.2584877e-07
21.1,-7.403939,1.0,0.009999998,100.0,87.5929,100,1.0,1.0,3.353761712787673e-14,7750.01700909459,7750.01700909459,3.5044917e-18,0.01,200.84244543457396,nan,,nan,3.353761712787673e-14,0.01,-4.7683716e-07
20.47,-5.808831,1.0,0.009999998,100.0,68.72186,100,1.0,1.0,-7.389644451905042e-15,4770.398952543114,4770.398952543114,3.5044917e-18,0.01,194.5433871649441,nan,,nan,-7.389644451905042e-15,0.01,
21.68,-7.01086,1.0,0.009999998,100.0,82.94255,100,1.0,1.0,1.5347723092418165e-14,6948.95676710744,6948.95676710744,3.5044917e-18,0.01,206.64237581758968,nan,,nan,1.5347723092418165e-14,0.01,8.34465e-07
20.29,-6.863852,1.0,0.009999998,100.0,81.20336,100,1.0,1.0,5.2580162446247416e-14,6660.591948526792,6660.591948526792,3.5044917e-18,0.01,192.74236693888645,nan,,nan,5.2580162446247416e-14,0.01,-4.7683716e-07
19.63,-6.439158,1.0,0.009999998,100.0,76.17898,100,1.0,1.0,-5.3006488087703474e-14,5861.855427604141,5861.855427604141,3.5044917e-18,0.01,186.14480237724348,nan,,nan,-5.3006488087703474e-14,0.01,-5.9604645e-07
21.01,-6.7423797,1.0,0.009999998,100.0,79.766266,100,1.0,1.0,-1.1795009413617663e-14,6426.926708205789,6426.926708205789,3.5044917e-18,0.01,199.94257770152052,nan,,nan,-1.1795009413617663e-14,0.01,1.0728836e-06
19.56,-6.461758,1.0,0.009999998,100.0,76.44635,100,1.0,1.0,4.590106073010247e-14,5903.0746459682305,5903.0746459682305,3.5044917e-18,0.01,185.44560465011483,nan,,nan,4.590106073010247e-14,0.01,-1.1920929e-07
20.19,-6.0878577,1.0,0.009999998,100.0,72.0229,100,1.0,1.0,8.526512829121202e-15,5239.695532047047,5239.695532047047,3.5044917e-18,0.01,191.74299403617192,nan,,nan,8.526512829121202e-15,0.01,1.013279e-06
21.4,-7.9181757,1.0,0.009999998,100.0,93.67662,100,1.0,1.0,1.1652900866465642e-14,8863.950453132833,8863.950453132833,3.5044917e-18,0.01,203.84193025592865,nan,,nan,1.1652900866465642e-14,0.01,-6.556511e-07
19.35,-5.4992843,1.0,0.009999998,100.0,65.05973,100,1.0,1.0,-4.2206238504149954e-14,4275.523904042145,4275.523904042145,3.5044917e-18,0.01,183.34435853555647,nan,,nan,-4.2206238504149954e-14,0.01,2.9802322e-08
19.24,-6.5088916,1.0,0.009999998,100.0,77.003975,100,1.0,1.0,2.8137492336099967e-14,5989.50738316465,5989.50738316465,3.5044917e-18,0.01,182.24699951460184,nan,,nan,2.8137492336099967e-14,0.01,
20.86,-6.516831,1.0,0.009999998,100.0,77.09789,100,1.0,1.0,3.936406756110955e-14,6004.126694702895,6004.126694702895,3.5044917e-18,0.01,198.4427940493678,nan,,nan,3.936406756110955e-14,0.01,5.364418e-07
21.03,-6.688207,1.0,0.009999998,100.0,79.12537,100,1.0,1.0,1.2505552149377763e-14,6324.0643746652895,6324.0643746652895,3.5044917e-18,0.01,200.14117528141452,nan,,nan,1.2505552149377763e-14,0.01,-5.9604645e-07
20.38,-5.91282,1.0,0.009999998,100.0,69.952095,100,1.0,1.0,-1.3500311979441903e-14,4942.723941688556,4942.723941688556,3.5044917e-18,0.01,193.64239826273646,nan,,nan,-1.3500311979441903e-14,0.01,7.1525574e-07
20.41,-5.8304853,1.0,0.009999998,100.0,68.978035,100,1.0,1.0,-2.5295321393059567e-14,4806.02970683024,4806.02970683024,3.5044917e-18,0.01,193.94484000454872,nan,,nan,-2.5295321393059567e-14,0.01,2.3841858e-07
19.99,-6.8547606,1.0,0.009999998,100.0,81.09582,100,1.0,1.0,8.384404281969182e-15,6642.960745146796,6642.960745146796,3.5044917e-18,0.01,189.74577848769425,nan,,nan,8.384404281969182e-15,0.01,9.536743e-07
20.97,-5.919696,1.0,0.009999998,100.0,70.03344,100,1.0,1.0,-9.663381206337363e-15,4954.225325751657,4954.225325751657,3.5044917e-18,0.01,199.5427005288416,nan,,nan,-9.663381206337363e-15,0.01,1.1920929e-07
22.6,-7.975001,1.0,0.009999998,100.0,94.34889,100,1.0,1.0,-6.536993168992922e-15,8991.628842670294,8991.628842670294,3.5044917e-18,0.01,215.8433832383347,nan,,nan,-6.536993168992922e-15,0.01,-1.1920929e-07
20.61,-7.149087,1.0,0.009999998,100.0,84.57785,100,1.0,1.0,3.993250174971763e-14,7225.669661779186,7225.669661779186,3.5044917e-18,0.01,195.94425007066198,nan,,nan,3.993250174971763e-14,0.01,-3.5762787e-07
20.69,-6.292003,1.0,0.009999998,100.0,74.43804,100,1.0,1.0,1.1084466677857563e-14,5596.991594069893,5596.991594069893,3.5044917e-18,0.01,196.74252345381865,nan,,nan,1.1084466677857563e-14,0.01,-1.3709068e-06
19.99,-6.004823,1.0,0.009999998,100.0,71.040565,100,1.0,1.0,5.2580162446247416e-14,5097.7390318345815,5097.7390318345815,3.5044917e-18,0.01,189.74664198883394,nan,,nan,5.2580162446247416e-14,0.01,-7.1525574e-07
19.93,-5.1404138,1.0,0.009999998,100.0,60.814095,100,1.0,1.0,-5.0306425691815094e-14,3735.711469980938,3735.711469980938,3.5044917e-18,0.01,189.14348094846025,nan,,nan,-5.0306425691815094e-14,0.01,4.7683716e-07
21.12,-6.340367,1.0,0.009999998,100.0,75.01022,100,1.0,1.0,-2.6147972675971688e-14,5683.367591322374,5683.367591322374,3.5044917e-18,0.01,201.0431090963709,nan,,nan,-2.6147972675971688e-14,0.01,-2.3841858e-07
20.93,-7.1484275,1.0,0.009999998,100.0,84.57004,100,1.0,1.0,2.0179413695586844e-14,7224.33532344693,7224.33532344693,3.5044917e-18,0.01,199.1440434191028,nan,,nan,2.0179413695586844e-14,0.01,2.3841858e-07
21.27,-6.9163885,1.0,0.009999998,100.0,81.82488,100,1.0,1.0,3.453237695794087e-14,6762.941912881359,6762.941912881359,3.5044917e-18,0.01,202.542598845206,nan,,nan,3.453237695794087e-14,0.01,
19.36,-5.813984,1.0,0.009999998,100.0,68.78281,100,1.0,1.0,-6.394884621840902e-14,4778.862718231785,4778.862718231785,3.5044917e-18,0.01,183.44321328412153,nan,,nan,-6.394884621840902e-14,0.01,-4.7683716e-07
21.14,-6.7903557,1.0,0.009999998,100.0,80.333855,100,1.0,1.0,3.2684965844964606e-14,6518.716400759813,6518.716400759813,3.5044917e-18,0.01,201.24374560617295,nan,,nan,3.2684965844964606e-14,0.01,-6.556511e-07
19.75,-6.2105308,1.0,0.009999998,100.0,73.47419,100,1.0,1.0,-3.311129148642067e-14,5452.986604215678,5452.986604215678,3.5044917e-18,0.01,187.34410865524222,nan,,nan,-3.311129148642067e-14,0.01,-1.3709068e-06
20.82,-6.260799,1.0,0.009999998,100.0,74.068886,100,1.0,1.0,3.126388037344441e-14,5541.616521549736,5541.616521549736,3.5044917e-18,0.01,198.04415403111972,nan,,nan,3.126388037344441e-14,0.01,
19.21,-6.377336,1.0,0.009999998,100.0,75.44759,100,1.0,1.0,-5.641709321935196e-14,5749.8376895716165,5749.8376895716165,3.5044917e-18,0.01,181.94308087589286,nan,,nan,-5.641709321935196e-14,0.01,2.3841858e-07
20.26,-7.113417,1.0,0.009999998,100.0,84.15586,100,1.0,1.0,-2.7569058147491886e-14,7153.746887252304,7153.746887252304,3.5044917e-18,0.01,192.44285690949684,nan,,nan,-2.7569058147491886e-14,0.01,-1.4603138e-06
20.12,-6.0248938,1.0,0.009999998,100.0,71.27799,100,1.0,1.0,2.842170943040401e-16,5131.870525645245,5131.870525645245,3.5044917e-18,0.01,191.04519233050138,nan,,nan,2.842170943040401e-16,0.01,1.4901161e-07
20.6,-6.839814,1.0,0.009999998,100.0,80.91898,100,1.0,1.0,3.439026841078885e-14,6614.021870898385,6614.021870898385,3.5044917e-18,0.01,195.84281895904286,nan,,nan,3.439026841078885e-14,0.01,2.3841858e-07
21.73,-7.8428903,1.0,0.009999998,100.0,92.78594,100,1.0,1.0,3.126388037344441e-15,8696.193147282866,8696.193147282866,3.5044917e-18,0.01,207.14064500659563,nan,,nan,3.126388037344441e-15,0.01,-1.1920929e-06
19.91,-7.2966394,1.0,0.009999998,100.0,86.32347,100,1.0,1.0,-1.3073986337985844e-14,7527.011969843408,7527.011969843408,3.5044917e-18,0.01,188.9461166968322,nan,,nan,-1.3073986337985844e-14,0.01,-1.2516975e-06
19.73,-6.1438437,1.0,0.009999998,100.0,72.68525,100,1.0,1.0,-1.1084466677857563e-14,5336.510875969131,5336.510875969131,3.5044917e-18,0.01,187.14352736954024,nan,,nan,-1.1084466677857563e-14,0.01,-1.3113022e-06
19.16,-5.478816,1.0,0.009999998,100.0,64.81757,100,1.0,1.0,-8.526512829121202e-16,4243.7555991681775,4243.7555991681775,3.5044917e-18,0.01,181.44543456374976,nan,,nan,-8.526512829121202e-16,0.01,4.7683716e-07
20.78,-6.7274957,1.0,0.009999998,100.0,79.59018,100,1.0,1.0,-5.4001247917767615e-15,6398.583450925114,6398.583450925114,3.5044917e-18,0.01,197.6439888065274,nan,,nan,-5.4001247917767615e-15,0.01,2.3841858e-07
20.88,-6.345982,1.0,0.009999998,100.0,75.07667,100,1.0,1.0,-2.0037305148434824e-14,5693.440238180956,5693.440238180956,3.5044917e-18,0.01,198.6450693288212,nan,,nan,-2.0037305148434824e-14,0.01,8.34465e-07
20.28,-6.1987343,1.0,0.009999998,100.0,73.33463,100,1.0,1.0,4.547473508864641e-15,5432.291495194089,5432.291495194089,3.5044917e-18,0.01,192.6432596003882,nan,,nan,4.547473508864641e-15,0.01,-1.0728836e-06
20.26,-6.0428677,1.0,0.009999998,100.0,71.49064,100,1.0,1.0,-4.177991286269389e-14,5162.536597533402,5162.536597533402,3.5044917e-18,0.01,192.44351533448258,nan,,nan,-4.177991286269389e-14,0.01,5.9604645e-08
19.72,-6.5636554,1.0,0.009999998,100.0,77.65184,100,1.0,1.0,3.2969182939268646e-14,6090.716421355639,6090.716421355639,3.5044917e-18,0.01,187.0435087572246,nan,,nan,3.2969182939268646e-14,0.01,
19.72,-6.0496316,1.0,0.009999998,100.0,71.57067,100,1.0,1.0,-5.2295945351943376e-14,5174.101513582535,5174.101513582535,3.5044917e-18,0.01,187.04465971302068,nan,,nan,-5.2295945351943376e-14,0.01,4.7683716e-07
20.61,-7.0280323,1.0,0.009999998,100.0,83.14572,100,1.0,1.0,1.0516032489249483e-14,6983.040971882473,6983.040971882473,3.5044917e-18,0.01,195.94434070479554,nan,,nan,1.0516032489249483e-14,0.01,7.1525574e-07
19.49,-6.269126,1.0,0.009999998,100.0,74.16741,100,1.0,1.0,-4.050093593832571e-14,5556.368298269803,5556.368298269803,3.5044917e-18,0.01,184.74332778817964,nan,,nan,-4.050093593832571e-14,0.01,-5.9604645e-08
19.82,-6.512774,1.0,0.009999998,100.0,77.04992,100,1.0,1.0,2.5579538487363606e-15,5996.655540334117,5996.655540334117,3.5044917e-18,0.01,188.04250672023892,nan,,nan,2.5579538487363606e-15,0.01,-3.5762787e-07
20.82,-7.3584213,1.0,0.009999998,100.0,87.0544,100,1.0,1.0,-2.2311041902867147e-14,7655.017464735373,7655.017464735373,3.5044917e-18,0.01,198.04280387818187,nan,,nan,-2.2311041902867147e-14,0.01,
19.27,-5.848546,1.0,0.009999998,100.0,69.19169,100,1.0,1.0,2.5579538487363607e-14,4835.849476769121,4835.849476769121,3.5044917e-18,0.01,182.5460069377646,nan,,nan,2.5579538487363607e-14,0.01,2.3841858e-07
20.93,-6.317599,1.0,0.009999998,100.0,74.740875,100,1.0,1.0,9.663381206337363e-15,5642.6245446743405,5642.6245446743405,3.5044917e-18,0.01,199.143974349253,nan,,nan,9.663381206337363e-15,0.01,-4.7683716e-07
22.35,-6.5859632,1.0,0.009999998,100.0,77.915764,100,1.0,1.0,-1.7053025658242404e-15,6132.18941529491,6132.18941529491,3.5044917e-18,0.01,213.34230949226483,nan,,nan,-1.7053025658242404e-15,0.01,6.2584877e-07
20.94,-8.23633,1.0,0.009999998,100.0,97.44056,100,1.0,1.0,-8.526512829121202e-16,9590.569387026291,9590.569387026291,3.5044917e-18,0.01,199.2417392372901,nan,,nan,-8.526512829121202e-16,0.01,-2.3841858e-07
20.86,-7.1010375,1.0,0.009999998,100.0,84.0094,100,1.0,1.0,-6.394884621840902e-15,7128.868209560237,7128.868209560237,3.5044917e-18,0.01,198.44289358894505,nan,,nan,-6.394884621840902e-15,0.01,-7.4505806e-07
20.73,-6.3622932,1.0,0.009999998,100.0,75.26963,100,1.0,1.0,2.9416469260468145e-14,5722.744877188912,5722.744877188912,3.5044917e-18,0.01,197.1434063483525,nan,,nan,2.9416469260468145e-14,0.01,7.1525574e-07
21.37,-6.7053843,1.0,0.009999998,100.0,79.3286,100,1.0,1.0,-3.126388037344441e-15,6356.592935682561,6356.592935682561,3.5044917e-18,0.01,203.54445346644493,nan,,nan,-3.126388037344441e-15,0.01,-1.1920929e-07
20.83,-7.1712427,1.0,0.009999998,100.0,84.839966,100,1.0,1.0,-2.2453150450019167e-14,7270.525345029254,7270.525345029254,3.5044917e-18,0.01,198.14372983736845,nan,,nan,-2.2453150450019167e-14,0.01,-2.3841858e-07
21.33,-7.2573004,1.0,0.009999998,100.0,85.858086,100,1.0,1.0,-1.4495071809506044e-14,7446.071425531803,7446.071425531803,3.5044917e-18,0.01,203.14279497104465,nan,,nan,-1.4495071809506044e-14,0.01,-6.854534e-07
20.66,-6.8418393,1.0,0.009999998,100.0,80.94295,100,1.0,1.0,-6.252776074688882e-15,6617.940181269217,6617.940181269217,3.5044917e-18,0.01,196.444037737282,nan,,nan,-6.252776074688882e-15,0.01,-2.3841858e-07
20.86,-6.964614,1.0,0.009999998,100.0,82.39543,100,1.0,1.0,1.5347723092418165e-14,6857.58335376913,6857.58335376913,3.5044917e-18,0.01,198.44277750125937,nan,,nan,1.5347723092418165e-14,0.01,-4.7683716e-07
20.84,-6.786038,1.0,0.009999998,100.0,80.282776,100,1.0,1.0,-5.968558980384841e-15,6510.428276290918,6510.428276290918,3.5044917e-18,0.01,198.24334906127956,nan,,nan,-5.968558980384841e-15,0.01,5.364418e-07
22.24,-7.162252,1.0,0.009999998,100.0,84.73362,100,1.0,1.0,4.973799150320701e-14,7252.309103904219,7252.309103904219,3.5044917e-18,0.01,212.24308932995297,nan,,nan,4.973799150320701e-14,0.01,-2.3841858e-07
19.54,-6.132682,1.0,0.009999998,100.0,72.5532,100,1.0,1.0,3.524291969370097e-14,5317.137658363314,5317.137658363314,3.5044917e-18,0.01,185.24447890139217,nan,,nan,3.524291969370097e-14,0.01,
21.29,-6.3895955,1.0,0.009999998,100.0,75.59262,100,1.0,1.0,-4.064304448547773e-14,5771.964621933836,5771.964621933836,3.5044917e-18,0.01,202.74437109394523,nan,,nan,-4.064304448547773e-14,0.01,-1.1920929e-07
20.85,-7.2625823,1.0,0.009999998,100.0,85.92058,100,1.0,1.0,-4.689582056016661e-14,7456.915422412823,7456.915422412823,3.5044917e-18,0.01,198.3460094864193,nan,,nan,-4.689582056016661e-14,0.01,-4.7683716e-07
19.19,-5.4159636,1.0,0.009999998,100.0,64.07399,100,1.0,1.0,4.007461029686965e-14,4146.946259092261,4146.946259092261,3.5044917e-18,0.01,181.74222717832674,nan,,nan,4.007461029686965e-14,0.01,3.5762787e-07
21.07,-6.202559,1.0,0.009999998,100.0,73.37989,100,1.0,1.0,4.746425474877469e-14,5438.9979677262045,5438.9979677262045,3.5044917e-18,0.01,200.54316285227526,nan,,nan,4.746425474877469e-14,0.01,-4.7683716e-07
19.77,-6.038464,1.0,0.009999998,100.0,71.43854,100,1.0,1.0,-2.1884716261411086e-14,5155.0149935636755,5155.0149935636755,3.5044917e-18,0.01,187.54217635255543,nan,,nan,-2.1884716261411086e-14,0.01,-6.854534e-07
21.33,-6.9230003,1.0,0.009999998,100.0,81.90314,100,1.0,1.0,-7.531752999057062e-15,6775.881574492764,6775.881574492764,3.5044917e-18,0.01,203.14328038422644,nan,,nan,-7.531752999057062e-15,0.01,-2.3841858e-07
20.82,-6.7423563,1.0,0.009999998,100.0,79.766,100,1.0,1.0,-5.684341886080802e-16,6426.882867888695,6426.882867888695,3.5044917e-18,0.01,198.04024787906943,nan,,nan,-5.684341886080802e-16,0.01,
20.39,-6.479167,1.0,0.009999998,100.0,76.652306,100,1.0,1.0,2.6432189770275728e-14,5934.924864712611,5934.924864712611,3.5044917e-18,0.01,193.74327380644246,nan,,nan,2.6432189770275728e-14,0.01,7.1525574e-07
19.69,-5.2660937,1.0,0.009999998,100.0,62.30094,100,1.0,1.0,-3.382183422218077e-14,3920.6135329422423,3920.6135329422423,3.5044917e-18,0.01,186.74182892097897,nan,,nan,-3.382183422218077e-14,0.01,2.0861626e-07
21.64,-6.8131,1.0,0.009999998,100.0,80.60291,100,1.0,1.0,-2.657429831742775e-14,6562.454563072991,6562.454563072991,3.5044917e-18,0.01,206.24297208025294,nan,,nan,-2.657429831742775e-14,0.01,4.7683716e-07
20.81,-7.5075264,1.0,0.009999998,100.0,88.818405,100,1.0,1.0,-4.2490455598453994e-14,7968.393442735959,7968.393442735959,3.5044917e-18,0.01,197.94289287161115,nan,,nan,-4.2490455598453994e-14,0.01,-1.1920929e-06
20.39,-6.059892,1.0,0.009999998,100.0,71.69205,100,1.0,1.0,-4.405364961712621e-15,5191.666173141801,5191.666173141801,3.5044917e-18,0.01,193.74411944423653,nan,,nan,-4.405364961712621e-15,0.01,-5.9604645e-08
19.76,-5.869599,1.0,0.009999998,100.0,69.44076,100,1.0,1.0,1.0658141036401503e-14,4870.726538872076,4870.726538872076,3.5044917e-18,0.01,187.44181522992528,nan,,nan,1.0658141036401503e-14,0.01,1.1920929e-06
21.09,-6.167598,1.0,0.009999998,100.0,72.966255,100,1.0,1.0,-4.945377440890297e-14,5377.853167979578,5377.853167979578,3.5044917e-18,0.01,200.7439327764346,nan,,nan,-4.945377440890297e-14,0.01,2.9802322e-08
20.09,-5.8341956,1.0,0.009999998,100.0,69.02192,100,1.0,1.0,5.684341886080802e-15,4812.146347549207,4812.146347549207,3.5044917e-18,0.01,190.7425630013434,nan,,nan,5.684341886080802e-15,0.01,-3.5762787e-07
20.81,-6.8226995,1.0,0.009999998,100.0,80.7165,100,1.0,1.0,1.9610979506978764e-14,6580.963304514091,6580.963304514091,3.5044917e-18,0.01,197.9422700985285,nan,,nan,1.9610979506978764e-14,0.01,-5.9604645e-07
20.95,-6.5420914,1.0,0.009999998,100.0,77.39674,100,1.0,1.0,-1.8758328224066646e-14,6050.764553810306,6050.764553810306,3.5044917e-18,0.01,199.34385910707857,nan,,nan,-1.8758328224066646e-14,0.01,-2.9802322e-07
21.29,-6.6779103,1.0,0.009999998,100.0,79.00356,100,1.0,1.0,-1.2647660696529783e-14,6304.609431323195,6304.609431323195,3.5044917e-18,0.01,202.7452597813222,nan,,nan,-1.2647660696529783e-14,0.01,
