AvgDiscRet,MinVanillaIw,VarDiscRet,ESSClassic,VanillaAvgRet,eRenyi2,VarRet,J,MaxNormIw,VarVanillaIw,MinNormIw,AvgNormIw,ESSRenyi,AvgVanillaIw,VarJ,EpsThisIter,Delta,AvgRet,MaxVanillaIw,IterType,VarNormIw,AvgEpLen,BatchSize,Bound
74.0823944115,0.0818914,91.4119108047,15.9879522607,74.0823944115,1.6274,91.4119108047,88.0806,0.0721674,1032.5,2.80731e-05,0.002,307.239252515,5.83416,8.30933,100,0.1,74.0823944115,210.518,1,0.000121337,500.0,500,71.2109
76.4432907432,1.0,438.406602291,100.0,76.4432907432,1.0,438.406602291,76.4433,0.01,,0.01,0.01,500.0,1.0,20.8332,100,0.1,76.4432907432,1.0,2,3.50449e-18,500.0,500,47.0693
76.9831601058,1.0,187.189805814,200.000000102,76.9831601058,1.0,187.189805814,76.7132,0.005,,0.005,0.005,500.0,1.0,17.5995,100,0.1,76.9831601058,1.0,2,2.1793e-19,500.0,500,55.9427
65.9439511795,1.0,1025.63446333,299.999969474,65.9439511795,1.0,1025.63446333,73.1235,0.00333333,,0.00333333,0.00333333,500.0,1.0,23.8899,100,0.1,65.9439511795,1.0,2,5.43914e-20,500.0,500,56.1644
76.0798274317,1.0,201.840357712,400.0,76.0798274317,1.0,201.840357712,73.8625,0.0025,,0.0025,0.0025,500.0,1.0,21.9007,100,0.1,76.0798274317,1.0,2,5.4346e-20,500.0,500,59.1756
74.9086662691,0.0984751,29.8189482698,12.7049183117,74.9086662691,2.15871,29.8189482698,95.8683,0.0886957,965.119,3.93017e-05,0.002,231.619732924,5.01124,12.9993,100,0.1,74.9086662691,222.238,1,0.000153727,500.0,500,76.5675
84.7341649769,1.0,61.8367177076,100.0,84.7341649769,1.0,61.8367177076,84.7342,0.01,,0.01,0.01,500.0,1.0,7.82421,100,0.1,84.7341649769,1.0,2,3.50449e-18,500.0,500,56.9785
86.1899372845,1.0,67.5748357695,200.000000102,86.1899372845,1.0,67.5748357695,85.4621,0.005,,0.005,0.005,500.0,1.0,8.0367,100,0.1,86.1899372845,1.0,2,2.1793e-19,500.0,500,65.7144
78.4370333808,1.0,150.637122767,299.999969474,78.4370333808,1.0,150.637122767,83.1204,0.00333333,,0.00333333,0.00333333,500.0,1.0,10.1851,100,0.1,78.4370333808,1.0,2,5.43914e-20,500.0,500,66.9965
83.4834921598,1.0,88.5552253797,400.0,83.4834921598,1.0,88.5552253797,83.2112,0.0025,,0.0025,0.0025,500.0,1.0,9.9872,100,0.1,83.4834921598,1.0,2,5.4346e-20,500.0,500,69.059
84.6593951846,0.250517,102.685652118,13.7760755882,84.6593951846,1.65858,102.685652118,94.9877,0.0851668,1191.51,8.63193e-05,0.002,301.462750235,5.80442,11.8275,100,0.1,84.6593951846,247.172,1,0.000141462,500.0,500,78.2442
82.0023137917,1.0,81.2473212298,100.0,82.0023137917,1.0,81.2473212298,82.0023,0.01,,0.01,0.01,500.0,1.0,8.96855,100,0.1,82.0023137917,1.0,2,3.50449e-18,500.0,500,53.9426
78.571601342,1.0,104.531990347,200.000000102,78.571601342,1.0,104.531990347,80.2869,0.005,,0.005,0.005,500.0,1.0,9.74183,100,0.1,78.571601342,1.0,2,2.1793e-19,500.0,500,60.4457
78.1931525428,1.0,113.628559775,299.999969474,78.1931525428,1.0,113.628559775,79.589,0.00333333,,0.00333333,0.00333333,500.0,1.0,10.0866,100,0.1,78.1931525428,1.0,2,5.43914e-20,500.0,500,63.3887
79.4582089016,1.0,62.2962714148,400.0,79.4582089016,1.0,62.2962714148,79.5563,0.0025,,0.0025,0.0025,500.0,1.0,9.57741,100,0.1,79.4582089016,1.0,2,5.4346e-20,500.0,500,65.5265
80.2147722567,0.101974,71.1534229455,16.5472319237,80.2147722567,1.83902,71.1534229455,92.4688,0.0776277,380.625,5.65611e-05,0.002,271.884411995,3.60578,17.4634,100,0.1,80.2147722567,139.954,1,0.0001171,500.0,500,75.0784
85.1805708667,1.0,30.3425458756,100.0,85.1805708667,1.0,30.3425458756,85.1806,0.01,,0.01,0.01,500.0,1.0,5.4808,100,0.1,85.1805708667,1.0,2,3.50449e-18,500.0,500,56.3487
78.5745138896,1.0,208.409648255,200.000000102,78.5745138896,1.0,208.409648255,81.8775,0.005,,0.005,0.005,500.0,1.0,11.3619,100,0.1,78.5745138896,1.0,2,2.1793e-19,500.0,500,61.4903
86.5218225143,1.0,37.2629262351,299.999969474,86.5218225143,1.0,37.2629262351,83.4256,0.00333333,,0.00333333,0.00333333,500.0,1.0,10.1564,100,0.1,86.5218225143,1.0,2,5.43914e-20,500.0,500,66.6732
85.0164088751,1.0,18.4029124195,400.0,85.0164088751,1.0,18.4029124195,83.8233,0.0025,,0.0025,0.0025,500.0,1.0,9.07705,100,0.1,85.0164088751,1.0,2,5.4346e-20,500.0,500,69.3153
82.3664533395,0.15954,77.0604661684,24.8492375127,82.3664533395,1.75414,77.0604661684,93.3364,0.0576789,142.521,0.000116992,0.002,285.039688254,2.72738,15.44,100,0.1,82.3664533395,78.6561,1,7.66385e-05,500.0,500,76.15
85.6077934644,1.0,28.5706057901,100.0,85.6077934644,1.0,28.5706057901,85.6078,0.01,,0.01,0.01,500.0,1.0,5.31836,100,0.1,85.6077934644,1.0,2,3.50449e-18,500.0,500,57.785
86.5882578386,1.0,64.9032413504,200.000000102,86.5882578386,1.0,64.9032413504,86.098,0.005,,0.005,0.005,500.0,1.0,6.81982,100,0.1,86.5882578386,1.0,2,2.1793e-19,500.0,500,65.6934
82.7885833882,1.0,46.0290958115,299.999969474,82.7885833882,1.0,46.0290958115,84.9949,0.00333333,,0.00333333,0.00333333,500.0,1.0,6.97353,100,0.1,82.7885833882,1.0,2,5.43914e-20,500.0,500,68.3346
87.0299937109,1.0,34.7831899152,400.0,87.0299937109,1.0,34.7831899152,85.5036,0.0025,,0.0025,0.0025,500.0,1.0,6.77185,100,0.1,87.0299937109,1.0,2,5.4346e-20,500.0,500,71.0754
77.1646499119,0.0870974,94.7535871264,32.5340040406,77.1646499119,1.73873,94.7535871264,91.2507,0.0548473,44.003,9.96403e-05,0.002,287.566456358,1.74824,13.0641,100,0.1,77.1646499119,47.9431,1,5.75893e-05,500.0,500,74.2341
85.2586065772,1.0,88.0210370392,100.0,85.2586065772,1.0,88.0210370392,85.2586,0.01,,0.01,0.01,500.0,1.0,9.33493,100,0.1,85.2586065772,1.0,2,3.50449e-18,500.0,500,56.2435
85.0283927391,1.0,29.6260192515,200.000000102,85.0283927391,1.0,29.6260192515,85.1435,0.005,,0.005,0.005,500.0,1.0,7.63207,100,0.1,85.0283927391,1.0,2,2.1793e-19,500.0,500,64.6268
85.1550007507,1.0,88.6150725866,299.999969474,85.1550007507,1.0,88.6150725866,85.1473,0.00333333,,0.00333333,0.00333333,500.0,1.0,8.25078,100,0.1,85.1550007507,1.0,2,5.43914e-20,500.0,500,68.3955
84.7621825674,1.0,75.7782304845,400.0,84.7621825674,1.0,75.7782304845,85.0511,0.0025,,0.0025,0.0025,500.0,1.0,8.357,100,0.1,84.7621825674,1.0,2,5.4346e-20,500.0,500,70.5435
84.8998624784,0.0760858,71.3385118419,27.5386677293,84.8998624784,1.37333,71.3385118419,90.8885,0.0547833,72.7259,7.39836e-05,0.002,364.079186431,2.05683,8.81755,100,0.1,84.8998624784,56.34,1,6.87627e-05,500.0,500,75.6821
82.0654031997,1.0,133.945499658,100.0,82.0654031997,1.0,133.945499658,82.0654,0.01,,0.01,0.01,500.0,1.0,11.5155,100,0.1,82.0654031997,1.0,2,3.50449e-18,500.0,500,54.5432
88.5248059243,1.0,34.0159370151,200.000000102,88.5248059243,1.0,34.0159370151,85.2951,0.005,,0.005,0.005,500.0,1.0,9.67326,100,0.1,88.5248059243,1.0,2,2.1793e-19,500.0,500,64.6142
82.8728815931,1.0,170.099758966,299.999969474,82.8728815931,1.0,170.099758966,84.4877,0.00333333,,0.00333333,0.00333333,500.0,1.0,10.9461,100,0.1,82.8728815931,1.0,2,5.43914e-20,500.0,500,67.6018
85.7777740597,1.0,66.8442657137,400.0,85.7777740597,1.0,66.8442657137,84.8102,0.0025,,0.0025,0.0025,500.0,1.0,10.3305,100,0.1,85.7777740597,1.0,2,5.4346e-20,500.0,500,70.1866
87.2916943763,0.0524261,57.6579383226,26.7244992925,87.2916943763,1.80935,57.6579383226,94.4964,0.0555386,60.4075,5.68289e-05,0.002,276.342603888,1.84505,14.0697,100,0.1,87.2916943763,51.2358,1,7.09796e-05,500.0,500,76.8666
90.4156198293,1.0,18.896699994,100.0,90.4156198293,1.0,18.896699994,90.4156,0.01,,0.01,0.01,500.0,1.0,4.32524,100,0.1,90.4156198293,1.0,2,3.50449e-18,500.0,500,60.4687
86.1503104695,1.0,26.2235039839,200.000000102,86.1503104695,1.0,26.2235039839,88.283,0.005,,0.005,0.005,500.0,1.0,5.18485,100,0.1,86.1503104695,1.0,2,2.1793e-19,500.0,500,67.1073
87.8892469637,1.0,38.1971725953,299.999969474,87.8892469637,1.0,38.1971725953,88.1517,0.00333333,,0.00333333,0.00333333,500.0,1.0,5.52823,100,0.1,87.8892469637,1.0,2,5.43914e-20,500.0,500,70.8618
87.7584782732,1.0,17.0621853183,400.0,87.7584782732,1.0,17.0621853183,88.0534,0.0025,,0.0025,0.0025,500.0,1.0,5.21276,100,0.1,87.7584782732,1.0,2,5.4346e-20,500.0,500,73.0799
86.9086259127,0.10288,20.4342715889,22.9901054809,86.9086259127,1.87023,20.4342715889,95.9795,0.0657055,85.1909,0.000101646,0.002,267.346206282,2.02427,18.1209,100,0.1,86.9086259127,66.503,1,8.31601e-05,500.0,500,77.6641
90.0529718107,1.0,15.9859668947,100.0,90.0529718107,1.0,15.9859668947,90.053,0.01,,0.01,0.01,500.0,1.0,3.9782,100,0.1,90.0529718107,1.0,2,3.50449e-18,500.0,500,61.079
87.6088018903,1.0,13.8948620394,200.000000102,87.6088018903,1.0,13.8948620394,88.8309,0.005,,0.005,0.005,500.0,1.0,4.03541,100,0.1,87.6088018903,1.0,2,2.1793e-19,500.0,500,68.3432
86.9589105928,1.0,15.081875933,299.999969474,86.9589105928,1.0,15.081875933,88.2069,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.07579,100,0.1,86.9589105928,1.0,2,5.43914e-20,500.0,500,71.4788
91.0298657381,1.0,14.6428878097,400.0,91.0298657381,1.0,14.6428878097,88.9126,0.0025,,0.0025,0.0025,500.0,1.0,4.19254,100,0.1,91.0298657381,1.0,2,5.4346e-20,500.0,500,74.4256
89.7681224256,0.259437,24.807421274,33.7170491697,89.7681224256,1.42789,24.807421274,93.4895,0.0493167,62.5542,0.000244213,0.002,350.166429705,2.12468,9.73611,100,0.1,89.7681224256,52.3911,1,5.5428e-05,500.0,500,78.006
90.9456392536,1.0,17.1431823235,100.0,90.9456392536,1.0,17.1431823235,90.9456,0.01,,0.01,0.01,500.0,1.0,4.11968,100,0.1,90.9456392536,1.0,2,3.50449e-18,500.0,500,62.1777
86.2590133916,1.0,96.3906867418,200.000000102,86.2590133916,1.0,96.3906867418,88.6023,0.005,,0.005,0.005,500.0,1.0,7.85432,100,0.1,86.2590133916,1.0,2,2.1793e-19,500.0,500,68.0985
86.9933263039,1.0,18.5641031241,299.999969474,86.9933263039,1.0,18.5641031241,88.066,0.00333333,,0.00333333,0.00333333,500.0,1.0,6.91581,100,0.1,86.9933263039,1.0,2,5.43914e-20,500.0,500,71.3247
85.9241403462,1.0,23.9976469804,400.0,85.9241403462,1.0,23.9976469804,87.5305,0.0025,,0.0025,0.0025,500.0,1.0,6.53229,100,0.1,85.9241403462,1.0,2,5.4346e-20,500.0,500,73.0321
88.9717733235,0.170451,19.516752096,122.218265924,88.9717733235,1.33421,19.516752096,91.2956,0.0237844,7.51907,0.000218794,0.002,374.75402407,1.5581,9.14455,100,0.1,88.9717733235,18.5292,1,1.23889e-05,500.0,500,76.3168
89.9335786799,1.0,20.5742718422,100.0,89.9335786799,1.0,20.5742718422,89.9336,0.01,,0.01,0.01,500.0,1.0,4.51315,100,0.1,89.9335786799,1.0,2,3.50449e-18,500.0,500,61.6593
90.6651797404,1.0,22.4978225681,200.000000102,90.6651797404,1.0,22.4978225681,90.2994,0.005,,0.005,0.005,500.0,1.0,4.6319,100,0.1,90.6651797404,1.0,2,2.1793e-19,500.0,500,69.3554
88.0864316012,1.0,20.7235552592,299.999969474,88.0864316012,1.0,20.7235552592,89.5617,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.71487,100,0.1,88.0864316012,1.0,2,5.43914e-20,500.0,500,72.461
89.4448853898,1.0,44.6763520462,400.0,89.4448853898,1.0,44.6763520462,89.5325,0.0025,,0.0025,0.0025,500.0,1.0,5.26616,100,0.1,89.4448853898,1.0,2,5.4346e-20,500.0,500,74.7089
87.1950897789,0.242166,18.8542345815,19.2893745506,87.1950897789,1.52728,18.8542345815,97.0167,0.0656487,425.506,0.00011733,0.002,327.378837046,4.12796,9.34722,100,0.1,87.1950897789,135.497,1,9.98839e-05,500.0,500,80.6312
89.2244463127,1.0,12.5573138759,100.0,89.2244463127,1.0,12.5573138759,89.2244,0.01,,0.01,0.01,500.0,1.0,3.52587,100,0.1,89.2244463127,1.0,2,3.50449e-18,500.0,500,60.8253
85.4957420607,1.0,75.2007076145,200.000000102,85.4957420607,1.0,75.2007076145,87.3601,0.005,,0.005,0.005,500.0,1.0,6.84953,100,0.1,85.4957420607,1.0,2,2.1793e-19,500.0,500,67.2789
90.02427404,1.0,32.3153732546,299.999969474,90.02427404,1.0,32.3153732546,88.2481,0.00333333,,0.00333333,0.00333333,500.0,1.0,6.59687,100,0.1,90.02427404,1.0,2,5.43914e-20,500.0,500,71.2847
87.8523696996,1.0,78.2222070376,400.0,87.8523696996,1.0,78.2222070376,88.1492,0.0025,,0.0025,0.0025,500.0,1.0,7.21307,100,0.1,87.8523696996,1.0,2,5.4346e-20,500.0,500,73.4584
86.0343962199,0.119078,54.9885053752,24.003958017,86.0343962199,1.60682,54.9885053752,95.2532,0.0587358,134.076,9.16809e-05,0.002,311.172955407,2.59765,12.5379,100,0.1,86.0343962199,76.2877,1,7.94785e-05,500.0,500,78.5971
90.6274333611,1.0,52.6371792202,100.0,90.6274333611,1.0,52.6371792202,90.6274,0.01,,0.01,0.01,500.0,1.0,7.21878,100,0.1,90.6274333611,1.0,2,3.50449e-18,500.0,500,60.9497
86.2232714436,1.0,85.4279699164,200.000000102,86.2232714436,1.0,85.4279699164,88.4254,0.005,,0.005,0.005,500.0,1.0,8.5552,100,0.1,86.2232714436,1.0,2,2.1793e-19,500.0,500,67.44
87.9429089979,1.0,55.549014967,299.999969474,87.9429089979,1.0,55.549014967,88.2645,0.00333333,,0.00333333,0.00333333,500.0,1.0,8.19617,100,0.1,87.9429089979,1.0,2,5.43914e-20,500.0,500,71.1301
91.6614874367,1.0,12.7142306206,400.0,91.6614874367,1.0,12.7142306206,89.1138,0.0025,,0.0025,0.0025,500.0,1.0,7.46279,100,0.1,91.6614874367,1.0,2,5.4346e-20,500.0,500,74.2749
86.333046495,0.19733,27.382370701,306.809561039,86.333046495,1.22752,27.382370701,91.3403,0.00687106,0.777656,0.000355485,0.002,407.324788744,1.1102,6.32603,100,0.1,86.333046495,3.81413,1,2.52374e-06,500.0,500,76.6354
90.1770958617,1.0,34.7606231494,100.0,90.1770958617,1.0,34.7606231494,90.1771,0.01,,0.01,0.01,500.0,1.0,5.86626,100,0.1,90.1770958617,1.0,2,3.50449e-18,500.0,500,59.9697
90.7588882127,1.0,4.13273374013,200.000000102,90.7588882127,1.0,4.13273374013,90.468,0.005,,0.005,0.005,500.0,1.0,4.39737,100,0.1,90.7588882127,1.0,2,2.1793e-19,500.0,500,69.1081
91.5913671654,1.0,11.5155386564,299.999969474,91.5913671654,1.0,11.5155386564,90.8425,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.11968,100,0.1,91.5913671654,1.0,2,5.43914e-20,500.0,500,73.4022
91.0539683108,1.0,24.700063446,400.0,91.0539683108,1.0,24.700063446,90.8953,0.0025,,0.0025,0.0025,500.0,1.0,4.34172,100,0.1,91.0539683108,1.0,2,5.4346e-20,500.0,500,75.7916
89.9016680611,0.304923,17.8709586213,24.4309563904,89.9016680611,1.42676,17.8709586213,95.8976,0.0582212,155.579,0.000215931,0.002,350.443261048,2.82426,8.80586,100,0.1,89.9016680611,82.2158,1,7.80195e-05,500.0,500,79.7613
90.7750269769,1.0,24.1094356921,100.0,90.7750269769,1.0,24.1094356921,90.775,0.01,,0.01,0.01,500.0,1.0,4.88552,100,0.1,90.7750269769,1.0,2,3.50449e-18,500.0,500,62.188
92.015632705,1.0,13.528271882,200.000000102,92.015632705,1.0,13.528271882,91.3953,0.005,,0.005,0.005,500.0,1.0,4.36067,100,0.1,92.015632705,1.0,2,2.1793e-19,500.0,500,70.4451
91.3196944222,1.0,14.8971428585,299.999969474,91.3196944222,1.0,14.8971428585,91.3701,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.19455,100,0.1,91.3196944222,1.0,2,5.43914e-20,500.0,500,74.2644
90.2817453784,1.0,7.13173106721,400.0,90.2817453784,1.0,7.13173106721,91.098,0.0025,,0.0025,0.0025,500.0,1.0,3.89653,100,0.1,90.2817453784,1.0,2,5.4346e-20,500.0,500,76.284
91.2401558507,0.370307,24.048279814,23.6075687977,91.2401558507,1.25241,24.048279814,94.5093,0.059276,158.238,0.000264745,0.002,399.230570736,2.79746,6.04121,100,0.1,91.2401558507,82.9112,1,8.08803e-05,500.0,500,79.681
89.3910050965,1.0,43.8917301723,100.0,89.3910050965,1.0,43.8917301723,89.391,0.01,,0.01,0.01,500.0,1.0,6.59188,100,0.1,89.3910050965,1.0,2,3.50449e-18,500.0,500,60.2903
88.642121098,1.0,26.6970884209,200.000000102,88.642121098,1.0,26.6970884209,89.0166,0.005,,0.005,0.005,500.0,1.0,5.92298,100,0.1,88.642121098,1.0,2,2.1793e-19,500.0,500,68.2934
92.2356429019,1.0,5.38883941305,299.999969474,92.2356429019,1.0,5.38883941305,90.0896,0.00333333,,0.00333333,0.00333333,500.0,1.0,5.24108,100,0.1,92.2356429019,1.0,2,5.43914e-20,500.0,500,73.1692
90.408502381,1.0,8.39929599125,400.0,90.408502381,1.0,8.39929599125,90.1693,0.0025,,0.0025,0.0025,500.0,1.0,4.7644,100,0.1,90.408502381,1.0,2,5.4346e-20,500.0,500,75.5158
90.0950323479,0.219208,48.6975007281,20.87544269,90.0950323479,1.42329,48.6975007281,95.1309,0.0689949,165.74,0.000163311,0.002,351.29880681,2.68455,9.40771,100,0.1,90.0950323479,92.6103,1,9.19906e-05,500.0,500,79.4947
89.972501404,1.0,77.1663947726,100.0,89.972501404,1.0,77.1663947726,89.9725,0.01,,0.01,0.01,500.0,1.0,8.74041,100,0.1,89.972501404,1.0,2,3.50449e-18,500.0,500,60.4124
88.5654200858,1.0,38.5323248931,200.000000102,88.5654200858,1.0,38.5323248931,89.269,0.005,,0.005,0.005,500.0,1.0,7.60038,100,0.1,88.5654200858,1.0,2,2.1793e-19,500.0,500,68.3668
89.5127046258,1.0,19.1182725949,299.999969474,89.5127046258,1.0,19.1182725949,89.3502,0.00333333,,0.00333333,0.00333333,500.0,1.0,6.69573,100,0.1,89.5127046258,1.0,2,5.43914e-20,500.0,500,72.2837
90.2066399502,1.0,17.8686266802,400.0,90.2066399502,1.0,17.8686266802,89.5643,0.0025,,0.0025,0.0025,500.0,1.0,6.17937,100,0.1,90.2066399502,1.0,2,5.4346e-20,500.0,500,74.7842
92.0354219389,0.124561,11.844174396,30.1065083443,92.0354219389,1.46547,11.844174396,95.1351,0.0523116,58.1571,0.000129186,0.002,341.188533675,1.9284,10.6548,100,0.1,92.0354219389,50.4388,1,6.2556e-05,500.0,500,79.1318
92.4779943318,1.0,18.910087991,100.0,92.4779943318,1.0,18.910087991,92.478,0.01,,0.01,0.01,500.0,1.0,4.32678,100,0.1,92.4779943318,1.0,2,3.50449e-18,500.0,500,62.509
90.9643398922,1.0,30.6408896723,200.000000102,90.9643398922,1.0,30.6408896723,91.7212,0.005,,0.005,0.005,500.0,1.0,5.01004,100,0.1,90.9643398922,1.0,2,2.1793e-19,500.0,500,70.5299
93.8072094872,1.0,10.3018932115,299.999969474,93.8072094872,1.0,10.3018932115,92.4165,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.59351,100,0.1,93.8072094872,1.0,2,5.43914e-20,500.0,500,75.1139
90.9232320401,1.0,5.97696156737,400.0,90.9232320401,1.0,5.97696156737,92.0432,0.0025,,0.0025,0.0025,500.0,1.0,4.20983,100,0.1,90.9232320401,1.0,2,5.4346e-20,500.0,500,77.0587
92.276890616,0.476723,2.62567304929,414.198653158,92.276890616,1.06897,2.62567304929,93.0857,0.00624628,0.215691,0.000935312,0.002,467.73972851,1.01939,4.43428,100,0.1,92.276890616,3.18369,1,8.30259e-07,500.0,500,79.2287
94.0683702197,1.0,15.2237493949,100.0,94.0683702197,1.0,15.2237493949,94.0684,0.01,,0.01,0.01,500.0,1.0,3.88221,100,0.1,94.0683702197,1.0,2,3.50449e-18,500.0,500,64.4595
92.9544738291,1.0,11.2033104689,200.000000102,92.9544738291,1.0,11.2033104689,93.5114,0.005,,0.005,0.005,500.0,1.0,3.65945,100,0.1,92.9544738291,1.0,2,2.1793e-19,500.0,500,72.5348
93.4955960367,1.0,6.82551766989,299.999969474,93.4955960367,1.0,6.82551766989,93.5061,0.00333333,,0.00333333,0.00333333,500.0,1.0,3.34368,100,0.1,93.4955960367,1.0,2,5.43914e-20,500.0,500,76.3788
91.3363444942,1.0,52.378124223,400.0,91.3363444942,1.0,52.378124223,92.9637,0.0025,,0.0025,0.0025,500.0,1.0,4.71503,100,0.1,91.3363444942,1.0,2,5.4346e-20,500.0,500,78.131
90.1792537461,0.999856,71.3084367385,499.999908086,90.1792537461,1.0,71.3084367385,92.407,0.00200013,1.62855e-09,0.00199971,0.002,500.0,0.999999,5.75677,100,0.1,90.1792537461,1.00007,1,6.51445e-15,500.0,500,79.0773
90.0325304242,1.0,23.48560738,100.0,90.0325304242,1.0,23.48560738,90.0325,0.01,,0.01,0.01,500.0,1.0,4.8219,100,0.1,90.0325304242,1.0,2,3.50449e-18,500.0,500,60.8344
93.3858038411,1.0,24.0305822567,200.000000102,93.3858038411,1.0,24.0305822567,91.7092,0.005,,0.005,0.005,500.0,1.0,5.13144,100,0.1,93.3858038411,1.0,2,2.1793e-19,500.0,500,70.8584
92.3699748617,1.0,5.36585001111,299.999969474,92.3699748617,1.0,5.36585001111,91.9295,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.40706,100,0.1,92.3699748617,1.0,2,5.43914e-20,500.0,500,74.9049
90.2553840829,1.0,21.7031920077,400.0,90.2553840829,1.0,21.7031920077,91.5109,0.0025,,0.0025,0.0025,500.0,1.0,4.52367,100,0.1,90.2553840829,1.0,2,5.4346e-20,500.0,500,76.7672
87.3480119513,0.999995,21.0649521012,500.000165484,87.3480119513,1.0,21.0649521012,90.6784,0.00200001,4.38774e-12,0.00199999,0.002,500.0,1.0,4.82851,100,0.1,87.3480119513,1.0,1,1.76034e-17,500.0,500,77.4912
91.0836268289,1.0,5.35841341866,100.0,91.0836268289,1.0,5.35841341866,91.0836,0.01,,0.01,0.01,500.0,1.0,2.30322,100,0.1,91.0836268289,1.0,2,3.50449e-18,500.0,500,63.0306
91.4661720103,1.0,51.5697352136,200.000000102,91.4661720103,1.0,51.5697352136,91.2749,0.005,,0.005,0.005,500.0,1.0,5.31188,100,0.1,91.4661720103,1.0,2,2.1793e-19,500.0,500,70.1955
91.4705184866,1.0,2.64440050309,299.999969474,91.4705184866,1.0,2.64440050309,91.3401,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.43755,100,0.1,91.4705184866,1.0,2,5.43914e-20,500.0,500,74.1288
88.1693443837,1.0,40.1774040976,400.0,88.1693443837,1.0,40.1774040976,90.5474,0.0025,,0.0025,0.0025,500.0,1.0,5.15731,100,0.1,88.1693443837,1.0,2,5.4346e-20,500.0,500,75.642
91.9832775602,0.999996,11.3169113127,500.000006643,91.9832775602,1.0,11.3169113127,90.8346,0.002,9.96426e-13,0.00199999,0.002,500.0,1.0,4.88353,100,0.1,91.9832775602,1.0,1,4.08075e-18,500.0,500,77.3397
93.8301157452,1.0,15.3181844414,100.0,93.8301157452,1.0,15.3181844414,93.8301,0.01,,0.01,0.01,500.0,1.0,3.89423,100,0.1,93.8301157452,1.0,2,3.50449e-18,500.0,500,64.0
91.2671267097,1.0,27.1431956715,200.000000102,91.2671267097,1.0,27.1431956715,92.5486,0.005,,0.005,0.005,500.0,1.0,4.76032,100,0.1,91.2671267097,1.0,2,2.1793e-19,500.0,500,71.4556
91.2627446071,1.0,20.0802192609,299.999969474,91.2627446071,1.0,20.0802192609,92.12,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.70117,100,0.1,91.2627446071,1.0,2,5.43914e-20,500.0,500,74.8976
92.3279592867,1.0,20.8899128828,400.0,92.3279592867,1.0,20.8899128828,92.172,0.0025,,0.0025,0.0025,500.0,1.0,4.66413,100,0.1,92.3279592867,1.0,2,5.4346e-20,500.0,500,77.2569
92.5332943077,0.999961,5.12528638181,500.000444896,92.5332943077,1.0,5.12528638181,92.2443,0.00200005,1.52692e-10,0.00199992,0.002,500.0,1.0,4.29403,100,0.1,92.5332943077,1.00002,1,6.09992e-16,500.0,500,78.9039
93.9115390391,1.0,8.02485345917,100.0,93.9115390391,1.0,8.02485345917,93.9115,0.01,,0.01,0.01,500.0,1.0,2.81862,100,0.1,93.9115390391,1.0,2,3.50449e-18,500.0,500,64.6528
89.2574255503,1.0,33.2446803381,200.000000102,89.2574255503,1.0,33.2446803381,91.5845,0.005,,0.005,0.005,500.0,1.0,5.08366,100,0.1,89.2574255503,1.0,2,2.1793e-19,500.0,500,70.8954
90.8254309425,1.0,4.709283248,299.999969474,90.8254309425,1.0,4.709283248,91.3315,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.3487,100,0.1,90.8254309425,1.0,2,5.43914e-20,500.0,500,74.4389
90.4525840784,1.0,13.5151308154,400.0,90.4525840784,1.0,13.5151308154,91.1118,0.0025,,0.0025,0.0025,500.0,1.0,4.20395,100,0.1,90.4525840784,1.0,2,5.4346e-20,500.0,500,76.4824
93.102610241,1.0,13.7243829181,500.000006643,93.102610241,1.0,13.7243829181,91.5099,0.002,,0.002,0.002,500.0,1.0,4.18212,100,0.1,93.102610241,1.0,1,5.43187e-20,500.0,500,78.1153
92.2189237106,1.0,9.37984003408,100.0,92.2189237106,1.0,9.37984003408,92.2189,0.01,,0.01,0.01,500.0,1.0,3.0473,100,0.1,92.2189237106,1.0,2,3.50449e-18,500.0,500,63.352
90.3449813065,1.0,15.7151674696,200.000000102,90.3449813065,1.0,15.7151674696,91.282,0.005,,0.005,0.005,500.0,1.0,3.64691,100,0.1,90.3449813065,1.0,2,2.1793e-19,500.0,500,70.4731
88.0695927955,1.0,39.6672759078,299.999969474,88.0695927955,1.0,39.6672759078,90.2112,0.00333333,,0.00333333,0.00333333,500.0,1.0,4.92443,100,0.1,88.0695927955,1.0,2,5.43914e-20,500.0,500,73.2208
93.2614480923,1.0,8.86414684088,400.0,93.2614480923,1.0,8.86414684088,90.9737,0.0025,,0.0025,0.0025,500.0,1.0,4.70382,100,0.1,93.2614480923,1.0,2,5.4346e-20,500.0,500,76.1731
90.1147964238,1.0,14.5511923344,500.000006643,90.1147964238,1.0,14.5511923344,90.8019,0.002,,0.002,0.002,500.0,1.0,4.54972,100,0.1,90.1147964238,1.0,1,5.43187e-20,500.0,500,77.5639
