AvgDiscRet,VarRet,J,MinVanillaIw,Delta,MaxNormIw,AvgRet,ESSClassic,EpsThisIter,VarDiscRet,VarNormIw,AvgVanillaIw,IterType,VarJ,Bound,AvgNormIw,BatchSize,VarVanillaIw,AvgEpLen,ESSRenyi,MaxVanillaIw,VanillaAvgRet,eRenyi2,MinNormIw
73.4582701435,496.424010809,73.4583,1.0,0.8,0.01,73.4582701435,100.0,100,496.424010809,3.50449e-18,1.0,2,22.1689,66.7481,0.01,500,,500.0,500.0,1.0,73.4582701435,1.0,0.01
71.5279389619,413.687574508,72.4931,1.0,0.8,0.005,71.5279389619,200.000000102,100,413.687574508,2.1793e-19,1.0,2,21.247,67.7483,0.005,500,,500.0,500.0,1.0,71.5279389619,1.0,0.005
72.6466476552,541.586726895,72.5443,1.0,0.8,0.00333333,72.6466476552,299.999969474,100,541.586726895,5.43914e-20,1.0,2,21.9018,68.6702,0.00333333,500,,500.0,500.0,1.0,72.6466476552,1.0,0.00333333
71.4653000401,535.063445174,72.2745,1.0,0.8,0.0025,71.4653000401,400.0,100,535.063445174,5.4346e-20,1.0,2,22.1903,68.8375,0.0025,500,,500.0,500.0,1.0,71.4653000401,1.0,0.0025
70.2170900903,478.338655478,101.095,9.64613e-20,0.8,0.234967,70.2170900903,7.53877852019,100,478.338655478,0.000261819,1.30683,1,165.054,79.51,0.002,500,111.784,500.0,10.9225811064,153.531,70.2170900903,45.7767,1.47626e-22
74.6342340733,532.279235061,74.6342,1.0,0.8,0.01,74.6342340733,100.0,100,532.279235061,3.50449e-18,1.0,2,22.9555,67.6246,0.01,500,,500.0,500.0,1.0,74.6342340733,1.0,0.01
74.5714455631,448.394048951,74.6028,1.0,0.8,0.005,74.5714455631,200.000000102,100,448.394048951,2.1793e-19,1.0,2,22.0326,69.6045,0.005,500,,500.0,500.0,1.0,74.5714455631,1.0,0.005
76.5905462862,502.690452924,75.2654,1.0,0.8,0.00333333,76.5905462862,299.999969474,100,502.690452924,5.43914e-20,1.0,2,22.1447,71.1843,0.00333333,500,,500.0,500.0,1.0,76.5905462862,1.0,0.00333333
74.3107169707,446.460884254,75.0267,1.0,0.8,0.0025,74.3107169707,400.0,100,446.460884254,5.4346e-20,1.0,2,21.8738,71.4924,0.0025,500,,500.0,500.0,1.0,74.3107169707,1.0,0.0025
73.9266233202,386.737920497,83.43,7.06863e-21,0.8,0.0426229,73.9266233202,63.8238852281,100,386.737920497,2.7391e-05,0.963021,1,67.6926,74.365,0.002,500,6.35068,500.0,60.8049493091,20.5234,73.9266233202,8.22301,1.46801e-23
69.9111696822,512.322244237,69.9112,1.0,0.8,0.01,69.9111696822,100.0,100,512.322244237,3.50449e-18,1.0,2,22.5211,63.6314,0.01,500,,500.0,500.0,1.0,69.9111696822,1.0,0.01
74.3272170337,489.565904233,72.1192,1.0,0.8,0.005,74.3272170337,200.000000102,100,489.565904233,2.1793e-19,1.0,2,22.3788,67.1667,0.005,500,,500.0,500.0,1.0,74.3272170337,1.0,0.005
74.8559969111,523.912604133,73.0315,1.0,0.8,0.00333333,74.8559969111,299.999969474,100,523.912604133,5.43914e-20,1.0,2,22.5484,68.9878,0.00333333,500,,500.0,500.0,1.0,74.8559969111,1.0,0.00333333
75.6542366088,462.099005863,73.6872,1.0,0.8,0.0025,75.6542366088,400.0,100,462.099005863,5.4346e-20,1.0,2,22.2931,70.1853,0.0025,500,,500.0,500.0,1.0,75.6542366088,1.0,0.0025
71.0620856527,528.532191779,77.349,4.2922e-12,0.8,0.0166902,71.0620856527,151.296320475,100,528.532191779,9.23756e-06,1.06256,1,38.1368,71.4543,0.002,500,2.60737,500.0,141.167600984,8.86716,71.0620856527,3.54189,8.079e-15
77.4654090083,523.316877121,77.4654,1.0,0.8,0.01,77.4654090083,100.0,100,523.316877121,3.50449e-18,1.0,2,22.7615,71.1957,0.01,500,,500.0,500.0,1.0,77.4654090083,1.0,0.01
77.7039611959,395.408575211,77.5847,1.0,0.8,0.005,77.7039611959,200.000000102,100,395.408575211,2.1793e-19,1.0,2,21.3256,73.1513,0.005,500,,500.0,500.0,1.0,77.7039611959,1.0,0.005
72.5919626749,479.920768996,75.9204,1.0,0.8,0.00333333,72.5919626749,299.999969474,100,479.920768996,5.43914e-20,1.0,2,21.6125,71.9731,0.00333333,500,,500.0,500.0,1.0,72.5919626749,1.0,0.00333333
77.5265720974,493.816764915,76.322,1.0,0.8,0.0025,77.5265720974,400.0,100,493.816764915,5.4346e-20,1.0,2,21.7493,72.8339,0.0025,500,,500.0,500.0,1.0,77.5265720974,1.0,0.0025
75.0577213787,462.752357784,93.4159,1.4769e-06,0.8,0.242921,75.0577213787,14.9201100046,100,462.752357784,0.000130308,1.3233,1,181.29,83.3588,0.002,500,57.046,500.0,49.4803407172,160.728,75.0577213787,10.105,2.23215e-09
74.7204181414,423.248611793,74.7204,1.0,0.8,0.01,74.7204181414,100.0,100,423.248611793,3.50449e-18,1.0,2,20.4699,68.4343,0.01,500,,500.0,500.0,1.0,74.7204181414,1.0,0.01
72.9255119377,600.263829788,73.823,1.0,0.8,0.005,72.9255119377,200.000000102,100,600.263829788,2.1793e-19,1.0,2,22.5265,68.4114,0.005,500,,500.0,500.0,1.0,72.9255119377,1.0,0.005
72.8204685059,427.1094325,73.4888,1.0,0.8,0.00333333,72.8204685059,299.999969474,100,427.1094325,5.43914e-20,1.0,2,21.8967,69.0703,0.00333333,500,,500.0,500.0,1.0,72.8204685059,1.0,0.00333333
70.3321562371,374.828548674,72.6996,1.0,0.8,0.0025,70.3321562371,400.0,100,374.828548674,5.4346e-20,1.0,2,21.3128,68.8731,0.0025,500,,500.0,500.0,1.0,70.3321562371,1.0,0.0025
72.7231428429,372.512269967,76.2192,6.32948e-10,0.8,0.0413915,72.7231428429,138.788850715,100,372.512269967,1.04312e-05,1.04128,1,43.5082,70.3432,0.002,500,2.82755,500.0,169.637878096,21.55,72.7231428429,2.94745,1.21571e-12
78.1129084518,487.738857371,78.1129,1.0,0.8,0.01,78.1129084518,100.0,100,487.738857371,3.50449e-18,1.0,2,21.9741,71.9004,0.01,500,,500.0,500.0,1.0,78.1129084518,1.0,0.01
73.1913206578,499.920468014,75.6521,1.0,0.8,0.005,73.1913206578,200.000000102,100,499.920468014,2.1793e-19,1.0,2,22.2474,71.2592,0.005,500,,500.0,500.0,1.0,73.1913206578,1.0,0.005
73.4737678338,451.966219792,74.926,1.0,0.8,0.00333333,73.4737678338,299.999969474,100,451.966219792,5.43914e-20,1.0,2,21.9127,70.8312,0.00333333,500,,500.0,500.0,1.0,73.4737678338,1.0,0.00333333
73.857119333,484.55400292,74.6588,1.0,0.8,0.0025,73.857119333,400.0,100,484.55400292,5.4346e-20,1.0,2,21.915,71.1126,0.0025,500,,500.0,500.0,1.0,73.857119333,1.0,0.0025
73.3357580374,409.574751813,78.6398,0.00022807,0.8,0.0461532,73.3357580374,168.678362522,100,409.574751813,7.87264e-06,1.01684,1,73.6467,73.5734,0.002,500,2.03499,500.0,195.965002085,23.4651,73.3357580374,2.55148,4.48588e-07
73.3628625366,492.297285952,73.3629,1.0,0.8,0.01,73.3628625366,100.0,100,492.297285952,3.50449e-18,1.0,2,22.0766,66.2999,0.01,500,,500.0,500.0,1.0,73.3628625366,1.0,0.01
74.7017444193,390.772886719,74.0323,1.0,0.8,0.005,74.7017444193,200.000000102,100,390.772886719,2.1793e-19,1.0,2,20.9181,69.038,0.005,500,,500.0,500.0,1.0,74.7017444193,1.0,0.005
72.6260362181,341.915464632,73.5635,1.0,0.8,0.00333333,72.6260362181,299.999969474,100,341.915464632,5.43914e-20,1.0,2,20.1242,69.4857,0.00333333,500,,500.0,500.0,1.0,72.6260362181,1.0,0.00333333
73.8552529814,643.417647436,73.6365,1.0,0.8,0.0025,73.8552529814,400.0,100,643.417647436,5.4346e-20,1.0,2,21.5174,70.105,0.0025,500,,500.0,500.0,1.0,73.8552529814,1.0,0.0025
78.4478251923,618.28600015,76.1526,0.0241602,0.8,0.0429313,78.4478251923,218.744458225,100,618.28600015,5.1534e-06,1.02279,1,26.7463,71.9976,0.002,500,1.34773,500.0,329.355286248,21.9548,78.4478251923,1.51812,4.72439e-05
76.8018763639,637.50551336,76.8019,1.0,0.8,0.01,76.8018763639,100.0,100,637.50551336,3.50449e-18,1.0,2,25.1223,69.6504,0.01,500,,500.0,500.0,1.0,76.8018763639,1.0,0.01
74.4931769565,384.666681209,75.6475,1.0,0.8,0.005,74.4931769565,200.000000102,100,384.666681209,2.1793e-19,1.0,2,22.5235,70.5906,0.005,500,,500.0,500.0,1.0,74.4931769565,1.0,0.005
78.2308389202,607.816296681,76.5086,1.0,0.8,0.00333333,78.2308389202,299.999969474,100,607.816296681,5.43914e-20,1.0,2,23.2437,72.3797,0.00333333,500,,500.0,500.0,1.0,78.2308389202,1.0,0.00333333
74.8893816711,469.954303938,76.1038,1.0,0.8,0.0025,74.8893816711,400.0,100,469.954303938,5.4346e-20,1.0,2,22.8474,72.0262,0.0025,500,,500.0,500.0,1.0,74.8893816711,1.0,0.0025
71.3101556493,430.153461785,76.4601,0.000530172,0.8,0.00716609,71.3101556493,349.394033222,100,430.153461785,1.72765e-06,0.992138,1,28.0695,72.0663,0.002,500,0.425147,500.0,344.495215157,3.55487,71.3101556493,1.4514,1.06875e-06
74.4907078928,442.477814419,74.4907,1.0,0.8,0.01,74.4907078928,100.0,100,442.477814419,3.50449e-18,1.0,2,20.9297,68.1372,0.01,500,,500.0,500.0,1.0,74.4907078928,1.0,0.01
77.2773017919,328.419724054,75.884,1.0,0.8,0.005,77.2773017919,200.000000102,100,328.419724054,2.1793e-19,1.0,2,19.5841,71.3914,0.005,500,,500.0,500.0,1.0,77.2773017919,1.0,0.005
72.3847649945,548.24465952,74.7176,1.0,0.8,0.00333333,72.3847649945,299.999969474,100,548.24465952,5.43914e-20,1.0,2,20.9603,70.0257,0.00333333,500,,500.0,500.0,1.0,72.3847649945,1.0,0.00333333
73.4454247621,538.075432735,74.3996,1.0,0.8,0.0025,73.4454247621,400.0,100,538.075432735,5.4346e-20,1.0,2,21.5169,70.3362,0.0025,500,,500.0,500.0,1.0,73.4454247621,1.0,0.0025
78.4241166782,561.371465042,81.3875,0.0150409,0.8,0.234606,78.4241166782,17.1391436629,100,561.371465042,0.000112918,1.30854,1,71.805,74.2608,0.002,500,48.3363,500.0,133.832188514,153.495,78.4241166782,3.73602,2.2989e-05
76.5419996436,489.66317083,76.542,1.0,0.8,0.01,76.5419996436,100.0,100,489.66317083,3.50449e-18,1.0,2,22.0174,70.5811,0.01,500,,500.0,500.0,1.0,76.5419996436,1.0,0.01
74.8210607587,415.11591611,75.6815,1.0,0.8,0.005,74.8210607587,200.000000102,100,415.11591611,2.1793e-19,1.0,2,21.1803,71.046,0.005,500,,500.0,500.0,1.0,74.8210607587,1.0,0.005
75.9214255653,676.535023112,75.7615,1.0,0.8,0.00333333,75.9214255653,299.999969474,100,676.535023112,5.43914e-20,1.0,2,22.8548,71.5992,0.00333333,500,,500.0,500.0,1.0,75.9214255653,1.0,0.00333333
76.943447993,492.187689726,76.057,1.0,0.8,0.0025,76.943447993,400.0,100,492.187689726,5.4346e-20,1.0,2,22.6679,72.4523,0.0025,500,,500.0,500.0,1.0,76.943447993,1.0,0.0025
75.1477132956,666.274127038,78.9258,1.09656e-06,0.8,0.019944,75.1477132956,222.127383136,100,666.274127038,5.01387e-06,1.01698,1,35.4418,74.1233,0.002,500,1.29639,500.0,225.342402681,10.1413,75.1477132956,2.21885,2.15651e-09
74.8869494494,446.917147083,74.8869,1.0,0.8,0.01,74.8869494494,100.0,100,446.917147083,3.50449e-18,1.0,2,21.0344,68.7136,0.01,500,,500.0,500.0,1.0,74.8869494494,1.0,0.01
69.734131159,484.601087343,72.3105,1.0,0.8,0.005,69.734131159,200.000000102,100,484.601087343,2.1793e-19,1.0,2,21.6273,67.9453,0.005,500,,500.0,500.0,1.0,69.734131159,1.0,0.005
73.0944628103,421.607235133,72.5718,1.0,0.8,0.00333333,73.0944628103,299.999969474,100,421.607235133,5.43914e-20,1.0,2,21.239,68.4803,0.00333333,500,,500.0,500.0,1.0,73.0944628103,1.0,0.00333333
73.6109915519,460.893467228,72.8316,1.0,0.8,0.0025,73.6109915519,400.0,100,460.893467228,5.4346e-20,1.0,2,21.2742,69.2882,0.0025,500,,500.0,500.0,1.0,73.6109915519,1.0,0.0025
73.7080148198,564.665365788,77.7565,1.67022e-07,0.8,0.0497903,73.7080148198,113.48672524,100,564.665365788,1.36505e-05,1.09789,1,51.3922,72.1298,0.002,500,4.11344,500.0,158.631219962,27.3321,73.7080148198,3.15196,3.04261e-10
77.9152345089,479.07465098,77.9152,1.0,0.8,0.01,77.9152345089,100.0,100,479.07465098,3.50449e-18,1.0,2,21.7781,71.7837,0.01,500,,500.0,500.0,1.0,77.9152345089,1.0,0.01
74.4159748593,547.333854955,76.1656,1.0,0.8,0.005,74.4159748593,200.000000102,100,547.333854955,2.1793e-19,1.0,2,22.6083,71.1577,0.005,500,,500.0,500.0,1.0,74.4159748593,1.0,0.005
72.6841416104,447.460637183,75.0051,1.0,0.8,0.00333333,72.6841416104,299.999969474,100,447.460637183,5.43914e-20,1.0,2,22.161,70.8033,0.00333333,500,,500.0,500.0,1.0,72.6841416104,1.0,0.00333333
78.6410516355,465.078516881,75.9141,1.0,0.8,0.0025,78.6410516355,400.0,100,465.078516881,5.4346e-20,1.0,2,22.0436,72.116,0.0025,500,,500.0,500.0,1.0,78.6410516355,1.0,0.0025
75.314094642,519.232701917,94.4346,0.000496969,0.8,0.474756,75.314094642,4.39896501443,100,519.232701917,0.000451556,1.76955,1,208.163,83.7538,0.002,500,353.492,500.0,50.581107548,420.053,75.314094642,9.88511,5.61688e-07
75.0050007693,434.083793015,75.005,1.0,0.8,0.01,75.0050007693,100.0,100,434.083793015,3.50449e-18,1.0,2,20.7302,68.1218,0.01,500,,500.0,500.0,1.0,75.0050007693,1.0,0.01
77.5116504314,438.59898189,76.2583,1.0,0.8,0.005,77.5116504314,200.000000102,100,438.59898189,2.1793e-19,1.0,2,20.8218,71.2539,0.005,500,,500.0,500.0,1.0,77.5116504314,1.0,0.005
75.8363827922,498.836678431,76.1177,1.0,0.8,0.00333333,75.8363827922,299.999969474,100,498.836678431,5.43914e-20,1.0,2,21.3,72.0316,0.00333333,500,,500.0,500.0,1.0,75.8363827922,1.0,0.00333333
71.1339776193,505.951249546,74.8717,1.0,0.8,0.0025,71.1339776193,400.0,100,505.951249546,5.4346e-20,1.0,2,21.6829,71.3331,0.0025,500,,500.0,500.0,1.0,71.1339776193,1.0,0.0025
71.3526944959,494.620022403,81.7731,8.60372e-06,0.8,0.0560275,71.3526944959,83.6934205889,100,494.620022403,1.99366e-05,0.982921,1,58.2405,74.6833,0.002,500,4.81536,500.0,99.6467240366,27.5353,71.3526944959,5.01773,1.75064e-08
73.515121615,493.752665257,73.5151,1.0,0.8,0.01,73.515121615,100.0,100,493.752665257,3.50449e-18,1.0,2,22.1092,67.3575,0.01,500,,500.0,500.0,1.0,73.515121615,1.0,0.01
76.2377993554,516.424376044,74.8765,1.0,0.8,0.005,76.2377993554,200.000000102,100,516.424376044,2.1793e-19,1.0,2,22.4029,70.5224,0.005,500,,500.0,500.0,1.0,76.2377993554,1.0,0.005
77.7744934244,451.259820303,75.8425,1.0,0.8,0.00333333,77.7744934244,299.999969474,100,451.259820303,5.43914e-20,1.0,2,22.0312,71.6993,0.00333333,500,,500.0,500.0,1.0,77.7744934244,1.0,0.00333333
73.6908576476,436.80856376,75.3046,1.0,0.8,0.0025,73.6908576476,400.0,100,436.80856376,5.4346e-20,1.0,2,21.7488,71.7165,0.0025,500,,500.0,500.0,1.0,73.6908576476,1.0,0.0025
75.1149565193,554.190343905,78.3627,3.39525e-16,0.8,0.00977899,75.1149565193,214.273197079,100,554.190343905,5.34457e-06,0.927974,1,34.6748,73.5694,0.002,500,1.1506,500.0,224.140333957,4.53732,75.1149565193,2.23075,7.31756e-19
72.3999607135,506.840830053,72.4,1.0,0.8,0.01,72.3999607135,100.0,100,506.840830053,3.50449e-18,1.0,2,22.4003,66.2075,0.01,500,,500.0,500.0,1.0,72.3999607135,1.0,0.01
72.5946229869,528.870244401,72.4973,1.0,0.8,0.005,72.5946229869,200.000000102,100,528.870244401,2.1793e-19,1.0,2,22.6426,68.1186,0.005,500,,500.0,500.0,1.0,72.5946229869,1.0,0.005
74.3453505266,455.635671778,73.1133,1.0,0.8,0.00333333,74.3453505266,299.999969474,100,455.635671778,5.43914e-20,1.0,2,22.2016,69.501,0.00333333,500,,500.0,500.0,1.0,74.3453505266,1.0,0.00333333
81.5415211525,483.297494352,75.2204,1.0,0.8,0.0025,81.5415211525,400.0,100,483.297494352,5.4346e-20,1.0,2,22.4191,71.8128,0.0025,500,,500.0,500.0,1.0,81.5415211525,1.0,0.0025
77.5706116136,440.47136202,78.0619,8.93104e-05,0.8,0.00806624,77.5706116136,260.068095367,100,440.47136202,3.69769e-06,0.959387,1,30.0872,73.8926,0.002,500,0.85086,500.0,267.180451707,3.86932,77.5706116136,1.87139,1.86182e-07
80.5786510206,662.497579969,80.5787,1.0,0.8,0.01,80.5786510206,100.0,100,662.497579969,3.50449e-18,1.0,2,25.61,73.4746,0.01,500,,500.0,500.0,1.0,80.5786510206,1.0,0.01
72.9937302249,412.61682133,76.7862,1.0,0.8,0.005,72.9937302249,200.000000102,100,412.61682133,2.1793e-19,1.0,2,23.3787,71.7629,0.005,500,,500.0,500.0,1.0,72.9937302249,1.0,0.005
72.1340955265,573.814535533,75.2355,1.0,0.8,0.00333333,72.1340955265,299.999969474,100,573.814535533,5.43914e-20,1.0,2,23.6335,71.134,0.00333333,500,,500.0,500.0,1.0,72.1340955265,1.0,0.00333333
76.1978446882,442.361678416,75.4761,1.0,0.8,0.0025,76.1978446882,400.0,100,442.361678416,5.4346e-20,1.0,2,22.9906,71.924,0.0025,500,,500.0,500.0,1.0,76.1978446882,1.0,0.0025
76.0073967007,486.309177237,91.9514,,0.8,0.122148,76.0073967007,23.6043147964,100,486.309177237,8.08921e-05,0.908436,1,172.707,80.1485,0.002,500,16.6892,500.0,36.2270717567,55.4817,76.0073967007,13.8018,
76.3968543357,510.491223994,76.3969,1.0,0.8,0.01,76.3968543357,100.0,100,510.491223994,3.50449e-18,1.0,2,22.4808,69.374,0.01,500,,500.0,500.0,1.0,76.3968543357,1.0,0.01
74.9157918769,417.965478788,75.6563,1.0,0.8,0.005,74.9157918769,200.000000102,100,417.965478788,2.1793e-19,1.0,2,21.4507,70.6904,0.005,500,,500.0,500.0,1.0,74.9157918769,1.0,0.005
73.2726420213,396.511275077,74.8618,1.0,0.8,0.00333333,73.2726420213,299.999969474,100,396.511275077,5.43914e-20,1.0,2,20.9492,70.8071,0.00333333,500,,500.0,500.0,1.0,73.2726420213,1.0,0.00333333
77.9824474896,544.142518875,75.6419,1.0,0.8,0.0025,77.9824474896,400.0,100,544.142518875,5.4346e-20,1.0,2,21.579,72.1305,0.0025,500,,500.0,500.0,1.0,77.9824474896,1.0,0.0025
72.1605913507,553.142999664,75.2252,0.825726,0.8,0.00378852,72.1605913507,489.310402122,100,553.142999664,8.75602e-08,1.0055,1,22.1284,72.0492,0.002,500,0.0221316,500.0,488.946289867,1.90468,72.1605913507,1.02261,0.00164242
77.362971106,588.639876978,77.363,1.0,0.8,0.01,77.362971106,100.0,100,588.639876978,3.50449e-18,1.0,2,24.1403,70.4486,0.01,500,,500.0,500.0,1.0,77.362971106,1.0,0.01
72.4745332478,342.274728645,74.9188,1.0,0.8,0.005,72.4745332478,200.000000102,100,342.274728645,2.1793e-19,1.0,2,21.605,70.0295,0.005,500,,500.0,500.0,1.0,72.4745332478,1.0,0.005
75.5533041877,403.905611695,75.1303,1.0,0.8,0.00333333,75.5533041877,299.999969474,100,403.905611695,5.43914e-20,1.0,2,21.0847,71.1383,0.00333333,500,,500.0,500.0,1.0,75.5533041877,1.0,0.00333333
73.6660355952,385.221996308,74.7642,1.0,0.8,0.0025,73.6660355952,400.0,100,385.221996308,5.4346e-20,1.0,2,20.7163,71.307,0.0025,500,,500.0,500.0,1.0,73.6660355952,1.0,0.0025
76.0040387041,532.723122895,77.107,0.0513801,0.8,0.0097851,76.0040387041,369.718404797,100,532.723122895,1.41235e-06,0.985903,1,25.0474,73.4176,0.002,500,0.343202,500.0,380.428007631,4.82358,76.0040387041,1.31431,0.00010423
78.0317871764,428.357169443,78.0318,1.0,0.8,0.01,78.0317871764,100.0,100,428.357169443,3.50449e-18,1.0,2,20.593,70.9427,0.01,500,,500.0,500.0,1.0,78.0317871764,1.0,0.01
73.698352484,311.181446189,75.8651,1.0,0.8,0.005,73.698352484,200.000000102,100,311.181446189,2.1793e-19,1.0,2,19.2553,70.8524,0.005,500,,500.0,500.0,1.0,73.698352484,1.0,0.005
69.8033502871,406.097541316,73.8445,1.0,0.8,0.00333333,69.8033502871,299.999969474,100,406.097541316,5.43914e-20,1.0,2,19.7321,69.7516,0.00333333,500,,500.0,500.0,1.0,69.8033502871,1.0,0.00333333
72.0229590369,438.379451416,73.3891,1.0,0.8,0.0025,72.0229590369,400.0,100,438.379451416,5.4346e-20,1.0,2,20.0284,69.8446,0.0025,500,,500.0,500.0,1.0,72.0229590369,1.0,0.0025
76.1699791729,479.176061411,74.7321,0.10204,0.8,0.0098101,76.1699791729,411.707191634,100,479.176061411,8.59541e-07,1.00179,1,23.0272,71.187,0.002,500,0.215653,500.0,399.881283718,4.91381,76.1699791729,1.25037,0.000203717
74.5007259562,522.398117491,74.5007,1.0,0.8,0.01,74.5007259562,100.0,100,522.398117491,3.50449e-18,1.0,2,22.7415,67.4956,0.01,500,,500.0,500.0,1.0,74.5007259562,1.0,0.01
71.5281258375,472.327675122,73.0144,1.0,0.8,0.005,71.5281258375,200.000000102,100,472.327675122,2.1793e-19,1.0,2,22.2396,68.0611,0.005,500,,500.0,500.0,1.0,71.5281258375,1.0,0.005
69.1536580041,431.875935762,71.7275,1.0,0.8,0.00333333,69.1536580041,299.999969474,100,431.875935762,5.43914e-20,1.0,2,21.8074,67.6831,0.00333333,500,,500.0,500.0,1.0,69.1536580041,1.0,0.00333333
72.8226829516,390.460233893,72.0013,1.0,0.8,0.0025,72.8226829516,400.0,100,390.460233893,5.4346e-20,1.0,2,21.2964,68.4987,0.0025,500,,500.0,500.0,1.0,72.8226829516,1.0,0.0025
76.6102882334,509.599403412,76.6285,0.00095679,0.8,0.0134447,76.6102882334,236.611003337,100,509.599403412,4.46161e-06,1.02369,1,34.4159,71.9829,0.002,500,1.16888,500.0,227.369387001,6.88158,76.6102882334,2.19906,1.8693e-06
79.145164814,556.446985222,79.1452,1.0,0.8,0.01,79.145164814,100.0,100,556.446985222,3.50449e-18,1.0,2,23.4709,71.5364,0.01,500,,500.0,500.0,1.0,79.145164814,1.0,0.01
76.6737818027,533.984246014,77.9095,1.0,0.8,0.005,76.6737818027,200.000000102,100,533.984246014,2.1793e-19,1.0,2,23.2656,72.5293,0.005,500,,500.0,500.0,1.0,76.6737818027,1.0,0.005
71.3998987196,375.164832276,75.7396,1.0,0.8,0.00333333,71.3998987196,299.999969474,100,375.164832276,5.43914e-20,1.0,2,22.2279,71.3467,0.00333333,500,,500.0,500.0,1.0,71.3998987196,1.0,0.00333333
73.57309163,464.730329088,75.198,1.0,0.8,0.0025,73.57309163,400.0,100,464.730329088,5.4346e-20,1.0,2,22.0559,71.3936,0.0025,500,,500.0,500.0,1.0,73.57309163,1.0,0.0025
74.8837888794,455.846820433,75.1351,1.0,0.8,0.002,74.8837888794,500.000006643,100,455.846820433,5.43187e-20,1.0,1,21.8962,71.7324,0.002,500,,500.0,500.0,1.0,74.8837888794,1.0,0.002
75.5638852169,441.579226032,75.5639,1.0,0.8,0.01,75.5638852169,100.0,100,441.579226032,3.50449e-18,1.0,2,20.9085,68.5623,0.01,500,,500.0,500.0,1.0,75.5638852169,1.0,0.01
74.5315265305,474.08075058,75.0477,1.0,0.8,0.005,74.5315265305,200.000000102,100,474.08075058,2.1793e-19,1.0,2,21.296,69.9741,0.005,500,,500.0,500.0,1.0,74.5315265305,1.0,0.005
73.3403432858,453.832319625,74.4786,1.0,0.8,0.00333333,73.3403432858,299.999969474,100,453.832319625,5.43914e-20,1.0,2,21.2781,70.336,0.00333333,500,,500.0,500.0,1.0,73.3403432858,1.0,0.00333333
78.6635109956,434.303303367,75.5248,1.0,0.8,0.0025,78.6635109956,400.0,100,434.303303367,5.4346e-20,1.0,2,21.2213,71.9372,0.0025,500,,500.0,500.0,1.0,78.6635109956,1.0,0.0025
75.8274123013,475.319160524,75.5854,0.999983,0.8,0.002,75.8274123013,500.000177241,100,475.319160524,1.06746e-17,1.0,1,21.3167,72.3765,0.002,500,2.63143e-12,500.0,500.0,1.0,75.8274123013,1.0,0.00199997
76.7235099964,570.797684402,76.7235,1.0,0.8,0.01,76.7235099964,100.0,100,570.797684402,3.50449e-18,1.0,2,23.7716,68.9575,0.01,500,,500.0,500.0,1.0,76.7235099964,1.0,0.01
71.0781107767,398.860936417,73.9008,1.0,0.8,0.005,71.0781107767,200.000000102,100,398.860936417,2.1793e-19,1.0,2,22.0896,68.4094,0.005,500,,500.0,500.0,1.0,71.0781107767,1.0,0.005
74.7708520669,493.738489804,74.1908,1.0,0.8,0.00333333,74.7708520669,299.999969474,100,493.738489804,5.43914e-20,1.0,2,22.0998,69.7071,0.00333333,500,,500.0,500.0,1.0,74.7708520669,1.0,0.00333333
70.6495013836,599.100177743,73.3055,1.0,0.8,0.0025,70.6495013836,400.0,100,599.100177743,5.4346e-20,1.0,2,22.7361,69.4225,0.0025,500,,500.0,500.0,1.0,70.6495013836,1.0,0.0025
75.9514352831,533.444196473,73.8347,0.999919,0.8,0.0020001,75.9514352831,499.999956614,100,533.444196473,6.64553e-16,0.999999,1,22.8098,70.3617,0.002,500,1.66202e-10,500.0,500.0,1.00005,75.9514352831,1.0,0.00199984
72.0313754662,568.047360724,72.0314,1.0,0.8,0.01,72.0313754662,100.0,100,568.047360724,3.50449e-18,1.0,2,23.7143,65.9039,0.01,500,,500.0,500.0,1.0,72.0313754662,1.0,0.01
75.7182111832,376.476356529,73.8748,1.0,0.8,0.005,75.7182111832,200.000000102,100,376.476356529,2.1793e-19,1.0,2,21.7011,69.5215,0.005,500,,500.0,500.0,1.0,75.7182111832,1.0,0.005
72.3907052934,400.095950279,73.3801,1.0,0.8,0.00333333,72.3907052934,299.999969474,100,400.095950279,5.43914e-20,1.0,2,21.1301,69.8256,0.00333333,500,,500.0,500.0,1.0,72.3907052934,1.0,0.00333333
75.2254178494,596.643315626,73.8414,1.0,0.8,0.0025,75.2254178494,400.0,100,596.643315626,5.4346e-20,1.0,2,21.9811,69.8025,0.0025,500,,500.0,500.0,1.0,75.2254178494,1.0,0.0025
71.3810972986,520.461360672,73.3494,0.999709,0.8,0.0020005,71.3810972986,499.999867059,100,520.461360672,1.88464e-14,1.0,1,22.1485,69.7369,0.002,500,4.71158e-09,500.0,500.0,1.00025,71.3810972986,1.0,0.00199941
74.2955827596,420.930960155,74.2956,1.0,0.8,0.01,74.2955827596,100.0,100,420.930960155,3.50449e-18,1.0,2,20.4138,68.1228,0.01,500,,500.0,500.0,1.0,74.2955827596,1.0,0.01
75.4747104929,486.231073447,74.8851,1.0,0.8,0.005,75.4747104929,200.000000102,100,486.231073447,2.1793e-19,1.0,2,21.1989,70.2714,0.005,500,,500.0,500.0,1.0,75.4747104929,1.0,0.005
74.1268433336,499.427555235,74.6324,1.0,0.8,0.00333333,74.1268433336,299.999969474,100,499.427555235,5.43914e-20,1.0,2,21.5531,70.5745,0.00333333,500,,500.0,500.0,1.0,74.1268433336,1.0,0.00333333
