VarDiscRet,VarNormIw,Bound,AvgEpLen,MinNormIw,AvgRet,eRenyi2,AvgNormIw,AvgVanillaIw,BatchSize,MinVanillaIw,VanillaAvgRet,ESSClassic,VarRet,AvgDiscRet,VarJ,J,ESSRenyi,VarVanillaIw,MaxNormIw,MaxVanillaIw
2381846.2636385784,0.00039662624,223.67505,446.13,1.2914802e-29,-4.092726157978177e-13,nan,0.01,0.9488196,100,1.2253817e-27,4458.826057699817,20.297977539931775,2381846.2636385784,-4.092726157978177e-13,165.90028,511.77423,nan,3.570661,0.07755283,7.3583646
966208.0408498402,0.00013244704,64.22111,480.07,5.261628e-11,-3.637978807091713e-13,4.1725297,0.009999999,0.8005237,100,4.212058e-09,4798.841014334854,43.26709579953217,966208.0408498402,-3.637978807091713e-13,75.31832,189.90163,23.966276396277255,0.84877115,0.04333016,3.4686818
2061433.0143661008,0.0003616251,138.88773,455.15,7.1812896e-11,9.094947017729283e-15,nan,0.01,0.14420958,100,1.0356108e-09,4549.221825481278,21.833637609235822,2061433.0143661008,9.094947017729283e-15,343.44794,397.3119,nan,0.07520503,0.07954998,1.147187
923899.3918834354,0.00016850374,50.295868,480.52,6.303099e-09,,4.203328,0.01,0.9561692,100,6.026829e-07,4803.340840789297,37.47863061878551,923899.3918834354,,76.91234,182.34393,23.790671783086545,1.5405617,0.049859058,4.7673697
1624443.8911294246,0.000401812,83.3878,465.27,5.9624877e-15,-4.547473508864641e-13,nan,0.010000002,0.5844505,100,3.4847787e-13,4650.593770335504,20.088635968212504,1624443.8911294246,-4.547473508864641e-13,194.66895,322.54785,nan,1.3725187,0.07693194,4.4962907
1419604.223604722,0.0001365055,123.13321,470.1,2.8192255e-12,-8.185452315956354e-13,2.2321107,0.009999999,0.9362516,100,2.6395044e-10,4698.992662728063,42.52777576405444,1419604.223604722,-8.185452315956354e-13,137.34651,276.79254,44.80064463818197,1.1965623,0.04623154,4.3284354
2062333.5279682328,9.8129596e-05,273.43604,455.14,2.3663044e-12,-5.093170329928399e-13,inf,0.01,1.2355387,100,2.9236608e-10,4549.104474319753,50.72323423174527,2062333.5279682328,-5.093170329928399e-13,35.11144,443.02106,,1.4980031,0.02991918,3.6966305
2251664.7837539045,0.0002021898,254.56038,450.32,3.834377e-16,6.366462912410498e-14,nan,0.009999999,0.74266016,100,2.847639e-14,4500.8251235134685,33.31468890225994,2251664.7837539045,6.366462912410498e-14,130.70972,473.2084,nan,1.1151656,0.0728854,5.412908
2226675.200810457,0.00039584973,182.85254,450.6,3.291937e-33,5.456968210637569e-13,nan,0.010000002,0.34104443,100,1.1226968e-31,4503.625245341982,20.3296968588723,2226675.200810457,5.456968210637569e-13,220.46434,461.1918,nan,0.46041793,0.08143466,2.7772837
1404686.82992717,0.00010352351,146.7931,470.26,1.5661425e-15,-5.002220859751106e-13,nan,0.010000002,0.94023186,100,1.4725371e-13,4700.590154746708,49.38556616961434,1404686.82992717,-5.002220859751106e-13,47.18552,288.63394,nan,0.9151853,0.0326198,3.0670176
1809770.118992003,0.00040691136,110.86995,460.61,8.367979e-09,-7.09405867382884e-13,nan,0.01,0.32347882,100,2.706864e-07,4603.89851619634,19.88695033032863,1809770.118992003,-7.09405867382884e-13,181.12053,364.58084,nan,0.4257861,0.08230854,2.6625068
672820.6773340959,0.00015123487,21.844482,485.68,7.3693714e-06,4.3655745685100554e-13,nan,0.010000002,0.9820462,100,0.0007237063,4855.024087262616,40.04444673874574,672820.6773340959,4.3655745685100554e-13,89.7786,130.86044,nan,1.4585314,0.040815253,4.0082464
2213766.280324917,0.0002889325,226.52094,450.75,8.870973e-32,-3.2741809263825415e-13,nan,0.01,1.011032,100,8.9688376e-30,4505.1124903281425,25.903833553449086,2213766.280324917,-3.2741809263825415e-13,144.78009,472.3852,nan,2.9534268,0.06290474,6.3598704
2214909.9864344792,0.00039730495,155.84201,450.75,1.1840141e-10,1.0913936421275138e-13,nan,0.010000002,0.63258374,100,7.489881e-09,4505.130270771205,20.27032628185804,2214909.9864344792,1.0913936421275138e-13,376.54315,433.8512,nan,1.5898643,0.09987827,6.3181367
968148.853830967,0.00010707326,75.8781,480.05,4.8907128e-24,9.549694368615747e-13,nan,0.01,1.0351256,100,5.062502e-22,4798.659831242182,48.54309233584732,968148.853830967,9.549694368615747e-13,31.76889,194.65141,nan,1.147274,0.029680103,3.0722635
1181772.8160981548,0.00022511218,-1.2837372,475.23,0.0021233766,-1.8189894035458565e-14,nan,0.01,0.67382133,100,0.14307764,4750.353929897152,30.973074516911744,1181772.8160981548,-1.8189894035458565e-14,410.2893,162.9969,nan,1.0220885,0.071902126,4.8449187
2064178.16248329,0.00026341964,117.264404,455.12,1.2750466e-11,1.7280399333685637e-13,nan,0.009999999,0.76567835,100,9.762755e-10,4548.918413105212,27.71730309808809,2064178.16248329,1.7280399333685637e-13,621.84534,346.77866,nan,1.5443326,0.099243194,7.5988364
1422424.7085596905,0.00016832048,125.604416,470.07,1.0453297e-19,6.821210263296962e-13,nan,0.009999998,0.9042808,100,9.452716e-18,4698.661786081741,37.504138910486,1422424.7085596905,6.821210263296962e-13,77.101036,289.39413,nan,1.3763964,0.046378396,4.193909
953820.4479479282,0.0002009117,38.19011,480.2,9.6395315e-11,8.003553375601769e-13,nan,0.009999998,0.894041,100,8.618136e-09,4800.160760895367,33.455717661387844,953820.4479479282,8.003553375601769e-13,160.46495,180.1971,nan,1.6059059,0.057923455,5.178594
249848.69758942057,5.0768333e-05,-4.6061897,495.01,3.0025362e-06,7.09405867382884e-13,nan,0.01,0.8934628,100,0.00026826543,4948.501626803677,66.551019969828,249848.69758942057,7.09405867382884e-13,31.009811,46.9253,nan,0.4052712,0.022866234,2.0430129
1185534.752493217,0.00014039568,95.15433,475.19,1.956985e-10,2.8194335754960775e-13,nan,0.010000002,0.9042751,100,1.7696529e-08,4749.935615093892,41.84244747349544,1185534.752493217,2.8194335754960775e-13,79.11173,236.7207,nan,1.1480345,0.044390284,4.014103
2062334.437655837,0.00028651045,172.19394,455.14,1.3369343e-13,-3.637978807091713e-13,nan,0.01,0.9129567,100,1.22056315e-11,4549.105562313815,26.06573822797466,2062334.437655837,-3.637978807091713e-13,227.7886,408.76196,nan,2.3880355,0.083466,7.620085
953838.6284474767,0.000103393,62.25741,480.2,2.6213306e-07,-7.548806024715304e-13,nan,0.010000002,0.9808336,100,2.5710891e-05,4800.142188538832,49.41710658430039,953838.6284474767,-7.548806024715304e-13,167.25916,179.10245,nan,0.9946765,0.043085683,4.2259884
1597200.0517957911,0.00031494146,108.81233,465.57,8.192078e-20,-1.546140993013978e-13,nan,0.009999998,0.70957655,100,5.8129067e-18,4653.574140024836,24.284102935478934,1597200.0517957911,-1.546140993013978e-13,116.27012,324.5024,nan,1.5857265,0.078799285,5.5914125
2176446.1848172075,0.00031955595,124.352356,451.22,9.6946596e-24,-1.7280399333685637e-13,nan,0.01,0.22009967,100,2.1337915e-22,4509.8320855175525,24.01765140498683,2176446.1848172075,-1.7280399333685637e-13,1001.84015,377.527,nan,0.15480529,0.071492,1.5735366
1637335.9531723894,0.0004193713,61.019333,465.13,1.22185705e-14,8.094502845779061e-13,nan,0.01,0.80156976,100,9.794036e-13,4649.205042211141,19.410780500743193,1637335.9531723894,8.094502845779061e-13,283.99692,305.28308,nan,2.6945193,0.10023121,8.03423
3172210.0489400118,0.0005782164,180.1467,425.69,,-2.9103830456733704e-13,nan,0.01,3.9013832,100,,4254.113843736953,14.871343646144418,3172210.0489400118,-2.9103830456733704e-13,966.45355,568.5809,nan,88.00912,0.1526245,59.544662
2063250.6629072067,0.0004802065,97.27551,455.13,3.826837e-15,3.637978807091713e-14,nan,0.009999999,0.47743884,100,1.8270806e-13,4549.006275103875,17.379080053324504,2063250.6629072067,3.637978807091713e-14,542.2031,387.05936,nan,1.0946205,0.10168443,4.8548098
2025064.1968140386,0.00034694336,32.532944,455.57,0.0013213177,-1.546140993013978e-13,nan,0.01,0.3565964,100,0.047117718,4553.416974992344,22.54923919135089,2025064.1968140386,-1.546140993013978e-13,832.7671,284.57034,nan,0.44117668,0.08783397,3.132128
1196846.1582584537,0.00017647458,82.93939,475.07,2.009021e-20,-4.638422979041934e-13,nan,0.01,0.9620116,100,1.9327015e-18,4748.742064198465,36.402045747230886,1196846.1582584537,-4.638422979041934e-13,94.61811,235.43869,nan,1.6332126,0.05127855,4.933056
1747083.1010899623,0.00032059767,140.81432,461.38,1.3352886e-22,-2.4556356947869064e-13,nan,0.010000002,0.89096373,100,1.1896937e-20,4611.5903488242375,23.958310758220257,1747083.1010899623,-2.4556356947869064e-13,119.55696,367.9264,nan,2.544957,0.062195968,5.5414352
493662.9427289743,0.00010310101,10.514648,490.03,3.3889447e-09,-7.003109203651548e-13,nan,0.01,0.98377824,100,3.33397e-07,4898.614590877751,49.487795011350755,493662.9427289743,-7.003109203651548e-13,45.206642,94.51434,nan,0.9978317,0.032408845,3.1883116
734404.3399980037,0.00014077078,29.148636,485.03,3.211207e-08,9.094947017729283e-14,nan,0.01,0.8210586,100,2.636589e-06,4848.534022787557,41.77753946682287,734404.3399980037,9.094947017729283e-14,71.43078,140.65707,nan,0.94898826,0.044823434,3.6802666
718977.2036213459,0.00016900852,24.20082,485.19,1.575625e-15,6.821210263296962e-13,nan,0.01,0.35811424,100,5.6425374e-14,4850.143805829655,37.40856634840234,718977.2036213459,6.821210263296962e-13,52.19129,140.79681,nan,0.21674637,0.04783444,1.7130195
1395369.3468176825,0.0002462329,94.57257,470.36,1.1500512e-22,-4.092726157978177e-13,nan,0.010000002,1.0799384,100,1.2419844e-20,4701.564397839129,29.089163141030173,1395369.3468176825,-4.092726157978177e-13,129.28226,278.77295,nan,2.8717334,0.049669802,5.3640327
1642000.881959272,0.00022402573,19.281387,465.08,1.1817963e-09,2.091837814077735e-13,nan,0.01,0.23165579,100,2.7376995e-08,4648.6820642955145,31.076605429722434,1642000.881959272,2.091837814077735e-13,780.86584,212.60347,nan,0.12022209,0.061833285,1.4324038
1641090.6213954738,0.00025432225,122.09247,465.09,2.858031e-18,3.2741809263825415e-13,nan,0.01,1.0414703,100,2.9765545e-16,4648.818523766686,28.42693811721517,1641090.6213954738,3.2741809263825415e-13,171.66252,324.1675,nan,2.758533,0.05656239,5.8908052
1112881.2931992412,0.00013237487,36.46077,475.98,1.6634959e-20,-3.4560798667371273e-13,nan,0.01,1.5857407,100,2.6378732e-18,4757.8430006694325,43.280458996450555,1112881.2931992412,-3.4560798667371273e-13,690.0848,171.32289,nan,3.3286636,0.052757766,8.366014
968129.8766698173,0.00021134516,45.31807,480.05,,4.092726157978177e-13,nan,0.01,4.5531645,100,,4798.61341029044,32.33820770327623,968129.8766698173,4.092726157978177e-13,81.68203,190.83728,nan,43.814617,0.04040128,18.395369
1855586.8102407448,0.00024363924,166.88103,460.1,2.5727321e-33,-1.6370904631912708e-13,nan,0.01,0.86781156,100,2.2326467e-31,4598.780337930795,29.308083612527486,1855586.8102407448,-1.6370904631912708e-13,160.71703,378.5019,nan,1.8348396,0.048730683,4.228905
3044180.03608428,0.00057296496,324.59286,427.26,,-5.456968210637569e-14,nan,0.010000002,0.9783722,100,,4269.791133018503,14.98721714345043,3044180.03608428,-5.456968210637569e-14,222.97163,703.63385,nan,5.484489,0.08477206,8.293862
1626313.5764867403,0.00031328143,-26.894852,465.25,1.3490699e-09,-8.36735125631094e-13,nan,0.010000002,0.8203343,100,1.1066883e-07,4650.383938160175,24.381401276280588,1626313.5764867403,-8.36735125631094e-13,1241.9375,190.31737,nan,2.1082222,0.06996775,5.7396946
733429.461795553,2.3787932e-05,-30.275822,485.04,0.0001535447,-7.275957614183426e-13,nan,0.01,0.966032,100,0.014832909,4848.63984357483,80.9388607047825,733429.461795553,-7.275957614183426e-13,802.3368,49.783543,nan,0.22199328,0.015970021,1.5427552
1828188.817427475,7.314526e-05,-10.8229065,460.4,,-3.092281986027956e-13,nan,0.010000002,3.568381,100,,4601.776072796147,57.99999477921536,1828188.817427475,-3.092281986027956e-13,1451.6388,138.49368,nan,9.313835,0.017241381,6.1523814
1640128.7674195808,3.5044917e-18,-107.708626,465.1,0.01,3.4560798667371273e-13,nan,0.009999998,1.0,100,1.0,4648.882445078261,100.0,1640128.7674195808,3.4560798667371273e-13,1274.2556,1.9073486e-06,nan,,0.01,1.0
1195892.2570360873,3.5044917e-18,-91.972404,475.08,0.01,-2.8194335754960775e-13,nan,0.009999998,1.0,100,1.0,4748.847004944235,100.0,1195892.2570360873,-2.8194335754960775e-13,1088.0869,-1.9073486e-06,nan,,0.01,1.0
1195877.297167121,3.5044917e-18,-91.97182,475.08,0.01,-6.912159733474255e-13,nan,0.009999998,1.0,100,1.0,4748.817919812678,100.0,1195877.297167121,-6.912159733474255e-13,1088.0802,3.8146973e-06,nan,,0.01,1.0
2553862.5012180475,3.5044917e-18,-134.40337,441.15,0.01,7.09405867382884e-13,nan,0.009999998,1.0,100,1.0,4408.837591789055,100.0,2553862.5012180475,7.09405867382884e-13,1590.0703,3.4332275e-05,nan,,0.01,1.0
478126.42428466363,3.5044917e-18,-58.154438,490.19,0.01,-3.1832314562052486e-13,nan,0.009999998,1.0,100,1.0,4900.193177594576,100.0,478126.42428466363,-3.1832314562052486e-13,688.00085,,nan,,0.01,1.0
969120.1518752959,3.5044917e-18,-82.79428,480.04,0.01,-5.275069270282983e-13,nan,0.009999998,1.0,100,1.0,4798.57211258071,100.0,969120.1518752959,-5.275069270282983e-13,979.50446,-3.8146973e-06,nan,,0.01,1.0
1185548.0330018399,3.5044917e-18,-91.57376,475.19,0.01,-2.4556356947869064e-13,nan,0.009999998,1.0,100,1.0,4749.960473296492,100.0,1185548.0330018399,-2.4556356947869064e-13,1083.371,,nan,,0.01,1.0
249848.9312669095,3.5044917e-18,-42.0388,495.01,0.01,-2.3646862246096135e-13,nan,0.009999998,1.0,100,1.0,4948.503960417378,100.0,249848.9312669095,-2.3646862246096135e-13,497.34338,-3.0994415e-06,nan,,0.01,1.0
1842814.0960136754,3.5044917e-18,-114.17008,460.24,0.01,5.547917680814862e-13,nan,0.009999998,1.0,100,1.0,4600.2106959441035,100.0,1842814.0960136754,5.547917680814862e-13,1350.6984,-2.4795532e-05,nan,,0.01,1.0
0.027257918597196326,3.5044917e-18,-0.013885381,500.0,0.01,-5.366018740460276e-13,nan,0.009999998,1.0,100,1.0,4998.447465163498,100.0,0.027257918597196326,-5.366018740460276e-13,0.16427214,2.0954758e-09,nan,,0.01,1.0
2188400.3749806006,3.5044917e-18,-124.41563,451.09,0.01,6.366462912410498e-14,nan,0.009999998,1.0,100,1.0,4508.560915088362,100.0,2188400.3749806006,6.366462912410498e-14,1471.9092,-9.536743e-06,nan,,0.01,1.0
1394823.8797684012,3.5044917e-18,-99.327896,470.37,0.01,3.7289282772690056e-13,nan,0.009999998,1.0,100,1.0,4701.672325554094,100.0,1394823.8797684012,3.7289282772690056e-13,1175.1067,-3.8146973e-06,nan,,0.01,1.0
1141771.844405033,3.5044917e-18,-89.867195,475.67,0.01,7.457856554538011e-13,nan,0.009999998,1.0,100,1.0,4754.771599098827,100.0,1141771.844405033,7.457856554538011e-13,1063.1812,-9.536743e-07,nan,,0.01,1.0
1969038.7200844605,3.5044917e-18,-118.015366,456.24,0.01,5.275069270282983e-13,nan,0.009999998,1.0,100,1.0,4560.075408985939,100.0,1969038.7200844605,5.275069270282983e-13,1396.1907,2.4795532e-05,nan,,0.01,1.0
1626251.4927569523,3.5044917e-18,-107.25201,465.25,0.01,1.1095835361629724e-12,nan,0.009999998,1.0,100,1.0,4650.379941165742,100.0,1626251.4927569523,1.1095835361629724e-12,1268.8534,-1.04904175e-05,nan,,0.01,1.0
1418633.7525577126,3.5044917e-18,-100.17207,470.11,0.01,-4.729372449219227e-13,nan,0.009999998,1.0,100,1.0,4699.051946287709,100.0,1418633.7525577126,-4.729372449219227e-13,1185.0939,-2.861023e-06,nan,,0.01,1.0
1595706.732151435,3.5044917e-18,-106.23999,465.6,0.01,5.184119800105691e-13,nan,0.009999998,1.0,100,1.0,4653.877652736299,100.0,1595706.732151435,5.184119800105691e-13,1256.8809,7.6293945e-06,nan,,0.01,1.0
1641075.0167735324,3.5044917e-18,-107.73969,465.09,0.01,-1.1004885891452431e-12,nan,0.009999998,1.0,100,1.0,4648.7965595843525,100.0,1641075.0167735324,-1.1004885891452431e-12,1274.6232,-1.9073486e-06,nan,,0.01,1.0
2618468.838270964,3.5044917e-18,-136.09283,440.66,0.01,-3.1832314562052486e-13,nan,0.009999998,1.0,100,1.0,4404.0786170753345,100.0,2618468.838270964,-3.1832314562052486e-13,1610.0573,-1.9073486e-05,nan,,0.01,1.0
1195899.6425861905,3.5044917e-18,-91.97269,475.08,0.01,-4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4748.86186928798,100.0,1195899.6425861905,-4.0017766878008843e-13,1088.0903,2.861023e-06,nan,,0.01,1.0
2250803.951363914,3.5044917e-18,-126.17702,450.33,0.01,9.094947017729283e-14,nan,0.009999998,1.0,100,1.0,4500.97333934459,100.0,2250803.951363914,9.094947017729283e-14,1492.7478,1.9073486e-05,nan,,0.01,1.0
2427836.112470172,3.5044917e-18,-131.04521,445.6,0.01,-6.912159733474255e-13,nan,0.009999998,1.0,100,1.0,4453.55979368038,100.0,2427836.112470172,-6.912159733474255e-13,1550.3411,-3.8146973e-06,nan,,0.01,1.0
1183660.4306562503,3.5044917e-18,-91.50084,475.21,0.01,-8.36735125631094e-13,nan,0.009999998,1.0,100,1.0,4750.156514071522,100.0,1183660.4306562503,-8.36735125631094e-13,1082.5082,,nan,,0.01,1.0
2590885.029308529,3.5044917e-18,-135.3741,440.99,0.01,-1.3642420526593923e-13,nan,0.009999998,1.0,100,1.0,4407.363577491875,100.0,2590885.029308529,-1.3642420526593923e-13,1601.5543,,nan,,0.01,1.0
966212.9270326587,3.5044917e-18,-82.67,480.07,0.01,-1.3642420526593923e-13,nan,0.009999998,1.0,100,1.0,4798.852728257032,100.0,966212.9270326587,-1.3642420526593923e-13,978.0341,3.8146973e-06,nan,,0.01,1.0
1087702.6629629687,3.5044917e-18,-87.71355,476.34,0.01,8.094502845779061e-13,nan,0.009999998,1.0,100,1.0,4761.453565303105,100.0,1087702.6629629687,8.094502845779061e-13,1037.7021,-1.1444092e-05,nan,,0.01,1.0
2064182.2789480956,3.5044917e-18,-120.832985,455.12,0.01,9.094947017729283e-15,nan,0.009999998,1.0,100,1.0,4548.923262365021,100.0,2064182.2789480956,9.094947017729283e-15,1429.5245,1.9073486e-06,nan,,0.01,1.0
1167274.0541145583,3.5044917e-18,-90.86528,475.39,0.01,-6.730260793119669e-13,nan,0.009999998,1.0,100,1.0,4751.972848112107,100.0,1167274.0541145583,-6.730260793119669e-13,1074.989,-5.722046e-06,nan,,0.01,1.0
2061434.6453316342,3.5044917e-18,-120.75253,455.15,0.01,7.275957614183426e-14,nan,0.009999998,1.0,100,1.0,4549.223702879545,100.0,2061434.6453316342,7.275957614183426e-14,1428.5728,2.0980835e-05,nan,,0.01,1.0
966207.4408263802,3.5044917e-18,-82.66978,480.07,0.01,-4.82032191939652e-13,nan,0.009999998,1.0,100,1.0,4798.8385479966055,100.0,966207.4408263802,-4.82032191939652e-13,978.0314,-1.3828278e-05,nan,,0.01,1.0
968143.8690413146,3.5044917e-18,-82.752556,480.05,0.01,5.911715561524034e-13,nan,0.009999998,1.0,100,1.0,4798.64807262367,100.0,968143.8690413146,5.911715561524034e-13,979.0109,6.198883e-06,nan,,0.01,1.0
1611064.8865690846,3.5044917e-18,-106.75008,465.42,0.01,4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4652.078766984191,100.0,1611064.8865690846,4.3655745685100554e-13,1262.9149,-2.670288e-05,nan,,0.01,1.0
1392588.2052018002,3.5044917e-18,-99.248245,470.39,0.01,4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4701.858578777668,100.0,1392588.2052018002,4.638422979041934e-13,1174.1644,5.722046e-06,nan,,0.01,1.0
1182724.0205251153,3.5044917e-18,-91.464645,475.22,0.01,2.091837814077735e-13,nan,0.009999998,1.0,100,1.0,4750.23890961632,100.0,1182724.0205251153,2.091837814077735e-13,1082.0798,-1.04904175e-05,nan,,0.01,1.0
1196840.3197125746,3.5044917e-18,-92.008865,475.07,0.01,7.457856554538011e-13,nan,0.009999998,1.0,100,1.0,4748.730901837399,100.0,1196840.3197125746,7.457856554538011e-13,1088.5182,-9.536743e-07,nan,,0.01,1.0
1167612.8477087521,3.5044917e-18,-90.878456,475.38,0.01,-6.09361450187862e-13,nan,0.009999998,1.0,100,1.0,4751.843553918749,100.0,1167612.8477087521,-6.09361450187862e-13,1075.1449,5.722046e-06,nan,,0.01,1.0
1629057.908269255,3.5044917e-18,-107.3445,465.22,0.01,3.0013325158506633e-13,nan,0.009999998,1.0,100,1.0,4650.074935879944,100.0,1629057.908269255,3.0013325158506633e-13,1269.9478,-3.8146973e-06,nan,,0.01,1.0
2354599.4777469896,3.5044917e-18,-129.0536,446.45,0.01,-7.457856554538011e-13,nan,0.009999998,1.0,100,1.0,4462.040878728499,100.0,2354599.4777469896,-7.457856554538011e-13,1526.7787,-2.861023e-05,nan,,0.01,1.0
2388792.812510829,3.5044917e-18,-129.98723,446.07,0.01,-4.18367562815547e-13,nan,0.009999998,1.0,100,1.0,4458.229991233185,100.0,2388792.812510829,-4.18367562815547e-13,1537.8247,9.536743e-06,nan,,0.01,1.0
968143.2049216393,3.5044917e-18,-82.75255,480.05,0.01,-4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4798.645771950456,100.0,968143.2049216393,-4.0017766878008843e-13,979.0106,-7.6293945e-06,nan,,0.01,1.0
1627225.472725847,3.5044917e-18,-107.2841,465.24,0.01,-1.4551915228366852e-13,nan,0.009999998,1.0,100,1.0,4650.295052008019,100.0,1627225.472725847,-1.4551915228366852e-13,1269.2333,-3.8146973e-06,nan,,0.01,1.0
1420548.8257708978,3.5044917e-18,-100.23967,470.09,0.01,-4.638422979041934e-13,nan,0.009999998,1.0,100,1.0,4698.889096791349,100.0,1420548.8257708978,-4.638422979041934e-13,1185.8934,-1.04904175e-05,nan,,0.01,1.0
2648445.302888225,3.5044917e-18,-136.86963,440.31,0.01,-3.092281986027956e-13,nan,0.009999998,1.0,100,1.0,4400.591342456512,100.0,2648445.302888225,-3.092281986027956e-13,1619.247,-7.6293945e-06,nan,,0.01,1.0
1818126.8866557982,3.5044917e-18,-113.40277,460.51,0.01,-4.0017766878008843e-13,nan,0.009999998,1.0,100,1.0,4602.898350916601,100.0,1818126.8866557982,-4.0017766878008843e-13,1341.6205,-1.4305115e-05,nan,,0.01,1.0
732442.070965096,3.5044917e-18,-71.97774,485.05,0.01,-4.547473508864641e-13,nan,0.009999998,1.0,100,1.0,4848.704342989757,100.0,732442.070965096,-4.547473508864641e-13,851.5384,-3.8146973e-06,nan,,0.01,1.0
1165301.7693511772,3.5044917e-18,-90.788475,475.41,0.01,-1.6370904631912708e-13,nan,0.009999998,1.0,100,1.0,4752.172289604063,100.0,1165301.7693511772,-1.6370904631912708e-13,1074.0803,-1.9073486e-06,nan,,0.01,1.0
1335020.1801206076,3.5044917e-18,-97.17519,471.04,0.01,2.0008883439004421e-13,nan,0.009999998,1.0,100,1.0,4708.35527071391,100.0,1335020.1801206076,2.0008883439004421e-13,1149.639,-2.861023e-06,nan,,0.01,1.0
966215.3056984077,3.5044917e-18,-82.67011,480.07,0.01,-7.275957614183426e-13,nan,0.009999998,1.0,100,1.0,4798.858251038563,100.0,966215.3056984077,-7.275957614183426e-13,978.03534,-1.0967255e-05,nan,,0.01,1.0
1977894.9466856872,3.5044917e-18,-118.2805,456.1,0.01,4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4558.729754562366,100.0,1977894.9466856872,4.3655745685100554e-13,1399.327,-1.1444092e-05,nan,,0.01,1.0
1609385.9256810392,3.5044917e-18,-106.69438,465.44,0.01,9.094947017729283e-15,nan,0.009999998,1.0,100,1.0,4652.294965066472,100.0,1609385.9256810392,9.094947017729283e-15,1262.2567,8.583069e-06,nan,,0.01,1.0
1138759.0529660473,3.5044917e-18,-89.748535,475.72,0.01,-4.911271389573813e-13,nan,0.009999998,1.0,100,1.0,4755.244135741042,100.0,1138759.0529660473,-4.911271389573813e-13,1061.7775,2.861023e-06,nan,,0.01,1.0
1572806.1126112952,3.5044917e-18,-105.47491,465.84,0.01,-1.8189894035458566e-13,nan,0.009999998,1.0,100,1.0,4656.286771488034,100.0,1572806.1126112952,-1.8189894035458566e-13,1247.8292,-7.6293945e-06,nan,,0.01,1.0
2225488.6814768105,3.5044917e-18,-125.46545,450.62,0.01,-2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4503.8416106540135,100.0,2225488.6814768105,-2.2737367544323206e-13,1484.3293,1.5258789e-05,nan,,0.01,1.0
1350109.0499365572,3.5044917e-18,-97.72279,470.9,0.01,-4.547473508864641e-13,nan,0.009999998,1.0,100,1.0,4706.973236151813,100.0,1350109.0499365572,-4.547473508864641e-13,1156.1177,9.536743e-06,nan,,0.01,1.0
733430.4671687905,3.5044917e-18,-72.02629,485.04,0.01,-3.0013325158506633e-13,nan,0.009999998,1.0,100,1.0,4848.6428636039645,100.0,733430.4671687905,-3.0013325158506633e-13,852.1128,-8.583069e-06,nan,,0.01,1.0
1198763.7330599038,3.5044917e-18,-92.08274,475.05,0.01,3.8198777474462985e-13,nan,0.009999998,1.0,100,1.0,4748.551927644411,100.0,1198763.7330599038,3.8198777474462985e-13,1089.3925,7.6293945e-06,nan,,0.01,1.0
2533225.09576637,3.5044917e-18,-133.85925,441.76,0.01,-5.456968210637569e-14,nan,0.009999998,1.0,100,1.0,4415.055100494253,100.0,2533225.09576637,-5.456968210637569e-14,1583.6328,5.722046e-06,nan,,0.01,1.0
967171.8179436574,3.5044917e-18,-82.71102,480.06,0.01,-4.3655745685100554e-13,nan,0.009999998,1.0,100,1.0,4798.734251500811,100.0,967171.8179436574,-4.3655745685100554e-13,978.51935,3.33786e-06,nan,,0.01,1.0
1390736.4913760116,3.5044917e-18,-99.18221,470.41,0.01,5.729816621169448e-13,nan,0.009999998,1.0,100,1.0,4702.085375332742,100.0,1390736.4913760116,5.729816621169448e-13,1173.3835,2.193451e-05,nan,,0.01,1.0
1599070.1849434641,3.5044917e-18,-106.3519,465.56,0.01,-5.456968210637569e-14,nan,0.009999998,1.0,100,1.0,4653.4636875170245,100.0,1599070.1849434641,-5.456968210637569e-14,1258.2048,9.536743e-07,nan,,0.01,1.0
1390401.9893117393,3.5044917e-18,-99.170334,470.42,0.01,-2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4702.180173087336,100.0,1390401.9893117393,-2.2737367544323206e-13,1173.2426,-1.1444092e-05,nan,,0.01,1.0
1811341.3168513332,3.5044917e-18,-113.19091,460.59,0.01,-4.5474735088646414e-14,nan,0.009999998,1.0,100,1.0,4603.706289819297,100.0,1811341.3168513332,-4.5474735088646414e-14,1339.1146,2.0980835e-05,nan,,0.01,1.0
1613362.9595614271,3.5044917e-18,-106.82614,465.39,0.01,-2.2737367544323206e-13,nan,0.009999998,1.0,100,1.0,4651.781368151786,100.0,1613362.9595614271,-2.2737367544323206e-13,1263.8153,9.536743e-07,nan,,0.01,1.0
954779.4090757103,3.5044917e-18,-82.179436,480.19,0.01,9.822542779147626e-13,nan,0.009999998,1.0,100,1.0,4800.043341248193,100.0,954779.4090757103,9.822542779147626e-13,972.2302,-1.2397766e-05,nan,,0.01,1.0
