VarNormIw,AvgEpLen,ESSRenyi,EpsThisIter,AvgVanillaIw,MinNormIw,ESSClassic,VarDiscRet,Delta,AvgRet,J,AvgDiscRet,AvgNormIw,MinVanillaIw,BatchSize,VanillaAvgRet,eRenyi2,MaxVanillaIw,Bound,VarVanillaIw,MaxNormIw,VarJ,IterType,VarRet
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1708.12286344,0.9,-459.473205878,-466.821,-459.473205878,0.005,1.0,500,-459.473205878,1.0,1.0,-480.936,,0.005,44.5683,2,1708.12286344
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1655.37291519,0.9,-473.531210994,-469.058,-473.531210994,0.00333333,1.0,500,-473.531210994,1.0,1.0,-480.583,,0.00333333,43.3648,2,1655.37291519
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2307.86142952,0.9,-469.287748505,-469.115,-469.287748505,0.0025,1.0,500,-469.287748505,1.0,1.0,-479.161,,0.0025,44.515,2,2307.86142952
9.43614e-06,500.0,207.344382858,100,1.03481,1.95997e-06,149.061695933,2379.15981338,0.9,-466.107036701,-459.804,-466.107036701,0.002,0.0010141,500,-466.107036701,2.41145,23.7929,-473.758,2.52612,0.0459851,88.3849,1,2379.15981338
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2019.61907405,0.9,-477.03186194,-477.032,-477.03186194,0.01,1.0,500,-477.03186194,1.0,1.0,-496.731,,0.01,44.7149,2,2019.61907405
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2236.16982462,0.9,-473.335554081,-475.184,-473.335554081,0.005,1.0,500,-473.335554081,1.0,1.0,-489.113,,0.005,45.9351,2,2236.16982462
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1511.61647948,0.9,-467.447079548,-472.605,-467.447079548,0.00333333,1.0,500,-467.447079548,1.0,1.0,-483.978,,0.00333333,43.8044,2,1511.61647948
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1700.22668995,0.9,-478.417037949,-474.058,-478.417037949,0.0025,1.0,500,-478.417037949,1.0,1.0,-483.921,,0.0025,43.2002,2,1700.22668995
1.29074e-05,500.0,222.379890426,100,1.16354,1.30164e-05,118.472567708,1659.68877976,0.9,-466.648799913,-461.906,-466.648799913,0.002,0.00757257,500,-466.648799913,2.2484,37.2472,-476.12,4.36861,0.0640237,87.6118,1,1659.68877976
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2255.20240892,0.9,-473.565330899,-473.565,-473.565330899,0.01,1.0,500,-473.565330899,1.0,1.0,-493.092,,0.01,47.2509,2,2255.20240892
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1859.63506887,0.9,-459.828195542,-466.697,-459.828195542,0.005,1.0,500,-459.828195542,1.0,1.0,-480.688,,0.005,45.6511,2,1859.63506887
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1929.49419937,0.9,-472.281849433,-468.558,-472.281849433,0.00333333,1.0,500,-472.281849433,1.0,1.0,-479.982,,0.00333333,45.0889,2,1929.49419937
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1910.15774967,0.9,-462.94566286,-467.155,-462.94566286,0.0025,1.0,500,-462.94566286,1.0,1.0,-477.049,,0.0025,44.7597,2,1910.15774967
3.37006e-06,500.0,275.853487298,100,0.904821,4.15678e-06,271.616593287,2163.33173667,0.9,-468.089526311,-461.937,-468.089526311,0.002,0.00188057,500,-468.089526311,1.81256,5.99216,-474.816,0.689767,0.013245,57.5865,1,2163.33173667
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2025.30823743,0.9,-463.928555987,-463.929,-463.928555987,0.01,1.0,500,-463.928555987,1.0,1.0,-483.699,,0.01,44.7778,2,2025.30823743
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2010.42291121,0.9,-465.461818092,-464.695,-465.461818092,0.005,1.0,500,-465.461818092,1.0,1.0,-478.675,,0.005,44.7021,2,2010.42291121
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1689.80189022,0.9,-476.278565443,-468.556,-476.278565443,0.00333333,1.0,500,-476.278565443,1.0,1.0,-479.971,,0.00333333,43.8136,2,1689.80189022
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1966.17138544,0.9,-473.598520264,-469.817,-473.598520264,0.0025,1.0,500,-473.598520264,1.0,1.0,-479.702,,0.0025,43.9445,2,1966.17138544
7.70538e-06,500.0,195.5009332,100,1.00052,2.13304e-09,171.086943655,2013.45897615,0.9,-472.682274004,-460.974,-472.682274004,0.002,1.06708e-06,500,-472.682274004,2.55753,7.70923,-475.128,1.92836,0.0154104,68.4293,1,2013.45897615
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1991.61821683,0.9,-476.462711562,-476.463,-476.462711562,0.01,1.0,500,-476.462711562,1.0,1.0,-497.509,,0.01,44.4039,2,1991.61821683
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2192.66512158,0.9,-470.527578284,-473.495,-470.527578284,0.005,1.0,500,-470.527578284,1.0,1.0,-488.377,,0.005,45.6073,2,2192.66512158
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1942.78748918,0.9,-471.504897848,-472.832,-471.504897848,0.00333333,1.0,500,-471.504897848,1.0,1.0,-484.983,,0.00333333,45.0409,2,1942.78748918
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1481.00624319,0.9,-466.177239947,-471.168,-466.177239947,0.0025,1.0,500,-466.177239947,1.0,1.0,-481.691,,0.0025,43.5473,2,1481.00624319
6.99828e-05,500.0,191.021214479,100,1.16076,0.00035287,27.0845669605,1687.57219843,0.9,-468.073543349,-459.674,-468.073543349,0.002,0.204799,500,-468.073543349,2.61751,107.777,-474.902,23.5732,0.1857,167.097,1,1687.57219843
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2347.76498429,0.9,-477.552308403,-477.552,-477.552308403,0.01,1.0,500,-477.552308403,1.0,1.0,-497.991,,0.01,48.2109,2,2347.76498429
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2147.48161288,0.9,-471.1867161,-474.37,-471.1867161,0.005,1.0,500,-471.1867161,1.0,1.0,-488.998,,0.005,47.2787,2,2147.48161288
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2310.36597574,0.9,-467.388655136,-472.043,-467.388655136,0.00333333,1.0,500,-467.388655136,1.0,1.0,-485.074,,0.00333333,47.5756,2,2310.36597574
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1965.75688538,0.9,-475.978556687,-473.027,-475.978556687,0.0025,1.0,500,-475.978556687,1.0,1.0,-484.312,,0.0025,46.7654,2,1965.75688538
1.16098e-05,500.0,149.083600407,100,1.1262,3.89658e-09,128.315599528,1997.91411547,0.9,-470.165030246,-459.331,-470.165030246,0.002,2.19417e-06,500,-470.165030246,3.35382,20.6678,-477.818,3.68127,0.0367035,75.8146,1,1997.91411547
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1889.7113159,0.9,-472.456968179,-472.457,-472.456968179,0.01,1.0,500,-472.456968179,1.0,1.0,-492.221,,0.01,43.2529,2,1889.7113159
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2227.5832915,0.9,-476.399415092,-474.428,-476.399415092,0.005,1.0,500,-476.399415092,1.0,1.0,-488.861,,0.005,45.1879,2,2227.5832915
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2663.36768875,0.9,-476.98787103,-475.281,-476.98787103,0.00333333,1.0,500,-476.98787103,1.0,1.0,-489.146,,0.00333333,47.3462,2,2663.36768875
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2452.27478215,0.9,-471.203100067,-474.262,-471.203100067,0.0025,1.0,500,-471.203100067,1.0,1.0,-486.269,,0.0025,47.8676,2,2452.27478215
3.7611e-06,500.0,255.20180899,100,0.944289,4.53393e-05,257.945509435,1732.40338172,0.9,-474.2558781,-467.72,-474.2558781,0.002,0.0214067,500,-474.2558781,1.95923,5.75566,-482.752,0.838426,0.0121905,59.6215,1,1732.40338172
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2166.75936543,0.9,-482.753648395,-482.754,-482.753648395,0.01,1.0,500,-482.753648395,1.0,1.0,-503.371,,0.01,46.3151,2,2166.75936543
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1592.40567439,0.9,-461.896735571,-472.325,-461.896735571,0.005,1.0,500,-461.896735571,1.0,1.0,-486.904,,0.005,44.3795,2,1592.40567439
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2811.24588017,0.9,-479.749844862,-474.8,-479.749844862,0.00333333,1.0,500,-479.749844862,1.0,1.0,-486.703,,0.00333333,47.4656,2,2811.24588017
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2222.46602947,0.9,-462.902607092,-471.826,-462.902607092,0.0025,1.0,500,-462.902607092,1.0,1.0,-482.201,,0.0025,47.6061,2,2222.46602947
5.04252e-06,500.0,215.140991257,100,1.03133,8.86661e-12,221.424292962,1490.35412452,0.9,-463.809451352,-461.542,-463.809451352,0.002,4.57221e-09,500,-463.809451352,2.32406,7.51137,-475.69,1.34086,0.0145664,63.2518,1,1490.35412452
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2021.68735366,0.9,-469.961110597,-469.961,-469.961110597,0.01,1.0,500,-469.961110597,1.0,1.0,-489.735,,0.01,44.7378,2,2021.68735366
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2681.89803109,0.9,-472.790726327,-471.376,-472.790726327,0.005,1.0,500,-472.790726327,1.0,1.0,-486.929,,0.005,48.2729,2,2681.89803109
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1920.94747618,0.9,-469.45730306,-470.736,-469.45730306,0.00333333,1.0,500,-469.45730306,1.0,1.0,-483.435,,0.00333333,46.7787,2,1920.94747618
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2192.34599807,0.9,-465.896735222,-469.526,-465.896735222,0.0025,1.0,500,-465.896735222,1.0,1.0,-480.524,,0.0025,46.778,2,2192.34599807
1.91494e-06,500.0,343.244221513,100,1.03606,2.91163e-05,338.346083892,2545.64168789,0.9,-473.067436321,-466.055,-473.067436321,0.002,0.0150832,500,-473.067436321,1.45669,7.16127,-477.927,0.513886,0.013824,55.0854,1,2545.64168789
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1717.39171004,0.9,-467.418715001,-467.419,-467.418715001,0.01,1.0,500,-467.418715001,1.0,1.0,-486.273,,0.01,41.2337,2,1717.39171004
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2265.82290464,0.9,-474.342133578,-470.88,-474.342133578,0.005,1.0,500,-474.342133578,1.0,1.0,-485.498,,0.005,44.5385,2,2265.82290464
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2576.24102143,0.9,-477.915492017,-473.225,-477.915492017,0.00333333,1.0,500,-477.915492017,1.0,1.0,-485.345,,0.00333333,46.7291,2,2576.24102143
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2279.53285708,0.9,-469.233005263,-472.227,-469.233005263,0.0025,1.0,500,-469.233005263,1.0,1.0,-482.723,,0.0025,46.9561,2,2279.53285708
5.50126e-06,500.0,228.177398387,100,1.02442,3.40626e-06,210.742436243,2245.57147182,0.9,-477.52473538,-465.061,-477.52473538,0.002,0.00174472,500,-477.52473538,2.19128,14.3805,-479.261,1.44331,0.0280753,64.3147,1,2245.57147182
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2301.60132188,0.9,-465.705213951,-465.705,-465.705213951,0.01,1.0,500,-465.705213951,1.0,1.0,-485.57,,0.01,47.7345,2,2301.60132188
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2739.29773052,0.9,-472.105460651,-468.905,-472.105460651,0.005,1.0,500,-472.105460651,1.0,1.0,-483.324,,0.005,50.0548,2,2739.29773052
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2761.05873768,0.9,-470.971799808,-469.594,-470.971799808,0.00333333,1.0,500,-470.971799808,1.0,1.0,-483.363,,0.00333333,50.8175,2,2761.05873768
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2335.01050675,0.9,-469.616340296,-469.6,-469.616340296,0.0025,1.0,500,-469.616340296,1.0,1.0,-481.524,,0.0025,50.1471,2,2335.01050675
0.000215425,500.0,95.0108726784,100,1.43057,1.68106e-07,9.13265067831,2169.18114989,0.9,-469.523518566,-444.028,-469.523518566,0.002,0.000120244,500,-469.523518566,5.26256,233.499,-468.495,110.219,0.326441,297.595,1,2169.18114989
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2010.306999,0.9,-481.204958716,-481.205,-481.204958716,0.01,1.0,500,-481.204958716,1.0,1.0,-501.614,,0.01,44.6117,2,2010.306999
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,3428.01752919,0.9,-470.979886416,-476.092,-470.979886416,0.005,1.0,500,-470.979886416,1.0,1.0,-495.863,,0.005,52.1355,2,3428.01752919
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2154.61525338,0.9,-473.209901705,-475.132,-473.209901705,0.00333333,1.0,500,-473.209901705,1.0,1.0,-491.274,,0.00333333,50.2488,2,2154.61525338
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1812.6638171,0.9,-471.534776355,-474.232,-471.534776355,0.0025,1.0,500,-471.534776355,1.0,1.0,-488.212,,0.0025,48.4228,2,1812.6638171
5.9555e-06,500.0,268.823094601,100,1.02389,2.72031e-05,201.134725005,1685.13900761,0.9,-470.199733905,-464.831,-470.199733905,0.002,0.0139264,500,-470.199733905,1.85996,18.9327,-481.884,1.56085,0.036982,67.8162,1,1685.13900761
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1813.372042,0.9,-468.599783006,-468.6,-468.599783006,0.01,1.0,500,-468.599783006,1.0,1.0,-487.728,,0.01,42.3703,2,1813.372042
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2606.63561412,0.9,-469.845659073,-469.223,-469.845659073,0.005,1.0,500,-469.845659073,1.0,1.0,-483.597,,0.005,46.7792,2,2606.63561412
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1977.18585638,0.9,-476.437494264,-471.628,-476.437494264,0.00333333,1.0,500,-476.437494264,1.0,1.0,-483.453,,0.00333333,46.0749,2,1977.18585638
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2031.84998,0.9,-466.599540395,-470.371,-466.599540395,0.0025,1.0,500,-466.599540395,1.0,1.0,-480.612,,0.0025,45.8236,2,2031.84998
3.67083e-06,500.0,268.686138017,100,0.933002,4.41278e-10,260.977844449,1950.15301841,0.9,-472.786496349,-464.119,-472.786496349,0.002,2.05857e-07,500,-472.786496349,1.86091,3.92186,-477.385,0.798857,0.00840696,57.7904,1,1950.15301841
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1411.71441379,0.9,-465.999882267,-466.0,-465.999882267,0.01,1.0,500,-465.999882267,1.0,1.0,-484.859,,0.01,37.3844,2,1411.71441379
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2676.63339288,0.9,-478.540786214,-472.27,-478.540786214,0.005,1.0,500,-478.540786214,1.0,1.0,-488.274,,0.005,45.4208,2,2676.63339288
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1878.41607063,0.9,-471.414052555,-471.985,-471.414052555,0.00333333,1.0,500,-471.414052555,1.0,1.0,-485.052,,0.00333333,44.67,2,1878.41607063
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2354.55945576,0.9,-474.924455538,-472.72,-474.924455538,0.0025,1.0,500,-474.924455538,1.0,1.0,-484.036,,0.0025,45.6172,2,2354.55945576
1.58522e-06,500.0,360.983459739,100,0.997976,5.6788e-05,358.291730009,2127.29107146,0.9,-469.097507247,-468.287,-469.097507247,0.002,0.0283365,500,-469.097507247,1.38511,4.88471,-480.2,0.394702,0.00978922,51.9105,1,2127.29107146
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1950.52018345,0.9,-472.901610308,-472.902,-472.901610308,0.01,1.0,500,-472.901610308,1.0,1.0,-492.627,,0.01,43.9433,2,1950.52018345
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1792.37744764,0.9,-467.098566496,-470.0,-467.098566496,0.005,1.0,500,-467.098566496,1.0,1.0,-484.005,,0.005,43.1411,2,1792.37744764
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2253.95832331,0.9,-472.177094266,-470.726,-472.177094266,0.00333333,1.0,500,-472.177094266,1.0,1.0,-482.261,,0.00333333,44.5604,2,2253.95832331
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2667.81488622,0.9,-470.958331086,-470.784,-470.958331086,0.0025,1.0,500,-470.958331086,1.0,1.0,-481.201,,0.0025,46.3629,2,2667.81488622
5.29491e-06,500.0,243.862142873,100,1.04365,3.46069e-05,215.416885407,2028.72457398,0.9,-464.148269925,-462.083,-464.148269925,0.002,0.0180587,500,-464.148269925,2.05034,17.1129,-475.424,1.4418,0.0327944,75.6249,1,2028.72457398
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2849.24145554,0.9,-474.378083119,-474.378,-474.378083119,0.01,1.0,500,-474.378083119,1.0,1.0,-497.404,,0.01,53.1107,2,2849.24145554
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2113.1371922,0.9,-469.677325686,-472.028,-469.677325686,0.005,1.0,500,-469.677325686,1.0,1.0,-488.309,,0.005,49.6175,2,2113.1371922
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2015.49453889,0.9,-461.536730219,-468.531,-461.536730219,0.00333333,1.0,500,-461.536730219,1.0,1.0,-481.825,,0.00333333,48.2788,2,2015.49453889
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2254.83878655,0.9,-470.417965555,-469.003,-470.417965555,0.0025,1.0,500,-470.417965555,1.0,1.0,-480.515,,0.0025,48.0299,2,2254.83878655
5.50308e-06,500.0,212.441482793,100,0.994239,5.32759e-07,210.701991487,2269.50887884,0.9,-476.329340378,-461.647,-476.329340378,0.002,0.000264845,500,-476.329340378,2.35359,6.94478,-477.444,1.35997,0.01397,68.4665,1,2269.50887884
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2109.3488539,0.9,-474.003978238,-474.004,-474.003978238,0.01,1.0,500,-474.003978238,1.0,1.0,-493.684,,0.01,45.6974,2,2109.3488539
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1705.892488,0.9,-460.83589906,-467.42,-460.83589906,0.005,1.0,500,-460.83589906,1.0,1.0,-481.743,,0.005,43.9533,2,1705.892488
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1915.21135082,0.9,-470.347505206,-468.396,-470.347505206,0.00333333,1.0,500,-470.347505206,1.0,1.0,-480.09,,0.00333333,43.839,2,1915.21135082
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1807.9849907,0.9,-466.778041752,-467.991,-466.778041752,0.0025,1.0,500,-466.778041752,1.0,1.0,-478.119,,0.0025,43.4667,2,1807.9849907
4.60821e-06,500.0,226.05926204,100,1.09573,3.03881e-06,232.585457681,2304.33425202,0.9,-471.764856394,-460.634,-471.764856394,0.002,0.00166486,500,-471.764856394,2.21181,6.5728,-474.349,1.38318,0.0119971,60.6114,1,2304.33425202
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2210.1472391,0.9,-469.791791935,-469.792,-469.791791935,0.01,1.0,500,-469.791791935,1.0,1.0,-489.453,,0.01,46.7766,2,2210.1472391
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2739.09633011,0.9,-470.64643588,-470.219,-470.64643588,0.005,1.0,500,-470.64643588,1.0,1.0,-484.755,,0.005,49.4981,2,2739.09633011
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2122.39026347,0.9,-474.484144615,-471.641,-474.484144615,0.00333333,1.0,500,-474.484144615,1.0,1.0,-483.509,,0.00333333,48.3508,2,2122.39026347
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2615.74857482,0.9,-475.729270713,-472.663,-475.729270713,0.0025,1.0,500,-475.729270713,1.0,1.0,-483.632,,0.0025,49.0294,2,2615.74857482
3.08627e-05,500.0,123.260837469,100,1.0658,1.04849e-10,57.4696390822,3179.55391864,0.9,-486.763030501,-453.635,-486.763030501,0.002,5.58736e-08,500,-486.763030501,4.05644,57.122,-477.144,8.76439,0.107191,185.894,1,3179.55391864
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2054.84163065,0.9,-472.259788196,-472.26,-472.259788196,0.01,1.0,500,-472.259788196,1.0,1.0,-493.596,,0.01,45.1031,2,2054.84163065
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1528.65039675,0.9,-470.694348592,-471.477,-470.694348592,0.005,1.0,500,-470.694348592,1.0,1.0,-486.564,,0.005,42.1241,2,1528.65039675
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2066.54169047,0.9,-472.935660872,-471.963,-472.935660872,0.00333333,1.0,500,-472.935660872,1.0,1.0,-484.282,,0.00333333,43.1902,2,2066.54169047
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1834.52811517,0.9,-460.278677183,-469.042,-460.278677183,0.0025,1.0,500,-460.278677183,1.0,1.0,-479.71,,0.0025,43.3438,2,1834.52811517
2.5442e-06,500.0,296.000897113,100,1.03969,6.6507e-06,305.851927123,1796.63108342,0.9,-474.466689766,-465.181,-474.466689766,0.002,0.00345735,500,-474.466689766,1.68918,7.31385,-477.582,0.687548,0.0140692,55.2509,1,1796.63108342
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2260.20960541,0.9,-464.171840798,-464.172,-464.171840798,0.01,1.0,500,-464.171840798,1.0,1.0,-484.394,,0.01,47.3034,2,2260.20960541
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2144.74835212,0.9,-467.281636395,-465.727,-467.281636395,0.005,1.0,500,-467.281636395,1.0,1.0,-480.726,,0.005,46.7212,2,2144.74835212
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1786.20936838,0.9,-470.636887812,-467.363,-470.636887812,0.00333333,1.0,500,-470.636887812,1.0,1.0,-479.611,,0.00333333,45.2775,2,1786.20936838
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2109.95742046,0.9,-465.588712183,-466.92,-465.588712183,0.0025,1.0,500,-465.588712183,1.0,1.0,-477.526,,0.0025,45.391,2,2109.95742046
1.69029e-16,500.0,500.0,100,1.0,0.00199997,499.999408798,2047.29176264,0.9,-466.605735072,-466.857,-466.605735072,0.002,0.999987,500,-466.605735072,1.0,1.00004,-476.344,4.22195e-11,0.00200008,45.3173,1,2047.29176264
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1914.37085624,0.9,-475.432461444,-475.432,-475.432461444,0.01,1.0,500,-475.432461444,1.0,1.0,-495.291,,0.01,43.5342,2,1914.37085624
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1974.18598212,0.9,-466.541270787,-470.987,-466.541270787,0.005,1.0,500,-466.541270787,1.0,1.0,-485.642,,0.005,44.0976,2,1974.18598212
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2501.20263131,0.9,-479.726752729,-473.9,-479.726752729,0.00333333,1.0,500,-479.726752729,1.0,1.0,-485.866,,0.00333333,46.2468,2,2501.20263131
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1737.62951781,0.9,-472.546153024,-473.562,-472.546153024,0.0025,1.0,500,-472.546153024,1.0,1.0,-483.924,,0.0025,45.1053,2,1737.62951781
1.19335e-15,500.0,500.0,100,1.0,0.00199987,500.000188998,2627.72451623,0.9,-474.236924148,-473.697,-474.236924148,0.002,0.999935,500,-474.236924148,1.0,1.00006,-483.312,2.9844e-10,0.00200013,46.3459,1,2627.72451623
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2235.60625457,0.9,-468.364003523,-468.364,-468.364003523,0.01,1.0,500,-468.364003523,1.0,1.0,-487.917,,0.01,47.0452,2,2235.60625457
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2689.3582065,0.9,-475.433246658,-471.899,-475.433246658,0.005,1.0,500,-475.433246658,1.0,1.0,-487.718,,0.005,49.501,2,2689.3582065
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,2436.75513174,0.9,-470.274622244,-471.357,-470.274622244,0.00333333,1.0,500,-470.274622244,1.0,1.0,-484.274,,0.00333333,49.379,2,2436.75513174
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1814.4485039,0.9,-476.652267507,-472.681,-476.652267507,0.0025,1.0,500,-476.652267507,1.0,1.0,-483.867,,0.0025,47.7812,2,1814.4485039
3.03671e-17,500.0,500.0,100,1.0,0.00199997,499.999726481,2258.86534605,0.9,-464.386854574,-471.022,-464.386854574,0.002,0.999986,500,-464.386854574,1.0,1.00001,-481.027,7.59321e-12,0.00200003,47.7985,1,2258.86534605
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1937.66304805,0.9,-467.481422667,-467.481,-467.481422667,0.01,1.0,500,-467.481422667,1.0,1.0,-487.315,,0.01,43.7982,2,1937.66304805
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,2478.46680878,0.9,-469.156727769,-468.319,-469.156727769,0.005,1.0,500,-469.156727769,1.0,1.0,-483.182,,0.005,46.762,2,2478.46680878
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1701.84116046,0.9,-466.29219641,-467.643,-466.29219641,0.00333333,1.0,500,-466.29219641,1.0,1.0,-479.779,,0.00333333,44.9479,2,1701.84116046
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,2616.4737171,0.9,-473.847634714,-469.194,-473.847634714,0.0025,1.0,500,-473.847634714,1.0,1.0,-480.074,,0.0025,46.5836,2,2616.4737171
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,1977.82036205,0.9,-470.153819116,-469.386,-470.153819116,0.002,1.0,500,-470.153819116,1.0,1.0,-479.117,,0.002,46.1278,1,1977.82036205
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,2092.68006345,0.9,-467.317040723,-467.317,-467.317040723,0.01,1.0,500,-467.317040723,1.0,1.0,-487.989,,0.01,45.5165,2,2092.68006345
2.1793e-19,500.0,500.0,100,1.0,0.005,200.000000102,1780.82497559,0.9,-474.336294874,-470.827,-474.336294874,0.005,1.0,500,-474.336294874,1.0,1.0,-485.444,,0.005,43.9284,2,1780.82497559
5.43914e-20,500.0,500.0,100,1.0,0.00333333,299.999969474,1931.85722887,0.9,-471.60150468,-471.085,-471.60150468,0.00333333,1.0,500,-471.60150468,1.0,1.0,-483.02,,0.00333333,43.8647,2,1931.85722887
5.4346e-20,500.0,500.0,100,1.0,0.0025,400.0,1811.71413875,0.9,-477.50446333,-472.69,-477.50446333,0.0025,1.0,500,-477.50446333,1.0,1.0,-483.026,,0.0025,43.5799,2,1811.71413875
5.43187e-20,500.0,500.0,100,1.0,0.002,500.000006643,2140.24529521,0.9,-479.258791843,-474.004,-479.258791843,0.002,1.0,500,-479.258791843,1.0,1.0,-483.248,,0.002,44.1593,1,2140.24529521
3.50449e-18,500.0,500.0,100,1.0,0.01,100.0,1891.97486863,0.9,-470.388351059,-470.388,-470.388351059,0.01,1.0,500,-470.388351059,1.0,1.0,-489.203,,0.01,43.2788,2,1891.97486863
