VarRet,VarDiscRet,AvgEpLen,MaxVanillaIw,ESSClassic,Delta,VarJ,Bound,ESSRenyi,MinNormIw,MinVanillaIw,IterType,AvgVanillaIw,J,AvgDiscRet,AvgRet,VarNormIw,VanillaAvgRet,eRenyi2,MaxNormIw,BatchSize,AvgNormIw,VarVanillaIw,EpsThisIter
274.964798856,274.964798856,500.0,1.02016,99.9821601666,0.1,16.2473,3252.1,99.9893438252,0.00936049,0.935202,1,0.999095,4654.19,4654.04148878,4654.04148878,1.79795e-08,4654.04148878,1.00011,0.0102109,100,0.01,0.00017947,100
122.389491338,122.389491338,500.0,1.00827,99.9957568925,0.1,10.9313,3255.39,99.9971152184,0.00966309,0.966013,1,0.999694,4657.98,4657.94050889,4657.94050889,4.29392e-09,4657.94050889,1.00003,0.0100858,100,0.01,4.29128e-05,100
414.266468837,414.266468837,500.0,1.02358,99.9834514135,0.1,19.8743,3250.39,99.9872939044,0.00956665,0.957404,1,1.00077,4652.38,4652.22141438,4652.22141438,1.67586e-08,4652.22141438,1.00013,0.0102279,100,0.01,0.000167845,100
381.321425453,381.321425453,500.0,1.03376,99.9733798907,0.1,18.9935,3249.78,99.9861736344,0.00941344,0.938418,1,0.996892,4653.3,4653.11375707,4653.11375707,2.68607e-08,4653.11375707,1.00014,0.0103698,100,0.01,0.000266939,100
417.887317976,417.887317976,500.0,1.02282,99.9680701038,0.1,19.4936,3251.55,99.9826342227,0.00915497,0.911535,1,0.995672,4654.22,4653.96207312,4653.96207312,3.22607e-08,4653.96207312,1.00017,0.0102726,100,0.01,0.000319821,100
133.368427947,133.368427947,500.0,1.01599,99.9956071726,0.1,11.4165,3256.27,99.996721852,0.00977328,0.977674,1,1.00035,4658.42,4658.37760854,4658.37760854,4.43466e-09,4658.37760854,1.00003,0.0101563,100,0.01,4.43782e-05,100
6637.79049336,6637.79049336,499.19,1.07014,99.7482872203,0.1,57.2794,3244.3,99.8262805886,0.00686856,0.687274,1,1.00061,4647.77,4645.07714778,4645.07714778,2.54918e-07,4645.07714778,1.00174,0.0106949,100,0.01,0.00255228,100
386.364317244,386.364317244,500.0,1.02003,99.9886937173,0.1,19.1877,3251.14,99.989486846,0.00962873,0.962507,1,0.99962,4653.04,4652.88847394,4652.88847394,1.13972e-08,4652.88847394,1.00011,0.0102042,100,0.01,0.000113886,100
273.831107844,273.831107844,500.0,1.01265,99.9945050425,0.1,16.3381,3254.85,99.9954940919,0.00975967,0.976286,1,1.00033,4656.85,4656.77876169,4656.77876169,5.54628e-09,4656.77876169,1.00005,0.0101232,100,0.01,5.54991e-05,100
774.411043299,774.411043299,500.0,1.03075,99.96821399,0.1,26.4007,3250.36,99.9755204059,0.00914878,0.914714,1,0.99982,4652.25,4651.91194737,4651.91194737,3.21286e-08,4651.91194737,1.00024,0.0103093,100,0.01,0.000321171,100
2608.72388809,2608.72388809,499.52,1.04138,99.9672723864,0.1,47.5004,3249.55,99.9760923336,0.0092918,0.932596,1,1.00368,4651.24,4650.88558368,4650.88558368,3.30478e-08,4650.88558368,1.00024,0.0103756,100,0.01,0.000332912,100
242.427581461,242.427581461,500.0,1.01043,99.9919941783,0.1,15.2953,3252.77,99.995815929,0.009594,0.959032,1,0.999617,4654.65,4654.56929533,4654.56929533,8.08676e-09,4654.56929533,1.00004,0.0101081,100,0.01,8.08056e-05,100
16008.9038258,16008.9038258,498.67,1.1078,99.6962444807,0.1,96.874,3239.55,99.7959850612,0.0072734,0.728547,1,1.00166,4642.31,4639.11845313,4639.11845313,3.07742e-07,4639.11845313,1.00204,0.0110597,100,0.01,0.00308764,100
186.665156352,186.665156352,500.0,1.0424,99.9913609649,0.1,13.4942,3255.27,99.9938372595,0.00962662,0.964865,1,1.00229,4657.07,4656.99559897,4656.99559897,8.73099e-09,4656.99559897,1.00006,0.0104002,100,0.01,8.771e-05,100
114856.76806,114856.76806,496.37,1.13004,98.6459936196,0.1,107.568,3237.82,99.0216244106,0.0031529,0.313785,1,0.995228,4646.84,4623.4137211,4623.4137211,1.38645e-06,4623.4137211,1.00988,0.0113546,100,0.01,0.0137324,100
273.105764024,273.105764024,500.0,1.01406,99.9844098273,0.1,16.2346,3254.03,99.9940756493,0.0091383,0.913305,1,0.999426,4656.01,4655.9020611,4655.9020611,1.57446e-08,4655.9020611,1.00006,0.0101464,100,0.01,0.000157266,100
150.031699075,150.031699075,500.0,1.00999,99.9950013422,0.1,12.1606,3255.03,99.9975920303,0.00964936,0.963892,1,0.998918,4657.13,4657.09556973,4657.09556973,5.01931e-09,4657.09556973,1.00002,0.0101108,100,0.01,5.00845e-05,100
190.180393937,190.180393937,500.0,1.02001,99.9922410742,0.1,13.6664,3254.33,99.9950888185,0.00962755,0.962247,1,0.999472,4656.37,4656.30936531,4656.30936531,7.81938e-09,4656.30936531,1.00005,0.0102055,100,0.01,7.81112e-05,100
311.129653451,311.129653451,500.0,1.02279,99.989259022,0.1,17.3476,3255.44,99.9928121965,0.00950716,0.951759,1,1.0011,4657.86,4657.76511794,4657.76511794,1.08588e-08,4657.76511794,1.00007,0.0102167,100,0.01,0.000108827,100
213.335366706,213.335366706,500.0,1.01252,99.9982307084,0.1,14.4827,3254.2,99.9985337472,0.00976214,0.976602,1,1.0004,4656.3,4656.26668131,4656.26668131,1.80068e-09,4656.26668131,1.00001,0.0101212,100,0.01,1.80212e-05,100
184.195012286,184.195012286,500.0,1.02213,99.9920448545,0.1,13.3315,3255.79,99.9952080162,0.00969054,0.968349,1,0.999272,4658.15,4658.08285946,4658.08285946,8.05309e-09,4658.08285946,1.00005,0.0102288,100,0.01,8.04138e-05,100
699.863614768,699.863614768,500.0,1.02201,99.9777189455,0.1,25.1751,3251.41,99.9830036446,0.00917482,0.917824,1,1.00037,4653.89,4653.6087319,4653.6087319,2.24807e-08,4653.6087319,1.00017,0.0102163,100,0.01,0.000224974,100
402.462006346,402.462006346,500.0,1.02753,99.9815853647,0.1,19.7356,3248.38,99.9897252151,0.00957738,0.955962,1,0.998146,4651.6,4651.42647822,4651.42647822,1.85917e-08,4651.42647822,1.0001,0.0102944,100,0.01,0.000185228,100
1857.47562189,1857.47562189,499.65,1.03617,99.9193282258,0.1,38.9302,3249.65,99.9475039598,0.0084411,0.842617,1,0.998231,4651.64,4650.92633504,4650.92633504,8.15403e-08,4650.92633504,1.00053,0.0103801,100,0.01,0.000812521,100
208.538953746,208.538953746,500.0,1.016,99.9929318461,0.1,14.2665,3253.26,99.9958993686,0.00968627,0.969164,1,1.00055,4655.84,4655.76907601,4655.76907601,7.17282e-09,4655.76907601,1.00004,0.0101544,100,0.01,7.18077e-05,100
13326.5418556,13326.5418556,498.83,1.06944,99.9072710512,0.1,102.4,3241.61,99.9052588541,0.00887714,0.886391,1,0.99851,4643.94,4642.59670628,4642.59670628,9.37416e-08,4642.59670628,1.00095,0.0107104,100,0.01,0.000934623,100
238.990783897,238.990783897,500.0,1.01761,99.9882031502,0.1,15.1636,3254.14,99.9934677577,0.00962457,0.961913,1,0.999435,4656.89,4656.78489217,4656.78489217,1.19096e-08,4656.78489217,1.00007,0.0101819,100,0.01,0.000118961,100
701.233735374,701.233735374,500.0,1.0347,99.9666460009,0.1,25.3586,3250.66,99.977748578,0.00921105,0.920711,1,0.999573,4653.1,4652.77940374,4652.77940374,3.36973e-08,4652.77940374,1.00022,0.0103515,100,0.01,0.000336686,100
225.093265125,225.093265125,500.0,1.01334,99.9941142304,0.1,14.7446,3254.77,99.9953272142,0.00974741,0.974749,1,1.00001,4656.23,4656.16261038,4656.16261038,5.94774e-09,4656.16261038,1.00005,0.0101333,100,0.01,5.94784e-05,100
8509.35664539,8509.35664539,499.04,1.06593,99.8772825212,0.1,76.9214,3246.35,99.8903881284,0.00832792,0.832707,1,0.999898,4649.01,4647.40878771,4647.40878771,1.24119e-07,4647.40878771,1.0011,0.0106604,100,0.01,0.00124093,100
332.113345302,332.113345302,500.0,1.02146,99.9911195229,0.1,17.967,3251.69,99.9930267429,0.00971241,0.970357,1,0.99909,4653.97,4653.87446409,4653.87446409,8.97697e-09,4653.87446409,1.00007,0.0102239,100,0.01,8.96063e-05,100
167.458505122,167.458505122,500.0,1.00811,99.9982864633,0.1,12.8184,3253.46,99.9988556039,0.00985587,0.98515,1,0.999557,4657.3,4657.27325974,4657.27325974,1.74818e-09,4657.27325974,1.00001,0.0100856,100,0.01,1.74663e-05,100
672.960490769,672.960490769,500.0,1.03664,99.9631697234,0.1,24.8337,3250.07,99.9772957863,0.00922893,0.921316,1,0.998291,4652.38,4652.05154604,4652.05154604,3.71987e-08,4652.05154604,1.00023,0.0103842,100,0.01,0.000370717,100
98.9398449903,98.9398449903,500.0,1.02929,99.9955241386,0.1,9.84057,3256.71,99.9971271387,0.00969208,0.968911,1,0.999694,4658.29,4658.25799536,4658.25799536,4.49275e-09,4658.25799536,1.00003,0.0102961,100,0.01,4.48999e-05,100
336.848697234,336.848697234,500.0,1.02737,99.9886167045,0.1,17.7031,3255.27,99.9908574834,0.00948904,0.949757,1,1.0009,4657.68,4657.56022066,4657.56022066,1.14936e-08,4657.56022066,1.00009,0.0102645,100,0.01,0.000115143,100
487.802588226,487.802588226,500.0,1.0213,99.9760067336,0.1,21.2445,3252.22,99.9841834293,0.00933619,0.931716,1,0.997962,4654.43,4654.21748969,4654.21748969,2.42455e-08,4654.21748969,1.00016,0.0102339,100,0.01,0.000241467,100
353.85103884,353.85103884,500.0,1.0174,99.9881232204,0.1,18.437,3253.58,99.9926334086,0.00964708,0.96325,1,0.998489,4656.09,4655.97305145,4655.97305145,1.20058e-08,4655.97305145,1.00007,0.0101893,100,0.01,0.000119696,100
225.446924544,225.446924544,500.0,1.01375,99.9890743303,0.1,14.4784,3255.13,99.9915249378,0.00939519,0.93941,1,0.999884,4658.27,4658.1702864,4658.1702864,1.10282e-08,4658.1702864,1.00008,0.0101386,100,0.01,0.000110256,100
203.65746635,203.65746635,500.0,1.0191,99.988161632,0.1,14.0176,3254.99,99.9927764389,0.00950306,0.950112,1,0.999796,4656.7,4656.61028777,4656.61028777,1.19372e-08,4656.61028777,1.00007,0.0101931,100,0.01,0.000119323,100
302.831105028,302.831105028,500.0,1.02182,99.9911937754,0.1,17.1705,3254.09,99.9948146648,0.00965264,0.96541,1,1.00015,4655.69,4655.61211337,4655.61211337,8.87916e-09,4655.61211337,1.00005,0.0102167,100,0.01,8.88185e-05,100
4727.56473078,4727.56473078,499.29,1.05678,99.8727640112,0.1,55.3585,3249.24,99.9032956647,0.00801677,0.801772,1,1.00012,4652.18,4650.7107056,4650.7107056,1.28679e-07,4650.7107056,1.00097,0.0105666,100,0.01,0.0012871,100
148.834379681,148.834379681,500.0,1.01147,99.9961699462,0.1,12.0516,3256.71,99.997234421,0.00976173,0.97612,1,0.999946,4658.49,4658.44206776,4658.44206776,3.86214e-09,4658.44206776,1.00003,0.0101153,100,0.01,3.86173e-05,100
182.080484396,182.080484396,500.0,1.01614,99.9920450895,0.1,13.2282,3258.06,99.9945166734,0.00962398,0.962649,1,1.00026,4660.77,4660.70022549,4660.70022549,7.98867e-09,4660.70022549,1.00005,0.0101588,100,0.01,7.99284e-05,100
288.290658255,288.290658255,500.0,1.01653,99.9828365487,0.1,16.4222,3253.8,99.9889505199,0.00941845,0.940825,1,0.998917,4656.3,4656.14561541,4656.14561541,1.73422e-08,4656.14561541,1.00011,0.0101763,100,0.01,0.000173046,100
182.343129859,182.343129859,500.0,1.01282,99.9941627263,0.1,13.2944,3255.65,99.9962331283,0.00968028,0.967222,1,0.999168,4657.75,4657.69413529,4657.69413529,5.85029e-09,4657.69413529,1.00004,0.0101366,100,0.01,5.84057e-05,100
263.942723026,263.942723026,500.0,1.02213,99.986202267,0.1,15.9099,3254.89,99.9928241157,0.00926787,0.925924,1,0.999069,4657.35,4657.24833046,4657.24833046,1.39338e-08,4657.24833046,1.00007,0.0102308,100,0.01,0.000139079,100
228.786654166,228.786654166,500.0,1.01372,99.9928743024,0.1,14.9377,3252.31,99.9953987331,0.00956214,0.956184,1,0.999969,4655.82,4655.75177845,4655.75177845,7.20365e-09,4655.75177845,1.00005,0.0101375,100,0.01,7.2032e-05,100
208.877184865,208.877184865,500.0,1.01706,99.9928439743,0.1,14.2381,3254.03,99.994766986,0.00965427,0.965422,1,0.999995,4655.92,4655.84778884,4655.84778884,7.24396e-09,4655.84778884,1.00005,0.0101707,100,0.01,7.24388e-05,100
4359.61138102,4359.61138102,499.33,1.06861,99.797140907,0.1,48.4965,3249.74,99.8811229311,0.00721501,0.72048,1,0.998585,4652.75,4650.84073688,4650.84073688,2.05318e-07,4650.84073688,1.00119,0.0107012,100,0.01,0.00204738,100
149.07374833,149.07374833,500.0,1.00902,99.9974500291,0.1,12.1186,3257.18,99.9984741444,0.00985216,0.98452,1,0.999293,4659.45,4659.41774809,4659.41774809,2.58453e-09,4659.41774809,1.00002,0.0100973,100,0.01,2.58088e-05,100
245.92594911,245.92594911,500.0,1.01435,99.9943537756,0.1,15.3836,3254.82,99.994969621,0.00971642,0.970207,1,0.998523,4657.1,4657.0387742,4657.0387742,5.72076e-09,4657.0387742,1.00005,0.0101585,100,0.01,5.70386e-05,100
210.248720333,210.248720333,500.0,1.02862,99.981628162,0.1,14.1956,3253.91,99.989749052,0.00953864,0.953324,1,0.999433,4655.69,4655.56335645,4655.56335645,1.85375e-08,4655.56335645,1.0001,0.0102921,100,0.01,0.000185165,100
163.873757921,163.873757921,500.0,1.01507,99.9930262342,0.1,12.5444,3256.23,99.9940398908,0.00960314,0.961245,1,1.00097,4658.59,4658.514183,4658.514183,7.03798e-09,4658.514183,1.00006,0.0101408,100,0.01,7.05162e-05,100
190.033505216,190.033505216,500.0,1.01328,99.9942110642,0.1,13.6359,3255.8,99.99567289,0.00978549,0.978161,1,0.999604,4658.18,4658.11687614,4658.11687614,5.82556e-09,4658.11687614,1.00004,0.0101368,100,0.01,5.82095e-05,100
161.017550696,161.017550696,500.0,1.01247,99.9945497747,0.1,12.5178,3256.2,99.9957086497,0.00976365,0.9765,1,1.00014,4658.1,4658.04390358,4658.04390358,5.49284e-09,4658.04390358,1.00004,0.0101233,100,0.01,5.49436e-05,100
59336.0035087,59336.0035087,497.42,1.11187,99.3683175766,0.1,163.681,3237.19,99.4981448642,0.00672357,0.671131,1,0.998176,4642.83,4634.77967834,4634.77967834,6.42096e-07,4634.77967834,1.00504,0.011139,100,0.01,0.00639756,100
173.262848896,173.262848896,500.0,1.01574,99.9943525665,0.1,12.9997,3255.41,99.9958755287,0.00975693,0.974703,1,0.998984,4657.23,4657.17003675,4657.17003675,5.74245e-09,4657.17003675,1.00004,0.0101677,100,0.01,5.73079e-05,100
121.399344684,121.399344684,500.0,1.02091,99.9893874679,0.1,10.8714,3256.24,99.9939564543,0.00963502,0.963075,1,0.999557,4658.25,4658.18257878,4658.18257878,1.067e-08,4658.18257878,1.00006,0.0102136,100,0.01,0.000106605,100
282.524404043,282.524404043,500.0,1.02047,99.9810372285,0.1,16.0551,3254.73,99.9865430823,0.00932732,0.932041,1,0.999259,4656.33,4656.16350853,4656.16350853,1.91941e-08,4656.16350853,1.00013,0.0102123,100,0.01,0.000191657,100
34838.6355189,34838.6355189,497.5,1.12557,99.1669325353,0.1,100.612,3234.44,99.4122799398,0.00486331,0.484004,1,0.995215,4642.5,4631.81335896,4631.81335896,8.48552e-07,4631.81335896,1.00591,0.0113098,100,0.01,0.0084045,100
163.178873376,163.178873376,500.0,1.01392,99.9952390405,0.1,12.6501,3255.5,99.9964000091,0.00978125,0.977262,1,0.999117,4658.05,4658.00150074,4658.00150074,4.84314e-09,4658.00150074,1.00004,0.0101481,100,0.01,4.83459e-05,100
183.064104346,183.064104346,500.0,1.02189,99.9930773309,0.1,13.3645,3254.93,99.994731227,0.00965948,0.966038,1,1.00009,4656.99,4656.92198702,4656.92198702,7.00081e-09,4656.92198702,1.00005,0.0102179,100,0.01,7.00213e-05,100
339.67049823,339.67049823,500.0,1.01456,99.9924352745,0.1,18.0418,3254.19,99.9943617185,0.009718,0.971722,1,0.999919,4656.12,4656.04881008,4656.04881008,7.64314e-09,4656.04881008,1.00006,0.0101464,100,0.01,7.64192e-05,100
154.186266801,154.186266801,500.0,1.00936,99.9946258449,0.1,12.2069,3256.32,99.996864894,0.00958276,0.958371,1,1.0001,4658.58,4658.52665898,4658.52665898,5.41608e-09,4658.52665898,1.00003,0.0100926,100,0.01,5.41715e-05,100
214.516668862,214.516668862,500.0,1.02243,99.9915370556,0.1,14.4829,3254.4,99.9950292197,0.00965501,0.966088,1,1.00061,4656.7,4656.62246671,4656.62246671,8.54676e-09,4656.62246671,1.00005,0.0102181,100,0.01,8.55717e-05,100
150.657871107,150.657871107,500.0,1.01662,99.9920275256,0.1,12.1205,3255.5,99.9948981027,0.0097265,0.971225,1,0.998535,4657.37,4657.30849039,4657.30849039,8.04982e-09,4657.30849039,1.00005,0.0101811,100,0.01,8.02626e-05,100
261.412841924,261.412841924,500.0,1.01359,99.9946151645,0.1,15.9251,3254.72,99.9956967298,0.00971412,0.972335,1,1.00095,4657.28,4657.20617158,4657.20617158,5.45396e-09,4657.20617158,1.00004,0.0101263,100,0.01,5.46432e-05,100
1446.69180045,1446.69180045,499.69,1.03503,99.9779479921,0.1,35.8341,3250.59,99.9826580563,0.00938877,0.939404,1,1.00056,4652.83,4652.56683116,4652.56683116,2.2231e-08,4652.56683116,1.00017,0.0103445,100,0.01,0.000222559,100
196.219242505,196.219242505,500.0,1.01592,99.9918968822,0.1,13.7938,3256.77,99.9945762715,0.00955158,0.955467,1,1.00032,4659.06,4658.98113647,4658.98113647,8.20961e-09,4658.98113647,1.00005,0.0101559,100,0.01,8.21492e-05,100
107.542038689,107.542038689,500.0,1.01225,99.9959506193,0.1,10.2469,3256.77,99.9972463412,0.00972478,0.971972,1,0.999479,4658.7,4658.66822995,4658.66822995,4.08801e-09,4658.66822995,1.00003,0.0101278,100,0.01,4.08375e-05,100
215.037977765,215.037977765,500.0,1.01482,99.9958440485,0.1,14.5077,3256.81,99.996388089,0.00977894,0.97835,1,1.00047,4659.34,4659.28446862,4659.28446862,4.19031e-09,4659.28446862,1.00004,0.0101435,100,0.01,4.19422e-05,100
186.972175368,186.972175368,500.0,1.02288,99.9943475212,0.1,13.535,3253.03,99.99567289,0.00975467,0.975581,1,1.00012,4654.95,4654.89074067,4654.89074067,5.71684e-09,4654.89074067,1.00004,0.0102276,100,0.01,5.71818e-05,100
171.20056243,171.20056243,500.0,1.01257,99.9963404988,0.1,12.9746,3256.54,99.9976158711,0.0098225,0.9819,1,0.999643,4658.77,4658.73327355,4658.73327355,3.68673e-09,4658.73327355,1.00002,0.0101294,100,0.01,3.6841e-05,100
125.690797798,125.690797798,500.0,1.01433,99.9950981376,0.1,11.0363,3256.83,99.9972225007,0.00974645,0.975372,1,1.00075,4658.55,4658.51751987,4658.51751987,4.92131e-09,4658.51751987,1.00003,0.0101358,100,0.01,4.92866e-05,100
623.598424694,623.598424694,500.0,1.01891,99.9801014056,0.1,23.8811,3252.0,99.9850653068,0.00941933,0.939572,1,0.997494,4654.14,4653.93116257,4653.93116257,2.0099e-08,4653.93116257,1.00015,0.0102147,100,0.01,0.000199983,100
150.502169511,150.502169511,500.0,1.02471,99.9915860613,0.1,12.1017,3255.28,99.9942782815,0.00967653,0.967301,1,0.999636,4657.57,4657.5042612,4657.5042612,8.50657e-09,4657.5042612,1.00006,0.0102509,100,0.01,8.50039e-05,100
132.000591802,132.000591802,500.0,1.0098,99.9977679729,0.1,11.3709,3257.49,99.9981761311,0.00983232,0.983026,1,0.999791,4659.39,4659.36363018,4659.36363018,2.31357e-09,4659.36363018,1.00002,0.0101001,100,0.01,2.31261e-05,100
247.7560699,247.7560699,500.0,1.01583,99.9944359171,0.1,15.5443,3254.87,99.9958755287,0.00977039,0.975932,1,0.998868,4657.29,4657.23031485,4657.23031485,5.62515e-09,4657.23031485,1.00004,0.0101698,100,0.01,5.61242e-05,100
446.656608289,446.656608289,500.0,1.02162,99.9765765035,0.1,19.7693,3255.63,99.9848388773,0.00911867,0.911658,1,0.999771,4657.91,4657.72065076,4657.72065076,2.36866e-08,4657.72065076,1.00015,0.0102186,100,0.01,0.000236757,100
179.151048982,179.151048982,500.0,1.01324,99.9984363474,0.1,13.2771,3255.63,99.9984264621,0.00990215,0.99044,1,1.00023,4657.79,4657.76217796,4657.76217796,1.6003e-09,4657.76217796,1.00002,0.0101301,100,0.01,1.60103e-05,100
172.053796572,172.053796572,500.0,1.01341,99.9901845279,0.1,12.8333,3256.25,99.9951841766,0.00958122,0.957282,1,0.999123,4658.15,4658.07205245,4658.07205245,9.91891e-09,4658.07205245,1.00005,0.010143,100,0.01,9.90152e-05,100
277.565974435,277.565974435,500.0,1.02079,99.9836383659,0.1,15.9849,3256.64,99.9892723149,0.00934433,0.93386,1,0.999387,4658.92,4658.79838515,4658.79838515,1.65698e-08,4658.79838515,1.00011,0.0102142,100,0.01,0.000165494,100
115.195286995,115.195286995,500.0,1.01024,99.9983893216,0.1,10.6659,3255.7,99.9992013041,0.00991004,0.990453,1,0.999444,4657.66,4657.64195806,4657.64195806,1.64548e-09,4657.64195806,1.00001,0.0101081,100,0.01,1.64365e-05,100
241.498586753,241.498586753,500.0,1.01846,99.9935204244,0.1,15.2627,3255.34,99.9953868133,0.00971058,0.970106,1,0.99902,4657.69,4657.6284354,4657.6284354,6.55908e-09,4657.6284354,1.00005,0.0101946,100,0.01,6.54624e-05,100
348.04714101,348.04714101,500.0,1.02458,99.9696598519,0.1,17.4257,3255.05,99.985756519,0.008803,0.878276,1,0.9977,4657.34,4657.10900452,4657.10900452,3.06872e-08,4657.10900452,1.00014,0.0102694,100,0.01,0.000305462,100
143.149818114,143.149818114,500.0,1.01998,99.9950227046,0.1,11.8141,3258.11,99.9971986602,0.00977719,0.977856,1,1.00014,4660.14,4660.09279638,4660.09279638,5.04654e-09,4660.09279638,1.00003,0.0101984,100,0.01,5.04795e-05,100
112.720688489,112.720688489,500.0,1.00901,99.9979745696,0.1,10.537,3255.0,99.9985456678,0.00984186,0.984256,1,1.00007,4657.5,4657.47856728,4657.47856728,2.04794e-09,4657.47856728,1.00001,0.0100894,100,0.01,2.04823e-05,100
220.332736844,220.332736844,500.0,1.01924,99.9969424784,0.1,14.6358,3256.93,99.9976158711,0.00979067,0.979642,1,1.00059,4658.92,4658.87705526,4658.87705526,3.08929e-09,4658.87705526,1.00002,0.0101865,100,0.01,3.09292e-05,100
175.795882901,175.795882901,500.0,1.01405,99.995930751,0.1,13.1177,3255.48,99.996721852,0.00982476,0.982696,1,1.00022,4657.66,4657.61110964,4657.61110964,4.09907e-09,4657.61110964,1.00003,0.0101383,100,0.01,4.1009e-05,100
140.351072773,140.351072773,500.0,1.01459,99.9974714107,0.1,11.7462,3258.01,99.9983668594,0.00982515,0.982712,1,1.0002,4660.22,4660.19087286,4660.19087286,2.57664e-09,4660.19087286,1.00002,0.0101438,100,0.01,2.57768e-05,100
192.401619365,192.401619365,500.0,1.00747,99.9979957765,0.1,13.7381,3255.29,99.9981880516,0.00989241,0.988482,1,0.999233,4657.97,4657.93843847,4657.93843847,1.99092e-09,4657.93843847,1.00002,0.0100825,100,0.01,1.98786e-05,100
190.434397546,190.434397546,500.0,1.01259,99.9920162119,0.1,13.4546,3257.37,99.9932174515,0.00948187,0.948175,1,0.999987,4659.54,4659.46133913,4659.46133913,8.07434e-09,4659.46133913,1.00007,0.0101261,100,0.01,8.07412e-05,100
120.39452303,120.39452303,500.0,1.00661,99.9990048453,0.1,10.8837,3258.45,99.9992847494,0.00986139,0.986609,1,1.00048,4660.57,4660.55217252,4660.55217252,9.65601e-10,4660.55217252,1.00001,0.0100613,100,0.01,9.66521e-06,100
22203.2057692,22203.2057692,498.46,1.098,99.7190400977,0.1,113.801,3244.49,99.7759960492,0.0076417,0.761545,1,0.996565,4648.4,4644.86838368,4644.86838368,2.84589e-07,4644.86838368,1.00225,0.0110179,100,0.01,0.00282638,100
142.058515883,142.058515883,500.0,1.01725,99.9922961709,0.1,11.6589,3258.45,99.994659709,0.00954356,0.955004,1,1.00068,4660.39,4660.31852996,4660.31852996,7.76962e-09,4660.31852996,1.00005,0.0101656,100,0.01,7.78017e-05,100
115.980950728,115.980950728,500.0,1.01227,99.9965417685,0.1,10.6973,3256.51,99.9978423584,0.00979864,0.979239,1,0.999362,4658.71,4658.68346109,4658.68346109,3.47455e-09,4658.68346109,1.00002,0.0101291,100,0.01,3.47011e-05,100
229.003516003,229.003516003,500.0,1.01435,99.9833957885,0.1,14.6484,3254.58,99.9922758347,0.00899164,0.898702,1,0.999486,4656.74,4656.61823716,4656.61823716,1.67403e-08,4656.61823716,1.00008,0.0101487,100,0.01,0.000167231,100
138.692262652,138.692262652,500.0,1.01072,99.9961861345,0.1,11.6592,3256.2,99.9971152184,0.00974084,0.973294,1,0.999189,4658.59,4658.55304407,4658.55304407,3.85189e-09,4658.55304407,1.00003,0.0101154,100,0.01,3.84565e-05,100
112.23608212,112.23608212,500.0,1.02009,99.996278622,0.1,10.5218,3255.77,99.9980330854,0.0098698,0.987421,1,1.00045,4658.37,4658.33493361,4658.33493361,3.72472e-09,4658.33493361,1.00002,0.0101964,100,0.01,3.72804e-05,100
171.8642819,171.8642819,500.0,1.0281,99.9919876665,0.1,12.9508,3255.08,99.9947193073,0.00978787,0.980413,1,1.00166,4659.05,4658.98441852,4658.98441852,8.11659e-09,4658.98441852,1.00005,0.010264,100,0.01,8.14358e-05,100
135.098309661,135.098309661,500.0,1.01617,99.9957121823,0.1,11.545,3256.87,99.9973417035,0.00972983,0.972929,1,0.999945,4659.26,4659.21561938,4659.21561938,4.31662e-09,4659.21561938,1.00003,0.0101623,100,0.01,4.31614e-05,100
43239.4676055,43239.4676055,497.78,1.11558,99.2290701816,0.1,103.877,3243.52,99.4667979514,0.00497635,0.495449,1,0.995608,4649.14,4638.72969811,4638.72969811,7.84747e-07,4638.72969811,1.00536,0.011205,100,0.01,0.0077787,100
218.33209709,218.33209709,500.0,1.0089,99.9980192395,0.1,14.6188,3256.73,99.9982238131,0.00982844,0.982367,1,0.999514,4658.75,4658.7233767,4658.7233767,2.01332e-09,4658.7233767,1.00002,0.0100939,100,0.01,2.01137e-05,100
4755.41609563,4755.41609563,499.29,1.04652,99.881580785,0.1,57.9672,3250.5,99.9217407898,0.00837553,0.835627,1,0.997699,4653.32,4652.12684045,4652.12684045,1.19782e-07,4652.12684045,1.00078,0.0104894,100,0.01,0.00119232,100
135.624723389,135.624723389,500.0,1.02451,99.9936951096,0.1,11.502,3257.34,99.9957444095,0.00970804,0.970295,1,0.999475,4659.49,4659.4294979,4659.4294979,6.36791e-09,4659.4294979,1.00004,0.0102505,100,0.01,6.36123e-05,100
5499.30051486,5499.30051486,499.32,1.04944,99.8871374818,0.1,60.9773,3250.01,99.9136240957,0.00819943,0.821597,1,1.00202,4653.11,4651.82859887,4651.82859887,1.14119e-07,4651.82859887,1.00086,0.0104733,100,0.01,0.0011458,100
5677.40488429,5677.40488429,499.43,1.06341,99.7311083054,0.1,55.0139,3250.26,99.855738676,0.00720465,0.715877,1,0.993631,4653.19,4650.96113436,4650.96113436,2.72316e-07,4650.96113436,1.00144,0.0107023,100,0.01,0.00268859,100
200.92416505,200.92416505,500.0,1.01241,99.9966327319,0.1,14.0116,3255.13,99.9976873933,0.00978447,0.978744,1,1.0003,4657.81,4657.77233284,4657.77233284,3.41219e-09,4657.77233284,1.00002,0.010121,100,0.01,3.41426e-05,100
