BatchSize,ESSClassic,MinVanillaIw,MaxNormIw,AvgVanillaIw,VarRet,AvgDiscRet,MinNormIw,Bound,VarNormIw,Delta,J,AvgRet,ESSRenyi,AvgEpLen,eRenyi2,VarJ,VarDiscRet,MaxVanillaIw,IterType,AvgNormIw,EpsThisIter,VarVanillaIw,VanillaAvgRet
500,500.000006643,1.0,0.002,1.0,6.80290383537,4676.921938,0.002,4677.19,5.43187e-20,1.0,4677.19,4676.921938,500.0,500.0,1.0,2.4949,6.80290383537,1.0,1,0.002,100,,4676.921938
500,100.0,1.0,0.01,1.0,5.91911993841,4677.13143277,0.01,4677.13,3.50449e-18,1.0,4677.13,4677.13143277,500.0,500.0,1.0,2.42073,5.91911993841,1.0,2,0.01,100,,4677.13143277
500,200.000000102,1.0,0.005,1.0,5.1662249453,4677.25070208,0.005,4677.19,2.1793e-19,1.0,4677.19,4677.25070208,500.0,500.0,1.0,2.34325,5.1662249453,1.0,2,0.005,100,,4677.25070208
500,299.999969474,1.0,0.00333333,1.0,6.21463986397,4677.18260125,0.00333333,4677.19,5.43914e-20,1.0,4677.19,4677.18260125,500.0,500.0,1.0,2.38985,6.21463986397,1.0,2,0.00333333,100,,4677.18260125
500,400.0,1.0,0.0025,1.0,6.25651456986,4676.72207148,0.0025,4677.07,5.4346e-20,1.0,4677.07,4676.72207148,500.0,500.0,1.0,2.42338,6.25651456986,1.0,2,0.0025,100,,4676.72207148
500,500.000006643,1.0,0.002,1.0,6.04605837746,4676.93592542,0.002,4677.04,5.43187e-20,1.0,4677.04,4676.93592542,500.0,500.0,1.0,2.42864,6.04605837746,1.0,1,0.002,100,,4676.93592542
500,100.0,1.0,0.01,1.0,5.71271550629,4677.3972549,0.01,4677.4,3.50449e-18,1.0,4677.4,4677.3972549,500.0,500.0,1.0,2.37814,5.71271550629,1.0,2,0.01,100,,4677.3972549
500,200.000000102,1.0,0.005,1.0,5.94982325532,4677.05064988,0.005,4677.22,2.1793e-19,1.0,4677.22,4677.05064988,500.0,500.0,1.0,2.40894,5.94982325532,1.0,2,0.005,100,,4677.05064988
500,299.999969474,1.0,0.00333333,1.0,6.08110189366,4677.26172878,0.00333333,4677.24,5.43914e-20,1.0,4677.24,4677.26172878,500.0,500.0,1.0,2.42399,6.08110189366,1.0,2,0.00333333,100,,4677.26172878
500,400.0,1.0,0.0025,1.0,5.79767464363,4677.22828203,0.0025,4677.23,5.4346e-20,1.0,4677.23,4677.22828203,500.0,500.0,1.0,2.41696,5.79767464363,1.0,2,0.0025,100,,4677.22828203
500,500.000006643,1.0,0.002,1.0,7.75510912813,4676.6770447,0.002,4677.12,5.43187e-20,1.0,4677.12,4676.6770447,500.0,500.0,1.0,2.50172,7.75510912813,1.0,1,0.002,100,,4676.6770447
500,100.0,1.0,0.01,1.0,6.46505015721,4676.87604003,0.01,4676.88,3.50449e-18,1.0,4676.88,4676.87604003,500.0,500.0,1.0,2.52991,6.46505015721,1.0,2,0.01,100,,4676.87604003
500,200.000000102,1.0,0.005,1.0,6.84901235386,4676.85971234,0.005,4676.87,2.1793e-19,1.0,4676.87,4676.85971234,500.0,500.0,1.0,2.56721,6.84901235386,1.0,2,0.005,100,,4676.85971234
500,299.999969474,1.0,0.00333333,1.0,5.91878392638,4677.01379074,0.00333333,4676.92,5.43914e-20,1.0,4676.92,4677.01379074,500.0,500.0,1.0,2.52024,5.91878392638,1.0,2,0.00333333,100,,4677.01379074
500,400.0,1.0,0.0025,1.0,6.18236170984,4677.26093278,0.0025,4677.0,5.4346e-20,1.0,4677.0,4677.26093278,500.0,500.0,1.0,2.51318,6.18236170984,1.0,2,0.0025,100,,4677.26093278
500,500.000006643,1.0,0.002,1.0,6.88466680026,4677.1062925,0.002,4677.02,5.43187e-20,1.0,4677.02,4677.1062925,500.0,500.0,1.0,2.53333,6.88466680026,1.0,1,0.002,100,,4677.1062925
500,100.0,1.0,0.01,1.0,7.47879205821,4676.7953904,0.01,4676.8,3.50449e-18,1.0,4676.8,4676.7953904,500.0,500.0,1.0,2.72102,7.47879205821,1.0,2,0.01,100,,4676.7953904
500,200.000000102,1.0,0.005,1.0,6.22038586144,4677.21502419,0.005,4677.01,2.1793e-19,1.0,4677.01,4677.21502419,500.0,500.0,1.0,2.61248,6.22038586144,1.0,2,0.005,100,,4677.21502419
500,299.999969474,1.0,0.00333333,1.0,5.10599745958,4677.51320791,0.00333333,4677.17,5.43914e-20,1.0,4677.17,4677.51320791,500.0,500.0,1.0,2.50846,5.10599745958,1.0,2,0.00333333,100,,4677.51320791
500,400.0,1.0,0.0025,1.0,6.41929719862,4677.45673904,0.0025,4677.25,5.4346e-20,1.0,4677.25,4677.45673904,500.0,500.0,1.0,2.51455,6.41929719862,1.0,2,0.0025,100,,4677.45673904
500,500.000006643,1.0,0.002,1.0,5.08047253485,4677.5528379,0.002,4677.31,5.43187e-20,1.0,4677.31,4677.5528379,500.0,500.0,1.0,2.46566,5.08047253485,1.0,1,0.002,100,,4677.5528379
500,100.0,1.0,0.01,1.0,6.76123177223,4677.04051153,0.01,4677.04,3.50449e-18,1.0,4677.04,4677.04051153,500.0,500.0,1.0,2.58721,6.76123177223,1.0,2,0.01,100,,4677.04051153
500,200.000000102,1.0,0.005,1.0,6.70401893824,4677.06478598,0.005,4677.05,2.1793e-19,1.0,4677.05,4677.06478598,500.0,500.0,1.0,2.58175,6.70401893824,1.0,2,0.005,100,,4677.06478598
500,299.999969474,1.0,0.00333333,1.0,7.27307742699,4677.10405556,0.00333333,4677.07,5.43914e-20,1.0,4677.07,4677.10405556,500.0,500.0,1.0,2.61616,7.27307742699,1.0,2,0.00333333,100,,4677.10405556
500,400.0,1.0,0.0025,1.0,6.18503113615,4677.13591299,0.0025,4677.09,5.4346e-20,1.0,4677.09,4677.13591299,500.0,500.0,1.0,2.58163,6.18503113615,1.0,2,0.0025,100,,4677.13591299
500,500.000006643,1.0,0.002,1.0,5.67232434856,4677.01208531,0.002,4677.07,5.43187e-20,1.0,4677.07,4677.01208531,500.0,500.0,1.0,2.54084,5.67232434856,1.0,1,0.002,100,,4677.01208531
500,100.0,1.0,0.01,1.0,6.62725162764,4677.36508628,0.01,4677.37,3.50449e-18,1.0,4677.37,4677.36508628,500.0,500.0,1.0,2.56142,6.62725162764,1.0,2,0.01,100,,4677.36508628
500,200.000000102,1.0,0.005,1.0,6.64878169008,4676.84872952,0.005,4677.11,2.1793e-19,1.0,4677.11,4676.84872952,500.0,500.0,1.0,2.57647,6.64878169008,1.0,2,0.005,100,,4676.84872952
500,299.999969474,1.0,0.00333333,1.0,6.31058086571,4676.87533785,0.00333333,4677.03,5.43914e-20,1.0,4677.03,4676.87533785,500.0,500.0,1.0,2.55341,6.31058086571,1.0,2,0.00333333,100,,4676.87533785
500,400.0,1.0,0.0025,1.0,5.30348238389,4677.45288278,0.0025,4677.14,5.4346e-20,1.0,4677.14,4677.45288278,500.0,500.0,1.0,2.49722,5.30348238389,1.0,2,0.0025,100,,4677.45288278
500,500.000006643,1.0,0.002,1.0,6.47874898347,4677.16673469,0.002,4677.14,5.43187e-20,1.0,4677.14,4677.16673469,500.0,500.0,1.0,2.50436,6.47874898347,1.0,1,0.002,100,,4677.16673469
500,100.0,1.0,0.01,1.0,5.28033426355,4677.31561142,0.01,4677.32,3.50449e-18,1.0,4677.32,4677.31561142,500.0,500.0,1.0,2.28638,5.28033426355,1.0,2,0.01,100,,4677.31561142
500,200.000000102,1.0,0.005,1.0,6.41540830442,4677.12669875,0.005,4677.22,2.1793e-19,1.0,4677.22,4677.12669875,500.0,500.0,1.0,2.40797,6.41540830442,1.0,2,0.005,100,,4677.12669875
500,299.999969474,1.0,0.00333333,1.0,6.33280767887,4677.2682899,0.00333333,4677.24,5.43914e-20,1.0,4677.24,4677.2682899,500.0,500.0,1.0,2.44047,6.33280767887,1.0,2,0.00333333,100,,4677.2682899
500,400.0,1.0,0.0025,1.0,7.71400557201,4676.37467599,0.0025,4677.02,5.4346e-20,1.0,4677.02,4676.37467599,500.0,500.0,1.0,2.55256,7.71400557201,1.0,2,0.0025,100,,4676.37467599
500,500.000006643,1.0,0.002,1.0,6.012750365,4677.17796501,0.002,4677.05,5.43187e-20,1.0,4677.05,4677.17796501,500.0,500.0,1.0,2.53118,6.012750365,1.0,1,0.002,100,,4677.17796501
500,100.0,1.0,0.01,1.0,5.8924256777,4677.11881057,0.01,4677.12,3.50449e-18,1.0,4677.12,4677.11881057,500.0,500.0,1.0,2.41527,5.8924256777,1.0,2,0.01,100,,4677.11881057
500,200.000000102,1.0,0.005,1.0,5.85064844747,4677.41207143,0.005,4677.27,2.1793e-19,1.0,4677.27,4677.41207143,500.0,500.0,1.0,2.41543,5.85064844747,1.0,2,0.005,100,,4677.41207143
500,299.999969474,1.0,0.00333333,1.0,6.76266620854,4676.92511238,0.00333333,4677.15,5.43914e-20,1.0,4677.15,4676.92511238,500.0,500.0,1.0,2.47932,6.76266620854,1.0,2,0.00333333,100,,4676.92511238
500,400.0,1.0,0.0025,1.0,6.15381964258,4677.20069531,0.0025,4677.16,5.4346e-20,1.0,4677.16,4677.20069531,500.0,500.0,1.0,2.47665,6.15381964258,1.0,2,0.0025,100,,4677.20069531
500,500.000006643,1.0,0.002,1.0,5.44125509976,4677.42705213,0.002,4677.22,5.43187e-20,1.0,4677.22,4677.42705213,500.0,500.0,1.0,2.44856,5.44125509976,1.0,1,0.002,100,,4677.42705213
500,100.0,1.0,0.01,1.0,8.00145002414,4677.02245723,0.01,4677.02,3.50449e-18,1.0,4677.02,4677.02245723,500.0,500.0,1.0,2.81454,8.00145002414,1.0,2,0.01,100,,4677.02245723
500,200.000000102,1.0,0.005,1.0,5.96127844549,4677.19821834,0.005,4677.11,2.1793e-19,1.0,4677.11,4677.19821834,500.0,500.0,1.0,2.63046,5.96127844549,1.0,2,0.005,100,,4677.19821834
500,299.999969474,1.0,0.00333333,1.0,6.75819690113,4676.70828854,0.00333333,4676.98,5.43914e-20,1.0,4676.98,4676.70828854,500.0,500.0,1.0,2.62279,6.75819690113,1.0,2,0.00333333,100,,4676.70828854
500,400.0,1.0,0.0025,1.0,6.46593073969,4677.00205366,0.0025,4676.98,5.4346e-20,1.0,4676.98,4677.00205366,500.0,500.0,1.0,2.59994,6.46593073969,1.0,2,0.0025,100,,4677.00205366
500,500.000006643,1.0,0.002,1.0,5.78228941344,4677.22853994,0.002,4677.03,5.43187e-20,1.0,4677.03,4677.22853994,500.0,500.0,1.0,2.5617,5.78228941344,1.0,1,0.002,100,,4677.22853994
500,100.0,1.0,0.01,1.0,6.94309973271,4676.79995509,0.01,4676.8,3.50449e-18,1.0,4676.8,4676.79995509,500.0,500.0,1.0,2.62177,6.94309973271,1.0,2,0.01,100,,4676.79995509
500,200.000000102,1.0,0.005,1.0,6.36954324225,4677.36149812,0.005,4677.08,2.1793e-19,1.0,4677.08,4677.36149812,500.0,500.0,1.0,2.58236,6.36954324225,1.0,2,0.005,100,,4677.36149812
500,299.999969474,1.0,0.00333333,1.0,6.81127661682,4676.73566698,0.00333333,4676.97,5.43914e-20,1.0,4676.97,4676.73566698,500.0,500.0,1.0,2.59228,6.81127661682,1.0,2,0.00333333,100,,4676.73566698
500,400.0,1.0,0.0025,1.0,6.71271896914,4676.83399118,0.0025,4676.93,5.4346e-20,1.0,4676.93,4676.83399118,500.0,500.0,1.0,2.58932,6.71271896914,1.0,2,0.0025,100,,4676.83399118
500,500.000006643,1.0,0.002,1.0,5.52979097332,4677.13305227,0.002,4676.97,5.43187e-20,1.0,4676.97,4677.13305227,500.0,500.0,1.0,2.54263,5.52979097332,1.0,1,0.002,100,,4677.13305227
500,100.0,1.0,0.01,1.0,5.18767879544,4676.88999134,0.01,4676.89,3.50449e-18,1.0,4676.89,4676.88999134,500.0,500.0,1.0,2.26621,5.18767879544,1.0,2,0.01,100,,4676.88999134
500,200.000000102,1.0,0.005,1.0,6.24420200412,4677.37227409,0.005,4677.13,2.1793e-19,1.0,4677.13,4677.37227409,500.0,500.0,1.0,2.39099,6.24420200412,1.0,2,0.005,100,,4677.37227409
500,299.999969474,1.0,0.00333333,1.0,6.05421978383,4676.74927697,0.00333333,4677.0,5.43914e-20,1.0,4677.0,4676.74927697,500.0,500.0,1.0,2.41692,6.05421978383,1.0,2,0.00333333,100,,4676.74927697
500,400.0,1.0,0.0025,1.0,5.64952006418,4677.00844524,0.0025,4677.0,5.4346e-20,1.0,4677.0,4677.00844524,500.0,500.0,1.0,2.40404,5.64952006418,1.0,2,0.0025,100,,4677.00844524
500,500.000006643,1.0,0.002,1.0,7.98131680153,4676.89667187,0.002,4676.98,5.43187e-20,1.0,4676.98,4676.89667187,500.0,500.0,1.0,2.49112,7.98131680153,1.0,1,0.002,100,,4676.89667187
500,100.0,1.0,0.01,1.0,5.8389159988,4677.13007362,0.01,4677.13,3.50449e-18,1.0,4677.13,4677.13007362,500.0,500.0,1.0,2.40425,5.8389159988,1.0,2,0.01,100,,4677.13007362
500,200.000000102,1.0,0.005,1.0,7.23842616725,4677.04979863,0.005,4677.09,2.1793e-19,1.0,4677.09,4677.04979863,500.0,500.0,1.0,2.54458,7.23842616725,1.0,2,0.005,100,,4677.04979863
500,299.999969474,1.0,0.00333333,1.0,6.88095488469,4676.92271625,0.00333333,4677.03,5.43914e-20,1.0,4677.03,4676.92271625,500.0,500.0,1.0,2.56779,6.88095488469,1.0,2,0.00333333,100,,4676.92271625
500,400.0,1.0,0.0025,1.0,6.95924589577,4676.94692345,0.0025,4677.01,5.4346e-20,1.0,4677.01,4676.94692345,500.0,500.0,1.0,2.58243,6.95924589577,1.0,2,0.0025,100,,4676.94692345
500,500.000006643,1.0,0.002,1.0,6.53476584104,4677.31539476,0.002,4677.07,5.43187e-20,1.0,4677.07,4677.31539476,500.0,500.0,1.0,2.57755,6.53476584104,1.0,1,0.002,100,,4677.31539476
500,100.0,1.0,0.01,1.0,6.60838263371,4676.75761305,0.01,4676.76,3.50449e-18,1.0,4676.76,4676.75761305,500.0,500.0,1.0,2.5578,6.60838263371,1.0,2,0.01,100,,4676.75761305
500,200.000000102,1.0,0.005,1.0,7.12823448728,4676.69927313,0.005,4676.73,2.1793e-19,1.0,4676.73,4676.69927313,500.0,500.0,1.0,2.60778,7.12823448728,1.0,2,0.005,100,,4676.69927313
500,299.999969474,1.0,0.00333333,1.0,6.03033894367,4677.34464973,0.00333333,4676.93,5.43914e-20,1.0,4676.93,4677.34464973,500.0,500.0,1.0,2.57061,6.03033894367,1.0,2,0.00333333,100,,4677.34464973
500,400.0,1.0,0.0025,1.0,6.37916690882,4677.12760136,0.0025,4676.98,5.4346e-20,1.0,4676.98,4677.12760136,500.0,500.0,1.0,2.55771,6.37916690882,1.0,2,0.0025,100,,4677.12760136
500,500.000006643,1.0,0.002,1.0,6.50510488953,4677.29428569,0.002,4677.04,5.43187e-20,1.0,4677.04,4677.29428569,500.0,500.0,1.0,2.55678,6.50510488953,1.0,1,0.002,100,,4677.29428569
500,100.0,1.0,0.01,1.0,6.53196349651,4676.91655132,0.01,4676.92,3.50449e-18,1.0,4676.92,4676.91655132,500.0,500.0,1.0,2.54294,6.53196349651,1.0,2,0.01,100,,4676.91655132
500,200.000000102,1.0,0.005,1.0,6.13785875637,4677.31229842,0.005,4677.11,2.1793e-19,1.0,4677.11,4677.31229842,500.0,500.0,1.0,2.5121,6.13785875637,1.0,2,0.005,100,,4677.31229842
500,299.999969474,1.0,0.00333333,1.0,7.31635714013,4676.97542524,0.00333333,4677.07,5.43914e-20,1.0,4677.07,4676.97542524,500.0,500.0,1.0,2.57407,7.31635714013,1.0,2,0.00333333,100,,4676.97542524
500,400.0,1.0,0.0025,1.0,6.56369193514,4676.73975317,0.0025,4676.99,5.4346e-20,1.0,4676.99,4676.73975317,500.0,500.0,1.0,2.57179,6.56369193514,1.0,2,0.0025,100,,4676.73975317
500,500.000006643,1.0,0.002,1.0,8.31701601809,4677.05512317,0.002,4677.0,5.43187e-20,1.0,4677.0,4677.05512317,500.0,500.0,1.0,2.63416,8.31701601809,1.0,1,0.002,100,,4677.05512317
500,100.0,1.0,0.01,1.0,5.99546066508,4677.33727399,0.01,4677.34,3.50449e-18,1.0,4677.34,4677.33727399,500.0,500.0,1.0,2.43629,5.99546066508,1.0,2,0.01,100,,4677.33727399
500,200.000000102,1.0,0.005,1.0,5.55818282828,4677.15295744,0.005,4677.24,2.1793e-19,1.0,4677.24,4677.15295744,500.0,500.0,1.0,2.39323,5.55818282828,1.0,2,0.005,100,,4677.15295744
500,299.999969474,1.0,0.00333333,1.0,7.34208805531,4676.87721605,0.00333333,4677.12,5.43914e-20,1.0,4677.12,4676.87721605,500.0,500.0,1.0,2.50426,7.34208805531,1.0,2,0.00333333,100,,4676.87721605
500,400.0,1.0,0.0025,1.0,7.1621929434,4677.11631714,0.0025,4677.12,5.4346e-20,1.0,4677.12,4677.11631714,500.0,500.0,1.0,2.54482,7.1621929434,1.0,2,0.0025,100,,4677.11631714
500,500.000006643,1.0,0.002,1.0,5.70245552589,4677.41397887,0.002,4677.18,5.43187e-20,1.0,4677.18,4677.41397887,500.0,500.0,1.0,2.51469,5.70245552589,1.0,1,0.002,100,,4677.41397887
500,100.0,1.0,0.01,1.0,7.22242176331,4676.99445406,0.01,4676.99,3.50449e-18,1.0,4676.99,4676.99445406,500.0,500.0,1.0,2.67398,7.22242176331,1.0,2,0.01,100,,4676.99445406
500,200.000000102,1.0,0.005,1.0,6.68104525494,4676.83668246,0.005,4676.92,2.1793e-19,1.0,4676.92,4676.83668246,500.0,500.0,1.0,2.62459,6.68104525494,1.0,2,0.005,100,,4676.83668246
500,299.999969474,1.0,0.00333333,1.0,4.8120516657,4677.50354697,0.00333333,4677.11,5.43914e-20,1.0,4677.11,4677.50354697,500.0,500.0,1.0,2.50142,4.8120516657,1.0,2,0.00333333,100,,4677.50354697
500,400.0,1.0,0.0025,1.0,7.12333905411,4676.87397465,0.0025,4677.05,5.4346e-20,1.0,4677.05,4676.87397465,500.0,500.0,1.0,2.54292,7.12333905411,1.0,2,0.0025,100,,4676.87397465
500,500.000006643,1.0,0.002,1.0,6.8781753524,4676.74752904,0.002,4676.99,5.43187e-20,1.0,4676.99,4676.74752904,500.0,500.0,1.0,2.55928,6.8781753524,1.0,1,0.002,100,,4676.74752904
500,100.0,1.0,0.01,1.0,6.53627185976,4676.97352422,0.01,4676.97,3.50449e-18,1.0,4676.97,4676.97352422,500.0,500.0,1.0,2.5438,6.53627185976,1.0,2,0.01,100,,4676.97352422
500,200.000000102,1.0,0.005,1.0,5.85548027289,4677.22128306,0.005,4677.1,2.1793e-19,1.0,4677.1,4677.22128306,500.0,500.0,1.0,2.47977,5.85548027289,1.0,2,0.005,100,,4677.22128306
500,299.999969474,1.0,0.00333333,1.0,7.56194657037,4676.73826776,0.00333333,4676.98,5.43914e-20,1.0,4676.98,4676.73826776,500.0,500.0,1.0,2.57364,7.56194657037,1.0,2,0.00333333,100,,4676.73826776
500,400.0,1.0,0.0025,1.0,5.58740481052,4677.33852829,0.0025,4677.07,5.4346e-20,1.0,4677.07,4677.33852829,500.0,500.0,1.0,2.52488,5.58740481052,1.0,2,0.0025,100,,4677.33852829
500,500.000006643,1.0,0.002,1.0,5.68138740756,4677.31756483,0.002,4677.12,5.43187e-20,1.0,4677.12,4677.31756483,500.0,500.0,1.0,2.49698,5.68138740756,1.0,1,0.002,100,,4677.31756483
500,100.0,1.0,0.01,1.0,6.62265132986,4677.11119484,0.01,4677.11,3.50449e-18,1.0,4677.11,4677.11119484,500.0,500.0,1.0,2.56056,6.62265132986,1.0,2,0.01,100,,4677.11119484
500,200.000000102,1.0,0.005,1.0,6.13295951928,4677.35342294,0.005,4677.23,2.1793e-19,1.0,4677.23,4677.35342294,500.0,500.0,1.0,2.5157,6.13295951928,1.0,2,0.005,100,,4677.35342294
500,299.999969474,1.0,0.00333333,1.0,6.43846444157,4676.95897751,0.00333333,4677.14,5.43914e-20,1.0,4677.14,4676.95897751,500.0,500.0,1.0,2.52199,6.43846444157,1.0,2,0.00333333,100,,4676.95897751
500,400.0,1.0,0.0025,1.0,5.04019992154,4677.45790556,0.0025,4677.22,5.4346e-20,1.0,4677.22,4677.45790556,500.0,500.0,1.0,2.45694,5.04019992154,1.0,2,0.0025,100,,4677.45790556
500,500.000006643,1.0,0.002,1.0,5.70539840831,4676.97719359,0.002,4677.17,5.43187e-20,1.0,4677.17,4676.97719359,500.0,500.0,1.0,2.44303,5.70539840831,1.0,1,0.002,100,,4676.97719359
500,100.0,1.0,0.01,1.0,6.94182653658,4676.97182131,0.01,4676.97,3.50449e-18,1.0,4676.97,4676.97182131,500.0,500.0,1.0,2.62153,6.94182653658,1.0,2,0.01,100,,4676.97182131
500,200.000000102,1.0,0.005,1.0,5.82282367586,4677.52765222,0.005,4677.25,2.1793e-19,1.0,4677.25,4677.52765222,500.0,500.0,1.0,2.52898,5.82282367586,1.0,2,0.005,100,,4677.52765222
500,299.999969474,1.0,0.00333333,1.0,5.92894887794,4676.96619194,0.00333333,4677.16,5.43914e-20,1.0,4677.16,4676.96619194,500.0,500.0,1.0,2.49764,5.92894887794,1.0,2,0.00333333,100,,4676.96619194
500,400.0,1.0,0.0025,1.0,6.10771223277,4677.04339292,0.0025,4677.13,5.4346e-20,1.0,4677.13,4677.04339292,500.0,500.0,1.0,2.4885,6.10771223277,1.0,2,0.0025,100,,4677.04339292
500,500.000006643,1.0,0.002,1.0,5.72892248514,4677.29619278,0.002,4677.16,5.43187e-20,1.0,4677.16,4677.29619278,500.0,500.0,1.0,2.4684,5.72892248514,1.0,1,0.002,100,,4677.29619278
500,100.0,1.0,0.01,1.0,6.24987516761,4677.20310175,0.01,4677.2,3.50449e-18,1.0,4677.2,4677.20310175,500.0,500.0,1.0,2.48744,6.24987516761,1.0,2,0.01,100,,4677.20310175
500,200.000000102,1.0,0.005,1.0,5.8460755841,4677.19956884,0.005,4677.2,2.1793e-19,1.0,4677.2,4677.19956884,500.0,500.0,1.0,2.44694,5.8460755841,1.0,2,0.005,100,,4677.19956884
500,299.999969474,1.0,0.00333333,1.0,7.75333652051,4676.46858188,0.00333333,4676.96,5.43914e-20,1.0,4676.96,4676.46858188,500.0,500.0,1.0,2.58255,7.75333652051,1.0,2,0.00333333,100,,4676.46858188
500,400.0,1.0,0.0025,1.0,7.18624351793,4677.09544629,0.0025,4676.99,5.4346e-20,1.0,4676.99,4677.09544629,500.0,500.0,1.0,2.60468,7.18624351793,1.0,2,0.0025,100,,4677.09544629
500,500.000006643,1.0,0.002,1.0,5.5786891491,4677.12705628,0.002,4677.02,5.43187e-20,1.0,4677.02,4677.12705628,500.0,500.0,1.0,2.55637,5.5786891491,1.0,1,0.002,100,,4677.12705628
500,100.0,1.0,0.01,1.0,7.81868708982,4676.75791001,0.01,4676.76,3.50449e-18,1.0,4676.76,4676.75791001,500.0,500.0,1.0,2.78216,7.81868708982,1.0,2,0.01,100,,4676.75791001
500,200.000000102,1.0,0.005,1.0,8.64551630215,4676.65396027,0.005,4676.71,2.1793e-19,1.0,4676.71,4676.65396027,500.0,500.0,1.0,2.85525,8.64551630215,1.0,2,0.005,100,,4676.65396027
500,299.999969474,1.0,0.00333333,1.0,6.34204986405,4677.53920231,0.00333333,4676.98,5.43914e-20,1.0,4676.98,4677.53920231,500.0,500.0,1.0,2.77168,6.34204986405,1.0,2,0.00333333,100,,4677.53920231
500,400.0,1.0,0.0025,1.0,5.94327420972,4677.23301483,0.0025,4677.05,5.4346e-20,1.0,4677.05,4677.23301483,500.0,500.0,1.0,2.69152,5.94327420972,1.0,2,0.0025,100,,4677.23301483
500,500.000006643,1.0,0.002,1.0,6.91608437843,4677.01278405,0.002,4677.04,5.43187e-20,1.0,4677.04,4677.01278405,500.0,500.0,1.0,2.67675,6.91608437843,1.0,1,0.002,100,,4677.01278405
500,100.0,1.0,0.01,1.0,7.47510937618,4676.88331274,0.01,4676.88,3.50449e-18,1.0,4676.88,4676.88331274,500.0,500.0,1.0,2.72037,7.47510937618,1.0,2,0.01,100,,4676.88331274
500,200.000000102,1.0,0.005,1.0,7.35480095295,4676.63408135,0.005,4676.76,2.1793e-19,1.0,4676.76,4676.63408135,500.0,500.0,1.0,2.71227,7.35480095295,1.0,2,0.005,100,,4676.63408135
500,299.999969474,1.0,0.00333333,1.0,6.16073795259,4677.09407796,0.00333333,4676.87,5.43914e-20,1.0,4676.87,4677.09407796,500.0,500.0,1.0,2.63862,6.16073795259,1.0,2,0.00333333,100,,4677.09407796
500,400.0,1.0,0.0025,1.0,6.72974248487,4676.37880277,0.0025,4676.75,5.4346e-20,1.0,4676.75,4676.37880277,500.0,500.0,1.0,2.633,6.72974248487,1.0,2,0.0025,100,,4676.37880277
500,500.000006643,1.0,0.002,1.0,5.51845626137,4676.95773854,0.002,4676.79,5.43187e-20,1.0,4676.79,4676.95773854,500.0,500.0,1.0,2.57796,5.51845626137,1.0,1,0.002,100,,4676.95773854
500,100.0,1.0,0.01,1.0,6.85993755085,4676.79111132,0.01,4676.79,3.50449e-18,1.0,4676.79,4676.79111132,500.0,500.0,1.0,2.60604,6.85993755085,1.0,2,0.01,100,,4676.79111132
500,200.000000102,1.0,0.005,1.0,6.30271556846,4676.94640764,0.005,4676.87,2.1793e-19,1.0,4676.87,4676.94640764,500.0,500.0,1.0,2.55375,6.30271556846,1.0,2,0.005,100,,4676.94640764
500,299.999969474,1.0,0.00333333,1.0,7.46628948092,4677.04010569,0.00333333,4676.93,5.43914e-20,1.0,4676.93,4677.04010569,500.0,500.0,1.0,2.61116,7.46628948092,1.0,2,0.00333333,100,,4677.04010569
500,400.0,1.0,0.0025,1.0,6.41870631524,4677.05231442,0.0025,4676.96,5.4346e-20,1.0,4676.96,4677.05231442,500.0,500.0,1.0,2.58945,6.41870631524,1.0,2,0.0025,100,,4677.05231442
500,500.000006643,1.0,0.002,1.0,6.76513949262,4676.79869286,0.002,4676.93,5.43187e-20,1.0,4676.93,4676.79869286,500.0,500.0,1.0,2.58993,6.76513949262,1.0,1,0.002,100,,4676.79869286
500,100.0,1.0,0.01,1.0,6.03475754863,4677.23790448,0.01,4677.24,3.50449e-18,1.0,4677.24,4677.23790448,500.0,500.0,1.0,2.44428,6.03475754863,1.0,2,0.01,100,,4677.23790448
500,200.000000102,1.0,0.005,1.0,7.54201032853,4676.75792501,0.005,4677.0,2.1793e-19,1.0,4677.0,4676.75792501,500.0,500.0,1.0,2.60348,7.54201032853,1.0,2,0.005,100,,4676.75792501
500,299.999969474,1.0,0.00333333,1.0,5.60810163061,4677.15249087,0.00333333,4677.05,5.43914e-20,1.0,4677.05,4677.15249087,500.0,500.0,1.0,2.52481,5.60810163061,1.0,2,0.00333333,100,,4677.15249087
500,400.0,1.0,0.0025,1.0,5.85666857637,4677.26312316,0.0025,4677.1,5.4346e-20,1.0,4677.1,4677.26312316,500.0,500.0,1.0,2.49782,5.85666857637,1.0,2,0.0025,100,,4677.26312316
500,500.000006643,1.0,0.002,1.0,6.79984212597,4676.88886808,0.002,4677.06,5.43187e-20,1.0,4677.06,4676.88886808,500.0,500.0,1.0,2.51893,6.79984212597,1.0,1,0.002,100,,4676.88886808
500,100.0,1.0,0.01,1.0,6.64232354872,4676.70436629,0.01,4676.7,3.50449e-18,1.0,4676.7,4676.70436629,500.0,500.0,1.0,2.56435,6.64232354872,1.0,2,0.01,100,,4676.70436629
500,200.000000102,1.0,0.005,1.0,6.83746897124,4677.09727792,0.005,4676.9,2.1793e-19,1.0,4676.9,4677.09727792,500.0,500.0,1.0,2.59059,6.83746897124,1.0,2,0.005,100,,4677.09727792
