VarNormIw,MaxVanillaIw,MinNormIw,eRenyi2,VanillaAvgRet,ESSClassic,VarDiscRet,VarRet,MaxNormIw,VarJ,MinVanillaIw,VarVanillaIw,BatchSize,AvgVanillaIw,AvgRet,AvgEpLen,AvgNormIw,EpsThisIter,IterType,Bound,AvgDiscRet,J,ESSRenyi
0.00199827,1127970.1,1.2283466e-07,1.1276622,0.8381821890604653,1.0008641279197925,797.7883504032761,797.7883504032761,0.9995682,5.451982,0.13861369,2544629200.0,500,2256.9148,0.8381821890604653,53.44,0.0019999999,100,1,548.4592,0.8381821890604653,571.3033,443.39520119211176
3.5044917e-18,1.0,0.01,1.0,0.6555418353725717,100.0,1200.8984605691332,1200.8984605691332,0.01,34.480278,1.0,,500,1.0,0.6555418353725717,49.65,0.009999998,100,2,-9.7572155,0.6555418353725717,0.6555413,500.0
2.179301e-19,1.0,0.005,1.0,4.79330502229979,200.00000010221265,601.4398376489928,601.4398376489928,0.005,29.940569,1.0,,500,1.0,4.79330502229979,40.08,0.0049999994,100,2,-4.638509,4.79330502229979,2.7244227,500.0
5.4391416e-20,1.0,0.0033333334,1.0,2.930230616854579,299.999969473632,1380.1510436510002,1380.1510436510002,0.0033333334,32.451263,1.0,,500,1.0,2.930230616854579,52.85,0.0033333336,100,2,-6.5158186,2.930230616854579,2.7930257,500.0
5.434597e-20,1.0,0.0025,1.0,5.760605325430414,400.0,899.3540608967133,899.3540608967133,0.0025,31.844225,1.0,,500,1.0,5.760605325430414,56.71,0.0024999997,100,2,-4.5267763,5.760605325430414,3.5349207,500.0
0.0019998061,10779896.0,1.4034724e-08,1.1956778,9.076092759798447,1.0000966637507727,1518.147600183351,1518.147600183351,0.99995166,0.18480657,0.15130018,232412170000.0,500,21560.834,9.076092759798447,55.26,0.0019999996,100,1,183.68257,9.076092759798447,191.56715,418.172870543701
3.5044917e-18,1.0,0.01,1.0,4.464015053241376,100.0,1580.3907625841634,1580.3907625841634,0.01,39.55486,1.0,,500,1.0,4.464015053241376,66.75,0.009999998,100,2,-11.474322,4.464015053241376,4.464015,500.0
2.179301e-19,1.0,0.005,1.0,-0.2192916447438246,200.00000010221265,1606.0766441403546,1606.0766441403546,0.005,39.784225,1.0,,500,1.0,-0.2192916447438246,54.88,0.0049999994,100,2,-9.16131,-0.2192916447438246,2.1223617,500.0
5.4391416e-20,1.0,0.0033333334,1.0,-3.6123825505184164,299.999969473632,1435.33943216354,1435.33943216354,0.0033333334,39.19388,1.0,,500,1.0,-3.6123825505184164,52.49,0.0033333336,100,2,-9.002299,-3.6123825505184164,0.2107802,500.0
5.434597e-20,1.0,0.0025,1.0,2.3743417991364955,400.0,1193.9588048763483,1193.9588048763483,0.0025,38.059196,1.0,,500,1.0,2.3743417991364955,51.07,0.0024999997,100,2,-8.784776,2.3743417991364955,0.75167096,500.0
0.0019997468,8206294.5,1.1150313e-08,1.1878964,6.300371061923727,1.0001263704051193,1485.4417467705966,1485.4417467705966,0.9999368,0.32417035,0.09150853,134686490000.0,500,16413.627,6.300371061923727,46.25,0.002,100,1,235.518,6.300371061923727,245.59343,420.91213699586655
3.5044917e-18,1.0,0.01,1.0,4.284439939377879,100.0,1110.9935722060688,1110.9935722060688,0.01,33.164494,1.0,,500,1.0,4.284439939377879,50.18,0.009999998,100,2,-8.066026,4.284439939377879,4.28444,500.0
2.179301e-19,1.0,0.005,1.0,0.42421598500586966,200.00000010221265,923.3839513710244,923.3839513710244,0.005,31.792171,1.0,,500,1.0,0.42421598500586966,52.08,0.0049999994,100,2,-6.37877,0.42421598500586966,2.354328,500.0
5.4391416e-20,1.0,0.0033333334,1.0,2.6240129141498265,299.999969473632,1212.569362229866,1212.569362229866,0.0033333334,32.77182,1.0,,500,1.0,2.6240129141498265,53.11,0.0033333336,100,2,-6.3091283,2.6240129141498265,2.444223,500.0
5.434597e-20,1.0,0.0025,1.0,-2.562999520056751,400.0,908.9647684642223,908.9647684642223,0.0025,32.173965,1.0,,500,1.0,-2.562999520056751,47.97,0.0024999997,100,2,-6.388208,-2.562999520056751,1.1924171,500.0
0.0019998392,12786070.0,5.254425e-09,1.2032752,-3.0412420137429645,1.000080245187339,1271.4638557779701,1271.4638557779701,0.9999599,0.1479141,0.06718614,326967130000.0,500,25573.166,-3.0412420137429645,51.57,0.002,100,1,172.69919,-3.0412420137429645,180.13678,415.53253857514966
3.5044917e-18,1.0,0.01,1.0,4.177703615351473,100.0,1589.841913278083,1589.841913278083,0.01,39.67296,1.0,,500,1.0,4.177703615351473,42.57,0.009999998,100,2,-10.922785,4.177703615351473,4.1777043,500.0
2.179301e-19,1.0,0.005,1.0,1.2149676389732005,200.00000010221265,1771.3934313130296,1771.3934313130296,0.005,40.81674,1.0,,500,1.0,1.2149676389732005,45.05,0.0049999994,100,2,-12.341628,1.2149676389732005,2.6963358,500.0
5.4391416e-20,1.0,0.0033333334,1.0,1.115540159855635,299.999969473632,1795.5561090283966,1795.5561090283966,0.0033333334,41.276623,1.0,,500,1.0,1.115540159855635,48.91,0.0033333336,100,2,-10.109042,1.115540159855635,2.169404,500.0
5.434597e-20,1.0,0.0025,1.0,-4.450212416668047,400.0,1046.4752790244008,1046.4752790244008,0.0025,39.306973,1.0,,500,1.0,-4.450212416668047,50.1,0.0024999997,100,2,-10.118947,-4.450212416668047,0.51449984,500.0
0.0019999037,21398224.0,5.5792204e-10,1.2469974,2.7735057963130534,1.0000480419471556,815.4855010678144,815.4855010678144,0.999976,0.10453759,0.011938827,915768200000.0,500,42797.477,2.7735057963130534,46.71,0.0020000006,100,1,203.1143,2.7735057963130534,213.73497,400.96315956718234
3.5044917e-18,1.0,0.01,1.0,-0.16888629675897493,100.0,1204.0342996769891,1204.0342996769891,0.01,34.525265,1.0,,500,1.0,-0.16888629675897493,50.38,0.009999998,100,2,-12.58894,-0.16888629675897493,-0.16888583,500.0
2.179301e-19,1.0,0.005,1.0,2.308185169768736,200.00000010221265,2535.429413004591,2535.429413004591,0.005,43.041477,1.0,,500,1.0,2.308185169768736,49.49,0.0049999994,100,2,-18.890146,2.308185169768736,1.0696496,500.0
5.4391416e-20,1.0,0.0033333334,1.0,5.365116510345961,299.999969473632,746.4672394860656,746.4672394860656,0.0033333334,38.541927,1.0,,500,1.0,5.365116510345961,40.48,0.0033333336,100,2,-13.795632,5.365116510345961,2.5014718,500.0
5.434597e-20,1.0,0.0025,1.0,0.08988736178303208,400.0,876.4676260196865,876.4676260196865,0.0025,36.498302,1.0,,500,1.0,0.08988736178303208,42.24,0.0024999997,100,2,-12.215132,0.08988736178303208,1.8985753,500.0
0.0019990061,1949243.9,5.494279e-08,1.1389656,-3.992721518688219,1.0004961513241686,948.3323242655131,948.3323242655131,0.99975204,0.78169316,0.107123464,7599096000.0,500,3899.4548,-3.992721518688219,49.04,0.002,100,1,134.06573,-3.992721518688219,147.53802,438.99481868755714
3.5044917e-18,1.0,0.01,1.0,-5.313187830016883,100.0,2056.8585607268415,2056.8585607268415,0.01,45.12527,1.0,,500,1.0,-5.313187830016883,53.1,0.009999998,100,2,-24.23973,-5.313187830016883,-5.313188,500.0
2.179301e-19,1.0,0.005,1.0,13.167679495842783,200.00000010221265,1044.1021062239583,1044.1021062239583,0.005,40.253708,1.0,,500,1.0,13.167679495842783,48.05,0.0049999994,100,2,-9.455841,13.167679495842783,3.9272451,500.0
5.4391416e-20,1.0,0.0033333334,1.0,-9.067592449125321,299.999969473632,988.9711396446936,988.9711396446936,0.0033333334,38.001675,1.0,,500,1.0,-9.067592449125321,43.93,0.0033333336,100,2,-11.331611,-9.067592449125321,-0.4043665,500.0
5.434597e-20,1.0,0.0025,1.0,0.3669071764334474,400.0,1054.9712357862081,1054.9712357862081,0.0025,36.664864,1.0,,500,1.0,0.3669071764334474,48.47,0.0024999997,100,2,-9.67482,0.3669071764334474,-0.21154857,500.0
0.0019995864,4962652.5,9.5966355e-09,1.188088,-2.741585720366138,1.0002065534362088,700.4845668437127,700.4845668437127,0.99989676,0.32824758,0.047629684,49255820000.0,500,9926.33,-2.741585720366138,56.51,0.0019999999,100,1,145.4121,-2.741585720366138,154.63803,420.84422617784446
3.5044917e-18,1.0,0.01,1.0,7.648745826738553,100.0,2096.6808326989067,2096.6808326989067,0.01,45.56,1.0,,500,1.0,7.648745826738553,61.02,0.009999998,100,2,-11.0918865,7.648745826738553,7.648746,500.0
2.179301e-19,1.0,0.005,1.0,-1.0954092912785263,200.00000010221265,1305.6585899281313,1305.6585899281313,0.005,41.27073,1.0,,500,1.0,-1.0954092912785263,46.82,0.0049999994,100,2,-9.97496,-1.0954092912785263,3.2766683,500.0
5.4391416e-20,1.0,0.0033333334,1.0,0.7514702138142111,299.999969473632,1073.7270842747441,1073.7270842747441,0.0033333334,38.616867,1.0,,500,1.0,0.7514702138142111,48.06,0.0033333336,100,2,-8.384974,0.7514702138142111,2.4349358,500.0
5.434597e-20,1.0,0.0025,1.0,2.530158557097719,400.0,1541.0781458524466,1541.0781458524466,0.0025,38.728096,1.0,,500,1.0,2.530158557097719,50.35,0.0024999997,100,2,-6.911575,2.530158557097719,2.4587417,500.0
0.0019991093,2213455.5,2.8865825e-08,1.1746609,1.148675742469329,1.000444603182774,707.1669537009363,707.1669537009363,0.9997778,0.7755983,0.06390742,9798756000.0,500,4427.895,1.148675742469329,50.4,0.0020000003,100,1,160.7905,1.148675742469329,169.87404,425.65474940048324
3.5044917e-18,1.0,0.01,1.0,-5.833603887860299,100.0,1504.3694246101106,1504.3694246101106,0.01,38.591785,1.0,,500,1.0,-5.833603887860299,48.12,0.009999998,100,2,-18.271957,-5.833603887860299,-5.833604,500.0
2.179301e-19,1.0,0.005,1.0,2.576322230396503,200.00000010221265,1091.5035334065137,1091.5035334065137,0.005,36.092087,1.0,,500,1.0,2.576322230396503,44.89,0.0049999994,100,2,-10.716686,2.576322230396503,-1.6286409,500.0
5.4391416e-20,1.0,0.0033333334,1.0,-0.5056959999431632,299.999969473632,1569.8069526286415,1569.8069526286415,0.0033333334,37.23899,1.0,,500,1.0,-0.5056959999431632,44.93,0.0033333336,100,2,-11.325862,-0.5056959999431632,-1.2543259,500.0
5.434597e-20,1.0,0.0025,1.0,5.732442826720433,400.0,1503.5615313542155,1503.5615313542155,0.0025,37.70068,1.0,,500,1.0,5.732442826720433,48.4,0.0024999997,100,2,-8.229841,5.732442826720433,0.4923663,500.0
0.0019996944,6808677.0,2.1074445e-08,1.1874514,7.826734088014591,1.000152458335361,1107.0259166611083,1107.0259166611083,0.99992377,0.22339988,0.14350003,92716106000.0,500,13618.392,7.826734088014591,45.95,0.0019999999,100,1,139.27924,7.826734088014591,147.78041,421.0698776757182
3.5044917e-18,1.0,0.01,1.0,0.43709444275877646,100.0,1224.487607625229,1224.487607625229,0.01,34.817272,1.0,,500,1.0,0.43709444275877646,56.8,0.009999998,100,2,-15.258918,0.43709444275877646,0.43709412,500.0
2.179301e-19,1.0,0.005,1.0,-3.3489707134689155,200.00000010221265,1270.3317064156404,1270.3317064156404,0.005,35.1926,1.0,,500,1.0,-3.3489707134689155,54.51,0.0049999994,100,2,-12.554694,-3.3489707134689155,-1.4559382,500.0
5.4391416e-20,1.0,0.0033333334,1.0,-2.158026191823808,299.999969473632,894.8836482960418,894.8836482960418,0.0033333334,33.48284,1.0,,500,1.0,-2.158026191823808,45.28,0.0033333336,100,2,-10.752064,-2.158026191823808,-1.6899676,500.0
5.434597e-20,1.0,0.0025,1.0,3.5530163243770083,400.0,775.9170706503847,775.9170706503847,0.0025,32.218304,1.0,,500,1.0,3.5530163243770083,51.54,0.0024999997,100,2,-8.227227,3.5530163243770083,-0.37922162,500.0
0.0019996956,7050816.0,4.6953674e-10,1.2424765,0.8771664183777486,1.000152044918842,1717.2056863535504,1717.2056863535504,0.999924,0.20563743,0.003310869,99427975000.0,500,14102.704,0.8771664183777486,49.4,0.002,100,1,127.267204,0.8771664183777486,137.54262,402.42211000505824
3.5044917e-18,1.0,0.01,1.0,7.379584134927046,100.0,1124.7806629008373,1124.7806629008373,0.01,33.36964,1.0,,500,1.0,7.379584134927046,46.59,0.009999998,100,2,-3.3662395,7.379584134927046,7.3795843,500.0
2.179301e-19,1.0,0.005,1.0,-5.004285452599334,200.00000010221265,1738.7197902097007,1738.7197902097007,0.005,38.15459,1.0,,500,1.0,-5.004285452599334,52.59,0.0049999994,100,2,-8.551981,-5.004285452599334,1.1876497,500.0
5.4391416e-20,1.0,0.0033333334,1.0,0.4383460497641069,299.999969473632,853.4401683113659,853.4401683113659,0.0033333334,35.3875,1.0,,500,1.0,0.4383460497641069,51.8,0.0033333336,100,2,-7.0144935,0.4383460497641069,0.93788147,500.0
5.434597e-20,1.0,0.0025,1.0,5.224640634777281,400.0,1459.8194164548847,1459.8194164548847,0.0025,36.110348,1.0,,500,1.0,5.224640634777281,48.98,0.0024999997,100,2,-7.3701305,5.224640634777281,2.0095713,500.0
0.0019998718,16050054.0,8.674137e-09,1.1903515,0.6581989194648054,1.0000640506543315,997.5228944751965,997.5228944751965,0.999968,0.1482595,0.13922483,515208400000.0,500,32101.137,0.6581989194648054,56.7,0.002,100,1,213.73624,0.6581989194648054,222.8894,420.0440002756026
3.5044917e-18,1.0,0.01,1.0,2.6238936166087905,100.0,781.5588676145029,781.5588676145029,0.01,27.81624,1.0,,500,1.0,2.6238936166087905,46.42,0.009999998,100,2,-5.9344373,2.6238936166087905,2.6238933,500.0
