MinNormIw,ESSClassic,VarDiscRet,MinVanillaIw,AvgRet,eRenyi2,Delta,EpsThisIter,AvgDiscRet,VarRet,J,ESSRenyi,BatchSize,VarJ,MaxNormIw,AvgVanillaIw,Bound,AvgEpLen,MaxVanillaIw,IterType,AvgNormIw,VarNormIw,VanillaAvgRet,VarVanillaIw
0.0025,400.0,838186.669926,1.0,3380.58353734,1.0,0.2,100,3380.58353734,838186.669926,3351.17,500.0,500,907.34,0.0025,1.0,2883.18,365.93,1.0,2,0.0025,5.4346e-20,3380.58353734,
1.9099e-05,308.300385385,621848.743166,0.0100082,3187.92927551,1.57251,0.2,100,3187.92927551,621848.743166,3518.87,317.962639444,500,1107.27,0.0116615,1.04803,2993.97,345.78,6.1108,1,0.002,2.49216e-06,3187.92927551,0.684333
0.01,100.0,750584.25004,1.0,3528.72211084,1.0,0.2,100,3528.72211084,750584.25004,3528.72,500.0,500,862.02,0.01,1.0,2592.76,382.18,1.0,2,0.01,3.50449e-18,3528.72211084,
0.005,200.000000102,689817.156575,1.0,3527.69696551,1.0,0.2,100,3527.69696551,689817.156575,3528.21,500.0,500,844.393,0.005,1.0,2866.38,381.96,1.0,2,0.005,2.1793e-19,3527.69696551,
0.00333333,299.999969474,815882.103556,1.0,3499.68634226,1.0,0.2,100,3499.68634226,815882.103556,3518.7,500.0,500,862.992,0.00333333,1.0,2978.32,378.77,1.0,2,0.00333333,5.43914e-20,3499.68634226,
0.0025,400.0,679173.131857,1.0,3523.88772969,1.0,0.2,100,3523.88772969,679173.131857,3520.0,500.0,500,852.447,0.0025,1.0,3052.01,381.27,1.0,2,0.0025,5.4346e-20,3523.88772969,
1.32094e-05,7.67436919819,858982.865779,0.0107677,3584.36574156,3.34707,0.2,100,3584.36574156,858982.865779,4074.96,149.384164432,500,4829.45,0.357897,1.6303,3309.15,387.95,291.741,1,0.002,0.000257122,3584.36574156,170.851
0.01,100.0,709545.813241,1.0,3751.76545738,1.0,0.2,100,3751.76545738,709545.813241,3751.77,500.0,500,838.123,0.01,1.0,2815.87,405.8,1.0,2,0.01,3.50449e-18,3751.76545738,
0.005,200.000000102,644635.525682,1.0,3598.32441088,1.0,0.2,100,3598.32441088,644635.525682,3675.04,500.0,500,822.317,0.005,1.0,3013.21,389.94,1.0,2,0.005,2.1793e-19,3598.32441088,
0.00333333,299.999969474,796209.735867,1.0,3639.7090245,1.0,0.2,100,3639.7090245,796209.735867,3663.27,500.0,500,844.885,0.00333333,1.0,3122.88,394.12,1.0,2,0.00333333,5.43914e-20,3639.7090245,
0.0025,400.0,908728.581435,1.0,3544.1597318,1.0,0.2,100,3544.1597318,908728.581435,3633.49,500.0,500,873.466,0.0025,1.0,3165.5,383.61,1.0,2,0.0025,5.4346e-20,3544.1597318,
8.25034e-06,196.821599217,819825.125624,0.00401802,3367.3066442,1.98547,0.2,100,3367.3066442,819825.125624,3847.76,251.829005248,500,1267.4,0.0254022,0.974025,3257.94,365.78,12.3712,1,0.002,6.17383e-06,3367.3066442,1.46432
0.01,100.0,610791.98313,1.0,3727.26314439,1.0,0.2,100,3727.26314439,610791.98313,3727.26,500.0,500,777.614,0.01,1.0,2791.77,403.31,1.0,2,0.01,3.50449e-18,3727.26314439,
0.005,200.000000102,551068.367454,1.0,3800.02051786,1.0,0.2,100,3800.02051786,551068.367454,3763.64,500.0,500,759.239,0.005,1.0,3101.79,410.71,1.0,2,0.005,2.1793e-19,3800.02051786,
0.00333333,299.999969474,819577.053943,1.0,3720.61106573,1.0,0.2,100,3720.61106573,819577.053943,3749.3,500.0,500,809.424,0.00333333,1.0,3208.9,402.41,1.0,2,0.00333333,5.43914e-20,3720.61106573,
0.0025,400.0,690313.046645,1.0,3877.10604156,1.0,0.2,100,3877.10604156,690313.046645,3781.25,500.0,500,815.654,0.0025,1.0,3313.25,419.08,1.0,2,0.0025,5.4346e-20,3877.10604156,
0.000106931,270.141880808,587992.48822,0.056164,3921.52904354,1.4799,0.2,100,3921.52904354,587992.48822,3982.55,337.861645454,500,968.487,0.0233809,1.05047,3473.33,423.48,12.2805,1,0.002,3.41034e-06,3921.52904354,0.940819
0.01,100.0,567266.107532,1.0,3910.7459348,1.0,0.2,100,3910.7459348,567266.107532,3910.75,500.0,500,749.395,0.01,1.0,2974.75,422.45,1.0,2,0.01,3.50449e-18,3910.7459348,
0.005,200.000000102,579363.922047,1.0,3818.93086566,1.0,0.2,100,3818.93086566,579363.922047,3864.84,500.0,500,754.778,0.005,1.0,3202.99,413.73,1.0,2,0.005,2.1793e-19,3818.93086566,
0.00333333,299.999969474,626506.956335,1.0,3841.38468553,1.0,0.2,100,3841.38468553,626506.956335,3857.02,500.0,500,765.939,0.00333333,1.0,3316.62,415.38,1.0,2,0.00333333,5.43914e-20,3841.38468553,
0.0025,400.0,694572.20629,1.0,3883.46888241,1.0,0.2,100,3883.46888241,694572.20629,3863.63,500.0,500,782.326,0.0025,1.0,3395.63,419.85,1.0,2,0.0025,5.4346e-20,3883.46888241,
2.51231e-05,332.176915856,625200.472154,0.0123551,3915.55609841,1.43371,0.2,100,3915.55609841,625200.472154,4058.21,348.74597327,500,799.357,0.0112727,0.983567,3557.0,423.59,5.54373,1,0.002,2.02494e-06,3915.55609841,0.489733
0.01,100.0,551299.643377,1.0,3930.32224228,1.0,0.2,100,3930.32224228,551299.643377,3930.32,500.0,500,738.774,0.01,1.0,2994.36,424.98,1.0,2,0.01,3.50449e-18,3930.32224228,
0.005,200.000000102,620698.371539,1.0,3916.98312738,1.0,0.2,100,3916.98312738,620698.371539,3923.65,500.0,500,761.698,0.005,1.0,3261.82,422.89,1.0,2,0.005,2.1793e-19,3916.98312738,
0.00333333,299.999969474,548954.055431,1.0,3957.72367851,1.0,0.2,100,3957.72367851,548954.055431,3935.01,500.0,500,753.792,0.00333333,1.0,3394.62,427.87,1.0,2,0.00333333,5.43914e-20,3957.72367851,
0.0025,400.0,624146.254299,1.0,3888.94611164,1.0,0.2,100,3888.94611164,624146.254299,3923.49,500.0,500,762.25,0.0025,1.0,3455.49,420.72,1.0,2,0.0025,5.4346e-20,3888.94611164,
6.72992e-05,343.525653813,566070.573876,0.0340322,3933.06813911,1.40039,0.2,100,3933.06813911,566070.573876,4084.19,357.043326885,500,772.519,0.0111751,1.01137,3588.83,424.99,5.65106,1,0.002,1.82563e-06,3933.06813911,0.466846
0.01,100.0,418166.694225,1.0,4132.23200257,1.0,0.2,100,4132.23200257,418166.694225,4132.23,500.0,500,643.417,0.01,1.0,3196.25,445.79,1.0,2,0.01,3.50449e-18,4132.23200257,
0.005,200.000000102,472332.876698,1.0,4012.06931911,1.0,0.2,100,4012.06931911,472332.876698,4072.15,500.0,500,666.639,0.005,1.0,3410.31,433.9,1.0,2,0.005,2.1793e-19,4012.06931911,
0.00333333,299.999969474,561108.225437,1.0,3983.38770103,1.0,0.2,100,3983.38770103,561108.225437,4042.56,500.0,500,695.117,0.00333333,1.0,3502.17,431.03,1.0,2,0.00333333,5.43914e-20,3983.38770103,
0.0025,400.0,492380.270625,1.0,3971.14165191,1.0,0.2,100,3971.14165191,492380.270625,4024.71,500.0,500,696.571,0.0025,1.0,3556.72,429.46,1.0,2,0.0025,5.4346e-20,3971.14165191,
0.002,500.000006643,491355.484491,1.0,3977.50661758,1.0,0.2,100,3977.50661758,491355.484491,4015.27,500.0,500,697.004,0.002,1.0,3596.68,430.04,1.0,1,0.002,5.43187e-20,3977.50661758,
0.01,100.0,407763.52377,1.0,4092.24014775,1.0,0.2,100,4092.24014775,407763.52377,4092.24,500.0,500,635.363,0.01,1.0,3156.25,441.98,1.0,2,0.01,3.50449e-18,4092.24014775,
0.005,200.000000102,488807.17088,1.0,3772.63707604,1.0,0.2,100,3772.63707604,488807.17088,3932.44,500.0,500,685.083,0.005,1.0,3270.59,409.15,1.0,2,0.005,2.1793e-19,3772.63707604,
0.00333333,299.999969474,460686.818333,1.0,3961.84483626,1.0,0.2,100,3961.84483626,460686.818333,3942.24,500.0,500,681.991,0.00333333,1.0,3401.85,428.87,1.0,2,0.00333333,5.43914e-20,3961.84483626,
0.0025,400.0,446221.55304,1.0,4069.8001308,1.0,0.2,100,4069.8001308,446221.55304,3974.13,500.0,500,679.944,0.0025,1.0,3506.14,439.83,1.0,2,0.0025,5.4346e-20,4069.8001308,
0.002,500.000006643,477476.27861,1.0,3970.43069881,1.0,0.2,100,3970.43069881,477476.27861,3973.39,500.0,500,681.471,0.002,1.0,3554.8,429.45,1.0,1,0.002,5.43187e-20,3970.43069881,
0.01,100.0,575220.102944,1.0,3877.744345,1.0,0.2,100,3877.744345,575220.102944,3877.74,500.0,500,754.631,0.01,1.0,2941.76,419.56,1.0,2,0.01,3.50449e-18,3877.744345,
0.005,200.000000102,512892.232445,1.0,3998.18442841,1.0,0.2,100,3998.18442841,512892.232445,3937.96,500.0,500,736.371,0.005,1.0,3276.12,432.03,1.0,2,0.005,2.1793e-19,3998.18442841,
0.00333333,299.999969474,512042.522895,1.0,3919.54788477,1.0,0.2,100,3919.54788477,512042.522895,3931.83,500.0,500,728.385,0.00333333,1.0,3391.43,423.98,1.0,2,0.00333333,5.43914e-20,3919.54788477,
0.0025,400.0,416723.12255,1.0,4080.29953645,1.0,0.2,100,4080.29953645,416723.12255,3968.94,500.0,500,710.76,0.0025,1.0,3500.95,441.05,1.0,2,0.0025,5.4346e-20,4080.29953645,
0.002,500.000006643,567630.131664,1.0,3887.94052351,1.0,0.2,100,3887.94052351,567630.131664,3952.74,500.0,500,719.434,0.002,1.0,3534.16,421.76,1.0,1,0.002,5.43187e-20,3887.94052351,
0.01,100.0,515377.250693,1.0,3982.64880807,1.0,0.2,100,3982.64880807,515377.250693,3982.65,500.0,500,714.299,0.01,1.0,3046.67,430.65,1.0,2,0.01,3.50449e-18,3982.64880807,
0.005,200.000000102,404788.872942,1.0,4080.30477508,1.0,0.2,100,4080.30477508,404788.872942,4031.48,500.0,500,676.658,0.005,1.0,3369.64,440.89,1.0,2,0.005,2.1793e-19,4080.30477508,
0.00333333,299.999969474,549276.422923,1.0,4009.59539537,1.0,0.2,100,4009.59539537,549276.422923,4024.18,500.0,500,697.576,0.00333333,1.0,3483.8,433.42,1.0,2,0.00333333,5.43914e-20,4009.59539537,
0.0025,400.0,490012.163395,1.0,4032.74767949,1.0,0.2,100,4032.74767949,490012.163395,4026.32,500.0,500,697.317,0.0025,1.0,3558.33,435.61,1.0,2,0.0025,5.4346e-20,4032.74767949,
0.002,500.000006643,438806.578125,1.0,4064.90236414,1.0,0.2,100,4064.90236414,438806.578125,4034.04,500.0,500,690.016,0.002,1.0,3615.46,439.3,1.0,1,0.002,5.43187e-20,4064.90236414,
0.01,100.0,531036.83188,1.0,3975.47923874,1.0,0.2,100,3975.47923874,531036.83188,3975.48,500.0,500,725.07,0.01,1.0,3039.53,430.09,1.0,2,0.01,3.50449e-18,3975.47923874,
0.005,200.000000102,471002.547615,1.0,3968.47011164,1.0,0.2,100,3968.47011164,471002.547615,3971.97,500.0,500,704.288,0.005,1.0,3310.13,429.62,1.0,2,0.005,2.1793e-19,3968.47011164,
0.00333333,299.999969474,427576.78836,1.0,4128.62993955,1.0,0.2,100,4128.62993955,427576.78836,4024.19,500.0,500,690.822,0.00333333,1.0,3483.8,445.22,1.0,2,0.00333333,5.43914e-20,4128.62993955,
0.0025,400.0,488359.824759,1.0,3943.86344434,1.0,0.2,100,3943.86344434,488359.824759,4004.11,500.0,500,692.824,0.0025,1.0,3536.12,426.75,1.0,2,0.0025,5.4346e-20,3943.86344434,
0.002,500.000006643,440997.580631,1.0,4047.32338977,1.0,0.2,100,4047.32338977,440997.580631,4012.75,500.0,500,686.746,0.002,1.0,3594.17,437.5,1.0,1,0.002,5.43187e-20,4047.32338977,
0.01,100.0,579210.792741,1.0,4000.71760289,1.0,0.2,100,4000.71760289,579210.792741,4000.72,500.0,500,757.244,0.01,1.0,3064.75,432.51,1.0,2,0.01,3.50449e-18,4000.71760289,
0.005,200.000000102,606445.469119,1.0,3885.66765685,1.0,0.2,100,3885.66765685,606445.469119,3943.19,500.0,500,768.251,0.005,1.0,3281.36,420.58,1.0,2,0.005,2.1793e-19,3885.66765685,
0.00333333,299.999969474,470559.919991,1.0,4024.94233587,1.0,0.2,100,4024.94233587,470559.919991,3970.44,500.0,500,741.783,0.00333333,1.0,3430.06,435.36,1.0,2,0.00333333,5.43914e-20,4024.94233587,
0.0025,400.0,431683.307593,1.0,3996.07739866,1.0,0.2,100,3996.07739866,431683.307593,3976.85,500.0,500,720.865,0.0025,1.0,3508.86,431.98,1.0,2,0.0025,5.4346e-20,3996.07739866,
0.002,500.000006643,495351.985862,1.0,4074.40902657,1.0,0.2,100,4074.40902657,495351.985862,3996.36,500.0,500,717.858,0.002,1.0,3577.78,439.92,1.0,1,0.002,5.43187e-20,4074.40902657,
0.01,100.0,384999.886039,1.0,4014.98266274,1.0,0.2,100,4014.98266274,384999.886039,4014.98,500.0,500,617.373,0.01,1.0,3079.02,434.63,1.0,2,0.01,3.50449e-18,4014.98266274,
0.005,200.000000102,534343.477246,1.0,3946.73836732,1.0,0.2,100,3946.73836732,534343.477246,3980.86,500.0,500,675.455,0.005,1.0,3319.03,426.71,1.0,2,0.005,2.1793e-19,3946.73836732,
0.00333333,299.999969474,496099.985386,1.0,4006.01692488,1.0,0.2,100,4006.01692488,496099.985386,3989.25,500.0,500,684.115,0.00333333,1.0,3448.85,432.93,1.0,2,0.00333333,5.43914e-20,4006.01692488,
0.0025,400.0,547464.941845,1.0,3946.99634436,1.0,0.2,100,3946.99634436,547464.941845,3978.68,500.0,500,697.741,0.0025,1.0,3510.68,426.93,1.0,2,0.0025,5.4346e-20,3946.99634436,
0.002,500.000006643,494616.550787,1.0,3999.24623944,1.0,0.2,100,3999.24623944,494616.550787,3982.8,500.0,500,698.194,0.002,1.0,3564.2,432.04,1.0,1,0.002,5.43187e-20,3999.24623944,
0.01,100.0,467359.064656,1.0,4039.2089341,1.0,0.2,100,4039.2089341,467359.064656,4039.21,500.0,500,680.21,0.01,1.0,3103.33,436.46,1.0,2,0.01,3.50449e-18,4039.2089341,
0.005,200.000000102,436412.963469,1.0,4012.86812882,1.0,0.2,100,4012.86812882,436412.963469,4026.04,500.0,500,668.985,0.005,1.0,3364.21,433.89,1.0,2,0.005,2.1793e-19,4012.86812882,
0.00333333,299.999969474,399641.527193,1.0,4009.10817621,1.0,0.2,100,4009.10817621,399641.527193,4020.4,500.0,500,655.977,0.00333333,1.0,3480.0,433.78,1.0,2,0.00333333,5.43914e-20,4009.10817621,
0.0025,400.0,521804.494847,1.0,3991.68000545,1.0,0.2,100,3991.68000545,521804.494847,4013.22,500.0,500,672.332,0.0025,1.0,3545.22,431.6,1.0,2,0.0025,5.4346e-20,3991.68000545,
0.002,500.000006643,469593.054253,1.0,3987.72450899,1.0,0.2,100,3987.72450899,469593.054253,4008.12,500.0,500,674.32,0.002,1.0,3589.53,431.3,1.0,1,0.002,5.43187e-20,3987.72450899,
0.01,100.0,550627.008457,1.0,3876.98210832,1.0,0.2,100,3876.98210832,550627.008457,3876.98,500.0,500,738.323,0.01,1.0,2941.12,419.72,1.0,2,0.01,3.50449e-18,3876.98210832,
0.005,200.000000102,505241.229463,1.0,3989.83338797,1.0,0.2,100,3989.83338797,505241.229463,3933.41,500.0,500,725.147,0.005,1.0,3271.58,431.38,1.0,2,0.005,2.1793e-19,3989.83338797,
0.00333333,299.999969474,544993.863225,1.0,3923.74181998,1.0,0.2,100,3923.74181998,544993.863225,3930.19,500.0,500,728.305,0.00333333,1.0,3389.8,424.45,1.0,2,0.00333333,5.43914e-20,3923.74181998,
0.0025,400.0,462212.251848,1.0,3996.26651166,1.0,0.2,100,3996.26651166,462212.251848,3946.71,500.0,500,716.266,0.0025,1.0,3478.71,431.98,1.0,2,0.0025,5.4346e-20,3996.26651166,
0.002,500.000006643,538039.916,1.0,3981.9952739,1.0,0.2,100,3981.9952739,538039.916,3953.76,500.0,500,719.139,0.002,1.0,3535.18,430.31,1.0,1,0.002,5.43187e-20,3981.9952739,
0.01,100.0,476569.796833,1.0,3986.10423027,1.0,0.2,100,3986.10423027,476569.796833,3986.1,500.0,500,686.88,0.01,1.0,3050.13,431.16,1.0,2,0.01,3.50449e-18,3986.10423027,
0.005,200.000000102,487106.410777,1.0,4002.30012615,1.0,0.2,100,4002.30012615,487106.410777,3994.2,500.0,500,690.714,0.005,1.0,3332.36,432.7,1.0,2,0.005,2.1793e-19,4002.30012615,
0.00333333,299.999969474,560528.799143,1.0,3826.6217782,1.0,0.2,100,3826.6217782,560528.799143,3938.34,500.0,500,713.633,0.00333333,1.0,3397.95,414.97,1.0,2,0.00333333,5.43914e-20,3826.6217782,
0.0025,400.0,704238.540354,1.0,3839.38032203,1.0,0.2,100,3839.38032203,704238.540354,3913.6,500.0,500,747.054,0.0025,1.0,3445.61,416.13,1.0,2,0.0025,5.4346e-20,3839.38032203,
0.002,500.000006643,458640.458353,1.0,4058.831834,1.0,0.2,100,4058.831834,458640.458353,3942.65,500.0,500,735.294,0.002,1.0,3524.06,438.58,1.0,1,0.002,5.43187e-20,4058.831834,
0.01,100.0,600168.363661,1.0,3882.52026553,1.0,0.2,100,3882.52026553,600168.363661,3882.52,500.0,500,770.822,0.01,1.0,2946.69,420.76,1.0,2,0.01,3.50449e-18,3882.52026553,
0.005,200.000000102,506412.122741,1.0,3999.28604516,1.0,0.2,100,3999.28604516,506412.122741,3940.9,500.0,500,742.406,0.005,1.0,3279.17,432.44,1.0,2,0.005,2.1793e-19,3999.28604516,
0.00333333,299.999969474,380302.352121,1.0,4099.09836578,1.0,0.2,100,4099.09836578,380302.352121,3993.64,500.0,500,706.049,0.00333333,1.0,3453.24,443.14,1.0,2,0.00333333,5.43914e-20,4099.09836578,
0.0025,400.0,536926.505339,1.0,3908.19715942,1.0,0.2,100,3908.19715942,536926.505339,3972.28,500.0,500,712.837,0.0025,1.0,3504.28,423.49,1.0,2,0.0025,5.4346e-20,3908.19715942,
0.002,500.000006643,474610.883323,1.0,4076.55922042,1.0,0.2,100,4076.55922042,474610.883323,3993.13,500.0,500,708.677,0.002,1.0,3574.54,440.2,1.0,1,0.002,5.43187e-20,4076.55922042,
0.01,100.0,444468.421194,1.0,4081.56898157,1.0,0.2,100,4081.56898157,444468.421194,4081.57,500.0,500,663.343,0.01,1.0,3145.63,440.63,1.0,2,0.01,3.50449e-18,4081.56898157,
0.005,200.000000102,473645.695903,1.0,4000.37309553,1.0,0.2,100,4000.37309553,473645.695903,4040.97,500.0,500,675.363,0.005,1.0,3379.12,432.53,1.0,2,0.005,2.1793e-19,4000.37309553,
0.00333333,299.999969474,452183.780738,1.0,4111.97166341,1.0,0.2,100,4111.97166341,452183.780738,4064.64,500.0,500,674.105,0.00333333,1.0,3524.24,443.91,1.0,2,0.00333333,5.43914e-20,4111.97166341,
0.0025,400.0,508487.740562,1.0,4009.10262944,1.0,0.2,100,4009.10262944,508487.740562,4050.75,500.0,500,683.551,0.0025,1.0,3582.75,433.24,1.0,2,0.0025,5.4346e-20,4009.10262944,
0.002,500.000006643,466419.932361,1.0,3881.64530032,1.0,0.2,100,3881.64530032,466419.932361,4016.93,500.0,500,686.091,0.002,1.0,3598.34,420.59,1.0,1,0.002,5.43187e-20,3881.64530032,
0.01,100.0,422452.259478,1.0,4055.37304619,1.0,0.2,100,4055.37304619,422452.259478,4055.37,500.0,500,646.705,0.01,1.0,3119.45,438.73,1.0,2,0.01,3.50449e-18,4055.37304619,
0.005,200.000000102,544498.863685,1.0,4005.08010542,1.0,0.2,100,4005.08010542,544498.863685,4030.23,500.0,500,692.296,0.005,1.0,3368.43,432.66,1.0,2,0.005,2.1793e-19,4005.08010542,
0.00333333,299.999969474,431551.432913,1.0,3978.04922362,1.0,0.2,100,3978.04922362,431551.432913,4012.83,500.0,500,680.097,0.00333333,1.0,3472.48,430.78,1.0,2,0.00333333,5.43914e-20,3978.04922362,
0.0025,400.0,535955.555213,1.0,3928.56317628,1.0,0.2,100,3928.56317628,535955.555213,3991.77,500.0,500,693.455,0.0025,1.0,3523.77,424.73,1.0,2,0.0025,5.4346e-20,3928.56317628,
0.002,500.000006643,518535.701487,1.0,3942.72110591,1.0,0.2,100,3942.72110591,518535.701487,3981.96,500.0,500,698.397,0.002,1.0,3563.37,426.9,1.0,1,0.002,5.43187e-20,3942.72110591,
0.01,100.0,504858.48062,1.0,3953.99809224,1.0,0.2,100,3953.99809224,504858.48062,3954.0,500.0,500,706.972,0.01,1.0,3018.01,427.61,1.0,2,0.01,3.50449e-18,3953.99809224,
0.005,200.000000102,575866.456294,1.0,3886.30059879,1.0,0.2,100,3886.30059879,575866.456294,3920.15,500.0,500,732.192,0.005,1.0,3258.31,420.64,1.0,2,0.005,2.1793e-19,3886.30059879,
0.00333333,299.999969474,450684.340982,1.0,4020.61867567,1.0,0.2,100,4020.61867567,450684.340982,3953.64,500.0,500,713.002,0.00333333,1.0,3413.25,435.0,1.0,2,0.00333333,5.43914e-20,4020.61867567,
0.0025,400.0,489315.950285,1.0,3964.64317278,1.0,0.2,100,3964.64317278,489315.950285,3956.39,500.0,500,708.807,0.0025,1.0,3488.4,428.84,1.0,2,0.0025,5.4346e-20,3964.64317278,
0.002,500.000006643,437796.582541,1.0,3986.02307991,1.0,0.2,100,3986.02307991,437796.582541,3962.32,500.0,500,699.107,0.002,1.0,3543.73,431.13,1.0,1,0.002,5.43187e-20,3986.02307991,
0.01,100.0,541097.820065,1.0,3952.92848652,1.0,0.2,100,3952.92848652,541097.820065,3952.93,500.0,500,731.906,0.01,1.0,3017.0,427.89,1.0,2,0.01,3.50449e-18,3952.92848652,
0.005,200.000000102,370801.077246,1.0,4148.9059563,1.0,0.2,100,4148.9059563,370801.077246,4050.92,500.0,500,678.964,0.005,1.0,3389.1,447.88,1.0,2,0.005,2.1793e-19,4148.9059563,
0.00333333,299.999969474,643772.406715,1.0,3913.80960637,1.0,0.2,100,3913.80960637,643772.406715,4005.21,500.0,500,723.844,0.00333333,1.0,3464.82,423.47,1.0,2,0.00333333,5.43914e-20,3913.80960637,
0.0025,400.0,521765.214766,1.0,4013.17138664,1.0,0.2,100,4013.17138664,521765.214766,4007.2,500.0,500,722.573,0.0025,1.0,3539.21,433.68,1.0,2,0.0025,5.4346e-20,4013.17138664,
0.002,500.000006643,554398.898722,1.0,3966.68346756,1.0,0.2,100,3966.68346756,554398.898722,3999.1,500.0,500,726.445,0.002,1.0,3580.51,428.96,1.0,1,0.002,5.43187e-20,3966.68346756,
0.01,100.0,495141.88686,1.0,4027.24385527,1.0,0.2,100,4027.24385527,495141.88686,4027.24,500.0,500,700.136,0.01,1.0,3091.4,435.53,1.0,2,0.01,3.50449e-18,4027.24385527,
0.005,200.000000102,490235.916613,1.0,3967.6329006,1.0,0.2,100,3967.6329006,490235.916613,3997.44,500.0,500,699.035,0.005,1.0,3335.61,428.87,1.0,2,0.005,2.1793e-19,3967.6329006,
0.00333333,299.999969474,429341.183997,1.0,4098.1288408,1.0,0.2,100,4098.1288408,429341.183997,4031.0,500.0,500,685.349,0.00333333,1.0,3490.61,442.62,1.0,2,0.00333333,5.43914e-20,4098.1288408,
0.0025,400.0,458468.050435,1.0,4090.97686035,1.0,0.2,100,4090.97686035,458468.050435,4046.0,500.0,500,682.951,0.0025,1.0,3578.0,441.38,1.0,2,0.0025,5.4346e-20,4090.97686035,
0.002,500.000006643,459270.371732,1.0,4054.35245916,1.0,0.2,100,4054.35245916,459270.371732,4047.67,500.0,500,681.237,0.002,1.0,3629.08,438.28,1.0,1,0.002,5.43187e-20,4054.35245916,
0.01,100.0,412069.855752,1.0,3927.64494512,1.0,0.2,100,3927.64494512,412069.855752,3927.65,500.0,500,638.709,0.01,1.0,2991.66,425.1,1.0,2,0.01,3.50449e-18,3927.64494512,
0.005,200.000000102,536192.995287,1.0,4003.38683801,1.0,0.2,100,4003.38683801,536192.995287,3965.52,500.0,500,686.166,0.005,1.0,3303.67,432.88,1.0,2,0.005,2.1793e-19,4003.38683801,
0.00333333,299.999969474,499290.21029,1.0,4007.00006601,1.0,0.2,100,4007.00006601,499290.21029,3979.34,500.0,500,692.121,0.00333333,1.0,3438.95,432.98,1.0,2,0.00333333,5.43914e-20,4007.00006601,
0.0025,400.0,447670.709516,1.0,4007.85309287,1.0,0.2,100,4007.85309287,447670.709516,3986.47,500.0,500,685.729,0.0025,1.0,3518.47,433.63,1.0,2,0.0025,5.4346e-20,4007.85309287,
0.002,500.000006643,431372.516731,1.0,4069.98299331,1.0,0.2,100,4069.98299331,431372.516731,4003.17,500.0,500,680.226,0.002,1.0,3584.58,439.46,1.0,1,0.002,5.43187e-20,4069.98299331,
0.01,100.0,460647.404085,1.0,4002.06845825,1.0,0.2,100,4002.06845825,460647.404085,4002.07,500.0,500,675.308,0.01,1.0,3066.26,432.61,1.0,2,0.01,3.50449e-18,4002.06845825,
0.005,200.000000102,438516.036723,1.0,4121.81840472,1.0,0.2,100,4121.81840472,438516.036723,4061.94,500.0,500,669.829,0.005,1.0,3400.13,444.73,1.0,2,0.005,2.1793e-19,4121.81840472,
0.00333333,299.999969474,548567.426105,1.0,3964.57656213,1.0,0.2,100,3964.57656213,548567.426105,4029.49,500.0,500,694.441,0.00333333,1.0,3489.12,428.95,1.0,2,0.00333333,5.43914e-20,3964.57656213,
0.0025,400.0,489205.363512,1.0,4044.05809171,1.0,0.2,100,4044.05809171,489205.363512,4033.13,500.0,500,694.841,0.0025,1.0,3565.14,437.01,1.0,2,0.0025,5.4346e-20,4044.05809171,
0.002,500.000006643,541259.327389,1.0,3891.39776105,1.0,0.2,100,3891.39776105,541259.327389,4004.78,500.0,500,704.718,0.002,1.0,3586.2,421.44,1.0,1,0.002,5.43187e-20,3891.39776105,
0.01,100.0,419692.277381,1.0,4131.21776143,1.0,0.2,100,4131.21776143,419692.277381,4131.22,500.0,500,644.589,0.01,1.0,3195.22,446.01,1.0,2,0.01,3.50449e-18,4131.21776143,
0.005,200.000000102,487221.218234,1.0,3860.89244813,1.0,0.2,100,3860.89244813,487221.218234,3996.05,500.0,500,683.514,0.005,1.0,3334.21,418.57,1.0,2,0.005,2.1793e-19,3860.89244813,
0.00333333,299.999969474,423538.065973,1.0,4069.7518583,1.0,0.2,100,4069.7518583,423538.065973,4020.62,500.0,500,672.633,0.00333333,1.0,3480.22,439.37,1.0,2,0.00333333,5.43914e-20,4069.7518583,
0.0025,400.0,480930.561139,1.0,3942.98278106,1.0,0.2,100,3942.98278106,480930.561139,4001.21,500.0,500,677.855,0.0025,1.0,3533.21,426.88,1.0,2,0.0025,5.4346e-20,3942.98278106,
0.002,500.000006643,459118.623434,1.0,3908.06737345,1.0,0.2,100,3908.06737345,459118.623434,3982.58,500.0,500,678.147,0.002,1.0,3563.99,423.0,1.0,1,0.002,5.43187e-20,3908.06737345,
0.01,100.0,451888.76807,1.0,3997.09858743,1.0,0.2,100,3997.09858743,451888.76807,3997.1,500.0,500,668.857,0.01,1.0,3061.14,432.16,1.0,2,0.01,3.50449e-18,3997.09858743,
0.005,200.000000102,496623.721575,1.0,3996.97239955,1.0,0.2,100,3996.97239955,496623.721575,3997.04,500.0,500,685.211,0.005,1.0,3335.21,432.28,1.0,2,0.005,2.1793e-19,3996.97239955,
0.00333333,299.999969474,498640.822296,1.0,4035.84590056,1.0,0.2,100,4035.84590056,498640.822296,4009.97,500.0,500,691.3,0.00333333,1.0,3469.58,436.05,1.0,2,0.00333333,5.43914e-20,4035.84590056,
0.0025,400.0,508395.691191,1.0,4036.95315735,1.0,0.2,100,4036.95315735,508395.691191,4016.72,500.0,500,695.978,0.0025,1.0,3548.72,436.01,1.0,2,0.0025,5.4346e-20,4036.95315735,
