AvgVanillaIw,MaxNormIw,AvgEpLen,J,VarRet,BatchSize,ESSClassic,VarNormIw,VarVanillaIw,AvgDiscRet,Bound,MinVanillaIw,VarJ,VarDiscRet,AvgRet,MinNormIw,eRenyi2,ESSRenyi,AvgNormIw,MaxVanillaIw,VanillaAvgRet
1.0,0.01,94.84,938.11115,246444.03303412427,100,100.0,3.5044917e-18,,938.1112336326689,737.8166,1.0,493.9429,246444.03303412427,938.1112336326689,0.01,1.0,100.0,0.009999998,1.0,938.1112336326689
1.0,0.01,100.08,990.50635,205629.25000978247,100,100.0,3.5044917e-18,,990.5064326710329,816.29816,1.0,451.1906,205629.25000978247,990.5064326710329,0.01,1.0,100.0,0.009999998,1.0,990.5064326710329
1.0,0.01,93.83,927.9804,175802.03962496223,100,100.0,3.5044917e-18,,927.9803936332552,751.2507,1.0,417.1858,175802.03962496223,927.9803936332552,0.01,1.0,100.0,0.009999998,1.0,927.9803936332552
1.0,0.01,94.52,934.8992,178296.33210104832,100,100.0,3.5044917e-18,,934.899159233945,758.1687,1.0,420.13492,178296.33210104832,934.899159233945,0.01,1.0,100.0,0.009999998,1.0,934.899159233945
1.0,0.01,101.96,1009.313,220382.54420247843,100,100.0,3.5044917e-18,,1009.3130237150533,804.8192,1.0,467.09604,220382.54420247843,1009.3130237150533,0.01,1.0,100.0,0.009999998,1.0,1009.3130237150533
1.0,0.01,96.17,951.41595,206310.94894017075,100,100.0,3.5044917e-18,,951.416032324976,754.4956,1.0,451.93787,206310.94894017075,951.416032324976,0.01,1.0,100.0,0.009999998,1.0,951.416032324976
1.0,0.01,88.97,879.4138,191090.94860351353,100,100.0,3.5044917e-18,,879.4138264627951,708.5732,1.0,434.94833,191090.94860351353,879.4138264627951,0.01,1.0,100.0,0.009999998,1.0,879.4138264627951
1.0,0.01,94.2,931.7029,149056.42330209835,100,100.0,3.5044917e-18,,931.7028567802995,773.4877,1.0,384.143,149056.42330209835,931.7028567802995,0.01,1.0,100.0,0.009999998,1.0,931.7028567802995
1.0,0.01,88.66,876.3092,198033.6172944578,100,100.0,3.5044917e-18,,876.309192285909,709.6797,1.0,442.77902,198033.6172944578,876.309192285909,0.01,1.0,100.0,0.009999998,1.0,876.309192285909
1.0,0.01,93.96,929.3098,208448.21809029262,100,100.0,3.5044917e-18,,929.3098704611689,751.7352,1.0,454.27274,208448.21809029262,929.3098704611689,0.01,1.0,100.0,0.009999998,1.0,929.3098704611689
1.0,0.01,94.41,933.8108,220296.8342791762,100,100.0,3.5044917e-18,,933.8108102683113,734.356,1.0,467.00522,220296.8342791762,933.8108102683113,0.01,1.0,100.0,0.009999998,1.0,933.8108102683113
1.0,0.01,91.74,907.09625,171108.9444971483,100,100.0,3.5044917e-18,,907.096285932572,706.8067,1.0,411.57968,171108.9444971483,907.096285932572,0.01,1.0,100.0,0.009999998,1.0,907.096285932572
1.0,0.01,87.64,866.10156,175684.94115261952,100,100.0,3.5044917e-18,,866.1015760480032,679.2732,1.0,417.04688,175684.94115261952,866.1015760480032,0.01,1.0,100.0,0.009999998,1.0,866.1015760480032
1.0,0.01,92.69,916.5962,165414.6922182736,100,100.0,3.5044917e-18,,916.5963075965119,752.489,1.0,404.67337,165414.6922182736,916.5963075965119,0.01,1.0,100.0,0.009999998,1.0,916.5963075965119
1.0,0.01,88.88,878.48584,132994.18283144195,100,100.0,3.5044917e-18,,878.485824689834,706.8053,1.0,362.85568,132994.18283144195,878.485824689834,0.01,1.0,100.0,0.009999998,1.0,878.485824689834
1.0,0.01,96.69,956.58997,172238.8050796295,100,100.0,3.5044917e-18,,956.5899482434728,752.9288,1.0,412.93637,172238.8050796295,956.5899482434728,0.01,1.0,100.0,0.009999998,1.0,956.5899482434728
1.0,0.01,100.83,998.031,287403.8750998127,100,100.0,3.5044917e-18,,998.0310093376745,794.3662,1.0,533.4134,287403.8750998127,998.0310093376745,0.01,1.0,100.0,0.009999998,1.0,998.0310093376745
1.0,0.01,95.73,947.0108,283531.3315505393,100,100.0,3.5044917e-18,,947.0107743822855,726.5212,1.0,529.80756,283531.3315505393,947.0107743822855,0.01,1.0,100.0,0.009999998,1.0,947.0107743822855
1.0,0.01,96.37,953.3884,217981.40680565083,100,100.0,3.5044917e-18,,953.3884313765568,739.6258,1.0,464.5445,217981.40680565083,953.3884313765568,0.01,1.0,100.0,0.009999998,1.0,953.3884313765568
1.0,0.01,93.55,925.20557,255419.20801642767,100,100.0,3.5044917e-18,,925.2056383329237,716.49756,1.0,502.8568,255419.20801642767,925.2056383329237,0.01,1.0,100.0,0.009999998,1.0,925.2056383329237
1.0,0.01,93.18,921.49677,205883.80431167255,100,100.0,3.5044917e-18,,921.4968080720041,730.45886,1.0,451.4698,205883.80431167255,921.4968080720041,0.01,1.0,100.0,0.009999998,1.0,921.4968080720041
1.0,0.01,92.96,919.3139,184014.22075395554,100,100.0,3.5044917e-18,,919.3139416150211,754.37134,1.0,426.81854,184014.22075395554,919.3139416150211,0.01,1.0,100.0,0.009999998,1.0,919.3139416150211
1.0,0.01,103.44,1024.102,183512.08467974514,100,100.0,3.5044917e-18,,1024.1021265682982,805.29205,1.0,426.2358,183512.08467974514,1024.1021265682982,0.01,1.0,100.0,0.009999998,1.0,1024.1021265682982
1.0,0.01,101.12,1000.9216,263691.7508370495,100,100.0,3.5044917e-18,,1000.9215719683292,789.69104,1.0,510.9352,263691.7508370495,1000.9215719683292,0.01,1.0,100.0,0.009999998,1.0,1000.9215719683292
1.0,0.01,97.48,964.51666,232711.32182584892,100,100.0,3.5044917e-18,,964.5166757016027,796.2062,1.0,479.98355,232711.32182584892,964.5166757016027,0.01,1.0,100.0,0.009999998,1.0,964.5166757016027
1.0,0.01,96.18,951.5158,216862.7249415469,100,100.0,3.5044917e-18,,951.5159009821426,703.2479,1.0,463.35095,216862.7249415469,951.5159009821426,0.01,1.0,100.0,0.009999998,1.0,951.5159009821426
1.0,0.01,101.61,1005.81775,217703.27369918715,100,100.0,3.5044917e-18,,1005.8177360391976,819.8273,1.0,464.24802,217703.27369918715,1005.8177360391976,0.01,1.0,100.0,0.009999998,1.0,1005.8177360391976
1.0,0.01,94.85,938.207,181617.1974966937,100,100.0,3.5044917e-18,,938.2070068470218,758.9502,1.0,424.0295,181617.1974966937,938.2070068470218,0.01,1.0,100.0,0.009999998,1.0,938.2070068470218
1.0,0.01,105.83,1048.0073,241275.97892141447,100,100.0,3.5044917e-18,,1048.0074076109825,755.99896,1.0,488.73633,241275.97892141447,1048.0074076109825,0.01,1.0,100.0,0.009999998,1.0,1048.0074076109825
1.0,0.01,93.48,924.50287,237527.23272988247,100,100.0,3.5044917e-18,,924.5028947469596,668.6731,1.0,484.92468,237527.23272988247,924.5028947469596,0.01,1.0,100.0,0.009999998,1.0,924.5028947469596
1.0,0.01,91.85,908.2026,190707.2435998152,100,100.0,3.5044917e-18,,908.2025718282547,736.52124,1.0,434.5114,190707.2435998152,908.2025718282547,0.01,1.0,100.0,0.009999998,1.0,908.2025718282547
1.0,0.01,95.6,945.69855,249807.1923797975,100,100.0,3.5044917e-18,,945.6985586877163,727.73175,1.0,497.30185,249807.1923797975,945.6985586877163,0.01,1.0,100.0,0.009999998,1.0,945.6985586877163
1.0,0.01,86.27,852.3915,193908.46636541424,100,100.0,3.5044917e-18,,852.391491900523,657.1436,1.0,438.1431,193908.46636541424,852.391491900523,0.01,1.0,100.0,0.009999998,1.0,852.391491900523
1.0,0.01,99.34,983.08777,177729.68909827992,100,100.0,3.5044917e-18,,983.0877751502263,783.6312,1.0,419.4668,177729.68909827992,983.0877751502263,0.01,1.0,100.0,0.009999998,1.0,983.0877751502263
1.0,0.01,90.39,893.61066,234044.92556629612,100,100.0,3.5044917e-18,,893.6106684575881,686.58704,1.0,481.3569,234044.92556629612,893.6106684575881,0.01,1.0,100.0,0.009999998,1.0,893.6106684575881
1.0,0.01,98.33,973.00726,201746.4057603053,100,100.0,3.5044917e-18,,973.0072776121244,793.761,1.0,446.91043,201746.4057603053,973.0072776121244,0.01,1.0,100.0,0.009999998,1.0,973.0072776121244
1.0,0.01,99.15,981.22125,259770.21465784372,100,100.0,3.5044917e-18,,981.2213107171045,774.1911,1.0,507.12183,259770.21465784372,981.2213107171045,0.01,1.0,100.0,0.009999998,1.0,981.2213107171045
1.0,0.01,100.4,993.72534,201791.24338058167,100,100.0,3.5044917e-18,,993.7253499960367,818.67847,1.0,446.96008,201791.24338058167,993.7253499960367,0.01,1.0,100.0,0.009999998,1.0,993.7253499960367
1.0,0.01,94.96,939.2999,214290.00620096296,100,100.0,3.5044917e-18,,939.2999507804936,687.67126,1.0,460.59427,214290.00620096296,939.2999507804936,0.01,1.0,100.0,0.009999998,1.0,939.2999507804936
1.0,0.01,96.11,950.79987,241148.18633570557,100,100.0,3.5044917e-18,,950.7998295971192,768.1761,1.0,488.6069,241148.18633570557,950.7998295971192,0.01,1.0,100.0,0.009999998,1.0,950.7998295971192
1.0,0.01,93.46,924.29816,194439.38884976806,100,100.0,3.5044917e-18,,924.2981518971075,741.68024,1.0,438.74252,194439.38884976806,924.2981518971075,0.01,1.0,100.0,0.009999998,1.0,924.2981518971075
1.0,0.01,91.15,901.2064,225454.17148912244,100,100.0,3.5044917e-18,,901.2064112684229,684.0774,1.0,472.4401,225454.17148912244,901.2064112684229,0.01,1.0,100.0,0.009999998,1.0,901.2064112684229
1.0,0.01,99.23,982.0272,248192.66248763213,100,100.0,3.5044917e-18,,982.0271828370552,809.509,1.0,495.6922,248192.66248763213,982.0271828370552,0.01,1.0,100.0,0.009999998,1.0,982.0271828370552
1.0,0.01,93.45,924.21783,204669.32801633482,100,100.0,3.5044917e-18,,924.2178612980465,717.18665,1.0,450.13623,204669.32801633482,924.2178612980465,0.01,1.0,100.0,0.009999998,1.0,924.2178612980465
1.0,0.01,102.25,1012.2136,176963.5995958473,100,100.0,3.5044917e-18,,1012.2136273832256,819.5032,1.0,418.56177,176963.5995958473,1012.2136273832256,0.01,1.0,100.0,0.009999998,1.0,1012.2136273832256
1.0,0.01,95.53,945.003,211847.76211169283,100,100.0,3.5044917e-18,,945.0030562761194,766.59216,1.0,457.96207,211847.76211169283,945.0030562761194,0.01,1.0,100.0,0.009999998,1.0,945.0030562761194
1.0,0.01,95.48,944.50146,201264.4542446777,100,100.0,3.5044917e-18,,944.5015112742335,751.7793,1.0,446.3763,201264.4542446777,944.5015112742335,0.01,1.0,100.0,0.009999998,1.0,944.5015112742335
1.0,0.01,101.88,1008.51074,238926.31926063154,100,100.0,3.5044917e-18,,1008.510692965488,804.0101,1.0,486.35077,238926.31926063154,1008.510692965488,0.01,1.0,100.0,0.009999998,1.0,1008.510692965488
1.0,0.01,88.86,878.3022,174354.0478199577,100,100.0,3.5044917e-18,,878.3021803025171,708.3053,1.0,415.4642,174354.0478199577,878.3021803025171,0.01,1.0,100.0,0.009999998,1.0,878.3021803025171
1.0,0.01,92.71,916.8032,195089.86312489092,100,100.0,3.5044917e-18,,916.8032803788523,691.25714,1.0,439.4758,195089.86312489092,916.8032803788523,0.01,1.0,100.0,0.009999998,1.0,916.8032803788523
1.0,0.01,97.7,966.719,214722.34175414892,100,100.0,3.5044917e-18,,966.7190371098001,774.83716,1.0,461.0587,214722.34175414892,966.7190371098001,0.01,1.0,100.0,0.009999998,1.0,966.7190371098001
1.0,0.01,94.91,938.82837,245891.21922259574,100,100.0,3.5044917e-18,,938.8283868547738,753.6798,1.0,493.38858,245891.21922259574,938.8283868547738,0.01,1.0,100.0,0.009999998,1.0,938.8283868547738
1.0,0.01,96.88,958.5142,260063.57881519364,100,100.0,3.5044917e-18,,958.5142728961869,764.1072,1.0,507.40805,260063.57881519364,958.5142728961869,0.01,1.0,100.0,0.009999998,1.0,958.5142728961869
1.0,0.01,96.45,954.2085,227771.2179031235,100,100.0,3.5044917e-18,,954.2084721031664,765.6929,1.0,474.86154,227771.2179031235,954.2084721031664,0.01,1.0,100.0,0.009999998,1.0,954.2084721031664
1.0,0.01,104.89,1038.619,248161.54765733535,100,100.0,3.5044917e-18,,1038.6191231515932,805.49713,1.0,495.66107,248161.54765733535,1038.6191231515932,0.01,1.0,100.0,0.009999998,1.0,1038.6191231515932
1.0,0.01,92.31,912.80804,177777.89779875593,100,100.0,3.5044917e-18,,912.8080708686273,768.90594,1.0,419.52368,177777.89779875593,912.8080708686273,0.01,1.0,100.0,0.009999998,1.0,912.8080708686273
1.0,0.01,96.02,949.90875,232303.26521990242,100,100.0,3.5044917e-18,,949.9087458946432,751.29395,1.0,479.56253,232303.26521990242,949.9087458946432,0.01,1.0,100.0,0.009999998,1.0,949.9087458946432
1.0,0.01,97.41,963.79443,232371.40899061578,100,100.0,3.5044917e-18,,963.7944406501333,760.14154,1.0,479.63287,232371.40899061578,963.7944406501333,0.01,1.0,100.0,0.009999998,1.0,963.7944406501333
1.0,0.01,96.92,958.9134,274108.72443400254,100,100.0,3.5044917e-18,,958.9134547823701,718.24097,1.0,520.92957,274108.72443400254,958.9134547823701,0.01,1.0,100.0,0.009999998,1.0,958.9134547823701
1.0,0.01,93.22,921.90125,188555.0203735367,100,100.0,3.5044917e-18,,921.9012983041446,743.4868,1.0,432.0526,188555.0203735367,921.9012983041446,0.01,1.0,100.0,0.009999998,1.0,921.9012983041446
1.0,0.01,97.3,962.72266,166298.68023499928,100,100.0,3.5044917e-18,,962.7227113692452,801.1394,1.0,405.75323,166298.68023499928,962.7227113692452,0.01,1.0,100.0,0.009999998,1.0,962.7227113692452
1.0,0.01,100.9,998.71295,229929.34826798027,100,100.0,3.5044917e-18,,998.7129965835262,816.9306,1.0,477.1059,229929.34826798027,998.7129965835262,0.01,1.0,100.0,0.009999998,1.0,998.7129965835262
1.0,0.01,98.68,976.491,206275.54341928352,100,100.0,3.5044917e-18,,976.4910133684732,751.7981,1.0,451.89908,206275.54341928352,976.4910133684732,0.01,1.0,100.0,0.009999998,1.0,976.4910133684732
1.0,0.01,103.66,1026.2856,202553.06515682078,100,100.0,3.5044917e-18,,1026.2857160140834,836.0867,1.0,447.803,202553.06515682078,1026.2857160140834,0.01,1.0,100.0,0.009999998,1.0,1026.2857160140834
1.0,0.01,96.51,954.8136,204288.6496284262,100,100.0,3.5044917e-18,,954.8136141174701,788.18176,1.0,449.7174,204288.6496284262,954.8136141174701,0.01,1.0,100.0,0.009999998,1.0,954.8136141174701
1.0,0.01,93.97,929.3957,161859.77302165102,100,100.0,3.5044917e-18,,929.3957455407093,765.28827,1.0,400.30136,161859.77302165102,929.3957455407093,0.01,1.0,100.0,0.009999998,1.0,929.3957455407093
1.0,0.01,91.98,909.51404,189447.9260912408,100,100.0,3.5044917e-18,,909.5141521944553,702.4838,1.0,433.0744,189447.9260912408,909.5141521944553,0.01,1.0,100.0,0.009999998,1.0,909.5141521944553
1.0,0.01,98.34,973.0919,216351.73043987108,100,100.0,3.5044917e-18,,973.0918893560666,761.8581,1.0,462.8047,216351.73043987108,973.0918893560666,0.01,1.0,100.0,0.009999998,1.0,973.0918893560666
1.0,0.01,103.48,1024.5137,224652.52387949498,100,100.0,3.5044917e-18,,1024.513650822296,814.13196,1.0,471.5994,224652.52387949498,1024.513650822296,0.01,1.0,100.0,0.009999998,1.0,1024.513650822296
1.0,0.01,98.26,972.3002,218390.47826811226,100,100.0,3.5044917e-18,,972.3001817912782,775.368,1.0,464.98016,218390.47826811226,972.3001817912782,0.01,1.0,100.0,0.009999998,1.0,972.3001817912782
1.0,0.01,95.05,940.20465,235946.18567472388,100,100.0,3.5044917e-18,,940.2046885134841,672.5846,1.0,483.30807,235946.18567472388,940.2046885134841,0.01,1.0,100.0,0.009999998,1.0,940.2046885134841
1.0,0.01,100.69,996.6075,185731.30208276532,100,100.0,3.5044917e-18,,996.6075132607236,761.803,1.0,428.8053,185731.30208276532,996.6075132607236,0.01,1.0,100.0,0.009999998,1.0,996.6075132607236
1.0,0.01,111.7,1106.7224,268793.1872186679,100,100.0,3.5044917e-18,,1106.7224692611353,882.0191,1.0,515.8539,268793.1872186679,1106.7224692611353,0.01,1.0,100.0,0.009999998,1.0,1106.7224692611353
1.0,0.01,100.61,995.7972,211615.7625873178,100,100.0,3.5044917e-18,,995.797158947649,740.79315,1.0,457.71124,211615.7625873178,995.797158947649,0.01,1.0,100.0,0.009999998,1.0,995.797158947649
1.0,0.01,97.55,965.22076,230627.70945428108,100,100.0,3.5044917e-18,,965.2207842654484,770.8257,1.0,477.82993,230627.70945428108,965.2207842654484,0.01,1.0,100.0,0.009999998,1.0,965.2207842654484
1.0,0.01,103.33,1023.009,196636.3158711605,100,100.0,3.5044917e-18,,1023.0089724113101,814.3084,1.0,441.21417,196636.3158711605,1023.0089724113101,0.01,1.0,100.0,0.009999998,1.0,1023.0089724113101
1.0,0.01,90.92,898.8837,166560.57967122647,100,100.0,3.5044917e-18,,898.8837568055922,744.0332,1.0,406.0726,166560.57967122647,898.8837568055922,0.01,1.0,100.0,0.009999998,1.0,898.8837568055922
1.0,0.01,105.46,1044.3252,242361.24947053182,100,100.0,3.5044917e-18,,1044.3251869373112,850.7613,1.0,489.8343,242361.24947053182,1044.3251869373112,0.01,1.0,100.0,0.009999998,1.0,1044.3251869373112
1.0,0.01,99.05,980.20544,212240.58628909304,100,100.0,3.5044917e-18,,980.2054883102787,768.978,1.0,458.38647,212240.58628909304,980.2054883102787,0.01,1.0,100.0,0.009999998,1.0,980.2054883102787
1.0,0.01,102.1,1010.7093,182779.49243996743,100,100.0,3.5044917e-18,,1010.7093912150177,821.3522,1.0,425.3842,182779.49243996743,1010.7093912150177,0.01,1.0,100.0,0.009999998,1.0,1010.7093912150177
1.0,0.01,90.75,897.1907,198491.93348939825,100,100.0,3.5044917e-18,,897.1906781312642,690.16724,1.0,443.2911,198491.93348939825,897.1906781312642,0.01,1.0,100.0,0.009999998,1.0,897.1906781312642
1.0,0.01,95.58,945.4865,223805.06915110955,100,100.0,3.5044917e-18,,945.4865492502571,688.8259,1.0,470.70905,223805.06915110955,945.4865492502571,0.01,1.0,100.0,0.009999998,1.0,945.4865492502571
1.0,0.01,96.51,954.80054,189521.94734046265,100,100.0,3.5044917e-18,,954.8006055088251,754.5054,1.0,433.159,189521.94734046265,954.8006055088251,0.01,1.0,100.0,0.009999998,1.0,954.8006055088251
1.0,0.01,98.22,971.88654,173152.12726727282,100,100.0,3.5044917e-18,,971.886563259886,736.2595,1.0,414.02972,173152.12726727282,971.886563259886,0.01,1.0,100.0,0.009999998,1.0,971.886563259886
1.0,0.01,99.75,987.20905,309457.4614259216,100,100.0,3.5044917e-18,,987.2091005664795,665.7353,1.0,553.50055,309457.4614259216,987.2091005664795,0.01,1.0,100.0,0.009999998,1.0,987.2091005664795
1.0,0.01,97.01,959.79407,250003.93072381348,100,100.0,3.5044917e-18,,959.7940535792889,658.51215,1.0,497.49762,250003.93072381348,959.7940535792889,0.01,1.0,100.0,0.009999998,1.0,959.7940535792889
1.0,0.01,93.03,920.00977,216522.97689157823,100,100.0,3.5044917e-18,,920.0098163424335,747.4862,1.0,462.98782,216522.97689157823,920.0098163424335,0.01,1.0,100.0,0.009999998,1.0,920.0098163424335
1.0,0.01,102.26,1012.3106,184945.97749333302,100,100.0,3.5044917e-18,,1012.3106667156572,831.37134,1.0,427.8978,184945.97749333302,1012.3106667156572,0.01,1.0,100.0,0.009999998,1.0,1012.3106667156572
1.0,0.01,92.48,914.5214,241638.21366356406,100,100.0,3.5044917e-18,,914.5214625153629,709.1771,1.0,489.1031,241638.21366356406,914.5214625153629,0.01,1.0,100.0,0.009999998,1.0,914.5214625153629
1.0,0.01,93.64,926.10724,205215.85695944223,100,100.0,3.5044917e-18,,926.1073144032764,742.6467,1.0,450.73685,205215.85695944223,926.1073144032764,0.01,1.0,100.0,0.009999998,1.0,926.1073144032764
1.0,0.01,103.26,1022.3227,190902.58116644213,100,100.0,3.5044917e-18,,1022.3226749529448,827.91504,1.0,434.7339,190902.58116644213,1022.3226749529448,0.01,1.0,100.0,0.009999998,1.0,1022.3226749529448
1.0,0.01,101.45,1004.21576,219540.54684407692,100,100.0,3.5044917e-18,,1004.2157777405378,820.7508,1.0,466.2029,219540.54684407692,1004.2157777405378,0.01,1.0,100.0,0.009999998,1.0,1004.2157777405378
1.0,0.01,97.41,963.8203,227172.85896475866,100,100.0,3.5044917e-18,,963.8203683273669,732.381,1.0,474.23743,227172.85896475866,963.8203683273669,0.01,1.0,100.0,0.009999998,1.0,963.8203683273669
1.0,0.01,103.89,1028.6145,227018.29884840033,100,100.0,3.5044917e-18,,1028.614481858739,842.63,1.0,474.07605,227018.29884840033,1028.614481858739,0.01,1.0,100.0,0.009999998,1.0,1028.614481858739
1.0,0.01,93.59,925.6145,234565.00412826173,100,100.0,3.5044917e-18,,925.6145353316886,740.4669,1.0,481.89145,234565.00412826173,925.6145353316886,0.01,1.0,100.0,0.009999998,1.0,925.6145353316886
1.0,0.01,97.99,969.59827,205345.09360284221,100,100.0,3.5044917e-18,,969.5982408033943,764.2541,1.0,450.87875,205345.09360284221,969.5982408033943,0.01,1.0,100.0,0.009999998,1.0,969.5982408033943
1.0,0.01,100.26,992.3063,213255.71075920083,100,100.0,3.5044917e-18,,992.3063579811459,773.4935,1.0,459.4814,213255.71075920083,992.3063579811459,0.01,1.0,100.0,0.009999998,1.0,992.3063579811459
1.0,0.01,95.98,949.5091,211184.15450296088,100,100.0,3.5044917e-18,,949.5091364304861,735.74414,1.0,457.24426,211184.15450296088,949.5091364304861,0.01,1.0,100.0,0.009999998,1.0,949.5091364304861
1.0,0.01,95.82,947.90466,200412.35290607632,100,100.0,3.5044917e-18,,947.90465338661,766.96643,1.0,445.4304,200412.35290607632,947.90465338661,0.01,1.0,100.0,0.009999998,1.0,947.90465338661
1.0,0.01,96.84,958.1295,256786.45606280916,100,100.0,3.5044917e-18,,958.1295483234237,723.327,1.0,504.20093,256786.45606280916,958.1295483234237,0.01,1.0,100.0,0.009999998,1.0,958.1295483234237
1.0,0.01,98.05,970.1986,211169.62684616583,100,100.0,3.5044917e-18,,970.1985841251765,763.1753,1.0,457.22855,211169.62684616583,970.1985841251765,0.01,1.0,100.0,0.009999998,1.0,970.1985841251765
1.0,0.01,95.2,941.6982,267305.1705661134,100,100.0,3.5044917e-18,,941.6982157090522,694.27625,1.0,514.424,267305.1705661134,941.6982157090522,0.01,1.0,100.0,0.009999998,1.0,941.6982157090522
1.0,0.01,91.93,908.9927,158883.44495812748,100,100.0,3.5044917e-18,,908.9927018347526,738.9934,1.0,396.60385,158883.44495812748,908.9927018347526,0.01,1.0,100.0,0.009999998,1.0,908.9927018347526
1.0,0.01,89.69,886.6026,180127.04948234055,100,100.0,3.5044917e-18,,886.6025964454327,647.5908,1.0,422.28638,180127.04948234055,886.6025964454327,0.01,1.0,100.0,0.009999998,1.0,886.6025964454327
1.0,0.01,93.78,927.484,163268.489444306,100,100.0,3.5044917e-18,,927.4840289553622,747.3862,1.0,402.03955,163268.489444306,927.4840289553622,0.01,1.0,100.0,0.009999998,1.0,927.4840289553622
1.0,0.01,99.48,984.52167,203945.07846126464,100,100.0,3.5044917e-18,,984.5217319318392,800.2222,1.0,449.33908,203945.07846126464,984.5217319318392,0.01,1.0,100.0,0.009999998,1.0,984.5217319318392
1.0,0.01,97.5,964.7023,210949.77452711944,100,100.0,3.5044917e-18,,964.7023510828103,736.63153,1.0,456.99045,210949.77452711944,964.7023510828103,0.01,1.0,100.0,0.009999998,1.0,964.7023510828103
1.0,0.01,101.94,1009.1179,224909.157373425,100,100.0,3.5044917e-18,,1009.1179721968886,830.7044,1.0,471.8687,224909.157373425,1009.1179721968886,0.01,1.0,100.0,0.009999998,1.0,1009.1179721968886
1.0,0.01,92.43,914.01355,283471.4430944088,100,100.0,3.5044917e-18,,914.0135589770846,631.25726,1.0,529.7516,283471.4430944088,914.0135589770846,0.01,1.0,100.0,0.009999998,1.0,914.0135589770846
1.0,0.01,90.84,898.0968,182534.29573768034,100,100.0,3.5044917e-18,,898.0968451780504,705.3781,1.0,425.09875,182534.29573768034,898.0968451780504,0.01,1.0,100.0,0.009999998,1.0,898.0968451780504
1.0,0.01,98.6,975.7254,292433.7566354189,100,100.0,3.5044917e-18,,975.7254361119562,708.9465,1.0,538.0608,292433.7566354189,975.7254361119562,0.01,1.0,100.0,0.009999998,1.0,975.7254361119562
1.0,0.01,86.63,855.99896,177991.6884178174,100,100.0,3.5044917e-18,,855.9989676670883,659.9152,1.0,419.77582,177991.6884178174,855.9989676670883,0.01,1.0,100.0,0.009999998,1.0,855.9989676670883
1.0,0.01,99.93,989.01373,271133.9441064485,100,100.0,3.5044917e-18,,989.0137542084193,674.2727,1.0,518.09515,271133.9441064485,989.0137542084193,0.01,1.0,100.0,0.009999998,1.0,989.0137542084193
1.0,0.01,98.32,972.913,194297.8610330121,100,100.0,3.5044917e-18,,972.9129959607171,791.97815,1.0,438.5828,194297.8610330121,972.9129959607171,0.01,1.0,100.0,0.009999998,1.0,972.9129959607171
1.0,0.01,88.67,876.4174,240866.19003359778,100,100.0,3.5044917e-18,,876.4174336175598,687.0652,1.0,488.3211,240866.19003359778,876.4174336175598,0.01,1.0,100.0,0.009999998,1.0,876.4174336175598
1.0,0.01,104.89,1038.6205,294099.53217305575,100,100.0,3.5044917e-18,,1038.6205514805174,799.6153,1.0,539.59106,294099.53217305575,1038.6205514805174,0.01,1.0,100.0,0.009999998,1.0,1038.6205514805174
1.0,0.01,94.98,939.52246,197950.6041483111,100,100.0,3.5044917e-18,,939.5225271189523,768.6873,1.0,442.68622,197950.6041483111,939.5225271189523,0.01,1.0,100.0,0.009999998,1.0,939.5225271189523
1.0,0.01,91.59,905.60376,172357.69648556015,100,100.0,3.5044917e-18,,905.603797870115,753.27924,1.0,413.07883,172357.69648556015,905.603797870115,0.01,1.0,100.0,0.009999998,1.0,905.603797870115
1.0,0.01,96.07,950.4019,191681.07790568584,100,100.0,3.5044917e-18,,950.4019484735287,772.832,1.0,435.61942,191681.07790568584,950.4019484735287,0.01,1.0,100.0,0.009999998,1.0,950.4019484735287
1.0,0.01,104.82,1037.9164,190179.593780771,100,100.0,3.5044917e-18,,1037.9164350435226,866.23334,1.0,433.9099,190179.593780771,1037.9164350435226,0.01,1.0,100.0,0.009999998,1.0,1037.9164350435226
1.0,0.01,96.96,959.32306,226646.19212867753,100,100.0,3.5044917e-18,,959.3230574485326,783.4366,1.0,473.68738,226646.19212867753,959.3230574485326,0.01,1.0,100.0,0.009999998,1.0,959.3230574485326
1.0,0.01,98.9,978.69934,204431.13299359678,100,100.0,3.5044917e-18,,978.6993202703084,754.847,1.0,449.87424,204431.13299359678,978.6993202703084,0.01,1.0,100.0,0.009999998,1.0,978.6993202703084
1.0,0.01,88.99,879.583,164516.98248306004,100,100.0,3.5044917e-18,,879.583024652267,687.70447,1.0,403.5738,164516.98248306004,879.583024652267,0.01,1.0,100.0,0.009999998,1.0,879.583024652267
1.0,0.01,90.37,893.3929,176822.96460956743,100,100.0,3.5044917e-18,,893.3929300061021,716.661,1.0,418.39542,176822.96460956743,893.3929300061021,0.01,1.0,100.0,0.009999998,1.0,893.3929300061021
1.0,0.01,93.95,929.2107,216459.89730406966,100,100.0,3.5044917e-18,,929.2107604208364,688.52277,1.0,462.92038,216459.89730406966,929.2107604208364,0.01,1.0,100.0,0.009999998,1.0,929.2107604208364
1.0,0.01,101.89,1008.618,249947.1163018623,100,100.0,3.5044917e-18,,1008.6180614336554,792.337,1.0,497.44107,249947.1163018623,1008.6180614336554,0.01,1.0,100.0,0.009999998,1.0,1008.6180614336554
