EpsThisIter,IterType,VarVanillaIw,AvgNormIw,AvgDiscRet,J,BatchSize,VarJ,ESSClassic,AvgEpLen,MinVanillaIw,Delta,MaxVanillaIw,Bound,VarNormIw,MinNormIw,ESSRenyi,MaxNormIw,AvgRet,AvgVanillaIw,VanillaAvgRet,VarRet,VarDiscRet,eRenyi2
100,2,,0.00333333,1553.0578518,1537.78,500,513.348,299.999969474,169.3,1.0,0.8,1.0,1444.7,5.43914e-20,0.00333333,500.0,0.00333333,1553.0578518,1.0,1553.0578518,341613.369734,341613.369734,1.0
100,2,,0.0025,1566.13913941,1544.87,500,508.048,400.0,170.6,1.0,0.8,1.0,1463.71,5.4346e-20,0.0025,500.0,0.0025,1566.13913941,1.0,1566.13913941,243707.613957,243707.613957,1.0
100,1,,0.002,1596.68205567,1555.24,500,517.756,500.000006643,173.75,1.0,0.8,1.0,1481.58,5.43187e-20,0.002,500.0,0.002,1596.68205567,1.0,1596.68205567,308846.65237,308846.65237,1.0
100,2,,0.01,1486.82974103,1486.83,500,477.335,100.0,162.19,1.0,0.8,1.0,1348.9,3.50449e-18,0.01,500.0,0.01,1486.82974103,1.0,1486.82974103,230149.743808,230149.743808,1.0
100,2,,0.005,1507.27608911,1497.05,500,516.322,200.000000102,164.32,1.0,0.8,1.0,1376.06,2.1793e-19,0.005,500.0,0.005,1507.27608911,1.0,1507.27608911,308201.033493,308201.033493,1.0
100,2,,0.00333333,1544.27927914,1512.8,500,514.29,299.999969474,168.47,1.0,0.8,1.0,1414.0,5.43914e-20,0.00333333,500.0,0.00333333,1544.27927914,1.0,1544.27927914,261432.670063,261432.670063,1.0
100,2,,0.0025,1570.54776903,1527.23,500,510.624,400.0,171.0,1.0,0.8,1.0,1441.68,5.4346e-20,0.0025,500.0,0.0025,1570.54776903,1.0,1570.54776903,249459.080933,249459.080933,1.0
100,1,,0.002,1572.17777464,1536.22,500,519.654,500.000006643,171.2,1.0,0.8,1.0,1459.7,5.43187e-20,0.002,500.0,0.002,1572.17777464,1.0,1572.17777464,308725.668404,308725.668404,1.0
100,2,,0.01,1564.10845097,1564.11,500,517.476,100.0,170.73,1.0,0.8,1.0,1425.93,3.50449e-18,0.01,500.0,0.01,1564.10845097,1.0,1564.10845097,270486.161683,270486.161683,1.0
100,2,,0.005,1540.41038025,1552.26,500,511.053,200.000000102,167.98,1.0,0.8,1.0,1435.06,2.1793e-19,0.005,500.0,0.005,1540.41038025,1.0,1540.41038025,256857.872085,256857.872085,1.0
100,2,,0.00333333,1428.45987745,1510.99,500,505.566,299.999969474,156.23,1.0,0.8,1.0,1415.3,5.43914e-20,0.00333333,500.0,0.00333333,1428.45987745,1.0,1428.45987745,236587.466386,236587.466386,1.0
100,2,,0.0025,1529.93156669,1515.73,500,500.427,400.0,166.75,1.0,0.8,1.0,1432.85,5.4346e-20,0.0025,500.0,0.0025,1529.93156669,1.0,1529.93156669,237020.476841,237020.476841,1.0
100,1,,0.002,1504.68110448,1513.52,500,487.868,500.000006643,164.05,1.0,0.8,1.0,1439.39,5.43187e-20,0.002,500.0,0.002,1504.68110448,1.0,1504.68110448,190169.92105,190169.92105,1.0
100,2,,0.01,1515.58206188,1515.58,500,491.328,100.0,165.07,1.0,0.8,1.0,1365.19,3.50449e-18,0.01,500.0,0.01,1515.58206188,1.0,1515.58206188,243841.829113,243841.829113,1.0
100,2,,0.005,1539.90934162,1527.75,500,499.158,200.000000102,167.92,1.0,0.8,1.0,1421.4,2.1793e-19,0.005,500.0,0.005,1539.90934162,1.0,1539.90934162,259210.020296,259210.020296,1.0
100,2,,0.00333333,1441.24984595,1498.91,500,500.523,299.999969474,157.19,1.0,0.8,1.0,1402.12,5.43914e-20,0.00333333,500.0,0.00333333,1441.24984595,1.0,1441.24984595,250772.469683,250772.469683,1.0
100,2,,0.0025,1619.49062212,1529.06,500,518.214,400.0,176.29,1.0,0.8,1.0,1445.23,5.4346e-20,0.0025,500.0,0.0025,1619.49062212,1.0,1619.49062212,314858.916003,314858.916003,1.0
100,1,,0.002,1584.58870087,1540.16,500,510.681,500.000006643,172.66,1.0,0.8,1.0,1465.19,5.43187e-20,0.002,500.0,0.002,1584.58870087,1.0,1584.58870087,229621.272941,229621.272941,1.0
100,2,,0.01,1528.21604726,1528.22,500,466.427,100.0,166.8,1.0,0.8,1.0,1381.63,3.50449e-18,0.01,500.0,0.01,1528.21604726,1.0,1528.21604726,219752.04738,219752.04738,1.0
100,2,,0.005,1630.15818558,1579.19,500,484.146,200.000000102,177.54,1.0,0.8,1.0,1472.38,2.1793e-19,0.005,500.0,0.005,1630.15818558,1.0,1630.15818558,248528.949249,248528.949249,1.0
100,2,,0.00333333,1640.69364487,1599.69,500,493.397,299.999969474,178.66,1.0,0.8,1.0,1512.48,5.43914e-20,0.00333333,500.0,0.00333333,1640.69364487,1.0,1640.69364487,261620.748693,261620.748693,1.0
100,2,,0.0025,1573.42763285,1593.12,500,499.133,400.0,171.22,1.0,0.8,1.0,1517.6,5.4346e-20,0.0025,500.0,0.0025,1573.42763285,1.0,1573.42763285,268381.739681,268381.739681,1.0
100,1,,0.002,1469.95700601,1568.49,500,509.81,500.000006643,160.5,1.0,0.8,1.0,1495.49,5.43187e-20,0.002,500.0,0.002,1469.95700601,1.0,1469.95700601,293795.582506,293795.582506,1.0
100,2,,0.01,1509.01915665,1509.02,500,421.874,100.0,164.55,1.0,0.8,1.0,1367.82,3.50449e-18,0.01,500.0,0.01,1509.01915665,1.0,1509.01915665,179775.380049,179775.380049,1.0
100,2,,0.005,1455.60256797,1482.31,500,443.36,200.000000102,158.64,1.0,0.8,1.0,1382.47,2.1793e-19,0.005,500.0,0.005,1455.60256797,1.0,1455.60256797,215889.982769,215889.982769,1.0
100,2,,0.00333333,1633.13396302,1532.59,500,490.747,299.999969474,177.76,1.0,0.8,1.0,1438.27,5.43914e-20,0.00333333,500.0,0.00333333,1633.13396302,1.0,1633.13396302,317370.800835,317370.800835,1.0
100,2,,0.0025,1573.56987753,1542.83,500,509.267,400.0,171.81,1.0,0.8,1.0,1443.24,5.4346e-20,0.0025,500.0,0.0025,1573.56987753,1.0,1573.56987753,316820.651713,316820.651713,1.0
100,1,,0.002,1556.84521098,1545.63,500,516.062,500.000006643,169.76,1.0,0.8,1.0,1456.55,5.43187e-20,0.002,500.0,0.002,1556.84521098,1.0,1556.84521098,297002.255265,297002.255265,1.0
100,2,,0.01,1496.90226521,1496.9,500,505.242,100.0,163.43,1.0,0.8,1.0,1333.76,3.50449e-18,0.01,500.0,0.01,1496.90226521,1.0,1496.90226521,257847.466667,257847.466667,1.0
100,2,,0.005,1545.64860352,1521.28,500,491.35,200.000000102,168.5,1.0,0.8,1.0,1405.91,2.1793e-19,0.005,500.0,0.005,1545.64860352,1.0,1545.64860352,228678.522819,228678.522819,1.0
100,2,,0.00333333,1632.20790873,1558.25,500,497.843,299.999969474,178.05,1.0,0.8,1.0,1463.98,5.43914e-20,0.00333333,500.0,0.00333333,1632.20790873,1.0,1632.20790873,255039.985357,255039.985357,1.0
100,2,,0.0025,1632.29752755,1576.76,500,523.696,400.0,177.79,1.0,0.8,1.0,1494.14,5.4346e-20,0.0025,500.0,0.0025,1632.29752755,1.0,1632.29752755,352902.914507,352902.914507,1.0
100,1,,0.002,1658.14888759,1593.04,500,535.367,500.000006643,180.32,1.0,0.8,1.0,1499.73,5.43187e-20,0.002,500.0,0.002,1658.14888759,1.0,1658.14888759,334103.593073,334103.593073,1.0
100,2,,0.01,1547.95947969,1547.96,500,543.874,100.0,168.49,1.0,0.8,1.0,1397.29,3.50449e-18,0.01,500.0,0.01,1547.95947969,1.0,1547.95947969,298786.680475,298786.680475,1.0
100,2,,0.005,1530.5740484,1539.27,500,537.928,200.000000102,166.9,1.0,0.8,1.0,1425.02,2.1793e-19,0.005,500.0,0.005,1530.5740484,1.0,1530.5740484,285639.344666,285639.344666,1.0
100,2,,0.00333333,1592.83466669,1557.12,500,551.848,299.999969474,173.64,1.0,0.8,1.0,1444.71,5.43914e-20,0.00333333,500.0,0.00333333,1592.83466669,1.0,1592.83466669,336326.633905,336326.633905,1.0
100,2,,0.0025,1587.19836216,1564.64,500,545.498,400.0,172.79,1.0,0.8,1.0,1467.29,5.4346e-20,0.0025,500.0,0.0025,1587.19836216,1.0,1587.19836216,278770.977483,278770.977483,1.0
100,1,,0.002,1634.07178205,1578.53,500,555.075,500.000006643,178.14,1.0,0.8,1.0,1491.46,5.43187e-20,0.002,500.0,0.002,1634.07178205,1.0,1634.07178205,349911.506783,349911.506783,1.0
100,2,,0.01,1616.74558034,1616.75,500,471.748,100.0,176.11,1.0,0.8,1.0,1470.36,3.50449e-18,0.01,500.0,0.01,1616.74558034,1.0,1616.74558034,224793.807912,224793.807912,1.0
100,2,,0.005,1595.88014223,1606.31,500,506.491,200.000000102,173.83,1.0,0.8,1.0,1497.2,2.1793e-19,0.005,500.0,0.005,1595.88014223,1.0,1595.88014223,293234.803432,293234.803432,1.0
100,2,,0.00333333,1626.77041598,1613.13,500,532.658,299.999969474,177.27,1.0,0.8,1.0,1516.02,5.43914e-20,0.00333333,500.0,0.00333333,1626.77041598,1.0,1626.77041598,341242.566338,341242.566338,1.0
100,2,,0.0025,1601.71670561,1610.28,500,529.276,400.0,174.37,1.0,0.8,1.0,1526.18,5.4346e-20,0.0025,500.0,0.0025,1601.71670561,1.0,1601.71670561,271979.611447,271979.611447,1.0
100,1,,0.002,1613.02291588,1610.83,500,530.574,500.000006643,175.6,1.0,0.8,1.0,1535.61,5.43187e-20,0.002,500.0,0.002,1613.02291588,1.0,1613.02291588,289905.575698,289905.575698,1.0
100,2,,0.01,1513.64966226,1513.65,500,525.869,100.0,165.24,1.0,0.8,1.0,1361.38,3.50449e-18,0.01,500.0,0.01,1513.64966226,1.0,1513.64966226,279331.25772,279331.25772,1.0
100,2,,0.005,1585.48247506,1549.57,500,530.321,200.000000102,172.72,1.0,0.8,1.0,1427.94,2.1793e-19,0.005,500.0,0.005,1585.48247506,1.0,1585.48247506,286225.357343,286225.357343,1.0
100,2,,0.00333333,1610.99899458,1570.04,500,553.378,299.999969474,175.53,1.0,0.8,1.0,1470.74,5.43914e-20,0.00333333,500.0,0.00333333,1610.99899458,1.0,1610.99899458,357255.706507,357255.706507,1.0
100,2,,0.0025,1570.50764889,1570.16,500,554.311,400.0,171.19,1.0,0.8,1.0,1484.16,5.4346e-20,0.0025,500.0,0.0025,1570.50764889,1.0,1570.50764889,313496.689944,313496.689944,1.0
100,1,,0.002,1492.1346338,1554.55,500,538.247,500.000006643,162.95,1.0,0.8,1.0,1477.63,5.43187e-20,0.002,500.0,0.002,1492.1346338,1.0,1492.1346338,216803.118576,216803.118576,1.0
100,2,,0.01,1557.35064152,1557.35,500,495.914,100.0,169.96,1.0,0.8,1.0,1425.52,3.50449e-18,0.01,500.0,0.01,1557.35064152,1.0,1557.35064152,248414.948849,248414.948849,1.0
100,2,,0.005,1505.98122121,1531.67,500,473.526,200.000000102,164.2,1.0,0.8,1.0,1426.3,2.1793e-19,0.005,500.0,0.005,1505.98122121,1.0,1505.98122121,203236.450456,203236.450456,1.0
100,2,,0.00333333,1468.40196869,1510.58,500,473.965,299.999969474,160.23,1.0,0.8,1.0,1423.16,5.43914e-20,0.00333333,500.0,0.00333333,1468.40196869,1.0,1468.40196869,225055.240052,225055.240052,1.0
100,2,,0.0025,1604.93562591,1534.17,500,480.759,400.0,174.85,1.0,0.8,1.0,1457.6,5.4346e-20,0.0025,500.0,0.0025,1604.93562591,1.0,1604.93562591,246376.859508,246376.859508,1.0
100,1,,0.002,1590.74535049,1545.48,500,490.671,500.000006643,173.28,1.0,0.8,1.0,1473.63,5.43187e-20,0.002,500.0,0.002,1590.74535049,1.0,1590.74535049,279506.558539,279506.558539,1.0
100,2,,0.01,1485.61632629,1485.62,500,481.039,100.0,162.25,1.0,0.8,1.0,1321.49,3.50449e-18,0.01,500.0,0.01,1485.61632629,1.0,1485.61632629,233735.684058,233735.684058,1.0
100,2,,0.005,1572.73844457,1529.18,500,499.55,200.000000102,171.74,1.0,0.8,1.0,1413.12,2.1793e-19,0.005,500.0,0.005,1572.73844457,1.0,1572.73844457,266573.339056,266573.339056,1.0
100,2,,0.00333333,1477.68368868,1512.01,500,506.705,299.999969474,161.47,1.0,0.8,1.0,1417.26,5.43914e-20,0.00333333,500.0,0.00333333,1477.68368868,1.0,1477.68368868,272103.595288,272103.595288,1.0
100,2,,0.0025,1571.04565562,1526.77,500,517.922,400.0,171.45,1.0,0.8,1.0,1443.35,5.4346e-20,0.0025,500.0,0.0025,1571.04565562,1.0,1571.04565562,303137.108373,303137.108373,1.0
100,1,,0.002,1562.9169143,1534.0,500,510.899,500.000006643,170.32,1.0,0.8,1.0,1459.39,5.43187e-20,0.002,500.0,0.002,1562.9169143,1.0,1562.9169143,233407.214659,233407.214659,1.0
100,2,,0.01,1553.18652789,1553.19,500,497.766,100.0,169.41,1.0,0.8,1.0,1412.36,3.50449e-18,0.01,500.0,0.01,1553.18652789,1.0,1553.18652789,250273.399234,250273.399234,1.0
100,2,,0.005,1639.86703867,1596.53,500,547.744,200.000000102,178.29,1.0,0.8,1.0,1462.65,2.1793e-19,0.005,500.0,0.005,1639.86703867,1.0,1639.86703867,352040.785813,352040.785813,1.0
100,2,,0.00333333,1546.84289036,1579.97,500,573.936,299.999969474,168.76,1.0,0.8,1.0,1445.39,5.43914e-20,0.00333333,500.0,0.00333333,1546.84289036,1.0,1546.84289036,390419.438855,390419.438855,1.0
100,2,,0.0025,1565.13624925,1576.26,500,542.031,400.0,170.72,1.0,0.8,1.0,1459.71,5.4346e-20,0.0025,500.0,0.0025,1565.13624925,1.0,1565.13624925,188705.658083,188705.658083,1.0
100,1,,0.002,1545.57488514,1570.12,500,531.726,500.000006643,168.6,1.0,0.8,1.0,1465.88,5.43187e-20,0.002,500.0,0.002,1545.57488514,1.0,1545.57488514,240119.623326,240119.623326,1.0
100,2,,0.01,1532.77502515,1532.78,500,491.232,100.0,167.43,1.0,0.8,1.0,1390.11,3.50449e-18,0.01,500.0,0.01,1532.77502515,1.0,1532.77502515,243746.13736,243746.13736,1.0
100,2,,0.005,1541.1076736,1536.94,500,510.206,200.000000102,167.99,1.0,0.8,1.0,1426.43,2.1793e-19,0.005,500.0,0.005,1541.1076736,1.0,1541.1076736,282097.804851,282097.804851,1.0
100,2,,0.00333333,1507.88294378,1527.26,500,517.329,299.999969474,164.61,1.0,0.8,1.0,1437.02,5.43914e-20,0.00333333,500.0,0.00333333,1507.88294378,1.0,1507.88294378,284550.829182,284550.829182,1.0
100,2,,0.0025,1491.52797814,1518.32,500,507.132,400.0,162.68,1.0,0.8,1.0,1440.18,5.4346e-20,0.0025,500.0,0.0025,1491.52797814,1.0,1491.52797814,227158.776023,227158.776023,1.0
100,1,,0.002,1652.39279197,1545.14,500,523.903,500.000006643,179.93,1.0,0.8,1.0,1465.49,5.43187e-20,0.002,500.0,0.002,1652.39279197,1.0,1652.39279197,332585.552224,332585.552224,1.0
100,2,,0.01,1584.2824596,1584.28,500,572.21,100.0,172.77,1.0,0.8,1.0,1434.63,3.50449e-18,0.01,500.0,0.01,1584.2824596,1.0,1584.2824596,330731.794915,330731.794915,1.0
100,2,,0.005,1559.49161636,1571.89,500,541.747,200.000000102,169.99,1.0,0.8,1.0,1464.61,2.1793e-19,0.005,500.0,0.005,1559.49161636,1.0,1559.49161636,261867.261268,261867.261268,1.0
100,2,,0.00333333,1519.97118531,1554.58,500,527.85,299.999969474,165.68,1.0,0.8,1.0,1465.97,5.43914e-20,0.00333333,500.0,0.00333333,1519.97118531,1.0,1519.97118531,249596.697205,249596.697205,1.0
100,2,,0.0025,1569.99216803,1558.43,500,523.337,400.0,170.88,1.0,0.8,1.0,1481.7,5.4346e-20,0.0025,500.0,0.0025,1569.99216803,1.0,1569.99216803,262089.492377,262089.492377,1.0
100,1,,0.002,1504.43290547,1547.63,500,523.141,500.000006643,164.14,1.0,0.8,1.0,1479.0,5.43187e-20,0.002,500.0,0.002,1504.43290547,1.0,1504.43290547,273259.169385,273259.169385,1.0
100,2,,0.01,1519.62243692,1519.62,500,513.321,100.0,165.98,1.0,0.8,1.0,1366.63,3.50449e-18,0.01,500.0,0.01,1519.62243692,1.0,1519.62243692,266160.475831,266160.475831,1.0
100,2,,0.005,1544.84891426,1532.24,500,492.534,200.000000102,168.61,1.0,0.8,1.0,1424.05,2.1793e-19,0.005,500.0,0.005,1544.84891426,1.0,1544.84891426,223597.53377,223597.53377,1.0
100,2,,0.00333333,1518.9417115,1527.8,500,510.115,299.999969474,165.75,1.0,0.8,1.0,1439.47,5.43914e-20,0.00333333,500.0,0.00333333,1518.9417115,1.0,1518.9417115,298339.939745,298339.939745,1.0
100,2,,0.0025,1516.26111047,1524.92,500,505.297,400.0,165.52,1.0,0.8,1.0,1448.42,5.4346e-20,0.0025,500.0,0.0025,1516.26111047,1.0,1516.26111047,242975.451858,242975.451858,1.0
100,1,,0.002,1585.9816007,1537.13,500,506.425,500.000006643,172.6,1.0,0.8,1.0,1467.92,5.43187e-20,0.002,500.0,0.002,1585.9816007,1.0,1585.9816007,260656.733047,260656.733047,1.0
100,2,,0.01,1522.65990194,1522.66,500,547.881,100.0,165.97,1.0,0.8,1.0,1375.32,3.50449e-18,0.01,500.0,0.01,1522.65990194,1.0,1522.65990194,303205.229002,303205.229002,1.0
100,2,,0.005,1585.17819106,1553.92,500,529.232,200.000000102,172.75,1.0,0.8,1.0,1447.83,2.1793e-19,0.005,500.0,0.005,1585.17819106,1.0,1585.17819106,260652.937753,260652.937753,1.0
100,2,,0.00333333,1551.61404444,1553.15,500,522.177,299.999969474,168.99,1.0,0.8,1.0,1453.7,5.43914e-20,0.00333333,500.0,0.00333333,1551.61404444,1.0,1551.61404444,260433.548008,260433.548008,1.0
100,2,,0.0025,1573.55020994,1558.25,500,528.39,400.0,171.95,1.0,0.8,1.0,1472.13,5.4346e-20,0.0025,500.0,0.0025,1573.55020994,1.0,1573.55020994,301480.240995,301480.240995,1.0
100,1,,0.002,1538.84368393,1554.37,500,537.713,500.000006643,167.67,1.0,0.8,1.0,1477.34,5.43187e-20,0.002,500.0,0.002,1538.84368393,1.0,1538.84368393,331910.702355,331910.702355,1.0
100,2,,0.01,1639.46837198,1639.47,500,623.124,100.0,178.26,1.0,0.8,1.0,1449.19,3.50449e-18,0.01,500.0,0.01,1639.46837198,1.0,1639.46837198,392205.826413,392205.826413,1.0
100,2,,0.005,1520.95593369,1580.21,500,587.769,200.000000102,165.94,1.0,0.8,1.0,1445.67,2.1793e-19,0.005,500.0,0.005,1520.95593369,1.0,1520.95593369,298625.712863,298625.712863,1.0
100,2,,0.00333333,1556.83294978,1572.42,500,552.391,299.999969474,169.57,1.0,0.8,1.0,1462.56,5.43914e-20,0.00333333,500.0,0.00333333,1556.83294978,1.0,1556.83294978,226360.88592,226360.88592,1.0
100,2,,0.0025,1620.09585793,1584.34,500,559.165,400.0,176.59,1.0,0.8,1.0,1489.2,5.4346e-20,0.0025,500.0,0.0025,1620.09585793,1.0,1620.09585793,336919.957332,336919.957332,1.0
100,1,,0.002,1480.29316994,1563.53,500,549.279,500.000006643,161.44,1.0,0.8,1.0,1478.43,5.43187e-20,0.002,500.0,0.002,1480.29316994,1.0,1480.29316994,251730.430709,251730.430709,1.0
100,2,,0.01,1441.25775398,1441.26,500,497.013,100.0,157.55,1.0,0.8,1.0,1295.73,3.50449e-18,0.01,500.0,0.01,1441.25775398,1.0,1441.25775398,249517.276561,249517.276561,1.0
100,2,,0.005,1607.7453261,1524.5,500,533.944,200.000000102,175.16,1.0,0.8,1.0,1416.69,2.1793e-19,0.005,500.0,0.005,1607.7453261,1.0,1607.7453261,312435.430291,312435.430291,1.0
100,2,,0.00333333,1572.15491807,1540.39,500,540.249,299.999969474,171.42,1.0,0.8,1.0,1450.83,5.43914e-20,0.00333333,500.0,0.00333333,1572.15491807,1.0,1572.15491807,306969.533746,306969.533746,1.0
100,2,,0.0025,1485.53319962,1526.67,500,531.813,400.0,162.17,1.0,0.8,1.0,1449.12,5.4346e-20,0.0025,500.0,0.0025,1485.53319962,1.0,1485.53319962,255999.604358,255999.604358,1.0
100,1,,0.002,1555.37130006,1532.41,500,526.275,500.000006643,169.43,1.0,0.8,1.0,1463.04,5.43187e-20,0.002,500.0,0.002,1555.37130006,1.0,1555.37130006,255417.570119,255417.570119,1.0
100,2,,0.01,1695.89620695,1695.9,500,536.945,100.0,184.35,1.0,0.8,1.0,1529.39,3.50449e-18,0.01,500.0,0.01,1695.89620695,1.0,1695.89620695,291222.153109,291222.153109,1.0
100,2,,0.005,1479.56263464,1587.73,500,537.632,200.000000102,161.24,1.0,0.8,1.0,1469.99,2.1793e-19,0.005,500.0,0.005,1479.56263464,1.0,1479.56263464,269077.274752,269077.274752,1.0
100,2,,0.00333333,1522.25276296,1565.9,500,521.724,299.999969474,166.06,1.0,0.8,1.0,1469.77,5.43914e-20,0.00333333,500.0,0.00333333,1522.25276296,1.0,1522.25276296,238013.173481,238013.173481,1.0
100,2,,0.0025,1569.93257846,1566.91,500,510.467,400.0,170.86,1.0,0.8,1.0,1483.66,5.4346e-20,0.0025,500.0,0.0025,1569.93257846,1.0,1569.93257846,227986.112807,227986.112807,1.0
100,1,,0.002,1536.11502979,1560.75,500,518.382,500.000006643,167.38,1.0,0.8,1.0,1486.16,5.43187e-20,0.002,500.0,0.002,1536.11502979,1.0,1536.11502979,303572.604108,303572.604108,1.0
100,2,,0.01,1719.45844313,1719.46,500,560.852,100.0,187.02,1.0,0.8,1.0,1562.71,3.50449e-18,0.01,500.0,0.01,1719.45844313,1.0,1719.45844313,317732.826632,317732.826632,1.0
100,2,,0.005,1643.15642993,1681.31,500,561.731,200.000000102,179.03,1.0,0.8,1.0,1570.47,2.1793e-19,0.005,500.0,0.005,1643.15642993,1.0,1643.15642993,316785.628185,316785.628185,1.0
100,2,,0.00333333,1518.31065374,1626.98,500,559.346,299.999969474,165.61,1.0,0.8,1.0,1527.72,5.43914e-20,0.00333333,500.0,0.00333333,1518.31065374,1.0,1518.31065374,292734.253958,292734.253958,1.0
100,2,,0.0025,1510.08973297,1597.75,500,531.824,400.0,164.56,1.0,0.8,1.0,1511.8,5.4346e-20,0.0025,500.0,0.0025,1510.08973297,1.0,1510.08973297,184340.761373,184340.761373,1.0
100,1,,0.002,1545.75108198,1587.35,500,529.93,500.000006643,168.53,1.0,0.8,1.0,1510.47,5.43187e-20,0.002,500.0,0.002,1545.75108198,1.0,1545.75108198,273354.332384,273354.332384,1.0
100,2,,0.01,1647.74492083,1647.74,500,594.144,100.0,179.16,1.0,0.8,1.0,1461.06,3.50449e-18,0.01,500.0,0.01,1647.74492083,1.0,1647.74492083,356572.834603,356572.834603,1.0
100,2,,0.005,1509.86479846,1578.8,500,535.414,200.000000102,164.5,1.0,0.8,1.0,1446.8,2.1793e-19,0.005,500.0,0.005,1509.86479846,1.0,1509.86479846,212952.706522,212952.706522,1.0
100,2,,0.00333333,1591.11408188,1582.91,500,533.954,299.999969474,173.5,1.0,0.8,1.0,1475.13,5.43914e-20,0.00333333,500.0,0.00333333,1591.11408188,1.0,1591.11408188,284731.263508,284731.263508,1.0
100,2,,0.0025,1563.03673334,1577.94,500,534.007,400.0,170.48,1.0,0.8,1.0,1484.6,5.4346e-20,0.0025,500.0,0.0025,1563.03673334,1.0,1563.03673334,287914.720027,287914.720027,1.0
100,1,,0.002,1536.86596402,1569.73,500,521.254,500.000006643,167.57,1.0,0.8,1.0,1486.24,5.43187e-20,0.002,500.0,0.002,1536.86596402,1.0,1536.86596402,218711.300866,218711.300866,1.0
100,2,,0.01,1571.95261945,1571.95,500,526.894,100.0,171.31,1.0,0.8,1.0,1421.34,3.50449e-18,0.01,500.0,0.01,1571.95261945,1.0,1571.95261945,280422.055824,280422.055824,1.0
100,2,,0.005,1523.71099228,1547.83,500,519.385,200.000000102,166.22,1.0,0.8,1.0,1438.15,2.1793e-19,0.005,500.0,0.005,1523.71099228,1.0,1523.71099228,263373.853576,263373.853576,1.0
100,2,,0.00333333,1575.55837941,1557.07,500,517.839,299.999969474,171.59,1.0,0.8,1.0,1467.52,5.43914e-20,0.00333333,500.0,0.00333333,1575.55837941,1.0,1575.55837941,267109.189868,267109.189868,1.0
100,2,,0.0025,1621.40491162,1573.16,500,525.897,400.0,176.83,1.0,0.8,1.0,1490.47,5.4346e-20,0.0025,500.0,0.0025,1621.40491162,1.0,1621.40491162,301711.29719,301711.29719,1.0
100,1,,0.002,1568.24218244,1572.17,500,521.187,500.000006643,170.75,1.0,0.8,1.0,1498.22,5.43187e-20,0.002,500.0,0.002,1568.24218244,1.0,1568.24218244,254434.632507,254434.632507,1.0
100,2,,0.01,1526.21487865,1526.21,500,531.249,100.0,166.57,1.0,0.8,1.0,1371.81,3.50449e-18,0.01,500.0,0.01,1526.21487865,1.0,1526.21487865,285076.079173,285076.079173,1.0
100,2,,0.005,1517.10589447,1521.66,500,530.54,200.000000102,165.23,1.0,0.8,1.0,1412.15,2.1793e-19,0.005,500.0,0.005,1517.10589447,1.0,1517.10589447,283513.188961,283513.188961,1.0
100,2,,0.00333333,1594.84043645,1546.05,500,534.386,299.999969474,173.7,1.0,0.8,1.0,1456.64,5.43914e-20,0.00333333,500.0,0.00333333,1594.84043645,1.0,1594.84043645,293122.809302,293122.809302,1.0
100,2,,0.0025,1566.17558965,1551.08,500,541.725,400.0,171.3,1.0,0.8,1.0,1465.95,5.4346e-20,0.0025,500.0,0.0025,1566.17558965,1.0,1566.17558965,320052.767402,320052.767402,1.0
100,1,,0.002,1400.24664181,1520.92,500,529.94,500.000006643,152.98,1.0,0.8,1.0,1444.77,5.43187e-20,0.002,500.0,0.002,1400.24664181,1.0,1400.24664181,214261.394138,214261.394138,1.0
100,2,,0.01,1631.68063613,1631.68,500,559.068,100.0,177.4,1.0,0.8,1.0,1462.56,3.50449e-18,0.01,500.0,0.01,1631.68063613,1.0,1631.68063613,315714.16856,315714.16856,1.0
100,2,,0.005,1606.98586286,1619.33,500,551.039,200.000000102,175.1,1.0,0.8,1.0,1499.75,2.1793e-19,0.005,500.0,0.005,1606.98586286,1.0,1606.98586286,297399.402281,297399.402281,1.0
100,2,,0.00333333,1544.25748786,1594.31,500,554.607,299.999969474,168.32,1.0,0.8,1.0,1496.67,5.43914e-20,0.00333333,500.0,0.00333333,1544.25748786,1.0,1544.25748786,314871.147263,314871.147263,1.0
100,2,,0.0025,1553.33615042,1584.06,500,532.879,400.0,169.32,1.0,0.8,1.0,1497.79,5.4346e-20,0.0025,500.0,0.0025,1553.33615042,1.0,1553.33615042,213951.687388,213951.687388,1.0
100,1,,0.002,1590.67267449,1585.39,500,547.124,500.000006643,173.43,1.0,0.8,1.0,1508.22,5.43187e-20,0.002,500.0,0.002,1590.67267449,1.0,1590.67267449,364496.673102,364496.673102,1.0
100,2,,0.01,1571.29822752,1571.3,500,522.869,100.0,171.26,1.0,0.8,1.0,1421.04,3.50449e-18,0.01,500.0,0.01,1571.29822752,1.0,1571.29822752,276153.299557,276153.299557,1.0
100,2,,0.005,1580.84296852,1576.07,500,519.179,200.000000102,172.29,1.0,0.8,1.0,1462.03,2.1793e-19,0.005,500.0,0.005,1580.84296852,1.0,1580.84296852,268339.135678,268339.135678,1.0
100,2,,0.00333333,1583.22427504,1578.46,500,527.9,299.999969474,172.61,1.0,0.8,1.0,1484.03,5.43914e-20,0.00333333,500.0,0.00333333,1583.22427504,1.0,1583.22427504,299906.239309,299906.239309,1.0
