ESSRenyi,MaxNormIw,VarNormIw,renyi2,MinNormIw,ESSClassic,AvgRet,VarDiscRet,VarJ,MinVanillaIw,AvgDiscRet,VarVanillaIw,J,VarRet,Bound,delta,VanillaAvgRet,MaxVanillaIw,AvgNormIw,AvgVanillaIw,SamplesThisIter,EpsThisIter,AvgEpLen,BatchSize,IterType
1.57095552712e-11,1.70637e-05,6.74608e-13,29.4819,1.60311e-06,3.33535952785,-59.6599835856,295.39385197,187.984,0.165124,-59.6599835856,0.00715727,-10656.2,295.39385197,-110.254,0.1,-59.6599835856,1.7576,9.67867e-06,0.996928,50000,574,87.1080139373,100,1
1.03277216793e-11,7.02284e-05,1.20477e-11,29.9014,9.31108e-08,3.64430279393,-58.5882776297,60.0539027008,151.363,0.00942521,-58.5882776297,0.123449,-10308.0,60.0539027008,-67.0563,0.1,-58.5882776297,7.10891,9.54563e-06,0.966263,50000,582,85.910652921,100,1
1.02849662293e-11,1.58657e-05,6.26785e-13,29.9055,1.70186e-06,3.29148619462,-59.5784219231,271.616645925,179.861,0.175132,-59.5784219231,0.00663744,-10649.2,271.616645925,-110.194,0.1,-59.5784219231,1.63267,9.69556e-06,0.997732,50000,573,87.260034904,100,1
8.99261784358e-12,1.56991e-05,9.08904e-13,30.0398,1.0827e-06,3.29905158579,-59.9250202419,474.926633828,219.756,0.110961,-59.9250202419,0.00954649,-10662.0,474.926633828,-109.371,0.1,-59.9250202419,1.60893,9.71251e-06,0.995392,50000,572,87.4125874126,100,1
6.64503470712e-12,6.86688e-05,1.1539e-11,30.3423,1.06037e-07,3.63532512401,-58.89122292,61.6040984212,138.77,0.0105928,-58.89122292,0.115155,-10366.1,61.6040984212,-67.3044,0.1,-58.89122292,6.85988,9.57854e-06,0.956878,50000,580,86.2068965517,100,1
1.55422080651e-11,2.13715e-05,7.93394e-13,29.4926,1.85697e-06,3.33910238681,-58.9201843967,208.81583537,165.623,0.192148,-58.9201843967,0.00849478,-10527.7,208.81583537,-102.11,0.1,-58.9201843967,2.2114,9.62834e-06,0.996284,50000,577,86.6551126516,100,1
9.71951871347e-12,7.24803e-05,1.44641e-11,29.9621,5.11203e-08,3.66331056222,-58.2703285458,67.5622574961,169.206,0.00519862,-58.2703285458,0.149583,-10207.5,67.5622574961,-66.0805,0.1,-58.2703285458,7.37081,9.46432e-06,0.962464,50000,587,85.1788756388,100,1
1.23743940384e-11,3.47754e-05,1.01668e-11,29.7206,2.06883e-07,3.60100035593,-58.3183391734,53.394741852,108.419,0.0210992,-58.3183391734,0.105747,-10292.3,53.394741852,-66.9454,0.1,-58.3183391734,3.54661,9.48047e-06,0.966875,50000,586,85.3242320819,100,1
8.18869975716e-12,5.34379e-05,1.2399e-11,30.1334,4.84185e-08,3.52649046342,-58.1305322998,57.7959787877,123.159,0.00490707,-58.1305322998,0.127352,-10226.9,57.7959787877,-65.7545,0.1,-58.1305322998,5.41577,9.44822e-06,0.957549,50000,588,85.0340136054,100,1
4.80997837598e-12,3.16956e-05,4.22806e-12,30.6655,9.37453e-07,3.40354375284,-59.1315065066,100.026141533,134.621,0.0954472,-59.1315065066,0.0438298,-10481.2,100.026141533,-76.8372,0.1,-59.1315065066,3.2271,9.64506e-06,0.982017,50000,576,86.8055555556,100,1
6.49671334843e-12,1.91775e-05,8.32988e-13,30.3649,1.33879e-06,3.31552583835,-59.3851567317,489.998163851,237.255,0.13878,-59.3851567317,0.00895085,-10580.4,489.998163851,-109.576,0.1,-59.3851567317,1.98795,9.61169e-06,0.996351,50000,578,86.5051903114,100,1
4.09219313821e-12,3.36359e-05,7.93243e-12,30.8271,2.53181e-07,3.6032262974,-58.5765043095,58.8443863396,106.955,0.0257287,-58.5765043095,0.081918,-10357.8,58.8443863396,-68.7508,0.1,-58.5765043095,3.41814,9.51294e-06,0.966721,50000,584,85.6164383562,100,1
2.89917158252e-12,3.49254e-05,8.42582e-12,31.1718,2.26801e-07,3.76004036643,-58.3290583778,57.0702319619,101.891,0.0228245,-58.3290583778,0.085334,-10311.5,57.0702319619,-67.4083,0.1,-58.3290583778,3.51477,9.49668e-06,0.955711,50000,585,85.4700854701,100,1
2.41884420014e-12,1.98893e-05,6.6311e-13,31.3529,1.46857e-06,3.37862673415,-58.0960967494,271.122110024,184.541,0.155825,-58.0960967494,0.0074657,-10376.7,271.122110024,-107.928,0.1,-58.0960967494,2.11039,9.40026e-06,0.997431,50000,591,84.6023688663,100,1
2.31093179513e-12,1.77553e-05,8.29727e-13,31.3985,1.85836e-06,3.34708211237,-59.7138153886,334.752185097,199.817,0.190766,-59.7138153886,0.00874334,-10647.8,334.752185097,-109.974,0.1,-59.7138153886,1.82263,9.71251e-06,0.997017,50000,572,87.4125874126,100,1
2.49112765942e-12,1.51038e-05,5.96065e-13,31.3235,1.69935e-06,3.38551054737,-58.9444036492,267.607923989,179.449,0.177353,-58.9444036492,0.00649241,-10536.8,267.607923989,-109.033,0.1,-58.9444036492,1.57631,9.56206e-06,0.997947,50000,581,86.0585197935,100,1
1.90081181701e-12,5.5426e-05,8.31082e-12,31.5939,4.98905e-07,3.56181235363,-57.854801896,63.2374166999,158.241,0.0518739,-57.854801896,0.0898475,-10215.3,63.2374166999,-68.283,0.1,-57.854801896,5.76295,9.43218e-06,0.980716,50000,589,84.8896434635,100,1
2.48517173869e-12,1.80223e-05,1.14003e-12,31.3258,1.11319e-06,3.30229054641,-60.3294922086,708.857229824,268.63,0.113213,-60.3294922086,0.0117915,-10697.3,708.857229824,-110.47,0.1,-60.3294922086,1.83289,9.78091e-06,0.994734,50000,568,88.0281690141,100,1
2.21514785797e-12,1.91822e-05,9.9679e-13,31.4409,1.28662e-06,3.27327324114,-59.7500253501,494.67502042,226.377,0.131753,-59.7500253501,0.0104527,-10620.3,494.67502042,-109.759,0.1,-59.7500253501,1.96431,9.71251e-06,0.994589,50000,572,87.4125874126,100,1
1.50837977019e-12,7.17703e-05,1.29886e-11,31.8252,2.71691e-07,3.39257060429,-58.9994285645,61.4889684925,186.655,0.0276313,-58.9994285645,0.134344,-10368.5,61.4889684925,-67.5206,0.1,-58.9994285645,7.29913,9.62835e-06,0.979215,50000,577,86.6551126516,100,1
2.08564345048e-12,3.09181e-05,1.04724e-11,31.5011,3.56961e-08,3.52378878244,-58.2783149247,56.1958080863,108.076,0.00358188,-58.2783149247,0.105445,-10274.6,56.1958080863,-66.7705,0.1,-58.2783149247,3.10243,9.51294e-06,0.954564,50000,584,85.6164383562,100,1
1.97507309936e-12,5.8466e-05,1.23155e-11,31.5556,1.83768e-07,3.46404581261,-58.2922741332,61.1935526398,133.407,0.0186069,-58.2922741332,0.126258,-10248.4,61.1935526398,-66.3543,0.1,-58.2922741332,5.91981,9.49668e-06,0.96156,50000,585,85.4700854701,100,1
2.88822686928e-12,4.7775e-05,9.105e-12,31.1755,1.54082e-07,3.54830358373,-58.2949868881,53.9375275092,119.114,0.0156223,-58.2949868881,0.0935971,-10299.8,53.9375275092,-67.4841,0.1,-58.2949868881,4.84387,9.52925e-06,0.966162,50000,583,85.7632933105,100,1
3.64735794218e-12,1.45851e-05,5.86813e-13,30.9422,1.59456e-06,3.39312084575,-58.7379713581,267.709938418,177.834,0.166829,-58.7379713581,0.0064233,-10500.8,267.709938418,-109.075,0.1,-58.7379713581,1.52595,9.54563e-06,0.998698,50000,582,85.910652921,100,1
3.65612694515e-12,1.94405e-05,1.12307e-12,30.9398,8.84557e-07,3.32412263687,-60.0421048511,708.688391128,270.8,0.0905802,-60.0421048511,0.0117767,-10644.8,708.688391128,-109.91,0.1,-60.0421048511,1.99074,9.71251e-06,0.994578,50000,572,87.4125874126,100,1
4.48192208157e-12,1.89076e-05,7.10545e-13,30.7361,1.78613e-06,3.33898752691,-58.9209952349,280.567090084,186.525,0.186068,-58.9209952349,0.00771096,-10521.8,280.567090084,-109.245,0.1,-58.9209952349,1.96968,9.57854e-06,0.997834,50000,580,86.2068965517,100,1
2.25616810532e-12,3.14521e-05,8.77548e-12,31.4225,1.63175e-07,3.64970093295,-58.7237523,59.8112605701,104.98,0.016469,-58.7237523,0.0893917,-10372.3,59.8112605701,-68.2895,0.1,-58.7237523,3.17441,9.56206e-06,0.965083,50000,581,86.0585197935,100,1
2.71420580321e-12,1.7923e-05,6.68102e-13,31.2377,1.22544e-06,3.32081839024,-58.9579277923,276.094321006,184.558,0.127672,-58.9579277923,0.00725191,-10532.6,276.094321006,-109.18,0.1,-58.9579277923,1.86731,9.57854e-06,0.99794,50000,580,86.2068965517,100,1
2.3275111278e-12,1.49125e-05,6.41401e-13,31.3914,1.51423e-06,3.32012640089,-58.8353518385,285.114972476,185.143,0.158448,-58.8353518385,0.00702294,-10510.9,285.114972476,-108.971,0.1,-58.8353518385,1.56043,9.52925e-06,0.997134,50000,583,85.7632933105,100,1
2.15813359799e-12,1.46885e-05,8.083e-13,31.4669,1.08808e-06,3.30523554822,-59.9824275224,472.602161972,215.557,0.111722,-59.9824275224,0.00852167,-10680.5,472.602161972,-110.064,0.1,-59.9824275224,1.50818,9.71251e-06,0.997258,50000,572,87.4125874126,100,1
2.04438296902e-12,1.71011e-05,5.99043e-13,31.5211,1.77004e-06,3.33712843174,-58.9340390609,265.519133038,179.672,0.183993,-58.9340390609,0.00647289,-10535.5,265.519133038,-109.198,0.1,-58.9340390609,1.77764,9.59509e-06,0.997399,50000,579,86.3557858377,100,1
1.40776769239e-12,7.88522e-05,1.34135e-11,31.8942,1.74439e-07,3.71199533117,-58.3441392794,63.4969339169,191.053,0.0180366,-58.3441392794,0.143406,-10244.9,63.4969339169,-66.5591,0.1,-58.3441392794,8.15315,9.49668e-06,0.981936,50000,585,85.4700854701,100,1
1.32100062821e-12,4.04161e-05,5.69065e-12,31.9578,5.2828e-07,3.72285600099,-58.3484453516,54.6140509572,102.377,0.0540211,-58.3484453516,0.0595059,-10354.4,54.6140509572,-69.8962,0.1,-58.3484453516,4.13289,9.49668e-06,0.971115,50000,585,85.4700854701,100,1
2.4492294887e-12,6.52219e-05,1.0176e-11,31.3404,2.07944e-07,3.6305456995,-58.361467748,60.2339736104,151.307,0.0210468,-58.361467748,0.104246,-10285.7,60.2339736104,-67.5824,0.1,-58.361467748,6.60136,9.52925e-06,0.964493,50000,583,85.7632933105,100,1
2.8386479314e-12,1.71561e-05,6.83932e-13,31.1929,1.81213e-06,3.41064356658,-58.7991507629,279.635492035,185.72,0.189542,-58.7991507629,0.00748242,-10501.8,279.635492035,-109.064,0.1,-58.7991507629,1.79446,9.54563e-06,0.998433,50000,582,85.910652921,100,1
1.43807939619e-12,5.80863e-05,8.60976e-12,31.8729,2.25515e-07,3.64068796293,-57.6628231943,54.1753349582,118.515,0.0233208,-57.6628231943,0.0920724,-10189.3,54.1753349582,-67.0449,0.1,-57.6628231943,6.0068,9.36856e-06,0.968818,50000,593,84.3170320405,100,1
3.37100337437e-12,7.36831e-05,1.13391e-11,31.021,1.33314e-07,3.49332088966,-58.3626816659,57.9187351817,163.019,0.0135377,-58.3626816659,0.116927,-10275.9,57.9187351817,-67.0951,0.1,-58.3626816659,7.48232,9.49668e-06,0.964361,50000,585,85.4700854701,100,1
4.42170381273e-12,7.11801e-05,1.51904e-11,30.7497,2.86487e-07,3.71605115298,-58.7280135887,56.2503171498,187.72,0.029395,-58.7280135887,0.159921,-10304.6,56.2503171498,-66.6847,0.1,-58.7280135887,7.30342,9.57855e-06,0.982804,50000,580,86.2068965517,100,1
6.12441388902e-12,1.44008e-05,5.74282e-13,30.4239,1.57769e-06,3.3558061284,-58.8129327952,265.984808911,177.746,0.164581,-58.8129327952,0.00624947,-10515.5,265.984808911,-109.259,0.1,-58.8129327952,1.50227,9.56206e-06,0.997495,50000,581,86.0585197935,100,1
3.55636941924e-12,3.13602e-05,9.25639e-12,30.9675,1.46152e-07,3.60885305919,-58.333639842,49.1521736955,98.767,0.0147649,-58.333639842,0.094471,-10313.1,49.1521736955,-66.7612,0.1,-58.333639842,3.16816,9.49668e-06,0.959401,50000,585,85.4700854701,100,1
4.25165403652e-12,1.78329e-05,6.66612e-13,30.7889,1.86348e-06,3.25028464185,-59.4412969236,274.707582088,180.54,0.191562,-59.4412969236,0.0070444,-10620.0,274.707582088,-110.01,0.1,-59.4412969236,1.83319,9.69556e-06,0.996686,50000,573,87.260034904,100,1
3.74691526866e-12,1.71754e-05,1.06506e-12,30.9153,1.13112e-06,3.33159584395,-59.6230149442,701.580692109,268.748,0.11677,-59.6230149442,0.0113506,-10574.8,701.580692109,-109.407,0.1,-59.6230149442,1.77309,9.64506e-06,0.995698,50000,576,86.8055555556,100,1
2.7940205483e-12,7.13068e-05,1.25826e-11,31.2087,9.85891e-08,3.47745718914,-58.7767547503,60.9487565796,152.623,0.00990205,-58.7767547503,0.126929,-10335.8,60.9487565796,-66.9444,0.1,-58.7767547503,7.16188,9.56206e-06,0.96039,50000,581,86.0585197935,100,1
3.55582681522e-12,1.51709e-05,8.74709e-13,30.9676,1.081e-06,3.33516938778,-60.138068141,488.418218828,222.978,0.110407,-60.138068141,0.0091244,-10701.6,488.418218828,-110.549,0.1,-60.138068141,1.54947,9.76372e-06,0.997207,50000,569,87.8734622144,100,1
3.28903500765e-12,1.5505e-05,8.07269e-13,31.0456,1.16058e-06,3.38524831506,-59.289997878,475.167551057,220.818,0.120651,-59.289997878,0.00872427,-10555.7,475.167551057,-109.052,0.1,-59.289997878,1.61186,9.59509e-06,0.997481,50000,579,86.3557858377,100,1
7.07069848257e-13,4.27239e-05,1.09995e-11,32.5828,3.16333e-08,3.56834737899,-58.5866583752,61.6898152715,114.985,0.00314112,-58.5866583752,0.108456,-10313.3,61.6898152715,-67.1998,0.1,-58.5866583752,4.2424,9.54563e-06,0.947862,50000,582,85.910652921,100,1
1.27372027853e-12,6.46506e-05,1.21053e-11,31.9942,3.57519e-07,3.52933632747,-58.2015397429,63.9265071396,174.265,0.036751,-58.2015397429,0.127914,-10230.8,63.9265071396,-66.7108,0.1,-58.2015397429,6.64573,9.48047e-06,0.974541,50000,586,85.3242320819,100,1
1.84088985806e-12,3.85675e-05,5.16794e-12,31.6259,8.27082e-07,3.43964034915,-58.0227963188,56.2784823307,117.659,0.0855812,-58.0227963188,0.055332,-10297.5,56.2784823307,-71.136,0.1,-58.0227963188,3.99072,9.44822e-06,0.977641,50000,588,85.0340136054,100,1
1.24795785362e-12,4.42436e-05,7.36939e-12,32.0147,5.32918e-07,3.64543259881,-58.5774184726,75.3041234685,137.723,0.0544697,-58.5774184726,0.0769874,-10343.2,75.3041234685,-70.876,0.1,-58.5774184726,4.52215,9.54563e-06,0.975661,50000,582,85.910652921,100,1
1.73769484391e-12,1.8681e-05,6.42263e-13,31.6836,1.63612e-06,3.28134990332,-58.9788009897,276.327839707,186.177,0.16994,-58.9788009897,0.00692908,-10539.1,276.327839707,-109.458,0.1,-58.9788009897,1.94036,9.59509e-06,0.996621,50000,579,86.3557858377,100,1
1.62176844354e-12,1.80846e-05,8.94666e-13,31.7527,1.27019e-06,3.32247588556,-59.56900898,489.286902166,226.359,0.131034,-59.56900898,0.0095213,-10597.3,489.286902166,-109.687,0.1,-59.56900898,1.86564,9.64506e-06,0.994999,50000,576,86.8055555556,100,1
8.52654840465e-13,3.40866e-05,9.30517e-12,32.3956,6.08936e-08,3.59787607606,-58.5570876143,56.2804360386,104.784,0.00615438,-58.5570876143,0.0950494,-10342.0,56.2804360386,-67.5311,0.1,-58.5570876143,3.44505,9.52925e-06,0.9631,50000,583,85.7632933105,100,1
1.48657574633e-12,3.85135e-05,6.08925e-12,31.8397,5.24813e-07,3.44528806923,-58.6113453425,76.3314400386,128.618,0.0537608,-58.6113453425,0.0638978,-10368.7,76.3314400386,-71.8978,0.1,-58.6113453425,3.94525,9.54563e-06,0.977835,50000,582,85.910652921,100,1
1.83419210097e-12,3.33041e-05,3.91555e-12,31.6296,1.31287e-06,3.46511568702,-58.9792342677,73.4378832337,120.129,0.133913,-58.9792342677,0.0407377,-10477.8,73.4378832337,-75.8795,0.1,-58.9792342677,3.39703,9.62835e-06,0.982094,50000,577,86.6551126516,100,1
1.95546143162e-12,1.82459e-05,8.79722e-13,31.5656,1.12213e-06,3.3860768448,-59.1105556718,501.695039217,228.642,0.116875,-59.1105556718,0.0095433,-10513.2,501.695039217,-109.785,0.1,-59.1105556718,1.90039,9.56206e-06,0.995928,50000,581,86.0585197935,100,1
1.94048813392e-12,1.54638e-05,6.81639e-13,31.5733,1.8368e-06,3.28701369874,-59.453884857,282.314571071,184.55,0.188846,-59.453884857,0.00720517,-10620.4,282.314571071,-109.916,0.1,-59.453884857,1.58987,9.69556e-06,0.996823,50000,573,87.260034904,100,1
1.33602919972e-12,3.42629e-05,7.41993e-12,31.9465,3.31265e-07,3.65550115982,-58.0920479134,61.9885475441,109.413,0.0338923,-58.0920479134,0.0776698,-10272.5,61.9885475441,-68.5391,0.1,-58.0920479134,3.5055,9.44822e-06,0.966666,50000,588,85.0340136054,100,1
1.20402417305e-12,3.9774e-05,9.50595e-12,32.0505,1.38387e-07,3.62673285605,-58.1922134877,56.3915554392,111.832,0.0141774,-58.1922134877,0.0997708,-10272.7,56.3915554392,-67.1636,0.1,-58.1922134877,4.07478,9.46432e-06,0.969602,50000,587,85.1788756388,100,1
8.05631530764e-13,3.57443e-05,8.22839e-12,32.4523,9.72843e-08,3.67666831727,-58.1516252047,55.3598961272,105.687,0.00990485,-58.1516252047,0.0852953,-10280.6,55.3598961272,-67.7292,0.1,-58.1516252047,3.63925,9.43218e-06,0.960323,50000,589,84.8896434635,100,1
5.58144736397e-13,4.93654e-05,1.07197e-11,32.8193,1.51901e-07,3.6545065592,-57.559832347,56.6762796126,129.763,0.0157167,-57.559832347,0.114758,-10139.2,56.6762796126,-66.1843,0.1,-57.559832347,5.10768,9.35279e-06,0.967703,50000,594,84.1750841751,100,1
4.40561402787e-13,3.21185e-05,9.68949e-12,33.0559,1.35089e-07,3.64393479516,-58.0627034258,52.5692626451,102.107,0.0137675,-58.0627034258,0.10064,-10254.2,52.5692626451,-66.4094,0.1,-58.0627034258,3.27332,9.43218e-06,0.961272,50000,589,84.8896434635,100,1
6.44725896301e-13,1.44164e-05,5.70536e-13,32.6751,1.71671e-06,3.34130432159,-58.2466622672,266.986972198,179.139,0.181326,-58.2466622672,0.00636516,-10412.8,266.986972198,-108.301,0.1,-58.2466622672,1.52273,9.44822e-06,0.997961,50000,588,85.0340136054,100,1
4.64189154921e-13,5.4021e-05,1.23183e-11,33.0037,1.8771e-07,3.58933815801,-58.4718880925,61.6637974147,141.227,0.0189808,-58.4718880925,0.125953,-10281.6,61.6637974147,-66.5446,0.1,-58.4718880925,5.4625,9.51294e-06,0.961931,50000,584,85.6164383562,100,1
3.8511561921e-13,7.01328e-05,1.25918e-11,33.1904,1.55537e-07,3.56402276135,-57.9700185291,66.5692588409,196.903,0.01616,-57.9700185291,0.135926,-10183.1,66.5692588409,-66.2303,0.1,-57.9700185291,7.28666,9.43218e-06,0.979986,50000,589,84.8896434635,100,1
3.32798132765e-13,7.54044e-05,1.67044e-11,33.3364,1.21607e-07,3.78547943627,-58.1453345539,58.8277025498,183.451,0.0123317,-58.1453345539,0.171774,-10176.7,58.8277025498,-65.3166,0.1,-58.1453345539,7.64644,9.49668e-06,0.963019,50000,585,85.4700854701,100,1
3.06777519198e-13,8.00715e-05,1.47725e-11,33.4178,3.39209e-07,3.64233035813,-58.0097964475,68.4402724079,206.225,0.035153,-58.0097964475,0.158651,-10159.5,68.4402724079,-66.0275,0.1,-58.0097964475,8.29798,9.4162e-06,0.975821,50000,590,84.7457627119,100,1
2.39135584106e-13,5.46938e-05,1.11797e-11,33.6669,2.05108e-07,3.45283035378,-58.1003029547,58.8994252396,151.44,0.021109,-58.1003029547,0.118414,-10230.9,58.8994252396,-66.8433,0.1,-58.1003029547,5.62889,9.48047e-06,0.975697,50000,586,85.3242320819,100,1
2.3833689628e-13,7.38499e-05,1.43039e-11,33.6703,5.59956e-08,3.59655109486,-58.243841711,59.4158176001,173.146,0.00574992,-58.243841711,0.150824,-10223.8,59.4158176001,-65.8008,0.1,-58.243841711,7.58329,9.49668e-06,0.975169,50000,585,85.4700854701,100,1
2.58965030347e-13,1.93797e-05,8.59939e-13,33.5873,1.12285e-06,3.32872297314,-58.9454564554,485.514470968,224.327,0.116993,-58.9454564554,0.00933562,-10486.9,485.514470968,-108.795,0.1,-58.9454564554,2.01922,9.54563e-06,0.994586,50000,582,85.910652921,100,1
1.78350213071e-13,4.66301e-05,1.21329e-11,33.9602,1.03804e-07,3.60293407829,-58.2698121316,59.7586093309,120.952,0.0104172,-58.2698121316,0.12219,-10246.6,59.7586093309,-66.2114,0.1,-58.2698121316,4.67953,9.48047e-06,0.951406,50000,586,85.3242320819,100,1
1.27431005497e-13,5.80884e-05,1.21457e-11,34.2964,2.11591e-07,3.60026551787,-58.2391250804,65.4417710195,151.765,0.0215656,-58.2391250804,0.126169,-10232.8,65.4417710195,-66.6032,0.1,-58.2391250804,5.92045,9.46432e-06,0.964615,50000,587,85.1788756388,100,1
1.51732123391e-13,1.61804e-05,1.04358e-12,34.1218,1.12363e-06,3.32836246121,-59.7588222626,694.835325943,265.088,0.115578,-59.7588222626,0.0110416,-10602.7,694.835325943,-109.588,0.1,-59.7588222626,1.66434,9.66184e-06,0.99383,50000,575,86.9565217391,100,1
1.18096087487e-13,5.76053e-05,1.07529e-11,34.3724,1.55051e-07,3.49071892773,-58.1784972561,51.8714218378,134.22,0.0157912,-58.1784972561,0.111535,-10261.5,51.8714218378,-66.5735,0.1,-58.1784972561,5.86685,9.49668e-06,0.967194,50000,585,85.4700854701,100,1
9.95102486824e-14,1.59029e-05,6.18402e-13,34.5437,1.4461e-06,3.3431096978,-58.3649622834,269.184093607,181.83,0.152052,-58.3649622834,0.00683696,-10430.8,269.184093607,-108.264,0.1,-58.3649622834,1.67214,9.48047e-06,0.996841,50000,586,85.3242320819,100,1
7.76445479999e-14,5.89025e-05,1.30047e-11,34.7918,8.17027e-08,3.56024224592,-57.5863849739,68.2044450347,147.473,0.00833996,-57.5863849739,0.135505,-10097.7,68.2044450347,-65.6614,0.1,-57.5863849739,6.01258,9.38438e-06,0.957928,50000,592,84.4594594595,100,1
1.05332157055e-13,5.76335e-05,9.19328e-12,34.4868,1.56379e-07,3.62858010295,-57.7777718907,47.2912170874,111.252,0.0159564,-57.7777718907,0.0957159,-10216.5,47.2912170874,-66.2334,0.1,-57.7777718907,5.88074,9.43218e-06,0.96243,50000,589,84.8896434635,100,1
1.42709434857e-13,4.55874e-05,7.17135e-12,34.1831,3.9819e-07,3.51790513153,-57.8206807802,62.5443710064,115.589,0.0409759,-57.8206807802,0.0759411,-10226.3,62.5443710064,-68.3881,0.1,-57.8206807802,4.69118,9.4162e-06,0.968977,50000,590,84.7457627119,100,1
1.55896647048e-13,4.93812e-05,9.28285e-12,34.0948,2.42541e-07,3.57476900915,-58.0587767791,56.680294963,122.502,0.0248355,-58.0587767791,0.0973324,-10251.0,56.680294963,-67.1614,0.1,-58.0587767791,5.0565,9.44822e-06,0.967472,50000,588,85.0340136054,100,1
1.73515688309e-13,3.39895e-05,9.06173e-12,33.9877,2.99554e-07,3.50073229041,-58.445648515,55.8942684553,110.319,0.030401,-58.445648515,0.0933338,-10319.4,55.8942684553,-68.0623,0.1,-58.445648515,3.44952,9.51294e-06,0.965447,50000,584,85.6164383562,100,1
1.82676508533e-13,5.7796e-05,1.14223e-11,33.9362,2.79075e-07,3.80288033617,-57.4137045053,57.4153338466,144.697,0.0291012,-57.4137045053,0.124203,-10103.8,57.4153338466,-65.8481,0.1,-57.4137045053,6.02682,9.33707e-06,0.973644,50000,595,84.0336134454,100,1
1.60541303022e-13,4.80039e-05,1.0386e-11,34.0654,9.74879e-08,3.84531752653,-58.3027626112,56.2338788249,112.721,0.00978288,-58.3027626112,0.104587,-10280.2,56.2338788249,-66.9044,0.1,-58.3027626112,4.81718,9.51294e-06,0.954621,50000,584,85.6164383562,100,1
2.30279061698e-13,1.677e-05,8.83774e-13,33.7047,9.17324e-07,3.33625321879,-59.4894762305,484.355374678,223.746,0.0947348,-59.4894762305,0.00942573,-10584.9,484.355374678,-109.435,0.1,-59.4894762305,1.73188,9.64506e-06,0.996074,50000,576,86.8055555556,100,1
1.84323587546e-13,3.02739e-05,7.23566e-12,33.9273,2.92268e-07,3.69358145469,-58.5775646366,53.6180732788,95.8405,0.029443,-58.5775646366,0.0734311,-10377.7,53.6180732788,-68.3738,0.1,-58.5775646366,3.04978,9.56206e-06,0.96328,50000,581,86.0585197935,100,1
1.09783692099e-13,5.07001e-05,1.05104e-11,34.4454,2.28108e-07,3.57831753732,-57.2306156776,51.2030041769,127.056,0.0238193,-57.2306156776,0.114603,-10093.4,51.2030041769,-65.2849,0.1,-57.2306156776,5.29415,9.29022e-06,0.970095,50000,598,83.6120401338,100,1
9.42399359993e-14,6.22369e-05,1.30628e-11,34.5981,2.69906e-07,3.49242012728,-58.4575232109,62.5857208616,170.982,0.0273703,-58.4575232109,0.134329,-10263.2,62.5857208616,-66.8632,0.1,-58.4575232109,6.31123,9.52925e-06,0.96633,50000,583,85.7632933105,100,1
6.73314878134e-14,7.74296e-05,1.62742e-11,34.9343,1.48382e-07,3.65469150483,-57.2770756369,73.3809038814,232.018,0.0156518,-57.2770756369,0.181078,-10002.8,73.3809038814,-65.0542,0.1,-57.2770756369,8.16753,9.30579e-06,0.981605,50000,597,83.7520938023,100,1
3.14754011108e-14,3.02968e-05,3.87111e-12,35.6947,5.95866e-07,3.5171423427,-57.3288384576,57.368071886,105.812,0.0628801,-57.3288384576,0.0431086,-10194.2,57.368071886,-71.7072,0.1,-57.3288384576,3.19713,9.3214e-06,0.983662,50000,596,83.8926174497,100,1
2.68085803402e-14,3.03529e-05,7.7478e-12,35.8552,2.08223e-07,3.5789424217,-57.9612392492,51.073395135,98.1961,0.0213799,-57.9612392492,0.0816831,-10261.2,51.073395135,-67.3276,0.1,-57.9612392492,3.11657,9.43218e-06,0.968477,50000,589,84.8896434635,100,1
4.3999349669e-14,4.52805e-05,9.57634e-12,35.3598,1.41931e-07,3.5628065944,-57.9096578089,49.1335181917,111.507,0.0146519,-57.9096578089,0.102055,-10232.2,49.1335181917,-66.4281,0.1,-57.9096578089,4.67443,9.4162e-06,0.972059,50000,590,84.7457627119,100,1
4.95476096932e-14,1.91207e-05,6.17325e-13,35.241,1.6767e-06,3.35378972954,-58.7013036612,269.08255326,182.602,0.175117,-58.7013036612,0.00673381,-10491.2,269.08255326,-109.053,0.1,-58.7013036612,1.99699,9.54563e-06,0.996961,50000,582,85.910652921,100,1
3.57608494855e-14,3.07768e-05,9.644e-12,35.5671,9.0443e-08,3.57660500837,-58.3054286514,59.9488255965,105.79,0.00912645,-58.3054286514,0.0981997,-10285.7,59.9488255965,-67.0876,0.1,-58.3054286514,3.10563,9.49668e-06,0.958293,50000,585,85.4700854701,100,1
3.05907914725e-14,7.99687e-05,1.48233e-11,35.7232,1.06253e-07,3.52325911304,-58.1326564268,68.7129480857,186.732,0.0108837,-58.1326564268,0.155528,-10175.5,68.7129480857,-66.2459,0.1,-58.1326564268,8.1913,9.46432e-06,0.969443,50000,587,85.1788756388,100,1
2.21598217791e-14,4.69436e-05,9.07169e-12,36.0457,1.37482e-07,3.55019080938,-57.7495586646,58.968697373,121.341,0.0140763,-57.7495586646,0.0950986,-10191.3,58.968697373,-66.9807,0.1,-57.7495586646,4.80639,9.4162e-06,0.964092,50000,590,84.7457627119,100,1
