MaxNormIw,renyi2,VarJ,VarVanillaIw,SamplesThisIter,VarRet,ESSRenyi,VanillaAvgRet,BatchSize,EpsThisIter,J,AvgDiscRet,AvgNormIw,AvgEpLen,MinNormIw,ESSClassic,MinVanillaIw,AvgVanillaIw,VarDiscRet,delta,VarNormIw,AvgRet,IterType,MaxVanillaIw,Bound
0.00102091,nan,17242.2,359.043,50000,3044099.99389,nan,2680.69383477,100,186,727339.0,2680.69383477,2.98686e-05,268.817204301,,6.31878516833,,6.34353,3044099.99389,0.4,7.96e-09,2680.69383477,1,216.821,4024.8
0.00145735,nan,16827.2,84.7541,50000,3540019.34861,nan,2935.71942742,100,170,766049.0,2935.71942742,3.26797e-05,294.117647059,1.08139e-35,3.34191941518,1.36929e-30,4.13803,3540019.34861,0.4,5.28604e-09,2935.71942742,1,184.535,4242.56
0.000682496,nan,20833.6,558.268,50000,3065951.50919,nan,2351.05793967,100,212,711371.0,2351.05793967,2.62055e-05,235.849056604,,3.91057356479,,7.73073,3065951.50919,0.4,6.41482e-09,2351.05793967,1,201.34,4088.1
0.00135836,nan,16736.9,27.0116,50000,3511637.15774,nan,3158.11057351,100,158,762837.0,3158.11057351,3.51617e-05,316.455696203,1.01374e-28,2.31218008772,8.28438e-24,2.87345,3511637.15774,0.4,4.04466e-09,3158.11057351,1,111.007,4161.92
0.000836527,nan,14343.2,99.1419,50000,2809573.07716,nan,3158.16761261,100,158,784067.0,3158.16761261,3.51617e-05,316.455696203,,3.40928562067,,4.47044,2809573.07716,0.4,6.13335e-09,3158.16761261,1,106.355,4173.09
0.000267292,nan,14891.8,15.1459,50000,3189228.61219,nan,3419.93667969,100,146,803634.0,3419.93667969,3.80518e-05,342.465753425,,2.96958603341,,2.61501,3189228.61219,0.4,3.20701e-09,3419.93667969,1,18.3689,4292.37
0.00341036,nan,15173.1,81.4233,50000,3449725.16632,nan,3240.61568755,100,154,777989.0,3240.61568755,3.6075e-05,324.675324675,,8.22915156434,,3.3858,3449725.16632,0.4,9.24355e-09,3240.61568755,1,320.078,4162.46
0.0830129,nan,16860.3,2.59376e+09,50000,3990421.70445,nan,3043.66636242,100,164,781571.0,3043.66636242,3.38753e-05,304.87804878,,12.0000454696,,1030.98,3990421.70445,0.4,2.80023e-06,3043.66636242,1,2.52647e+06,4254.88
0.00041338,nan,15681.5,33.1093,50000,3665939.76821,nan,3199.40247472,100,156,785554.0,3199.40247472,3.56125e-05,320.512820513,,5.34058356293,,3.24537,3665939.76821,0.4,3.98684e-09,3199.40247472,1,37.6713,4237.93
0.0003394,nan,13801.4,31.8379,50000,2483024.96467,nan,3467.76399039,100,144,800491.0,3467.76399039,3.85802e-05,347.222222222,,3.42529917675,,3.27155,2483024.96467,0.4,4.42758e-09,3467.76399039,1,28.7806,4254.31
0.000587865,nan,15691.7,37.8797,50000,3131367.44074,nan,3198.71378095,100,156,761196.0,3198.71378095,3.56125e-05,320.512820513,,3.10382904397,,3.05777,3131367.44074,0.4,5.13809e-09,3198.71378095,1,50.4754,4099.21
0.000258887,nan,14480.6,4.16208,50000,3584057.63124,nan,3728.00455498,100,134,819146.0,3728.00455498,4.14594e-05,373.134328358,,4.39426116936,,1.81904,3584057.63124,0.4,2.16209e-09,3728.00455498,1,11.3587,4326.1
0.00135844,nan,16836.3,63.1205,50000,4095152.01857,nan,2834.07865163,100,176,767833.0,2834.07865163,3.15657e-05,284.090909091,4.69107e-40,5.30169427804,5.27473e-35,3.5493,4095152.01857,0.4,4.99246e-09,2834.07865163,1,152.745,4193.5
0.000190104,nan,12457.0,2.0301,50000,2825106.55307,nan,4094.87485887,100,122,839523.0,4094.87485887,4.55373e-05,409.836065574,1.53926e-18,2.93463630903,5.22137e-14,1.54469,2825106.55307,0.4,1.7643e-09,4094.87485887,1,6.44859,4308.64
0.000347262,nan,5574.96,3.06602,50000,445555.81285,nan,4460.18086159,100,112,860952.0,4460.18086159,4.96032e-05,446.428571429,7.21572e-12,4.71842349712,2.33137e-07,1.60266,445555.81285,0.4,2.93707e-09,4460.18086159,1,11.2199,4232.22
0.000266327,nan,13101.1,6.71805,50000,2758907.18719,nan,3782.93633309,100,132,813583.0,3782.93633309,4.20875e-05,378.787878788,5.59908e-15,2.8863091255,2.70393e-10,2.03251,2758907.18719,0.4,2.88062e-09,3782.93633309,1,12.8616,4210.7
0.000566792,nan,14755.9,15.8308,50000,3543854.96987,nan,3468.4788845,100,144,809633.0,3468.4788845,3.85802e-05,347.222222222,4.22147e-27,3.51332863248,2.93793e-22,2.68499,3543854.96987,0.4,3.26848e-09,3468.4788845,1,39.4459,4303.12
0.000346441,nan,13367.5,8.9328,50000,2788816.18318,nan,3784.67772801,100,132,818410.0,3784.67772801,4.20875e-05,378.787878788,1.88752e-30,6.1722025418,9.90103e-26,2.20771,2788816.18318,0.4,3.24646e-09,3784.67772801,1,18.1726,4304.71
0.000275584,nan,10913.7,3.65944,50000,1933379.48916,nan,4095.67222009,100,122,839284.0,4095.67222009,4.55373e-05,409.836065574,6.20846e-12,4.61349387621,2.36854e-07,1.73726,1933379.48916,0.4,2.51432e-09,4095.67222009,1,10.5136,4304.8
0.000513763,nan,19255.8,154.825,50000,3994067.04226,nan,2625.00823565,100,190,747553.0,2625.00823565,2.92398e-05,263.157894737,,4.09982316533,,5.11298,3994067.04226,0.4,5.06338e-09,2625.00823565,1,89.8387,4176.27
0.000181922,nan,14356.0,1.28869,50000,3257341.86031,nan,4095.75015635,100,122,837104.0,4095.75015635,4.55373e-05,409.836065574,5.55202e-17,2.43651939178,1.75538e-12,1.43975,3257341.86031,0.4,1.28916e-09,4095.75015635,1,5.75182,4350.23
0.000206255,nan,12740.0,2.07462,50000,2808881.93717,nan,4029.55844107,100,124,838769.0,4029.55844107,4.48029e-05,403.225806452,4.54679e-14,2.3756135467,1.57758e-09,1.5545,2808881.93717,0.4,1.72332e-09,4029.55844107,1,7.15634,4345.63
0.00971554,nan,15073.6,579.892,50000,3329713.80436,nan,3200.04343159,100,156,796933.0,3200.04343159,3.56125e-05,320.512820513,,11.9272571896,,4.09281,3329713.80436,0.4,4.39047e-08,3200.04343159,1,1116.57,4242.93
0.000171009,nan,11489.6,2.2184,50000,2528594.91302,nan,4095.77314003,100,122,846101.0,4095.77314003,4.55373e-05,409.836065574,1.41747e-12,2.70829022537,5.00914e-08,1.60923,2528594.91302,0.4,1.7764e-09,4095.77314003,1,6.04321,4337.16
0.000357273,nan,15424.6,9.60053,50000,4028671.82936,nan,3467.76003774,100,144,805772.0,3467.76003774,3.85802e-05,347.222222222,1.97614e-32,2.79350841647,1.13856e-27,2.22282,4028671.82936,0.4,2.89212e-09,3467.76003774,1,20.5845,4264.78
0.000147493,nan,8140.37,0.591744,50000,1249323.2394,nan,4543.67016202,100,110,871145.0,4543.67016202,5.05051e-05,454.545454545,4.97797e-10,1.82163541961,1.26319e-05,1.2816,1249323.2394,0.4,9.18965e-10,4543.67016202,1,3.74273,4353.0
0.000242711,nan,12899.4,8.4948,50000,2553606.78602,nan,3728.06822199,100,134,820064.0,3728.06822199,4.14594e-05,373.134328358,1.09455e-40,2.75817451877,5.94982e-36,2.25367,2553606.78602,0.4,2.87487e-09,3728.06822199,1,13.1934,4304.58
0.000217523,nan,12644.8,1.63579,50000,2871542.61716,nan,4095.72976614,100,122,842217.0,4095.72976614,4.55373e-05,409.836065574,9.71106e-18,4.42694142581,3.16094e-13,1.48223,2871542.61716,0.4,1.54394e-09,4095.72976614,1,7.08033,4338.83
0.000545851,nan,16689.8,34.9604,50000,4301682.51433,nan,3006.10261377,100,166,771886.0,3006.10261377,3.34672e-05,301.204819277,,4.59301019397,,3.09189,4301682.51433,0.4,4.09606e-09,3006.10261377,1,50.4288,4208.46
0.000202112,nan,10734.4,4.04788,50000,1953384.10742,nan,4095.80852531,100,122,841589.0,4095.80852531,4.55373e-05,409.836065574,1.47294e-21,2.57673261993,6.01129e-17,1.85844,1953384.10742,0.4,2.43032e-09,4095.80852531,1,8.2485,4304.77
0.000265934,nan,14326.3,8.18782,50000,2947483.30742,nan,3672.22769566,100,136,807764.0,3672.22769566,4.08497e-05,367.647058824,5.46087e-17,3.66158673992,2.86715e-12,2.14476,2947483.30742,0.4,2.97023e-09,3672.22769566,1,13.9625,4295.67
0.000148115,nan,12802.4,1.44733,50000,2884335.51075,nan,4164.19674964,100,120,846668.0,4164.19674964,4.62963e-05,416.666666667,1.43117e-13,2.43457207771,4.66496e-09,1.50904,2884335.51075,0.4,1.36225e-09,4164.19674964,1,4.82785,4352.99
0.000234229,nan,13887.1,8.41309,50000,2997873.78298,nan,3728.0742906,100,134,816788.0,3728.0742906,4.14594e-05,373.134328358,1.702e-19,2.91033971874,9.181e-15,2.23642,2997873.78298,0.4,2.8913e-09,3728.0742906,1,12.6349,4304.33
0.000135616,nan,11508.8,0.253663,50000,2400278.08296,nan,4462.32808184,100,112,866602.0,4462.32808184,4.96032e-05,446.428571429,1.5403e-08,1.67162398156,0.000345113,1.11138,2400278.08296,0.4,5.05297e-10,4462.32808184,1,3.03854,4383.88
5.61395e-05,nan,2.10506,4.64872e-07,50000,0.0248713132402,nan,4998.92645368,100,100,899807.0,4998.92645368,5.55555e-05,500.0,5.5221e-05,0.557358732756,0.993991,1.00001,0.0248713132402,0.4,1.43475e-15,4998.92645368,1,1.01052,4386.66
0.000135913,nan,8817.58,0.44558,50000,1607305.80902,nan,4543.69029566,100,110,872255.0,4543.69029566,5.05051e-05,454.545454545,1.01466e-07,1.71514953343,0.00241652,1.20283,1607305.80902,0.4,7.85568e-10,4543.69029566,1,3.23692,4353.36
0.000183064,nan,14719.6,3.62117,50000,3791095.23815,nan,3843.12073913,100,130,829692.0,3843.12073913,4.2735e-05,384.615384615,1.05698e-14,3.0404175645,4.53047e-10,1.83173,3791095.23815,0.4,1.97104e-09,3843.12073913,1,7.84655,4352.51
0.000485282,nan,17058.8,91.3386,50000,3658835.36846,nan,2834.16354019,100,176,756918.0,2834.16354019,3.15657e-05,284.090909091,,2.38948841097,,4.30018,3658835.36846,0.4,4.92165e-09,2834.16354019,1,66.1098,4125.48
0.000246723,nan,13157.7,8.61558,50000,2347694.27596,nan,3782.95895917,100,132,809725.0,3782.95895917,4.20875e-05,378.787878788,7.67185e-25,3.17284479159,4.15222e-20,2.27789,2347694.27596,0.4,2.9412e-09,3782.95895917,1,13.3533,4284.47
0.0827348,nan,106848.0,5.22427e+22,50000,196438.861134,nan,67.9036772599,100,6422,438763.0,67.9036772599,8.65082e-07,7.78573653068,,10.000000195,,7.98347e+08,196438.861134,0.4,6.1342e-08,67.9036772599,1,7.63524e+13,3947.39
0.0999631,nan,79658.0,inf,50000,169644.392844,nan,65.1342439425,100,6660,431422.0,65.1342439425,8.34167e-07,7.50750750751,,9.99999854604,,4.54834e+14,169644.392844,0.4,8.33547e-08,65.1342439425,1,5.45054e+19,3948.96
0.0340837,nan,45255.7,9.69121e+11,50000,1337050.09438,nan,398.278039272,100,1226,472070.0,398.278039272,4.53145e-06,40.7830342577,,11.614702912,,15999.6,1337050.09438,0.4,7.77382e-08,398.278039272,1,1.20342e+08,4139.4
0.0273645,nan,58489.6,8.06695e+13,50000,698760.651912,nan,227.564474123,100,2106,522700.0,227.564474123,2.63797e-06,23.7416904084,,23.0598221514,,110369.0,698760.651912,0.4,4.60842e-08,227.564474123,1,1.1449e+09,3913.47
0.00381095,nan,27580.1,70559.1,50000,2718456.13364,nan,1436.63851659,100,346,618188.0,1436.63851659,1.60565e-05,144.50867052,,21.0784001836,,38.0515,2718456.13364,0.4,1.25635e-08,1436.63851659,1,9031.37,4070.56
0.00550296,nan,27473.1,1.56243e+07,50000,2361717.89499,nan,1153.73955779,100,430,614493.0,1153.73955779,1.29199e-05,116.279069767,,18.3630394521,,302.012,2361717.89499,0.4,2.85936e-08,1153.73955779,1,128636.0,4054.4
0.0797313,nan,24826.4,2.11295e+07,50000,2405239.96189,nan,1593.53686748,100,312,637230.0,1593.53686748,1.78063e-05,160.256410256,,10.0000754752,,76.9268,2405239.96189,0.4,1.13208e-06,1593.53686748,1,344456.0,3801.88
0.0794596,nan,19488.7,6.98742e+11,50000,2887281.00101,nan,1944.92683304,100,256,677468.0,1944.92683304,2.17014e-05,195.3125,,12.0000007398,,14129.5,2887281.00101,0.4,1.64831e-06,1944.92683304,1,5.17351e+07,3944.26
0.00632612,nan,19294.6,1435.64,50000,4051107.94651,nan,2374.15007546,100,210,738556.0,2374.15007546,2.6455e-05,238.095238095,,10.9682872484,,6.64168,4051107.94651,0.4,2.27775e-08,2374.15007546,1,1588.21,4185.25
0.000507407,nan,19448.3,235.795,50000,3892852.82453,nan,2352.22960876,100,212,728609.0,2352.22960876,2.62055e-05,235.849056604,,3.21657659515,,6.2612,3892852.82453,0.4,4.1305e-09,2352.22960876,1,121.233,4253.91
0.000545237,nan,20347.9,315.067,50000,4172624.37893,nan,2420.38675475,100,206,710921.0,2420.38675475,2.69687e-05,242.718446602,,3.47477435856,,6.42308,4172624.37893,0.4,5.55439e-09,2420.38675475,1,129.858,4162.47
0.0889245,nan,25812.8,8.21247e+07,50000,3291039.32295,nan,1670.07609747,100,298,649606.0,1670.07609747,1.86428e-05,167.785234899,,10.0000325851,,139.147,3291039.32295,0.4,1.47416e-06,1670.07609747,1,663721.0,4163.04
0.0833327,nan,21101.4,5.92018e+15,50000,3394116.66985,nan,2265.79820937,100,220,714358.0,2265.79820937,2.52525e-05,227.272727273,,11.9999972318,,1.3396e+06,3394116.66985,0.4,2.10376e-06,2265.79820937,1,4.42063e+09,4178.37
0.000658862,nan,16617.4,23.9395,50000,4003195.65474,nan,3284.65836196,100,152,792479.0,3284.65836196,3.65497e-05,328.947368421,,3.84024841258,,2.9737,4003195.65474,0.4,3.6165e-09,3284.65836196,1,53.6053,4300.62
0.00156006,nan,17506.8,17.2253,50000,4554309.57575,nan,3285.36611364,100,152,785668.0,3285.36611364,3.65497e-05,328.947368421,8.5899e-32,3.88495281234,6.10473e-27,2.59754,4554309.57575,0.4,3.41044e-09,3285.36611364,1,110.871,4313.82
0.000880931,nan,13759.8,37.2099,50000,2608938.76579,nan,3420.06557352,100,146,805858.0,3420.06557352,3.80518e-05,342.465753425,,3.82300502492,,3.36357,2608938.76579,0.4,4.76218e-09,3420.06557352,1,77.8696,4243.46
0.000319544,nan,17094.3,24.0878,50000,3866247.63495,nan,3242.65454599,100,154,781977.0,3242.65454599,3.6075e-05,324.675324675,,4.37788729731,,3.07461,3866247.63495,0.4,3.31612e-09,3242.65454599,1,27.2342,4304.37
0.0165916,nan,18740.6,7180.64,50000,3893187.80374,nan,2653.17343489,100,188,727273.0,2653.17343489,2.95508e-05,265.957446809,,11.8856403735,,7.87092,3893187.80374,0.4,1.01217e-07,2653.17343489,1,4419.2,4178.12
0.0837048,nan,21268.4,4.88221e+06,50000,3709522.24596,nan,2307.37660215,100,216,710086.0,2307.37660215,2.57202e-05,231.481481481,,10.0000820174,,42.3398,3709522.24596,0.4,1.80163e-06,2307.37660215,1,137792.0,4140.72
0.000560176,nan,14192.6,37.0817,50000,2792493.17327,nan,3466.83133599,100,144,791808.0,3466.83133599,3.85802e-05,347.222222222,,5.10067317005,,3.14405,2792493.17327,0.4,5.58355e-09,3466.83133599,1,45.6508,4163.86
0.000285612,nan,12532.7,2.28401,50000,2785000.87006,nan,4029.47367258,100,124,839784.0,4029.47367258,4.48029e-05,403.225806452,1.82527e-11,5.3187157811,6.59907e-07,1.6198,2785000.87006,0.4,1.74737e-09,4029.47367258,1,10.326,4345.19
0.056977,nan,19979.2,240316.0,50000,4536155.78124,nan,2598.88325892,100,192,737744.0,2598.88325892,2.89352e-05,260.416666667,,12.0025932741,,13.3612,4536155.78124,0.4,1.12706e-06,2598.88325892,1,26309.8,4304.06
0.000464169,nan,16101.4,45.6791,50000,3495689.36014,nan,3284.7897,100,152,781306.0,3284.7897,3.65497e-05,328.947368421,8.24762e-32,6.27241232903,8.33216e-27,3.69244,3495689.36014,0.4,4.47568e-09,3284.7897,1,46.8927,4254.72
0.000520415,nan,19483.2,296.427,50000,3409094.42594,nan,2518.19373115,100,198,731004.0,2518.19373115,2.80584e-05,252.525252525,,3.62779807858,,6.50929,3409094.42594,0.4,5.50775e-09,2518.19373115,1,120.732,4172.12
0.000420096,nan,20448.2,66.7261,50000,4773341.69926,nan,2626.34306532,100,190,741793.0,2626.34306532,2.92398e-05,263.157894737,,7.27800933106,,4.00635,4773341.69926,0.4,3.55423e-09,2626.34306532,1,57.5603,4303.21
0.0260879,nan,17486.0,11968.7,50000,3850225.97583,nan,2834.69927201,100,176,753156.0,2834.69927201,3.15657e-05,284.090909091,,12.0091576113,,6.78076,3850225.97583,0.4,2.5937e-07,2834.69927201,1,5604.05,4207.53
0.000476887,nan,17060.1,14.3831,50000,4232936.96684,nan,3160.27085734,100,158,784670.0,3160.27085734,3.51617e-05,316.455696203,5.4677e-39,2.86248085158,3.8986e-34,2.50711,4232936.96684,0.4,2.82908e-09,3160.27085734,1,34.0031,4307.28
0.0102918,nan,16859.2,4403.03,50000,3583402.20984,nan,3006.85185477,100,166,765120.0,3006.85185477,3.34672e-05,301.204819277,2.0474e-29,35.7458318035,3.80478e-24,6.21937,3583402.20984,0.4,1.27496e-07,3006.85185477,1,1912.58,4254.55
0.0831945,nan,21349.1,5.12902e+11,50000,4515785.49342,nan,2374.66948452,100,210,726519.0,2374.66948452,2.6455e-05,238.095238095,,12.0000027252,,12783.5,4515785.49342,0.4,2.19661e-06,2374.66948452,1,4.02009e+07,4288.86
0.0294053,nan,17427.0,5878.09,50000,4275754.1927,nan,3242.62958737,100,154,779858.0,3242.62958737,3.6075e-05,324.675324675,5.9822e-28,12.0499008356,7.48697e-23,4.51494,4275754.1927,0.4,3.75272e-07,3242.62958737,1,3680.19,4304.18
0.00155627,nan,17422.4,14.6844,50000,4433095.68778,nan,3374.47342087,100,148,791524.0,3374.47342087,3.75375e-05,337.837837838,2.76081e-28,5.22925723638,1.7021e-23,2.31427,4433095.68778,0.4,3.86332e-09,3374.47342087,1,95.9475,4345.21
0.000505326,nan,15093.4,18.5797,50000,3070415.0033,nan,3420.05829946,100,146,788952.0,3420.05829946,3.80518e-05,342.465753425,2.73621e-23,3.5773742625,1.94868e-18,2.70997,3070415.0033,0.4,3.66318e-09,3420.05829946,1,35.9883,4254.08
0.000205656,nan,14745.5,3.93511,50000,3680577.0364,nan,3784.8207021,100,132,820612.0,3784.8207021,4.20875e-05,378.787878788,,2.19947978816,,1.82345,3680577.0364,0.4,2.09641e-09,3784.8207021,1,8.91008,4306.15
0.0037926,nan,17613.4,191.71,50000,3852061.17235,nan,2835.46422287,100,176,749852.0,2835.46422287,3.15657e-05,284.090909091,,9.23403479505,,4.54664,3852061.17235,0.4,9.24044e-09,2835.46422287,1,546.278,4253.9
0.0153889,nan,18385.1,3003.85,50000,3908365.12222,nan,2835.41242857,100,176,762278.0,2835.41242857,3.15657e-05,284.090909091,,12.0033425941,,5.47994,3908365.12222,0.4,9.96684e-08,2835.41242857,1,2671.58,4247.58
0.000423038,nan,17608.1,42.7309,50000,3779858.65511,nan,3005.32436302,100,166,745164.0,3005.32436302,3.34672e-05,301.204819277,5.21304e-23,3.11187940897,5.22431e-18,3.35395,3779858.65511,0.4,4.25467e-09,3005.32436302,1,42.3952,4148.94
0.053845,nan,19436.8,149453.0,50000,3998917.91478,nan,2836.10129658,100,176,748252.0,2836.10129658,3.15657e-05,284.090909091,,12.0020944079,,11.6465,3998917.91478,0.4,1.09786e-06,2836.10129658,1,19866.6,4303.5
0.000291187,nan,15650.7,15.3286,50000,3598584.58737,nan,3516.78536517,100,142,795507.0,3516.78536517,3.91236e-05,352.112676056,,3.44434857671,,2.68471,3598584.58737,0.4,3.25525e-09,3516.78536517,1,19.9816,4265.34
0.000676363,nan,16786.1,13.5275,50000,3815740.84795,nan,3468.45258575,100,144,787660.0,3468.45258575,3.85802e-05,347.222222222,,3.27336406419,,2.50298,3815740.84795,0.4,3.21391e-09,3468.45258575,1,43.8806,4303.43
0.000256516,nan,16755.2,2.77994,50000,4467410.54205,nan,3728.13854225,100,134,816093.0,3728.13854225,4.14594e-05,373.134328358,9.96084e-19,4.92012306276,4.10295e-14,1.70774,4467410.54205,0.4,1.63846e-09,3728.13854225,1,10.5661,4352.41
0.000336821,nan,11478.6,1.8039,50000,2399235.83633,nan,4163.44075416,100,120,845071.0,4163.44075416,4.62963e-05,416.666666667,3.77287e-21,2.66176390906,1.26997e-16,1.55836,2399235.83633,0.4,1.5921e-09,4163.44075416,1,11.3376,4321.64
0.000595119,nan,15566.2,4.36245,50000,3574860.28628,nan,3673.16215687,100,136,810701.0,3673.16215687,4.08497e-05,367.647058824,5.94284e-18,2.76138275143,2.67465e-13,1.83849,3574860.28628,0.4,2.1537e-09,3673.16215687,1,26.7841,4345.17
0.0042022,nan,18527.1,236.996,50000,4240844.75289,nan,2836.08383417,100,176,765618.0,2836.08383417,3.15657e-05,284.090909091,,10.5151235832,,4.42617,4240844.75289,0.4,1.20535e-08,2836.08383417,1,589.238,4303.89
0.00085048,nan,14349.3,24.0706,50000,3289518.30548,nan,3466.97669079,100,144,807621.0,3466.97669079,3.85803e-05,347.222222222,,3.67676424012,,2.879,3289518.30548,0.4,4.32248e-09,3466.97669079,1,63.466,4248.89
0.000439371,nan,15095.0,11.2255,50000,3949013.29935,nan,3517.51507314,100,142,812651.0,3517.51507314,3.91236e-05,352.112676056,1.21148e-33,3.77115811367,7.33438e-29,2.36857,3949013.29935,0.4,3.06274e-09,3517.51507314,1,26.5998,4303.97
0.000296173,nan,15135.7,16.3393,50000,3321638.48538,nan,3468.58489623,100,144,799166.0,3468.58489623,3.85802e-05,347.222222222,,2.98754168507,,2.71872,3321638.48538,0.4,3.29029e-09,3468.58489623,1,20.8711,4304.78
0.000125151,nan,10014.5,0.270698,50000,1841689.91402,nan,4543.75271751,100,110,869712.0,4543.75271751,5.0505e-05,454.545454545,9.4938e-08,1.48967176389,0.00215825,1.14814,1841689.91402,0.4,5.23796e-10,4543.75271751,1,2.84509,4363.47
0.00033849,nan,16867.4,23.1413,50000,4060367.50957,nan,3200.97116671,100,156,787870.0,3200.97116671,3.56125e-05,320.512820513,1.12543e-38,3.66777522982,9.33941e-34,2.95532,4060367.50957,0.4,3.36035e-09,3200.97116671,1,28.0897,4303.91
0.000189778,nan,6249.92,1.49,50000,595464.06206,nan,4542.85960117,100,110,867162.0,4542.85960117,5.05051e-05,454.545454545,4.38088e-09,2.78183790162,0.000128042,1.47614,595464.06206,0.4,1.74423e-09,4542.85960117,1,5.54674,4313.43
0.000157723,nan,8444.07,0.627374,50000,1226061.68024,nan,4543.80289316,100,110,868582.0,4543.80289316,5.05051e-05,454.545454545,1.14059e-09,3.04514303705,2.95686e-05,1.30928,1226061.68024,0.4,9.3353e-10,4543.80289316,1,4.08879,4353.19
0.000185153,nan,9755.26,0.514141,50000,1801629.1649,nan,4462.43611936,100,112,865317.0,4462.43611936,4.96032e-05,446.428571429,5.02375e-09,1.53150932945,0.000123558,1.21998,1801629.1649,0.4,8.49959e-10,4462.43611936,1,4.55378,4346.04
0.000422531,nan,17452.5,7.4684,50000,4364447.95691,nan,3468.56194495,100,144,791399.0,3468.56194495,3.85803e-05,347.222222222,,3.08382223006,,2.13148,4364447.95691,0.4,2.44679e-09,3468.56194495,1,23.3439,4306.75
0.000265563,nan,11677.0,3.84841,50000,2198734.87931,nan,4094.81646615,100,122,837871.0,4094.81646615,4.55373e-05,409.836065574,2.97462e-27,4.15712028943,1.16931e-22,1.79005,2198734.87931,0.4,2.49049e-09,4094.81646615,1,10.4392,4293.09
5.59565e-05,nan,1.6457,2.17708e-07,50000,0.0152084899967,nan,4999.15652925,100,100,899848.0,4999.15652925,5.55556e-05,500.0,5.52962e-05,0.555908669739,0.995334,1.0,0.0152084899967,0.4,6.71931e-16,4999.15652925,1,1.00722,4386.87
0.00013458,nan,7821.33,0.849632,50000,1065978.12831,nan,4462.40490755,100,112,865446.0,4462.40490755,4.96032e-05,446.428571429,1.0669e-09,1.97785619816,2.84534e-05,1.32287,1065978.12831,0.4,1.19457e-09,4462.40490755,1,3.58912,4345.85
0.000139431,nan,12328.5,0.292019,50000,2400379.81423,nan,4462.42363686,100,112,862140.0,4462.42363686,4.96032e-05,446.428571429,4.52246e-10,2.30814783808,1.03024e-05,1.12999,2400379.81423,0.4,5.62706e-10,4462.42363686,1,3.17632,4383.89
0.000637929,nan,16509.8,80.7934,50000,3235801.32102,nan,3006.75098395,100,166,760672.0,3006.75098395,3.34672e-05,301.204819277,,9.32411445773,,4.19785,3235801.32102,0.4,5.13524e-09,3006.75098395,1,80.0165,4243.65
0.000157084,nan,8379.9,0.741656,50000,1120813.57291,nan,4461.37435767,100,112,861042.0,4461.37435767,4.96032e-05,446.428571429,1.33406e-08,2.69790514668,0.000350484,1.30317,1120813.57291,0.4,1.07453e-09,4461.37435767,1,4.1269,4334.16
0.00047792,nan,14124.6,4.41642,50000,3154601.21369,nan,3783.84489309,100,132,812459.0,3783.84489309,4.20875e-05,378.787878788,3.21648e-28,3.42622054296,1.38117e-23,1.80726,3154601.21369,0.4,2.39518e-09,3783.84489309,1,20.522,4259.07
5.59631e-05,nan,1.19117,2.67297e-07,50000,0.00796269333352,nan,4999.09240368,100,100,899837.0,4999.09240368,5.55556e-05,500.0,5.52641e-05,0.555903466931,0.994746,0.999992,0.00796269333352,0.4,8.25004e-16,4999.09240368,1,1.00733,4386.82
0.0998352,nan,19683.5,2.00963e+10,50000,4758146.61339,nan,2742.24734681,100,182,755036.0,2742.24734681,3.0525e-05,274.725274725,3.35142e-36,10.0000011827,2.72417e-28,2481.2,4758146.61339,0.4,3.04161e-06,2742.24734681,1,8.11502e+06,4303.12
0.000182251,nan,12416.5,1.83406,50000,2451638.46447,nan,4164.28699048,100,120,842787.0,4164.28699048,4.62963e-05,416.666666667,1.48734e-19,3.44942167162,5.08802e-15,1.58374,2451638.46447,0.4,1.56724e-09,4164.28699048,1,6.23461,4352.83
0.000208198,nan,12706.4,1.73576,50000,2558092.12359,nan,4095.86364712,100,122,836544.0,4095.86364712,4.55373e-05,409.836065574,5.9638e-14,3.45273091848,2.00421e-09,1.53034,2558092.12359,0.4,1.53692e-09,4095.86364712,1,6.99675,4335.05
0.000514492,nan,18132.3,13.0194,50000,4477127.40853,nan,3201.02349003,100,156,779060.0,3201.02349003,3.56125e-05,320.512820513,,3.7218913197,,2.52361,4477127.40853,0.4,2.5927e-09,3201.02349003,1,36.4584,4335.28
0.000215579,nan,14215.7,1.66568,50000,3024259.16755,nan,4029.63749353,100,124,829895.0,4029.63749353,4.48029e-05,403.225806452,6.69801e-12,2.69626733132,2.25243e-07,1.50664,3024259.16755,0.4,1.47293e-09,4029.63749353,1,7.24954,4345.49
0.000257334,nan,6550.5,1.83975,50000,627156.716047,nan,4461.36631205,100,112,861288.0,4461.36631205,4.96032e-05,446.428571429,3.51902e-16,2.07916276957,1.07045e-11,1.50887,627156.716047,0.4,1.98826e-09,4461.36631205,1,7.8278,4295.7
0.000571627,nan,13087.3,9.36828,50000,2750670.38696,nan,3727.29539732,100,134,815752.0,3727.29539732,4.14594e-05,373.134328358,5.31356e-35,4.41655248596,2.81089e-30,2.19321,2750670.38696,0.4,3.34767e-09,3727.29539732,1,30.2393,4256.38
0.00025162,nan,15884.0,6.55508,50000,3381771.55223,nan,3728.12121722,100,134,802260.0,3728.12121722,4.14594e-05,373.134328358,1.73988e-13,3.0156146377,8.54447e-09,2.03605,3381771.55223,0.4,2.71799e-09,3728.12121722,1,12.3569,4303.65
