Iteration,EpLenMean,MaxIWNorm,InitialReturnMean,MeanIWNorm,EpThisIter,EpisodesSoFar,EmpiricalD2,ESSClassic,InitialReturnStd,ReturnMeanIW,InitialBound,StdIW,Bound,TimestepsSoFar,MaxIW,ESSRenyi,MinIW,TimeElapsed,StdIWNorm,InitialReturnMax,MeanIW,InitialReturnMin,Weights,MinIWNorm,EpRewMean
80,485.31,0.02596726,2.9296874e-05,0.010354836,100,8000,1.3205756,80.70778,836.9859,5015.4116,4836.749,0.5062632,4997.7705,3064720,2.5967262,75.724556,0.26791716,1388.266351699829,0.0050626323,147.60107,1.0354836,-4852.101,[ 0.096 -0.225 -0.028 ...  0.155  0.501 -1.358],0.0026791715,4852.100955366632
81,480.2,21.092907,-0.00012207031,0.33520988,100,8100,12327.606,1.916684,971.89777,22334.465,4785.7363,239.79446,20647.982,3112740,2109.2908,0.008111875,0.00055329304,1406.1801686286926,2.3979445,198.81592,33.52099,-4800.926,[ 0.096 -0.225 -0.028 ...  0.155  0.502 -1.36 ],5.53293e-06,4800.925574427497
82,388.18,1.3172027,-0.000234375,0.020491906,100,8200,115.62698,2.3886802,1859.0145,5437.364,3865.4312,13.099462,5305.4404,3151558,131.72028,0.86485004,0.0010217343,1427.1310410499573,0.13099462,1121.9604,2.0491908,-3877.6997,[ 0.096 -0.225 -0.032 ...  0.154  0.501 -1.332],1.0217343e-05,3877.6994254330257
83,468.73,0.22682126,-0.00033935547,0.011377367,100,8300,303.58093,11.866939,1100.3864,6211.7573,4670.605,3.1005723,5953.4697,3198431,22.682127,0.32940146,4.3159103e-05,1446.784728527069,0.031005722,314.24365,1.1377367,-4685.429,[ 0.096 -0.225 -0.03  ...  0.154  0.499 -1.338],4.3159102e-07,4685.428786907464
84,463.77,0.103148565,-0.00020507812,0.012954891,100,8400,11.055716,41.883694,1247.8828,5665.8447,4621.3203,1.5260198,5617.0747,3244808,10.314857,9.045095,0.00064527296,1465.2223663330078,0.015260197,363.76025,1.2954891,-4635.988,[ 0.096 -0.225 -0.029 ...  0.154  0.5   -1.361],6.4527294e-06,4635.987480393576
85,470.2,1.0071604,2.4414063e-05,0.02641747,100,8500,6967.1177,4.030539,1181.7982,17068.201,4685.8975,12.890692,15826.798,3291828,100.71605,0.014353137,2.4676594e-05,1484.0348875522614,0.12890692,298.97998,2.6417475,-4700.77,[ 0.096 -0.225 -0.027 ...  0.155  0.502 -1.365],2.4676592e-07,4700.769927755829
86,480.04,17.085386,-0.00060058595,0.17689107,100,8600,3960.5674,1.0716517,979.64996,13608.88,4784.1006,169.9572,12653.288,3339832,1708.5387,0.025248908,2.8397694e-06,1506.3253736495972,1.6995717,200.44043,17.68911,-4799.285,[ 0.096 -0.225 -0.028 ...  0.156  0.505 -1.363],2.8397693e-08,4799.284481347525
87,446.62,0.15983865,-0.00018554687,0.013430637,100,8700,16.825407,29.532364,1501.8982,5195.2764,4450.046,2.0746384,5137.3413,3384494,15.983865,5.9433928,0.012041102,1527.6857924461365,0.020746384,535.5386,1.3430638,-4464.17,[ 0.096 -0.225 -0.028 ...  0.154  0.496 -1.377],0.000120411016,4464.169650856271
88,460.57,0.6399872,8.789063e-05,0.021972928,100,8800,198.77534,5.2354727,1301.5735,6422.4155,4589.447,9.348305,6217.0464,3430551,63.99872,0.5030805,0.00084956223,1544.9844210147858,0.093483046,395.64453,2.1972928,-4604.013,[ 0.096 -0.225 -0.028 ...  0.153  0.495 -1.374],8.495622e-06,4604.013289682266
89,472.43,0.44068283,3.4179688e-05,0.014124095,100,8900,10.4860935,8.936324,1111.8712,5235.0767,4708.028,4.5087256,5186.6885,3477794,44.068283,9.53644,0.018536787,1564.7428603172302,0.045087256,276.78516,1.4124097,-4722.9707,[ 0.096 -0.225 -0.028 ...  0.154  0.499 -1.397],0.00018536787,4722.970670595772
90,467.02,0.7908694,-0.00023925782,0.01594418,100,9000,759.3057,3.8243287,1210.421,6779.0034,4653.913,7.9957128,6371.9795,3524496,79.086945,0.13169926,1.6137717e-05,1582.3931703567505,0.07995713,331.0171,1.594418,-4668.684,[ 0.096 -0.225 -0.029 ...  0.154  0.499 -1.402],1.6137717e-07,4668.683761701466
91,481.23,0.46259764,8.789063e-05,0.016743572,100,9100,158.04013,9.294074,922.04443,6377.7197,4796.3594,5.2307377,6192.3228,3572619,46.259766,0.6327507,0.00043712786,1598.911029100418,0.052307375,188.64795,1.6743573,-4661.245,[ 0.096 -0.225 -0.028 ...  0.154  0.497 -1.401],4.3712785e-06,4811.106917084616
92,470.23,4.622269,2.9296874e-05,0.05270649,100,9200,1918.2859,1.2973561,1180.6577,10761.345,4686.304,45.97259,10109.8955,3619642,462.22693,0.052129872,8.944599e-05,1616.7532291412354,0.45972592,298.56494,5.27065,-4701.178,[ 0.096 -0.225 -0.024 ...  0.154  0.496 -1.399],8.9445984e-07,4701.178113626011
93,490.04,0.0355229,0.00022949219,0.010670858,100,9300,1.6268789,67.94665,698.5257,5115.4023,4884.191,0.73291224,5095.67,3668646,3.55229,61.467392,0.11737793,1637.2763562202454,0.0073291226,100.09473,1.0670857,-4889.68,[ 0.096 -0.225 -0.02  ...  0.155  0.5   -1.381],0.0011737793,4899.661223538984
94,490.03,2.0478923,0.00013671875,0.028720904,100,9400,3273.968,1.865896,699.2199,11596.519,4884.0254,20.82881,10709.549,3717649,204.78925,0.030543976,1.070512e-06,1655.2640569210052,0.20828807,100.217285,2.872091,-4899.527,[ 0.096 -0.225 -0.022 ...  0.155  0.501 -1.385],1.07051195e-08,4899.5268528846445
95,490.03,0.24220435,0.0003125,0.012778786,100,9500,35.08046,11.924052,699.21405,5424.7397,4883.9834,3.4730124,5332.9277,3766652,24.220436,2.8505898,0.0036205892,1675.2994306087494,0.034730125,100.237305,1.2778788,-4899.485,[ 0.096 -0.225 -0.021 ...  0.155  0.502 -1.385],3.620589e-05,4899.484999475176
96,485.18,0.052463915,-8.300781e-05,0.010071183,100,9600,2.2947052,54.115643,844.41,5327.249,4835.616,0.92736673,5304.0,3815170,5.246392,43.578583,0.118814364,1694.2739777565002,0.009273666,148.71533,1.0071183,-4850.964,[ 0.096 -0.225 -0.019 ...  0.155  0.502 -1.375],0.0011881436,4850.963711273134
