VarJ,VarRet,EpsThisIter,VarVanillaIw,AvgNormIw,VanillaAvgRet,ESSClassic,VarNormIw,MaxNormIw,AvgDiscRet,MaxVanillaIw,Delta,AvgVanillaIw,ESSRenyi,AvgEpLen,AvgRet,MinNormIw,IterType,J,eRenyi2,Bound,VarDiscRet,BatchSize,MinVanillaIw
79.61,7235.26678056,100,0.000412048,0.01,4639.56287799,99.9592684779,4.11723e-08,0.0105058,4639.56287799,1.05099,0.1,1.00039,99.9558524569,499.16,4639.56287799,0.009333,1,4640.21,1.00044,3236.01,7235.26678056,100,0.933668
25.5411,665.672634626,100,5.60021e-05,0.01,4646.23036576,99.9944414845,5.60939e-09,0.0101891,4646.23036576,1.01807,0.1,0.999182,99.994731227,500.0,4646.23036576,0.00976255,1,4646.29,1.00005,3243.44,665.672634626,100,0.975456
70.0843,23716.6181619,100,0.00647914,0.01,4634.23968692,99.3748581669,6.35438e-07,0.0109197,4634.23968692,1.10263,0.1,1.00977,99.5376131879,498.36,4634.23968692,0.00433297,1,4643.37,1.00465,3237.47,23716.6181619,100,0.43753
76.0001,12609.9512653,100,0.0047172,0.01,4633.56909807,99.5275635194,4.7948e-07,0.0109162,4633.56909807,1.08275,0.1,0.991874,99.7080055637,498.61,4633.56909807,0.00615873,1,4638.4,1.00293,3233.25,12609.9512653,100,0.610868
62.8288,4886.40098199,100,0.00101647,0.01,4640.41320761,99.8997924226,1.01281e-07,0.0106919,4640.41320761,1.07112,0.1,1.0018,99.9195270151,499.1,4640.41320761,0.00843779,1,4641.59,1.00081,3238.28,4886.40098199,100,0.845301
72.4534,7076.15844902,100,0.00154754,0.01,4634.38501474,99.8455031062,1.56295e-07,0.0105567,4634.38501474,1.05045,0.1,0.995057,99.871217375,498.96,4634.38501474,0.00802817,1,4636.33,1.00129,3231.77,7076.15844902,100,0.798849
149.088,39887.4322938,100,0.00683287,0.01,4621.73799729,99.321643881,6.89902e-07,0.0116669,4621.73799729,1.16109,0.1,0.995195,99.5774674471,497.36,4621.73799729,0.00739977,1,4628.36,1.00424,3221.5,39887.4322938,100,0.736422
76.5063,7713.53508747,100,0.00149001,0.01,4628.48986743,99.8547947351,1.46883e-07,0.0108104,4628.48986743,1.08881,0.1,1.00719,99.8712292652,498.79,4628.48986743,0.00852471,1,4630.39,1.00129,3225.51,7713.53508747,100,0.858597
77.4771,7346.99601693,100,0.0007417,0.01,4633.61521358,99.9271416262,7.36436e-08,0.0106011,4633.61521358,1.0639,0.1,1.00357,99.9259067607,499.21,4633.61521358,0.00893146,1,4634.67,1.00074,3231.82,7346.99601693,100,0.896332
129.563,24338.2937594,100,0.00643675,0.01,4614.02670337,99.3583449634,6.52329e-07,0.0114585,4614.02670337,1.13822,0.1,0.993345,99.5968448563,497.09,4614.02670337,0.00705283,1,4619.99,1.00405,3214.83,24338.2937594,100,0.700589
31.6321,1040.03282237,100,0.000325068,0.01,4641.20005785,99.967568287,3.27671e-08,0.0103886,4641.20005785,1.03472,0.1,0.99602,99.9796312821,500.0,4641.20005785,0.00924435,1,4641.47,1.0002,3237.46,1040.03282237,100,0.920756
66.2204,8218.24286944,100,0.00282121,0.01,4637.90191403,99.7201081396,2.83487e-07,0.0106596,4637.90191403,1.06339,0.1,0.997588,99.8146399901,498.88,4637.90191403,0.00680677,1,4640.99,1.00186,3235.83,8218.24286944,100,0.679035
27.4086,798.873706263,100,0.000318653,0.01,4646.40328312,99.9684102267,3.19271e-08,0.0103584,4646.40328312,1.03483,0.1,0.99903,99.977748578,500.0,4646.40328312,0.00926254,1,4646.69,1.00022,3243.19,798.873706263,100,0.925356
26.0265,696.479334797,100,0.000143785,0.01,4645.61835965,99.9857716279,1.43653e-08,0.0102383,4645.61835965,1.02431,0.1,1.00046,99.9894034172,500.0,4645.61835965,0.00972813,1,4645.77,1.00011,3243.5,696.479334797,100,0.973262
107.155,42349.2154166,100,0.00833346,0.01,4622.36307136,99.1709898587,8.44389e-07,0.0112639,4622.36307136,1.119,0.1,0.99344,99.3971433805,497.45,4622.36307136,0.00494649,1,4633.64,1.00607,3225.6,42349.2154166,100,0.491403
79.4101,7934.98791559,100,0.00170402,0.01,4633.8840967,99.8294475754,1.72589e-07,0.0110745,4633.8840967,1.10041,0.1,0.993643,99.8890321385,498.9,4633.8840967,0.00819318,1,4635.57,1.00111,3231.93,7934.98791559,100,0.81411
24.6741,620.885948026,100,7.50627e-05,0.01,4648.51285012,99.9926007448,7.50456e-09,0.0103051,4648.51285012,1.03063,0.1,1.00011,99.9942663619,500.0,4648.51285012,0.00975876,1,4648.6,1.00006,3245.17,620.885948026,100,0.975988
28.0075,799.465167241,100,0.000101926,0.01,4643.45194977,99.9898891739,1.01903e-08,0.0104491,4643.45194977,1.04503,0.1,1.00012,99.9930744199,500.0,4643.45194977,0.00983092,1,4643.55,1.00007,3239.82,799.465167241,100,0.983206
27.1488,762.685720002,100,0.000155021,0.01,4647.35883636,99.9846488185,1.55074e-08,0.0102315,4647.35883636,1.02297,0.1,0.99983,99.9876871966,500.0,4647.35883636,0.00948815,1,4647.54,1.00012,3243.7,762.685720002,100,0.948654
86.0296,19961.1166803,100,0.00478281,0.01,4630.7050121,99.5291578223,4.77841e-07,0.0109908,4630.7050121,1.09959,0.1,1.00046,99.6706165276,498.52,4630.7050121,0.00589654,1,4636.55,1.0033,3230.64,19961.1166803,100,0.589925
32.3175,1079.69551903,100,0.000160983,0.01,4642.30323864,99.9840041728,1.61345e-08,0.0104225,4642.30323864,1.04108,0.1,0.998876,99.987532263,500.0,4642.30323864,0.00969361,1,4642.48,1.00012,3239.05,1079.69551903,100,0.968271
29.1375,893.70237766,100,0.000189647,0.01,4646.94994365,99.9812775802,1.89543e-08,0.010353,4646.94994365,1.03558,0.1,1.00027,99.9863643168,500.0,4646.94994365,0.00919222,1,4647.15,1.00014,3243.24,893.70237766,100,0.919473
27.3675,763.247179196,100,7.92776e-05,0.01,4644.95227322,99.9921631234,7.924e-09,0.0101788,4644.95227322,1.01812,0.1,1.00024,99.9942425228,500.0,4644.95227322,0.00977046,1,4645.05,1.00006,3242.08,763.247179196,100,0.977279
28.7964,857.760397484,100,0.000206892,0.01,4645.52520871,99.9795467551,2.06854e-08,0.0103074,4645.52520871,1.03084,0.1,1.00009,99.9843979386,500.0,4645.52520871,0.00962138,1,4645.75,1.00016,3243.07,857.760397484,100,0.962225
73.1478,7804.9967152,100,0.0024167,0.01,4636.72418967,99.7567415481,2.46292e-07,0.0106193,4636.72418967,1.05192,0.1,0.990572,99.8671154091,498.95,4636.72418967,0.00802583,1,4638.74,1.00133,3234.98,7804.9967152,100,0.795016
25.2398,654.315043898,100,0.00013513,0.01,4647.61629706,99.986663044,1.34787e-08,0.0104245,4647.61629706,1.04378,0.1,1.00127,99.9912388849,500.0,4647.61629706,0.00979926,1,4647.72,1.00009,3244.53,654.315043898,100,0.981173
24.2459,605.363657588,100,0.000185295,0.01,4647.97414141,99.9817240747,1.84645e-08,0.0103074,4647.97414141,1.03255,0.1,1.00176,99.9872343149,500.0,4647.97414141,0.00955123,1,4648.15,1.00013,3245.43,605.363657588,100,0.956801
39.2149,1770.98617052,100,0.000376933,0.01,4642.77776983,99.9627476019,3.76411e-08,0.010407,4642.77776983,1.04142,0.1,1.00069,99.9673592333,499.64,4642.77776983,0.00897676,1,4643.27,1.00033,3239.1,1770.98617052,100,0.898299
33.9491,1272.2752634,100,0.000331623,0.01,4644.21437164,99.9671632673,3.3186e-08,0.0104916,4644.21437164,1.04878,0.1,0.999643,99.9797742752,499.73,4644.21437164,0.00908125,1,4644.53,1.0002,3240.49,1272.2752634,100,0.907801
25.6153,689.612190139,100,0.000286842,0.01,4646.83139345,99.9715171829,2.87704e-08,0.0101947,4646.83139345,1.01795,0.1,0.998501,99.9845290281,500.0,4646.83139345,0.00882537,1,4647.05,1.00015,3243.4,689.612190139,100,0.881214
39.3904,1683.37553767,100,0.000384248,0.01,4640.0285855,99.9621487649,3.82496e-08,0.0104502,4640.0285855,1.04741,0.1,1.00229,99.9678476747,499.87,4640.0285855,0.00930742,1,4640.47,1.00032,3237.23,1683.37553767,100,0.932871
28.7814,857.049535279,100,0.000147265,0.01,4649.0215319,99.9853993827,1.4741e-08,0.0102797,4649.0215319,1.02747,0.1,0.999508,99.9893199884,500.0,4649.0215319,0.00939223,1,4649.18,1.00011,3246.02,857.049535279,100,0.938761
26.801,734.685521261,100,6.67227e-05,0.01,4645.856816,99.993398908,6.66088e-09,0.0102178,4645.856816,1.02265,0.1,1.00085,99.9936346291,500.0,4645.856816,0.00981901,1,4645.94,1.00006,3243.4,734.685521261,100,0.98274
24.2809,604.063875619,100,0.000224357,0.01,4649.90281341,99.9777996942,2.24407e-08,0.0102787,4649.90281341,1.02776,0.1,0.999889,99.9881043281,500.0,4649.90281341,0.00926704,1,4650.05,1.00012,3246.11,604.063875619,100,0.926601
27.5173,778.880187281,100,0.00013134,0.01,4646.16024468,99.9870067609,1.31296e-08,0.0103221,4646.16024468,1.03238,0.1,1.00017,99.9892365598,500.0,4646.16024468,0.00963129,1,4646.31,1.00011,3243.26,778.880187281,100,0.96329
30.4805,949.435708548,100,5.79301e-05,0.01,4646.08187125,99.9942972057,5.7854e-09,0.0102141,4646.08187125,1.02208,0.1,1.00066,99.9934677577,500.0,4646.08187125,0.00967833,1,4646.19,1.00007,3242.52,949.435708548,100,0.968469
50.0134,3240.17214931,100,0.000686238,0.01,4643.67412108,99.9321513715,6.85866e-08,0.0103526,4643.67412108,1.03555,0.1,1.00027,99.943764857,499.47,4643.67412108,0.00844735,1,4644.5,1.00056,3240.77,3240.17214931,100,0.844964
32.3331,1092.52718545,100,0.000267691,0.01,4644.68486446,99.9735691969,2.66617e-08,0.010622,4644.68486446,1.06434,0.1,1.00201,99.9811446463,500.0,4644.68486446,0.00945138,1,4644.93,1.00019,3241.76,1092.52718545,100,0.947041
28.2327,832.62626258,100,0.000184608,0.01,4648.89088457,99.9816797789,1.85085e-08,0.0103444,4648.89088457,1.03311,0.1,0.99871,99.989141213,500.0,4648.89088457,0.00948009,1,4649.05,1.00011,3245.22,832.62626258,100,0.946786
28.7588,874.733036259,100,0.000343893,0.01,4650.36471333,99.9659646273,3.43774e-08,0.010532,4650.36471333,1.05338,0.1,1.00017,99.9790593139,500.0,4650.36471333,0.00935194,1,4650.64,1.00021,3246.75,874.733036259,100,0.935356
25.9642,686.75852674,100,7.57548e-05,0.01,4644.62401068,99.992492839,7.58371e-09,0.0102482,4644.62401068,1.02426,0.1,0.999457,99.9932770481,500.0,4644.62401068,0.00966209,1,4644.72,1.00007,3242.65,686.75852674,100,0.965684
30.7477,976.043137879,100,0.000323205,0.01,4640.66741825,99.9680136967,3.23284e-08,0.0104928,4640.66741825,1.04915,0.1,0.999877,99.9778200718,500.0,4640.66741825,0.00944526,1,4640.99,1.00022,3238.41,976.043137879,100,0.94441
23.4101,565.452537371,100,0.000125802,0.01,4649.09018137,99.9875576993,1.25723e-08,0.0102525,4649.09018137,1.02557,0.1,1.00031,99.9890220297,500.0,4649.09018137,0.00961654,1,4649.22,1.00011,3246.08,565.452537371,100,0.961955
24.83,635.749119561,100,0.000124089,0.01,4648.154591,99.9876799718,1.24083e-08,0.0102172,4648.154591,1.02175,0.1,1.00002,99.989427254,500.0,4648.154591,0.00973173,1,4648.3,1.00011,3245.55,635.749119561,100,0.973197
26.9685,756.802379303,100,0.00012895,0.01,4646.65896445,99.9871975351,1.2929e-08,0.0102309,4646.65896445,1.02174,0.1,0.998686,99.9890101114,500.0,4646.65896445,0.00949895,1,4646.82,1.00011,3242.86,756.802379303,100,0.948647
51.1974,3124.62535279,100,0.000467599,0.01,4640.95705724,99.9536723762,4.6804e-08,0.010315,4640.95705724,1.03101,0.1,0.999528,99.9601642097,499.58,4640.95705724,0.00895878,1,4641.56,1.0004,3238.39,3124.62535279,100,0.895455
31.1413,1018.22910968,100,0.000228527,0.01,4644.64157212,99.9773907715,2.28518e-08,0.0103235,4644.64157212,1.03237,0.1,1.00002,99.9843979386,500.0,4644.64157212,0.00939902,1,4644.86,1.00016,3240.86,1018.22910968,100,0.939922
31.8937,1054.44040461,100,0.000171916,0.01,4644.84942823,99.9829346992,1.72235e-08,0.0102557,4644.84942823,1.02462,0.1,0.999075,99.9857326839,500.0,4644.84942823,0.00968209,1,4645.05,1.00014,3241.37,1054.44040461,100,0.967314
26.513,720.858887289,100,0.000435163,0.01,4645.01338722,99.9568724306,4.35648e-08,0.0104038,4645.01338722,1.0398,0.1,0.999444,99.9796312821,500.0,4645.01338722,0.00903934,1,4645.26,1.0002,3241.17,720.858887289,100,0.903431
23.9178,588.993772716,100,0.000140927,0.01,4649.21626709,99.9860082768,1.4133e-08,0.0102841,4649.21626709,1.02694,0.1,0.998574,99.989796726,500.0,4649.21626709,0.0095556,1,4649.34,1.0001,3245.32,588.993772716,100,0.954198
81.666,11432.1313599,100,0.00200958,0.01,4639.42961228,99.8009980868,2.01398e-07,0.0106473,4639.42961228,1.06356,0.1,0.998906,99.8497363244,498.88,4639.42961228,0.00752276,1,4641.92,1.0015,3237.76,11432.1313599,100,0.751453
31.1112,1009.4167453,100,0.000378725,0.01,4641.78991932,99.9624674449,3.79318e-08,0.0104397,4641.78991932,1.04315,0.1,0.999217,99.9736616859,500.0,4641.78991932,0.00937275,1,4642.14,1.00026,3238.97,1009.4167453,100,0.936542
28.0616,805.439159531,100,0.000125912,0.01,4648.11581271,99.9875019287,1.26189e-08,0.0103459,4648.11581271,1.03345,0.1,0.998901,99.989141213,500.0,4648.11581271,0.0096775,1,4648.25,1.00011,3244.21,805.439159531,100,0.966686
32.6957,1150.23008891,100,0.000471216,0.01,4642.75364325,99.9534717556,4.70395e-08,0.0102888,4642.75364325,1.02978,0.1,1.00087,99.9670733185,500.0,4642.75364325,0.00862692,1,4643.22,1.00033,3239.73,1150.23008891,100,0.863445
24.1178,594.726210668,100,0.000117761,0.01,4648.81856276,99.9883273823,1.17851e-08,0.0102355,4648.81856276,1.02316,0.1,0.999616,99.9930982585,500.0,4648.81856276,0.00968722,1,4648.92,1.00007,3245.61,594.726210668,100,0.96835
22.6491,520.921691381,100,4.92266e-05,0.01,4649.66268222,99.9951406102,4.92194e-09,0.0102173,4649.66268222,1.0218,0.1,1.00007,99.9951841766,500.0,4649.66268222,0.00982773,1,4649.73,1.00005,3246.1,520.921691381,100,0.982845
23.0562,544.459100599,100,6.51764e-05,0.01,4650.20645307,99.9935108021,6.53444e-09,0.0101597,4650.20645307,1.01466,0.1,0.998714,99.9943378794,500.0,4650.20645307,0.00972079,1,4650.28,1.00006,3246.69,544.459100599,100,0.970829
78.2948,9569.93258216,100,0.00261549,0.01,4638.29492074,99.7454110017,2.57793e-07,0.0107294,4638.29492074,1.08073,0.1,1.00726,99.8231682443,499.22,4638.29492074,0.00783547,1,4640.98,1.00177,3236.25,9569.93258216,100,0.789234
55.6051,5196.45728854,100,0.00205781,0.01,4637.75952425,99.7953779123,2.0712e-07,0.0105817,4637.75952425,1.05474,0.1,0.996763,99.85855587,499.36,4637.75952425,0.00716903,1,4639.91,1.00142,3234.93,5196.45728854,100,0.714582
27.0248,743.880644384,100,0.000208736,0.01,4644.38328289,99.9792870257,2.08937e-08,0.0103173,4644.38328289,1.03123,0.1,0.999517,99.987508427,500.0,4644.38328289,0.00959166,1,4644.55,1.00012,3240.99,743.880644384,100,0.958702
22.5061,523.402551349,100,0.000250646,0.01,4648.97409165,99.9750310676,2.52005e-08,0.0102319,4648.97409165,1.02043,0.1,0.997299,99.9883426906,500.0,4648.97409165,0.00933565,1,4649.13,1.00012,3245.39,523.402551349,100,0.931043
25.2284,648.428955293,100,8.70174e-05,0.01,4650.61420412,99.9914208194,8.67953e-09,0.0102314,4650.61420412,1.02445,0.1,1.00128,99.9937061457,500.0,4650.61420412,0.00978045,1,4650.71,1.00006,3246.73,648.428955293,100,0.979295
29.669,907.473847637,100,0.000195052,0.01,4645.23038202,99.9805954893,1.9563e-08,0.010411,4645.23038202,1.03956,0.1,0.998523,99.9867576018,500.0,4645.23038202,0.00961465,1,4645.41,1.00013,3241.71,907.473847637,100,0.960045
32.4138,1224.92659309,100,0.00050079,0.01,4644.57596825,99.950344175,5.01855e-08,0.0105239,4644.57596825,1.05127,0.1,0.998938,99.9671209709,499.94,4644.57596825,0.00868678,1,4645.02,1.00033,3242.36,1224.92659309,100,0.867756
21.9899,490.297254517,100,2.27259e-05,0.01,4648.53761036,99.9977753817,2.27399e-09,0.0101142,4648.53761036,1.01111,0.1,0.999691,99.9980688468,500.0,4648.53761036,0.00986472,1,4648.57,1.00002,3244.64,490.297254517,100,0.986168
22.6938,527.296395513,100,0.000120405,0.01,4646.02203066,99.988073768,1.20534e-08,0.0102712,4646.02203066,1.02658,0.1,0.999466,99.9896894596,500.0,4646.02203066,0.00965022,1,4646.15,1.0001,3243.57,527.296395513,100,0.964507
45.9636,2864.09622224,100,0.000939953,0.01,4642.9795871,99.9066112338,9.44069e-08,0.0104459,4642.9795871,1.04231,0.1,0.997818,99.9349540652,499.59,4642.9795871,0.00826292,1,4643.96,1.00065,3241.41,2864.09622224,100,0.824488
29.9586,918.463051844,100,0.000152806,0.01,4645.30161449,99.9849000485,1.52792e-08,0.0102949,4645.30161449,1.02954,0.1,1.00005,99.9865192469,500.0,4645.30161449,0.00971233,1,4645.49,1.00013,3242.59,918.463051844,100,0.97128
26.3236,717.861798991,100,0.000146563,0.01,4649.94991244,99.9854669091,1.4673e-08,0.0101725,4649.94991244,1.01667,0.1,0.999428,99.9872104792,500.0,4649.94991244,0.00946779,1,4650.13,1.00013,3246.16,717.861798991,100,0.946238
21.0923,454.216171462,100,7.36438e-05,0.01,4651.89876705,99.9926848943,7.35453e-09,0.010245,4651.89876705,1.02519,0.1,1.00067,99.9937776623,500.0,4651.89876705,0.0097885,1,4651.99,1.00006,3248.0,454.216171462,100,0.979505
27.0762,753.17250228,100,9.26086e-05,0.01,4644.94671233,99.9908219371,9.27734e-09,0.0102004,4644.94671233,1.01914,0.1,0.999111,99.9918109925,500.0,4644.94671233,0.00967126,1,4645.07,1.00008,3242.82,753.17250228,100,0.966266
30.3106,982.24171243,100,0.000503496,0.01,4645.43534575,99.9502745057,5.02502e-08,0.0104919,4645.43534575,1.05022,0.1,1.00099,99.9746386968,500.0,4645.43534575,0.00933748,1,4645.8,1.00025,3242.03,982.24171243,100,0.934672
20.5131,438.036136543,100,0.000142604,0.01,4650.01795198,99.9858266449,1.429e-08,0.0102616,4650.01795198,1.0251,0.1,0.998963,99.9922400775,500.0,4650.01795198,0.00949305,1,4650.15,1.00008,3247.02,438.036136543,100,0.948321
25.6057,674.461792618,100,5.27119e-05,0.01,4648.82947087,99.9947901642,5.26949e-09,0.0101731,4648.82947087,1.01747,0.1,1.00016,99.9950292197,500.0,4648.82947087,0.0097366,1,4648.91,1.00005,3246.38,674.461792618,100,0.973817
63.6567,6848.84743976,100,0.0016626,0.01,4639.95269469,99.8355507136,1.66365e-07,0.0106933,4639.95269469,1.06899,0.1,0.999684,99.871395729,499.24,4639.95269469,0.00745644,1,4642.03,1.00129,3238.62,6848.84743976,100,0.745409
25.2151,656.521331458,100,0.000105972,0.01,4652.14926567,99.9895137891,1.0598e-08,0.0103598,4652.14926567,1.03594,0.1,0.999959,99.9926691661,500.0,4652.14926567,0.0096865,1,4652.27,1.00007,3248.74,656.521331458,100,0.96861
24.0057,595.129668053,100,0.000203533,0.01,4647.59003207,99.9797589509,2.04447e-08,0.0102324,4647.59003207,1.02095,0.1,0.997762,99.9882592636,500.0,4647.59003207,0.00957304,1,4647.75,1.00012,3243.97,595.129668053,100,0.955162
26.752,753.500225724,100,0.000253002,0.01,4646.55106452,99.9749192141,2.53003e-08,0.0102772,4646.55106452,1.02771,0.1,0.999998,99.9819549704,500.0,4646.55106452,0.0093374,1,4646.81,1.00018,3244.72,753.500225724,100,0.933738
24.6603,629.330138936,100,8.59289e-05,0.01,4650.80447718,99.99147288,8.60424e-09,0.0101885,4650.80447718,1.01817,0.1,0.99934,99.9935988709,500.0,4650.80447718,0.00967125,1,4650.9,1.00006,3248.0,629.330138936,100,0.966487
25.2934,657.267500723,100,0.000143357,0.01,4648.18217255,99.9858091648,1.43237e-08,0.0102435,4648.18217255,1.02478,0.1,1.00042,99.9894034172,500.0,4648.18217255,0.00951706,1,4648.33,1.00011,3244.48,657.267500723,100,0.952106
24.0548,593.226714816,100,8.68188e-05,0.01,4650.35828223,99.9913990996,8.6882e-09,0.0103727,4650.35828223,1.03689,0.1,0.999636,99.9935631127,500.0,4650.35828223,0.00977966,1,4650.45,1.00006,3247.95,593.226714816,100,0.97761
33.2579,1152.95530112,100,0.000193088,0.01,4642.31917373,99.9808589158,1.93662e-08,0.0102544,4642.31917373,1.02392,0.1,0.998517,99.9861497991,500.0,4642.31917373,0.00952842,1,4642.53,1.00014,3238.63,1152.95530112,100,0.951429
24.8049,630.864116686,100,0.000120664,0.01,4648.82812079,99.9880057498,1.20934e-08,0.010204,4648.82812079,1.01926,0.1,0.998886,99.9943855577,500.0,4648.82812079,0.00959356,1,4648.92,1.00006,3245.0,630.864116686,100,0.958288
22.2154,503.80832677,100,0.000114318,0.01,4648.05882788,99.9886248616,1.14562e-08,0.0102038,4648.05882788,1.01929,0.1,0.998934,99.9926214894,500.0,4648.05882788,0.00966776,1,4648.17,1.00007,3244.61,503.80832677,100,0.965745
25.0296,641.665168809,100,0.000105666,0.01,4643.46807137,99.9895534064,1.05414e-08,0.0102799,4643.46807137,1.02922,0.1,1.0012,99.9918825064,500.0,4643.46807137,0.00974203,1,4643.59,1.00008,3241.44,641.665168809,100,0.975368
34.0836,1236.46085934,100,0.000293438,0.01,4647.71979867,99.9710072582,2.93432e-08,0.0105257,4647.71979867,1.05258,0.1,1.00001,99.9768668296,500.0,4647.71979867,0.00929998,1,4648.04,1.00023,3244.25,1236.46085934,100,0.930007
26.5652,723.245511691,100,0.000119642,0.01,4643.46418431,99.9881509799,1.19521e-08,0.0103,4643.46418431,1.03053,0.1,1.00051,99.9898920741,500.0,4643.46418431,0.00971758,1,4643.6,1.0001,3240.73,723.245511691,100,0.972251
23.9497,584.136630401,100,6.35975e-05,0.01,4649.41713618,99.9937077484,6.35631e-09,0.0102413,4649.41713618,1.02441,0.1,1.00027,99.9939564543,500.0,4649.41713618,0.00980975,1,4649.5,1.00006,3246.33,584.136630401,100,0.98124
26.3563,720.022002365,100,0.000313383,0.01,4648.30588199,99.9690918643,3.12169e-08,0.0104916,4648.30588199,1.0512,0.1,1.00194,99.9847197043,500.0,4648.30588199,0.00910605,1,4648.52,1.00015,3245.66,720.022002365,100,0.912373
26.3154,718.146050549,100,9.47903e-05,0.01,4650.05048067,99.9906273032,9.47262e-09,0.0102009,4650.05048067,1.02044,0.1,1.00034,99.990130445,500.0,4650.05048067,0.0097248,1,4650.19,1.0001,3246.14,718.146050549,100,0.972809
33.7392,1208.70641717,100,0.000445518,0.01,4644.05276946,99.9558005882,4.46786e-08,0.010409,4644.05276946,1.03942,0.1,0.99858,99.9724464064,500.0,4644.05276946,0.00913222,1,4644.44,1.00028,3240.51,1208.70641717,100,0.911925
23.6722,572.488779992,100,0.000111043,0.01,4645.76673821,99.9890154695,1.11025e-08,0.0104589,4645.76673821,1.04597,0.1,1.00008,99.9924665405,500.0,4645.76673821,0.00975262,1,4645.87,1.00008,3243.16,572.488779992,100,0.975342
27.7639,796.534517083,100,0.000158114,0.01,4643.28886458,99.9842593873,1.5879e-08,0.0102094,4643.28886458,1.01876,0.1,0.997869,99.9893795804,500.0,4643.28886458,0.00949672,1,4643.45,1.00011,3241.41,796.534517083,100,0.947648
28.4158,847.551331822,100,0.000302957,0.01,4645.50351758,99.9699418701,3.03599e-08,0.0106322,4645.50351758,1.0621,0.1,0.998942,99.9829917277,500.0,4645.50351758,0.00942573,1,4645.73,1.00017,3243.59,847.551331822,100,0.941576
61.3733,6234.48648653,100,0.00169003,0.01,4640.14468631,99.8312828919,1.70704e-07,0.0104679,4640.14468631,1.04156,0.1,0.995004,99.8833825768,499.17,4640.14468631,0.0075916,1,4641.99,1.00117,3238.34,6234.48648653,100,0.755368
25.9381,698.362296799,100,0.000185507,0.01,4649.26972956,99.9816067833,1.85456e-08,0.0103344,4649.26972956,1.03358,0.1,1.00014,99.9886883181,500.0,4649.26972956,0.00932633,1,4649.45,1.00011,3246.98,698.362296799,100,0.932761
78.1663,7307.16649004,100,0.000468948,0.01,4642.39604009,99.9535308634,4.69399e-08,0.0105004,4642.39604009,1.04954,0.1,0.99952,99.9479207561,499.11,4642.39604009,0.00913363,1,4643.15,1.00052,3238.83,7307.16649004,100,0.912924
21.2391,464.298178175,100,0.000166863,0.01,4651.38508371,99.9835211313,1.66506e-08,0.0104271,4651.38508371,1.04383,0.1,1.00107,99.9894510908,500.0,4651.38508371,0.00969104,1,4651.53,1.00011,3247.67,464.298178175,100,0.970143
26.0537,695.291401573,100,7.93505e-05,0.01,4647.94346551,99.9920966432,7.95763e-09,0.0101916,4647.94346551,1.01772,0.1,0.998581,99.9935511933,500.0,4647.94346551,0.00976856,1,4648.04,1.00006,3245.26,695.291401573,100,0.97547
39.071,1791.41364782,100,0.000465272,0.01,4648.14336487,99.9537703109,4.67277e-08,0.0104876,4648.14336487,1.0465,0.1,0.997852,99.9696823511,499.61,4648.14336487,0.00903334,1,4648.63,1.0003,3246.0,1791.41364782,100,0.901393
26.1501,704.73530382,100,0.00016978,0.01,4648.63701674,99.9831932879,1.69806e-08,0.0102411,4648.63701674,1.02404,0.1,0.999924,99.9868648618,500.0,4648.63701674,0.00951486,1,4648.83,1.00013,3244.74,704.73530382,100,0.951414
26.6175,725.124923152,100,0.000102355,0.01,4649.33692945,99.989830212,1.02598e-08,0.0101898,4649.33692945,1.01777,0.1,0.998818,99.9909885898,500.0,4649.33692945,0.00971229,1,4649.46,1.00009,3246.97,725.124923152,100,0.970081
39.2094,1693.42327853,100,0.000294601,0.01,4640.81231322,99.9706997414,2.95876e-08,0.0103349,4640.81231322,1.03126,0.1,0.997842,99.9773315329,499.82,4640.81231322,0.00930934,1,4641.15,1.00023,3237.07,1693.42327853,100,0.928925
23.4912,565.981903445,100,0.000106404,0.01,4650.31260362,99.9895070708,1.06394e-08,0.0102506,4650.31260362,1.02511,0.1,1.00005,99.9905118409,500.0,4650.31260362,0.00974957,1,4650.42,1.00009,3247.27,565.981903445,100,0.975002
27.524,812.878970344,100,0.00032374,0.01,4649.82516055,99.9679476384,3.23614e-08,0.0103448,4649.82516055,1.03468,0.1,1.0002,99.9823363039,500.0,4649.82516055,0.00912592,1,4650.08,1.00018,3246.56,812.878970344,100,0.912771
98.3577,16471.6581114,100,0.00324476,0.01,4635.11881576,99.6700649488,3.34344e-07,0.011182,4635.11881576,1.10158,0.1,0.985132,99.7944535531,498.65,4635.11881576,0.00754766,1,4638.41,1.00206,3234.2,16471.6581114,100,0.743544
20.8243,442.81572474,100,7.04736e-05,0.01,4651.74235756,99.9930194116,7.05518e-09,0.0102073,4651.74235756,1.02016,0.1,0.999445,99.99567289,500.0,4651.74235756,0.00961231,1,4651.81,1.00004,3248.97,442.81572474,100,0.960698
24.2764,624.153754662,100,0.000327964,0.01,4646.44602666,99.9676562242,3.26713e-08,0.0105025,4646.44602666,1.05226,0.1,1.00191,99.9799172687,500.0,4646.44602666,0.00939675,1,4646.7,1.0002,3243.97,624.153754662,100,0.941471
32.0273,1084.78039859,100,0.000253612,0.01,4644.16840012,99.9748871723,2.53567e-08,0.0104609,4644.16840012,1.04618,0.1,1.00009,99.9793572132,500.0,4644.16840012,0.00937847,1,4644.47,1.00021,3241.28,1084.78039859,100,0.93793
