TimestepsSoFar,entropy,surrgain,EpRewMean,ev_tdlam_before,meankl,EpisodesSoFar,DiscEpRewMean,Step_size,TimeElapsed,entloss,EpThisIter,optimgain,EpLenMean
936104,0.41894197,0.01294118,1126.0730513221852,,0.009845663,7964,285.37733234058726,1.0,1752.0282444953918,,11,0.01294118,113.63636363636364
937326,0.41894197,0.034235686,1100.6465483187292,,0.0083357915,7975,386.27978359569204,1.0,1754.431704044342,,11,0.034235686,111.0909090909091
938425,0.41894197,0.020380389,988.8220369524669,,0.0100046955,7986,172.67875463312322,1.0,1757.0822653770447,,11,0.020380389,99.9090909090909
939738,0.41894197,0.020804329,1183.3371575908175,,0.008729566,7997,314.468109217557,1.0,1759.754311800003,,11,0.020804329,119.36363636363636
941044,0.41894197,0.020425001,1176.972235604137,,0.01013809,8008,344.4634669910778,1.0,1763.1945388317108,,11,0.020425001,118.72727272727273
942560,0.41894197,0.036811866,1367.8795157251313,,0.010003572,8019,311.7387742996216,1.0,1765.3579711914062,,11,0.036811866,137.8181818181818
943849,0.41894197,0.018565075,1161.528763296523,,0.010003774,8030,320.82880731062454,1.0,1768.3390510082245,,11,0.018565075,117.18181818181819
944926,0.41894197,0.025420237,968.8490492217203,,0.007168814,8041,161.7857756181197,1.0,1771.7791714668274,,11,0.025420237,97.9090909090909
946379,0.41894197,0.0057147783,1310.6049933958345,,0.0057413755,8052,316.28376665982336,1.0,1774.469887495041,,11,0.0057147783,132.0909090909091
947576,0.41894197,0.008791064,1077.9053428456998,,0.009705731,8063,328.10147987712514,1.0,1776.9699535369873,,11,0.008791064,108.81818181818181
948701,0.41894197,0.01925554,1012.4377035439117,,0.009216855,8074,278.0998605381359,1.0,1779.5990855693817,,11,0.01925554,102.27272727272727
949979,0.41894197,0.028328797,1151.5254394966998,,0.009345443,8085,325.3749067133123,1.0,1782.1575901508331,,11,0.028328797,116.18181818181819
951275,0.41894197,0.024639655,1167.8895582095472,,0.008438051,8096,269.92333342812276,1.0,1784.0886838436127,,11,0.024639655,117.81818181818181
952504,0.41894197,0.022817794,1106.9850092038635,,0.009813473,8107,307.19435899907893,1.0,1785.9409272670746,,11,0.022817794,111.72727272727273
953923,0.41894197,0.011942261,1279.7087251010826,,0.009403494,8118,295.37738756699997,1.0,1789.2273666858673,,11,0.011942261,129.0
955108,0.41894197,0.039941594,1066.9911473923726,,0.009950681,8129,319.01494832472366,1.0,1792.1522634029388,,11,0.039941594,107.72727272727273
956302,0.41894197,0.0042854524,1075.1618690806056,,0.004609448,8140,279.01093717054886,1.0,1794.9497275352478,,11,0.0042854524,108.54545454545455
957571,0.41894197,0.018891484,1143.3460281496075,,0.008739681,8151,326.28505342656916,1.0,1797.3656668663025,,11,0.018891484,115.36363636363636
958800,0.41894197,0.010017665,1106.987835166533,,0.009358405,8162,278.1060455495661,1.0,1800.3780760765076,,11,0.010017665,111.72727272727273
959952,0.41894197,0.020204214,1036.9855986604373,,0.009773019,8173,308.1047704003074,1.0,1803.1531314849854,,11,0.020204214,104.72727272727273
961082,0.41894197,0.019042974,1017.0156289923196,,0.008097336,8184,226.30799198150635,1.0,1806.1270427703857,,11,0.019042974,102.72727272727273
962443,0.41894197,0.01623158,1226.982620524923,,0.009197557,8195,349.0086758353493,1.0,1808.5028965473175,,11,0.01623158,123.72727272727273
963623,0.41894197,0.0049797827,1062.4469212597935,,0.0017388883,8206,261.7413297999989,1.0,1811.3991181850433,,11,0.0049797827,107.27272727272727
964660,0.41894197,0.017712843,932.4898156245062,,0.009619006,8217,265.3972702026367,1.0,1814.3706665039062,,11,0.017712843,94.27272727272727
965953,0.41894197,0.020982033,1165.1601344201526,,0.008700605,8228,354.46204766360194,1.0,1816.6222686767578,,11,0.020982033,117.54545454545455
967192,0.41894197,0.008602071,1116.0818237605554,,0.007881673,8239,329.01149559020996,1.0,1818.7919173240662,,11,0.008602071,112.63636363636364
968293,0.41894197,0.014489,990.653731975573,,0.009949369,8250,299.02555777809835,1.0,1820.9043898582458,,11,0.014489,100.0909090909091
969608,0.41894197,0.012919645,1185.1621503128097,,0.0068279877,8261,388.0987953706221,1.0,1823.1780459880829,,11,0.012919645,119.54545454545455
970722,0.41894197,0.013010039,1002.4728484388655,,0.0089001795,8272,229.94614158977163,1.0,1826.0647430419922,,11,0.013010039,101.27272727272727
971937,0.41894197,0.020168873,1094.2522299565564,,0.009645205,8283,289.0139962109652,1.0,1829.30433177948,,11,0.020168873,110.45454545454545
973251,0.41894197,0.02946916,1184.2582832871287,,0.00985051,8294,326.28601932525635,1.0,1831.800255060196,,11,0.02946916,119.45454545454545
974650,0.41894197,0.019501643,1261.5260897129383,,0.009841112,8305,375.3720350265503,1.0,1834.0564541816711,,11,0.019501643,127.18181818181819
976184,0.41894197,0.020504365,1384.2367377043543,,0.010001025,8316,416.2783093885942,1.0,1837.1090297698975,,11,0.020504365,139.45454545454547
977441,0.41894197,0.020600911,1132.439005935781,,0.009732242,8327,275.3741865158081,1.0,1839.9288306236267,,11,0.020600911,114.27272727272727
978695,0.41894197,0.015906429,1129.7248227417242,,0.007480095,8338,283.57737333124334,1.0,1842.8506615161896,,11,0.015906429,114.0
979817,0.41894197,0.023055445,1009.7122850234712,,0.0096847,8349,305.3832589929754,1.0,1845.12482213974,,11,0.023055445,102.0
981136,0.41894197,0.017979331,1188.7962826197786,,0.009891585,8360,308.10280279679733,1.0,1847.148196220398,,11,0.017979331,119.9090909090909
982268,0.41894197,0.022456918,1018.8020256897825,,0.006741865,8371,271.7420332648537,1.0,1850.3692309856415,,11,0.022456918,102.9090909090909
983441,0.41894197,0.010451466,1056.0725408039798,,0.0075449483,8382,284.4644224860451,1.0,1853.2156558036804,,11,0.010451466,106.63636363636364
984630,0.41894197,0.0065815845,1070.6138079143877,,0.009559194,8393,298.10358931801534,1.0,1855.4545454978943,,11,0.0065815845,108.0909090909091
985970,0.41894197,0.027896773,1207.8837034944206,,0.009635994,8404,279.0140793540261,1.0,1858.327784538269,,11,0.027896773,121.81818181818181
987059,0.41894197,0.03374158,979.715741391238,,0.008912348,8415,281.7507266998291,1.0,1860.412436246872,,11,0.03374158,99.0
988313,0.41894197,0.01792146,1129.7187297126466,,0.009713594,8426,323.5576361742887,1.0,1862.906774520874,,11,0.01792146,114.0
989733,0.41894197,0.020894634,1280.606511456675,,0.009823421,8437,304.4681484049017,1.0,1866.3003461360931,,11,0.020894634,129.0909090909091
990757,0.41894197,0.022719923,920.6462548171716,,0.007491861,8448,216.30955904180354,1.0,1868.9079639911652,,11,0.022719923,93.0909090909091
991981,0.41894197,0.012250867,1102.4438642589682,,0.005100769,8459,326.2827444076538,1.0,1871.5958247184753,,11,0.012250867,111.27272727272727
993239,0.41894197,0.02174068,1133.3675786065867,,0.00542729,8470,267.21727440573954,1.0,1874.0154211521149,,11,0.02174068,114.36363636363636
994442,0.41894197,0.02884522,1083.3483803838042,,0.00997239,8481,261.74070080843836,1.0,1876.9080588817596,,11,0.02884522,109.36363636363636
995598,0.41894197,0.026376506,1040.6177423323259,,0.009653505,8492,285.37808713045985,1.0,1879.511614561081,,11,0.026376506,105.0909090909091
996822,0.41894197,0.044594597,1102.4377111689005,,0.0100265015,8503,323.55485343933105,1.0,1881.9644014835358,,11,0.044594597,111.27272727272727
997914,0.41894197,0.031193478,982.467440043607,,0.00972575,8514,269.93562256206167,1.0,1884.5072002410889,,11,0.031193478,99.27272727272727
999034,0.41894197,0.0021480788,1007.8933130355897,,0.0076319226,8525,272.65070377696645,1.0,1887.2533328533173,,11,0.0021480788,101.81818181818181
1000179,0.41894197,0.020209115,1030.6271610030128,,0.009566752,8536,279.9202840978449,1.0,1889.1167771816254,,11,0.020209115,104.0909090909091
1001429,0.41894197,0.012935193,1126.081881233025,,0.007565413,8547,329.010816747492,1.0,1891.6452026367188,,11,0.012935193,113.63636363636364
1002615,0.41894197,0.02160718,1067.930328909327,,0.01002522,8558,293.56251083720815,1.0,1893.889823436737,,11,0.02160718,107.81818181818181
1003776,0.41894197,0.03062651,1045.1920610719928,,0.009454562,8569,330.8282677043568,1.0,1896.0841174125671,,11,0.03062651,105.54545454545455
1005007,0.41894197,0.0139208175,1108.80957705693,,0.005352919,8580,267.19546257365835,1.0,1898.9937195777893,,11,0.0139208175,111.9090909090909
1006392,0.41894197,0.015758688,1248.7991042263732,,0.009872058,8591,306.28284471685237,1.0,1900.9411239624023,,11,0.015758688,125.9090909090909
1007631,0.41894197,0.021818127,1116.0883550236113,,0.009860704,8602,279.9265932603316,1.0,1903.4018759727478,,11,0.021818127,112.63636363636364
1009068,0.41894197,0.023941912,1296.0595429470993,,0.009790754,8613,365.3675391457298,1.0,1906.7583367824554,,11,0.023941912,130.63636363636363
1010268,0.41894197,0.0074751936,1080.6460045948493,,0.007849749,8624,223.58185317299584,1.0,1909.0239362716675,,11,0.0074751936,109.0909090909091
1011401,0.41894197,0.01989682,1019.7232812876522,,0.009538449,8635,264.4678577076305,1.0,1911.3275439739227,,11,0.01989682,103.0
1012566,0.41894197,0.026970115,1048.8112146927276,,0.009774046,8646,254.46953227303246,1.0,1914.1522688865662,,11,0.026970115,105.9090909090909
1013854,0.41894197,0.028454846,1160.6181822501007,,0.009871093,8657,261.7448645505038,1.0,1917.3902838230133,,11,0.028454846,117.0909090909091
1015095,0.41894197,0.012555181,1117.8919979550988,,0.0050920784,8668,273.5626954165372,1.0,1919.5511910915375,,11,0.012555181,112.81818181818181
1016264,0.41894197,0.034641035,1052.4652000311619,,0.008882225,8679,332.6499905152754,1.0,1922.6558351516724,,11,0.034641035,106.27272727272727
1017433,0.41894197,0.02642153,1052.4387466136977,,0.009763871,8690,249.92225300181997,1.0,1925.2661128044128,,11,0.02642153,106.27272727272727
1018719,0.41894197,0.009219196,1158.7950133506574,,0.0063604284,8701,303.5568239038641,1.0,1928.045739889145,,11,0.009219196,116.9090909090909
1020002,0.41894197,0.017646275,1156.0715635491335,,0.008956353,8712,336.2815543088046,1.0,1929.9763679504395,,11,0.017646275,116.63636363636364
1021414,0.41894197,0.020937197,1273.3373566158502,,0.0076765753,8723,316.2843864614313,1.0,1932.5705630779266,,11,0.020937197,128.36363636363637
1022636,0.41894197,0.008167229,1100.6309947609318,,0.004454202,8734,270.83427593924785,1.0,1935.1002128124237,,11,0.008167229,111.0909090909091
1023843,0.41894197,0.027917355,1086.9908322345534,,0.009076439,8745,295.3780324242332,1.0,1937.6525270938873,,11,0.027917355,109.72727272727273
1025230,0.41894197,0.015495476,1250.6181528690374,,0.009618291,8756,273.5591981194236,1.0,1941.0128059387207,,11,0.015495476,126.0909090909091
1026591,0.41894197,0.02935537,1227.0005199482473,,0.009394808,8767,324.4664486104792,1.0,1944.247390985489,,11,0.02935537,123.72727272727273
1027856,0.41894197,0.014152366,1139.705018876207,,0.0083939275,8778,255.3760999332775,1.0,1947.0521507263184,,11,0.014152366,115.0
1029237,0.41894197,0.009929056,1245.1670209627164,,0.008990394,8789,368.1008837439797,1.0,1950.1311988830566,,11,0.009929056,125.54545454545455
1030425,0.41894197,0.031773943,1069.715946976974,,0.009767722,8800,282.6479413292625,1.0,1952.4458212852478,,11,0.031773943,108.0
1031813,0.41894197,0.014081958,1251.5248918353102,,0.0061159674,8811,332.6461323824796,1.0,1954.7539551258087,,11,0.014081958,126.18181818181819
1033044,0.41894197,0.02435346,1108.8055385954494,,0.00995613,8822,325.3761851570823,1.0,1956.911331653595,,11,0.02435346,111.9090909090909
1034274,0.41894197,0.025672397,1107.8953048920991,,0.010067015,8833,252.65201542594215,1.0,1959.50718998909,,11,0.025672397,111.81818181818181
1035570,0.41894197,0.013575739,1167.9019787434988,,0.0099659385,8844,389.92296452955765,1.0,1961.5460886955261,,11,0.013575739,117.81818181818181
1037127,0.41894197,0.010127769,1405.1513143721277,,0.009638039,8855,503.54086867245763,1.0,1964.0641255378723,,11,0.010127769,141.54545454545453
1038452,0.41894197,0.010920427,1194.2532181000477,,0.009949438,8866,349.9215418208729,1.0,1966.1059260368347,,11,0.010920427,120.45454545454545
1039865,0.41894197,0.025463212,1274.2588757110732,,0.009307634,8877,336.2860962260853,1.0,1968.5758147239685,,11,0.025463212,128.45454545454547
1041119,0.41894197,0.019343192,1129.7219932391429,,0.009612941,8888,269.01648313348943,1.0,1970.562347650528,,11,0.019343192,114.0
1042361,0.41894197,0.016973296,1118.8196164344665,,0.010017095,8899,327.19950060410935,1.0,1972.9237504005432,,11,0.016973296,112.9090909090909
1043773,0.41894197,0.026224166,1273.3507786205846,,0.009997179,8910,302.6513997858221,1.0,1975.5826110839844,,11,0.026224166,128.36363636363637
1044964,0.41894197,0.03148572,1072.4490040935243,,0.009553779,8921,295.3809902017767,1.0,1977.4936110973358,,11,0.03148572,108.27272727272727
1046476,0.41894197,0.03530731,1364.2408639848402,,0.01000988,8932,289.91813815723765,1.0,1980.426339149475,,11,0.03530731,137.45454545454547
1047861,0.41894197,0.008564312,1248.8096830890863,,0.009720575,8943,339.01414290341467,1.0,1983.2859499454498,,11,0.008564312,125.9090909090909
1049196,0.41894197,0.00663924,1203.3457127001666,,0.008979253,8954,383.5544985857877,1.0,1986.2780227661133,,11,0.00663924,121.36363636363636
1050520,0.41894197,0.026487604,1193.3488272351549,,0.009906234,8965,301.74270465157247,1.0,1989.4448726177216,,11,0.026487604,120.36363636363636
1051758,0.41894197,0.013006652,1115.1745019911646,,0.008477935,8976,319.014799118042,1.0,1991.5552587509155,,11,0.013006652,112.54545454545455
1052972,0.41894197,0.010243697,1093.3500624623493,,0.009509944,8987,298.1072569760409,1.0,1994.141206741333,,11,0.010243697,110.36363636363636
1054183,0.41894197,0.02593745,1090.6244775621105,,0.008721328,8998,286.2861380143599,1.0,1996.2492461204529,,11,0.02593745,110.0909090909091
1055470,0.41894197,0.044908635,1159.7097910352338,,0.0098241735,9009,369.9220077341253,1.0,1999.6488888263702,,11,0.044908635,117.0
1056908,0.41894197,0.027442275,1296.9841157327978,,0.009244943,9020,322.64821954206985,1.0,2002.1023361682892,,11,0.027442275,130.72727272727272
1058172,0.41894197,0.027631095,1138.807271305579,,0.009337753,9031,298.10347348993474,1.0,2004.4456536769867,,11,0.027631095,114.9090909090909
1059429,0.41894197,0.025308114,1132.4580102551338,,0.0053948318,9042,268.1067699952559,1.0,2007.0454092025757,,11,0.025308114,114.27272727272727
1060793,0.41894197,0.009137372,1229.7132752418988,,0.006444354,9053,297.19611089879817,1.0,2009.7733438014984,,11,0.009137372,124.0
1061979,0.41894197,0.02305267,1067.90314754914,,0.009706851,9064,272.65042252974075,1.0,2012.598245382309,,11,0.02305267,107.81818181818181
1063020,0.41894197,0.020126116,936.1210349596953,,0.008972561,9075,129.0607755834406,1.0,2015.188016653061,,11,0.020126116,94.63636363636364
1064198,0.41894197,0.025929116,1060.6475132981454,,0.00923742,9086,222.67377272519198,1.0,2017.7937185764313,,11,0.025929116,107.0909090909091
1065399,0.41894197,0.021251014,1081.5356568532686,,0.009763733,9097,295.3767944682728,1.0,2020.20294547081,,11,0.021251014,109.18181818181819
1066431,0.41894197,0.032359652,927.9250576897849,,0.0071175876,9108,119.06036767092618,1.0,2022.0988292694092,,11,0.032359652,93.81818181818181
1067713,0.41894197,0.016382307,1155.167531043064,,0.007784329,9119,259.0151935057207,1.0,2024.7731025218964,,11,0.016382307,116.54545454545455
1068819,0.41894197,0.008636868,995.1722057520666,,0.0032783006,9130,252.64885729009455,1.0,2027.003515958786,,11,0.008636868,100.54545454545455
1069978,0.41894197,0.02474113,1043.356214138619,,0.009953685,9141,286.29067828438497,1.0,2029.110514163971,,11,0.02474113,105.36363636363636
1071137,0.41894197,0.007954906,1043.3503637494416,,0.004290184,9152,271.73760769583964,1.0,2031.739278793335,,11,0.007954906,105.36363636363636
1072364,0.41894197,0.025547188,1105.1866377391016,,0.009658045,9163,398.0999596335671,1.0,2034.4712526798248,,11,0.025547188,111.54545454545455
1073513,0.41894197,0.01981871,1034.2604391017385,,0.009596206,9174,232.64849064566872,1.0,2035.879546403885,,11,0.01981871,104.45454545454545
1074826,0.41894197,0.017604461,1183.3464239913164,,0.009246162,9185,346.280536478216,1.0,2038.5519382953644,,11,0.017604461,119.36363636363636
1076180,0.41894197,0.01361179,1220.6107960325471,,0.00949438,9196,306.28742729533803,1.0,2041.0432169437408,,11,0.01361179,123.0909090909091
1077238,0.41894197,0.029526617,951.5834028922378,,0.009611705,9207,264.4892160242254,1.0,2042.9081950187683,,11,0.029526617,96.18181818181819
1078578,0.41894197,0.013158285,1207.8896315248553,,0.009430278,9218,372.6458771445534,1.0,2045.5347187519073,,11,0.013158285,121.81818181818181
1079759,0.41894197,0.020331657,1063.342211639895,,0.0091935415,9229,255.37871646881104,1.0,2048.3410885334015,,11,0.020331657,107.36363636363636
1081029,0.41894197,0.023865096,1144.259125859666,,0.009299428,9240,324.46440011804754,1.0,2051.8274681568146,,11,0.023865096,115.45454545454545
1082370,0.41894197,0.038135655,1208.8238121363388,,0.007675272,9251,338.10736872933126,1.0,2054.459595680237,,11,0.038135655,121.9090909090909
1083645,0.41894197,0.015107264,1148.8069246723107,,0.0065383203,9262,273.5601097453724,1.0,2056.4263050556183,,11,0.015107264,115.9090909090909
1085034,0.41894197,0.020900093,1252.4288609297328,,0.009701336,9273,329.92154546217483,1.0,2059.6283280849457,,11,0.020900093,126.27272727272727
1086318,0.41894197,0.01623565,1156.9899063504597,,0.009579646,9284,323.55751037597656,1.0,2062.1946969032288,,11,0.01623565,116.72727272727273
1087569,0.41894197,0.021095509,1126.9862949145156,,0.009989858,9295,321.74108297174627,1.0,2064.9249365329742,,11,0.021095509,113.72727272727273
1088770,0.41894197,0.045606207,1081.5394886470813,,0.010044527,9306,268.10321140289307,1.0,2067.484862089157,,11,0.045606207,109.18181818181819
1089966,0.41894197,0.025770407,1076.9902018589519,,0.009770332,9317,279.0167478214611,1.0,2069.344099521637,,11,0.025770407,108.72727272727273
1091169,0.41894197,0.013764722,1083.3598011465272,,0.0032200394,9328,309.9234517704357,1.0,2072.379693508148,,11,0.013764722,109.36363636363636
1092511,0.41894197,0.021318411,1209.7166738158978,,0.009901806,9339,310.83016777038574,1.0,2075.774172782898,,11,0.021318411,122.0
1093739,0.41894197,0.010279869,1106.085933943878,,0.008002827,9350,288.1060950539329,1.0,2078.176702976227,,11,0.010279869,111.63636363636364
1095078,0.41894197,0.017670622,1206.995043387781,,0.00966354,9361,250.8369876688177,1.0,2081.224096059799,,11,0.017670622,121.72727272727273
1096353,0.41894197,0.018677587,1148.8196770621817,,0.009072289,9372,308.1091797568581,1.0,2083.4739582538605,,11,0.018677587,115.9090909090909
1097574,0.41894197,0.011023808,1099.7336211915294,,0.009946379,9383,310.8379032828591,1.0,2086.0706865787506,,11,0.011023808,111.0
1098789,0.41894197,0.012462996,1094.2801780620728,,0.0076475125,9394,304.4709796038541,1.0,2088.5852620601654,,11,0.012462996,110.45454545454545
1100184,0.41894197,0.012729903,1257.9102152404744,,0.009893791,9405,349.0164181969383,1.0,2091.568118572235,,11,0.012729903,126.81818181818181
1101389,0.41894197,0.017485546,1085.2047543569215,,0.008268072,9416,175.40639964017,1.0,2093.4723448753357,,11,0.017485546,109.54545454545455
1102605,0.41894197,0.015195643,1095.1811166914056,,0.009560907,9427,309.9226608276367,1.0,2095.297566175461,,11,0.015195643,110.54545454545455
1103862,0.41894197,0.028956909,1132.468095175864,,0.010018486,9438,336.2920973517678,1.0,2097.8828921318054,,11,0.028956909,114.27272727272727
1105135,0.41894197,0.017810259,1147.0086399947377,,0.009465733,9449,293.56713676452637,1.0,2100.5449755191803,,11,0.017810259,115.72727272727273
1106475,0.41894197,0.034781784,1207.918961255698,,0.009953481,9460,317.2004933790727,1.0,2103.345112323761,,11,0.034781784,121.81818181818181
1107744,0.41894197,0.020869827,1143.374174812942,,0.009809074,9471,276.2954189994118,1.0,2106.1801886558533,,11,0.020869827,115.36363636363636
1108972,0.41894197,0.013613058,1106.094191826349,,0.00947495,9482,274.4752474698153,1.0,2108.743814945221,,11,0.013613058,111.63636363636364
1110204,0.41894197,0.0083624935,1109.7358942634064,,0.009700519,9493,261.7447523637251,1.0,2111.176413297653,,11,0.0083624935,112.0
1111535,0.41894197,0.042179495,1199.7413600183952,,0.009865168,9504,329.92832322554153,1.0,2113.543055295944,,11,0.042179495,121.0
1112755,0.41894197,0.034194596,1098.8271866027528,,0.01008461,9515,295.38463575189763,1.0,2116.4842162132263,,11,0.034194596,110.9090909090909
1114075,0.41894197,0.011785255,1189.7335089336607,,0.006983111,9526,360.83568607677114,1.0,2119.1647913455963,,11,0.011785255,120.0
1115471,0.41894197,0.01899435,1258.826397790307,,0.00977091,9537,363.5624659278176,1.0,2122.0042605400085,,11,0.01899435,126.9090909090909
1116779,0.41894197,0.0055950605,1178.818876481528,,0.009821191,9548,300.8327675732699,1.0,2124.282947778702,,11,0.0055950605,118.9090909090909
1118027,0.41894197,0.029335907,1124.2751181894512,,0.009894688,9559,287.20081121271306,1.0,2127.372009754181,,11,0.029335907,113.45454545454545
1119297,0.41894197,0.009247039,1144.2590967738613,,0.008625259,9570,319.92431129108775,1.0,2130.2099826335907,,11,0.009247039,115.45454545454545
1120711,0.41894197,0.008372903,1275.1726046084218,,0.007861517,9581,252.6534759348089,1.0,2132.8697848320007,,11,0.008372903,128.54545454545453
1121959,0.41894197,0.016405044,1124.2655250582486,,0.007047714,9592,279.9253573851152,1.0,2135.1325607299805,,11,0.016405044,113.45454545454545
1123101,0.41894197,0.017662724,1027.8975227390763,,0.009018988,9603,278.10673548958516,1.0,2137.8408720493317,,11,0.017662724,103.81818181818181
1124412,0.41894197,0.011872138,1181.5380435388656,,0.009086491,9614,298.10578840429133,1.0,2139.4792397022247,,11,0.011872138,119.18181818181819
1125671,0.41894197,0.021095295,1134.2717723213116,,0.009409378,9625,359.01694731278855,1.0,2141.7062468528748,,11,0.021095295,114.45454545454545
1127093,0.41894197,0.033962626,1282.4530852448518,,0.0099013075,9636,376.28768071261317,1.0,2144.5208983421326,,11,0.033962626,129.27272727272728
1128393,0.41894197,0.021765204,1171.5484068866115,,0.009812992,9647,294.47226654399526,1.0,2147.216714859009,,11,0.021765204,118.18181818181819
1129698,0.41894197,0.021788092,1176.0928052150023,,0.008826662,9658,345.379695632241,1.0,2149.492002725601,,11,0.021788092,118.63636363636364
1130732,0.41894197,0.024735266,929.7524277850952,,0.009273466,9669,203.58523819663307,1.0,2152.11416387558,,11,0.024735266,94.0
1132078,0.41894197,0.023655316,1213.3667290129176,,0.009841802,9680,346.28985595703125,1.0,2154.391868829727,,11,0.023655316,122.36363636363636
1133434,0.41894197,0.004818549,1222.4565593856491,,0.0066240574,9691,365.37475377863103,1.0,2157.0861265659332,,11,0.004818549,123.27272727272727
1134572,0.41894197,0.021711906,1024.2729916664377,,0.009589712,9702,302.6532343084162,1.0,2159.4418470859528,,11,0.021711906,103.45454545454545
1135638,0.41894197,0.0069904216,958.8470990339042,,0.0053630737,9713,219.94687565890226,1.0,2160.9822070598602,,11,0.0069904216,96.9090909090909
1137066,0.41894197,0.016774042,1287.9088737094398,,0.009195948,9724,381.744496865706,1.0,2162.8928728103638,,11,0.016774042,129.8181818181818
1138375,0.41894197,0.011395668,1179.731866274301,,0.00652181,9735,265.3813257217407,1.0,2165.709154844284,,11,0.011395668,119.0
1139587,0.41894197,0.043032505,1091.5499887842827,,0.009590012,9746,259.01925078305334,1.0,2168.3597066402435,,11,0.043032505,110.18181818181819
1140904,0.41894197,0.014868885,1187.0028639778548,,0.009678161,9757,366.2860855622725,1.0,2170.884721517563,,11,0.014868885,119.72727272727273
1142071,0.41894197,0.011181757,1050.6469646806388,,0.008627143,9768,306.2938103242354,1.0,2173.664710998535,,11,0.011181757,106.0909090909091
1143260,0.41894197,0.026921496,1070.6358188863242,,0.009772583,9779,268.1089628393,1.0,2175.9550275802612,,11,0.026921496,108.0909090909091
1144577,0.41894197,0.032163918,1187.0194202872358,,0.010066717,9790,310.8360163948753,1.0,2178.6076216697693,,11,0.032163918,119.72727272727273
1145969,0.41894197,0.046357527,1255.1818190451609,,0.0097482065,9801,278.10820215398616,1.0,2181.5016548633575,,11,0.046357527,126.54545454545455
1147119,0.41894197,0.023544986,1035.1975362147448,,0.009829769,9812,249.92785696549848,1.0,2184.1097860336304,,11,0.023544986,104.54545454545455
1148248,0.41894197,0.011614814,1016.0935416965699,,0.009538038,9823,257.20021455938166,1.0,2186.7917811870575,,11,0.011614814,102.63636363636364
1149705,0.41894197,0.021676049,1314.2715478640152,,0.009469165,9834,345.3814334869385,1.0,2190.06516623497,,11,0.021676049,132.45454545454547
1150992,0.41894197,0.02913749,1159.7368069267006,,0.009998848,9845,307.2010563937101,1.0,2192.595093727112,,11,0.02913749,117.0
1152292,0.41894197,0.006656465,1171.5580855824605,,0.0033795035,9856,263.56763501600784,1.0,2195.7573421001434,,11,0.006656465,118.18181818181819
1153630,0.41894197,0.015921282,1206.0994146587816,,0.009208822,9867,279.9289831681685,1.0,2198.307912826538,,11,0.015921282,121.63636363636364
1154934,0.41894197,0.0073474105,1175.1947627955003,,0.00859014,9878,346.29270146109843,1.0,2200.2634756565094,,11,0.0073474105,118.54545454545455
1156196,0.41894197,0.016942384,1137.0357573370693,,0.009809395,9889,203.58909606933594,1.0,2202.9151425361633,,11,0.016942384,114.72727272727273
1157403,0.41894197,0.031516287,1087.028317002186,,0.009735725,9900,233.5847650007768,1.0,2204.91064119339,,11,0.031516287,109.72727272727273
1158696,0.41894197,0.019891627,1165.192037765678,,0.009786728,9911,319.0203158638694,1.0,2207.928559780121,,11,0.019891627,117.54545454545455
1160048,0.41894197,0.013802215,1218.8188479393912,,0.006598612,9922,309.92976717515427,1.0,2210.9807512760162,,11,0.013802215,122.9090909090909
1161471,0.41894197,0.023833156,1283.364002839415,,0.009500608,9933,342.6525135040283,1.0,2213.7128159999847,,11,0.023833156,129.36363636363637
1162760,0.41894197,0.019993683,1161.5447252966792,,0.009942869,9944,387.1952856237238,1.0,2216.3125627040863,,11,0.019993683,117.18181818181819
1163971,0.41894197,0.028015528,1090.6395218831121,,0.008191864,9955,286.29017769206655,1.0,2218.8087923526764,,11,0.028015528,110.0909090909091
1165314,0.41894197,0.014450881,1210.632156882818,,0.007947275,9966,332.6552120555531,1.0,2221.645277261734,,11,0.014450881,122.0909090909091
1166592,0.41894197,0.0115236,1151.5382550686109,,0.00930773,9977,279.92697819796473,1.0,2224.2367537021637,,11,0.0115236,116.18181818181819
1167883,0.41894197,0.020719653,1163.3601952700571,,0.009583595,9988,289.0126054937189,1.0,2226.201703310013,,11,0.020719653,117.36363636363636
1169275,0.41894197,0.03752402,1255.1764082844713,,0.0099515915,9999,329.92509798570114,1.0,2228.9025886058807,,11,0.03752402,126.54545454545455
1170668,0.41894197,0.030485077,1256.0836519462905,,0.009796416,10010,362.64822205630213,1.0,2230.683561563492,,11,0.030485077,126.63636363636364
1171857,0.41894197,0.013131444,1070.6383750536588,,0.007893133,10021,281.74476484818894,1.0,2233.3943297863007,,11,0.013131444,108.0909090909091
1173019,0.41894197,0.020112216,1046.1164064567743,,0.009801494,10032,256.2910293232311,1.0,2235.7182710170746,,11,0.020112216,105.63636363636364
1174520,0.41894197,0.014263657,1354.2684752795724,,0.008500345,10043,378.1047345941717,1.0,2238.1431839466095,,11,0.014263657,136.45454545454547
1175975,0.41894197,0.011897114,1312.4391855612187,,0.0076128663,10054,384.46155556765467,1.0,2240.454606771469,,11,0.011897114,132.27272727272728
1177200,0.41894197,0.023923032,1103.3624426375177,,0.009914158,10065,330.83454643596303,1.0,2243.3233506679535,,11,0.023923032,111.36363636363636
1178416,0.41894197,0.026537977,1095.199869345695,,0.009437226,10076,192.67620572176847,1.0,2245.9527962207794,,11,0.026537977,110.54545454545455
