AvgDiscRet,ESSClassic,BatchSize,Bound,VanillaAvgRet,MinNormIw,AvgEpLen,AvgRet,VarDiscRet,J,VarVanillaIw,VarNormIw,AvgVanillaIw,Delta,VarJ,AvgNormIw,eRenyi2,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,EpsThisIter,IterType,MinVanillaIw
43.9828684366,299.999969474,500,42.4411,43.9828684366,0.00333333,500.0,43.9828684366,259.818724811,45.2669,,5.43914e-20,1.0,0.8,17.299,0.00333333,1.0,1.0,259.818724811,0.00333333,500.0,100,2,1.0
47.2747401579,400.0,500,43.3216,47.2747401579,0.0025,500.0,47.2747401579,327.809744543,45.7689,,5.4346e-20,1.0,0.8,17.5023,0.0025,1.0,1.0,327.809744543,0.0025,500.0,100,2,1.0
46.4316199951,500.000006643,500,43.4107,46.4316199951,0.002,500.0,46.4316199951,326.740769535,45.9014,,5.43187e-20,1.0,0.8,17.602,0.002,1.0,1.0,326.740769535,0.002,500.0,100,1,1.0
46.3229103002,100.0,500,42.4643,46.3229103002,0.01,500.0,46.3229103002,274.14738591,46.3229,,3.50449e-18,1.0,0.8,16.4744,0.01,1.0,1.0,274.14738591,0.01,500.0,100,2,1.0
42.5676247544,200.000000102,500,41.4639,42.5676247544,0.005,500.0,42.5676247544,351.050683568,44.4453,,2.1793e-19,1.0,0.8,17.6918,0.005,1.0,1.0,351.050683568,0.005,500.0,100,2,1.0
45.5612271819,299.999969474,500,42.1299,45.5612271819,0.00333333,500.0,45.5612271819,341.492572884,44.8173,,5.43914e-20,1.0,0.8,17.9342,0.00333333,1.0,1.0,341.492572884,0.00333333,500.0,100,2,1.0
42.9815206463,400.0,500,42.0048,42.9815206463,0.0025,500.0,42.9815206463,257.567475627,44.3583,,5.4346e-20,1.0,0.8,17.4816,0.0025,1.0,1.0,257.567475627,0.0025,500.0,100,2,1.0
44.2825511014,500.000006643,500,42.2381,44.2825511014,0.002,500.0,44.2825511014,292.269036768,44.3432,,5.43187e-20,1.0,0.8,17.3884,0.002,1.0,1.0,292.269036768,0.002,500.0,100,1,1.0
44.8864386106,100.0,500,40.115,44.8864386106,0.01,500.0,44.8864386106,237.333558884,44.8864,,3.50449e-18,1.0,0.8,15.3284,0.01,1.0,1.0,237.333558884,0.01,500.0,100,2,1.0
42.3949540154,200.000000102,500,40.1643,42.3949540154,0.005,500.0,42.3949540154,319.97378687,43.6407,,2.1793e-19,1.0,0.8,16.6559,0.005,1.0,1.0,319.97378687,0.005,500.0,100,2,1.0
43.3699825352,299.999969474,500,40.6902,43.3699825352,0.00333333,500.0,43.3699825352,298.887300286,43.5505,,5.43914e-20,1.0,0.8,16.8403,0.00333333,1.0,1.0,298.887300286,0.00333333,500.0,100,2,1.0
44.167797284,400.0,500,41.2278,44.167797284,0.0025,500.0,44.167797284,267.086153963,43.7048,,5.4346e-20,1.0,0.8,16.6994,0.0025,1.0,1.0,267.086153963,0.0025,500.0,100,2,1.0
43.6052084801,500.000006643,500,41.4693,43.6052084801,0.002,500.0,43.6052084801,280.216891029,43.6849,,5.43187e-20,1.0,0.8,16.6908,0.002,1.0,1.0,280.216891029,0.002,500.0,100,1,1.0
46.7824141737,100.0,500,42.8864,46.7824141737,0.01,500.0,46.7824141737,236.033290616,46.7824,,3.50449e-18,1.0,0.8,15.2864,0.01,1.0,1.0,236.033290616,0.01,500.0,100,2,1.0
46.1919017224,200.000000102,500,43.5641,46.1919017224,0.005,500.0,46.1919017224,296.104606024,46.4872,,2.1793e-19,1.0,0.8,16.2325,0.005,1.0,1.0,296.104606024,0.005,500.0,100,2,1.0
43.2152378093,299.999969474,500,43.0098,43.2152378093,0.00333333,500.0,43.2152378093,228.762583788,45.3965,,5.43914e-20,1.0,0.8,15.9228,0.00333333,1.0,1.0,228.762583788,0.00333333,500.0,100,2,1.0
43.1467919661,400.0,500,42.7672,43.1467919661,0.0025,500.0,43.1467919661,217.625020309,44.8341,,5.4346e-20,1.0,0.8,15.6513,0.0025,1.0,1.0,217.625020309,0.0025,500.0,100,2,1.0
45.954131135,500.000006643,500,42.8872,45.954131135,0.002,500.0,45.954131135,291.739528032,45.0581,,5.43187e-20,1.0,0.8,15.9353,0.002,1.0,1.0,291.739528032,0.002,500.0,100,1,1.0
46.5475241675,100.0,500,42.5915,46.5475241675,0.01,500.0,46.5475241675,247.476881802,46.5475,,3.50449e-18,1.0,0.8,15.6525,0.01,1.0,1.0,247.476881802,0.01,500.0,100,2,1.0
43.2033918975,200.000000102,500,42.0781,43.2033918975,0.005,500.0,43.2033918975,247.766781417,44.8755,,2.1793e-19,1.0,0.8,15.7462,0.005,1.0,1.0,247.766781417,0.005,500.0,100,2,1.0
45.1642557561,299.999969474,500,42.6877,45.1642557561,0.00333333,500.0,45.1642557561,239.046506196,44.9717,,5.43914e-20,1.0,0.8,15.6268,0.00333333,1.0,1.0,239.046506196,0.00333333,500.0,100,2,1.0
43.729397562,400.0,500,42.0498,43.729397562,0.0025,500.0,43.729397562,276.516658069,44.6611,,5.4346e-20,1.0,0.8,15.8706,0.0025,1.0,1.0,276.516658069,0.0025,500.0,100,2,1.0
43.9623501725,500.000006643,500,42.1857,43.9623501725,0.002,500.0,43.9623501725,295.105524374,44.5214,,5.43187e-20,1.0,0.8,16.1248,0.002,1.0,1.0,295.105524374,0.002,500.0,100,1,1.0
42.8249687594,100.0,500,38.7708,42.8249687594,0.01,500.0,42.8249687594,314.173914587,42.825,,3.50449e-18,1.0,0.8,17.6361,0.01,1.0,1.0,314.173914587,0.01,500.0,100,2,1.0
47.5284244099,200.000000102,500,41.657,47.5284244099,0.005,500.0,47.5284244099,315.182382352,45.1767,,2.1793e-19,1.0,0.8,17.8062,0.005,1.0,1.0,315.182382352,0.005,500.0,100,2,1.0
42.3877422042,299.999969474,500,41.3732,42.3877422042,0.00333333,500.0,42.3877422042,226.211739257,44.247,,5.43914e-20,1.0,0.8,16.9633,0.00333333,1.0,1.0,226.211739257,0.00333333,500.0,100,2,1.0
48.8142996631,400.0,500,42.6966,48.8142996631,0.0025,500.0,48.8142996631,339.365041048,45.3889,,5.4346e-20,1.0,0.8,17.4275,0.0025,1.0,1.0,339.365041048,0.0025,500.0,100,2,1.0
46.3338941466,500.000006643,500,43.1698,46.3338941466,0.002,500.0,46.3338941466,340.812992523,45.5779,,5.43187e-20,1.0,0.8,17.6238,0.002,1.0,1.0,340.812992523,0.002,500.0,100,1,1.0
44.446557116,100.0,500,39.5773,44.446557116,0.01,500.0,44.446557116,337.171746135,44.4466,,3.50449e-18,1.0,0.8,18.2702,0.01,1.0,1.0,337.171746135,0.01,500.0,100,2,1.0
47.1741267765,200.000000102,500,42.3672,47.1741267765,0.005,500.0,47.1741267765,303.86778586,45.8103,,2.1793e-19,1.0,0.8,17.8655,0.005,1.0,1.0,303.86778586,0.005,500.0,100,2,1.0
46.5587890995,299.999969474,500,42.5506,46.5587890995,0.00333333,500.0,46.5587890995,334.598928626,46.0598,,5.43914e-20,1.0,0.8,17.9812,0.00333333,1.0,1.0,334.598928626,0.00333333,500.0,100,2,1.0
46.3229516945,400.0,500,43.0865,46.3229516945,0.0025,500.0,46.3229516945,295.421948601,46.1256,,5.4346e-20,1.0,0.8,17.7658,0.0025,1.0,1.0,295.421948601,0.0025,500.0,100,2,1.0
44.7057990436,500.000006643,500,43.1234,44.7057990436,0.002,500.0,44.7057990436,257.436802279,45.8417,,5.43187e-20,1.0,0.8,17.4297,0.002,1.0,1.0,257.436802279,0.002,500.0,100,1,1.0
46.3395448485,100.0,500,41.5226,46.3395448485,0.01,500.0,46.3395448485,345.595362215,46.3395,,3.50449e-18,1.0,0.8,18.497,0.01,1.0,1.0,345.595362215,0.01,500.0,100,2,1.0
44.9516869699,200.000000102,500,42.2395,44.9516869699,0.005,500.0,44.9516869699,251.842328834,45.6456,,2.1793e-19,1.0,0.8,17.2108,0.005,1.0,1.0,251.842328834,0.005,500.0,100,2,1.0
47.0092013975,299.999969474,500,43.3191,47.0092013975,0.00333333,500.0,47.0092013975,291.821373455,46.1001,,5.43914e-20,1.0,0.8,17.152,0.00333333,1.0,1.0,291.821373455,0.00333333,500.0,100,2,1.0
46.3626890136,400.0,500,43.7573,46.3626890136,0.0025,500.0,46.3626890136,275.112887854,46.1658,,5.4346e-20,1.0,0.8,16.9925,0.0025,1.0,1.0,275.112887854,0.0025,500.0,100,2,1.0
42.6150684379,500.000006643,500,43.2828,42.6150684379,0.002,500.0,42.6150684379,258.772362145,45.4556,,5.43187e-20,1.0,0.8,16.8597,0.002,1.0,1.0,258.772362145,0.002,500.0,100,1,1.0
46.5500931498,100.0,500,41.799,46.5500931498,0.01,500.0,46.5500931498,247.377983448,46.5501,,3.50449e-18,1.0,0.8,15.6494,0.01,1.0,1.0,247.377983448,0.01,500.0,100,2,1.0
46.966159103,200.000000102,500,43.269,46.966159103,0.005,500.0,46.966159103,328.923864622,46.7581,,2.1793e-19,1.0,0.8,16.8912,0.005,1.0,1.0,328.923864622,0.005,500.0,100,2,1.0
45.7340623952,299.999969474,500,43.5679,45.7340623952,0.00333333,500.0,45.7340623952,260.681803102,46.4168,,5.43914e-20,1.0,0.8,16.6273,0.00333333,1.0,1.0,260.681803102,0.00333333,500.0,100,2,1.0
45.1431270673,400.0,500,43.6312,45.1431270673,0.0025,500.0,45.1431270673,301.172263253,46.0984,,5.4346e-20,1.0,0.8,16.7986,0.0025,1.0,1.0,301.172263253,0.0025,500.0,100,2,1.0
44.4354039664,500.000006643,500,43.559,44.4354039664,0.002,500.0,44.4354039664,270.300266233,45.7658,,5.43187e-20,1.0,0.8,16.7247,0.002,1.0,1.0,270.300266233,0.002,500.0,100,1,1.0
44.2468834861,100.0,500,40.3001,44.2468834861,0.01,500.0,44.2468834861,258.544774668,44.2469,,3.50449e-18,1.0,0.8,15.9987,0.01,1.0,1.0,258.544774668,0.01,500.0,100,2,1.0
45.7576302499,200.000000102,500,41.3755,45.7576302499,0.005,500.0,45.7576302499,325.219051606,45.0023,,2.1793e-19,1.0,0.8,17.0157,0.005,1.0,1.0,325.219051606,0.005,500.0,100,2,1.0
43.2192607642,299.999969474,500,41.4467,43.2192607642,0.00333333,500.0,43.2192607642,260.000201783,44.4079,,5.43914e-20,1.0,0.8,16.7191,0.00333333,1.0,1.0,260.000201783,0.00333333,500.0,100,2,1.0
47.8919253839,400.0,500,42.7144,47.8919253839,0.0025,500.0,47.8919253839,310.148779582,45.2789,,5.4346e-20,1.0,0.8,16.9907,0.0025,1.0,1.0,310.148779582,0.0025,500.0,100,2,1.0
44.8128797788,500.000006643,500,42.8919,44.8128797788,0.002,500.0,44.8128797788,339.295297389,45.1857,,5.43187e-20,1.0,0.8,17.2674,0.002,1.0,1.0,339.295297389,0.002,500.0,100,1,1.0
44.0252282352,100.0,500,40.0604,44.0252282352,0.01,500.0,44.0252282352,279.103996486,44.0252,,3.50449e-18,1.0,0.8,16.6227,0.01,1.0,1.0,279.103996486,0.01,500.0,100,2,1.0
44.5851072372,200.000000102,500,40.7862,44.5851072372,0.005,500.0,44.5851072372,268.593447993,44.3052,,2.1793e-19,1.0,0.8,16.4678,0.005,1.0,1.0,268.593447993,0.005,500.0,100,2,1.0
45.3509354104,299.999969474,500,41.7805,45.3509354104,0.00333333,500.0,45.3509354104,291.177334264,44.6538,,5.43914e-20,1.0,0.8,16.647,0.00333333,1.0,1.0,291.177334264,0.00333333,500.0,100,2,1.0
44.0344612867,400.0,500,42.0106,44.0344612867,0.0025,500.0,44.0344612867,241.894399805,44.4989,,5.4346e-20,1.0,0.8,16.3641,0.0025,1.0,1.0,241.894399805,0.0025,500.0,100,2,1.0
48.4186241267,500.000006643,500,43.0572,48.4186241267,0.002,500.0,48.4186241267,285.730364133,45.2829,,5.43187e-20,1.0,0.8,16.5306,0.002,1.0,1.0,285.730364133,0.002,500.0,100,1,1.0
43.2118467632,100.0,500,39.0981,43.2118467632,0.01,500.0,43.2118467632,220.859011281,43.2118,,3.50449e-18,1.0,0.8,14.7868,0.01,1.0,1.0,220.859011281,0.01,500.0,100,2,1.0
43.9862771061,200.000000102,500,39.8438,43.9862771061,0.005,500.0,43.9862771061,344.263592755,43.5991,,2.1793e-19,1.0,0.8,16.7298,0.005,1.0,1.0,344.263592755,0.005,500.0,100,2,1.0
44.8067630736,299.999969474,500,40.9354,44.8067630736,0.00333333,500.0,44.8067630736,312.236040546,44.0016,,5.43914e-20,1.0,0.8,17.028,0.00333333,1.0,1.0,312.236040546,0.00333333,500.0,100,2,1.0
45.6598469314,400.0,500,41.7608,45.6598469314,0.0025,500.0,45.6598469314,277.815922998,44.4162,,5.4346e-20,1.0,0.8,16.9334,0.0025,1.0,1.0,277.815922998,0.0025,500.0,100,2,1.0
44.5303987152,500.000006643,500,42.064,44.5303987152,0.002,500.0,44.5303987152,263.122752839,44.439,,5.43187e-20,1.0,0.8,16.7777,0.002,1.0,1.0,263.122752839,0.002,500.0,100,1,1.0
45.9451057208,100.0,500,41.1828,45.9451057208,0.01,500.0,45.9451057208,283.805643672,45.9451,,3.50449e-18,1.0,0.8,16.7621,0.01,1.0,1.0,283.805643672,0.01,500.0,100,2,1.0
44.3221042153,200.000000102,500,41.7661,44.3221042153,0.005,500.0,44.3221042153,295.644559522,45.1336,,2.1793e-19,1.0,0.8,16.9554,0.005,1.0,1.0,295.644559522,0.005,500.0,100,2,1.0
47.8803061544,299.999969474,500,43.2996,47.8803061544,0.00333333,500.0,47.8803061544,307.716808027,46.0492,,5.43914e-20,1.0,0.8,17.1721,0.00333333,1.0,1.0,307.716808027,0.00333333,500.0,100,2,1.0
46.1637227656,400.0,500,43.6966,46.1637227656,0.0025,500.0,46.1637227656,246.108637213,46.0778,,5.4346e-20,1.0,0.8,16.7951,0.0025,1.0,1.0,246.108637213,0.0025,500.0,100,2,1.0
46.8378408013,500.000006643,500,44.1,46.8378408013,0.002,500.0,46.8378408013,265.484053766,46.2298,,5.43187e-20,1.0,0.8,16.6829,0.002,1.0,1.0,265.484053766,0.002,500.0,100,1,1.0
48.7361427821,100.0,500,43.7363,48.7361427821,0.01,500.0,48.7361427821,348.40829497,48.7361,,3.50449e-18,1.0,0.8,18.5721,0.01,1.0,1.0,348.40829497,0.01,500.0,100,2,1.0
45.8967379066,200.000000102,500,43.781,45.8967379066,0.005,500.0,45.8967379066,259.260429883,47.3164,,2.1793e-19,1.0,0.8,17.4015,0.005,1.0,1.0,259.260429883,0.005,500.0,100,2,1.0
45.3715499973,299.999969474,500,43.7815,45.3715499973,0.00333333,500.0,45.3715499973,260.037047662,46.6681,,5.43914e-20,1.0,0.8,16.9861,0.00333333,1.0,1.0,260.037047662,0.00333333,500.0,100,2,1.0
44.596044851,400.0,500,43.6502,44.596044851,0.0025,500.0,44.596044851,248.667593658,46.1501,,5.4346e-20,1.0,0.8,16.6957,0.0025,1.0,1.0,248.667593658,0.0025,500.0,100,2,1.0
46.7204609156,500.000006643,500,44.0282,46.7204609156,0.002,500.0,46.7204609156,297.165009254,46.2642,,5.43187e-20,1.0,0.8,16.7895,0.002,1.0,1.0,297.165009254,0.002,500.0,100,1,1.0
44.993691776,100.0,500,39.4571,44.993691776,0.01,500.0,44.993691776,329.114105491,44.9937,,3.50449e-18,1.0,0.8,18.0506,0.01,1.0,1.0,329.114105491,0.01,500.0,100,2,1.0
44.1069371554,200.000000102,500,40.6354,44.1069371554,0.005,500.0,44.1069371554,319.482234744,44.5503,,2.1793e-19,1.0,0.8,17.9235,0.005,1.0,1.0,319.482234744,0.005,500.0,100,2,1.0
46.1552999857,299.999969474,500,41.8888,46.1552999857,0.00333333,500.0,46.1552999857,261.894682645,45.0853,,5.43914e-20,1.0,0.8,17.3541,0.00333333,1.0,1.0,261.894682645,0.00333333,500.0,100,2,1.0
44.6090707869,400.0,500,42.198,44.6090707869,0.0025,500.0,44.6090707869,301.047203992,44.9662,,5.4346e-20,1.0,0.8,17.3328,0.0025,1.0,1.0,301.047203992,0.0025,500.0,100,2,1.0
45.9341336995,500.000006643,500,42.6838,45.9341336995,0.002,500.0,45.9341336995,281.298207154,45.1598,,5.43187e-20,1.0,0.8,17.2101,0.002,1.0,1.0,281.298207154,0.002,500.0,100,1,1.0
44.6425556072,100.0,500,39.9004,44.6425556072,0.01,500.0,44.6425556072,235.813958071,44.6426,,3.50449e-18,1.0,0.8,15.2793,0.01,1.0,1.0,235.813958071,0.01,500.0,100,2,1.0
43.2366399656,200.000000102,500,40.5864,43.2366399656,0.005,500.0,43.2366399656,256.392122325,43.9396,,2.1793e-19,1.0,0.8,15.6249,0.005,1.0,1.0,256.392122325,0.005,500.0,100,2,1.0
46.2746743315,299.999969474,500,41.9182,46.2746743315,0.00333333,500.0,46.2746743315,326.565745151,44.718,,5.43914e-20,1.0,0.8,16.4844,0.00333333,1.0,1.0,326.565745151,0.00333333,500.0,100,2,1.0
43.6619623173,400.0,500,42.0293,43.6619623173,0.0025,500.0,43.6619623173,287.465203121,44.454,,5.4346e-20,1.0,0.8,16.5879,0.0025,1.0,1.0,287.465203121,0.0025,500.0,100,2,1.0
43.3160976629,500.000006643,500,42.0577,43.3160976629,0.002,500.0,43.3160976629,255.881186521,44.2264,,5.43187e-20,1.0,0.8,16.462,0.002,1.0,1.0,255.881186521,0.002,500.0,100,1,1.0
42.7195394695,100.0,500,37.6961,42.7195394695,0.01,500.0,42.7195394695,317.068030449,42.7195,,3.50449e-18,1.0,0.8,17.7171,0.01,1.0,1.0,317.068030449,0.01,500.0,100,2,1.0
44.2609032539,200.000000102,500,39.9381,44.2609032539,0.005,500.0,44.2609032539,258.240424926,43.4902,,2.1793e-19,1.0,0.8,16.8929,0.005,1.0,1.0,258.240424926,0.005,500.0,100,2,1.0
43.4587222536,299.999969474,500,40.5794,43.4587222536,0.00333333,500.0,43.4587222536,296.519662484,43.4797,,5.43914e-20,1.0,0.8,16.9735,0.00333333,1.0,1.0,296.519662484,0.00333333,500.0,100,2,1.0
45.005146985,400.0,500,41.3493,45.005146985,0.0025,500.0,45.005146985,310.816679034,43.8611,,5.4346e-20,1.0,0.8,17.13,0.0025,1.0,1.0,310.816679034,0.0025,500.0,100,2,1.0
46.5990811403,500.000006643,500,42.1621,46.5990811403,0.002,500.0,46.5990811403,294.959151951,44.4087,,5.43187e-20,1.0,0.8,17.1567,0.002,1.0,1.0,294.959151951,0.002,500.0,100,1,1.0
45.5135722252,100.0,500,41.0558,45.5135722252,0.01,500.0,45.5135722252,235.888123019,45.5136,,3.50449e-18,1.0,0.8,15.2817,0.01,1.0,1.0,235.888123019,0.01,500.0,100,2,1.0
43.8604940156,200.000000102,500,41.5349,43.8604940156,0.005,500.0,43.8604940156,277.434264802,44.687,,2.1793e-19,1.0,0.8,15.9618,0.005,1.0,1.0,277.434264802,0.005,500.0,100,2,1.0
43.9664555784,299.999969474,500,41.8732,43.9664555784,0.00333333,500.0,43.9664555784,227.451424464,44.4468,,5.43914e-20,1.0,0.8,15.6533,0.00333333,1.0,1.0,227.451424464,0.00333333,500.0,100,2,1.0
46.5986185957,400.0,500,42.4108,46.5986185957,0.0025,500.0,46.5986185957,287.002626428,44.9848,,5.4346e-20,1.0,0.8,15.9897,0.0025,1.0,1.0,287.002626428,0.0025,500.0,100,2,1.0
41.6844765267,500.000006643,500,42.0225,41.6844765267,0.002,500.0,41.6844765267,274.272432307,44.3247,,5.43187e-20,1.0,0.8,16.1427,0.002,1.0,1.0,274.272432307,0.002,500.0,100,1,1.0
44.2272500623,100.0,500,40.1806,44.2272500623,0.01,500.0,44.2272500623,173.42285038,44.2272,,3.50449e-18,1.0,0.8,13.103,0.01,1.0,1.0,173.42285038,0.01,500.0,100,2,1.0
43.3449220395,200.000000102,500,40.9247,43.3449220395,0.005,500.0,43.3449220395,285.022216831,43.7861,,2.1793e-19,1.0,0.8,15.0707,0.005,1.0,1.0,285.022216831,0.005,500.0,100,2,1.0
46.2834717057,299.999969474,500,41.8022,46.2834717057,0.00333333,500.0,46.2834717057,281.701713807,44.6185,,5.43914e-20,1.0,0.8,15.6769,0.00333333,1.0,1.0,281.701713807,0.00333333,500.0,100,2,1.0
46.8661556639,400.0,500,42.7415,46.8661556639,0.0025,500.0,46.8661556639,321.578535388,45.1804,,5.4346e-20,1.0,0.8,16.2746,0.0025,1.0,1.0,321.578535388,0.0025,500.0,100,2,1.0
45.3828361587,500.000006643,500,43.0394,45.3828361587,0.002,500.0,45.3828361587,258.271499921,45.2209,,5.43187e-20,1.0,0.8,16.2183,0.002,1.0,1.0,258.271499921,0.002,500.0,100,1,1.0
43.7250620159,100.0,500,39.9018,43.7250620159,0.01,500.0,43.7250620159,277.661086386,43.7251,,3.50449e-18,1.0,0.8,16.5796,0.01,1.0,1.0,277.661086386,0.01,500.0,100,2,1.0
44.9707741282,200.000000102,500,40.9167,44.9707741282,0.005,500.0,44.9707741282,315.689650336,44.3479,,2.1793e-19,1.0,0.8,17.1492,0.005,1.0,1.0,315.689650336,0.005,500.0,100,2,1.0
44.7617777585,299.999969474,500,41.6843,44.7617777585,0.00333333,500.0,44.7617777585,243.801469775,44.4859,,5.43914e-20,1.0,0.8,16.63,0.00333333,1.0,1.0,243.801469775,0.00333333,500.0,100,2,1.0
44.7771072005,400.0,500,42.1324,44.7771072005,0.0025,500.0,44.7771072005,245.216173165,44.5587,,5.4346e-20,1.0,0.8,16.3745,0.0025,1.0,1.0,245.216173165,0.0025,500.0,100,2,1.0
44.6195392016,500.000006643,500,42.4007,44.6195392016,0.002,500.0,44.6195392016,305.777716265,44.5709,,5.43187e-20,1.0,0.8,16.5845,0.002,1.0,1.0,305.777716265,0.002,500.0,100,1,1.0
44.8176761341,100.0,500,39.9286,44.8176761341,0.01,500.0,44.8176761341,302.777324205,44.8177,,3.50449e-18,1.0,0.8,17.3133,0.01,1.0,1.0,302.777324205,0.01,500.0,100,2,1.0
46.9576720407,200.000000102,500,42.3016,46.9576720407,0.005,500.0,46.9576720407,325.301330646,45.8877,,2.1793e-19,1.0,0.8,17.6648,0.005,1.0,1.0,325.301330646,0.005,500.0,100,2,1.0
43.0731638261,299.999969474,500,42.0215,43.0731638261,0.00333333,500.0,43.0731638261,248.393699656,44.9495,,5.43914e-20,1.0,0.8,17.081,0.00333333,1.0,1.0,248.393699656,0.00333333,500.0,100,2,1.0
45.9073969626,400.0,500,42.6532,45.9073969626,0.0025,500.0,45.9073969626,242.353201516,45.189,,5.4346e-20,1.0,0.8,16.7025,0.0025,1.0,1.0,242.353201516,0.0025,500.0,100,2,1.0
45.2675442458,500.000006643,500,42.9366,45.2675442458,0.002,500.0,45.2675442458,281.588533287,45.2047,,5.43187e-20,1.0,0.8,16.7013,0.002,1.0,1.0,281.588533287,0.002,500.0,100,1,1.0
45.4728557232,100.0,500,41.3341,45.4728557232,0.01,500.0,45.4728557232,263.536664352,45.4729,,3.50449e-18,1.0,0.8,16.1524,0.01,1.0,1.0,263.536664352,0.01,500.0,100,2,1.0
43.4017362079,200.000000102,500,41.038,43.4017362079,0.005,500.0,43.4017362079,287.475562671,44.4373,,2.1793e-19,1.0,0.8,16.5476,0.005,1.0,1.0,287.475562671,0.005,500.0,100,2,1.0
46.9899187756,299.999969474,500,42.5127,46.9899187756,0.00333333,500.0,46.9899187756,278.662371622,45.2882,,5.43914e-20,1.0,0.8,16.6119,0.00333333,1.0,1.0,278.662371622,0.00333333,500.0,100,2,1.0
42.6923984306,400.0,500,42.2356,42.6923984306,0.0025,500.0,42.6923984306,272.636297921,44.6392,,5.4346e-20,1.0,0.8,16.6044,0.0025,1.0,1.0,272.636297921,0.0025,500.0,100,2,1.0
44.1634367105,500.000006643,500,42.3358,44.1634367105,0.002,500.0,44.1634367105,323.135159356,44.5441,,5.43187e-20,1.0,0.8,16.8696,0.002,1.0,1.0,323.135159356,0.002,500.0,100,1,1.0
45.8203706321,100.0,500,41.8627,45.8203706321,0.01,500.0,45.8203706321,264.725715363,45.8204,,3.50449e-18,1.0,0.8,16.1888,0.01,1.0,1.0,264.725715363,0.01,500.0,100,2,1.0
46.4553492544,200.000000102,500,42.0998,46.4553492544,0.005,500.0,46.4553492544,318.755918681,46.1379,,2.1793e-19,1.0,0.8,16.9978,0.005,1.0,1.0,318.755918681,0.005,500.0,100,2,1.0
44.7348507103,299.999969474,500,42.3731,44.7348507103,0.00333333,500.0,44.7348507103,224.079839028,45.6702,,5.43914e-20,1.0,0.8,16.3401,0.00333333,1.0,1.0,224.079839028,0.00333333,500.0,100,2,1.0
45.1823969315,400.0,500,42.6929,45.1823969315,0.0025,500.0,45.1823969315,271.627581501,45.5482,,5.4346e-20,1.0,0.8,16.3561,0.0025,1.0,1.0,271.627581501,0.0025,500.0,100,2,1.0
45.6717312279,500.000006643,500,43.019,45.6717312279,0.002,500.0,45.6717312279,332.957420181,45.5729,,5.43187e-20,1.0,0.8,16.7316,0.002,1.0,1.0,332.957420181,0.002,500.0,100,1,1.0
44.9368160726,100.0,500,40.1564,44.9368160726,0.01,500.0,44.9368160726,273.390678232,44.9368,,3.50449e-18,1.0,0.8,16.4516,0.01,1.0,1.0,273.390678232,0.01,500.0,100,2,1.0
45.4656663638,200.000000102,500,41.821,45.4656663638,0.005,500.0,45.4656663638,287.83678811,45.2012,,2.1793e-19,1.0,0.8,16.6697,0.005,1.0,1.0,287.83678811,0.005,500.0,100,2,1.0
45.0276491875,299.999969474,500,42.3834,45.0276491875,0.00333333,500.0,45.0276491875,306.103865053,45.1434,,5.43914e-20,1.0,0.8,16.9196,0.00333333,1.0,1.0,306.103865053,0.00333333,500.0,100,2,1.0
46.8133279691,400.0,500,43.1707,46.8133279691,0.0025,500.0,46.8133279691,250.379577889,45.5609,,5.4346e-20,1.0,0.8,16.6492,0.0025,1.0,1.0,250.379577889,0.0025,500.0,100,2,1.0
44.3132165261,500.000006643,500,43.1735,44.3132165261,0.002,500.0,44.3132165261,263.367768426,45.3113,,5.43187e-20,1.0,0.8,16.5576,0.002,1.0,1.0,263.367768426,0.002,500.0,100,1,1.0
43.5029183607,100.0,500,39.4221,43.5029183607,0.01,500.0,43.5029183607,291.070158479,43.5029,,3.50449e-18,1.0,0.8,16.9753,0.01,1.0,1.0,291.070158479,0.01,500.0,100,2,1.0
41.4583418474,200.000000102,500,39.1503,41.4583418474,0.005,500.0,41.4583418474,341.045170667,42.4806,,2.1793e-19,1.0,0.8,17.7184,0.005,1.0,1.0,341.045170667,0.005,500.0,100,2,1.0
45.4118143134,299.999969474,500,40.7385,45.4118143134,0.00333333,500.0,45.4118143134,258.619541887,43.4577,,5.43914e-20,1.0,0.8,17.2206,0.00333333,1.0,1.0,258.619541887,0.00333333,500.0,100,2,1.0
43.6449452413,400.0,500,41.114,43.6449452413,0.0025,500.0,43.6449452413,251.779459123,43.5045,,5.4346e-20,1.0,0.8,16.874,0.0025,1.0,1.0,251.779459123,0.0025,500.0,100,2,1.0
49.0868906444,500.000006643,500,42.4829,49.0868906444,0.002,500.0,49.0868906444,301.096928086,44.621,,5.43187e-20,1.0,0.8,17.0994,0.002,1.0,1.0,301.096928086,0.002,500.0,100,1,1.0
46.7422725534,100.0,500,40.7156,46.7422725534,0.01,500.0,46.7422725534,386.819157609,46.7423,,3.50449e-18,1.0,0.8,19.5691,0.01,1.0,1.0,386.819157609,0.01,500.0,100,2,1.0
44.0672910952,200.000000102,500,41.1433,44.0672910952,0.005,500.0,44.0672910952,242.722514076,45.4048,,2.1793e-19,1.0,0.8,17.7034,0.005,1.0,1.0,242.722514076,0.005,500.0,100,2,1.0
47.4658911338,299.999969474,500,42.6123,47.4658911338,0.00333333,500.0,47.4658911338,328.796931421,46.0918,,5.43914e-20,1.0,0.8,17.8434,0.00333333,1.0,1.0,328.796931421,0.00333333,500.0,100,2,1.0
