ESSClassic,ESSRenyi,MaxVanillaIw,VarRet,MinNormIw,AvgRet,MinVanillaIw,VarDiscRet,J,Bound,AvgDiscRet,eRenyi2,VarVanillaIw,VarJ,AvgNormIw,VarNormIw,BatchSize,AvgEpLen,VanillaAvgRet,MaxNormIw,AvgVanillaIw
100.0,100.0,1.0,9774.81203456712,0.01,-1.5063505998114125e-14,1.0,9774.81203456712,4.7683716e-07,-8.315068,-1.5063505998114125e-14,1.0,,98.37207,0.009999998,3.5044917e-18,100,25.11,241.01052232348292,0.01,1.0
100.0,100.0,1.0,6941.345451075807,0.01,-1.9326762412674726e-14,1.0,6941.345451075807,2.9802322e-07,-7.0070195,-1.9326762412674726e-14,1.0,,82.897125,0.009999998,3.5044917e-18,100,24.07,230.60984848072837,0.01,1.0
100.0,100.0,1.0,6095.783672609936,0.01,1.7053025658242404e-15,1.0,6095.783672609936,2.3841858e-07,-6.566385,1.7053025658242404e-15,1.0,,77.68414,0.009999998,3.5044917e-18,100,23.51,225.00639002047984,0.01,1.0
99.99999237060416,100.0,1.0000062,7045.72413259477,0.0099999355,1.1937117960769683e-14,0.9999933,7045.72413259477,3.8266182e-05,-7.059467,1.1937117960769683e-14,1.0,3.3233303e-12,83.51812,0.01,3.353273e-16,100,24.2,231.91189530665204,0.010000064,0.99999976
100.0,100.0,1.0,8418.847987667772,0.01,2.927436071331613e-14,1.0,8418.847987667772,1.4305115e-06,-7.7168107,2.927436071331613e-14,1.0,,91.29436,0.009999998,3.5044917e-18,100,24.26,232.5078693194539,0.01,1.0
100.0,100.0,1.0,6348.839359256913,0.01,-4.5474735088646414e-14,1.0,6348.839359256913,7.1525574e-07,-6.701294,-4.5474735088646414e-14,1.0,,79.280205,0.009999998,3.5044917e-18,100,25.02,240.11036106785778,0.01,1.0
100.0,100.0,1.0,6122.713335996898,0.01,3.183231456205249e-14,1.0,6122.713335996898,,-6.5808725,3.183231456205249e-14,1.0,,77.855545,0.009999998,3.5044917e-18,100,24.28,232.71005690550092,0.01,1.0
100.0,100.0,1.0,8444.465268722384,0.01,-3.808509063674137e-14,1.0,8444.465268722384,4.7683716e-07,-7.728542,-3.808509063674137e-14,1.0,,91.43314,0.009999998,3.5044917e-18,100,24.21,232.00933860900096,0.01,1.0
100.0,100.0,1.0,5890.07299635119,0.01,-2.3590018827235325e-14,1.0,5890.07299635119,,-6.4546375,-2.3590018827235325e-14,1.0,,76.362114,0.009999998,3.5044917e-18,100,23.04,220.30845779265096,0.01,1.0
100.0,100.0,1.0,5686.6013632654785,0.01,-2.7853275241795927e-14,1.0,5686.6013632654785,3.5762787e-07,-6.3421707,-2.7853275241795927e-14,1.0,,75.031555,0.009999998,3.5044917e-18,100,23.24,222.3085070634604,0.01,1.0
100.0,100.0,1.0,3595.038323225397,0.01,2.8137492336099967e-14,1.0,3595.038323225397,4.7683716e-07,-5.042702,2.8137492336099967e-14,1.0,,59.65809,0.009999998,3.5044917e-18,100,23.23,222.2098879294821,0.01,1.0
100.0,100.0,1.0,10159.140898560774,0.01,-3.126388037344441e-15,1.0,10159.140898560774,9.536743e-07,-8.476957,-3.126388037344441e-15,1.0,,100.28733,0.009999998,3.5044917e-18,100,25.14,241.31052815527232,0.01,1.0
100.0,100.0,1.0,6880.65090431139,0.01,-1.2789769243681804e-14,1.0,6880.65090431139,5.9604645e-07,-6.976317,-1.2789769243681804e-14,1.0,,82.5339,0.009999998,3.5044917e-18,100,23.67,226.60815086224622,0.01,1.0
100.0,100.0,1.0,8389.218891758175,0.01,9.663381206337363e-15,1.0,8389.218891758175,-1.0728836e-06,-7.7032213,9.663381206337363e-15,1.0,,91.13357,0.009999998,3.5044917e-18,100,23.32,223.10811690382837,0.01,1.0
100.0,100.0,1.0,4031.503931384803,0.01,-3.4106051316484808e-15,1.0,4031.503931384803,,-5.340047,-3.4106051316484808e-15,1.0,,63.175854,0.009999998,3.5044917e-18,100,22.2,211.90704505800534,0.01,1.0
100.0,100.0,1.0,6816.695524107361,0.01,1.8189894035458565e-14,1.0,6816.695524107361,-1.1920929e-07,-6.9438205,1.8189894035458565e-14,1.0,,82.14943,0.009999998,3.5044917e-18,100,24.74,237.31227562571698,0.01,1.0
99.99997329536622,100.0,1.0006764,6673.262800149664,0.009981264,-7.048583938740194e-14,0.9980607,6673.262800149664,0.0051642656,-6.8652134,-7.048583938740194e-14,1.0,1.6871414e-07,81.29449,0.01,1.6873647e-11,100,24.08,230.71051480770083,0.010007422,0.99993414
100.0,100.0,1.0,3848.653520393505,0.01,2.0463630789890885e-14,1.0,3848.653520393505,4.172325e-07,-5.217542,2.0463630789890885e-14,1.0,,61.726547,0.009999998,3.5044917e-18,100,23.1,220.90981811534874,0.01,1.0
100.0,100.0,1.0000072,3577.672556385785,0.009999951,-5.684341886080802e-16,0.99999475,3577.672556385785,1.7464161e-05,-5.030491,-5.684341886080802e-16,1.0,5.570081e-12,59.513874,0.01,5.595184e-16,100,23.36,223.5116214072885,0.010000075,0.99999964
100.0,100.0,1.0,4704.453456136333,0.01,-2.1884716261411086e-14,1.0,4704.453456136333,1.1324883e-06,-5.768543,-2.1884716261411086e-14,1.0,,68.24522,0.009999998,3.5044917e-18,100,23.0,219.90867964875343,0.01,1.0
100.0,100.0,1.0,6789.123418834848,0.01,8.526512829121202e-15,1.0,6789.123418834848,-1.0728836e-06,-6.9297633,8.526512829121202e-15,1.0,,81.983116,0.009999998,3.5044917e-18,100,24.39,233.810237982311,0.01,1.0
100.0,100.0,1.0,7547.826409890645,0.01,-1.3073986337985844e-14,1.0,7547.826409890645,2.3841858e-07,-7.3067203,-1.3073986337985844e-14,1.0,,86.44274,0.009999998,3.5044917e-18,100,24.25,232.40993970479968,0.01,1.0
100.0,100.0,1.0,15552.120369882081,0.01,2.5295321393059567e-14,1.0,15552.120369882081,4.7683716e-07,-10.48833,2.5295321393059567e-14,1.0,,124.08304,0.009999998,3.5044917e-18,100,25.75,247.41188261172564,0.01,1.0
100.0,100.0,1.0,12505.563666287537,0.01,3.865352482534945e-14,1.0,12505.563666287537,-7.1525574e-07,-9.405094,3.865352482534945e-14,1.0,,111.26773,0.009999998,3.5044917e-18,100,24.47,234.60948161265853,0.01,1.0
100.0,100.0,1.0,4775.0674511295365,0.01,2.5579538487363606e-15,1.0,4775.0674511295365,-4.7683716e-07,-5.8116755,2.5579538487363606e-15,1.0,,68.75548,0.009999998,3.5044917e-18,100,23.67,226.61059151237282,0.01,1.0
100.00001144409977,100.0,1.00002,5790.602507965012,0.009999844,1.7621459846850484e-14,0.9999838,5790.602507965012,7.247925e-05,-6.3998313,1.7621459846850484e-14,1.0,3.81672e-11,75.71465,0.01,3.8158135e-15,100,24.16,231.5110750696039,0.0100002065,0.9999994
100.0,100.0,1.0,7952.568203826647,0.01,-2.842170943040401e-16,1.0,7952.568203826647,-4.7683716e-07,-7.5000687,-2.842170943040401e-16,1.0,,88.73016,0.009999998,3.5044917e-18,100,24.32,233.11019858473014,0.01,1.0
100.0,100.0,1.0,8265.200223680564,0.01,-4.092726157978177e-14,1.0,8265.200223680564,5.9604645e-07,-7.6460695,-4.092726157978177e-14,1.0,,90.457436,0.009999998,3.5044917e-18,100,23.99,229.81075907026124,0.01,1.0
100.00002670289028,99.9992370663676,1.0000052,4895.525662772742,0.009999911,1.7621459846850484e-14,0.99999094,4895.525662772742,2.4616718e-05,-5.884519,1.7621459846850484e-14,1.0000076,5.0643756e-12,69.61737,0.01,5.0519004e-16,100,23.63,226.2092217455289,0.010000054,0.9999998
99.9999809265164,100.0,1.0000052,5515.115547815771,0.009999919,7.673861546209083e-15,0.9999919,5515.115547815771,1.001358e-05,-6.2458014,7.673861546209083e-15,1.0,4.2374186e-12,73.8916,0.01,4.208194e-16,100,24.25,232.41318466282274,0.010000053,1.0
100.0,100.0,1.0,5654.862369610836,0.01,2.3021584638627248e-14,1.0,5654.862369610836,-4.172325e-07,-6.3244476,2.3021584638627248e-14,1.0,,74.82188,0.009999998,3.5044917e-18,100,24.18,231.7093263401922,0.01,1.0
100.00001144409103,100.0,1.0000238,5331.46586470275,0.009999903,5.2011728257639336e-14,0.99999046,5331.46586470275,2.503395e-05,-6.1409144,5.2011728257639336e-14,1.0,1.8572869e-11,72.65089,0.010000002,1.8675963e-15,100,24.49,234.81172741007904,0.010000237,1.0000001
100.0,100.0,1.0,6999.568599053701,0.01,-5.684341886080802e-16,1.0,6999.568599053701,-3.5762787e-07,-7.036344,-5.684341886080802e-16,1.0,,83.24405,0.009999998,3.5044917e-18,100,24.28,232.71043470050859,0.01,1.0
100.0,100.0,1.0,6335.872292286192,0.01,2.870592652470805e-14,1.0,6335.872292286192,4.7683716e-07,-6.694448,2.870592652470805e-14,1.0,,79.199196,0.009999998,3.5044917e-18,100,23.52,225.10773764611378,0.01,1.0
100.0,100.0,1.0,5535.55829059087,0.01,-4.263256414560601e-15,1.0,5535.55829059087,-4.7683716e-07,-6.2573757,-4.263256414560601e-15,1.0,,74.02839,0.009999998,3.5044917e-18,100,23.21,222.0072561371449,0.01,1.0
100.0,100.0,1.0,4109.7446575176045,0.01,-1.1937117960769683e-14,1.0,4109.7446575176045,1.1920929e-07,-5.391616,-1.1937117960769683e-14,1.0,,63.785946,0.009999998,3.5044917e-18,100,22.87,218.60781806018196,0.01,1.0
100.0,100.0,1.0,8315.123928487881,0.01,-1.8474111129762605e-14,1.0,8315.123928487881,2.9802322e-07,-7.669126,-1.8474111129762605e-14,1.0,,90.730225,0.009999998,3.5044917e-18,100,23.66,226.50646963942526,0.01,1.0
100.0,100.0,1.0,4753.473034452308,0.01,4.831690603168682e-15,1.0,4753.473034452308,-2.3841858e-07,-5.7985187,4.831690603168682e-15,1.0,,68.599846,0.009999998,3.5044917e-18,100,22.95,219.41014157340695,0.01,1.0
100.0,100.0,1.0,5091.781974757412,0.01,3.2116531656356525e-14,1.0,5091.781974757412,-4.7683716e-07,-6.0013146,3.2116531656356525e-14,1.0,,70.99905,0.009999998,3.5044917e-18,100,23.81,228.00914954217717,0.01,1.0
99.99999237060997,100.0,1.0000143,4164.743700945732,0.009999856,4.263256414560601e-15,0.9999862,4164.743700945732,4.9322844e-05,-5.427524,4.263256414560601e-15,1.0,1.4108652e-11,64.2114,0.010000002,1.4107507e-15,100,23.6,225.9109736047938,0.010000138,1.0000005
100.0,100.0,1.0,5473.447337626881,0.01,-1.9895196601282807e-15,1.0,5473.447337626881,-8.940697e-07,-6.222173,-1.9895196601282807e-15,1.0,,73.6119,0.009999998,3.5044917e-18,100,23.31,223.0099395923237,0.01,1.0
100.00000762939322,100.0,1.0000114,10454.86989481866,0.00999996,2.1316282072803006e-14,0.9999962,10454.86989481866,4.4107437e-05,-8.599411,2.1316282072803006e-14,1.0,3.3095501e-12,101.73664,0.01,3.31192e-16,100,24.22,232.11108385662246,0.0100001125,1.0000002
100.0,100.0,1.0,4812.324109904515,0.01,-8.526512829121202e-15,1.0,4812.324109904515,-2.9802322e-07,-5.834302,-8.526512829121202e-15,1.0,,69.023186,0.009999998,3.5044917e-18,100,22.75,217.40710733927463,0.01,1.0
100.0,100.0,1.0,7457.14826930497,0.01,1.7053025658242404e-14,1.0,7457.14826930497,-2.3841858e-07,-7.262697,1.7053025658242404e-14,1.0,,85.92192,0.009999998,3.5044917e-18,100,24.01,230.00858035251235,0.01,1.0
100.0,100.0,1.0,8525.682254652515,0.01,9.094947017729283e-15,1.0,8525.682254652515,,-7.76562,9.094947017729283e-15,1.0,,91.87179,0.009999998,3.5044917e-18,100,24.16,231.51174037276576,0.01,1.0
100.0,100.0,1.0,4253.643512446986,0.01,-1.9042545318370686e-14,1.0,4253.643512446986,-5.9604645e-08,-5.4851947,-1.9042545318370686e-14,1.0,,64.89304,0.009999998,3.5044917e-18,100,23.02,220.10985022561619,0.01,1.0
100.0,100.0,1.0,7204.321625523352,0.01,-7.958078640513123e-15,1.0,7204.321625523352,-6.677583e-07,-7.1385183,-7.958078640513123e-15,1.0,,84.45281,0.009999998,3.5044917e-18,100,23.97,229.6105262351383,0.01,1.0
100.0,100.0,1.0,8951.709813971958,0.01,-6.8212102632969615e-15,1.0,8951.709813971958,-1.1920929e-07,-7.957278,-6.8212102632969615e-15,1.0,,94.13922,0.009999998,3.5044917e-18,100,24.99,239.8131772765855,0.01,1.0
100.00000762939031,100.0,1.0002203,6695.750638451391,0.009997391,3.922195901395753e-14,0.9997397,6695.750638451391,0.0015284419,-6.880417,3.922195901395753e-14,1.0,4.6610427e-09,81.41969,0.01,4.661626e-13,100,23.32,223.1105852367248,0.010002197,1.0000006
100.0,100.0,1.0,5660.907726737059,0.01,6.195932655828074e-14,1.0,5660.907726737059,-1.1920929e-06,-6.327825,6.195932655828074e-14,1.0,,74.86186,0.009999998,3.5044917e-18,100,23.64,226.30995977005048,0.01,1.0
100.0,100.0,1.0,5465.02873598925,0.01,-4.348521542851813e-14,1.0,5465.02873598925,6.854534e-07,-6.217385,-4.348521542851813e-14,1.0,,73.555275,0.009999998,3.5044917e-18,100,23.19,221.80983711215305,0.01,1.0
99.99999237060707,99.9992370663676,1.0000143,12092.593438399119,0.00999995,2.4442670110147446e-14,0.99999523,12092.593438399119,5.9455633e-05,-9.248475,2.4442670110147446e-14,1.0000076,6.796521e-12,109.41519,0.009999999,6.7957353e-16,100,25.02,240.10922242707107,0.010000141,1.0000001
100.0,100.0,1.0,3344.4689902272344,0.01,2.842170943040401e-16,1.0,3344.4689902272344,-1.1920929e-07,-4.863794,2.842170943040401e-16,1.0,,57.5415,0.009999998,3.5044917e-18,100,22.98,219.70903824315195,0.01,1.0
100.0,100.0,1.0,4617.715133766635,0.01,-1.7621459846850484e-14,1.0,4617.715133766635,-1.1920929e-07,-5.715117,-1.7621459846850484e-14,1.0,,67.613144,0.009999998,3.5044917e-18,100,23.28,222.7090959743952,0.01,1.0
100.0,100.0,1.0,5008.435840037871,0.01,-2.4158453015843406e-14,1.0,5008.435840037871,-4.7683716e-07,-5.951996,-2.4158453015843406e-14,1.0,,70.41556,0.009999998,3.5044917e-18,100,23.05,220.40652881073456,0.01,1.0
100.0,100.0,1.0,7338.782876263458,0.01,5.513811629498377e-14,1.0,7338.782876263458,-4.172325e-07,-7.204827,5.513811629498377e-14,1.0,,85.23728,0.009999998,3.5044917e-18,100,24.4,233.91102573647808,0.01,1.0
100.0,100.0,1.0,3690.0791990000967,0.01,4.433786671143025e-14,1.0,3690.0791990000967,-1.7881393e-07,-5.108923,4.433786671143025e-14,1.0,,60.44153,0.009999998,3.5044917e-18,100,22.6,215.9079777180757,0.01,1.0
100.0,100.0,1.0,7954.492162182878,0.01,-7.219114195322618e-14,1.0,7954.492162182878,7.1525574e-07,-7.5009756,-7.219114195322618e-14,1.0,,88.740906,0.009999998,3.5044917e-18,100,25.26,242.50971191374833,0.01,1.0
100.0,99.9992370663676,1.0000067,5413.3820646503245,0.009999876,-4.035882739117369e-14,0.9999876,5413.3820646503245,3.2782555e-05,-6.1879263,-4.035882739117369e-14,1.0000076,7.278254e-12,73.20691,0.01,7.2564884e-16,100,23.96,229.5100450661071,0.010000067,1.0
100.00000762939031,100.0,1.0000076,5809.055129675808,0.009999932,-7.673861546209083e-15,0.9999938,5809.055129675808,1.4781952e-05,-6.4100785,-7.673861546209083e-15,1.0,7.27768e-12,75.8352,0.01,7.2908324e-16,100,24.62,236.11145586004227,0.010000071,1.0000006
100.0,100.0,1.0,10779.93739532637,0.01,-4.263256414560601e-15,1.0,10779.93739532637,-1.1920929e-06,-8.732117,-4.263256414560601e-15,1.0,,103.30604,0.009999998,3.5044917e-18,100,25.75,247.41138807712417,0.01,1.0
100.0,100.0,1.0,9446.70518601256,0.01,-8.810729923425242e-15,1.0,9446.70518601256,-4.7683716e-07,-8.174321,-8.810729923425242e-15,1.0,,96.70696,0.009999998,3.5044917e-18,100,24.18,231.70946421865324,0.01,1.0
100.0,100.0,1.0,5404.9723943085655,0.01,2.4158453015843406e-14,1.0,5404.9723943085655,,-6.1831293,2.4158453015843406e-14,1.0,,73.15,0.009999998,3.5044917e-18,100,23.31,223.00845881305477,0.01,1.0
100.0,100.0,1.0,8532.068212937573,0.01,5.968558980384841e-15,1.0,8532.068212937573,-1.1920929e-06,-7.7685275,5.968558980384841e-15,1.0,,91.90619,0.009999998,3.5044917e-18,100,24.36,233.50775665641206,0.01,1.0
100.0,100.0,1.0,8148.199177405176,0.01,-5.0590642786119134e-14,1.0,8148.199177405176,1.1920929e-07,-7.5917573,-5.0590642786119134e-14,1.0,,89.81491,0.009999998,3.5044917e-18,100,23.37,223.6099108990742,0.01,1.0
100.0,100.0,1.0,6473.329160738787,0.01,3.9790393202565614e-15,1.0,6473.329160738787,-4.7683716e-07,-6.7666745,3.9790393202565614e-15,1.0,,80.0537,0.009999998,3.5044917e-18,100,23.92,229.11037032820968,0.01,1.0
99.99999618530605,100.0,1.0000167,6493.835813784132,0.009999839,-3.154809746774845e-14,0.99998474,6493.835813784132,9.441376e-05,-6.777291,-3.154809746774845e-14,1.0,1.6728617e-11,80.18054,0.01,1.6748755e-15,100,24.13,231.2080072217975,0.010000158,1.0000008
100.0,100.0,1.0,5077.5998255903305,0.01,2.1032064978498965e-14,1.0,5077.5998255903305,2.3841858e-07,-5.9929514,2.1032064978498965e-14,1.0,,70.9001,0.009999998,3.5044917e-18,100,24.27,232.6112533728478,0.01,1.0
100.0,100.0,1.0,3028.6138597163635,0.01,-1.1368683772161604e-14,1.0,3028.6138597163635,4.7683716e-07,-4.628428,-1.1368683772161604e-14,1.0,,54.75699,0.009999998,3.5044917e-18,100,22.87,218.61094448488308,0.01,1.0
100.0,100.0,1.0,5304.464290101555,0.01,2.842170943040401e-16,1.0,5304.464290101555,8.34465e-07,-6.12537,2.842170943040401e-16,1.0,,72.46668,0.009999998,3.5044917e-18,100,23.11,221.0070422287029,0.01,1.0
99.99996185290729,99.9992370663676,1.0027633,7781.367070493221,0.009984763,3.552713678800501e-14,0.9984729,7781.367070493221,0.0098103285,-7.4091167,3.552713678800501e-14,1.0000076,4.7007933e-07,87.79664,0.009999999,4.7008113e-11,100,23.96,229.5072323717376,0.0100276675,0.99999654
100.0,100.0,1.0,4142.7607556949515,0.01,3.154809746774845e-14,1.0,4142.7607556949515,-7.1525574e-07,-5.41323,3.154809746774845e-14,1.0,,64.04165,0.009999998,3.5044917e-18,100,22.61,216.0065990239483,0.01,1.0
100.0,100.0,1.0,9856.339732765644,0.01,-4.234834705130197e-14,1.0,9856.339732765644,-3.5762787e-07,-8.349671,-4.234834705130197e-14,1.0,,98.781456,0.009999998,3.5044917e-18,100,24.24,232.30907485230065,0.01,1.0
100.0,100.0,1.0,5884.8337515181875,0.01,5.115907697472721e-15,1.0,5884.8337515181875,-2.3841858e-07,-6.451767,5.115907697472721e-15,1.0,,76.32814,0.009999998,3.5044917e-18,100,23.18,221.7091011461458,0.01,1.0
100.0,100.0,1.0,4187.30315565443,0.01,4.973799150320701e-14,1.0,4187.30315565443,3.5762787e-07,-5.442254,4.973799150320701e-14,1.0,,64.38502,0.009999998,3.5044917e-18,100,23.09,220.81056704393777,0.01,1.0
100.0,100.0,1.0,4870.734883606337,0.01,6.508571459562518e-14,1.0,4870.734883606337,,-5.8696036,6.508571459562518e-14,1.0,,69.44082,0.009999998,3.5044917e-18,100,23.82,228.11048417756336,0.01,1.0
100.0,100.0,1.0,6833.219711335312,0.01,-2.1316282072803006e-14,1.0,6833.219711335312,-4.4703484e-07,-6.9522314,-2.1316282072803006e-14,1.0,,82.24893,0.009999998,3.5044917e-18,100,23.69,226.80897694744584,0.01,1.0
100.0,100.0,1.0,5092.839036358814,0.01,6.87805368215777e-14,1.0,5092.839036358814,,-6.001939,6.87805368215777e-14,1.0,,71.00641,0.009999998,3.5044917e-18,100,22.46,214.50988011456877,0.01,1.0
100.0,100.0,1.0,4924.78590392292,0.01,-4.632738637155853e-14,1.0,4924.78590392292,2.0861626e-07,-5.902082,-4.632738637155853e-14,1.0,,69.82505,0.009999998,3.5044917e-18,100,23.42,224.11053501130428,0.01,1.0
100.0,100.0,1.0,9709.829163362952,0.01,-2.2737367544323206e-15,1.0,9709.829163362952,7.1525574e-07,-8.287382,-2.2737367544323206e-15,1.0,,98.04453,0.009999998,3.5044917e-18,100,23.84,228.30851509460183,0.01,1.0
100.0,100.0,1.0,3587.624730212359,0.01,-2.5011104298755527e-14,1.0,3587.624730212359,4.7683716e-07,-5.037501,-2.5011104298755527e-14,1.0,,59.596546,0.009999998,3.5044917e-18,100,22.65,216.4103553030314,0.01,1.0
100.0,100.0,1.0,5121.568270779296,0.01,-2.842170943040401e-15,1.0,5121.568270779296,-7.748604e-07,-6.0188427,-2.842170943040401e-15,1.0,,71.206406,0.009999998,3.5044917e-18,100,24.1,230.90944737081986,0.01,1.0
100.00002288804957,99.9992370663676,1.0002146,4915.584724246048,0.009997246,-4.064304448547773e-14,0.99973065,4915.584724246048,0.00090903044,-5.8956785,-4.064304448547773e-14,1.0000076,6.2899987e-09,69.76128,0.01,6.290115e-13,100,23.36,223.50865432298946,0.010002086,1.0000061
100.0,100.0,1.0,6041.062572005228,0.01,4.348521542851813e-14,1.0,6041.062572005228,,-6.536844,4.348521542851813e-14,1.0,,77.33467,0.009999998,3.5044917e-18,100,24.08,230.70997091484708,0.01,1.0
100.0,100.0,1.0,7737.382804737208,0.01,3.723243935382925e-14,1.0,7737.382804737208,-5.9604645e-07,-7.397902,3.723243935382925e-14,1.0,,87.52148,0.009999998,3.5044917e-18,100,25.54,245.31215929715216,0.01,1.0
100.0,100.0,1.0011321,5254.945496730778,0.009991795,-2.0179413695586844e-14,0.9991578,5254.945496730778,0.0032460093,-6.0934653,-2.0179413695586844e-14,1.0,6.4499304e-08,72.135635,0.01,6.450049e-12,100,24.15,231.4081286034791,0.010011539,0.99997824
100.0,100.0,1.0,3551.6187515570023,0.01,-2.3305801732931285e-14,1.0,3551.6187515570023,3.5762787e-07,-5.0121574,-2.3305801732931285e-14,1.0,,59.29673,0.009999998,3.5044917e-18,100,22.47,214.6088722359847,0.01,1.0
100.0,100.0,1.0,4472.736338349103,0.01,-5.968558980384841e-15,1.0,4472.736338349103,9.536743e-07,-5.6246843,-5.968558980384841e-15,1.0,,66.54328,0.009999998,3.5044917e-18,100,23.54,225.31137070864773,0.01,1.0
99.99999237060416,100.0,1.0000095,6780.887150889205,0.0099999355,-3.751665644813329e-14,0.9999933,6780.887150889205,5.5789948e-05,-6.9255023,-3.751665644813329e-14,1.0,7.806496e-12,81.933464,0.01,7.819047e-16,100,24.23,232.2099418458825,0.010000098,0.99999976
100.0,100.0,1.0,5702.025773425497,0.01,-3.4106051316484808e-15,1.0,5702.025773425497,-2.3841858e-07,-6.350766,-3.4106051316484808e-15,1.0,,75.13325,0.009999998,3.5044917e-18,100,23.32,223.109603086742,0.01,1.0
100.0,100.0,1.0,7064.599710558216,0.01,-6.252776074688882e-15,1.0,7064.599710558216,-1.013279e-06,-7.068957,-6.252776074688882e-15,1.0,,83.62986,0.009999998,3.5044917e-18,100,24.79,237.8115425113482,0.01,1.0
100.0,100.0,1.0,5623.741176535176,0.01,-3.467448550509289e-14,1.0,5623.741176535176,2.3841858e-07,-6.307021,-3.467448550509289e-14,1.0,,74.61571,0.009999998,3.5044917e-18,100,23.91,229.01061425733266,0.01,1.0
100.0,100.0,1.0,5273.0748316622685,0.01,-7.958078640513123e-15,1.0,5273.0748316622685,2.3841858e-07,-6.1072197,-7.958078640513123e-15,1.0,,72.251945,0.009999998,3.5044917e-18,100,23.5,224.90902132724244,0.01,1.0
99.99999237060416,100.0,1.0000057,8315.274631363227,0.009999926,1.1368683772161604e-14,0.9999924,8315.274631363227,2.4795532e-05,-7.6691704,1.1368683772161604e-14,1.0,3.837792e-12,90.73107,0.010000002,3.8304095e-16,100,23.93,229.20930149414588,0.010000059,0.99999976
100.0,100.0,1.0,5302.942687723694,0.01,4.206412995699793e-14,1.0,5302.942687723694,-7.1525574e-07,-6.124491,4.206412995699793e-14,1.0,,72.45628,0.009999998,3.5044917e-18,100,23.43,224.20851662418997,0.01,1.0
100.0,100.0,1.0,10478.743677191838,0.01,-1.2221335055073723e-14,1.0,10478.743677191838,-5.9604645e-07,-8.609267,-1.2221335055073723e-14,1.0,,101.85262,0.009999998,3.5044917e-18,100,24.12,231.1093746372942,0.01,1.0
100.00000762939614,99.9992370663676,1.0000062,2800.5825007545263,0.009999939,-2.8137492336099967e-14,0.9999938,2800.5825007545263,1.9192696e-05,-4.450774,-2.8137492336099967e-14,1.0000076,3.1856718e-12,52.65528,0.01,3.1744563e-16,100,22.16,211.5083926473792,0.010000063,0.9999998
100.0,100.0,1.0,4348.026148365689,0.01,1.0800249583553523e-14,1.0,4348.026148365689,4.7683716e-07,-5.5457153,1.0800249583553523e-14,1.0,,65.60903,0.009999998,3.5044917e-18,100,22.5,214.9062369443003,0.01,1.0
100.0,100.0,1.0,6937.223903171132,0.01,3.4106051316484808e-15,1.0,6937.223903171132,4.7683716e-07,-7.0049396,3.4106051316484808e-15,1.0,,82.8725,0.009999998,3.5044917e-18,100,23.28,222.7061360170638,0.01,1.0
100.00001144409103,100.0,1.0000062,6383.358239030517,0.00999995,-3.097966327914037e-14,0.99999523,6383.358239030517,2.2172928e-05,-6.7194653,-3.097966327914037e-14,1.0,3.2883056e-12,79.495476,0.01,3.2980774e-16,100,23.88,228.7124608860721,0.01000006,1.0000001
100.0,100.0,1.0,6241.775077418818,0.01,1.9895196601282807e-15,1.0,6241.775077418818,-8.940697e-08,-6.6445484,1.9895196601282807e-15,1.0,,78.60889,0.009999998,3.5044917e-18,100,24.59,235.809889338107,0.01,1.0
100.0,100.0,1.0,3468.9936674500527,0.01,-6.8212102632969615e-15,1.0,3468.9936674500527,-5.811453e-07,-4.9535136,-6.8212102632969615e-15,1.0,,58.602936,0.009999998,3.5044917e-18,100,22.81,218.01037385619532,0.01,1.0
100.0,100.0,1.0,4926.9371959562095,0.01,2.0747847884194925e-14,1.0,4926.9371959562095,-2.3841858e-07,-5.903371,2.0747847884194925e-14,1.0,,69.8403,0.009999998,3.5044917e-18,100,23.21,222.01055781935477,0.01,1.0
100.0,100.0,1.0,9872.367302294568,0.01,2.0747847884194925e-14,1.0,9872.367302294568,-2.3841858e-07,-8.356458,2.0747847884194925e-14,1.0,,98.86174,0.009999998,3.5044917e-18,100,25.91,249.0122303895289,0.01,1.0
100.0,100.0,1.0,4554.880807424152,0.01,2.2737367544323206e-15,1.0,4554.880807424152,-7.1525574e-07,-5.6761003,2.2737367544323206e-15,1.0,,67.15156,0.009999998,3.5044917e-18,100,23.67,226.61185507602403,0.01,1.0
100.0,100.0,1.0,2984.33344045416,0.01,2.842170943040401e-15,1.0,2984.33344045416,-2.9802322e-07,-4.594468,2.842170943040401e-15,1.0,,54.35522,0.009999998,3.5044917e-18,100,22.13,211.20693367398042,0.01,1.0
100.0,100.0,1.0,5229.481799216521,0.01,-5.911715561524034e-14,1.0,5229.481799216521,-1.1920929e-07,-6.081922,-5.911715561524034e-14,1.0,,71.952675,0.009999998,3.5044917e-18,100,23.86,228.5120358617519,0.01,1.0
100.0,100.0,1.0,9839.962448530225,0.01,-3.637978807091713e-14,1.0,9839.962448530225,4.7683716e-07,-8.342732,-3.637978807091713e-14,1.0,,98.69935,0.009999998,3.5044917e-18,100,24.89,238.80912618146934,0.01,1.0
100.0,100.0,1.0,5671.982902852222,0.01,4.718003765447065e-14,1.0,5671.982902852222,7.1525574e-07,-6.3340135,4.718003765447065e-14,1.0,,74.93506,0.009999998,3.5044917e-18,100,24.24,232.31262439666864,0.01,1.0
