VarJ,VanillaAvgRet,ESSRenyi,AvgDiscRet,eRenyi2,VarNormIw,IterType,VarDiscRet,EpsThisIter,AvgVanillaIw,VarRet,AvgNormIw,AvgRet,Bound,J,MinNormIw,Delta,AvgEpLen,MaxVanillaIw,VarVanillaIw,BatchSize,ESSClassic,MaxNormIw,MinVanillaIw
10.0334,-62.2487223279,200.0,-62.2487223279,1.0,3.50449e-18,2,101.685090718,100,1.0,101.685090718,0.01,-62.2487223279,-77.9302,-62.2487,0.01,0.3,89.9,1.0,,200,100.0,0.01,1.0
63.4009,-88.4856276709,197.848401278,-88.4856276709,1.01087,2.34345e-07,1,8307.55100803,100,0.998149,8307.55100803,0.005,-88.4856276709,-120.179,-74.8782,0.00435821,0.3,120.99,1.33178,0.00933914,200,198.151810951,0.00667126,0.870028
50.5349,-70.985036128,200.0,-70.985036128,1.0,3.50449e-18,2,2579.57114186,100,1.0,2579.57114186,0.01,-70.985036128,-134.705,-70.985,0.01,0.3,100.93,1.0,,200,100.0,0.01,1.0
52.0724,-75.776051169,197.099779348,-75.776051169,1.01471,3.19041e-07,1,3771.69424365,100,0.989296,3771.69424365,0.005,-75.776051169,-118.085,-72.6983,0.00367669,0.3,106.71,1.38059,0.0124899,200,197.492267938,0.00697765,0.727467
70.0203,-78.0892061301,200.0,-78.0892061301,1.0,3.50449e-18,2,4952.3712913,100,1.0,4952.3712913,0.01,-78.0892061301,-141.809,-78.0892,0.01,0.3,108.84,1.0,,200,100.0,0.01,1.0
73.2217,-84.688861188,193.99689276,-84.688861188,1.03094,7.59471e-07,1,7213.27186718,100,1.00178,7213.27186718,0.005,-84.688861188,-125.725,-79.9767,0.00168588,0.3,116.83,1.43478,0.0304871,200,194.13199406,0.00716117,0.337777
69.7957,-79.4686109456,200.0,-79.4686109456,1.0,3.50449e-18,2,4920.63925853,100,1.0,4920.63925853,0.01,-79.4686109456,-143.187,-79.4686,0.01,0.3,110.84,1.0,,200,100.0,0.01,1.0
64.8305,-78.8065128353,195.421918726,-78.8065128353,1.02343,5.47425e-07,1,4904.41007477,100,1.0013,4904.41007477,0.005,-78.8065128353,-123.606,-78.025,0.00416889,0.3,110.68,1.81807,0.021954,200,195.735440477,0.00907854,0.834864
61.1279,-77.025734418,200.0,-77.025734418,1.0,3.50449e-18,2,3774.35894964,100,1.0,3774.35894964,0.01,-77.025734418,-140.744,-77.0257,0.01,0.3,108.92,1.0,,200,100.0,0.01,1.0
47.1261,-66.7871413763,197.907891501,-66.7871413763,1.01057,3.75584e-07,1,1366.7423179,100,1.00911,1366.7423179,0.005,-66.7871413763,-116.694,-71.4006,0.00342815,0.3,95.81,1.6452,0.0152984,200,197.05435124,0.00815171,0.691878
61.2348,-72.6842827518,200.0,-72.6842827518,1.0,3.50449e-18,2,3787.57981032,100,1.0,3787.57981032,0.01,-72.6842827518,-136.403,-72.6843,0.01,0.3,102.51,1.0,,200,100.0,0.01,1.0
64.6813,-86.3843305537,189.600784567,-86.3843305537,1.05485,1.33534e-06,1,7152.80910757,100,1.01611,7152.80910757,0.005,-86.3843305537,-123.375,-77.0998,0.0016461,0.3,118.96,1.44534,0.0551481,200,189.907115537,0.00711213,0.334522
77.6455,-81.7322847027,200.0,-81.7322847027,1.0,3.50449e-18,2,6089.72320394,100,1.0,6089.72320394,0.01,-81.7322847027,-145.452,-81.7323,0.01,0.3,113.81,1.0,,200,100.0,0.01,1.0
62.3851,-79.8421579644,193.43534302,-79.8421579644,1.03394,1.07946e-06,1,3705.49794435,100,1.01076,3705.49794435,0.005,-79.8421579644,-124.88,-79.065,0.00423178,0.3,112.06,2.28411,0.0441131,200,191.761422762,0.0112989,0.855467
61.2331,-73.298994299,200.0,-73.298994299,1.0,3.50449e-18,2,3787.3645056,100,1.0,3787.3645056,0.01,-73.298994299,-137.018,-73.299,0.01,0.3,103.45,1.0,,200,100.0,0.01,1.0
68.4317,-82.0620527768,197.750550151,-82.0620527768,1.01138,2.86835e-07,1,6079.43842589,100,0.996923,6079.43842589,0.005,-82.0620527768,-122.5,-77.1883,0.00360901,0.3,113.24,1.31631,0.0114029,200,197.742529053,0.00660185,0.719581
50.8313,-70.3422200251,200.0,-70.3422200251,1.0,3.50449e-18,2,2609.92560601,100,1.0,2609.92560601,0.01,-70.3422200251,-134.062,-70.3422,0.01,0.3,99.94,1.0,,200,100.0,0.01,1.0
68.2511,-87.0733115996,198.221616878,-87.0733115996,1.00897,1.85088e-07,1,7145.95572933,100,0.998278,7145.95572933,0.005,-87.0733115996,-123.546,-78.2879,0.00453536,0.3,119.85,1.3599,0.00737805,200,198.537519247,0.00681125,0.905511
84.8173,-83.5242283078,200.0,-83.5242283078,1.0,3.50449e-18,2,7266.64094536,100,1.0,7266.64094536,0.01,-83.5242283078,-147.244,-83.5242,0.01,0.3,114.25,1.0,,200,100.0,0.01,1.0
62.7882,-69.8818726495,197.437081495,-69.8818726495,1.01298,2.47112e-07,1,1359.87588291,100,1.00472,1359.87588291,0.005,-69.8818726495,-121.49,-76.1423,0.00337738,0.3,100.0,1.26854,0.009978,200,198.052138628,0.00631291,0.678665
90.2125,-90.9771144533,200.0,-90.9771144533,1.0,3.50449e-18,2,8220.49741444,100,1.0,8220.49741444,0.01,-90.9771144533,-154.696,-90.9771,0.01,0.3,124.27,1.0,,200,100.0,0.01,1.0
67.4746,-67.1488900173,197.87701,-67.1488900173,1.01073,3.64244e-07,1,1336.23358488,100,1.00234,1336.23358488,0.005,-67.1488900173,-123.874,-78.5777,0.00452869,0.3,96.38,1.77806,0.014638,200,197.142010124,0.00886953,0.907858
61.0898,-76.033593096,200.0,-76.033593096,1.0,3.50449e-18,2,3769.6646018,100,1.0,3769.6646018,0.01,-76.033593096,-139.752,-76.0336,0.01,0.3,107.09,1.0,,200,100.0,0.01,1.0
58.1928,-73.3355283378,197.115248372,-73.3355283378,1.01463,5.09555e-07,1,3809.56362547,100,1.00634,3809.56362547,0.005,-73.3355283378,-119.409,-74.0236,0.00445208,0.3,103.31,1.89466,0.0206414,200,196.024498084,0.00941366,0.89606
90.8893,-88.2298497632,200.0,-88.2298497632,1.0,3.50449e-18,2,8344.30949641,100,1.0,8344.30949641,0.01,-88.2298497632,-151.949,-88.2298,0.01,0.3,120.77,1.0,,200,100.0,0.01,1.0
77.2104,-81.3263751858,186.797587707,-81.3263751858,1.07068,1.68858e-06,1,6115.92126844,100,0.985996,6115.92126844,0.005,-81.3263751858,-127.141,-80.5192,0.000738238,0.3,112.77,1.30298,0.0656649,200,187.405299585,0.00660743,0.14558
61.2678,-74.1291218539,200.0,-74.1291218539,1.0,3.50449e-18,2,3791.66397952,100,1.0,3791.66397952,0.01,-74.1291218539,-137.848,-74.1291,0.01,0.3,103.89,1.0,,200,100.0,0.01,1.0
56.3788,-73.5562831153,194.592809032,-73.5562831153,1.02779,6.6217e-07,1,3831.47870522,100,0.989076,3831.47870522,0.005,-73.5562831153,-118.33,-72.6525,0.00303442,0.3,102.98,1.62058,0.0259112,200,194.864431832,0.00819241,0.600254
90.6697,-88.8350312601,200.0,-88.8350312601,1.0,3.50449e-18,2,8304.04029946,100,1.0,8304.04029946,0.01,-88.8350312601,-152.559,-88.835,0.01,0.3,121.23,1.0,,200,100.0,0.01,1.0
65.3032,-71.7707289304,189.434036828,-71.7707289304,1.05578,1.33167e-06,1,2608.89699603,100,1.00901,2608.89699603,0.005,-71.7707289304,-124.326,-78.026,0.00172861,0.3,101.77,1.61076,0.0542314,200,189.933475322,0.00798185,0.348837
61.3219,-74.0729016852,200.0,-74.0729016852,1.0,3.50449e-18,2,3798.36099568,100,1.0,3798.36099568,0.01,-74.0729016852,-137.793,-74.0729,0.01,0.3,104.36,1.0,,200,100.0,0.01,1.0
64.9476,-85.4982265988,189.760635711,-85.4982265988,1.05396,1.28269e-06,1,7195.92201441,100,0.996291,7195.92201441,0.005,-85.4982265988,-123.228,-76.9718,0.000977985,0.3,117.35,1.48902,0.0509276,200,190.285731315,0.00747284,0.194871
90.8204,-87.7426914534,200.0,-87.7426914534,1.0,3.50449e-18,2,8331.65544803,100,1.0,8331.65544803,0.01,-87.7426914534,-151.462,-87.7427,0.01,0.3,119.83,1.0,,200,100.0,0.01,1.0
69.4044,-81.1740852553,181.54774903,-81.1740852553,1.10164,2.30337e-06,1,6091.77284436,100,1.03132,6091.77284436,0.005,-81.1740852553,-126.886,-79.5954,0.00115558,0.3,112.36,1.92858,0.097997,200,183.204847854,0.00935002,0.238354
77.7625,-81.6302589874,200.0,-81.6302589874,1.0,3.50449e-18,2,6108.0843174,100,1.0,6108.0843174,0.01,-81.6302589874,-145.349,-81.6303,0.01,0.3,113.13,1.0,,200,100.0,0.01,1.0
50.5455,-79.110805278,170.488484833,-79.110805278,1.1731,5.00214e-06,1,4938.28566402,100,0.935369,4938.28566402,0.005,-79.110805278,-122.766,-73.965,0.000163234,0.3,110.8,1.67133,0.175058,200,166.793868548,0.00893406,0.0305367
50.4875,-70.6858888525,200.0,-70.6858888525,1.0,3.50449e-18,2,2574.73421307,100,1.0,2574.73421307,0.01,-70.6858888525,-134.404,-70.6859,0.01,0.3,100.6,1.0,,200,100.0,0.01,1.0
50.2707,-76.214977811,187.126776006,-76.214977811,1.06879,1.66359e-06,1,4997.02460299,100,0.983041,4997.02460299,0.005,-76.214977811,-117.242,-70.6617,0.00116568,0.3,106.33,1.3686,0.0643057,200,187.580182604,0.00696104,0.229182
90.6774,-89.4768341982,200.0,-89.4768341982,1.0,3.50449e-18,2,8305.45383627,100,1.0,8305.45383627,0.01,-89.4768341982,-153.196,-89.4768,0.01,0.3,121.59,1.0,,200,100.0,0.01,1.0
73.4863,-79.1590093005,191.288476685,-79.1590093005,1.04554,1.15914e-06,1,4938.8093485,100,0.990866,4938.8093485,0.005,-79.1590093005,-127.433,-81.362,0.000913965,0.3,110.34,1.72804,0.0455223,200,191.180173442,0.00871986,0.181123
77.6102,-82.1469604848,200.0,-82.1469604848,1.0,3.50449e-18,2,6084.18136047,100,1.0,6084.18136047,0.01,-82.1469604848,-145.867,-82.147,0.01,0.3,113.56,1.0,,200,100.0,0.01,1.0
64.8047,-78.2371789762,184.725611623,-78.2371789762,1.08269,2.13914e-06,1,4942.55094935,100,1.01918,4942.55094935,0.005,-78.2371789762,-123.848,-76.9654,0.000522415,0.3,108.95,1.38909,0.0888787,200,184.308319644,0.00681478,0.106487
11.3946,-62.6411600111,200.0,-62.6411600111,1.0,3.50449e-18,2,131.149272757,100,1.0,131.149272757,0.01,-62.6411600111,-78.0574,-62.6412,0.01,0.3,90.98,1.0,,200,100.0,0.01,1.0
26.1749,-67.7346651165,199.299414024,-67.7346651165,1.00352,1.05355e-07,1,1363.8156616,100,1.0007,1363.8156616,0.005,-67.7346651165,-110.154,-65.0202,0.0046889,0.3,97.24,1.34268,0.00422013,200,199.164861521,0.00670868,0.938437
96.525,-91.551060591,200.0,-91.551060591,1.0,3.50449e-18,2,9411.18196339,100,1.0,9411.18196339,0.01,-91.551060591,-155.27,-91.5511,0.01,0.3,124.63,1.0,,200,100.0,0.01,1.0
83.6445,-76.0409746565,197.748102782,-76.0409746565,1.01139,2.64662e-07,1,4976.67386803,100,0.988877,4976.67386803,0.005,-76.0409746565,-128.617,-83.3046,0.00386543,0.3,106.31,1.63346,0.0103523,200,197.915207325,0.00825915,0.764486
60.9319,-75.4970049632,200.0,-75.4970049632,1.0,3.50449e-18,2,3750.20281436,100,1.0,3750.20281436,0.01,-75.4970049632,-139.215,-75.497,0.01,0.3,106.25,1.0,,200,100.0,0.01,1.0
70.0835,-85.1174032933,194.928417565,-85.1174032933,1.02602,6.16812e-07,1,7231.00138192,100,0.993697,7231.00138192,0.005,-85.1174032933,-124.808,-79.1693,0.0019246,0.3,117.1,1.19547,0.0243624,200,195.20785018,0.00601525,0.382493
77.5775,-82.3583792359,200.0,-82.3583792359,1.0,3.50449e-18,2,6079.0663649,100,1.0,6079.0663649,0.01,-82.3583792359,-146.078,-82.3584,0.01,0.3,114.28,1.0,,200,100.0,0.01,1.0
69.7195,-75.5817160378,199.790839773,-75.5817160378,1.00105,3.07376e-08,1,3748.43982346,100,1.00174,3748.43982346,0.005,-75.5817160378,-124.005,-78.9245,0.00483583,0.3,106.52,1.2447,0.00123379,200,199.755766473,0.00621272,0.968848
90.8592,-87.9237763846,200.0,-87.9237763846,1.0,3.50449e-18,2,8338.79039884,100,1.0,8338.79039884,0.01,-87.9237763846,-151.643,-87.9238,0.01,0.3,119.56,1.0,,200,100.0,0.01,1.0
75.3984,-77.3428063245,193.366252543,-77.3428063245,1.03431,7.10555e-07,1,4958.85647914,100,0.991052,4958.85647914,0.005,-77.3428063245,-126.743,-80.9202,0.00428164,0.3,107.83,1.75717,0.0279158,200,194.499547222,0.00886518,0.848665
61.4995,-72.7802784993,200.0,-72.7802784993,1.0,3.50449e-18,2,3820.39517107,100,1.0,3820.39517107,0.01,-72.7802784993,-136.499,-72.7803,0.01,0.3,102.0,1.0,,200,100.0,0.01,1.0
49.9877,-69.9313827462,192.992874068,-69.9313827462,1.03631,1.18267e-06,1,2626.34653869,100,0.997405,2626.34653869,0.005,-69.9313827462,-115.572,-69.7048,0.00371926,0.3,99.28,2.12336,0.0470617,200,191.00911857,0.0106444,0.741921
77.806,-81.2568686779,200.0,-81.2568686779,1.0,3.50449e-18,2,6114.91985226,100,1.0,6114.91985226,0.01,-81.2568686779,-144.981,-81.2569,0.01,0.3,112.79,1.0,,200,100.0,0.01,1.0
67.9277,-78.990041455,193.877582623,-78.990041455,1.03158,6.00985e-07,1,4952.61368533,100,0.994199,4952.61368533,0.005,-78.990041455,-124.309,-78.5431,0.00416565,0.3,109.51,1.7024,0.0237613,200,195.327910265,0.00856165,0.828297
61.4461,-71.1226316637,200.0,-71.1226316637,1.0,3.50449e-18,2,3813.76343618,100,1.0,3813.76343618,0.01,-71.1226316637,-134.841,-71.1226,0.01,0.3,100.53,1.0,,200,100.0,0.01,1.0
49.5684,-72.4923141295,194.554379725,-72.4923141295,1.02799,8.16399e-07,1,2552.32735825,100,0.978138,2552.32735825,0.005,-72.4923141295,-116.148,-70.4659,0.00161934,0.3,102.93,1.47882,0.0312437,200,193.706042759,0.00755935,0.316788
84.909,-84.7548350736,200.0,-84.7548350736,1.0,3.50449e-18,2,7282.36183366,100,1.0,7282.36183366,0.01,-84.7548350736,-148.478,-84.7548,0.01,0.3,116.33,1.0,,200,100.0,0.01,1.0
77.0777,-80.1199017854,191.866791702,-80.1199017854,1.04239,9.37473e-07,1,6114.41117569,100,0.997957,6114.41117569,0.005,-80.1199017854,-126.756,-80.7525,0.00146256,0.3,111.41,1.45325,0.0373459,200,192.806132705,0.00728113,0.291914
70.1193,-76.8064144816,200.0,-76.8064144816,1.0,3.50449e-18,2,4966.37691146,100,1.0,4966.37691146,0.01,-76.8064144816,-140.526,-76.8064,0.01,0.3,107.06,1.0,,200,100.0,0.01,1.0
63.6992,-73.8361754151,197.796478686,-73.8361754151,1.01114,1.82061e-07,1,3768.89145885,100,0.992529,3768.89145885,0.005,-73.8361754151,-120.112,-74.8053,0.00440914,0.3,103.39,1.32902,0.00717403,200,198.561225062,0.00669511,0.875241
69.7981,-78.8932931966,200.0,-78.8932931966,1.0,3.50449e-18,2,4920.98528909,100,1.0,4920.98528909,0.01,-78.8932931966,-142.612,-78.8933,0.01,0.3,109.86,1.0,,200,100.0,0.01,1.0
74.2037,-87.6930193368,190.116882359,-87.6930193368,1.05198,1.24098e-06,1,8338.25148675,100,0.987242,8338.25148675,0.005,-87.6930193368,-127.168,-80.9548,0.00201743,0.3,119.68,1.50089,0.0483806,200,190.586746179,0.0076014,0.398338
36.9621,-67.2229595114,200.0,-67.2229595114,1.0,3.50449e-18,2,1379.99288563,100,1.0,1379.99288563,0.01,-67.2229595114,-130.926,-67.223,0.01,0.3,96.03,1.0,,200,100.0,0.01,1.0
76.9449,-96.5699002758,199.031724373,-96.5699002758,1.00486,1.06607e-07,1,10380.0842309,100,0.998995,10380.0842309,0.005,-96.5699002758,-126.847,-81.6807,0.00468258,0.3,130.5,1.28988,0.00425571,200,199.154936664,0.0064559,0.935576
77.828,-79.9793354839,200.0,-79.9793354839,1.0,3.50449e-18,2,6118.38830248,100,1.0,6118.38830248,0.01,-79.9793354839,-143.699,-79.9793,0.01,0.3,110.79,1.0,,200,100.0,0.01,1.0
79.9423,-91.1633413036,187.037488956,-91.1633413036,1.0693,1.57571e-06,1,9428.76339548,100,0.96024,9428.76339548,0.005,-91.1633413036,-129.328,-82.7365,0.00159466,0.3,123.6,1.56283,0.0581159,200,188.197567807,0.00813771,0.306251
77.6963,-81.1955241759,200.0,-81.1955241759,1.0,3.50449e-18,2,6097.69579733,100,1.0,6097.69579733,0.01,-81.1955241759,-144.915,-81.1955,0.01,0.3,112.57,1.0,,200,100.0,0.01,1.0
59.647,-71.7856954007,193.645414269,-71.7856954007,1.03282,1.22379e-06,1,2566.84298768,100,1.00767,2566.84298768,0.005,-71.7856954007,-120.779,-74.9888,0.00393666,0.3,102.25,2.42207,0.0497056,200,190.711089127,0.0120181,0.793372
50.598,-72.6499414092,200.0,-72.6499414092,1.0,3.50449e-18,2,2586.01792475,100,1.0,2586.01792475,0.01,-72.6499414092,-136.37,-72.6499,0.01,0.3,102.69,1.0,,200,100.0,0.01,1.0
51.1892,-74.7378888272,195.310126066,-74.7378888272,1.02401,6.58156e-07,1,3833.51111863,100,0.983566,3833.51111863,0.005,-74.7378888272,-118.266,-72.6721,0.00269588,0.3,104.64,1.71394,0.0254681,200,194.894835204,0.00871289,0.530315
70.2992,-77.0104019532,200.0,-77.0104019532,1.0,3.50449e-18,2,4991.89843098,100,1.0,4991.89843098,0.01,-77.0104019532,-140.729,-77.0104,0.01,0.3,107.72,1.0,,200,100.0,0.01,1.0
51.0467,-72.4317855877,190.755205565,-72.4317855877,1.04846,1.20663e-06,1,2604.53561103,100,0.984729,2604.53561103,0.005,-72.4317855877,-118.521,-72.386,0.00260608,0.3,102.63,1.45354,0.0468024,200,190.83534856,0.00738038,0.513257
50.568,-69.7183915144,200.0,-69.7183915144,1.0,3.50449e-18,2,2582.95214829,100,1.0,2582.95214829,0.01,-69.7183915144,-133.437,-69.7184,0.01,0.3,99.05,1.0,,200,100.0,0.01,1.0
55.2664,-82.2118481272,188.064824753,-82.2118481272,1.06346,1.8606e-06,1,6120.05923198,100,0.98518,6120.05923198,0.005,-82.2118481272,-119.486,-73.0219,0.00126192,0.3,113.3,1.71728,0.0722344,200,186.210783367,0.00871558,0.248644
60.9908,-75.1615100855,200.0,-75.1615100855,1.0,3.50449e-18,2,3757.45126627,100,1.0,3757.45126627,0.01,-75.1615100855,-138.881,-75.1615,0.01,0.3,105.51,1.0,,200,100.0,0.01,1.0
57.0429,-74.0741467634,195.895300757,-74.0741467634,1.02095,4.59157e-07,1,3748.87911613,100,1.01549,3748.87911613,0.005,-74.0741467634,-119.212,-73.6863,0.00316901,0.3,104.57,1.58069,0.0189396,200,196.410710262,0.00778292,0.643618
70.3817,-77.4576800923,200.0,-77.4576800923,1.0,3.50449e-18,2,5003.61534583,100,1.0,5003.61534583,0.01,-77.4576800923,-141.177,-77.4577,0.01,0.3,107.94,1.0,,200,100.0,0.01,1.0
64.6368,-80.3397661522,193.334588642,-80.3397661522,1.03448,2.21447e-06,1,6144.36778332,100,1.01892,6144.36778332,0.005,-80.3397661522,-122.766,-76.9399,0.00414488,0.3,110.73,4.53219,0.0919626,200,183.800562709,0.0222401,0.844661
61.0668,-74.5846172228,200.0,-74.5846172228,1.0,3.50449e-18,2,3766.81947202,100,1.0,3766.81947202,0.01,-74.5846172228,-138.299,-74.5846,0.01,0.3,105.0,1.0,,200,100.0,0.01,1.0
58.4458,-74.1558875239,197.271417613,-74.1558875239,1.01383,3.25294e-07,1,3793.07056665,100,1.00806,3793.07056665,0.005,-74.1558875239,-119.144,-73.7771,0.00308637,0.3,104.15,1.57052,0.0132225,200,197.443749918,0.00778977,0.622251
61.1108,-74.8118703517,200.0,-74.8118703517,1.0,3.50449e-18,2,3772.25114338,100,1.0,3772.25114338,0.01,-74.8118703517,-138.532,-74.8119,0.01,0.3,105.35,1.0,,200,100.0,0.01,1.0
71.1475,-88.6660929073,192.457952488,-88.6660929073,1.03919,1.05816e-06,1,8320.27974176,100,0.990546,8320.27974176,0.005,-88.6660929073,-125.945,-80.0137,0.00272624,0.3,121.1,1.51487,0.0415299,200,191.917431883,0.00764665,0.540092
36.8471,-66.3183305527,200.0,-66.3183305527,1.0,3.50449e-18,2,1371.42004266,100,1.0,1371.42004266,0.01,-66.3183305527,-130.035,-66.3183,0.01,0.3,95.5,1.0,,200,100.0,0.01,1.0
45.5504,-75.0889471598,196.658685703,-75.0889471598,1.01699,3.60249e-07,1,3778.34922623,100,0.990087,3778.34922623,0.005,-75.0889471598,-115.383,-69.947,0.00329455,0.3,105.64,1.22452,0.0141257,200,197.172959757,0.00618388,0.652379
70.0697,-78.1637510484,200.0,-78.1637510484,1.0,3.50449e-18,2,4959.35331246,100,1.0,4959.35331246,0.01,-78.1637510484,-141.883,-78.1637,0.01,0.3,109.28,1.0,,200,100.0,0.01,1.0
54.4494,-73.5295786223,193.278995796,-73.5295786223,1.03477,7.23706e-07,1,2584.41395687,100,1.00831,2584.41395687,0.005,-73.5295786223,-120.053,-74.2195,0.00325105,0.3,103.25,1.79829,0.0294313,200,194.400511284,0.00891737,0.655612
70.1551,-77.8530270027,200.0,-77.8530270027,1.0,3.50449e-18,2,4971.44675984,100,1.0,4971.44675984,0.01,-77.8530270027,-141.572,-77.853,0.01,0.3,108.51,1.0,,200,100.0,0.01,1.0
80.5976,-90.6217811006,194.688598569,-90.6217811006,1.02728,5.30655e-07,1,9461.29435467,100,1.01662,9461.29435467,0.005,-90.6217811006,-128.619,-82.9522,0.00414721,0.3,122.15,1.54479,0.0219375,200,195.863334892,0.00759768,0.843225
70.1115,-78.1420748176,200.0,-78.1420748176,1.0,3.50449e-18,2,4965.26830189,100,1.0,4965.26830189,0.01,-78.1420748176,-141.862,-78.1421,0.01,0.3,108.9,1.0,,200,100.0,0.01,1.0
65.583,-77.275697386,195.38757562,-77.275697386,1.02361,7.71773e-07,1,4974.5282227,100,1.02416,4974.5282227,0.005,-77.275697386,-122.234,-76.6487,0.00382534,0.3,107.62,1.71591,0.0323808,200,194.039727844,0.00837715,0.783554
61.2911,-73.2255451235,200.0,-73.2255451235,1.0,3.50449e-18,2,3794.54063797,100,1.0,3794.54063797,0.01,-73.2255451235,-136.945,-73.2255,0.01,0.3,103.03,1.0,,200,100.0,0.01,1.0
76.6478,-88.7950427967,198.69947497,-88.7950427967,1.00655,2.07126e-07,1,8294.66564549,100,1.00968,8294.66564549,0.005,-88.7950427967,-125.92,-80.7165,0.00455649,0.3,121.67,1.72253,0.00844618,200,198.364720923,0.00853009,0.920116
101.617,-95.3552947423,200.0,-95.3552947423,1.0,3.50449e-18,2,10430.2252906,100,1.0,10430.2252906,0.01,-95.3552947423,-159.075,-95.3553,0.01,0.3,128.81,1.0,,200,100.0,0.01,1.0
85.0509,-85.3848500265,188.749771899,-85.3848500265,1.0596,1.38512e-06,1,7204.72429016,100,0.992723,7204.72429016,0.005,-85.3848500265,-133.727,-87.3467,0.00408783,0.3,117.5,2.38758,0.0546014,200,189.550525052,0.0120254,0.811616
84.6778,-84.5324476428,200.0,-84.5324476428,1.0,3.50449e-18,2,7242.74970999,100,1.0,7242.74970999,0.01,-84.5324476428,-148.252,-84.5324,0.01,0.3,116.22,1.0,,200,100.0,0.01,1.0
73.5961,-78.376268976,195.02893603,-78.376268976,1.02549,5.6117e-07,1,4939.57518845,100,0.997075,4939.57518845,0.005,-78.376268976,-125.88,-80.2536,0.00419681,0.3,110.31,1.81152,0.0223157,200,195.630677394,0.00908419,0.836907
77.8447,-81.4742102593,200.0,-81.4742102593,1.0,3.50449e-18,2,6121.01392499,100,1.0,6121.01392499,0.01,-81.4742102593,-145.193,-81.4742,0.01,0.3,112.36,1.0,,200,100.0,0.01,1.0
86.4997,-91.4438517295,197.833680111,-91.4438517295,1.01095,2.09185e-07,1,9426.08677287,100,1.00971,9426.08677287,0.005,-91.4438517295,-131.282,-85.9796,0.00286002,0.3,123.73,1.10135,0.0085307,200,198.348622789,0.00545378,0.577559
61.0996,-76.1728068544,200.0,-76.1728068544,1.0,3.50449e-18,2,3770.87180589,100,1.0,3770.87180589,0.01,-76.1728068544,-139.892,-76.1728,0.01,0.3,107.26,1.0,,200,100.0,0.01,1.0
61.4784,-84.799623877,182.806096843,-84.799623877,1.09406,2.22533e-06,1,7220.87781959,100,1.0058,7220.87781959,0.005,-84.799623877,-123.829,-76.7015,0.00046003,0.3,116.64,1.50543,0.0900486,200,183.727592215,0.00748375,0.0925396
36.6599,-66.8540525283,200.0,-66.8540525283,1.0,3.50449e-18,2,1357.52234307,100,1.0,1357.52234307,0.01,-66.8540525283,-130.566,-66.854,0.01,0.3,96.0,1.0,,200,100.0,0.01,1.0
51.0657,-77.2423917241,195.415909518,-77.2423917241,1.02346,6.04137e-07,1,4961.28282959,100,0.997591,4961.28282959,0.005,-77.2423917241,-116.527,-70.9449,0.00411321,0.3,107.91,1.83153,0.0240492,200,195.30403886,0.00917974,0.820661
77.9644,-80.0452679366,200.0,-80.0452679366,1.0,3.50449e-18,2,6139.85250371,100,1.0,6139.85250371,0.01,-80.0452679366,-143.765,-80.0453,0.01,0.3,110.81,1.0,,200,100.0,0.01,1.0
77.5012,-89.0632784125,186.872199306,-89.0632784125,1.07025,1.9638e-06,1,8287.54431322,100,0.997707,8287.54431322,0.005,-89.0632784125,-127.704,-81.0917,0.00134764,0.3,121.46,1.54593,0.078192,200,185.501293083,0.00774741,0.268909
84.506,-85.9362474151,200.0,-85.9362474151,1.0,3.50449e-18,2,7213.40551018,100,1.0,7213.40551018,0.01,-85.9362474151,-149.656,-85.9362,0.01,0.3,117.61,1.0,,200,100.0,0.01,1.0
60.0688,-69.0490357982,195.435258667,-69.0490357982,1.02336,4.82981e-07,1,1348.99993102,100,0.984698,1348.99993102,0.005,-69.0490357982,-121.913,-76.3339,0.00432043,0.3,98.82,1.51058,0.0187325,200,196.227977235,0.00767026,0.850864
69.8303,-78.726937326,200.0,-78.726937326,1.0,3.50449e-18,2,4925.52694551,100,1.0,4925.52694551,0.01,-78.726937326,-142.446,-78.7269,0.01,0.3,110.08,1.0,,200,100.0,0.01,1.0
65.4519,-85.0241682704,187.280244081,-85.0241682704,1.06792,2.24812e-06,1,7210.5665383,100,1.02653,7210.5665383,0.005,-85.0241682704,-124.922,-78.3604,0.0010072,0.3,117.37,2.76503,0.0947598,200,183.574657053,0.0134678,0.206785
69.9711,-78.3881151362,200.0,-78.3881151362,1.0,3.50449e-18,2,4945.40607838,100,1.0,4945.40607838,0.01,-78.3881151362,-142.108,-78.3881,0.01,0.3,109.2,1.0,,200,100.0,0.01,1.0
58.0395,-73.5389016509,188.998187322,-73.5389016509,1.05821,1.70893e-06,1,3821.04328876,100,0.991908,3821.04328876,0.005,-73.5389016509,-120.124,-73.7744,0.00091808,0.3,103.37,1.30824,0.0672553,200,187.263249496,0.00659459,0.18213
61.6434,-73.0670024197,200.0,-73.0670024197,1.0,3.50449e-18,2,3838.29225268,100,1.0,3838.29225268,0.01,-73.0670024197,-136.786,-73.067,0.01,0.3,102.47,1.0,,200,100.0,0.01,1.0
54.1191,-72.4935448985,191.342886555,-72.4935448985,1.04524,1.34891e-06,1,3826.28160401,100,0.977927,3826.28160401,0.005,-72.4935448985,-116.544,-70.4795,0.0010651,0.3,101.7,1.20616,0.0516008,200,189.809761295,0.00616693,0.208318
