J,IterType,MinNormIw,EpsThisIter,VarJ,MinVanillaIw,BatchSize,AvgEpLen,AvgDiscRet,ESSClassic,MaxVanillaIw,VarRet,AvgRet,eRenyi2,AvgVanillaIw,VarVanillaIw,VanillaAvgRet,AvgNormIw,VarDiscRet,VarNormIw,MaxNormIw,Delta,Bound,ESSRenyi
73.6992,1,0.002,100,13.8873,1.0,500,500.0,68.7376148924,500.000006643,1.0,238.180772796,68.7376148924,1.0,1.0,,68.7376148924,0.002,238.180772796,5.43187e-20,0.002,0.7,70.9352,500.0
72.7179,2,0.01,100,12.2258,1.0,500,500.0,72.7179038928,100.0,1.0,150.980002564,72.7179038928,1.0,1.0,,72.7179038928,0.01,150.980002564,3.50449e-18,0.01,0.7,66.8586,500.0
75.0833,2,0.005,100,13.6536,1.0,500,500.0,77.4486369036,200.000000102,1.0,214.322050477,77.4486369036,1.0,1.0,,77.4486369036,0.005,214.322050477,2.1793e-19,0.005,0.7,70.8043,500.0
73.9003,2,0.00333333,100,13.2351,1.0,500,500.0,71.5342185723,299.999969474,1.0,145.724541066,71.5342185723,1.0,1.0,,71.5342185723,0.00333333,145.724541066,5.43914e-20,0.00333333,0.7,70.4065,500.0
76.6536,2,0.0025,100,13.0835,1.0,500,500.0,84.913713525,400.0,1.0,68.9204480013,84.913713525,1.0,1.0,,84.913713525,0.0025,68.9204480013,5.4346e-20,0.0025,0.7,73.5496,500.0
75.4076,1,0.002,100,13.2942,0.999997,500,500.0,70.4232486704,500.000030907,1.0,169.621030807,70.4232486704,1.0,1.0,1.04692e-12,70.4232486704,0.002,169.621030807,4.12736e-18,0.00200001,0.7,72.6312,500.0
74.8398,2,0.01,100,14.4891,1.0,500,500.0,74.839770445,100.0,1.0,212.053521838,74.839770445,1.0,1.0,,74.839770445,0.01,212.053521838,3.50449e-18,0.01,0.7,68.7623,500.0
73.611,2,0.005,100,15.5702,1.0,500,500.0,72.3822641895,200.000000102,1.0,274.656585259,72.3822641895,1.0,1.0,,72.3822641895,0.005,274.656585259,2.1793e-19,0.005,0.7,69.3136,500.0
74.9661,2,0.00333333,100,14.0927,1.0,500,500.0,77.6763532917,299.999969474,1.0,100.938763007,77.6763532917,1.0,1.0,,77.6763532917,0.00333333,100.938763007,5.43914e-20,0.00333333,0.7,71.435,500.0
76.2521,2,0.0025,100,13.6565,1.0,500,500.0,80.1100861579,400.0,1.0,131.660528469,80.1100861579,1.0,1.0,,80.1100861579,0.0025,131.660528469,5.4346e-20,0.0025,0.7,73.1779,500.0
75.3255,1,0.002,100,13.718,1.0,500,500.0,71.6190217063,500.000006643,1.0,179.543758594,71.6190217063,1.0,1.0,,71.6190217063,0.002,179.543758594,5.43187e-20,0.002,0.7,72.5759,500.0
72.3678,2,0.01,100,16.314,1.0,500,500.0,72.3677668963,100.0,1.0,268.833944291,72.3677668963,1.0,1.0,,72.3677668963,0.01,268.833944291,3.50449e-18,0.01,0.7,66.3572,500.0
72.2444,2,0.005,100,15.6551,1.0,500,500.0,72.1210589852,200.000000102,1.0,226.249203921,72.1210589852,1.0,1.0,,72.1210589852,0.005,226.249203921,2.1793e-19,0.005,0.7,67.9742,500.0
71.9842,2,0.00333333,100,14.2218,1.0,500,500.0,71.4637384815,299.999969474,1.0,117.380686497,71.4637384815,1.0,1.0,,71.4637384815,0.00333333,117.380686497,5.43914e-20,0.00333333,0.7,68.4976,500.0
72.938,2,0.0025,100,14.1199,1.0,500,500.0,75.7994470898,400.0,1.0,181.607848073,75.7994470898,1.0,1.0,,75.7994470898,0.0025,181.607848073,5.4346e-20,0.0025,0.7,69.9185,500.0
73.8932,1,0.002,100,13.7105,1.0,500,500.0,77.7137469154,500.000006643,1.0,125.416599081,77.7137469154,1.0,1.0,,77.7137469154,0.002,125.416599081,5.43187e-20,0.002,0.7,71.1925,500.0
69.9215,2,0.01,100,18.5283,1.0,500,500.0,69.9214609301,100.0,1.0,346.765205868,69.9214609301,1.0,1.0,,69.9214609301,0.01,346.765205868,3.50449e-18,0.01,0.7,63.9166,500.0
74.0023,2,0.005,100,14.6629,1.0,500,500.0,78.0831079066,200.000000102,1.0,53.9383357743,78.0831079066,1.0,1.0,,78.0831079066,0.005,53.9383357743,2.1793e-19,0.005,0.7,69.7562,500.0
77.0171,2,0.00333333,100,13.4995,1.0,500,500.0,83.0467296354,299.999969474,1.0,62.8004184316,83.0467296354,1.0,1.0,,83.0467296354,0.00333333,62.8004184316,5.43914e-20,0.00333333,0.7,73.4309,500.0
76.9134,2,0.0025,100,13.0457,1.0,500,500.0,76.6024042948,400.0,1.0,135.270336341,76.6024042948,1.0,1.0,,76.6024042948,0.0025,135.270336341,5.4346e-20,0.0025,0.7,73.8077,500.0
76.4138,1,0.002,100,13.3349,1.0,500,500.0,74.4154583551,500.000006643,1.0,205.40101328,74.4154583551,1.0,1.0,,74.4154583551,0.002,205.40101328,5.43187e-20,0.002,0.7,73.6359,500.0
75.5114,2,0.01,100,9.43124,1.0,500,500.0,75.5113591489,100.0,1.0,89.8467181932,75.5113591489,1.0,1.0,,75.5113591489,0.01,89.8467181932,3.50449e-18,0.01,0.7,69.6579,500.0
73.813,2,0.005,100,9.6138,1.0,500,500.0,72.1146746432,200.000000102,1.0,91.0438261532,72.1146746432,1.0,1.0,,72.1146746432,0.005,91.0438261532,2.1793e-19,0.005,0.7,69.5926,500.0
69.8195,2,0.00333333,100,13.2874,1.0,500,500.0,61.8325353609,299.999969474,1.0,251.642154494,61.8325353609,1.0,1.0,,61.8325353609,0.00333333,251.642154494,5.43914e-20,0.00333333,0.7,66.3735,500.0
70.3937,2,0.0025,100,12.927,1.0,500,500.0,72.1160771832,400.0,1.0,136.167102888,72.1160771832,1.0,1.0,,72.1160771832,0.0025,136.167102888,5.4346e-20,0.0025,0.7,67.4094,500.0
70.9199,1,0.002,100,14.5238,1.0,500,500.0,73.0250065554,500.000006643,1.0,384.590498477,73.0250065554,1.0,1.0,,73.0250065554,0.002,384.590498477,5.43187e-20,0.002,0.7,68.1012,500.0
82.737,2,0.01,100,7.98351,1.0,500,500.0,82.7369650717,100.0,1.0,64.3801549841,82.7369650717,1.0,1.0,,82.7369650717,0.01,64.3801549841,3.50449e-18,0.01,0.7,76.5665,500.0
81.6453,2,0.005,100,6.97975,1.0,500,500.0,80.5536077865,200.000000102,1.0,31.6303619982,80.5536077865,1.0,1.0,,80.5536077865,0.005,31.6303619982,2.1793e-19,0.005,0.7,77.2821,500.0
79.7907,2,0.00333333,100,10.1081,1.0,500,500.0,76.0815441929,299.999969474,1.0,190.356103182,76.0815441929,1.0,1.0,,76.0815441929,0.00333333,190.356103182,5.43914e-20,0.00333333,0.7,76.2159,500.0
79.4358,2,0.0025,100,9.57883,1.0,500,500.0,78.3710389028,400.0,1.0,59.5770306272,78.3710389028,1.0,1.0,,78.3710389028,0.0025,59.5770306272,5.4346e-20,0.0025,0.7,76.3399,500.0
79.1266,1,0.002,100,10.8618,1.0,500,500.0,77.8900030624,500.000006643,1.0,223.192617055,77.8900030624,1.0,1.0,,77.8900030624,0.002,223.192617055,5.43187e-20,0.002,0.7,76.3576,500.0
75.6343,2,0.01,100,14.6931,1.0,500,500.0,75.6342963192,100.0,1.0,218.066432037,75.6342963192,1.0,1.0,,75.6342963192,0.01,218.066432037,3.50449e-18,0.01,0.7,69.3244,500.0
76.0678,2,0.005,100,13.6731,1.0,500,500.0,76.5013386555,200.000000102,1.0,159.239112524,76.5013386555,1.0,1.0,,76.5013386555,0.005,159.239112524,2.1793e-19,0.005,0.7,71.606,500.0
76.3377,2,0.00333333,100,12.7589,1.0,500,500.0,76.8773784199,299.999969474,1.0,115.177773134,76.8773784199,1.0,1.0,,76.8773784199,0.00333333,115.177773134,5.43914e-20,0.00333333,0.7,72.6947,500.0
75.8904,2,0.0025,100,13.2355,1.0,500,500.0,74.5486157318,400.0,1.0,212.066357075,74.5486157318,1.0,1.0,,74.5486157318,0.0025,212.066357075,5.4346e-20,0.0025,0.7,72.7355,500.0
75.7711,1,0.002,100,13.2631,1.0,500,500.0,75.2938539055,500.000006643,1.0,180.352407251,75.2938539055,1.0,1.0,,75.2938539055,0.002,180.352407251,5.43187e-20,0.002,0.7,72.9492,500.0
73.3667,2,0.01,100,10.5294,1.0,500,500.0,73.3667334331,100.0,1.0,111.987432374,73.3667334331,1.0,1.0,,73.3667334331,0.01,111.987432374,3.50449e-18,0.01,0.7,67.3944,500.0
72.4878,2,0.005,100,11.6437,1.0,500,500.0,71.6088593575,200.000000102,1.0,160.344444821,71.6088593575,1.0,1.0,,71.6088593575,0.005,160.344444821,2.1793e-19,0.005,0.7,68.2647,500.0
72.3104,2,0.00333333,100,14.346,1.0,500,500.0,71.9555446938,299.999969474,1.0,349.573036747,71.9555446938,1.0,1.0,,71.9555446938,0.00333333,349.573036747,5.43914e-20,0.00333333,0.7,68.8623,500.0
72.9812,2,0.0025,100,14.5972,1.0,500,500.0,74.993700645,400.0,1.0,231.816481281,74.993700645,1.0,1.0,,74.993700645,0.0025,231.816481281,5.4346e-20,0.0025,0.7,69.995,500.0
73.5882,1,0.002,100,14.1387,1.0,500,500.0,76.0162189151,500.000006643,1.0,141.240552477,76.0162189151,1.0,1.0,,76.0162189151,0.002,141.240552477,5.43187e-20,0.002,0.7,70.8402,500.0
70.4624,2,0.01,100,12.4906,1.0,500,500.0,70.4623641255,100.0,1.0,157.590082803,70.4623641255,1.0,1.0,,70.4623641255,0.01,157.590082803,3.50449e-18,0.01,0.7,64.5034,500.0
74.3828,2,0.005,100,11.1658,1.0,500,500.0,78.3032599927,200.000000102,1.0,63.2305708784,78.3032599927,1.0,1.0,,78.3032599927,0.005,63.2305708784,2.1793e-19,0.005,0.7,70.1692,500.0
75.7698,2,0.00333333,100,11.2829,1.0,500,500.0,78.5439162521,299.999969474,1.0,122.236559548,78.5439162521,1.0,1.0,,78.5439162521,0.00333333,122.236559548,5.43914e-20,0.00333333,0.7,72.3294,500.0
73.2431,2,0.0025,100,13.6389,1.0,500,500.0,65.662783036,400.0,1.0,288.442090456,65.662783036,1.0,1.0,,65.662783036,0.0025,288.442090456,5.4346e-20,0.0025,0.7,70.2636,500.0
74.5834,1,0.002,100,12.9297,1.0,500,500.0,79.9447471467,500.000006643,1.0,56.440245979,79.9447471467,1.0,1.0,,79.9447471467,0.002,56.440245979,5.43187e-20,0.002,0.7,71.9084,500.0
81.96,2,0.01,100,7.84023,1.0,500,500.0,81.9600147916,100.0,1.0,62.090027557,81.9600147916,1.0,1.0,,81.9600147916,0.01,62.090027557,3.50449e-18,0.01,0.7,75.9205,500.0
81.185,2,0.005,100,9.31854,1.0,500,500.0,80.4099073497,200.000000102,1.0,112.121115751,80.4099073497,1.0,1.0,,80.4099073497,0.005,112.121115751,2.1793e-19,0.005,0.7,76.8252,500.0
80.8438,2,0.00333333,100,10.9754,1.0,500,500.0,80.161521347,299.999969474,1.0,188.89672676,80.161521347,1.0,1.0,,80.161521347,0.00333333,188.89672676,5.43914e-20,0.00333333,0.7,77.2725,500.0
78.1201,2,0.0025,100,12.6734,1.0,500,500.0,69.9491995483,400.0,1.0,194.009106818,69.9491995483,1.0,1.0,,69.9491995483,0.0025,194.009106818,5.4346e-20,0.0025,0.7,75.0273,500.0
78.258,1,0.002,100,12.247,1.0,500,500.0,78.8092637653,500.000006643,1.0,108.178886564,78.8092637653,1.0,1.0,,78.8092637653,0.002,108.178886564,5.43187e-20,0.002,0.7,75.4916,500.0
79.5547,2,0.01,100,7.19402,1.0,500,500.0,79.5547072475,100.0,1.0,52.2766801864,79.5547072475,1.0,1.0,,79.5547072475,0.01,52.2766801864,3.50449e-18,0.01,0.7,73.9272,500.0
73.3964,2,0.005,100,9.13373,1.0,500,500.0,67.238187174,200.000000102,1.0,39.6440669672,67.238187174,1.0,1.0,,67.238187174,0.005,39.6440669672,2.1793e-19,0.005,0.7,69.4172,500.0
73.8123,2,0.00333333,100,10.9921,1.0,500,500.0,74.6438989906,299.999969474,1.0,196.554646265,74.6438989906,1.0,1.0,,74.6438989906,0.00333333,196.554646265,5.43914e-20,0.00333333,0.7,70.3716,500.0
75.5401,2,0.0025,100,11.6272,1.0,500,500.0,80.7236007998,400.0,1.0,143.905143452,80.7236007998,1.0,1.0,,80.7236007998,0.0025,143.905143452,5.4346e-20,0.0025,0.7,72.4774,500.0
76.9726,1,0.002,100,11.1617,1.0,500,500.0,82.7026031273,500.000006643,1.0,41.5197910001,82.7026031273,1.0,1.0,,82.7026031273,0.002,41.5197910001,5.43187e-20,0.002,0.7,74.2332,500.0
76.0029,2,0.01,100,18.6707,1.0,500,500.0,76.0028562206,100.0,1.0,352.116184987,76.0028562206,1.0,1.0,,76.0028562206,0.01,352.116184987,3.50449e-18,0.01,0.7,69.6118,500.0
77.6801,2,0.005,100,16.742,1.0,500,500.0,79.3574305436,200.000000102,1.0,208.450882326,79.3574305436,1.0,1.0,,79.3574305436,0.005,208.450882326,2.1793e-19,0.005,0.7,73.161,500.0
75.0366,2,0.00333333,100,16.7994,1.0,500,500.0,69.7494440313,299.999969474,1.0,246.605391857,69.7494440313,1.0,1.0,,69.7494440313,0.00333333,246.605391857,5.43914e-20,0.00333333,0.7,71.3467,500.0
76.2614,2,0.0025,100,15.1738,1.0,500,500.0,79.9360626425,400.0,1.0,56.8783173213,79.9360626425,1.0,1.0,,79.9360626425,0.0025,56.8783173213,5.4346e-20,0.0025,0.7,73.0659,500.0
77.3526,1,0.002,100,14.6177,1.0,500,500.0,81.7171358075,500.000006643,1.0,124.851741709,81.7171358075,1.0,1.0,,81.7171358075,0.002,124.851741709,5.43187e-20,0.002,0.7,74.4944,500.0
69.2121,2,0.01,100,12.3324,1.0,500,500.0,69.2121426287,100.0,1.0,153.624707054,69.2121426287,1.0,1.0,,69.2121426287,0.01,153.624707054,3.50449e-18,0.01,0.7,63.0848,500.0
71.6134,2,0.005,100,18.1245,1.0,500,500.0,74.0146671681,200.000000102,1.0,498.356968653,74.0146671681,1.0,1.0,,74.0146671681,0.005,498.356968653,2.1793e-19,0.005,0.7,67.2807,500.0
73.8791,2,0.00333333,100,15.9885,1.0,500,500.0,78.4104056053,299.999969474,1.0,79.9012746289,78.4104056053,1.0,1.0,,78.4104056053,0.00333333,79.9012746289,5.43914e-20,0.00333333,0.7,70.3414,500.0
72.8131,2,0.0025,100,14.7152,1.0,500,500.0,69.6151438578,400.0,1.0,86.4805049912,69.6151438578,1.0,1.0,,69.6151438578,0.0025,86.4805049912,5.4346e-20,0.0025,0.7,69.7494,500.0
73.4749,1,0.002,100,13.5285,1.0,500,500.0,76.1220795888,500.000006643,1.0,40.5982608782,76.1220795888,1.0,1.0,,76.1220795888,0.002,40.5982608782,5.43187e-20,0.002,0.7,70.7346,500.0
83.4324,2,0.01,100,11.0431,1.0,500,500.0,83.4323603321,100.0,1.0,123.182657191,83.4323603321,1.0,1.0,,83.4323603321,0.01,123.182657191,3.50449e-18,0.01,0.7,77.2288,500.0
84.3121,2,0.005,100,9.70354,1.0,500,500.0,85.1917439369,200.000000102,1.0,65.4736000574,85.1917439369,1.0,1.0,,85.1917439369,0.005,65.4736000574,2.1793e-19,0.005,0.7,79.8491,500.0
78.2516,2,0.00333333,100,16.5587,1.0,500,500.0,66.1307682489,299.999969474,1.0,418.065602286,66.1307682489,1.0,1.0,,66.1307682489,0.00333333,418.065602286,5.43914e-20,0.00333333,0.7,74.6077,500.0
77.8691,2,0.0025,100,15.4529,1.0,500,500.0,76.7214530687,400.0,1.0,132.153981404,76.7214530687,1.0,1.0,,76.7214530687,0.0025,132.153981404,5.4346e-20,0.0025,0.7,74.7133,500.0
77.0228,1,0.002,100,15.7002,0.999999,500,500.0,73.6376600156,499.999945607,1.0,265.643862394,73.6376600156,1.0,1.0,7.30478e-14,73.6376600156,0.002,265.643862394,2.77895e-19,0.002,0.7,74.2002,500.0
72.7104,2,0.01,100,10.8631,1.0,500,500.0,72.7104385935,100.0,1.0,119.199125564,72.7104385935,1.0,1.0,,72.7104385935,0.01,119.199125564,3.50449e-18,0.01,0.7,66.6471,500.0
74.159,2,0.005,100,13.1745,1.0,500,500.0,75.6075130356,200.000000102,1.0,227.202367012,75.6075130356,1.0,1.0,,75.6075130356,0.005,227.202367012,2.1793e-19,0.005,0.7,69.8262,500.0
73.631,2,0.00333333,100,12.3416,1.0,500,500.0,72.5749819709,299.999969474,1.0,109.232197113,72.5749819709,1.0,1.0,,72.5749819709,0.00333333,109.232197113,5.43914e-20,0.00333333,0.7,70.0933,500.0
75.8045,2,0.0025,100,12.0391,1.0,500,500.0,82.3250905593,400.0,1.0,66.7929057737,82.3250905593,1.0,1.0,,82.3250905593,0.0025,66.7929057737,5.4346e-20,0.0025,0.7,72.7408,500.0
76.1399,1,0.002,100,11.387,1.0,500,500.0,77.4815126172,500.000006643,1.0,66.9747961309,77.4815126172,1.0,1.0,,77.4815126172,0.002,66.9747961309,5.43187e-20,0.002,0.7,73.3996,500.0
79.5848,2,0.01,100,11.0606,1.0,500,500.0,79.5847728726,100.0,1.0,123.571795732,79.5847728726,1.0,1.0,,79.5847728726,0.01,123.571795732,3.50449e-18,0.01,0.7,73.7758,500.0
77.3023,2,0.005,100,13.8516,1.0,500,500.0,75.0198470856,200.000000102,1.0,253.511655271,75.0198470856,1.0,1.0,,75.0198470856,0.005,253.511655271,2.1793e-19,0.005,0.7,72.9537,500.0
77.2682,2,0.00333333,100,13.3712,1.0,500,500.0,77.1998674359,299.999969474,1.0,154.168900076,77.1998674359,1.0,1.0,,77.1998674359,0.00333333,154.168900076,5.43914e-20,0.00333333,0.7,73.6573,500.0
75.747,2,0.0025,100,13.0877,1.0,500,500.0,71.183497894,400.0,1.0,122.240200461,71.183497894,1.0,1.0,,71.183497894,0.0025,122.240200461,5.4346e-20,0.0025,0.7,72.6199,500.0
75.5321,1,0.002,100,12.6505,1.0,500,500.0,74.6723214217,500.000006643,1.0,115.256198102,74.6723214217,1.0,1.0,,74.6723214217,0.002,115.256198102,5.43187e-20,0.002,0.7,72.7352,500.0
73.2314,2,0.01,100,13.6705,1.0,500,500.0,73.2313633499,100.0,1.0,188.769835356,73.2313633499,1.0,1.0,,73.2313633499,0.01,188.769835356,3.50449e-18,0.01,0.7,67.0566,500.0
77.2096,2,0.005,100,13.7548,1.0,500,500.0,81.1877715695,200.000000102,1.0,161.467690454,81.1877715695,1.0,1.0,,81.1877715695,0.005,161.467690454,2.1793e-19,0.005,0.7,72.8434,500.0
75.9796,2,0.00333333,100,12.5709,1.0,500,500.0,73.5197248634,299.999969474,1.0,87.4935973124,73.5197248634,1.0,1.0,,73.5197248634,0.00333333,87.4935973124,5.43914e-20,0.00333333,0.7,72.4146,500.0
74.9499,2,0.0025,100,12.8045,1.0,500,500.0,71.8609043496,400.0,1.0,170.719436116,71.8609043496,1.0,1.0,,71.8609043496,0.0025,170.719436116,5.4346e-20,0.0025,0.7,71.8626,500.0
75.6786,1,0.002,100,12.345,1.0,500,500.0,78.5932070781,500.000006643,1.0,96.5283245132,78.5932070781,1.0,1.0,,78.5932070781,0.002,96.5283245132,5.43187e-20,0.002,0.7,72.9172,500.0
72.6526,2,0.01,100,12.6647,1.0,500,500.0,72.6526353442,100.0,1.0,162.014786903,72.6526353442,1.0,1.0,,72.6526353442,0.01,162.014786903,3.50449e-18,0.01,0.7,66.9197,500.0
74.622,2,0.005,100,13.7169,1.0,500,500.0,76.5914250792,200.000000102,1.0,210.258599869,76.5914250792,1.0,1.0,,76.5914250792,0.005,210.258599869,2.1793e-19,0.005,0.7,70.1891,500.0
76.695,2,0.00333333,100,13.0506,1.0,500,500.0,80.8408342713,299.999969474,1.0,109.961828958,80.8408342713,1.0,1.0,,80.8408342713,0.00333333,109.961828958,5.43914e-20,0.00333333,0.7,73.0755,500.0
77.7248,2,0.0025,100,13.4148,1.0,500,500.0,80.8143426043,400.0,1.0,198.133686172,80.8143426043,1.0,1.0,,80.8143426043,0.0025,198.133686172,5.4346e-20,0.0025,0.7,74.5465,500.0
76.8689,1,0.002,100,13.1691,1.0,500,500.0,73.4453964231,500.000006643,1.0,133.98236879,73.4453964231,1.0,1.0,,73.4453964231,0.002,133.98236879,5.43187e-20,0.002,0.7,74.0262,500.0
82.8209,2,0.01,100,6.87635,1.0,500,500.0,82.8209458848,100.0,1.0,47.761853173,82.8209458848,1.0,1.0,,82.8209458848,0.01,47.761853173,3.50449e-18,0.01,0.7,76.9991,500.0
80.4375,2,0.005,100,6.88156,1.0,500,500.0,78.0540501094,200.000000102,1.0,36.4302545142,78.0540501094,1.0,1.0,,78.0540501094,0.005,36.4302545142,2.1793e-19,0.005,0.7,76.234,500.0
79.1851,2,0.00333333,100,8.47335,1.0,500,500.0,76.6802469358,299.999969474,1.0,112.393611911,76.6802469358,1.0,1.0,,76.6802469358,0.00333333,112.393611911,5.43914e-20,0.00333333,0.7,75.753,500.0
78.0209,2,0.0025,100,10.0,1.0,500,500.0,74.5283556955,400.0,1.0,170.04680715,74.5283556955,1.0,1.0,,74.5283556955,0.0025,170.04680715,5.4346e-20,0.0025,0.7,75.047,500.0
78.4223,1,0.002,100,10.2569,0.999999,500,500.0,80.0278984098,500.000006643,1.0,124.037237042,80.0278984098,1.0,1.0,4.04539e-14,80.0278984098,0.002,124.037237042,2.5356e-19,0.002,0.7,75.7374,500.0
69.6687,2,0.01,100,19.2493,1.0,500,500.0,69.6686926319,100.0,1.0,374.279698616,69.6686926319,1.0,1.0,,69.6686926319,0.01,374.279698616,3.50449e-18,0.01,0.7,63.7563,500.0
72.395,2,0.005,100,16.4086,1.0,500,500.0,75.1212955059,200.000000102,1.0,154.627390889,75.1212955059,1.0,1.0,,75.1212955059,0.005,154.627390889,2.1793e-19,0.005,0.7,68.1004,500.0
72.146,2,0.00333333,100,15.022,1.0,500,500.0,71.6480079604,299.999969474,1.0,139.523444028,71.6480079604,1.0,1.0,,71.6480079604,0.00333333,139.523444028,5.43914e-20,0.00333333,0.7,68.6395,500.0
74.4453,2,0.0025,100,14.802,1.0,500,500.0,81.3434007582,400.0,1.0,137.33670382,81.3434007582,1.0,1.0,,81.3434007582,0.0025,137.33670382,5.4346e-20,0.0025,0.7,71.4086,500.0
73.756,1,0.002,100,13.6732,1.0,500,500.0,70.9986771135,500.000006643,1.0,49.3815816923,70.9986771135,1.0,1.0,,70.9986771135,0.002,49.3815816923,5.43187e-20,0.002,0.7,71.0399,500.0
73.9598,2,0.01,100,9.77472,1.0,500,500.0,73.9598168493,100.0,1.0,96.5103034484,73.9598168493,1.0,1.0,,73.9598168493,0.01,96.5103034484,3.50449e-18,0.01,0.7,68.1503,500.0
76.2249,2,0.005,100,11.3398,1.0,500,500.0,78.4899371877,200.000000102,1.0,152.903536138,78.4899371877,1.0,1.0,,78.4899371877,0.005,152.903536138,2.1793e-19,0.005,0.7,71.8279,500.0
77.3884,2,0.00333333,100,10.5669,1.0,500,500.0,79.7153831271,299.999969474,1.0,70.3769409368,79.7153831271,1.0,1.0,,79.7153831271,0.00333333,70.3769409368,5.43914e-20,0.00333333,0.7,73.7983,500.0
78.0584,2,0.0025,100,10.3164,1.0,500,500.0,80.0686015528,400.0,1.0,86.2135956763,80.0686015528,1.0,1.0,,80.0686015528,0.0025,86.2135956763,5.4346e-20,0.0025,0.7,74.9358,500.0
78.2349,1,0.002,100,10.0573,1.0,500,500.0,78.940791169,500.000006643,1.0,80.2120071636,78.940791169,1.0,1.0,,78.940791169,0.002,80.2120071636,5.43187e-20,0.002,0.7,75.442,500.0
83.2016,2,0.01,100,8.07402,1.0,500,500.0,83.2015426805,100.0,1.0,65.8482608311,83.2015426805,1.0,1.0,,83.2015426805,0.01,65.8482608311,3.50449e-18,0.01,0.7,76.897,500.0
77.4554,2,0.005,100,13.4103,1.0,500,500.0,71.709297477,200.000000102,1.0,230.752293806,71.709297477,1.0,1.0,,71.709297477,0.005,230.752293806,2.1793e-19,0.005,0.7,72.9974,500.0
77.2076,2,0.00333333,100,13.3263,1.0,500,500.0,76.7120972701,299.999969474,1.0,174.478918828,76.7120972701,1.0,1.0,,76.7120972701,0.00333333,174.478918828,5.43914e-20,0.00333333,0.7,73.5677,500.0
78.4857,2,0.0025,100,12.9323,1.0,500,500.0,82.319787158,400.0,1.0,117.782564097,82.319787158,1.0,1.0,,82.319787158,0.0025,117.782564097,5.4346e-20,0.0025,0.7,75.3334,500.0
77.6065,1,0.002,100,12.8332,1.0,500,500.0,74.0898389468,500.000006643,1.0,140.420421858,74.0898389468,1.0,1.0,,74.0898389468,0.002,140.420421858,5.43187e-20,0.002,0.7,74.787,500.0
70.9926,2,0.01,100,17.185,1.0,500,500.0,70.9926419163,100.0,1.0,298.306112903,70.9926419163,1.0,1.0,,70.9926419163,0.01,298.306112903,3.50449e-18,0.01,0.7,65.0668,500.0
75.1777,2,0.005,100,14.8628,1.0,500,500.0,79.362685353,200.000000102,1.0,112.582448207,79.362685353,1.0,1.0,,79.362685353,0.005,112.582448207,2.1793e-19,0.005,0.7,70.9785,500.0
74.9678,2,0.00333333,100,14.6774,1.0,500,500.0,74.5481571508,299.999969474,1.0,206.265371128,74.5481571508,1.0,1.0,,74.5481571508,0.00333333,206.265371128,5.43914e-20,0.00333333,0.7,71.3467,500.0
75.5694,2,0.0025,100,13.5888,1.0,500,500.0,77.3741409473,400.0,1.0,88.8887569512,77.3741409473,1.0,1.0,,77.3741409473,0.0025,88.8887569512,5.4346e-20,0.0025,0.7,72.4334,500.0
77.034,1,0.002,100,12.9825,1.0,500,500.0,82.8922069817,500.000006643,1.0,61.8297971719,82.8922069817,1.0,1.0,,82.8922069817,0.002,61.8297971719,5.43187e-20,0.002,0.7,74.2291,500.0
80.7507,2,0.01,100,10.8965,1.0,500,500.0,80.7506714504,100.0,1.0,119.932828967,80.7506714504,1.0,1.0,,80.7506714504,0.01,119.932828967,3.50449e-18,0.01,0.7,74.8863,500.0
81.1404,2,0.005,100,9.02603,1.0,500,500.0,81.5301058791,200.000000102,1.0,44.3445842668,81.5301058791,1.0,1.0,,81.5301058791,0.005,44.3445842668,2.1793e-19,0.005,0.7,76.9553,500.0
79.9996,2,0.00333333,100,10.6656,1.0,500,500.0,77.7180736578,299.999969474,1.0,172.241272043,77.7180736578,1.0,1.0,,77.7180736578,0.00333333,172.241272043,5.43914e-20,0.00333333,0.7,76.5407,500.0
77.422,2,0.0025,100,11.4894,1.0,500,500.0,69.6889737066,400.0,1.0,108.111975732,69.6889737066,1.0,1.0,,69.6889737066,0.0025,108.111975732,5.4346e-20,0.0025,0.7,74.4264,500.0
76.7271,1,0.002,100,12.3003,0.999999,500,500.0,73.947663187,500.000006643,1.0,221.010562497,73.947663187,1.0,1.0,7.413e-14,73.947663187,0.002,221.010562497,3.93159e-19,0.002,0.7,74.0478,500.0
73.2084,2,0.01,100,10.458,1.0,500,500.0,73.2084199982,100.0,1.0,110.473808089,73.2084199982,1.0,1.0,,73.2084199982,0.01,110.473808089,3.50449e-18,0.01,0.7,67.5564,500.0
75.0484,2,0.005,100,10.9615,1.0,500,500.0,76.8884020892,200.000000102,1.0,125.423386583,76.8884020892,1.0,1.0,,76.8884020892,0.005,125.423386583,2.1793e-19,0.005,0.7,70.7978,500.0
74.3893,2,0.00333333,100,13.0366,1.0,500,500.0,73.0709264274,299.999969474,1.0,269.63864853,73.0709264274,1.0,1.0,,73.0709264274,0.00333333,269.63864853,5.43914e-20,0.00333333,0.7,70.9187,500.0
72.66,2,0.0025,100,13.7069,1.0,500,500.0,67.4720856263,400.0,1.0,207.850399281,67.4720856263,1.0,1.0,,67.4720856263,0.0025,207.850399281,5.4346e-20,0.0025,0.7,69.6543,500.0
