EpsThisIter,MaxVanillaIw,IterType,Bound,MinVanillaIw,J,AvgVanillaIw,AvgRet,MinNormIw,Delta,ESSClassic,VarVanillaIw,VarJ,VarNormIw,VanillaAvgRet,VarDiscRet,ESSRenyi,AvgEpLen,MaxNormIw,VarRet,AvgDiscRet,eRenyi2,AvgNormIw,BatchSize
100,1.11805,1,-112.102,0.815988,-106.497,1.00897,-106.528993549,0.00808734,0.8,99.5890778265,0.00424291,2.04725,4.16782e-07,-106.528993549,4.28932350445,99.4065781576,15.36,0.0110811,4.28932350445,-106.528993549,1.00597,0.01,100
100,1.08034,1,-112.512,0.911412,-106.771,1.00548,-106.779668574,0.00906449,0.8,99.891725986,0.00110683,2.00696,1.09481e-07,-106.779668574,4.06988601883,99.8447804711,15.51,0.0107446,4.06988601883,-106.779668574,1.00155,0.01,100
100,1.36188,1,-112.488,0.778701,-106.742,0.99097,-106.777323273,0.00785797,0.8,99.2711985229,0.0072823,2.35042,7.41562e-07,-106.777323273,5.71392188882,99.387333583,15.65,0.0137429,5.71392188882,-106.777323273,1.00616,0.01,100
100,1.4372,1,-112.026,0.905972,-106.483,1.01289,-106.518952316,0.00894447,0.8,99.0850800202,0.0095689,1.77964,9.32699e-07,-106.518952316,2.97272602925,99.3336201342,15.19,0.0141891,2.97272602925,-106.518952316,1.00671,0.01,100
100,1.35119,1,-112.848,0.803893,-107.037,0.991835,-107.110696383,0.0081051,0.8,98.586747475,0.0142441,2.27339,1.44796e-06,-107.110696383,5.124337556,98.7154854754,15.85,0.0136231,5.124337556,-107.110696383,1.01301,0.01,100
100,1.27864,1,-112.865,0.686542,-107.121,0.982843,-107.20408219,0.00698527,0.8,98.4453869354,0.0154083,2.25542,1.5951e-06,-107.20408219,5.26035150459,98.4913297397,15.8,0.0130096,5.26035150459,-107.20408219,1.01532,0.01,100
100,2.42234,1,-112.599,0.562243,-106.804,1.00099,-106.897148662,0.00561687,0.8,96.4069524073,0.0377206,1.95195,3.76461e-06,-106.897148662,4.1374159652,98.2990620081,16.02,0.0241994,4.1374159652,-106.897148662,1.0173,0.01,100
100,2.2535,1,-112.396,0.886601,-106.631,1.00525,-106.693047216,0.00881967,0.8,97.6717351509,0.0243322,2.01807,2.40785e-06,-106.693047216,4.34621311634,98.885053985,15.49,0.0224173,4.34621311634,-106.693047216,1.01128,0.01,100
100,1.60967,1,-112.209,0.843479,-106.593,1.01078,-106.636102687,0.00834484,0.8,99.0620993443,0.00977034,1.88882,9.56307e-07,-106.636102687,3.70081343394,99.2263554866,15.21,0.015925,3.70081343394,-106.636102687,1.0078,0.01,100
100,1.18698,1,-112.44,0.721402,-106.712,0.990223,-106.751885193,0.00728525,0.8,99.3809405289,0.00616973,2.10745,6.29217e-07,-106.751885193,4.59537998248,99.3513495076,15.79,0.011987,4.59537998248,-106.751885193,1.00653,0.01,100
100,1.49418,1,-111.933,0.787432,-106.337,1.01838,-106.382390724,0.00773218,0.8,98.8799247655,0.0118661,1.91054,1.14416e-06,-106.382390724,3.73948413788,99.2171074419,15.65,0.0146721,3.73948413788,-106.382390724,1.00789,0.01,100
100,1.87317,1,-112.29,0.605523,-106.465,1.03157,-106.597307412,0.00586993,0.8,97.1307982908,0.0317513,1.70639,2.98379e-06,-106.597307412,3.52503444081,97.771728419,16.02,0.0181585,3.52503444081,-106.597307412,1.02279,0.01,100
100,1.20992,1,-112.283,0.901273,-106.675,0.998333,-106.688993541,0.00902779,0.8,99.7318734669,0.00270658,2.01067,2.71563e-07,-106.688993541,4.13776133175,99.7497874466,14.99,0.0121194,4.13776133175,-106.688993541,1.00251,0.01,100
100,1.2799,1,-112.294,0.815445,-106.68,0.992575,-106.718378282,0.00821545,0.8,99.3539065854,0.00647162,1.61483,6.5688e-07,-106.718378282,2.67354925299,99.3060562952,14.99,0.0128947,2.67354925299,-106.718378282,1.00699,0.01,100
100,1.21256,1,-111.942,0.512531,-106.342,0.985208,-106.433636006,0.00520226,0.8,97.867865106,0.0213597,1.60807,2.20059e-06,-106.433636006,2.77846771988,98.3933419232,15.14,0.0123077,2.77846771988,-106.433636006,1.01633,0.01,100
100,1.26348,1,-112.307,0.442335,-106.618,1.00752,-106.712967288,0.00439033,0.8,98.1503405632,0.0193231,1.84866,1.90357e-06,-106.712967288,3.59923842607,98.3087387884,15.42,0.0125405,3.59923842607,-106.712967288,1.0172,0.01,100
100,1.27141,1,-112.131,0.225325,-106.5,0.986973,-106.623712535,0.00228299,0.8,96.9608382637,0.0308415,1.93256,3.1661e-06,-106.623712535,3.91503356606,97.980518848,15.0,0.0128819,3.91503356606,-106.623712535,1.02061,0.01,100
100,1.49906,1,-112.276,0.907944,-106.636,0.994612,-106.667082768,0.00912862,0.8,99.4581810688,0.00544366,1.93369,5.5028e-07,-106.667082768,3.83044227578,99.4425315276,15.18,0.0150718,3.83044227578,-106.667082768,1.00561,0.01,100
100,1.36094,1,-111.856,0.607238,-106.196,0.987228,-106.280308775,0.00615094,0.8,98.2312064941,0.0177267,1.86691,1.81884e-06,-106.280308775,3.80648781297,98.4672941604,15.23,0.0137855,3.80648781297,-106.280308775,1.01557,0.01,100
100,1.18276,1,-112.101,0.818475,-106.337,0.993677,-106.363844387,0.00823683,0.8,99.4359455279,0.00565794,1.99063,5.73018e-07,-106.363844387,4.22369873497,99.5336212496,15.44,0.0119028,4.22369873497,-106.363844387,1.00469,0.01,100
100,1.38777,1,-111.92,0.667642,-106.31,0.995098,-106.35667976,0.00670931,0.8,99.1233333412,0.00884612,1.94682,8.93349e-07,-106.35667976,3.91518757358,99.180753991,15.28,0.013946,3.91518757358,-106.35667976,1.00826,0.01,100
100,1.13366,1,-111.976,0.517255,-106.351,1.00191,-106.385037894,0.00516268,0.8,99.2794161238,0.0073596,1.94252,7.33153e-07,-106.385037894,3.88515988969,99.4566324395,14.84,0.0113149,3.88515988969,-106.385037894,1.00546,0.01,100
100,1.13525,1,-112.487,0.778487,-106.771,0.996284,-106.814575264,0.0078139,0.8,99.2824996879,0.00724563,2.0343,7.29978e-07,-106.814575264,4.41768432723,99.2234095391,14.75,0.0113948,4.41768432723,-106.814575264,1.00783,0.01,100
100,1.66044,1,-112.377,0.900753,-106.761,1.02297,-106.813574747,0.00880523,0.8,98.5366996531,0.0156973,1.96848,1.50002e-06,-106.813574747,4.11160429075,99.0640612707,15.79,0.0162315,4.11160429075,-106.813574747,1.00945,0.01,100
100,1.16285,1,-112.305,0.759445,-106.666,0.98617,-106.696592355,0.00770096,0.8,99.4084556839,0.00584587,1.76383,6.01098e-07,-106.696592355,3.21355656698,99.4337028084,15.06,0.0117915,3.21355656698,-106.696592355,1.0057,0.01,100
100,1.2173,1,-112.287,0.239301,-106.505,0.9963,-106.651626954,0.0024019,0.8,96.9177519708,0.0318863,2.30661,3.21235e-06,-106.651626954,5.93269508065,97.4265257127,15.9,0.0122182,5.93269508065,-106.651626954,1.02641,0.01,100
100,1.19574,1,-111.938,0.708224,-106.375,1.00214,-106.41538088,0.00706712,0.8,99.247063703,0.00769591,1.70087,7.66309e-07,-106.41538088,3.00989980327,99.3175432884,15.36,0.0119319,3.00989980327,-106.41538088,1.00687,0.01,100
100,1.23732,1,-112.441,0.747442,-106.83,1.01236,-106.880923396,0.00738315,0.8,99.0611560607,0.00981139,1.80887,9.57323e-07,-106.880923396,3.35853915698,99.106909205,15.57,0.0122221,3.35853915698,-106.880923396,1.00901,0.01,100
100,1.19955,1,-112.562,0.500547,-106.717,0.990426,-106.790749679,0.00505386,0.8,98.4235988246,0.0158699,1.92397,1.61782e-06,-106.790749679,4.28487946986,98.7083649864,15.77,0.0121115,4.28487946986,-106.790749679,1.01309,0.01,100
100,1.78332,1,-112.279,0.819865,-106.613,1.00722,-106.657597939,0.00813985,0.8,98.6207535241,0.0143317,2.0579,1.41269e-06,-106.657597939,4.36202337168,99.0954357621,15.22,0.0177053,4.36202337168,-106.657597939,1.00913,0.01,100
100,1.37918,1,-111.888,0.664011,-106.319,0.996555,-106.360890397,0.00666307,0.8,99.0753672693,0.00936173,1.64292,9.42657e-07,-106.360890397,2.8005390415,99.2470876972,15.28,0.0138394,2.8005390415,-106.360890397,1.00759,0.01,100
100,1.08074,1,-112.387,0.784452,-106.794,1.001,-106.812508799,0.0078367,0.8,99.7956914259,0.00207234,1.86813,2.06821e-07,-106.812508799,3.60347037513,99.7927558899,15.27,0.0107966,3.60347037513,-106.812508799,1.00208,0.01,100
100,1.31767,1,-112.265,0.691621,-106.566,1.00903,-106.628490461,0.00685431,0.8,98.9602392209,0.0108056,1.99703,1.06131e-06,-106.628490461,3.93222899892,98.8600452758,15.31,0.0130588,3.93222899892,-106.628490461,1.01153,0.01,100
100,1.30706,1,-112.125,0.926324,-106.534,1.00135,-106.554815907,0.00925079,0.8,99.5911841309,0.00415796,1.91776,4.14679e-07,-106.554815907,3.67012447188,99.6281318146,15.52,0.013053,3.67012447188,-106.554815907,1.00373,0.01,100
100,1.29437,1,-112.052,0.867621,-106.468,0.99467,-106.526216516,0.0087227,0.8,99.1020664466,0.00905471,1.71686,9.152e-07,-106.526216516,3.0077587574,99.045030934,15.4,0.013013,3.0077587574,-106.526216516,1.00964,0.01,100
100,1.38015,1,-112.319,0.405644,-106.63,0.997837,-106.729657491,0.00406524,0.8,97.712080738,0.0235492,2.06929,2.36514e-06,-106.729657491,4.39695571155,98.2433539171,15.32,0.0138315,4.39695571155,-106.729657491,1.01788,0.01,100
100,1.23254,1,-112.26,0.843844,-106.55,1.00272,-106.572505321,0.00841553,0.8,99.5696354831,0.00438972,2.02587,4.36592e-07,-106.572505321,4.2976921556,99.5900577671,15.42,0.0122919,4.2976921556,-106.572505321,1.00412,0.01,100
100,1.19684,1,-112.07,0.882024,-106.424,1.0009,-106.440375869,0.00881231,0.8,99.6804840668,0.00324366,1.8915,3.23783e-07,-106.440375869,3.64763087545,99.7110633222,15.11,0.0119576,3.64763087545,-106.440375869,1.0029,0.01,100
100,1.34799,1,-112.074,0.886133,-106.453,0.995961,-106.51487601,0.00889726,0.8,98.8514065988,0.0116424,1.97758,1.1737e-06,-106.51487601,3.99738849666,98.9245156169,15.69,0.0135346,3.99738849666,-106.51487601,1.01087,0.01,100
100,1.23634,1,-111.993,0.826447,-106.385,0.997009,-106.417762843,0.00828926,0.8,99.4336762195,0.00571848,1.84428,5.75284e-07,-106.417762843,3.46807541512,99.4415413128,15.35,0.0124005,3.46807541512,-106.417762843,1.00562,0.01,100
100,1.7334,1,-112.293,0.654186,-106.665,1.01356,-106.746999723,0.00645433,0.8,98.2658199232,0.018313,1.98877,1.78262e-06,-106.746999723,4.19713964186,98.5425615332,15.33,0.0171021,4.19713964186,-106.746999723,1.01479,0.01,100
100,1.17306,1,-111.996,0.544916,-106.325,1.01217,-106.37563315,0.00538364,0.8,99.2616473041,0.00769761,1.80677,7.5136e-07,-106.37563315,3.54924066004,99.1444388882,15.54,0.0115896,3.54924066004,-106.37563315,1.00863,0.01,100
100,1.39338,1,-112.211,0.43584,-106.568,0.974455,-106.715215415,0.00447266,0.8,97.1587934542,0.0280485,1.96275,2.95384e-06,-106.715215415,4.29925893948,97.4739823869,15.31,0.0142991,4.29925893948,-106.715215415,1.02591,0.01,100
100,1.11621,1,-112.27,0.662687,-106.599,1.00199,-106.635125476,0.00661373,0.8,99.2564960791,0.0075969,1.95175,7.56682e-07,-106.635125476,3.97003549707,99.3796802239,15.26,0.01114,3.97003549707,-106.635125476,1.00624,0.01,100
100,1.19064,1,-112.041,0.68273,-106.385,0.994678,-106.428016911,0.00686383,0.8,99.1815800892,0.00824649,1.7847,8.33497e-07,-106.428016911,3.33689744564,99.2144671364,15.83,0.0119701,3.33689744564,-106.428016911,1.00792,0.01,100
100,1.29751,1,-112.167,0.828465,-106.529,1.00161,-106.553560543,0.0082713,0.8,99.6710615087,0.00334395,1.8667,3.33319e-07,-106.553560543,3.5214547844,99.5848912131,15.35,0.0129542,3.5214547844,-106.553560543,1.00417,0.01,100
100,1.21736,1,-112.825,0.686258,-106.971,0.999673,-107.023282655,0.00686482,0.8,99.1125128878,0.00903925,2.10505,9.04516e-07,-107.023282655,4.65027145171,99.1032795633,15.31,0.0121776,4.65027145171,-107.023282655,1.00905,0.01,100
100,1.1846,1,-112.423,0.846564,-106.651,1.00223,-106.678754941,0.00844678,0.8,99.5468500225,0.00461876,1.84058,4.5982e-07,-106.678754941,3.70163298672,99.56790566,15.03,0.0118196,3.70163298672,-106.678754941,1.00434,0.01,100
100,1.21652,1,-111.724,0.884064,-106.153,0.996925,-106.173662441,0.0088679,0.8,99.6088584809,0.00394209,1.86207,3.96644e-07,-106.173662441,3.56910257292,99.6275875256,15.75,0.0122027,3.56910257292,-106.173662441,1.00374,0.01,100
100,0.0352634,1,-111.571,8.22135e-12,-105.993,0.000695113,-106.672459392,1.18274e-10,0.8,3.26236211062,1.44724e-05,4.43161,0.00299522,-106.672459392,3.95498854788,99.9982834157,15.53,0.507304,3.95498854788,-106.672459392,1.00002,0.01,100
100,1.21634e+11,,-inf,28.3581,-114.374,2.82704e+09,-106.672459392,1.0031e-10,0.8,3.89557338858,1.9916e+20,64.2098,0.00249194,-106.672459392,17193.5088659,nan,15.53,0.430254,3.95498854788,-185.491459358,nan,0.01,200
100,1.15783,1,-110.568,0.725971,-106.551,0.995084,-106.494808083,0.00364779,0.8,198.504552255,0.007497,1.91021,1.89282e-07,-106.494808083,3.70296636435,198.373117803,15.43,0.00581777,3.70296636435,-106.494808083,1.0082,0.005,200
100,1.0,2,-112.036,1.0,-106.439,1.0,-106.438871329,0.01,0.8,100.0,,1.83772,3.50449e-18,-106.438871329,3.41133653008,200.0,14.88,0.01,3.41133653008,-106.438871329,1.0,0.01,200
100,1.51042,1,-110.615,0.37067,-106.492,0.998469,-106.734988964,0.00185619,0.8,194.566938264,0.0279784,1.9097,7.01608e-07,-106.734988964,4.78780940073,195.376449132,15.4,0.00756367,4.78780940073,-106.734988964,1.02366,0.005,200
100,1.0,2,-112.479,1.0,-106.644,1.0,-106.6443847,0.01,0.8,100.0,,2.44234,3.50449e-18,-106.6443847,6.02526420268,200.0,15.21,0.01,6.02526420268,-106.6443847,1.0,0.01,200
100,1.54066,1,-110.751,0.708702,-106.586,1.00192,-106.682167618,0.00353672,0.8,195.7642082,0.0218296,2.19828,5.43651e-07,-106.682167618,4.22580654171,196.214949265,15.74,0.00768852,4.22580654171,-106.682167618,1.01929,0.005,200
100,1.0,2,-112.069,1.0,-106.455,1.0,-106.454979892,0.01,0.8,100.0,,1.86997,3.50449e-18,-106.454979892,3.53211921361,200.0,15.86,0.01,3.53211921361,-106.454979892,1.0,0.01,200
100,1.27273,1,-110.664,0.791264,-106.477,0.99191,-106.569243261,0.00398859,0.8,198.548029443,0.00723126,2.00721,1.83743e-07,-106.569243261,4.61173770564,198.267670791,16.2,0.00641555,4.61173770564,-106.569243261,1.00874,0.005,200
100,1.0,2,-112.298,1.0,-106.575,1.0,-106.575485108,0.01,0.8,100.0,,2.07729,3.50449e-18,-106.575485108,4.3587229007,200.0,15.96,0.01,4.3587229007,-106.575485108,1.0,0.01,200
100,1.35227,1,-110.533,0.456334,-106.445,1.00143,-106.474377367,0.00227841,0.8,195.212378653,0.0247188,1.86021,6.16206e-07,-106.474377367,3.44046596469,195.959847495,15.71,0.00675172,3.44046596469,-106.474377367,1.02062,0.005,200
100,1.0,2,-111.913,1.0,-106.278,1.0,-106.2784927,0.01,0.8,100.0,,1.68471,3.50449e-18,-106.2784927,2.86691096038,200.0,15.7,0.01,2.86691096038,-106.2784927,1.0,0.01,200
100,1.14284,1,-110.299,0.837104,-106.305,1.00397,-106.345962324,0.00416899,0.8,199.667536638,0.00168677,1.76619,4.18369e-08,-106.345962324,3.4204129956,199.677178634,15.9,0.00569162,3.4204129956,-106.345962324,1.00162,0.005,200
100,1.0,2,-112.404,1.0,-106.749,1.0,-106.748786631,0.01,0.8,100.0,,2.06241,3.50449e-18,-106.748786631,4.29651709635,200.0,14.98,0.01,4.29651709635,-106.748786631,1.0,0.01,200
100,1.40539,1,-110.887,0.509145,-106.665,0.993604,-106.705207271,0.00256211,0.8,197.111822204,0.0145381,2.11214,3.68148e-07,-106.705207271,5.79257302709,197.16032617,15.55,0.00707219,5.79257302709,-106.705207271,1.0144,0.005,200
100,1.0,2,-112.39,1.0,-106.8,1.0,-106.799750928,0.01,0.8,100.0,,2.03632,3.50449e-18,-106.799750928,4.18848252437,200.0,15.67,0.01,4.18848252437,-106.799750928,1.0,0.01,200
100,1.36877,1,-110.878,0.64183,-106.865,0.993324,-106.993638266,0.00323072,0.8,197.98612734,0.0100872,2.06765,2.55582e-07,-106.993638266,4.36219149939,198.331047459,15.95,0.00688987,4.36219149939,-106.993638266,1.00841,0.005,200
100,1.0,2,-112.277,1.0,-106.673,1.0,-106.673074801,0.01,0.8,100.0,,1.83978,3.50449e-18,-106.673074801,3.41899724939,200.0,15.68,0.01,3.41899724939,-106.673074801,1.0,0.01,200
100,1.77737,1,-110.596,0.631857,-106.582,0.996017,-106.619794412,0.00317192,0.8,196.066661519,0.0200021,1.87275,5.04059e-07,-106.619794412,3.66116327765,196.906274548,15.2,0.00892239,3.66116327765,-106.619794412,1.01571,0.005,200
100,1.0,2,-112.036,1.0,-106.469,1.0,-106.468533758,0.01,0.8,100.0,,1.8805,3.50449e-18,-106.468533758,3.57200451857,200.0,15.04,0.01,3.57200451857,-106.468533758,1.0,0.01,200
100,1.2635,1,-110.447,0.806579,-106.465,1.00012,-106.498479956,0.00403242,0.8,199.034680627,0.00487556,1.87046,1.2186e-07,-106.498479956,3.5877360504,199.089589518,15.48,0.00631675,3.5877360504,-106.498479956,1.00457,0.005,200
100,1.0,2,-112.102,1.0,-106.391,1.0,-106.390692676,0.01,0.8,100.0,,1.80527,3.50449e-18,-106.390692676,3.29190775531,200.0,15.11,0.01,3.29190775531,-106.390692676,1.0,0.01,200
100,1.13973,1,-110.646,0.721257,-106.592,1.00037,-106.856815703,0.00360495,0.8,198.808995497,0.00602546,1.85378,1.50525e-07,-106.856815703,3.85006335337,198.454213345,15.39,0.00569656,3.85006335337,-106.856815703,1.00779,0.005,200
100,1.0,2,-112.232,1.0,-106.637,1.0,-106.637432313,0.01,0.8,100.0,,2.16443,3.50449e-18,-106.637432313,4.73205935204,200.0,15.51,0.01,4.73205935204,-106.637432313,1.0,0.01,200
100,2.16019,1,-110.409,0.836069,-106.42,1.00168,-106.335410689,0.00417332,0.8,194.675597332,0.0275803,2.04586,6.8719e-07,-106.335410689,3.69299243782,196.659169794,15.9,0.0107828,3.69299243782,-106.335410689,1.01699,0.005,200
100,1.0,2,-112.102,1.0,-106.464,1.0,-106.463974758,0.01,0.8,100.0,,1.76516,3.50449e-18,-106.463974758,3.1472698504,200.0,15.36,0.01,3.1472698504,-106.463974758,1.0,0.01,200
100,1.31767,1,-110.541,0.549629,-106.528,0.994742,-106.693570986,0.00276267,0.8,197.085399444,0.014707,1.86436,3.71572e-07,-106.693570986,3.90631986179,197.345114839,15.58,0.00662316,3.90631986179,-106.693570986,1.01345,0.005,200
100,1.0,2,-112.117,1.0,-106.53,1.0,-106.529917482,0.01,0.8,100.0,,1.73632,3.50449e-18,-106.529917482,3.04524866636,200.0,15.31,0.01,3.04524866636,-106.529917482,1.0,0.01,200
100,1.59035,1,-110.403,0.816631,-106.427,0.994813,-106.423081125,0.00410444,0.8,197.31443499,0.0135375,1.85754,3.41975e-07,-106.423081125,3.71743526265,197.464432555,14.72,0.00799321,3.71743526265,-106.423081125,1.01284,0.005,200
100,1.0,2,-112.32,1.0,-106.629,1.0,-106.628909891,0.01,0.8,100.0,,2.00862,3.50449e-18,-106.628909891,4.07532198377,200.0,15.3,0.01,4.07532198377,-106.628909891,1.0,0.01,200
100,1.20772,1,-110.73,0.75178,-106.694,0.990055,-106.806201691,0.00379666,0.8,198.57529689,0.00706786,1.98138,1.80264e-07,-106.806201691,4.02296834096,198.768308705,15.1,0.00609924,4.02296834096,-106.806201691,1.0062,0.005,200
100,1.0,2,-112.288,1.0,-106.679,1.0,-106.679353261,0.01,0.8,100.0,,2.04255,3.50449e-18,-106.679353261,4.21416286454,200.0,15.51,0.01,4.21416286454,-106.679353261,1.0,0.01,200
100,1.1254,1,-110.555,0.705959,-106.58,0.998123,-106.517940116,0.00353643,0.8,198.993598782,0.00506353,1.83329,1.27065e-07,-106.517940116,2.72916761819,199.109507633,15.12,0.00563756,2.72916761819,-106.517940116,1.00447,0.005,200
100,1.0,2,-111.899,1.0,-106.294,1.0,-106.293752485,0.01,0.8,100.0,,1.74599,3.50449e-18,-106.293752485,3.07926484171,200.0,15.7,0.01,3.07926484171,-106.293752485,1.0,0.01,200
100,1.16801,1,-110.388,0.831829,-106.417,0.992859,-106.570215714,0.00418906,0.8,199.230600614,0.00382651,1.77679,9.70437e-08,-106.570215714,3.33289995022,199.246395868,15.57,0.00588205,3.33289995022,-106.570215714,1.00378,0.005,200
100,1.0,2,-112.401,1.0,-106.816,1.0,-106.815863662,0.01,0.8,100.0,,1.88933,3.50449e-18,-106.815863662,3.60561751147,200.0,15.11,0.01,3.60561751147,-106.815863662,1.0,0.01,200
100,1.5247,1,-110.578,0.629681,-106.59,0.998661,-106.502805767,0.00315263,0.8,196.550556016,0.0175901,2.0094,4.40933e-07,-106.502805767,4.02645993327,196.562422088,15.32,0.00763371,4.02645993327,-106.502805767,1.01749,0.005,200
100,1.0,2,-112.381,1.0,-106.829,1.0,-106.828536881,0.01,0.8,100.0,,1.91914,3.50449e-18,-106.828536881,3.72031628695,200.0,15.41,0.01,3.72031628695,-106.828536881,1.0,0.01,200
100,94.1616,1,-109.375,0.0747841,-105.448,1.33967,-106.412715816,0.000279114,0.8,5.16359968304,68.0598,10.4564,0.000948057,-106.412715816,3.33222764192,199.998044987,15.12,0.351435,3.33222764192,-106.412715816,1.00001,0.005,200
100,1.0,2,-112.443,1.0,-106.821,1.0,-106.820994893,0.01,0.8,100.0,,1.84471,3.50449e-18,-106.820994893,3.43731587681,200.0,15.29,0.01,3.43731587681,-106.820994893,1.0,0.01,200
100,1.21741,1,-110.577,0.718897,-106.593,0.998452,-106.402539592,0.00360006,0.8,198.905189047,0.00551488,1.82928,1.383e-07,-106.402539592,3.48090841183,199.110263796,15.04,0.00609649,3.48090841183,-106.402539592,1.00447,0.005,200
100,1.0,2,-112.24,1.0,-106.649,1.0,-106.649262132,0.01,0.8,100.0,,1.90226,3.50449e-18,-106.649262132,3.65513609316,200.0,15.14,0.01,3.65513609316,-106.649262132,1.0,0.01,200
100,1.57409,1,-110.484,0.760773,-106.51,1.00119,-106.441863988,0.00379933,0.8,197.860006846,0.0108957,1.93781,2.71744e-07,-106.441863988,3.87310953914,198.239956233,15.38,0.0078611,3.87310953914,-106.441863988,1.00888,0.005,200
100,1.0,2,-111.971,1.0,-106.442,1.0,-106.44195511,0.01,0.8,100.0,,1.64687,3.50449e-18,-106.44195511,2.73957584658,200.0,15.13,0.01,2.73957584658,-106.44195511,1.0,0.01,200
100,1.13265,1,-110.308,0.574598,-106.379,1.00334,-106.365300283,0.00286344,0.8,198.633253987,0.00696139,1.60533,1.72879e-07,-106.365300283,2.53826621074,198.760208143,14.69,0.00564442,2.53826621074,-106.365300283,1.00624,0.005,200
100,1.0,2,-111.958,1.0,-106.388,1.0,-106.387823012,0.01,0.8,100.0,,1.68012,3.50449e-18,-106.387823012,2.85130824744,200.0,15.0,0.01,2.85130824744,-106.387823012,1.0,0.01,200
100,1.22548,1,-110.472,0.661346,-106.516,1.00315,-106.70842434,0.00329634,0.8,198.659193856,0.00682601,1.70614,1.69579e-07,-106.70842434,3.18556048778,198.374783162,15.06,0.00610812,3.18556048778,-106.70842434,1.00819,0.005,200
100,1.0,2,-112.35,1.0,-106.752,1.0,-106.751966091,0.01,0.8,100.0,,1.79525,3.50449e-18,-106.751966091,3.25547094456,200.0,15.25,0.01,3.25547094456,-106.751966091,1.0,0.01,200
100,1.12545,1,-110.552,0.838135,-106.589,1.00171,-106.446611064,0.00418351,0.8,199.548006734,0.00228401,1.78852,5.69053e-08,-106.446611064,3.17626222999,199.440475446,15.23,0.00561764,3.17626222999,-106.446611064,1.00281,0.005,200
100,1.0,2,-112.261,1.0,-106.66,1.0,-106.659966599,0.01,0.8,100.0,,1.96876,3.50449e-18,-106.659966599,3.91516825782,200.0,15.37,0.01,3.91516825782,-106.659966599,1.0,0.01,200
100,1.17893,1,-110.685,0.667643,-106.703,0.990702,-106.827994803,0.00336954,0.8,198.096875864,0.00947654,2.00689,2.41381e-07,-106.827994803,4.12742387777,197.823906093,15.07,0.00594997,4.12742387777,-106.827994803,1.011,0.005,200
100,1.0,2,-112.032,1.0,-106.457,1.0,-106.456964037,0.01,0.8,100.0,,1.96533,3.50449e-18,-106.456964037,3.90153225306,200.0,15.13,0.01,3.90153225306,-106.456964037,1.0,0.01,200
100,1.15715,1,-110.911,0.691274,-106.571,1.00625,-106.736508328,0.00343488,0.8,199.053609485,0.00483853,2.0911,1.19464e-07,-106.736508328,5.8023518314,198.94222959,16.05,0.00574979,5.8023518314,-106.736508328,1.00532,0.005,200
100,1.0,2,-112.664,1.0,-106.985,1.0,-106.984700576,0.01,0.8,100.0,,2.01649,3.50449e-18,-106.984700576,4.10728682207,200.0,15.37,0.01,4.10728682207,-106.984700576,1.0,0.01,200
100,1.19615,1,-110.743,0.717087,-106.715,0.999441,-106.495620017,0.00358744,0.8,198.71209685,0.00650668,2.01216,1.62849e-07,-106.495620017,3.9240439813,198.694062574,15.6,0.00598411,3.9240439813,-106.495620017,1.00657,0.005,200
100,1.0,2,-112.447,1.0,-106.788,1.0,-106.788034287,0.01,0.8,100.0,,1.93771,3.50449e-18,-106.788034287,3.79263794302,200.0,15.61,0.01,3.79263794302,-106.788034287,1.0,0.01,200
100,1.39345,1,-110.757,0.842843,-106.745,0.996942,-106.743080228,0.00422714,0.8,198.626843318,0.00690551,1.93899,1.73698e-07,-106.743080228,3.83630068867,198.944258379,15.38,0.00698862,3.83630068867,-106.743080228,1.00531,0.005,200
100,1.0,2,-112.231,1.0,-106.586,1.0,-106.58648117,0.01,0.8,100.0,,1.95764,3.50449e-18,-106.58648117,3.87107052323,200.0,15.34,0.01,3.87107052323,-106.58648117,1.0,0.01,200
100,1.30696,1,-110.82,0.828779,-106.758,0.992707,-106.990797165,0.00417434,0.8,198.88940767,0.00553025,2.06464,1.40295e-07,-106.990797165,4.85750724891,198.575699012,15.34,0.00658282,4.85750724891,-106.990797165,1.00717,0.005,200
100,1.0,2,-111.874,1.0,-106.305,1.0,-106.304512336,0.01,0.8,100.0,,1.57179,3.50449e-18,-106.304512336,2.4954914364,200.0,15.28,0.01,2.4954914364,-106.304512336,1.0,0.01,200
100,1.4212,1,-110.552,0.477793,-106.584,0.995755,-106.972411249,0.00239915,0.8,197.029888725,0.0150221,1.85778,3.78761e-07,-106.972411249,4.5095811782,197.411689205,15.34,0.00713628,4.5095811782,-106.972411249,1.01311,0.005,200
100,1.0,2,-112.457,1.0,-106.834,1.0,-106.834255057,0.01,0.8,100.0,,2.07621,3.50449e-18,-106.834255057,4.35417007286,200.0,15.95,0.01,4.35417007286,-106.834255057,1.0,0.01,200
100,1.83757,1,-110.571,0.853748,-106.564,1.01832,-106.418434146,0.00419196,0.8,196.192139347,0.0202272,2.00447,4.87653e-07,-106.418434146,3.68970677329,196.882497269,15.17,0.00902258,3.68970677329,-106.418434146,1.01583,0.005,200
100,1.0,2,-112.667,1.0,-106.901,1.0,-106.901094975,0.01,0.8,100.0,,1.87392,3.50449e-18,-106.901094975,3.54705435,200.0,15.7,0.01,3.54705435,-106.901094975,1.0,0.01,200
