MinVanillaIw,VarVanillaIw,AvgNormIw,VarNormIw,VarDiscRet,AvgEpLen,MaxVanillaIw,SamplesThisIter,Bound,BatchSize,ESSRenyi,VanillaAvgRet,EpsThisIter,VarJ,AvgVanillaIw,J,AvgRet,MinNormIw,VarRet,delta,MaxNormIw,AvgDiscRet,IterType,renyi2,ESSClassic
1.98957e-14,0.419235,4.74834e-05,1.07521e-09,3124153.13974,427.35042735,5.66919,50000,4587.86,100,nan,4271.41308666,117,9974.07,0.937612,871791.0,4271.41308666,1.00757e-18,3124153.13974,0.6,0.000287104,4271.41308666,1,nan,1.42725755899
2.59979e-19,0.344625,4.96032e-05,9.2149e-10,2367893.74001,446.428571429,4.91454,50000,4585.29,100,nan,4462.57800246,112,8671.38,0.959263,878365.0,4462.57800246,1.34434e-23,2367893.74001,0.6,0.000254129,4462.57800246,1,nan,1.34393720391
4.23546e-15,0.330322,4.83092e-05,8.98981e-10,2853564.38813,434.782608696,4.37817,50000,4588.47,100,nan,4345.89219082,115,10134.7,0.926026,872464.0,4345.89219082,2.20957e-19,2853564.38813,0.6,0.000228402,4345.89219082,1,nan,1.59457412254
7.56374e-29,0.790379,4.40917e-05,1.50036e-09,3919605.22139,396.825396825,7.7735,50000,4581.28,100,nan,3965.61318957,126,12438.3,1.01199,854165.0,3965.61318957,3.29546e-33,3919605.22139,0.6,0.000338685,3965.61318957,1,nan,2.49249520651
0.992642,2.1145e-07,5.55555e-05,6.52633e-16,0.00246032412936,500.0,1.00687,50000,4591.1,100,,4999.29637734,100,0.662173,0.999996,899873.0,4999.29637734,5.5147e-05,0.00246032412936,0.6,5.59377e-05,4999.29637734,1,inf,0.555669175685
5.60434e-14,0.623529,4.91642e-05,1.3242e-09,1888578.92269,442.477876106,9.27895,50000,4573.91,100,nan,4423.00172611,113,7743.82,1.06684,876936.0,4423.00172611,2.5827e-18,1888578.92269,0.6,0.000427611,4423.00172611,1,nan,2.05331181102
3.71797e-14,0.261311,5.19211e-05,7.40614e-10,1039071.6798,467.289719626,3.57416,50000,4576.25,100,nan,4671.59352455,107,6070.39,0.975274,884040.0,4671.59352455,1.97935e-18,1039071.6798,0.6,0.000190279,4671.59352455,1,nan,1.37094560437
4.31816e-05,0.153369,5.34188e-05,4.16837e-10,933099.208308,480.769230769,2.75459,50000,4590.46,100,nan,4806.55655084,104,4943.87,1.02466,891888.0,4806.55655084,2.25119e-09,933099.208308,0.6,0.000143605,4806.55655084,1,nan,1.14220343978
2.80128e-10,0.370618,5.09684e-05,9.49554e-10,1504516.29081,458.71559633,4.79339,50000,4574.99,100,nan,4585.68577861,109,6903.73,1.00694,881587.0,4585.68577861,1.41793e-14,1504516.29081,0.6,0.000242627,4585.68577861,1,nan,1.69203033106
1.28195e-09,0.407698,4.83092e-05,1.0312e-09,2633619.32328,434.782608696,5.55051,50000,4579.63,100,nan,4345.86850369,115,9336.09,0.960567,872654.0,4345.86850369,6.44724e-14,2633619.32328,0.6,0.000279148,4345.86850369,1,nan,1.7823662004
5.60592e-07,0.206075,5.19211e-05,6.09867e-10,1540209.76475,467.289719626,4.03275,50000,4589.79,100,nan,4671.59666148,107,7149.53,0.954418,885641.0,4671.59666148,3.04967e-11,1540209.76475,0.6,0.000219385,4671.59666148,1,nan,1.14137910832
2.66764e-08,0.279234,5.09684e-05,7.35015e-10,1903685.71101,458.71559633,3.68768,50000,4589.06,100,nan,4585.7127441,109,7707.17,0.993429,883134.0,4585.7127441,1.36865e-12,1903685.71101,0.6,0.000189198,4585.7127441,1,nan,1.3803518586
5.39208e-10,0.255356,5.09684e-05,6.79243e-10,1903673.61447,458.71559633,3.61652,50000,4588.96,100,nan,4585.69871866,109,7788.82,0.988238,883030.0,4585.69871866,2.78097e-14,1903673.61447,0.6,0.000186522,4585.69871866,1,nan,1.36972647288
0.000484682,0.0698082,5.44662e-05,2.06342e-10,485172.536168,490.196078431,2.36375,50000,4590.74,100,nan,4901.09187249,102,3370.25,1.00181,895803.0,4901.09187249,2.63511e-08,485172.536168,0.6,0.000128512,4901.09187249,1,nan,1.03735004801
7.08514e-15,0.281431,5.09684e-05,7.72677e-10,1910097.63795,458.71559633,3.62761,50000,4589.54,100,nan,4585.68136532,109,7952.49,0.97272,882682.0,4585.68136532,3.71246e-19,1910097.63795,0.6,0.000190079,4585.68136532,1,nan,1.44478862689
1.1327e-10,0.567508,4.83092e-05,1.28157e-09,2850133.78382,434.782608696,8.95909,50000,4587.27,100,nan,4345.91897276,115,9324.4,1.01659,874940.0,4345.91897276,5.38271e-15,2850133.78382,0.6,0.000425744,4345.91897276,1,nan,1.66054650537
3.42398e-10,0.534629,4.78927e-05,1.27762e-09,2332086.45325,431.034482759,5.40113,50000,4577.6,100,nan,4308.34741179,116,9446.18,0.979704,869378.0,4308.34741179,1.67381e-14,2332086.45325,0.6,0.000264033,4308.34741179,1,nan,2.17699677498
8.8825e-13,0.323001,4.96032e-05,8.60735e-10,2405000.91901,446.428571429,5.25562,50000,4588.68,100,nan,4462.54138583,112,8764.28,0.960896,878822.0,4462.54138583,4.58531e-17,2405000.91901,0.6,0.000271305,4462.54138583,1,nan,1.34571434765
5.1951e-12,0.315225,4.96032e-05,8.82797e-10,2409510.21595,446.428571429,4.08666,50000,4589.14,100,nan,4462.579166,112,8456.6,0.937323,879402.0,4462.579166,2.74925e-16,2409510.21595,0.6,0.000216266,4462.579166,1,nan,1.31572941178
0.999893,1.80195e-11,5.55556e-05,5.56226e-20,0.00147312070908,500.0,1.00008,50000,4591.13,100,,4999.32892609,100,0.513275,1.0,899879.0,4999.32892609,5.55496e-05,0.00147312070908,0.6,5.55602e-05,4999.32892609,1,inf,0.555569465476
0.00325622,0.0669055,5.44662e-05,1.9737e-10,483202.745517,490.196078431,1.87691,50000,4590.43,100,nan,4901.08265104,102,3414.19,1.00281,895823.0,4901.08265104,1.76857e-07,483202.745517,0.6,0.000101942,4901.08265104,1,nan,0.818442565515
2.65173e-12,0.479845,4.78927e-05,1.13815e-09,2885621.94612,431.034482759,6.05721,50000,4579.64,100,nan,4308.34119412,116,10242.2,0.983376,869546.0,4308.34119412,1.29146e-16,2885621.94612,0.6,0.000295,4308.34119412,1,nan,1.80752726019
5.09176e-07,0.337751,5.14403e-05,7.92726e-10,1503692.51763,462.962962963,3.78708,50000,4586.32,100,nan,4628.19991853,108,7093.49,1.06179,882948.0,4628.19991853,2.46678e-11,1503692.51763,0.6,0.000183471,4628.19991853,1,nan,1.86377611065
7.00894e-05,0.14484,5.29101e-05,4.35549e-10,1144147.34529,476.19047619,2.63451,50000,4590.42,100,nan,4760.76931262,105,5439.88,0.96486,891338.0,4760.76931262,3.84349e-09,1144147.34529,0.6,0.000144469,4760.76931262,1,nan,0.984120331656
7.20799e-12,0.33948,4.83092e-05,9.32823e-10,2844906.80794,434.782608696,4.44135,50000,4587.52,100,nan,4345.89208304,115,9656.65,0.921588,874038.0,4345.89208304,3.77839e-16,2844906.80794,0.6,0.000232813,4345.89208304,1,nan,1.60772037246
1.30669e-09,0.323337,5.005e-05,8.69566e-10,2245242.19493,450.45045045,4.57642,50000,4588.49,100,nan,4502.86258587,111,8981.09,0.965119,877818.0,4502.86258587,6.77636e-14,2245242.19493,0.6,0.000237328,4502.86258587,1,nan,1.63448688426
0.00159603,0.0723262,5.44662e-05,2.1465e-10,483203.857806,490.196078431,2.29359,50000,4590.59,100,nan,4901.08975404,102,3285.16,0.999792,895979.0,4901.08975404,8.69476e-08,483203.857806,0.6,0.000124949,4901.08975404,1,nan,0.849233215886
2.00314e-06,0.134834,5.34188e-05,3.83894e-10,931194.777306,480.769230769,2.59544,50000,4590.04,100,nan,4806.61323643,104,5391.02,1.00112,891117.0,4806.61323643,1.06885e-10,931194.777306,0.6,0.000138489,4806.61323643,1,nan,1.12887203009
0.00216207,0.0701999,5.44662e-05,2.10861e-10,483199.577714,490.196078431,2.19795,50000,4590.53,100,nan,4901.0686669,102,3468.67,0.993797,895619.0,4901.0686669,1.18495e-07,483199.577714,0.6,0.000120462,4901.0686669,1,nan,0.994497419234
0.9889,2.17381e-07,5.55555e-05,6.70924e-16,0.00445238664102,500.0,1.00712,50000,4591.11,100,,4999.30385562,100,0.891177,1.0,899875.0,4999.30385562,5.49387e-05,0.00445238664102,0.6,5.59509e-05,4999.30385562,1,inf,0.55570780828
0.000143273,0.138575,5.29101e-05,4.18256e-10,1139364.71317,476.19047619,2.30641,50000,4589.96,100,nan,4760.76015359,105,5115.17,0.963072,891906.0,4760.76015359,7.87123e-09,1139364.71317,0.6,0.000126712,4760.76015359,1,nan,0.946840014455
0.00152573,0.0917261,5.44662e-05,2.52027e-10,277921.127205,490.196078431,2.1862,50000,4586.67,100,nan,4901.06538397,102,2826.54,1.03908,894898.0,4901.06538397,7.9975e-08,277921.127205,0.6,0.000114595,4901.06538397,1,nan,1.09766897131
0.000395867,0.143036,5.34188e-05,4.0028e-10,931192.63936,480.769230769,2.59022,50000,4590.08,100,nan,4806.60624599,104,5325.77,1.0098,891211.0,4806.60624599,2.09416e-08,931192.63936,0.6,0.000137024,4806.60624599,1,nan,1.19438615192
3.9485e-18,0.384795,4.87329e-05,9.39561e-10,2704173.82611,438.596491228,4.59654,50000,4588.03,100,nan,4384.11239267,114,9954.3,0.986223,873191.0,4384.11239267,1.9511e-22,2704173.82611,0.6,0.000227132,4384.11239267,1,nan,1.73573497959
7.7684e-10,0.377039,4.83092e-05,9.69643e-10,2849210.06783,434.782608696,6.83814,50000,4588.12,100,nan,4345.87760523,115,9886.63,0.952613,873362.0,4345.87760523,3.93953e-14,2849210.06783,0.6,0.000346778,4345.87760523,1,nan,2.12744531957
5.25838e-08,0.220402,5.19211e-05,6.43219e-10,1355291.03586,467.289719626,3.4045,50000,4579.69,100,nan,4671.61665115,107,6230.85,0.961108,886048.0,4671.61665115,2.84069e-12,1355291.03586,0.6,0.000183918,4671.61665115,1,nan,1.05081310459
1.35484e-14,0.474071,4.74834e-05,1.08831e-09,3036374.08513,427.35042735,7.74816,50000,4580.92,100,nan,4271.41658191,117,10666.2,0.99103,868121.0,4271.41658191,6.49148e-19,3036374.08513,0.6,0.000371239,4271.41658191,1,nan,1.7291924192
0.990282,4.50457e-07,5.55556e-05,1.39029e-15,0.0103217896727,500.0,1.0159,50000,4591.09,100,,4999.28038373,100,1.35628,1.00001,899871.0,4999.28038373,5.50153e-05,0.0103217896727,0.6,5.64383e-05,4999.28038373,1,inf,0.556007098769
4.28083e-10,0.303196,4.96032e-05,8.15899e-10,2406834.14576,446.428571429,4.28178,50000,4588.83,100,nan,4462.58005034,112,9287.74,0.95621,876559.0,4462.58005034,2.22067e-14,2406834.14576,0.6,0.000222116,4462.58005034,1,nan,1.58294793089
,0.792466,4.48029e-05,1.64216e-09,3318530.89412,403.225806452,12.1067,50000,4576.47,100,nan,4029.33115698,124,11156.4,0.984212,859297.0,4029.33115698,,3318530.89412,0.6,0.000551116,4029.33115698,1,nan,2.14478143972
7.82368e-06,0.253636,5.24109e-05,6.24989e-10,1118977.83029,471.698113208,3.39388,50000,4586.36,100,nan,4715.76476288,106,6082.66,1.05582,886456.0,4715.76476288,3.88366e-10,1118977.83029,0.6,0.000168472,4715.76476288,1,nan,1.625227007
0.00203541,0.0762569,5.44662e-05,2.2185e-10,485170.377333,490.196078431,2.13146,50000,4590.7,100,nan,4901.08090068,102,3124.32,1.0098,896191.0,4901.08090068,1.09785e-07,485170.377333,0.6,0.000114965,4901.08090068,1,nan,0.857476228135
7.78804e-08,0.210995,5.19211e-05,5.99339e-10,1315454.17999,467.289719626,2.98562,50000,4585.19,100,nan,4671.57838307,107,6187.33,0.97419,886338.0,4671.57838307,4.15077e-12,1315454.17999,0.6,0.000159124,4671.57838307,1,nan,1.16117529676
8.05778e-11,0.370244,4.96032e-05,9.92709e-10,1854935.98959,446.428571429,7.57058,50000,4579.62,100,nan,4462.59051586,112,8565.87,0.95795,874120.0,4462.59051586,4.17236e-15,1854935.98959,0.6,0.000392009,4462.59051586,1,nan,1.32053482517
5.50462e-09,0.292067,5.00501e-05,7.20513e-10,2248836.09689,450.45045045,4.84807,50000,4588.73,100,nan,4502.8678671,111,10352.9,1.00769,872164.0,4502.8678671,2.73406e-13,2248836.09689,0.6,0.000240796,4502.8678671,1,nan,2.02525806561
1.97715e-07,0.210631,5.19211e-05,6.09722e-10,1537380.99159,467.289719626,3.06534,50000,4589.49,100,nan,4671.57185709,107,6534.02,0.965026,887358.0,4671.57185709,1.06376e-11,1537380.99159,0.6,0.000164924,4671.57185709,1,nan,1.21696814766
0.985857,4.9842e-07,5.55556e-05,1.5383e-15,0.00642559646075,500.0,1.0119,50000,4591.1,100,,4999.28881232,100,1.07,1.00001,899872.0,4999.28881232,5.47692e-05,0.00642559646075,0.6,5.62157e-05,4999.28881232,1,inf,0.556234311224
7.94415e-07,0.137857,5.29101e-05,4.21909e-10,1144137.18035,476.19047619,2.76659,50000,4590.38,100,nan,4760.74816217,105,5503.86,0.956409,891085.0,4760.74816217,4.39483e-11,1144137.18035,0.6,0.000153052,4760.74816217,1,nan,1.03250463586
1.71044e-17,0.460877,4.74834e-05,1.10135e-09,3032683.50773,427.35042735,7.95927,50000,4580.99,100,nan,4271.44342444,117,10454.7,0.971343,869265.0,4271.44342444,8.36136e-22,3032683.50773,0.6,0.000389083,4271.44342444,1,nan,1.71982434163
1.47352e-06,0.246329,5.24109e-05,5.8431e-10,1196449.6487,471.698113208,3.49966,50000,4586.51,100,nan,4715.74811429,106,6460.72,1.07611,886352.0,4715.74811429,7.17664e-11,1196449.6487,0.6,0.000170447,4715.74811429,1,nan,1.35351032496
1.50334e-12,0.239177,5.05051e-05,6.81366e-10,2083653.82065,454.545454545,4.17799,50000,4589.81,100,nan,4543.8908062,110,8998.08,0.946247,878642.0,4543.8908062,8.02396e-17,2083653.82065,0.6,0.000222996,4543.8908062,1,nan,1.44667124064
0.00132115,0.0641765,5.44662e-05,1.89971e-10,485168.420927,490.196078431,1.98694,50000,4590.78,100,nan,4901.07035988,102,3636.76,1.00109,895537.0,4901.07035988,7.18801e-08,485168.420927,0.6,0.000108104,4901.07035988,1,nan,0.894370025444
5.25675e-06,0.198095,5.24109e-05,5.22664e-10,1332091.95755,471.698113208,3.19772,50000,4588.53,100,nan,4715.71226052,106,7324.23,1.02034,885201.0,4715.71226052,2.70017e-10,1332091.95755,0.6,0.000164254,4715.71226052,1,nan,1.28541598063
8.92864e-05,0.159214,5.34188e-05,4.36516e-10,931203.486776,480.769230769,2.85453,50000,4590.16,100,nan,4806.63434842,104,5168.26,1.0202,891351.0,4806.63434842,4.67513e-09,931203.486776,0.6,0.000149466,4806.63434842,1,nan,1.41314272848
2.86317e-11,0.445577,4.87329e-05,1.01166e-09,2400743.06643,438.596491228,5.57495,50000,4575.59,100,nan,4384.13377702,114,9867.85,1.02275,869614.0,4384.13377702,1.36428e-15,2400743.06643,0.6,0.000265641,4384.13377702,1,nan,1.95501787207
4.38654e-31,0.709928,4.40917e-05,1.45903e-09,4062175.49005,396.825396825,9.61827,50000,4580.54,100,nan,3965.65860976,126,12881.6,0.972594,854081.0,3965.65860976,1.9886e-35,4062175.49005,0.6,0.000436036,3965.65860976,1,nan,1.99293231182
4.12611e-07,0.203738,5.19211e-05,5.86638e-10,1477606.07322,467.289719626,3.071,50000,4586.04,100,nan,4671.61101959,107,7051.66,0.967596,885195.0,4671.61101959,2.21407e-11,1477606.07322,0.6,0.000164789,4671.61101959,1,nan,1.19994817906
2.81604e-06,0.198179,5.19211e-05,5.7413e-10,1537410.93713,467.289719626,3.31196,50000,4589.66,100,nan,4671.61745772,107,6600.23,0.964645,887251.0,4671.61745772,1.5157e-10,1537410.93713,0.6,0.000178263,4671.61745772,1,nan,1.13949410498
8.67511e-07,0.202533,5.0505e-05,6.06485e-10,2083650.01876,454.545454545,4.77323,50000,4589.71,100,nan,4543.88661839,110,9056.13,0.922939,878507.0,4543.88661839,4.74719e-11,2083650.01876,0.6,0.000261201,4543.88661839,1,nan,1.050229991
2.83619e-10,0.229219,5.19211e-05,6.12235e-10,1358230.48565,467.289719626,3.16845,50000,4585.54,100,nan,4671.57724423,107,6205.85,1.00464,886698.0,4671.57724423,1.46578e-14,1358230.48565,0.6,0.00016375,4671.57724423,1,nan,1.15124374681
6.22774e-09,0.337142,5.09684e-05,8.31143e-10,1590486.51935,458.71559633,3.98848,50000,4579.47,100,nan,4585.67961345,109,7170.77,1.02652,882145.0,4585.67961345,3.09216e-13,1590486.51935,0.6,0.000198034,4585.67961345,1,nan,1.28966802382
0.00240737,0.0722829,5.44662e-05,2.10795e-10,485170.2974,490.196078431,1.9828,50000,4590.66,100,nan,4901.08054365,102,3295.97,1.00859,895933.0,4901.08054365,1.30004e-07,485170.2974,0.6,0.000107076,4901.08054365,1,nan,0.925406221769
0.000463462,0.134923,5.34188e-05,3.78262e-10,929284.225912,480.769230769,2.58792,50000,4590.09,100,nan,4806.64234997,104,5556.12,1.00888,890698.0,4806.64234997,2.45396e-08,929284.225912,0.6,0.000137027,4806.64234997,1,nan,1.04374374479
2.75683e-17,0.392094,4.91642e-05,8.71202e-10,2558893.46405,442.477876106,5.93057,50000,4588.38,100,nan,4423.00247686,113,10676.0,1.043,870072.0,4423.00247686,1.2995e-21,2558893.46405,0.6,0.000279551,4423.00247686,1,nan,1.53615890879
2.82938e-07,0.13811,5.29101e-05,4.09659e-10,1144130.68509,476.19047619,3.03559,50000,4590.45,100,nan,4760.73448137,105,5618.0,0.971492,891045.0,4760.73448137,1.54095e-11,1144130.68509,0.6,0.000165326,4760.73448137,1,nan,1.06696208521
7.49075e-14,0.372292,4.83092e-05,1.00599e-09,2844936.09342,434.782608696,6.75121,50000,4587.49,100,nan,4345.91513515,115,9876.44,0.929341,872459.0,4345.91513515,3.89385e-18,2844936.09342,0.6,0.000350942,4345.91513515,1,nan,1.42932279803
1.68721e-10,0.339153,5.00501e-05,8.35794e-10,2242516.78549,450.45045045,4.89229,50000,4588.55,100,nan,4502.86291061,111,9641.0,1.00821,875354.0,4502.86291061,8.3757e-15,2242516.78549,0.6,0.000242864,4502.86291061,1,nan,1.72952484069
2.0517e-14,0.424118,4.74834e-05,1.09759e-09,3119982.26134,427.35042735,6.15738,50000,4587.97,100,nan,4271.47200548,117,10679.8,0.933393,868982.0,4271.47200548,1.04373e-18,3119982.26134,0.6,0.000313237,4271.47200548,1,nan,1.68623416357
8.0723e-05,0.148341,5.34188e-05,3.92928e-10,845449.658846,480.769230769,2.82855,50000,4586.35,100,nan,4806.66375438,104,5260.02,1.03793,890514.0,4806.66375438,4.15454e-09,845449.658846,0.6,0.000145576,4806.66375438,1,nan,1.03880208969
2.41056e-12,0.260166,5.05051e-05,7.61093e-10,2083678.5371,454.545454545,4.99646,50000,4589.82,100,nan,4543.9177007,110,7763.57,0.933773,883191.0,4543.9177007,1.3038e-16,2083678.5371,0.6,0.000270244,4543.9177007,1,nan,1.1880097935
0.99041,3.93006e-07,5.55556e-05,1.21298e-15,0.0120529851099,500.0,1.00863,50000,4591.1,100,,4999.29501762,100,1.46518,1.0,899873.0,4999.29501762,5.50227e-05,0.0120529851099,0.6,5.6035e-05,4999.29501762,1,inf,0.555979678996
2.03838e-26,0.269014,5.09684e-05,7.17416e-10,1903675.12418,458.71559633,4.48278,50000,4589.08,100,nan,4585.69955463,109,8039.93,0.986969,881653.0,4585.69955463,1.05265e-30,1903675.12418,0.6,0.000231497,4585.69955463,1,nan,1.34353867178
2.64981e-06,0.122303,5.291e-05,3.6542e-10,1144148.88212,476.19047619,2.8473,50000,4590.44,100,nan,4760.77251498,105,6248.27,0.967965,889505.0,4760.77251498,1.44841e-10,1144148.88212,0.6,0.000155636,4760.77251498,1,nan,0.939360238149
0.989579,5.54125e-07,5.55556e-05,1.71029e-15,0.00937117913023,500.0,1.01356,50000,4591.11,100,,4999.30475153,100,1.29187,0.999992,899875.0,4999.30475153,5.49771e-05,0.00937117913023,0.6,5.63094e-05,4999.30475153,1,inf,0.555971902702
0.000292817,0.140637,5.29101e-05,4.39028e-10,1139361.71989,476.19047619,3.14969,50000,4589.97,100,nan,4760.75520765,105,5638.74,0.946984,890700.0,4760.75520765,1.63603e-08,1139361.71989,0.6,0.00017598,4760.75520765,1,nan,1.32053088161
0.990629,2.17084e-07,5.55556e-05,6.70021e-16,0.00309375233636,500.0,1.00787,50000,4591.12,100,,4999.31405596,100,0.74275,0.999995,899876.0,4999.31405596,5.50352e-05,0.00309375233636,0.6,5.59928e-05,4999.31405596,1,inf,0.555744799021
9.00695e-06,0.170832,5.29101e-05,5.20484e-10,650743.014252,476.19047619,2.76372,50000,4580.16,100,nan,4760.79339199,105,4634.18,0.958559,888677.0,4760.79339199,4.97161e-10,650743.014252,0.6,0.000152551,4760.79339199,1,nan,1.06408109835
2.50473e-12,0.71076,4.7081e-05,1.33198e-09,2592926.35689,423.728813559,7.56897,50000,4574.44,100,nan,4235.17396393,118,11451.0,1.08757,857578.0,4235.17396393,1.0843e-16,2592926.35689,0.6,0.000327661,4235.17396393,1,nan,2.37903022437
0.00228936,0.0832146,5.44662e-05,2.2957e-10,276348.771367,490.196078431,2.31615,50000,4586.63,100,nan,4901.0923982,102,3016.26,1.03698,894586.0,4901.0923982,1.20246e-07,276348.771367,0.6,0.000121654,4901.0923982,1,nan,0.919829602347
1.05647e-10,0.286213,5.14403e-05,7.13374e-10,1726012.54078,462.962962963,4.51245,50000,4589.32,100,nan,4628.25159649,108,8082.24,1.03036,882032.0,4628.25159649,5.27436e-15,1726012.54078,0.6,0.000225282,4628.25159649,1,nan,1.43618625416
2.20694e-10,0.541232,4.83092e-05,1.1307e-09,2705094.0204,434.782608696,5.71498,50000,4584.26,100,nan,4345.92012149,115,9993.62,1.05693,870494.0,4345.92012149,1.00873e-14,2705094.0204,0.6,0.000261215,4345.92012149,1,nan,1.91280759484
1.77356e-06,0.25771,5.09684e-05,6.86391e-10,1910103.49677,458.71559633,3.53386,50000,4589.78,100,nan,4585.68844474,109,8490.39,0.987599,880566.0,4585.68844474,9.15308e-11,1910103.49677,0.6,0.000182377,4585.68844474,1,nan,1.88135970513
1.17572e-06,0.137241,5.29101e-05,4.2262e-10,1139360.96817,476.19047619,2.57966,50000,4589.88,100,nan,4760.75206595,105,5397.46,0.953465,891314.0,4760.75206595,6.52436e-11,1139360.96817,0.6,0.000143152,4760.75206595,1,nan,1.02367977547
0.00178279,0.0629781,5.44662e-05,1.91161e-10,485164.655417,490.196078431,2.03745,50000,4590.74,100,nan,4901.05209544,102,3771.09,0.988604,895234.0,4901.05209544,9.82213e-08,485164.655417,0.6,0.000112251,4901.05209544,1,nan,0.997815230594
2.01871e-12,0.459447,4.87329e-05,1.03638e-09,2332195.38333,438.596491228,7.15136,50000,4574.82,100,nan,4384.09494353,114,10307.9,1.02608,866342.0,4384.09494353,9.58773e-17,2332195.38333,0.6,0.00033965,4384.09494353,1,nan,1.87242555229
0.00264781,0.0671961,5.44662e-05,1.95101e-10,483196.104519,490.196078431,2.06011,50000,4590.44,100,nan,4901.05115976,102,3461.41,1.01081,895679.0,4901.05115976,1.42674e-07,483196.104519,0.6,0.000111006,4901.05115976,1,nan,0.833750202375
1.40178e-09,0.266775,5.09684e-05,6.88561e-10,1874586.25303,458.71559633,3.68362,50000,4586.19,100,nan,4585.66892974,109,8191.87,1.00323,881123.0,4585.66892974,7.12163e-14,1874586.25303,0.6,0.000187143,4585.66892974,1,nan,1.68097546968
7.35111e-10,0.207328,5.05051e-05,6.04535e-10,2079113.04438,454.545454545,3.93378,50000,4589.3,100,nan,4543.90173224,110,9611.49,0.935304,876146.0,4543.90173224,3.96949e-14,2079113.04438,0.6,0.000212418,4543.90173224,1,nan,1.16914967209
2.61819e-10,0.290267,5.14403e-05,7.28659e-10,1694021.90317,462.962962963,4.17098,50000,4587.01,100,nan,4628.26024136,108,7759.28,1.02669,882302.0,4628.26024136,1.31179e-14,1694021.90317,0.6,0.000208978,4628.26024136,1,nan,1.55193216913
1.21059e-07,0.157617,5.19211e-05,4.60097e-10,1535511.36513,467.289719626,2.77459,50000,4589.43,100,nan,4671.58058249,107,7930.73,0.960993,883447.0,4671.58058249,6.54067e-12,1535511.36513,0.6,0.000149907,4671.58058249,1,nan,1.02840917437
1.10076e-06,0.234596,5.24109e-05,6.32076e-10,1345149.49532,471.698113208,4.04653,50000,4589.83,100,nan,4715.77212454,106,6458.69,1.00971,887356.0,4715.77212454,5.71371e-11,1345149.49532,0.6,0.000210042,4715.77212454,1,nan,1.46101314833
4.78869e-15,0.430951,4.87329e-05,1.03393e-09,2595259.46964,438.596491228,6.74781,50000,4579.33,100,nan,4384.12025682,114,9492.62,0.994925,873371.0,4384.12025682,2.34557e-19,2595259.46964,0.6,0.000330518,4384.12025682,1,nan,1.73302565228
4.65874e-22,0.381027,5.05051e-05,9.10428e-10,2080089.86681,454.545454545,9.50517,50000,4588.81,100,nan,4543.91534721,110,8729.92,1.03321,878811.0,4543.91534721,2.27727e-26,2080089.86681,0.6,0.000464627,4543.91534721,1,nan,1.58533870055
3.80645e-06,0.12777,5.29101e-05,3.85559e-10,1139371.46987,476.19047619,3.04832,50000,4590.0,100,nan,4760.77613951,105,6138.96,0.963178,889655.0,4760.77613951,2.09099e-10,1139371.46987,0.6,0.000167453,4760.77613951,1,nan,0.977915922086
9.69105e-07,0.112657,5.29101e-05,3.41335e-10,1144152.15673,476.19047619,3.1938,50000,4590.44,100,nan,4760.77932601,105,6325.45,0.961231,889547.0,4760.77932601,5.33435e-11,1144152.15673,0.6,0.0001758,4760.77932601,1,nan,0.877050183381
6.6712e-10,0.300021,4.96032e-05,7.65356e-10,2406843.43896,446.428571429,5.62601,50000,4588.92,100,nan,4462.5893138,112,9776.07,0.982095,874900.0,4462.5893138,3.36945e-14,2406843.43896,0.6,0.000284155,4462.5893138,1,nan,1.78939194867
5.10793e-10,0.304304,5.00501e-05,7.58827e-10,2213090.45359,450.45045045,4.14794,50000,4585.86,100,nan,4502.89657917,111,9868.95,1.00228,874285.0,4502.89657917,2.55072e-14,2213090.45359,0.6,0.000207133,4502.89657917,1,nan,1.53096254825
5.57296e-10,0.410127,4.83092e-05,1.10755e-09,2270263.98008,434.782608696,8.62479,50000,4570.03,100,nan,4345.47183855,115,9536.03,0.929622,868066.0,4345.47183855,2.89607e-14,2270263.98008,0.6,0.0004482,4345.47183855,1,nan,1.50462291989
1.23294e-08,0.229201,5.0505e-05,6.35623e-10,2083678.6303,454.545454545,4.22658,50000,4589.9,100,nan,4543.91782217,110,9002.84,0.959054,878662.0,4543.91782217,6.4928e-13,2083678.6303,0.6,0.000222577,4543.91782217,1,nan,1.15939163973
0.991892,7.50255e-07,5.55556e-05,2.31561e-15,0.0242793310405,500.0,1.01024,50000,4591.07,100,nan,4999.26608228,100,2.08051,0.999998,899868.0,4999.26608228,5.51053e-05,0.0242793310405,0.6,5.61248e-05,4999.26608228,1,nan,0.55601777446
0.000975231,0.137013,5.34188e-05,3.88724e-10,931195.464109,480.769230769,3.28979,50000,4590.17,100,nan,4806.61408745,104,5363.58,1.00289,891056.0,4806.61408745,5.19454e-08,931195.464109,0.6,0.00017523,4806.61408745,1,nan,1.02681522822
2.71502e-08,0.22552,5.0505e-05,6.55518e-10,2079130.61695,454.545454545,3.91243,50000,4589.37,100,nan,4543.92030602,110,7955.47,0.936774,882506.0,4543.92030602,1.46377e-12,2079130.61695,0.6,0.000210934,4543.92030602,1,nan,1.22750862742
4.02687e-17,0.309927,4.83092e-05,8.22659e-10,2774150.99343,434.782608696,6.40183,50000,4581.88,100,nan,4345.88617991,115,10800.1,0.937669,867737.0,4345.88617991,2.07466e-21,2774150.99343,0.6,0.000329826,4345.88617991,1,nan,1.25976302101
