AvgDiscRet,ESSClassic,BatchSize,eRenyi2,MaxNormIw,Delta,AvgRet,VarNormIw,MaxVanillaIw,ESSRenyi,MinVanillaIw,VanillaAvgRet,IterType,EpsThisIter,MinNormIw,AvgVanillaIw,AvgEpLen,VarDiscRet,J,AvgNormIw,VarJ,Bound,VarVanillaIw,VarRet
-420.244796613,96.5634173015,100,1.02686,0.0162755,0.2,-420.244796613,3.59485e-06,1.62103,97.3846320125,0.41768,-420.244796613,1,100,0.0041936,0.995995,500.0,1099.07637312,-417.659,0.01,34.2836,-516.912,0.0356611,1099.07637312
-418.900380463,97.6291725435,100,1.02298,0.0162029,0.2,-418.900380463,2.45292e-06,1.64365,97.7533280102,0.677159,-418.900380463,1,100,0.00667534,1.01442,500.0,1254.89983397,-416.821,0.01,35.7996,-516.736,0.0252417,1254.89983397
-424.472612027,97.9643513054,100,1.0204,0.012911,0.2,-424.472612027,2.09896e-06,1.2911,98.0007909123,0.526064,-424.472612027,1,100,0.00526067,0.999995,500.0,1459.90914212,-422.299,0.01,36.4945,-529.714,0.0209894,1459.90914212
-417.351690101,93.8746887055,100,1.04694,0.0255116,0.2,-417.351690101,6.59089e-06,2.58469,95.5167322073,0.601326,-417.351690101,1,100,0.00593527,1.01314,500.0,1450.16498079,-413.512,0.01,46.6141,-516.25,0.0676524,1450.16498079
-420.162838419,96.0585291185,100,1.03274,0.0139569,0.2,-420.162838419,4.14464e-06,1.34531,96.8300946622,0.426572,-420.162838419,1,100,0.00442548,0.963901,500.0,1543.9781616,-416.774,0.01,37.5569,-527.618,0.0385081,1543.9781616
-416.444140114,93.7970568696,100,1.04984,0.0154863,0.2,-416.444140114,6.67992e-06,1.52106,95.252190511,0.419596,-416.444140114,1,100,0.00427203,0.982192,500.0,1921.19223076,-411.539,0.01,45.7495,-519.581,0.0644413,1921.19223076
-418.787482046,94.6430392778,100,1.04602,0.0173688,0.2,-418.787482046,5.71733e-06,1.73711,95.6004419092,0.533434,-418.787482046,1,100,0.00533363,1.00013,500.0,1419.35190502,-414.337,0.01,39.8673,-518.781,0.0571887,1419.35190502
-410.335966334,96.9580457044,100,1.02807,0.0148117,0.2,-410.335966334,3.16912e-06,1.48927,97.2694971028,0.479612,-410.335966334,1,100,0.00477003,1.00547,500.0,1361.23552683,-407.575,0.01,36.887,-510.771,0.0320388,1361.23552683
-420.787274498,95.9136214853,100,1.03612,0.013649,0.2,-420.787274498,4.3035e-06,1.31946,96.514256221,0.33969,-420.787274498,1,100,0.00351386,0.966713,500.0,1696.99361442,-416.618,0.01,39.0172,-531.795,0.0402177,1696.99361442
-412.570697903,97.361434745,100,1.02327,0.0178434,0.2,-412.570697903,2.73744e-06,1.8269,97.7261673138,0.644673,-412.570697903,1,100,0.00629653,1.02385,500.0,1483.43758674,-410.18,0.01,39.1448,-517.671,0.0286959,1483.43758674
-411.212628186,98.0004126779,100,1.02318,0.0134886,0.2,-411.212628186,2.06099e-06,1.34572,97.7348662039,0.636039,-411.212628186,1,100,0.00637525,0.99767,500.0,1188.73907743,-408.951,0.01,35.6828,-509.037,0.0205139,1188.73907743
-410.896188824,96.3170401652,100,1.02569,0.0126928,0.2,-410.896188824,3.86237e-06,1.25044,97.49512182,0.128045,-410.896188824,1,100,0.00129974,0.985158,500.0,1741.64030833,-406.987,0.01,36.4902,-522.722,0.0374857,1741.64030833
-406.621935607,93.7392586931,100,1.05205,0.0164501,0.2,-406.621935607,6.74637e-06,1.6211,95.0521400478,0.497807,-406.621935607,1,100,0.00505152,0.985461,500.0,1488.00635843,-401.587,0.01,40.5545,-506.94,0.0655164,1488.00635843
-401.833513312,94.1466699411,100,1.04095,0.0148312,0.2,-401.833513312,6.28006e-06,1.45518,96.065933925,0.375548,-401.833513312,1,100,0.00382759,0.98116,500.0,1001.15702196,-398.136,0.01,32.9381,-493.547,0.0604566,1001.15702196
-404.154925351,96.3545568797,100,1.03127,0.0162512,0.2,-404.154925351,3.82156e-06,1.61432,96.9682733974,0.382849,-404.154925351,1,100,0.0038541,0.993356,500.0,1282.68094962,-400.898,0.01,35.5509,-507.019,0.0377095,1282.68094962
-404.916747306,99.0379014009,100,1.00936,0.0119132,0.2,-404.916747306,9.81242e-07,1.19559,99.072321332,0.702007,-404.916747306,1,100,0.00699501,1.00358,500.0,1246.69096012,-404.017,0.01,34.7735,-502.808,0.00988285,1246.69096012
-402.377973474,96.2713447807,100,1.02932,0.0135468,0.2,-402.377973474,3.91221e-06,1.33205,97.1519561648,0.409554,-402.377973474,1,100,0.0041651,0.983298,500.0,1162.31828815,-399.651,0.01,33.388,-498.504,0.0378262,1162.31828815
-407.424624402,96.3833928345,100,1.03158,0.0155817,0.2,-407.424624402,3.79022e-06,1.56508,96.9387240978,0.620025,-407.424624402,1,100,0.00617287,1.00444,500.0,1439.4751359,-404.463,0.01,39.741,-504.819,0.0382391,1439.4751359
-405.816541032,98.2814647521,100,1.01386,0.0133468,0.2,-405.816541032,1.76623e-06,1.33473,98.6329137976,0.575546,-405.816541032,1,100,0.00575527,1.00003,500.0,1201.04900434,-404.418,0.01,34.2048,-506.902,0.0176635,1201.04900434
-408.303814111,97.8898963236,100,1.01974,0.0135101,0.2,-408.303814111,2.17736e-06,1.34277,98.064615081,0.562277,-408.303814111,1,100,0.00565724,0.993907,500.0,1609.17213651,-406.136,0.01,40.1582,-517.077,0.0215091,1609.17213651
-408.005982614,96.424725897,100,1.02144,0.0240443,0.2,-408.005982614,3.74529e-06,2.40871,97.9013310605,0.654809,-408.005982614,1,100,0.00653646,1.00178,500.0,1534.42651659,-405.919,0.01,38.8146,-511.58,0.0375862,1534.42651659
-407.034361043,95.1690769851,100,1.03595,0.015574,0.2,-407.034361043,5.12739e-06,1.50826,96.5298603514,0.421215,-407.034361043,1,100,0.00434937,0.968451,500.0,1469.39477577,-403.229,0.01,41.5195,-509.768,0.0480896,1469.39477577
-402.48121082,99.1983920948,100,1.00784,0.0120769,0.2,-402.48121082,8.16255e-07,1.22188,99.2216490962,0.711299,-402.48121082,1,100,0.0070304,1.01175,500.0,1643.45527237,-401.622,0.01,40.5511,-510.638,0.00835545,1643.45527237
-402.953834845,96.6743571752,100,1.0268,0.016808,0.2,-402.953834845,3.47477e-06,1.68593,97.3901268104,0.542662,-402.953834845,1,100,0.0054101,1.00305,500.0,1504.38369173,-400.262,0.01,37.7567,-499.408,0.0349602,1504.38369173
-396.883198372,93.8048451131,100,1.05228,0.0175,0.2,-396.883198372,6.67103e-06,1.75353,95.0320789321,0.401763,-396.883198372,1,100,0.00400955,1.00202,500.0,1429.8932376,-391.923,0.01,36.8967,-493.8,0.0669796,1429.8932376
-389.342938601,99.4664648418,100,1.00615,0.0132764,0.2,-389.342938601,5.41798e-07,1.34446,99.3890528073,0.850958,-389.342938601,1,100,0.00840308,1.01267,500.0,1194.32791755,-388.789,0.01,34.9181,-483.215,0.00555618,1194.32791755
-394.466182594,98.8072567981,100,1.01325,0.0124553,0.2,-394.466182594,1.21933e-06,1.24313,98.69259438,0.743188,-394.466182594,1,100,0.00744622,0.998074,500.0,948.768074812,-393.24,0.01,30.7414,-488.528,0.0121464,948.768074812
-393.853480877,97.2491033635,100,1.01817,0.0158918,0.2,-393.853480877,2.85727e-06,1.61978,98.2158282748,0.605579,-393.853480877,1,100,0.0059414,1.01925,500.0,1271.11771838,-392.045,0.01,36.2965,-493.688,0.0296836,1271.11771838
-395.587767858,99.146682145,100,1.00826,0.0129673,0.2,-395.587767858,8.69352e-07,1.30521,99.1809533403,0.720309,-395.587767858,1,100,0.00715633,1.00653,500.0,968.028070153,-394.82,0.01,30.8346,-489.224,0.0088075,968.028070153
-394.733102995,95.8450030732,100,1.03353,0.0161597,0.2,-394.733102995,4.37888e-06,1.58484,96.7557790317,0.60595,-394.733102995,1,100,0.00617854,0.980734,500.0,1194.29250443,-391.519,0.01,35.9682,-491.351,0.0421178,1194.29250443
-398.019811286,98.2334694407,100,1.01514,0.0135962,0.2,-398.019811286,1.81647e-06,1.35674,98.5086324439,0.604357,-398.019811286,1,100,0.00605638,0.997885,500.0,1307.2405793,-396.451,0.01,35.2567,-501.542,0.018088,1307.2405793
-400.265572531,98.8435869089,100,1.01356,0.0125498,0.2,-400.265572531,1.18181e-06,1.25793,98.6617064956,0.723398,-400.265572531,1,100,0.007217,1.00235,500.0,1352.64350782,-398.884,0.01,36.8669,-502.264,0.0118737,1352.64350782
-401.590560891,96.9598432785,100,1.02935,0.0164105,0.2,-401.590560891,3.16717e-06,1.59512,97.1490308442,0.434867,-401.590560891,1,100,0.00447388,0.972013,500.0,1722.20010604,-398.897,0.01,43.4755,-497.689,0.0299237,1722.20010604
-394.855634561,96.1012979611,100,1.02964,0.0143242,0.2,-394.855634561,4.09786e-06,1.40061,97.1216538846,0.513883,-394.855634561,1,100,0.00525557,0.977788,500.0,1375.1566516,-392.023,0.01,38.1269,-493.921,0.0391784,1375.1566516
-394.464903169,98.1301946858,100,1.01271,0.0121669,0.2,-394.464903169,1.92468e-06,1.20833,98.7444891373,0.56638,-394.464903169,1,100,0.00570297,0.993131,500.0,1529.56459216,-393.03,0.01,39.2469,-503.219,0.0189833,1529.56459216
-393.976896007,98.0165075016,100,1.019,0.0128232,0.2,-393.976896007,2.04409e-06,1.28456,98.1359039302,0.535708,-393.976896007,1,100,0.00534772,1.00175,500.0,1376.16307677,-392.213,0.01,37.7171,-490.175,0.0205125,1376.16307677
-393.896095775,99.071091352,100,1.00937,0.0121903,0.2,-393.896095775,9.47078e-07,1.22071,99.0714554819,0.753943,-393.896095775,1,100,0.00752904,1.00138,500.0,1113.42930199,-392.991,0.01,33.6412,-489.683,0.00949694,1113.42930199
-395.429672017,96.6895467819,100,1.0283,0.0137023,0.2,-395.429672017,3.45839e-06,1.36946,97.2481848147,0.443633,-395.429672017,1,100,0.00443884,0.999435,500.0,1576.84656239,-392.71,0.01,40.806,-492.945,0.0345448,1576.84656239
-391.949612903,97.2510634499,100,1.01955,0.0170203,0.2,-391.949612903,2.8552e-06,1.71046,98.0828002972,0.675995,-391.949612903,1,100,0.00672661,1.00496,500.0,1426.77409024,-389.94,0.01,39.1274,-497.259,0.0288357,1426.77409024
-385.421544035,96.632504883,100,1.02517,0.0197362,0.2,-385.421544035,3.52008e-06,1.9812,97.5449025203,0.75696,-385.421544035,1,100,0.00754064,1.00384,500.0,1557.2746538,-383.087,0.01,43.1154,-489.081,0.0354717,1557.2746538
-384.899162232,98.5567980791,100,1.0142,0.0119811,0.2,-384.899162232,1.47914e-06,1.19726,98.5999307453,0.567738,-384.899162232,1,100,0.0056814,0.999292,500.0,1430.26200814,-383.589,0.01,37.7482,-477.452,0.0147705,1430.26200814
-385.031970891,97.7554307564,100,1.02352,0.0135279,0.2,-385.031970891,2.31926e-06,1.36823,97.7020371402,0.537522,-385.031970891,1,100,0.00531458,1.01141,500.0,1476.4700727,-382.765,0.01,37.683,-483.242,0.0237248,1476.4700727
-387.558184369,97.5459538017,100,1.0198,0.0163277,0.2,-387.558184369,2.54115e-06,1.65243,98.0586885706,0.781345,-387.558184369,1,100,0.00772049,1.01204,500.0,1238.23739932,-385.748,0.01,35.8552,-481.81,0.0260271,1238.23739932
-389.447608644,96.5638667868,100,1.02392,0.018664,0.2,-389.447608644,3.59435e-06,1.86632,97.6636128237,0.606728,-389.447608644,1,100,0.00606755,0.999956,500.0,1278.80229731,-387.214,0.01,35.7162,-484.897,0.0359404,1278.80229731
-391.697208605,98.0293559013,100,1.02009,0.0130189,0.2,-391.697208605,2.03059e-06,1.28752,98.0305903858,0.630227,-391.697208605,1,100,0.00637262,0.988961,500.0,1483.0565837,-389.75,0.01,38.8554,-488.684,0.0198601,1483.0565837
-382.94742193,98.0262506215,100,1.01999,0.0129207,0.2,-382.94742193,2.03386e-06,1.31839,98.0397560497,0.589752,-382.94742193,1,100,0.00577977,1.02037,500.0,1328.06365588,-380.942,0.01,34.4585,-479.672,0.0211758,1328.06365588
-387.060808048,94.5087560995,100,1.03907,0.0137509,0.2,-387.060808048,5.86902e-06,1.34808,96.2394532049,0.143901,-387.060808048,1,100,0.00146784,0.980359,500.0,1428.71963955,-382.797,0.01,35.2659,-483.128,0.0564073,1428.71963955
-386.034086812,98.7298900792,100,1.01025,0.0157755,0.2,-386.034086812,1.29948e-06,1.57596,98.9849935561,0.647173,-386.034086812,1,100,0.00647828,0.998988,500.0,1000.40782831,-385.075,0.01,31.2376,-479.751,0.0129685,1000.40782831
-392.201415234,96.964521393,100,1.02477,0.015584,0.2,-392.201415234,3.16212e-06,1.53643,97.5827453453,0.63788,-392.201415234,1,100,0.00647004,0.985899,500.0,1405.29391088,-389.699,0.01,37.7473,-493.567,0.0307356,1405.29391088
-383.606719938,97.5310379296,100,1.02659,0.0128761,0.2,-383.606719938,2.55704e-06,1.30887,97.4095897133,0.587457,-383.606719938,1,100,0.00577915,1.01651,500.0,1278.54997076,-380.977,0.01,33.5791,-482.837,0.0264217,1278.54997076
-384.828934308,97.6813522206,100,1.01704,0.0139096,0.2,-384.828934308,2.39767e-06,1.37,98.325020814,0.494499,-384.828934308,1,100,0.00502065,0.984931,500.0,1606.16964986,-382.934,0.01,40.0009,-490.235,0.0232596,1606.16964986
-387.005435805,93.6627964229,100,1.05404,0.0146751,0.2,-387.005435805,6.83433e-06,1.4768,94.8732355626,0.319515,-387.005435805,1,100,0.00317504,1.00633,500.0,1601.35006801,-381.512,0.01,37.8619,-484.299,0.0692115,1601.35006801
-380.789041217,98.8950439433,100,1.01133,0.0116678,0.2,-380.789041217,1.12859e-06,1.16952,98.879226035,0.6913,-380.789041217,1,100,0.00689676,1.00235,500.0,1129.01307118,-379.631,0.01,32.8931,-481.244,0.0113391,1129.01307118
-379.496962038,96.8350112069,100,1.02454,0.0138387,0.2,-379.496962038,3.30146e-06,1.35172,97.6045225271,0.351207,-379.496962038,1,100,0.0035956,0.976769,500.0,1231.31295316,-377.328,0.01,35.6647,-474.92,0.0314985,1231.31295316
-380.358659084,97.1346130058,100,1.02916,0.0155768,0.2,-380.358659084,2.97974e-06,1.53746,97.1667992555,0.600976,-380.358659084,1,100,0.00608881,0.987017,500.0,1273.2625456,-377.606,0.01,36.5359,-475.115,0.0290287,1273.2625456
-376.4009971,96.2588851018,100,1.03008,0.0160934,0.2,-376.4009971,3.92578e-06,1.6423,97.079875856,0.387779,-376.4009971,1,100,0.00379995,1.02048,500.0,1375.13574369,-372.832,0.01,33.4111,-481.75,0.0408826,1375.13574369
-380.464392154,98.3964616248,100,1.01454,0.0136729,0.2,-380.464392154,1.6461e-06,1.34565,98.5670739803,0.608565,-380.464392154,1,100,0.00618354,0.984169,500.0,1331.98301597,-379.021,0.01,35.6662,-479.518,0.015944,1331.98301597
-374.686352114,98.3902174485,100,1.01904,0.0152818,0.2,-374.686352114,1.65267e-06,1.52443,98.1311626565,0.723746,-374.686352114,1,100,0.00725528,0.997544,500.0,1113.974642,-372.978,0.01,33.1061,-465.389,0.0164456,1113.974642
-382.501844839,99.0374068838,100,1.00918,0.0127336,0.2,-382.501844839,9.818e-07,1.27348,99.0905662058,0.753998,-382.501844839,1,100,0.00753925,1.0001,500.0,1229.22245961,-381.64,0.01,34.4025,-478.888,0.0098199,1229.22245961
-383.347987526,93.7634540425,100,1.04551,0.0172337,0.2,-383.347987526,6.71854e-06,1.71321,95.6475317816,0.228914,-383.347987526,1,100,0.00230272,0.994103,500.0,1528.75341259,-378.63,0.01,39.0769,-484.08,0.0663954,1528.75341259
-376.419710302,98.0999005704,100,1.01943,0.0135246,0.2,-376.419710302,1.95649e-06,1.39604,98.0941436732,0.573151,-376.419710302,1,100,0.00555257,1.03223,500.0,1276.53277373,-374.584,0.01,35.0457,-473.71,0.0208463,1276.53277373
-379.709153126,98.6611378008,100,1.0117,0.0141302,0.2,-379.709153126,1.37076e-06,1.38948,98.8435972361,0.672556,-379.709153126,1,100,0.00683953,0.983337,500.0,1260.52574825,-378.591,0.01,35.5214,-476.287,0.0132546,1260.52574825
-380.186748415,97.498337996,100,1.02534,0.0132445,0.2,-380.186748415,2.59178e-06,1.3239,97.5289118316,0.564305,-380.186748415,1,100,0.00564541,0.999582,500.0,1345.58273359,-377.826,0.01,34.9669,-473.25,0.0258961,1345.58273359
-379.963384589,98.5948020632,100,1.01758,0.0132722,0.2,-379.963384589,1.43962e-06,1.32582,98.2724146317,0.684637,-379.963384589,1,100,0.00685361,0.998943,500.0,1377.4937738,-378.384,0.01,37.6034,-471.936,0.0143658,1377.4937738
-377.64288511,94.2513484011,100,1.04568,0.0159052,0.2,-377.64288511,6.1609e-06,1.54103,95.6312412874,0.399504,-377.64288511,1,100,0.00412335,0.968882,500.0,1329.8787947,-373.433,0.01,36.133,-470.589,0.0578343,1329.8787947
-381.996067904,98.3315405333,100,1.01676,0.0160861,0.2,-381.996067904,1.71387e-06,1.60984,98.3512585481,0.772336,-381.996067904,1,100,0.00771749,1.00076,500.0,1428.41946215,-380.334,0.01,39.0976,-481.382,0.0171648,1428.41946215
-373.909934813,95.144412841,100,1.04056,0.0171709,0.2,-373.909934813,5.15495e-06,1.71521,96.1025496147,0.491987,-373.909934813,1,100,0.00492526,0.998907,500.0,995.474030581,-370.308,0.01,33.6456,-463.23,0.0514369,995.474030581
-374.553300778,98.0316122376,100,1.02126,0.0186586,0.2,-374.553300778,2.02822e-06,1.85712,97.918301341,0.784587,-374.553300778,1,100,0.00788275,0.99532,500.0,1195.18640208,-372.57,0.01,35.7471,-466.672,0.0200928,1195.18640208
-373.897731471,98.6091630159,100,1.01401,0.0123309,0.2,-373.897731471,1.42469e-06,1.25708,98.6178744992,0.524514,-373.897731471,1,100,0.00514505,1.01945,500.0,1015.63149228,-372.616,0.01,31.9623,-465.628,0.0148066,1015.63149228
-370.995051254,91.7314982069,100,1.04601,0.0253466,0.2,-370.995051254,9.1049e-06,2.63455,95.6014224752,0.347686,-370.995051254,1,100,0.00334503,1.03941,500.0,1093.36103265,-366.789,0.01,33.7442,-466.039,0.098367,1093.36103265
-370.865460012,97.6252013479,100,1.02528,0.0139934,0.2,-370.865460012,2.45712e-06,1.41705,97.5341053952,0.691205,-370.865460012,1,100,0.0068257,1.01265,500.0,1201.14668849,-368.6,0.01,34.8457,-460.854,0.0251968,1201.14668849
-379.41549033,95.8867206378,100,1.02893,0.014161,0.2,-379.41549033,4.33303e-06,1.37459,97.1884249422,0.483958,-379.41549033,1,100,0.00498574,0.970684,500.0,1287.30059045,-376.533,0.01,34.5843,-477.496,0.040827,1287.30059045
-366.298596302,99.1729522816,100,1.00946,0.0126374,0.2,-366.298596302,8.4236e-07,1.27084,99.0633008527,0.784332,-366.298596302,1,100,0.00779955,1.00561,500.0,1031.00562981,-365.474,0.01,31.8899,-453.255,0.00851841,1031.00562981
-370.932694315,99.210426375,100,1.00984,0.0123627,0.2,-370.932694315,8.0389e-07,1.24063,99.0254000393,0.814589,-370.932694315,1,100,0.00811731,1.00352,500.0,1227.43284677,-369.963,0.01,34.0491,-469.304,0.00809561,1227.43284677
-366.482509014,96.626886081,100,1.02552,0.0175465,0.2,-366.482509014,3.52613e-06,1.79323,97.5116681784,0.724977,-366.482509014,1,100,0.00709381,1.02198,500.0,1152.43591175,-364.24,0.01,35.1535,-456.911,0.0368288,1152.43591175
-375.558922746,99.1120706736,100,1.01116,0.0124024,0.2,-375.558922746,9.04945e-07,1.23926,98.8966886276,0.713472,-375.558922746,1,100,0.00714036,0.999211,500.0,1198.46932694,-374.485,0.01,34.2079,-472.037,0.00903517,1198.46932694
-378.631195328,97.3921270093,100,1.02336,0.0178939,0.2,-378.631195328,2.70474e-06,1.80468,97.7168780625,0.72137,-378.631195328,1,100,0.0071526,1.00854,500.0,1425.13997979,-376.425,0.01,39.5239,-477.418,0.0275116,1425.13997979
-371.691618833,96.6381008195,100,1.03336,0.0149139,0.2,-371.691618833,3.51399e-06,1.52154,96.7721535123,0.510313,-371.691618833,1,100,0.00500199,1.02022,500.0,1481.88775451,-368.536,0.01,38.8558,-469.281,0.0365753,1481.88775451
-371.159259969,99.2209344658,100,1.00869,0.0123563,0.2,-371.159259969,7.93115e-07,1.23304,99.1386271903,0.786564,-371.159259969,1,100,0.00788212,0.997909,500.0,1018.52374701,-370.327,0.01,30.953,-466.118,0.00789802,1018.52374701
-369.413676672,98.7498731827,100,1.0113,0.0121495,0.2,-369.413676672,1.27872e-06,1.22563,98.8824429784,0.668286,-369.413676672,1,100,0.00662461,1.00879,500.0,1262.5976262,-368.387,0.01,35.089,-458.059,0.0130131,1262.5976262
-377.847151019,97.8806724178,100,1.02097,0.0135215,0.2,-377.847151019,2.18712e-06,1.34293,97.9460035311,0.451692,-377.847151019,1,100,0.00454795,0.993178,500.0,1401.88895006,-375.79,0.01,37.1644,-474.144,0.0215738,1401.88895006
-368.471228128,98.0034897168,100,1.016,0.013547,0.2,-368.471228128,2.05774e-06,1.34745,98.425320742,0.429653,-368.471228128,1,100,0.00431964,0.994648,500.0,1634.33584433,-366.665,0.01,38.3475,-481.325,0.0203577,1634.33584433
-364.344061283,96.4180725754,100,1.03116,0.0136068,0.2,-364.344061283,3.75251e-06,1.38766,96.9781608017,0.417846,-364.344061283,1,100,0.00409721,1.01983,500.0,1588.82745725,-360.707,0.01,36.0915,-468.102,0.0390282,1588.82745725
-373.327797791,98.1765792813,100,1.0174,0.0135196,0.2,-373.327797791,1.87603e-06,1.352,98.2901817826,0.664226,-373.327797791,1,100,0.00664208,1.00003,500.0,1452.34761345,-371.616,0.01,36.5947,-471.422,0.0187613,1452.34761345
-365.340848995,98.0276227687,100,1.01699,0.0150946,0.2,-365.340848995,2.03241e-06,1.52004,98.3297462613,0.670363,-365.340848995,1,100,0.00665697,1.00701,500.0,1121.91107654,-363.854,0.01,33.59,-455.489,0.0206101,1121.91107654
-374.374132291,97.9748441513,100,1.01821,0.0124951,0.2,-374.374132291,2.08792e-06,1.23702,98.2114932134,0.507873,-374.374132291,1,100,0.00513,0.990006,500.0,1206.45240362,-372.694,0.01,34.4664,-466.941,0.020464,1206.45240362
-365.803283657,98.0314902348,100,1.02055,0.01317,0.2,-365.803283657,2.02831e-06,1.32221,97.9864473586,0.632948,-365.803283657,1,100,0.00630455,1.00395,500.0,1380.58288312,-363.914,0.01,36.2338,-457.727,0.0204439,1380.58288312
-369.689313567,98.0280972152,100,1.01737,0.0135395,0.2,-369.689313567,2.03185e-06,1.31371,98.2924506371,0.651276,-369.689313567,1,100,0.00671223,0.970281,500.0,1287.54186059,-368.101,0.01,35.6177,-464.592,0.0191288,1287.54186059
-372.101777514,94.1047280292,100,1.04505,0.0159204,0.2,-372.101777514,6.32785e-06,1.57255,95.6887734907,0.293669,-372.101777514,1,100,0.0029731,0.987754,500.0,1549.31277738,-367.861,0.01,37.5711,-468.674,0.0617382,1549.31277738
-366.190798887,98.1198787338,100,1.01525,0.0126635,0.2,-366.190798887,1.93552e-06,1.25908,98.4977365832,0.677506,-366.190798887,1,100,0.00681414,0.994265,500.0,1251.34230146,-364.681,0.01,33.9641,-464.502,0.0191339,1251.34230146
-363.080266389,97.0786267499,100,1.02152,0.0172594,0.2,-363.080266389,3.03971e-06,1.75649,97.8933450654,0.703935,-363.080266389,1,100,0.00691694,1.0177,500.0,1143.79409651,-361.166,0.01,33.9872,-455.47,0.0314824,1143.79409651
-364.430647234,98.4041595972,100,1.01514,0.0144091,0.2,-364.430647234,1.6381e-06,1.42964,98.508262269,0.669295,-364.430647234,1,100,0.00674573,0.992177,500.0,1673.60165183,-362.758,0.01,40.1867,-473.734,0.0161257,1673.60165183
-368.88004013,98.8893804571,100,1.00927,0.0136209,0.2,-368.88004013,1.13445e-06,1.36996,99.0819286031,0.731138,-368.88004013,1,100,0.00726939,1.00578,500.0,1156.98477749,-368.058,0.01,34.9431,-459.77,0.011476,1156.98477749
-369.44781288,98.7143666642,100,1.01547,0.0130456,0.2,-369.44781288,1.31554e-06,1.29743,98.4769694113,0.706227,-369.44781288,1,100,0.00710111,0.994532,500.0,1301.4861697,-368.083,0.01,36.6095,-460.887,0.0130119,1301.4861697
-370.235140841,98.812204386,100,1.01164,0.0123845,0.2,-370.235140841,1.21421e-06,1.24163,98.8495840617,0.67854,-370.235140841,1,100,0.00676806,1.00256,500.0,1083.25496581,-369.212,0.01,32.7893,-459.116,0.0122044,1083.25496581
-366.935772704,98.2592483849,100,1.01699,0.0147699,0.2,-366.935772704,1.78948e-06,1.50052,98.3295848971,0.555163,-366.935772704,1,100,0.00546457,1.01593,500.0,1267.34856555,-365.353,0.01,35.0412,-457.019,0.0184695,1267.34856555
-362.917643468,99.0518942301,100,1.01135,0.013219,0.2,-362.917643468,9.66853e-07,1.32667,98.877314617,0.832573,-362.917643468,1,100,0.00829583,1.0036,500.0,1224.79274959,-361.873,0.01,34.9228,-456.174,0.00973836,1224.79274959
-367.530631576,97.9430850931,100,1.02059,0.0138422,0.2,-367.530631576,2.12133e-06,1.36647,97.9826704253,0.482684,-367.530631576,1,100,0.00488952,0.98718,500.0,1068.87478117,-365.477,0.01,30.994,-461.102,0.0206729,1068.87478117
-364.507606747,98.2339482227,100,1.01441,0.0156882,0.2,-364.507606747,1.81596e-06,1.5447,98.5795143395,0.573532,-364.507606747,1,100,0.0058249,0.984621,500.0,973.401708827,-363.24,0.01,30.9865,-456.085,0.0176053,973.401708827
-364.016299892,97.60754657,100,1.01879,0.0132147,0.2,-364.016299892,2.47584e-06,1.32807,98.155872819,0.367931,-364.016299892,1,100,0.00366103,1.00499,500.0,1194.87774834,-362.252,0.01,33.0993,-454.722,0.0250063,1194.87774834
-367.072453498,97.0416687047,100,1.02767,0.0155587,0.2,-367.072453498,3.07931e-06,1.56331,97.3070474869,0.439055,-367.072453498,1,100,0.00436965,1.00478,500.0,1861.75125131,-364.152,0.01,42.3566,-470.247,0.0310884,1861.75125131
-365.36421221,98.4890716563,100,1.01517,0.0140347,0.2,-365.36421221,1.54966e-06,1.41166,98.5058561996,0.689124,-365.36421221,1,100,0.00685125,1.00584,500.0,1551.07286085,-363.919,0.01,39.3654,-462.836,0.015678,1551.07286085
-367.66971989,97.3724612619,100,1.02596,0.0156114,0.2,-367.66971989,2.7257e-06,1.56577,97.4692482294,0.617385,-367.66971989,1,100,0.00615559,1.00297,500.0,1378.39470335,-365.338,0.01,36.6002,-457.588,0.0274189,1378.39470335
-364.818933342,96.5235411133,100,1.02202,0.0164668,0.2,-364.818933342,3.63808e-06,1.60506,97.8455363309,0.470157,-364.818933342,1,100,0.00482347,0.974727,500.0,848.667159949,-363.061,0.01,29.9562,-451.614,0.0345652,848.667159949
-365.641181243,98.4934337386,100,1.01516,0.0144061,0.2,-365.641181243,1.54508e-06,1.42755,98.506550246,0.704961,-365.641181243,1,100,0.00711412,0.990931,500.0,1138.88970077,-364.38,0.01,33.2088,-455.677,0.0151719,1138.88970077
-363.261583607,95.0299667086,100,1.03893,0.0146576,0.2,-363.261583607,5.2828e-06,1.43129,96.253157289,0.499574,-363.261583607,1,100,0.00511607,0.976482,500.0,1193.57979037,-359.557,0.01,31.9668,-456.018,0.0503723,1193.57979037
-359.253419033,97.5295812859,100,1.02371,0.0141988,0.2,-359.253419033,2.55856e-06,1.42419,97.683981454,0.485016,-359.253419033,1,100,0.00483548,1.00304,500.0,1044.60210151,-357.006,0.01,30.3993,-451.956,0.0257412,1044.60210151
-364.021495425,98.7682857816,100,1.01313,0.0124966,0.2,-364.021495425,1.2597e-06,1.27346,98.7038237429,0.598861,-364.021495425,1,100,0.00587669,1.01904,500.0,1016.4630596,-362.882,0.01,31.3563,-451.916,0.0130814,1016.4630596
