VarVanillaIw,VarDiscRet,AvgNormIw,VanillaAvgRet,AvgRet,MinVanillaIw,AvgDiscRet,VarJ,IterType,VarNormIw,eRenyi2,Delta,MinNormIw,MaxNormIw,VarRet,J,ESSClassic,AvgVanillaIw,BatchSize,Bound,AvgEpLen,ESSRenyi,EpsThisIter,MaxVanillaIw
0.016968,1826.28371472,0.01,-496.315610614,-496.315610614,0.510754,-496.315610614,42.2147,1,1.73116e-06,1.01311,0.1,0.00515899,0.0137274,1826.28371472,-493.866,98.3150401114,0.990027,100,-680.902,500.0,98.7063207944,100,1.35905
0.013883,2319.46656022,0.01,-495.793718402,-495.793718402,0.714251,-495.793718402,47.4153,1,1.39236e-06,1.01301,0.1,0.00715295,0.0136244,2319.46656022,-493.243,98.6403232195,0.998541,100,-689.456,500.0,98.7157526589,100,1.36045
0.00566378,1159.39399004,0.01,-493.488719499,-493.488719499,0.812514,-493.488719499,33.425,1,5.66535e-07,1.00536,0.1,0.00812627,0.0117716,1159.39399004,-492.536,99.4422916328,0.999862,100,-669.706,500.0,99.4666446278,100,1.17699
0.0129274,1474.58639631,0.01,-494.334428865,-494.334428865,0.557335,-494.334428865,37.668,1,1.28457e-06,1.0118,0.1,0.00555571,0.0122225,1474.58639631,-492.206,98.7442252437,1.00317,100,-673.385,500.0,98.833977903,100,1.22613
0.0185054,1890.02524229,0.01,-502.026326791,-502.026326791,0.600028,-502.026326791,42.2107,1,1.85732e-06,1.01976,0.1,0.00601126,0.0128538,1890.02524229,-498.347,98.194444055,0.998174,100,-688.986,500.0,98.0619440505,100,1.28304
0.00737463,1488.07911862,0.01,-492.676378615,-492.676378615,0.695293,-492.676378615,38.1152,1,7.4556e-07,1.00719,0.1,0.00699099,0.0119199,1488.07911862,-491.402,99.2672821301,0.994555,100,-670.192,500.0,99.2860045168,100,1.1855
0.0150744,2018.08042101,0.01,-492.043366607,-492.043366607,0.628526,-492.043366607,44.7709,1,1.4767e-06,1.01384,0.1,0.00622086,0.0141575,2018.08042101,-489.596,98.5591341327,1.01035,100,-670.573,500.0,98.6348853641,100,1.43041
0.0121062,1381.15890306,0.01,-487.238137499,-487.238137499,0.676853,-487.238137499,37.2177,1,1.24037e-06,1.01138,0.1,0.00685118,0.0129088,1381.15890306,-485.313,98.7869194818,0.987936,100,-661.088,500.0,98.8751468787,100,1.27531
0.0166451,2078.29615085,0.01,-487.453649692,-487.453649692,0.69978,-487.453649692,44.8859,1,1.6285e-06,1.01636,0.1,0.00692169,0.0131937,2078.29615085,-484.462,98.4133744171,1.011,100,-674.772,500.0,98.3904221497,100,1.33388
0.0110517,1303.64761004,0.01,-486.074486991,-486.074486991,0.628942,-486.074486991,35.8024,1,1.12519e-06,1.00987,0.1,0.00634614,0.0121487,1303.64761004,-484.296,98.8983568079,0.991063,100,-661.881,500.0,99.0231089114,100,1.20401
0.00936819,1746.41675589,0.01,-486.556881471,-486.556881471,0.830187,-486.556881471,41.5705,1,8.95132e-07,1.00881,0.1,0.00811506,0.012262,1746.41675589,-485.119,99.1216017315,1.02302,100,-665.76,500.0,99.1264552973,100,1.25443
0.00384732,1481.24714497,0.01,-485.007411433,-485.007411433,0.878093,-485.007411433,38.1188,1,3.77781e-07,1.00432,0.1,0.00870125,0.011342,1481.24714497,-484.25,99.6273987702,1.00916,100,-661.827,500.0,99.5698438714,100,1.14458
0.0139226,1576.15802008,0.01,-490.367590733,-490.367590733,0.689223,-490.367590733,40.3667,1,1.41096e-06,1.01282,0.1,0.00693838,0.0132302,1576.15802008,-488.204,98.6223789184,0.99335,100,-665.029,500.0,98.7345172064,100,1.31422
0.0112828,1352.50075572,0.01,-483.675031314,-483.675031314,0.642891,-483.675031314,36.7863,1,1.12905e-06,1.00773,0.1,0.00643111,0.0125299,1352.50075572,-482.24,98.894576397,0.999658,100,-663.249,500.0,99.2327761456,100,1.25256
0.008205,1515.00806662,0.01,-486.527726621,-486.527726621,0.756685,-486.527726621,39.6495,1,8.07621e-07,1.00773,0.1,0.00750723,0.0129711,1515.00806662,-485.185,99.2067595284,1.00794,100,-662.098,500.0,99.233198741,100,1.30741
0.0109029,1571.01350118,0.01,-482.183426751,-482.183426751,0.650328,-482.183426751,38.0861,1,1.07584e-06,1.00932,0.1,0.00646005,0.0121073,1571.01350118,-480.357,98.9461301511,1.00669,100,-660.528,500.0,99.0767093185,100,1.21884
0.0142698,1964.73033709,0.01,-479.847246397,-479.847246397,0.678254,-479.847246397,45.2079,1,1.42055e-06,1.01163,0.1,0.00676726,0.0131458,1964.73033709,-477.865,98.6131641435,1.00226,100,-654.579,500.0,98.8503994443,100,1.31755
0.0130115,1460.87976449,0.01,-480.080516973,-480.080516973,0.655144,-480.080516973,38.4992,1,1.29224e-06,1.00949,0.1,0.00652898,0.0132707,1460.87976449,-478.488,98.7368496449,1.00344,100,-650.537,500.0,99.0602826934,100,1.33163
0.0246525,1858.85802124,0.01,-482.694791446,-482.694791446,0.386926,-482.694791446,39.431,1,2.6034e-06,1.01802,0.1,0.00397619,0.0126834,1858.85802124,-478.992,97.4873646394,0.973106,100,-668.72,500.0,98.2302850779,100,1.23423
0.00536969,1575.68479748,0.01,-473.835791142,-473.835791142,0.795661,-473.835791142,39.3057,1,5.30448e-07,1.00619,0.1,0.00790815,0.0117947,1575.68479748,-472.786,99.4775827125,1.00613,100,-641.362,500.0,99.3843662946,100,1.1867
0.0202705,2070.62624313,0.01,-481.197769137,-481.197769137,0.701568,-481.197769137,46.3211,1,2.11557e-06,1.01622,0.1,0.00716723,0.0133736,2070.62624313,-478.254,97.9485473578,0.978855,100,-670.2,500.0,98.4043070466,100,1.30908
0.00537951,1788.11153965,0.01,-484.29290988,-484.29290988,0.827109,-484.29290988,42.185,1,5.37657e-07,1.00666,0.1,0.00826883,0.0118382,1788.11153965,-483.107,99.4705530331,1.00027,100,-660.31,500.0,99.3379960071,100,1.18415
0.0255576,1890.15035011,0.01,-476.680333561,-476.680333561,0.61709,-476.680333561,44.7114,1,2.60493e-06,1.01647,0.1,0.00622997,0.0166775,1890.15035011,-473.932,97.4859743023,0.990518,100,-651.385,500.0,98.380129311,100,1.65194
0.0131512,1597.68930398,0.01,-473.206105057,-473.206105057,0.62313,-473.206105057,40.4793,1,1.33517e-06,1.00973,0.1,0.00627863,0.0131891,1597.68930398,-471.544,98.6954248625,0.992462,100,-644.075,500.0,99.0363428062,100,1.30897
0.0213203,1942.68577366,0.01,-476.74150673,-476.74150673,0.584644,-476.74150673,43.5132,1,2.14109e-06,1.01606,0.1,0.00585885,0.0143239,1942.68577366,-473.93,97.9242943448,0.997882,100,-656.348,500.0,98.419119614,100,1.42936
0.0130778,1854.36404899,0.01,-466.577857506,-466.577857506,0.667775,-466.577857506,42.9246,1,1.37596e-06,1.01288,0.1,0.00684961,0.0121192,1854.36404899,-464.237,98.6561043158,0.97491,100,-648.076,500.0,98.7286837471,100,1.18151
0.0138753,1793.56182661,0.01,-469.221404325,-469.221404325,0.752346,-469.221404325,42.8332,1,1.39507e-06,1.01318,0.1,0.00754389,0.0130007,1793.56182661,-466.936,98.6376989959,0.997293,100,-644.779,500.0,98.6987138918,100,1.29655
0.0112601,1599.26285213,0.01,-471.714899811,-471.714899811,0.680019,-471.714899811,38.8889,1,1.15462e-06,1.00829,0.1,0.00688603,0.0123003,1599.26285213,-470.248,98.8698433159,0.987534,100,-648.507,500.0,99.1773886268,100,1.21469
0.0153449,1811.54327512,0.01,-471.003096039,-471.003096039,0.659395,-471.003096039,42.7003,1,1.49358e-06,1.01605,0.1,0.00650546,0.013012,1811.54327512,-468.281,98.5428844415,1.0136,100,-648.201,500.0,98.4200087408,100,1.3189
0.013851,2087.91118077,0.01,-473.610387268,-473.610387268,0.624375,-473.610387268,47.656,1,1.39093e-06,1.01356,0.1,0.00625687,0.0133061,2087.91118077,-471.273,98.6416840673,0.997903,100,-653.176,500.0,98.6624607608,100,1.32782
0.0112411,1653.31375816,0.01,-473.271735671,-473.271735671,0.681116,-473.271735671,40.1895,1,1.14593e-06,1.00865,0.1,0.00687696,0.012341,1653.31375816,-471.704,98.8782647932,0.990432,100,-650.312,500.0,99.1428570078,100,1.22229
0.0190812,1504.72642349,0.01,-470.636626021,-470.636626021,0.48832,-470.636626021,37.6315,1,1.94672e-06,1.01485,0.1,0.00493235,0.012298,1504.72642349,-467.952,98.1091758313,0.990036,100,-643.388,500.0,98.5367623082,100,1.21755
0.0112889,1307.59844102,0.01,-465.441583707,-465.441583707,0.710171,-465.441583707,35.6506,1,1.15328e-06,1.00983,0.1,0.00717803,0.0118019,1307.59844102,-463.831,98.8711810587,0.989368,100,-627.832,500.0,99.0265924029,100,1.16764
0.0261871,1848.35062003,0.01,-458.112582762,-458.112582762,0.647631,-458.112582762,43.539,1,2.57213e-06,1.02163,0.1,0.00641845,0.0134235,1848.35062003,-454.109,97.5168337858,1.00901,100,-635.935,500.0,97.8828133132,100,1.35445
0.0218608,1912.62291716,0.01,-463.42873214,-463.42873214,0.559489,-463.42873214,42.6798,1,2.2054e-06,1.01679,0.1,0.00561955,0.0141473,1912.62291716,-460.512,97.863350776,0.995611,100,-639.672,500.0,98.3490676919,100,1.40852
0.00695416,1482.66554341,0.01,-465.429485466,-465.429485466,0.752644,-465.429485466,39.5362,1,7.08208e-07,1.0089,0.1,0.00759535,0.0122225,1482.66554341,-464.001,99.3037644456,0.990927,100,-632.673,500.0,99.1182330537,100,1.21117
0.00893172,1374.45621481,0.01,-460.872609794,-460.872609794,0.642417,-460.872609794,36.1196,1,8.94597e-07,1.00664,0.1,0.00642929,0.0123887,1374.45621481,-459.699,99.1221458124,0.999204,100,-630.418,500.0,99.3407722984,100,1.23789
0.00949012,1412.19510799,0.01,-464.130128695,-464.130128695,0.683289,-464.130128695,39.0037,1,9.76414e-07,1.00747,0.1,0.00693083,0.0122282,1412.19510799,-462.87,99.0425998558,0.985869,100,-636.413,500.0,99.2586315205,100,1.20554
0.00749731,1552.68384182,0.01,-462.806122952,-462.806122952,0.697407,-462.806122952,38.9195,1,7.54886e-07,1.00605,0.1,0.00699801,0.0111399,1552.68384182,-461.772,99.2582425039,0.99658,100,-633.463,500.0,99.3983093796,100,1.11018
0.00675337,1105.98897704,0.01,-456.107493397,-456.107493397,0.805708,-456.107493397,32.9024,1,6.60152e-07,1.00618,0.1,0.00796599,0.0133198,1105.98897704,-455.115,99.3507167784,1.01144,100,-621.084,500.0,99.3859441164,100,1.34721
0.0101603,1448.87062887,0.01,-458.441821198,-458.441821198,0.686191,-458.441821198,37.3499,1,1.00139e-06,1.00932,0.1,0.00681228,0.0123379,1448.87062887,-456.76,99.0183551159,1.00728,100,-633.954,500.0,99.0762178446,100,1.24278
0.00702105,1526.83417674,0.01,-461.754590356,-461.754590356,0.76325,-461.754590356,38.731,1,7.08895e-07,1.00749,0.1,0.00766932,0.0120799,1526.83417674,-460.384,99.3030886542,0.9952,100,-643.584,500.0,99.256670173,100,1.20219
0.0212026,1539.44546976,0.01,-452.038959912,-452.038959912,0.611234,-452.038959912,37.5828,1,2.12656e-06,1.01643,0.1,0.00612142,0.0127355,1539.44546976,-449.26,97.9380997458,0.998516,100,-619.25,500.0,98.3832792448,100,1.27166
0.00870889,1024.08890942,0.01,-454.433829077,-454.433829077,0.750851,-454.433829077,31.3153,1,8.50011e-07,1.00715,0.1,0.00741796,0.0129532,1024.08890942,-453.239,99.1654856048,1.01221,100,-617.804,500.0,99.2903997001,100,1.31113
0.0213793,1930.67013363,0.01,-459.972038509,-459.972038509,0.654302,-459.972038509,43.0512,1,2.13746e-06,1.01535,0.1,0.00654231,0.0152737,1930.67013363,-457.264,97.9277598791,1.00011,100,-633.974,500.0,98.4884388377,100,1.52754
0.0216215,1542.56665807,0.01,-454.579796485,-454.579796485,0.635074,-454.579796485,40.1349,1,2.09669e-06,1.01605,0.1,0.00625387,0.0156331,1542.56665807,-451.926,97.9664790272,1.01549,100,-619.54,500.0,98.4207131254,100,1.58752
0.0210669,1614.4308821,0.01,-457.96963236,-457.96963236,0.634582,-457.96963236,40.147,1,2.11732e-06,1.01628,0.1,0.00636182,0.0135325,1614.4308821,-455.232,97.946881781,0.997485,100,-628.36,500.0,98.3984663714,100,1.34985
0.0090374,1438.69100073,0.01,-449.01997308,-449.01997308,0.751804,-449.01997308,36.8985,1,8.93283e-07,1.00726,0.1,0.00747442,0.0114817,1438.69100073,-447.704,99.1233863467,1.00584,100,-631.618,500.0,99.2795652183,100,1.15487
0.0175424,1173.61191563,0.01,-452.292512971,-452.292512971,0.61353,-452.292512971,33.6734,1,1.79472e-06,1.01303,0.1,0.00620568,0.0122527,1173.61191563,-450.12,98.254217507,0.988659,100,-616.013,500.0,98.7133712915,100,1.21138
0.00610021,1548.25104034,0.01,-453.77144135,-453.77144135,0.762414,-453.77144135,39.4073,1,6.20791e-07,1.00524,0.1,0.00769115,0.0114929,1548.25104034,-452.865,99.3891559189,0.991288,100,-622.121,500.0,99.4785581019,100,1.13927
0.0141644,1505.59892099,0.01,-451.947647631,-451.947647631,0.572902,-451.947647631,38.3526,1,1.44164e-06,1.01173,0.1,0.00577975,0.0131232,1505.59892099,-450.013,98.5928559695,0.991222,100,-617.834,500.0,98.8403012973,100,1.3008
0.0104274,1684.66833084,0.01,-456.707146629,-456.707146629,0.648593,-456.707146629,40.0719,1,1.03183e-06,1.00927,0.1,0.00645191,0.012997,1684.66833084,-455.151,98.9888405209,1.00527,100,-626.281,500.0,99.0814487804,100,1.30655
0.012936,1405.97799542,0.01,-456.388533916,-456.388533916,0.648001,-456.388533916,37.0006,1,1.31962e-06,1.00914,0.1,0.00654485,0.0125719,1405.97799542,-454.862,98.7104458085,0.990093,100,-619.285,500.0,99.0938671508,100,1.24473
0.0112042,1675.2403093,0.01,-457.719402452,-457.719402452,0.61866,-457.719402452,40.5626,1,1.15243e-06,1.00961,0.1,0.00627435,0.0120657,1675.2403093,-456.09,98.8719993884,0.986014,100,-626.064,500.0,99.0482703704,100,1.1897
0.00625214,1345.28320254,0.01,-453.123414986,-453.123414986,0.802027,-453.123414986,36.1593,1,6.32858e-07,1.00648,0.1,0.00806915,0.01215,1345.28320254,-452.044,99.3773644544,0.993942,100,-618.537,500.0,99.3563859448,100,1.20764
0.00972174,1469.58083536,0.01,-453.797992542,-453.797992542,0.624703,-453.797992542,37.3472,1,9.96867e-07,1.00601,0.1,0.00632587,0.0114031,1469.58083536,-452.767,99.0227379061,0.987537,100,-624.206,500.0,99.4023140291,100,1.1261
0.0113033,1584.67638823,0.01,-457.337724227,-457.337724227,0.712108,-457.337724227,38.6999,1,1.12796e-06,1.00853,0.1,0.00711363,0.0130527,1584.67638823,-455.845,98.8956664335,1.00105,100,-634.192,500.0,99.1540953122,100,1.30664
0.00822061,1236.22062468,0.01,-445.269540002,-445.269540002,0.679435,-445.269540002,34.6821,1,8.24597e-07,1.0074,0.1,0.00680482,0.0126229,1236.22062468,-444.058,99.1902587981,0.998461,100,-607.133,500.0,99.2657376503,100,1.26035
0.00937055,1576.46728861,0.01,-450.732693055,-450.732693055,0.729935,-450.732693055,40.4227,1,9.40658e-07,1.007,0.1,0.00731337,0.0131503,1576.46728861,-449.589,99.0773230469,0.998083,100,-616.592,500.0,99.3050217732,100,1.3125
0.00761448,1592.46922006,0.01,-447.046731167,-447.046731167,0.654887,-447.046731167,39.8275,1,7.6678e-07,1.0054,0.1,0.00657176,0.0126681,1592.46922006,-446.108,99.2466321763,0.996517,100,-618.352,500.0,99.4628234842,100,1.2624
0.0085341,1775.05810441,0.01,-445.633715523,-445.633715523,0.780923,-445.633715523,42.0411,1,8.54132e-07,1.00875,0.1,0.00781254,0.0124826,1775.05810441,-444.188,99.161470905,0.999577,100,-613.888,500.0,99.1322538533,100,1.24773
0.0136727,1448.79344279,0.01,-451.228218198,-451.228218198,0.640845,-451.228218198,38.1308,1,1.3491e-06,1.012,0.1,0.00636573,0.01339,1448.79344279,-449.24,98.6819996015,1.00671,100,-615.746,500.0,98.8138951386,100,1.34798
0.0217984,1840.38711157,0.01,-446.634036457,-446.634036457,0.533457,-446.634036457,43.4098,1,2.24873e-06,1.01836,0.1,0.00541821,0.0139996,1840.38711157,-443.59,97.8222373313,0.984563,100,-617.955,500.0,98.1970534357,100,1.37835
0.0083558,1464.37846435,0.01,-452.283867654,-452.283867654,0.767467,-452.283867654,38.2516,1,8.26837e-07,1.00664,0.1,0.00763442,0.0115162,1464.37846435,-451.208,99.1881025709,1.00527,100,-620.053,500.0,99.3401487957,100,1.15769
0.00445109,1925.21746916,0.01,-453.640952313,-453.640952313,0.737482,-453.640952313,41.9428,1,4.43507e-07,1.00408,0.1,0.00736154,0.0112556,1925.21746916,-452.831,99.5628417547,1.0018,100,-639.218,500.0,99.5934866686,100,1.12759
0.00900922,1530.06590595,0.01,-450.659805563,-450.659805563,0.561789,-450.659805563,39.2101,1,9.27009e-07,1.00803,0.1,0.00569865,0.0121437,1530.06590595,-449.261,99.0906254373,0.985829,100,-622.644,500.0,99.2034615099,100,1.19716
0.0124525,1199.42817155,0.01,-449.671300193,-449.671300193,0.750673,-449.671300193,35.3021,1,1.25028e-06,1.00952,0.1,0.00752186,0.0139542,1199.42817155,-448.16,98.7773540098,0.997989,100,-611.314,500.0,99.0571477459,100,1.39262
0.0156307,1449.74015157,0.01,-446.678412512,-446.678412512,0.714875,-446.678412512,38.15,1,1.5814e-06,1.01562,0.1,0.00719054,0.0127741,1449.74015157,-444.183,98.4585890938,0.994189,100,-611.057,500.0,98.4620816413,100,1.26999
0.011808,1620.82013699,0.01,-444.028528899,-444.028528899,0.750449,-444.028528899,40.103,1,1.14644e-06,1.00871,0.1,0.0073945,0.0135237,1620.82013699,-442.421,98.8777681858,1.01487,100,-630.607,500.0,99.1369869149,100,1.37249
0.0258941,1726.17202789,0.01,-449.691017724,-449.691017724,0.606637,-449.691017724,41.2172,1,2.57905e-06,1.0159,0.1,0.00605422,0.0152688,1726.17202789,-447.178,97.5103033906,1.00201,100,-612.256,500.0,98.4352996162,100,1.52994
0.00816788,1578.34804165,0.01,-443.538553226,-443.538553226,0.740685,-443.538553226,39.1937,1,8.09495e-07,1.00921,0.1,0.00737371,0.0120009,1578.34804165,-442.008,99.2049651205,1.00449,100,-609.471,500.0,99.0877804729,100,1.20548
0.00810204,1453.09541539,0.01,-435.979697558,-435.979697558,0.746055,-435.979697558,37.0616,1,8.11427e-07,1.00691,0.1,0.00746618,0.0116693,1453.09541539,-434.775,99.2030928138,0.999246,100,-610.305,500.0,99.3136630447,100,1.16606
0.00458943,1420.25249796,0.01,-442.020616434,-442.020616434,0.83351,-442.020616434,37.5329,1,4.50487e-07,1.0055,0.1,0.00825796,0.0110775,1420.25249796,-441.127,99.5560145995,1.00934,100,-605.066,500.0,99.4531775821,100,1.1181
0.0121773,1384.42664235,0.01,-441.443120123,-441.443120123,0.668922,-441.443120123,35.1197,1,1.22216e-06,1.01123,0.1,0.00670135,0.0116492,1384.42664235,-439.503,98.8045411104,0.99819,100,-615.94,500.0,98.8897284973,100,1.16281
0.0163579,1274.92809286,0.01,-443.479182446,-443.479182446,0.696751,-443.479182446,35.5524,1,1.63584e-06,1.01085,0.1,0.00696762,0.0142848,1274.92809286,-441.857,98.4063381347,0.999985,100,-600.144,500.0,98.9263355296,100,1.42846
0.00919048,1256.24410151,0.01,-440.117432639,-440.117432639,0.740613,-440.117432639,35.0069,1,9.13544e-07,1.00749,0.1,0.00738391,0.0121818,1256.24410151,-438.851,99.1036947719,1.00301,100,-605.476,500.0,99.2561651679,100,1.22184
0.0160918,1699.31347392,0.01,-440.387597457,-440.387597457,0.440411,-440.387597457,39.8938,1,1.64518e-06,1.0128,0.1,0.0044531,0.0123583,1699.31347392,-438.188,98.3973487166,0.988998,100,-601.979,500.0,98.736353378,100,1.22224
0.0137958,1609.40108362,0.01,-440.423217604,-440.423217604,0.686422,-440.423217604,37.8377,1,1.39875e-06,1.01075,0.1,0.00691174,0.0130379,1609.40108362,-438.456,98.6341585375,0.993125,100,-620.715,500.0,98.9363112404,100,1.29483
0.0181183,1264.26197711,0.01,-439.041172329,-439.041172329,0.810886,-439.041172329,36.888,1,1.75883e-06,1.01183,0.1,0.00798936,0.0140224,1264.26197711,-437.232,98.2885878648,1.01496,100,-592.245,500.0,98.8308339749,100,1.42322
0.00450428,983.391371773,0.01,-437.47931875,-437.47931875,0.866435,-437.47931875,31.0233,1,4.50073e-07,1.00359,0.1,0.00866093,0.0124549,983.391371773,-436.918,99.5564018034,1.00039,100,-595.488,500.0,99.6418119859,100,1.24598
0.00575739,1081.30922935,0.01,-439.263656359,-439.263656359,0.744367,-439.263656359,32.4427,1,5.69796e-07,1.00535,0.1,0.00740515,0.0113106,1081.30922935,-438.428,99.4390553353,1.0052,100,-595.902,500.0,99.4676117539,100,1.13694
0.0114599,1731.75243091,0.01,-433.624014582,-433.624014582,0.688108,-433.624014582,40.0805,1,1.16072e-06,1.01021,0.1,0.00692515,0.011536,1731.75243091,-431.814,98.8639496715,0.993636,100,-612.804,500.0,98.9890934623,100,1.14626
0.0142998,1585.31878181,0.01,-437.07283484,-437.07283484,0.622617,-437.07283484,39.2742,1,1.43994e-06,1.0111,0.1,0.00624781,0.0141023,1585.31878181,-435.263,98.594505819,0.996536,100,-598.851,500.0,98.9026352435,100,1.40534
0.0111983,1551.08232956,0.01,-441.695409824,-441.695409824,0.764924,-441.695409824,39.5404,1,1.10814e-06,1.00873,0.1,0.0076092,0.013277,1551.08232956,-440.298,98.9148549813,1.00526,100,-603.116,500.0,99.1342571485,100,1.33469
0.0140046,1578.75721468,0.01,-434.411890782,-434.411890782,0.587403,-434.411890782,39.1924,1,1.49531e-06,1.01001,0.1,0.0060697,0.0121503,1578.75721468,-432.768,98.5412727426,0.967763,100,-597.756,500.0,99.0091306524,100,1.17586
0.0110924,1600.39459193,0.01,-441.142408518,-441.142408518,0.655628,-441.142408518,41.4743,1,1.1311e-06,1.00808,0.1,0.00662056,0.0127735,1600.39459193,-439.721,98.8925750831,0.99029,100,-614.835,500.0,99.198722099,100,1.26495
0.0102068,1116.96173961,0.01,-432.488210897,-432.488210897,0.7181,-432.488210897,32.6984,1,1.03011e-06,1.00744,0.1,0.00721409,0.0128042,1116.96173961,-431.32,98.9904993758,0.995413,100,-589.505,500.0,99.2617909799,100,1.27454
0.00635581,1825.9295909,0.01,-440.239180779,-440.239180779,0.758564,-440.239180779,41.1969,1,6.31028e-07,1.00702,0.1,0.00755842,0.0123439,1825.9295909,-438.977,99.3791715775,1.0036,100,-618.681,500.0,99.3026236461,100,1.23884
0.00345974,1065.4727911,0.01,-428.507107851,-428.507107851,0.80712,-428.507107851,32.6717,1,3.4227e-07,1.00321,0.1,0.00802788,0.0109688,1065.4727911,-428.026,99.6622766193,1.0054,100,-579.537,500.0,99.6797953314,100,1.1028
0.0099063,928.150662345,0.01,-430.173317812,-430.173317812,0.75123,-430.173317812,30.5611,1,9.78413e-07,1.00753,0.1,0.00746583,0.0126957,928.150662345,-428.999,99.0406738978,1.00622,100,-585.791,500.0,99.2521487988,100,1.27747
0.0128351,1419.71899754,0.01,-434.433708085,-434.433708085,0.667538,-434.433708085,37.9878,1,1.33251e-06,1.00958,0.1,0.00680162,0.0120376,1419.71899754,-432.947,98.6979838556,0.98144,100,-589.217,500.0,99.0508667503,100,1.18142
0.00501452,1640.71234777,0.01,-438.607637873,-438.607637873,0.807056,-438.607637873,40.2822,1,5.08159e-07,1.00514,0.1,0.00812436,0.0116314,1640.71234777,-437.779,99.4994603853,0.993379,100,-600.564,500.0,99.4889286858,100,1.15544
0.0035663,1634.89583573,0.01,-435.72858052,-435.72858052,0.857337,-435.72858052,40.0639,1,3.59407e-07,1.00333,0.1,0.00860668,0.0113356,1634.89583573,-435.161,99.6454283673,0.996129,100,-609.786,500.0,99.6685086024,100,1.12917
0.0263542,1706.09378949,0.01,-427.988591156,-427.988591156,0.579851,-427.988591156,41.7973,1,2.66169e-06,1.01889,0.1,0.00582734,0.0149999,1706.09378949,-425.037,97.4325780742,0.995052,100,-585.029,500.0,98.1464442862,100,1.49257
0.00692059,1142.51877346,0.01,-438.489558507,-438.489558507,0.638894,-438.489558507,33.7315,1,7.00575e-07,1.00552,0.1,0.00642813,0.0116263,1142.51877346,-437.655,99.3112018794,0.993904,100,-590.03,500.0,99.4507840844,100,1.15554
0.0129921,1483.50258759,0.01,-435.905174817,-435.905174817,0.571194,-435.905174817,36.6293,1,1.32503e-06,1.00914,0.1,0.00576843,0.0119656,1483.50258759,-434.274,98.7052050846,0.990206,100,-598.486,500.0,99.0940544451,100,1.18484
0.00578391,1779.52925818,0.01,-435.331243711,-435.331243711,0.799561,-435.331243711,41.0177,1,5.74714e-07,1.00608,0.1,0.00797016,0.0130937,1779.52925818,-434.302,99.4342685326,1.00319,100,-606.607,500.0,99.3954238763,100,1.31355
0.00462977,1560.99420388,0.01,-431.769515692,-431.769515692,0.844429,-431.769515692,38.6772,1,4.61852e-07,1.00439,0.1,0.00843401,0.0120078,1560.99420388,-431.005,99.5448860097,1.00122,100,-602.798,500.0,99.5629422919,100,1.20224
0.0131007,1385.34365696,0.01,-432.697704817,-432.697704817,0.729447,-432.697704817,38.0194,1,1.28416e-06,1.01261,0.1,0.00722197,0.0140689,1385.34365696,-430.562,98.7446222281,1.01004,100,-602.002,500.0,98.7543119473,100,1.42101
0.0105379,1383.80634628,0.01,-427.066018243,-427.066018243,0.610283,-427.066018243,36.3309,1,1.05556e-06,1.00877,0.1,0.00610797,0.0121469,1383.80634628,-425.646,98.9657865373,0.999158,100,-589.617,500.0,99.1308246513,100,1.21366
0.00786062,1241.29837943,0.01,-431.401611739,-431.401611739,0.76243,-431.401611739,35.7443,1,8.02046e-07,1.00491,0.1,0.00770143,0.0126506,1241.29837943,-430.653,99.2122373293,0.989985,100,-585.927,500.0,99.5113998014,100,1.25239
0.0110389,1483.63159597,0.01,-424.972189425,-424.972189425,0.856554,-424.972189425,38.1379,1,1.08603e-06,1.00808,0.1,0.00849596,0.0141604,1483.63159597,-423.608,98.9362551925,1.00819,100,-593.67,500.0,99.1988394057,100,1.42764
0.00445049,915.504908357,0.01,-432.000852893,-432.000852893,0.793212,-432.000852893,30.1543,1,4.45199e-07,1.00326,0.1,0.00793346,0.0126634,915.504908357,-431.507,99.5611707966,0.999832,100,-585.94,500.0,99.6751050475,100,1.26612
0.00644743,1444.56161377,0.01,-431.110404662,-431.110404662,0.836763,-431.110404662,37.7615,1,6.39043e-07,1.00682,0.1,0.00833056,0.0120862,1444.56161377,-429.948,99.371304101,1.00445,100,-600.343,500.0,99.3226115786,100,1.214
0.00442791,1153.71968259,0.01,-428.191006387,-428.191006387,0.801468,-428.191006387,33.3455,1,4.35157e-07,1.00505,0.1,0.0079453,0.0114651,1153.71968259,-427.315,99.5710571893,1.00873,100,-603.448,500.0,99.4974721788,100,1.15652
0.0106517,1462.0114765,0.01,-429.372339625,-429.372339625,0.55439,-429.372339625,37.1163,1,1.12158e-06,1.00846,0.1,0.00568881,0.0120953,1462.0114765,-427.954,98.901802548,0.974528,100,-587.725,500.0,99.1609168812,100,1.17872
0.0107017,1375.50265633,0.01,-430.930012201,-430.930012201,0.728216,-430.930012201,36.3899,1,1.05372e-06,1.00907,0.1,0.00722598,0.0130793,1375.50265633,-429.525,98.9675733758,1.00778,100,-584.311,500.0,99.1009731228,100,1.3181
0.0121186,1582.87961171,0.01,-434.560093435,-434.560093435,0.699566,-434.560093435,38.6953,1,1.21977e-06,1.01119,0.1,0.00701845,0.0118166,1582.87961171,-432.736,98.8068022656,0.996753,100,-595.326,500.0,98.8934357815,100,1.17783
