eRenyi2,VarDiscRet,BatchSize,MaxVanillaIw,MaxNormIw,AvgEpLen,MinVanillaIw,ESSClassic,VarVanillaIw,Bound,VarJ,AvgVanillaIw,VarNormIw,ESSRenyi,MinNormIw,AvgNormIw,VarRet,J,AvgDiscRet,VanillaAvgRet,AvgRet
1.0000027,0.2488666468496611,100,1.0040972,0.010042898,500.0,0.9958646,99.99978633631412,2.1119495e-06,4578.6445,0.49622968,0.9998082,2.1127596e-10,99.99972581938579,0.009960556,0.010000002,0.2488666468496611,4999.4556,4999.455016218237,4999.455016218237,4999.455016218237
1.0165602,249950.14222285242,100,1.5998234,0.016265752,495.01,0.77927804,97.8325571439335,0.021648338,4532.91,421.7666,0.98355323,2.2378385e-06,98.37095757561544,0.00792309,0.010000002,249950.14222285242,4957.1904,4949.504025132113,4949.504025132113,4949.504025132113
1.000002,0.2723802745274097,100,1.0024498,0.010024069,500.0,0.99334913,99.9997711283354,2.0882126e-06,4578.5933,0.5189745,1.0000427,2.0880407e-10,99.99979734461846,0.009933067,0.010000002,0.2723802745274097,4999.404,4999.403118798108,4999.403118798108,4999.403118798108
1.0000001,0.31213306746430697,100,1.0012457,0.0100126285,500.0,0.9979229,99.99995803762616,3.180285e-07,4578.64,0.55566967,0.9999829,3.1803955e-11,99.99998807907247,0.0099794,0.01,0.31213306746430697,4999.4507,4999.450432855304,4999.450432855304,4999.450432855304
1.0,0.3868969313358522,100,1.0,0.01,500.0,1.0,100.0,,4578.5137,0.61890066,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.3868969313358522,4999.324,4999.324262349503,4999.324262349503,4999.324262349503
1.0158565,249938.12863475597,100,1.3886143,0.013971279,495.01,0.8411323,98.84260294033561,0.01168393,4532.9346,421.6495,0.9939063,1.182764e-06,98.43909997415984,0.008462893,0.010000002,249938.12863475597,4957.0684,4949.384143300077,4949.384143300077,4949.384143300077
1.0,0.32784853150469023,100,1.0,0.01,500.0,1.0,100.0,,4578.608,0.56969416,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.32784853150469023,4999.4185,4999.418096669756,4999.418096669756,4999.418096669756
1.0,0.29385453782395493,100,1.0,0.01,500.0,1.0,100.0,,4578.6924,0.5393649,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.29385453782395493,4999.503,4999.5031226392675,4999.5031226392675,4999.5031226392675
1.0,0.41065354025091794,100,1.0,0.01,500.0,1.0,100.0,,4578.555,0.6376288,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.41065354025091794,4999.3657,4999.365633935402,4999.365633935402,4999.365633935402
1.0587928,249938.1904105579,100,1.4280668,0.013893729,495.01,0.3435713,95.1796768382615,0.05404526,4547.4263,189.88326,1.0278499,5.115619e-06,94.44718287896212,0.0033426213,0.01,249938.1904105579,4980.4307,4949.385340794821,4949.385340794821,4949.385340794821
1.0,0.39182576600017965,100,1.0000633,0.010000616,500.0,0.99975425,99.99999237061871,2.1901645e-09,4578.6367,0.6227752,1.0000017,2.1897249e-13,100.0,0.009997526,0.01,0.39182576600017965,4999.4473,4999.446613198812,4999.446613198812,4999.446613198812
1.0000004,0.29776105177974854,100,1.0013566,0.010013299,500.0,0.9972667,99.99994659568165,4.848e-07,4578.668,0.5427358,1.0000266,4.8477097e-11,99.99996423722592,0.009972402,0.01,0.29776105177974854,4999.4785,4999.47804309041,4999.47804309041,4999.47804309041
1.0000027,0.4348130220639633,100,1.0029342,0.010025933,500.0,0.9923375,99.99964916807264,3.5799897e-06,4578.4976,0.65492797,1.00034,3.5775632e-10,99.99972581938579,0.009920002,0.01,0.4348130220639633,4999.3086,4999.307729004546,4999.307729004546,4999.307729004546
1.0000024,493867.0226385977,100,8.206217,0.10250422,490.03,0.2744263,34.63509324582913,1.221787,4540.313,277.34613,0.8005735,0.00019063079,99.99976158198933,0.0034278715,0.010000002,493867.0226385977,4961.124,4899.6257209889645,4899.6257209889645,4899.6257209889645
1.0008122,899.6949930870283,100,1.0455521,0.010443314,499.71,0.8845631,99.92528111073263,0.00075728964,4575.8003,26.401192,1.0011688,7.555222e-08,99.91884861997987,0.008835304,0.01,899.6949930870283,4996.7817,4996.434563008967,4996.434563008967,4996.434563008967
1.0259418,60589.105689419375,100,1.2379823,0.0124680605,497.55,0.4064083,97.49357883311333,0.025601998,4563.148,100.85691,0.9929229,2.596826e-06,97.47141138785139,0.00409305,0.01,60589.105689419375,4989.382,4974.827062551446,4974.827062551446,4974.827062551446
1.0134872,9164.613146727072,100,1.247735,0.0125093,498.36,0.48665723,98.14165789456267,0.019029113,4565.6904,58.994015,0.9974459,1.912669e-06,98.66922645428052,0.0048790337,0.01,9164.613146727072,4989.329,4982.7335169101125,4982.7335169101125,4982.7335169101125
1.0,0.24498938514847496,100,1.0,0.01,500.0,1.0,100.0,,4578.7305,0.49247977,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.24498938514847496,4999.541,4999.540530346756,4999.540530346756,4999.540530346756
1.0,0.2870390134537186,100,1.0,0.01,500.0,1.0,100.0,,4578.7666,0.53307647,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.2870390134537186,4999.577,4999.576658226848,4999.576658226848,4999.576658226848
1.0,0.21142547234981382,100,1.0001509,0.010001473,500.0,0.99990594,99.99999237063327,2.2180728e-09,4578.719,0.4575237,1.0000036,2.2182705e-13,100.0,0.009999024,0.01,0.21142547234981382,4999.53,4999.529405019748,4999.529405019748,4999.529405019748
1.0,0.16867126509141955,100,1.0,0.01,500.0,1.0,100.0,,4578.708,0.40865138,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.16867126509141955,4999.5186,4999.518828874436,4999.518828874436,4999.518828874436
1.0013213,2502.478815056997,100,1.0624111,0.010630758,499.51,0.8726628,99.87474566984729,0.0012651714,4573.896,44.15293,0.99937475,1.2667553e-07,99.86804278061624,0.008732087,0.01,2502.478815056997,4994.9844,4994.418951171304,4994.418951171304,4994.418951171304
1.0055484,5188.380752120545,100,1.0993358,0.010932079,499.29,0.6175711,99.46979661237042,0.0054444503,4573.1064,44.187992,1.0056055,5.383922e-07,99.44822564527891,0.0061412863,0.010000002,5188.380752120545,4995.083,4992.3057997205,4992.3057997205,4992.3057997205
1.0000049,4.217946803333784,100,1.0037993,0.010037228,499.99,0.98430175,99.99935536841129,6.273794e-06,4578.4917,2.013411,1.0000762,6.272847e-10,99.99951124430167,0.009842267,0.010000002,4.217946803333784,4999.303,4999.299289828677,4999.299289828677,4999.299289828677
1.0,0.2218948528052868,100,1.0,0.01,500.0,1.0,100.0,,4578.664,0.46867764,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.2218948528052868,4999.4746,4999.474576788097,4999.474576788097,4999.474576788097
1.0767154,270056.9403692423,100,1.4312171,0.014753456,492.9,0.20666425,91.39277664659663,0.089523755,4544.847,119.369865,0.9700893,9.512943e-06,92.87505744760684,0.0021303631,0.010000002,270056.9403692423,4981.5005,4928.15624218375,4928.15624218375,4928.15624218375
1.0532002,249959.6757005903,100,1.4169724,0.014613167,494.91,0.359975,94.15337908383695,0.058975,4543.4272,229.66681,0.96965456,6.272401e-06,94.94870560835886,0.0037124048,0.01,249959.6757005903,4975.286,4948.384481071159,4948.384481071159,4948.384481071159
1.0,0.17864794638392784,100,1.0003107,0.01000302,500.0,0.9998512,100.00000762932919,6.7343855e-09,4578.7207,0.42055687,1.0000086,6.7342513e-13,100.0,0.009998426,0.01,0.17864794638392784,4999.5312,4999.530471547906,4999.530471547906,4999.530471547906
1.0,0.21728717305688502,100,1.000026,0.010000254,500.0,0.99998295,99.99998855591618,5.1741614e-11,4578.749,0.46380073,1.0000006,5.1812688e-15,100.0,0.009999824,0.01,0.21728717305688502,4999.5596,4999.558999817801,4999.558999817801,4999.558999817801
1.0,0.17389578122913818,100,1.0008522,0.01000834,500.0,0.9996407,99.9999847414909,4.8090698e-08,4578.7285,0.41492593,1.0000182,4.80892e-12,100.0,0.009996225,0.010000002,0.17389578122913818,4999.539,4999.538638556357,4999.538638556357,4999.538638556357
1.0013639,1311.035093859827,100,1.0984263,0.010962804,499.62,0.8478192,99.86909472150953,0.0013290833,4575.039,30.552042,1.0019574,1.3238949e-07,99.86379841355688,0.008461629,0.010000002,1311.035093859827,4996.136,4995.532053962687,4995.532053962687,4995.532053962687
1.0001171,100.79188317735026,100,1.0174202,0.010162585,499.91,0.9502482,99.99063864724508,9.473544e-05,4577.7153,9.48765,1.001143,9.451913e-09,99.98829501799254,0.009491633,0.01,100.79188317735026,4998.5503,4998.499315296045,4998.499315296045,4998.499315296045
1.0000002,0.23588439884945664,100,1.0017672,0.01001627,500.0,0.99864346,99.99996567253665,2.8932743e-07,4578.691,0.48306778,1.00014,2.8924833e-11,99.99997615814777,0.009985037,0.010000002,0.23588439884945664,4999.5015,4999.500762124494,4999.500762124494,4999.500762124494
1.0000004,0.2728324903620619,100,1.0024978,0.010025558,500.0,0.9926047,99.9998206991005,1.6594348e-06,4578.664,0.5192576,0.9999422,1.6596277e-10,99.99996423722592,0.009926621,0.01,0.2728324903620619,4999.4746,4999.473747034917,4999.473747034917,4999.473747034917
1.0,0.19644184050168045,100,1.0,0.01,500.0,1.0,100.0,,4578.705,0.44100446,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.19644184050168045,4999.5156,4999.515453006941,4999.515453006941,4999.515453006941
1.0,0.18807283764000976,100,1.000099,0.010000993,500.0,0.9998889,100.00001525879547,1.7597651e-09,4578.7524,0.43149948,0.9999997,1.7595921e-13,100.0,0.009998892,0.01,0.18807283764000976,4999.563,4999.562322465463,4999.562322465463,4999.562322465463
1.0,0.33188089328730913,100,1.0,0.01,500.0,1.0,100.0,,4578.6777,0.57321674,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.33188089328730913,4999.4883,4999.488393248327,4999.488393248327,4999.488393248327
1.0,0.29276219629541445,100,1.0,0.01,500.0,1.0,100.0,,4578.7256,0.538371,1.0,3.5044917e-18,100.0,0.01,0.009999998,0.29276219629541445,4999.536,4999.535714362207,4999.535714362207,4999.535714362207
1.0000001,0.34676831203627845,100,1.0009383,0.010010116,500.0,0.9984596,99.99994277537432,2.586496e-07,4578.6455,0.5856592,0.99992675,2.5868538e-11,99.99998807907247,0.009985327,0.010000002,0.34676831203627845,4999.456,4999.455366298523,4999.455366298523,4999.455366298523
1.0,0.2398959929485256,100,1.0007243,0.010007395,500.0,0.999184,99.99999618524492,6.146263e-08,4578.6577,0.4872924,0.9999848,6.146373e-12,100.0,0.009991992,0.01,0.2398959929485256,4999.4683,4999.467694053374,4999.467694053374,4999.467694053374
1.000001,0.28296442512519715,100,1.0030887,0.010033022,500.0,0.99407893,99.99978633183034,2.172049e-06,4578.703,0.52845836,0.9997872,2.1729757e-10,99.99990463265931,0.009942905,0.01,0.28296442512519715,4999.5137,4999.512552527597,4999.512552527597,4999.512552527597
1.0152059,249958.6462867462,100,1.3113726,0.0131321205,495.01,0.85076714,98.85587196958654,0.01165788,4532.9995,424.46918,0.9985993,1.1690606e-06,98.5021894834341,0.008519605,0.01,249958.6462867462,4956.997,4949.588449561276,4949.588449561276,4949.588449561276
1.0000027,0.4381089294375811,100,1.002792,0.010027917,500.0,0.99174976,99.99971771308614,2.7944434e-06,4578.5605,0.6576386,1.0000004,2.7944438e-10,99.99972581938579,0.009917495,0.01,0.4381089294375811,4999.3716,4999.370577852976,4999.370577852976,4999.370577852976
1.0000008,0.36549203492187604,100,1.0019162,0.010020564,500.0,0.9925457,99.99979016260347,2.0483021e-06,4578.621,0.60051787,0.99986,2.0488763e-10,99.99991655356695,0.009926847,0.01,0.36549203492187604,4999.4316,4999.43067213961,4999.43067213961,4999.43067213961
