BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MaxNormIw,VanillaAvgRet,ESSRenyi,AvgEpLen,ESSClassic,EpsThisIter,VarJ,Bound,AvgNormIw,eRenyi2,VarNormIw,MinVanillaIw,J,MaxVanillaIw,AvgDiscRet,Delta,MinNormIw,IterType,AvgRet,VarDiscRet
500,,389.051921899,1.0,0.00333333,4662.07340297,500.0,499.83,299.999969474,100,94.5338,4385.88,0.00333333,1.0,5.43914e-20,1.0,4656.08,1.0,4662.07340297,0.5,0.00333333,2,4662.07340297,389.051921899
500,,160.475875092,1.0,0.0025,4664.47579103,500.0,500.0,400.0,100,82.1914,4424.18,0.0025,1.0,5.4346e-20,1.0,4658.18,1.0,4664.47579103,0.5,0.0025,2,4664.47579103,160.475875092
500,0.0100401,208.604144166,0.995055,0.00235241,4665.06448608,495.62302294,499.94,494.990607842,100,45.4636,4451.51,0.002,1.00883,4.05606e-08,0.568059,4661.73,1.17039,4665.06448608,0.5,0.00114176,1,4665.06448608,208.604144166
500,,262.406925744,1.0,0.01,4663.70926966,500.0,500.0,100.0,100,16.1178,4195.72,0.01,1.0,3.50449e-18,1.0,4663.71,1.0,4663.70926966,0.5,0.01,2,4663.70926966,262.406925744
500,,197.185323675,1.0,0.005,4662.99745553,500.0,500.0,200.000000102,100,15.0873,4332.43,0.005,1.0,2.1793e-19,1.0,4663.35,1.0,4662.99745553,0.5,0.005,2,4662.99745553,197.185323675
500,,129.132689572,1.0,0.00333333,4667.29160068,500.0,500.0,299.999969474,100,14.0645,4394.47,0.00333333,1.0,5.43914e-20,1.0,4664.67,1.0,4667.29160068,0.5,0.00333333,2,4667.29160068,129.132689572
500,,149.884337549,1.0,0.0025,4664.25903337,500.0,500.0,400.0,100,13.6193,4430.56,0.0025,1.0,5.4346e-20,1.0,4664.56,1.0,4664.25903337,0.5,0.0025,2,4664.25903337,149.884337549
500,0.000888692,138.260152366,1.0004,0.00213761,4664.6094982,499.589899058,500.0,499.557414122,100,12.902,4455.36,0.002,1.00082,3.5519e-09,0.881064,4664.74,1.06924,4664.6094982,0.5,0.00176142,1,4664.6094982,138.260152366
500,,168.865898089,1.0,0.01,4665.37510174,500.0,500.0,100.0,100,12.9297,4197.39,0.01,1.0,3.50449e-18,1.0,4665.38,1.0,4665.37510174,0.5,0.01,2,4665.37510174,168.865898089
500,,458.26754116,1.0,0.005,4665.22007203,500.0,500.0,200.000000102,100,17.6192,4334.37,0.005,1.0,2.1793e-19,1.0,4665.3,1.0,4665.22007203,0.5,0.005,2,4665.22007203,458.26754116
500,,164.346246911,1.0,0.00333333,4665.2586823,500.0,500.0,299.999969474,100,16.1614,4395.09,0.00333333,1.0,5.43914e-20,1.0,4665.28,1.0,4665.2586823,0.5,0.00333333,2,4665.2586823,164.346246911
500,,174.013421494,1.0,0.0025,4664.72569331,500.0,500.0,400.0,100,15.4603,4431.15,0.0025,1.0,5.4346e-20,1.0,4665.15,1.0,4664.72569331,0.5,0.0025,2,4664.72569331,174.013421494
500,0.00136203,191.246267079,1.00146,0.00218928,4664.75370109,499.346099269,500.0,499.323189921,100,14.1884,4455.91,0.002,1.00131,5.43225e-09,0.7858,4665.34,1.09624,4664.75370109,0.5,0.00156931,1,4664.75370109,191.246267079
500,,135.023157777,1.0,0.01,4665.83189682,500.0,500.0,100.0,100,11.5617,4197.85,0.01,1.0,3.50449e-18,1.0,4665.83,1.0,4665.83189682,0.5,0.01,2,4665.83189682,135.023157777
500,,220.147510275,1.0,0.005,4663.44406244,500.0,500.0,200.000000102,100,13.313,4333.71,0.005,1.0,2.1793e-19,1.0,4664.64,1.0,4663.44406244,0.5,0.005,2,4663.44406244,220.147510275
500,,177.129487029,1.0,0.00333333,4663.38852527,500.0,500.0,299.999969474,100,13.3025,4394.02,0.00333333,1.0,5.43914e-20,1.0,4664.22,1.0,4663.38852527,0.5,0.00333333,2,4663.38852527,177.129487029
500,,18885.9512878,1.0,0.0025,4654.51098927,500.0,498.57,400.0,100,69.4599,4427.8,0.0025,1.0,5.4346e-20,1.0,4661.79,1.0,4654.51098927,0.5,0.0025,2,4654.51098927,18885.9512878
500,0.00660777,120.126583374,1.0028,0.00238031,4666.57723817,496.89910753,500.0,496.742435761,100,36.0148,4454.35,0.002,1.00624,2.62837e-08,0.556749,4664.29,1.19349,4666.57723817,0.5,0.00111039,1,4666.57723817,120.126583374
500,,120.766423623,1.0,0.01,4666.14977738,500.0,500.0,100.0,100,10.9343,4198.15,0.01,1.0,3.50449e-18,1.0,4666.15,1.0,4666.14977738,0.5,0.01,2,4666.14977738,120.766423623
500,,143.765922154,1.0,0.005,4666.57275768,500.0,500.0,200.000000102,100,11.445,4335.44,0.005,1.0,2.1793e-19,1.0,4666.36,1.0,4666.57275768,0.5,0.005,2,4666.57275768,143.765922154
500,,142.59870012,1.0,0.00333333,4667.13426257,500.0,500.0,299.999969474,100,11.5981,4396.42,0.00333333,1.0,5.43914e-20,1.0,4666.62,1.0,4667.13426257,0.5,0.00333333,2,4667.13426257,142.59870012
500,,128.229290021,1.0,0.0025,4667.20269563,500.0,500.0,400.0,100,11.519,4432.77,0.0025,1.0,5.4346e-20,1.0,4666.76,1.0,4667.20269563,0.5,0.0025,2,4667.20269563,128.229290021
500,0.000634992,120.093277472,0.999867,0.00212333,4665.38684391,499.730493932,500.0,499.683043025,100,11.2369,4457.26,0.002,1.00054,2.54065e-09,0.896093,4666.61,1.06153,4665.38684391,0.5,0.00179243,1,4665.38684391,120.093277472
500,,162.526901453,1.0,0.01,4664.77111756,500.0,500.0,100.0,100,12.6847,4196.79,0.01,1.0,3.50449e-18,1.0,4664.77,1.0,4664.77111756,0.5,0.01,2,4664.77111756,162.526901453
500,,164.961113485,1.0,0.005,4665.02950675,500.0,500.0,200.000000102,100,12.7328,4333.98,0.005,1.0,2.1793e-19,1.0,4664.9,1.0,4665.02950675,0.5,0.005,2,4665.02950675,164.961113485
500,,208.134957523,1.0,0.00333333,4665.93371424,500.0,500.0,299.999969474,100,13.3043,4395.05,0.00333333,1.0,5.43914e-20,1.0,4665.25,1.0,4665.93371424,0.5,0.00333333,2,4665.93371424,208.134957523
500,,147.555139318,1.0,0.0025,4664.76271269,500.0,500.0,400.0,100,13.0122,4431.12,0.0025,1.0,5.4346e-20,1.0,4665.12,1.0,4664.76271269,0.5,0.0025,2,4664.76271269,147.555139318
500,0.00123957,150.01978302,0.999052,0.00214904,4665.17469431,499.489293138,500.0,499.381106125,100,12.5316,4455.96,0.002,1.00102,4.9677e-09,0.832041,4665.36,1.0735,4665.17469431,0.5,0.00166566,1,4665.17469431,150.01978302
500,,188.242544225,1.0,0.01,4663.75263791,500.0,500.0,100.0,100,13.6514,4195.8,0.01,1.0,3.50449e-18,1.0,4663.75,1.0,4663.75263791,0.5,0.01,2,4663.75263791,188.242544225
500,,189.97373324,1.0,0.005,4663.76017212,500.0,500.0,200.000000102,100,13.6827,4332.85,0.005,1.0,2.1793e-19,1.0,4663.76,1.0,4663.76017212,0.5,0.005,2,4663.76017212,189.97373324
500,,115.463104326,1.0,0.00333333,4666.24130369,500.0,500.0,299.999969474,100,12.8174,4394.39,0.00333333,1.0,5.43914e-20,1.0,4664.58,1.0,4666.24130369,0.5,0.00333333,2,4666.24130369,115.463104326
500,,102.645007845,1.0,0.0025,4667.96500002,500.0,500.0,400.0,100,12.2785,4431.43,0.0025,1.0,5.4346e-20,1.0,4665.43,1.0,4667.96500002,0.5,0.0025,2,4667.96500002,102.645007845
500,0.00107153,587.940784871,1.0004,0.00212673,4665.01896189,499.513682336,499.78,499.466451696,100,14.6395,4456.16,0.002,1.00097,4.2827e-09,0.848416,4665.56,1.06379,4665.01896189,0.5,0.00169615,1,4665.01896189,587.940784871
500,,3894.63290667,1.0,0.01,4660.3550039,500.0,499.37,100.0,100,62.0942,4192.36,0.01,1.0,3.50449e-18,1.0,4660.35,1.0,4660.3550039,0.5,0.01,2,4660.3550039,3894.63290667
500,,155.804985919,1.0,0.005,4666.77102316,500.0,500.0,200.000000102,100,44.8916,4332.64,0.005,1.0,2.1793e-19,1.0,4663.56,1.0,4666.77102316,0.5,0.005,2,4666.77102316,155.804985919
500,,137.297964019,1.0,0.00333333,4665.05909995,500.0,500.0,299.999969474,100,37.2735,4393.86,0.00333333,1.0,5.43914e-20,1.0,4664.06,1.0,4665.05909995,0.5,0.00333333,2,4665.05909995,137.297964019
500,,15076.2116672,1.0,0.0025,4654.50983616,500.0,498.76,400.0,100,69.2131,4427.68,0.0025,1.0,5.4346e-20,1.0,4661.67,1.0,4654.50983616,0.5,0.0025,2,4654.50983616,15076.2116672
500,0.0101398,132.094635929,0.995958,0.00239143,4665.64287167,495.821640088,500.0,494.950203778,100,34.5447,4454.45,0.002,1.00843,4.08891e-08,0.416308,4664.63,1.19088,4665.64287167,0.5,0.000835994,1,4665.64287167,132.094635929
500,,140.068883007,1.0,0.01,4666.13880247,500.0,500.0,100.0,100,11.7758,4198.16,0.01,1.0,3.50449e-18,1.0,4666.14,1.0,4666.13880247,0.5,0.01,2,4666.13880247,140.068883007
500,,145.316227278,1.0,0.005,4666.59066247,500.0,500.0,200.000000102,100,11.8877,4335.45,0.005,1.0,2.1793e-19,1.0,4666.36,1.0,4666.59066247,0.5,0.005,2,4666.59066247,145.316227278
500,,82.9428443744,1.0,0.00333333,4666.81244953,500.0,500.0,299.999969474,100,11.0285,4396.32,0.00333333,1.0,5.43914e-20,1.0,4666.51,1.0,4666.81244953,0.5,0.00333333,2,4666.81244953,82.9428443744
500,,132.355523832,1.0,0.0025,4665.21340711,500.0,500.0,400.0,100,11.1488,4432.19,0.0025,1.0,5.4346e-20,1.0,4666.19,1.0,4665.21340711,0.5,0.0025,2,4665.21340711,132.355523832
500,0.000677048,146.658766367,0.99986,0.00212467,4665.26989767,499.666198566,500.0,499.662075487,100,11.099,4456.78,0.002,1.00067,2.70895e-09,0.900863,4666.14,1.06219,4665.26989767,0.5,0.00180198,1,4665.26989767,146.658766367
500,,163.553561282,1.0,0.01,4665.2617348,500.0,500.0,100.0,100,12.7247,4197.27,0.01,1.0,3.50449e-18,1.0,4665.26,1.0,4665.2617348,0.5,0.01,2,4665.2617348,163.553561282
500,,80.2918333363,1.0,0.005,4667.77152431,500.0,500.0,200.000000102,100,11.0579,4335.59,0.005,1.0,2.1793e-19,1.0,4666.52,1.0,4667.77152431,0.5,0.005,2,4667.77152431,80.2918333363
500,,159.528762485,1.0,0.00333333,4665.30748297,500.0,500.0,299.999969474,100,11.5969,4395.92,0.00333333,1.0,5.43914e-20,1.0,4666.11,1.0,4665.30748297,0.5,0.00333333,2,4665.30748297,159.528762485
500,,85.121952476,1.0,0.0025,4667.99744045,500.0,500.0,400.0,100,11.0725,4432.59,0.0025,1.0,5.4346e-20,1.0,4666.58,1.0,4667.99744045,0.5,0.0025,2,4667.99744045,85.121952476
500,0.000744713,180.447583034,0.999077,0.00214517,4664.49275008,499.677270478,500.0,499.627736284,100,11.3476,4456.93,0.002,1.00065,2.98436e-09,0.856421,4666.29,1.07159,4664.49275008,0.5,0.00171442,1,4664.49275008,180.447583034
500,,115.613724829,1.0,0.01,4668.31984178,500.0,500.0,100.0,100,10.6985,4200.34,0.01,1.0,3.50449e-18,1.0,4668.32,1.0,4668.31984178,0.5,0.01,2,4668.31984178,115.613724829
500,,144.338984453,1.0,0.005,4665.64513997,500.0,500.0,200.000000102,100,11.4221,4336.06,0.005,1.0,2.1793e-19,1.0,4666.98,1.0,4665.64513997,0.5,0.005,2,4665.64513997,144.338984453
500,,8056.95168896,1.0,0.00333333,4659.2772171,500.0,499.07,299.999969474,100,52.5259,4394.21,0.00333333,1.0,5.43914e-20,1.0,4664.41,1.0,4659.2772171,0.5,0.00333333,2,4659.2772171,8056.95168896
500,,110.686262541,1.0,0.0025,4666.73030695,500.0,500.0,400.0,100,45.7998,4430.99,0.0025,1.0,5.4346e-20,1.0,4664.99,1.0,4666.73030695,0.5,0.0025,2,4666.73030695,110.686262541
500,0.00305964,166.360178506,0.999546,0.00218272,4667.55636916,498.573332516,500.0,498.476635334,100,29.363,4456.6,0.002,1.00286,1.22497e-08,0.682491,4666.2,1.09086,4667.55636916,0.5,0.0013656,1,4667.55636916,166.360178506
500,,126.473549121,1.0,0.01,4666.17748252,500.0,500.0,100.0,100,11.1897,4198.18,0.01,1.0,3.50449e-18,1.0,4666.18,1.0,4666.17748252,0.5,0.01,2,4666.17748252,126.473549121
500,,80.6204430636,1.0,0.005,4667.39741726,500.0,500.0,200.000000102,100,10.1432,4335.86,0.005,1.0,2.1793e-19,1.0,4666.79,1.0,4667.39741726,0.5,0.005,2,4667.39741726,80.6204430636
500,,664.545008671,1.0,0.00333333,4665.29262159,500.0,499.82,299.999969474,100,16.9819,4396.09,0.00333333,1.0,5.43914e-20,1.0,4666.29,1.0,4665.29262159,0.5,0.00333333,2,4665.29262159,664.545008671
500,,96.9565858757,1.0,0.0025,4666.5476557,500.0,500.0,400.0,100,15.5016,4432.35,0.0025,1.0,5.4346e-20,1.0,4666.35,1.0,4666.5476557,0.5,0.0025,2,4666.5476557,96.9565858757
500,0.00137576,145.484925731,0.999098,0.00218289,4665.63912553,499.427081727,500.0,499.313059956,100,13.5548,4457.05,0.002,1.00115,5.51297e-09,0.815466,4666.46,1.09046,4665.63912553,0.5,0.0016324,1,4665.63912553,145.484925731
500,,85.0780867637,1.0,0.01,4668.67416154,500.0,500.0,100.0,100,9.17754,4200.68,0.01,1.0,3.50449e-18,1.0,4668.67,1.0,4668.67416154,0.5,0.01,2,4668.67416154,85.0780867637
500,,154.975327203,1.0,0.005,4666.62491912,500.0,500.0,200.000000102,100,10.9488,4336.73,0.005,1.0,2.1793e-19,1.0,4667.65,1.0,4666.62491912,0.5,0.005,2,4666.62491912,154.975327203
500,,124.360538269,1.0,0.00333333,4667.72207699,500.0,500.0,299.999969474,100,10.9981,4397.48,0.00333333,1.0,5.43914e-20,1.0,4667.67,1.0,4667.72207699,0.5,0.00333333,2,4667.72207699,124.360538269
500,,26415.5438966,1.0,0.0025,4644.45076598,500.0,497.63,400.0,100,82.0347,4427.87,0.0025,1.0,5.4346e-20,1.0,4661.87,1.0,4644.45076598,0.5,0.0025,2,4644.45076598,26415.5438966
500,0.00435662,102.343772833,1.00185,0.00232876,4667.2971926,497.347435443,500.0,497.843737524,100,53.1275,4454.35,0.002,1.00533,1.73622e-08,0.677441,4664.2,1.16653,4667.2971926,0.5,0.00135238,1,4667.2971926,102.343772833
500,,122.660850706,1.0,0.01,4668.41329756,500.0,500.0,100.0,100,11.0197,4200.43,0.01,1.0,3.50449e-18,1.0,4668.41,1.0,4668.41329756,0.5,0.01,2,4668.41329756,122.660850706
500,,161.41023924,1.0,0.005,4666.08103713,500.0,500.0,200.000000102,100,11.9153,4336.32,0.005,1.0,2.1793e-19,1.0,4667.25,1.0,4666.08103713,0.5,0.005,2,4666.08103713,161.41023924
500,,158.63056359,1.0,0.00333333,4666.0291455,500.0,500.0,299.999969474,100,12.1379,4396.64,0.00333333,1.0,5.43914e-20,1.0,4666.84,1.0,4666.0291455,0.5,0.00333333,2,4666.0291455,158.63056359
500,,119.421473574,1.0,0.0025,4664.93238579,500.0,500.0,400.0,100,11.8632,4432.36,0.0025,1.0,5.4346e-20,1.0,4666.36,1.0,4664.93238579,0.5,0.0025,2,4664.93238579,119.421473574
500,0.0068466,27516.1077373,1.00171,0.0022671,4649.69877061,496.469627648,498.24,496.618141093,100,32.0831,4455.11,0.002,1.00711,2.72932e-08,0.404646,4665.15,1.13549,4649.69877061,0.5,0.000807914,1,4649.69877061,27516.1077373
500,,108.814243983,1.0,0.01,4666.85773939,500.0,500.0,100.0,100,10.3791,4198.88,0.01,1.0,3.50449e-18,1.0,4666.86,1.0,4666.85773939,0.5,0.01,2,4666.85773939,108.814243983
500,,92.8071209415,1.0,0.005,4667.73120639,500.0,500.0,200.000000102,100,9.99966,4336.38,0.005,1.0,2.1793e-19,1.0,4667.29,1.0,4667.73120639,0.5,0.005,2,4667.73120639,92.8071209415
500,,391.097159474,1.0,0.00333333,4665.84214962,500.0,500.0,299.999969474,100,14.0069,4396.62,0.00333333,1.0,5.43914e-20,1.0,4666.81,1.0,4665.84214962,0.5,0.00333333,2,4665.84214962,391.097159474
500,,76.3116184118,1.0,0.0025,4668.4069552,500.0,500.0,400.0,100,12.9039,4433.22,0.0025,1.0,5.4346e-20,1.0,4667.21,1.0,4668.4069552,0.5,0.0025,2,4668.4069552,76.3116184118
500,0.000795028,76.3353231572,1.00095,0.00213328,4669.32415185,499.674413163,500.0,499.604381942,100,11.5284,4458.42,0.002,1.00065,3.17406e-09,0.849538,4667.78,1.06765,4669.32415185,0.5,0.00169746,1,4669.32415185,76.3353231572
500,,130.606987888,1.0,0.01,4668.04826935,500.0,500.0,100.0,100,11.371,4200.05,0.01,1.0,3.50449e-18,1.0,4668.05,1.0,4668.04826935,0.5,0.01,2,4668.04826935,130.606987888
500,,110.309044723,1.0,0.005,4666.90354015,500.0,500.0,200.000000102,100,10.9353,4336.55,0.005,1.0,2.1793e-19,1.0,4667.48,1.0,4666.90354015,0.5,0.005,2,4666.90354015,110.309044723
500,,121.748781062,1.0,0.00333333,4667.27212393,500.0,500.0,299.999969474,100,10.9502,4397.21,0.00333333,1.0,5.43914e-20,1.0,4667.41,1.0,4667.27212393,0.5,0.00333333,2,4667.27212393,121.748781062
500,,97.7025948015,1.0,0.0025,4668.05251377,500.0,500.0,400.0,100,10.6859,4433.57,0.0025,1.0,5.4346e-20,1.0,4667.57,1.0,4668.05251377,0.5,0.0025,2,4668.05251377,97.7025948015
500,0.00067029,119.734019457,0.999846,0.00211694,4666.56162097,499.702749643,500.0,499.665894634,100,10.5073,4458.13,0.002,1.00059,2.68198e-09,0.881473,4667.49,1.05831,4666.56162097,0.5,0.00176322,1,4666.56162097,119.734019457
500,,116.231881838,1.0,0.01,4665.82390981,500.0,500.0,100.0,100,10.7271,4197.87,0.01,1.0,3.50449e-18,1.0,4665.82,1.0,4665.82390981,0.5,0.01,2,4665.82390981,116.231881838
500,,118.265642936,1.0,0.005,4666.99046849,500.0,500.0,200.000000102,100,10.7897,4335.49,0.005,1.0,2.1793e-19,1.0,4666.41,1.0,4666.99046849,0.5,0.005,2,4666.99046849,118.265642936
500,,996.463907177,1.0,0.00333333,4663.47442116,500.0,499.7,299.999969474,100,20.2078,4395.24,0.00333333,1.0,5.43914e-20,1.0,4665.43,1.0,4663.47442116,0.5,0.00333333,2,4663.47442116,996.463907177
500,,102.659622712,1.0,0.0025,4668.1818838,500.0,500.0,400.0,100,18.2509,4432.12,0.0025,1.0,5.4346e-20,1.0,4666.12,1.0,4668.1818838,0.5,0.0025,2,4668.1818838,102.659622712
500,0.00104943,106.655411825,0.999604,0.00213741,4666.33448502,499.57460625,500.0,499.476606755,100,15.9894,4456.96,0.002,1.00085,4.20103e-09,0.850549,4666.35,1.06828,4666.33448502,0.5,0.00170177,1,4666.33448502,106.655411825
500,,73.23510455,1.0,0.01,4668.44348844,500.0,500.0,100.0,100,8.51486,4200.47,0.01,1.0,3.50449e-18,1.0,4668.44,1.0,4668.44348844,0.5,0.01,2,4668.44348844,73.23510455
500,,94.8432264832,1.0,0.005,4669.58590336,500.0,500.0,200.000000102,100,9.13922,4338.09,0.005,1.0,2.1793e-19,1.0,4669.01,1.0,4669.58590336,0.5,0.005,2,4669.58590336,94.8432264832
500,,30063.9196038,1.0,0.00333333,4650.24062916,500.0,498.16,299.999969474,100,100.275,4392.56,0.00333333,1.0,5.43914e-20,1.0,4662.76,1.0,4650.24062916,0.5,0.00333333,2,4650.24062916,30063.9196038
500,,122.777028564,1.0,0.0025,4666.78096538,500.0,500.0,400.0,100,87.033,4429.76,0.0025,1.0,5.4346e-20,1.0,4663.76,1.0,4666.78096538,0.5,0.0025,2,4666.78096538,122.777028564
500,0.0079769,93.9424110166,0.995282,0.00228955,4667.9695171,496.641224628,500.0,496.013907725,100,35.6745,4456.57,0.002,1.00676,3.22108e-08,0.441176,4666.58,1.13938,4667.9695171,0.5,0.000886535,1,4667.9695171,93.9424110166
500,,5529.54129532,1.0,0.01,4660.85380534,500.0,499.27,100.0,100,73.9881,4192.9,0.01,1.0,3.50449e-18,1.0,4660.85,1.0,4660.85380534,0.5,0.01,2,4660.85380534,5529.54129532
500,,94.798649216,1.0,0.005,4669.24312673,500.0,500.0,200.000000102,100,52.9305,4334.13,0.005,1.0,2.1793e-19,1.0,4665.05,1.0,4669.24312673,0.5,0.005,2,4669.24312673,94.798649216
500,,152.717831929,1.0,0.00333333,4667.04724159,500.0,500.0,299.999969474,100,43.8069,4395.52,0.00333333,1.0,5.43914e-20,1.0,4665.71,1.0,4667.04724159,0.5,0.00333333,2,4667.04724159,152.717831929
500,,65124.6250728,1.0,0.0025,4642.7559676,500.0,497.28,400.0,100,132.878,4425.98,0.0025,1.0,5.4346e-20,1.0,4659.97,1.0,4642.7559676,0.5,0.0025,2,4642.7559676,65124.6250728
500,0.01379,105.37508554,0.99515,0.00242664,4667.0673944,493.952930428,500.0,493.146851556,100,37.1284,4455.43,0.002,1.01224,5.56991e-08,0.246913,4666.01,1.20743,4667.0673944,0.5,0.000496234,1,4667.0673944,105.37508554
500,,135.595919338,1.0,0.01,4666.03056025,500.0,500.0,100.0,100,11.5862,4198.05,0.01,1.0,3.50449e-18,1.0,4666.03,1.0,4666.03056025,0.5,0.01,2,4666.03056025,135.595919338
500,,146.399857575,1.0,0.005,4666.83523971,500.0,500.0,200.000000102,100,11.8216,4335.52,0.005,1.0,2.1793e-19,1.0,4666.43,1.0,4666.83523971,0.5,0.005,2,4666.83523971,146.399857575
500,,93.8908276972,1.0,0.00333333,4668.3616476,500.0,500.0,299.999969474,100,11.1793,4396.88,0.00333333,1.0,5.43914e-20,1.0,4667.08,1.0,4668.3616476,0.5,0.00333333,2,4668.3616476,93.8908276972
500,,99.511874108,1.0,0.0025,4667.83297929,500.0,500.0,400.0,100,10.8844,4433.27,0.0025,1.0,5.4346e-20,1.0,4667.26,1.0,4667.83297929,0.5,0.0025,2,4667.83297929,99.511874108
500,0.00384904,7188.99867132,0.99548,0.00223917,4659.68067049,498.344200901,499.12,498.069317981,100,25.1859,4456.93,0.002,1.00332,1.55363e-08,0.604294,4666.58,1.11453,4659.68067049,0.5,0.00121408,1,4659.68067049,7188.99867132
500,,188.770798889,1.0,0.01,4665.6923669,500.0,500.0,100.0,100,13.6705,4197.7,0.01,1.0,3.50449e-18,1.0,4665.69,1.0,4665.6923669,0.5,0.01,2,4665.6923669,188.770798889
500,,91.4857521849,1.0,0.005,4668.37456792,500.0,500.0,200.000000102,100,11.8543,4336.11,0.005,1.0,2.1793e-19,1.0,4667.03,1.0,4668.37456792,0.5,0.005,2,4668.37456792,91.4857521849
500,,114.096370438,1.0,0.00333333,4666.73132131,500.0,500.0,299.999969474,100,11.461,4396.74,0.00333333,1.0,5.43914e-20,1.0,4666.93,1.0,4666.73132131,0.5,0.00333333,2,4666.73132131,114.096370438
500,,124.179323097,1.0,0.0025,4666.92267629,500.0,500.0,400.0,100,11.3689,4432.93,0.0025,1.0,5.4346e-20,1.0,4666.93,1.0,4666.92267629,0.5,0.0025,2,4666.92267629,124.179323097
500,0.000700423,104.435778196,1.00042,0.00211125,4669.12151508,499.674710799,500.0,499.651130811,100,10.9098,4458.15,0.002,1.00065,2.79936e-09,0.868708,4667.51,1.05606,4669.12151508,0.5,0.00173669,1,4669.12151508,104.435778196
500,,148.672894266,1.0,0.01,4666.06825267,500.0,500.0,100.0,100,12.132,4198.07,0.01,1.0,3.50449e-18,1.0,4666.07,1.0,4666.06825267,0.5,0.01,2,4666.06825267,148.672894266
500,,73.4843382531,1.0,0.005,4668.0951179,500.0,500.0,200.000000102,100,10.5354,4336.16,0.005,1.0,2.1793e-19,1.0,4667.08,1.0,4668.0951179,0.5,0.005,2,4668.0951179,73.4843382531
500,,110.67745375,1.0,0.00333333,4667.63728994,500.0,500.0,299.999969474,100,10.5161,4397.07,0.00333333,1.0,5.43914e-20,1.0,4667.27,1.0,4667.63728994,0.5,0.00333333,2,4667.63728994,110.67745375
500,,74.6812191086,1.0,0.0025,4668.03011809,500.0,500.0,400.0,100,10.0764,4433.46,0.0025,1.0,5.4346e-20,1.0,4667.46,1.0,4668.03011809,0.5,0.0025,2,4668.03011809,74.6812191086
500,0.00057697,102.560659943,0.99909,0.00214363,4666.38447786,499.751750762,500.0,499.711885165,100,9.88919,4458.01,0.002,1.0005,2.31208e-09,0.909232,4667.35,1.07084,4666.38447786,0.5,0.00182012,1,4666.38447786,102.560659943
500,,129.297818294,1.0,0.01,4667.7609404,500.0,500.0,100.0,100,11.3139,4199.78,0.01,1.0,3.50449e-18,1.0,4667.76,1.0,4667.7609404,0.5,0.01,2,4667.7609404,129.297818294
500,,89.7690094561,1.0,0.005,4667.98134257,500.0,500.0,200.000000102,100,10.4139,4336.95,0.005,1.0,2.1793e-19,1.0,4667.87,1.0,4667.98134257,0.5,0.005,2,4667.98134257,89.7690094561
500,,114.287560543,1.0,0.00333333,4666.72368061,500.0,500.0,299.999969474,100,10.5027,4397.29,0.00333333,1.0,5.43914e-20,1.0,4667.49,1.0,4666.72368061,0.5,0.00333333,2,4666.72368061,114.287560543
500,,70.0754066839,1.0,0.0025,4668.76301103,500.0,500.0,400.0,100,10.0189,4433.81,0.0025,1.0,5.4346e-20,1.0,4667.81,1.0,4668.76301103,0.5,0.0025,2,4668.76301103,70.0754066839
500,0.000478945,103.00727713,0.999667,0.00210009,4666.94768781,499.781406167,500.0,499.761078244,100,9.87798,4458.39,0.002,1.00044,1.91706e-09,0.886823,4667.73,1.04969,4666.94768781,0.5,0.00177424,1,4666.94768781,103.00727713
500,,103.830144071,1.0,0.01,4666.78201073,500.0,500.0,100.0,100,10.1386,4198.79,0.01,1.0,3.50449e-18,1.0,4666.78,1.0,4666.78201073,0.5,0.01,2,4666.78201073,103.830144071
500,,80.1654398108,1.0,0.005,4668.39697687,500.0,500.0,200.000000102,100,9.57756,4336.67,0.005,1.0,2.1793e-19,1.0,4667.59,1.0,4668.39697687,0.5,0.005,2,4668.39697687,80.1654398108
500,,86.2705776055,1.0,0.00333333,4668.8140066,500.0,500.0,299.999969474,100,9.4845,4397.8,0.00333333,1.0,5.43914e-20,1.0,4668.0,1.0,4668.8140066,0.5,0.00333333,2,4668.8140066,86.2705776055
500,,83.6176186576,1.0,0.0025,4668.6511005,500.0,500.0,400.0,100,9.39373,4434.16,0.0025,1.0,5.4346e-20,1.0,4668.16,1.0,4668.6511005,0.5,0.0025,2,4668.6511005,83.6176186576
500,0.000319475,87.3726293053,1.00101,0.00208777,4668.34945454,499.832090517,500.0,499.840938207,100,9.27578,4458.94,0.002,1.00034,1.27532e-09,0.917958,4668.27,1.04494,4668.34945454,0.5,0.00183406,1,4668.34945454,87.3726293053
500,,89.9453496973,1.0,0.01,4668.31387946,500.0,500.0,100.0,100,9.4364,4200.32,0.01,1.0,3.50449e-18,1.0,4668.31,1.0,4668.31387946,0.5,0.01,2,4668.31387946,89.9453496973
500,,85.5040559176,1.0,0.005,4667.5398741,500.0,500.0,200.000000102,100,9.32722,4337.0,0.005,1.0,2.1793e-19,1.0,4667.93,1.0,4667.5398741,0.5,0.005,2,4667.5398741,85.5040559176
500,,41.1527727787,1.0,0.00333333,4671.41522289,500.0,500.0,299.999969474,100,8.61874,4398.89,0.00333333,1.0,5.43914e-20,1.0,4669.09,1.0,4671.41522289,0.5,0.00333333,2,4671.41522289,41.1527727787
