InitialReturnMin,MaxIWNorm,EpisodesSoFar,Bound,StdIW,InitialReturnMax,Iteration,MeanIW,MaxIW,TimestepsSoFar,EpThisIter,StdIWNorm,EmpiricalD2,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnMean,J_sample_variance,EpRewMean,InitialReturnStd,ESSClassic,InitialBound,EpLenMean,MeanIWNorm,Weights,ESSRenyi,TimeElapsed
-4.0165024,0.022432098,16300,-0.08923972,0.38276833,8.26532,163,0.9236129,2.2432098,271374,100,0.0038276834,1.2735581,0.29280043,0.0029280041,0.22167966,-5.264282e-06,9.18403,-108.15185983471203,2.769606,85.34256,-0.27551594,16.3,0.009236128,[-0.438  0.403 -0.842  0.484 -1.051],78.52017,899.4157638549805
-4.108635,0.022205412,16400,-0.1861428,0.4250457,8.931572,164,0.998785,2.2205412,272996,100,0.0042504566,1.274787,0.30698904,0.0030698904,0.15000129,-1.4495849e-05,10.728053,-107.99738194786568,2.8406243,84.66659,-0.29773358,16.22,0.00998785,[-0.433  0.412 -0.839  0.475 -1.055],78.44448,905.6762039661407
-3.5472946,0.16070862,16500,0.10138893,2.3434074,7.8394165,165,1.2354878,16.070862,274593,100,0.023434075,4.6193867,0.0051704464,5.170446e-05,0.66302454,7.6293944e-08,38.767063,-108.18503698187804,2.3816218,21.750252,-0.26131377,15.97,0.012354877,[-0.432  0.408 -0.834  0.481 -1.055],21.647896,910.163613319397
-4.234253,0.25080305,16600,2.2424793,3.7076788,8.274704,166,1.3303992,25.080305,276215,100,0.037076786,24.346132,0.002526193,2.5261928e-05,3.603442,-1.0757446e-05,541.39886,-107.73917563694911,2.8984528,11.406713,-0.2758342,16.22,0.013303991,[-0.429  0.42  -0.848  0.477 -1.056],4.1074286,915.2660818099976
-4.248047,0.048921537,16700,0.14979735,0.84354913,7.8336487,167,1.0503914,4.8921537,277868,100,0.008435491,1.7552906,0.119747944,0.0011974794,0.49575055,4.5013426e-06,16.928143,-108.22467123092852,2.6338482,60.792534,-0.2611171,16.53,0.010503914,[-0.469  0.37  -0.87   0.476 -1.065],56.970623,922.4169180393219
-4.2326813,0.085774235,16800,-0.11674766,0.969884,7.872696,168,1.1200128,8.577424,279539,100,0.00969884,1.3776028,0.12321725,0.0012321725,0.1912619,-3.0517577e-07,11.563658,-108.26918895912443,2.8026586,57.14667,-0.2624235,16.71,0.011200127,[-0.475  0.347 -0.89   0.489 -1.076],72.58987,929.3376910686493
-4.6225433,0.01,16900,-0.2687571,,8.062599,169,1.0,1.0,281187,100,9.313226e-10,1.0,1.0,0.01,-3.7774444e-06,-3.7384034e-06,9.361247,-108.02258589537963,3.0442789,100.0,-0.2687571,16.48,0.009999999,[-0.475  0.351 -0.896  0.485 -1.076],100.0,934.6530907154083
-4.030365,0.010000111,17000,-0.26962012,4.670913e-06,8.088776,170,0.99999964,1.0000111,282803,100,4.668212e-08,1.0,0.999989,0.00999989,5.7406723e-06,5.1879883e-06,8.14756,-107.95103238885473,2.8400874,99.99998,-0.26962066,16.16,0.009999996,[-0.475  0.351 -0.896  0.485 -1.076],100.0,938.7196910381317
-3.726654,0.10001381,17100,0.277736,1.3071295,9.272873,171,1.132859,10.001381,284437,100,0.013071296,2.6918125,0.046744313,0.0004674431,0.78486156,1.0910034e-05,45.61604,-108.40427518710389,2.6640477,42.893982,-0.30908483,16.34,0.011328589,[-0.475  0.351 -0.896  0.485 -1.076],37.14969,943.4397623538971
-4.163521,0.02164577,17200,-0.22797345,0.35400578,10.22007,172,1.0132946,2.164577,286103,100,0.0035400577,1.1733294,0.2881636,0.002881636,0.14104034,1.2969971e-06,9.910403,-108.41054137076274,2.8386595,89.12232,-0.3406677,16.66,0.010132946,[-0.466  0.351 -0.896  0.514 -1.078],85.22756,948.5916295051575
-4.192566,0.04435628,17300,-0.031166524,0.7443425,7.4476395,173,0.9976727,4.435628,287766,100,0.0074434243,1.8617799,0.14300543,0.0014300543,0.30756965,2.2125244e-06,11.514747,-108.50055337309948,2.647131,64.24119,-0.24825244,16.63,0.009976727,[-0.467  0.348 -0.891  0.517 -1.078],53.71204,953.799684047699
-4.2508698,0.07093523,17400,0.07031104,0.8936801,8.815483,174,0.88351613,7.0935225,289365,100,0.008936802,1.8773426,0.048173323,0.0004817332,0.47293225,7.095337e-06,7.966593,-107.29764069102512,2.649766,49.42811,-0.29384235,15.99,0.00883516,[-0.46   0.354 -0.903  0.523 -1.078],53.266785,958.327760219574
-3.9289474,0.8136505,17500,1.9613515,8.927913,8.667564,175,2.279705,81.36505,290974,100,0.08927913,17.130913,0.0014746961,1.4746961e-05,3.1571722,9.918213e-07,740.4952,-108.08685555886235,2.5302212,6.121046,-0.28891784,16.09,0.02279705,[-0.467  0.35  -0.889  0.513 -1.081],5.8374004,963.0637004375458
-4.18309,0.01,17600,-0.2926492,,8.779251,176,1.0,1.0,292600,100,9.313226e-10,1.0,1.0,0.01,-7.4654818e-06,-7.476807e-06,6.5539026,-108.36474987038353,2.5472267,100.0,-0.2926492,16.26,0.009999999,[-0.5    0.335 -0.89   0.465 -1.084],100.0,970.1529505252838
-4.5464478,0.14799066,17700,0.7202299,2.0712173,7.2628174,177,1.244404,14.799067,294207,100,0.02071217,4.2551427,0.00992569,9.92569e-05,1.2196212,-6.8664554e-07,89.47078,-107.70365153141356,2.5197666,26.523012,-0.24209462,16.07,0.01244404,[-0.5    0.335 -0.89   0.465 -1.084],23.500975,974.2054057121277
-4.303093,0.053995505,17800,0.12168452,0.8256485,8.345154,178,1.0274038,5.3995504,295835,100,0.008256485,2.3109846,0.07534646,0.0007534646,0.5445591,1.5258789e-06,31.03886,-108.00200183575942,2.5598981,60.76017,-0.2781703,16.28,0.010274039,[-0.519  0.312 -0.907  0.431 -1.093],43.2716,981.079647064209
-4.8131332,0.01,17900,-0.3066897,,9.200645,179,1.0,1.0,297550,100,9.313226e-10,1.0,1.0,0.01,-1.5236437e-06,-1.5258789e-06,7.778022,-108.37582657561246,2.774931,100.0,-0.3066897,17.15,0.009999999,[-0.52   0.305 -0.9    0.441 -1.091],100.0,986.4707770347595
-4.3107452,0.010003252,18000,-0.32497683,0.00014286616,9.750488,180,1.0000026,1.0003252,299181,100,1.428709e-06,1.0,0.9996642,0.009996641,3.946945e-05,1.4495849e-06,8.681304,-107.74140797739912,2.931626,100.0,-0.32501486,16.31,0.010000028,[-0.52   0.305 -0.9    0.441 -1.091],100.0,990.5623550415039
-4.3219147,0.01,18100,-0.27071202,,8.121399,181,1.0,1.0,300823,100,9.313226e-10,1.0,1.0,0.01,1.2870878e-06,1.2969971e-06,7.749989,-107.90152875266865,2.7699258,100.0,-0.27071202,16.42,0.009999999,[-0.52   0.305 -0.9    0.441 -1.091],100.0,994.8148672580719
-4.1939926,0.01,18200,-0.19818956,,5.9458694,182,1.0,1.0,302465,100,9.313226e-10,1.0,1.0,0.01,6.0908496e-06,6.1035157e-06,6.392393,-107.98774278571074,2.5156448,100.0,-0.19818956,16.42,0.009999999,[-0.52   0.305 -0.9    0.441 -1.091],100.0,999.2280867099762
-4.909897,0.010000092,18300,-0.26654828,3.60843e-06,7.9963837,183,0.9999998,1.0000092,304108,100,3.610518e-08,1.0,0.9999887,0.009999886,-2.1457672e-06,-2.2888185e-06,7.4096637,-107.39387535314529,2.7084284,100.00001,-0.2665484,16.43,0.009999998,[-0.52   0.305 -0.9    0.441 -1.091],100.0,1003.3666453361511
-4.070221,0.08053306,18400,0.21221367,1.4512559,6.501602,184,1.1656587,8.053306,305719,100,0.0145125585,4.0434785,0.03479539,0.00034795387,0.6480031,7.171631e-06,28.165216,-108.22285282896195,2.3469667,39.214947,-0.2167129,16.11,0.011656588,[-0.52   0.305 -0.9    0.441 -1.091],24.731182,1007.8654415607452
-4.336899,0.19667263,18500,1.1753473,2.7105212,7.0334167,185,1.0657053,19.667263,307375,100,0.027105212,9.831202,0.0039038144,3.9038143e-05,1.9104507,1.2207031e-06,164.55685,-108.00662865916166,2.757378,13.388828,-0.23444605,16.56,0.010657054,[-0.522  0.295 -0.889  0.449 -1.092],10.171697,1013.2086057662964
-4.1660156,0.08158486,18600,0.3578697,1.4756329,7.414879,186,1.1353399,8.158486,309008,100,0.0147563275,3.4810352,0.01356657,0.0001356657,0.8190142,-2.4414062e-06,37.528122,-108.28750966498593,2.7915077,37.184498,-0.24716508,16.33,0.011353399,[-0.523  0.287 -0.922  0.489 -1.099],28.727087,1020.3607428073883
-3.6465454,0.025116062,18700,-0.2284419,0.38804865,8.697449,187,1.022872,2.5116062,310647,100,0.0038804866,1.1560018,0.358254,0.0035825397,0.08326749,-1.9836425e-06,7.146017,-108.66329984056394,2.4671044,87.41849,-0.28991696,16.39,0.01022872,[-0.514  0.293 -0.934  0.524 -1.109],86.50506,1026.061690568924
-4.0508804,0.78487426,18800,3.5818791,7.769134,8.91787,188,1.5644836,78.48743,312298,100,0.07769135,29.864935,0.0011489546,1.1489546e-05,5.2063828,-2.2125244e-06,3475.6724,-108.15657109464837,3.1340754,3.8970275,-0.29726455,16.51,0.015644837,[-0.514  0.291 -0.929  0.528 -1.108],3.3484085,1031.504436969757
-3.760704,0.01,18900,-0.29698876,,8.9099655,189,1.0,1.0,313903,100,9.313226e-10,1.0,1.0,0.01,1.0110438e-05,1.0147095e-05,7.725224,-108.04181525878674,2.7654967,100.0,-0.29698876,16.05,0.009999999,[-0.517  0.277 -0.936  0.566 -1.101],100.0,1038.8664116859436
-4.0737686,0.14270881,19000,0.27572566,1.9127126,8.648651,190,1.0261202,14.270882,315528,100,0.019127125,5.9005146,0.0057286313,5.728631e-05,0.9760062,-6.5612794e-06,76.2414,-108.0053628308431,2.517309,22.348444,-0.28829497,16.25,0.010261202,[-0.517  0.277 -0.936  0.566 -1.101],16.947674,1042.837312221527
-4.5955734,0.010000068,19100,-0.26267543,2.3097396e-06,7.880234,191,1.0000001,1.0000068,317212,100,2.3122697e-08,1.0,0.9999921,0.009999921,-9.667128e-07,-1.7547608e-06,9.946225,-108.22270120458151,3.1379557,100.0,-0.26267627,16.84,0.010000002,[-0.509  0.282 -0.959  0.571 -1.1  ],100.0,1049.4696366786957
-3.8865051,0.029312653,19200,-0.14381692,0.52559644,8.182289,192,0.9550899,2.9312654,318840,100,0.0052559646,1.357825,0.15911937,0.0015911936,0.17399889,-8.163453e-06,9.848503,-107.99245986119001,2.6899638,76.75526,-0.27275115,16.28,0.0095509,[-0.509  0.282 -0.959  0.571 -1.1  ],73.647194,1053.7215812206268
-4.2548447,0.01,19300,-0.29926783,,8.978111,193,1.0,1.0,320500,100,9.313226e-10,1.0,1.0,0.01,2.566725e-06,2.5939942e-06,8.130651,-108.07547887647524,2.8371367,100.0,-0.29926783,16.6,0.009999999,[-0.509  0.279 -0.953  0.576 -1.099],100.0,1058.6514036655426
-4.5307083,0.01,19400,-0.24925876,,7.4779205,194,1.0,1.0,322177,100,9.313226e-10,1.0,1.0,0.01,5.2824616e-06,5.264282e-06,7.322504,-108.1880659241412,2.6924486,100.0,-0.24925876,16.77,0.009999999,[-0.509  0.279 -0.953  0.576 -1.099],100.0,1063.245876789093
-4.248825,0.053224534,19500,0.026529193,0.9781384,8.660179,195,1.0658355,5.3224535,323840,100,0.009781384,1.771969,0.105025165,0.0010502517,0.4107967,-6.1798096e-06,30.045443,-108.24604710487773,2.851752,54.282623,-0.28867885,16.63,0.0106583545,[-0.509  0.279 -0.953  0.576 -1.099],56.4344,1067.7434990406036
-4.3798065,0.010000339,19600,-0.20838249,1.0219915e-05,6.25161,196,1.0000015,1.0000339,325495,100,1.0216541e-07,1.0,0.99997026,0.009999703,4.518777e-06,3.3569336e-06,7.3939133,-107.96845704517109,2.705541,100.0,-0.20838359,16.55,0.010000015,[-0.504  0.275 -0.948  0.59  -1.104],100.0,1074.069048166275
-4.54895,0.027435683,19700,-0.11446962,0.5003254,6.8835297,197,1.0791633,2.7435684,327208,100,0.0050032535,1.2033867,0.27204582,0.0027204582,0.13723579,-3.1280517e-06,10.62772,-107.97623187229324,2.6600711,82.30813,-0.22945417,17.13,0.010791633,[-0.504  0.275 -0.948  0.59  -1.104],83.09881,1078.2443208694458
-3.7475586,0.01,19800,-0.2697274,,8.091957,198,1.0,1.0,328858,100,9.313226e-10,1.0,1.0,0.01,4.5001507e-06,4.5013426e-06,6.451715,-108.43016290079095,2.5272906,100.0,-0.2697274,16.5,0.009999999,[-0.505  0.272 -0.943  0.592 -1.104],100.0,1083.2343094348907
-3.953514,0.010000294,19900,-0.23780121,8.085778e-06,7.1342163,199,1.000001,1.0000294,330493,100,8.0851834e-08,1.0,0.9999832,0.009999832,6.020069e-06,3.6621093e-06,6.0854216,-108.46552164885632,2.4544985,99.99999,-0.23780355,16.35,0.010000008,[-0.505  0.272 -0.943  0.592 -1.104],100.0,1088.0553369522095
-4.025017,0.01,20000,-0.24538499,,7.3615723,200,1.0,1.0,332139,100,9.313226e-10,1.0,1.0,0.01,7.5623393e-07,7.6293946e-07,6.921582,-108.16641116208164,2.6177025,100.0,-0.24538499,16.46,0.009999999,[-0.505  0.272 -0.943  0.592 -1.104],100.0,1092.4688215255737
-4.3783264,0.516019,20100,1.8229028,5.1572556,8.887955,201,1.2212602,51.6019,333765,100,0.051572554,17.451,0.015953055,0.00015953054,3.0605326,-4.577637e-06,831.0996,-107.70294836552698,2.7916422,5.30987,-0.29626977,16.26,0.0122126015,[-0.505  0.272 -0.943  0.592 -1.104],5.7303305,1096.9315013885498
-4.135025,0.010004401,20200,-0.25857127,0.00016631208,7.7584763,202,1.0000097,1.0004401,335440,100,1.6631163e-06,1.0,0.9994561,0.009994561,4.4599175e-05,-1.0299683e-05,6.4586344,-108.2344904554456,2.5286174,100.000015,-0.25862616,16.75,0.010000096,[-0.495  0.263 -0.965  0.641 -1.093],100.0,1103.6631410121918
-3.7688675,0.4974732,20300,2.1317616,5.0607543,8.218315,203,1.2789057,49.747322,337154,100,0.05060754,33.435658,0.0019035228,1.9035228e-05,3.7158027,1.9073486e-06,1473.255,-108.93900464912367,2.8017602,6.0029,-0.27394193,17.14,0.012789057,[-0.495  0.263 -0.965  0.641 -1.093],2.990819,1108.6684396266937
-4.7829056,0.01,20400,-0.26787668,,8.036339,204,1.0,1.0,338877,100,9.313226e-10,1.0,1.0,0.01,1.2833625e-06,1.2969971e-06,6.81966,-108.50808919566838,2.598358,100.0,-0.26787668,17.23,0.009999999,[-0.488  0.246 -0.968  0.677 -1.094],100.0,1115.7327544689178
-4.185852,0.010001984,20500,-0.29000664,6.778346e-05,8.700829,205,0.9999984,1.0001985,340574,100,6.778624e-07,1.0,0.9998567,0.0099985665,2.1010637e-05,3.8146973e-07,8.253226,-108.76437514338171,2.8584325,99.999985,-0.2900273,16.97,0.009999985,[-0.488  0.246 -0.968  0.677 -1.094],100.0,1120.7401888370514
-4.1209717,0.010000286,20600,-0.31939784,1.3946232e-05,9.581833,206,0.9999987,1.0000286,342287,100,1.3946179e-07,1.0,0.99996245,0.009999624,-3.3974648e-06,-6.408691e-06,7.1243415,-108.84033131855188,2.655756,100.0,-0.31940088,17.13,0.009999987,[-0.488  0.246 -0.968  0.677 -1.094],100.0,1125.4396181106567
-4.1530457,0.2937894,20700,1.1989987,3.6290839,8.447556,207,1.3308022,29.37894,344080,100,0.03629084,12.636059,0.0057441653,5.744165e-05,2.1999562,-1.15966795e-05,320.381,-109.54274459310969,2.795722,11.853294,-0.2815968,17.93,0.0133080175,[-0.488  0.246 -0.968  0.677 -1.094],7.91386,1129.6046707630157
-3.7423248,0.02988671,20800,-0.17984274,0.45947307,7.275467,208,1.0567013,2.988671,345769,100,0.00459473,1.1546161,0.28032336,0.0028032335,0.08074769,2.5177003e-06,7.528121,-108.71461171922529,2.4470372,84.099556,-0.24251305,16.89,0.010567014,[-0.483  0.242 -0.939  0.68  -1.096],86.60887,1137.5308003425598
-3.8142242,2.4109323,20900,6.905358,23.980627,8.303452,209,2.999425,241.09323,347525,100,0.23980623,184.53165,0.00031635357,3.1635357e-06,10.665228,-1.2207031e-06,10790.992,-108.8468531730986,2.6035824,1.5403289,-0.27678296,17.56,0.029994251,[-0.482  0.245 -0.944  0.679 -1.096],0.5419125,1142.4319505691528
-3.9363022,0.4292344,21000,0.57980585,4.6246552,7.9877853,210,1.4902327,42.92344,349227,100,0.04624656,10.13087,0.0060966774,6.0966773e-05,1.427284,-1.9836425e-06,244.24904,-109.09897996575937,2.4804661,9.406859,-0.26626152,17.02,0.014902328,[-0.483  0.245 -0.895  0.667 -1.107],9.870821,1149.7649862766266
-3.5906525,0.16432564,21100,0.4117177,1.9355379,8.916283,211,1.1907897,16.432564,350982,100,0.01935538,4.7657833,0.020107748,0.00020107748,1.0605459,-6.713867e-06,85.165535,-109.70125647706801,2.790217,27.457422,-0.29721618,17.55,0.011907896,[-0.478  0.265 -0.903  0.698 -1.103],20.98291,1158.026701450348
-4.106415,0.46193737,21200,0.9811326,4.9390035,9.249062,212,1.2592701,46.193737,352763,100,0.049390037,10.991714,0.00025773136,2.5773136e-06,2.0032697,-2.4414062e-06,227.45782,-109.08067143441305,2.7109838,6.1038904,-0.30830455,17.81,0.0125927,[-0.478  0.267 -0.913  0.675 -1.102],9.097762,1163.7398009300232
-4.1327057,0.01,21300,-0.20306756,,6.091858,213,1.0,1.0,354494,100,9.313226e-10,1.0,1.0,0.01,-5.621463e-06,-5.645752e-06,6.4081945,-108.82972233056101,2.518752,100.0,-0.20306756,17.31,0.009999999,[-0.467  0.275 -0.932  0.668 -1.137],100.0,1171.0275235176086
-3.8949203,0.23218662,21400,0.74914175,3.0242774,7.272766,214,1.362947,23.218662,356172,100,0.030242776,4.8513646,0.017137915,0.00017137914,1.2831037,4.5776366e-07,158.56221,-108.97545151840612,2.5250783,16.88154,-0.24242507,16.78,0.01362947,[-0.467  0.275 -0.932  0.668 -1.137],20.612757,1175.7727711200714
-3.848755,0.083080634,21500,0.22072798,1.2677487,8.48864,215,1.057399,8.3080635,357837,100,0.012677486,2.6111908,0.067443796,0.00067443796,0.6779595,4.196167e-06,60.759094,-108.98720491674298,2.6738808,41.02672,-0.28295046,16.65,0.010573992,[-0.484  0.25  -0.96   0.644 -1.131],38.296703,1181.081788778305
-3.9110107,0.01,21600,-0.30924368,,9.277283,216,1.0,1.0,359492,100,9.313226e-10,1.0,1.0,0.01,-8.940697e-07,-9.155273e-07,8.443372,-108.59732097101792,2.891183,100.0,-0.30924368,16.55,0.009999999,[-0.487  0.255 -0.946  0.612 -1.138],100.0,1189.7013766765594
-4.017647,0.010000578,21700,-0.23691007,1.6897728e-05,7.1076202,217,1.0000018,1.0000578,361169,100,1.6900186e-07,1.0000039,0.9999637,0.009999637,1.1064112e-05,4.8065185e-06,6.729869,-108.9283926300075,2.5811827,100.00001,-0.23691586,16.77,0.0100000175,[-0.487  0.255 -0.946  0.612 -1.138],99.9996,1194.1319668293
-4.156967,0.025397496,21800,0.13588858,0.45227462,8.335991,218,0.95685333,2.5397496,362859,100,0.0045227464,1.3370517,0.18351206,0.0018351206,0.45718813,-4.5013426e-06,9.852619,-108.57238040390877,2.9836776,81.738365,-0.2778709,16.9,0.009568533,[-0.487  0.255 -0.946  0.612 -1.138],74.79142,1198.4887800216675
-4.292259,0.039838746,21900,-0.15797593,0.5880508,9.204597,219,0.97736573,3.9838746,364536,100,0.0058805076,1.3524809,0.1603527,0.001603527,0.19884403,-7.6293944e-08,13.424867,-108.40271159470598,3.0525084,73.42113,-0.30682,16.77,0.009773658,[-0.496  0.238 -0.969  0.613 -1.139],73.9382,1206.1174790859222
-4.033928,0.017056484,22000,-0.19160779,0.24223827,7.198189,220,0.9753522,1.7056484,366159,100,0.0024223826,1.1147399,0.50168014,0.0050168014,0.061723456,-8.468628e-06,6.397504,-108.2067804331154,2.4454548,94.19012,-0.23994812,16.23,0.009753522,[-0.497  0.233 -0.96   0.606 -1.14 ],89.70702,1211.6361620426178
-4.4543304,0.079498746,22100,0.19171354,0.92487,9.632835,221,1.0721627,7.9498744,367846,100,0.0092487,1.6192969,0.26344466,0.0026344466,0.60031146,-4.5776366e-07,57.231174,-108.51354081809028,3.1828759,57.335674,-0.32109496,16.87,0.010721629,[-0.498  0.231 -0.958  0.61  -1.141],61.755196,1216.6581966876984
-4.0334854,0.01,22200,-0.3093083,,9.279106,222,1.0,1.0,369525,100,9.313226e-10,1.0,1.0,0.01,-4.7311187e-06,-4.7302246e-06,6.5218983,-108.52336914243705,2.5409997,100.0,-0.3093083,16.79,0.009999999,[-0.489  0.237 -0.95   0.628 -1.141],100.0,1222.3991885185242
-3.7874527,0.98865604,22300,5.0906477,10.379272,7.762474,223,2.3993602,98.86561,371234,100,0.10379271,19.540852,0.0043923464,4.392346e-05,6.234449,1.2054444e-05,4321.8765,-108.75740647283969,2.5779188,5.0727997,-0.2587371,17.09,0.023993604,[-0.489  0.237 -0.95   0.628 -1.141],5.117484,1227.103851556778
-3.917099,0.05850084,22400,0.30874032,0.8579031,10.770744,224,0.8736542,5.8500843,372885,100,0.008579031,2.8237295,0.031197041,0.00031197042,0.91204405,-1.9836425e-06,29.318842,-108.39956679191523,2.8597221,50.90956,-0.35902682,16.51,0.0087365415,[-0.519  0.216 -0.991  0.611 -1.104],35.414158,1233.3134818077087
-4.1492844,0.03486568,22500,-0.09499982,0.62365067,8.011353,225,0.96852136,3.4865682,374510,100,0.006236506,1.5081449,0.14870766,0.0014870765,0.23294905,-4.5013426e-06,15.21801,-108.10302573290451,2.6587253,70.68968,-0.2670496,16.25,0.009685214,[-0.529  0.21  -0.978  0.586 -1.104],66.306625,1238.734726190567
-4.333786,0.94689924,22600,4.4778414,9.429313,8.00206,226,1.3787516,94.689926,376187,100,0.09429313,132.03377,0.0007363358,7.363358e-06,7.542789,1.4495849e-06,5748.035,-108.35194925284848,2.9345698,2.093267,-0.26673388,16.77,0.013787517,[-0.529  0.205 -0.972  0.593 -1.104],0.75738204,1243.8240370750427
-4.203377,0.01,22700,-0.2875534,,8.62664,227,1.0,1.0,377874,100,9.313226e-10,1.0,1.0,0.01,1.2740493e-06,1.2969971e-06,7.9809923,-108.56881676738983,2.8109043,100.0,-0.2875534,16.87,0.009999999,[-0.528  0.208 -1.005  0.578 -1.134],100.0,1251.2268657684326
-4.149605,0.01,22800,-0.23532224,,7.0595016,228,1.0,1.0,379514,100,9.313226e-10,1.0,1.0,0.01,-5.491078e-06,-5.4931643e-06,5.8354464,-107.82174542240149,2.403558,100.0,-0.23532224,16.4,0.009999999,[-0.528  0.208 -1.005  0.578 -1.134],100.0,1255.6200952529907
-4.1156235,0.86966556,22900,3.6591315,8.613025,10.166206,229,1.5919327,86.96656,381159,100,0.08613023,34.738007,0.03308295,0.0003308295,5.656417,1.9836425e-06,3799.054,-108.26210551204349,2.6669478,3.3033125,-0.33887157,16.45,0.015919328,[-0.528  0.208 -1.005  0.578 -1.134],2.8786914,1260.2241659164429
-4.050354,0.01,23000,-0.2561297,,7.683853,230,1.0,1.0,382827,100,9.313226e-10,1.0,1.0,0.01,-1.244247e-06,-1.2207031e-06,7.164919,-108.63281058493443,2.6633193,100.0,-0.2561297,16.68,0.009999999,[-0.508  0.206 -0.989  0.598 -1.031],100.0,1267.2334563732147
-3.920845,0.024996674,23100,-0.27893353,0.3733708,9.704178,231,1.018342,2.4996674,384492,100,0.0037337076,1.1269729,0.49357387,0.0049357386,0.064461686,-3.1280517e-06,11.800049,-108.28708975517294,2.9843645,88.15008,-0.32347575,16.65,0.010183419,[-0.508  0.206 -0.989  0.598 -1.031],88.73328,1271.4823882579803
-4.866623,1.6795471,23200,2.7417758,16.742006,6.583351,232,2.769793,167.95471,386218,100,0.16742003,88.3683,0.0005936406,5.936406e-06,4.804656,-1.4495849e-06,1882.9689,-108.53273218402305,2.7725,2.6641138,-0.2194465,17.26,0.027697923,[-0.51   0.202 -0.986  0.599 -1.031],1.1316276,1277.014717578888
-4.19014,0.34794202,23300,1.716279,4.645152,8.453751,233,1.5473896,34.794205,387919,100,0.04645152,34.370243,0.0001679478,1.6794779e-06,3.368315,9.07898e-06,501.73627,-108.45845348808245,2.759114,9.988442,-0.2817826,17.01,0.015473895,[-0.509  0.221 -1.001  0.661 -1.043],2.9094934,1284.0823149681091
-3.713852,0.0839661,23400,0.10711002,1.1958846,7.076088,234,1.1409838,8.39661,389565,100,0.011958845,2.0589511,0.07076323,0.0007076323,0.4455604,-6.790161e-06,23.80748,-108.44085005054123,2.307584,47.65196,-0.23587641,16.46,0.011409837,[-0.489  0.246 -1.017  0.687 -1.078],48.568417,1291.0758292675018
-4.03714,1.0224148,23500,2.9963107,10.325738,7.9218903,235,2.106625,102.24148,391290,100,0.10325737,28.844368,0.0073362254,7.336225e-05,4.4145126,7.705688e-06,1804.3308,-109.00317252465864,2.6149073,3.9959664,-0.2640553,17.25,0.02106625,[-0.488  0.253 -1.026  0.68  -1.078],3.4668813,1295.3881497383118
-4.0345383,0.01,23600,-0.24940112,,7.4818954,236,1.0,1.0,392926,100,9.313226e-10,1.0,1.0,0.01,-4.5895576e-06,-4.577637e-06,7.9996166,-107.90083559194363,2.814182,100.0,-0.24940112,16.36,0.009999999,[-0.473  0.268 -1.017  0.642 -1.066],100.0,1302.7536222934723
-4.025551,0.28317678,23700,0.25884694,3.6619804,9.000778,237,1.522342,28.317678,394609,100,0.036619805,4.8715353,0.0109895775,0.00010989577,0.92105085,3.8146973e-06,93.76274,-108.4254789084233,2.7288055,14.735378,-0.30002216,16.83,0.015223418,[-0.473  0.268 -1.017  0.642 -1.066],20.527409,1306.7935609817505
-4.433998,0.032465994,23800,-0.14042924,0.55809915,6.762802,238,1.0263371,3.2465994,396314,100,0.0055809915,1.3878682,0.21813941,0.002181394,0.12514107,-4.4250487e-06,8.716669,-108.53198327556669,2.6625102,77.17871,-0.22543122,17.05,0.010263371,[-0.459  0.262 -1.021  0.675 -1.065],72.052956,1313.4234342575073
-4.2230377,0.01,23900,-0.2173354,,6.5202637,239,1.0,1.0,398049,100,9.313226e-10,1.0,1.0,0.01,6.7371875e-06,6.713867e-06,8.3371935,-108.82717079552334,2.8729463,100.0,-0.2173354,17.35,0.009999999,[-0.459  0.266 -1.028  0.674 -1.063],100.0,1318.609712600708
-4.102043,0.06986134,24000,0.31073955,1.1547489,6.8164444,240,1.0036335,6.9861336,399677,100,0.011547489,2.8968906,0.026805013,0.00026805012,0.69746494,-3.5858154e-06,30.673752,-108.09241678816217,2.5118372,43.032825,-0.2272184,16.28,0.010036335,[-0.459  0.266 -1.028  0.674 -1.063],34.51977,1322.9421772956848
-3.8280563,0.02378453,24100,-0.26163024,0.5004948,9.742882,241,0.9710549,2.378453,401350,100,0.0050049475,1.2813994,0.22406256,0.0022406257,0.10599765,1.2969971e-06,13.261046,-108.42556258890335,2.942673,79.01071,-0.32476142,16.73,0.009710549,[-0.462  0.272 -1.033  0.652 -1.073],78.03968,1329.1323244571686
-4.0879517,0.855347,24200,4.750373,8.776078,8.483398,242,1.6325846,85.5347,402987,100,0.08776079,125.61901,0.0005013034,5.013034e-06,7.9197674,-6.713867e-06,5299.3643,-108.22412285221942,2.6426892,3.34484,-0.28278667,16.37,0.016325846,[-0.463  0.275 -1.041  0.652 -1.077],0.7960579,1333.8086810112
-3.786171,0.2121472,24300,0.095832676,2.4669712,7.158539,243,1.3181353,21.214722,404619,100,0.024669712,3.858222,0.011038656,0.00011038656,0.5645346,-1.2969971e-06,58.14258,-108.28426136362036,2.483515,22.208687,-0.2386193,16.32,0.013181353,[-0.472  0.251 -1.014  0.642 -1.083],25.918674,1341.1292521953583
