Iteration,InitialBound,EpThisIter,ESSRenyi,ESSClassic,InitialReturnStd,StdIW,EpLenMean,EpisodesSoFar,MinIWNorm,Bound,EmpiricalD2,StdIWNorm,InitialReturnMin,MaxIW,MeanIW,Weights,ReturnMeanIW,EpRewMean,J_sample_variance,InitialReturnMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,MinIW,TimeElapsed,TimestepsSoFar
158,-1.2754611,100,16.633034,10.269403,11.421439,2.7803073,410.07,15800,0.00014733819,1.2669885,6.0121326,0.027803075,-38.263935,27.415646,0.9405787,[-0.391 -0.527 -0.078 -0.36  -0.787],4.394383,-70.5634505074985,2367.1492,3.5095215e-06,0.27415645,0.009405788,30.508368,0.014733818,11330.70643401146,5818909
159,-1.323456,100,31.634819,31.643797,12.600245,1.3780605,396.68,15900,0.0003121308,0.86580586,3.161074,0.013780606,-39.703682,10.8701725,0.93761307,[-0.375 -0.52  -0.079 -0.353 -0.794],3.2188325,-66.08530081388005,753.3775,4.196167e-07,0.10870172,0.009376131,24.813864,0.031213082,11409.807381391525,5858577
160,-1.2084833,100,7.4435825,4.551336,10.555761,7.104574,425.42,16000,6.4724954e-05,3.0156646,13.434391,0.07104574,-36.25451,70.57552,1.5513955,[-0.38  -0.514 -0.075 -0.346 -0.799],7.445114,-74.94332378984706,2494.5298,2.0980835e-07,0.70575523,0.015513956,26.582336,0.0064724954,11493.691620588303,5901119
161,-1.1748405,100,34.7199,37.30727,8.673578,1.1890175,476.04,16100,0.00031461474,0.13505828,2.8801928,0.011890174,-35.245193,6.959903,0.917226,[-0.373 -0.515 -0.072 -0.337 -0.802],2.1288943,-69.8100515183022,147.67372,-6.294251e-07,0.069599025,0.009172259,19.385752,0.031461474,11585.747368097305,5948723
162,-1.2707005,100,0.04029358,1.2615675,10.1116085,133.4627,452.52,16200,7.775346e-07,190.7313,2481.785,1.334627,-38.121025,1336.7112,15.085926,[-0.371 -0.511 -0.074 -0.33  -0.796],254.03445,-69.94128834173576,6496092.5,4.959106e-07,13.367111,0.15085924,19.066591,7.775346e-05,11673.2655980587,5993975
163,-1.1502767,100,27.5382,36.77653,9.743044,1.6705216,452.34,16300,0.0005263457,1.704737,3.6313193,0.016705215,-34.508263,8.685707,1.2740848,[-0.378 -0.536 -0.088 -0.348 -0.824],3.8967044,-76.1647605130546,295.77374,-1.2111664e-06,0.086857066,0.012740847,28.31722,0.052634567,11760.47492814064,6039209
164,-0.92839396,100,24.353144,20.406977,8.463315,2.4747112,440.73,16400,0.0003272674,0.91387296,4.106246,0.024747107,-27.851755,20.177864,1.2530729,[-0.379 -0.531 -0.086 -0.351 -0.828],2.7951546,-73.144020501743,521.2195,-2.0980835e-06,0.20177864,0.012530727,18.542065,0.03272674,11845.520591259003,6083282
165,-1.1456038,100,7.4899216,12.443396,10.080817,3.1211984,446.89,16500,7.887084e-05,1.446454,13.3512745,0.031211983,-34.368126,24.512436,1.1766474,[-0.376 -0.526 -0.078 -0.352 -0.83 ],5.632423,-71.07254007942653,2288.224,3.7193297e-07,0.24512435,0.011766472,23.750496,0.007887084,11934.226129055023,6127971
166,-1.4590204,100,0.016280364,1.1290207,12.083571,153.38022,411.11,16600,4.4234046e-08,185.069,6142.3687,1.533802,-43.77057,1542.197,16.39026,[-0.372 -0.523 -0.079 -0.36  -0.833],299.41708,-63.50596523858988,9654554.0,-1.5354157e-06,15.421969,0.16390257,24.558968,4.423405e-06,12014.015459299088,6169082
167,-1.3478509,100,21.268702,14.749212,13.178112,3.751079,325.87,16700,0.00013152426,2.226843,4.7017446,0.03751079,-40.435593,35.677155,1.5602403,[-0.367 -0.514 -0.087 -0.367 -0.832],5.1494613,-76.81094330921628,1100.8638,2.1934509e-06,0.35677153,0.015602402,23.266724,0.013152425,12078.346895933151,6201669
168,-1.3845097,100,16.029282,15.839438,14.696739,3.0717673,386.38,16800,0.0002490896,0.41862822,6.2385826,0.030717675,-41.53528,25.001343,1.3326126,[-0.369 -0.508 -0.079 -0.365 -0.828],3.8767385,-62.43779582545387,1805.903,-5.245209e-07,0.2500134,0.013326125,26.794987,0.024908958,12153.334911584854,6240307
169,-1.3999748,100,8.928771,9.048266,13.646447,4.9293814,383.78,16900,3.4330704e-05,2.4632077,11.19975,0.049293812,-41.999306,38.009975,1.5547823,[-0.371 -0.509 -0.077 -0.358 -0.825],7.1483746,-62.18571389608733,3529.9856,2.0980835e-06,0.38009974,0.015547821,28.352463,0.0034330706,12229.41039800644,6278685
170,-1.4648834,100,84.22406,81.435265,15.01496,0.49026278,343.23,17000,0.0031855844,-0.086280346,1.1873091,0.0049026273,-43.946472,3.4753366,1.0268117,[-0.374 -0.504 -0.07  -0.361 -0.829],1.5099101,-73.47595860193493,282.61392,-1.0585785e-06,0.034753364,0.010268117,27.32213,0.31855845,12298.709614515305,6313008
171,-1.3427842,100,15.755105,18.451794,16.900002,2.5500596,311.95,17100,0.00019178998,5.4929276,6.347149,0.025500596,-40.28356,19.383663,1.2130046,[-0.377 -0.511 -0.071 -0.366 -0.833],8.87588,-75.55095147966375,1919.8701,1.0871887e-06,0.19383663,0.012130044,33.8743,0.019178998,12362.111269950867,6344203
172,-1.2756011,100,52.488003,47.60209,13.066711,1.029005,372.99,17200,0.0012712677,0.502954,1.9051973,0.010290051,-38.268055,7.908228,0.98078424,[-0.386 -0.498 -0.068 -0.352 -0.839],2.263653,-81.68791861294271,658.3397,8.9645386e-07,0.07908228,0.009807842,27.122366,0.12712677,12437.120114326477,6381502
173,-1.3201727,100,0.72732586,3.5686266,14.98086,22.107765,345.31,17300,1.768854e-05,33.646458,137.48996,0.22107767,-39.605175,177.41321,4.2529106,[-0.386 -0.509 -0.067 -0.36  -0.85 ],49.12629,-81.7177205998675,91994.04,3.8146972e-08,1.774132,0.042529106,23.022535,0.0017688541,12505.861872434616,6416033
174,-1.1522651,100,24.233086,13.2532215,10.389021,2.769692,419.04,17400,0.0003212535,0.20054698,4.12659,0.02769692,-34.567963,26.75444,1.0825938,[-0.388 -0.51  -0.059 -0.351 -0.86 ],2.54126,-71.62008292085002,535.6232,5.1498415e-07,0.2675444,0.010825936,16.558662,0.03212535,12589.745509624481,6457937
175,-1.429999,100,39.590424,44.20361,12.505134,1.1758022,394.14,17500,0.00044535068,-0.775136,2.5258634,0.011758022,-42.89997,7.057953,1.0465503,[-0.4   -0.507 -0.057 -0.354 -0.855],1.4975564,-72.0135179322927,441.51508,1.9073487e-07,0.07057953,0.010465503,21.59474,0.04453507,12668.660136461258,6497351
176,-1.3450342,100,14.136606,19.756365,13.660758,2.5170681,396.77,17600,0.00016483187,1.8444178,7.0738335,0.02517068,-40.351006,14.564332,1.2489445,[-0.393 -0.507 -0.051 -0.357 -0.856],5.4217606,-71.44089356741696,1409.9198,-5.626678e-07,0.14564332,0.0124894455,21.983507,0.016483188,12747.147558927536,6537028
177,-1.2693322,100,94.27369,96.17233,12.122538,0.19732572,416.55,17700,0.005582476,-1.1931089,1.0607413,0.0019732572,-38.07998,1.4729869,0.98910445,[-0.393 -0.511 -0.056 -0.352 -0.858],0.114205986,-70.29733361629847,159.49152,3.8146973e-07,0.014729869,0.009891044,37.00009,0.5582476,12827.795791625977,6578683
178,-1.1864026,100,27.671442,28.200157,10.600161,1.8866564,416.84,17800,0.00036475027,0.76313996,3.6138341,0.018866565,-35.592148,14.71033,1.1823792,[-0.392 -0.51  -0.057 -0.352 -0.858],3.018506,-76.59312273028657,529.30554,2.3841858e-06,0.1471033,0.011823792,28.986292,0.03647503,12909.82739663124,6620367
179,-1.2649628,100,59.074825,64.06271,9.951472,0.8272148,447.17,17900,0.0016423434,-0.42236924,1.6927685,0.008272148,-37.948853,4.437637,1.1044558,[-0.387 -0.51  -0.049 -0.352 -0.864],1.2234274,-67.78735714810567,154.96353,-1.0108947e-06,0.044376366,0.011044557,14.46053,0.16423434,13002.720743179321,6665084
180,-1.1415799,100,50.722717,48.73889,12.005058,1.0007554,425.03,18000,0.000787014,-0.015349627,1.9715031,0.010007554,-34.247322,6.102703,0.9758246,[-0.394 -0.497 -0.047 -0.344 -0.858],1.5875418,-65.91488380686901,305.22513,-2.4604797e-06,0.06102703,0.009758245,26.522507,0.07870141,13091.494074583054,6707587
181,-1.3013283,100,48.429386,57.298737,11.970616,0.96245366,445.82,18100,0.00060000597,-0.26519918,2.064862,0.009624537,-39.03979,5.1238585,1.1148899,[-0.396 -0.491 -0.046 -0.337 -0.86 ],1.6047585,-69.14581337915357,224.5986,-1.9836425e-06,0.05123858,0.011148899,23.581152,0.0600006,13183.654575824738,6752169
182,-1.1591473,100,31.861012,32.947773,9.661891,1.9965878,464.86,18200,0.00039990546,0.5190239,3.1386323,0.019965878,-34.774323,13.4118,1.3995708,[-0.399 -0.494 -0.043 -0.34  -0.859],2.572585,-63.75983219223539,476.39053,-3.1280517e-06,0.134118,0.013995707,21.972923,0.039990548,13279.230932950974,6798655
183,-1.5125115,100,77.532555,72.84365,12.453602,0.63539004,441.69,18300,0.0013327373,-0.7848737,1.2897809,0.0063539003,-45.37539,3.5034382,1.0406405,[-0.395 -0.497 -0.041 -0.348 -0.859],0.9328649,-66.3793147927058,213.08911,1.6021728e-06,0.03503438,0.010406406,19.430317,0.13327374,13371.516864776611,6842824
184,-1.1473968,100,0.020431342,1.1131439,10.419266,205.91005,434.86,18400,1.8538438e-07,363.08142,4894.4414,2.0591004,-34.42202,2070.2737,21.846603,[-0.399 -0.502 -0.042 -0.353 -0.858],443.3539,-67.034000674871,19544816.0,3.967285e-06,20.702736,0.21846598,26.421818,1.8538438e-05,13461.5516872406,6886310
185,-1.3683121,100,20.939259,10.594465,13.4974575,3.9127243,383.34,18500,0.00024412716,6.508148,4.775718,0.039127246,-41.04937,38.488415,1.3469038,[-0.4   -0.483 -0.045 -0.357 -0.867],9.498378,-62.733528211948325,5869.6357,3.0517577e-07,0.38488415,0.013469038,26.51102,0.024412718,13544.747045993805,6924644
186,-1.5662832,100,76.061,72.06857,15.160744,0.62158394,386.92,18600,0.0025087756,-0.58437586,1.3147342,0.0062158396,-46.98849,3.5816739,0.9984495,[-0.412 -0.483 -0.054 -0.353 -0.877],1.2115535,-59.06715596728769,232.34517,5.7220458e-08,0.035816737,0.009984494,35.331177,0.25087756,13624.063319206238,6963336
187,-1.3702676,100,50.439976,48.686497,14.190193,1.2259748,359.96,18700,0.0009825848,0.14650738,1.9825544,0.012259748,-41.107975,6.794052,1.1941807,[-0.418 -0.486 -0.053 -0.353 -0.873],2.0758858,-74.32921633951884,395.38187,-1.7547608e-06,0.06794052,0.011941807,24.539612,0.09825848,13698.274927139282,6999332
188,-1.4557439,100,3.014482,3.8283916,15.765201,10.823776,376.91,18800,3.2542554e-05,10.211287,33.173195,0.10823775,-43.67231,84.61744,2.1595511,[-0.43  -0.489 -0.053 -0.352 -0.876],18.595814,-66.11886296814502,17833.05,1.335144e-07,0.84617436,0.02159551,27.143599,0.0032542553,13776.398828744888,7037023
189,-0.83908635,100,1.5758535,5.2474694,9.788552,6.8288555,454.98,18900,1.1475321e-05,3.079936,63.457676,0.06828856,-25.17265,65.013466,1.6070431,[-0.434 -0.492 -0.055 -0.343 -0.88 ],9.764141,-59.25855422346013,7141.821,1.964569e-06,0.6501346,0.016070431,22.131296,0.0011475321,13869.551968097687,7082521
190,-1.236829,100,34.942337,45.12642,10.4598,1.1952499,427.01,19000,0.00047500743,1.117063,2.8618577,0.0119525,-37.104916,6.91519,1.0839084,[-0.426 -0.489 -0.063 -0.342 -0.889],3.2094126,-73.26205777116675,384.0502,1.5449524e-06,0.0691519,0.010839083,21.951624,0.047500744,13956.204254865646,7125222
191,-1.3844571,100,60.718544,57.29658,10.828533,0.85546434,433.49,19100,0.00045692475,-0.51044786,1.6469433,0.008554643,-41.533703,5.8671017,0.9909117,[-0.421 -0.481 -0.064 -0.342 -0.889],1.2662711,-61.26027830494098,200.7226,-2.7656554e-07,0.058671016,0.0099091185,23.267456,0.045692477,14043.93334031105,7168571
192,-1.5681916,100,96.49979,96.810616,14.929528,0.18180768,381.25,19200,0.0048830356,-1.4928994,1.0362717,0.0018180768,-47.04579,1.6861804,1.0016602,[-0.423 -0.482 -0.061 -0.342 -0.893],0.103480875,-69.14211077772765,232.3437,1.4686584e-06,0.016861804,0.010016602,25.840643,0.48830357,14121.68329000473,7206696
193,-1.6851964,100,73.5637,74.09123,13.24054,0.6565471,409.86,19300,0.0013292524,-0.6803843,1.3593662,0.006565471,-50.555923,3.4098265,1.110263,[-0.422 -0.482 -0.061 -0.341 -0.893],1.2844188,-69.61613448276267,391.4392,1.1444092e-06,0.034098264,0.01110263,27.284979,0.13292524,14204.709612607956,7247682
194,-1.2941989,100,88.91571,86.622765,14.047094,0.40799966,387.23,19400,0.0033947895,-1.0999942,1.1246606,0.0040799966,-38.82596,2.8087502,1.0382285,[-0.42  -0.474 -0.062 -0.337 -0.897],0.2725037,-69.38793419503754,205.2652,-4.386902e-07,0.0280875,0.010382285,23.807947,0.33947897,14283.2228474617,7286405
195,-1.4698759,100,0.5069657,2.0391138,14.052502,23.430914,397.72,19500,2.148007e-06,25.091095,197.252,0.23430915,-44.096226,235.4332,3.3805208,[-0.423 -0.473 -0.061 -0.336 -0.895],45.734955,-67.66282092747608,224990.73,-1.6021728e-06,2.354332,0.033805206,26.788273,0.00021480072,14363.27490401268,7326177
196,-1.4870565,100,52.564285,60.47929,16.47,0.87911916,355.04,19600,0.00086950464,0.030848026,1.9024324,0.0087911915,-44.611626,4.8737073,1.0875237,[-0.427 -0.456 -0.063 -0.338 -0.9  ],2.0819225,-72.29050066335827,329.77795,-2.2983552e-06,0.04873707,0.010875237,29.95146,0.086950466,14435.230767011642,7361681
197,-1.3819815,100,2.70798,2.0326703,13.894964,15.806475,331.59,19700,1.5006795e-05,14.313409,36.927895,0.15806474,-41.459408,159.04,2.2768154,[-0.422 -0.451 -0.057 -0.334 -0.901],22.711472,-83.63985301102544,53795.984,-1.1634827e-06,1.5903999,0.022768155,26.141935,0.0015006795,14503.27402639389,7394840
198,-1.3123177,100,3.8737998,4.3466525,13.419434,12.848422,395.84,19800,1.1380402e-05,17.640547,25.814447,0.12848422,-39.36949,106.326126,2.738906,[-0.425 -0.43  -0.052 -0.314 -0.906],24.308153,-66.27226026644315,56368.188,-1.2302398e-06,1.0632613,0.027389059,25.1676,0.0011380402,14583.987587928772,7434424
199,-1.493674,100,4.8574033,8.003933,14.145336,7.3710585,374.3,19900,3.4283756e-05,7.5831113,20.587132,0.073710576,-44.810226,63.56654,2.1741874,[-0.424 -0.41  -0.057 -0.306 -0.913],14.360366,-60.72639966493282,10650.457,3.6239624e-07,0.63566536,0.021741875,21.28236,0.0034283756,14659.893468856812,7471854
200,-0.86092263,100,13.873636,14.465683,10.432205,2.617896,429.95,20000,0.0004161925,0.34791756,7.207916,0.02617896,-24.928827,24.655722,1.0765933,[-0.429 -0.403 -0.054 -0.294 -0.918],2.6592886,-49.197681288523626,1233.7051,1.2207031e-06,0.2465572,0.0107659325,25.82772,0.04161925,14746.59726524353,7514849
201,-1.4025475,100,0.037392277,1.0203763,13.302877,419.3878,422.19,20100,1.19015326e-07,113.461655,2674.349,4.1938777,-42.07642,4215.419,42.581703,[-0.435 -0.399 -0.054 -0.299 -0.917],185.99315,-44.45656806522593,3510871.5,7.6293944e-08,42.15419,0.42581704,24.40698,1.1901533e-05,14832.177399396896,7557068
202,-1.6288656,100,1.9788365,1.5941732,13.314891,22.839724,424.77,20200,2.0794625e-05,4.833476,50.534744,0.22839725,-48.865932,229.75919,2.9070213,[-0.443 -0.4   -0.044 -0.305 -0.92 ],16.412714,-45.2294190900874,25526.99,-9.727478e-07,2.297592,0.029070213,20.364534,0.0020794626,14918.318947315216,7599545
203,-1.3530598,100,6.3952255,9.05818,12.7448225,5.2748747,415.25,20300,1.628e-05,6.2635446,15.636665,0.052748747,-40.59179,48.382973,1.6647571,[-0.446 -0.406 -0.037 -0.316 -0.922],11.613978,-40.12541724212239,4605.565,2.8610229e-08,0.4838297,0.016647572,23.38852,0.001628,15001.839078187943,7641070
204,-1.548697,100,56.34971,59.197266,12.171664,0.81584215,445.92,20400,0.0014896,-0.30633092,1.7746321,0.008158421,-46.460938,4.333706,0.98268044,[-0.452 -0.407 -0.031 -0.319 -0.923],1.756772,-27.961816216257958,167.20589,8.773804e-07,0.04333706,0.009826804,21.32506,0.14896001,15092.55029129982,7685662
205,-1.6481909,100,0.70726514,2.2067575,12.005955,25.462711,451.08,20500,2.7863764e-06,20.80874,141.3897,0.25462708,-49.445713,253.00569,3.8249655,[-0.451 -0.405 -0.029 -0.315 -0.924],40.406944,-29.648693284386585,140686.64,-1.5258789e-07,2.530057,0.038249653,21.92505,0.00027863766,15182.929496526718,7730770
206,-1.2015709,100,88.2418,92.26596,9.808404,0.2806326,462.7,20600,0.0030062527,-1.072663,1.1332498,0.002806326,-36.047134,1.9677385,0.96929526,[-0.449 -0.414 -0.021 -0.327 -0.922],0.20646013,-27.14297989460687,88.970055,2.5749208e-07,0.019677384,0.009692953,23.009186,0.30062526,15275.069866895676,7777040
207,-1.3793659,100,40.50718,53.13075,10.386158,1.1007,461.29,20700,0.00089902285,0.9440932,2.4686983,0.011007,-41.380993,6.263405,1.1719201,[-0.451 -0.415 -0.022 -0.326 -0.921],3.1113665,-24.55867354525349,174.65297,7.2956084e-07,0.06263404,0.0117192,23.510406,0.08990229,15368.038211107254,7823169
208,-0.8243528,100,31.292505,44.806484,8.968679,1.0080602,469.44,20800,0.0005255133,0.012822986,3.1956534,0.010080602,-24.730593,5.8635063,0.9082657,[-0.45  -0.415 -0.018 -0.326 -0.919],1.4864688,-27.103990365084993,185.373,4.005432e-07,0.058635063,0.009082657,24.32489,0.052551333,15463.18501830101,7870113
209,-0.9812548,100,3.3020904,3.4682388,8.900342,15.299874,471.67,20900,2.0862708e-05,1.4464574,30.283846,0.15299875,-29.437706,131.39044,2.9000616,[-0.455 -0.409 -0.022 -0.325 -0.92 ],6.846389,-17.179861439354955,8583.947,2.2411346e-06,1.3139044,0.029000614,24.232548,0.0020862708,15559.11108136177,7917280
210,-0.8118579,100,76.52657,81.58277,7.8915496,0.48148456,485.76,21000,0.0026236235,-0.42716604,1.3067356,0.004814846,-24.355778,2.3161864,1.0133729,[-0.453 -0.41  -0.014 -0.326 -0.923],0.5008909,-13.573312241181984,78.62891,1.3208389e-06,0.023161864,0.010133729,14.812438,0.26236236,15658.77621293068,7965856
211,-1.0235844,100,0.07297711,1.0578833,10.044049,132.58833,467.2,21100,5.0566103e-07,144.5303,1370.2926,1.3258833,-30.707542,1332.9165,13.709877,[-0.456 -0.409 -0.016 -0.326 -0.922],182.42082,-20.667992236635946,3344856.5,5.531311e-07,13.3291645,0.13709876,18.52388,5.0566105e-05,15754.082841396332,8012576
212,-1.6627133,100,36.580086,38.19266,13.952028,1.2890612,395.93,21200,0.0008738657,0.90129733,2.733728,0.012890611,-49.881405,7.939053,1.0133127,[-0.446 -0.426 -0.014 -0.349 -0.921],3.650426,-40.52880952271326,303.89175,2.2888183e-07,0.079390526,0.010133127,22.010746,0.08738657,15835.753278493881,8052169
213,-1.6930301,100,13.40188,10.236027,13.6615095,3.0047414,425.6,21300,0.00017317827,1.5925684,7.4616394,0.030047417,-50.790874,22.853817,1.014663,[-0.452 -0.428 -0.012 -0.346 -0.923],6.2172475,-31.79893365127266,2210.732,-8.010864e-07,0.22853817,0.01014663,25.915373,0.017317828,15922.663613557816,8094729
214,-1.6687996,100,53.326023,56.89114,11.968081,0.9393033,468.37,21400,0.00062573416,-0.79241,1.875257,0.009393033,-50.06398,5.259842,1.0790583,[-0.453 -0.432 -0.013 -0.341 -0.929],1.4928445,-19.591075265297352,196.54187,-4.196167e-07,0.052598417,0.010790583,23.477333,0.06257342,16018.186485767365,8141566
215,-1.7448763,100,61.135143,67.4771,12.67849,0.63217753,469.68,21500,0.0016793476,-0.71463656,1.6357204,0.006321775,-52.346294,4.185399,0.9105895,[-0.451 -0.429 -0.01  -0.34  -0.928],1.5169783,-15.13249882973104,122.99758,3.0517577e-07,0.04185399,0.009105895,23.857689,0.16793476,16115.300132513046,8188534
216,-0.68131554,100,31.713362,52.117958,7.777813,0.8535214,492.19,21600,0.0005259809,0.4445095,3.153245,0.008535215,-20.439476,6.3275886,0.8904752,[-0.457 -0.43  -0.01  -0.338 -0.93 ],1.6543479,-15.225046286421382,159.19354,2.670288e-07,0.06327588,0.008904752,18.548586,0.05259809,16216.788353204727,8237753
217,-0.9771134,100,46.14815,53.919567,8.316561,0.98465455,484.05,21700,0.0011636085,-0.088021874,2.166934,0.009846546,-29.31343,5.4329653,1.0651208,[-0.467 -0.427 -0.013 -0.339 -0.931],1.3503402,-15.787159782067588,134.11815,9.3460085e-07,0.054329652,0.010651208,18.823284,0.11636085,16315.282457351685,8286158
218,-0.8610149,100,35.310043,32.680115,8.381813,1.6404653,486.88,21800,0.0005395008,-0.34262466,2.8320553,0.016404653,-25.830479,12.894346,1.1429762,[-0.466 -0.425 -0.01  -0.335 -0.925],1.1063544,-10.279122153887709,212.34698,1.1062622e-06,0.12894346,0.011429761,24.968912,0.05395008,16416.37310552597,8334846
219,-1.8283639,100,43.39563,42.487965,9.426117,1.2347304,486.96,21900,0.0009052871,-1.0902486,2.3043795,0.012347303,-54.85092,7.9370055,1.0612696,[-0.469 -0.425 -0.008 -0.34  -0.922],1.6852415,-10.478976147799015,125.77247,1.14440915e-07,0.07937005,0.0106126955,23.840815,0.09052871,16516.389590740204,8383542
220,-0.8453578,100,52.871834,59.31987,8.156154,0.78899974,490.67,22000,0.001399497,0.20317185,1.8913662,0.007889997,-25.360725,4.524358,0.9527648,[-0.47  -0.423 -0.005 -0.34  -0.922],1.3657663,-12.366763794647348,96.85465,-2.193451e-07,0.045243576,0.009527648,16.553425,0.13994971,16615.032019376755,8432609
221,-1.5387933,100,66.95775,63.44668,8.260612,0.71333236,487.71,22100,0.00091185374,-0.3017515,1.4934791,0.0071333237,-46.163795,4.665391,0.9397949,[-0.468 -0.424 -0.004 -0.345 -0.923],1.5787767,-6.822474058485348,73.71431,-3.528595e-07,0.046653908,0.009397949,16.707367,0.091185376,16714.68201804161,8481380
222,-1.4947453,100,25.892855,26.635202,9.465718,1.6996917,479.43,22200,0.00019228974,0.103725195,3.8620694,0.016996918,-44.842335,12.3345585,1.0241283,[-0.47  -0.429 -0.003 -0.35  -0.931],3.0412195,-12.808264577164548,665.1458,-8.487701e-07,0.12334558,0.010241283,32.749905,0.019228974,16812.942882299423,8529323
223,-1.7767214,100,78.39488,75.84764,10.235588,0.60629183,480.03,22300,0.0028260264,-1.3818915,1.2755935,0.006062919,-53.301624,3.7861776,1.074417,[-0.477 -0.419 -0.002 -0.347 -0.931],0.6247757,-10.786797260984402,105.46656,-5.0544736e-07,0.037861776,0.0107441675,19.963772,0.28260264,16911.35495877266,8577326
224,-1.7961961,100,85.4944,85.30251,12.410868,0.39508006,466.14,22400,0.0024190724,-1.5413189,1.1696672,0.0039508003,-53.885883,2.4362423,0.95179695,[-4.767e-01 -4.187e-01 -9.184e-05 -3.465e-01 -9.323e-01],0.40128797,-15.855613788934384,116.79549,5.7220458e-08,0.024362423,0.009517968,30.271664,0.24190725,17005.668405532837,8623940
225,-1.069881,100,86.8972,88.398026,8.08939,0.35700244,491.04,22500,0.004779019,-0.868906,1.1507851,0.0035700244,-32.096413,2.362815,0.98543245,[-4.771e-01 -4.194e-01  8.216e-04 -3.453e-01 -9.325e-01],0.2788044,-6.326481907510038,74.80432,-4.4822693e-07,0.02362815,0.009854326,17.122501,0.4779019,17104.71599841118,8673044
226,-0.97596425,100,23.392523,35.66817,8.856521,1.4414064,482.39,22600,0.0003249051,0.65730786,4.2748704,0.014414063,-29.27897,10.484379,1.0732821,[-4.770e-01 -4.181e-01 -7.683e-04 -3.446e-01 -9.319e-01],2.675191,-12.074292882374689,445.40656,1.4781951e-06,0.10484379,0.01073282,19.63513,0.03249051,17201.9255194664,8721283
227,-0.77286804,100,20.825998,31.93051,8.626184,1.59179,491.04,22700,6.947329e-05,1.4049537,4.8016906,0.0159179,-23.186039,9.603429,1.0902157,[-0.474 -0.418  0.004 -0.343 -0.932],3.0985208,-10.801998956894492,242.0665,-1.9073487e-07,0.09603429,0.010902155,19.12951,0.006947329,17302.515229701996,8770387
228,-1.4407644,100,36.03321,31.560669,9.419649,1.4484975,483.55,22800,0.00061908056,0.5417409,2.7752175,0.014484975,-43.222954,10.11086,0.983644,[-4.699e-01 -4.195e-01 -3.971e-04 -3.424e-01 -9.314e-01],2.9419093,-11.889111089874826,288.0533,7.7724457e-07,0.101108596,0.009836439,15.843164,0.061908055,17401.570853948593,8818742
229,-0.8318149,100,0.011081662,1.039812,8.713621,581.88025,495.16,22900,1.2068577e-07,246.9261,9023.917,5.8188024,-24.95442,5848.975,59.645924,[-0.482 -0.427 -0.001 -0.348 -0.934],325.9437,-5.194050341019223,10643140.0,-8.773804e-07,58.48975,0.59645915,18.738544,1.2068577e-05,17500.95416212082,8868258
230,-0.8976706,100,18.11671,20.966969,9.414449,2.3259573,473.02,23000,0.00017566084,2.5813053,5.519766,0.023259573,-26.93014,14.10707,1.1980232,[-0.501 -0.401 -0.009 -0.338 -0.937],4.6903105,-13.17432096802294,707.7349,8.010864e-07,0.1410707,0.011980232,22.49257,0.017566085,17598.237792253494,8915560
231,-1.9109278,100,1.2879541,1.5304765,11.841202,88.54108,472.95,23100,1.1947556e-05,12.220671,77.64252,0.88541085,-57.327816,880.0206,11.038427,[-0.492 -0.403 -0.011 -0.335 -0.935],29.058804,-11.816650940290353,51574.98,-3.6239624e-07,8.800206,0.11038426,20.65105,0.0011947557,17695.10338973999,8962855
232,-1.7482891,100,0.4538304,1.7113276,9.983877,31.736961,483.37,23200,4.595735e-06,42.264664,220.34663,0.3173696,-52.448677,314.29614,4.187744,[-0.493 -0.401 -0.003 -0.338 -0.938],68.21641,-14.29800462639097,408490.6,3.4809113e-07,3.1429613,0.04187744,20.248192,0.0004595735,17794.213540792465,9011192
233,-1.1079676,100,53.458656,64.58226,9.7436075,0.6525404,464.4,23300,0.0013647968,-0.13747072,1.8706044,0.006525404,-33.239014,3.5344439,0.88115764,[-0.479 -0.39   0.005 -0.334 -0.934],1.3778964,-12.696987762519235,117.72473,-4.386902e-07,0.035344437,0.008811575,23.252907,0.13647968,17888.965179681778,9057632
234,-1.3278309,100,55.8433,59.497036,8.300934,0.7684372,480.31,23400,0.0011865173,-0.4336933,1.7907251,0.0076843724,-39.834923,5.0290627,0.93134934,[-0.48  -0.392  0.007 -0.333 -0.938],1.3431832,-8.948019663623388,99.21061,-1.7166138e-07,0.050290626,0.009313493,24.845676,0.11865173,17986.9471719265,9105663
235,-1.0723082,100,3.9226472,4.846898,9.133215,5.2865405,481.24,23500,1.1646914e-05,3.3050284,25.492989,0.0528654,-32.16922,52.5131,1.1931417,[-0.481 -0.4    0.005 -0.339 -0.94 ],8.719171,-14.443948056866843,10832.471,-7.343292e-07,0.525131,0.011931416,25.26333,0.0011646914,18082.917419433594,9153787
236,-1.4889741,100,18.92852,24.160934,9.863498,2.3104947,440.93,23600,0.00022669013,0.5394566,5.2830334,0.023104949,-44.669243,16.588087,1.3041136,[-0.481 -0.392  0.009 -0.342 -0.937],3.9618428,-31.396524854388453,1020.4633,6.1035155e-07,0.16588087,0.013041138,18.821987,0.022669014,18165.207065582275,9197880
