eRenyi2,AvgRet,ESSRenyi,VarVanillaIw,IterType,AvgDiscRet,EpsThisIter,VarRet,VarNormIw,BatchSize,AvgEpLen,Bound,MinVanillaIw,VanillaAvgRet,VarDiscRet,VarJ,AvgVanillaIw,MaxVanillaIw,ESSClassic,MaxNormIw,AvgNormIw,J,MinNormIw
1.0,4999.937529948444,400.0,,2,4999.937529948444,100,0.004899490474638231,5.4391416e-20,400,500.0,4756.9824,1.0,4999.937529948444,0.004899490474638231,0.06988553,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9375,0.0033333334
1.0000012,4999.938436387664,399.99952316341023,1.6589586e-06,1,4999.938436387664,100,0.004302147986016719,1.0368024e-11,400,500.0,4789.5337,0.9933909,4999.938436387664,0.004302147986016719,0.065387584,1.0000225,1.0019281,399.9993744045101,0.0025047637,0.0025,4999.939,0.0024834212
1.0,4999.944660053078,400.0,,2,4999.944660053078,100,0.003089938320785303,3.5044917e-18,400,500.0,4579.134,1.0,4999.944660053078,0.003089938320785303,0.055292305,1.0,1.0,100.0,0.01,0.009999998,4999.9443,0.01
1.0,4999.946090226859,400.0,,2,4999.946090226859,100,0.0033155047362592675,2.179301e-19,400,500.0,4702.3877,1.0,4999.946090226859,0.0033155047362592675,0.057438668,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.946,0.005
1.0,4999.943531346889,400.0,,2,4999.943531346889,100,0.0039315031348475,5.4391416e-20,400,500.0,4756.9883,1.0,4999.943531346889,0.0039315031348475,0.062593274,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9434,0.0033333334
1.0,4999.946146857223,400.0,,1,4999.946146857223,100,0.003721348895913765,5.434597e-20,400,500.0,4789.541,1.0,4999.946146857223,0.003721348895913765,0.060921874,1.0,1.0,400.0,0.0025,0.0024999997,4999.9463,0.0025
1.0,4999.94308624665,400.0,,2,4999.94308624665,100,0.0035370849899143656,3.5044917e-18,400,500.0,4579.1323,1.0,4999.94308624665,0.0035370849899143656,0.059201743,1.0,1.0,100.0,0.01,0.009999998,4999.943,0.01
1.0,4999.942707420072,400.0,,2,4999.942707420072,100,0.0034728256419015563,2.179301e-19,400,500.0,4702.3843,1.0,4999.942707420072,0.0034728256419015563,0.058797058,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9424,0.005
1.0,4999.940316096163,400.0,,2,4999.940316096163,100,0.0035746049944753388,5.4391416e-20,400,500.0,4756.985,1.0,4999.940316096163,0.0035746049944753388,0.05969864,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.94,0.0033333334
1.0,4999.938289562371,400.0,,1,4999.938289562371,100,0.003780764613861953,5.434597e-20,400,500.0,4789.533,1.0,4999.938289562371,0.003780764613861953,0.06142562,1.0,1.0,400.0,0.0025,0.0024999997,4999.9385,0.0025
1.0,4999.946712664648,400.0,,2,4999.946712664648,100,0.002460905766844989,3.5044917e-18,400,500.0,4579.136,1.0,4999.946712664648,0.002460905766844989,0.049367454,1.0,1.0,100.0,0.01,0.009999998,4999.947,0.01
1.0,4999.938140755427,400.0,,2,4999.938140755427,100,0.0038223172039546557,2.179301e-19,400,500.0,4702.38,1.0,4999.938140755427,0.0038223172039546557,0.06166975,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.938,0.005
1.0,4998.308779905277,400.0,,2,4998.308779905277,100,800.4384592447075,5.4391416e-20,400,499.84,4755.354,1.0,4998.308779905277,800.4384592447075,28.244825,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4998.309,0.0033333334
1.0013856,4998.716378651012,399.4465390297005,0.0016286507,1,4998.716378651012,100,600.3280312635716,1.021942e-08,400,499.88,4788.504,0.714332,4998.716378651012,600.3280312635716,17.730318,0.9980238,1.0432073,399.3486746714276,0.0026131824,0.0025,4999.0547,0.001789366
1.0,4999.942167340797,400.0,,2,4999.942167340797,100,0.0031394758249221493,3.5044917e-18,400,500.0,4579.1313,1.0,4999.942167340797,0.0031394758249221493,0.055774692,1.0,1.0,100.0,0.01,0.009999998,4999.942,0.01
1.0,4999.94123078592,400.0,,2,4999.94123078592,100,0.00422862493772406,2.179301e-19,400,500.0,4702.3833,1.0,4999.94123078592,0.00422862493772406,0.064886965,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9414,0.005
1.0,4999.939860437365,400.0,,2,4999.939860437365,100,0.004418960065339379,5.4391416e-20,400,500.0,4756.985,1.0,4999.939860437365,0.004418960065339379,0.06638248,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.94,0.0033333334
1.0,4999.939517522079,400.0,,1,4999.939517522079,100,0.004699126205461985,5.434597e-20,400,500.0,4789.5347,1.0,4999.939517522079,0.004699126205461985,0.06848014,1.0,1.0,400.0,0.0025,0.0024999997,4999.94,0.0025
1.0,4999.955993419534,400.0,,2,4999.955993419534,100,0.0017609284893715898,3.5044917e-18,400,500.0,4579.145,1.0,4999.955993419534,0.0017609284893715898,0.041749444,1.0,1.0,100.0,0.01,0.009999998,4999.9556,0.01
1.0,4999.950851845414,400.0,,2,4999.950851845414,100,0.002185592787528324,2.179301e-19,400,500.0,4702.393,1.0,4999.950851845414,0.002185592787528324,0.046632048,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.951,0.005
1.0,4999.947198387834,400.0,,2,4999.947198387834,100,0.0031826989751170234,5.4391416e-20,400,500.0,4756.9917,1.0,4999.947198387834,0.0031826989751170234,0.056317642,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.947,0.0033333334
1.0000006,4999.947426128788,399.999761581563,8.243585e-07,1,4999.947426128788,100,0.0032020834038152556,5.1520004e-12,400,500.0,4789.543,0.995553,4999.947426128788,0.0032020834038152556,0.056467324,1.0000241,1.001649,399.99967957334735,0.0025040621,0.0025,4999.948,0.0024888224
1.0,4999.955453484499,400.0,,2,4999.955453484499,100,0.002229174341408457,3.5044917e-18,400,500.0,4579.145,1.0,4999.955453484499,0.002229174341408457,0.047002416,1.0,1.0,100.0,0.01,0.009999998,4999.9556,0.01
1.0,4999.945236143881,400.0,,2,4999.945236143881,100,0.006307124326249374,2.179301e-19,400,500.0,4702.387,1.0,4999.945236143881,0.006307124326249374,0.07920704,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9453,0.005
1.0,4999.943916719761,400.0,,2,4999.943916719761,100,0.006533770713419175,5.4391416e-20,400,500.0,4756.989,1.0,4999.943916719761,0.006533770713419175,0.08068808,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.944,0.0033333334
1.0222595,4988.515147067363,391.29008852599793,0.024689179,1,4988.515147067363,100,52217.541865706764,1.5624758e-07,400,498.86,4783.7793,0.26716653,4988.515147067363,52217.541865706764,68.67841,0.9937718,1.2173212,390.26790151264424,0.0030623758,0.0025,4996.5137,0.00067210227
1.0,4999.9398488975,400.0,,2,4999.9398488975,100,0.00509549323391543,3.5044917e-18,400,500.0,4579.1294,1.0,4999.9398488975,0.00509549323391543,0.07100879,1.0,1.0,100.0,0.01,0.009999998,4999.94,0.01
1.0,4999.9469101784225,400.0,,2,4999.9469101784225,100,0.0039072686091115895,2.179301e-19,400,500.0,4702.389,1.0,4999.9469101784225,0.0039072686091115895,0.062345006,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9473,0.005
1.0,4999.9465360510385,400.0,,2,4999.9465360510385,100,0.0036075051269227145,5.4391416e-20,400,500.0,4756.9917,1.0,4999.9465360510385,0.0036075051269227145,0.059963994,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.947,0.0033333334
1.0,4999.945474811611,400.0,4.934055e-08,1,4999.945474811611,100,0.0034851794926836575,3.08368e-13,400,500.0,4789.5405,0.9993206,4999.945474811611,0.0034851794926836575,0.05895287,1.0000136,1.0005201,399.9999542242584,0.0025012663,0.0025,4999.946,0.0024982677
1.0,4999.942548869879,400.0,,2,4999.942548869879,100,0.005397287169909909,3.5044917e-18,400,500.0,4579.132,1.0,4999.942548869879,0.005397287169909909,0.073104195,1.0,1.0,100.0,0.01,0.009999998,4999.9424,0.01
1.0,4999.9444424924595,400.0,,2,4999.9444424924595,100,0.0040320163788365535,2.179301e-19,400,500.0,4702.386,1.0,4999.9444424924595,0.0040320163788365535,0.06334192,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9443,0.005
1.0,4999.942811809403,400.0,,2,4999.942811809403,100,0.0037594690440032105,5.4391416e-20,400,500.0,4756.9883,1.0,4999.942811809403,0.0037594690440032105,0.06122096,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9434,0.0033333334
1.0,4999.94374112607,400.0,4.5163464e-08,1,4999.94374112607,100,0.0035404422055664696,2.8228431e-13,400,500.0,4789.539,0.9994262,4999.94374112607,0.0035404422055664696,0.059449073,0.999978,1.0008075,399.99996948175306,0.0025020738,0.0025,4999.9443,0.0024986204
1.0,4974.528664308568,400.0,,2,4974.528664308568,100,64584.95903959437,3.5044917e-18,400,497.47,4553.718,1.0,4974.528664308568,64584.95903959437,252.86185,1.0,1.0,100.0,0.01,0.009999998,4974.5283,0.01
1.0,4987.234861306863,400.0,,2,4987.234861306863,100,32292.46658151138,2.179301e-19,400,498.735,4689.677,1.0,4987.234861306863,32292.46658151138,179.25122,1.0,1.0,200.00000010221265,0.005,0.0049999994,4987.235,0.005
1.0,4991.468089828219,400.0,,2,4991.468089828219,100,21528.27223599478,5.4391416e-20,400,499.1566666666667,4748.5127,1.0,4991.468089828219,21528.27223599478,146.48042,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4991.468,0.0033333334
1.0122921,4993.587348013673,395.14284617419173,0.014568482,1,4993.587348013673,100,16146.223702010908,9.174441e-08,400,499.3675,4785.9673,0.3577423,4993.587348013673,16146.223702010908,45.646805,0.99622476,1.1454645,394.22757732172744,0.0028745134,0.0025,4997.6616,0.00089774496
1.0,4999.947915389635,400.0,,2,4999.947915389635,100,0.0027410573781267993,3.5044917e-18,400,500.0,4579.137,1.0,4999.947915389635,0.0027410573781267993,0.05209119,1.0,1.0,100.0,0.01,0.009999998,4999.9478,0.01
1.0,4999.9435482517265,400.0,,2,4999.9435482517265,100,0.003053475272673877,2.179301e-19,400,500.0,4702.3853,1.0,4999.9435482517265,0.003053475272673877,0.055115428,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9434,0.005
1.0,4999.9459533714025,400.0,,2,4999.9459533714025,100,0.002794078613454443,5.4391416e-20,400,500.0,4756.991,1.0,4999.9459533714025,0.002794078613454443,0.05276917,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9463,0.0033333334
1.0,4999.94620155524,400.0,,1,4999.94620155524,100,0.00306705564677815,5.434597e-20,400,500.0,4789.541,1.0,4999.94620155524,0.00306705564677815,0.055311188,1.0,1.0,400.0,0.0025,0.0024999997,4999.9463,0.0025
1.0,4999.947641941367,400.0,,2,4999.947641941367,100,0.002555756485365789,3.5044917e-18,400,500.0,4579.1367,1.0,4999.947641941367,0.002555756485365789,0.05030584,1.0,1.0,100.0,0.01,0.009999998,4999.9473,0.01
1.0,4999.943008098388,400.0,,2,4999.943008098388,100,0.002743282549749759,2.179301e-19,400,500.0,4702.3843,1.0,4999.943008098388,0.002743282549749759,0.05224632,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9424,0.005
1.0,4999.943696403672,400.0,,2,4999.943696403672,100,0.002557776391226939,5.4391416e-20,400,500.0,4756.9893,1.0,4999.943696403672,0.002557776391226939,0.0504872,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9443,0.0033333334
1.0000005,4999.943489858437,399.99980926522767,5.861247e-07,1,4999.943489858437,100,0.0028060525546025105,3.6632776e-12,400,500.0,4789.539,0.9975813,4999.943489858437,0.0028060525546025105,0.05288465,0.9999991,1.0021888,399.9997253416869,0.0025054743,0.0025,4999.9443,0.0024939554
1.0,4999.94804722461,400.0,,2,4999.94804722461,100,0.00310537013966001,3.5044917e-18,400,500.0,4579.1377,1.0,4999.94804722461,0.00310537013966001,0.055425987,1.0,1.0,100.0,0.01,0.009999998,4999.948,0.01
1.0,4999.942115925426,400.0,,2,4999.942115925426,100,0.0028114360744505166,2.179301e-19,400,500.0,4702.3843,1.0,4999.942115925426,0.0028114360744505166,0.05286807,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9424,0.005
1.0,4999.944858004274,400.0,,2,4999.944858004274,100,0.0026601882932311533,5.4391416e-20,400,500.0,4756.99,1.0,4999.944858004274,0.0026601882932311533,0.051472325,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9453,0.0033333334
1.0,4999.944428285006,400.0,,1,4999.944428285006,100,0.0026179240117331147,5.434597e-20,400,500.0,4789.5396,1.0,4999.944428285006,0.0026179240117331147,0.051089466,1.0,1.0,400.0,0.0025,0.0024999997,4999.945,0.0025
1.0,4999.938425608522,400.0,,2,4999.938425608522,100,0.0031838684322182515,3.5044917e-18,400,500.0,4579.1274,1.0,4999.938425608522,0.0031838684322182515,0.05613281,1.0,1.0,100.0,0.01,0.009999998,4999.938,0.01
1.0,4999.937362599166,400.0,,2,4999.937362599166,100,0.004049723050356297,2.179301e-19,400,500.0,4702.3794,1.0,4999.937362599166,0.004049723050356297,0.06347709,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9375,0.005
1.0,4999.940168067082,400.0,,2,4999.940168067082,100,0.0036147879514951053,5.4391416e-20,400,500.0,4756.986,1.0,4999.940168067082,0.0036147879514951053,0.060024403,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.941,0.0033333334
1.0000005,4999.939782037238,399.99980926522767,5.490145e-07,1,4999.939782037238,100,0.003456180202107138,3.4306876e-12,400,500.0,4789.535,0.99671584,4999.939782037238,0.003456180202107138,0.05867293,1.000093,1.0019308,399.99978639690426,0.0025045942,0.0025,4999.9404,0.002491558
1.0,4999.945201038614,400.0,,2,4999.945201038614,100,0.0036966186411241135,3.5044917e-18,400,500.0,4579.1343,1.0,4999.945201038614,0.0036966186411241135,0.060501378,1.0,1.0,100.0,0.01,0.009999998,4999.945,0.01
1.0,4999.948913156669,400.0,,2,4999.948913156669,100,0.0031055401834769623,2.179301e-19,400,500.0,4702.3906,1.0,4999.948913156669,0.0031055401834769623,0.05560592,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9487,0.005
1.0,4999.946822340054,400.0,,2,4999.946822340054,100,0.002930041337982052,5.4391416e-20,400,500.0,4756.9927,1.0,4999.946822340054,0.002930041337982052,0.05405987,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9478,0.0033333334
1.0,4999.946514552926,400.0,7.0355273e-09,1,4999.946514552926,100,0.002962200549947594,4.3969667e-14,400,500.0,4789.542,0.99981856,4999.946514552926,0.002962200549947594,0.054371085,0.9999989,1.0003096,399.9999847411951,0.0025007767,0.0025,4999.9473,0.0024995492
1.0,4999.937501052853,400.0,,2,4999.937501052853,100,0.003153252087345582,3.5044917e-18,400,500.0,4579.127,1.0,4999.937501052853,0.003153252087345582,0.055862892,1.0,1.0,100.0,0.01,0.009999998,4999.9375,0.01
1.0,4999.938946745102,400.0,,2,4999.938946745102,100,0.0031146473804084685,2.179301e-19,400,500.0,4702.381,1.0,4999.938946745102,0.0031146473804084685,0.05566025,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.939,0.005
1.0,4999.943901011367,400.0,,2,4999.943901011367,100,0.002626928599337218,5.4391416e-20,400,500.0,4756.989,1.0,4999.943901011367,0.002626928599337218,0.051160544,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.944,0.0033333334
1.0007399,4999.144668772932,399.7042460137597,0.00090265344,1,4999.144668772932,100,255.9995715206303,5.643572e-09,400,499.9225,4788.8315,0.7883782,4999.144668772932,255.9995715206303,12.607194,0.9998239,1.0362458,399.639965555542,0.0025910707,0.0025,4999.3145,0.0019712925
1.0,4999.951428663504,400.0,,2,4999.951428663504,100,0.002644555450093312,3.5044917e-18,400,500.0,4579.1406,1.0,4999.951428663504,0.002644555450093312,0.051159132,1.0,1.0,100.0,0.01,0.009999998,4999.951,0.01
1.0,4999.944634369363,400.0,,2,4999.944634369363,100,0.003157744363456927,2.179301e-19,400,500.0,4702.386,1.0,4999.944634369363,0.003157744363456927,0.056056377,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9443,0.005
1.0,4999.945095363105,400.0,,2,4999.945095363105,100,0.002998412413041254,5.4391416e-20,400,500.0,4756.99,1.0,4999.945095363105,0.002998412413041254,0.05466425,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9453,0.0033333334
1.0,4999.9458606121225,400.0,,1,4999.9458606121225,100,0.0030498932266094852,5.434597e-20,400,500.0,4789.541,1.0,4999.9458606121225,0.0030498932266094852,0.0551508,1.0,1.0,400.0,0.0025,0.0024999997,4999.9463,0.0025
1.0,4999.937470747089,400.0,,2,4999.937470747089,100,0.003913535042823321,3.5044917e-18,400,500.0,4579.1265,1.0,4999.937470747089,0.003913535042823321,0.062231284,1.0,1.0,100.0,0.01,0.009999998,4999.937,0.01
1.0,4999.943170344668,400.0,,2,4999.943170344668,100,0.003436888907268952,2.179301e-19,400,500.0,4702.3853,1.0,4999.943170344668,0.003436888907268952,0.058472082,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9434,0.005
1.0,4999.9440530841675,400.0,,2,4999.9440530841675,100,0.003458747183126647,5.4391416e-20,400,500.0,4756.989,1.0,4999.9440530841675,0.003458747183126647,0.058706325,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.944,0.0033333334
1.0000004,4999.944354621032,399.9998569489037,4.2398423e-07,1,4999.944354621032,100,0.0034938579460920068,2.6499146e-12,400,500.0,4789.54,0.99595094,4999.944354621032,0.0034938579460920068,0.05899459,0.9999987,1.0010009,399.9998016355587,0.0025025054,0.0025,4999.9453,0.0024898807
1.0,4999.950016475454,400.0,,2,4999.950016475454,100,0.002361697957587955,3.5044917e-18,400,500.0,4579.139,1.0,4999.950016475454,0.002361697957587955,0.048363835,1.0,1.0,100.0,0.01,0.009999998,4999.9497,0.01
1.0,4999.948110718591,400.0,,2,4999.948110718591,100,0.002789081689715552,2.179301e-19,400,500.0,4702.39,1.0,4999.948110718591,0.002789081689715552,0.05267551,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.948,0.005
1.0,4999.947106924009,400.0,,2,4999.947106924009,100,0.0030754926932984525,5.4391416e-20,400,500.0,4756.992,1.0,4999.947106924009,0.0030754926932984525,0.055366125,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9473,0.0033333334
1.0,4999.949285887846,400.0,,1,4999.949285887846,100,0.0029119194666772878,5.434597e-20,400,500.0,4789.5444,1.0,4999.949285887846,0.0029119194666772878,0.053895906,1.0,1.0,400.0,0.0025,0.0024999997,4999.9497,0.0025
1.0,4999.950846809356,400.0,,2,4999.950846809356,100,0.002202075607107379,3.5044917e-18,400,500.0,4579.1406,1.0,4999.950846809356,0.002202075607107379,0.046686094,1.0,1.0,100.0,0.01,0.009999998,4999.951,0.01
1.0,4999.951454975448,400.0,,2,4999.951454975448,100,0.0026521980431269184,2.179301e-19,400,500.0,4702.393,1.0,4999.951454975448,0.0026521980431269184,0.05136853,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.951,0.005
1.0,4999.949817088468,400.0,,2,4999.949817088468,100,0.0027806990402790446,5.4391416e-20,400,500.0,4756.9946,1.0,4999.949817088468,0.0027806990402790446,0.052637264,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.9497,0.0033333334
1.0,4999.94881766123,400.0,,1,4999.94881766123,100,0.0028669718213181357,5.434597e-20,400,500.0,4789.544,1.0,4999.94881766123,0.0028669718213181357,0.05347371,1.0,1.0,400.0,0.0025,0.0024999997,4999.949,0.0025
1.0,4999.939967110985,400.0,,2,4999.939967110985,100,0.0032278926930052413,3.5044917e-18,400,500.0,4579.1294,1.0,4999.939967110985,0.0032278926930052413,0.056513425,1.0,1.0,100.0,0.01,0.009999998,4999.94,0.01
1.0,4999.941817055902,400.0,,2,4999.941817055902,100,0.003085222753221066,2.179301e-19,400,500.0,4702.3833,1.0,4999.941817055902,0.003085222753221066,0.055415604,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9414,0.005
1.0,4999.942930719359,400.0,,2,4999.942930719359,100,0.003272612293861344,5.4391416e-20,400,500.0,4756.988,1.0,4999.942930719359,0.003272612293861344,0.057127547,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.943,0.0033333334
1.0000015,4999.938986523569,399.999380112655,2.0940486e-06,1,4999.938986523569,100,0.0039374900223537925,1.3090295e-11,400,500.0,4789.534,0.9924699,4999.938986523569,0.0039374900223537925,0.06259795,0.9999063,1.0019814,399.9992064698043,0.002505188,0.0025,4999.9395,0.0024814073
1.0,4999.950126343304,400.0,,2,4999.950126343304,100,0.0032996113936781704,3.5044917e-18,400,500.0,4579.1396,1.0,4999.950126343304,0.0032996113936781704,0.057164825,1.0,1.0,100.0,0.01,0.009999998,4999.95,0.01
1.0,4999.943748204323,400.0,,2,4999.943748204323,100,0.0033338014671021625,2.179301e-19,400,500.0,4702.3853,1.0,4999.943748204323,0.0033338014671021625,0.057594433,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9434,0.005
1.0,4999.946487681259,400.0,,2,4999.946487681259,100,0.0031690313284293494,5.4391416e-20,400,500.0,4756.9917,1.0,4999.946487681259,0.0031690313284293494,0.05620408,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.947,0.0033333334
1.0000018,4999.945555668882,399.9992847455417,2.3366713e-06,1,4999.945555668882,100,0.0032418903479462767,1.4602736e-11,400,500.0,4789.541,0.99304557,4999.945555668882,0.0032418903479462767,0.05678327,1.0000507,1.0043169,399.9990234887573,0.0025106652,0.0025000004,4999.9463,0.002482488
1.0,4999.939026791875,400.0,,2,4999.939026791875,100,0.0025463104226124875,3.5044917e-18,400,500.0,4579.129,1.0,4999.939026791875,0.0025463104226124875,0.050215088,1.0,1.0,100.0,0.01,0.009999998,4999.9395,0.01
1.0,4999.934610400833,400.0,,2,4999.934610400833,100,0.005887821099349148,2.179301e-19,400,500.0,4702.3765,1.0,4999.934610400833,0.005887821099349148,0.076528445,1.0,1.0,200.00000010221265,0.005,0.0049999994,4999.9346,0.005
1.0,4999.939337222383,400.0,,2,4999.939337222383,100,0.004842780090619299,5.4391416e-20,400,500.0,4756.985,1.0,4999.939337222383,0.004842780090619299,0.06946155,1.0,1.0,299.999969473632,0.0033333334,0.0033333336,4999.94,0.0033333334
1.0000019,4999.941081001123,399.99923706200207,5.045838e-09,1,4999.941081001123,100,0.004291967229938127,3.1537642e-14,400,500.0,4789.5366,0.9994262,4999.941081001123,0.004291967229938127,0.065411076,1.0000026,1.0001005,399.9999237062693,0.0025002446,0.0025,4999.942,0.0024985587
1.0,4999.942883530492,400.0,,2,4999.942883530492,100,0.0037933698496433305,3.5044917e-18,400,500.0,4579.132,1.0,4999.942883530492,0.0037933698496433305,0.061269917,1.0,1.0,100.0,0.01,0.009999998,4999.9424,0.01
