AvgNormIw,ESSRenyi,MaxNormIw,eRenyi2,VarVanillaIw,MinVanillaIw,VarDiscRet,Bound,AvgEpLen,BatchSize,AvgVanillaIw,VarJ,ESSClassic,AvgRet,MaxVanillaIw,VarNormIw,AvgDiscRet,J,VarRet,MinNormIw
0.009999998,100.0,0.01,1.0,,1.0,111.10366627523328,-0.88649386,200.0,100,1.0,10.487737,100.0,-15.372685021251716,1.0,3.5044917e-18,-3.019806626980426e-16,-7.4505806e-08,111.10366627523328,0.01
0.009999998,100.0,0.01,1.0,,1.0,114.41796430893926,-0.89961904,200.0,100,1.0,10.643016,100.0,-13.612573154156612,1.0,3.5044917e-18,1.794120407794253e-15,2.9802322e-08,114.41796430893926,0.01
0.009999998,100.0,0.01,1.0,,1.0,109.26391394424158,-0.87912357,200.0,100,1.0,10.400542,100.0,-14.847398243902767,1.0,3.5044917e-18,-2.895461648222408e-15,1.1175871e-07,109.26391394424158,0.01
0.009999998,100.0,0.01,1.0,,1.0,121.59354977265454,-0.92739934,200.0,100,1.0,10.971673,100.0,-16.22999817240899,1.0,3.5044917e-18,-2.7000623958883807e-15,-2.9802322e-08,121.59354977265454,0.01
0.009999998,100.0,0.01,1.0,,1.0,109.1938466091717,-0.87884176,200.0,100,1.0,10.397206,100.0,-16.825623704639778,1.0,3.5044917e-18,-2.7000623958883807e-15,-5.9604645e-08,109.1938466091717,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.1295332804935,-0.90241194,200.0,100,1.0,10.676058,100.0,-16.51583152219964,1.0,3.5044917e-18,9.769962616701378e-16,3.7252903e-08,115.12953328049348,0.01
0.009999998,100.0,0.01,1.0,,1.0,116.12212073067073,-0.9062937,200.0,100,1.0,10.721982,100.0,-13.842913916184274,1.0,3.5044917e-18,-9.592326932761353e-16,-2.9802322e-08,116.12212073067073,0.01
0.009999998,100.0,0.01,1.0,,1.0,111.04063846734606,-0.88624215,200.0,100,1.0,10.484762,100.0,-15.971874448910523,1.0,3.5044917e-18,-2.8244073746463984e-15,2.9802322e-08,111.04063846734606,0.01
0.009999998,100.0,0.01,1.0,,1.0,105.40729716905851,-0.86346924,200.0,100,1.0,10.2153425,100.0,-16.337114107916246,1.0,3.5044917e-18,4.973799150320702e-16,-7.450581e-09,105.40729716905851,0.01
0.009999998,100.0,0.01,1.0,,1.0,131.91077080144066,-0.96594334,200.0,100,1.0,11.4276705,100.0,-14.719465851712721,1.0,3.5044917e-18,1.865174681370263e-15,1.3411045e-07,131.91077080144063,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.95718022920543,-0.9056501,200.0,100,1.0,10.714365,100.0,-13.512714981511982,1.0,3.5044917e-18,-4.263256414560601e-16,-8.940697e-08,115.95718022920543,0.01
0.009999998,100.0,0.01,1.0,,1.0,114.1083573459017,-0.89840114,200.0,100,1.0,10.628607,100.0,-15.55680473565616,1.0,3.5044917e-18,-9.237055564881303e-16,3.7252903e-08,114.10835734590165,0.01
0.009999998,100.0,0.01,1.0,,1.0,122.43521135154923,-0.9306035,200.0,100,1.0,11.009581,100.0,-14.518072700484588,1.0,3.5044917e-18,6.750155989720952e-16,1.4901161e-08,122.43521135154923,0.01
0.009999998,100.0,0.01,1.0,,1.0,112.42562128057776,-0.89175224,200.0,100,1.0,10.549946,100.0,-14.549727005979161,1.0,3.5044917e-18,-8.881784197001252e-16,-2.8312206e-07,112.42562128057776,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.08906665396658,-0.8943794,200.0,100,1.0,10.581029,100.0,-16.38716273090227,1.0,3.5044917e-18,1.3145040611561853e-15,1.4156103e-07,113.08906665396658,0.01
0.009999998,100.0,0.01,1.0,,1.0,129.112564826939,-0.9556431,200.0,100,1.0,11.305814,100.0,-15.634429241099554,1.0,3.5044917e-18,2.9132252166164106e-15,-1.1920929e-07,129.112564826939,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.07260542160523,-0.91387373,200.0,100,1.0,10.811655,100.0,-14.346122211076032,1.0,3.5044917e-18,-2.5579538487363606e-15,4.4703484e-08,118.07260542160525,0.01
0.009999998,100.0,0.01,1.0,,1.0,102.98146395570022,-0.85347563,200.0,100,1.0,10.097111,100.0,-16.106411974548994,1.0,3.5044917e-18,1.0658141036401502e-16,-1.4901161e-08,102.98146395570022,0.01
0.009999998,100.0,0.01,1.0,,1.0,122.617682242695,-0.9312965,200.0,100,1.0,11.017781,100.0,-15.57232977859446,1.0,3.5044917e-18,1.936228954946273e-15,2.9802322e-08,122.617682242695,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.62721435548006,-0.9160173,200.0,100,1.0,10.837017,100.0,-13.288684990917478,1.0,3.5044917e-18,2.9487523534044156e-15,1.4901161e-08,118.62721435548005,0.01
0.009999998,100.0,0.01,1.0,,1.0,114.93556416392933,-0.90165144,200.0,100,1.0,10.667062,100.0,-16.054455649424245,1.0,3.5044917e-18,-6.039613253960852e-16,-8.940697e-08,114.93556416392933,0.01
0.009999998,100.0,0.01,1.0,,1.0,116.14651017187373,-0.90638906,200.0,100,1.0,10.723108,100.0,-16.1895852743009,1.0,3.5044917e-18,2.0250467969162854e-15,4.4703484e-08,116.14651017187374,0.01
0.009999998,100.0,0.01,1.0,,1.0,120.56033774685991,-0.9234508,200.0,100,1.0,10.924959,100.0,-16.34408484252966,1.0,3.5044917e-18,6.750155989720952e-16,2.2351742e-07,120.56033774685991,0.01
0.009999998,100.0,0.01,1.0,,1.0,103.17096258283404,-0.85426056,200.0,100,1.0,10.106396,100.0,-13.74355818297405,1.0,3.5044917e-18,-1.0658141036401502e-16,7.4505806e-08,103.17096258283404,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.89264075689223,-0.90539783,200.0,100,1.0,10.711382,100.0,-15.22960780276578,1.0,3.5044917e-18,9.059419880941278e-16,1.4901161e-07,115.89264075689223,0.01
