AvgNormIw,eRenyi2,Bound,IterType,AvgDiscRet,VarDiscRet,VarRet,MinNormIw,Delta,ESSClassic,VarVanillaIw,J,ESSRenyi,AvgEpLen,VanillaAvgRet,MaxVanillaIw,VarNormIw,AvgRet,VarJ,BatchSize,EpsThisIter,MaxNormIw,MinVanillaIw,AvgVanillaIw
0.005,1.05093,-101.213,1,-84.8239824128,7243.81391967,7243.81391967,0.00309778,0.6,189.013651064,0.06232,-76.5234,190.308513159,116.46,-84.8239824128,2.37549,1.46041e-06,-84.8239824128,63.343,200,100,0.0114994,0.639921,1.03287
0.01,1.0,-106.095,2,-72.0356382675,2550.43075387,2550.43075387,0.01,0.6,100.0,,-72.0356,200.0,102.27,-72.0356382675,1.0,3.50449e-18,-72.0356382675,50.2486,200,100,0.01,1.0,1.0
0.005,1.06267,-93.1923,1,-67.6660366103,1371.75965196,1371.75965196,0.00164269,0.6,189.77866035,0.0574481,-68.3656,188.205625994,97.03,-67.6660366103,1.7094,1.35325e-06,-67.6660366103,34.865,200,100,0.00829653,0.338458,1.03019
0.01,1.0,-102.775,2,-68.716019844,2593.86350852,2593.86350852,0.01,0.6,100.0,,-68.716,200.0,97.34,-68.716019844,1.0,3.50449e-18,-68.716019844,50.6747,200,100,0.01,1.0,1.0
0.005,1.25245,-98.9046,1,-85.2762918243,7234.09201324,7234.09201324,0.00127521,0.6,110.18284974,0.836193,-71.9518,159.686847625,117.49,-85.2762918243,11.7432,2.04815e-05,-85.2762918243,59.0094,200,100,0.0581186,0.257665,1.01028
0.01,1.0,-104.496,2,-70.4370815106,2567.18534736,2567.18534736,0.01,0.6,100.0,,-70.4371,200.0,100.11,-70.4370815106,1.0,3.50449e-18,-70.4370815106,50.4134,200,100,0.01,1.0,1.0
0.005,1.02946,-95.4586,1,-73.0938664217,3827.25096554,3827.25096554,0.00428549,0.6,194.463882584,0.0285185,-71.023,194.276709838,102.57,-73.0938664217,2.1404,7.15301e-07,-73.0938664217,53.1139,200,100,0.0107195,0.855695,0.998364
0.01,1.0,-106.377,2,-72.3192107186,2610.82064726,2610.82064726,0.01,0.6,100.0,,-72.3192,200.0,102.74,-72.3192107186,1.0,3.50449e-18,-72.3192107186,50.8401,200,100,0.01,1.0,1.0
0.005,1.02988,-96.6448,1,-73.7217332077,3783.84519753,3783.84519753,0.00258812,0.6,194.453726749,0.0290259,-72.2041,194.19649673,103.41,-73.7217332077,1.55592,7.16657e-07,-73.7217332077,52.1766,200,100,0.00773124,0.520861,1.00625
0.01,1.0,-116.15,2,-82.0902013001,6120.44734518,6120.44734518,0.01,0.6,100.0,,-82.0902,200.0,113.5,-82.0902013001,1.0,3.50449e-18,-82.0902013001,77.8411,200,100,0.01,1.0,1.0
0.005,1.12882,-100.959,1,-75.2085974213,3778.78971957,3778.78971957,0.00138618,0.6,173.55269005,0.150253,-75.3708,177.175913341,105.62,-75.2085974213,2.97644,3.82884e-06,-75.2085974213,59.3061,200,100,0.0150252,0.274598,0.990484
0.01,1.0,-112.418,2,-78.3582380788,4930.11244263,4930.11244263,0.01,0.6,100.0,,-78.3582,200.0,108.89,-78.3582380788,1.0,3.50449e-18,-78.3582380788,69.8628,200,100,0.01,1.0,1.0
0.005,1.06891,-96.5036,1,-68.3425656343,1363.97785929,1363.97785929,0.00146439,0.6,186.031292767,0.0736823,-71.6039,187.10619905,97.8,-68.3425656343,1.37197,1.88662e-06,-68.3425656343,50.7478,200,100,0.00694232,0.289398,0.988118
0.01,1.0,-108.139,2,-74.0804050447,3788.27126566,3788.27126566,0.01,0.6,100.0,,-74.0804,200.0,104.06,-74.0804050447,1.0,3.50449e-18,-74.0804050447,61.2404,200,100,0.01,1.0,1.0
0.005,1.075,-102.412,1,-84.5440782468,7250.16110383,7250.16110383,0.00232253,0.6,186.615471336,0.072174,-77.4412,186.046420851,116.13,-84.5440782468,2.6708,1.80206e-06,-84.5440782468,67.131,200,100,0.0133455,0.464802,1.00064
0.01,1.0,-114.668,2,-80.6084579167,6127.36575677,6127.36575677,0.01,0.6,100.0,,-80.6085,200.0,111.69,-80.6084579167,1.0,3.50449e-18,-80.6084579167,77.8851,200,100,0.01,1.0,1.0
0.005,1.31589,-96.4622,1,-71.1221698445,2591.6507399,2591.6507399,3.29028e-05,0.6,152.322738203,0.326133,-68.8354,151.988792635,101.0,-71.1221698445,2.13476,7.86436e-06,-71.1221698445,32.986,200,100,0.0104829,0.00670036,1.01821
0.01,1.0,-110.768,2,-76.7092005326,4999.78852623,4999.78852623,0.01,0.6,100.0,,-76.7092,200.0,107.13,-76.7092005326,1.0,3.50449e-18,-76.7092005326,70.3547,200,100,0.01,1.0,1.0
0.005,1.08672,-105.035,1,-87.7241200908,8353.77580406,8353.77580406,0.00279653,0.6,187.878590554,0.0614046,-79.9282,184.040028657,119.57,-87.7241200908,1.97255,1.62103e-06,-87.7241200908,72.7216,200,100,0.010135,0.544283,0.973139
0.01,1.0,-118.781,2,-84.7219327028,7244.81462663,7244.81462663,0.01,0.6,100.0,,-84.7219,200.0,116.6,-84.7219327028,1.0,3.50449e-18,-84.7219327028,84.6898,200,100,0.01,1.0,1.0
0.005,1.25198,-99.6579,1,-69.5109754759,2592.66661983,2592.66661983,3.19468e-06,0.6,154.056802048,0.266013,-72.7103,159.747363041,98.53,-69.5109754759,2.1008,7.49303e-06,-69.5109754759,60.4296,200,100,0.0111497,0.000601936,0.942091
0.01,1.0,-123.798,2,-89.7381658123,9503.09516508,9503.09516508,0.01,0.6,100.0,,-89.7382,200.0,121.75,-89.7381658123,1.0,3.50449e-18,-89.7381658123,96.9952,200,100,0.01,1.0,1.0
0.005,1.10815,-103.228,1,-73.5584678668,3792.80570183,3792.80570183,0.000860868,0.6,183.516539708,0.0885367,-77.8759,180.481602237,103.46,-73.5584678668,2.13455,2.25679e-06,-73.5584678668,70.8212,200,100,0.0107768,0.170511,0.990344
0.01,1.0,-116.062,2,-82.0023183385,7345.64734905,7345.64734905,0.01,0.6,100.0,,-82.0023,200.0,112.56,-82.0023183385,1.0,3.50449e-18,-82.0023183385,85.2771,200,100,0.01,1.0,1.0
0.005,1.19293,-111.3,1,-95.6007321596,10457.3258324,10457.3258324,0.000502417,0.6,163.349692555,0.233628,-84.9953,167.654885408,128.77,-95.6007321596,4.53546,5.63736e-06,-95.6007321596,88.3107,200,100,0.0222791,0.10228,1.01788
0.01,1.0,-121.869,2,-87.8097688353,8357.27881607,8357.27881607,0.01,0.6,100.0,,-87.8098,200.0,120.26,-87.8097688353,1.0,3.50449e-18,-87.8097688353,90.9599,200,100,0.01,1.0,1.0
0.005,1.04738,-101.281,1,-68.0601684037,1376.93459683,1376.93459683,0.00266001,0.6,192.842924807,0.0374194,-76.6339,190.953211545,97.95,-68.0601684037,2.09312,9.325e-07,-68.0601684037,63.7895,200,100,0.0104489,0.532852,1.0016
0.01,1.0,-100.616,2,-66.5647458807,1373.44857234,1373.44857234,0.01,0.6,100.0,,-66.5647,200.0,95.5,-66.5647458807,1.0,3.50449e-18,-66.5647458807,36.8743,200,100,0.01,1.0,1.0
0.005,1.04773,-94.5679,1,-75.6902823611,4992.70019361,4992.70019361,0.00147592,0.6,191.190301553,0.0440021,-69.9162,190.889748452,105.77,-75.6902823611,1.27094,1.15775e-06,-75.6902823611,51.1953,200,100,0.00651923,0.287734,0.974764
0.01,1.0,-102.5,2,-68.4416084306,2604.7964799,2604.7964799,0.01,0.6,100.0,,-68.4416,200.0,97.01,-68.4416084306,1.0,3.50449e-18,-68.4416084306,50.7814,200,100,0.01,1.0,1.0
0.005,1.15666,-99.877,1,-88.8611917345,8318.10977842,8318.10977842,0.000542082,0.6,174.464912065,0.143414,-73.9755,172.911095036,121.44,-88.8611917345,2.34913,3.67744e-06,-88.8611917345,58.4355,200,100,0.0118956,0.10705,0.987399
0.01,1.0,-103.717,2,-69.6594563796,2605.19244102,2605.19244102,0.01,0.6,100.0,,-69.6595,200.0,99.01,-69.6594563796,1.0,3.50449e-18,-69.6594563796,50.7852,200,100,0.01,1.0,1.0
0.005,1.12446,-93.4643,1,-73.7934142022,3791.70996768,3791.70996768,0.000245313,0.6,175.621349639,0.131204,-67.9274,177.863475505,103.49,-73.7934142022,1.98643,3.48779e-06,-73.7934142022,45.7892,200,100,0.0102418,0.0475794,0.969769
0.01,1.0,-126.745,2,-92.6850311825,9350.78485677,9350.78485677,0.01,0.6,100.0,,-92.685,200.0,126.52,-92.6850311825,1.0,3.50449e-18,-92.6850311825,96.2147,200,100,0.01,1.0,1.0
0.005,1.42083,-104.032,1,-74.5041491441,3795.82559737,3795.82559737,2.63901e-05,0.6,147.250984695,0.397252,-75.3245,140.76325305,104.88,-74.5041491441,2.59606,9.00065e-06,-74.5041491441,65.9143,200,100,0.0123571,0.00554417,1.05043
0.01,1.0,-116.18,2,-82.1212704819,6072.58466948,6072.58466948,0.01,0.6,100.0,,-82.1213,200.0,113.68,-82.1212704819,1.0,3.50449e-18,-82.1212704819,77.5362,200,100,0.01,1.0,1.0
0.005,1.02999,-101.351,1,-73.5571748763,3781.73710169,3781.73710169,0.00281759,0.6,196.328152411,0.0183071,-76.9086,194.176156026,103.42,-73.5571748763,1.54082,4.69912e-07,-73.5571748763,66.41,200,100,0.0078064,0.556134,0.986897
0.01,1.0,-115.467,2,-81.4077768731,6117.46016688,6117.46016688,0.01,0.6,100.0,,-81.4078,200.0,112.47,-81.4077768731,1.0,3.50449e-18,-81.4077768731,77.8221,200,100,0.01,1.0,1.0
0.005,1.47527,-98.6757,1,-73.3106644107,3790.36380477,3790.36380477,6.51188e-08,0.6,142.292126395,0.470025,-69.4233,135.568072768,103.2,-73.3106644107,1.99267,1.01899e-05,-73.3106644107,41.5283,200,100,0.00927811,1.39856e-05,1.07385
0.01,1.0,-108.716,2,-74.6592026493,3789.68905491,3789.68905491,0.01,0.6,100.0,,-74.6592,200.0,105.42,-74.6592026493,1.0,3.50449e-18,-74.6592026493,61.2519,200,100,0.01,1.0,1.0
0.005,1.16389,-97.2195,1,-74.6652951533,3770.44321949,3770.44321949,0.000936828,0.6,168.342611747,0.203286,-71.2372,171.838054577,105.06,-74.6652951533,2.19783,4.72496e-06,-74.6652951533,44.6283,200,100,0.0105959,0.194319,1.03711
0.01,1.0,-123.524,2,-89.4653647213,8269.60635822,8269.60635822,0.01,0.6,100.0,,-89.4654,200.0,122.73,-89.4653647213,1.0,3.50449e-18,-89.4653647213,90.4815,200,100,0.01,1.0,1.0
0.005,1.05286,-98.5818,1,-60.9900447501,114.506034326,114.506034326,0.00257041,0.6,189.572348998,0.0531406,-73.8701,189.95806529,88.57,-60.9900447501,1.68775,1.38207e-06,-60.9900447501,59.7111,200,100,0.00860716,0.504025,0.980434
0.01,1.0,-115.367,2,-81.3078923529,6097.09267093,6097.09267093,0.01,0.6,100.0,,-81.3079,200.0,112.58,-81.3078923529,1.0,3.50449e-18,-81.3078923529,77.6925,200,100,0.01,1.0,1.0
0.005,1.06611,-108.435,1,-88.701591655,8400.55779543,8400.55779543,0.00380738,0.6,187.586311213,0.0662817,-83.568,187.597858078,121.34,-88.701591655,2.37098,1.66271e-06,-88.701591655,80.9541,200,100,0.0118752,0.760177,0.998294
0.01,1.0,-118.231,2,-84.1718559343,7245.79302387,7245.79302387,0.01,0.6,100.0,,-84.1719,200.0,115.9,-84.1718559343,1.0,3.50449e-18,-84.1718559343,84.6955,200,100,0.01,1.0,1.0
0.005,1.17786,-100.805,1,-70.9313637924,2596.70016483,2596.70016483,0.000265803,0.6,174.148967513,0.150611,-74.6668,169.800030828,101.29,-70.9313637924,1.60451,3.7297e-06,-70.9313637924,61.5853,200,100,0.00798457,0.0534135,1.00476
0.01,1.0,-123.763,2,-89.7030046515,8281.83554762,8281.83554762,0.01,0.6,100.0,,-89.703,200.0,122.47,-89.7030046515,1.0,3.50449e-18,-89.7030046515,90.5484,200,100,0.01,1.0,1.0
0.005,1.0433,-102.305,1,-68.0663464265,1378.41296146,1378.41296146,0.00211423,0.6,192.998678988,0.0362409,-77.7057,191.700066443,97.74,-68.0663464265,2.07093,9.11457e-07,-68.0663464265,65.2683,200,100,0.0103856,0.421583,0.997015
0.01,1.0,-104.127,2,-70.0680832322,2618.20179338,2618.20179338,0.01,0.6,100.0,,-70.0681,200.0,99.07,-70.0680832322,1.0,3.50449e-18,-70.0680832322,50.9119,200,100,0.01,1.0,1.0
0.005,1.19816,-95.2698,1,-76.7594296117,4986.45516158,4986.45516158,0.000331322,0.6,161.807633576,0.203203,-68.9082,166.922142374,106.69,-76.7594296117,1.61519,5.93054e-06,-76.7594296117,44.9182,200,100,0.00872578,0.0613293,0.925526
0.01,1.0,-102.881,2,-68.822645812,2609.92332707,2609.92332707,0.01,0.6,100.0,,-68.8226,200.0,97.3,-68.822645812,1.0,3.50449e-18,-68.822645812,50.8313,200,100,0.01,1.0,1.0
0.005,1.02843,-92.7299,1,-69.3425922538,2603.9763924,2603.9763924,0.00439507,0.6,196.509698577,0.0171895,-68.3068,194.47118706,97.9,-69.3425922538,1.60647,4.46268e-07,-69.3425922538,46.5423,200,100,0.00818536,0.862582,0.981305
0.01,1.0,-122.957,2,-88.8971221997,8308.29066414,8308.29066414,0.01,0.6,100.0,,-88.8971,200.0,121.68,-88.8971221997,1.0,3.50449e-18,-88.8971221997,90.6929,200,100,0.01,1.0,1.0
0.005,1.11977,-106.21,1,-78.1733902696,4925.98924431,4925.98924431,0.00239404,0.6,181.471932553,0.0997793,-80.7246,178.608346226,109.05,-78.1733902696,2.46734,2.5653e-06,-78.1733902696,72.4372,200,100,0.0125106,0.472152,0.986101
0.01,1.0,-111.497,2,-77.4374766323,4946.79219081,4946.79219081,0.01,0.6,100.0,,-77.4375,200.0,107.91,-77.4374766323,1.0,3.50449e-18,-77.4374766323,69.9809,200,100,0.01,1.0,1.0
0.005,1.08941,-98.5552,1,-72.6224650367,3821.22128076,3821.22128076,0.00127724,0.6,180.049087232,0.106225,-73.4178,183.585619425,102.02,-72.6224650367,2.26586,2.78412e-06,-72.6224650367,58.6823,200,100,0.0116002,0.249483,0.97665
0.01,1.0,-109.016,2,-74.9575873655,3773.81832287,3773.81832287,0.01,0.6,100.0,,-74.9576,200.0,105.03,-74.9575873655,1.0,3.50449e-18,-74.9575873655,61.1235,200,100,0.01,1.0,1.0
0.005,1.0402,-93.6826,1,-65.5640323913,1363.8514397,1363.8514397,0.00406056,0.6,191.800704892,0.0462757,-69.12,192.270696052,94.36,-65.5640323913,2.04361,1.07409e-06,-65.5640323913,44.3907,200,100,0.00984561,0.842833,1.03783
0.01,1.0,-114.69,2,-80.630595948,6150.68144729,6150.68144729,0.01,0.6,100.0,,-80.6306,200.0,111.54,-80.630595948,1.0,3.50449e-18,-80.630595948,78.0332,200,100,0.01,1.0,1.0
0.005,1.28547,-96.1496,1,-69.8177525976,2580.53915746,2580.53915746,2.1742e-06,0.6,152.022296509,0.315544,-68.8439,155.584682808,99.67,-69.8177525976,1.79635,7.92955e-06,-69.8177525976,38.9147,200,100,0.00900501,0.000433716,0.997414
0.01,1.0,-119.926,2,-85.8664526024,7215.1862705,7215.1862705,0.01,0.6,100.0,,-85.8664,200.0,117.58,-85.8664526024,1.0,3.50449e-18,-85.8664526024,84.5165,200,100,0.01,1.0,1.0
0.005,1.32324,-104.044,1,-81.6956260793,6084.23202058,6084.23202058,0.000259124,0.6,147.871539657,0.360989,-76.3401,151.143775276,113.29,-81.6956260793,2.73047,8.85742e-06,-81.6956260793,63.5247,200,100,0.0135252,0.0523119,1.0094
0.01,1.0,-110.828,2,-76.7694933587,4973.06156576,4973.06156576,0.01,0.6,100.0,,-76.7695,200.0,106.9,-76.7694933587,1.0,3.50449e-18,-76.7694933587,70.1664,200,100,0.01,1.0,1.0
0.005,1.05315,-99.7877,1,-75.8780685459,3764.6801908,3764.6801908,0.00215132,0.6,190.80792267,0.0468952,-75.0723,189.907170015,106.5,-75.8780685459,2.17163,1.21041e-06,-75.8780685459,60.8483,200,100,0.0110329,0.423451,0.984165
0.01,1.0,-102.496,2,-68.4370237467,2579.02036287,2579.02036287,0.01,0.6,100.0,,-68.437,200.0,97.76,-68.4370237467,1.0,3.50449e-18,-68.4370237467,50.5295,200,100,0.01,1.0,1.0
0.005,1.0521,-95.3348,1,-75.9887622857,3739.67747909,3739.67747909,0.00243088,0.6,189.672242034,0.0556477,-70.6318,190.095190269,107.51,-75.9887622857,2.58894,1.3681e-06,-75.9887622857,48.907,200,100,0.0128368,0.490262,1.0084
0.01,1.0,-108.474,2,-74.415345116,3776.33221805,3776.33221805,0.01,0.6,100.0,,-74.4153,200.0,104.63,-74.415345116,1.0,3.50449e-18,-74.415345116,61.1438,200,100,0.01,1.0,1.0
0.005,1.00692,-92.1884,1,-61.9904064435,102.363056096,102.363056096,0.00406887,0.6,199.257655007,0.00365596,-68.022,198.626126795,90.34,-61.9904064435,1.32373,9.35989e-08,-61.9904064435,43.3717,200,100,0.00669781,0.804154,0.988179
0.01,1.0,-109.781,2,-75.7216343765,3758.24838085,3758.24838085,0.01,0.6,100.0,,-75.7216,200.0,106.21,-75.7216343765,1.0,3.50449e-18,-75.7216343765,60.9973,200,100,0.01,1.0,1.0
0.005,1.16899,-97.2284,1,-75.7089523363,3794.09981296,3794.09981296,0.000208119,0.6,169.92999363,0.176094,-71.1893,171.088575159,106.16,-75.7089523363,2.03663,4.44611e-06,-75.7089523363,44.9899,200,100,0.0102336,0.0414184,0.995068
0.01,1.0,-112.815,2,-78.7549519934,4923.04818839,4923.04818839,0.01,0.6,100.0,,-78.755,200.0,109.45,-78.7549519934,1.0,3.50449e-18,-78.7549519934,69.8127,200,100,0.01,1.0,1.0
0.005,1.18929,-105.309,1,-88.4911248173,8342.58458417,8342.58458417,0.00148901,0.6,158.649522736,0.295049,-79.0445,168.168027537,120.7,-88.4911248173,3.36912,6.54875e-06,-88.4911248173,67.3064,200,100,0.0158726,0.316058,1.0613
0.01,1.0,-111.051,2,-76.9917482568,5010.01778064,5010.01778064,0.01,0.6,100.0,,-76.9917,200.0,107.33,-76.9917482568,1.0,3.50449e-18,-76.9917482568,70.4267,200,100,0.01,1.0,1.0
0.005,1.09316,-101.031,1,-80.4908867022,6132.78965393,6132.78965393,0.000986308,0.6,179.740202178,0.105844,-75.85,182.955509679,111.07,-80.4908867022,1.37026,2.83209e-06,-80.4908867022,70.5434,200,100,0.00708798,0.190675,0.966608
0.01,1.0,-105.177,2,-71.1176310973,2590.90548611,2590.90548611,0.01,0.6,100.0,,-71.1176,200.0,100.63,-71.1176310973,1.0,3.50449e-18,-71.1176310973,50.6458,200,100,0.01,1.0,1.0
0.005,1.12298,-101.548,1,-86.8851107217,8393.34048493,8393.34048493,0.00038351,0.6,176.824776235,0.131104,-76.0267,178.098299399,118.63,-86.8851107217,1.5085,3.29305e-06,-86.8851107217,64.5331,200,100,0.00756027,0.0765218,0.997652
0.01,1.0,-122.123,2,-88.0634094132,8319.22216978,8319.22216978,0.01,0.6,100.0,,-88.0634,200.0,120.4,-88.0634094132,1.0,3.50449e-18,-88.0634094132,90.7526,200,100,0.01,1.0,1.0
0.005,1.28561,-102.934,1,-77.6849973807,4964.76984168,4964.76984168,0.00224315,0.6,113.493898537,0.86565,-75.6264,155.56807766,107.98,-77.6849973807,10.9523,1.9151e-05,-77.6849973807,59.5277,200,100,0.0515145,0.476907,1.06303
0.01,1.0,-123.992,2,-89.9331232899,8265.21088166,8265.21088166,0.01,0.6,100.0,,-89.9331,200.0,122.92,-89.9331232899,1.0,3.50449e-18,-89.9331232899,90.4575,200,100,0.01,1.0,1.0
0.005,1.59101,-101.511,1,-74.1963438733,3788.49099336,3788.49099336,7.637e-07,0.6,135.113428282,0.570164,-71.1327,125.706389709,104.22,-74.1963438733,2.51259,1.20663e-05,-74.1963438733,44.8023,200,100,0.0115587,0.000166011,1.08688
0.01,1.0,-116.361,2,-82.2979051682,7322.9628946,7322.9628946,0.01,0.6,100.0,,-82.2979,200.0,112.78,-82.2979051682,1.0,3.50449e-18,-82.2979051682,85.1454,200,100,0.01,1.0,1.0
0.005,1.33265,-99.8519,1,-77.0941215956,4997.55328214,4997.55328214,1.03352e-05,0.6,153.030814654,0.338567,-72.0467,150.07639691,107.76,-77.0941215956,2.26885,7.71172e-06,-77.0941215956,63.2242,200,100,0.0108283,0.00216554,1.04765
0.01,1.0,-104.191,2,-70.131911767,2607.7034354,2607.7034354,0.01,0.6,100.0,,-70.1319,200.0,99.58,-70.131911767,1.0,3.50449e-18,-70.131911767,50.8097,200,100,0.01,1.0,1.0
0.005,1.11648,-99.7187,1,-85.0677726899,7217.23017906,7217.23017906,0.00335489,0.6,180.361604136,0.114406,-74.2713,179.134289729,117.43,-85.0677726899,3.03479,2.73576e-06,-85.0677726899,59.3563,200,100,0.0148403,0.686063,1.02248
0.01,1.0,-103.883,2,-69.8240572342,2584.0611847,2584.0611847,0.01,0.6,100.0,,-69.8241,200.0,99.2,-69.8240572342,1.0,3.50449e-18,-69.8240572342,50.5789,200,100,0.01,1.0,1.0
0.005,1.06399,-95.6295,1,-74.9690800537,3806.7318554,3806.7318554,0.00158326,0.6,188.522902916,0.0636273,-70.7876,187.971565647,105.08,-74.9690800537,1.90619,1.52963e-06,-74.9690800537,45.2961,200,100,0.00934626,0.32291,1.01976
0.01,1.0,-107.755,2,-73.6956001846,3798.30137792,3798.30137792,0.01,0.6,100.0,,-73.6956,200.0,103.45,-73.6956001846,1.0,3.50449e-18,-73.6956001846,61.3214,200,100,0.01,1.0,1.0
0.005,1.30728,-96.2092,1,-75.7026179405,4969.934686,4969.934686,0.000167232,0.6,152.741506289,0.331769,-68.6731,152.989977676,105.7,-75.7026179405,2.31403,7.77392e-06,-75.7026179405,38.2716,200,100,0.0112014,0.0345475,1.03292
0.01,1.0,-125.468,2,-91.4086151177,9445.44300447,9445.44300447,0.01,0.6,100.0,,-91.4086,200.0,123.68,-91.4086151177,1.0,3.50449e-18,-91.4086151177,96.7005,200,100,0.01,1.0,1.0
0.005,1.09687,-105.14,1,-73.6573813625,3799.28648674,3799.28648674,0.00155299,0.6,183.722800228,0.0922232,-79.9165,182.336507327,103.57,-73.6573813625,2.17977,2.22604e-06,-73.6573813625,73.8118,200,100,0.0107092,0.316099,1.01771
0.01,1.0,-105.363,2,-71.3035459781,2593.9924954,2593.9924954,0.01,0.6,100.0,,-71.3035,200.0,100.58,-71.3035459781,1.0,3.50449e-18,-71.3035459781,50.676,200,100,0.01,1.0,1.0
0.005,1.08434,-103.595,1,-90.6855580154,9460.85896409,9460.85896409,0.00386581,0.6,183.931224561,0.090274,-78.5166,184.443328464,122.67,-90.6855580154,3.54462,2.19504e-06,-90.6855580154,69.7188,200,100,0.0174787,0.783972,1.01398
0.01,1.0,-121.389,2,-87.3295590167,8392.53495898,8392.53495898,0.01,0.6,100.0,,-87.3296,200.0,118.71,-87.3295590167,1.0,3.50449e-18,-87.3295590167,91.1516,200,100,0.01,1.0,1.0
0.005,1.0964,-108.661,1,-85.3685186833,7199.7941769,7199.7941769,0.0038663,0.6,177.037949326,0.134053,-83.4428,182.414974862,117.28,-85.3685186833,4.74339,3.25882e-06,-85.3685186833,77.4559,200,100,0.0233874,0.784158,1.01409
0.01,1.0,-111.186,2,-77.1262765034,4967.67078022,4967.67078022,0.01,0.6,100.0,,-77.1263,200.0,107.19,-77.1262765034,1.0,3.50449e-18,-77.1262765034,70.1284,200,100,0.01,1.0,1.0
0.005,1.15442,-101.02,1,-80.5226296532,6125.93622916,6125.93622916,0.000723609,0.6,172.650848486,0.161327,-75.1433,173.247133229,111.25,-80.5226296532,1.88509,3.98008e-06,-80.5226296532,61.2234,200,100,0.00936321,0.145684,1.00665
0.01,1.0,-112.015,2,-77.9554212916,4982.22826276,4982.22826276,0.01,0.6,100.0,,-77.9554,200.0,108.42,-77.9554212916,1.0,3.50449e-18,-77.9554212916,70.2311,200,100,0.01,1.0,1.0
0.005,1.22184,-100.301,1,-76.7419067597,4981.67147642,4981.67147642,0.000911342,0.6,162.701435094,0.219528,-73.6802,163.687342371,107.39,-76.7419067597,2.69101,5.75993e-06,-76.7419067597,61.16,200,100,0.0137841,0.177917,0.976127
0.01,1.0,-120.786,2,-86.7267676926,8406.93227865,8406.93227865,0.01,0.6,100.0,,-86.7268,200.0,118.39,-86.7267676926,1.0,3.50449e-18,-86.7267676926,91.2297,200,100,0.01,1.0,1.0
0.005,1.0492,-104.964,1,-76.3762218498,5000.46987306,5000.46987306,0.00424101,0.6,193.172612829,0.033786,-80.2951,190.62197843,106.32,-76.3762218498,2.53971,8.88038e-07,-76.3762218498,76.2357,200,100,0.0130206,0.827222,0.975265
0.01,1.0,-110.053,2,-75.9940164755,5019.80364061,5019.80364061,0.01,0.6,100.0,,-75.994,200.0,105.94,-75.9940164755,1.0,3.50449e-18,-75.9940164755,70.4954,200,100,0.01,1.0,1.0
0.005,1.19132,-91.8218,1,-63.1828918348,140.260627742,140.260627742,1.17281e-05,0.6,165.514135736,0.209737,-65.5356,167.880577277,91.38,-63.1828918348,1.50956,5.23507e-06,-63.1828918348,28.8346,200,100,0.00754178,0.00234749,1.0008
0.01,1.0,-107.582,2,-73.5248500438,3791.92516323,3791.92516323,0.01,0.6,100.0,,-73.5248,200.0,103.0,-73.5248500438,1.0,3.50449e-18,-73.5248500438,61.2699,200,100,0.01,1.0,1.0
0.005,1.14883,-103.536,1,-86.6569139296,7137.66924985,7137.66924985,0.000424664,0.6,175.287428811,0.142477,-77.7227,174.089845682,119.09,-86.6569139296,1.45489,3.54228e-06,-86.6569139296,66.8653,200,100,0.00725439,0.0851679,1.00277
0.01,1.0,-115.417,2,-81.3578735659,6105.14427163,6105.14427163,0.01,0.6,100.0,,-81.3579,200.0,112.82,-81.3578735659,1.0,3.50449e-18,-81.3578735659,77.7438,200,100,0.01,1.0,1.0
0.005,1.39255,-95.9646,1,-69.8076256388,1346.44799258,1346.44799258,5.22154e-05,0.6,142.985721711,0.389789,-67.5442,143.621058272,100.08,-69.8076256388,1.87202,1.00186e-05,-69.8076256388,24.3277,200,100,0.00949071,0.0102993,0.986236
0.01,1.0,-135.436,2,-101.376619363,12546.1522836,12546.1522836,0.01,0.6,100.0,,-101.377,200.0,135.34,-101.376619363,1.0,3.50449e-18,-101.376619363,111.448,200,100,0.01,1.0,1.0
0.005,1.16495,-108.687,1,-74.2055316597,3765.37203523,3765.37203523,0.000111448,0.6,173.588798332,0.157356,-82.6931,171.681748276,104.67,-74.2055316597,1.99322,3.82283e-06,-74.2055316597,81.9977,200,100,0.00982442,0.022611,1.01442
0.01,1.0,-105.832,2,-71.7736438476,2598.19656279,2598.19656279,0.01,0.6,100.0,,-71.7736,200.0,101.49,-71.7736438476,1.0,3.50449e-18,-71.7736438476,50.717,200,100,0.01,1.0,1.0
0.005,1.03001,-94.7441,1,-70.462106203,2581.01045534,2581.01045534,0.00423648,0.6,193.918446526,0.0322349,-70.3024,194.173549128,99.88,-70.462106203,2.3457,7.87975e-07,-70.462106203,45.3995,200,100,0.0115975,0.856864,1.01129
0.01,1.0,-118.752,2,-84.6928993082,7231.67295729,7231.67295729,0.01,0.6,100.0,,-84.6929,200.0,116.26,-84.6928993082,1.0,3.50449e-18,-84.6928993082,84.613,200,100,0.01,1.0,1.0
0.005,1.02633,-101.527,1,-70.7625715451,2598.77548391,2598.77548391,0.00195384,0.6,191.206398292,0.0460603,-77.1282,194.869052517,100.43,-70.7625715451,3.54216,1.15552e-06,-70.7625715451,67.3344,200,100,0.0177416,0.390088,0.998263
0.01,1.0,-107.699,2,-73.639149128,3769.49619659,3769.49619659,0.01,0.6,100.0,,-73.6392,200.0,103.57,-73.639149128,1.0,3.50449e-18,-73.639149128,61.0885,200,100,0.01,1.0,1.0
