TimestepsSoFar,ReturnStepMaxmin,MaxIW,InitialReturnStd,InitialReturnMean,RewardCompression,EmpiricalD2,InitialReturnMax,EpThisIter,EpRewMean,StdIW,Bound,TimeElapsed,EpLenMean,ReturnStepMax,Iteration,Weights,ReturnMeanIW,MinIW,MeanEntropy,MeanIW,ESSRenyi,ESSClassic,InitialBound,EpisodesSoFar,InitialReturnMin
1380000,1.0,0.6669090758931,1.52587890625e-05,-86.60204315185547,0.99,16.530672073364258,-86.6020278930664,100,-200.0,,-69.49254608154297,722.9126353263855,200.0,1.0,69,[-0.099  0.005  0.012  0.354  0.747  1.032 -0.025  0.028 -0.002],-57.755680084228516,0.6669090758931,1.0929696559906006,0.6669090758931,6.049360752105713,1.0,-89.48876,6900,-86.6020278930664
1400000,1.0,0.1200642464020281,1.52587890625e-05,-86.60204315185547,0.99,10.23765754699707,-86.6020278930664,100,-200.0,,-19.634300231933594,733.827650308609,200.0,1.0,70,[-0.018  0.003 -0.066  0.364  0.737  1.032 -0.138  0.043  0.095],-10.397807121276855,0.1200642464020281,1.09860360622406,0.1200642464020281,9.76785945892334,1.0,-89.48876,7000,-86.6020278930664
1420000,1.0,0.42913078072850425,1.52587890625e-05,-86.60204315185547,0.99,26.291894912719727,-86.6020278930664,100,-200.0,,-51.96550750732422,741.6971199512482,200.0,1.0,71,[-0.072  0.005 -0.014  0.364  0.737  1.032 -0.029  0.035 -0.006],-37.163597106933594,0.42913078072850425,1.091673731803894,0.42913078072850425,3.8034534454345703,1.0,-89.48876,7100,-86.6020278930664
1440000,1.0,0.09130817750244608,1.52587890625e-05,-86.60204315185547,0.99,8.94873046875,-86.6020278930664,100,-200.0,,-16.5429744720459,752.9281175136566,200.0,1.0,72,[-0.12   0.09  -0.051  0.365  0.739  1.029  0.027 -0.11   0.082],-7.907473087310791,0.09130817750244608,1.0985487699508667,0.09130817750244608,11.174769401550293,1.0,-89.48876,7200,-86.6020278930664
1460000,1.0,0.5404984275717821,1.52587890625e-05,-86.60204315185547,0.99,21.816967010498047,-86.6020278930664,100,-200.0,,-60.291805267333984,761.892059803009,200.0,1.0,73,[-0.089  0.027 -0.02   0.367  0.739  1.028 -0.019  0.006  0.013],-46.80826187133789,0.5404984275717821,1.0927798748016357,0.5404984275717821,4.583588600158691,1.0,-89.48876,7300,-86.6020278930664
1480000,1.0,0.09325093747089186,1.52587890625e-05,-86.60204315185547,0.99,9.764888763427734,-86.6020278930664,100,-200.0,,-17.096424102783203,773.1599345207214,200.0,1.0,74,[-0.069 -0.02   0.008  0.367  0.738  1.029 -0.06   0.149 -0.088],-8.07572078704834,0.09325093747089186,1.0986238718032837,0.09325093747089186,10.240772247314453,1.0,-89.48876,7400,-86.6020278930664
1500000,1.0,0.9603509267704576,1.52587890625e-05,-86.60204315185547,0.99,1.1645101308822632,-86.6020278930664,100,-200.0,,-86.28347778320312,781.5217559337616,200.0,1.0,75,[-0.089  0.042 -0.034  0.367  0.738  1.029 -0.023  0.033 -0.01 ],-83.1683349609375,0.9603509267704576,1.0984705686569214,0.9603509267704576,85.87301635742188,1.0,-89.48876,7500,-86.6020278930664
1520000,1.0,0.5488073241537145,1.52587890625e-05,-86.60204315185547,0.99,24.738256454467773,-86.6020278930664,100,-200.0,,-61.8857421875,790.545095205307,200.0,1.0,76,[-0.062 -0.054  0.035  0.363  0.74   1.031 -0.045  0.011  0.034],-47.527828216552734,0.5488073241537145,1.0930511951446533,0.5488073241537145,4.042322158813477,1.0,-89.48876,7600,-86.6020278930664
1540000,1.0,0.06978107327758659,1.52587890625e-05,-86.60204315185547,0.99,6.701241493225098,-86.6020278930664,100,-200.0,,-13.516000747680664,800.5333824157715,200.0,1.0,77,[-0.137  0.006  0.05   0.363  0.743  1.027  0.083 -0.089  0.006],-6.043182373046875,0.06978107327758659,1.0986148118972778,0.06978107327758659,14.922608375549316,1.0,-89.48876,7700,-86.6020278930664
1560000,1.0,0.6167189121954607,1.52587890625e-05,-86.60204315185547,0.99,33.95790100097656,-86.6020278930664,100,-200.0,,-70.23109436035156,811.3095545768738,200.0,1.0,78,[-0.075 -0.033  0.027  0.363  0.743  1.027 -0.02  -0.019  0.038],-53.40910720825195,0.6167189121954607,1.0903607606887817,0.6167189121954607,2.9448227882385254,1.0,-89.48876,7800,-86.6020278930664
1580000,1.0,0.05717169750586117,1.52587890625e-05,-86.60204315185547,0.99,6.079552173614502,-86.6020278930664,100,-200.0,,-12.068933486938477,821.3059544563293,200.0,1.0,79,[ 0.02  -0.097 -0.004  0.361  0.743  1.03  -0.159  0.086  0.073],-4.95118522644043,0.05717169750586117,1.0978432893753052,0.05717169750586117,16.448579788208008,1.0,-89.48876,7900,-86.6020278930664
1600000,1.0,0.3164766713230218,1.52587890625e-05,-86.60204315185547,0.99,21.8743839263916,-86.6020278930664,100,-200.0,,-40.90879440307617,831.0616371631622,200.0,1.0,80,[-0.031 -0.058  0.008  0.361  0.743  1.029 -0.054  0.01   0.043],-27.407522201538086,0.3164766713230218,1.0946259498596191,0.3164766713230218,4.571557521820068,1.0,-89.48876,8000,-86.6020278930664
1620000,1.0,0.145704802109043,1.52587890625e-05,-86.60204315185547,0.99,13.170219421386719,-86.6020278930664,100,-200.0,,-23.094520568847656,842.1601645946503,200.0,1.0,81,[-0.096 -0.012  0.027  0.36   0.743  1.03   0.078 -0.095  0.017],-12.618331909179688,0.145704802109043,1.0983920097351074,0.145704802109043,7.592887878417969,1.0,-89.48876,8100,-86.6020278930664
1640000,1.0,0.3369025253376319,1.52587890625e-05,-86.60204315185547,0.99,27.051372528076172,-86.6020278930664,100,-200.0,,-44.190616607666016,853.5027601718903,200.0,1.0,82,[-0.035 -0.07   0.025  0.361  0.743  1.03  -0.032  0.01   0.022],-29.176443099975586,0.3369025253376319,1.092982292175293,0.3369025253376319,3.6966700553894043,1.0,-89.48876,8200,-86.6020278930664
1660000,1.0,0.10140823154215843,1.52587890625e-05,-86.60204315185547,0.99,10.564685821533203,-86.6020278930664,100,-200.0,,-18.165016174316406,863.7779357433319,200.0,1.0,83,[-0.119  0.019  0.019  0.359  0.745  1.029  0.059 -0.124  0.065],-8.782157897949219,0.10140823154215843,1.0984562635421753,0.10140823154215843,9.465497016906738,1.0,-89.48876,8300,-86.6020278930664
1680000,1.0,0.40448973699971247,1.52587890625e-05,-86.60204315185547,0.99,24.720314025878906,-86.6020278930664,100,-200.0,,-49.3823356628418,871.7408010959625,200.0,1.0,84,[-0.065 -0.038  0.022  0.359  0.746  1.029 -0.041 -0.015  0.056],-35.02962875366211,0.40448973699971247,1.0924001932144165,0.40448973699971247,4.0452561378479,1.0,-89.48876,8400,-86.6020278930664
1700000,1.0,0.09406054243831728,1.52587890625e-05,-86.60204315185547,0.99,10.071329116821289,-86.6020278930664,100,-200.0,,-17.306987762451172,882.6944055557251,200.0,1.0,85,[-0.174  0.025  0.068  0.361  0.743  1.029  0.075 -0.063 -0.012],-8.145833969116211,0.09406054243831728,1.0986155271530151,0.09406054243831728,9.929176330566406,1.0,-89.48876,8500,-86.6020278930664
1720000,1.0,0.5747186077289053,1.52587890625e-05,-86.60204315185547,0.99,36.71673583984375,-86.6020278930664,100,-200.0,,-67.2637710571289,891.6142356395721,200.0,1.0,86,[-0.107 -0.02   0.046  0.361  0.743  1.029 -0.038  0.012  0.026],-49.77179718017578,0.5747186077289053,1.0907851457595825,0.5747186077289053,2.7235536575317383,1.0,-89.48876,8600,-86.6020278930664
1740000,1.0,0.08858961850938411,1.52587890625e-05,-86.60204315185547,0.99,10.496489524841309,-86.6020278930664,100,-200.0,,-17.024564743041992,901.2807328701019,200.0,1.0,87,[-8.353e-02  1.438e-03  1.024e-03  3.585e-01  7.407e-01  1.034e+00
 -6.820e-02 -1.125e-01  1.807e-01],-7.6720404624938965,0.08858961850938411,1.0985512733459473,0.08858961850938411,9.526994705200195,1.0,-89.48876,8700,-86.6020278930664
1760000,1.0,0.4877860993258786,1.52587890625e-05,-86.60204315185547,0.99,38.018272399902344,-86.6020278930664,100,-200.0,,-60.042572021484375,910.1639313697815,200.0,1.0,88,[-0.102 -0.041  0.062  0.359  0.741  1.034 -0.038 -0.026  0.064],-42.24326705932617,0.4877860993258786,1.0908857583999634,0.4877860993258786,2.6303141117095947,1.0,-89.48876,8800,-86.6020278930664
1780000,1.0,0.08198441310615753,1.52587890625e-05,-86.60204315185547,0.99,8.811516761779785,-86.6020278930664,100,-200.0,,-15.669055938720703,920.8875913619995,200.0,1.0,89,[-0.122 -0.077  0.118  0.359  0.742  1.032  0.033  0.073 -0.106],-7.1000165939331055,0.08198441310615753,1.098163366317749,0.08198441310615753,11.348783493041992,1.0,-89.48876,8900,-86.6020278930664
1800000,1.0,0.5302504981139604,1.52587890625e-05,-86.60204315185547,0.99,13.90289306640625,-86.6020278930664,100,-200.0,,-56.68441390991211,932.1658563613892,200.0,1.0,90,[-0.101 -0.034  0.053  0.359  0.742  1.032 -0.003 -0.002  0.005],-45.92076873779297,0.5302504981139604,1.0949537754058838,0.5302504981139604,7.192747592926025,1.0,-89.48876,9000,-86.6020278930664
1820000,1.0,0.14363179367761436,1.52587890625e-05,-86.60204315185547,0.99,12.107891082763672,-86.6020278930664,100,-200.0,,-22.483600616455078,942.7883653640747,200.0,1.0,91,[-9.755e-02  6.188e-04  1.586e-02  3.606e-01  7.310e-01  1.042e+00
 -1.469e-01  2.383e-02  1.230e-01],-12.43880558013916,0.14363179367761436,1.0983073711395264,0.14363179367761436,8.259077072143555,1.0,-89.48876,9100,-86.6020278930664
1840000,1.0,0.4609515308891395,1.52587890625e-05,-86.60204315185547,0.99,20.520061492919922,-86.6020278930664,100,-200.0,,-52.99597930908203,953.4754064083099,200.0,1.0,92,[-1.523e-01  2.764e-04  7.094e-02  3.609e-01  7.305e-01  1.042e+00
 -3.494e-02  1.671e-02  1.818e-02],-39.91933822631836,0.4609515308891395,1.093940019607544,0.4609515308891395,4.873279571533203,1.0,-89.48876,9200,-86.6020278930664
1860000,1.0,0.1227591654233642,1.52587890625e-05,-86.60204315185547,0.99,13.602771759033203,-86.6020278930664,100,-200.0,,-21.278026580810547,964.4366791248322,200.0,1.0,93,[-0.08   0.025 -0.026  0.362  0.731  1.041 -0.127 -0.002  0.129],-10.631192207336426,0.1227591654233642,1.0984926223754883,0.1227591654233642,7.351442813873291,1.0,-89.48876,9300,-86.6020278930664
1880000,1.0,0.3627458119347314,1.52587890625e-05,-86.60204315185547,0.99,26.20354461669922,-86.6020278930664,100,-200.0,,-46.19154357910156,973.8288469314575,200.0,1.0,94,[-0.131  0.011  0.039  0.362  0.731  1.041 -0.036  0.03   0.005],-31.41452407836914,0.3627458119347314,1.092976450920105,0.3627458119347314,3.816277503967285,1.0,-89.48876,9400,-86.6020278930664
1900000,1.0,0.0878690486472302,1.52587890625e-05,-86.60204315185547,0.99,7.922405242919922,-86.6020278930664,100,-200.0,,-15.734861373901367,984.3866412639618,200.0,1.0,95,[-0.074  0.026 -0.033  0.363  0.73   1.04  -0.129 -0.01   0.139],-7.60963773727417,0.0878690486472302,1.098615288734436,0.0878690486472302,12.622428894042969,1.0,-89.48876,9500,-86.6020278930664
1920000,1.0,0.5741523078685402,1.52587890625e-05,-86.60204315185547,0.99,28.158475875854492,-86.6020278930664,100,-200.0,,-65.04108428955078,994.277839422226,200.0,1.0,96,[-0.111  0.007  0.023  0.363  0.73   1.04  -0.054  0.027  0.026],-49.72275161743164,0.5741523078685402,1.091132640838623,0.5741523078685402,3.551328659057617,1.0,-89.48876,9600,-86.6020278930664
1940000,1.0,0.07718355495408603,1.52587890625e-05,-86.60204315185547,0.99,7.906611442565918,-86.6020278930664,100,-200.0,,-14.801372528076172,1004.8106620311737,200.0,1.0,97,[-0.148  0.094 -0.028  0.358  0.736  1.039  0.081 -0.093  0.012],-6.6842522621154785,0.07718355495408603,1.098361849784851,0.07718355495408603,12.647643089294434,1.0,-89.48876,9700,-86.6020278930664
1960000,1.0,0.4103897991386951,1.52587890625e-05,-86.60204315185547,0.99,25.807044982910156,-86.6020278930664,100,-200.0,,-50.20538330078125,1012.997517824173,200.0,1.0,98,[-9.417e-02  4.310e-02 -3.001e-02  3.575e-01  7.365e-01  1.039e+00
 -1.892e-02  5.671e-04  1.830e-02],-35.54058837890625,0.4103897991386951,1.0936540365219116,0.4103897991386951,3.874910831451416,1.0,-89.48876,9800,-86.6020278930664
1980000,1.0,0.11016566723539586,1.52587890625e-05,-86.60204315185547,0.99,9.117352485656738,-86.6020278930664,100,-200.0,,-18.257051467895508,1023.2556822299957,200.0,1.0,99,[-0.05  -0.049  0.018  0.358  0.736  1.039 -0.064  0.126 -0.063],-9.540570259094238,0.11016566723539586,1.098500370979309,0.11016566723539586,10.968096733093262,1.0,-89.48876,9900,-86.6020278930664
2000000,1.0,0.36345418440407934,1.52587890625e-05,-86.60204315185547,0.99,28.277109146118164,-86.6020278930664,100,-200.0,,-46.82643127441406,1031.1012794971466,200.0,1.0,100,[-0.082  0.013 -0.012  0.358  0.736  1.039 -0.001  0.01  -0.008],-31.47587013244629,0.36345418440407934,1.0922188758850098,0.36345418440407934,3.5364294052124023,1.0,-89.48876,10000,-86.6020278930664
2020000,1.0,0.09916376866296311,1.52587890625e-05,-86.60204315185547,0.99,9.102911949157715,-86.6020278930664,100,-200.0,,-17.297359466552734,1041.0227358341217,200.0,1.0,101,[-5.796e-04 -5.124e-02 -2.926e-02  3.587e-01  7.357e-01  1.039e+00
 -1.498e-01  7.981e-02  6.997e-02],-8.587783813476562,0.09916376866296311,1.0985875129699707,0.09916376866296311,10.985495567321777,1.0,-89.48876,10100,-86.6020278930664
2040000,1.0,0.5175070133572462,1.52587890625e-05,-86.60204315185547,0.99,36.767330169677734,-86.6020278930664,100,-200.0,,-62.32118225097656,1049.977383852005,200.0,1.0,102,[-5.960e-02 -2.156e-02  8.859e-05  3.587e-01  7.358e-01  1.039e+00
 -3.103e-02  2.231e-02  8.670e-03],-44.81715774536133,0.5175070133572462,1.0909873247146606,0.5175070133572462,2.719805955886841,1.0,-89.48876,10200,-86.6020278930664
2060000,1.0,0.07935247566555848,1.52587890625e-05,-86.60204315185547,0.99,7.64112663269043,-86.6020278930664,100,-200.0,,-14.851766586303711,1061.1399722099304,200.0,1.0,103,[-0.112  0.046 -0.015  0.359  0.734  1.04   0.046 -0.142  0.096],-6.872085094451904,0.07935247566555848,1.098333716392517,0.07935247566555848,13.087075233459473,1.0,-89.48876,10300,-86.6020278930664
2080000,1.0,0.3172602654486462,1.52587890625e-05,-86.60204315185547,0.99,24.059120178222656,-86.6020278930664,100,-200.0,,-41.63484191894531,1071.938750743866,200.0,1.0,104,[-0.076 -0.012  0.007  0.36   0.734  1.04  -0.02  -0.03   0.05 ],-27.47538185119629,0.3172602654486462,1.0938389301300049,0.3172602654486462,4.15642786026001,1.0,-89.48876,10400,-86.6020278930664
2100000,1.0,0.11716543210512817,1.52587890625e-05,-86.60204315185547,0.99,12.513459205627441,-86.6020278930664,100,-200.0,,-20.358402252197266,1082.3547959327698,200.0,1.0,105,[-0.048 -0.065  0.032  0.364  0.735  1.035 -0.03   0.106 -0.077],-10.146763801574707,0.11716543210512817,1.0984461307525635,0.11716543210512817,7.991395473480225,1.0,-89.48876,10500,-86.6020278930664
2120000,1.0,0.40167729665261426,1.52587890625e-05,-86.60204315185547,0.99,21.51101303100586,-86.6020278930664,100,-200.0,,-48.17473220825195,1090.281478881836,200.0,1.0,106,[-0.066 -0.003 -0.012  0.364  0.735  1.035  0.006 -0.017  0.011],-34.786067962646484,0.40167729665261426,1.0935534238815308,0.40167729665261426,4.6487812995910645,1.0,-89.48876,10600,-86.6020278930664
2140000,1.0,0.11343316931229187,1.52587890625e-05,-86.60204315185547,0.99,11.270922660827637,-86.6020278930664,100,-200.0,,-19.514942169189453,1100.798985004425,200.0,1.0,107,[-0.026 -0.091  0.035  0.362  0.737  1.035 -0.075  0.106 -0.031],-9.823542594909668,0.11343316931229187,1.098616123199463,0.11343316931229187,8.872387886047363,1.0,-89.48876,10700,-86.6020278930664
2160000,1.0,0.9320878801126963,1.52587890625e-05,-86.60204315185547,0.99,2.5498971939086914,-86.6020278930664,100,-200.0,,-85.33035278320312,1109.4053127765656,200.0,1.0,108,[-0.06  -0.026  0.005  0.362  0.736  1.035 -0.007 -0.016  0.023],-80.720703125,0.9320878801126963,1.0968784093856812,0.9320878801126963,39.21726608276367,1.0,-89.48876,10800,-86.6020278930664
2180000,1.0,0.3195302475111172,1.52587890625e-05,-86.60204315185547,0.99,18.162982940673828,-86.6020278930664,100,-200.0,,-39.974666595458984,1119.0555124282837,200.0,1.0,109,[-0.009  0.023 -0.096  0.354  0.742  1.037 -0.06   0.096 -0.037],-27.671966552734375,0.3195302475111172,1.0965312719345093,0.3195302475111172,5.505703449249268,1.0,-89.48876,10900,-86.6020278930664
2200000,1.0,0.2230654583937094,1.52587890625e-05,-86.60204315185547,0.99,11.645709991455078,-86.6020278930664,100,-200.0,,-29.169137954711914,1128.2580058574677,200.0,1.0,110,[-0.071  0.071 -0.081  0.355  0.742  1.037  0.052 -0.031 -0.021],-19.317922592163086,0.2230654583937094,1.0975637435913086,0.2230654583937094,8.58685302734375,1.0,-89.48876,11000,-86.6020278930664
2220000,1.0,0.3613713324820537,1.52587890625e-05,-86.60204315185547,0.99,12.114680290222168,-86.6020278930664,100,-200.0,,-41.343101501464844,1139.2777180671692,200.0,1.0,111,[-0.012  0.032 -0.102  0.355  0.741  1.037 -0.055  0.083 -0.028],-31.295490264892578,0.3613713324820537,1.0966384410858154,0.3613713324820537,8.254447937011719,1.0,-89.48876,11100,-86.6020278930664
2240000,1.0,0.20776814678514513,1.52587890625e-05,-86.60204315185547,0.99,15.71651840209961,-86.6020278930664,100,-200.0,,-29.437332153320312,1149.1716096401215,200.0,1.0,112,[ 0.023  0.002 -0.106  0.357  0.744  1.032  0.113 -0.047 -0.066],-17.99314308166504,0.20776814678514513,1.0969253778457642,0.20776814678514513,6.362732410430908,1.0,-89.48876,11200,-86.6020278930664
2260000,1.0,0.2199994640567725,1.52587890625e-05,-86.60204315185547,0.99,14.191838264465332,-86.6020278930664,100,-200.0,,-29.927318572998047,1160.4134118556976,200.0,1.0,113,[ 0.083 -0.042 -0.122  0.357  0.744  1.032 -0.021  0.043 -0.022],-19.052398681640625,0.2199994640567725,1.0966551303863525,0.2199994640567725,7.046303749084473,1.0,-89.48876,11300,-86.6020278930664
2280000,1.0,0.22479603294615277,1.52587890625e-05,-86.60204315185547,0.99,17.954317092895508,-86.6020278930664,100,-200.0,,-31.699615478515625,1170.898910522461,200.0,1.0,114,[ 0.029  0.011 -0.121  0.358  0.744  1.031  0.098 -0.064 -0.034],-19.467792510986328,0.22479603294615277,1.0967515707015991,0.22479603294615277,5.569691181182861,1.0,-89.48876,11400,-86.6020278930664
2300000,1.0,0.24721168173949898,1.52587890625e-05,-86.60204315185547,0.99,13.075667381286621,-86.6020278930664,100,-200.0,,-31.847549438476562,1180.2892026901245,200.0,1.0,115,[ 0.005 -0.006 -0.08   0.354  0.739  1.04  -0.063  0.074 -0.011],-21.409032821655273,0.24721168173949898,1.0972012281417847,0.24721168173949898,7.647793292999268,1.0,-89.48876,11500,-86.6020278930664
2320000,1.0,0.23519621630125329,1.52587890625e-05,-86.60204315185547,0.99,17.038423538208008,-86.6020278930664,100,-200.0,,-32.28422546386719,1191.356204032898,200.0,1.0,116,[-0.067  0.047 -0.061  0.356  0.738  1.04   0.052 -0.013 -0.039],-20.36846923828125,0.23519621630125329,1.096341848373413,0.23519621630125329,5.8690876960754395,1.0,-89.48876,11600,-86.6020278930664
2340000,1.0,0.13293153677865316,1.52587890625e-05,-86.60204315185547,0.99,13.278947830200195,-86.6020278930664,100,-200.0,,-22.031482696533203,1201.3851487636566,200.0,1.0,117,[-0.001 -0.013 -0.067  0.356  0.738  1.039 -0.069  0.091 -0.022],-11.512140274047852,0.13293153677865316,1.0975303649902344,0.13293153677865316,7.530717372894287,1.0,-89.48876,11700,-86.6020278930664
2360000,1.0,0.2690997686857728,1.52587890625e-05,-86.60204315185547,0.99,18.197654724121094,-86.6020278930664,100,-200.0,,-35.619022369384766,1211.0667579174042,200.0,1.0,118,[-0.053  0.046 -0.074  0.356  0.738  1.039  0.034 -0.027 -0.007],-23.30458641052246,0.2690997686857728,1.0957213640213013,0.2690997686857728,5.495213508605957,1.0,-89.48876,11800,-86.6020278930664
2380000,1.0,0.164480029807521,1.52587890625e-05,-86.60204315185547,0.99,15.873900413513184,-86.6020278930664,100,-200.0,,-25.745651245117188,1221.7876691818237,200.0,1.0,119,[-0.026 -0.029 -0.026  0.356  0.74   1.038 -0.021  0.099 -0.078],-14.244304656982422,0.164480029807521,1.097182273864746,0.164480029807521,6.299648761749268,1.0,-89.48876,11900,-86.6020278930664
2400000,1.0,0.34303404115056974,1.52587890625e-05,-86.60204315185547,0.99,10.18004035949707,-86.6020278930664,100,-200.0,,-38.91790771484375,1233.6204240322113,200.0,1.0,120,[-0.052  0.044 -0.073  0.356  0.741  1.037  0.049 -0.032 -0.017],-29.707443237304688,0.34303404115056974,1.09707510471344,0.34303404115056974,9.82314395904541,1.0,-89.48876,12000,-86.6020278930664
