InitialReturnMean,EpLenMean,ESSRenyi,MaxIW,ReturnMeanIW,Bound,InitialBound,EpRewMean,Weights,InitialReturnMax,InitialReturnStd,MaxIWNorm,MeanEntropy,Iteration,MinIW,ESSClassic,MeanIW,J_sample_variance,MeanIWNorm,StdIW,ReturnStepMaxmin,EpThisIter,EmpiricalD2,EpisodesSoFar,StdIWNorm,TimeElapsed,ReturnStepMax,InitialReturnMin,TimestepsSoFar,MinIWNorm
-0.81274474,500.0,100.0,1.0,-0.8127448,-0.84635514,-0.84635514,-4.101016492978331,[ 0.121 -1.352 -1.278],-0.6380134,0.08208664,0.01,0.14087798,153,1.0,100.0,1.0,0.0068062786,0.010000002,,0.16012321,100,1.0,15300,1.8626451e-09,1795.604787349701,0.16012321,-1.0083108,7650000,0.01
-0.8222586,500.0,100.0,1.0,-0.8222586,-0.85751426,-0.85751426,-4.104784052418322,[ 0.121 -1.352 -1.278],-0.64210624,0.08128414,0.01,0.14087798,154,1.0,100.0,1.0,0.0066738506,0.010000002,,0.15404584,100,1.0,15400,1.8626451e-09,1806.7295401096344,0.15404584,-1.0576708,7700000,0.01
-0.80620974,500.0,100.0,1.0,-0.80620974,-0.84060556,-0.84060556,-4.092727560859322,[ 0.121 -1.352 -1.278],-0.6315932,0.082179576,0.01,0.14087798,155,1.0,100.0,1.0,0.0068217,0.010000002,,0.17023121,100,1.0,15500,1.8626451e-09,1817.865694284439,0.17023121,-1.0318737,7750000,0.01
-0.8295529,500.0,100.0,1.0,-0.8295528,-0.8647244,-0.8647244,-4.118028149991788,[ 0.121 -1.352 -1.278],-0.65819705,0.08044885,0.01,0.14087798,156,1.0,100.0,1.0,0.006537392,0.010000002,,0.15344986,100,1.0,15600,1.8626451e-09,1830.773493528366,0.15344986,-1.0551465,7800000,0.01
-0.80567825,500.0,100.0,1.0,-0.80567825,-0.83796936,-0.83796936,-4.036723020015955,[ 0.121 -1.352 -1.278],-0.5524006,0.07817155,0.01,0.14087798,157,1.0,100.0,1.0,0.006172516,0.010000002,,0.14754882,100,1.0,15700,1.8626451e-09,1842.739869594574,0.14754882,-0.96873367,7850000,0.01
-0.8081665,500.0,100.0,1.0,-0.80816656,-0.84176123,-0.84176123,-4.081512073581467,[ 0.121 -1.352 -1.278],-0.66428244,0.0807936,0.01,0.14087798,158,1.0,100.0,1.0,0.0065935417,0.010000002,,0.16513656,100,1.0,15800,1.8626451e-09,1853.6425366401672,0.16513656,-1.0078398,7900000,0.01
-0.8130379,500.0,100.0,1.0,-0.8130379,-0.84821934,-0.84821934,-4.121104246580298,[ 0.121 -1.352 -1.278],-0.653027,0.08191404,0.01,0.14087798,159,1.0,100.0,1.0,0.0067776856,0.010000002,,0.17142026,100,1.0,15900,1.8626451e-09,1864.41148519516,0.17142026,-1.055443,7950000,0.01
-0.8144223,500.0,100.0,1.0,-0.8144223,-0.8487512,-0.8487512,-4.070396391232174,[ 0.121 -1.352 -1.278],-0.62015545,0.08069529,0.01,0.14087798,160,1.0,100.0,1.0,0.0065775043,0.010000002,,0.1419005,100,1.0,16000,1.8626451e-09,1875.6649703979492,0.1419005,-1.0298672,8000000,0.01
-0.7921556,500.0,100.0,1.0,-0.79215556,-0.8262849,-0.8262849,-4.015821147686779,[ 0.121 -1.352 -1.278],-0.5760081,0.086129695,0.01,0.14087798,161,1.0,100.0,1.0,0.007493255,0.010000002,,0.15493245,100,1.0,16100,1.8626451e-09,1886.8293817043304,0.15493245,-1.0238805,8050000,0.01
-0.813743,500.0,100.0,1.0,-0.8137429,-0.8484241,-0.8484241,-4.093314400975573,[ 0.121 -1.352 -1.278],-0.6195396,0.08629087,0.01,0.14087798,162,1.0,100.0,1.0,0.0075213285,0.010000002,,0.15480152,100,1.0,16200,1.8626451e-09,1898.3560795783997,0.15480152,-1.0404363,8100000,0.01
-0.8206419,500.0,70.96436,4.101129,-0.7506582,-0.7908015,-0.8544587,-4.1341804121056756,[ 0.121 -1.352 -1.278],-0.61022264,0.08520168,0.04101129,0.13327248,163,0.07569301,66.42683,0.94745326,0.264305,0.009474532,0.67356896,0.15224329,100,1.409158,16300,0.0067356895,1910.494472503662,0.15224329,-1.0145067,8150000,0.0007569301
-0.80015,500.0,100.0,1.000007,-0.80014986,-0.8352801,-0.8352803,-4.025039204595407,[ 0.108 -1.352 -1.286],-0.6526393,0.07939364,0.010000071,0.13327248,164,0.9999902,99.99999,0.9999997,0.0063669374,0.009999997,3.4979905e-06,0.1446208,100,1.0,16400,3.4977457e-08,1920.8496327400208,0.1446208,-1.0539082,8200000,0.009999902
-0.7988644,500.0,100.0,1.0,-0.7988645,-0.8349743,-0.8349743,-3.992707300161431,[ 0.108 -1.352 -1.286],-0.5962798,0.08379647,0.01,0.13327248,165,1.0,100.0,1.0,0.007092776,0.010000002,,0.17222667,100,1.0,16500,1.8626451e-09,1933.79691696167,0.17222667,-1.0832934,8250000,0.01
-0.7848713,500.0,100.0,1.0,-0.78487134,-0.8162209,-0.8162209,-3.9549782573698193,[ 0.108 -1.352 -1.286],-0.5953602,0.07680845,0.01,0.13327248,166,1.0,100.0,1.0,0.0059591285,0.010000002,,0.14264193,100,1.0,16600,1.8626451e-09,1944.1203963756561,0.14264193,-0.94048655,8300000,0.01
-0.80135816,500.0,100.0,1.0,-0.8013582,-0.83651674,-0.83651674,-4.01382678230878,[ 0.108 -1.352 -1.286],-0.6103073,0.08137076,0.01,0.13327248,167,1.0,100.0,1.0,0.0066880817,0.010000002,,0.15421844,100,1.0,16700,1.8626451e-09,1955.480675458908,0.15421844,-1.0547562,8350000,0.01
-0.79031676,500.0,100.0,1.0,-0.7903167,-0.82491404,-0.82491404,-3.962819974799359,[ 0.108 -1.352 -1.286],-0.58733726,0.08498603,0.01,0.13327248,168,1.0,100.0,1.0,0.007295581,0.010000002,,0.14524658,100,1.0,16800,1.8626451e-09,1966.582427740097,0.14524658,-1.0379195,8400000,0.01
-0.78320605,500.0,100.0,1.0,-0.783206,-0.81636107,-0.81636107,-3.9604682878847064,[ 0.108 -1.352 -1.286],-0.61608636,0.08294816,0.01,0.13327248,169,1.0,100.0,1.0,0.006949897,0.010000002,,0.19782516,100,1.0,16900,1.8626451e-09,1976.5410459041595,0.19782516,-0.9946523,8450000,0.01
-0.7812245,500.0,100.0,1.0,-0.78122455,-0.8138431,-0.8138431,-3.964415186230697,[ 0.108 -1.352 -1.286],-0.52152807,0.08615936,0.01,0.13327248,170,1.0,100.0,1.0,0.007498419,0.010000002,,0.14918488,100,1.0,17000,1.8626451e-09,1986.8807904720306,0.14918488,-0.97855544,8500000,0.01
-0.7936747,500.0,100.0,1.0,-0.79367465,-0.8273823,-0.8273823,-3.9791417204718,[ 0.108 -1.352 -1.286],-0.62800443,0.08149205,0.01,0.13327248,171,1.0,100.0,1.0,0.0067080357,0.010000002,,0.15770142,100,1.0,17100,1.8626451e-09,1997.7975578308105,0.15770142,-1.0112311,8550000,0.01
-0.800999,500.0,26.972368,5.2021422,-0.518973,-0.58685714,-0.8362545,-4.032928876321419,[ 0.108 -1.352 -1.286],-0.63775206,0.081105575,0.05202142,0.095744744,172,0.0054830573,39.253944,0.6839076,0.36703598,0.006839077,0.8507753,0.17311005,100,3.707498,17200,0.008507753,2008.1801962852478,0.17311005,-1.0576673,8600000,5.4830572e-05
-0.73315984,500.0,100.0,1.0,-0.7331598,-0.7636774,-0.7636774,-3.7286099976898193,[ 0.108 -1.352 -1.323],-0.59394366,0.07044451,0.01,0.095744744,173,1.0,100.0,1.0,0.005012555,0.010000002,,0.1404727,100,1.0,17300,1.8626451e-09,2020.2376341819763,0.1404727,-0.9155291,8650000,0.01
-0.7291394,500.0,100.0,1.0,-0.72913945,-0.7601407,-0.7601407,-3.7086962867166475,[ 0.108 -1.352 -1.323],-0.5886538,0.070264325,0.01,0.095744744,174,1.0,100.0,1.0,0.0049869455,0.010000002,,0.1424097,100,1.0,17400,1.8626451e-09,2032.1699588298798,0.1424097,-0.9300382,8700000,0.01
-0.7476167,500.0,9.926735,17.459148,-0.5208453,-0.6191388,-0.7785857,-3.765529215543438,[ 0.108 -1.352 -1.323],-0.56148857,0.075358264,0.17459148,0.05395037,175,0.0031689804,13.154751,0.77058274,1.5606784,0.0077058263,1.9799354,0.14328833,100,10.073806,17500,0.019799354,2042.8798599243164,0.14328833,-0.92907137,8750000,3.1689804e-05
-0.6758456,500.0,100.0,1.0,-0.67584556,-0.7041606,-0.7041606,-3.3902457395279084,[ 0.089 -1.352 -1.365],-0.5271042,0.0702815,0.01,0.05395037,176,1.0,100.0,1.0,0.004989383,0.010000002,,0.12497649,100,1.0,17600,1.8626451e-09,2054.8321125507355,0.12497649,-0.84945035,8800000,0.01
-0.6792428,500.0,100.0,1.0001749,-0.6792426,-0.70697916,-0.70697933,-3.417406303649939,[ 0.089 -1.352 -1.365],-0.5428186,0.06970132,0.010001749,0.05394956,177,0.99984646,100.0,1.0000045,0.0049028145,0.010000046,7.362809e-05,0.13941996,100,1.0,17700,7.363138e-07,2065.6197888851166,0.13941996,-0.8320961,8850000,0.009998464
-0.6672369,500.0,100.0,1.0,-0.6672369,-0.69436926,-0.69436926,-3.380949684450995,[ 0.089 -1.352 -1.365],-0.5381311,0.06216798,0.01,0.05394956,178,1.0,100.0,1.0,0.0039038965,0.010000002,,0.15809226,100,1.0,17800,1.8626451e-09,2076.265025615692,0.15809226,-0.81397045,8900000,0.01
-0.6736916,500.0,100.0,1.0,-0.6736915,-0.7033291,-0.7033291,-3.40562487911634,[ 0.089 -1.352 -1.365],-0.50891495,0.07108023,0.01,0.05394956,179,1.0,100.0,1.0,0.005103434,0.010000002,,0.15882885,100,1.0,17900,1.8626451e-09,2086.3717002868652,0.15882885,-0.8891278,8950000,0.01
-0.6729613,500.0,100.0,1.0,-0.67296124,-0.7031871,-0.7031871,-3.3834704417830284,[ 0.089 -1.352 -1.365],-0.4680823,0.07026169,0.01,0.05394956,180,1.0,100.0,1.0,0.00498657,0.010000002,,0.13495244,100,1.0,18000,1.8626451e-09,2097.5115950107574,0.13495244,-0.906777,9000000,0.01
-0.66937315,500.0,100.0,1.0,-0.6693731,-0.69681257,-0.69681257,-3.3719123582506216,[ 0.089 -1.352 -1.365],-0.5196862,0.062685736,0.01,0.05394956,181,1.0,100.0,1.0,0.003969194,0.010000002,,0.109401405,100,1.0,18100,1.8626451e-09,2108.0707981586456,0.109401405,-0.82318383,9050000,0.01
-0.6788054,500.0,100.0,1.0,-0.67880535,-0.70717853,-0.70717853,-3.4068997261894323,[ 0.089 -1.352 -1.365],-0.5329894,0.06779041,0.01,0.05394956,182,1.0,100.0,1.0,0.0046419585,0.010000002,,0.17326665,100,1.0,18200,1.8626451e-09,2119.092374563217,0.17326665,-0.85119617,9100000,0.01
-0.66880846,500.0,100.0,1.0,-0.66880834,-0.69818175,-0.69818175,-3.375021245646575,[ 0.089 -1.352 -1.365],-0.51975083,0.065464884,0.01,0.05394956,183,1.0,100.0,1.0,0.004328941,0.010000002,,0.11641641,100,1.0,18300,1.8626451e-09,2129.9510390758514,0.11641641,-0.88120246,9150000,0.01
-0.6712631,500.0,100.0,1.0,-0.671263,-0.6987753,-0.6987753,-3.381900888552433,[ 0.089 -1.352 -1.365],-0.5344722,0.061425917,0.01,0.05394956,184,1.0,100.0,1.0,0.0038112563,0.010000002,,0.14115323,100,1.0,18400,1.8626451e-09,2140.906626701355,0.14115323,-0.82536954,9200000,0.01
-0.67089945,500.0,100.0,1.0,-0.6708994,-0.69893587,-0.69893587,-3.359882728424545,[ 0.089 -1.352 -1.365],-0.49450582,0.07199659,0.01,0.05394956,185,1.0,100.0,1.0,0.005235868,0.010000002,,0.12277927,100,1.0,18500,1.8626451e-09,2152.7415034770966,0.12277927,-0.84109485,9250000,0.01
-0.67239785,500.0,100.0,1.0,-0.67239773,-0.7000362,-0.7000362,-3.3742944785874727,[ 0.089 -1.352 -1.365],-0.5129397,0.06245982,0.01,0.05394956,186,1.0,100.0,1.0,0.0039406354,0.010000002,,0.13472441,100,1.0,18600,1.8626451e-09,2163.9801025390625,0.13472441,-0.82915497,9300000,0.01
-0.6690657,500.0,100.0,1.0,-0.66906565,-0.69778687,-0.69778687,-3.3787799263743015,[ 0.089 -1.352 -1.365],-0.5226352,0.060736746,0.01,0.05394956,187,1.0,100.0,1.0,0.0037262144,0.010000002,,0.1282417,100,1.0,18700,1.8626451e-09,2174.350672483444,0.1282417,-0.8616364,9350000,0.01
-0.66681963,500.0,100.0,1.0,-0.6668195,-0.69476676,-0.69476676,-3.3480828259891626,[ 0.089 -1.352 -1.365],-0.5299684,0.06752854,0.01,0.05394956,188,1.0,100.0,1.0,0.0046061655,0.010000002,,0.13542409,100,1.0,18800,1.8626451e-09,2186.6633892059326,0.13542409,-0.83841825,9400000,0.01
-0.6640271,500.0,100.0,1.0,-0.664027,-0.692332,-0.692332,-3.3744847380206453,[ 0.089 -1.352 -1.365],-0.5185647,0.06739521,0.01,0.05394956,189,1.0,100.0,1.0,0.004587994,0.010000002,,0.14229085,100,1.0,18900,1.8626451e-09,2197.902087211609,0.14229085,-0.8491518,9450000,0.01
-0.66708726,500.0,100.0,1.0,-0.6670873,-0.6977403,-0.6977403,-3.3730744089834883,[ 0.089 -1.352 -1.365],-0.4979721,0.07044038,0.01,0.05394956,190,1.0,100.0,1.0,0.005011967,0.010000002,,0.12607077,100,1.0,19000,1.8626451e-09,2208.6748762130737,0.12607077,-0.9195907,9500000,0.01
-0.66075534,500.0,100.0,1.0,-0.6607553,-0.68895864,-0.68895864,-3.3612927886487785,[ 0.089 -1.352 -1.365],-0.5073781,0.063803956,0.01,0.05394956,191,1.0,100.0,1.0,0.004112066,0.010000002,,0.13905364,100,1.0,19100,1.8626451e-09,2220.3988239765167,0.13905364,-0.84610146,9550000,0.01
-0.67236364,500.0,100.0,1.0,-0.67236364,-0.69985616,-0.69985616,-3.4001208892904757,[ 0.089 -1.352 -1.365],-0.51671505,0.062961124,0.01,0.05394956,192,1.0,100.0,1.0,0.0040041446,0.010000002,,0.12086427,100,1.0,19200,1.8626451e-09,2231.9990825653076,0.12086427,-0.82477534,9600000,0.01
-0.67076105,500.0,100.0,1.0,-0.670761,-0.69913965,-0.69913965,-3.3671480843441692,[ 0.089 -1.352 -1.365],-0.5344199,0.061269816,0.01,0.05394956,193,1.0,100.0,1.0,0.003791909,0.010000002,,0.11316092,100,1.0,19300,1.8626451e-09,2244.737643480301,0.11316092,-0.8513602,9650000,0.01
-0.67625016,500.0,100.0,1.0,-0.67625016,-0.7039252,-0.7039252,-3.3515932625539153,[ 0.089 -1.352 -1.365],-0.53262866,0.061349314,0.01,0.05394956,194,1.0,100.0,1.0,0.0038017556,0.010000002,,0.11370982,100,1.0,19400,1.8626451e-09,2256.694821357727,0.11370982,-0.83025086,9700000,0.01
-0.6717643,500.0,100.0,1.000002,-0.6717639,-0.7002035,-0.70020396,-3.407107887654574,[ 0.089 -1.352 -1.365],-0.50446653,0.06682539,0.01000002,0.05394956,195,0.99999654,99.99999,0.9999993,0.0045107314,0.009999993,1.1324883e-06,0.117413044,100,1.0,19500,1.1331942e-08,2268.7782924175262,0.117413044,-0.8531867,9750000,0.009999965
-0.6677472,500.0,100.0,1.0,-0.6677472,-0.69512993,-0.69512993,-3.4092593818762458,[ 0.089 -1.352 -1.365],-0.5072361,0.06603693,0.01,0.05394956,196,1.0,100.0,1.0,0.0044049253,0.010000002,,0.14664918,100,1.0,19600,1.8626451e-09,2281.704016685486,0.14664918,-0.8214815,9800000,0.01
-0.6590817,500.0,100.0,1.0,-0.65908164,-0.6877777,-0.6877777,-3.3459761173161437,[ 0.089 -1.352 -1.365],-0.50440454,0.07404152,0.01,0.05394956,197,1.0,100.0,1.0,0.005537523,0.010000002,,0.12324406,100,1.0,19700,1.8626451e-09,2294.531767129898,0.12324406,-0.86088234,9850000,0.01
-0.6694729,500.0,100.0,1.0,-0.6694728,-0.6976556,-0.6976556,-3.369256686972626,[ 0.089 -1.352 -1.365],-0.52230346,0.07131947,0.01,0.05394956,198,1.0,100.0,1.0,0.005137846,0.010000002,,0.13293174,100,1.0,19800,1.8626451e-09,2305.5071551799774,0.13293174,-0.8454833,9900000,0.01
-0.6796028,500.0,100.0,1.0,-0.67960286,-0.7115109,-0.7115109,-3.3699204627146018,[ 0.089 -1.352 -1.365],-0.55119026,0.06733941,0.01,0.05394956,199,1.0,100.0,1.0,0.0045804004,0.010000002,,0.12855144,100,1.0,19900,1.8626451e-09,2317.3196461200714,0.12855144,-0.95724016,9950000,0.01
-0.6589096,500.0,100.0,1.0,-0.6589096,-0.68692935,-0.68692935,-3.367436572992661,[ 0.089 -1.352 -1.365],-0.5126407,0.06911394,0.01,0.05394956,200,1.0,100.0,1.0,0.004824986,0.010000002,,0.103694834,100,1.0,20000,1.8626451e-09,2328.612655878067,0.103694834,-0.8405923,10000000,0.01
-0.66148704,500.0,100.0,1.0,-0.661487,-0.68844956,-0.68844956,-3.3971119189565986,[ 0.089 -1.352 -1.365],-0.49280882,0.06446387,0.01,0.05394956,201,1.0,100.0,1.0,0.0041975654,0.010000002,,0.12969728,100,1.0,20100,1.8626451e-09,2340.198675632477,0.12969728,-0.80887663,10050000,0.01
-0.6658391,500.0,100.0,1.0,-0.6658391,-0.6928462,-0.6928462,-3.328965399588656,[ 0.089 -1.352 -1.365],-0.49813196,0.064000934,0.01,0.05394956,202,1.0,100.0,1.0,0.004137494,0.010000002,,0.11996875,100,1.0,20200,1.8626451e-09,2350.633139371872,0.11996875,-0.81021297,10100000,0.01
-0.66938037,500.0,100.0,1.0,-0.6693803,-0.69834137,-0.69834137,-3.3706443773164922,[ 0.089 -1.352 -1.365],-0.4787378,0.07539703,0.01,0.05394956,203,1.0,100.0,1.0,0.005742133,0.010000002,,0.1399891,100,1.0,20300,1.8626451e-09,2361.6731884479523,0.1399891,-0.8688315,10150000,0.01
-0.66627777,500.0,100.0,1.0,-0.66627777,-0.6940384,-0.6940384,-3.3831885536165096,[ 0.089 -1.352 -1.365],-0.48613408,0.07299049,0.01,0.05394956,204,1.0,100.0,1.0,0.005381426,0.010000002,,0.11592669,100,1.0,20400,1.8626451e-09,2374.031181335449,0.11592669,-0.83281815,10200000,0.01
-0.6709701,500.0,100.0,1.0,-0.6709701,-0.7017344,-0.7017344,-3.4029820117062384,[ 0.089 -1.352 -1.365],-0.5167273,0.07338693,0.01,0.05394956,205,1.0,100.0,1.0,0.0054400424,0.010000002,,0.13576235,100,1.0,20500,1.8626451e-09,2384.9268736839294,0.13576235,-0.92293036,10250000,0.01
-0.67193204,500.0,100.0,1.0,-0.6719321,-0.7006722,-0.7006722,-3.383260431983303,[ 0.089 -1.352 -1.365],-0.5436325,0.062153954,0.01,0.05394956,206,1.0,100.0,1.0,0.003902135,0.010000002,,0.13654749,100,1.0,20600,1.8626451e-09,2395.793249130249,0.13654749,-0.86220336,10300000,0.01
-0.6690665,500.0,100.0,1.0,-0.6690665,-0.6986963,-0.6986963,-3.392246748328427,[ 0.089 -1.352 -1.365],-0.486973,0.070631735,0.01,0.05394956,207,1.0,100.0,1.0,0.005039234,0.010000002,,0.13173534,100,1.0,20700,1.8626451e-09,2408.1966104507446,0.13173534,-0.888895,10350000,0.01
-0.66336524,500.0,100.0,1.0,-0.66336524,-0.69183767,-0.69183767,-3.3639497515531342,[ 0.089 -1.352 -1.365],-0.51666117,0.06543206,0.01,0.05394956,208,1.0,100.0,1.0,0.0043246,0.010000002,,0.12440288,100,1.0,20800,1.8626451e-09,2419.627305984497,0.12440288,-0.8541729,10400000,0.01
-0.6775122,500.0,100.0,1.0,-0.6775122,-0.705579,-0.705579,-3.390746301602222,[ 0.089 -1.352 -1.365],-0.52349067,0.0642095,0.01,0.05394956,209,1.0,100.0,1.0,0.004164505,0.010000002,,0.12238828,100,1.0,20900,1.8626451e-09,2430.668263912201,0.12238828,-0.84200263,10450000,0.01
-0.6767215,500.0,99.98811,1.0007224,-0.67668056,-0.7060452,-0.7060845,-3.4182400079723885,[ 0.089 -1.352 -1.365],-0.5353334,0.06787032,0.010007224,0.053936332,210,0.9989102,99.99997,0.9999635,0.0046290844,0.009999636,0.00036146585,0.1383511,100,1.0001189,21000,3.614703e-06,2444.353202342987,0.1383511,-0.88088655,10500000,0.009989101
-0.6561554,500.0,100.0,1.0,-0.65615535,-0.6831529,-0.6831529,-3.3372686839706334,[ 0.089 -1.352 -1.365],-0.4903756,0.059707977,0.01,0.053936332,211,1.0,100.0,1.0,0.003601053,0.010000002,,0.13342555,100,1.0,21100,1.8626451e-09,2455.8966171741486,0.13342555,-0.8099275,10550000,0.01
-0.6767369,500.0,100.0,1.0,-0.67673683,-0.705074,-0.705074,-3.3879226530141877,[ 0.089 -1.352 -1.365],-0.51843834,0.07158708,0.01,0.053936332,212,1.0,100.0,1.0,0.005176475,0.010000002,,0.1149214,100,1.0,21200,1.8626451e-09,2467.855375766754,0.1149214,-0.85011613,10600000,0.01
-0.66173697,500.0,100.0,1.0,-0.66173697,-0.690252,-0.690252,-3.3693045619874153,[ 0.089 -1.352 -1.365],-0.5140822,0.0675859,0.01,0.053936332,213,1.0,100.0,1.0,0.0046139937,0.010000002,,0.13053627,100,1.0,21300,1.8626451e-09,2478.670557498932,0.13053627,-0.85545117,10650000,0.01
-0.6724263,500.0,100.0,1.0,-0.6724262,-0.7011144,-0.7011144,-3.371271819297891,[ 0.089 -1.352 -1.365],-0.5263277,0.07556915,0.01,0.053936332,214,1.0,100.0,1.0,0.005768381,0.010000002,,0.15968747,100,1.0,21400,1.8626451e-09,2489.336498260498,0.15968747,-0.860645,10700000,0.01
-0.67114717,500.0,100.0,1.0,-0.67114705,-0.69897306,-0.69897306,-3.398989264055964,[ 0.089 -1.352 -1.365],-0.5316713,0.07081981,0.01,0.053936332,215,1.0,100.0,1.0,0.005066107,0.010000002,,0.13405152,100,1.0,21500,1.8626451e-09,2501.131015062332,0.13405152,-0.83478,10750000,0.01
-0.6674494,500.0,100.0,1.0,-0.6674495,-0.6946417,-0.6946417,-3.379044362227315,[ 0.089 -1.352 -1.365],-0.50672704,0.059124418,0.01,0.053936332,216,1.0,100.0,1.0,0.0035310066,0.010000002,,0.12518187,100,1.0,21600,1.8626451e-09,2512.733604669571,0.12518187,-0.8157678,10800000,0.01
-0.6561213,500.0,100.0,1.0,-0.65612125,-0.6846028,-0.6846028,-3.333169073220998,[ 0.089 -1.352 -1.365],-0.48455226,0.07511503,0.01,0.053936332,217,1.0,100.0,1.0,0.005699261,0.010000002,,0.111722864,100,1.0,21700,1.8626451e-09,2524.547891139984,0.111722864,-0.8544457,10850000,0.01
-0.67084914,500.0,100.0,1.0,-0.6708491,-0.6996411,-0.6996411,-3.3627206480322043,[ 0.089 -1.352 -1.365],-0.5222685,0.06915035,0.01,0.053936332,218,1.0,100.0,1.0,0.0048300717,0.010000002,,0.11925619,100,1.0,21800,1.8626451e-09,2536.4721059799194,0.11925619,-0.8637598,10900000,0.01
-0.65859497,500.0,100.0,1.0,-0.65859497,-0.6869874,-0.6869874,-3.339004331727111,[ 0.089 -1.352 -1.365],-0.5124679,0.071390934,0.01,0.053936332,219,1.0,100.0,1.0,0.005148147,0.010000002,,0.112630464,100,1.0,21900,1.8626451e-09,2548.074796438217,0.112630464,-0.8517738,10950000,0.01
-0.65841365,500.0,100.0,1.0,-0.6584136,-0.6854441,-0.6854441,-3.3402860725547248,[ 0.089 -1.352 -1.365],-0.48943108,0.07163266,0.01,0.053936332,220,1.0,100.0,1.0,0.0051830695,0.010000002,,0.11374494,100,1.0,22000,1.8626451e-09,2560.1404638290405,0.11374494,-0.8109166,11000000,0.01
-0.6695784,500.0,100.0,1.0,-0.6695783,-0.69884706,-0.69884706,-3.400410404797693,[ 0.089 -1.352 -1.365],-0.49371463,0.071515426,0.01,0.053936332,221,1.0,100.0,1.0,0.0051661176,0.010000002,,0.12522258,100,1.0,22100,1.8626451e-09,2571.9080028533936,0.12522258,-0.87806296,11050000,0.01
-0.66811734,500.0,100.0,1.0,-0.6681174,-0.6992951,-0.6992951,-3.3655970570195035,[ 0.089 -1.352 -1.365],-0.54571676,0.070935205,0.01,0.053936332,222,1.0,100.0,1.0,0.0050826296,0.010000002,,0.1040452,100,1.0,22200,1.8626451e-09,2582.157467365265,0.1040452,-0.93533105,11100000,0.01
-0.6831989,500.0,100.01189,1.0000101,-0.6831609,-0.71549296,-0.7155329,-3.4078513325075943,[ 0.089 -1.352 -1.365],-0.54227346,0.07461459,0.010000101,0.053936314,223,0.999891,99.999985,0.99994606,0.005621254,0.0099994615,2.3728395e-05,0.1181059,100,0.99988115,22300,2.3734951e-07,2593.0180966854095,0.1181059,-0.9700198,11150000,0.009998909
-0.6871908,500.0,100.0,1.0,-0.6871908,-0.71627456,-0.71627456,-3.3931244202470254,[ 0.089 -1.352 -1.365],-0.5075064,0.06954239,0.01,0.053936314,224,1.0,100.0,1.0,0.004884994,0.010000002,,0.15050524,100,1.0,22400,1.8626451e-09,2605.3543248176575,0.15050524,-0.8725128,11200000,0.01
-0.6713541,500.0,100.0,1.0,-0.6713542,-0.6989849,-0.6989849,-3.351690114735421,[ 0.089 -1.352 -1.365],-0.538612,0.07255018,0.01,0.053936314,225,1.0,100.0,1.0,0.0053166947,0.010000002,,0.12923756,100,1.0,22500,1.8626451e-09,2617.433794260025,0.12923756,-0.8289225,11250000,0.01
-0.6641487,500.0,100.0,1.0,-0.66414875,-0.6912204,-0.6912204,-3.3527889326145246,[ 0.089 -1.352 -1.365],-0.5165389,0.060033202,0.01,0.053936314,226,1.0,100.0,1.0,0.0036403893,0.010000002,,0.11194452,100,1.0,22600,1.8626451e-09,2628.365874528885,0.11194452,-0.8121489,11300000,0.01
-0.68426216,500.0,100.0,1.0,-0.6842623,-0.7129731,-0.7129731,-3.3809061916731222,[ 0.089 -1.352 -1.365],-0.5479681,0.059354037,0.01,0.053936314,227,1.0,100.0,1.0,0.0035584867,0.010000002,,0.108815834,100,1.0,22700,1.8626451e-09,2638.5867841243744,0.108815834,-0.8613246,11350000,0.01
-0.67552733,500.0,100.0,1.0,-0.67552733,-0.7038157,-0.7038157,-3.385122148851281,[ 0.089 -1.352 -1.365],-0.50962245,0.06921028,0.01,0.053936314,228,1.0,100.0,1.0,0.004838448,0.010000002,,0.160095,100,1.0,22800,1.8626451e-09,2649.3903226852417,0.160095,-0.84865105,11400000,0.01
-0.6676333,500.0,100.0,1.0,-0.6676333,-0.6956917,-0.6956917,-3.36721925911865,[ 0.089 -1.352 -1.365],-0.5014186,0.0661941,0.01,0.053936314,229,1.0,100.0,1.0,0.0044259187,0.010000002,,0.124017164,100,1.0,22900,1.8626451e-09,2660.198046207428,0.124017164,-0.8417527,11450000,0.01
-0.67311096,500.0,100.0,1.0,-0.6731109,-0.7002246,-0.7002246,-3.3632066769975295,[ 0.089 -1.352 -1.365],-0.5421986,0.058136784,0.01,0.053936314,230,1.0,100.0,1.0,0.0034140258,0.010000002,,0.121226676,100,1.0,23000,1.8626451e-09,2670.5074434280396,0.121226676,-0.8134097,11500000,0.01
-0.6732285,500.0,100.0,1.0,-0.6732285,-0.701603,-0.701603,-3.3932942743006516,[ 0.089 -1.352 -1.365],-0.49980316,0.06261031,0.01,0.053936314,231,1.0,100.0,1.0,0.003959648,0.010000002,,0.13468121,100,1.0,23100,1.8626451e-09,2682.4887828826904,0.13468121,-0.8512343,11550000,0.01
-0.6792511,500.0,100.0,1.0,-0.679251,-0.70775664,-0.70775664,-3.3903151933503186,[ 0.089 -1.352 -1.365],-0.5445392,0.06508559,0.01,0.053936314,232,1.0,100.0,1.0,0.0042789234,0.010000002,,0.113525756,100,1.0,23200,1.8626451e-09,2694.2221693992615,0.113525756,-0.85516906,11600000,0.01
