RewardCompression,EmpiricalD2,InitialReturnStd,Bound,InitialBound,StdIW,MeanIW,ESSRenyi,ReturnMeanIW,EpisodesSoFar,TimeElapsed,InitialReturnMax,ReturnStepMax,ReturnStepMaxmin,EpRewMean,EpLenMean,MinIW,Weights,InitialReturnMean,MaxIW,Iteration,InitialReturnMin,EpThisIter,ESSClassic,TimestepsSoFar,MeanEntropy
0.99,17.420177459716797,1.52587890625e-05,-38.61016845703125,-89.48876,,0.3067094552345031,5.740469455718994,-26.561662673950195,12400,1404.5212767124176,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3067094552345031,[-0.101 -0.09  -0.076  0.52  -0.763  0.675  0.05  -0.039 -0.011],-86.60204315185547,0.3067094552345031,124,-86.6020278930664,100,1.0,2480000,1.0953963994979858
0.99,12.017141342163086,1.52587890625e-05,-22.1491756439209,-89.48876,,0.14020566938996562,8.321446418762207,-12.142094612121582,12500,1415.5432736873627,-86.6020278930664,1.0,1.0,-200.0,200.0,0.14020566938996562,[-0.038 -0.14  -0.089  0.52  -0.763  0.675 -0.079  0.065  0.014],-86.60204315185547,0.14020566938996562,125,-86.6020278930664,100,1.0,2500000,1.0977846384048462
0.99,18.701295852661133,1.52587890625e-05,-50.95900344848633,-89.48876,,0.44427739995575316,5.347222805023193,-38.47532272338867,12600,1424.8111793994904,-86.6020278930664,1.0,1.0,-200.0,200.0,0.44427739995575316,[-0.086 -0.082 -0.1    0.52  -0.763  0.675  0.024 -0.052  0.028],-86.60204315185547,0.44427739995575316,126,-86.6020278930664,100,1.0,2520000,1.0954405069351196
0.99,11.685229301452637,1.52587890625e-05,-21.538803100585938,-89.48876,,0.13476459514469932,8.557812690734863,-11.670886993408203,12700,1436.505684375763,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13476459514469932,[-0.07  -0.156 -0.041  0.519 -0.762  0.675 -0.03   0.075 -0.045],-86.60204315185547,0.13476459514469932,127,-86.6020278930664,100,1.0,2540000,1.097984790802002
0.99,21.079883575439453,1.52587890625e-05,-49.7202033996582,-89.48876,,0.4210800880628468,4.74385929107666,-36.46638870239258,12800,1449.2078757286072,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4210800880628468,[-0.097 -0.09  -0.081  0.519 -0.762  0.675  0.02  -0.048  0.028],-86.60204315185547,0.4210800880628468,128,-86.6020278930664,100,1.0,2560000,1.094599962234497
0.99,8.979256629943848,1.52587890625e-05,-17.573909759521484,-89.48876,,0.10304254224824475,11.13677978515625,-8.92369270324707,12900,1460.700999736786,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10304254224824475,[-5.111e-02 -1.568e-01 -5.937e-02  5.178e-01 -7.604e-01  6.746e-01
 -8.148e-02  8.168e-02 -2.041e-04],-86.60204315185547,0.10304254224824475,129,-86.6020278930664,100,1.0,2580000,1.0985558032989502
0.99,27.002302169799805,1.52587890625e-05,-52.298126220703125,-89.48876,,0.4306778623847808,3.703387975692749,-37.297576904296875,13000,1470.0778427124023,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4306778623847808,[-0.103 -0.101 -0.063  0.518 -0.76   0.674  0.016 -0.021  0.004],-86.60204315185547,0.4306778623847808,130,-86.6020278930664,100,1.0,2600000,1.0923148393630981
0.99,10.964306831359863,1.52587890625e-05,-18.421464920043945,-89.48876,,0.10233935843384602,9.120503425598145,-8.86279582977295,13100,1480.492842912674,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10233935843384602,[-0.072 -0.148 -0.047  0.52  -0.76   0.672 -0.119  0.116  0.004],-86.60204315185547,0.10233935843384602,131,-86.6020278930664,100,1.0,2620000,1.09857177734375
0.99,37.04463195800781,1.52587890625e-05,-67.56297302246094,-89.48876,,0.5772736006854904,2.699446439743042,-49.993064880371094,13200,1488.954482793808,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5772736006854904,[-0.119 -0.086 -0.062  0.52  -0.76   0.672 -0.033 -0.002  0.035],-86.60204315185547,0.5772736006854904,132,-86.6020278930664,100,1.0,2640000,1.0912965536117554
0.99,7.829949855804443,1.52587890625e-05,-13.956411361694336,-89.48876,,0.06788221241103869,12.77147388458252,-5.878736972808838,13300,1501.707344532013,-86.6020278930664,1.0,1.0,-200.0,200.0,0.06788221241103869,[-0.179 -0.091  0.002  0.52  -0.757  0.67   0.118 -0.074 -0.044],-86.60204315185547,0.06788221241103869,133,-86.6020278930664,100,1.0,2660000,1.0984984636306763
0.99,1.6527029275894165,1.52587890625e-05,-80.91047668457031,-89.48876,,0.8914267447401937,60.50694274902344,-77.1993637084961,13400,1513.2555360794067,-86.6020278930664,1.0,1.0,-200.0,200.0,0.8914267447401937,[-0.119 -0.112 -0.036  0.52  -0.757  0.669  0.009 -0.03   0.021],-86.60204315185547,0.8914267447401937,134,-86.6020278930664,100,1.0,2680000,1.0980079174041748
0.99,28.87664031982422,1.52587890625e-05,-52.22003936767578,-89.48876,,0.42386534871841564,3.4630067348480225,-36.70759963989258,13500,1524.4590640068054,-86.6020278930664,1.0,1.0,-200.0,200.0,0.42386534871841564,[-0.072 -0.14  -0.055  0.519 -0.756  0.669 -0.024  0.019  0.004],-86.60204315185547,0.42386534871841564,135,-86.6020278930664,100,1.0,2700000,1.0933088064193726
0.99,10.228255271911621,1.52587890625e-05,-18.307645797729492,-89.48876,,0.1047942460035209,9.776838302612305,-9.075394630432129,13600,1537.3540525436401,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1047942460035209,[-1.484e-01 -2.938e-02 -8.949e-02  5.200e-01 -7.534e-01  6.654e-01
  1.137e-04 -1.093e-01  1.092e-01],-86.60204315185547,0.1047942460035209,136,-86.6020278930664,100,1.0,2720000,1.098479986190796
0.99,31.704580307006836,1.52587890625e-05,-49.40907287597656,-89.48876,,0.3828407919288548,3.154118299484253,-33.154788970947266,13700,1549.1857120990753,-86.6020278930664,1.0,1.0,-200.0,200.0,0.3828407919288548,[-0.151 -0.075 -0.042  0.521 -0.753  0.664 -0.006  0.002  0.003],-86.60204315185547,0.3828407919288548,137,-86.6020278930664,100,1.0,2740000,1.0920120477676392
0.99,10.49538803100586,1.52587890625e-05,-19.09049415588379,-89.48876,,0.11245072325542035,9.527994155883789,-9.738460540771484,13800,1560.7542514801025,-86.6020278930664,1.0,1.0,-200.0,200.0,0.11245072325542035,[-0.065 -0.146 -0.056  0.534 -0.754  0.652 -0.149  0.022  0.127],-86.60204315185547,0.11245072325542035,138,-86.6020278930664,100,1.0,2760000,1.098596453666687
0.99,28.13562774658203,1.52587890625e-05,-63.688270568847656,-89.48876,,0.5586030716642154,3.5542125701904297,-48.376155853271484,13900,1569.2928233146667,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5586030716642154,[-0.126 -0.121 -0.02   0.535 -0.754  0.652 -0.029 -0.023  0.051],-86.60204315185547,0.5586030716642154,139,-86.6020278930664,100,1.0,2780000,1.0907032489776611
0.99,9.04037094116211,1.52587890625e-05,-16.013504028320312,-89.48876,,0.0846850632102972,11.061492919921875,-7.333898544311523,14000,1581.0628509521484,-86.6020278930664,1.0,1.0,-200.0,200.0,0.0846850632102972,[-0.256 -0.041  0.029  0.533 -0.753  0.651  0.077 -0.105  0.029],-86.60204315185547,0.0846850632102972,140,-86.6020278930664,100,1.0,2800000,1.0982497930526733
0.99,26.181364059448242,1.52587890625e-05,-49.129798889160156,-89.48876,,0.39674633960119476,3.8195106983184814,-34.35903549194336,14100,1591.539469242096,-86.6020278930664,1.0,1.0,-200.0,200.0,0.39674633960119476,[-0.192 -0.081  0.005  0.533 -0.752  0.651 -0.035 -0.032  0.067],-86.60204315185547,0.39674633960119476,141,-86.6020278930664,100,1.0,2820000,1.0913468599319458
0.99,6.907097816467285,1.52587890625e-05,-13.225878715515137,-89.48876,,0.06511566977498744,14.477860450744629,-5.639148712158203,14200,1602.2906494140625,-86.6020278930664,1.0,1.0,-200.0,200.0,0.06511566977498744,[-0.137 -0.12  -0.01   0.534 -0.75   0.648 -0.196  0.035  0.16 ],-86.60204315185547,0.06511566977498744,142,-86.6020278930664,100,1.0,2840000,1.0980578660964966
0.99,20.508586883544922,1.52587890625e-05,-38.33348846435547,-89.48876,,0.291684900595005,4.876006126403809,-25.2605037689209,14300,1614.6887092590332,-86.6020278930664,1.0,1.0,-200.0,200.0,0.291684900595005,[-0.189 -0.112  0.034  0.534 -0.75   0.648 -0.092  0.02   0.072],-86.60204315185547,0.291684900595005,143,-86.6020278930664,100,1.0,2860000,1.0938037633895874
0.99,12.079570770263672,1.52587890625e-05,-20.19287109375,-89.48876,,0.117316313388663,8.27843952178955,-10.159831047058105,14400,1626.728744983673,-86.6020278930664,1.0,1.0,-200.0,200.0,0.117316313388663,[-0.262 -0.07   0.065  0.535 -0.75   0.647  0.036 -0.011 -0.025],-86.60204315185547,0.117316313388663,144,-86.6020278930664,100,1.0,2880000,1.0981789827346802
0.99,26.650348663330078,1.52587890625e-05,-56.52167892456055,-89.48876,,0.48058007608685877,3.752296209335327,-41.61920928955078,14500,1638.5101642608643,-86.6020278930664,1.0,1.0,-200.0,200.0,0.48058007608685877,[-0.189 -0.1    0.021  0.536 -0.75   0.646 -0.082  0.034  0.048],-86.60204315185547,0.48058007608685877,145,-86.6020278930664,100,1.0,2900000,1.0933607816696167
0.99,8.775056838989258,1.52587890625e-05,-15.75901985168457,-89.48876,,0.08322815507518655,11.3959379196167,-7.207726955413818,14600,1649.8840391635895,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08322815507518655,[-0.274 -0.034  0.04   0.536 -0.75   0.646  0.035 -0.08   0.045],-86.60204315185547,0.08322815507518655,146,-86.6020278930664,100,1.0,2920000,1.0985907316207886
0.99,30.374347686767578,1.52587890625e-05,-56.7980842590332,-89.48876,,0.47214193281420025,3.2922518253326416,-40.88844680786133,14700,1661.6005454063416,-86.6020278930664,1.0,1.0,-200.0,200.0,0.47214193281420025,[-0.215 -0.079  0.026  0.536 -0.75   0.646 -0.075  0.004  0.071],-86.60204315185547,0.47214193281420025,147,-86.6020278930664,100,1.0,2940000,1.0905704498291016
0.99,10.202797889709473,1.52587890625e-05,-17.310813903808594,-89.48876,,0.09341649968396383,9.801233291625977,-8.090058326721191,14800,1673.172767162323,-86.6020278930664,1.0,1.0,-200.0,200.0,0.09341649968396383,[-0.187 -0.193  0.113  0.536 -0.751  0.647 -0.107  0.118 -0.01 ],-86.60204315185547,0.09341649968396383,148,-86.6020278930664,100,1.0,2960000,1.0983306169509888
0.99,15.756750106811523,1.52587890625e-05,-72.2061996459961,-89.48876,,0.7014544169032466,6.346486568450928,-60.74737548828125,14900,1682.603283882141,-86.6020278930664,1.0,1.0,-200.0,200.0,0.7014544169032466,[-0.215 -0.131  0.078  0.536 -0.751  0.647 -0.054 -0.001  0.055],-86.60204315185547,0.7014544169032466,149,-86.6020278930664,100,1.0,2980000,1.0941381454467773
0.99,13.933202743530273,1.52587890625e-05,-23.597095489501953,-89.48876,,0.14805339668972142,7.177100658416748,-12.821723937988281,15000,1693.6373970508575,-86.6020278930664,1.0,1.0,-200.0,200.0,0.14805339668972142,[-0.173 -0.118  0.024  0.545 -0.753  0.64  -0.14  -0.046  0.186],-86.60204315185547,0.14805339668972142,150,-86.6020278930664,100,1.0,3000000,1.098144769668579
0.99,18.941970825195312,1.52587890625e-05,-58.457950592041016,-89.48876,,0.5299436197579459,5.2792816162109375,-45.894195556640625,15100,1704.1316494941711,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5299436197579459,[-0.211 -0.145  0.089  0.545 -0.753  0.64  -0.065  0.009  0.056],-86.60204315185547,0.5299436197579459,151,-86.6020278930664,100,1.0,3020000,1.0944424867630005
0.99,8.169268608093262,1.52587890625e-05,-15.395063400268555,-89.48876,,0.08249483347516888,12.240998268127441,-7.144219875335693,15200,1715.432874917984,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08249483347516888,[-0.131 -0.06  -0.076  0.542 -0.748  0.637 -0.072 -0.06   0.132],-86.60204315185547,0.08249483347516888,152,-86.6020278930664,100,1.0,3040000,1.0985487699508667
0.99,8.545727729797363,1.52587890625e-05,-66.64427185058594,-89.48876,,0.6721026741863596,11.701753616333008,-58.2054557800293,15300,1727.7212862968445,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6721026741863596,[-1.606e-01 -9.021e-02 -1.645e-02  5.422e-01 -7.476e-01  6.374e-01
 -1.754e-02  3.174e-04  1.722e-02],-86.60204315185547,0.6721026741863596,153,-86.6020278930664,100,1.0,3060000,1.0947787761688232
0.99,12.00654411315918,1.52587890625e-05,-21.847274780273438,-89.48876,,0.13677056386003308,8.328791618347168,-11.844608306884766,15400,1739.1352763175964,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13677056386003308,[-0.132 -0.078 -0.058  0.541 -0.745  0.636 -0.122 -0.006  0.128],-86.60204315185547,0.13677056386003308,154,-86.6020278930664,100,1.0,3080000,1.0983110666275024
0.99,17.07761001586914,1.52587890625e-05,-42.51380920410156,-89.48876,,0.35315987732459236,5.855620384216309,-30.584362030029297,15500,1750.9896059036255,-86.6020278930664,1.0,1.0,-200.0,200.0,0.35315987732459236,[-0.179 -0.091  0.002  0.541 -0.744  0.635 -0.022  0.012  0.01 ],-86.60204315185547,0.35315987732459236,155,-86.6020278930664,100,1.0,3100000,1.094321608543396
0.99,11.06200885772705,1.52587890625e-05,-20.92120361328125,-89.48876,,0.13071334500190562,9.039949417114258,-11.320040702819824,15600,1761.0570557117462,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13071334500190562,[-0.114 -0.08  -0.073  0.541 -0.745  0.635 -0.129  0.008  0.121],-86.60204315185547,0.13071334500190562,156,-86.6020278930664,100,1.0,3120000,1.0985242128372192
0.99,33.58102798461914,1.52587890625e-05,-70.72919464111328,-89.48876,,0.6235514371577565,2.977871894836426,-54.000816345214844,15700,1771.6799983978271,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6235514371577565,[-0.166 -0.083 -0.019  0.541 -0.745  0.635 -0.023  0.011  0.012],-86.60204315185547,0.6235514371577565,157,-86.6020278930664,100,1.0,3140000,1.0887537002563477
0.99,7.133297920227051,1.52587890625e-05,-12.891351699829102,-89.48876,,0.05982993183990622,14.01876163482666,-5.181393623352051,15800,1784.2186517715454,-86.6020278930664,1.0,1.0,-200.0,200.0,0.05982993183990622,[-0.128 -0.169  0.029  0.542 -0.745  0.635 -0.056  0.144 -0.088],-86.60204315185547,0.05982993183990622,158,-86.6020278930664,100,1.0,3160000,1.0976901054382324
0.99,16.007720947265625,1.52587890625e-05,-48.40010070800781,-89.48876,,0.4255140036732975,6.24698543548584,-36.85037612915039,15900,1795.5824551582336,-86.6020278930664,1.0,1.0,-200.0,200.0,0.4255140036732975,[-0.143 -0.112 -0.012  0.542 -0.745  0.635 -0.029  0.04  -0.01 ],-86.60204315185547,0.4255140036732975,159,-86.6020278930664,100,1.0,3180000,1.095374345779419
0.99,12.440132141113281,1.52587890625e-05,-24.79766082763672,-89.48876,,0.1687718311886669,8.03849983215332,-14.615983009338379,16000,1806.1968622207642,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1687718311886669,[-0.158 -0.013 -0.097  0.541 -0.747  0.639  0.008 -0.074  0.066],-86.60204315185547,0.1687718311886669,160,-86.6020278930664,100,1.0,3200000,1.097995638847351
0.99,21.32811737060547,1.52587890625e-05,-46.96928405761719,-89.48876,,0.38841653564097073,4.68864631652832,-33.637657165527344,16100,1818.9894425868988,-86.6020278930664,1.0,1.0,-200.0,200.0,0.38841653564097073,[-0.143 -0.075 -0.049  0.54  -0.747  0.639 -0.021  0.045 -0.024],-86.60204315185547,0.38841653564097073,161,-86.6020278930664,100,1.0,3220000,1.0945758819580078
0.99,9.971893310546875,1.52587890625e-05,-19.22512435913086,-89.48876,,0.1167329122717284,10.028185844421387,-10.109306335449219,16200,1831.52237200737,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1167329122717284,[-0.139 -0.024 -0.104  0.538 -0.747  0.641 -0.032 -0.072  0.104],-86.60204315185547,0.1167329122717284,162,-86.6020278930664,100,1.0,3240000,1.098524570465088
0.99,27.0626220703125,1.52587890625e-05,-63.34458541870117,-89.48876,,0.5580387690450392,3.6951334476470947,-48.32728958129883,16300,1843.0941398143768,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5580387690450392,[-0.14  -0.079 -0.049  0.538 -0.747  0.641 -0.027  0.028 -0.001],-86.60204315185547,0.5580387690450392,163,-86.6020278930664,100,1.0,3260000,1.092254877090454
0.99,8.790719032287598,1.52587890625e-05,-15.782586097717285,-89.48876,,0.08341219459016888,11.37563419342041,-7.223665237426758,16400,1854.7771353721619,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08341219459016888,[-0.103 -0.041 -0.124  0.54  -0.75   0.642 -0.106 -0.029  0.135],-86.60204315185547,0.08341219459016888,164,-86.6020278930664,100,1.0,3280000,1.0986201763153076
0.99,19.09051513671875,1.52587890625e-05,-75.9483871459961,-89.48876,,0.7313393064375228,5.238203525543213,-63.33546829223633,16500,1865.4274246692657,-86.6020278930664,1.0,1.0,-200.0,200.0,0.7313393064375228,[-0.141 -0.06  -0.066  0.54  -0.75   0.642 -0.029  0.009  0.02 ],-86.60204315185547,0.7313393064375228,165,-86.6020278930664,100,1.0,3300000,1.091833472251892
0.99,8.208477020263672,1.52587890625e-05,-15.266315460205078,-89.48876,,0.08077980976043538,12.182527542114258,-6.9956955909729,16600,1876.3164925575256,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08077980976043538,[-0.086 -0.152 -0.029  0.537 -0.741  0.636  0.018  0.102 -0.12 ],-86.60204315185547,0.08077980976043538,166,-86.6020278930664,100,1.0,3320000,1.0985795259475708
0.99,31.175107955932617,1.52587890625e-05,-66.55225372314453,-89.48876,,0.582368218028489,3.2076873779296875,-50.43426513671875,16700,1885.0698041915894,-86.6020278930664,1.0,1.0,-200.0,200.0,0.582368218028489,[-0.084 -0.1   -0.084  0.537 -0.741  0.636  0.012  0.008 -0.02 ],-86.60204315185547,0.582368218028489,167,-86.6020278930664,100,1.0,3340000,1.0915191173553467
0.99,9.2161226272583,1.52587890625e-05,-16.30169677734375,-89.48876,,0.08704333294815823,10.850549697875977,-7.538128852844238,16800,1897.032147884369,-86.6020278930664,1.0,1.0,-200.0,200.0,0.08704333294815823,[-0.031 -0.081 -0.155  0.539 -0.74   0.633 -0.118  0.011  0.107],-86.60204315185547,0.08704333294815823,168,-86.6020278930664,100,1.0,3360000,1.0985064506530762
0.99,26.658754348754883,1.52587890625e-05,-66.4111557006836,-89.48876,,0.5947473989559688,3.751112937927246,-51.50633239746094,16900,1906.5269601345062,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5947473989559688,[-0.078 -0.088 -0.1    0.539 -0.74   0.634 -0.02   0.021 -0.001],-86.60204315185547,0.5947473989559688,169,-86.6020278930664,100,1.0,3380000,1.0913351774215698
0.99,9.93299674987793,1.52587890625e-05,-17.418569564819336,-89.48876,,0.0960779772143868,10.067455291748047,-8.320548057556152,17000,1917.7930629253387,-86.6020278930664,1.0,1.0,-200.0,200.0,0.0960779772143868,[-0.035 -0.034 -0.199  0.543 -0.74   0.63   0.063 -0.135  0.071],-86.60204315185547,0.0960779772143868,170,-86.6020278930664,100,1.0,3400000,1.0985404253005981
0.99,31.432798385620117,1.52587890625e-05,-65.5971450805664,-89.48876,,0.570571811366127,3.1813902854919434,-49.41267776489258,17100,1926.5622754096985,-86.6020278930664,1.0,1.0,-200.0,200.0,0.570571811366127,[-0.029 -0.09  -0.149  0.542 -0.74   0.63   0.048 -0.024 -0.024],-86.60204315185547,0.570571811366127,171,-86.6020278930664,100,1.0,3420000,1.0921485424041748
0.99,10.368993759155273,1.52587890625e-05,-18.489704132080078,-89.48876,,0.10616556624640779,9.644137382507324,-9.19415283203125,17200,1937.1177773475647,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10616556624640779,[ 0.021 -0.125 -0.163  0.539 -0.737  0.63  -0.07   0.129 -0.058],-86.60204315185547,0.10616556624640779,172,-86.6020278930664,100,1.0,3440000,1.0986227989196777
0.99,38.20637893676758,1.52587890625e-05,-64.13226318359375,-89.48876,,0.5345022756880932,2.617363929748535,-46.288978576660156,17300,1946.6011545658112,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5345022756880932,[-0.029 -0.066 -0.173  0.539 -0.737  0.63   0.024  0.018 -0.042],-86.60204315185547,0.5345022756880932,173,-86.6020278930664,100,1.0,3460000,1.0903688669204712
0.99,10.98118782043457,1.52587890625e-05,-17.525278091430664,-89.48876,,0.0919060818820008,9.10648250579834,-7.959252834320068,17400,1957.0859067440033,-86.6020278930664,1.0,1.0,-200.0,200.0,0.0919060818820008,[-0.137 -0.064 -0.067  0.535 -0.739  0.636  0.151 -0.073 -0.078],-86.60204315185547,0.0919060818820008,174,-86.6020278930664,100,1.0,3480000,1.0985580682754517
0.99,24.520578384399414,1.52587890625e-05,-55.39326477050781,-89.48876,,0.47456923214159374,4.078207015991211,-41.09865951538086,17500,1967.5330340862274,-86.6020278930664,1.0,1.0,-200.0,200.0,0.47456923214159374,[-0.071 -0.098 -0.098  0.535 -0.738  0.635  0.033 -0.01  -0.023],-86.60204315185547,0.47456923214159374,175,-86.6020278930664,100,1.0,3500000,1.0925053358078003
0.99,9.592363357543945,1.52587890625e-05,-17.689777374267578,-89.48876,,0.10102670295999225,10.424959182739258,-8.749117851257324,17600,1978.4558508396149,-86.6020278930664,1.0,1.0,-200.0,200.0,0.10102670295999225,[ 0.015 -0.098 -0.184  0.537 -0.736  0.631 -0.068 -0.024  0.093],-86.60204315185547,0.10102670295999225,176,-86.6020278930664,100,1.0,3520000,1.0986047983169556
0.99,40.41008377075195,1.52587890625e-05,-63.71332550048828,-89.48876,,0.5238060590946214,2.4746298789978027,-45.36266326904297,17700,1986.5223779678345,-86.6020278930664,1.0,1.0,-200.0,200.0,0.5238060590946214,[-0.028 -0.113 -0.126  0.537 -0.736  0.631  0.019  0.003 -0.022],-86.60204315185547,0.5238060590946214,177,-86.6020278930664,100,1.0,3540000,1.0907917022705078
0.99,8.694572448730469,1.52587890625e-05,-15.347528457641602,-89.48876,,0.07893050952153499,11.50142765045166,-6.83554220199585,17800,1997.7303421497345,-86.6020278930664,1.0,1.0,-200.0,200.0,0.07893050952153499,[-0.124 -0.069 -0.074  0.536 -0.732  0.628  0.153 -0.089 -0.064],-86.60204315185547,0.07893050952153499,178,-86.6020278930664,100,1.0,3560000,1.0984432697296143
0.99,19.946720123291016,1.52587890625e-05,-75.02874755859375,-89.48876,,0.717490001609883,5.013355731964111,-62.13608932495117,17900,2008.7205407619476,-86.6020278930664,1.0,1.0,-200.0,200.0,0.717490001609883,[-0.06  -0.103 -0.104  0.536 -0.732  0.628  0.041 -0.034 -0.007],-86.60204315185547,0.717490001609883,179,-86.6020278930664,100,1.0,3580000,1.0933613777160645
0.99,8.82951545715332,1.52587890625e-05,-17.462158203125,-89.48876,,0.1025884977354778,11.325650215148926,-8.884371757507324,18000,2020.4284179210663,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1025884977354778,[-0.029 -0.191 -0.047  0.535 -0.733  0.631 -0.025  0.087 -0.063],-86.60204315185547,0.1025884977354778,180,-86.6020278930664,100,1.0,3600000,1.0986257791519165
0.99,28.303516387939453,1.52587890625e-05,-72.71977233886719,-89.48876,,0.662363691728975,3.533129930496216,-57.36204147338867,18100,2029.81077170372,-86.6020278930664,1.0,1.0,-200.0,200.0,0.662363691728975,[-0.052 -0.13  -0.085  0.535 -0.733  0.631  0.022 -0.027  0.005],-86.60204315185547,0.662363691728975,181,-86.6020278930664,100,1.0,3620000,1.090052604675293
0.99,7.748114109039307,1.52587890625e-05,-14.908937454223633,-89.48876,,0.07936981533245126,12.906366348266602,-6.873586654663086,18200,2039.2444760799408,-86.6020278930664,1.0,1.0,-200.0,200.0,0.07936981533245126,[-0.035 -0.099 -0.134  0.53  -0.731  0.633 -0.133 -0.002  0.135],-86.60204315185547,0.07936981533245126,182,-86.6020278930664,100,1.0,3640000,1.0979537963867188
0.99,6.150341033935547,1.52587890625e-05,-63.40027618408203,-89.48876,,0.6494213865570108,16.259260177612305,-56.2412109375,18300,2051.701122045517,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6494213865570108,[-0.078 -0.107 -0.083  0.53  -0.731  0.633 -0.04   0.011  0.029],-86.60204315185547,0.6494213865570108,183,-86.6020278930664,100,1.0,3660000,1.096575140953064
0.99,16.302452087402344,1.52587890625e-05,-28.927169799804688,-89.48876,,0.1994365063165954,6.13404655456543,-17.271604537963867,18400,2064.3495042324066,-86.6020278930664,1.0,1.0,-200.0,200.0,0.1994365063165954,[-0.122 -0.067 -0.079  0.53  -0.731  0.632  0.067 -0.055 -0.013],-86.60204315185547,0.1994365063165954,184,-86.6020278930664,100,1.0,3680000,1.0969446897506714
0.99,15.923139572143555,1.52587890625e-05,-32.579830169677734,-89.48876,,0.24318900595762355,6.280168533325195,-21.06066131591797,18500,2075.532356739044,-86.6020278930664,1.0,1.0,-200.0,200.0,0.24318900595762355,[-0.06  -0.116 -0.091  0.531 -0.731  0.632 -0.054  0.056 -0.002],-86.60204315185547,0.24318900595762355,185,-86.6020278930664,100,1.0,3700000,1.095763087272644
0.99,12.440235137939453,1.52587890625e-05,-27.214488983154297,-89.48876,,0.19667865938731818,8.038433074951172,-17.03277015686035,18600,2086.564368247986,-86.6020278930664,1.0,1.0,-200.0,200.0,0.19667865938731818,[-0.123 -0.088 -0.055  0.532 -0.731  0.631  0.077 -0.006 -0.071],-86.60204315185547,0.19667865938731818,186,-86.6020278930664,100,1.0,3720000,1.0977336168289185
0.99,25.06667709350586,1.52587890625e-05,-38.98405838012695,-89.48876,,0.28326299865572874,3.9893600940704346,-24.531150817871094,18700,2099.196552991867,-86.6020278930664,1.0,1.0,-200.0,200.0,0.28326299865572874,[-0.069 -0.106 -0.093  0.53  -0.728  0.629 -0.045  0.012  0.033],-86.60204315185547,0.28326299865572874,187,-86.6020278930664,100,1.0,3740000,1.0947058200836182
0.99,12.009134292602539,1.52587890625e-05,-21.958572387695312,-89.48876,,0.13804326993755653,8.326994895935059,-11.954827308654785,18800,2111.2739641666412,-86.6020278930664,1.0,1.0,-200.0,200.0,0.13804326993755653,[-0.141 -0.095 -0.031  0.531 -0.727  0.629  0.084 -0.012 -0.073],-86.60204315185547,0.13804326993755653,188,-86.6020278930664,100,1.0,3760000,1.0983189344406128
0.99,23.545690536499023,1.52587890625e-05,-73.15460205078125,-89.48876,,0.6829753070084943,4.247061729431152,-59.14704513549805,18900,2121.503860473633,-86.6020278930664,1.0,1.0,-200.0,200.0,0.6829753070084943,[-0.087 -0.094 -0.086  0.531 -0.727  0.628 -0.019 -0.018  0.037],-86.60204315185547,0.6829753070084943,189,-86.6020278930664,100,1.0,3780000,1.0871919393539429
0.99,7.22514533996582,1.52587890625e-05,-12.641810417175293,-89.48876,,0.056377145634982306,13.84055233001709,-4.882375240325928,19000,2133.725394964218,-86.6020278930664,1.0,1.0,-200.0,200.0,0.056377145634982306,[ 0.037 -0.137 -0.167  0.526 -0.724  0.63  -0.097 -0.057  0.155],-86.60204315185547,0.056377145634982306,190,-86.6020278930664,100,1.0,3800000,1.097429871559143
0.99,15.33388900756836,1.52587890625e-05,-34.55012893676758,-89.48876,,0.2684245103918694,6.52150297164917,-23.24610710144043,19100,2144.913697719574,-86.6020278930664,1.0,1.0,-200.0,200.0,0.2684245103918694,[-0.004 -0.148 -0.115  0.526 -0.724  0.63  -0.016 -0.032  0.048],-86.60204315185547,0.2684245103918694,191,-86.6020278930664,100,1.0,3820000,1.0964202880859375
