Iteration,InitialReturnMin,EpThisIter,MaxIWNorm,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,InitialReturnMean,EpRewMean,TimeElapsed,ESSRenyi,MinIWNorm,InitialBound,InitialReturnStd,MeanIW,MinIW,MaxIW,StdIW,MeanIWNorm,J_sample_variance,EpLenMean,Weights,InitialReturnMax,ESSClassic,EpisodesSoFar,ReturnStepMaxmin,Bound,ReturnStepMax,StdIWNorm,MeanEntropy
136,-86.60203,100,0.014661376,2720000,-86.310165,1.0153044,-86.60204,-200.0,1534.5549142360687,98.49262,0.006971277,-89.48876,1.5258789e-05,0.9966299,0.6971277,1.4661376,0.13493249,0.009966298,137.9285,200.0,[ 0.085  0.659 -1.011  0.367 -0.713  0.778  2.644 -0.831 -1.812],-86.60203,98.199974,13600,1.0,-89.2189,1.0,0.0013493248,0.21128535
137,-86.60203,100,0.058631312,2740000,-52.438946,24.501558,-86.60204,-200.0,1545.4018995761871,4.081373,0.00018691088,-89.48876,1.5258789e-05,0.60551625,0.018691089,5.8631315,0.8135155,0.006055163,5013.634,200.0,[ 0.04   0.637 -0.944  0.376 -0.736  0.792  2.612 -0.805 -1.807],-86.60203,35.65048,13700,1.0,-66.728004,1.0,0.008135154,0.28819105
138,-86.60203,100,0.103547536,2760000,-62.565937,22.695673,-86.60204,-200.0,1557.3571481704712,4.406126,0.00011513563,-89.48876,1.5258789e-05,0.72245353,0.011513563,10.3547535,1.3152428,0.0072245346,13104.872,200.0,[ 0.124  0.492 -0.883  0.375 -0.731  0.788  2.394 -0.542 -1.852],-86.60203,23.178724,13800,1.0,-76.31833,1.0,0.013152428,0.3802451
139,-86.60203,100,0.106890894,2780000,-60.275154,26.850063,-86.60204,-200.0,1568.6250941753387,3.724386,4.160097e-07,-89.48876,1.5258789e-05,0.6960016,4.160097e-05,10.68909,1.6908797,0.0069600167,21659.398,200.0,[ 0.159  0.499 -0.926  0.392 -0.742  0.782  2.148 -0.548 -1.6  ],-86.60203,14.48839,13900,1.0,-75.23336,1.0,0.016908797,0.32022512
140,-86.60203,100,0.15658964,2800000,-37.03251,29.242678,-86.60204,-200.0,1579.3934168815613,3.4196594,2.053971e-06,-89.48876,1.5258789e-05,0.4276171,0.00020539711,15.658964,1.6929579,0.0042761713,21712.672,200.0,[-0.125  0.431 -0.573  0.399 -0.737  0.769  2.166 -0.189 -1.977],-86.60203,5.997331,14000,1.0,-52.64296,1.0,0.01692958,0.23084915
141,-86.60203,100,0.04702916,2820000,-48.098766,28.51505,-86.60204,-200.0,1590.7100973129272,3.5069199,0.000274621,-89.48876,1.5258789e-05,0.5554,0.027462102,4.702916,0.8043257,0.005554,4901.002,200.0,[-0.229  0.779 -0.818  0.366 -0.709  0.775  2.337 -0.474 -1.863],-86.60203,32.28661,14100,1.0,-63.51378,1.0,0.0080432575,0.32463798
142,-86.60203,100,0.05229691,2840000,-43.087814,29.632753,-86.60204,-200.0,1601.6602556705475,3.3746443,9.7032265e-05,-89.48876,1.5258789e-05,0.49753812,0.009703226,5.229691,0.7884585,0.004975381,4709.5415,200.0,[-0.107  0.676 -0.836  0.372 -0.714  0.775  2.113 -0.32  -1.793],-86.60203,28.479174,14200,1.0,-58.802032,1.0,0.007884585,0.42975184
143,-86.60203,100,0.0243845,2860000,-84.53053,1.1152277,-86.60204,-200.0,1612.9658546447754,89.667786,0.0044895606,-89.48876,1.5258789e-05,0.9760803,0.44895607,2.43845,0.33033046,0.009760803,826.6433,200.0,[ 0.055  0.594 -0.917  0.372 -0.716  0.776  1.956 -0.204 -1.752],-86.60203,89.723785,14300,1.0,-87.57905,1.0,0.0033033048,0.41123438
144,-86.60203,100,0.05055142,2880000,-46.15168,31.365633,-86.60204,-200.0,1623.209430217743,3.1882029,5.9787824e-05,-89.48876,1.5258789e-05,0.5329169,0.0059787827,5.055142,0.81649226,0.005329169,5050.3916,200.0,[ 0.109  0.457 -0.833  0.392 -0.73   0.771  2.039 -0.318 -1.721],-86.60203,29.874031,14400,1.0,-62.318844,1.0,0.008164922,0.46596047
145,-86.60203,100,0.070458315,2900000,-50.04966,30.672064,-86.60204,-200.0,1634.79185628891,3.2602959,3.7368674e-05,-89.48876,1.5258789e-05,0.5779271,0.0037368676,7.0458317,1.0127218,0.005779271,7769.6445,200.0,[ 0.161  0.306 -0.734  0.387 -0.727  0.772  1.987 -0.083 -1.904],-86.60203,24.565943,14500,1.0,-66.03708,1.0,0.010127217,0.55995935
146,-86.60203,100,0.05607701,2920000,-54.98424,15.44452,-86.60204,-200.0,1646.5848631858826,6.4747887,0.00023883152,-89.48876,1.5258789e-05,0.6349071,0.023883153,5.6077013,0.94272774,0.0063490705,6732.765,200.0,[ 0.261  0.207 -0.735  0.386 -0.727  0.773  1.86   0.031 -1.891],-86.60203,31.204035,14600,1.0,-66.328964,1.0,0.009427277,0.6386032
147,-86.60203,100,0.03859411,2940000,-78.08317,1.4241176,-86.60204,-200.0,1658.0534341335297,70.218925,0.0018118139,-89.48876,1.5258789e-05,0.9016321,0.1811814,3.8594112,0.73259705,0.009016321,4065.8499,200.0,[ 0.394  0.209 -0.87   0.387 -0.729  0.774  1.75  -0.06  -1.69 ],-86.60203,60.233917,14700,1.0,-81.52809,1.0,0.0073259706,0.60002494
148,-86.60203,100,0.049221482,2960000,-35.991177,35.975994,-86.60204,-200.0,1668.3893749713898,2.7796314,1.6125648e-05,-89.48876,1.5258789e-05,0.4155928,0.0016125649,4.922148,0.6838756,0.004155928,3543.0322,200.0,[ 0.386  0.21  -0.863  0.386 -0.729  0.774  1.816 -0.098 -1.718],-86.60203,26.970098,14800,1.0,-53.30581,1.0,0.006838755,0.62328255
149,-86.60203,100,0.098062016,2980000,-34.916367,67.396866,-86.60204,-200.0,1678.9341747760773,1.4837486,4.7350257e-09,-89.48876,1.5258789e-05,0.4031819,4.7350258e-07,9.806202,1.3506509,0.004031819,13819.97,200.0,[ 0.415  0.052 -0.734  0.385 -0.729  0.777  1.84   0.106 -1.946],-86.60203,8.181728,14900,1.0,-58.61518,1.0,0.0135065075,0.54478186
150,-86.60203,100,0.021761717,3000000,-84.90324,1.0759245,-86.60204,-200.0,1690.4000005722046,92.94332,0.0043684677,-89.48876,1.5258789e-05,0.98038393,0.43684676,2.1761718,0.3113259,0.009803838,734.26263,200.0,[ 0.015 -0.026 -0.256  0.387 -0.733  0.778  1.984  0.533 -2.517],-86.60203,90.83964,15000,1.0,-87.89755,1.0,0.0031132589,0.5572249
151,-86.60203,100,0.069440395,3020000,-77.22612,2.2735865,-86.60204,-200.0,1701.764906167984,43.98337,9.127298e-05,-89.48876,1.5258789e-05,0.8917358,0.009127298,6.9440393,1.1152873,0.008917358,9423.115,200.0,[ 0.015 -0.008 -0.274  0.384 -0.73   0.778  1.95   0.555 -2.505],-86.60203,38.998035,15100,1.0,-81.57886,1.0,0.011152874,0.5142001
152,-86.60203,100,0.052668054,3040000,-43.24942,31.417953,-86.60204,-200.0,1712.369577407837,3.1828935,6.423036e-05,-89.48876,1.5258789e-05,0.4994043,0.0064230356,5.2668056,0.7986613,0.0049940427,4832.215,200.0,[-0.236 -0.061  0.03   0.339 -0.695  0.789  2.087  0.76  -2.847],-86.60203,28.109394,15200,1.0,-59.43006,1.0,0.007986613,0.59351385
153,-86.60203,100,0.07307125,3060000,-68.025826,8.659027,-86.60204,-200.0,1723.4973397254944,11.548641,0.0010145559,-89.48876,1.5258789e-05,0.78549933,0.10145559,7.307125,1.0968076,0.0078549925,9113.43,200.0,[-0.114  0.021 -0.175  0.348 -0.705  0.789  1.817  0.72  -2.536],-86.60203,33.901676,15300,1.0,-76.52039,1.0,0.010968076,0.6366295
154,-86.60203,100,0.09878285,3080000,-46.011955,33.09539,-86.60204,-200.0,1734.7678830623627,3.0215688,6.8914137e-06,-89.48876,1.5258789e-05,0.53130347,0.0006891414,9.878285,1.3730721,0.0053130346,14282.612,200.0,[ 0.019  0.124 -0.411  0.341 -0.7    0.791  1.656  0.556 -2.212],-86.60203,13.022788,15400,1.0,-62.618935,1.0,0.0137307225,0.5533259
155,-86.60203,100,0.050087307,3100000,-48.01596,28.907507,-86.60204,-200.0,1745.4599578380585,3.459309,0.00010600663,-89.48876,1.5258789e-05,0.55444384,0.010600663,5.008731,0.97518194,0.0055444385,7204.3076,200.0,[-0.085  0.229 -0.411  0.344 -0.703  0.791  1.765  0.452 -2.216],-86.60203,24.428717,15500,1.0,-63.53669,1.0,0.009751819,0.54571307
156,-86.60203,100,0.071332924,3120000,-63.273743,15.353625,-86.60204,-200.0,1757.0192852020264,6.5131197,0.00022834136,-89.48876,1.5258789e-05,0.7306265,0.022834137,7.1332927,1.1887861,0.0073062656,10706.029,200.0,[-0.158  0.576 -0.685  0.344 -0.704  0.792  1.612  0.346 -1.959],-86.60203,27.416927,15600,1.0,-74.58504,1.0,0.011887861,0.6129124
157,-86.60203,100,0.038830023,3140000,-39.45876,34.67158,-86.60204,-200.0,1768.279085636139,2.8842065,3.0978463e-05,-89.48876,1.5258789e-05,0.4556332,0.0030978464,3.8830023,0.7085298,0.0045563322,3803.094,200.0,[ 0.098  0.481 -0.846  0.343 -0.702  0.79   1.601  0.128 -1.729],-86.60203,29.255486,15700,1.0,-56.456596,1.0,0.0070852977,0.7004443
158,-86.60203,100,0.040285356,3160000,-33.88492,36.707,-86.60204,-200.0,1778.8379459381104,2.724276,7.045933e-06,-89.48876,1.5258789e-05,0.39127168,0.0007045933,4.028536,0.65392196,0.0039127166,3239.461,200.0,[ 0.142  0.438 -0.847  0.343 -0.702  0.791  1.454  0.258 -1.712],-86.60203,26.36328,15800,1.0,-51.374573,1.0,0.0065392186,0.68668085
159,-86.60203,100,0.04577397,3180000,-44.01363,36.769665,-86.60204,-200.0,1790.2619063854218,2.719633,7.505076e-05,-89.48876,1.5258789e-05,0.5082286,0.007505076,4.5773973,0.78061575,0.005082286,4616.3164,200.0,[ 0.165  0.558 -0.99   0.341 -0.701  0.792  1.469  0.05  -1.519],-86.60203,29.769392,15900,1.0,-61.518208,1.0,0.0078061568,0.78265303
160,-86.60203,100,0.1633156,3200000,-64.76741,22.242554,-86.60204,-200.0,1801.1998100280762,4.495887,1.0964467e-05,-89.48876,1.5258789e-05,0.7478741,0.0010964468,16.33156,1.9861571,0.007478741,29884.64,200.0,[ 0.25   0.547 -1.064  0.34  -0.701  0.793  1.327  0.034 -1.362],-86.60203,12.417827,16000,1.0,-78.38183,1.0,0.01986157,0.6815084
161,-86.60203,100,0.017418455,3220000,-85.069855,1.0665208,-86.60204,-200.0,1812.1247625350952,93.76282,0.005171714,-89.48876,1.5258789e-05,0.9823079,0.5171714,1.7418455,0.25393233,0.009823078,488.49133,200.0,[ 0.207  0.51  -0.984  0.347 -0.707  0.792  1.502  0.044 -1.546],-86.60203,93.73607,16100,1.0,-88.051056,1.0,0.0025393232,0.674552
162,-86.60203,100,0.044752616,3240000,-45.189922,38.582798,-86.60204,-200.0,1823.3459334373474,2.5918286,1.7382697e-05,-89.48876,1.5258789e-05,0.52181137,0.0017382697,4.4752617,0.84050304,0.005218114,5351.7954,200.0,[ 0.071  0.449 -0.787  0.344 -0.706  0.794  1.431 -0.023 -1.408],-86.60203,27.82038,16200,1.0,-63.120888,1.0,0.008405031,0.7782011
163,-86.60203,100,0.07462002,3260000,-53.939873,28.529142,-86.60204,-200.0,1835.5167412757874,3.5051877,4.177654e-05,-89.48876,1.5258789e-05,0.62284774,0.004177654,7.4620023,1.2163603,0.0062284768,11208.445,200.0,[ 0.181  0.381 -0.83   0.344 -0.704  0.792  1.297  0.021 -1.318],-86.60203,20.773502,16300,1.0,-69.358696,1.0,0.012163603,0.80663025
164,-86.60203,100,0.043090776,3280000,-33.703415,37.00325,-86.60204,-200.0,1847.9340755939484,2.7024653,3.2209232e-06,-89.48876,1.5258789e-05,0.38917583,0.00032209232,4.3090777,0.75769776,0.0038917584,4349.2354,200.0,[ 0.158  0.362 -0.787  0.346 -0.706  0.791  1.218  0.236 -1.454],-86.60203,20.874506,16400,1.0,-51.263504,1.0,0.007576977,0.70485187
165,-86.60203,100,0.013966174,3300000,-86.42966,1.0124803,-86.60204,-200.0,1859.5127675533295,98.76736,0.006189796,-89.48876,1.5258789e-05,0.9980098,0.61897963,1.3966174,0.11811901,0.009980097,105.69648,200.0,[ 0.069  0.379 -0.716  0.345 -0.705  0.792  1.384  0.185 -1.569],-86.60203,98.618576,16500,1.0,-89.33435,1.0,0.0011811901,0.7004133
166,-86.60203,100,0.062659,3320000,-55.82184,26.535227,-86.60204,-200.0,1868.3253202438354,3.7685752,8.791636e-05,-89.48876,1.5258789e-05,0.6445789,0.008791637,6.2659006,1.0712667,0.0064457883,8693.931,200.0,[ 0.064  0.371 -0.702  0.345 -0.705  0.792  1.394  0.184 -1.578],-86.60203,26.580727,16600,1.0,-70.692085,1.0,0.010712667,0.76432174
167,-86.60203,100,0.043369625,3340000,-38.119328,32.082375,-86.60204,-200.0,1880.268158197403,3.1169763,9.1285165e-06,-89.48876,1.5258789e-05,0.44016674,0.0009128517,4.3369627,0.7929048,0.0044016675,4762.8066,200.0,[-0.105  0.458 -0.621  0.339 -0.693  0.786  1.133  0.108 -1.241],-86.60203,23.557417,16700,1.0,-54.47017,1.0,0.007929048,0.7593412
168,-86.60203,100,0.0611677,3360000,-29.12485,40.579987,-86.60204,-200.0,1892.1731595993042,2.464269,1.0281444e-06,-89.48876,1.5258789e-05,0.3363068,0.00010281444,6.11677,0.8305546,0.0033630682,5225.8545,200.0,[-0.139  0.602 -0.731  0.342 -0.694  0.785  1.114 -0.06  -1.055],-86.60203,14.086312,16800,1.0,-47.514046,1.0,0.008305546,0.706858
169,-86.60203,100,0.03278016,3380000,-82.85841,1.4651709,-86.60204,-200.0,1903.9434547424316,68.25143,0.0016248492,-89.48876,1.5258789e-05,0.9567723,0.16248491,3.2780159,0.665286,0.009567722,3353.0322,200.0,[-0.214  0.514 -0.568  0.341 -0.694  0.785  1.182  0.114 -1.296],-86.60203,67.408,16900,1.0,-86.35264,1.0,0.0066528604,0.67735
170,-86.60203,100,0.06678384,3400000,-40.7878,34.133442,-86.60204,-200.0,1916.0519123077393,2.9296782,5.4502936e-05,-89.48876,1.5258789e-05,0.4709797,0.005450294,6.6783843,0.91455597,0.004709797,6336.3853,200.0,[-0.161  0.454 -0.56   0.339 -0.686  0.779  1.282  0.116 -1.398],-86.60203,20.961502,17000,1.0,-57.653206,1.0,0.009145561,0.7370519
171,-86.60203,100,0.044721074,3420000,-34.55105,46.063133,-86.60204,-200.0,1928.4587140083313,2.1709335,1.427252e-06,-89.48876,1.5258789e-05,0.3989635,0.0001427252,4.4721074,0.7476642,0.003989635,4234.8115,200.0,[-0.156  0.397 -0.509  0.335 -0.681  0.778  1.174  0.295 -1.47 ],-86.60203,22.16343,17100,1.0,-54.143265,1.0,0.007476642,0.6591089
172,-86.60203,100,0.11342718,3440000,-52.28717,18.113981,-86.60204,-200.0,1940.056399345398,5.5205975,9.331057e-05,-89.48876,1.5258789e-05,0.6037638,0.009331057,11.342718,1.2968495,0.0060376376,12740.896,200.0,[-0.212  0.497 -0.553  0.334 -0.682  0.779  1.287  0.122 -1.409],-86.60203,17.81371,17200,1.0,-64.573265,1.0,0.012968494,0.74548244
173,-86.60203,100,0.06088491,3460000,-61.29798,6.388003,-86.60204,-200.0,1950.372210741043,15.654345,4.8407037e-05,-89.48876,1.5258789e-05,0.70781237,0.0048407037,6.0884914,1.0431873,0.0070781233,8244.142,200.0,[-0.227  0.563 -0.603  0.33  -0.675  0.777  1.089  0.175 -1.264],-86.60203,31.52444,17300,1.0,-68.594055,1.0,0.010431872,0.69008577
174,-86.60203,100,0.04538868,3480000,-30.246351,66.93276,-86.60204,-200.0,1962.5611789226532,1.4940367,4.9243056e-07,-89.48876,1.5258789e-05,0.34925687,4.9243055e-05,4.538868,0.8176853,0.0034925686,5065.1616,200.0,[ 0.287  0.055 -0.609  0.28  -0.642  0.794  1.546 -0.21  -1.337],-86.60203,15.429035,17400,1.0,-53.86343,1.0,0.008176854,0.59610283
175,-86.60203,100,0.12742314,3500000,-73.63384,17.794436,-86.60204,-200.0,1974.8157176971436,5.6197343,0.00010999339,-89.48876,1.5258789e-05,0.8502554,0.010999339,12.742314,1.619735,0.008502554,19875.078,200.0,[ 0.228 -0.092 -0.404  0.269 -0.633  0.796  1.761 -0.056 -1.705],-86.60203,21.602854,17500,1.0,-85.81108,1.0,0.01619735,0.6880891
176,-86.60203,100,0.035054684,3520000,-44.17195,40.45368,-86.60204,-200.0,1985.0518350601196,2.4719632,1.19280485e-05,-89.48876,1.5258789e-05,0.51005685,0.0011928049,3.5054686,0.71663725,0.005100568,3890.6272,200.0,[ 0.341 -0.141 -0.467  0.277 -0.642  0.797  1.62  -0.106 -1.514],-86.60203,33.624012,17600,1.0,-62.53251,1.0,0.007166372,0.7788899
177,-86.60203,100,0.08629015,3540000,-50.89968,42.26262,-86.60204,-200.0,1996.8719012737274,2.3661573,2.1000025e-05,-89.48876,1.5258789e-05,0.58774227,0.0021000025,8.629015,1.2226596,0.005877423,11324.838,200.0,[ 0.437 -0.187 -0.517  0.28  -0.645  0.797  1.475 -0.057 -1.418],-86.60203,18.770523,17700,1.0,-69.66626,1.0,0.012226596,0.7589699
178,-86.60203,100,0.11629568,3560000,-51.038754,19.267498,-86.60204,-200.0,2007.4077441692352,5.1900873,5.2092895e-05,-89.48876,1.5258789e-05,0.58934826,0.0052092895,11.629568,1.3140851,0.0058934833,13081.813,200.0,[ 0.453 -0.082 -0.639  0.284 -0.65   0.798  1.508 -0.261 -1.247],-86.60203,16.745714,17800,1.0,-63.710007,1.0,0.0131408535,0.8127537
179,-86.60203,100,0.04178368,3580000,-40.73254,30.510948,-86.60204,-200.0,2018.2680838108063,3.277512,7.398945e-05,-89.48876,1.5258789e-05,0.47034165,0.0073989453,4.178368,0.79747164,0.0047034165,4817.8296,200.0,[ 0.481 -0.039 -0.709  0.284 -0.648  0.796  1.41  -0.364 -1.046],-86.60203,25.80796,17900,1.0,-56.67791,1.0,0.007974716,0.840471
180,-86.60203,100,0.08610284,3600000,-52.28734,32.871986,-86.60204,-200.0,2028.8282148838043,3.042104,2.6484146e-05,-89.48876,1.5258789e-05,0.6037658,0.0026484146,8.610285,1.2701567,0.006037657,12221.813,200.0,[ 0.514  0.034 -0.815  0.282 -0.648  0.798  1.361 -0.495 -0.866],-86.60203,18.43095,18000,1.0,-68.838165,1.0,0.012701567,0.90073407
181,-86.60203,100,0.106346585,3620000,-58.610855,20.508686,-86.60204,-200.0,2040.293156862259,4.8759828,9.535616e-05,-89.48876,1.5258789e-05,0.6767839,0.009535616,10.634659,1.5980725,0.006767838,19347.01,200.0,[ 0.647  0.056 -0.97   0.28  -0.651  0.804  1.299 -0.525 -0.775],-86.60203,15.207701,18100,1.0,-71.68387,1.0,0.015980724,0.9499658
182,-86.60203,100,0.106753804,3640000,-57.773464,21.923882,-86.60204,-200.0,2051.6072771549225,4.561236,0.00012635748,-89.48876,1.5258789e-05,0.66711456,0.012635748,10.675381,1.4551942,0.0066711437,16042.161,200.0,[ 0.771  0.033 -1.072  0.265 -0.644  0.811  1.221 -0.514 -0.707],-86.60203,17.366592,18200,1.0,-71.29001,1.0,0.014551941,0.9878625
183,-86.60203,100,0.14175694,3660000,-78.707245,5.847159,-86.60204,-200.0,2062.9373993873596,17.102324,0.00036397937,-89.48876,1.5258789e-05,0.9088385,0.036397938,14.175694,1.6541865,0.009088384,20729.549,200.0,[ 0.809 -0.026 -1.05   0.263 -0.645  0.814  1.123 -0.35  -0.773],-86.60203,23.186783,18300,1.0,-85.68763,1.0,0.016541863,1.0075237
184,-86.60203,100,0.076156184,3680000,-33.706974,36.31006,-86.60204,-200.0,2073.309070825577,2.754058,4.5099778e-06,-89.48876,1.5258789e-05,0.38921693,0.0004509978,7.6156187,0.9105503,0.0038921693,6281.0005,200.0,[ 0.81  -0.052 -1.025  0.257 -0.64   0.815  1.047 -0.425 -0.622],-86.60203,15.448816,18400,1.0,-51.101807,1.0,0.009105504,0.9722479
185,-86.60203,100,0.057992678,3700000,-30.047558,40.658188,-86.60204,-200.0,2084.014745950699,2.4595292,1.00797515e-05,-89.48876,1.5258789e-05,0.34696138,0.0010079752,5.799268,0.71816796,0.0034696131,3907.2651,200.0,[ 0.771 -0.097 -0.941  0.257 -0.639  0.814  1.151 -0.369 -0.782],-86.60203,18.923634,18500,1.0,-48.454468,1.0,0.007181679,0.91288155
186,-86.60203,100,0.106904455,3720000,-40.626896,47.518047,-86.60204,-200.0,2094.7586603164673,2.1044636,1.1727944e-06,-89.48876,1.5258789e-05,0.4691218,0.00011727945,10.690446,1.2097006,0.004691218,11086.047,200.0,[ 0.7   -0.14  -0.828  0.255 -0.639  0.817  1.259 -0.316 -0.942],-86.60203,13.072867,18600,1.0,-60.526115,1.0,0.012097005,0.84655154
187,-86.60203,100,0.072625786,3740000,-41.205498,33.93643,-86.60204,-200.0,2105.129858970642,2.9466858,5.93382e-06,-89.48876,1.5258789e-05,0.47580293,0.000593382,7.2625785,1.0602505,0.0047580297,8516.044,200.0,[ 0.621 -0.17  -0.718  0.252 -0.638  0.818  1.384 -0.245 -1.139],-86.60203,16.763063,18700,1.0,-58.022163,1.0,0.010602505,0.75927436
188,-86.60203,100,0.037645184,3760000,-29.171118,34.8631,-86.60204,-200.0,2115.5048611164093,2.8683624,2.1434255e-06,-89.48876,1.5258789e-05,0.33684105,0.00021434255,3.7645185,0.6398816,0.0033684103,3101.8452,200.0,[ 0.747 -0.211 -0.803  0.255 -0.64   0.817  1.667 -0.327 -1.341],-86.60203,21.698153,18800,1.0,-46.215836,1.0,0.0063988157,0.6737012
189,-86.60203,100,0.04831645,3780000,-49.94841,29.429787,-86.60204,-200.0,2126.1420271396637,3.397918,0.00014820465,-89.48876,1.5258789e-05,0.57675797,0.014820466,4.831645,0.9005488,0.00576758,6143.7773,200.0,[ 0.652 -0.104 -0.816  0.253 -0.637  0.816  1.787 -0.47  -1.317],-86.60203,29.08698,18900,1.0,-65.60872,1.0,0.009005488,0.7513444
190,-86.60203,100,0.03572567,3800000,-36.326073,32.820805,-86.60204,-200.0,2137.50870013237,3.0468478,1.7771436e-05,-89.48876,1.5258789e-05,0.41945985,0.0017771436,3.5725672,0.63644993,0.004194598,3068.664,200.0,[ 0.683 -0.06  -0.889  0.252 -0.639  0.82   1.661 -0.547 -1.114],-86.60203,30.282618,19000,1.0,-52.864014,1.0,0.0063644988,0.79030675
191,-86.60203,100,0.058732722,3820000,-35.286125,53.96331,-86.60204,-200.0,2148.283240556717,1.8531109,5.9253657e-06,-89.48876,1.5258789e-05,0.40745145,0.0005925366,5.8732724,0.99180406,0.0040745144,7451.997,200.0,[ 0.713 -0.151 -0.829  0.252 -0.639  0.819  1.596 -0.355 -1.241],-86.60203,14.4401,19100,1.0,-56.491997,1.0,0.00991804,0.69049984
192,-86.60203,100,0.13074951,3840000,-45.92002,32.790848,-86.60204,-200.0,2159.597917318344,3.0496314,1.4245268e-06,-89.48876,1.5258789e-05,0.5302419,0.00014245269,13.074951,1.5602713,0.005302419,18442.557,200.0,[ 0.601 -0.267 -0.602  0.249 -0.637  0.82   1.736 -0.279 -1.456],-86.60203,10.353373,19200,1.0,-62.450413,1.0,0.0156027125,0.6331212
193,-86.60203,100,0.13559212,3860000,-60.033592,14.974295,-86.60204,-200.0,2171.1861267089844,6.678111,0.0001315358,-89.48876,1.5258789e-05,0.6932123,0.013153579,13.559212,1.6004649,0.0069321226,19404.984,200.0,[ 0.518 -0.082 -0.704  0.246 -0.631  0.817  1.803 -0.436 -1.367],-86.60203,15.796786,19300,1.0,-71.204285,1.0,0.016004648,0.7299533
194,-86.60203,100,0.11187025,3880000,-43.505196,35.044582,-86.60204,-200.0,2181.9187304973602,2.853508,5.7521547e-06,-89.48876,1.5258789e-05,0.5023577,0.0005752155,11.187025,1.3505769,0.005023577,13818.456,200.0,[ 0.656 -0.141 -0.782  0.25  -0.631  0.813  1.708 -0.414 -1.294],-86.60203,12.153763,19400,1.0,-60.59422,1.0,0.013505769,0.66622984
195,-86.60203,100,0.028805446,3900000,-83.183815,1.1389096,-86.60204,-200.0,2194.1683342456818,87.80328,0.004423487,-89.48876,1.5258789e-05,0.9605297,0.44234872,2.8805447,0.44710514,0.009605297,1514.3987,200.0,[ 0.701 -0.047 -0.922  0.244 -0.624  0.812  1.849 -0.662 -1.187],-86.60203,82.191574,19500,1.0,-86.26453,1.0,0.004471051,0.67366546
196,-86.60203,100,0.12008512,3920000,-52.210186,24.253412,-86.60204,-200.0,2205.869703769684,4.1231313,1.02561535e-05,-89.48876,1.5258789e-05,0.6028748,0.0010256154,12.0085125,1.5901451,0.0060287486,19155.543,200.0,[ 0.729 -0.061 -0.935  0.242 -0.624  0.814  1.838 -0.618 -1.22 ],-86.60203,12.56762,19600,1.0,-66.426704,1.0,0.01590145,0.6511162
197,-86.60203,100,0.041090593,3940000,-39.355385,29.845678,-86.60204,-200.0,2216.9841315746307,3.3505688,2.4487059e-05,-89.48876,1.5258789e-05,0.45443955,0.002448706,4.1090593,0.6923733,0.0045443946,3631.6294,200.0,[ 0.646  0.098 -1.011  0.237 -0.625  0.82   1.847 -0.833 -1.013],-86.60203,30.108833,19700,1.0,-55.12596,1.0,0.0069237323,0.7424633
198,-86.60203,100,0.07663883,3960000,-48.32236,30.141068,-86.60204,-200.0,2227.9519679546356,3.3177326,2.774333e-06,-89.48876,1.5258789e-05,0.55798197,0.0002774333,7.663883,1.1465361,0.005579819,9958.557,200.0,[ 0.75   0.011 -1.028  0.238 -0.626  0.82   1.721 -0.679 -1.042],-86.60203,19.149147,19800,1.0,-64.17079,1.0,0.011465362,0.73507524
199,-86.60203,100,0.10298727,3980000,-52.297794,28.757473,-86.60204,-200.0,2238.5984120368958,3.477357,6.688473e-06,-89.48876,1.5258789e-05,0.6038865,0.00066884735,10.298727,1.5795056,0.006038865,18900.066,200.0,[ 0.768  0.091 -1.126  0.239 -0.626  0.819  1.737 -0.892 -0.845],-86.60203,12.753162,19900,1.0,-67.7782,1.0,0.015795056,0.66403216
200,-86.60203,100,0.07085524,4000000,-38.23776,35.395134,-86.60204,-200.0,2250.2263872623444,2.825247,1.549249e-05,-89.48876,1.5258789e-05,0.4415342,0.0015492489,7.085524,1.0981246,0.004415342,9135.329,200.0,[ 0.67   0.029 -0.966  0.229 -0.62   0.823  1.796 -0.789 -1.007],-86.60203,13.916922,20000,1.0,-55.41204,1.0,0.010981247,0.5661455
201,-86.60203,100,0.030183053,4020000,-85.11144,1.1431264,-86.60204,-200.0,2261.063807487488,87.47939,0.0027288934,-89.48876,1.5258789e-05,0.9827881,0.27288935,3.0183053,0.40750745,0.009827881,1258.033,200.0,[ 0.518  0.052 -0.838  0.231 -0.624  0.825  1.919 -0.778 -1.141],-86.60203,85.32934,20100,1.0,-88.19785,1.0,0.0040750746,0.57973474
202,-86.60203,100,0.0332922,4040000,-84.04028,1.196531,-86.60204,-200.0,2272.117034435272,83.57493,0.0034943272,-89.48876,1.5258789e-05,0.9704193,0.34943274,3.32922,0.49407637,0.009704193,1849.3071,200.0,[ 0.52   0.098 -0.886  0.24  -0.629  0.82   1.929 -0.816 -1.113],-86.60203,79.414215,20200,1.0,-87.19797,1.0,0.0049407636,0.55200154
203,-86.60203,100,0.02771286,4060000,-37.10334,50.238976,-86.60204,-200.0,2283.362518787384,1.9904865,4.8265403e-05,-89.48876,1.5258789e-05,0.42843503,0.0048265406,2.771286,0.56929034,0.00428435,2455.2092,200.0,[ 0.472  0.145 -0.885  0.234 -0.624  0.821  1.948 -0.857 -1.091],-86.60203,36.158237,20300,1.0,-57.564354,1.0,0.005692903,0.6442121
