Weights,InitialReturnMin,ReturnStepMaxmin,InitialReturnMax,Iteration,EpLenMean,TimeElapsed,InitialBound,EpThisIter,TimestepsSoFar,RewardCompression,InitialReturnMean,ESSClassic,MeanEntropy,EpisodesSoFar,MinIW,ReturnMeanIW,MaxIW,MeanIW,StdIW,Bound,EmpiricalD2,EpRewMean,ESSRenyi,InitialReturnStd,ReturnStepMax
[ 1.445 -1.597 -0.741],-82.81818389892578,0.8498908281326294,-82.6396713256836,114,500.0,3616.414895772934,-85.52082,100,5700000,0.010000000000000009,-82.76052856445312,18.31597900390625,0.7300578355789185,11400,0.0063900768161047556,-38.48939514160156,6.508889867822227,0.4651526691623845,0.9764893301139281,-50.92997741699219,20.308256149291992,-416.17544535055754,4.924105644226074,0.039485521614551544,0.8498908281326294
[ 1.441 -1.613 -0.689],-82.82736206054688,0.849885880947113,-82.62394714355469,115,500.0,3642.024845600128,-85.518364,100,5750000,,-82.75745391845703,41.989139556884766,0.7574160099029541,11500,0.023282090558843074,-75.18643951416016,8.522418743734814,0.9084455427488749,1.0675234317805646,-79.30644226074219,2.22684383392334,-416.1937238569558,44.9066047668457,0.04233572632074356,0.849885880947113
[ 1.432 -1.587 -0.662],-82.8081283569336,0.8498905897140503,-82.59413146972656,116,500.0,3668.6763858795166,-85.51804,100,5800000,,-82.75777435302734,81.86254119873047,0.7446925044059753,11600,0.30693423339179626,-81.25787353515625,2.985357443856513,0.9818514718482452,0.4620411450556376,-84.28565979003906,1.2032276391983032,-416.1944524540007,83.10979461669922,0.03339488431811333,0.8498905897140503
[ 1.462 -1.63  -0.674],-82.83042907714844,0.8498886823654175,-82.6578369140625,117,500.0,3693.1540927886963,-85.51684,100,5850000,,-82.75582122802734,84.64751434326172,0.7333917021751404,11700,0.3740606047190548,-79.5830307006836,2.2396856361666133,0.9616230771561638,0.40944463660345654,-82.54889678955078,1.1538907289505005,-416.1810220766067,86.66332244873047,0.041301384568214417,0.8498886823654175
[ 1.443 -1.665 -0.686],-82.8111572265625,0.849888265132904,-82.66819763183594,118,500.0,3717.824003458023,-85.51488,100,5900000,0.010000000000000009,-82.75470733642578,18.58647346496582,0.7862104177474976,11800,0.0031333404833483514,-40.64494323730469,6.844403747607821,0.4911239760728679,1.0214375039366417,-53.89183807373047,23.029951095581055,-416.1846716067195,4.342171669006348,0.03576274588704109,0.849888265132904
[ 1.441 -1.663 -0.633],-82.83162689208984,0.849881112575531,-82.62930297851562,119,500.0,3740.989292383194,-85.51437,100,5950000,,-82.7533187866211,27.624065399169922,0.7607208490371704,11900,0.02773859644547972,-69.52384948730469,9.707397706177046,0.8401351304351601,1.359849534199127,-74.3120346069336,3.0074052810668945,-416.1818277604878,33.25125503540039,0.037625446915626526,0.849881112575531
[ 1.435 -1.475 -0.658],-82.81632995605469,0.8498877286911011,-82.6237564086914,120,500.0,3764.2109780311584,-85.51295,100,6000000,,-82.75240325927734,30.541040420532227,0.8167061805725098,12000,0.002453689875800356,-44.236297607421875,4.63044873210205,0.5345346936532204,0.8060277502866376,-60.819427490234375,36.08640670776367,-416.2197851333022,2.7711265087127686,0.04366917908191681,0.8498877286911011
[ 1.425 -1.523 -0.602],-82.82412719726562,0.8498908877372742,-82.65666961669922,121,500.0,3787.486738920212,-85.52454,100,6050000,,-82.76374053955078,14.979204177856445,0.7529363036155701,12100,0.0009886611116618693,-54.72380065917969,9.73528472729752,0.6610514885733051,1.5746379193918418,-71.47296142578125,36.80567169189453,-416.2480468888581,2.716972589492798,0.03468329831957817,0.8498908877372742
[ 1.448 -1.527 -0.666],-82.84053039550781,0.8498891592025757,-82.64311218261719,122,500.0,3810.432071685791,-85.517075,100,6100000,,-82.75572204589844,25.71477508544922,0.8055650591850281,12200,0.010633326702137584,-47.07538986206055,7.208203495191624,0.5688905025346195,0.9668963845603611,-60.14302062988281,22.394975662231445,-416.2042872838676,4.465287208557129,0.04036937654018402,0.8498891592025757
[ 1.431 -1.481 -0.614],-82.83726501464844,0.849884569644928,-82.6287841796875,123,500.0,3829.191258907318,-85.51773,100,6150000,,-82.75648498535156,15.887081146240234,0.7446879148483276,12300,0.000604596237820936,-44.05828094482422,7.82586266625154,0.5324160101952915,1.2250849380516113,-58.610843658447266,27.776020050048828,-416.2185290038586,3.6002278327941895,0.039259813725948334,0.849884569644928
[ 1.433 -1.437 -0.674],-82.81887817382812,0.8498830199241638,-82.60757446289062,124,500.0,3850.4234800338745,-85.51137,100,6200000,0.010000000000000009,-82.7505874633789,60.43143081665039,0.7646482586860657,12400,0.21451016405308926,-80.40299987792969,6.718169303043126,0.9716886116349723,0.7762874065832099,-83.80315399169922,1.5169854164123535,-416.20784821391106,65.92021179199219,0.044724542647600174,0.8498830199241638
[ 1.436 -1.436 -0.654],-82.82330322265625,0.8498898148536682,-82.5781478881836,125,500.0,3873.055778503418,-85.515305,100,6250000,,-82.75452423095703,96.98628997802734,0.7652316689491272,12500,0.6874570569509385,-81.2959976196289,1.6242007819986741,0.9823935716222368,0.17328825253797753,-84.09349060058594,1.0267746448516846,-416.22757669508457,97.3923568725586,0.04441887512803078,0.8498898148536682
[ 1.467 -1.396 -0.654],-82.82630920410156,0.8498907089233398,-82.56999969482422,126,500.0,3898.86607837677,-85.51381,100,6300000,0.010000000000000009,-82.75314331054688,11.321057319641113,0.699744701385498,12600,0.0009441935153604183,-42.57207489013672,12.132407863090643,0.5144103905894598,1.431607048034948,-61.047332763671875,44.7802848815918,-416.2209553344548,2.233125686645508,0.03998180478811264,0.8498907089233398
[ 1.432 -1.414 -0.719],-82.82020568847656,0.8499058485031128,-82.63333892822266,127,500.0,3925.4522137641907,-85.51487,100,6350000,,-82.75419616699219,20.833927154541016,0.74514240026474,12700,0.00758516201199277,-66.09526062011719,9.271346858517607,0.7986687499294662,1.5569203368449982,-77.86812591552734,18.18587875366211,-416.20587084501983,5.498772144317627,0.04224465414881706,0.8499058485031128
[ 1.449 -1.601 -0.674],-82.817626953125,0.8498875498771667,-82.63829040527344,128,500.0,3948.7007706165314,-85.51403,100,6400000,,-82.7534408569336,18.52435302734375,0.6937340497970581,12800,0.0011668132017117216,-50.005859375,8.047715009460244,0.6042083765678911,1.2671123094602705,-63.738426208496094,24.7457332611084,-416.1927215357125,4.04110050201416,0.0417611263692379,0.8498875498771667
[ 1.411 -1.84  -0.725],-82.8332290649414,0.8498890995979309,-82.6623306274414,129,500.0,3974.07465672493,-85.52435,100,6450000,,-82.76324462890625,28.75030517578125,0.7285154461860657,12900,0.004089640619455048,-49.06363296508789,4.486341612810885,0.5927737851860511,0.9332006394747139,-61.221839904785156,19.389753341674805,-416.1809809912741,5.157363414764404,0.03724418580532074,0.8498890995979309
[ 1.05  -2.152 -0.69 ],-82.82989501953125,0.8498908281326294,-82.67381286621094,130,500.0,3999.0343255996704,-85.52954,100,6500000,,-82.76854705810547,80.76038360595703,0.7437106966972351,13000,0.3011262018706033,-82.1717758178711,2.617179267921771,0.9927687175313838,0.48449681861064,-85.27993774414062,1.2672871351242065,-416.1919139482081,78.9087142944336,0.033233851194381714,0.8498908281326294
[ 1.05  -2.151 -0.675],-82.82533264160156,0.84988933801651,-82.66278076171875,131,500.0,4020.4442722797394,-85.53025,100,6550000,0.010000000000000009,-82.7699203491211,20.87417221069336,0.7946008443832397,13100,0.008737931496764282,-55.780025482177734,7.4524657682493505,0.6738806381584789,1.3034654940118509,-67.54253387451172,18.15164566040039,-416.175062545836,5.5091423988342285,0.034440603107213974,0.84988933801651
[ 1.058 -2.131 -0.624],-82.83372497558594,0.8498905897140503,-82.65042877197266,132,500.0,4043.415945291519,-85.53422,100,6600000,0.010000000000000009,-82.77294921875,10.772912979125977,0.7310143709182739,13200,0.0002993881827436895,-51.039703369140625,15.842969327408914,0.6165865491886142,1.7643619739401124,-67.95600891113281,37.535221099853516,-416.2154898183048,2.6641643047332764,0.031348660588264465,0.8498905897140503
[ 1.066 -2.073 -0.688],-82.82630920410156,0.8498908281326294,-82.65916442871094,133,500.0,4063.0182690620422,-85.53105,100,6650000,0.010000000000000009,-82.77056884765625,19.141311645507812,0.663206160068512,13300,8.347805127804844e-06,-41.471702575683594,5.939810760657663,0.5010490697031318,1.023401693846736,-62.30667495727539,56.949737548828125,-416.193292440325,1.7559343576431274,0.034150902181863785,0.8498908281326294
[ 1.043 -2.063 -0.756],-82.8193588256836,0.849890947341919,-82.64047241210938,134,500.0,4083.802631378174,-85.528465,100,6700000,0.010000000000000009,-82.76770782470703,98.39302825927734,0.6646538376808167,13400,0.8456640392657837,-82.38732147216797,1.245850122493287,0.9954099993747008,0.078278049507449,-85.15658569335938,1.006251573562622,-416.17918109953405,99.37872314453125,0.034426163882017136,0.849890947341919
[ 1.052 -2.045 -0.754],-82.82476806640625,0.8498896360397339,-82.67060852050781,135,500.0,4105.29061293602,-85.53454,100,6750000,0.010000000000000009,-82.77410125732422,85.30181884765625,0.6699275970458984,13500,0.35494332550512325,-79.76631927490234,2.4268561532788877,0.9636869556986705,0.3861920323165943,-82.79832458496094,1.2060959339141846,-416.19494206056,82.91214752197266,0.03695777431130409,0.8498896360397339
[ 0.967 -1.933 -0.749],-82.82363891601562,0.8498760461807251,-82.64466857910156,136,500.0,4128.828171014786,-85.533936,100,6800000,,-82.77314758300781,87.01759338378906,0.6660171151161194,13600,0.2885404484754464,-79.76499938964844,1.9124919477024893,0.9636386168858664,0.3721897975755359,-82.76107788085938,1.1777156591415405,-416.1830178309977,84.91014099121094,0.03450825437903404,0.8498760461807251
[ 0.959 -2.041 -0.753],-82.84393310546875,0.849890947341919,-82.6357421875,137,500.0,4149.849002361298,-85.52898,100,6850000,,-82.76750946044922,9.633172035217285,0.6041361689567566,13700,0.00032396288363726195,-47.8139533996582,15.125311494989646,0.5775877069109644,1.7687317405285652,-63.03733825683594,30.390888214111328,-416.18486231148245,3.2904598712921143,0.042563095688819885,0.849890947341919
[ 0.95  -2.008 -0.815],-82.83076477050781,0.8498755693435669,-82.65602111816406,138,500.0,4172.547250509262,-85.53976,100,6900000,,-82.77873229980469,16.25713539123535,0.5426192283630371,13800,0.00010064425699871882,-37.402103424072266,6.010560846090011,0.4517991538383325,1.0254372819685216,-55.00384521484375,40.641578674316406,-416.21602962791917,2.4605343341827393,0.035412173718214035,0.8498755693435669
[ 0.818 -2.17  -0.876],-82.84481048583984,0.8498899936676025,-82.67922973632812,139,500.0,4191.827848434448,-85.53874,100,6950000,,-82.7772445678711,13.008320808410645,0.4803354740142822,13900,0.001156214756399241,-52.69346618652344,11.99362143123068,0.6365744784494296,1.6464066362418264,-68.28965759277344,31.89693832397461,-416.19272256344556,3.135097026824951,0.03722533583641052,0.8498899936676025
[ 0.818 -2.166 -0.939],-82.84483337402344,0.8498908281326294,-82.65782928466797,140,500.0,4211.661563873291,-85.55134,100,7000000,,-82.78984069824219,92.20806884765625,0.4723050892353058,14000,0.49297053250099027,-81.96129608154297,1.9730200734062893,0.9899902736632425,0.28777171280909825,-84.8104019165039,1.064458966255188,-416.2386321558058,93.9444351196289,0.03252331539988518,0.8498908281326294
[ 0.818 -2.165 -0.947],-82.83616638183594,0.8498908281326294,-82.7188720703125,141,500.0,4231.127397298813,-85.551346,100,7050000,,-82.7901382446289,97.92091369628906,0.4762006998062134,14100,0.7063416549584154,-82.36331939697266,1.5270531064056805,0.9948611096133618,0.14508892610735938,-85.15027618408203,1.0187387466430664,-416.2378407330811,98.16059112548828,0.029219580814242363,0.8498908281326294
[ 0.83  -2.149 -0.943],-82.83588409423828,0.8498906493186951,-82.66951751708984,142,500.0,4251.875355482101,-85.54548,100,7100000,,-82.7842788696289,13.028480529785156,0.4121065139770508,14200,0.00045202089600941,-48.842002868652344,13.11285662182248,0.5900504367495523,1.5249351062428,-65.96736145019531,38.466697692871094,-416.23029055416583,2.599651336669922,0.03508611023426056,0.8498906493186951
[ 0.838 -2.137 -1.007],-82.85594177246094,0.8498858213424683,-82.68022155761719,143,500.0,4271.576632022858,-85.550156,100,7150000,0.010000000000000009,-82.78829193115234,26.409090042114258,0.4428265690803528,14300,0.0048588663898427335,-59.16857147216797,7.451100948706778,0.7146846689224953,1.1849254931282365,-68.73943328857422,12.008737564086914,-416.24835790440443,8.327269554138184,0.036969851702451706,0.8498858213424683
[ 0.846 -1.833 -0.976],-82.84357452392578,0.8498854637145996,-82.69264221191406,144,500.0,4291.985963344574,-85.543816,100,7200000,0.010000000000000009,-82.78265380859375,75.5370864868164,0.42933952808380127,14400,0.13203091607276102,-75.21009063720703,2.7788827419646998,0.908532488754583,0.506382840323207,-78.4105453491211,1.3432247638702393,-416.24201502978804,74.44770050048828,0.03206821531057358,0.8498854637145996
[ 0.842 -1.742 -0.99 ],-82.84062957763672,0.8498887419700623,-82.65424346923828,145,500.0,4312.570608854294,-85.54407,100,7250000,,-82.78271484375,87.3221435546875,0.42044878005981445,14500,0.4160422924248659,-79.41577911376953,2.1811367243733506,0.9593409421241859,0.3655820521550206,-82.41499328613281,1.1796954870224,-416.23463359355924,84.76763916015625,0.036552149802446365,0.8498887419700623
[ 0.842 -1.665 -0.998],-82.8411636352539,0.8498748540878296,-82.66084289550781,146,500.0,4333.607979059219,-85.540245,100,7300000,,-82.77886962890625,65.24888610839844,0.40234437584877014,14600,0.12106597178006243,-79.06574249267578,4.37887309966074,0.9551251068067351,0.6970534607780111,-82.40486145019531,1.4622210264205933,-416.21157148197295,68.38911437988281,0.03564625233411789,0.8498748540878296
[ 0.882 -1.602 -1.017],-82.83908081054688,0.849887490272522,-82.65585327148438,147,500.0,4354.589879989624,-85.54001,100,7350000,0.010000000000000009,-82.77911376953125,18.80880355834961,0.3601406514644623,14700,0.0004622321249069642,-61.068424224853516,11.3248791694017,0.7375936464140403,1.5228311945161792,-73.8179931640625,21.318803787231445,-416.22606994211674,4.690694808959961,0.04164201021194458,0.849887490272522
[ 0.788 -1.896 -1.059],-82.85435485839844,0.8498881459236145,-82.66381072998047,148,500.0,4375.714908838272,-85.54633,100,7400000,0.010000000000000009,-82.78466033935547,76.06935119628906,0.3454461991786957,14800,0.23750995514012374,-78.8576889038086,3.338496684194614,0.9525613526098498,0.5229769646229764,-82.04206085205078,1.3294100761413574,-416.24060993656514,75.2213363647461,0.041637178510427475,0.8498881459236145
[ 0.768 -1.824 -1.073],-82.85089111328125,0.849889874458313,-82.64523315429688,149,500.0,4396.137872219086,-85.54292,100,7450000,0.010000000000000009,-82.7815170288086,18.506547927856445,0.282892644405365,14900,0.0003192860342158845,-43.95915222167969,5.623013448553459,0.5309148951077465,1.1069938716199081,-59.852508544921875,33.11915588378906,-416.23409765839574,3.0194005966186523,0.03858816996216774,0.849889874458313
[ 0.771 -1.792 -1.136],-82.84893798828125,0.84988933801651,-82.64886474609375,150,500.0,4415.807993888855,-85.54794,100,7500000,,-82.78630828857422,25.217294692993164,0.3383345305919647,15000,0.010679750413259,-52.29922866821289,7.7101797689018685,0.6318306498031848,1.0883448657221726,-68.00286865234375,32.334739685058594,-416.2597972607613,3.092648983001709,0.03752322867512703,0.84988933801651
[ 0.763 -1.765 -1.081],-82.84146118164062,0.8498907089233398,-82.69037628173828,151,500.0,4435.1938643455505,-85.54623,100,7550000,0.010000000000000009,-82.78528594970703,67.57513427734375,0.35498055815696716,15100,0.36275120367539515,-80.63037872314453,5.900785510835644,0.974005395391714,0.6641965380972186,-83.82936096191406,1.3420556783676147,-416.23980519473554,74.51255798339844,0.034852758049964905,0.8498907089233398
[ 0.765 -1.785 -1.064],-82.84732818603516,0.8498868346214294,-82.643310546875,152,500.0,4458.910631895065,-85.55034,100,7600000,,-82.78875732421875,63.88200378417969,0.3342207074165344,15200,0.11963725376696985,-79.36792755126953,4.3328132282914575,0.9586558470235573,0.7207548142174931,-82.7654800415039,1.5136243104934692,-416.261814571321,66.06658935546875,0.03816739097237587,0.8498868346214294
[ 0.765 -1.786 -1.085],-82.85055541992188,0.8498906493186951,-82.70518493652344,153,500.0,4479.272454023361,-85.54974,100,7650000,0.010000000000000009,-82.78833770751953,32.19525909423828,0.3893551528453827,15300,0.005205172799056973,-52.43169021606445,3.682488854762682,0.6333488733526732,0.9122872053336306,-67.77507781982422,30.866979598999023,-416.25132421076296,3.2397079467773438,0.034681666642427444,0.8498906493186951
[ 0.766 -1.805 -1.03 ],-82.85090637207031,0.8498887419700623,-82.67989349365234,154,500.0,4500.238831758499,-85.55026,100,7700000,,-82.78856658935547,12.319700241088867,0.3274078071117401,15400,0.0008909349631987043,-52.13417434692383,12.911135971877899,0.6296110922878362,1.6796544555170512,-67.84539794921875,32.36441421508789,-416.246941178143,3.089813470840454,0.03495841473340988,0.8498887419700623
[ 0.751 -1.735 -1.091],-82.8343505859375,0.8498908281326294,-82.67460632324219,155,500.0,4521.582286834717,-85.54844,100,7750000,,-82.78729248046875,52.993553161621094,0.3144533336162567,15500,0.16790144850618316,-74.51306915283203,6.14399659966555,0.9000521917708997,0.8478378258972351,-77.87223815917969,1.4800835847854614,-416.2434003700316,67.56375122070312,0.033514998853206635,0.8498908281326294
[ 0.774 -1.613 -1.104],-82.8419189453125,0.8498883247375488,-82.66510009765625,156,500.0,4541.773131608963,-85.54518,100,7800000,,-82.78378295898438,42.13018035888672,0.3393416404724121,15600,0.10251949598428119,-73.61091613769531,8.86759419192212,0.8892144932941182,1.0423127022748682,-77.43383026123047,1.916599988937378,-416.24805791720746,52.17572784423828,0.03787959739565849,0.8498883247375488
[ 0.77  -1.619 -1.08 ],-82.84776306152344,0.8498841524124146,-82.68936157226562,157,500.0,4563.68829536438,-85.54477,100,7850000,,-82.7831802368164,17.329431533813477,0.2711699903011322,15700,0.00031027590716411417,-56.1669921875,9.355191608937542,0.6782825504040492,1.4811991959117172,-77.62286376953125,60.36335754394531,-416.2439632317424,1.6566342115402222,0.03415941074490547,0.8498841524124146
[ 0.764 -1.6   -1.148],-82.84442138671875,0.8498879671096802,-82.69105529785156,158,500.0,4582.837208509445,-85.55331,100,7900000,,-82.79182434082031,33.749229431152344,0.31329602003097534,15800,0.010829491486918525,-58.555049896240234,6.243322275702741,0.7073038543011885,0.9910625702887583,-67.86507415771484,11.366252899169922,-416.272905189395,8.797974586486816,0.036196235567331314,0.8498879671096802
[ 0.766 -1.761 -1.106],-82.84288787841797,0.8498872518539429,-82.63981628417969,159,500.0,4604.454090118408,-85.54777,100,7950000,0.010000000000000009,-82.7865982055664,20.192296981811523,0.36864957213401794,15900,0.0035256256016693178,-50.96765899658203,8.270932151035447,0.615645482223451,1.216246685073637,-66.41287994384766,31.283851623535156,-416.26568408206106,3.1965372562408447,0.04080022871494293,0.8498872518539429
[ 0.759 -1.749 -1.05 ],-82.84158325195312,0.8498906493186951,-82.67847442626953,160,500.0,4626.209095716476,-85.55027,100,8000000,,-82.78888702392578,23.04338836669922,0.412549763917923,16000,0.015330400712663858,-70.7313461303711,10.932821704809124,0.8543775453628736,1.561393524221158,-79.05426788330078,9.084416389465332,-416.25816236540675,11.007862091064453,0.03664166107773781,0.8498906493186951
[ 0.62  -1.675 -1.006],-82.833740234375,0.849889874458313,-82.65371704101562,161,500.0,4645.179836034775,-85.54231,100,8050000,0.010000000000000009,-82.78170013427734,15.693198204040527,0.46354132890701294,16100,0.014917799295915985,-60.16196060180664,12.322148437583122,0.7267530415819627,1.6744086976194024,-72.00191497802734,18.387727737426758,-416.2109017957747,5.438409805297852,0.03374888747930527,0.849889874458313
[ 0.603 -1.684 -0.955],-82.8433837890625,0.8498854041099548,-82.69072723388672,162,500.0,4664.2987105846405,-85.54246,100,8100000,,-82.78101348876953,14.495551109313965,0.3993671238422394,16200,0.00012505137574613578,-56.166358947753906,10.442044611213475,0.6783762052149751,1.6472710499887304,-73.43128967285156,39.08915710449219,-416.23257120221854,2.5582542419433594,0.03604589030146599,0.8498854041099548
[ 0.618 -1.7   -1.02 ],-82.83826446533203,0.8498870134353638,-82.67311096191406,163,500.0,4681.756475448608,-85.54096,100,8150000,,-82.7796859741211,23.680843353271484,0.3627516031265259,16300,0.044092077555079816,-70.2064437866211,13.579568163299625,0.8481721522873914,1.5229667184066504,-75.41675567626953,3.560478925704956,-416.21173934191467,28.086109161376953,0.03601915016770363,0.8498870134353638
[ 0.609 -1.738 -1.056],-82.84829711914062,0.8498883843421936,-82.702392578125,164,500.0,4701.951339006424,-85.54961,100,8200000,0.010000000000000009,-82.78726196289062,21.770753860473633,0.32472237944602966,16400,0.006995887061612325,-68.21073150634766,13.632508579889807,0.8239508991323208,1.5519340693181536,-74.00310516357422,4.399351119995117,-416.2463185229897,22.73062515258789,0.03399910777807236,0.8498883843421936
[ 0.608 -1.836 -1.094],-82.8602523803711,0.8498907089233398,-82.67098999023438,165,500.0,4722.699250459671,-85.55295,100,8250000,,-82.79093933105469,94.84252166748047,0.31836017966270447,16500,0.57591014621644,-82.008544921875,1.6207101482521646,0.9905361931225817,0.23092963052947407,-84.83296966552734,1.0457069873809814,-416.27701223760846,95.62908172607422,0.03824717551469803,0.8498907089233398
[ 0.591 -1.819 -1.101],-82.8477783203125,0.8498873710632324,-82.68482971191406,166,500.0,4742.588572263718,-85.54881,100,8300000,,-82.78722381591797,55.75358581542969,0.3227422535419464,16600,0.03825295284974181,-61.37613296508789,4.3053968906111875,0.74134380951591,0.6605795325728004,-66.28668975830078,3.1618587970733643,-416.2625112362206,31.62696647644043,0.0380266048014164,0.8498873710632324
[ 0.697 -1.571 -1.096],-82.85126495361328,0.849887490272522,-82.67813873291016,167,500.0,4764.418483734131,-85.53525,100,8350000,,-82.7735366821289,28.09877586364746,0.3706490993499756,16700,0.005302411940333136,-53.967105865478516,6.297956773495474,0.6519267204594489,1.0426820245123225,-68.01932525634766,25.890119552612305,-416.21273601576684,3.8624773025512695,0.043981101363897324,0.849887490272522
[ 0.714 -1.75  -1.048],-82.84439086914062,0.8498873710632324,-82.67045593261719,168,500.0,4785.445510149002,-85.54701,100,8400000,,-82.78553009033203,49.28255081176758,0.3477027714252472,16800,0.09933573923536643,-72.12406158447266,4.872033064853509,0.8712384523808561,0.8838935349112442,-75.68875122070312,1.6663223505020142,-416.2414777098596,60.01239776611328,0.036251842975616455,0.8498873710632324
[ 0.719 -1.729 -1.071],-82.83631896972656,0.8498892188072205,-82.65872192382812,169,500.0,4803.176220655441,-85.54688,100,8450000,,-82.78567504882812,27.947891235351562,0.40477293729782104,16900,0.0037462287277900143,-47.5742073059082,4.370395450256668,0.5747344858015532,0.9229005412469855,-65.00590515136719,39.85478210449219,-416.2589456473291,2.5091092586517334,0.03789015859365463,0.8498892188072205
[ 0.709 -1.7   -1.014],-82.84817504882812,0.8498852252960205,-82.67091369628906,170,500.0,4820.054057598114,-85.54004,100,8500000,,-82.77843475341797,24.08009910583496,0.34099993109703064,17000,0.00018799954220993814,-29.481191635131836,3.4986613042284684,0.3561446821748956,0.6324625539674231,-46.2999153137207,37.09049987792969,-416.22272345438597,2.696108102798462,0.03788537532091141,0.8498852252960205
[ 0.714 -1.717 -1.078],-82.84432983398438,0.849884569644928,-82.67125701904297,171,500.0,4842.848758935928,-85.54349,100,8550000,0.010000000000000009,-82.78193664550781,14.871736526489258,0.28156495094299316,17100,5.954791358948135e-05,-40.380455017089844,8.510463580445387,0.48774848455073533,1.1599696630410066,-57.66185760498047,39.162906646728516,-416.2358805717528,2.553436517715454,0.038682933896780014,0.849884569644928
[ 0.718 -1.535 -1.137],-82.85182189941406,0.8498864769935608,-82.63521575927734,172,500.0,4864.44268155098,-85.55098,100,8600000,0.010000000000000009,-82.78886413574219,23.685970306396484,0.33611688017845154,17200,0.009349219404683914,-45.090110778808594,6.78679007918117,0.54462143503958,0.9711641779350969,-60.29753494262695,30.321428298950195,-416.26318068683145,3.2979977130889893,0.038729697465896606,0.8498864769935608
[ 0.651 -1.47  -1.083],-82.84000396728516,0.8498806953430176,-82.63835144042969,173,500.0,4885.812489271164,-85.53787,100,8650000,,-82.77653503417969,12.609387397766113,0.2714889943599701,17300,0.0005263735110380751,-47.247318267822266,10.560296800048638,0.5706481831117262,1.5019402593506037,-65.69865417480469,44.649658203125,-416.2135460489988,2.239658832550049,0.03783140704035759,0.8498806953430176
[ 0.645 -1.389 -1.147],-82.85051727294922,0.8498907089233398,-82.66525268554688,174,500.0,4909.340322971344,-85.5461,100,8700000,,-82.78441619873047,11.03383731842041,0.2145121842622757,17400,0.0008445505726390895,-64.55099487304688,20.259448262293695,0.7796035231291838,2.2133691601848478,-76.54660034179688,18.866722106933594,-416.252151542753,5.300337791442871,0.04067299887537956,0.8498907089233398
[ 0.644 -1.356 -1.204],-82.8367919921875,0.8498876094818115,-82.69441223144531,175,500.0,4927.101211309433,-85.54433,100,8750000,,-82.78309631347656,20.779098510742188,0.26800665259361267,17500,0.009041339841112323,-52.762088775634766,9.109937607033993,0.6373441452375552,1.244547552505329,-66.55691528320312,24.959064483642578,-416.26986096426845,4.006560325622559,0.034166790544986725,0.8498876094818115
[ 0.622 -1.334 -1.151],-82.83929443359375,0.8498871326446533,-82.67886352539062,176,500.0,4946.578476905823,-85.55128,100,8800000,,-82.78997039794922,19.892864227294922,0.3175797164440155,17600,0.003940357955813467,-68.06027221679688,12.06226268586755,0.8221768327327388,1.65048558832073,-78.88249969482422,15.3604154586792,-416.26218551069496,6.51024055480957,0.03810907155275345,0.8498871326446533
[ 0.618 -1.336 -1.101],-82.84896850585938,0.8498786091804504,-82.63687896728516,177,500.0,4967.552909851074,-85.539825,100,8850000,,-82.77819061279297,17.991283416748047,0.25407564640045166,17700,0.0002028793335454434,-29.331327438354492,4.698776810802261,0.3542504418624459,0.7561721793373226,-45.902427673339844,36.00568389892578,-416.2177767173946,2.777339220046997,0.04163030907511711,0.8498786091804504
[ 0.617 -1.332 -1.165],-82.85331726074219,0.8498907089233398,-82.66484069824219,178,500.0,4986.659607410431,-85.547874,100,8900000,,-82.78609466552734,33.736915588378906,0.3007822334766388,17800,0.0019071630656939459,-29.241273880004883,2.609522992738586,0.35324982891891665,0.49516622991826165,-43.504947662353516,26.673843383789062,-416.2625061117113,3.748991012573242,0.03772218897938728,0.8498907089233398
[ 0.607 -1.134 -1.118],-82.84484100341797,0.849886953830719,-82.61933898925781,179,500.0,5005.645107507706,-85.531555,100,8950000,,-82.77005767822266,13.973224639892578,0.23834913969039917,17900,0.00018636581701290104,-49.38468933105469,9.588813945082842,0.5966665417101238,1.4802391300173459,-65.24214172363281,32.97450637817383,-416.22143563359975,3.0326459407806396,0.043778952211141586,0.849886953830719
[ 0.6   -1.171 -1.181],-82.84046936035156,0.8498750329017639,-82.68438720703125,180,500.0,5026.183905363083,-85.53997,100,9000000,0.010000000000000009,-82.77859497070312,14.266419410705566,0.17894980311393738,18000,0.0021014118459692205,-50.23082733154297,9.106879822802465,0.6067957573723117,1.4788832191361925,-63.63621139526367,23.56763458251953,-416.24510182648896,4.243107318878174,0.03685362637042999,0.8498750329017639
[ 0.607 -1.175 -1.24 ],-82.84342956542969,0.849889874458313,-82.67608642578125,181,500.0,5046.818863391876,-85.55031,100,9050000,,-82.78886413574219,31.90266990661621,0.19905613362789154,18100,0.006814043256964404,-50.81584167480469,6.405437573419753,0.6138109370148014,0.8968243405176823,-62.42076873779297,17.66083335876465,-416.2910064214468,5.662247180938721,0.0348767414689064,0.849889874458313
[ 0.501 -0.87  -1.22 ],-82.83734130859375,0.8498829007148743,-82.64354705810547,182,500.0,5066.655317306519,-85.5285,100,9100000,,-82.76725769042969,78.96791076660156,0.18771876394748688,18200,0.22328343666978615,-78.79151916503906,3.7452772720968897,0.951927516327504,0.49135843116248423,-81.90682220458984,1.2728908061981201,-416.2315230280161,78.56133270263672,0.04726205766201019,0.8498829007148743
