Weights,TimeElapsed,EmpiricalD2,MinIW,ESSRenyi,InitialReturnMax,TimestepsSoFar,ESSClassic,InitialReturnMin,Iteration,StdIW,EpLenMean,ReturnStepMaxmin,EpisodesSoFar,MaxIW,EpThisIter,ReturnMeanIW,InitialReturnMean,MeanIW,InitialBound,EpRewMean,InitialReturnStd,ReturnStepMax,RewardCompression,MeanEntropy,Bound
[ 0.324 -0.663 -1.215],816.0030353069305,1.0,1.0,100.0,-0.9350127577781677,3500000,99.11753845214844,-1.515406847000122,70,,500.0,0.18978841602802277,7000,1.0,100,-1.2038809061050415,-1.2038809061050415,1.0,-1.2543945,-6.030410542433565,0.11359453946352005,0.18978841602802277,,0.20434574782848358,-1.25439453125
[ 0.324 -0.663 -1.215],826.6616766452789,1.0,0.999839864974924,100.0,-0.9088096618652344,3550000,99.022705078125,-1.6432843208312988,71,5.9622723509070295e-05,500.0,0.2190496027469635,7100,1.0001220703694678,100,-1.196250557899475,-1.1962804794311523,0.9999752445320683,-1.2510567,-6.059342131332064,0.11884687840938568,0.2190496027469635,,0.20434577763080597,-1.2510267496109009
[ 0.324 -0.663 -1.215],838.0172078609467,1.0,1.0,100.0,-0.9633336067199707,3600000,99.14366149902344,-1.4958524703979492,72,,500.0,0.2349289357662201,7200,1.0,100,-1.214707851409912,-1.214707851409912,1.0,-1.2645696,-6.065743087342395,0.11289197206497192,0.2349289357662201,,0.20434577763080597,-1.264569640159607
[ 0.324 -0.663 -1.215],848.3538527488708,1.0,1.0,100.0,-0.9576718807220459,3650000,98.89530181884766,-1.7323486804962158,73,,500.0,0.18318718671798706,7300,1.0,100,-1.1838260889053345,-1.1838260889053345,1.0,-1.2415711,-6.066864003367515,0.12511788308620453,0.18318718671798706,,0.20434577763080597,-1.241571068763733
[ 0.324 -0.663 -1.215],858.9554073810577,1.0,1.0,100.0,-0.961556077003479,3700000,99.08375549316406,-1.5142269134521484,74,,500.0,0.16951532661914825,7400,1.0,100,-1.1987015008926392,-1.1987015008926392,1.0,-1.2491758,-6.032094464079761,0.11526929587125778,0.16951532661914825,,0.20434577763080597,-1.249175786972046
[ 0.324 -0.663 -1.215],869.4496743679047,1.0,1.0,100.0,-0.8716949224472046,3750000,98.94078826904297,-1.5787088871002197,75,,500.0,0.19090621173381805,7500,1.0,100,-1.2181193828582764,-1.2181193828582764,1.0,-1.270743,-6.068746373132706,0.1260351985692978,0.19090621173381805,,0.20434577763080597,-1.2707430124282837
[ 0.324 -0.663 -1.215],880.0189151763916,1.0,1.0,100.0,-0.9198356866836548,3800000,99.13799285888672,-1.5271106958389282,76,,500.0,0.19723819196224213,7600,1.0,100,-1.2245378494262695,-1.2245378494262695,1.0,-1.2754415,-6.108417821697599,0.11418510973453522,0.19723819196224213,,0.20434577763080597,-1.2754415273666382
[ 0.324 -0.663 -1.215],890.2384905815125,6.600223541259766,0.008571279118833191,15.151001930236816,-0.9969922304153442,3850000,21.180458068847656,-1.560279369354248,77,1.5052001678865665,500.0,0.2164372205734253,7700,11.27440279229615,100,-0.850271999835968,-1.2167397737503052,0.7527424007826599,-1.2687491,-6.120569801000142,0.1176164373755455,0.2164372205734253,,0.1641542613506317,-0.9838886260986328
[ 0.309 -0.663 -1.255],900.8825614452362,1.0,1.0,100.0,-0.8697125315666199,3900000,98.99866485595703,-1.4287430047988892,78,,500.0,0.17036817967891693,7800,1.0,100,-1.1100375652313232,-1.1100375652313232,1.0,-1.1576624,-5.5645746733118,0.111637644469738,0.17036817967891693,,0.1641542613506317,-1.1576623916625977
[ 0.309 -0.663 -1.255],911.1675002574921,1.0,1.0,100.0,-0.8455818891525269,3950000,98.7551498413086,-1.4636093378067017,79,,500.0,0.18548232316970825,7900,1.0,100,-1.1047108173370361,-1.1047108173370361,1.0,-1.1534978,-5.570190521170242,0.12403053790330887,0.18548232316970825,,0.1641542613506317,-1.1534978151321411
[ 0.309 -0.663 -1.255],921.9537110328674,1.0,1.0,100.0,-0.8627486228942871,4000000,98.94109344482422,-1.3830360174179077,80,,500.0,0.1832425743341446,8000,1.0,100,-1.1020711660385132,-1.1020711660385132,1.0,-1.1481724,-5.505069067841695,0.11401115357875824,0.1832425743341446,,0.1641542613506317,-1.148172378540039
[ 0.309 -0.663 -1.255],932.192104101181,1.0,0.9999770944738816,100.0,-0.8425156474113464,4050000,99.03277587890625,-1.3637250661849976,81,7.807273654156805e-06,500.0,0.1741955429315567,8100,1.000015314680759,100,-1.0895452499389648,-1.0895460844039917,0.9999993114970388,-1.1350036,-5.604853756235925,0.1076778843998909,0.1741955429315567,,0.1641542613506317,-1.1350027322769165
[ 0.309 -0.663 -1.255],942.9867885112762,1.0,1.0,100.0,-0.8640403747558594,4100000,99.18494415283203,-1.4152884483337402,82,,500.0,0.19754411280155182,8200,1.0,100,-1.1159453392028809,-1.1159453392028809,1.0,-1.1631216,-5.559418604534167,0.10116169601678848,0.19754411280155182,,0.1641542613506317,-1.1631215810775757
[ 0.309 -0.663 -1.255],953.5168540477753,1.0,1.0,100.0,-0.865027129650116,4150000,99.16291809082031,-1.3615919351577759,83,,500.0,0.1580839902162552,8300,1.0,100,-1.1138111352920532,-1.1138111352920532,1.0,-1.1591976,-5.593809582549392,0.10233378410339355,0.1580839902162552,,0.1641542613506317,-1.1591975688934326
[ 0.309 -0.663 -1.255],963.9023296833038,1.0,1.0,100.0,-0.8512252569198608,4200000,98.98654174804688,-1.3626774549484253,84,,500.0,0.21102604269981384,8400,1.0,100,-1.0991692543029785,-1.0991692543029785,1.0,-1.1445918,-5.578992662873265,0.11121934652328491,0.21102604269981384,,0.1641542613506317,-1.1445918083190918
[ 0.309 -0.663 -1.255],974.9248676300049,1.0,1.0,100.0,-0.8292770981788635,4250000,98.7697982788086,-1.364220380783081,85,,500.0,0.18150369822978973,8500,1.0,100,-1.0780057907104492,-1.0780057907104492,1.0,-1.1234798,-5.502937456371917,0.12030883878469467,0.18150369822978973,,0.1641542613506317,-1.1234798431396484
[ 0.309 -0.663 -1.255],984.9052963256836,1.0,1.0,100.0,-0.8672374486923218,4300000,99.04129028320312,-1.4017932415008545,86,,500.0,0.20294223725795746,8600,1.0,100,-1.0898340940475464,-1.0898340940475464,1.0,-1.1365606,-5.561526170026571,0.1072249710559845,0.20294223725795746,,0.1641542613506317,-1.1365605592727661
[ 0.309 -0.663 -1.255],995.5340178012848,1.0,0.9996796133513537,100.0,-0.8985230326652527,4350000,99.128173828125,-1.3900172710418701,87,0.0001340964717068009,500.0,0.19896294176578522,8700,1.0003510514006642,100,-1.1074382066726685,-1.1074566841125488,0.9999877237254876,-1.1537906,-5.601955154930935,0.103908009827137,0.19896294176578522,,0.16415423154830933,-1.1537721157073975
[ 0.308 -0.663 -1.255],1006.2303893566132,21.5762996673584,0.0002873701919763855,4.6347150802612305,-0.8783926367759705,4400000,21.86001968383789,-1.4191265106201172,88,0.984044470739545,500.0,0.1869840919971466,8800,5.651355617279034,100,-0.5082900524139404,-1.1145957708358765,0.4972720791670852,-1.1619,-5.63729648297715,0.11335425078868866,0.1869840919971466,,0.10827348381280899,-0.7280195355415344
[ 0.296 -0.663 -1.311],1018.1577711105347,1.0,1.0,100.0,-0.8133525848388672,4450000,98.85877227783203,-1.2645132541656494,89,,500.0,0.17357148230075836,8900,1.0,100,-0.9943447709083557,-0.9943447709083557,1.0,-1.0364952,-5.023294929874289,0.10683600604534149,0.17357148230075836,,0.10827348381280899,-1.0364952087402344
[ 0.296 -0.663 -1.311],1028.9571917057037,4.338906764984131,0.009542785275593308,23.047279357910156,-0.769403874874115,4500000,25.63975715637207,-1.3669116497039795,90,1.3649046235272058,500.0,0.1781807839870453,9000,11.445180387693366,100,-0.7776435017585754,-1.0097662210464478,0.8044019448747218,-1.0553299,-5.0729260117007025,0.10274891555309296,0.1781807839870453,,0.08703619241714478,-0.8725529313087463
[ 0.274 -0.663 -1.332],1039.7726876735687,36.50587463378906,0.0008813265203125194,2.7392852306365967,-0.6873180270195007,4550000,28.498111724853516,-1.111063838005066,91,0.4603430482132733,500.0,0.1573663204908371,9100,2.405895285890721,100,-0.2826855182647705,-0.915245532989502,0.2991198958976659,-0.952281,-4.5978367061890575,0.08479281514883041,0.1573663204908371,,0.08912251889705658,-0.5064541101455688
[ 0.314 -0.663 -1.33 ],1050.5990176200867,2.53352427482605,0.024368449326084653,39.47071075439453,-0.7825127840042114,4600000,38.347286224365234,-1.3318647146224976,92,1.1660615987677871,500.0,0.17750616371631622,9200,8.539829276475192,100,-0.8805332183837891,-1.0138741731643677,0.9090725606545097,-1.0582696,-5.120291976851156,0.09784793108701706,0.17750616371631622,,0.07965406775474548,-0.9511977434158325
[ 0.295 -0.663 -1.339],1061.9650175571442,1.0,1.0,100.0,-0.6742627620697021,4650000,98.88548278808594,-1.1902618408203125,93,,500.0,0.15911121666431427,9300,1.0,100,-0.949867844581604,-0.949867844581604,1.0,-0.98954326,-4.78501376232285,0.1008412167429924,0.15911121666431427,,0.07965406775474548,-0.9895432591438293
[ 0.295 -0.663 -1.339],1072.8559477329254,1.0,1.0,100.0,-0.7557530403137207,4700000,99.06179809570312,-1.2010540962219238,94,,500.0,0.1962820142507553,9400,1.0,100,-0.9349625110626221,-0.9349625110626221,1.0,-0.97499764,-4.752409164410871,0.09099014848470688,0.1962820142507553,,0.07965406775474548,-0.9749976396560669
[ 0.295 -0.663 -1.339],1083.8063247203827,1.0,0.9997406024564456,100.0,-0.8014000058174133,4750000,99.11990356445312,-1.1597890853881836,95,0.000104042675569789,500.0,0.13353070616722107,9500,1.0002326881287706,100,-0.9569111466407776,-0.9569286108016968,0.9999873232038385,-0.99558824,-4.846011801435585,0.09022889286279678,0.13353070616722107,,0.07965386658906937,-0.9955707788467407
[ 0.295 -0.663 -1.339],1094.3584432601929,5.46821403503418,0.00785872919644194,18.287506103515625,-0.7622041702270508,4800000,28.813640594482422,-1.176262617111206,96,1.179890480953367,500.0,0.16043084859848022,9600,6.48118985316003,100,-0.6691393852233887,-0.9590941071510315,0.733358004852716,-0.9983029,-4.843930531413791,0.08878214657306671,0.16043084859848022,,0.038024868816137314,-0.7608259916305542
[ 0.288 -0.663 -1.381],1105.0497505664825,1.0,1.0,100.0,-0.6948955059051514,4850000,99.19589233398438,-1.0861892700195312,97,,500.0,0.1354556679725647,9700,1.0,100,-0.8752743601799011,-0.8752743601799011,1.0,-0.91148067,-4.425582359923158,0.07880571484565735,0.1354556679725647,,0.038024868816137314,-0.9114806652069092
[ 0.288 -0.663 -1.381],1115.1807506084442,1.0,1.0,100.0,-0.6860472559928894,4900000,99.11206817626953,-1.0739271640777588,98,,500.0,0.16969190537929535,9800,1.0,100,-0.8715208172798157,-0.8715208172798157,1.0,-0.9073184,-4.423354809109651,0.08249054104089737,0.16969190537929535,,0.038024868816137314,-0.9073184132575989
[ 0.288 -0.663 -1.381],1125.7443606853485,1.0,1.0,100.0,-0.6913286447525024,4950000,99.12142181396484,-1.1187472343444824,99,,500.0,0.12072507292032242,9900,1.0,100,-0.8776056170463562,-0.8776056170463562,1.0,-0.9148972,-4.417004788550615,0.082624152302742,0.12072507292032242,,0.038024868816137314,-0.9148972034454346
[ 0.288 -0.663 -1.381],1136.5946726799011,1.0,1.0,100.0,-0.6683266162872314,5000000,99.02539825439453,-1.1909704208374023,100,,500.0,0.12304002791643143,10000,1.0,100,-0.8803792595863342,-0.8803792595863342,1.0,-0.9200783,-4.432857898553015,0.08733871579170227,0.12304002791643143,,0.038024868816137314,-0.9200782775878906
[ 0.288 -0.663 -1.381],1147.0405459403992,1.0,1.0,100.0,-0.7020973563194275,5050000,99.16344451904297,-1.1576817035675049,101,,500.0,0.17014604806900024,10100,1.0,100,-0.8720346689224243,-0.8720346689224243,1.0,-0.9106241,-4.438472735161031,0.08009558916091919,0.17014604806900024,,0.038024868816137314,-0.910624086856842
[ 0.288 -0.663 -1.381],1158.0320520401,1.0,1.0,100.0,-0.706108570098877,5100000,99.13853454589844,-1.1732298135757446,102,,500.0,0.13477250933647156,10200,1.0,100,-0.8913438320159912,-0.8913438320159912,1.0,-0.9304515,-4.490901776411959,0.0830901488661766,0.13477250933647156,,0.038024868816137314,-0.930451512336731
[ 0.288 -0.663 -1.381],1168.9857921600342,1.0,1.0,100.0,-0.6550555229187012,5150000,98.83505249023438,-1.1478807926177979,103,,500.0,0.14840498566627502,10300,1.0,100,-0.8716831803321838,-0.8716831803321838,1.0,-0.90994585,-4.451189930340461,0.09463616460561752,0.14840498566627502,,0.038024868816137314,-0.9099458456039429
[ 0.288 -0.663 -1.381],1178.9603583812714,1.0,1.0,100.0,-0.6721661686897278,5200000,99.00196838378906,-1.1228960752487183,104,,500.0,0.15452754497528076,10400,1.0,100,-0.8794308304786682,-0.8794308304786682,1.0,-0.9168607,-4.453967302237709,0.08829782903194427,0.15452754497528076,,0.038024868816137314,-0.9168606996536255
[ 0.288 -0.663 -1.381],1189.985407114029,1.0,1.0,100.0,-0.7044862508773804,5250000,99.05497741699219,-1.1107242107391357,105,,500.0,0.139691561460495,10500,1.0,100,-0.889779806137085,-0.889779806137085,1.0,-0.92680395,-4.454270850026791,0.08690938353538513,0.139691561460495,,0.038024868816137314,-0.9268039464950562
[ 0.288 -0.663 -1.381],1200.858689069748,1.0,1.0,100.0,-0.635510265827179,5300000,98.9017562866211,-1.1169389486312866,106,,500.0,0.13251057267189026,10600,1.0,100,-0.8856542706489563,-0.8856542706489563,1.0,-0.9228856,-4.459146652339033,0.09332765638828278,0.13251057267189026,,0.038024868816137314,-0.9228855967521667
[ 0.288 -0.663 -1.381],1212.6473314762115,1.0,1.0,100.0,-0.6923971772193909,5350000,99.23827362060547,-1.1043039560317993,107,,500.0,0.1611682027578354,10700,1.0,100,-0.8838370442390442,-0.8838370442390442,1.0,-0.9206472,-4.476454010335018,0.07743407785892487,0.1611682027578354,,0.038024868816137314,-0.9206472039222717
[ 0.288 -0.663 -1.381],1223.223438501358,3.7458581924438477,0.023737032958616847,26.696151733398438,-0.6551868319511414,5400000,45.915321350097656,-1.1394250392913818,108,0.8165067063152179,500.0,0.13971079885959625,10800,4.166889403440089,100,-0.5912392139434814,-0.8781657218933105,0.7169547244379172,-0.9161466,-4.526790481182769,0.09455779194831848,0.13971079885959625,,0.0327129103243351,-0.6647481918334961
[ 0.265 -0.663 -1.386],1234.7035868167877,1.0,1.0,100.0,-0.6796882152557373,5450000,99.26162719726562,-1.016560435295105,109,,500.0,0.16932083666324615,10900,1.0,100,-0.8420955538749695,-0.8420955538749695,1.0,-0.8759809,-4.246802860554394,0.07262849807739258,0.16932083666324615,,0.0327129103243351,-0.8759809136390686
[ 0.265 -0.663 -1.386],1245.0687129497528,1.0,1.0,100.0,-0.6515674591064453,5500000,99.03079223632812,-1.0129122734069824,110,,500.0,0.15196095407009125,11000,1.0,100,-0.8423594832420349,-0.8423594832420349,1.0,-0.87612325,-4.199917605099032,0.08333441615104675,0.15196095407009125,,0.0327129103243351,-0.8761232495307922
[ 0.265 -0.663 -1.386],1255.8510875701904,1.0,1.0,100.0,-0.6729484796524048,5550000,99.16230010986328,-1.0561116933822632,111,,500.0,0.12604932487010956,11100,1.0,100,-0.8349893093109131,-0.8349893093109131,1.0,-0.870193,-4.20267044055165,0.0767446979880333,0.12604932487010956,,0.0327129103243351,-0.8701930046081543
[ 0.265 -0.663 -1.386],1266.9213025569916,1.0,1.0,100.0,-0.636616587638855,5600000,98.67633819580078,-1.0886667966842651,112,,500.0,0.17135846614837646,11200,1.0,100,-0.8400686383247375,-0.8400686383247375,1.0,-0.87635756,-4.209528156132124,0.09729760140180588,0.17135846614837646,,0.0327129103243351,-0.8763575553894043
[ 0.265 -0.663 -1.386],1277.6556904315948,1.0,1.0,100.0,-0.6617609262466431,5650000,99.09734344482422,-1.0056730508804321,113,,500.0,0.13884836435317993,11300,1.0,100,-0.8233964443206787,-0.8233964443206787,1.0,-0.8569189,-4.197833930676264,0.07858588546514511,0.13884836435317993,,0.0327129103243351,-0.8569188714027405
[ 0.265 -0.663 -1.386],1288.148236989975,1.0,1.0,100.0,-0.6511887311935425,5700000,98.87462615966797,-1.1180529594421387,114,,500.0,0.1406102031469345,11400,1.0,100,-0.8235200643539429,-0.8235200643539429,1.0,-0.8607885,-4.168843148843126,0.08785774558782578,0.1406102031469345,,0.0327129103243351,-0.8607885241508484
[ 0.265 -0.663 -1.386],1298.2876541614532,1.0,1.0,100.0,-0.6490265130996704,5750000,98.85551452636719,-1.1269404888153076,115,,500.0,0.1670268476009369,11500,1.0,100,-0.8557555675506592,-0.8557555675506592,1.0,-0.89332026,-4.236134788793552,0.09207738190889359,0.1670268476009369,,0.0327129103243351,-0.8933202624320984
[ 0.265 -0.663 -1.386],1308.7876195907593,1.0,1.0,100.0,-0.6873013973236084,5800000,99.13016510009766,-1.0409575700759888,116,,500.0,0.14165626466274261,11600,1.0,100,-0.8295156359672546,-0.8295156359672546,1.0,-0.86421424,-4.21228920386089,0.07770395278930664,0.14165626466274261,,0.0327129103243351,-0.8642142415046692
[ 0.265 -0.663 -1.386],1319.7240798473358,1.0,1.0,100.0,-0.5833625793457031,5850000,99.17451477050781,-1.0338976383209229,117,,500.0,0.13790960609912872,11700,1.0,100,-0.8389329314231873,-0.8389329314231873,1.0,-0.87339616,-4.214685200633613,0.07653786987066269,0.13790960609912872,,0.0327129103243351,-0.8733961582183838
[ 0.265 -0.663 -1.386],1330.8051624298096,1.0,1.0,100.0,-0.6886972784996033,5900000,99.27690124511719,-1.0077149868011475,118,,500.0,0.15258190035820007,11800,1.0,100,-0.8349345326423645,-0.8349345326423645,1.0,-0.868525,-4.2076998979823,0.07125605642795563,0.15258190035820007,,0.0327129103243351,-0.8685250282287598
[ 0.265 -0.663 -1.386],1341.3970086574554,1.0,1.0,100.0,-0.6392712593078613,5950000,99.12810516357422,-1.0465378761291504,119,,500.0,0.13475321233272552,11900,1.0,100,-0.8467976450920105,-0.8467976450920105,1.0,-0.8816822,-4.252305636323273,0.07941561937332153,0.13475321233272552,,0.0327129103243351,-0.8816822171211243
[ 0.265 -0.663 -1.386],1351.880473613739,1.0,1.0,100.0,-0.6837937235832214,6000000,99.0179672241211,-1.0663416385650635,120,,500.0,0.1420430690050125,12000,1.0,100,-0.8401917815208435,-0.8401917815208435,1.0,-0.8757365,-4.214641561274749,0.08367258310317993,0.1420430690050125,,0.0327129103243351,-0.8757364749908447
[ 0.265 -0.663 -1.386],1362.5485935211182,1.0,1.0,100.0,-0.5998697280883789,6050000,99.01187896728516,-1.0402953624725342,121,,500.0,0.14371098577976227,12100,1.0,100,-0.8351140022277832,-0.8351140022277832,1.0,-0.8697905,-4.212597425380554,0.08342750370502472,0.14371098577976227,,0.0327129103243351,-0.8697904944419861
[ 0.265 -0.663 -1.386],1373.5499367713928,1.0,1.0,100.0,-0.6331354975700378,6100000,98.90758514404297,-1.073541283607483,122,,500.0,0.17979678511619568,12200,1.0,100,-0.8291248083114624,-0.8291248083114624,1.0,-0.8649095,-4.245376446329008,0.08713577687740326,0.17979678511619568,,0.0327129103243351,-0.8649095296859741
[ 0.265 -0.663 -1.386],1384.2525460720062,1.0,1.0,100.0,-0.6627554893493652,6150000,99.06209564208984,-1.0409786701202393,123,,500.0,0.12819521129131317,12300,1.0,100,-0.8432207703590393,-0.8432207703590393,1.0,-0.87792003,-4.202673008806133,0.08204762637615204,0.12819521129131317,,0.0327129103243351,-0.8779200315475464
[ 0.265 -0.663 -1.386],1394.455884218216,1.0,1.0,100.0,-0.6790999174118042,6200000,99.11080932617188,-1.0276775360107422,124,,500.0,0.14558561146259308,12400,1.0,100,-0.836383581161499,-0.836383581161499,1.0,-0.8706395,-4.186353784446308,0.07922226935625076,0.14558561146259308,,0.0327129103243351,-0.8706395030021667
[ 0.265 -0.663 -1.386],1405.2075154781342,1.0,1.0,100.0,-0.6890131831169128,6250000,99.13320922851562,-1.1034327745437622,125,,500.0,0.12769240140914917,12500,1.0,100,-0.8319260478019714,-0.8319260478019714,1.0,-0.8687071,-4.19851236794128,0.07779151201248169,0.12769240140914917,,0.0327129103243351,-0.8687071204185486
[ 0.265 -0.663 -1.386],1415.7978048324585,1.0,1.0,100.0,-0.6626132130622864,6300000,99.20812225341797,-1.0245072841644287,126,,500.0,0.16960737109184265,12600,1.0,100,-0.8369997143745422,-0.8369997143745422,1.0,-0.87114996,-4.244572859501135,0.07477832585573196,0.16960737109184265,,0.0327129103243351,-0.8711499571800232
[ 0.265 -0.663 -1.386],1426.1845397949219,1.0,1.0,100.0,-0.618098258972168,6350000,99.00567626953125,-1.1948144435882568,127,,500.0,0.13214755058288574,12700,1.0,100,-0.8461067080497742,-0.8461067080497742,1.0,-0.8859339,-4.220161563596125,0.08479342609643936,0.13214755058288574,,0.0327129103243351,-0.8859338760375977
[ 0.265 -0.663 -1.386],1436.6880450248718,1.0,1.0,100.0,-0.7002139091491699,6400000,99.26573944091797,-1.0330891609191895,128,,500.0,0.1634969413280487,12800,1.0,100,-0.8484255075454712,-0.8484255075454712,1.0,-0.8828618,-4.226814998104938,0.07296986877918243,0.1634969413280487,,0.0327129103243351,-0.8828617930412292
[ 0.265 -0.663 -1.386],1447.3876819610596,1.0,1.0,100.0,-0.6539097428321838,6450000,99.12821197509766,-1.1076828241348267,129,,500.0,0.14158950746059418,12900,1.0,100,-0.841704249382019,-0.841704249382019,1.0,-0.878627,-4.216454933636414,0.07893477380275726,0.14158950746059418,,0.0327129103243351,-0.8786270022392273
[ 0.265 -0.663 -1.386],1457.674972295761,1.0,1.0,100.0,-0.6539967060089111,6500000,99.02193450927734,-1.0124523639678955,130,,500.0,0.13426941633224487,13000,1.0,100,-0.8328713774681091,-0.8328713774681091,1.0,-0.86661977,-4.240370800675874,0.08277369290590286,0.13426941633224487,,0.0327129103243351,-0.8666197657585144
[ 0.265 -0.663 -1.386],1468.3015303611755,1.0,1.0,100.0,-0.6532070636749268,6550000,99.01100158691406,-1.0510673522949219,131,,500.0,0.16587351262569427,13100,1.0,100,-0.8450837135314941,-0.8450837135314941,1.0,-0.8801193,-4.211634227017536,0.08446109294891357,0.16587351262569427,,0.0327129103243351,-0.8801193237304688
[ 0.265 -0.663 -1.386],1478.284866809845,1.0,1.0,100.0,-0.6066749095916748,6600000,98.8455581665039,-1.0410449504852295,132,,500.0,0.15037532150745392,13200,1.0,100,-0.8291519284248352,-0.8291519284248352,1.0,-0.86385345,-4.203953877396794,0.08960654586553574,0.15037532150745392,,0.0327129103243351,-0.8638534545898438
[ 0.265 -0.663 -1.386],1488.94957613945,1.0,0.9999600132095666,100.0,-0.6663315296173096,6650000,99.04266357421875,-1.0526142120361328,133,1.81095758976095e-05,500.0,0.14273257553577423,13300,1.0000343687249171,100,-0.8398322463035583,-0.839835524559021,0.9999970815974436,-0.8749227,-4.263541244212387,0.08257640153169632,0.14273257553577423,,0.0327129028737545,-0.8749194145202637
[ 0.265 -0.663 -1.386],1499.5189566612244,32.321861267089844,0.0006768316572660132,3.093881130218506,-0.6257299780845642,6700000,20.092121124267578,-1.0124857425689697,134,0.8572034481500256,500.0,0.15440025925636292,13400,4.638439914787264,100,-0.34171009063720703,-0.838151216506958,0.4184725830139613,-0.87190074,-4.247123083330309,0.07924578338861465,0.15440025925636292,,-0.003273377427831292,-0.5335839986801147
[ 0.296 -0.663 -1.422],1510.6144754886627,1.0,1.0,100.0,-0.6257425546646118,6750000,99.12931823730469,-1.0701544284820557,135,,500.0,0.13864204287528992,13500,1.0,100,-0.8471917510032654,-0.8471917510032654,1.0,-0.8828636,-4.288223104166672,0.07939902693033218,0.13864204287528992,,-0.003273377427831292,-0.8828635811805725
[ 0.296 -0.663 -1.422],1521.136932849884,1.0,1.0,100.0,-0.6730605959892273,6800000,99.06398010253906,-1.0746631622314453,136,,500.0,0.1388503611087799,13600,1.0,100,-0.8407289981842041,-0.8407289981842041,1.0,-0.8765511,-4.2648502330714,0.08172360062599182,0.1388503611087799,,-0.003273377427831292,-0.87655109167099
[ 0.296 -0.663 -1.422],1531.3661806583405,1.0,1.0,100.0,-0.6624914407730103,6850000,99.02232360839844,-1.0917675495147705,137,,500.0,0.15348710119724274,13700,1.0,100,-0.8477596044540405,-0.8477596044540405,1.0,-0.8841519,-4.302335202800426,0.08423648774623871,0.15348710119724274,,-0.003273377427831292,-0.8841518759727478
[ 0.296 -0.663 -1.422],1541.746669769287,1.0,1.0,100.0,-0.6898571848869324,6900000,98.9813232421875,-1.1302610635757446,138,,500.0,0.12925788760185242,13800,1.0,100,-0.8616795539855957,-0.8616795539855957,1.0,-0.89935493,-4.300417533198456,0.08741539716720581,0.12925788760185242,,-0.003273377427831292,-0.8993549346923828
[ 0.296 -0.663 -1.422],1551.9913816452026,1.0,1.0,100.0,-0.6035855412483215,6950000,98.98253631591797,-1.0766319036483765,139,,500.0,0.16865380108356476,13900,1.0,100,-0.8359339833259583,-0.8359339833259583,1.0,-0.8718217,-4.2627864955047015,0.08475136756896973,0.16865380108356476,,-0.003273377427831292,-0.8718217015266418
[ 0.296 -0.663 -1.422],1562.5312476158142,1.0,1.0,100.0,-0.6254910230636597,7000000,99.18917846679688,-1.028784155845642,140,,500.0,0.1374492645263672,14000,1.0,100,-0.8517062664031982,-0.8517062664031982,1.0,-0.8859991,-4.309992250344653,0.07700632512569427,0.1374492645263672,,-0.003273377427831292,-0.8859990835189819
[ 0.296 -0.663 -1.422],1573.1239087581635,1.0,1.0,100.0,-0.6838994026184082,7050000,99.11005401611328,-1.1339366436004639,141,,500.0,0.1121215969324112,14100,1.0,100,-0.8442471027374268,-0.8442471027374268,1.0,-0.882045,-4.303016372131036,0.08000020682811737,0.1121215969324112,,-0.003273377427831292,-0.8820449709892273
[ 0.296 -0.663 -1.422],1584.1314132213593,1.0,1.0,100.0,-0.6104183197021484,7100000,98.99961853027344,-1.0633544921875,142,,500.0,0.1585102528333664,14200,1.0,100,-0.8571493625640869,-0.8571493625640869,1.0,-0.8925945,-4.293170443460764,0.08616352081298828,0.1585102528333664,,-0.003273377427831292,-0.8925945162773132
[ 0.296 -0.663 -1.422],1595.29461145401,1.0,1.0,100.0,-0.6546872854232788,7150000,98.7808837890625,-1.0810260772705078,143,,500.0,0.1384715735912323,14300,1.0,100,-0.8417405486106873,-0.8417405486106873,1.0,-0.8777748,-4.293153793825332,0.09351132065057755,0.1384715735912323,,-0.003273377427831292,-0.8777747750282288
[ 0.296 -0.663 -1.422],1605.6354894638062,1.0,1.0,100.0,-0.5930699110031128,7200000,99.00666046142578,-1.0615520477294922,144,,500.0,0.1548699289560318,14400,1.0,100,-0.8489306569099426,-0.8489306569099426,1.0,-0.8843157,-4.294734383217076,0.08503252267837524,0.1548699289560318,,-0.003273377427831292,-0.8843157291412354
[ 0.296 -0.663 -1.422],1616.8337688446045,1.0,1.0,100.0,-0.685880184173584,7250000,99.19709014892578,-1.0952603816986084,145,,500.0,0.13439957797527313,14500,1.0,100,-0.8462184071540833,-0.8462184071540833,1.0,-0.8827271,-4.302646820916454,0.07613101601600647,0.13439957797527313,,-0.003273377427831292,-0.8827270865440369
[ 0.296 -0.663 -1.422],1627.689127445221,1.0,1.0,100.0,-0.6634900569915771,7300000,98.91231536865234,-1.056366205215454,146,,500.0,0.1487518548965454,14600,1.0,100,-0.8698089718818665,-0.8698089718818665,1.0,-0.9050212,-4.321280163267912,0.09121203422546387,0.1487518548965454,,-0.003273377427831292,-0.9050211906433105
[ 0.296 -0.663 -1.422],1638.1957449913025,1.0,1.0,100.0,-0.6439247131347656,7350000,99.37371063232422,-0.9994264841079712,147,,500.0,0.1763569563627243,14700,1.0,100,-0.8464066982269287,-0.8464066982269287,1.0,-0.8797209,-4.293050087145403,0.06719370931386948,0.1763569563627243,,-0.003273377427831292,-0.87972092628479
