EpisodesSoFar,ReturnStepMax,Weights,InitialReturnMean,EmpiricalD2,MeanIW,TimeElapsed,Iteration,InitialReturnMin,InitialReturnStd,ReturnStepMaxmin,MinIW,ReturnMeanIW,ESSClassic,EpThisIter,StdIWNorm,MinIWNorm,InitialReturnMax,InitialBound,Bound,MaxIW,MeanIWNorm,EpLenMean,EpRewMean,MeanEntropy,ESSRenyi,TimestepsSoFar,StdIW,MaxIWNorm,J_sample_variance
30500,0.85774505,[-0.909  1.271 -1.147],-50.427895,17.51565,0.5185793,4012.48335647583,305,-63.03837,5.9816656,0.85774505,0.00023819598,-25.232288,20.003824,100,0.010370346,2.3819598e-06,-36.215668,-52.529175,-34.026497,5.9284782,0.005185792,117.99,-83.14212795481086,0.23541951,5.7091804,4496741,1.0370345,0.05928478,2498.449
30600,0.85721356,[-0.94   1.235 -1.184],-49.93045,24.758648,0.44878083,4022.093743801117,306,-71.585625,6.476156,0.85721356,0.0010373518,-21.290907,21.485285,100,0.00857905,1.0373517e-05,-36.14648,-52.31664,-33.164112,5.5536513,0.004487808,115.71,-81.97365766078234,0.1437972,4.038993,4508312,0.85790503,0.055536512,1579.631
30700,0.8599511,[-0.919  1.205 -1.275],-51.046894,18.02843,0.5710654,4032.2265543937683,307,-68.26624,6.2698936,0.8599511,0.0017382664,-28.40778,27.013224,100,0.009386849,1.7382665e-05,-40.202152,-53.32244,-38.069706,5.48003,0.0057106544,121.51,-85.39487603127957,0.1391602,5.5467944,4520463,0.9386848,0.054800298,2247.8772
30800,0.8572445,[-0.884  1.236 -1.28 ],-50.74747,1.9425974,0.8864711,4043.664344072342,308,-66.67552,6.5856853,0.8572445,0.063967824,-43.98272,42.68781,100,0.010271553,0.0006396782,-40.70304,-52.96998,-47.0804,7.5974107,0.008864712,119.42,-84.38702790156007,0.12068663,51.47747,4532405,1.0271553,0.07597411,2296.003
30900,0.8592702,[-0.908  1.251 -1.298],-51.199574,31.872164,0.48434022,4052.0085706710815,309,-70.68133,6.607551,0.8592702,0.00064491027,-24.149466,23.618795,100,0.0087099355,6.4491023e-06,-36.33831,-53.555614,-37.450615,4.0842237,0.0048434027,121.34,-85.8286424304545,0.023152031,3.1375341,4544539,0.8709935,0.040842235,1899.7097
31000,0.8617838,[-0.924  1.227 -1.396],-50.22189,22.380972,0.5351883,4060.8840980529785,310,-65.66651,6.6932397,0.8617838,0.0019040701,-26.472652,24.46354,100,0.009404275,1.90407e-05,-36.146385,-52.410778,-36.82794,4.5961246,0.005351882,118.53,-83.22897645041347,-0.024227777,4.468081,4556392,0.9404275,0.045961246,2174.2878
31100,0.85876715,[-0.929  1.197 -1.443],-50.524315,1.9471257,0.84822327,4071.2590386867523,311,-70.46775,7.633719,0.85876715,0.1678809,-43.15186,59.980415,100,0.0069285394,0.0016788089,-36.01078,-52.873245,-46.429535,4.549297,0.008482232,119.61,-84.66960325986147,-0.025937071,51.357754,4568353,0.692854,0.045492966,1317.5532
31200,0.8650497,[-0.985  1.201 -1.445],-50.68223,14.05054,0.67165726,4080.4285275936127,312,-68.710846,7.0099287,0.8650497,0.003194749,-32.97856,28.581453,100,0.010617227,3.194749e-05,-40.20229,-52.97259,-41.563763,5.2206664,0.006716572,121.09,-85.0492846211791,-0.040800475,7.117164,4580462,1.0617226,0.05220666,2697.0615
31300,0.8623308,[-0.921  1.22  -1.46 ],-49.84295,10.866604,0.6900697,4089.8797142505646,313,-69.98747,7.2554283,0.8623308,0.012431428,-34.286304,37.50468,100,0.008907871,0.00012431428,-36.26755,-52.17587,-41.976654,5.4419265,0.0069006965,117.42,-82.65437310010195,0.046483573,9.202507,4592204,0.8907872,0.054419264,2287.5225
31400,0.86295897,[-0.908  1.219 -1.372],-50.906017,7.182291,0.71140236,4100.631885528564,314,-75.76643,7.686614,0.86295897,0.01562497,-36.143135,29.689064,100,0.010947841,0.0001562497,-40.37625,-53.431564,-42.911552,7.484765,0.0071140234,120.26,-85.66677323326468,0.09007484,13.923134,4604230,1.094784,0.074847646,3201.9075
31500,0.85706973,[-0.946  1.24  -1.329],-50.337208,2.6482744,0.8331647,4108.946512460709,315,-64.43665,6.082146,0.85706973,0.038583964,-41.79184,48.377773,100,0.0086064935,0.00038583964,-40.690468,-52.485092,-45.28721,4.1090684,0.008331647,118.66,-83.27798025220632,0.09061819,37.760437,4616096,0.8606494,0.041090682,1901.221
31600,0.8683918,[-0.889  1.225 -1.328],-50.59836,13.810304,0.66011167,4118.901193857193,316,-72.59376,6.693367,0.8683918,0.0011449731,-33.35855,29.66224,100,0.010165055,1.1449731e-05,-40.45809,-53.01815,-42.351036,6.1629796,0.006601118,119.41,-84.24941280335187,0.08728049,7.2409706,4628037,1.0165055,0.061629795,2673.8064
31700,0.85900456,[-0.954  1.201 -1.332],-50.657413,7.5659595,0.71250534,4129.246840238571,317,-70.60285,6.612974,0.85900456,0.01661684,-34.705994,27.595165,100,0.011541318,0.0001661684,-40.443596,-53.010834,-41.1794,9.075447,0.0071250536,120.55,-84.69821026995778,0.116577655,13.217094,4640092,1.1541319,0.09075447,2695.4443
31800,0.8605088,[-0.974  1.226 -1.302],-50.457157,13.296023,0.6854525,4138.851079940796,318,-68.50233,6.584287,0.8605088,0.015539182,-33.54142,31.276384,100,0.010160661,0.00015539183,-40.480225,-52.74057,-41.867584,7.224918,0.006854526,119.14,-83.85369689330459,0.17176004,7.5210457,4652006,1.0160662,0.072249174,2294.9988
31900,0.8677782,[-1.017  1.206 -1.247],-51.631,18.52334,0.6585655,4148.151263475418,319,-72.92096,6.622647,0.8677782,0.0016360288,-34.139122,32.70267,100,0.009447267,1.6360287e-05,-40.77976,-54.061703,-44.600548,4.903966,0.0065856553,124.28,-87.55535730838776,0.17984822,5.3985944,4664434,0.94472677,0.04903966,2624.1045
32000,0.8569978,[-1.021  1.24  -1.239],-50.80132,25.710196,0.40494874,4155.7835528850555,320,-69.12488,6.678362,0.8569978,0.00019304495,-21.027035,20.457075,100,0.007985075,1.9304496e-06,-40.597622,-53.105476,-32.710342,5.900121,0.004049487,120.62,-84.96888638839125,0.11572248,3.8895075,4676496,0.7985076,0.05900121,1865.5491
32100,0.86292434,[-0.985  1.206 -1.303],-52.008385,20.064058,0.6112576,4164.220516681671,321,-68.939926,6.5953803,0.86292434,0.004116912,-31.019215,26.878979,100,0.010081823,4.1169118e-05,-40.77984,-54.30638,-41.31262,6.550637,0.006112577,124.17,-88.10673932895064,0.11031478,4.9840364,4688913,1.0081823,0.06550637,2497.423
32200,0.8636275,[-0.858  1.212 -1.309],-50.314667,21.126371,0.65648377,4174.250810146332,322,-71.921844,6.5570326,0.8636275,0.001665266,-32.32932,32.577583,100,0.009444234,1.6652659e-05,-40.742134,-52.71206,-43.348568,5.785578,0.0065648365,118.91,-83.63055567517877,0.10212693,4.7334204,4700804,0.94442344,0.057855777,2211.1887
32300,0.8621341,[-0.893  1.245 -1.317],-50.207,21.145592,0.65738386,4183.593056201935,323,-69.433624,7.2116065,0.8621341,0.0035288108,-32.39302,34.823635,100,0.0089934645,3.5288107e-05,-36.110012,-52.521454,-43.035885,5.465609,0.0065738386,116.98,-83.13280593529343,0.107655086,4.729118,4712502,0.89934653,0.05465609,2074.3323
32400,0.86826074,[-0.874  1.279 -1.311],-49.796074,13.291936,0.6508209,4192.097680807114,324,-69.23477,6.926586,0.86826074,0.0039098444,-32.20814,25.144693,100,0.011229221,3.9098442e-05,-36.17392,-52.103897,-40.62204,5.704463,0.0065082083,116.88,-82.16526143878698,0.09692303,7.5233583,4724190,1.1229222,0.05704463,3316.7568
32500,0.86596906,[-0.79   1.298 -1.322],-50.855274,7.9812083,0.74701047,4201.0537893772125,325,-77.54004,7.4197187,0.86596906,0.006251934,-36.40332,31.019207,100,0.011139751,6.2519335e-05,-36.329887,-53.43994,-43.705273,6.057308,0.007470105,121.51,-85.8639431259036,0.104614414,12.529431,4736341,1.1139752,0.060573082,2767.2324
32600,0.8689424,[-0.747  1.272 -1.314],-50.680332,19.020409,0.6706742,4209.203027963638,326,-71.74254,7.326866,0.8689424,0.00050046935,-34.142456,27.106825,100,0.010998052,5.0046933e-06,-36.363136,-53.071747,-44.572002,7.2523947,0.006706742,119.19,-84.50607961073518,0.06950534,5.2575107,4748260,1.0998051,0.072523944,3464.0164
32700,0.8611669,[-0.73   1.304 -1.349],-49.979317,16.306728,0.48972365,4216.783838510513,327,-63.95836,6.826611,0.8611669,0.004618109,-24.178766,25.24413,100,0.008427399,4.6181092e-05,-35.923588,-52.111263,-32.787903,6.28007,0.0048972364,116.65,-82.1865858335793,0.100538544,6.132438,4759925,0.8427398,0.0628007,1565.3665
32800,0.86285937,[-0.725  1.275 -1.318],-49.33875,27.350958,0.5954021,4226.464472770691,328,-67.89889,6.253306,0.86285937,4.8586393e-05,-29.210152,17.685318,100,0.012845252,4.858639e-07,-40.709007,-51.602047,-41.046772,8.8135395,0.005954021,114.13,-80.30443028956651,0.0029436958,3.6561792,4771338,1.2845252,0.08813539,4313.5776
32900,0.865343,[-0.802  1.294 -1.416],-50.086395,6.895074,0.74322814,4235.347229957581,329,-67.47195,6.8252335,0.865343,0.0040592165,-36.89019,29.286116,100,0.011548977,4.0592164e-05,-40.658195,-52.33546,-42.79589,7.2409043,0.007432282,116.81,-82.54711091324687,-0.041503545,14.503108,4783019,1.1548979,0.07240904,3408.652
33000,0.860108,[-0.892  1.299 -1.46 ],-48.836796,21.929136,0.55825526,4243.381119012833,330,-71.68107,5.8578086,0.860108,7.541746e-05,-26.42475,24.578814,100,0.009779102,7.541746e-07,-40.31413,-51.22617,-37.61382,4.58608,0.005582552,112.48,-78.95900754794478,-0.13845696,4.560143,4794267,0.9779102,0.0458608,2143.3564
33100,0.8612921,[-0.973  1.299 -1.557],-50.51934,15.046477,0.72675806,4254.045695543289,331,-69.77266,7.2475305,0.8612921,0.003027306,-36.800354,29.79571,100,0.011155647,3.0273059e-05,-36.318962,-52.845097,-45.82191,6.1076927,0.007267581,118.11,-83.9171975567937,-0.121580094,6.646074,4806078,1.1155647,0.061076924,3465.8684
33200,0.86928153,[-0.986  1.275 -1.541],-50.045353,14.304835,0.5105461,4262.692696809769,332,-80.8564,7.633918,0.86928153,0.000820531,-26.01957,31.418724,100,0.007542988,8.205309e-06,-36.00049,-52.740562,-36.213333,3.8442218,0.0051054615,118.16,-83.96875871911645,-0.1936035,6.990643,4817894,0.75429887,0.038442217,1663.8772
33300,0.8582423,[-1.053  1.287 -1.613],-50.322735,8.534993,0.82600975,4272.008309841156,333,-69.49695,6.791018,0.8582423,0.0068794764,-41.234554,24.916607,100,0.014338795,6.879476e-05,-40.408035,-52.6393,-48.00233,9.792606,0.008260097,119.03,-83.70799975320696,-0.23242055,11.716471,4829797,1.4338796,0.09792606,4863.5215
33400,0.85891426,[-1.034  1.306 -1.651],-51.06978,1.3679165,0.946857,4280.542428731918,334,-72.569305,7.0053515,0.85891426,0.24748696,-48.59736,70.18048,100,0.006172009,0.0024748696,-40.336685,-53.488754,-51.426544,3.4844146,0.009468569,121.05,-85.71058161228895,-0.26438633,73.10388,4841902,0.61720085,0.034844145,1209.8678
33500,0.86590767,[-1.042  1.31  -1.683],-50.443916,3.3104334,0.86513215,4289.623509645462,335,-74.39718,8.075116,0.86590767,0.042071767,-42.543217,28.966389,100,0.013547752,0.00042071767,-36.15966,-52.92383,-47.055305,10.404458,0.00865132,119.35,-84.73251924932003,-0.26848042,30.207525,4853837,1.3547752,0.10404458,4045.205
33600,0.8618934,[-1.044  1.325 -1.687],-49.824974,12.702973,0.5495929,4297.87650680542,336,-70.566086,7.5508127,0.8618934,0.0018461992,-27.672318,25.591774,100,0.009371333,1.8461991e-05,-35.965603,-52.17718,-36.05586,7.432969,0.0054959287,116.38,-82.3783703315258,-0.3176238,7.872173,4865475,0.9371333,0.07432969,2285.0051
33700,0.86282504,[-1.023  1.344 -1.737],-48.48631,6.636937,0.7638,4308.056787014008,337,-74.19963,7.0693564,0.86282504,0.003915922,-37.33255,24.502493,100,0.013407285,3.915922e-05,-36.218163,-50.959618,-43.704384,9.290864,0.0076380004,111.51,-78.67289593607187,-0.32661042,15.067191,4876626,1.3407286,0.092908636,4088.9104
33800,0.85637707,[-1.028  1.326 -1.746],-48.677734,13.885974,0.69074076,4316.919819355011,338,-71.5545,7.160439,0.85637707,0.00053671305,-34.025936,26.094074,100,0.0116247535,5.3671306e-06,-40.497654,-51.062885,-42.913933,5.7325597,0.0069074077,111.97,-79.1511760827899,-0.3820445,7.2015114,4887823,1.1624753,0.057325594,3407.5098
33900,0.8612971,[-1.047  1.308 -1.801],-50.8009,7.473842,0.5991432,4325.715047359467,339,-80.1622,7.8918767,0.8612971,0.0032253466,-29.44566,28.977575,100,0.009379882,3.2253465e-05,-40.434464,-53.47297,-36.75066,6.107053,0.005991432,122.72,-86.85674314573407,-0.4364862,13.379999,4900095,0.9379882,0.061070528,2106.8542
34000,0.8609781,[-0.99   1.306 -1.855],-49.102592,17.338291,0.6689308,4335.050174236298,340,-72.10512,6.994064,0.8609781,0.0076279836,-32.666637,20.320044,100,0.013246264,7.627984e-05,-40.487648,-51.506096,-42.674652,10.113297,0.0066893087,113.83,-80.27687223941088,-0.40644434,5.767581,4911478,1.3246264,0.101132974,4443.4556
34100,0.8574544,[-1.006  1.324 -1.825],-49.32026,5.7635317,0.7941208,4343.476589679718,341,-74.73831,6.8303185,0.8574544,0.005478991,-39.02583,34.088394,100,0.011042418,5.478991e-05,-35.57502,-51.811535,-45.006725,5.831274,0.007941209,115.46,-80.98113615348935,-0.44776508,17.350473,4923024,1.1042418,0.05831274,3037.9712
34200,0.8648444,[-1.033  1.338 -1.867],-48.271828,15.931072,0.46451554,4352.9017770290375,342,-66.89351,6.4993634,0.8648444,0.0026909013,-21.59936,34.86666,100,0.0063488744,2.6909012e-05,-36.08354,-50.501602,-30.499262,3.2647192,0.0046451553,110.42,-77.65183353051543,-0.44967312,6.2770414,4934066,0.6348875,0.032647192,866.7271
34300,0.85611916,[-1.039  1.319 -1.869],-47.763317,12.545219,0.584981,4360.934592723846,343,-75.9148,7.1727057,0.85611916,0.0071283295,-27.30223,27.869913,100,0.0094109215,7.128329e-05,-36.039654,-50.293808,-36.265045,5.98653,0.0058498103,109.28,-77.05298708856105,-0.44481507,7.9711637,4944994,0.9410922,0.059865296,1757.848
34400,0.8535942,[-1.031  1.337 -1.864],-48.313778,1.3133005,0.96046615,4369.445340633392,344,-72.62744,7.4038153,0.8535942,0.21686685,-46.501724,73.14366,100,0.005819921,0.0021686684,-36.019142,-50.734695,-49.276077,5.124218,0.009604663,111.61,-78.44879718214274,-0.43635154,76.144035,4956155,0.58199215,0.05124218,812.1439
34500,0.8588614,[-1.01   1.334 -1.855],-50.03962,38.572582,0.43078572,4378.328568696976,345,-76.90425,7.8449626,0.8588614,0.0009814342,-21.594507,18.285385,100,0.009106659,9.814342e-06,-39.71541,-52.603092,-37.515438,4.958633,0.0043078572,118.5,-83.97540834233165,-0.5278393,2.592515,4968005,0.9106659,0.04958633,2150.47
34600,0.8633274,[-1.074  1.333 -1.947],-49.078438,21.079966,0.4947724,4386.669737100601,346,-67.81114,6.5251737,0.8633274,0.00713626,-23.904861,25.744732,100,0.008402816,7.13626e-05,-36.018883,-51.338806,-34.282887,6.913946,0.004947724,113.05,-79.60511912748217,-0.53710717,4.7438407,4979310,0.84028167,0.06913946,1557.8146
34700,0.8602083,[-1.057  1.351 -1.956],-49.30544,1.2121496,0.9710753,4395.965334892273,347,-72.94518,7.0745378,0.8602083,0.17847064,-47.501595,80.19965,100,0.004825064,0.0017847064,-35.714794,-51.736946,-50.178627,2.55457,0.009710753,114.58,-80.76508690357208,-0.5611693,82.49807,4990768,0.48250645,0.0255457,590.06665
34800,0.86366904,[-1.068  1.35  -1.98 ],-48.753574,2.3929815,0.843474,4402.638701200485,348,-76.58066,7.7204714,0.86366904,0.04926396,-42.010784,49.327118,100,0.008549024,0.0004926396,-35.973694,-51.30626,-45.959606,5.5865726,0.00843474,114.45,-80.47924812540413,-0.56888103,41.78887,5002213,0.8549025,0.055865724,2707.7874
34900,0.8612259,[-1.034  1.345 -1.988],-50.036728,8.248566,0.69170105,4411.593149900436,349,-80.00229,8.639741,0.8612259,0.0066040386,-35.887276,37.91309,100,0.008851642,6.604038e-05,-35.82383,-52.703472,-43.546246,4.280792,0.0069170105,118.89,-84.76902779415249,-0.5459349,12.12332,5014102,0.8851642,0.04280792,2506.7488
35000,0.8663069,[-1.087  1.351 -1.965],-48.74993,16.13707,0.5617502,4419.148827075958,350,-72.6113,7.9472246,0.8663069,0.00090663927,-27.37064,25.160427,100,0.009688351,9.0663925e-06,-35.70269,-51.17031,-37.09353,6.0926065,0.005617501,113.61,-80.24023062333464,-0.5606877,6.196912,5025463,0.96883506,0.060926065,2548.6753
35100,0.85632175,[-1.026  1.356 -1.98 ],-47.94158,4.191942,0.8828206,4429.045347690582,351,-80.21877,7.440446,0.85632175,0.018085137,-41.170536,31.538897,100,0.01300682,0.00018085136,-35.679466,-50.615532,-46.645264,7.4652586,0.008828205,110.44,-78.08971815928817,-0.5724033,23.855291,5036507,1.3006821,0.07465258,3469.8406
35200,0.86182433,[-1.026  1.344 -1.991],-49.49385,9.761097,0.54810387,4436.638112783432,352,-78.85432,7.420937,0.86182433,0.005728022,-26.737167,30.380667,100,0.008297154,5.728022e-05,-35.813484,-52.122334,-34.949253,4.537835,0.0054810382,115.42,-81.99299749299884,-0.5997345,10.24475,5048049,0.8297154,0.04537835,1612.8907
35300,0.8601161,[-0.967  1.345 -2.019],-49.07172,3.2944882,0.8703434,4445.4337656497955,353,-76.93926,7.421306,0.8601161,0.037496854,-42.1473,39.83573,100,0.010696054,0.00037496854,-35.75219,-51.636364,-46.80231,6.5785656,0.008703433,114.15,-80.6177546133101,-0.584831,30.35373,5059464,1.0696055,0.065785654,2542.7563
35400,0.8643381,[-0.977  1.356 -2.004],-48.3976,11.2238455,0.6618367,4454.650016069412,354,-73.82249,7.104318,0.8643381,0.02583184,-32.39938,27.226961,100,0.010820231,0.00025831838,-35.907295,-50.858353,-40.643387,6.9540553,0.006618366,110.55,-78.31298614770174,-0.5458986,8.909602,5070519,1.0820233,0.06954055,3037.9248
35500,0.8608855,[-0.973  1.37  -1.965],-49.191593,7.423257,0.71985596,4462.902493715286,355,-81.67472,8.569979,0.8608855,0.02176078,-34.2194,24.790169,100,0.012538428,0.0002176078,-36.217346,-51.91408,-41.637,9.176212,0.007198559,115.39,-82.51367549210786,-0.5380489,13.471176,5082058,1.253843,0.09176212,3394.1074
35600,0.86010134,[-0.947  1.355 -1.957],-49.24678,4.333437,0.8171108,4471.058687925339,356,-74.245735,8.525295,0.86010134,0.048806444,-39.38779,43.089214,100,0.009390614,0.00048806443,-35.975784,-51.721645,-44.53968,5.1359124,0.008171107,115.58,-81.76801583394408,-0.51306605,23.076372,5093616,0.93906146,0.051359124,2103.3704
35700,0.85834014,[-0.93   1.344 -1.932],-50.066776,10.774533,0.57488734,4480.209181547165,357,-78.52902,8.251414,0.85834014,0.0020678856,-28.417068,34.766304,100,0.007874798,2.0678855e-05,-35.834732,-52.684414,-37.009346,5.30826,0.0057488726,118.38,-84.23551810175181,-0.5146465,9.281144,5105454,0.7874799,0.0530826,1455.6882
35800,0.86349434,[-0.957  1.36  -1.934],-49.41787,6.4651394,0.696379,4487.558561086655,358,-71.67597,7.6845627,0.86349434,0.004216379,-34.12961,26.201195,100,0.011687182,4.216379e-05,-35.961845,-51.807068,-40.204536,9.0842705,0.0069637895,115.45,-81.5524475248158,-0.49153703,15.46757,5116999,1.1687183,0.0908427,3354.5635
35900,0.8630507,[-0.958  1.374 -1.91 ],-48.5187,1.0486271,0.98455286,4496.621572256088,359,-74.521614,7.121893,0.8630507,0.5590996,-48.142876,94.45942,100,0.0023844875,0.0055909962,-35.528503,-51.002754,-50.686607,1.76852,0.009845529,111.89,-78.90168759420514,-0.49254617,95.36278,5128188,0.23844877,0.0176852,249.94579
36000,0.863005,[-0.962  1.372 -1.911],-49.08944,11.835285,0.63797534,4506.2009100914,360,-75.25223,7.550011,0.863005,0.00041516847,-30.61629,28.432356,100,0.010121753,4.1516846e-06,-36.24926,-51.597847,-39.245827,5.2014685,0.006379754,113.78,-80.51454278185963,-0.54968685,8.44931,5139566,1.0121753,0.052014682,2419.3748
36100,0.8518843,[-0.94   1.385 -1.969],-47.71067,11.8378525,0.6324491,4514.632208824158,361,-80.05826,7.431098,0.8518843,0.0032314365,-30.842394,38.22093,100,0.008040733,3.2314365e-05,-35.88021,-50.37928,-40.024055,4.0877085,0.0063244915,109.22,-77.2219063155353,-0.52846986,8.447478,5150488,0.80407333,0.040877085,1853.8744
36200,0.86199033,[-0.908  1.398 -1.947],-48.229015,10.978833,0.7503244,4524.142646312714,362,-72.49983,7.6373534,0.86199033,0.0074557457,-35.610035,31.98753,100,0.010940897,7.455746e-05,-36.444717,-50.64567,-43.617477,7.7543354,0.007503244,111.04,-78.33581197947264,-0.5247808,9.108436,5161592,1.0940897,0.077543356,2754.9297
36300,0.8640018,[-0.955  1.388 -1.944],-49.462822,14.364672,0.55626637,4533.299577951431,363,-78.96126,7.974762,0.8640018,0.016882138,-27.510273,33.521515,100,0.007833603,0.00016882138,-36.130104,-52.094864,-37.48591,5.963751,0.0055626645,115.97,-82.28294613748788,-0.48486277,6.9615235,5173189,0.7833603,0.059637506,1517.9874
36400,0.8592346,[-0.925  1.374 -1.904],-48.33651,8.093854,0.7594053,4542.303357362747,364,-75.17296,7.3058596,0.8592346,0.0056432635,-36.13482,26.673714,100,0.0125910435,5.6432633e-05,-36.116753,-50.842266,-43.263645,7.145216,0.0075940527,111.68,-78.53442658886314,-0.47884712,12.355054,5184357,1.2591043,0.071452156,3698.114
36500,0.85539293,[-0.926  1.39  -1.898],-47.927753,12.9882345,0.63060844,4551.200745105743,365,-75.43013,7.611263,0.85539293,0.0056886086,-29.611116,32.871483,100,0.0090116365,5.6886085e-05,-35.920147,-50.44209,-38.672585,4.5044746,0.006306085,110.25,-77.69240570217372,-0.48111495,7.699276,5195382,0.90116364,0.045044746,1742.6073
36600,0.8669471,[-0.918  1.371 -1.9  ],-48.51721,16.300293,0.58690554,4560.641459703445,366,-75.34096,8.93797,0.8669471,0.0036149858,-28.79738,24.755169,100,0.010232308,3.6149857e-05,-35.97558,-51.028564,-38.936672,7.7706885,0.0058690547,112.79,-80.24553551346064,-0.47701734,6.134859,5206661,1.0232308,0.07770688,2609.468
36700,0.8687557,[-0.905  1.352 -1.896],-48.04196,7.1604724,0.6556094,4567.736689329147,367,-78.63382,7.751642,0.8687557,0.019584548,-30.80171,23.30139,100,0.011894551,0.00019584547,-36.25039,-50.663094,-37.8156,9.145165,0.006556095,111.07,-78.30848865985871,-0.46386698,13.965559,5217768,1.189455,0.09145165,3228.4885
36800,0.8631257,[-0.965  1.357 -1.883],-49.594296,10.106064,0.69492996,4576.280733585358,368,-79.45497,8.336749,0.8631257,0.009303285,-35.0759,22.866932,100,0.012763137,9.3032846e-05,-36.081852,-52.242794,-43.49549,10.566007,0.0069493,117.57,-83.21986146092415,-0.46097884,9.895049,5229525,1.2763137,0.105660066,4625.229
36900,0.85467356,[-1.021  1.369 -1.88 ],-47.650803,6.764018,0.7697298,4584.689753293991,369,-69.47395,6.2798276,0.85467356,0.00092878286,-35.486046,35.56517,100,0.01036063,9.287828e-06,-35.68129,-49.966595,-41.50891,4.2236457,0.0076972987,108.23,-76.00152405902743,-0.44495922,14.784112,5240348,1.0360631,0.042236455,2162.127
37000,0.86057097,[-0.975  1.377 -1.864],-49.00125,1.4074795,0.9404463,4594.243838310242,370,-77.66746,7.6734433,0.86057097,0.17930216,-46.253693,67.5692,100,0.00651536,0.0017930216,-35.521294,-51.590168,-49.32511,3.8794775,0.009404464,114.22,-80.6589938737452,-0.44531515,71.04899,5251770,0.651536,0.038794775,1096.6976
37100,0.8600011,[-0.983  1.371 -1.864],-48.69852,1.110724,0.9658353,4603.436352729797,371,-68.83937,6.6774154,0.8600011,0.3944354,-46.79442,89.992096,100,0.0032208655,0.003944354,-36.18067,-50.993164,-49.212765,1.9048396,0.0096583525,112.49,-79.02464234262705,-0.4581495,90.03137,5263019,0.3220865,0.019048396,278.2994
37200,0.8599333,[-0.995  1.371 -1.877],-47.798756,15.1022415,0.5410879,4613.16620516777,372,-79.19334,6.667753,0.8599333,0.0045231045,-26.313316,27.859217,100,0.008707105,4.5231045e-05,-36.346527,-50.438538,-36.571915,4.5736785,0.0054108785,109.16,-76.96587860837579,-0.46324918,6.6215334,5273935,0.8707107,0.045736782,1851.0271
37300,0.8632235,[-1.003  1.352 -1.882],-47.9928,9.367824,0.69292223,4622.834271907806,373,-74.777054,8.040754,0.8632235,0.011827625,-33.993774,28.883293,100,0.010872939,0.00011827625,-36.005013,-50.485367,-41.622753,7.5763016,0.0069292225,111.0,-78.38945389553905,-0.43243217,10.674838,5285035,1.0872939,0.07576302,3370.529
37400,0.8631671,[-1.012  1.337 -1.851],-49.075558,12.019763,0.5907622,4630.527522563934,374,-75.78001,7.5739694,0.8631671,0.029618334,-28.220762,32.36797,100,0.008539475,0.00029618334,-35.978584,-51.60156,-36.978287,4.449852,0.0059076226,114.63,-81.05239793926478,-0.37987044,8.319632,5296498,0.8539475,0.044498518,1710.6165
37500,0.86178124,[-0.955  1.333 -1.799],-49.193775,18.602783,0.51380694,4638.142584562302,375,-73.27595,7.613489,0.86178124,0.014790744,-24.985867,35.81546,100,0.0068782815,0.00014790743,-40.311764,-51.636303,-35.520737,3.43355,0.005138069,114.12,-80.84505239620805,-0.3632683,5.37554,5307910,0.68782824,0.034335498,1053.2651
37600,0.8642947,[-0.943  1.312 -1.782],-48.6427,19.136765,0.6650113,4645.677352905273,376,-66.780685,6.407872,0.8642947,0.0023387028,-32.023277,27.199224,100,0.010879746,2.3387027e-05,-35.606125,-50.868725,-41.761147,6.430543,0.0066501135,110.78,-78.24366660863161,-0.36181724,5.2255435,5318988,1.0879747,0.064305425,2667.3574
37700,0.8669103,[-0.934  1.29  -1.781],-50.238018,15.0420065,0.6686785,4655.037360668182,377,-74.23311,7.89225,0.8669103,0.0011097502,-32.65329,22.804623,100,0.012302732,1.10975025e-05,-35.389534,-52.712452,-42.250153,7.4370303,0.0066867853,118.46,-84.0106634901464,-0.38863066,6.6480494,5330834,1.2302731,0.0743703,3438.06
37800,0.86822885,[-0.959  1.31  -1.808],-49.588676,14.660349,0.57914007,4662.650599956512,378,-76.523254,7.890452,0.86822885,0.005719793,-28.009525,29.528645,100,0.008946811,5.719793e-05,-40.04189,-52.139446,-37.776146,5.5480056,0.0057914006,116.55,-82.41976022928954,-0.39873472,6.8211203,5342489,0.8946811,0.055480056,1908.1725
37900,0.86159575,[-0.881  1.309 -1.818],-50.048798,1.1861963,0.9625064,4671.524728775024,379,-77.4911,9.150001,0.86159575,0.30551177,-47.419167,86.35583,100,0.0038258801,0.0030551176,-36.29767,-52.631836,-50.23242,2.3489118,0.009625063,119.23,-85.153354113549,-0.37727982,84.30308,5354412,0.38258803,0.023489118,383.28867
38000,0.858781,[-0.87   1.308 -1.796],-50.05882,15.373797,0.5689771,4678.868674039841,380,-75.84764,8.202889,0.858781,0.0044347695,-27.413097,32.10073,100,0.008275036,4.4347693e-05,-35.965584,-52.58707,-37.32624,4.9210954,0.0056897714,118.22,-83.99595106497407,-0.39644402,6.504574,5366234,0.82750356,0.049210954,1578.5043
