ReturnMeanIW,MinIW,MaxIW,EmpiricalD2,ReturnStepMaxmin,MeanIW,StdIW,MaxIWNorm,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,MinIWNorm,MeanEntropy,ESSRenyi,InitialReturnMin,Weights,InitialReturnMean,ReturnStepMax,StdIWNorm,EpThisIter,ESSClassic,InitialReturnStd,EpisodesSoFar,EpRewMean,EpLenMean,Iteration,J_sample_variance,InitialBound,TimestepsSoFar
-44.82749,0.0045172567,4.657284,27.898256,0.8557924,0.5871948,0.83947814,0.046572838,-69.49164,0.005871948,4491.719833612442,-59.21399,4.517257e-05,0.5283113,3.5844533,-81.712364,[ 2.059  0.612 -0.918],-76.40155,0.8557924,0.008394781,100,32.852856,2.8263216,15200,-331.2750353397429,470.36,152,4212.3003,-79.1253,7561547
-50.54747,0.0001854874,9.247214,37.939636,0.8575137,0.6635788,1.4876119,0.09247214,-70.25944,0.006635788,4512.01509976387,-67.237755,1.854874e-06,0.4642262,2.635766,-81.29025,[ 2.114  0.631 -0.891],-76.26837,0.8575137,0.014876118,100,16.595657,2.356843,15300,-323.7769398713112,462.26,153,12675.514,-78.97805,7607773
-75.62588,0.72823375,1.4865247,1.0174104,0.85589975,0.9971622,0.13672864,0.014865247,-62.859745,0.009971621,4532.388943910599,-78.36415,0.007282337,0.46781367,98.28876,-81.44229,[ 2.087  0.629 -0.955],-75.74997,0.85589975,0.0013672865,100,98.15457,3.0805666,15400,-314.6160002692044,450.35,154,132.94766,-78.464714,7652808
-49.42536,0.0002263276,6.905319,41.9921,0.8531402,0.6519708,1.3146214,0.06905319,-69.67148,0.006519709,4555.337429285049,-66.995636,2.263276e-06,0.41552433,2.3814003,-81.3422,[ 2.086  0.628 -0.951],-75.88997,0.8531402,0.013146213,100,19.74025,2.5481908,15500,-314.2023190397024,449.27,155,9899.82,-78.60137,7697735
-50.315502,0.0065512583,7.4670744,32.464615,0.85928446,0.6576882,1.3545507,0.07467074,-69.23221,0.0065768813,4577.045950651169,-65.926414,6.5512584e-05,0.42202824,3.0802767,-82.19481,[ 2.086  0.607 -1.003],-76.56029,0.85928446,0.013545506,100,19.077412,2.7000823,15600,-331.37677113071084,470.65,156,10725.569,-79.30012,7744800
-37.320698,0.01301372,4.768677,26.033089,0.8571891,0.48692843,0.8132028,0.04768677,-72.65527,0.0048692846,4601.66198182106,-51.205254,0.0001301372,0.47363278,3.8412652,-81.63762,[ 2.102  0.579 -0.997],-77.22186,0.8571891,0.008132028,100,26.391338,2.2034144,15700,-355.6429113858938,497.05,157,3849.9136,-79.943115,7794505
-51.40728,0.00038115302,14.506323,30.670435,0.8575604,0.6725415,1.7767049,0.14506322,-70.09099,0.006725415,4624.610426902771,-66.63623,3.8115302e-06,0.4252952,3.260469,-82.49568,[ 2.094  0.587 -0.945],-77.13874,0.8575604,0.01776705,100,12.532917,2.1065187,15800,-350.3465291854739,490.5,158,17899.904,-79.88859,7843555
-56.76761,0.001325175,11.022725,26.074335,0.8540699,0.73187333,1.4381866,0.11022725,-73.88146,0.0073187333,4647.763498306274,-70.762436,1.325175e-05,0.4276987,3.8351889,-82.22086,[ 2.078  0.568 -0.994],-77.65978,0.8540699,0.014381866,100,20.569683,2.1005652,15900,-357.8568243786693,495.73,159,12436.7295,-80.400475,7893128
-44.968376,0.0009376958,7.2411313,25.876265,0.85196126,0.56833845,1.0900367,0.07241131,-73.714966,0.005683384,4670.354033470154,-58.938927,9.376958e-06,0.41957942,3.8645453,-82.391785,[ 2.109  0.54  -0.991],-78.129005,0.85196126,0.010900367,100,21.374474,1.8654703,16000,-368.12128019347784,498.69,160,7628.616,-80.8754,7942997
-57.028687,0.018399533,9.063709,6.817186,0.8556717,0.73092234,1.2866447,0.09063709,-73.93692,0.007309222,4692.732055187225,-64.207245,0.00018399532,0.43100157,14.668809,-82.48141,[ 2.07   0.513 -0.999],-78.56715,0.8556717,0.012866447,100,24.398182,2.2253828,16100,-375.55116171732544,500.0,161,9935.34,-81.31652,7992997
-44.57147,0.0019408433,10.072486,26.321693,0.8601127,0.5670576,1.4324768,0.10072485,-74.29724,0.005670576,4716.32315158844,-58.6695,1.9408433e-05,0.40091866,3.7991476,-82.43712,[ 1.999  0.527 -0.988],-78.43545,0.8601127,0.0143247675,100,13.547436,2.009899,16200,-372.2303521478176,500.0,162,12838.686,-81.18334,8042997
-37.61512,0.006789958,7.036265,23.8973,0.8568054,0.48940212,0.89436495,0.07036265,-72.64444,0.004894021,4738.049263715744,-51.044262,6.789958e-05,0.43404692,4.184573,-82.41288,[ 1.978  0.554 -1.018],-77.651764,0.8568054,0.00894365,100,23.043457,2.2423031,16300,-360.77819955810907,496.8,163,4653.991,-80.398865,8092677
-27.387802,0.00060664775,3.6224217,35.460613,0.8565711,0.35717782,0.67208177,0.036224216,-65.74881,0.0035717778,4759.118386268616,-43.727688,6.0664775e-06,0.3711468,2.8200302,-82.318436,[ 1.97   0.575 -0.985],-77.05654,0.8565711,0.006720817,100,22.023584,2.5615566,16400,-345.0621994054317,483.42,164,2730.2185,-79.800476,8141019
-35.10213,0.00024421187,4.0898566,37.247276,0.85664433,0.45580322,0.75349253,0.040898565,-68.849884,0.0045580324,4780.47590470314,-51.846664,2.4421186e-06,0.33373562,2.68476,-82.30895,[ 1.966  0.582 -1.048],-76.63074,0.85664433,0.0075349254,100,26.789753,2.7457795,16500,-334.0533207277954,471.96,165,3500.031,-79.37437,8188215
-58.09035,0.017738596,8.176836,7.4839277,0.8573722,0.77435994,1.2440373,0.081768356,-68.43485,0.0077435994,4800.33824133873,-65.5843,0.00017738595,0.32685834,13.361968,-82.180176,[ 1.963  0.605 -1.085],-75.34787,0.8573722,0.012440372,100,27.925486,2.949003,16600,-302.9668930782378,436.51,166,8643.094,-78.08721,8231866
-41.54087,0.00044212455,7.4265356,30.012817,0.85456777,0.5442589,1.2325187,0.07426535,-68.4468,0.005442588,4821.604502439499,-56.41877,4.4212456e-06,0.26686093,3.33191,-81.472206,[ 2.03   0.606 -1.092],-76.188194,0.85456777,0.012325184,100,16.31766,2.6581929,16700,-326.2404104907811,467.31,167,9007.908,-78.90394,8278597
-48.849247,0.004488588,6.2462215,20.791485,0.8567569,0.64248335,1.1915257,0.062462214,-64.37598,0.0064248336,4845.022177219391,-61.190517,4.4885877e-05,0.2966467,4.8096614,-81.1967,[ 2.025  0.614 -1.152],-74.93849,0.8567569,0.011915257,100,22.525549,3.371325,16800,-298.19046854019166,430.42,168,8541.828,-77.64504,8321639
-35.61207,0.000775086,6.3561993,30.649286,0.8579666,0.47544685,0.8851868,0.06356199,-65.8407,0.0047544683,4864.82695889473,-50.82494,7.750859e-06,0.26293492,3.2627187,-82.43701,[ 2.013  0.596 -1.122],-75.77448,0.8579666,0.008851866,100,22.38991,3.3227637,16900,-317.2271282225847,451.74,169,4260.981,-78.522385,8366813
-32.96151,0.00015058936,5.147491,31.250193,0.85368204,0.43625984,0.8367888,0.05147491,-68.84065,0.004362598,4884.192214012146,-48.07474,1.5058936e-06,0.21418574,3.1999803,-81.105865,[ 2.061  0.612 -1.156],-75.58925,0.85368204,0.008367888,100,21.371641,2.938747,17000,-311.4272624309361,448.3,170,4008.9116,-78.29278,8411643
-46.784164,0.018206099,5.1506147,12.371963,0.8540375,0.6172213,0.893597,0.051506147,-67.61847,0.0061722123,4908.579394340515,-56.45968,0.00018206099,0.24045771,8.082792,-82.523186,[ 2.04   0.597 -1.205],-76.58783,0.8540375,0.008935969,100,32.29922,3.0810413,17100,-326.3458993066847,464.2,171,4508.017,-79.33861,8458063
-36.63655,0.00013478663,5.2869606,30.854988,0.85717714,0.48548812,0.96844983,0.052869603,-65.13146,0.0048548807,4930.344008207321,-51.81703,1.3478663e-06,0.17773448,3.240967,-81.98684,[ 2.095  0.598 -1.179],-75.905,0.85717714,0.009684498,100,20.083504,2.9242876,17200,-327.73369869500397,469.68,172,5362.851,-78.637886,8505031
-69.72829,0.10352008,3.6105847,2.0418491,0.8555896,0.91301674,0.78556496,0.036105845,-70.03253,0.009130166,4950.480193853378,-73.66451,0.0010352008,0.19374481,48.975216,-82.63982,[ 2.102  0.601 -1.241],-76.44851,0.8555896,0.007855649,100,57.461407,2.9666698,17300,-331.435693910867,472.63,173,3590.0708,-79.20316,8552294
-42.04755,0.019923413,7.061833,20.716185,0.85661036,0.5525488,0.90415335,0.070618324,-67.791016,0.0055254875,4970.633317947388,-54.504223,0.00019923413,0.23535654,4.8271437,-82.10477,[ 2.119  0.607 -1.225],-75.68932,0.85661036,0.009041534,100,27.191778,2.9372144,17400,-318.91200801223516,458.43,174,4890.532,-78.42615,8598137
-70.73968,0.08856313,6.727001,2.1085274,0.85529935,0.9180857,1.0027063,0.06727001,-70.48385,0.009180857,4993.261060714722,-74.69743,0.00088563125,0.22485796,47.426464,-81.76749,[ 2.144  0.596 -1.184],-76.65805,0.85529935,0.010027062,100,45.60302,2.4685571,17500,-339.98232822418214,482.51,175,6047.0864,-79.38362,8646388
-52.362854,0.0013234392,8.005663,18.386974,0.8532615,0.6745974,1.4013933,0.08005663,-69.90762,0.0067459736,5015.989507198334,-64.16106,1.3234391e-05,0.1733398,5.4386325,-82.543304,[ 2.122  0.588 -1.194],-76.977394,0.8532615,0.014013932,100,18.81292,2.6267416,17600,-347.47899704933167,490.0,176,12378.818,-79.728836,8695388
-36.457565,0.0021300113,3.9517844,23.208641,0.86034405,0.47083932,0.77841634,0.039517842,-69.68369,0.0047083925,5036.895032405853,-49.709812,2.1300113e-05,0.1783282,4.30874,-82.52507,[ 2.092  0.592 -1.246],-75.96149,0.86034405,0.0077841626,100,26.786354,2.9670246,17700,-322.0491649863124,459.61,177,3741.4167,-78.712326,8741349
-34.22268,0.0028056204,2.9902554,31.61869,0.85910565,0.44313422,0.6662973,0.029902553,-68.354904,0.004431342,5059.612888813019,-49.670372,2.8056204e-05,0.19394585,3.1626863,-82.41626,[ 2.111  0.572 -1.241],-77.12932,0.85910565,0.0066629727,100,30.667154,2.63146,17800,-349.09973138555887,490.21,178,2731.0386,-79.876526,8790370
-51.98949,0.00036384165,10.848466,19.524904,0.85675246,0.67920053,1.4358671,0.108484656,-71.139305,0.0067920047,5080.785825014114,-64.079475,3.6384165e-06,0.1804143,5.121664,-82.082886,[ 2.13   0.592 -1.225],-76.79331,0.85675246,0.01435867,100,18.284119,2.7066138,17900,-340.0552505095303,481.92,179,11960.482,-79.5294,8838562
-37.46315,0.0031390234,6.181477,24.405073,0.8595957,0.49616894,0.82300824,0.06181477,-68.37542,0.00496169,5100.695143222809,-51.058987,3.1390235e-05,0.22727425,4.097509,-82.56332,[ 2.088  0.61  -1.239],-75.91778,0.8595957,0.008230083,100,26.656918,2.9968276,18000,-322.7813043279946,463.35,180,3936.8613,-78.66989,8884897
-38.71119,0.0032161567,5.068933,18.59463,0.8596443,0.5209094,0.94159204,0.05068933,-64.84454,0.005209094,5120.601637601852,-50.550865,3.2161566e-05,0.21426767,5.377897,-82.36968,[ 2.053  0.614 -1.192],-75.447464,0.8596443,0.00941592,100,23.43352,3.3844218,18100,-307.85006946876643,442.8,181,4890.221,-78.193115,8929177
-37.59954,0.000175918,6.857546,26.933447,0.859063,0.49300468,0.9488154,0.06857546,-60.180832,0.004930047,5139.030257940292,-51.803886,1.75918e-06,0.1839797,3.7128556,-82.11009,[ 2.046  0.636 -1.205],-74.19517,0.859063,0.009488154,100,21.258873,4.2885427,18200,-276.4873543216288,399.65,182,5562.4824,-76.93216,8969142
-42.00535,0.0014812157,4.951026,22.183199,0.85841376,0.56555957,0.8807807,0.04951026,-65.88653,0.005655595,5159.565305233002,-54.929504,1.4812157e-05,0.19385402,4.507916,-82.32113,[ 2.046  0.614 -1.235],-75.4392,0.85841376,0.008807806,100,29.19389,3.4452896,18300,-307.3170769137144,442.3,183,4165.398,-78.18325,9013372
-44.56404,0.0047862655,5.784546,22.985176,0.85848486,0.6069909,0.99654686,0.05784546,-63.46939,0.006069909,5179.147888660431,-57.613136,4.7862653e-05,0.19443877,4.3506303,-81.65405,[ 2.017  0.634 -1.225],-74.307785,0.85848486,0.009965468,100,27.060312,3.5918145,18400,-273.56135695815084,396.31,184,5238.619,-77.02958,9053003
-42.662575,0.00076885545,7.5933995,30.308653,0.8565981,0.57055616,1.2044297,0.07593399,-68.75677,0.0057055615,5198.840329647064,-57.749653,7.688554e-06,0.16967046,3.299388,-82.213486,[ 2.063  0.615 -1.224],-75.35771,0.8565981,0.0120442975,100,18.327723,3.0542588,18500,-301.6170694461465,433.97,185,8320.861,-78.098175,9096400
-67.95592,0.110594966,4.9577627,1.7158291,0.85628164,0.89815867,0.7203486,0.049577627,-68.95006,0.008981586,5221.04297709465,-71.53992,0.0011059496,0.17209008,58.28086,-82.082886,[ 2.023  0.598 -1.249],-75.76419,0.85628164,0.0072034863,100,60.855038,2.9700406,18600,-318.8952117070556,457.51,186,3026.7974,-78.50029,9142151
-73.76866,0.40927333,2.653025,1.136271,0.859625,0.97705704,0.37152413,0.026530249,-67.24149,0.00977057,5243.304758310318,-76.70032,0.0040927334,0.18141879,88.00717,-82.507385,[ 1.995  0.602 -1.247],-75.545166,0.859625,0.0037152409,100,87.36763,3.5185926,18700,-301.87537879124284,431.46,187,806.61615,-78.2954,9185297
-35.547043,0.008565705,3.8245304,26.7278,0.8591833,0.4653331,0.6560763,0.0382453,-69.24348,0.0046533304,5263.677458286285,-49.679344,8.565705e-05,0.2063911,3.7414227,-82.00729,[ 1.988  0.6   -1.237],-75.57036,0.8591833,0.0065607633,100,33.46902,3.1853268,18800,-308.7495873469114,444.31,188,2648.0466,-78.30393,9229728
-47.70659,0.00029577521,10.530411,27.590357,0.85684645,0.6302765,1.3590258,0.10530411,-68.675064,0.0063027646,5284.701541900635,-62.154613,2.957752e-06,0.17700365,3.6244547,-82.518456,[ 1.984  0.581 -1.213],-76.41131,0.85684645,0.013590259,100,17.701117,2.783521,18900,-332.9142177942395,473.13,189,10363.103,-79.16193,9277041
-54.783382,0.0005193022,11.519838,24.335468,0.8602444,0.7059912,1.5516832,0.11519838,-66.26181,0.0070599113,5306.586586713791,-68.33517,5.193022e-06,0.14270228,4.1092286,-82.413414,[ 1.935  0.568 -1.242],-76.783905,0.8602444,0.015516831,100,17.150684,2.9652147,19000,-337.5354105253518,477.1,190,14753.272,-79.53101,9324751
-38.868095,0.002823369,6.6754637,23.346779,0.85656774,0.50700057,1.033085,0.06675463,-69.62357,0.0050700055,5328.211994886398,-52.100685,2.823369e-05,0.16299301,4.283246,-82.15852,[ 1.987  0.557 -1.276],-77.09151,0.85656774,0.01033085,100,19.410017,2.7060995,19100,-344.3195126093924,483.04,191,6106.168,-79.830124,9373055
-40.823505,0.0013433665,6.988491,29.329302,0.85873324,0.52389145,0.9793244,0.06988491,-70.47101,0.0052389144,5349.257703542709,-55.756126,1.3433664e-05,0.14794935,3.4095595,-82.71922,[ 1.986  0.576 -1.256],-76.735214,0.85873324,0.009793242,100,22.249998,2.7048073,19200,-331.85748460143805,469.66,192,5824.336,-79.49252,9420021
-39.66449,0.014527354,8.348893,18.81782,0.8562255,0.5123443,1.1653785,0.08348893,-72.58258,0.0051234434,5371.740613937378,-51.584827,0.00014527355,0.1750492,5.314112,-82.43758,[ 2.021  0.556 -1.271],-77.16819,0.8562255,0.011653784,100,16.197464,2.3638132,19300,-352.693471442163,494.0,193,8383.392,-79.91611,9469421
-60.051163,0.0033696305,5.638125,19.03039,0.85633,0.7746884,1.3087583,0.056381248,-69.41064,0.0077468837,5394.027011632919,-72.07061,3.3696306e-05,0.22166242,5.254753,-82.65744,[ 2.03   0.573 -1.244],-77.23895,0.85633,0.013087582,100,25.946594,2.9073303,19400,-344.2828450395167,484.84,194,10514.146,-79.9942,9517905
-60.45546,0.006147469,12.325256,15.516196,0.8565676,0.78421754,1.5395473,0.12325256,-70.41962,0.007842175,5414.760150432587,-71.25135,6.147469e-05,0.23160842,6.4448786,-82.22184,[ 2.049  0.58  -1.197],-76.7625,0.8565676,0.015395474,100,20.601517,2.514246,19500,-339.82166627973317,481.55,195,14498.617,-79.50323,9566060
-42.537468,0.005434785,10.524477,27.911135,0.85498095,0.55024564,1.2153144,0.10524477,-72.24798,0.0055024563,5435.746401786804,-57.096256,5.434785e-05,0.25275978,3.5827994,-82.67186,[ 2.05   0.559 -1.187],-77.43774,0.85498095,0.012153144,100,17.011868,2.4041777,19600,-355.8044294221699,493.74,196,8770.349,-80.19346,9615434
-46.583725,0.0036917205,8.437215,20.980188,0.8558583,0.60582376,1.1955278,0.08437215,-72.375175,0.006058238,5458.142612934113,-59.185764,3.6917205e-05,0.2483073,4.7664013,-82.53865,[ 2.015  0.579 -1.166],-77.30848,0.8558583,0.011955279,100,20.432026,2.5746882,19700,-347.44620664462445,488.14,197,8311.993,-80.05975,9664248
-55.60303,0.0036343436,9.5237255,13.095608,0.8563856,0.7465248,1.3320029,0.095237255,-68.76609,0.007465247,5479.342376470566,-65.53379,3.6343434e-05,0.2311312,7.636148,-82.326706,[ 2.024  0.602 -1.171],-75.665985,0.8563856,0.013320029,100,23.90272,2.9305577,19800,-312.9963716386259,448.78,198,9667.43,-78.41021,9709126
-33.104813,0.00044488563,4.65604,38.026802,0.8590415,0.43195152,0.7459916,0.0465604,-67.22041,0.004319515,5501.105222225189,-50.028194,4.448856e-06,0.18554528,2.6297243,-82.331024,[ 2.053  0.619 -1.188],-76.00903,0.8590415,0.0074599152,100,25.109108,3.0222616,19900,-309.0278084436059,443.91,199,3365.7002,-78.753395,9753517
-42.82982,0.0044006836,4.00538,25.053345,0.85583365,0.5668731,0.83199173,0.0400538,-64.73474,0.005668731,5522.780851364136,-56.50718,4.4006836e-05,0.2076731,3.991483,-81.97675,[ 2.071  0.601 -1.233],-75.59864,0.85583365,0.008319917,100,31.704737,3.0166569,20000,-321.7139751820266,461.22,200,4075.5315,-78.3312,9799639
-54.032684,0.006316889,9.037242,17.896172,0.85831165,0.72840273,1.3058795,0.09037242,-66.446976,0.0072840275,5545.253854513168,-65.64859,6.316889e-05,0.23388697,5.587787,-82.3748,[ 2.121  0.612 -1.211],-75.58261,0.85831165,0.013058794,100,23.729706,3.1677036,20100,-315.96255880177023,454.1,201,8746.805,-78.32844,9845049
-50.68315,0.00075783796,4.921134,16.81379,0.8578306,0.6720883,0.9879513,0.04921134,-68.19313,0.006720884,5565.146867275238,-61.91797,7.5783796e-06,0.25683686,5.9474993,-82.19673,[ 2.152  0.627 -1.185],-75.15887,0.8578306,0.009879513,100,31.637375,2.8132741,20200,-309.25782900094987,448.14,202,5701.9873,-77.898766,9889863
-35.445232,0.0034654436,3.7225513,27.33919,0.85955036,0.4783886,0.6856813,0.03722551,-68.120605,0.0047838856,5584.740468263626,-49.672325,3.4654437e-05,0.3037729,3.657753,-81.62901,[ 2.09   0.629 -1.162],-74.877625,0.85955036,0.006856812,100,32.739758,3.2786613,20300,-298.98350002527235,432.32,203,2623.6624,-77.5986,9933095
-48.080067,0.002747368,7.0672574,24.966526,0.8592076,0.6331602,1.1539894,0.07067257,-63.484966,0.006331601,5603.926984071732,-61.641663,2.747368e-05,0.30316904,4.005363,-81.424095,[ 2.11   0.641 -1.115],-74.8246,0.8592076,0.011539895,100,23.138378,3.2957613,20400,-291.96263149872425,421.5,204,7999.189,-77.53873,9975245
-47.97902,0.004041575,6.392491,25.513195,0.8574424,0.63958895,1.0191013,0.06392491,-64.73096,0.006395889,5624.315073013306,-61.65751,4.0415747e-05,0.3417941,3.9195404,-81.24132,[ 2.08   0.618 -1.116],-75.612625,0.8574424,0.010191011,100,28.257973,3.0798771,20500,-311.1677681571245,446.51,205,5847.462,-78.32067,10019896
-38.07804,0.0043402156,5.113623,22.212597,0.8594954,0.51520324,0.8235237,0.05113623,-64.4039,0.0051520322,5644.706157684326,-50.979992,4.3402153e-05,0.39242515,4.50195,-82.125305,[ 2.111  0.632 -1.077],-75.428276,0.8594954,0.008235236,100,28.129208,3.105646,20600,-304.39378988847136,438.17,206,3483.4868,-78.16579,10063713
-50.980156,0.0009948382,7.1158953,23.925188,0.8591879,0.6855495,1.2127168,0.07115895,-65.08216,0.006855495,5666.611505031586,-64.435135,9.948381e-06,0.36844796,4.1796956,-82.52332,[ 2.129  0.64  -1.026],-75.95324,0.8591879,0.0121271685,100,24.217434,3.373783,20700,-309.58151458889245,442.3,207,7671.021,-78.704025,10107943
-61.25531,0.02122367,8.486166,2.9438512,0.86063254,0.8395433,1.1783488,0.08486166,-60.061184,0.0083954325,5685.513957262039,-65.85097,0.0002122367,0.34056345,33.96911,-80.354675,[ 2.124  0.665 -1.05 ],-73.338615,0.86063254,0.011783486,100,33.67028,3.8047466,20800,-267.76714615121483,391.57,208,7469.4824,-76.017105,10147100
-42.883793,0.010674791,5.3995714,27.112804,0.86076665,0.5831745,0.8331446,0.053995714,-59.428474,0.0058317445,5703.1905291080475,-57.162415,0.00010674791,0.38394836,3.6882942,-82.265976,[ 2.145  0.674 -1.078],-73.336174,0.86076665,0.008331446,100,32.88389,3.9895046,20900,-270.3509364315867,393.84,209,3759.9072,-76.07838,10186484
-48.550087,0.00351883,8.0315485,17.168304,0.859986,0.6471435,1.2279695,0.080315486,-62.71454,0.0064714346,5724.595379114151,-59.771355,3.51883e-05,0.40235606,5.824687,-81.24552,[ 2.165  0.657 -1.035],-74.73336,0.859986,0.012279695,100,21.73633,3.0698466,21000,-298.3823604433239,432.75,210,8992.884,-77.44153,10229759
-37.3556,0.004836862,4.1590285,22.31394,0.85600024,0.5155293,0.78190696,0.041590285,-63.69861,0.005155293,5742.769268274307,-50.033943,4.836862e-05,0.39603478,4.4815035,-80.51851,[ 2.18   0.679 -1.017],-73.53494,0.85600024,0.00781907,100,30.299345,3.0744483,21100,-268.9973236553371,393.82,211,3157.8225,-76.218895,10269141
-38.884064,0.0016779755,8.378753,29.544346,0.8598038,0.5449534,0.9886947,0.08378752,-61.72508,0.0054495335,5761.366568565369,-53.40984,1.6779755e-05,0.38373768,3.3847425,-80.17212,[ 2.1    0.693 -1.023],-72.563576,0.8598038,0.0098869465,100,23.301386,4.065577,21200,-243.8700212392211,355.5,212,4950.884,-75.23597,10304691
-39.99931,0.0013633892,5.8285675,18.813463,0.8541808,0.5679491,0.96598065,0.058285672,-53.93434,0.0056794905,5776.7524399757385,-51.587955,1.3633891e-05,0.33497566,5.3153424,-80.15296,[ 2.104  0.723 -1.035],-70.61914,0.8541808,0.009659806,100,25.688467,4.1171103,21300,-206.71355910345912,299.43,213,4609.371,-73.29091,10334634
-42.242157,0.00026031747,5.052613,21.066168,0.8602865,0.59314597,0.8918973,0.050526127,-61.350006,0.00593146,5793.397424459457,-54.5481,2.6031746e-06,0.3082849,4.746948,-80.43468,[ 2.164  0.708 -1.084],-71.87918,0.8602865,0.008918974,100,30.665144,4.1231084,21400,-231.3055065201223,336.61,214,4194.3496,-74.56033,10368295
-36.908516,0.00482306,6.168582,19.290277,0.85961115,0.5199467,0.8014559,0.06168582,-56.34091,0.005199467,5810.157846689224,-48.547565,4.8230595e-05,0.3684893,5.1839585,-79.500435,[ 2.175  0.733 -1.111],-70.84219,0.85961115,0.008014559,100,29.62109,4.5763154,21500,-211.7494808267057,307.55,215,3261.5056,-73.49222,10399050
-47.50828,0.00094899064,6.704485,13.524536,0.85973996,0.6873735,1.0538464,0.06704485,-59.174065,0.0068737348,5826.797159910202,-57.485176,9.489906e-06,0.3667435,7.393969,-81.38706,[ 2.155  0.73  -1.05 ],-70.98806,0.85973996,0.0105384635,100,29.845865,4.0482926,21600,-222.8143451331556,326.2,216,5119.0015,-73.700966,10431670
-51.34211,0.016382778,6.9246182,5.6778603,0.85714114,0.7516635,1.0031096,0.06924618,-54.000107,0.0075166347,5841.536231517792,-57.68379,0.00016382778,0.3590644,17.612268,-79.84232,[ 2.162  0.756 -1.052],-69.30301,0.85714114,0.010031096,100,35.959038,4.5955405,21700,-194.85035986945033,283.4,217,4667.1846,-71.96442,10460010
-61.93963,0.038223103,5.348624,2.557424,0.8582162,0.89071965,0.8849672,0.053486243,-56.71638,0.008907196,5856.443966388702,-66.13608,0.00038223102,0.33574745,39.101845,-78.72309,[ 2.234  0.763 -1.06 ],-70.01579,0.8582162,0.008849671,100,50.32395,4.5648026,21800,-203.85819507181645,297.38,218,3832.3083,-72.63988,10489748
-43.189976,0.00595375,4.8015075,18.621418,0.85841846,0.62853014,0.77034974,0.048015073,-56.114887,0.0062853014,5870.3419370651245,-54.299286,5.95375e-05,0.3618294,5.37016,-77.232834,[ 2.19   0.769 -1.083],-69.31764,0.85841846,0.0077034975,100,39.965057,4.311422,21900,-194.51824088647962,283.9,219,2869.4224,-71.89207,10518138
-33.75724,0.007890477,3.798651,21.443987,0.85920614,0.49294475,0.6376445,0.03798651,-58.71631,0.0049294475,5884.2730884552,-46.007977,7.890477e-05,0.4171833,4.663312,-79.365295,[ 2.134  0.79  -1.057],-68.50939,0.85920614,0.0063764453,100,37.407646,4.6554937,22000,-183.3191361810267,266.43,220,1955.2545,-71.1549,10544781
-46.648983,0.016941547,6.5903544,9.14246,0.859771,0.68719786,1.0442526,0.065903544,-57.92816,0.0068719774,5898.784110546112,-54.72872,0.00016941546,0.4180076,10.937975,-80.16541,[ 2.156  0.772 -1.002],-69.34662,0.859771,0.010442527,100,30.219461,4.265484,22100,-192.17232473254205,279.18,221,4796.192,-72.0188,10572699
-33.360832,0.00049661327,4.688136,37.549747,0.8585015,0.4847699,0.8118502,0.04688136,-49.344055,0.004847699,5912.79727935791,-49.35647,4.9661326e-06,0.3708782,2.6631339,-78.31036,[ 2.068  0.783 -1.001],-67.93036,0.8585015,0.008118502,100,26.283545,5.240157,22200,-175.5191882902384,253.06,222,3219.496,-70.54071,10598005
-41.17112,0.00047386924,7.887273,15.299351,0.8563863,0.5981793,1.1351328,0.078872725,-59.497223,0.005981792,5926.5549285411835,-51.603622,4.738692e-06,0.3261596,6.536225,-80.015335,[ 2.042  0.751 -1.048],-69.97746,0.8563863,0.011351327,100,21.734112,4.5379763,22300,-196.65722928524016,284.26,223,5914.037,-72.64463,10626431
-31.119858,8.469101e-05,6.196847,25.206255,0.85516965,0.4455312,0.8745981,0.061968468,-56.615974,0.0044553117,5942.217519283295,-44.46599,8.469101e-07,0.2544535,3.9672692,-79.74849,[ 2.01   0.731 -1.093],-70.19056,0.85516965,0.008745981,100,20.603483,4.90141,22400,-205.14043509617449,297.58,224,3787.7974,-72.84883,10656189
-43.036667,0.0069501055,4.9400897,16.666601,0.8570987,0.61257684,0.8336906,0.049400896,-56.879627,0.0061257686,5958.260976791382,-53.95944,6.950105e-05,0.2747128,6.0000234,-80.2658,[ 2.029  0.725 -1.164],-69.42502,0.8570987,0.008336905,100,35.06061,5.090245,22500,-194.35559970214962,281.2,225,3609.3948,-72.10055,10684309
-40.757675,0.004006702,5.548889,20.785381,0.856666,0.577322,0.8635241,0.055488892,-53.741695,0.00577322,5975.864796161652,-53.16891,4.0067018e-05,0.26954606,4.811074,-81.669,[ 2.082  0.704 -1.144],-71.58978,0.856666,0.008635241,100,30.890505,4.8816047,22600,-229.07208576515316,332.78,226,3649.5725,-74.31207,10717587
-46.940876,0.00061387627,9.29582,12.65521,0.85503024,0.6935537,1.2197261,0.0929582,-57.383785,0.006935537,5989.688354253769,-56.43854,6.1387627e-06,0.26666138,7.901884,-80.094635,[ 2.061  0.729 -1.149],-70.27807,0.85503024,0.01219726,100,24.432617,4.7236915,22700,-204.4689421595633,296.21,227,6512.379,-72.9479,10747208
