StdIW,MinIW,InitialBound,TimeElapsed,InitialReturnMin,TimestepsSoFar,EmpiricalD2,Weights,MaxIW,MeanIW,EpisodesSoFar,InitialReturnMean,ReturnStepMax,EpRewMean,ESSClassic,Iteration,InitialReturnMax,Bound,EpThisIter,MeanIWNorm,ESSRenyi,ReturnStepMaxmin,MaxIWNorm,MeanEntropy,InitialReturnStd,EpLenMean,StdIWNorm,MinIWNorm,ReturnMeanIW,J_sample_variance
1.3794979,0.0015063426,-2.2152295,921.4258131980896,-2.6237316,3800000,19.895008,[ 0.265  0.782 -0.819],12.794855,0.5736778,7600,-2.1277719,0.4455942,-10.710761496867363,14.744105,76,-1.5236862,-1.7173032,100,0.0057367776,5.0263863,0.4455942,0.12794855,0.6376954,0.20428155,500.0,0.01379498,1.5063425e-05,-1.3272083,11.436351
0.5296291,0.29221737,-2.4565363,932.3645424842834,-3.0041244,3850000,1.258624,[ 0.304  0.781 -0.781],3.4491792,0.9310417,7700,-2.3563988,0.4154288,-11.862858424300946,75.55167,77,-1.8317944,-2.3808265,100,0.009310417,79.45185,0.4154288,0.034491792,0.6527157,0.25286457,500.0,0.005296291,0.0029221736,-2.2684839,2.236164
0.7111065,0.00027865465,-2.5859916,945.0723416805267,-3.456081,3900000,18.014297,[ 0.304  0.781 -0.766],4.3093896,0.44742313,7800,-2.4707894,0.4588934,-12.445013606141798,28.360796,78,-1.9373088,-1.5185485,100,0.0044742315,5.551146,0.4588934,0.043093894,0.6387718,0.26026157,500.0,0.007111064,2.7865465e-06,-1.0295907,2.425048
1.3119117e-06,0.99999547,-2.3089209,955.8539242744446,-2.7244182,3950000,1.0,[ 0.244  0.782 -0.78 ],1.000004,0.9999992,7900,-2.218107,0.5324449,-11.432396303885296,100.0,79,-1.7053661,-2.3089192,100,0.009999992,100.0,0.5324449,0.010000041,0.6387718,0.22620647,500.0,1.3178132e-08,0.009999954,-2.2181053,0.05168592
0.68738574,0.0068600904,-2.3391058,965.7953760623932,-2.8986926,4000000,21.451044,[ 0.244  0.782 -0.78 ],4.296051,0.4777527,8000,-2.2424827,0.44425976,-11.332754772454392,32.572052,80,-1.6702044,-1.5965765,100,0.004777528,4.661778,0.44425976,0.04296051,0.6807746,0.23040415,500.0,0.0068738568,6.86009e-05,-1.1490641,3.0618546
1.2388704,0.010776572,-2.6055276,978.4172010421753,-3.0563567,4050000,13.793374,[ 0.281  0.781 -0.738],9.587902,0.62306774,8100,-2.503649,0.49030936,-12.663492724236958,20.187769,81,-1.899751,-1.9592679,100,0.0062306775,7.249858,0.49030936,0.09587902,0.7076471,0.25061893,500.0,0.0123887025,0.000107765714,-1.5808966,11.100274
0.83409005,0.007180676,-2.5928223,989.3505110740662,-3.0802848,4100000,20.082844,[ 0.231  0.781 -0.711],5.7321987,0.48600015,8200,-2.4901462,0.48809782,-12.727140548736406,25.345589,82,-1.9252961,-1.7687569,100,0.00486,4.9793744,0.48809782,0.057321984,0.75791776,0.24318899,500.0,0.0083409,7.180676e-05,-1.3086251,5.695199
0.9253248,0.0005992034,-2.9320168,1000.5688652992249,-3.6452787,4150000,26.032133,[ 0.215  0.782 -0.661],4.98869,0.51191366,8300,-2.8105075,0.53011507,-14.119811558583285,23.433773,83,-2.248332,-1.9960268,100,0.0051191365,3.8414063,0.53011507,0.049886897,0.7509703,0.26698914,500.0,0.009253249,5.992034e-06,-1.3760657,6.0468135
1.1327533,0.0017012623,-2.806262,1012.7249567508698,-3.268262,4200000,22.82503,[ 0.142  0.781 -0.668],6.247081,0.536181,8400,-2.6973202,0.48751912,-13.546141613276827,18.30424,84,-1.9187132,-1.8308295,100,0.00536181,4.3811555,0.48751912,0.062470805,0.6937107,0.27713892,500.0,0.011327531,1.7012622e-05,-1.3103528,6.9366517
0.6156817,0.19173723,-2.519514,1025.3891305923462,-3.3771749,4250000,1.3025148,[ 0.16   0.781 -0.725],4.164574,0.99696946,8500,-2.4069417,0.471023,-12.131677001735788,72.391785,85,-1.8986309,-2.43918,100,0.009969695,76.77456,0.471023,0.04164574,0.6783516,0.26468393,500.0,0.006156817,0.0019173723,-2.3107035,1.6317037
1.1358432,0.009510473,-2.3994625,1036.368406534195,-2.9491184,4300000,4.5682955,[ 0.168  0.781 -0.741],5.6958094,0.8422348,8600,-2.3011582,0.38047042,-11.8280965086938,35.47686,86,-1.6236084,-2.100173,100,0.008422348,21.890003,0.38047042,0.05695809,0.6748065,0.26213035,500.0,0.011358432,9.510473e-05,-1.8900623,6.4668155
0.9875396,0.039719272,-2.4373841,1048.328765630722,-3.164975,4350000,2.2861753,[ 0.121  0.781 -0.744],5.062186,0.9668265,8700,-2.3318849,0.51677763,-11.537815304106381,48.940277,87,-1.7564442,-2.2856915,100,0.009668265,43.74118,0.51677763,0.050621856,0.65185356,0.26004344,500.0,0.009875396,0.00039719272,-2.1261756,4.131955
1.3805032,0.0077316687,-2.2381105,1059.5670845508575,-2.7928855,4400000,5.8420806,[ 0.099  0.781 -0.767],6.7942524,0.8687862,8800,-2.1450143,0.41045427,-10.982146079673761,28.369373,88,-1.6853392,-1.9197204,100,0.008687862,17.11719,0.41045427,0.06794252,0.6085233,0.23315486,500.0,0.013805033,7.731668e-05,-1.6947032,6.5351663
1.0365497,0.07985214,-2.0807178,1070.7192823886871,-2.5292778,4450000,2.044683,[ 0.09   0.781 -0.81 ],5.5328436,0.9961258,8900,-1.9964087,0.3925065,-10.027520298984673,48.012077,89,-1.4928875,-1.9819225,100,0.009961258,48.907337,0.3925065,0.055328436,0.5815087,0.21258454,500.0,0.010365497,0.0007985214,-1.8613666,3.1647925
1.3178625,0.00036610162,-1.9589725,1082.1163296699524,-2.4167497,4500000,26.517662,[ 0.095  0.782 -0.838],8.255711,0.5745931,9000,-1.8784143,0.34924096,-9.628673194057829,15.973402,90,-1.5140663,-1.3884461,100,0.005745931,3.7710714,0.34924096,0.082557105,0.52087355,0.18007495,500.0,0.013178624,3.661016e-06,-0.97360855,4.7252264
1.1565975,0.001935615,-1.7686974,1092.2584898471832,-2.4312112,4550000,17.486092,[ 0.094  0.782 -0.898],7.439914,0.5840319,9100,-1.6876571,0.39446443,-8.500818652087265,20.317545,91,-1.3475655,-1.253046,100,0.005840319,5.718831,0.39446443,0.07439914,0.46519485,0.19071206,500.0,0.011565977,1.935615e-05,-0.9141646,3.34051
,1.0,-1.5347738,1102.8394465446472,-1.7914758,4600000,1.0,[ 0.085  0.782 -0.954],1.0,1.0,9200,-1.475058,0.3026171,-7.497530138207323,100.0,92,-1.0966156,-1.5347738,100,0.010000002,100.0,0.3026171,0.01,0.46519485,0.136839,500.0,1.8626451e-09,0.01,-1.475058,0.018914053
,1.0,-1.5345002,1113.4511413574219,-1.8495848,4650000,1.0,[ 0.085  0.782 -0.954],1.0,1.0,9300,-1.4728476,0.28179345,-7.471347486210026,100.0,93,-1.096728,-1.5345002,100,0.010000002,100.0,0.28179345,0.01,0.46519485,0.14983846,500.0,1.8626451e-09,0.01,-1.4728475,0.022678345
1.5560585,0.020838927,-1.573713,1122.8984687328339,-1.8740603,4700000,3.897598,[ 0.085  0.782 -0.954],11.792016,0.90286565,9400,-1.5112443,0.32370257,-7.575493020369969,25.186785,94,-1.0621183,-1.3556341,100,0.009028656,25.656828,0.32370257,0.11792016,0.42823198,0.15595078,500.0,0.015560586,0.00020838928,-1.2323064,3.3181913
,1.0,-1.4451888,1135.2661221027374,-1.7782462,4750000,1.0,[ 0.075  0.782 -0.991],1.0,1.0,9500,-1.385914,0.24179845,-6.923487834551351,100.0,95,-0.99110246,-1.4451888,100,0.010000002,100.0,0.24179845,0.01,0.42823198,0.14968893,500.0,1.8626451e-09,0.01,-1.3859138,0.022633106
0.7786338,0.0016217126,-1.4686927,1145.4223265647888,-1.8931646,4800000,23.725182,[ 0.075  0.782 -0.991],5.1047,0.3743769,9600,-1.4055873,0.26218155,-7.018371466487358,18.777155,96,-1.1167696,-0.80618846,100,0.003743769,4.214931,0.26218155,0.051047,0.3872062,0.14811783,500.0,0.0077863378,1.6217125e-05,-0.49881107,0.9777752
1.5966718,0.003115506,-1.3633544,1156.0533061027527,-1.7194431,4850000,9.9708605,[ 0.115  0.783 -1.032],12.306112,0.729672,9700,-1.3060397,0.21190651,-6.599287556523006,17.276411,97,-1.0461838,-1.0803037,100,0.00729672,10.029224,0.21190651,0.12306112,0.34375086,0.1188857,500.0,0.015966719,3.1155058e-05,-0.89932275,3.612434
1.0457047,0.0014666071,-1.2875466,1166.1128506660461,-1.5828316,4900000,22.443232,[ 0.138  0.783 -1.075],4.8866634,0.6036226,9800,-1.2347854,0.22228394,-6.136232060296271,24.992842,98,-0.9205604,-0.9454822,100,0.0060362257,4.455686,0.22228394,0.048866633,0.33002964,0.1284629,500.0,0.010457046,1.46660705e-05,-0.6955305,1.3765012
6.473924e-05,0.99983305,-1.1807184,1177.8747663497925,-1.3788569,4950000,1.0,[ 0.09   0.783 -1.089],1.0001888,0.9999997,9900,-1.1347567,0.22570734,-5.808871274514315,99.99998,99,-0.9278054,-1.1807163,100,0.009999998,100.0,0.22570734,0.0100018885,0.3300296,0.09187131,500.0,6.474071e-07,0.00999833,-1.1347544,0.00852138
1.1454176e-06,0.9999968,-1.1818612,1187.9559705257416,-1.5225508,5000000,1.0,[ 0.09   0.783 -1.089],1.0000032,0.9999997,10000,-1.1311095,0.19243681,-5.769384386804379,99.99998,100,-0.8337673,-1.1818608,100,0.009999998,100.0,0.19243681,0.010000032,0.3300296,0.11983851,500.0,1.1519824e-08,0.009999967,-1.1311091,0.014506308
,1.0,-1.216185,1199.4314723014832,-1.4758551,5050000,1.0,[ 0.09   0.783 -1.089],1.0,1.0,10100,-1.1669898,0.2120634,-5.808882813623818,100.0,101,-0.8879691,-1.216185,100,0.010000002,100.0,0.2120634,0.01,0.3300296,0.126464,500.0,1.8626451e-09,0.01,-1.1669898,0.01615469
1.1603786e-06,0.99999624,-1.1838107,1210.3502728939056,-1.416209,5100000,1.0,[ 0.09   0.783 -1.089],1.0000015,0.9999994,10200,-1.1366036,0.17244403,-5.762061723443157,100.000015,102,-0.82914114,-1.1838098,100,0.009999994,100.0,0.17244403,0.010000016,0.3300296,0.10828959,500.0,1.1610571e-08,0.0099999625,-1.1366028,0.011845078
4.7607996e-06,0.9999887,-1.1801354,1221.2820208072662,-1.4182487,5150000,1.0,[ 0.09   0.783 -1.089],1.0000097,0.9999995,10300,-1.1328603,0.19876827,-5.7682507681324005,99.999985,103,-0.90045244,-1.1801349,100,0.009999996,100.0,0.19876827,0.010000097,0.3300296,0.10442969,500.0,4.7604708e-08,0.009999886,-1.13286,0.011016084
,1.0,-1.201734,1233.4386630058289,-1.5633398,5200000,1.0,[ 0.09   0.783 -1.089],1.0,1.0,10400,-1.1496226,0.21108243,-5.7840151948143435,100.0,104,-0.83196497,-1.201734,100,0.010000002,100.0,0.21108243,0.01,0.3300296,0.12479916,500.0,1.8626451e-09,0.01,-1.1496226,0.015732154
1.0021816,0.06234382,-1.2028022,1243.9730715751648,-1.5181398,5250000,1.9816852,[ 0.09   0.783 -1.089],5.322173,0.9509071,10500,-1.1521974,0.22160596,-5.82914280753591,47.376503,105,-0.90707815,-1.1052663,100,0.009509072,50.4621,0.22160596,0.05322173,0.3038903,0.1223743,500.0,0.010021816,0.0006234382,-1.034029,1.0091468
1.1463101,0.0077779386,-1.1040293,1254.3856904506683,-1.2989154,5300000,16.538214,[ 0.095  0.783 -1.115],10.168119,0.48872262,10600,-1.0607322,0.1672517,-5.418561674240319,15.381121,106,-0.83588314,-0.725551,100,0.004887225,6.0466022,0.1672517,0.101681195,0.3310063,0.10087728,500.0,0.011463101,7.777938e-05,-0.5494735,1.8853292
,1.0,-1.218763,1265.1437549591064,-1.5447986,5350000,1.0,[ 0.132  0.783 -1.088],1.0,1.0,10700,-1.1672697,0.25969672,-5.922185183899504,100.0,107,-0.89860433,-1.218763,100,0.010000002,100.0,0.25969672,0.01,0.3310063,0.11994122,500.0,1.8626451e-09,0.01,-1.1672697,0.014531209
1.0233085,0.07106549,-1.247625,1274.4237232208252,-1.4912338,5400000,2.0117135,[ 0.132  0.783 -1.088],5.749508,0.96216905,10800,-1.1979172,0.21522902,-5.9836278636574685,46.923573,108,-0.89841586,-1.1492506,100,0.009621691,49.708866,0.21522902,0.057495076,0.30914292,0.11650998,500.0,0.010233086,0.0007106549,-1.0787476,1.0648155
0.52794236,0.23719954,-1.167276,1284.943498134613,-1.5452878,5450000,1.1859589,[ 0.119  0.783 -1.11 ],3.8890274,0.9752311,10900,-1.1157664,0.18578835,-5.655816070586229,77.33587,109,-0.8894174,-1.121057,100,0.009752311,84.319954,0.18578835,0.038890272,0.30693445,0.1172011,500.0,0.005279423,0.0023719955,-1.0649621,0.2944875
,1.0,-1.1498346,1295.311839580536,-1.3391526,5500000,1.0,[ 0.108  0.783 -1.112],1.0,1.0,11000,-1.1051964,0.21083899,-5.5766731649222905,100.0,110,-0.8619621,-1.1498346,100,0.010000002,100.0,0.21083899,0.01,0.30693445,0.0980952,500.0,1.8626451e-09,0.01,-1.1051962,0.009719869
1.604895e-05,0.9999524,-1.1384655,1306.650756597519,-1.352617,5550000,1.0,[ 0.108  0.783 -1.112],1.0000354,0.99998397,11100,-1.0933783,0.24820106,-5.492876574176446,100.0,111,-0.86203295,-1.1384488,100,0.009999839,100.0,0.24820106,0.010000354,0.30693445,0.10240167,500.0,1.6045954e-07,0.009999524,-1.0933616,0.010593734
0.6572394,0.12379819,-1.1860007,1316.610607624054,-1.5091588,5600000,1.359702,[ 0.108  0.783 -1.112],4.5004787,0.9505569,11200,-1.1356955,0.21010245,-5.626025931265506,67.65582,112,-0.80550754,-1.0885956,100,0.009505568,73.545525,0.21010245,0.045004785,0.2893755,0.11734802,500.0,0.0065723932,0.0012379818,-1.0299366,0.34487006
,1.0,-1.1179858,1326.682277917862,-1.3918787,5650000,1.0,[ 0.105  0.783 -1.13 ],1.0,1.0,11300,-1.07159,0.18619826,-5.393520000252734,100.0,113,-0.9015998,-1.1179858,100,0.010000002,100.0,0.18619826,0.01,0.2893755,0.10122692,500.0,1.8626451e-09,0.01,-1.0715898,0.010350395
0.55735934,0.00029100006,-1.1325425,1336.5142419338226,-1.3753113,5700000,37.81437,[ 0.105  0.783 -1.13 ],3.7350037,0.34800103,11400,-1.0866987,0.2012043,-5.374700165122161,28.049463,114,-0.7636055,-0.654419,100,0.0034800104,2.6444974,0.2012043,0.037350036,0.2455431,0.114366494,500.0,0.005573593,2.9100006e-06,-0.37251052,0.37022555
,1.0,-1.0383197,1348.3958690166473,-1.230931,5750000,1.0,[ 0.143  0.783 -1.173],1.0,1.0,11500,-0.99728864,0.19227757,-5.094479124332781,100.0,115,-0.8144005,-1.0383197,100,0.010000002,100.0,0.19227757,0.01,0.2455431,0.08777806,500.0,1.8626451e-09,0.01,-0.99728864,0.0077828155
,1.0,-1.0665768,1357.7358803749084,-1.3085793,5800000,1.0,[ 0.143  0.783 -1.173],1.0,1.0,11600,-1.0229576,0.19922696,-5.072452109790736,100.0,116,-0.7954622,-1.0665768,100,0.010000002,100.0,0.19922696,0.01,0.2455431,0.10740404,500.0,1.8626451e-09,0.01,-1.0229576,0.011652149
0.9776927,0.020428933,-1.0575718,1369.5840361118317,-1.2577151,5850000,3.128622,[ 0.143  0.783 -1.173],6.2062235,0.75023794,11700,-1.0156479,0.18033622,-5.146773893324451,37.06079,117,-0.8118901,-0.796728,100,0.0075023794,31.962954,0.18033622,0.062062234,0.22633629,0.08920355,500.0,0.009776927,0.00020428933,-0.7225735,0.7547021
1.4543398e-05,0.99992573,-0.99652433,1380.0355491638184,-1.1510386,5900000,1.0,[ 0.12   0.783 -1.193],0.9999971,0.99996644,11800,-0.9581564,0.15852265,-4.843080325524718,100.00002,118,-0.7538873,-0.9964913,100,0.009999664,100.0,0.15852265,0.009999971,0.22633626,0.097020574,500.0,1.4545162e-07,0.0099992575,-0.9581233,0.009505883
0.6637982,0.2023663,-1.0040318,1389.703810453415,-1.2002056,5950000,1.2576636,[ 0.12   0.783 -1.193],4.8597665,0.9317313,11900,-0.9640249,0.19165637,-4.812915676873676,66.33218,119,-0.7259129,-0.9396306,100,0.009317312,79.51252,0.19165637,0.048597664,0.22234458,0.096069805,500.0,0.006637982,0.0020236631,-0.8947647,0.41979766
,1.0,-0.99545574,1399.721837759018,-1.349227,6000000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12000,-0.9504815,0.18158372,-4.845241951631549,100.0,120,-0.74182796,-0.99545574,100,0.010000002,100.0,0.18158372,0.01,0.22234458,0.10677813,500.0,1.8626451e-09,0.01,-0.95048153,0.011516737
,1.0,-0.9983479,1410.2510294914246,-1.1665426,6050000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12100,-0.95946306,0.2167857,-4.833695309155137,100.0,121,-0.7990737,-0.9983479,100,0.010000002,100.0,0.2167857,0.01,0.22234458,0.08747127,500.0,1.8626451e-09,0.01,-0.9594631,0.0077285087
,1.0,-1.0065151,1420.348875761032,-1.3219113,6100000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12200,-0.96245146,0.23490478,-4.845831446292803,100.0,122,-0.72743237,-1.0065151,100,0.010000002,100.0,0.23490478,0.01,0.22234458,0.10641693,500.0,1.8626451e-09,0.01,-0.96245146,0.011438954
,1.0,-0.99823785,1431.0939149856567,-1.1831089,6150000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12300,-0.958801,0.17756149,-4.8365758563835515,100.0,123,-0.7014263,-0.99823785,100,0.010000002,100.0,0.17756149,0.01,0.22234458,0.09085822,500.0,1.8626451e-09,0.01,-0.9588009,0.008338602
,1.0,-0.9818316,1443.1560244560242,-1.1872959,6200000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12400,-0.9422551,0.18139033,-4.785040092824746,100.0,124,-0.76732516,-0.9818316,100,0.010000002,100.0,0.18139033,0.01,0.22234458,0.08384968,500.0,1.8626451e-09,0.01,-0.9422551,0.0071017873
,1.0,-1.0005598,1452.8033924102783,-1.2235743,6250000,1.0,[ 0.131  0.783 -1.197],1.0,1.0,12500,-0.95977396,0.1901905,-4.793916059981935,100.0,125,-0.65147036,-1.0005598,100,0.010000002,100.0,0.1901905,0.01,0.22234458,0.09802353,500.0,1.8626451e-09,0.01,-0.959774,0.009705668
1.0309242,0.00031259074,-1.027061,1465.3746628761292,-1.2417799,6300000,31.885298,[ 0.131  0.783 -1.197],8.027978,0.4407804,12600,-0.9856684,0.18657868,-4.887689280073262,15.455299,126,-0.7509692,-0.62200516,100,0.0044078035,3.1362417,0.18657868,0.080279775,0.16403389,0.10642978,500.0,0.010309242,3.1259074e-06,-0.3882729,0.7051658
0.99475557,0.027223658,-0.88880515,1476.117567539215,-1.1204913,6350000,2.5143156,[ 0.148  0.783 -1.255],5.1519823,0.81367385,12700,-0.8514555,0.15639767,-4.330769013897399,40.086193,127,-0.6609275,-0.78422326,100,0.008136738,39.772255,0.15639767,0.051519822,0.16763328,0.08733613,500.0,0.009947555,0.00027223656,-0.72499937,0.86357826
,1.0,-0.9350542,1486.4964525699615,-1.1035001,6400000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,12800,-0.89827085,0.1699743,-4.53063775215755,100.0,128,-0.6812891,-0.9350542,100,0.010000002,100.0,0.1699743,0.01,0.16763328,0.08391907,500.0,1.8626451e-09,0.01,-0.89827085,0.007113545
3.3446386e-06,0.9999895,-0.93102646,1496.0500433444977,-1.1531866,6450000,1.0,[ 0.17   0.783 -1.251],1.0000062,0.9999995,12900,-0.8925869,0.14459217,-4.552193607449193,100.0,129,-0.6972748,-0.9310259,100,0.009999995,100.0,0.14459217,0.010000062,0.16763328,0.09415515,500.0,3.3498235e-08,0.009999895,-0.89258635,0.008954603
,1.0,-0.94428056,1505.8514335155487,-1.1979461,6500000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13000,-0.90434897,0.18332465,-4.53331158702071,100.0,130,-0.7051662,-0.94428056,100,0.010000002,100.0,0.18332465,0.01,0.16763328,0.097047225,500.0,1.8626451e-09,0.01,-0.904349,0.009513296
,1.0,-0.9426777,1515.9554030895233,-1.1228756,6550000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13100,-0.9052486,0.17442638,-4.562238717573597,100.0,131,-0.7126239,-0.9426777,100,0.010000002,100.0,0.17442638,0.01,0.16763328,0.09441007,500.0,1.8626451e-09,0.01,-0.90524846,0.009003294
,1.0,-0.9323256,1526.8644955158234,-1.1531428,6600000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13200,-0.89388746,0.19394448,-4.516130263623251,100.0,132,-0.63327837,-0.9323256,100,0.010000002,100.0,0.19394448,0.01,0.16763328,0.09628162,500.0,1.8626451e-09,0.01,-0.8938875,0.009363786
,1.0,-0.94479865,1537.3570775985718,-1.2087547,6650000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13300,-0.9045069,0.16764994,-4.547047517435854,100.0,133,-0.7147204,-0.94479865,100,0.010000002,100.0,0.16764994,0.01,0.16763328,0.086749166,500.0,1.8626451e-09,0.01,-0.9045068,0.007601432
,1.0,-0.9434576,1549.1640977859497,-1.1337358,6700000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13400,-0.90566635,0.15003517,-4.548280603144481,100.0,134,-0.71691227,-0.9434576,100,0.010000002,100.0,0.15003517,0.01,0.16763328,0.08413756,500.0,1.8626451e-09,0.01,-0.9056664,0.007150636
,1.0,-0.9324488,1559.7698957920074,-1.15857,6750000,1.0,[ 0.17   0.783 -1.251],1.0,1.0,13500,-0.8938297,0.15223543,-4.509873785273643,100.0,135,-0.59470606,-0.9324488,100,0.010000002,100.0,0.15223543,0.01,0.16763328,0.09899916,500.0,1.8626451e-09,0.01,-0.8938298,0.00989983
1.4064215,0.014220668,-0.94805264,1571.82133436203,-1.1716142,6800000,4.098404,[ 0.17   0.783 -1.251],9.454276,0.8033907,13600,-0.9089988,0.18088272,-4.602278497182949,24.60251,136,-0.6527004,-0.7522276,100,0.008033907,24.399742,0.18088272,0.09454276,0.1289061,0.10049384,500.0,0.014064214,0.00014220667,-0.6731651,1.3061734
2.4026883e-06,0.9999916,-0.8735186,1582.8880014419556,-1.0264736,6850000,1.0,[ 0.167  0.784 -1.29 ],1.0000057,0.99999994,13700,-0.83930266,0.1702813,-4.163123400959839,99.99999,137,-0.61273587,-0.87351847,100,0.01,100.0,0.1702813,0.010000057,0.1289061,0.0846881,500.0,2.4038949e-08,0.009999916,-0.83930266,0.00724453
,1.0,-0.87164664,1594.2362704277039,-1.05336,6900000,1.0,[ 0.167  0.784 -1.29 ],1.0,1.0,13800,-0.8365347,0.15313584,-4.2105621143915,100.0,138,-0.67026716,-0.87164664,100,0.010000002,100.0,0.15313584,0.01,0.1289061,0.082362905,500.0,1.8626451e-09,0.01,-0.8365346,0.006852169
,1.0,-0.87078476,1605.045531988144,-0.9948351,6950000,1.0,[ 0.167  0.784 -1.29 ],1.0,1.0,13900,-0.83762354,0.18217947,-4.1732680146447985,100.0,139,-0.609123,-0.87078476,100,0.010000002,100.0,0.18217947,0.01,0.1289061,0.074606635,500.0,1.8626451e-09,0.01,-0.8376236,0.005622374
1.4843196e-05,0.9999614,-0.8694482,1615.0514407157898,-1.0398519,7000000,1.0,[ 0.167  0.784 -1.29 ],1.000042,0.9999978,14000,-0.8347865,0.19216163,-4.214960652224533,100.000015,140,-0.62525934,-0.86944586,100,0.009999978,100.0,0.19216163,0.01000042,0.1289061,0.085611515,500.0,1.4843452e-07,0.009999613,-0.83478415,0.007402548
1.1596228,0.0004977358,-0.8864718,1625.6229584217072,-1.0698757,7050000,30.516674,[ 0.167  0.784 -1.29 ],7.2066784,0.49895167,14100,-0.85080934,0.14092714,-4.253138975083742,15.621276,141,-0.6739269,-0.60451436,100,0.004989517,3.2768972,0.14092714,0.072066784,0.0712272,0.07924453,500.0,0.011596228,4.977358e-06,-0.40750778,0.9119044
,1.0,-0.8037865,1637.4734847545624,-1.0123011,7100000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14200,-0.7700432,0.14121227,-3.870358551859228,100.0,142,-0.6423939,-0.8037865,100,0.010000002,100.0,0.14121227,0.01,0.0712272,0.08264852,500.0,1.8626451e-09,0.01,-0.77004313,0.006899776
,1.0,-0.81806225,1649.3642933368683,-1.0328215,7150000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14300,-0.7836349,0.16403927,-3.9049514291945466,100.0,143,-0.6012621,-0.81806225,100,0.010000002,100.0,0.16403927,0.01,0.0712272,0.08664471,500.0,1.8626451e-09,0.01,-0.78363484,0.0075831367
,1.0,-0.79480755,1661.4403882026672,-0.9601056,7200000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14400,-0.76280403,0.14539193,-3.8243464520904356,100.0,144,-0.55916595,-0.79480755,100,0.010000002,100.0,0.14539193,0.01,0.0712272,0.0788696,500.0,1.8626451e-09,0.01,-0.76280403,0.006283247
,1.0,-0.79286474,1672.5685358047485,-1.0171971,7250000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14500,-0.7589581,0.13813135,-3.8714584362141067,100.0,145,-0.6012387,-0.79286474,100,0.010000002,100.0,0.13813135,0.01,0.0712272,0.08131422,500.0,1.8626451e-09,0.01,-0.75895816,0.0066787903
,1.0,-0.805177,1682.1122860908508,-1.165504,7300000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14600,-0.7663269,0.18860029,-3.86469530715078,100.0,146,-0.57595676,-0.805177,100,0.010000002,100.0,0.18860029,0.01,0.0712272,0.08996654,500.0,1.8626451e-09,0.01,-0.76632684,0.008175736
,1.0,-0.81605095,1692.438363790512,-0.98214954,7350000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14700,-0.78331256,0.14549363,-3.8914025930080003,100.0,147,-0.6205362,-0.81605095,100,0.010000002,100.0,0.14549363,0.01,0.0712272,0.0729955,500.0,1.8626451e-09,0.01,-0.7833126,0.0053821644
,1.0,-0.8001052,1702.6787614822388,-0.97360617,7400000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14800,-0.76765174,0.15260631,-3.869595832794397,100.0,148,-0.57561636,-0.8001052,100,0.010000002,100.0,0.15260631,0.01,0.0712272,0.08047856,500.0,1.8626451e-09,0.01,-0.7676517,0.0065422202
,1.0,-0.8046591,1712.7777798175812,-1.0170584,7450000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,14900,-0.77075714,0.1496262,-3.8977742488540206,100.0,149,-0.6130189,-0.8046591,100,0.010000002,100.0,0.1496262,0.01,0.0712272,0.074794374,500.0,1.8626451e-09,0.01,-0.7707572,0.0056507047
,1.0,-0.80823815,1723.2475018501282,-0.9965159,7500000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,15000,-0.7750211,0.12990122,-3.8611917166561533,100.0,150,-0.57884234,-0.80823815,100,0.010000002,100.0,0.12990122,0.01,0.0712272,0.07960893,500.0,1.8626451e-09,0.01,-0.77502096,0.006401598
,1.0,-0.7955466,1733.965743303299,-0.9422976,7550000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,15100,-0.76413673,0.16382192,-3.878638115890102,100.0,151,-0.604553,-0.7955466,100,0.010000002,100.0,0.16382192,0.01,0.0712272,0.069288306,500.0,1.8626451e-09,0.01,-0.7641367,0.0048493627
,1.0,-0.79111445,1744.5900299549103,-0.9231776,7600000,1.0,[ 0.183  0.784 -1.348],1.0,1.0,15200,-0.760342,0.13282885,-3.8500724312213537,100.0,152,-0.6258571,-0.79111445,100,0.010000002,100.0,0.13282885,0.01,0.0712272,0.06277148,500.0,1.8626451e-09,0.01,-0.7603419,0.0039800587
