EpLenMean,J_sample_variance,EpThisIter,MeanIW,Iteration,Bound,MaxIW,ESSClassic,EpisodesSoFar,EmpiricalD2,ReturnMeanIW,TimeElapsed,Weights,MeanEntropy,InitialReturnMax,MeanIWNorm,InitialReturnMin,ReturnStepMaxmin,MaxIWNorm,ESSRenyi,TimestepsSoFar,StdIWNorm,MinIW,InitialBound,InitialReturnMean,MinIWNorm,EpRewMean,ReturnStepMax,InitialReturnStd,StdIW
498.47,13739.551,100,0.558736,76,-60.06032,13.049843,12.2345705,7600,34.538773,-43.960957,2803.211269378662,[0.959 0.705 0.267],1.6822203,-75.358475,0.00558736,-82.18197,0.85325587,0.13049842,2.8952968,3762495,0.014964908,0.0036683157,-82.41955,-79.68014,3.6683155e-05,-391.1429798464477,0.85325587,1.2837106,1.4964908
483.99,3571.5159,100,0.5129111,77,-56.007175,3.4404373,31.906988,7700,32.22083,-40.41046,2832.015124320984,[0.956 0.831 0.263],1.7370534,-67.22073,0.005129111,-82.43013,0.862569,0.03440437,3.1035824,3810894,0.007492909,0.009330309,-81.05983,-78.312164,9.330309e-05,-364.50263659104706,0.862569,2.645283,0.74929094
492.17,3587.4211,100,0.47557643,78,-53.470306,4.1289873,27.833939,7800,35.28179,-37.243572,2862.3943498134613,[0.951 0.811 0.318],1.7650464,-71.33896,0.004755764,-81.9553,0.856105,0.041289873,2.8343232,3860111,0.0076577202,0.0038167918,-81.536964,-78.80513,3.8167917e-05,-377.82670127525927,0.856105,1.923581,0.7657721
495.4,2502.5864,100,0.43411368,79,-49.64765,3.2908893,31.205727,7900,33.11574,-33.844666,2894.9585497379303,[1.215 0.883 0.346],1.7707955,-74.6642,0.004341136,-82.38405,0.85297835,0.03290889,3.019712,3909651,0.0064455867,0.009789393,-81.3741,-78.627975,9.789393e-05,-376.46421869635583,0.85297835,1.6278652,0.6445587
442.88,5607.321,100,0.5442076,80,-56.337643,6.2679844,25.030064,8000,26.549376,-42.2091,2925.302733182907,[1.235 0.998 0.352],1.8240788,-51.308792,0.005442076,-82.26053,0.8612955,0.06267984,3.766567,3953939,0.009418401,0.008364066,-79.042984,-76.30096,8.3640654e-05,-323.3047975257039,0.8612955,4.0198636,0.9418401
483.26,16667.785,100,0.67625153,81,-63.732376,11.716153,14.052509,8100,18.448298,-52.022625,2955.4981586933136,[1.266 0.964 0.405],1.7741228,-64.87097,0.0067625153,-81.78823,0.86087584,0.11716153,5.420554,4002265,0.0167243,0.0035487139,-80.844055,-78.11779,3.5487137e-05,-362.94426809817554,0.86087584,2.4451594,1.67243
419.86,10273.448,100,0.7742257,82,-69.61074,8.775475,25.86517,8200,15.371965,-58.944183,2982.3581342697144,[1.257 1.024 0.355],1.8260074,-60.640694,0.0077422573,-81.61705,0.8645316,0.08775474,6.505349,4044251,0.013107535,0.011511812,-78.60098,-75.88042,0.00011511812,-306.25204636693,0.8645316,3.8684556,1.3107537
434.87,8416.142,100,0.70813024,83,-61.815777,8.619481,24.039162,8300,12.415095,-52.182503,3010.40455698967,[1.279 1.041 0.407],1.8608018,-63.43318,0.007081302,-82.02007,0.8599657,0.086194806,8.05471,4087738,0.012587757,0.0069768815,-78.90744,-76.17344,6.9768816e-05,-317.86157800033686,0.8599657,3.8486907,1.2587757
431.56,4299.7666,100,0.4469084,84,-46.420116,5.940461,20.198227,8400,23.951588,-33.134018,3036.2305755615234,[1.246 1.114 0.442],1.8034439,-60.328278,0.004469084,-81.44258,0.85730696,0.05940461,4.1750884,4130894,0.0088831745,0.000802318,-78.23952,-75.52476,8.023179e-06,-312.4556950330734,0.85730696,4.088873,0.88831747
417.71,15373.483,100,0.7343834,85,-68.90426,12.823355,18.154827,8500,20.031008,-56.90626,3063.07998919487,[1.244 1.065 0.385],1.8282974,-59.78382,0.0073438333,-80.42268,0.85726595,0.12823354,4.99226,4172665,0.015592769,0.009428348,-78.24623,-75.565475,9.428348e-05,-302.52079128026963,0.85726595,3.6052153,1.559277
484.45,15040.13,100,0.8555722,86,-76.52192,10.776476,21.891722,8600,16.185236,-65.567764,3092.110241651535,[1.257 0.97  0.41 ],1.8201696,-69.033905,0.0085557215,-81.68469,0.85464054,0.10776476,6.17847,4221110,0.016160889,0.0067353323,-80.843796,-78.12097,6.735332e-05,-361.92782305419445,0.85464054,2.3389647,1.6160889
427.23,8177.9897,100,0.58969486,87,-58.06063,8.695796,18.93274,8700,28.39045,-43.639072,3120.9512531757355,[1.24  1.078 0.401],1.7557225,-55.552734,0.0058969487,-81.19836,0.86147827,0.08695796,3.5223112,4263833,0.012202348,0.0003436564,-78.47362,-75.767006,3.436564e-06,-308.6607927338779,0.86147827,3.6936693,1.2202348
401.38,1042.3195,100,0.30892965,88,-36.82014,2.2245793,30.709404,8800,29.349077,-22.066805,3146.0778584480286,[1.249 1.066 0.337],1.6906875,-61.121662,0.0030892966,-81.698524,0.8605534,0.022245793,3.407262,4303971,0.0046404605,0.0001196146,-77.644936,-74.92165,1.196146e-06,-288.70404490679505,0.8605534,4.269177,0.46404603
293.3,2725.9185,100,0.49620658,89,-48.46239,3.3147862,32.01852,8900,23.79901,-35.326607,3166.692895889282,[1.208 1.087 0.272],1.6659683,-53.826515,0.004962066,-80.77888,0.8587716,0.03314786,4.2018557,4333301,0.0072303144,9.403989e-05,-73.25569,-70.563065,9.403989e-07,-207.24597146451472,0.8587716,5.2437057,0.72303146
381.48,8731.317,100,0.66318816,90,-64.182014,7.1074014,22.82801,9000,27.034111,-50.23081,3192.2221229076385,[1.28  0.985 0.247],1.7062922,-46.80175,0.0066318824,-80.496506,0.8631626,0.07107401,3.6990304,4371449,0.012193618,0.010728577,-76.752785,-74.06957,0.00010728577,-272.305892624706,0.8631626,5.2268133,1.2193618
461.03,4612.7397,100,0.37649798,91,-44.33433,7.6742525,14.7346325,9100,32.138447,-28.909496,3221.2821531295776,[1.265 0.915 0.287],1.6510181,-55.642933,0.0037649798,-81.62615,0.8535535,0.07674252,3.111538,4417552,0.009056896,0.00056932244,-79.92546,-77.2046,5.6932245e-06,-341.6115465901792,0.8535535,3.7284133,0.90568954
475.18,6716.8535,100,0.55462813,92,-55.883965,8.782708,22.181316,9200,24.297295,-42.422203,3252.9492247104645,[1.22  0.86  0.232],1.6599658,-67.46736,0.005546281,-81.93022,0.85799,0.08782708,4.1156845,4465070,0.010388435,0.0053661736,-80.139465,-77.408455,5.3661734e-05,-352.0849890741706,0.85799,2.7643566,1.0388435
422.15,9054.281,100,0.58626956,93,-57.387432,7.5705686,18.46709,9300,25.321772,-43.752785,3279.8382918834686,[1.186 0.953 0.241],1.5984473,-62.452076,0.005862696,-81.28644,0.856189,0.075705685,3.9491708,4507285,0.012318691,0.00013730854,-78.60192,-75.89238,1.3730854e-06,-306.2019833597541,0.856189,4.092053,1.2318691
423.82,4298.5234,100,0.51844877,94,-47.69736,5.674946,25.242437,9400,11.877671,-38.278053,3305.522374153137,[1.193 0.925 0.18 ],1.5896523,-66.086365,0.005184487,-81.99258,0.8569646,0.056749456,8.419159,4549667,0.008922113,0.0026106555,-78.65194,-75.91885,2.6106554e-05,-306.1212770824134,0.8569646,3.3242505,0.89221144
337.69,2141.9788,100,0.49122196,95,-47.74431,2.550848,35.729095,9500,25.798437,-34.050797,3328.0822632312775,[1.254 1.001 0.17 ],1.5254307,-54.121983,0.0049122195,-80.879684,0.8579751,0.02550848,3.8762038,4583436,0.006588309,0.00034277054,-74.854004,-72.15801,3.4277052e-06,-239.37055697277188,0.8579751,5.5672708,0.6588309
257.37,5969.595,100,0.641473,96,-57.17878,6.3923855,26.89457,9600,20.600908,-45.192276,3346.551244735718,[1.251 1.041 0.107],1.5885073,-54.02318,0.0064147306,-79.22651,0.8622777,0.06392385,4.854155,4609173,0.010575987,0.021583783,-71.14853,-68.507645,0.00021583782,-181.49238296017052,0.8622777,5.7072845,1.0575987
322.24,3583.5886,100,0.5136055,97,-51.532608,4.4952416,29.740364,9700,26.714668,-37.8171,3370.1062018871307,[1.276 1.005 0.17 ],1.5779607,-60.053078,0.005136055,-79.60829,0.8606217,0.044952415,3.7432618,4641397,0.007894225,0.0010032969,-74.53949,-71.88589,1.0032969e-05,-227.20244661584496,0.8606217,4.6443563,0.78942245
407.62,2619.9475,100,0.36922958,98,-41.52632,3.9585574,23.281351,9800,27.54603,-27.35717,3396.3703553676605,[1.235 0.911 0.159],1.5232397,-56.793762,0.0036922956,-80.99078,0.8591516,0.03958557,3.6302872,4682159,0.0067025926,0.0009932796,-77.47523,-74.77555,9.932796e-06,-292.4459726954997,0.8591516,4.8747272,0.67025924
420.29,10788.177,100,0.80484957,99,-69.12757,8.8810425,26.381218,9900,8.649111,-61.13078,3422.1252794265747,[1.243 0.86  0.104],1.5564446,-63.373302,0.008048496,-81.573944,0.8571459,0.08881042,11.561882,4724188,0.013445025,0.012748862,-78.434685,-75.71555,0.00012748862,-303.20779406696556,0.8571459,3.4175334,1.3445024
414.28,6667.923,100,0.76245314,100,-65.27592,6.2670465,31.742943,10000,11.598113,-56.06976,3447.546254634857,[1.101 0.894 0.137],1.5566415,-62.908905,0.007624531,-81.09725,0.8593116,0.06267046,8.622092,4765616,0.0111805545,0.0071520875,-78.57176,-75.86852,7.152087e-05,-299.67213012471797,0.8593116,3.7020888,1.1180555
324.2,5216.3345,100,0.5625966,101,-55.4628,5.889006,24.802092,10100,29.406967,-41.012695,3468.8786668777466,[1.087 0.972 0.138],1.6087385,-56.551468,0.005625967,-79.94055,0.85826075,0.05889006,3.4005547,4798036,0.009796159,0.019575968,-74.44682,-71.782135,0.00019575968,-228.99962134331466,0.85826075,5.3997607,0.9796159
394.76,10372.458,100,0.5888866,102,-59.080124,10.142462,17.434116,10200,24.987032,-45.465866,3494.1663455963135,[1.117 0.92  0.19 ],1.6587911,-57.50232,0.0058888663,-81.70674,0.856605,0.10142461,4.002076,4837512,0.012815396,0.0034751324,-77.42461,-74.70106,3.4751323e-05,-284.4324678122997,0.856605,4.596649,1.2815396
478.06,7663.8047,100,0.5706623,103,-56.071915,7.4366827,19.037739,10300,25.364399,-42.47467,3526.346192598343,[1.122 0.875 0.24 ],1.6009159,-56.400566,0.005706625,-80.9953,0.85725635,0.07436682,3.9425337,4885318,0.011768276,0.0013521079,-80.3203,-77.62045,1.35210785e-05,-356.18497164532545,0.85725635,3.5013425,1.1768275
424.17,14717.737,100,0.7749147,104,-68.029274,11.241675,19.84657,10400,9.76203,-59.60123,3553.351042032242,[1.169 0.903 0.182],1.6308107,-60.172413,0.007749147,-80.92409,0.8630425,0.11241675,10.243772,4927735,0.015572998,0.027648723,-78.320335,-75.62287,0.00027648723,-305.7864268799126,0.8630425,3.6000607,1.5573
478.15,4861.9897,100,0.53399765,105,-55.24518,4.582219,27.261139,10500,22.802864,-42.12931,3585.2221508026123,[1.203 0.844 0.212],1.6724584,-66.21015,0.0053399764,-82.39932,0.86529386,0.045822192,4.385414,4975550,0.008722693,0.004369543,-80.52278,-77.776146,4.369543e-05,-355.37615072533487,0.86529386,2.5434504,0.8722693
495.14,2914.265,100,0.9505461,106,-77.65836,4.9077897,65.08686,10600,1.3551313,-74.48094,3613.846159219742,[1.167 0.788 0.254],1.6609155,-68.98311,0.009505462,-81.88513,0.85742754,0.049077895,73.79359,5025064,0.0069617913,0.17786512,-81.663055,-78.93355,0.0017786511,-379.26923892155287,0.85742754,2.1931021,0.69617915
492.32,3919.3743,100,0.4575306,107,-50.27879,6.1592574,24.256086,10700,28.878525,-35.674973,3644.1943452358246,[1.22  0.809 0.242],1.6777253,-72.11185,0.0045753056,-81.52674,0.8572758,0.06159257,3.4627807,5074296,0.008085068,0.011507707,-81.422806,-78.70525,0.00011507706,-373.5656667110324,0.8572758,1.8764343,0.8085068
455.93,2394.3164,100,0.93460524,108,-76.15066,3.6958323,70.09055,10800,1.5061765,-72.81464,3671.7355637550354,[1.197 0.908 0.259],1.674411,-63.796036,0.009346052,-81.547775,0.858183,0.036958322,66.39328,5119889,0.0061052404,0.19308412,-79.756775,-77.03853,0.0019308411,-335.5627572312951,0.858183,2.885674,0.61052406
470.62,4752.199,100,0.5091251,109,-55.304234,5.701923,25.30315,10900,32.15447,-39.89378,3699.9611237049103,[1.178 0.873 0.255],1.6541396,-64.47503,0.0050912513,-81.529724,0.8571412,0.057019226,3.1099877,5166951,0.008747589,0.0002437177,-80.14918,-77.431526,2.437177e-06,-349.94067417621613,0.8571412,2.7679622,0.8747589
498.48,8994.729,100,0.7039965,110,-68.516304,7.7859898,24.826563,11000,23.524307,-55.24684,3728.598350048065,[1.146 0.775 0.235],1.7064333,-74.76541,0.0070399656,-82.07599,0.85771275,0.07785989,4.250922,5216799,0.012250235,0.0060727205,-81.945435,-79.20957,6.0727205e-05,-381.80814174667,0.85771275,1.482143,1.2250235
498.45,9488.12,100,0.7680527,111,-69.77218,8.275248,28.36884,11100,9.651623,-61.239807,3757.842008113861,[1.085 0.77  0.287],1.7004197,-71.78228,0.007680526,-82.393105,0.8553438,0.08275247,10.360952,5266644,0.012204534,0.000110073444,-82.03797,-79.29153,1.1007344e-06,-383.98160103201866,0.8553438,1.6251788,1.2204535
500.0,4700.0137,100,0.42916915,112,-52.521736,4.4445434,19.822123,11200,44.717968,-34.12565,3783.522170305252,[1.11  0.675 0.281],1.6484762,-74.308525,0.004291692,-82.52884,0.85155034,0.044445433,2.2362375,5316644,0.008631389,0.0022773626,-82.93449,-80.183525,2.2773625e-05,-395.5753972148895,0.85155034,1.2643518,0.86313885
497.65,10168.382,100,0.5389397,113,-60.035446,9.78539,15.5377035,11300,40.231773,-42.641853,3812.917020559311,[1.129 0.764 0.23 ],1.5859854,-74.923645,0.005389397,-82.26706,0.85500807,0.0978539,2.4855976,5366409,0.012565456,0.00015450371,-82.07866,-79.33643,1.5450371e-06,-384.04750090539454,0.85500807,1.6822376,1.2565457
486.56,9319.77,100,0.6042173,114,-61.258057,8.365413,19.652761,11400,25.839287,-47.380886,3841.696082353592,[1.122 0.795 0.167],1.5273544,-70.248505,0.006042173,-81.899635,0.8574234,0.08365413,3.870076,5415065,0.0122170625,0.0004461775,-81.10654,-78.37656,4.461775e-06,-366.31334215804935,0.8574234,2.1414046,1.2217063
471.12,9824.854,100,0.72471434,115,-67.48433,6.316272,24.20482,11500,18.814835,-55.673393,3870.0954337120056,[1.02  0.803 0.108],1.5548836,-67.16575,0.007247144,-81.687454,0.85649,0.063162714,5.314955,5462177,0.01282439,0.0031866683,-80.22972,-77.506805,3.1866683e-05,-346.20638756766914,0.85649,2.5895557,1.282439
417.24,6001.8105,100,0.56881213,116,-57.949577,6.188849,25.230246,11600,25.50932,-44.183308,3893.7131340503693,[1.027 0.869 0.136],1.5969043,-58.823997,0.0056881215,-81.768875,0.85659236,0.06188849,3.920136,5503901,0.009791994,0.015461826,-78.38364,-75.658,0.00015461826,-300.48456762641666,0.85659236,3.8229032,0.9791994
488.15,4238.275,100,0.5154939,117,-54.8993,5.134476,26.596798,11700,31.566317,-39.636818,3925.9284131526947,[1.024 0.812 0.178],1.6013656,-68.55434,0.005154939,-81.49566,0.86454064,0.05134476,3.1679337,5552716,0.008563798,0.005905908,-80.741196,-78.024666,5.905908e-05,-362.7658355978131,0.86454064,2.1143088,0.8563798
429.3,3412.442,100,0.5294453,118,-54.32982,4.7968006,32.29491,11800,26.63421,-40.29111,3949.9063260555267,[1.051 0.903 0.182],1.6570103,-63.01114,0.0052944524,-81.60721,0.8564393,0.047968004,3.7545698,5595646,0.007665927,0.00875107,-79.018524,-76.298294,8.75107e-05,-309.4046903307736,0.8564393,3.2575576,0.76659274
447.08,5134.8877,100,0.620499,119,-64.06679,4.6274796,31.240908,11900,34.89207,-48.031326,3975.794176340103,[1.057 0.918 0.238],1.7142807,-64.78044,0.0062049907,-81.44028,0.8594028,0.046274796,2.8659806,5640354,0.009205436,0.00889429,-79.46286,-76.74819,8.89429e-05,-326.1816611285508,0.8594028,3.1005864,0.9205437
468.65,6317.69,100,0.5794154,120,-60.42325,5.6717367,24.174036,12000,35.59024,-44.308197,4004.70880484581,[1.053 0.902 0.295],1.6511203,-61.309845,0.005794153,-81.03776,0.85844433,0.056717366,2.8097591,5687219,0.01026182,0.00044220174,-79.96696,-77.2657,4.4220174e-06,-347.71492528259756,0.85844433,3.1535792,1.026182
431.57,11709.943,100,0.7601712,121,-65.02322,10.33938,21.049696,12100,9.536727,-56.55273,4031.0623474121094,[1.151 0.902 0.232],1.599657,-62.01156,0.0076017124,-82.286766,0.86044484,0.1033938,10.485778,5730376,0.01472195,0.009500415,-78.87106,-76.128174,9.500415e-05,-316.721239092499,0.86044484,3.926704,1.4721951
428.08,3076.5664,100,0.5448109,122,-54.36864,5.5479927,36.100784,12200,24.834177,-40.828094,4056.1540808677673,[1.219 0.897 0.181],1.6423861,-62.30052,0.005448109,-81.51406,0.859305,0.055479925,4.0267086,5773184,0.0072482848,0.0026913362,-78.80273,-76.085594,2.6913362e-05,-311.0183874374628,0.859305,3.985352,0.7248285
407.82,10674.557,100,0.7235797,123,-59.57554,10.154411,22.045364,12300,5.675228,-53.1279,4079.2903842926025,[1.334 0.945 0.223],1.6046827,-51.463264,0.007235797,-81.19521,0.86021423,0.10154411,17.620438,5813966,0.013606571,0.01083567,-77.670494,-74.96398,0.0001083567,-293.2676621970534,0.86021423,4.896404,1.3606571
391.58,4934.687,100,0.6775485,124,-57.424473,6.0721498,29.305206,12400,11.68885,-48.16801,4102.116725683212,[1.478 0.962 0.186],1.5828373,-58.537144,0.0067754863,-81.22327,0.8598736,0.060721498,8.555161,5853124,0.010523537,0.0013826364,-77.32735,-74.61992,1.3826363e-05,-280.0182778322697,0.8598736,4.2164483,1.0523536
319.52,2245.1648,100,0.51544344,125,-48.542904,5.0619535,34.34866,12500,22.45554,-35.74016,4120.517531633377,[1.559 1.034 0.164],1.6310525,-49.113228,0.0051544346,-81.05178,0.8611955,0.050619535,4.453244,5885076,0.0071260342,0.007895129,-74.54769,-71.84597,7.8951285e-05,-224.99119907930492,0.8611955,4.883461,0.7126034
282.63,4393.8022,100,0.95044297,126,-70.24639,6.6723337,52.45181,12600,1.8562055,-66.62497,4138.554261922836,[1.532 1.092 0.212],1.6583931,-53.916023,0.00950443,-79.74204,0.8627683,0.06672334,53.87335,5913339,0.009049253,0.08353261,-72.64132,-69.98326,0.0008353261,-199.3672340337932,0.8627683,5.4283786,0.9049253
289.33,4702.91,100,0.66963464,127,-58.28381,5.741482,35.81471,12700,12.85305,-48.530533,4157.134248971939,[1.587 1.109 0.24 ],1.6485832,-56.865726,0.0066963458,-81.614746,0.86009055,0.057414815,7.7802544,5942272,0.008964477,0.009468049,-73.138016,-70.41754,9.468049e-05,-204.8748340204358,0.86009055,4.719355,0.8964477
358.61,5704.703,100,0.75230235,128,-61.827118,5.2819467,31.570694,12800,11.190935,-52.839134,4176.2131090164185,[1.802 1.027 0.23 ],1.6316438,-61.156002,0.0075230235,-80.60283,0.85816425,0.052819464,8.935803,5978133,0.011075704,0.0026418283,-76.25625,-73.56949,2.6418282e-05,-254.58519229143857,0.85816425,4.048249,1.1075704
293.53,4274.0547,100,0.57850784,129,-53.69483,5.3831143,26.80908,12900,27.34663,-39.779503,4193.1054718494415,[1.775 1.112 0.213],1.5858989,-60.000885,0.0057850783,-79.82938,0.8602112,0.05383114,3.6567576,6007486,0.009558658,0.0010371173,-73.65765,-70.99668,1.0371173e-05,-206.89481801360844,0.8602112,4.6419616,0.95586574
234.44,3774.738,100,0.59612954,130,-49.732994,7.0968328,28.928022,13000,18.609154,-38.567337,4208.630279302597,[1.753 1.201 0.167],1.5695351,-48.848793,0.005961295,-77.65013,0.8635413,0.07096832,5.3736997,6030930,0.009343948,0.0006810941,-69.633545,-67.045204,6.810941e-06,-165.4198719792068,0.8635413,5.666216,0.9343949
188.63,4153.8325,100,0.6608884,131,-49.109325,5.474092,27.645792,13100,13.7460575,-39.704666,4219.702267169952,[1.734 1.311 0.151],1.5838233,-46.426437,0.0066088843,-76.09836,0.85559654,0.05474092,7.274813,6049793,0.010691668,0.00062687974,-64.66691,-62.130295,6.2687973e-06,-132.349139957577,0.85559654,6.019697,1.0691669
174.86,3164.165,100,0.6239513,132,-46.153168,5.379182,30.702564,13200,14.693378,-36.83902,4230.5606479644775,[1.661 1.423 0.165],1.5587503,-47.303864,0.006239513,-72.895966,0.8668473,0.053791817,6.8057866,6067279,0.009373935,0.00018318799,-63.091095,-60.661224,1.8318799e-06,-123.20042562618852,0.8668473,6.155665,0.9373935
153.17,2873.969,100,0.6426078,133,-44.501495,5.9256206,29.748634,13300,15.555576,-35.599342,4241.854360580444,[1.363 1.521 0.14 ],1.5929564,-47.00292,0.0064260773,-67.71317,0.8578907,0.059256203,6.4285626,6082596,0.009875062,0.02016331,-59.41319,-57.156082,0.0002016331,-107.45344260334969,0.8578907,5.7789598,0.9875063
145.78,2191.4783,100,0.47970864,134,-38.973522,4.020708,24.400944,13400,28.819553,-26.397633,4252.396638393402,[1.287 1.633 0.174],1.4869769,-42.35946,0.004797086,-70.27751,0.86353725,0.04020708,3.4698665,6097174,0.008443694,0.00024706937,-58.66594,-56.323368,2.4706937e-06,-102.87060739070176,0.86353725,5.5182886,0.84436935
132.82,3354.305,100,0.57760274,135,-40.96898,7.3424134,19.12932,13500,24.27226,-29.175388,4262.392741203308,[1.303 1.696 0.068],1.3913609,-42.520096,0.0057760268,-71.814514,0.8650542,0.07342413,4.1199293,6110456,0.011876132,0.00052271824,-55.597656,-53.20384,5.227182e-06,-92.68812436133624,0.8650542,5.7093043,1.1876131
121.83,3650.519,100,0.76027083,136,-47.116306,8.687132,28.347727,13600,13.459009,-38.667923,4271.557098150253,[ 1.259  1.781 -0.028],1.4590386,-37.56662,0.007602708,-69.085724,0.86403614,0.08687132,7.4299674,6122639,0.012087158,0.011936687,-53.104443,-50.80159,0.000119366865,-84.8718907044828,0.86403614,5.538306,1.2087158
122.8,3041.5913,100,0.710799,137,-43.409626,9.45051,25.280462,13700,16.111288,-34.563637,4280.848769187927,[1.206 1.856 0.04 ],1.4602286,-37.238495,0.0071079885,-66.11539,0.8606949,0.0945051,6.2068286,6134919,0.0122200055,0.0031487618,-53.304523,-51.100677,3.1487616e-05,-85.6740824778378,0.8606949,5.5427794,1.2220005
118.55,2836.6458,100,0.5927505,138,-37.153107,6.545576,20.963772,13800,20.913486,-27.557535,4288.782084465027,[1.202 1.985 0.041],1.3535267,-31.132088,0.0059275054,-62.947563,0.8633739,0.06545576,4.7816033,6146774,0.011509338,0.0009402667,-52.083397,-49.985146,9.402667e-06,-82.40219981759786,0.8633739,5.5969744,1.1509339
110.66,4503.228,100,0.762556,139,-41.792454,8.088745,22.284107,13900,7.2560825,-36.099285,4297.394297122955,[ 1.177  2.057 -0.065],1.2727091,-36.969826,0.0076255603,-63.40509,0.86323917,0.08088745,13.781541,6157840,0.014240623,0.008338182,-50.35842,-48.244923,8.338182e-05,-77.24864637896418,0.86323917,5.412679,1.4240623
113.31,3829.4663,100,0.65066946,140,-37.74763,8.54022,19.51582,14000,13.045781,-30.20553,4305.511183261871,[ 1.338  2.    -0.146],1.1738113,-36.95446,0.0065066945,-62.643867,0.8645849,0.0854022,7.6653132,6169171,0.013213633,0.00012440572,-50.421906,-48.333775,1.2440572e-06,-77.92301442667842,0.8645849,4.905623,1.3213633
111.55,1134.7507,100,0.48158792,141,-32.881424,3.4835224,29.807642,14100,28.501637,-22.195656,4314.245595216751,[ 1.533  2.012 -0.245],1.0847393,-37.803288,0.0048158793,-60.04711,0.858387,0.034835223,3.5085704,6180326,0.007390209,0.00025900675,-49.836708,-47.835136,2.5900674e-06,-76.6398280864954,0.858387,4.7212086,0.73902094
109.03,1157.4347,100,0.4083394,142,-29.90825,2.7991385,24.06553,14200,27.89017,-18.976631,4323.557710886002,[ 1.227  2.028 -0.334],0.9765612,-37.472084,0.0040833945,-62.098366,0.86810905,0.027991384,3.5854928,6191229,0.0072534243,2.7615977e-05,-49.146507,-47.07657,2.7615977e-07,-74.61518467575311,0.86810905,4.644193,0.7253424
109.27,829.7639,100,0.4002966,143,-29.8011,3.8320034,28.599651,14300,28.700325,-18.77845,4333.106761217117,[ 1.201  1.966 -0.442],0.92578024,-37.088577,0.0040029655,-61.72539,0.8662112,0.03832003,3.484281,6202156,0.0063248705,0.0005278567,-49.568233,-47.510723,5.2785667e-06,-75.56644576177001,0.8662112,5.4065437,0.63248706
106.4,3376.8289,100,0.69543624,144,-37.82398,8.933222,19.729153,14400,12.573399,-30.536564,4340.6546626091,[ 1.193  1.88  -0.493],0.83878976,-36.81745,0.006954361,-61.655,0.8647878,0.089332215,7.953299,6212796,0.014027556,0.0034691142,-48.57762,-46.522457,3.469114e-05,-73.22836427539588,0.8647878,5.3221254,1.4027556
106.87,2463.0645,100,0.76952636,145,-41.240532,7.324767,32.235916,14500,10.192018,-35.10225,4349.626196861267,[ 1.28   1.924 -0.58 ],0.919292,-37.044155,0.0076952633,-57.681717,0.8674543,0.07324767,9.8116,6223483,0.011157151,0.03078892,-48.62312,-46.7004,0.0003078892,-73.48608628258108,0.8674543,4.9585395,1.1157151
105.47,4993.7363,100,0.61904997,146,-36.362778,11.613127,15.356687,14600,17.315306,-28.698004,4357.896919965744,[ 1.175  1.939 -0.5  ],0.8612399,-37.022537,0.0061904993,-55.25932,0.8645119,0.11613127,5.7752376,6234030,0.014533604,0.0002483912,-48.407433,-46.56545,2.483912e-06,-72.65026596143842,0.8645119,3.7531059,1.4533603
104.96,1362.1218,100,0.5420908,147,-34.24302,4.6917725,30.931923,14700,22.254595,-24.663683,4365.653370380402,[ 1.172  1.866 -0.558],0.8417966,-37.224987,0.005420909,-60.918156,0.85962284,0.046917725,4.493454,6244526,0.008100415,0.00089354726,-48.181934,-46.151333,8.935473e-06,-72.16350369855762,0.85962284,5.0278387,0.8100414
106.85,1647.9321,100,0.56515414,148,-33.691887,5.0959535,29.697718,14800,13.3506155,-26.306227,4374.6230754852295,[ 1.068  1.796 -0.577],0.7880811,-37.378246,0.005651542,-60.64012,0.8587133,0.050959535,7.4902916,6255211,0.00869541,0.000440758,-48.705063,-46.683727,4.40758e-06,-73.59821263685822,0.8587133,5.2252216,0.8695409
105.3,1225.6658,100,0.41830167,149,-30.917528,3.4706025,23.427576,14900,33.276794,-19.170897,4384.058240652084,[ 0.922  1.752 -0.631],0.6689157,-37.119453,0.0041830163,-61.08912,0.86630213,0.034706023,3.0050972,6265741,0.007562444,0.00030440578,-48.559673,-46.523365,3.0440578e-06,-72.94912210464477,0.86630213,5.522284,0.7562444
103.07,1204.3539,100,0.4413791,150,-29.159199,6.532239,20.985964,15000,25.106806,-19.343697,4391.598157405853,[ 0.912  1.708 -0.75 ],0.62350506,-37.357487,0.0044137915,-58.767616,0.8625511,0.06532239,3.9829838,6276048,0.008564448,0.0003951615,-47.87602,-45.9171,3.951615e-06,-71.17413113281131,0.8625511,4.467544,0.85644484
106.72,3147.2927,100,0.8683117,151,-44.94761,5.9422665,37.38678,15100,2.826524,-41.443718,4398.998839378357,[ 0.884  1.645 -0.795],0.58054,-36.78302,0.008683117,-62.52384,0.86330175,0.059422664,35.379143,6286720,0.01123698,0.017041244,-49.109016,-47.024883,0.00017041243,-73.92146438464522,0.86330175,4.6484,1.123698
107.31,2099.977,100,0.54771984,152,-37.277626,6.12698,24.409481,15200,34.53682,-25.794153,4407.0461213588715,[ 0.886  1.675 -0.838],0.5395877,-37.47709,0.0054771984,-58.62102,0.86316055,0.061269797,2.8954606,6297451,0.009638575,0.00022601463,-49.27957,-47.32554,2.2601462e-06,-74.5087049216032,0.86316055,4.6217585,0.96385753
