MinNormIw,MaxNormIw,AvgNormIw,Bound,IterType,VarJ,VarVanillaIw,VarNormIw,VarDiscRet,VanillaAvgRet,AvgRet,EpsThisIter,ESSClassic,ESSRenyi,AvgVanillaIw,AvgEpLen,VarRet,Delta,AvgDiscRet,MinVanillaIw,MaxVanillaIw,eRenyi2,J,BatchSize
0.00543182,0.0201916,0.01,-536.236,1,45.5128,0.0483312,4.99325e-06,1690.73609572,-426.718328531,-426.718328531,100,95.2895597165,96.1560540452,0.983835,500.0,1690.73609572,0.2,-426.718328531,0.534402,1.98652,1.03998,-422.664,100
0.00459686,0.0196108,0.01,-543.729,1,50.2027,0.039106,3.88749e-06,2582.66873549,-431.947769765,-431.947769765,100,96.2939836993,97.6234690851,1.00297,500.0,2582.66873549,0.2,-431.947769765,0.46105,1.9669,1.02434,-429.133,100
0.00736079,0.0144535,0.01,-535.965,1,43.9058,0.0143677,1.42651e-06,1939.43998458,-422.935184485,-422.935184485,100,98.6074070625,98.5337182777,1.00359,500.0,1939.43998458,0.2,-422.935184485,0.738722,1.45054,1.01488,-421.26,100
0.00546791,0.0132964,0.01,-535.027,1,42.1147,0.0298414,2.94492e-06,1959.31310785,-429.300621807,-429.300621807,100,97.167097908,97.4893205912,1.00664,500.0,1959.31310785,0.2,-429.300621807,0.550419,1.33847,1.02575,-426.631,100
0.00365929,0.0157343,0.01,-548.508,1,42.0948,0.0442362,4.75792e-06,2233.50020903,-430.217018059,-430.217018059,100,95.5015425476,97.0270445019,0.964229,500.0,2233.50020903,0.2,-430.217018059,0.352839,1.51715,1.03064,-426.264,100
0.00600615,0.0115249,0.01,-548.835,1,42.2993,0.0101752,1.03448e-06,2036.54090823,-431.208041279,-431.208041279,100,98.9862291957,98.9530352776,0.991767,500.0,2036.54090823,0.2,-431.208041279,0.59567,1.143,1.01058,-429.839,100
0.00530484,0.0145227,0.01,-539.931,1,44.8912,0.0285281,2.93589e-06,1967.92446771,-433.461227548,-433.461227548,100,97.1755643201,97.5118948798,0.985749,500.0,1967.92446771,0.2,-433.461227548,0.522924,1.43157,1.02552,-430.953,100
0.00376497,0.0132401,0.01,-534.719,1,36.8303,0.029114,2.92797e-06,1584.78776625,-428.594550895,-428.594550895,100,97.1829376898,97.6142561409,0.997166,500.0,1584.78776625,0.2,-428.594550895,0.37543,1.32026,1.02444,-425.585,100
0.00766295,0.0140864,0.01,-525.169,1,40.1548,0.0176916,1.75802e-06,1626.44304221,-421.049741645,-421.049741645,100,98.2893556635,98.2579569355,1.00316,500.0,1626.44304221,0.2,-421.049741645,0.76872,1.4131,1.01773,-419.194,100
0.00749479,0.0234388,0.01,-527.885,1,40.2603,0.0274059,2.73278e-06,1673.89224527,-422.571048617,-422.571048617,100,97.3657879704,98.8898567321,1.00143,500.0,1673.89224527,0.2,-422.571048617,0.750549,2.34723,1.01123,-421.43,100
0.0069398,0.0137818,0.01,-527.588,1,40.512,0.017654,1.72418e-06,1638.22491536,-425.326542704,-425.326542704,100,98.3217103666,98.2806468291,1.01188,500.0,1638.22491536,0.2,-425.326542704,0.702226,1.39456,1.01749,-423.445,100
0.00643559,0.0121785,0.01,-535.58,1,39.1539,0.0139887,1.42461e-06,1595.01491909,-419.895239499,-419.895239499,100,98.6092403517,98.6482825059,0.990924,500.0,1595.01491909,0.2,-419.895239499,0.637718,1.20679,1.0137,-418.326,100
0.00457335,0.0163927,0.01,-543.36,1,44.4997,0.0367679,3.53415e-06,1959.14209401,-431.129613499,-431.129613499,100,96.6194571465,97.0229596265,1.01998,500.0,1959.14209401,0.2,-431.129613499,0.466473,1.67203,1.03068,-427.713,100
0.00650537,0.0124109,0.01,-540.321,1,43.6544,0.0119268,1.22674e-06,2003.84486327,-426.170223752,-426.170223752,100,98.8001234999,99.045030934,0.986022,500.0,2003.84486327,0.2,-426.170223752,0.641444,1.22374,1.00964,-425.046,100
0.00533646,0.0133319,0.01,-525.876,1,39.3217,0.0232947,2.34796e-06,1570.54544461,-424.538496231,-424.538496231,100,97.7283297962,97.8726720756,0.996056,500.0,1570.54544461,0.2,-424.538496231,0.531541,1.32793,1.02174,-422.398,100
0.00490649,0.0141844,0.01,-531.369,1,38.457,0.0317944,3.43344e-06,1482.68279413,-428.204473953,-428.204473953,100,96.7126577999,97.0450714383,0.9623,500.0,1482.68279413,0.2,-428.204473953,0.472151,1.36496,1.03045,-425.074,100
0.00561933,0.0192957,0.01,-531.892,1,44.0557,0.0465022,4.6844e-06,1957.85400941,-425.711038243,-425.711038243,100,95.5680031538,97.3697675088,0.996345,500.0,1957.85400941,0.2,-425.711038243,0.559879,1.92251,1.02701,-422.753,100
0.00639645,0.0140743,0.01,-543.539,1,48.3598,0.016188,1.61894e-06,2306.68612511,-432.998265349,-432.998265349,100,98.422535483,98.5920157773,0.999956,500.0,2306.68612511,0.2,-432.998265349,0.639617,1.40737,1.01428,-431.51,100
0.00481361,0.0153412,0.01,-543.867,1,46.5983,0.0256477,2.57181e-06,2208.43619453,-433.320174727,-433.320174727,100,97.5171329548,97.8021184959,0.998631,500.0,2208.43619453,0.2,-433.320174727,0.480702,1.53202,1.02247,-431.062,100
0.00606317,0.0121188,0.01,-539.091,1,38.4644,0.0111371,1.1418e-06,1597.94909856,-429.873175272,-429.873175272,100,98.882251578,99.0238336445,0.987622,500.0,1597.94909856,0.2,-429.873175272,0.598812,1.19688,1.00986,-428.774,100
0.00746232,0.0121558,0.01,-540.246,1,42.9512,0.0086355,8.43529e-07,1908.11199429,-425.098563586,-425.098563586,100,99.1718483868,98.6945915566,1.0118,500.0,1908.11199429,0.2,-425.098563586,0.755036,1.22992,1.01323,-423.63,100
0.00437631,0.0128128,0.01,-542.179,1,43.317,0.0296315,2.99177e-06,1945.78454829,-431.509731814,-431.509731814,100,97.1233486811,97.4975127616,0.995205,500.0,1945.78454829,0.2,-431.509731814,0.435533,1.27513,1.02567,-428.794,100
0.005624,0.0131516,0.01,-535.291,1,40.1664,0.0221542,2.19358e-06,1724.20930229,-426.514047205,-426.514047205,100,97.8745258986,97.641104624,1.00497,500.0,1724.20930229,0.2,-426.514047205,0.565193,1.32169,1.02416,-423.881,100
0.0071069,0.0210716,0.01,-534.334,1,36.8031,0.0361316,3.52336e-06,1438.69077009,-428.016051078,-428.016051078,100,96.6294314611,98.2371987049,1.01266,500.0,1438.69077009,0.2,-428.016051078,0.719689,2.13384,1.01794,-426.105,100
0.00752703,0.0133782,0.01,-535.317,1,44.9639,0.0167136,1.67475e-06,1947.98921688,-424.432694182,-424.432694182,100,98.3690511665,98.554138874,0.998987,500.0,1947.98921688,0.2,-424.432694182,0.75194,1.33647,1.01467,-422.799,100
0.00824035,0.0135684,0.01,-537.928,1,42.9534,0.0112235,1.11383e-06,1930.61946009,-426.083533861,-426.083533861,100,98.9093467162,99.0523053438,1.00382,500.0,1930.61946009,0.2,-426.083533861,0.827181,1.36202,1.00957,-424.985,100
0.00586822,0.0147117,0.01,-537.987,1,42.6881,0.0220903,2.21756e-06,1777.48877875,-425.854082248,-425.854082248,100,97.8517878597,97.7910021546,0.998074,500.0,1777.48877875,0.2,-425.854082248,0.585692,1.46834,1.02259,-423.433,100
0.00672602,0.0157535,0.01,-541.906,1,46.1255,0.0245318,2.4587e-06,2169.02027703,-429.358865734,-429.358865734,100,97.6237216986,98.2499701922,0.998878,500.0,2169.02027703,0.2,-429.358865734,0.671847,1.57358,1.01781,-427.433,100
0.00635788,0.0165932,0.01,-543.744,1,47.48,0.0184728,1.86681e-06,2286.07883933,-429.744680169,-429.744680169,100,98.1853772621,98.3426571156,0.994756,500.0,2286.07883933,0.2,-429.744680169,0.632454,1.65062,1.01685,-427.767,100
0.00653461,0.0174775,0.01,-531.192,1,39.2733,0.0290302,2.91042e-06,1627.51053246,-425.80577667,-425.80577667,100,97.1993691995,98.3184289976,0.998729,500.0,1627.51053246,0.2,-425.80577667,0.65263,1.74553,1.0171,-423.856,100
0.00757671,0.012381,0.01,-541.227,1,37.9701,0.0100523,1.01578e-06,1503.2468159,-433.310352139,-433.310352139,100,99.0044251007,98.9104485514,0.99479,500.0,1503.2468159,0.2,-433.310352139,0.753723,1.23165,1.01102,-432.119,100
0.00788556,0.0124973,0.01,-551.977,1,45.6205,0.0104774,1.05729e-06,2197.31157123,-430.869686954,-430.869686954,100,98.9641313739,99.0303684104,0.995474,500.0,2197.31157123,0.2,-430.869686954,0.784986,1.24407,1.00979,-429.673,100
0.0071083,0.0131049,0.01,-546.587,1,48.6298,0.0163649,1.63093e-06,2549.48297539,-423.91324515,-423.91324515,100,98.4110518881,98.6086583835,1.0017,500.0,2549.48297539,0.2,-423.91324515,0.712041,1.31272,1.01411,-422.06,100
0.00416993,0.0146938,0.01,-522.454,1,41.7536,0.0290602,2.94673e-06,1868.17152318,-419.068571509,-419.068571509,100,97.1653775863,97.2306007542,0.993069,500.0,1868.17152318,0.2,-419.068571509,0.414103,1.4592,1.02848,-416.056,100
0.00629566,0.0128139,0.01,-520.814,1,38.5113,0.015965,1.52094e-06,1560.29763481,-419.730980174,-419.730980174,100,98.5165824652,98.4229187226,1.02454,500.0,1560.29763481,0.2,-419.730980174,0.645014,1.31283,1.01602,-418.143,100
0.00592525,0.0161445,0.01,-547.583,1,44.6698,0.029379,3.05587e-06,2011.34775892,-435.418129574,-435.418129574,100,97.06352899,97.7878786324,0.980508,500.0,2011.34775892,0.2,-435.418129574,0.580975,1.58298,1.02262,-432.978,100
0.00764302,0.0133455,0.01,-527.211,1,38.8376,0.0125099,1.24486e-06,1502.79177796,-423.351854937,-423.351854937,100,98.7826170656,98.6833178578,1.00246,500.0,1502.79177796,0.2,-423.351854937,0.76618,1.33783,1.01334,-421.973,100
0.00505569,0.0128679,0.01,-514.017,1,40.9123,0.0220077,2.19083e-06,1696.29182696,-413.173158558,-413.173158558,100,97.8771351777,97.5691367037,1.00227,500.0,1696.29182696,0.2,-413.173158558,0.506714,1.2897,1.02491,-410.646,100
0.00523659,0.012569,0.01,-523.74,1,38.6161,0.0221813,2.34114e-06,1520.17992176,-419.701976109,-419.701976109,100,97.7347828862,98.1752064011,0.973374,500.0,1520.17992176,0.2,-419.701976109,0.509716,1.22344,1.01859,-417.803,100
0.00735069,0.0137489,0.01,-534.453,1,40.5524,0.0110661,1.13026e-06,1610.3866103,-424.796416658,-424.796416658,100,98.8934471703,98.9236756798,0.989484,500.0,1610.3866103,0.2,-424.796416658,0.727339,1.36043,1.01088,-423.603,100
0.00556249,0.0144275,0.01,-541.513,1,48.632,0.0245274,2.33401e-06,2365.15726372,-424.006659541,-424.006659541,100,97.7415008685,98.1202353639,1.02512,500.0,2365.15726372,0.2,-424.006659541,0.570221,1.47899,1.01916,-421.688,100
0.00699212,0.0142308,0.01,-524.453,1,38.8377,0.0187744,1.83646e-06,1531.74654279,-420.327624734,-420.327624734,100,98.214371024,98.4173183154,1.01109,500.0,1531.74654279,0.2,-420.327624734,0.706969,1.43887,1.01608,-418.682,100
0.00649121,0.0128234,0.01,-532.998,1,42.3434,0.0130688,1.30956e-06,1789.28454618,-428.237839738,-428.237839738,100,98.720137048,98.7914353986,0.998977,500.0,1789.28454618,0.2,-428.237839738,0.648457,1.28103,1.01223,-426.981,100
0.00798565,0.0130151,0.01,-529.882,1,38.1768,0.0102874,1.03056e-06,1496.67574004,-423.331337695,-423.331337695,100,98.9900548745,99.0411017937,0.999114,500.0,1496.67574004,0.2,-423.331337695,0.797857,1.30036,1.00968,-422.271,100
0.00810301,0.012482,0.01,-530.54,1,42.2951,0.00554571,5.45418e-07,1794.30108518,-422.575424272,-422.575424272,100,99.4629547209,99.4317581077,1.00836,500.0,1794.30108518,0.2,-422.575424272,0.817073,1.25863,1.00571,-421.952,100
0.00472461,0.0159346,0.01,-535.374,1,42.2622,0.043077,4.48775e-06,1607.40622406,-427.522732266,-427.522732266,100,95.7461432455,96.6741122311,0.979735,500.0,1607.40622406,0.2,-427.522732266,0.462887,1.56116,1.0344,-424.144,100
0.00879602,0.0123421,0.01,-557.193,1,49.3375,0.00446496,4.50619e-07,2513.68827788,-426.016926086,-426.016926086,100,99.5558384419,99.4514679291,0.995415,500.0,2513.68827788,0.2,-426.016926086,0.875569,1.22855,1.00552,-425.251,100
0.00613981,0.0145071,0.01,-533.287,1,42.0043,0.024872,2.50893e-06,1882.26458866,-425.824174806,-425.824174806,100,97.5763638001,97.7233780761,0.99566,500.0,1882.26458866,0.2,-425.824174806,0.611316,1.44441,1.0233,-423.33,100
0.00676823,0.0137365,0.01,-527.714,1,39.0601,0.0210922,2.13089e-06,1475.72049555,-423.082212337,-423.082212337,100,97.9340276991,97.9549474932,0.994901,500.0,1475.72049555,0.2,-423.082212337,0.673372,1.36664,1.02088,-420.908,100
0.00532797,0.0137337,0.01,-533.983,1,43.3242,0.0412825,4.40162e-06,2093.99273809,-420.523584524,-420.523584524,100,95.8243539728,97.0434323491,0.96845,500.0,2093.99273809,0.2,-420.523584524,0.515987,1.33004,1.03047,-416.828,100
0.00583159,0.0131083,0.01,-534.983,1,42.4119,0.0163557,1.67772e-06,1855.68568965,-424.613540296,-424.613540296,100,98.366208192,98.65432691,0.987359,500.0,1855.68568965,0.2,-424.613540296,0.575787,1.29426,1.01364,-423.081,100
0.0054841,0.0129071,0.01,-530.433,1,41.7437,0.0239539,2.40896e-06,1958.30109739,-416.692698831,-416.692698831,100,97.6706579687,97.5748225885,0.997178,500.0,1958.30109739,0.2,-416.692698831,0.546862,1.28706,1.02485,-413.697,100
0.00523505,0.013118,0.01,-523.63,1,37.2846,0.0202202,2.02265e-06,1445.26986902,-418.316695665,-418.316695665,100,98.0368736049,98.2424104514,0.999845,500.0,1445.26986902,0.2,-418.316695665,0.523424,1.3116,1.01789,-416.38,100
0.00435308,0.014188,0.01,-523.644,1,44.1994,0.0507354,5.28303e-06,2045.92612438,-419.042317439,-419.042317439,100,95.0297880832,95.6492113047,0.979973,500.0,2045.92612438,0.2,-419.042317439,0.42659,1.39039,1.04549,-414.113,100
0.00651128,0.0170693,0.01,-532.145,1,44.6053,0.0324588,3.25725e-06,1950.3802914,-424.982880675,-424.982880675,100,96.8760450905,97.9497776381,0.998253,500.0,1950.3802914,0.2,-424.982880675,0.64999,1.70395,1.02093,-422.816,100
0.00697945,0.0137814,0.01,-542.827,1,43.0116,0.0179736,1.806e-06,1779.70087149,-426.870873557,-426.870873557,100,98.2434945318,97.8961325895,0.997607,500.0,1779.70087149,0.2,-426.870873557,0.696275,1.37484,1.02149,-424.414,100
0.00476616,0.0162175,0.01,-532.124,1,41.2413,0.034232,3.50928e-06,1735.96134743,-422.423601875,-422.423601875,100,96.6424579443,96.9993885365,0.987658,500.0,1735.96134743,0.2,-422.423601875,0.470733,1.60174,1.03093,-419.006,100
0.00770644,0.0126535,0.01,-517.667,1,37.8334,0.0107758,1.07951e-06,1442.59143647,-415.819338353,-415.819338353,100,98.9425715345,98.9672428955,0.999104,500.0,1442.59143647,0.2,-415.819338353,0.769953,1.26421,1.01044,-414.765,100
0.00609107,0.0132089,0.01,-523.835,1,38.0279,0.0187663,1.76009e-06,1452.48905323,-422.671624797,-422.671624797,100,98.2873663159,98.4161290326,1.03258,500.0,1452.48905323,0.2,-422.671624797,0.628949,1.36392,1.01609,-421.026,100
0.0078879,0.013,0.01,-528.365,1,40.1344,0.0105526,1.07822e-06,1631.36079154,-425.573944396,-425.573944396,100,98.9438566791,98.8207631077,0.989293,500.0,1631.36079154,0.2,-425.573944396,0.780344,1.28608,1.01193,-424.339,100
0.00673037,0.0152587,0.01,-524.1,1,44.3124,0.0186428,1.8637e-06,2034.80387209,-420.566779243,-420.566779243,100,98.1883597631,98.2997070675,1.00015,500.0,2034.80387209,0.2,-420.566779243,0.673141,1.52611,1.0173,-418.749,100
0.00271276,0.014675,0.01,-539.777,1,44.8498,0.0647597,6.93028e-06,2415.42209518,-426.236669299,-426.236669299,100,93.5795091452,94.372815579,0.966667,500.0,2415.42209518,0.2,-426.236669299,0.262234,1.41859,1.05963,-419.531,100
0.0056681,0.0146251,0.01,-526.925,1,40.6228,0.0255735,2.56188e-06,1580.15613834,-420.138140333,-420.138140333,100,97.5264739724,97.9877064011,0.999115,500.0,1580.15613834,0.2,-420.138140333,0.566308,1.46122,1.02054,-417.977,100
0.00662023,0.0130442,0.01,-537.194,1,48.8022,0.0189425,1.80718e-06,2403.68006653,-428.309285594,-428.309285594,100,98.2423397306,97.9070214485,1.02381,500.0,2403.68006653,0.2,-428.309285594,0.677784,1.33548,1.02138,-425.986,100
0.00453067,0.0173615,0.01,-536.487,1,46.0035,0.02802,2.93549e-06,2147.38587533,-423.64269598,-423.64269598,100,97.1759379428,97.7472454357,0.976997,500.0,2147.38587533,0.2,-423.64269598,0.442645,1.69621,1.02305,-421.168,100
0.0070386,0.0128752,0.01,-533.418,1,41.0818,0.00733261,7.39299e-07,1758.33017318,-416.990536985,-416.990536985,100,99.273405643,99.4835956468,0.995908,500.0,1758.33017318,0.2,-416.990536985,0.70098,1.28226,1.00519,-416.37,100
0.00766673,0.0148962,0.01,-539.187,1,42.758,0.0137929,1.37397e-06,1935.89957723,-423.501081174,-423.501081174,100,98.6579971346,99.0687644229,1.00193,500.0,1935.89957723,0.2,-423.501081174,0.768156,1.4925,1.0094,-422.408,100
0.00442231,0.0150829,0.01,-540.609,1,46.2337,0.0328733,3.51839e-06,2288.95226001,-423.840480592,-423.840480592,100,96.6340671774,97.7378838509,0.966606,500.0,2288.95226001,0.2,-423.840480592,0.427463,1.45792,1.02314,-421.21,100
0.00619187,0.013058,0.01,-527.787,1,44.2432,0.0129767,1.29926e-06,1922.21615552,-421.648278889,-421.648278889,100,98.7300827962,98.7635436824,0.999388,500.0,1922.21615552,0.2,-421.648278889,0.618808,1.305,1.01252,-420.317,100
0.00696651,0.0143847,0.01,-533.223,1,39.9441,0.0225902,2.26273e-06,1690.04679613,-420.913244612,-420.913244612,100,97.8089322172,98.2873257088,0.99918,500.0,1690.04679613,0.2,-420.913244612,0.69608,1.43729,1.01743,-418.906,100
0.00525609,0.0139005,0.01,-522.985,1,42.292,0.019803,1.97446e-06,1806.22753089,-417.345721088,-417.345721088,100,98.0827868784,98.5553778105,1.00148,500.0,1806.22753089,0.2,-417.345721088,0.526386,1.3921,1.01466,-415.822,100
0.00796553,0.012613,0.01,-524.737,1,38.1128,0.00505723,4.91082e-07,1499.38598727,-420.118943856,-420.118943856,100,99.5161769841,99.5015910442,1.0148,500.0,1499.38598727,0.2,-420.118943856,0.80834,1.27997,1.00501,-419.59,100
0.00463857,0.0125544,0.01,-535.553,1,41.787,0.0119817,1.15959e-06,1817.70791906,-422.318557678,-422.318557678,100,98.8650466906,98.7642995054,1.0165,500.0,1817.70791906,0.2,-422.318557678,0.47151,1.27616,1.01251,-420.794,100
0.00526528,0.0143192,0.01,-535.62,1,47.9086,0.0341855,3.34433e-06,2740.29935436,-421.46420252,-421.46420252,100,96.7952270045,96.9153506694,1.01104,500.0,2740.29935436,0.2,-421.46420252,0.532339,1.44772,1.03183,-417.55,100
0.00667903,0.0127218,0.01,-529.913,1,39.3649,0.0112555,1.14845e-06,1588.38108878,-417.059326705,-417.059326705,100,98.8758238799,99.0513111894,0.989979,500.0,1588.38108878,0.2,-417.059326705,0.66121,1.25943,1.00958,-415.917,100
0.00736546,0.0224773,0.01,-543.552,1,45.6573,0.0598614,5.60292e-06,1872.76043365,-421.083588284,-421.083588284,100,94.7446163396,96.8056340765,1.03363,500.0,1872.76043365,0.2,-421.083588284,0.761318,2.32333,1.033,-417.17,100
0.0063444,0.0188462,0.01,-524.458,1,38.5878,0.0321205,3.28607e-06,1600.80013831,-417.762354416,-417.762354416,100,96.8492851417,98.0886150267,0.988673,500.0,1600.80013831,0.2,-417.762354416,0.627253,1.86327,1.01949,-415.698,100
0.00670507,0.012394,0.01,-532.504,1,45.1952,0.00952008,9.84898e-07,2133.14820887,-417.093803628,-417.093803628,100,99.0343572939,99.2133171806,0.983161,500.0,2133.14820887,0.2,-417.093803628,0.659217,1.21853,1.00793,-416.179,100
0.00532928,0.0141098,0.01,-523.785,1,45.8392,0.0257816,2.61862e-06,2028.1953832,-414.474425506,-414.474425506,100,97.473067154,98.2691336507,0.992245,500.0,2028.1953832,0.2,-414.474425506,0.528794,1.40004,1.01761,-412.485,100
0.00615569,0.0189062,0.01,-539.856,1,41.4834,0.0267636,2.60423e-06,1759.03351556,-426.021135139,-426.021135139,100,97.4866627401,98.4530217242,1.01376,500.0,1759.03351556,0.2,-426.021135139,0.624036,1.91663,1.01571,-424.277,100
0.00512425,0.0174106,0.01,-532.78,1,41.4795,0.0334089,3.57961e-06,1749.35236232,-423.54328973,-423.54328973,100,96.5774780688,97.5113961381,0.966079,500.0,1749.35236232,0.2,-423.54328973,0.495043,1.68201,1.02552,-420.87,100
0.00661124,0.0170848,0.01,-534.226,1,42.2681,0.0333317,3.11312e-06,1924.74845784,-421.50389548,-421.50389548,100,97.0101355242,97.755025343,1.03474,500.0,1924.74845784,0.2,-421.50389548,0.68409,1.76783,1.02297,-418.912,100
0.00727487,0.0160808,0.01,-538.17,1,43.557,0.0315631,3.06707e-06,1950.15345657,-422.246451754,-422.246451754,100,97.053082794,97.7557202413,1.01444,500.0,1950.15345657,0.2,-422.246451754,0.737994,1.63131,1.02296,-419.546,100
0.00485542,0.0167714,0.01,-519.338,1,37.895,0.0444405,4.38986e-06,1483.98811336,-412.330034523,-412.330034523,100,95.8350271342,97.2852223116,1.00615,500.0,1483.98811336,0.2,-412.330034523,0.48853,1.68747,1.02791,-409.37,100
0.00484029,0.0146386,0.01,-521.874,1,43.8821,0.0422166,4.44958e-06,1950.14028753,-414.558640007,-414.558640007,100,95.7807649391,96.8518167232,0.974051,500.0,1950.14028753,0.2,-414.558640007,0.471469,1.42587,1.03251,-411.224,100
0.00753659,0.0157312,0.01,-535.562,1,45.1692,0.022334,2.24305e-06,2025.01019106,-418.361956003,-418.361956003,100,97.8276404193,98.1922602763,0.997847,500.0,2025.01019106,0.2,-418.361956003,0.752036,1.56973,1.01841,-416.244,100
0.00729898,0.015191,0.01,-528.625,1,42.214,0.0132423,1.3336e-06,1752.9169215,-420.027496206,-420.027496206,100,98.6969651669,98.6765154093,0.996479,500.0,1752.9169215,0.2,-420.027496206,0.727328,1.51375,1.01341,-418.643,100
0.00634487,0.0158194,0.01,-516.561,1,45.8128,0.0278564,2.8039e-06,2076.87530787,-413.508320337,-413.508320337,100,97.2990978275,97.7928376019,0.996737,500.0,2076.87530787,0.2,-413.508320337,0.632416,1.57678,1.02257,-411.204,100
3.94886e-17,0.192461,0.01,-503.71,1,82.8656,8.46671,0.000746263,1916.23359855,-417.091515613,-417.091515613,100,11.9217822677,99.9998569491,1.06515,500.0,1916.23359855,0.2,-417.091515613,4.20613e-15,20.5,1.0,-397.938,100
0.00697192,0.0160678,0.01,-531.34,1,39.6263,0.0219856,2.17599e-06,1726.44965977,-418.864027253,-418.864027253,100,97.8912009115,98.1102169917,1.00517,500.0,1726.44965977,0.2,-418.864027253,0.700799,1.61509,1.01926,-416.584,100
0.00397501,0.0166665,0.01,-520.104,1,37.4677,0.0369792,3.85593e-06,1293.30090102,-419.300765748,-419.300765748,100,96.323002228,97.1242289557,0.979296,500.0,1293.30090102,0.2,-419.300765748,0.389271,1.63214,1.02961,-416.453,100
0.00463835,0.0121581,0.01,-512.247,1,36.2861,0.0243343,2.49394e-06,1383.05106277,-410.283583916,-410.283583916,100,97.5904826168,98.2775955741,0.987795,500.0,1383.05106277,0.2,-410.283583916,0.458174,1.20098,1.01753,-408.397,100
0.00603327,0.014064,0.01,-533.811,1,46.4866,0.0255498,2.60364e-06,2042.57648939,-422.482197167,-422.482197167,100,97.4871592134,97.9998749973,0.990611,500.0,2042.57648939,0.2,-422.482197167,0.597663,1.3932,1.02041,-420.298,100
0.0085482,0.0121208,0.01,-523.323,1,40.0536,0.00375296,3.7485e-07,1630.8666842,-418.25937418,-418.25937418,100,99.6302659861,99.5419007446,1.0006,500.0,1630.8666842,0.2,-418.25937418,0.855328,1.2128,1.0046,-417.78,100
0.00711501,0.0187409,0.01,-531.714,1,49.1531,0.0292186,2.90914e-06,2371.89650955,-420.171222292,-420.171222292,100,97.2005824045,97.2907961668,1.00218,500.0,2371.89650955,0.2,-420.171222292,0.713055,1.87818,1.02785,-417.019,100
0.00690448,0.0169545,0.01,-521.939,1,35.47,0.0205125,1.99087e-06,1287.10692684,-417.651845621,-417.651845621,100,98.067145241,98.8030945694,1.01505,500.0,1287.10692684,0.2,-417.651845621,0.70084,1.72097,1.01211,-416.407,100
0.00795154,0.0130027,0.01,-533.503,1,42.6048,0.00825299,8.34501e-07,1881.34573114,-423.339736054,-423.339736054,100,99.1806112778,99.0904725652,0.994471,500.0,1881.34573114,0.2,-423.339736054,0.790758,1.29308,1.00918,-422.248,100
0.0062676,0.0165613,0.01,-539.878,1,46.013,0.0234643,2.39249e-06,2143.13109966,-424.904612587,-424.904612587,100,97.6862116682,98.1424598114,0.990328,500.0,2143.13109966,0.2,-424.904612587,0.620698,1.64011,1.01893,-422.731,100
0.00735702,0.0128134,0.01,-529.319,1,39.8703,0.0105991,1.07118e-06,1688.70257181,-422.868451971,-422.868451971,100,98.9506856369,98.7093058078,0.994726,500.0,1688.70257181,0.2,-422.868451971,0.731821,1.27458,1.01308,-421.458,100
0.00642382,0.0200298,0.01,-523.588,1,41.3497,0.0508753,5.27943e-06,1680.40504749,-419.670151909,-419.670151909,100,95.0329637514,96.7534020116,0.981658,500.0,1680.40504749,0.2,-419.670151909,0.630599,1.96624,1.03356,-416.254,100
0.0080143,0.0147298,0.01,-529.828,1,43.2393,0.0162856,1.59144e-06,1958.28959082,-417.591509241,-417.591509241,100,98.4489101784,98.5716721458,1.01159,500.0,1958.28959082,0.2,-417.591509241,0.810722,1.49006,1.01449,-416.002,100
0.00422752,0.0235699,0.01,-534.479,1,48.9187,0.0778276,8.11916e-06,2019.13559652,-428.246377482,-428.246377482,100,92.5600143865,95.5091957372,0.979064,500.0,2019.13559652,0.2,-428.246377482,0.413902,2.30764,1.04702,-423.627,100
0.00719759,0.017012,0.01,-529.475,1,43.5768,0.0123573,1.22022e-06,1942.46836173,-419.874957543,-419.874957543,100,98.8064472598,99.2205693887,1.00634,500.0,1942.46836173,0.2,-419.874957543,0.724319,1.71198,1.00786,-419.032,100
0.00422794,0.0170543,0.01,-521.634,1,42.3839,0.0375009,3.82343e-06,1740.48717318,-417.130339938,-417.130339938,100,96.3528705194,96.8125497271,0.990364,500.0,1740.48717318,0.2,-417.130339938,0.41872,1.689,1.03292,-413.774,100
0.0061164,0.0133376,0.01,-522.366,1,41.8622,0.013916,1.40023e-06,1781.61058619,-418.025734338,-418.025734338,100,98.6327338463,98.9480980058,0.996914,500.0,1781.61058619,0.2,-418.025734338,0.609752,1.32964,1.01063,-416.883,100
0.0036379,0.013687,0.01,-535.826,1,38.3723,0.0418874,4.14452e-06,2070.11132099,-417.155442279,-417.155442279,100,96.0586641579,96.7168351767,1.00532,500.0,2070.11132099,0.2,-417.155442279,0.365726,1.37599,1.03395,-412.969,100
3.12813e-24,0.338252,0.01,-523.477,1,66.5589,15.96,0.00140055,1640.60981257,-419.110207495,-419.110207495,100,6.7270189692,99.9998807909,1.0675,500.0,1640.60981257,0.2,-419.110207495,3.33927e-22,36.1083,1.0,-411.594,100
0.00469331,0.0156362,0.01,-531.648,1,41.1532,0.0257499,2.56818e-06,1777.83326694,-427.081331416,-427.081331416,100,97.5205496536,97.921867562,1.00133,500.0,1777.83326694,0.2,-427.081331416,0.469953,1.56569,1.02122,-424.708,100
