AvgVanillaIw,MinNormIw,VarJ,AvgEpLen,VanillaAvgRet,VarVanillaIw,ESSClassic,Delta,Bound,VarRet,AvgRet,MaxVanillaIw,J,EpsThisIter,ESSRenyi,AvgDiscRet,MaxNormIw,BatchSize,AvgNormIw,VarNormIw,eRenyi2,VarDiscRet,IterType,MinVanillaIw
1.0009,0.00966382,13.5067,500.0,4658.43429273,4.82687e-05,99.9952170235,0.1,3256.21,186.226540686,4658.43429273,1.01149,4658.48,100,99.9964834496,4658.43429273,0.0101058,100,0.01,4.81821e-09,1.00004,186.226540686,1,0.96725
0.999429,0.00610388,114.532,497.58,4630.99285998,0.00532216,99.4752802293,0.1,3232.98,27440.4432901,4630.99285998,1.1092,4638.14,100,99.5779166244,4630.99285998,0.0110984,100,0.01,5.32825e-07,1.00424,27440.4432901,1,0.610039
0.999126,0.00949778,20.121,500.0,4654.48751982,0.000106491,99.9894554216,0.1,3252.31,419.802516855,4654.48751982,1.02163,4654.58,100,99.9935154352,4654.48751982,0.0102253,100,0.01,1.06678e-08,1.00006,419.802516855,1,0.948947
0.998995,0.00950999,15.6057,500.0,4656.23261239,8.93191e-05,99.9911301307,0.1,3254.26,252.660933058,4656.23261239,1.01386,4656.31,100,99.994766986,4656.23261239,0.0101488,100,0.01,8.94989e-09,1.00005,252.660933058,1,0.950043
1.00042,0.00843667,106.339,498.71,4642.13389762,0.00150806,99.8510397398,0.1,3240.68,15916.8293614,4642.13389762,1.07647,4644.17,100,99.8626095799,4642.13389762,0.0107602,100,0.01,1.50681e-07,1.00138,15916.8293614,1,0.844019
1.00013,0.00975934,18.5392,500.0,4653.36690064,3.41968e-05,99.996632154,0.1,3251.4,351.029986057,4653.36690064,1.01051,4653.42,100,99.9968768142,4653.36690064,0.0101038,100,0.01,3.41877e-09,1.00003,351.029986057,1,0.976063
0.99911,0.00975342,14.5252,500.0,4655.31257444,7.60119e-05,99.9924482313,0.1,3253.4,215.870346571,4655.31257444,1.02187,4655.37,100,99.99567289,4655.31257444,0.0102278,100,0.01,7.61474e-09,1.00004,215.870346571,1,0.974473
1.00077,0.00967004,15.4625,500.0,4654.90989092,8.42217e-05,99.9916413394,0.1,3253.03,248.13509339,4654.90989092,1.02219,4654.99,100,99.9940994883,4654.90989092,0.0102141,100,0.01,8.4092e-09,1.00006,248.13509339,1,0.967749
0.999352,0.00921179,21.3048,500.0,4655.6460814,0.000152592,99.9849200576,0.1,3253.49,505.922557271,4655.6460814,1.015,4655.82,100,99.9882473455,4655.6460814,0.0101566,100,0.01,1.5279e-08,1.00012,505.922557271,1,0.920581
0.999647,0.00961512,18.9176,500.0,4656.13676907,0.000157648,99.9844209054,0.1,3254.2,374.183239763,4656.13676907,1.02531,4656.25,100,99.9911077778,4656.13676907,0.0102567,100,0.01,1.5776e-08,1.00009,374.183239763,1,0.961172
0.997163,0.00898308,21.2874,500.0,4651.59362823,0.000327282,99.9674333956,0.1,3249.58,507.449250038,4651.59362823,1.02134,4651.84,100,99.982741474,4651.59362823,0.0102425,100,0.01,3.29147e-08,1.00017,507.449250038,1,0.895759
0.999869,0.00980064,15.7703,500.0,4656.37264421,3.6776e-05,99.9963680311,0.1,3252.84,255.221910207,4656.37264421,1.01711,4656.42,100,99.9969244949,4656.37264421,0.0101724,100,0.01,3.67857e-09,1.00003,255.221910207,1,0.979936
1.00005,0.00970001,16.8239,500.0,4655.52558194,5.59903e-05,99.9944501069,0.1,3253.64,288.299257488,4655.52558194,1.01333,4655.57,100,99.9965668903,4655.52558194,0.0101328,100,0.01,5.59851e-09,1.00003,288.299257488,1,0.970046
1.00013,0.00981462,13.1659,500.0,4658.36526047,2.50931e-05,99.9974864867,0.1,3255.78,176.296538929,4658.36526047,1.01175,4658.4,100,99.9982714952,4658.36526047,0.0101162,100,0.01,2.50865e-09,1.00002,176.296538929,1,0.981589
0.997844,0.00911995,22.0446,500.0,4653.06490034,0.000400407,99.9602036041,0.1,3250.57,514.236437948,4653.06490034,1.03079,4653.33,100,99.9809182346,4653.06490034,0.0103301,100,0.01,4.02139e-08,1.00019,514.236437948,1,0.910028
0.995119,0.00885162,40.1538,499.59,4651.1145516,0.000615993,99.938498336,0.1,3249.1,1872.20048183,4651.1145516,1.02543,4651.58,100,99.9689317935,4651.1145516,0.0103046,100,0.01,6.22051e-08,1.00031,1872.20048183,1,0.880841
0.99857,0.00981122,20.0002,500.0,4653.26517336,5.711e-05,99.9943005627,0.1,3250.89,408.79322385,4653.26517336,1.0108,4653.34,100,99.9947431467,4653.26517336,0.0101225,100,0.01,5.72737e-09,1.00005,408.79322385,1,0.979719
0.999813,0.00921425,20.1267,500.0,4655.56077769,0.000211211,99.9790833832,0.1,3253.81,454.298028523,4655.56077769,1.02558,4655.77,100,99.9855658388,4655.56077769,0.0102577,100,0.01,2.1129e-08,1.00014,454.298028523,1,0.921253
0.996851,0.00862668,24.9636,499.99,4654.10307313,0.000593548,99.9408952923,0.1,3252.09,750.279872905,4654.10307313,1.02796,4654.47,100,99.9737689179,4654.10307313,0.010312,100,0.01,5.97305e-08,1.00026,750.279872905,1,0.859951
1.00215,0.00832444,86.1023,498.95,4646.55731941,0.00126304,99.875654203,0.1,3243.96,10668.7721987,4646.55731941,1.04956,4648.39,100,99.8783163556,4646.55731941,0.0104731,100,0.01,1.25763e-07,1.00122,10668.7721987,1,0.834232
0.999826,0.00984427,15.4316,500.0,4655.33533685,2.66494e-05,99.9973369298,0.1,3251.68,242.408087919,4655.33533685,1.01475,4655.37,100,99.9982118926,4655.33533685,0.0101493,100,0.01,2.66587e-09,1.00002,242.408087919,1,0.984255
1.00104,0.00973922,16.5966,500.0,4654.86320033,7.98263e-05,99.9921046569,0.1,3252.55,282.848680187,4654.86320033,1.02565,4654.94,100,99.9942902011,4654.86320033,0.0102458,100,0.01,7.96599e-09,1.00006,282.848680187,1,0.974939
0.999923,0.00892739,18.9685,500.0,4655.62714044,0.00028577,99.9717102289,0.1,3251.76,384.399354511,4655.62714044,1.04342,4655.8,100,99.9889862748,4655.62714044,0.010435,100,0.01,2.85814e-08,1.00011,384.399354511,1,0.892671
0.999501,0.00974649,14.1216,500.0,4656.3639992,6.89309e-05,99.9931877168,0.1,3254.54,204.847768154,4656.3639992,1.01357,4656.43,100,99.995339134,4656.3639992,0.0101408,100,0.01,6.89997e-09,1.00005,204.847768154,1,0.974164
0.999907,0.00942919,23.3841,500.0,4652.230773,0.000219169,99.9782882697,0.1,3249.75,581.584344915,4652.230773,1.0584,4652.44,100,99.9849580506,4652.230773,0.010585,100,0.01,2.1921e-08,1.00015,581.584344915,1,0.942831
1.00013,0.00968133,18.6197,499.94,4653.38655629,9.66355e-05,99.9904461364,0.1,3250.97,354.740019448,4653.38655629,1.02295,4653.48,100,99.9944213165,4653.38655629,0.0102282,100,0.01,9.66098e-09,1.00006,354.740019448,1,0.968261
0.998031,0.00949004,19.9195,500.0,4651.5133408,0.000190005,99.9810979699,0.1,3249.44,411.524604798,4651.5133408,1.029,4651.67,100,99.9897252151,4651.5133408,0.0103103,100,0.01,1.90756e-08,1.0001,411.524604798,1,0.947135
0.999681,0.0094497,16.2177,500.0,4654.09560337,0.000138897,99.9862793857,0.1,3251.73,272.700384446,4654.09560337,1.0228,4654.22,100,99.9916798839,4654.09560337,0.0102313,100,0.01,1.38986e-08,1.00008,272.700384446,1,0.944668
1.00018,0.00982619,12.8977,500.0,4656.50530808,4.35676e-05,99.9956636001,0.1,3254.16,169.532007095,4656.50530808,1.02364,4656.54,100,99.9966980117,4656.50530808,0.0102346,100,0.01,4.35521e-09,1.00003,169.532007095,1,0.982793
1.00034,0.00908985,16.6981,500.0,4655.72999921,0.000141448,99.9859910886,0.1,3252.62,293.046086847,4655.72999921,1.01588,4655.84,100,99.9930386621,4655.72999921,0.0101553,100,0.01,1.41351e-08,1.00007,293.046086847,1,0.909297
1.00016,0.00982768,12.8348,500.0,4658.19125516,3.16619e-05,99.9967924224,0.1,3255.94,166.76853204,4658.19125516,1.0175,4658.23,100,99.9977827564,4658.19125516,0.0101734,100,0.01,3.1652e-09,1.00002,166.76853204,1,0.982923
1.0007,0.00985898,12.8918,500.0,4657.70451291,2.36029e-05,99.9976899437,0.1,3255.15,168.316136753,4657.70451291,1.01101,4657.74,100,99.9975443489,4657.70451291,0.0101031,100,0.01,2.357e-09,1.00002,168.316136753,1,0.986585
0.998759,0.00959816,17.4252,500.0,4655.83592555,7.92345e-05,99.9921553346,0.1,3253.86,313.553435712,4655.83592555,1.01276,4655.9,100,99.9953033746,4655.83592555,0.0101402,100,0.01,7.94317e-09,1.00005,313.553435712,1,0.958624
0.999279,0.00973416,14.6159,500.0,4656.24981916,5.56791e-05,99.9944687467,0.1,3254.04,219.482529441,4656.24981916,1.01561,4656.31,100,99.995112658,4656.24981916,0.0101634,100,0.01,5.57595e-09,1.00005,219.482529441,1,0.972715
0.998995,0.00974872,12.9452,500.0,4659.03340034,3.50929e-05,99.9965061329,0.1,3256.54,171.538814557,4659.03340034,1.01019,4659.07,100,99.9979734831,4659.03340034,0.010112,100,0.01,3.51635e-09,1.00002,171.538814557,1,0.973892
1.00017,0.00966737,36.7136,499.68,4652.5013618,0.000117216,99.9883872741,0.1,3250.59,1439.39717857,4652.5013618,1.02899,4652.64,100,99.9901900379,4652.5013618,0.0102881,100,0.01,1.17176e-08,1.0001,1439.39717857,1,0.966905
0.997443,0.00893406,20.3554,500.0,4653.55203065,0.000342606,99.965932622,0.1,3251.17,448.02515614,4653.55203065,1.02263,4653.81,100,99.9821575535,4653.55203065,0.0102526,100,0.01,3.44365e-08,1.00018,448.02515614,1,0.891122
1.00025,0.0098207,16.0462,500.0,4655.12607737,2.82481e-05,99.9971855071,0.1,3252.74,263.332306599,4655.12607737,1.01341,4655.16,100,99.9975920303,4655.12607737,0.0101316,100,0.01,2.82342e-09,1.00002,263.332306599,1,0.982312
1.00043,0.00983328,16.2064,500.0,4655.99063758,3.45549e-05,99.996568344,0.1,3253.67,266.923907981,4655.99063758,1.01668,4656.03,100,99.9977827564,4655.99063758,0.0101624,100,0.01,3.45251e-09,1.00002,266.923907981,1,0.983753
0.999317,0.00947587,19.7507,499.9,4655.54428317,0.000122868,99.9878162768,0.1,3253.44,410.166608109,4655.54428317,1.0152,4655.67,100,99.9900589336,4655.54428317,0.0101589,100,0.01,1.23036e-08,1.0001,410.166608109,1,0.946939
0.997358,0.00927929,23.0642,499.85,4654.54215109,0.000201751,99.9799189802,0.1,3252.08,591.693630028,4654.54215109,1.02099,4654.72,100,99.986185552,4654.54215109,0.0102369,100,0.01,2.02821e-08,1.00014,591.693630028,1,0.925477
0.999864,0.00980551,14.3859,500.0,4658.81034995,4.23685e-05,99.9958033952,0.1,3256.83,212.149580098,4658.81034995,1.01331,4658.86,100,99.9967337722,4658.81034995,0.0101345,100,0.01,4.238e-09,1.00003,212.149580098,1,0.980418
1.00008,0.00981993,12.4043,500.0,4658.26297193,3.32073e-05,99.9966815656,0.1,3255.88,156.972361424,4658.26297193,1.01416,4658.3,100,99.9972940224,4658.26297193,0.0101407,100,0.01,3.32019e-09,1.00003,156.972361424,1,0.982073
0.995549,0.00794761,73.0176,499.09,4645.64259633,0.00233013,99.7677871478,0.1,3244.85,8060.27341834,4645.64259633,1.06883,4647.58,100,99.8719902469,4645.64259633,0.0107361,100,0.01,2.35102e-07,1.00128,8060.27341834,1,0.791224
1.00089,0.00945955,16.6792,500.0,4656.07705991,8.66827e-05,99.9914327153,0.1,3253.15,291.119336998,4656.07705991,1.02155,4656.17,100,99.9936823068,4656.07705991,0.0102064,100,0.01,8.65291e-09,1.00006,291.119336998,1,0.946795
0.999086,0.00979031,14.9365,500.0,4654.70883359,4.02595e-05,99.9960024786,0.1,3252.33,227.181838648,4654.70883359,1.01345,4654.76,100,99.9966264909,4654.70883359,0.0101438,100,0.01,4.03332e-09,1.00003,227.181838648,1,0.978136
1.00045,0.00961623,14.6652,500.0,4656.32426179,7.0532e-05,99.9930111553,0.1,3254.38,219.968459964,4656.32426179,1.02639,4656.39,100,99.9945762715,4656.32426179,0.0102593,100,0.01,7.04689e-09,1.00005,219.968459964,1,0.962053
1.00037,0.00980014,16.9277,500.0,4653.46886783,3.56815e-05,99.9964575577,0.1,3250.29,291.163277833,4653.46886783,1.01483,4653.51,100,99.9975085879,4653.46886783,0.0101446,100,0.01,3.56549e-09,1.00002,291.163277833,1,0.980378
0.999907,0.00979642,17.3709,500.0,4654.72150342,7.01272e-05,99.993060783,0.1,3252.45,310.192687376,4654.72150342,1.02757,4654.79,100,99.9951364975,4654.72150342,0.0102766,100,0.01,7.01403e-09,1.00005,310.192687376,1,0.979551
1.00084,0.00984179,17.9732,500.0,4655.03693561,3.97107e-05,99.9960399719,0.1,3252.59,330.855653858,4655.03693561,1.03147,4655.09,100,99.9973536238,4655.03693561,0.010306,100,0.01,3.96441e-09,1.00003,330.855653858,1,0.985005
0.999513,0.00949473,18.1767,500.0,4654.98548975,0.000144268,99.9857428709,0.1,3252.47,343.142516137,4654.98548975,1.01942,4655.11,100,99.9903926544,4654.98548975,0.0101992,100,0.01,1.44408e-08,1.0001,343.142516137,1,0.949011
0.996881,0.00774768,99.7864,498.68,4642.50586742,0.00231991,99.769439263,0.1,3241.61,16463.2865037,4642.50586742,1.08287,4645.5,100,99.8049138579,4642.50586742,0.0108626,100,0.01,2.33444e-07,1.00195,16463.2865037,1,0.772352
0.999218,0.00982457,14.9833,500.0,4656.22835861,3.51509e-05,99.9964916403,0.1,3253.57,229.053940995,4656.22835861,1.01071,4656.27,100,99.9973178629,4656.22835861,0.010115,100,0.01,3.5206e-09,1.00003,229.053940995,1,0.981688
0.999939,0.00972163,16.5681,500.0,4654.41066779,7.04923e-05,99.9929999734,0.1,3250.83,281.764340068,4654.41066779,1.01986,4654.48,100,99.9950888185,4654.41066779,0.0101992,100,0.01,7.05009e-09,1.00005,281.764340068,1,0.972104
0.999915,0.00987821,14.9777,500.0,4655.29859391,2.72124e-05,99.9973028356,0.1,3253.31,228.130877711,4655.29859391,1.01547,4655.33,100,99.9974847473,4655.29859391,0.0101556,100,0.01,2.7217e-09,1.00003,228.130877711,1,0.987738
0.999974,0.00982114,15.6655,500.0,4654.77694685,4.74766e-05,99.9952660045,0.1,3252.43,250.91184519,4654.77694685,1.0146,4654.83,100,99.996388089,4654.77694685,0.0101463,100,0.01,4.7479e-09,1.00004,250.91184519,1,0.982089
1.0003,0.0080956,61.3022,499.22,4648.31480289,0.00137339,99.8643419523,0.1,3246.84,5634.04620918,4648.31480289,1.04937,4649.77,100,99.9058180798,4648.31480289,0.0104905,100,0.01,1.37255e-07,1.00094,5634.04620918,1,0.809806
1.00044,0.00968704,15.6044,500.0,4657.12969275,3.31566e-05,99.9967323086,0.1,3254.95,251.778574505,4657.12969275,1.01231,4657.18,100,99.9972105804,4657.12969275,0.0101187,100,0.01,3.31277e-09,1.00003,251.778574505,1,0.969126
1.0004,0.00932707,17.3837,500.0,4657.05231596,0.000172011,99.9829915554,0.1,3253.73,315.48494478,4657.05231596,1.02337,4657.18,100,99.9892008047,4657.05231596,0.0102297,100,0.01,1.71874e-08,1.00011,315.48494478,1,0.933077
1.00004,0.00957989,19.857,500.0,4653.5708384,7.43714e-05,99.9926421296,0.1,3251.07,410.77980244,4653.5708384,1.01948,4653.65,100,99.994969621,4653.5708384,0.0101945,100,0.01,7.43658e-09,1.00005,410.77980244,1,0.958025
1.00062,0.00958975,24.04,499.87,4655.47885695,6.91335e-05,99.9931572168,0.1,3253.0,615.035073408,4655.47885695,1.01739,4655.56,100,99.9940637298,4655.47885695,0.0101675,100,0.01,6.90478e-09,1.00006,615.035073408,1,0.95957
1.00044,0.00969225,15.2313,500.0,4656.8607914,5.58809e-05,99.9944598899,0.1,3254.52,238.522898111,4656.8607914,1.01253,4656.91,100,99.9958755287,4656.8607914,0.0101209,100,0.01,5.58322e-09,1.00004,238.522898111,1,0.969647
1.00094,0.00978749,17.0308,500.0,4654.91424023,3.83548e-05,99.9961966108,0.1,3252.7,297.290345039,4654.91424023,1.01537,4654.97,100,99.9967099319,4654.91424023,0.0101442,100,0.01,3.82829e-09,1.00003,297.290345039,1,0.979667
1.00038,0.00986184,14.7353,500.0,4656.84992553,2.58652e-05,99.997429914,0.1,3252.96,220.069729765,4656.84992553,1.01812,4656.88,100,99.9978781197,4656.84992553,0.0101774,100,0.01,2.58457e-09,1.00002,220.069729765,1,0.986557
1.00063,0.00965577,15.7734,500.0,4655.34679979,0.000134114,99.9867650637,0.1,3251.93,256.472482178,4655.34679979,1.03418,4655.45,100,99.9911196966,4655.34679979,0.0103352,100,0.01,1.33945e-08,1.00009,256.472482178,1,0.966188
0.999551,0.00778441,37.8899,499.58,4650.44999308,0.000944413,99.9065100668,0.1,3248.32,2224.7503701,4650.44999308,1.04527,4651.44,100,99.9350969305,4650.44999308,0.0104574,100,0.01,9.45263e-08,1.00065,2224.7503701,1,0.778091
1.00008,0.00972034,14.3083,500.0,4657.79263601,4.13855e-05,99.9958882292,0.1,3255.63,209.71341821,4657.79263601,1.01205,4657.84,100,99.9970317768,4657.79263601,0.0101197,100,0.01,4.13786e-09,1.00003,209.71341821,1,0.972116
1.00035,0.00983402,15.8534,500.0,4656.53364401,2.82471e-05,99.9971896141,0.1,3253.72,255.866465278,4656.53364401,1.01234,4656.57,100,99.9980330854,4656.53364401,0.0101199,100,0.01,2.82274e-09,1.00002,255.866465278,1,0.983747
0.999951,0.00960928,17.3697,500.0,4654.94801793,0.000126003,99.9875074222,0.1,3252.89,314.926590384,4654.94801793,1.02492,4655.06,100,99.9912746414,4654.94801793,0.0102497,100,0.01,1.26016e-08,1.00009,314.926590384,1,0.960881
0.999749,0.00984675,13.5357,500.0,4658.13369159,3.26938e-05,99.9967453265,0.1,3255.43,185.729913329,4658.13369159,1.02168,4658.17,100,99.9977469952,4658.13369159,0.0102194,100,0.01,3.27103e-09,1.00002,185.729913329,1,0.984428
0.999993,0.00979045,13.6172,500.0,4656.10362347,2.91707e-05,99.9971123151,0.1,3253.96,188.347293093,4656.10362347,1.01362,4656.14,100,99.9976158711,4656.10362347,0.0101363,100,0.01,2.91712e-09,1.00002,188.347293093,1,0.979037
1.00029,0.00981072,15.2342,500.0,4656.23736811,3.33643e-05,99.9966784421,0.1,3253.93,235.699554101,4656.23736811,1.01807,4656.27,100,99.9973178629,4656.23736811,0.0101778,100,0.01,3.3345e-09,1.00003,235.699554101,1,0.981356
0.998581,0.00972961,16.2258,500.0,4656.28931568,9.22677e-05,99.9908476256,0.1,3254.46,269.590625787,4656.28931568,1.02263,4656.35,100,99.9947431467,4656.28931568,0.0102408,100,0.01,9.25301e-09,1.00005,269.590625787,1,0.971581
0.999505,0.00968922,15.2963,500.0,4654.92354873,9.29935e-05,99.9907950255,0.1,3252.84,238.554052526,4654.92354873,1.01924,4654.99,100,99.995064979,4654.92354873,0.0101974,100,0.01,9.30857e-09,1.00005,238.554052526,1,0.968442
0.997701,0.00921379,38.5527,499.64,4652.29629852,0.000333363,99.9668624187,0.1,3250.3,1732.00031299,4652.29629852,1.03221,4652.63,100,99.9765212838,4652.29629852,0.0103458,100,0.01,3.34901e-08,1.00023,1732.00031299,1,0.919261
1.001,0.0097291,19.2711,500.0,4655.02287428,7.30724e-05,99.9927711679,0.1,3251.2,381.639930501,4655.02287428,1.01713,4655.11,100,99.9942067642,4655.02287428,0.0101611,100,0.01,7.29259e-09,1.00006,381.639930501,1,0.973886
1.00023,0.00982639,15.3248,500.0,4657.78180717,4.71768e-05,99.9953091468,0.1,3254.98,239.518614323,4657.78180717,1.01389,4657.83,100,99.9967933729,4657.78180717,0.0101366,100,0.01,4.71554e-09,1.00003,239.518614323,1,0.982861
1.00012,0.00978604,17.0561,500.0,4655.94254676,3.15858e-05,99.9969067337,0.1,3253.44,299.247892658,4655.94254676,1.01131,4655.99,100,99.9969721757,4655.94254676,0.0101119,100,0.01,3.15779e-09,1.00003,299.247892658,1,0.978725
0.999522,0.00975904,13.3618,500.0,4656.04557985,3.06887e-05,99.9969812012,0.1,3252.13,181.849387981,4656.04557985,1.01589,4656.08,100,99.9982476542,4656.04557985,0.0101638,100,0.01,3.0718e-09,1.00002,181.849387981,1,0.975438
1.00082,0.00981932,12.7739,500.0,4658.47846775,4.86732e-05,99.9951861458,0.1,3256.05,165.509149357,4658.47846775,1.02389,4658.52,100,99.9968052931,4658.47846775,0.0102305,100,0.01,4.85937e-09,1.00003,165.509149357,1,0.982735
0.999038,0.00969556,18.4963,500.0,4655.49106335,8.80336e-05,99.9912794075,0.1,3253.34,352.967372323,4655.49106335,1.0261,4655.58,100,99.9950530592,4655.49106335,0.0102709,100,0.01,8.82033e-09,1.00005,352.967372323,1,0.968623
0.999762,0.00970906,16.2923,500.0,4652.74543926,7.55379e-05,99.9925294618,0.1,3251.23,271.152983259,4652.74543926,1.01558,4652.81,100,99.9954344927,4652.74543926,0.0101582,100,0.01,7.55739e-09,1.00005,271.152983259,1,0.970675
0.999892,0.00983987,15.8564,500.0,4657.93183809,2.60764e-05,99.9974134068,0.1,3255.44,256.431148276,4657.93183809,1.00839,4657.97,100,99.9976397118,4657.93183809,0.010085,100,0.01,2.6082e-09,1.00002,256.431148276,1,0.983881
0.999555,0.00980846,13.255,500.0,4658.72395738,2.7971e-05,99.997214089,0.1,3256.26,178.428611773,4658.72395738,1.01256,4658.76,100,99.9976516321,4658.72395738,0.0101301,100,0.01,2.79959e-09,1.00002,178.428611773,1,0.98041
1.00017,0.00988786,12.3497,500.0,4658.49329096,2.26494e-05,99.9977535692,0.1,3255.83,154.501192123,4658.49329096,1.01872,4658.51,100,99.9982238131,4658.49329096,0.0101854,100,0.01,2.26416e-09,1.00002,154.501192123,1,0.988957
0.999203,0.00921074,12.7849,500.0,4657.52666444,9.90406e-05,99.9901929514,0.1,3255.06,167.58890962,4657.52666444,1.014,4657.58,100,99.9961139282,4657.52666444,0.0101481,100,0.01,9.91987e-09,1.00004,167.58890962,1,0.92034
0.999786,0.00980532,14.6317,500.0,4656.44702319,4.54292e-05,99.9954940308,0.1,3254.1,217.308128254,4656.44702319,1.01518,4656.49,100,99.9965549702,4656.44702319,0.010154,100,0.01,4.54486e-09,1.00003,217.308128254,1,0.980322
0.999299,0.0097544,18.0536,500.0,4654.00147891,4.31047e-05,99.9957361289,0.1,3251.9,332.569561441,4654.00147891,1.01648,4654.05,100,99.9972940224,4654.00147891,0.0101719,100,0.01,4.31652e-09,1.00003,332.569561441,1,0.974756
1.00046,0.0098886,12.2484,500.0,4658.1431053,1.39154e-05,99.9986349817,0.1,3256.25,151.990169591,4658.1431053,1.01093,4658.16,100,99.998402621,4658.1431053,0.0101046,100,0.01,1.39026e-09,1.00002,151.990169591,1,0.989316
1.00065,0.00987176,13.3809,500.0,4657.8784853,2.35072e-05,99.9976822221,0.1,3255.41,181.465924687,4657.8784853,1.01109,4657.9,100,99.9984979855,4657.8784853,0.0101043,100,0.01,2.34764e-09,1.00002,181.465924687,1,0.987822
0.99962,0.00973669,16.6604,500.0,4653.62874126,6.72796e-05,99.9933411557,0.1,3251.24,283.990146911,4653.62874126,1.02031,4653.69,100,99.9946716287,4653.62874126,0.010207,100,0.01,6.73307e-09,1.00005,283.990146911,1,0.973299
1.00103,0.00982012,15.3175,500.0,4656.33461953,7.64654e-05,99.9924360346,0.1,3254.04,238.544786837,4656.33461953,1.02788,4656.4,100,99.995112658,4656.33461953,0.0102683,100,0.01,7.63085e-09,1.00005,238.544786837,1,0.983022
0.999717,0.00962689,17.6659,500.0,4657.28220216,7.63559e-05,99.9924337418,0.1,3255.13,320.498082986,4657.28220216,1.01268,4657.34,100,99.994695468,4657.28220216,0.0101296,100,0.01,7.63991e-09,1.00005,320.498082986,1,0.962416
0.999343,0.00986282,14.2662,500.0,4655.87549092,2.12596e-05,99.9978471303,0.1,3253.55,207.282338651,4655.87549092,1.00671,4655.91,100,99.9986648738,4655.87549092,0.0100737,100,0.01,2.12876e-09,1.00001,207.282338651,1,0.985633
0.997998,0.00918069,18.6355,500.0,4656.04992403,0.0002954,99.9706202484,0.1,3254.11,370.647001517,4656.04992403,1.015,4656.25,100,99.9848031254,4656.04992403,0.0101704,100,0.01,2.96586e-08,1.00015,370.647001517,1,0.916231
1.00092,0.00952296,17.488,500.0,4655.80952087,8.57783e-05,99.9915244245,0.1,3252.82,318.934399886,4655.80952087,1.02068,4655.91,100,99.9927764389,4655.80952087,0.0101974,100,0.01,8.56212e-09,1.00007,318.934399886,1,0.953169
0.999181,0.00984242,15.6135,500.0,4654.12024575,3.09372e-05,99.996930541,0.1,3251.78,247.648551866,4654.12024575,1.01113,4654.15,100,99.9969840959,4654.12024575,0.0101196,100,0.01,3.09879e-09,1.00003,247.648551866,1,0.983437
0.999365,0.00965338,17.8146,500.0,4655.49417878,8.06953e-05,99.9919959775,0.1,3253.05,326.15937599,4655.49417878,1.01812,4655.58,100,99.9951484173,4655.49417878,0.0101876,100,0.01,8.07979e-09,1.00005,326.15937599,1,0.964725
1.00008,0.00986076,15.226,500.0,4656.64198029,2.28077e-05,99.9977686242,0.1,3254.28,235.975429481,4656.64198029,1.0106,4656.68,100,99.9983191773,4656.64198029,0.0101052,100,0.01,2.28039e-09,1.00002,235.975429481,1,0.986158
0.999532,0.00956563,14.8486,500.0,4656.3378705,0.000162309,99.9839040191,0.1,3253.72,228.80248413,4656.3378705,1.01599,4656.44,100,99.991656046,4656.3378705,0.0101647,100,0.01,1.62461e-08,1.00008,228.80248413,1,0.956116
0.999957,0.00984634,12.7722,500.0,4658.64887788,2.71594e-05,99.9973067612,0.1,3254.88,165.405827833,4658.64887788,1.00882,4658.68,100,99.9980330854,4658.64887788,0.0100886,100,0.01,2.71618e-09,1.00002,165.405827833,1,0.984591
1.001,0.00930147,18.3531,500.0,4657.03103606,0.000138451,99.9863241075,0.1,3255.0,368.818468908,4657.03103606,1.03477,4657.16,100,99.9902734681,4657.03103606,0.0103373,100,0.01,1.38175e-08,1.0001,368.818468908,1,0.931076
0.999396,0.00951491,16.3985,500.0,4655.46429199,8.35321e-05,99.9916909053,0.1,3252.79,276.508945526,4655.46429199,1.01642,4655.54,100,99.9948027451,4655.46429199,0.0101703,100,0.01,8.3633e-09,1.00005,276.508945526,1,0.950917
0.998641,0.00943971,16.0508,500.0,4656.18909103,0.000153392,99.9847489366,0.1,3253.94,269.19762489,4656.18909103,1.016,4656.29,100,99.9926214894,4656.18909103,0.0101739,100,0.01,1.5381e-08,1.00007,269.19762489,1,0.942688
0.999046,0.00973952,17.0267,500.0,4654.19865271,7.70805e-05,99.9923103058,0.1,3252.15,294.804462604,4654.19865271,1.01704,4654.26,100,99.9950411395,4654.19865271,0.0101801,100,0.01,7.72279e-09,1.00005,294.804462604,1,0.973023
1.00006,0.00990605,13.5744,500.0,4655.79189876,1.50769e-05,99.9984933013,0.1,3253.32,186.457500565,4655.79189876,1.01452,4655.81,100,99.9987960007,4655.79189876,0.0101446,100,0.01,1.5075e-09,1.00001,186.457500565,1,0.990664
0.998745,0.00957162,15.6905,500.0,4655.55014299,7.78946e-05,99.9922812594,0.1,3253.33,254.565161024,4655.55014299,1.01909,4655.61,100,99.9966980117,4655.55014299,0.0102037,100,0.01,7.80905e-09,1.00003,254.565161024,1,0.955961
1.00013,0.00974135,14.6434,500.0,4657.8239586,4.9399e-05,99.9951599449,0.1,3255.49,218.151716939,4657.8239586,1.02005,4657.87,100,99.9968529738,4657.8239586,0.0101991,100,0.01,4.93864e-09,1.00003,218.151716939,1,0.97426
