AvgDiscRet,VanillaAvgRet,MinVanillaIw,Bound,MinNormIw,BatchSize,eRenyi2,MaxNormIw,AvgEpLen,AvgRet,ESSRenyi,VarVanillaIw,VarDiscRet,AvgNormIw,Delta,MaxVanillaIw,VarNormIw,EpsThisIter,J,VarRet,VarJ,IterType,AvgVanillaIw,ESSClassic
-76.1910319467,-76.1910319467,0.133309,-102.278,0.000665163,200,1.08993,0.00733558,106.87,-76.1910319467,183.49857508,0.0978227,4992.64574172,0.005,0.5,1.47017,2.43542e-06,100,-71.4842,4992.64574172,57.7095,1,1.00208,182.32708657
-64.2508732823,-64.2508732823,1.0,-74.3873,0.01,200,1.0,0.01,93.37,-64.2508732823,200.0,,127.562304726,0.01,0.5,1.0,3.50449e-18,100,-64.2509,127.562304726,11.2377,2,1.0,100.0
-78.4871592899,-78.4871592899,0.867704,-100.535,0.00433298,200,1.01962,0.00998022,108.93,-78.4871592899,196.151793836,0.021603,6158.69438192,0.005,0.5,1.9986,5.38696e-07,100,-70.7502,6158.69438192,52.3904,1,1.00128,195.801946663
-68.4041250347,-68.4041250347,1.0,-110.118,0.01,200,1.0,0.01,97.15,-68.4041250347,200.0,,2604.80547907,0.01,0.5,1.0,3.50449e-18,100,-68.4041,2604.80547907,50.7815,2,1.0,100.0
-65.1194740345,-65.1194740345,0.903684,-96.054,0.00456727,200,1.01159,0.00732899,93.23,-65.1194740345,197.708813325,0.00840172,1374.40046663,0.005,0.5,1.45012,2.14609e-07,100,-66.3875,1374.40046663,41.4858,1,0.989305,198.306156097
-66.128189806,-66.128189806,1.0,-107.837,0.01,200,1.0,0.01,95.4,-66.128189806,200.0,,1371.53313707,0.01,0.5,1.0,3.50449e-18,100,-66.1282,1371.53313707,36.8486,2,1.0,100.0
-75.7569285983,-75.7569285983,0.120958,-98.9557,0.000613123,200,1.08947,0.00742829,107.72,-75.7569285983,183.574912634,0.0898553,3732.75856791,0.005,0.5,1.46546,2.30872e-06,100,-68.168,3732.75856791,34.6327,1,0.986406,183.169139364
-67.6289917183,-67.6289917183,1.0,-109.342,0.01,200,1.0,0.01,96.85,-67.6289917183,200.0,,2597.00697018,0.01,0.5,1.0,3.50449e-18,100,-67.629,2597.00697018,50.7054,2,1.0,100.0
-61.1481078783,-61.1481078783,0.848335,-93.6858,0.00423379,200,1.01259,0.0084147,89.46,-61.1481078783,197.513762625,0.0136318,73.711921754,0.005,0.5,1.68607,3.3953e-07,100,-64.0049,73.711921754,34.0574,1,1.00186,197.333349123
-72.1168685912,-72.1168685912,1.0,-113.831,0.01,200,1.0,0.01,101.76,-72.1168685912,200.0,,3825.08783369,0.01,0.5,1.0,3.50449e-18,100,-72.1169,3825.08783369,61.5373,2,1.0,100.0
-69.7311430614,-69.7311430614,0.459614,-99.533,0.00231445,200,1.05484,0.0079383,99.13,-69.7311430614,189.601320242,0.0491203,2600.93104252,0.005,0.5,1.57642,1.24558e-06,100,-69.2384,2600.93104252,47.2249,1,0.992921,190.553449885
-79.7750516328,-79.7750516328,1.0,-121.489,0.01,200,1.0,0.01,111.24,-79.7750516328,200.0,,6134.86367564,0.01,0.5,1.0,3.50449e-18,100,-79.775,6134.86367564,77.9328,2,1.0,100.0
-74.3905911045,-74.3905911045,0.135758,-103.98,0.000665377,200,1.14721,0.00835346,105.11,-74.3905911045,174.335254734,0.152496,3783.10160257,0.005,0.5,1.70437,3.66323e-06,100,-72.3872,3783.10160257,55.4614,1,1.02016,174.551005213
-69.1907416414,-69.1907416414,1.0,-110.905,0.01,200,1.0,0.01,98.81,-69.1907416414,200.0,,2578.81590528,0.01,0.5,1.0,3.50449e-18,100,-69.1907,2578.81590528,50.5275,2,1.0,100.0
-73.7933135061,-73.7933135061,0.351463,-100.766,0.0017425,200,1.02009,0.00565871,103.99,-73.7933135061,196.062074344,0.0171661,3778.49422414,0.005,0.5,1.14136,4.21949e-07,100,-70.9754,3778.49422414,53.8272,1,1.0085,196.696839575
-77.5502880749,-77.5502880749,1.0,-119.264,0.01,200,1.0,0.01,109.05,-77.5502880749,200.0,,4954.85809583,0.01,0.5,1.0,3.50449e-18,100,-77.5503,4954.85809583,70.0379,2,1.0,100.0
-72.5649202818,-72.5649202818,0.0783588,-103.907,0.000384706,200,1.07245,0.00651437,101.94,-72.5649202818,186.488044166,0.0699231,3804.87968508,0.005,0.5,1.32688,1.6854e-06,100,-73.3611,3804.87968508,58.6201,1,1.01842,187.42764338
-84.6346562843,-84.6346562843,1.0,-126.349,0.01,200,1.0,0.01,116.29,-84.6346562843,200.0,,7251.64638193,0.01,0.5,1.0,3.50449e-18,100,-84.6347,7251.64638193,84.7298,2,1.0,100.0
-69.968500433,-69.968500433,0.51171,-105.847,0.00253755,200,1.05618,0.0118203,100.12,-69.968500433,189.361747275,0.0498909,2621.53563475,0.005,0.5,2.38363,1.22689e-06,100,-75.5338,2621.53563475,63.5938,1,1.00827,190.688645525
-73.2665731736,-73.2665731736,1.0,-114.98,0.01,200,1.0,0.01,102.88,-73.2665731736,200.0,,3802.19146597,0.01,0.5,1.0,3.50449e-18,100,-73.2666,3802.19146597,61.3528,2,1.0,100.0
-78.9411747812,-78.9411747812,0.201993,-104.455,0.00101478,200,1.04888,0.00627175,109.76,-78.9411747812,190.679000349,0.0581288,6170.21937058,0.005,0.5,1.24839,1.46713e-06,100,-74.2466,6170.21937058,65.1966,1,0.99525,188.966052738
-73.783372594,-73.783372594,1.0,-115.497,0.01,200,1.0,0.01,104.19,-73.783372594,200.0,,3809.23243255,0.01,0.5,1.0,3.50449e-18,100,-73.7834,3809.23243255,61.4096,2,1.0,100.0
-84.6116268548,-84.6116268548,0.650083,-108.172,0.00324765,200,1.03496,0.00745202,116.92,-84.6116268548,193.244889737,0.0306595,7228.3289328,0.005,0.5,1.49167,7.65184e-07,100,-78.1647,7228.3289328,69.8084,1,1.00085,194.089107208
-75.9757911797,-75.9757911797,1.0,-117.69,0.01,200,1.0,0.01,106.32,-75.9757911797,200.0,,4981.32431551,0.01,0.5,1.0,3.50449e-18,100,-75.9758,4981.32431551,70.2247,2,1.0,100.0
-78.8021554919,-78.8021554919,0.378487,-105.65,0.00183683,200,1.06268,0.00673232,110.37,-78.8021554919,188.203894762,0.0526926,4913.51096689,0.005,0.5,1.38723,1.24103e-06,100,-75.2429,4913.51096689,62.2812,1,1.03027,190.586344184
-74.8816577642,-74.8816577642,1.0,-116.595,0.01,200,1.0,0.01,104.65,-74.8816577642,200.0,,5004.67839705,0.01,0.5,1.0,3.50449e-18,100,-74.8817,5004.67839705,70.3891,2,1.0,100.0
-68.1066659792,-68.1066659792,0.0541635,-98.9964,0.000266838,200,1.1193,0.00796636,96.77,-68.1066659792,178.682723658,0.106749,2591.72249534,0.005,0.5,1.61703,2.59087e-06,100,-67.7903,2591.72249534,46.6073,1,1.01491,181.304521262
-72.2343173604,-72.2343173604,1.0,-113.946,0.01,200,1.0,0.01,102.24,-72.2343173604,200.0,,3806.55918121,0.01,0.5,1.0,3.50449e-18,100,-72.2343,3806.55918121,61.3881,2,1.0,100.0
-79.9208346967,-79.9208346967,0.675196,-105.084,0.00336046,200,1.02851,0.008603,111.27,-79.9208346967,194.455792157,0.0309213,6138.21892986,0.005,0.5,1.72855,7.65941e-07,100,-75.1708,6138.21892986,66.607,1,1.00462,194.083504217
-69.6158699487,-69.6158699487,1.0,-111.33,0.01,200,1.0,0.01,99.75,-69.6158699487,200.0,,2575.83725548,0.01,0.5,1.0,3.50449e-18,100,-69.6159,2575.83725548,50.4983,2,1.0,100.0
-68.4562084197,-68.4562084197,0.758104,-97.997,0.0037879,200,1.03069,0.00842366,97.77,-68.4562084197,194.045066407,0.0257046,2610.55238304,0.005,0.5,1.6859,6.41728e-07,100,-68.0513,2610.55238304,45.6097,1,1.00069,195.019032989
-69.4151807773,-69.4151807773,1.0,-111.129,0.01,200,1.0,0.01,99.24,-69.4151807773,200.0,,2611.3207038,0.01,0.5,1.0,3.50449e-18,100,-69.4152,2611.3207038,50.8449,2,1.0,100.0
-70.2946557745,-70.2946557745,0.216415,-99.0255,0.00109393,200,1.0308,0.00846261,100.43,-70.2946557745,194.024263765,0.0420362,2579.14975629,0.005,0.5,1.67418,1.07405e-06,100,-69.0785,2579.14975629,45.4669,1,0.989165,191.801022404
-69.0462086102,-69.0462086102,1.0,-110.76,0.01,200,1.0,0.01,98.28,-69.0462086102,200.0,,2583.920997,0.01,0.5,1.0,3.50449e-18,100,-69.0462,2583.920997,50.5775,2,1.0,100.0
-74.9771667065,-74.9771667065,0.27109,-100.358,0.00136517,200,1.07921,0.0072162,105.12,-74.9771667065,185.320879795,0.0762316,5003.13180152,0.005,0.5,1.43297,1.93321e-06,100,-69.7155,5003.13180152,49.5629,1,0.992882,185.711108877
-83.509450171,-83.509450171,1.0,-125.223,0.01,200,1.0,0.01,115.12,-83.509450171,200.0,,7280.14184255,0.01,0.5,1.0,3.50449e-18,100,-83.5094,7280.14184255,84.8961,2,1.0,100.0
-79.7781441601,-79.7781441601,0.580471,-110.698,0.00290926,200,1.02858,0.00937907,110.41,-79.7781441601,194.442608124,0.0235435,6128.82476325,0.005,0.5,1.87136,5.91391e-07,100,-80.7838,6128.82476325,79.2057,1,0.997628,195.400709138
-74.2731783853,-74.2731783853,1.0,-115.987,0.01,200,1.0,0.01,103.65,-74.2731783853,200.0,,5037.12836927,0.01,0.5,1.0,3.50449e-18,100,-74.2732,5037.12836927,70.617,2,1.0,100.0
-77.2644596606,-77.2644596606,0.753009,-104.052,0.00364691,200,1.0884,0.027498,108.22,-77.2644596606,183.755628861,0.203669,4993.45668856,0.005,0.5,5.67776,4.77722e-06,100,-73.2789,4993.45668856,64.1056,1,1.03239,168.048381951
-79.6268582509,-79.6268582509,1.0,-121.341,0.01,200,1.0,0.01,110.63,-79.6268582509,200.0,,6151.51311775,0.01,0.5,1.0,3.50449e-18,100,-79.6269,6151.51311775,78.0384,2,1.0,100.0
-84.7727054414,-84.7727054414,0.25605,-110.122,0.00128354,200,1.13958,0.0104839,115.87,-84.7727054414,175.502592911,0.136402,8467.11592215,0.005,0.5,2.0914,3.4276e-06,100,-78.6342,8467.11592215,76.8667,1,0.997437,175.991433692
-67.4587933467,-67.4587933467,1.0,-109.17,0.01,200,1.0,0.01,97.61,-67.4587933467,200.0,,1344.78068261,0.01,0.5,1.0,3.50449e-18,100,-67.4588,1344.78068261,36.4874,2,1.0,100.0
-64.2854411232,-64.2854411232,0.220956,-94.2677,0.00111362,200,1.05277,0.00661857,92.69,-64.2854411232,189.974283541,0.0582048,1352.09565328,0.005,0.5,1.3132,1.47851e-06,100,-64.0036,1352.09565328,20.3428,1,0.992059,188.885109611
-71.485432037,-71.485432037,1.0,-113.2,0.01,200,1.0,0.01,101.2,-71.485432037,200.0,,3815.02406415,0.01,0.5,1.0,3.50449e-18,100,-71.4854,3815.02406415,61.4563,2,1.0,100.0
-81.4293050133,-81.4293050133,0.088042,-104.875,0.000439798,200,1.10118,0.00754909,113.14,-81.4293050133,181.624044692,0.0958478,6101.81858905,0.005,0.5,1.51123,2.39172e-06,100,-73.9225,6101.81858905,62.7284,1,1.00094,182.61662546
-79.2625861472,-79.2625861472,1.0,-120.977,0.01,200,1.0,0.01,110.29,-79.2625861472,200.0,,6152.40469886,0.01,0.5,1.0,3.50449e-18,100,-79.2626,6152.40469886,78.0441,2,1.0,100.0
-67.776337015,-67.776337015,0.151713,-102.213,0.000728262,200,1.07935,0.00708871,96.6,-67.776337015,185.29730076,0.0908521,2610.54116358,0.005,0.5,1.47674,2.09345e-06,100,-71.569,2610.54116358,58.0919,1,1.04161,184.617790017
-75.6832848774,-75.6832848774,1.0,-117.397,0.01,200,1.0,0.01,105.59,-75.6832848774,200.0,,5020.48802303,0.01,0.5,1.0,3.50449e-18,100,-75.6833,5020.48802303,70.5002,2,1.0,100.0
-70.962200477,-70.962200477,0.703504,-102.311,0.00351918,200,1.02765,0.0077784,99.9,-70.962200477,194.61930995,0.0196465,3801.2081184,0.005,0.5,1.55495,4.91626e-07,100,-72.4102,3801.2081184,62.0539,1,0.999529,196.161802481
-69.9642331049,-69.9642331049,1.0,-111.678,0.01,200,1.0,0.01,99.44,-69.9642331049,200.0,,2607.48481145,0.01,0.5,1.0,3.50449e-18,100,-69.9642,2607.48481145,50.8076,2,1.0,100.0
-65.1104155916,-65.1104155916,0.871928,-96.652,0.00434152,200,1.0205,0.0079447,94.01,-65.1104155916,195.98262404,0.0165973,1353.85758582,0.005,0.5,1.59557,4.11491e-07,100,-66.8553,1353.85758582,40.0885,1,1.00417,196.777371249
-72.6089905849,-72.6089905849,1.0,-114.321,0.01,200,1.0,0.01,102.59,-72.6089905849,200.0,,3815.71910127,0.01,0.5,1.0,3.50449e-18,100,-72.609,3815.71910127,61.4619,2,1.0,100.0
-80.7306923841,-80.7306923841,0.00178136,-101.999,8.72749e-06,200,1.23966,0.00865331,112.14,-80.7306923841,161.334401125,0.228712,6094.4266096,0.005,0.5,1.76621,5.48991e-06,100,-69.1573,6094.4266096,43.8572,1,1.02054,164.136395979
-76.4889462107,-76.4889462107,1.0,-118.203,0.01,200,1.0,0.01,106.97,-76.4889462107,200.0,,4997.825679,0.01,0.5,1.0,3.50449e-18,100,-76.489,4997.825679,70.3409,2,1.0,100.0
-81.1625947994,-81.1625947994,0.0555495,-106.284,0.000278266,200,1.14972,0.0096729,111.79,-81.1625947994,173.955982041,0.118382,7361.83291422,0.005,0.5,1.93097,2.97062e-06,100,-74.6565,7361.83291422,65.4344,1,0.998135,178.853986848
-81.4908647096,-81.4908647096,1.0,-123.205,0.01,200,1.0,0.01,113.28,-81.4908647096,200.0,,6108.88915401,0.01,0.5,1.0,3.50449e-18,100,-81.4909,6108.88915401,77.7676,2,1.0,100.0
-94.2167166165,-94.2167166165,0.402061,-117.064,0.00192511,200,1.04306,0.0108762,127.59,-94.2167166165,191.74421329,0.0438704,10520.3519722,0.005,0.5,2.2715,1.00578e-06,100,-86.9391,10520.3519722,89.4125,1,1.04425,192.302107408
-69.2644746491,-69.2644746491,1.0,-110.977,0.01,200,1.0,0.01,98.79,-69.2644746491,200.0,,2582.4373347,0.01,0.5,1.0,3.50449e-18,100,-69.2645,2582.4373347,50.563,2,1.0,100.0
-75.8434151323,-75.8434151323,0.719949,-101.353,0.00359869,200,1.03888,0.00866939,106.14,-75.8434151323,192.515879458,0.0335129,5013.03430819,0.005,0.5,1.73439,8.37329e-07,100,-71.2897,5013.03430819,55.1677,1,1.00029,193.549760471
-75.7209434275,-75.7209434275,1.0,-117.435,0.01,200,1.0,0.01,105.54,-75.7209434275,200.0,,5000.55614939,0.01,0.5,1.0,3.50449e-18,100,-75.7209,5000.55614939,70.3601,2,1.0,100.0
-87.3784440656,-87.3784440656,0.00613791,-107.83,3.10708e-05,200,1.18925,0.00804338,119.46,-87.3784440656,168.172629483,0.208042,8357.8604342,0.005,0.5,1.58894,5.33106e-06,100,-75.6634,8357.8604342,69.9975,1,0.987731,164.992434111
-78.7280323762,-78.7280323762,1.0,-120.442,0.01,200,1.0,0.01,109.1,-78.7280323762,200.0,,6189.10956041,0.01,0.5,1.0,3.50449e-18,100,-78.728,6189.10956041,78.2766,2,1.0,100.0
-71.6925129786,-71.6925129786,0.0137692,-100.537,7.07398e-05,200,1.22076,0.00969305,100.78,-71.6925129786,163.831840406,0.205526,3834.25965562,0.005,0.5,1.88671,5.42473e-06,100,-67.9467,3834.25965562,47.775,1,0.973228,164.486617887
-67.5052515236,-67.5052515236,1.0,-109.22,0.01,200,1.0,0.01,96.46,-67.5052515236,200.0,,2591.10426849,0.01,0.5,1.0,3.50449e-18,100,-67.5052,2591.10426849,50.6477,2,1.0,100.0
-70.0532377096,-70.0532377096,0.395886,-97.5638,0.00201833,200,1.04665,0.00673075,100.1,-70.0532377096,191.085857573,0.0487944,2572.17887908,0.005,0.5,1.32021,1.26827e-06,100,-67.3871,2572.17887908,43.4153,1,0.980728,190.389642167
-70.2069740048,-70.2069740048,1.0,-111.921,0.01,200,1.0,0.01,100.2,-70.2069740048,200.0,,2601.78464426,0.01,0.5,1.0,3.50449e-18,100,-70.207,2601.78464426,50.752,2,1.0,100.0
-72.7142390755,-72.7142390755,0.102743,-98.9812,0.000528605,200,1.13041,0.00738877,102.9,-72.7142390755,176.927074545,0.128057,3827.60103651,0.005,0.5,1.43613,3.38968e-06,100,-67.6203,3827.60103651,38.9197,1,0.971833,176.225561534
-73.0055090599,-73.0055090599,1.0,-114.72,0.01,200,1.0,0.01,103.63,-73.0055090599,200.0,,3780.67658806,0.01,0.5,1.0,3.50449e-18,100,-73.0055,3780.67658806,61.179,2,1.0,100.0
-75.0480560522,-75.0480560522,0.575034,-102.884,0.00288095,200,1.04653,0.016496,105.95,-75.0480560522,191.107079756,0.0601268,3773.19298496,0.005,0.5,3.29259,1.50921e-06,100,-72.7089,3773.19298496,56.1538,1,0.997995,188.667298616
-62.7222046915,-62.7222046915,1.0,-71.5008,0.01,200,1.0,0.01,91.47,-62.7222046915,200.0,,107.478098325,0.01,0.5,1.0,3.50449e-18,100,-62.7222,107.478098325,10.3152,2,1.0,100.0
-76.1492840964,-76.1492840964,0.235441,-98.3015,0.00119253,200,1.0529,0.00776086,106.64,-76.1492840964,189.95118305,0.0526301,5001.69719793,0.005,0.5,1.53223,1.35022e-06,100,-68.035,5001.69719793,40.2886,1,0.987153,189.800333892
-69.743976725,-69.743976725,1.0,-111.457,0.01,200,1.0,0.01,99.66,-69.743976725,200.0,,2594.83288635,0.01,0.5,1.0,3.50449e-18,100,-69.744,2594.83288635,50.6842,2,1.0,100.0
-69.7332779098,-69.7332779098,0.139694,-97.8295,0.000674731,200,1.09066,0.00995739,98.96,-69.7332779098,183.375628942,0.0865921,2590.4604736,0.005,0.5,2.06154,2.02016e-06,100,-67.0256,2590.4604736,37.4016,1,1.03518,185.116171414
-71.2633877429,-71.2633877429,1.0,-112.977,0.01,200,1.0,0.01,100.11,-71.2633877429,200.0,,3827.14231062,0.01,0.5,1.0,3.50449e-18,100,-71.2634,3827.14231062,61.5538,2,1.0,100.0
-72.0710919324,-72.0710919324,0.430236,-100.669,0.00213867,200,1.02987,0.009522,101.46,-72.0710919324,194.199261596,0.0205874,3829.70944479,0.005,0.5,1.91554,5.08719e-07,100,-70.7355,3829.70944479,57.5363,1,1.00585,196.030848282
-74.984947464,-74.984947464,1.0,-116.699,0.01,200,1.0,0.01,105.63,-74.984947464,200.0,,3757.54582943,0.01,0.5,1.0,3.50449e-18,100,-74.9849,3757.54582943,60.9916,2,1.0,100.0
-69.0979314438,-69.0979314438,0.520985,-101.217,0.00262462,200,1.02668,0.00645847,98.54,-69.0979314438,194.803548428,0.0267279,2609.06072219,0.005,0.5,1.282,6.7834e-07,100,-71.3305,2609.06072219,51.6262,1,0.992497,194.742416699
-77.419701492,-77.419701492,1.0,-119.133,0.01,200,1.0,0.01,108.56,-77.419701492,200.0,,4990.89370974,0.01,0.5,1.0,3.50449e-18,100,-77.4197,4990.89370974,70.2921,2,1.0,100.0
-69.0531344661,-69.0531344661,0.17097,-100.883,0.000858975,200,1.08675,0.0102728,98.35,-69.0531344661,184.035022038,0.112738,2572.3100863,0.005,0.5,2.04471,2.84572e-06,100,-70.134,2572.3100863,53.3152,1,0.9952,179.652579295
-73.2299571821,-73.2299571821,1.0,-114.944,0.01,200,1.0,0.01,103.46,-73.2299571821,200.0,,3801.16442118,0.01,0.5,1.0,3.50449e-18,100,-73.23,3801.16442118,61.3445,2,1.0,100.0
-75.2045253825,-75.2045253825,0.827801,-102.982,0.00401176,200,1.05176,0.0202797,105.92,-75.2045253825,190.156682011,0.113927,5004.32111169,0.005,0.5,4.1846,2.67574e-06,100,-72.732,5004.32111169,61.0125,1,1.03172,180.751002766
-63.9920297442,-63.9920297442,1.0,-105.706,0.01,200,1.0,0.01,92.56,-63.9920297442,200.0,,1352.5697632,0.01,0.5,1.0,3.50449e-18,100,-63.992,1352.5697632,36.5929,2,1.0,100.0
-86.4154351732,-86.4154351732,0.866445,-104.346,0.00433965,200,1.02022,0.00832366,118.63,-86.4154351732,196.036622166,0.0158085,8425.77506641,0.005,0.5,1.66188,3.9657e-07,100,-74.553,8425.77506641,67.6077,1,0.998288,196.892353965
-67.8813131732,-67.8813131732,1.0,-109.593,0.01,200,1.0,0.01,96.56,-67.8813131732,200.0,,2602.58633666,0.01,0.5,1.0,3.50449e-18,100,-67.8813,2602.58633666,50.7598,2,1.0,100.0
-83.7013826257,-83.7013826257,0.704183,-105.196,0.00353958,200,1.00743,0.0081934,115.34,-83.7013826257,198.524592084,0.011346,7278.82320091,0.005,0.5,1.63004,2.86666e-07,100,-75.5903,7278.82320091,69.2468,1,0.994727,197.743876358
-87.183021652,-87.183021652,1.0,-128.897,0.01,200,1.0,0.01,119.66,-87.183021652,200.0,,8373.78151498,0.01,0.5,1.0,3.50449e-18,100,-87.183,8373.78151498,91.0497,2,1.0,100.0
-69.1422705594,-69.1422705594,0.606087,-106.749,0.00290315,200,1.06152,0.0105549,98.89,-69.1422705594,188.409183047,0.0800645,2598.83300287,0.005,0.5,2.20354,1.837e-06,100,-76.3585,2598.83300287,68.1388,1,1.04384,186.373772875
-74.2460645221,-74.2460645221,1.0,-115.959,0.01,200,1.0,0.01,104.02,-74.2460645221,200.0,,5038.88066943,0.01,0.5,1.0,3.50449e-18,100,-74.2461,5038.88066943,70.6293,2,1.0,100.0
-69.6229257303,-69.6229257303,0.121176,-99.5071,0.000625718,200,1.11032,0.00909427,98.88,-69.6229257303,180.128468585,0.122114,2594.30995412,0.005,0.5,1.76119,3.25602e-06,100,-68.4262,2594.30995412,47.701,1,0.968298,177.055447562
-68.1969676995,-68.1969676995,1.0,-109.909,0.01,200,1.0,0.01,97.34,-68.1969676995,200.0,,2606.42273376,0.01,0.5,1.0,3.50449e-18,100,-68.197,2606.42273376,50.7972,2,1.0,100.0
-72.3996184078,-72.3996184078,0.527129,-99.4241,0.00262118,200,1.02407,0.00693887,102.43,-72.3996184078,195.298280904,0.0268619,3788.80279432,0.005,0.5,1.39543,6.64195e-07,100,-69.5766,3788.80279432,52.9697,1,1.00552,194.849137127
-73.7068149088,-73.7068149088,1.0,-115.419,0.01,200,1.0,0.01,103.82,-73.7068149088,200.0,,3801.41058333,0.01,0.5,1.0,3.50449e-18,100,-73.7068,3801.41058333,61.3465,2,1.0,100.0
-60.4498795275,-60.4498795275,0.492132,-96.083,0.00252039,200,1.02866,0.00974305,87.95,-60.4498795275,194.428006358,0.0380052,83.415848198,0.005,0.5,1.90243,9.96811e-07,100,-66.1684,83.415848198,37.0366,1,0.976304,192.368257949
-78.7448243424,-78.7448243424,1.0,-120.458,0.01,200,1.0,0.01,109.05,-78.7448243424,200.0,,6159.95239401,0.01,0.5,1.0,3.50449e-18,100,-78.7448,6159.95239401,78.0919,2,1.0,100.0
-80.9531109601,-80.9531109601,0.667907,-108.862,0.00325734,200,1.03354,0.00958544,112.92,-80.9531109601,193.510553669,0.0313822,6153.99843099,0.005,0.5,1.96546,7.46412e-07,100,-78.8745,6153.99843099,75.4922,1,1.02523,194.229977837
-80.5344838187,-80.5344838187,1.0,-122.248,0.01,200,1.0,0.01,111.66,-80.5344838187,200.0,,6136.03384695,0.01,0.5,1.0,3.50449e-18,100,-80.5345,6136.03384695,77.9402,2,1.0,100.0
-66.6200381298,-66.6200381298,0.47477,-102.679,0.00234034,200,1.0288,0.00699773,96.5,-66.6200381298,194.401917923,0.0334566,1372.62983917,0.005,0.5,1.41959,8.12965e-07,100,-72.7608,1372.62983917,57.5451,1,1.01432,193.731658222
-65.4721355794,-65.4721355794,1.0,-107.184,0.01,200,1.0,0.01,94.59,-65.4721355794,200.0,,1350.69892497,0.01,0.5,1.0,3.50449e-18,100,-65.4721,1350.69892497,36.5676,2,1.0,100.0
-86.897588097,-86.897588097,0.622069,-104.249,0.0031146,200,1.09528,0.0147075,119.14,-86.897588097,182.601422372,0.12433,8374.87139223,0.005,0.5,2.93747,3.11676e-06,100,-73.3792,8374.87139223,59.7783,1,0.998634,177.928551486
-76.5565617479,-76.5565617479,1.0,-118.271,0.01,200,1.0,0.01,107.16,-76.5565617479,200.0,,4976.73525375,0.01,0.5,1.0,3.50449e-18,100,-76.5566,4976.73525375,70.1924,2,1.0,100.0
-77.7767183653,-77.7767183653,0.00211058,-102.341,1.0414e-05,200,1.25925,0.00883255,108.96,-77.7767183653,158.824360808,0.247232,4978.15519696,0.005,0.5,1.79007,6.01917e-06,100,-69.2412,4978.15519696,42.6795,1,1.01334,161.34718207
-73.1561703822,-73.1561703822,1.0,-114.87,0.01,200,1.0,0.01,103.65,-73.1561703822,200.0,,3789.9080015,0.01,0.5,1.0,3.50449e-18,100,-73.1562,3789.9080015,61.2536,2,1.0,100.0
-71.9758772251,-71.9758772251,0.0958143,-100.137,0.000472587,200,1.13693,0.0077101,101.34,-71.9758772251,175.913083258,0.149907,3823.28598796,0.005,0.5,1.56318,3.64691e-06,100,-68.6862,3823.28598796,43.7335,1,1.01372,174.650051168
-75.0584165984,-75.0584165984,1.0,-116.773,0.01,200,1.0,0.01,105.21,-75.0584165984,200.0,,5014.47535748,0.01,0.5,1.0,3.50449e-18,100,-75.0584,5014.47535748,70.458,2,1.0,100.0
-83.8854432136,-83.8854432136,0.0543909,-105.661,0.000269341,200,1.18864,0.0089697,115.77,-83.8854432136,168.260148081,0.20973,7238.99776095,0.005,0.5,1.81135,5.14298e-06,100,-73.5024,7238.99776095,63.687,1,1.0097,166.017735674
-75.4963127701,-75.4963127701,1.0,-117.21,0.01,200,1.0,0.01,105.45,-75.4963127701,200.0,,5009.63985178,0.01,0.5,1.0,3.50449e-18,100,-75.4963,5009.63985178,70.424,2,1.0,100.0
-71.0350965452,-71.0350965452,0.341814,-101.943,0.00170434,200,1.03655,0.00723187,101.35,-71.0350965452,192.947529114,0.0391762,2595.68206531,0.005,0.5,1.45039,9.73986e-07,100,-71.9126,2595.68206531,55.2312,1,1.00278,192.536366048
-70.0129718168,-70.0129718168,1.0,-111.727,0.01,200,1.0,0.01,99.85,-70.0129718168,200.0,,2586.68157187,0.01,0.5,1.0,3.50449e-18,100,-70.013,2586.68157187,50.6045,2,1.0,100.0
-72.5954106532,-72.5954106532,0.108523,-99.8313,0.000530042,200,1.08909,0.00787387,102.74,-72.5954106532,183.640136954,0.0779825,3806.30947682,0.005,0.5,1.61213,1.86027e-06,100,-69.0495,3806.30947682,44.6556,1,1.02372,186.213160697
-81.9668988715,-81.9668988715,1.0,-123.681,0.01,200,1.0,0.01,113.13,-81.9668988715,200.0,,7322.74444831,0.01,0.5,1.0,3.50449e-18,100,-81.9669,7322.74444831,85.1441,2,1.0,100.0
-78.4002124624,-78.4002124624,0.125455,-106.964,0.000613196,200,1.11116,0.00739708,108.67,-78.4002124624,179.992826986,0.11561,6213.92868278,0.005,0.5,1.51338,2.76198e-06,100,-75.8717,6213.92868278,74.9468,1,1.02296,180.192083587
-73.8734428719,-73.8734428719,1.0,-115.587,0.01,200,1.0,0.01,104.07,-73.8734428719,200.0,,3786.44589008,0.01,0.5,1.0,3.50449e-18,100,-73.8734,3786.44589008,61.2257,2,1.0,100.0
-80.196530953,-80.196530953,0.660467,-105.534,0.00326338,200,1.05673,0.0174861,111.52,-80.196530953,189.26282082,0.0904106,6143.49241121,0.005,0.5,3.53896,2.20725e-06,100,-75.2123,6143.49241121,62.699,1,1.01194,183.849089712
-71.9037964979,-71.9037964979,1.0,-113.617,0.01,200,1.0,0.01,101.82,-71.9037964979,200.0,,3818.51478603,0.01,0.5,1.0,3.50449e-18,100,-71.9038,3818.51478603,61.4844,2,1.0,100.0
