AvgNormIw,VanillaAvgRet,IterType,AvgRet,MinNormIw,MaxVanillaIw,delta,ESSRenyi,AvgEpLen,MinVanillaIw,BatchSize,MaxNormIw,VarVanillaIw,J,EpsThisIter,renyi2,ESSClassic,VarNormIw,Bound,VarDiscRet,AvgDiscRet,SamplesThisIter,VarJ,VarRet,AvgVanillaIw
5.55556e-05,-408.123886957,1,-408.123886957,4.82078e-05,1.18638,0.5,0.000723141207897,500.0,0.868193,100,6.58756e-05,0.00248204,-73444.8,100,11.8371,0.590218036737,7.65262e-12,-449.057,6.30830508208,-408.123886957,50000,35.1389,6.30830508208,1.00052
5.55555e-05,-409.309414788,1,-409.309414788,5.189e-05,1.14895,0.5,0.000710162176629,500.0,0.930287,100,6.40866e-05,0.000198635,-73674.3,100,11.8552,0.565384710637,6.18e-13,-450.318,0.601847408428,-409.309414788,50000,10.6779,0.601847408428,0.996003
5.55556e-05,-407.944504055,1,-407.944504055,4.6733e-05,1.20971,0.5,0.000710977368368,500.0,0.839537,100,6.73388e-05,0.00241964,-73412.8,100,11.854,0.588321692454,7.49755e-12,-448.95,6.34318487416,-407.944504055,50000,34.9947,6.34318487416,0.998029
5.55556e-05,-409.38947148,1,-409.38947148,5.2584e-05,1.14647,0.5,0.000708164360522,500.0,0.938575,100,6.42314e-05,0.000428342,-73687.2,100,11.858,0.569134518085,1.3445e-12,-450.459,1.21998154575,-409.38947148,50000,15.2927,1.21998154575,0.991614
5.55556e-05,-408.863532403,1,-408.863532403,4.79568e-05,1.15143,0.5,0.000708872491782,500.0,0.86572,100,6.37839e-05,0.00127682,-73586.5,100,11.857,0.578393643291,3.91809e-12,-449.842,3.30498389891,-408.863532403,50000,25.9002,3.30498389891,1.00289
5.55556e-05,-408.961724973,1,-408.961724973,4.93072e-05,1.15161,0.5,0.000707199199451,500.0,0.888432,100,6.39133e-05,0.00120672,-73604.5,100,11.8594,0.580510811742,3.7169e-12,-449.998,3.17094174902,-408.961724973,50000,25.1652,3.17094174902,1.00102
5.55556e-05,-409.138080744,1,-409.138080744,5.13105e-05,1.14402,0.5,0.000711305613679,500.0,0.91531,100,6.41318e-05,0.000448146,-73642.0,100,11.8536,0.569637950612,1.4083e-12,-450.17,1.33868360741,-409.138080744,50000,16.1645,1.33868360741,0.991035
5.55556e-05,-408.641113935,1,-408.641113935,4.9845e-05,1.14435,0.5,0.00072864406853,500.0,0.901231,100,6.32911e-05,0.00127235,-73546.5,100,11.8295,0.573995055435,3.89204e-12,-449.651,3.14755214633,-408.641113935,50000,25.3376,3.14755214633,1.00448
5.55556e-05,-408.881494083,1,-408.881494083,4.84647e-05,1.1462,0.5,0.000727677415144,500.0,0.873365,100,6.36051e-05,0.00132881,-73589.5,100,11.8308,0.576633697001,4.09188e-12,-449.858,3.28864885012,-408.881494083,50000,25.8528,3.28864885012,1.00115
5.55556e-05,-409.192195472,1,-409.192195472,5.29828e-05,1.14644,0.5,0.000729306581,500.0,0.952308,100,6.37833e-05,0.000152948,-73653.5,100,11.8286,0.562642958543,4.73433e-13,-450.262,0.521206398759,-409.192195472,50000,9.91583,0.521206398759,0.998551
5.55556e-05,-409.336389534,1,-409.336389534,5.31166e-05,1.15991,0.5,0.000729604975906,500.0,0.952061,100,6.47129e-05,0.000240573,-73678.8,100,11.8282,0.566372625502,7.48818e-13,-450.381,0.750775875462,-409.336389534,50000,11.9583,0.750775875462,0.995778
5.55556e-05,-408.814125646,1,-408.814125646,4.90331e-05,1.1635,0.5,0.000731228757947,500.0,0.881482,100,6.47207e-05,0.00134821,-73576.9,100,11.826,0.575801121459,4.17167e-12,-449.822,3.65610798777,-408.814125646,50000,26.9434,3.65610798777,0.998739
5.55556e-05,-408.879157384,1,-408.879157384,4.8856e-05,1.14537,0.5,0.000724436886153,500.0,0.880417,100,6.35585e-05,0.00131553,-73588.9,100,11.8353,0.586813095192,4.05098e-12,-449.905,3.41430756985,-408.879157384,50000,26.2835,3.41430756985,1.00115
5.55556e-05,-409.443170971,1,-409.443170971,5.36477e-05,1.15393,0.5,0.000722538784527,500.0,0.961969,100,6.43531e-05,0.000186498,-73698.5,100,11.8379,0.569547757901,5.80036e-13,-450.463,0.58135209273,-409.443170971,50000,10.5631,0.58135209273,0.996179
5.55556e-05,-409.478708099,1,-409.478708099,5.40052e-05,1.04152,0.5,0.000714354518744,500.0,0.971796,100,5.78797e-05,7.70285e-05,-73705.6,100,11.8493,0.560313030354,2.37888e-13,-450.511,0.220702094346,-409.478708099,50000,6.27398,0.220702094346,0.999693
5.55556e-05,-409.480614266,1,-409.480614266,5.31164e-05,1.14555,0.5,0.00071470616252,500.0,0.948878,100,6.41259e-05,0.000340121,-73704.3,100,11.8488,0.570790666332,1.06579e-12,-450.523,1.02209144266,-409.480614266,50000,14.1651,1.02209144266,0.992451
5.55556e-05,-409.630218495,1,-409.630218495,5.42514e-05,1.03108,0.5,0.000731648651343,500.0,0.974513,100,5.74008e-05,4.69982e-05,-73733.1,100,11.8254,0.559763757305,1.45656e-13,-450.65,0.141483687636,-409.630218495,50000,5.02397,0.141483687636,0.997938
5.55556e-05,-408.907101353,1,-408.907101353,4.92904e-05,1.15095,0.5,0.00073492986128,500.0,0.888576,100,6.38448e-05,0.00133897,-73593.9,100,11.8209,0.571793126088,4.12009e-12,-449.924,3.55610960598,-408.907101353,50000,26.5477,3.55610960598,1.00152
5.55556e-05,-408.911235906,1,-408.911235906,4.98213e-05,1.14788,0.5,0.000742382747025,500.0,0.894178,100,6.39569e-05,0.00137463,-73594.3,100,11.8108,0.596045898856,4.26746e-12,-449.904,3.49799375255,-408.911235906,50000,26.4681,3.49799375255,0.997094
5.55556e-05,-409.825945697,1,-409.825945697,5.35983e-05,1.1613,0.5,0.000746073438806,500.0,0.961383,100,6.47442e-05,0.000160861,-73767.6,100,11.8059,0.56411236764,4.99991e-13,-450.876,0.50302577761,-409.825945697,50000,9.86155,0.50302577761,0.996489
5.55556e-05,-409.301431645,1,-409.301431645,5.33808e-05,1.14829,0.5,0.000750885164551,500.0,0.956641,100,6.40751e-05,0.000184042,-73673.0,100,11.7994,0.566351452687,5.73047e-13,-450.325,0.565902073891,-409.301431645,50000,10.3846,0.565902073891,0.995614
5.55556e-05,-409.475904703,1,-409.475904703,5.38778e-05,1.14743,0.5,0.000752978382461,500.0,0.96555,100,6.40269e-05,0.000158391,-73704.6,100,11.7966,0.563368092955,4.93174e-13,-450.492,0.495375410431,-409.475904703,50000,9.84408,0.495375410431,0.995618
5.55556e-05,-409.38998383,1,-409.38998383,5.3216e-05,1.13411,0.5,0.000755851203604,500.0,0.954229,100,6.32476e-05,0.00026711,-73688.3,100,11.7928,0.568243515959,8.30749e-13,-450.44,0.821338361688,-409.38998383,50000,12.3387,0.821338361688,0.99618
5.55556e-05,-409.455363282,1,-409.455363282,5.36321e-05,1.04723,0.5,0.000748266010437,500.0,0.965435,100,5.81762e-05,0.000115961,-73701.1,100,11.8029,0.561287389357,3.57861e-13,-450.5,0.326054400571,-409.455363282,50000,7.61218,0.326054400571,1.00006
5.55556e-05,-408.696151119,1,-408.696151119,4.90662e-05,1.15802,0.5,0.00074676533926,500.0,0.885403,100,6.41735e-05,0.00104444,-73558.0,100,11.8049,0.570652428446,3.20748e-12,-449.73,2.69748819951,-408.696151119,50000,23.2936,2.69748819951,1.0025
5.55556e-05,-409.655896675,1,-409.655896675,5.33134e-05,1.02849,0.5,0.000745645951923,500.0,0.95839,100,5.72131e-05,0.00010865,-73737.3,100,11.8064,0.560940257802,3.36217e-13,-450.73,0.304065802151,-409.655896675,50000,7.33243,0.304065802151,0.998696
5.55556e-05,-408.500291771,1,-408.500291771,4.90334e-05,1.14644,0.5,0.000743110178508,500.0,0.88614,100,6.34364e-05,0.00130362,-73521.0,100,11.8098,0.576136392724,3.99144e-12,-449.48,3.17038952254,-408.500291771,50000,25.2966,3.17038952254,1.00401
5.55556e-05,-409.254124766,1,-409.254124766,5.34275e-05,1.04343,0.5,0.000742847366455,500.0,0.961023,100,5.80088e-05,0.000142046,-73664.7,100,11.8102,0.563291818636,4.39028e-13,-450.285,0.398726586623,-409.254124766,50000,8.38494,0.398726586623,0.999302
5.55556e-05,-408.252745742,1,-408.252745742,4.81369e-05,1.15458,0.5,0.000743419287316,500.0,0.86937,100,6.39291e-05,0.00204401,-73471.5,100,11.8094,0.602236829768,6.26658e-12,-449.212,5.28632367754,-408.252745742,50000,31.9979,5.28632367754,1.00335
5.55556e-05,-409.124878473,1,-409.124878473,4.97534e-05,1.15518,0.5,0.000727590634772,500.0,0.891649,100,6.44585e-05,0.0015436,-73631.5,100,11.8309,0.608166272814,4.8061e-12,-450.127,4.15789052933,-409.124878473,50000,29.0123,4.15789052933,0.995632
5.55556e-05,-409.16984959,1,-409.16984959,4.82009e-05,1.14371,0.5,0.000741865388062,500.0,0.869247,100,6.34203e-05,0.00135577,-73641.1,100,11.8115,0.583864581532,4.16878e-12,-450.192,3.32012120793,-409.16984959,50000,25.8563,3.32012120793,1.00188
5.55556e-05,-409.538973369,1,-409.538973369,5.33657e-05,1.16126,0.5,0.000732347479197,500.0,0.957912,100,6.46943e-05,0.000145226,-73716.0,100,11.8244,0.56388962332,4.50731e-13,-450.561,0.490527347832,-409.538973369,50000,9.80286,0.490527347832,0.99722
5.55556e-05,-408.311863312,1,-408.311863312,4.53503e-05,1.14259,0.5,0.000728136976218,500.0,0.822397,100,6.30072e-05,0.00219331,-73481.1,100,11.8302,0.577768098042,6.66957e-12,-449.312,5.39015094946,-408.311863312,50000,32.5159,5.39015094946,1.00746
5.55556e-05,-409.222415928,1,-409.222415928,4.86763e-05,1.17275,0.5,0.000732011587286,500.0,0.876353,100,6.51393e-05,0.00134983,-73650.4,100,11.8249,0.57667443891,4.16443e-12,-450.242,3.57744371442,-409.222415928,50000,26.9321,3.57744371442,1.00021
5.55556e-05,-409.291495174,1,-409.291495174,5.35613e-05,1.04821,0.5,0.000734370754419,500.0,0.96345,100,5.82737e-05,0.000100165,-73671.7,100,11.8217,0.562328535899,3.09571e-13,-450.337,0.288688318013,-409.291495174,50000,7.13962,0.288688318013,0.999322
5.55556e-05,-408.981451516,1,-408.981451516,4.76765e-05,1.16394,0.5,0.00073499501926,500.0,0.860875,100,6.44606e-05,0.00152445,-73605.9,100,11.8208,0.577569092962,4.67564e-12,-449.978,3.85403984341,-408.981451516,50000,28.2138,3.85403984341,1.00314
5.55556e-05,-409.418839138,1,-409.418839138,5.30044e-05,1.17931,0.5,0.000735667529773,500.0,0.950075,100,6.57936e-05,0.000241934,-73693.7,100,11.8199,0.56566115312,7.53017e-13,-450.447,0.715279413435,-409.418839138,50000,11.7093,0.715279413435,0.995803
5.55556e-05,-409.440499762,1,-409.440499762,5.31831e-05,1.13059,0.5,0.000738983687282,500.0,0.948523,100,6.33913e-05,0.000404933,-73696.7,100,11.8154,0.575566541917,1.27302e-12,-450.46,1.11415523398,-409.440499762,50000,14.6206,1.11415523398,0.990837
5.55556e-05,-409.510537224,1,-409.510537224,5.33448e-05,1.06768,0.5,0.0007288115134,500.0,0.959248,100,5.93747e-05,0.000238793,-73710.2,100,11.8293,0.568832725681,7.38488e-13,-450.573,0.620712461547,-409.510537224,50000,10.5708,0.620712461547,0.999003
5.55556e-05,-409.392295704,1,-409.392295704,5.30786e-05,1.05601,0.5,0.000727343643278,500.0,0.956014,100,5.86306e-05,0.000203995,-73689.1,100,11.8313,0.566740390984,6.28824e-13,-450.456,0.548086827533,-409.392295704,50000,9.84064,0.548086827533,1.00063
5.55556e-05,-408.924998923,1,-408.924998923,4.97763e-05,1.14432,0.5,0.0007275289332,500.0,0.898909,100,6.33657e-05,0.00121626,-73598.0,100,11.831,0.571251222878,3.72942e-12,-449.944,2.95519426073,-408.924998923,50000,24.5276,2.95519426073,1.00328
5.55556e-05,-409.402033905,1,-409.402033905,5.37013e-05,1.17671,0.5,0.000729104851771,500.0,0.962924,100,6.56237e-05,0.000273885,-73690.4,100,11.8289,0.568760933387,8.51831e-13,-450.426,0.822960446261,-409.402033905,50000,12.4756,0.822960446261,0.996174
5.55556e-05,-409.231043723,1,-409.231043723,5.29971e-05,1.03439,0.5,0.00073112484128,500.0,0.955135,100,5.73946e-05,8.63382e-05,-73661.0,100,11.8261,0.562880654473,2.65813e-13,-450.286,0.236427351946,-409.231043723,50000,6.44113,0.236427351946,1.00125
5.55556e-05,-409.588842799,1,-409.588842799,5.33928e-05,1.05676,0.5,0.000728370994856,500.0,0.961041,100,5.87105e-05,0.000174575,-73724.7,100,11.8299,0.56175641246,5.38844e-13,-450.649,0.48386788433,-409.588842799,50000,9.27226,0.48386788433,0.999969
5.55556e-05,-409.132776824,1,-409.132776824,5.27714e-05,1.02405,0.5,0.000727787719788,500.0,0.950697,100,5.68433e-05,4.21577e-05,-73643.6,100,11.8307,0.559819198392,1.29894e-13,-450.212,0.143161411535,-409.132776824,50000,5.03884,0.143161411535,1.00085
5.55556e-05,-408.725408697,1,-408.725408697,4.83776e-05,1.16474,0.5,0.000727579550877,500.0,0.872726,100,6.4565e-05,0.00132918,-73561.4,100,11.831,0.575592408387,4.0843e-12,-449.707,3.3522786057,-408.725408697,50000,26.0395,3.3522786057,1.00221
5.55556e-05,-408.764358853,1,-408.764358853,4.85791e-05,1.16018,0.5,0.000732822525499,500.0,0.872679,100,6.45831e-05,0.00144773,-73567.5,100,11.8238,0.577676279154,4.48619e-12,-449.783,3.79086648876,-408.764358853,50000,27.5101,3.79086648876,0.998004
5.55556e-05,-408.000555171,1,-408.000555171,4.77386e-05,1.1389,0.5,0.000727778698873,500.0,0.866457,100,6.27492e-05,0.00184746,-73427.9,100,11.8307,0.621559609396,5.60815e-12,-448.955,4.51275272587,-408.000555171,50000,29.5993,4.51275272587,1.00834
5.55556e-05,-408.847030795,1,-408.847030795,5.02268e-05,1.15551,0.5,0.000716266719372,500.0,0.903685,100,6.42234e-05,0.00144955,-73582.2,100,11.8466,0.578460349103,4.47785e-12,-449.884,3.48324705445,-408.847030795,50000,26.4871,3.48324705445,0.999561
5.55556e-05,-408.823306175,1,-408.823306175,4.95921e-05,1.20177,0.5,0.000725959730106,500.0,0.887583,100,6.71465e-05,0.00161376,-73576.6,100,11.8332,0.588899454545,5.03786e-12,-449.862,4.39903637497,-408.823306175,50000,29.6143,4.39903637497,0.994315
5.55555e-05,-409.318696557,1,-409.318696557,5.35393e-05,1.15544,0.5,0.000731511921987,500.0,0.960322,100,6.44177e-05,0.000219339,-73675.8,100,11.8256,0.566049063761,6.81756e-13,-450.332,0.68051562193,-409.318696557,50000,11.4405,0.68051562193,0.996486
5.55556e-05,-409.190841026,1,-409.190841026,5.3325e-05,1.0312,0.5,0.000735527265593,500.0,0.961084,100,5.72152e-05,7.65327e-05,-73653.8,100,11.8201,0.559953769543,2.35606e-13,-450.202,0.224378256404,-409.190841026,50000,6.30155,0.224378256404,1.00129
5.55556e-05,-409.755523531,1,-409.755523531,5.35918e-05,1.16844,0.5,0.000731624897744,500.0,0.958343,100,6.53408e-05,0.000266967,-73754.3,100,11.8254,0.565563389734,8.34858e-13,-450.808,0.767657706927,-409.755523531,50000,12.2227,0.767657706927,0.993459
5.55556e-05,-409.579458256,1,-409.579458256,5.31295e-05,1.17848,0.5,0.000745754037734,500.0,0.946088,100,6.61801e-05,0.000554632,-73720.7,100,11.8063,0.574421494971,1.7491e-12,-450.609,1.63215594619,-409.579458256,50000,17.9985,1.63215594619,0.989289
5.55555e-05,-409.365107992,1,-409.365107992,5.35801e-05,1.0242,0.5,0.000722433327023,500.0,0.965897,100,5.68143e-05,5.99056e-05,-73685.3,100,11.8381,0.561824001645,1.84337e-13,-450.424,0.174124346345,-409.365107992,50000,5.55109,0.174124346345,1.00151
5.55556e-05,-409.579400334,1,-409.579400334,5.23486e-05,1.14659,0.5,0.000722378204495,500.0,0.931717,100,6.44215e-05,0.000591805,-73720.6,100,11.8381,0.581525547415,1.86819e-12,-450.629,1.60639927859,-409.579400334,50000,17.7338,1.60639927859,0.988795
5.55556e-05,-408.654351813,1,-408.654351813,4.83519e-05,1.14399,0.5,0.000720946016351,500.0,0.871033,100,6.35039e-05,0.00122555,-73549.2,100,11.8401,0.58264285077,3.7765e-12,-449.652,3.12984581593,-408.654351813,50000,25.121,3.12984581593,1.0008
5.55556e-05,-409.064648619,1,-409.064648619,4.95108e-05,1.175,0.5,0.000716519479758,500.0,0.89066,100,6.53171e-05,0.00137981,-73621.7,100,11.8463,0.575345401386,4.2638e-12,-450.091,3.71242937474,-409.064648619,50000,27.1971,3.71242937474,0.9994
5.55556e-05,-408.533665137,1,-408.533665137,4.91966e-05,1.14367,0.5,0.000712547369091,500.0,0.888673,100,6.33132e-05,0.00116144,-73527.9,100,11.8518,0.576223851371,3.55946e-12,-449.514,2.91030788729,-408.533665137,50000,24.1749,2.91030788729,1.00354
5.55556e-05,-409.302225352,1,-409.302225352,5.30142e-05,1.15825,0.5,0.00071384513799,500.0,0.951328,100,6.45453e-05,0.000225501,-73672.8,100,11.85,0.567012071031,7.0028e-13,-450.342,0.695016208076,-409.302225352,50000,11.4263,0.695016208076,0.996933
5.55556e-05,-408.367003413,1,-408.367003413,4.76468e-05,1.18576,0.5,0.000710095753084,500.0,0.860094,100,6.56876e-05,0.00238133,-73489.5,100,11.8553,0.600647342013,7.30794e-12,-449.342,6.00803221921,-408.367003413,50000,34.284,6.00803221921,1.00286
5.55556e-05,-408.971326643,1,-408.971326643,4.82497e-05,1.15155,0.5,0.000713266046341,500.0,0.871465,100,6.37567e-05,0.00143104,-73604.9,100,11.8508,0.576059087193,4.38674e-12,-449.986,3.5837339167,-408.971326643,50000,26.9167,3.5837339167,1.00342
5.55555e-05,-409.360395317,1,-409.360395317,5.3143e-05,1.02582,0.5,0.000709886556801,500.0,0.958146,100,5.68967e-05,6.33824e-05,-73684.4,100,11.8556,0.562485225235,1.94983e-13,-450.433,0.19056608002,-409.360395317,50000,5.82197,0.19056608002,1.00164
5.55556e-05,-408.703441489,1,-408.703441489,4.9413e-05,1.14876,0.5,0.000711581070876,500.0,0.894496,100,6.34592e-05,0.00125955,-73558.0,100,11.8532,0.584769020178,3.84365e-12,-449.72,3.21012787606,-408.703441489,50000,25.3459,3.21012787606,1.00569
5.55556e-05,-408.576129214,1,-408.576129214,4.92323e-05,1.17279,0.5,0.000713252453477,500.0,0.884666,100,6.52665e-05,0.00131672,-73534.3,100,11.8508,0.581369518374,4.07789e-12,-449.579,3.5388369436,-408.576129214,50000,26.4254,3.5388369436,0.998291
5.55556e-05,-409.264112982,1,-409.264112982,5.20874e-05,1.14813,0.5,0.000702568888252,500.0,0.934914,100,6.39666e-05,0.000261201,-73665.7,100,11.8659,0.564270215911,8.10769e-13,-450.33,0.807919909726,-409.264112982,50000,12.2382,0.807919909726,0.997164
5.55556e-05,-409.228494465,1,-409.228494465,5.30228e-05,1.03192,0.5,0.000703211081552,500.0,0.95679,100,5.71864e-05,0.000114811,-73660.4,100,11.865,0.562819323135,3.52594e-13,-450.269,0.316141725627,-409.228494465,50000,7.49625,0.316141725627,1.00249
5.55556e-05,-408.746139007,1,-408.746139007,4.92498e-05,1.14024,0.5,0.000702792777706,500.0,0.890348,100,6.30725e-05,0.001072,-73566.8,100,11.8656,0.577494468109,3.28006e-12,-449.731,2.64471314218,-408.746139007,50000,23.02,2.64471314218,1.00434
5.55556e-05,-408.860649505,1,-408.860649505,4.84825e-05,1.15732,0.5,0.000705321363148,500.0,0.875797,100,6.40672e-05,0.00106367,-73587.5,100,11.862,0.569446755711,3.25963e-12,-449.904,2.75097044526,-408.860649505,50000,23.4536,2.75097044526,1.00357
5.55556e-05,-408.476285806,1,-408.476285806,4.36204e-05,1.23224,0.5,0.000683961999499,500.0,0.786618,100,6.83313e-05,0.00264743,-73507.5,100,11.8928,0.587975526948,8.14097e-12,-449.444,6.5295762691,-408.476285806,50000,35.8658,6.5295762691,1.00185
5.55556e-05,-408.804436369,1,-408.804436369,4.86831e-05,1.15345,0.5,0.000689294852443,500.0,0.880299,100,6.37892e-05,0.00126517,-73575.9,100,11.885,0.575823094155,3.86942e-12,-449.815,3.26021596694,-408.804436369,50000,25.6231,3.26021596694,1.00457
5.55556e-05,-408.201064798,1,-408.201064798,4.40755e-05,1.15055,0.5,0.000691071347394,500.0,0.795872,100,6.37178e-05,0.00236212,-73459.8,100,11.8824,0.587667058197,7.24451e-12,-449.157,6.02845142616,-408.201064798,50000,34.3288,6.02845142616,1.00317
5.55556e-05,-409.544386189,1,-409.544386189,5.31024e-05,1.03573,0.5,0.000683003177779,500.0,0.954393,100,5.76278e-05,7.51762e-05,-73717.5,100,11.8942,0.562914610074,2.32731e-13,-450.558,0.214132069835,-409.544386189,50000,6.18248,0.214132069835,0.998483
5.55556e-05,-409.392848941,1,-409.392848941,5.29481e-05,1.15642,0.5,0.000681794624071,500.0,0.949763,100,6.44691e-05,0.00023221,-73689.1,100,11.896,0.567013310539,7.21689e-13,-450.441,0.707196434342,-409.392848941,50000,11.5628,0.707196434342,0.996536
5.55556e-05,-407.809359526,1,-407.809359526,4.38151e-05,1.21779,0.5,0.000685984416578,500.0,0.792823,100,6.73009e-05,0.00318582,-73383.8,100,11.8898,0.607991024409,9.73006e-12,-448.777,8.03720335682,-407.809359526,50000,39.0522,8.03720335682,1.00526
5.55555e-05,-409.215166107,1,-409.215166107,4.82969e-05,1.14869,0.5,0.000673284917134,500.0,0.870172,100,6.37556e-05,0.00137745,-73648.9,100,11.9085,0.579127671813,4.2433e-12,-450.206,3.5592599756,-409.215166107,50000,26.9994,3.5592599756,1.00095
5.55556e-05,-408.925051887,1,-408.925051887,4.91754e-05,1.17098,0.5,0.000679398956974,500.0,0.880775,100,6.53781e-05,0.00156929,-73595.2,100,11.8995,0.583632645327,4.89182e-12,-449.936,4.13190024884,-408.925051887,50000,28.7907,4.13190024884,0.995049
5.55556e-05,-409.369166691,1,-409.369166691,5.18388e-05,1.05683,0.5,0.000669440801455,500.0,0.933488,100,5.86881e-05,0.000196457,-73685.0,100,11.9142,0.568739097079,6.05842e-13,-450.41,0.525772363667,-409.369166691,50000,9.66357,0.525772363667,1.00042
5.55556e-05,-409.237881332,1,-409.237881332,5.35373e-05,1.15484,0.5,0.000668622247444,500.0,0.961286,100,6.43172e-05,0.000211884,-73661.3,100,11.9155,0.564096666538,6.57213e-13,-450.258,0.646149828295,-409.237881332,50000,11.0316,0.646149828295,0.997524
5.55555e-05,-409.305086098,1,-409.305086098,5.33407e-05,1.16092,0.5,0.000661666808994,500.0,0.954003,100,6.49101e-05,0.000266154,-73673.1,100,11.9259,0.567255797971,8.32051e-13,-450.296,0.858789564296,-409.305086098,50000,13.0389,0.858789564296,0.993616
5.55556e-05,-409.502852169,1,-409.502852169,5.365e-05,1.14434,0.5,0.000657028806915,500.0,0.96227,100,6.38009e-05,0.000248239,-73708.8,100,11.933,0.567962197863,7.71642e-13,-450.528,0.743601339607,-409.502852169,50000,11.8577,0.743601339607,0.996449
5.55556e-05,-408.962883772,1,-408.962883772,4.94381e-05,1.1631,0.5,0.000654169039733,500.0,0.887846,100,6.47649e-05,0.001488,-73602.8,100,11.9373,0.577822013924,4.61371e-12,-449.963,3.85932153949,-408.962883772,50000,27.9164,3.85932153949,0.997707
5.55556e-05,-409.419898203,1,-409.419898203,5.34235e-05,1.03809,0.5,0.00065385278668,500.0,0.961909,100,5.76543e-05,0.000126229,-73694.7,100,11.9378,0.564576119161,3.89363e-13,-450.463,0.362463735978,-409.419898203,50000,8.02053,0.362463735978,1.0003
5.55555e-05,-409.223358399,1,-409.223358399,5.37123e-05,1.0346,0.5,0.000650833646717,500.0,0.96684,100,5.74764e-05,8.36752e-05,-73659.6,100,11.9424,0.560486573592,2.58247e-13,-450.258,0.248166094643,-409.223358399,50000,6.59963,0.248166094643,1.00002
5.55556e-05,-409.506962217,1,-409.506962217,5.38224e-05,1.02935,0.5,0.000650796386656,500.0,0.969474,100,5.71467e-05,8.32517e-05,-73710.6,100,11.9425,0.560405522705,2.56594e-13,-450.541,0.242102007066,-409.506962217,50000,6.57021,0.242102007066,1.00069
5.55556e-05,-408.690983802,1,-408.690983802,4.85452e-05,1.15965,0.5,0.000652159514141,500.0,0.878496,100,6.40816e-05,0.00135233,-73555.1,100,11.9404,0.575437292053,4.12948e-12,-449.72,3.45830815917,-408.690983802,50000,26.5272,3.45830815917,1.00536
5.55556e-05,-409.544271862,1,-409.544271862,5.34026e-05,1.04481,0.5,0.000645407416962,500.0,0.960078,100,5.81158e-05,0.000153639,-73716.9,100,11.9508,0.562894954201,4.75351e-13,-450.61,0.410453543682,-409.544271862,50000,8.53606,0.410453543682,0.998783
5.55556e-05,-409.376973777,1,-409.376973777,5.23289e-05,1.03596,0.5,0.000643879049333,500.0,0.942227,100,5.75348e-05,0.000125566,-73686.9,100,11.9532,0.562385490556,3.87296e-13,-450.432,0.369142357972,-409.376973777,50000,8.05796,0.369142357972,1.00033
5.55556e-05,-408.869984053,1,-408.869984053,4.63854e-05,1.14544,0.5,0.000644051016489,500.0,0.836772,100,6.3496e-05,0.0013501,-73587.1,100,11.9529,0.58864115858,4.1487e-12,-449.867,3.3977280626,-408.869984053,50000,26.1282,3.3977280626,1.0022
5.55556e-05,-408.328091467,1,-408.328091467,4.5549e-05,1.18695,0.5,0.000646216081733,500.0,0.827255,100,6.53541e-05,0.00245769,-73482.6,100,11.9495,0.605308383061,7.45085e-12,-449.3,5.97964921062,-408.328091467,50000,34.2432,5.97964921062,1.00899
5.55556e-05,-409.781474331,1,-409.781474331,5.34023e-05,1.15968,0.5,0.000656609731079,500.0,0.954755,100,6.48646e-05,0.000274405,-73758.9,100,11.9336,0.567296259305,8.58476e-13,-450.842,0.771559225827,-409.781474331,50000,12.1735,0.771559225827,0.993252
5.55556e-05,-409.437273011,1,-409.437273011,5.24763e-05,1.15924,0.5,0.000649717961494,500.0,0.942634,100,6.45348e-05,0.000250843,-73696.9,100,11.9441,0.56685432532,7.77394e-13,-450.493,0.756595123096,-409.437273011,50000,11.9231,0.756595123096,0.997947
5.55556e-05,-409.393692618,1,-409.393692618,5.34663e-05,1.1558,0.5,0.000651231595966,500.0,0.958627,100,6.44633e-05,0.0002308,-73689.2,100,11.9418,0.56740840135,7.17954e-13,-450.427,0.726788962725,-409.393692618,50000,11.7623,0.726788962725,0.996086
5.55556e-05,-409.283202097,1,-409.283202097,5.38528e-05,1.03474,0.5,0.000653711266969,500.0,0.969071,100,5.75019e-05,7.82642e-05,-73670.4,100,11.938,0.559153211281,2.41695e-13,-450.294,0.221345060959,-409.283202097,50000,6.24935,0.221345060959,0.999712
5.55556e-05,-409.078144939,1,-409.078144939,4.82181e-05,1.16904,0.5,0.000653242599297,500.0,0.862934,100,6.53224e-05,0.00163873,-73622.2,100,11.9387,0.586488462265,5.1165e-12,-450.092,4.50808865162,-409.078144939,50000,30.128,4.50808865162,0.994249
5.55555e-05,-408.934331853,1,-408.934331853,4.91299e-05,1.15195,0.5,0.00064308009643,500.0,0.88523,100,6.39327e-05,0.00139503,-73598.3,100,11.9544,0.574488839001,4.29699e-12,-449.942,3.40386382312,-408.934331853,50000,26.2074,3.40386382312,1.00101
5.55556e-05,-408.424678027,1,-408.424678027,4.80618e-05,1.13995,0.5,0.00064632082376,500.0,0.86383,100,6.34243e-05,0.00127131,-73507.3,100,11.9494,0.582487306797,3.93546e-12,-449.396,3.53823666191,-408.424678027,50000,26.445,3.53823666191,0.998519
5.55555e-05,-408.318013841,1,-408.318013841,4.49925e-05,1.15945,0.5,0.000644124717038,500.0,0.81346,100,6.41289e-05,0.00249339,-73480.2,100,11.9528,0.613414573707,7.62776e-12,-449.278,6.26589122823,-408.318013841,50000,34.9327,6.26589122823,1.00444
