AvgNormIw,MaxNormIw,ESSClassic,AvgDiscRet,AvgVanillaIw,BatchSize,J,MinVanillaIw,VarNormIw,VarJ,ESSRenyi,VarDiscRet,eRenyi2,AvgEpLen,AvgRet,VarRet,MinNormIw,MaxVanillaIw,VarVanillaIw,Bound
0.009999998,0.01,100.0,1290.2954617630553,1.0,100,1290.2955,1.0,3.5044917e-18,498.9,100.0,251415.3796291771,1.0,130.06,1290.2954617630553,251415.3796291771,0.01,1.0,,988.99945
0.009999998,0.01,100.0,1230.2794817426688,1.0,100,1230.2794,1.0,3.5044917e-18,487.40396,100.0,239962.25996540973,1.0,124.06,1230.2794817426688,239962.25996540973,0.01,1.0,,987.89606
0.009999998,0.01,100.0,1205.7702936640335,1.0,100,1205.7703,1.0,3.5044917e-18,513.90094,100.0,266761.78898007807,1.0,121.61,1205.7702936640335,266761.78898007807,0.01,1.0,,939.824
0.009999998,0.01,100.0,1185.9756808248835,1.0,100,1185.9756,1.0,3.5044917e-18,433.22733,100.0,189581.74039511668,1.0,119.63,1185.9756808248835,189581.74039511668,0.01,1.0,,973.049
0.009999998,0.01,100.0,1235.7900248730707,1.0,100,1235.7899,1.0,3.5044917e-18,407.65076,100.0,167857.72032819234,1.0,124.61,1235.7900248730707,167857.72032819234,0.01,1.0,,1013.6069
0.009999998,0.01,100.0,1177.5568674980202,1.0,100,1177.5569,1.0,3.5044917e-18,407.4768,100.0,167714.4890529195,1.0,118.79,1177.5568674980202,167714.4890529195,0.01,1.0,,949.4811
0.009999998,0.01,100.0,1253.0898696195018,1.0,100,1253.0898,1.0,3.5044917e-18,517.6296,100.0,270646.8622264892,1.0,126.34,1253.0898696195018,270646.8622264892,0.01,1.0,,987.98395
0.009999998,0.01,100.0,1176.3778835458888,1.0,100,1176.3778,1.0,3.5044917e-18,528.3516,100.0,281975.1999632256,1.0,118.67,1176.3778835458888,281975.1999632256,0.01,1.0,,938.2037
0.009999998,0.01,100.0,1176.26406946533,1.0,100,1176.2642,1.0,3.5044917e-18,432.9513,100.0,189340.2456803461,1.0,118.66,1176.26406946533,189340.2456803461,0.01,1.0,,950.7142
0.009999998,0.01,100.0,1203.568483828667,1.0,100,1203.5684,1.0,3.5044917e-18,414.57877,100.0,173611.68610949593,1.0,121.39,1203.568483828667,173611.68610949593,0.01,1.0,,985.592
0.009999998,0.01,100.0,1166.1724544233052,1.0,100,1166.1725,1.0,3.5044917e-18,530.8212,100.0,284617.3505632486,1.0,117.65,1166.1724544233052,284617.3505632486,0.01,1.0,,937.2551
0.009999998,0.01,100.0,1115.970824497535,1.0,100,1115.971,1.0,3.5044917e-18,472.3203,100.0,225339.85659134726,1.0,112.63,1115.970824497535,225339.85659134726,0.01,1.0,,897.1529
0.009999998,0.01,100.0,1159.8656828872245,1.0,100,1159.8656,1.0,3.5044917e-18,437.0583,100.0,192949.42416152745,1.0,117.02,1159.8656828872245,192949.42416152745,0.01,1.0,,929.265
0.009999998,0.01,100.0,1181.8488695050482,1.0,100,1181.8489,1.0,3.5044917e-18,404.786,100.0,165506.76006966797,1.0,119.22,1181.8488695050482,165506.76006966797,0.01,1.0,,946.19885
0.009999998,0.01,100.0,1183.6918050991133,1.0,100,1183.6918,1.0,3.5044917e-18,504.23425,100.0,256820.4070829225,1.0,119.4,1183.6918050991133,256820.4070829225,0.01,1.0,,941.3086
0.009999998,0.01,100.0,1194.7846509191527,1.0,100,1194.7847,1.0,3.5044917e-18,478.9516,100.0,231711.76000686717,1.0,120.51,1194.7846509191527,231711.76000686717,0.01,1.0,,903.5906
0.009999998,0.01,100.0,1181.2617429244522,1.0,100,1181.2618,1.0,3.5044917e-18,500.81354,100.0,253347.70297373322,1.0,119.16,1181.2617429244522,253347.70297373322,0.01,1.0,,888.3816
0.009999998,0.01,100.0,1231.2827925061172,1.0,100,1231.2828,1.0,3.5044917e-18,420.78925,100.0,178852.09348140314,1.0,124.16,1231.2827925061172,178852.09348140314,0.01,1.0,,1036.03
0.009999998,0.01,100.0,1289.0148103674737,1.0,100,1289.0146,1.0,3.5044917e-18,437.82224,100.0,193624.5523080679,1.0,129.93,1289.0148103674737,193624.5523080679,0.01,1.0,,1029.8004
0.009999998,0.01,100.0,1284.0348840515444,1.0,100,1284.0349,1.0,3.5044917e-18,551.8579,100.0,307623.3885603555,1.0,129.43,1284.0348840515444,307623.3885603555,0.01,1.0,,987.7881
0.009999998,0.01,100.0,1253.9967507273861,1.0,100,1253.9968,1.0,3.5044917e-18,492.2952,100.0,244802.56724114635,1.0,126.43,1253.9967507273861,244802.56724114635,0.01,1.0,,1036.0203
0.009999998,0.01,100.0,1218.696107573914,1.0,100,1218.696,1.0,3.5044917e-18,520.5114,100.0,273668.8266168049,1.0,122.9,1218.696107573914,273668.8266168049,0.01,1.0,,946.8561
0.009999998,0.01,100.0,1287.4879966553578,1.0,100,1287.488,1.0,3.5044917e-18,499.24634,100.0,251764.56812184342,1.0,129.78,1287.4879966553578,251764.56812184342,0.01,1.0,,1033.3218
0.009999998,0.01,100.0,1249.8818056369712,1.0,100,1249.8818,1.0,3.5044917e-18,499.4423,100.0,251962.2165924643,1.0,126.02,1249.8818056369712,251962.2165924643,0.01,1.0,,1028.54
0.009999998,0.01,100.0,1151.2560294167724,1.0,100,1151.256,1.0,3.5044917e-18,437.36536,100.0,193220.68053301846,1.0,116.16,1151.2560294167724,193220.68053301846,0.01,1.0,,910.55774
0.009999998,0.01,100.0,1107.5402104292566,1.0,100,1107.5402,1.0,3.5044917e-18,390.538,100.0,154060.54714622427,1.0,111.79,1107.5402104292566,154060.54714622427,0.01,1.0,,930.8037
0.009999998,0.01,100.0,1197.2717205344688,1.0,100,1197.2717,1.0,3.5044917e-18,485.573,100.0,238162.75635437795,1.0,120.76,1197.2717205344688,238162.75635437795,0.01,1.0,,911.12524
0.009999998,0.01,100.0,1297.6097616050413,1.0,100,1297.6097,1.0,3.5044917e-18,474.6847,100.0,227601.58793120063,1.0,130.79,1297.6097616050413,227601.58793120063,0.01,1.0,,1008.93823
0.009999998,0.01,100.0,1252.7904253793045,1.0,100,1252.7903,1.0,3.5044917e-18,373.4696,100.0,140888.44160961112,1.0,126.31,1252.7904253793045,140888.44160961112,0.01,1.0,,1017.98193
0.009999998,0.01,100.0,1248.8703845831094,1.0,100,1248.8704,1.0,3.5044917e-18,482.90582,100.0,235553.59540730942,1.0,125.92,1248.8703845831094,235553.59540730942,0.01,1.0,,1008.17035
0.009999998,0.01,100.0,1214.702208508366,1.0,100,1214.7021,1.0,3.5044917e-18,495.783,100.0,248283.61767456337,1.0,122.5,1214.702208508366,248283.61767456337,0.01,1.0,,943.7044
0.009999998,0.01,100.0,1222.5908969581087,1.0,100,1222.591,1.0,3.5044917e-18,471.04263,100.0,224122.4145151152,1.0,123.29,1222.5908969581087,224122.4145151152,0.01,1.0,,920.453
0.009999998,0.01,100.0,1191.4643450762276,1.0,100,1191.4644,1.0,3.5044917e-18,462.3331,100.0,215911.01922336462,1.0,120.18,1191.4643450762276,215911.01922336462,0.01,1.0,,947.3997
0.009999998,0.01,100.0,1217.0856706928612,1.0,100,1217.0856,1.0,3.5044917e-18,487.2527,100.0,239813.34862331933,1.0,122.74,1217.0856706928612,239813.34862331933,0.01,1.0,,952.8208
0.009999998,0.01,100.0,1225.1782770218692,1.0,100,1225.1782,1.0,3.5044917e-18,456.79865,100.0,210772.73074383594,1.0,123.55,1225.1782770218692,210772.73074383594,0.01,1.0,,1018.1441
0.009999998,0.01,100.0,1174.7801464546,1.0,100,1174.7802,1.0,3.5044917e-18,405.62262,100.0,166191.61383013154,1.0,118.51,1174.7801464546,166191.61383013154,0.01,1.0,,956.8063
0.009999998,0.01,100.0,1279.3163033920216,1.0,100,1279.3162,1.0,3.5044917e-18,501.08344,100.0,253620.78940409503,1.0,128.96,1279.3163033920216,253620.78940409503,0.01,1.0,,1012.5266
0.009999998,0.01,100.0,1187.4829833388173,1.0,100,1187.483,1.0,3.5044917e-18,600.45386,100.0,364186.75733490364,1.0,119.78,1187.4829833388173,364186.75733490364,0.01,1.0,,855.8911
0.009999998,0.01,100.0,1192.4737055121918,1.0,100,1192.4736,1.0,3.5044917e-18,397.9237,100.0,159942.68689394268,1.0,120.28,1192.4737055121918,159942.68689394268,0.01,1.0,,986.27997
0.009999998,0.01,100.0,1208.0811214196758,1.0,100,1208.0812,1.0,3.5044917e-18,541.51,100.0,296195.0479965205,1.0,121.84,1208.0811214196758,296195.0479965205,0.01,1.0,,912.67645
0.009999998,0.01,100.0,1191.2667335905792,1.0,100,1191.2667,1.0,3.5044917e-18,433.08505,100.0,189457.24790080736,1.0,120.16,1191.2667335905792,189457.24790080736,0.01,1.0,,984.23145
0.009999998,0.01,100.0,1184.0845164316277,1.0,100,1184.0844,1.0,3.5044917e-18,444.85315,100.0,199893.24506310644,1.0,119.44,1184.0845164316277,199893.24506310644,0.01,1.0,,920.6615
0.009999998,0.01,100.0,1268.3954829030783,1.0,100,1268.3955,1.0,3.5044917e-18,520.6477,100.0,273812.11642618384,1.0,127.87,1268.3954829030783,273812.11642618384,0.01,1.0,,1026.0118
0.009999998,0.01,100.0,1239.9026004956486,1.0,100,1239.9027,1.0,3.5044917e-18,432.4567,100.0,188907.88754023818,1.0,125.02,1239.9026004956486,188907.88754023818,0.01,1.0,,1022.7685
0.009999998,0.01,100.0,1209.8737942893424,1.0,100,1209.8737,1.0,3.5044917e-18,467.4058,100.0,220674.9340955898,1.0,122.02,1209.8737942893424,220674.9340955898,0.01,1.0,,991.05615
0.009999998,0.01,100.0,1154.6734916684136,1.0,100,1154.6735,1.0,3.5044917e-18,463.27554,100.0,216792.13409397524,1.0,116.5,1154.6734916684136,216792.13409397524,0.01,1.0,,909.7652
0.009999998,0.01,100.0,1224.4871647261239,1.0,100,1224.487,1.0,3.5044917e-18,411.85355,100.0,171336.70464495278,1.0,123.48,1224.4871647261239,171336.70464495278,0.01,1.0,,1042.7003
0.009999998,0.01,100.0,1165.0864432050853,1.0,100,1165.0865,1.0,3.5044917e-18,553.93677,100.0,309945.37766920344,1.0,117.54,1165.0864432050853,309945.37766920344,0.01,1.0,,835.1758
0.009999998,0.01,100.0,1235.8976515002325,1.0,100,1235.8976,1.0,3.5044917e-18,462.50845,100.0,216074.82153510858,1.0,124.62,1235.8976515002325,216074.82153510858,0.01,1.0,,1002.77185
0.009999998,0.01,100.0,1130.0628270240009,1.0,100,1130.0627,1.0,3.5044917e-18,484.11206,100.0,236731.78064389536,1.0,114.04,1130.0628270240009,236731.78064389536,0.01,1.0,,914.6117
0.009999998,0.01,100.0,1221.874845216774,1.0,100,1221.8748,1.0,3.5044917e-18,523.4299,100.0,276746.3022716039,1.0,123.22,1221.874845216774,276746.3022716039,0.01,1.0,,950.03516
0.009999998,0.01,100.0,1215.5820158748254,1.0,100,1215.582,1.0,3.5044917e-18,476.8916,100.0,229722.86098673512,1.0,122.59,1215.5820158748254,229722.86098673512,0.01,1.0,,976.566
0.009999998,0.01,100.0,1165.1530247500184,1.0,100,1165.1531,1.0,3.5044917e-18,417.90018,100.0,176404.5855748791,1.0,117.55,1165.1530247500184,176404.5855748791,0.01,1.0,,961.4847
0.009999998,0.01,100.0,1246.4880602396524,1.0,100,1246.488,1.0,3.5044917e-18,515.7332,100.0,268667.4604404963,1.0,125.68,1246.4880602396524,268667.4604404963,0.01,1.0,,981.3812
0.009999998,0.01,100.0,1241.7834019776049,1.0,100,1241.7833,1.0,3.5044917e-18,505.4614,100.0,258071.91795501913,1.0,125.21,1241.7834019776049,258071.91795501913,0.01,1.0,,972.469
0.009999998,0.01,100.0,1317.403326133788,1.0,100,1317.4032,1.0,3.5044917e-18,554.4456,100.0,310515.0654621373,1.0,132.77,1317.403326133788,310515.0654621373,0.01,1.0,,971.5017
0.009999998,0.01,100.0,1184.9799407509631,1.0,100,1184.98,1.0,3.5044917e-18,444.34906,100.0,199440.49037968533,1.0,119.53,1184.9799407509631,199440.49037968533,0.01,1.0,,955.2211
0.009999998,0.01,100.0,1187.972652036296,1.0,100,1187.9728,1.0,3.5044917e-18,519.6538,100.0,272767.769705932,1.0,119.83,1187.972652036296,272767.769705932,0.01,1.0,,965.7881
0.009999998,0.01,100.0,1188.352074244205,1.0,100,1188.352,1.0,3.5044917e-18,399.32788,100.0,161073.4826696559,1.0,119.87,1188.352074244205,161073.4826696559,0.01,1.0,,958.5937
0.009999998,0.01,100.0,1250.1075805962503,1.0,100,1250.1075,1.0,3.5044917e-18,453.31018,100.0,207565.76936780725,1.0,126.04,1250.1075805962503,207565.76936780725,0.01,1.0,,1008.5669
0.009999998,0.01,100.0,1207.1757213968483,1.0,100,1207.1758,1.0,3.5044917e-18,468.40366,100.0,221618.1596308753,1.0,121.75,1207.1757213968483,221618.1596308753,0.01,1.0,,953.85156
0.009999998,0.01,100.0,1228.8763306595972,1.0,100,1228.8763,1.0,3.5044917e-18,444.1946,100.0,199301.87296567584,1.0,123.92,1228.8763306595972,199301.87296567584,0.01,1.0,,991.5448
0.009999998,0.01,100.0,1171.5632505711824,1.0,100,1171.5632,1.0,3.5044917e-18,546.7952,100.0,302005.11069961026,1.0,118.19,1171.5632505711824,302005.11069961026,0.01,1.0,,873.6344
0.009999998,0.01,100.0,1206.9868072761187,1.0,100,1206.9868,1.0,3.5044917e-18,497.83347,100.0,250341.59900200006,1.0,121.73,1206.9868072761187,250341.59900200006,0.01,1.0,,962.07874
0.009999998,0.01,100.0,1226.6030712456472,1.0,100,1226.6029,1.0,3.5044917e-18,435.47635,100.0,191555.19877558827,1.0,123.69,1226.6030712456472,191555.19877558827,0.01,1.0,,1022.9357
0.009999998,0.01,100.0,1086.2371109775097,1.0,100,1086.2369,1.0,3.5044917e-18,387.91644,100.0,151999.15572357847,1.0,109.66,1086.2371109775097,151999.15572357847,0.01,1.0,,909.50024
0.009999998,0.01,100.0,1296.927625224113,1.0,100,1296.9276,1.0,3.5044917e-18,500.35617,100.0,252885.17432280938,1.0,130.72,1296.927625224113,252885.17432280938,0.01,1.0,,993.10706
0.009999998,0.01,100.0,1289.9964390076582,1.0,100,1289.9963,1.0,3.5044917e-18,439.0293,100.0,194693.6652783053,1.0,130.03,1289.9964390076582,194693.6652783053,0.01,1.0,,1048.4557
0.009999998,0.01,100.0,1168.6650173660491,1.0,100,1168.6649,1.0,3.5044917e-18,407.1543,100.0,167449.12548704553,1.0,117.9,1168.6650173660491,167449.12548704553,0.01,1.0,,970.04694
0.009999998,0.01,100.0,1162.3733340454773,1.0,100,1162.3733,1.0,3.5044917e-18,475.7117,100.0,228587.49884676884,1.0,117.27,1162.3733340454773,228587.49884676884,0.01,1.0,,924.19995
0.009999998,0.01,100.0,1275.295186267103,1.0,100,1275.295,1.0,3.5044917e-18,442.0152,100.0,197350.9350657077,1.0,128.56,1275.295186267103,197350.9350657077,0.01,1.0,,1049.7451
0.009999998,0.01,100.0,1268.7945777244165,1.0,100,1268.7947,1.0,3.5044917e-18,530.62036,100.0,284401.9583495017,1.0,127.91,1268.7945777244165,284401.9583495017,0.01,1.0,,975.0737
0.009999998,0.01,100.0,1129.6559053483165,1.0,100,1129.6558,1.0,3.5044917e-18,411.4885,100.0,171033.12721464568,1.0,114.0,1129.6559053483165,171033.12721464568,0.01,1.0,,909.9961
0.009999998,0.01,100.0,1221.7990109061786,1.0,100,1221.7991,1.0,3.5044917e-18,463.86465,100.0,217343.86759669925,1.0,123.21,1221.7990109061786,217343.86759669925,0.01,1.0,,1014.76434
0.009999998,0.01,100.0,1246.7830778545524,1.0,100,1246.7831,1.0,3.5044917e-18,416.22052,100.0,174989.43972572548,1.0,125.71,1246.7830778545524,174989.43972572548,0.01,1.0,,999.3506
0.009999998,0.01,100.0,1251.5997487313325,1.0,100,1251.5996,1.0,3.5044917e-18,478.25247,100.0,231035.75780730767,1.0,126.19,1251.5997487313325,231035.75780730767,0.01,1.0,,1022.6822
0.009999998,0.01,100.0,1166.4688164500194,1.0,100,1166.4688,1.0,3.5044917e-18,451.50394,100.0,205914.95061596122,1.0,117.68,1166.4688164500194,205914.95061596122,0.01,1.0,,912.3053
0.009999998,0.01,100.0,1304.8120208089586,1.0,100,1304.812,1.0,3.5044917e-18,524.7526,100.0,278146.783828919,1.0,131.51,1304.8120208089586,278146.783828919,0.01,1.0,,1019.5062
0.009999998,0.01,100.0,1254.4859562399124,1.0,100,1254.486,1.0,3.5044917e-18,503.84232,100.0,256421.3199280331,1.0,126.48,1254.4859562399124,256421.3199280331,0.01,1.0,,923.733
0.009999998,0.01,100.0,1214.9881346080872,1.0,100,1214.988,1.0,3.5044917e-18,451.8211,100.0,206204.3597794295,1.0,122.53,1214.9881346080872,206204.3597794295,0.01,1.0,,965.0307
0.009999998,0.01,100.0,1200.0960905735187,1.0,100,1200.0961,1.0,3.5044917e-18,451.3257,100.0,205752.42837421852,1.0,121.04,1200.0960905735187,205752.42837421852,0.01,1.0,,1007.36914
0.009999998,0.01,100.0,1189.9775170860228,1.0,100,1189.9775,1.0,3.5044917e-18,451.80374,100.0,206188.50097871464,1.0,120.03,1189.9775170860228,206188.50097871464,0.01,1.0,,942.5454
0.009999998,0.01,100.0,1166.963519652999,1.0,100,1166.9635,1.0,3.5044917e-18,415.1711,100.0,174108.1374446074,1.0,117.73,1166.963519652999,174108.1374446074,0.01,1.0,,969.1862
0.009999998,0.01,100.0,1255.4025702667775,1.0,100,1255.4026,1.0,3.5044917e-18,470.02808,100.0,223157.9633225477,1.0,126.57,1255.4025702667775,223157.9633225477,0.01,1.0,,990.2958
0.009999998,0.01,100.0,1240.885595961301,1.0,100,1240.8856,1.0,3.5044917e-18,505.81537,100.0,258433.4999429879,1.0,125.12,1240.885595961301,258433.4999429879,0.01,1.0,,985.87964
0.009999998,0.01,100.0,1239.6842293761918,1.0,100,1239.6842,1.0,3.5044917e-18,468.59613,100.0,221800.3579013128,1.0,125.0,1239.6842293761918,221800.3579013128,0.01,1.0,,998.1446
0.009999998,0.01,100.0,1175.271319113345,1.0,100,1175.2712,1.0,3.5044917e-18,398.02698,100.0,160025.72874911941,1.0,118.56,1175.271319113345,160025.72874911941,0.01,1.0,,933.73
0.009999998,0.01,100.0,1156.2644198629741,1.0,100,1156.2645,1.0,3.5044917e-18,478.05316,100.0,230843.23413502835,1.0,116.66,1156.2644198629741,230843.23413502835,0.01,1.0,,928.1885
0.009999998,0.01,100.0,1164.6727057324688,1.0,100,1164.6726,1.0,3.5044917e-18,493.60687,100.0,246108.84113479897,1.0,117.5,1164.6727057324688,246108.84113479897,0.01,1.0,,891.1492
0.009999998,0.01,100.0,1178.2736071448298,1.0,100,1178.2736,1.0,3.5044917e-18,489.19064,100.0,241724.71804764596,1.0,118.86,1178.2736071448298,241724.71804764596,0.01,1.0,,919.8999
0.009999998,0.01,100.0,1220.3960984362018,1.0,100,1220.3961,1.0,3.5044917e-18,496.3144,100.0,248816.15202766622,1.0,123.07,1220.3960984362018,248816.15202766622,0.01,1.0,,993.16174
0.009999998,0.01,100.0,1272.7064955852145,1.0,100,1272.7064,1.0,3.5044917e-18,488.84747,100.0,241385.69335103108,1.0,128.3,1272.7064955852145,241385.69335103108,0.01,1.0,,1045.4725
0.009999998,0.01,100.0,1243.0778798145952,1.0,100,1243.0779,1.0,3.5044917e-18,592.0905,100.0,354112.3158182062,1.0,125.34,1243.0778798145952,354112.3158182062,0.01,1.0,,945.1497
0.009999998,0.01,100.0,1229.8772279575637,1.0,100,1229.8772,1.0,3.5044917e-18,410.67633,100.0,170358.64952530817,1.0,124.02,1229.8772279575637,170358.64952530817,0.01,1.0,,1022.8447
0.009999998,0.01,100.0,1216.8907376134548,1.0,100,1216.8907,1.0,3.5044917e-18,481.01877,100.0,233716.21938349443,1.0,122.72,1216.8907376134548,233716.21938349443,0.01,1.0,,947.5769
0.009999998,0.01,100.0,1245.909567297902,1.0,100,1245.9094,1.0,3.5044917e-18,438.9631,100.0,194634.9589246689,1.0,125.62,1245.909567297902,194634.9589246689,0.01,1.0,,1047.2914
0.009999998,0.01,100.0,1309.8960150412013,1.0,100,1309.8959,1.0,3.5044917e-18,522.929,100.0,276216.9622756967,1.0,132.02,1309.8960150412013,276216.9622756967,0.01,1.0,,1069.1962
0.009999998,0.01,100.0,1191.9802700450296,1.0,100,1191.9802,1.0,3.5044917e-18,435.6704,100.0,191725.96081271797,1.0,120.23,1191.9802700450296,191725.96081271797,0.01,1.0,,967.27094
0.009999998,0.01,100.0,1129.6315925411586,1.0,100,1129.6316,1.0,3.5044917e-18,427.09195,100.0,184250.0393073944,1.0,114.0,1129.6315925411586,184250.0393073944,0.01,1.0,,860.3173
0.009999998,0.01,100.0,1250.5048542730763,1.0,100,1250.5048,1.0,3.5044917e-18,469.7349,100.0,222879.65840893748,1.0,126.08,1250.5048542730763,222879.65840893748,0.01,1.0,,1015.6964
0.009999998,0.01,100.0,1171.2697569870809,1.0,100,1171.2698,1.0,3.5044917e-18,468.52277,100.0,221730.90693153336,1.0,118.16,1171.2697569870809,221730.90693153336,0.01,1.0,,966.7612
0.009999998,0.01,100.0,1215.0866773331045,1.0,100,1215.0867,1.0,3.5044917e-18,434.31512,100.0,190535.00051690705,1.0,122.54,1215.0866773331045,190535.00051690705,0.01,1.0,,981.11945
0.009999998,0.01,100.0,1287.800380414759,1.0,100,1287.8003,1.0,3.5044917e-18,588.06,100.0,349307.6172542356,1.0,129.81,1287.800380414759,349307.6172542356,0.01,1.0,,946.1062
0.009999998,0.01,100.0,1219.0746914397591,1.0,100,1219.0747,1.0,3.5044917e-18,436.52145,100.0,192475.74733023348,1.0,122.94,1219.0746914397591,192475.74733023348,0.01,1.0,,1004.46625
0.009999998,0.01,100.0,1192.7750551212805,1.0,100,1192.7749,1.0,3.5044917e-18,500.52957,100.0,253060.4839962323,1.0,120.31,1192.7750551212805,253060.4839962323,0.01,1.0,,925.14343
0.009999998,0.01,100.0,1241.9898448451067,1.0,100,1241.9899,1.0,3.5044917e-18,420.5912,100.0,178683.8037823814,1.0,125.23,1241.9898448451067,178683.8037823814,0.01,1.0,,1038.3218
0.009999998,0.01,100.0,1316.9027074068456,1.0,100,1316.9027,1.0,3.5044917e-18,509.62772,100.0,262343.8736562905,1.0,132.72,1316.9027074068456,262343.8736562905,0.01,1.0,,1046.7467
0.009999998,0.01,100.0,1096.4334940899091,1.0,100,1096.4335,1.0,3.5044917e-18,398.95102,100.0,160769.60389707962,1.0,110.68,1096.4334940899091,160769.60389707962,0.01,1.0,,882.66504
0.009999998,0.01,100.0,1245.97866833095,1.0,100,1245.9788,1.0,3.5044917e-18,514.67535,100.0,267566.4233042355,1.0,125.63,1245.97866833095,267566.4233042355,0.01,1.0,,963.1997
0.009999998,0.01,100.0,1134.466271656852,1.0,100,1134.4663,1.0,3.5044917e-18,435.7025,100.0,191754.2287958557,1.0,114.48,1134.466271656852,191754.2287958557,0.01,1.0,,894.6091
0.009999998,0.01,100.0,1300.0008095524474,1.0,100,1300.0007,1.0,3.5044917e-18,565.4341,100.0,322945.16301076015,1.0,131.03,1300.0008095524474,322945.16301076015,0.01,1.0,,1025.6359
0.009999998,0.01,100.0,1266.5894911237606,1.0,100,1266.5895,1.0,3.5044917e-18,409.14545,100.0,169090.89909263712,1.0,127.69,1266.5894911237606,169090.89909263712,0.01,1.0,,1063.7628
0.009999998,0.01,100.0,1141.9508943701474,1.0,100,1141.9508,1.0,3.5044917e-18,348.38333,100.0,122596.90094621183,1.0,115.23,1141.9508943701474,122596.90094621183,0.01,1.0,,955.95605
0.009999998,0.01,100.0,1193.2678147794416,1.0,100,1193.2677,1.0,3.5044917e-18,410.0028,100.0,169800.30346755893,1.0,120.36,1193.2678147794416,169800.30346755893,0.01,1.0,,948.35986
0.009999998,0.01,100.0,1205.4821799749252,1.0,100,1205.4822,1.0,3.5044917e-18,471.58948,100.0,224643.06806076146,1.0,121.58,1205.4821799749252,224643.06806076146,0.01,1.0,,994.23926
0.009999998,0.01,100.0,1277.9725718775212,1.0,100,1277.9724,1.0,3.5044917e-18,473.4543,100.0,226423.20729488053,1.0,128.83,1277.9725718775212,226423.20729488053,0.01,1.0,,1017.9152
0.009999998,0.01,100.0,1186.6786027426242,1.0,100,1186.6786,1.0,3.5044917e-18,450.0606,100.0,204600.57461959549,1.0,119.7,1186.6786027426242,204600.57461959549,0.01,1.0,,972.9108
0.009999998,0.01,100.0,1173.759111071409,1.0,100,1173.759,1.0,3.5044917e-18,476.68646,100.0,229525.25457916516,1.0,118.41,1173.759111071409,229525.25457916516,0.01,1.0,,929.69275
0.009999998,0.01,100.0,1218.378202381093,1.0,100,1218.3783,1.0,3.5044917e-18,449.59293,100.0,204175.56629873387,1.0,122.87,1218.378202381093,204175.56629873387,0.01,1.0,,976.83673
0.009999998,0.01,100.0,1309.3069131314667,1.0,100,1309.3069,1.0,3.5044917e-18,579.2506,100.0,338920.45966622076,1.0,131.96,1309.3069131314667,338920.45966622076,0.01,1.0,,998.75244
0.009999998,0.01,100.0,1173.8643405027115,1.0,100,1173.8643,1.0,3.5044917e-18,391.70682,100.0,154984.08269435217,1.0,118.42,1173.8643405027115,154984.08269435217,0.01,1.0,,976.0874
0.009999998,0.01,100.0,1143.1260359071491,1.0,100,1143.1261,1.0,3.5044917e-18,443.80228,100.0,198949.93458328824,1.0,115.35,1143.1260359071491,198949.93458328824,0.01,1.0,,893.1685
0.009999998,0.01,100.0,1297.5909251680205,1.0,100,1297.5908,1.0,3.5044917e-18,519.3957,100.0,272496.8416545913,1.0,130.79,1297.5909251680205,272496.8416545913,0.01,1.0,,1068.6737
0.009999998,0.01,100.0,1223.5924140157701,1.0,100,1223.5924,1.0,3.5044917e-18,503.926,100.0,256506.47260011116,1.0,123.39,1223.5924140157701,256506.47260011116,0.01,1.0,,991.3086
0.009999998,0.01,100.0,1208.188856416492,1.0,100,1208.1888,1.0,3.5044917e-18,535.9659,100.0,290161.0564795927,1.0,121.85,1208.188856416492,290161.0564795927,0.01,1.0,,938.87604
0.009999998,0.01,100.0,1274.1877256228145,1.0,100,1274.1877,1.0,3.5044917e-18,502.51093,100.0,255067.91054040144,1.0,128.45,1274.1877256228145,255067.91054040144,0.01,1.0,,1029.2823
0.009999998,0.01,100.0,1260.5928601872968,1.0,100,1260.5928,1.0,3.5044917e-18,537.61176,100.0,291945.8440733957,1.0,127.09,1260.5928601872968,291945.8440733957,0.01,1.0,,960.9793
0.009999998,0.01,100.0,1183.0868323098905,1.0,100,1183.0869,1.0,3.5044917e-18,501.0154,100.0,253551.9678589681,1.0,119.34,1183.0868323098905,253551.9678589681,0.01,1.0,,934.8122
0.009999998,0.01,100.0,1223.17391992642,1.0,100,1223.1738,1.0,3.5044917e-18,589.7823,100.0,351356.75864185015,1.0,123.35,1223.17391992642,351356.75864185015,0.01,1.0,,955.54205
0.009999998,0.01,100.0,1141.674351483734,1.0,100,1141.6743,1.0,3.5044917e-18,498.7764,100.0,251290.81392965856,1.0,115.2,1141.674351483734,251290.81392965856,0.01,1.0,,945.58105
0.009999998,0.01,100.0,1198.1618496735614,1.0,100,1198.1619,1.0,3.5044917e-18,486.6274,100.0,239198.2301522592,1.0,120.85,1198.1618496735614,239198.2301522592,0.01,1.0,,958.3046
0.009999998,0.01,100.0,1181.6720874603843,1.0,100,1181.672,1.0,3.5044917e-18,453.61304,100.0,207843.21731948826,1.0,119.2,1181.6720874603843,207843.21731948826,0.01,1.0,,934.23987
0.009999998,0.01,100.0,1161.2561896433806,1.0,100,1161.2561,1.0,3.5044917e-18,446.10962,100.0,201024.0480673123,1.0,117.16,1161.2561896433806,201024.0480673123,0.01,1.0,,950.01276
