AvgNormIw,VarJ,BatchSize,Bound,VarRet,MaxVanillaIw,VanillaAvgRet,MaxNormIw,VarVanillaIw,ESSRenyi,VarDiscRet,AvgRet,eRenyi2,MinVanillaIw,ESSClassic,AvgDiscRet,MinNormIw,J,EpsThisIter,IterType,VarNormIw,AvgVanillaIw,AvgEpLen,Delta
0.005,36.2907,500,-394.543,1147.83845011,1.0,-356.592324795,0.005,,500.0,1147.83845011,-356.592324795,1.0,1.0,200.000000102,-356.592324795,0.005,-359.485,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.1686,500,-390.068,1280.2815573,1.0,-365.359744825,0.00333333,,500.0,1280.2815573,-365.359744825,1.0,1.0,299.999969474,-365.359744825,0.00333333,-361.443,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.0913,500,-386.151,1298.72700361,1.0,-361.115700045,0.0025,,500.0,1298.72700361,-361.115700045,1.0,1.0,400.0,-361.115700045,0.0025,-361.361,100,2,5.4346e-20,1.0,500.0,0.5
0.002,39.0841,500,-387.798,2560.04856468,1.8989,-370.409897765,0.00374358,0.0592239,472.780833046,2560.04856468,-370.409897765,1.05757,0.330676,472.84474859,-370.409897765,0.000651911,-361.771,100,1,2.3018e-07,1.01448,500.0,0.5
0.01,36.78,500,-415.265,1366.43132111,1.0,-366.840820219,0.01,,500.0,1366.43132111,-366.840820219,1.0,1.0,100.0,-366.840820219,0.01,-366.841,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.7315,500,-400.209,1205.49823189,1.0,-363.027140925,0.005,,500.0,1205.49823189,-363.027140925,1.0,1.0,200.000000102,-363.027140925,0.005,-364.934,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,37.7397,500,-393.167,1734.77190179,1.0,-363.22625343,0.00333333,,500.0,1734.77190179,-363.22625343,1.0,1.0,299.999969474,-363.22625343,0.00333333,-364.365,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.5209,500,-388.726,1068.86154352,1.0,-362.033862509,0.0025,,500.0,1068.86154352,-362.033862509,1.0,1.0,400.0,-362.033862509,0.0025,-363.782,100,2,5.4346e-20,1.0,500.0,0.5
0.002,37.2501,500,-385.514,1848.44258004,2.28905,-355.736442299,0.00457343,0.0360326,479.781819188,1848.44258004,-355.736442299,1.04214,0.435643,482.678116919,-355.736442299,0.000870398,-361.152,100,1,1.43837e-07,1.00102,500.0,0.5
0.01,39.2771,500,-411.573,1558.27571676,1.0,-362.793344412,0.01,,500.0,1558.27571676,-362.793344412,1.0,1.0,100.0,-362.793344412,0.01,-362.793,100,2,3.50449e-18,1.0,500.0,0.5
0.005,39.3976,500,-396.056,1574.37207571,1.0,-360.333749373,0.005,,500.0,1574.37207571,-360.333749373,1.0,1.0,200.000000102,-360.333749373,0.005,-361.564,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,39.5222,500,-389.835,1597.51199518,1.0,-361.102879207,0.00333333,,500.0,1597.51199518,-361.102879207,1.0,1.0,299.999969474,-361.102879207,0.00333333,-361.41,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,38.6094,500,-385.485,1286.04540501,1.0,-359.242612734,0.0025,,500.0,1286.04540501,-359.242612734,1.0,1.0,400.0,-359.242612734,0.0025,-360.868,100,2,5.4346e-20,1.0,500.0,0.5
0.002,44.4403,500,-381.92,1278.86752588,16.3486,-361.275808098,0.0312823,0.768214,429.29231777,1278.86752588,-361.275808098,1.16471,0.556143,293.812873173,-361.275808098,0.00106416,-358.158,100,1,2.81268e-06,1.04523,500.0,0.5
0.01,34.9689,500,-412.326,1235.17541988,1.0,-365.818931927,0.01,,500.0,1235.17541988,-365.818931927,1.0,1.0,100.0,-365.818931927,0.01,-365.819,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.6279,500,-396.171,1172.98093695,1.0,-360.506216478,0.005,,500.0,1172.98093695,-360.506216478,1.0,1.0,200.000000102,-360.506216478,0.005,-363.163,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.065,500,-391.612,1505.44653072,1.0,-367.658105873,0.00333333,,500.0,1505.44653072,-367.658105873,1.0,1.0,299.999969474,-367.658105873,0.00333333,-364.661,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.0054,500,-390.143,1296.31636798,1.0,-365.090107576,0.0025,,500.0,1296.31636798,-365.090107576,1.0,1.0,400.0,-365.090107576,0.0025,-364.768,100,2,5.4346e-20,1.0,500.0,0.5
0.002,35.2525,500,-385.865,1117.82983485,1.6444,-360.998609498,0.00326034,0.0795613,462.524297582,1117.82983485,-360.998609498,1.08102,0.207326,463.80705688,-360.998609498,0.000411063,-362.268,100,1,3.1276e-07,1.00873,500.0,0.5
0.01,37.9791,500,-409.226,1456.98556759,1.0,-361.961989299,0.01,,500.0,1456.98556759,-361.961989299,1.0,1.0,100.0,-361.961989299,0.01,-361.962,100,2,3.50449e-18,1.0,500.0,0.5
0.005,39.5405,500,-395.693,1701.2575538,1.0,-361.27156405,0.005,,500.0,1701.2575538,-361.27156405,1.0,1.0,200.000000102,-361.27156405,0.005,-361.617,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,39.8361,500,-392.348,1639.24987312,1.0,-365.678210384,0.00333333,,500.0,1639.24987312,-365.678210384,1.0,1.0,299.999969474,-365.678210384,0.00333333,-362.971,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,38.6133,500,-390.013,1214.74741434,1.0,-363.863156477,0.0025,,500.0,1214.74741434,-363.863156477,1.0,1.0,400.0,-363.863156477,0.0025,-363.194,100,2,5.4346e-20,1.0,500.0,0.5
0.002,39.272,500,-384.917,1443.67770219,4.06644,-356.022628552,0.0082916,0.104402,459.548124042,1443.67770219,-356.022628552,1.08803,0.243545,451.141694276,-356.022628552,0.000496594,-359.895,100,1,4.34068e-07,0.980859,500.0,0.5
0.01,32.8612,500,-409.554,1090.7642724,1.0,-363.061583554,0.01,,500.0,1090.7642724,-363.061583554,1.0,1.0,100.0,-363.061583554,0.01,-363.062,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.9239,500,-394.276,1362.29032828,1.0,-358.406174419,0.005,,500.0,1362.29032828,-358.406174419,1.0,1.0,200.000000102,-358.406174419,0.005,-360.734,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,33.6678,500,-386.616,957.190600106,1.0,-356.21851993,0.00333333,,500.0,957.190600106,-356.21851993,1.0,1.0,299.999969474,-356.21851993,0.00333333,-359.229,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,34.6875,500,-383.65,1421.49605506,1.0,-361.820448915,0.0025,,500.0,1421.49605506,-361.820448915,1.0,1.0,400.0,-361.820448915,0.0025,-359.877,100,2,5.4346e-20,1.0,500.0,0.5
0.002,87.5156,500,-373.144,1199.52103971,31.0091,-360.462898684,0.180024,3.06656,500.0,1199.52103971,-360.462898684,1.0,,18.6655649208,-360.462898684,,-350.782,100,1,0.000103356,0.344499,500.0,0.5
0.01,37.0057,500,-409.993,1383.25478438,1.0,-363.091586122,0.01,,500.0,1383.25478438,-363.091586122,1.0,1.0,100.0,-363.091586122,0.01,-363.092,100,2,3.50449e-18,1.0,500.0,0.5
0.005,37.4087,500,-401.577,1434.11043983,1.0,-367.478840106,0.005,,500.0,1434.11043983,-367.478840106,1.0,1.0,200.000000102,-367.478840106,0.005,-365.285,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.8242,500,-392.839,1255.89457743,1.0,-359.050962729,0.00333333,,500.0,1255.89457743,-359.050962729,1.0,1.0,299.999969474,-359.050962729,0.00333333,-363.207,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.1927,500,-389.373,1476.85440702,1.0,-365.220515156,0.0025,,500.0,1476.85440702,-365.220515156,1.0,1.0,400.0,-365.220515156,0.0025,-363.711,100,2,5.4346e-20,1.0,500.0,0.5
0.002,37.1147,500,-385.455,1394.83603576,2.47196,-365.986748604,0.00492871,0.155712,434.42496878,1394.83603576,-365.986748604,1.15095,0.0992126,433.10808018,-365.986748604,0.000197815,-360.83,100,1,6.19022e-07,1.00309,500.0,0.5
0.01,39.9556,500,-411.225,1612.57216918,1.0,-364.861371568,0.01,,500.0,1612.57216918,-364.861371568,1.0,1.0,100.0,-364.861371568,0.01,-364.861,100,2,3.50449e-18,1.0,500.0,0.5
0.005,36.4778,500,-396.752,1073.95826389,1.0,-363.075974324,0.005,,500.0,1073.95826389,-363.075974324,1.0,1.0,200.000000102,-363.075974324,0.005,-363.969,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.3822,500,-389.741,1316.94877823,1.0,-360.98196167,0.00333333,,500.0,1316.94877823,-360.98196167,1.0,1.0,299.999969474,-360.98196167,0.00333333,-362.973,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.2226,500,-386.976,1580.92836668,1.0,-365.796392254,0.0025,,500.0,1580.92836668,-365.796392254,1.0,1.0,400.0,-365.796392254,0.0025,-363.679,100,2,5.4346e-20,1.0,500.0,0.5
0.002,40.9987,500,-385.565,1746.10043707,1.93317,-368.938621001,0.0038988,0.158749,434.997255277,1746.10043707,-368.938621001,1.14943,0.0879563,430.625531433,-368.938621001,0.000177389,-361.774,100,1,6.457e-07,0.991676,500.0,0.5
0.01,36.4508,500,-407.672,1342.08419408,1.0,-360.75005192,0.01,,500.0,1342.08419408,-360.75005192,1.0,1.0,100.0,-360.75005192,0.01,-360.75,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.6059,500,-396.519,1063.69759407,1.0,-365.930524951,0.005,,500.0,1063.69759407,-365.930524951,1.0,1.0,200.000000102,-365.930524951,0.005,-363.34,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,37.256,500,-393.207,1784.34723872,1.0,-361.449559038,0.00333333,,500.0,1784.34723872,-361.449559038,1.0,1.0,299.999969474,-361.449559038,0.00333333,-362.71,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.7419,500,-390.565,1524.00137146,1.0,-368.484332849,0.0025,,500.0,1524.00137146,-368.484332849,1.0,1.0,400.0,-368.484332849,0.0025,-364.154,100,2,5.4346e-20,1.0,500.0,0.5
0.002,38.3048,500,-385.848,1234.0239916,2.21039,-361.146842345,0.00443098,0.103131,453.551290349,1234.0239916,-361.146842345,1.10241,0.159315,453.144371842,-361.146842345,0.000319366,-361.045,100,1,4.14431e-07,0.997697,500.0,0.5
0.01,35.9846,500,-405.811,1307.97171864,1.0,-360.107504849,0.01,,500.0,1307.97171864,-360.107504849,1.0,1.0,100.0,-360.107504849,0.01,-360.108,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.4203,500,-392.727,1085.40961156,1.0,-359.729201943,0.005,,500.0,1085.40961156,-359.729201943,1.0,1.0,200.000000102,-359.729201943,0.005,-359.918,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,34.7651,500,-385.842,1264.46492214,1.0,-357.324069313,0.00333333,,500.0,1264.46492214,-357.324069313,1.0,1.0,299.999969474,-357.324069313,0.00333333,-359.054,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,34.568,500,-383.178,1165.50690339,1.0,-359.451962398,0.0025,,500.0,1165.50690339,-359.451962398,1.0,1.0,400.0,-359.451962398,0.0025,-359.153,100,2,5.4346e-20,1.0,500.0,0.5
0.002,35.7791,500,-378.892,831.748524282,2.8138,-357.097198334,0.00556671,0.137724,437.462426224,831.748524282,-357.097198334,1.14296,0.170551,440.726695786,-357.097198334,0.000337411,-355.919,100,1,5.39038e-07,1.01094,500.0,0.5
0.01,31.633,500,-405.008,1010.75665808,1.0,-359.915348024,0.01,,500.0,1010.75665808,-359.915348024,1.0,1.0,100.0,-359.915348024,0.01,-359.915,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.7231,500,-397.861,1563.95914034,1.0,-362.487588931,0.005,,500.0,1563.95914034,-362.487588931,1.0,1.0,200.000000102,-362.487588931,0.005,-361.201,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,34.2183,500,-390.516,967.78766955,1.0,-359.347298455,0.00333333,,500.0,967.78766955,-359.347298455,1.0,1.0,299.999969474,-359.347298455,0.00333333,-360.583,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,34.0526,500,-386.424,1136.9201162,1.0,-360.255695043,0.0025,,500.0,1136.9201162,-360.255695043,1.0,1.0,400.0,-360.255695043,0.0025,-360.501,100,2,5.4346e-20,1.0,500.0,0.5
0.002,33.8824,500,-383.222,1166.18796083,2.33611,-361.286839374,0.00463354,0.0554602,475.353182556,1166.18796083,-361.286839374,1.05185,0.266345,474.186691224,-361.286839374,0.00052828,-359.443,100,1,2.18183e-07,1.00835,500.0,0.5
0.01,42.0808,500,-411.943,1788.68379095,1.0,-362.592597484,0.01,,500.0,1788.68379095,-362.592597484,1.0,1.0,100.0,-362.592597484,0.01,-362.593,100,2,3.50449e-18,1.0,500.0,0.5
0.005,37.0415,500,-398.324,981.768675358,1.0,-364.263026617,0.005,,500.0,981.768675358,-364.263026617,1.0,1.0,200.000000102,-364.263026617,0.005,-363.428,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,37.1493,500,-391.553,1409.34738337,1.0,-362.326795162,0.00333333,,500.0,1409.34738337,-362.326795162,1.0,1.0,299.999969474,-362.326795162,0.00333333,-363.061,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.206,500,-387.104,1406.22967058,1.0,-360.534377587,0.0025,,500.0,1406.22967058,-360.534377587,1.0,1.0,400.0,-360.534377587,0.0025,-362.429,100,2,5.4346e-20,1.0,500.0,0.5
0.002,37.4875,500,-383.2,1551.57103339,3.30754,-361.611685062,0.00655678,0.145371,442.563550854,1551.57103339,-361.611685062,1.12978,0.147926,437.623579401,-361.611685062,0.000293245,-359.741,100,1,5.71281e-07,1.00889,500.0,0.5
0.01,32.0097,500,-405.564,1034.97059263,1.0,-360.275574526,0.01,,500.0,1034.97059263,-360.275574526,1.0,1.0,100.0,-360.275574526,0.01,-360.276,100,2,3.50449e-18,1.0,500.0,0.5
0.005,31.7937,500,-390.295,998.777329223,1.0,-356.210143985,0.005,,500.0,998.777329223,-356.210143985,1.0,1.0,200.000000102,-356.210143985,0.005,-358.243,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,33.4774,500,-385.615,1352.34571893,1.0,-356.638336495,0.00333333,,500.0,1352.34571893,-356.638336495,1.0,1.0,299.999969474,-356.638336495,0.00333333,-357.708,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,32.8707,500,-382.321,967.003986272,1.0,-359.489953051,0.0025,,500.0,967.003986272,-359.489953051,1.0,1.0,400.0,-359.489953051,0.0025,-358.153,100,2,5.4346e-20,1.0,500.0,0.5
0.002,35.0174,500,-381.283,1641.27926543,2.6505,-369.185097812,0.00524434,0.100592,454.812590998,1641.27926543,-369.185097812,1.09935,0.305031,455.267242494,-369.185097812,0.000603542,-358.198,100,1,3.93813e-07,1.0108,500.0,0.5
0.01,36.4409,500,-413.652,1341.35115888,1.0,-366.547837552,0.01,,500.0,1341.35115888,-366.547837552,1.0,1.0,100.0,-366.547837552,0.01,-366.548,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.4761,500,-396.149,1173.41809671,1.0,-359.134085281,0.005,,500.0,1173.41809671,-359.134085281,1.0,1.0,200.000000102,-359.134085281,0.005,-362.841,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,35.6252,500,-389.804,1303.05945618,1.0,-362.142930338,0.00333333,,500.0,1303.05945618,-362.142930338,1.0,1.0,299.999969474,-362.142930338,0.00333333,-362.608,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.9531,500,-387.891,1667.98590241,1.0,-364.726049331,0.0025,,500.0,1667.98590241,-364.726049331,1.0,1.0,400.0,-364.726049331,0.0025,-363.138,100,2,5.4346e-20,1.0,500.0,0.5
0.002,38.2037,500,-384.7,1890.62952492,2.42959,-360.096924194,0.00471639,0.0995088,458.521915136,1890.62952492,-360.096924194,1.09046,0.216485,457.222723108,-360.096924194,0.000420247,-360.594,100,1,3.74986e-07,1.03028,500.0,0.5
0.01,33.1749,500,-409.551,1111.69265774,1.0,-360.490944973,0.01,,500.0,1111.69265774,-360.490944973,1.0,1.0,100.0,-360.490944973,0.01,-360.491,100,2,3.50449e-18,1.0,500.0,0.5
0.005,37.7957,500,-394.293,1771.75432789,1.0,-358.292423332,0.005,,500.0,1771.75432789,-358.292423332,1.0,1.0,200.000000102,-358.292423332,0.005,-359.392,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,37.0535,500,-388.084,1274.36576325,1.0,-359.979549231,0.00333333,,500.0,1274.36576325,-359.979549231,1.0,1.0,299.999969474,-359.979549231,0.00333333,-359.588,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.1763,500,-384.59,1422.38571097,1.0,-360.880602821,0.0025,,500.0,1422.38571097,-360.880602821,1.0,1.0,400.0,-360.880602821,0.0025,-359.911,100,2,5.4346e-20,1.0,500.0,0.5
0.002,35.8809,500,-382.106,1174.38528189,2.69099,-362.323403812,0.00535988,0.0739742,466.967089334,1174.38528189,-362.323403812,1.07074,0.393084,465.887281239,-362.323403812,0.000782939,-358.82,100,1,2.93471e-07,1.00412,500.0,0.5
0.01,37.9337,500,-406.84,1453.50272329,1.0,-356.316961448,0.01,,500.0,1453.50272329,-356.316961448,1.0,1.0,100.0,-356.316961448,0.01,-356.317,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.5426,500,-392.63,1097.86911697,1.0,-357.492653313,0.005,,500.0,1097.86911697,-357.492653313,1.0,1.0,200.000000102,-357.492653313,0.005,-356.905,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,35.4691,500,-385.883,1258.82493094,1.0,-355.461183761,0.00333333,,500.0,1258.82493094,-355.461183761,1.0,1.0,299.999969474,-355.461183761,0.00333333,-356.424,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,35.3945,500,-381.055,1239.9997228,1.0,-352.900041134,0.0025,,500.0,1239.9997228,-352.900041134,1.0,1.0,400.0,-352.900041134,0.0025,-355.543,100,2,5.4346e-20,1.0,500.0,0.5
0.002,38.0049,500,-378.615,1230.46264452,3.84803,-360.316640642,0.00772077,0.10132,462.419863782,1230.46264452,-360.316640642,1.08127,0.673625,453.816469206,-360.316640642,0.00135157,-354.887,100,1,4.07885e-07,0.9968,500.0,0.5
0.01,35.2625,500,-403.117,1256.0060408,1.0,-356.643008258,0.01,,500.0,1256.0060408,-356.643008258,1.0,1.0,100.0,-356.643008258,0.01,-356.643,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.1411,500,-391.621,1095.36200477,1.0,-359.241936842,0.005,,500.0,1095.36200477,-359.241936842,1.0,1.0,200.000000102,-359.241936842,0.005,-357.942,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.2169,500,-388.005,1603.86316862,1.0,-362.832797874,0.00333333,,500.0,1603.86316862,-362.832797874,1.0,1.0,299.999969474,-362.832797874,0.00333333,-359.573,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.0745,500,-385.174,1271.72206865,1.0,-363.48391955,0.0025,,500.0,1271.72206865,-363.48391955,1.0,1.0,400.0,-363.48391955,0.0025,-360.55,100,2,5.4346e-20,1.0,500.0,0.5
0.002,37.3353,500,-381.345,1392.07988076,1.85714,-358.665133659,0.00372899,0.105731,455.100592836,1392.07988076,-358.665133659,1.09866,0.201672,451.933728223,-358.665133659,0.000404942,-358.26,100,1,4.2628e-07,0.996056,500.0,0.5
0.01,31.7979,500,-398.774,1021.31818378,1.0,-354.22340039,0.01,,500.0,1021.31818378,-354.22340039,1.0,1.0,100.0,-354.22340039,0.01,-354.223,100,2,3.50449e-18,1.0,500.0,0.5
0.005,32.7803,500,-387.806,1145.2313683,1.0,-357.12760727,0.005,,500.0,1145.2313683,-357.12760727,1.0,1.0,200.000000102,-357.12760727,0.005,-355.675,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,33.6413,500,-384.714,1258.69138794,1.0,-355.771188139,0.00333333,,500.0,1258.69138794,-355.771188139,1.0,1.0,299.999969474,-355.771188139,0.00333333,-355.707,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,33.3825,500,-380.993,1072.76507124,1.0,-356.368016487,0.0025,,500.0,1072.76507124,-356.368016487,1.0,1.0,400.0,-356.368016487,0.0025,-355.873,100,2,5.4346e-20,1.0,500.0,0.5
0.002,34.1115,500,-378.309,1204.12432826,2.69412,-359.208942196,0.00547507,0.0793774,465.278682174,1204.12432826,-359.208942196,1.07462,0.168693,462.196026158,-359.208942196,0.000342823,-355.017,100,1,3.27826e-07,0.984141,500.0,0.5
0.01,39.7427,500,-408.781,1595.43739695,1.0,-359.663602054,0.01,,500.0,1595.43739695,-359.663602054,1.0,1.0,100.0,-359.663602054,0.01,-359.664,100,2,3.50449e-18,1.0,500.0,0.5
0.005,38.1,500,-392.825,1332.12360563,1.0,-356.523389378,0.005,,500.0,1332.12360563,-356.523389378,1.0,1.0,200.000000102,-356.523389378,0.005,-358.093,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,37.5228,500,-385.5,1328.51727274,1.0,-355.238949573,0.00333333,,500.0,1328.51727274,-355.238949573,1.0,1.0,299.999969474,-355.238949573,0.00333333,-357.142,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,38.4174,500,-385.221,1682.29880078,1.0,-361.497962953,0.0025,,500.0,1682.29880078,-361.497962953,1.0,1.0,400.0,-361.497962953,0.0025,-358.231,100,2,5.4346e-20,1.0,500.0,0.5
0.002,38.4086,500,-382.763,1659.42968543,1.63466,-364.421701973,0.00327694,0.0768482,464.977297693,1659.42968543,-364.421701973,1.07532,0.238019,464.229833841,-364.421701973,0.00047715,-357.729,100,1,3.08829e-07,0.997671,500.0,0.5
0.01,34.5131,500,-405.742,1203.18379265,1.0,-359.63683242,0.01,,500.0,1203.18379265,-359.63683242,1.0,1.0,100.0,-359.63683242,0.01,-359.637,100,2,3.50449e-18,1.0,500.0,0.5
0.005,36.292,500,-390.557,1435.23281459,1.0,-352.976477773,0.005,,500.0,1435.23281459,-352.976477773,1.0,1.0,200.000000102,-352.976477773,0.005,-356.307,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.04,500,-384.775,1273.65266036,1.0,-357.816396614,0.00333333,,500.0,1273.65266036,-357.816396614,1.0,1.0,299.999969474,-357.816396614,0.00333333,-356.81,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,36.1669,500,-382.605,1318.8710619,1.0,-363.117971324,0.0025,,500.0,1318.8710619,-363.117971324,1.0,1.0,400.0,-363.117971324,0.0025,-358.387,100,2,5.4346e-20,1.0,500.0,0.5
0.002,35.1458,500,-379.886,999.151571057,1.74749,-361.195705339,0.00352664,0.0609481,473.695272482,999.151571057,-361.195705339,1.05553,0.168275,470.839323083,-361.195705339,0.000339599,-357.631,100,1,2.48229e-07,0.991023,500.0,0.5
0.01,35.609,500,-405.775,1280.807645,1.0,-359.492784297,0.01,,500.0,1280.807645,-359.492784297,1.0,1.0,100.0,-359.492784297,0.01,-359.493,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.994,500,-393.508,1192.93583974,1.0,-358.931703454,0.005,,500.0,1192.93583974,-358.931703454,1.0,1.0,200.000000102,-358.931703454,0.005,-359.212,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.8616,500,-390.687,1633.34041678,1.0,-363.117062414,0.00333333,,500.0,1633.34041678,-363.117062414,1.0,1.0,299.999969474,-363.117062414,0.00333333,-360.514,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,37.8217,500,-387.236,1657.94544671,1.0,-362.882832636,0.0025,,500.0,1657.94544671,-362.882832636,1.0,1.0,400.0,-362.882832636,0.0025,-361.106,100,2,5.4346e-20,1.0,500.0,0.5
0.002,39.3305,500,-382.063,1296.50118606,2.1147,-353.805009893,0.0043163,0.110974,451.463738701,1296.50118606,-353.805009893,1.10751,0.125425,448.290029671,-353.805009893,0.000256005,-357.467,100,1,4.62323e-07,0.979867,500.0,0.5
0.01,34.5925,500,-399.185,1208.7299253,1.0,-353.281864542,0.01,,500.0,1208.7299253,-353.281864542,1.0,1.0,100.0,-353.281864542,0.01,-353.282,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.558,500,-388.048,1334.78893175,1.0,-357.89775003,0.005,,500.0,1334.78893175,-357.89775003,1.0,1.0,200.000000102,-357.89775003,0.005,-355.59,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,36.4142,500,-385.638,1463.55740043,1.0,-356.288430067,0.00333333,,500.0,1463.55740043,-356.288430067,1.0,1.0,299.999969474,-356.288430067,0.00333333,-355.823,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,35.2526,500,-382.081,1000.71497136,1.0,-357.570083055,0.0025,,500.0,1000.71497136,-357.570083055,1.0,1.0,400.0,-357.570083055,0.0025,-356.26,100,2,5.4346e-20,1.0,500.0,0.5
0.002,38.2692,500,-379.477,1190.91227139,3.03694,-361.285096818,0.00604365,0.0850828,461.771320641,1190.91227139,-361.285096818,1.08279,0.388115,461.225156417,-361.285096818,0.000772366,-355.444,100,1,3.36951e-07,1.005,500.0,0.5
0.01,38.0716,500,-410.381,1464.08725681,1.0,-359.567008553,0.01,,500.0,1464.08725681,-359.567008553,1.0,1.0,100.0,-359.567008553,0.01,-359.567,100,2,3.50449e-18,1.0,500.0,0.5
0.005,35.4612,500,-391.137,1037.90011006,1.0,-350.845465473,0.005,,500.0,1037.90011006,-350.845465473,1.0,1.0,200.000000102,-350.845465473,0.005,-355.206,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,34.5292,500,-383.218,1061.87384828,1.0,-351.229704235,0.00333333,,500.0,1061.87384828,-351.229704235,1.0,1.0,299.999969474,-351.229704235,0.00333333,-353.881,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,34.0457,500,-379.072,1069.76784134,1.0,-353.017714483,0.0025,,500.0,1069.76784134,-353.017714483,1.0,1.0,400.0,-353.017714483,0.0025,-353.665,100,2,5.4346e-20,1.0,500.0,0.5
0.002,34.7651,500,-376.598,1249.98456584,1.6617,-359.354230865,0.0033148,0.101549,457.683045491,1249.98456584,-359.354230865,1.09246,0.139303,454.206371772,-359.354230865,0.000277885,-352.846,100,1,4.04093e-07,1.0026,500.0,0.5
0.01,34.8267,500,-412.776,1225.15174628,1.0,-361.831484328,0.01,,500.0,1225.15174628,-361.831484328,1.0,1.0,100.0,-361.831484328,0.01,-361.831,100,2,3.50449e-18,1.0,500.0,0.5
0.005,34.4861,500,-396.846,1175.40674198,1.0,-359.81500774,0.005,,500.0,1175.40674198,-359.81500774,1.0,1.0,200.000000102,-359.81500774,0.005,-360.823,100,2,2.1793e-19,1.0,500.0,0.5
0.00333333,34.505,500,-389.466,1201.67239958,1.0,-358.514856753,0.00333333,,500.0,1201.67239958,-358.514856753,1.0,1.0,299.999969474,-358.514856753,0.00333333,-360.054,100,2,5.43914e-20,1.0,500.0,0.5
0.0025,35.2704,500,-384.616,1408.3806578,1.0,-356.416157009,0.0025,,500.0,1408.3806578,-356.416157009,1.0,1.0,400.0,-356.416157009,0.0025,-359.144,100,2,5.4346e-20,1.0,500.0,0.5
0.002,37.0228,500,-381.508,1689.00034302,2.15012,-359.51895387,0.00425189,0.0493104,477.116396474,1689.00034302,-359.51895387,1.04796,0.445155,477.048425532,-359.51895387,0.000880299,-358.186,100,1,1.92831e-07,1.01137,500.0,0.5
0.01,29.6237,500,-395.376,886.427431146,1.0,-351.211925223,0.01,,500.0,886.427431146,-351.211925223,1.0,1.0,100.0,-351.211925223,0.01,-351.212,100,2,3.50449e-18,1.0,500.0,0.5
