eRenyi2,VanillaAvgRet,AvgRet,J,MinVanillaIw,AvgNormIw,MinNormIw,AvgDiscRet,Bound,ESSRenyi,AvgVanillaIw,VarNormIw,EpsThisIter,VarJ,MaxNormIw,MaxVanillaIw,IterType,VarRet,ESSClassic,AvgEpLen,Delta,VarDiscRet,BatchSize,VarVanillaIw
1.0,-25.3077452738,-25.3077452738,-31.7204,1.0,0.002,0.002,-25.3077452738,-34.6019,500.0,1.0,5.43187e-20,100,85.6629,0.002,1.0,1,7523.63578832,500.000006643,289.29,0.8,7523.63578832,500,
1.0,-23.8097248263,-23.8097248263,-23.8097,1.0,0.01,0.01,-23.8097248263,-30.1307,500.0,1.0,3.50449e-18,100,85.1178,0.01,1.0,2,7318.22177739,100.0,295.15,0.8,7318.22177739,500,
1.0,-22.7283603689,-22.7283603689,-23.269,1.0,0.005,0.005,-22.7283603689,-27.7387,500.0,1.0,2.1793e-19,100,85.1893,0.005,1.0,2,7342.22578136,200.000000102,300.75,0.8,7342.22578136,500,
1.0,-31.992737183,-31.992737183,-26.1769,1.0,0.00333333,0.00333333,-31.992737183,-29.9308,500.0,1.0,5.43914e-20,100,85.2534,0.00333333,1.0,2,7312.41273816,299.999969474,279.51,0.8,7312.41273816,500,
1.0,-44.2997629039,-44.2997629039,-30.7076,1.0,0.0025,0.0025,-44.2997629039,-33.9585,500.0,1.0,5.4346e-20,100,85.1943,0.0025,1.0,2,7052.02421851,400.0,245.32,0.8,7052.02421851,500,
1.0,-29.5113440527,-29.5113440527,-30.4684,1.0,0.002,0.002,-29.5113440527,-33.3761,500.0,1.0,5.43187e-20,100,85.163,0.002,1.0,1,7303.29931966,500.000006643,289.11,0.8,7303.29931966,500,
1.0,-21.3776786887,-21.3776786887,-21.3777,1.0,0.01,0.01,-21.3776786887,-27.8169,500.0,1.0,3.50449e-18,100,87.2309,0.01,1.0,2,7686.08150666,100.0,294.86,0.8,7686.08150666,500,
1.0,-16.4666807521,-16.4666807521,-18.9222,1.0,0.005,0.005,-16.4666807521,-23.6166,500.0,1.0,2.1793e-19,100,86.0681,0.005,1.0,2,7266.83122877,200.000000102,312.92,0.8,7266.83122877,500,
1.0,-26.9581434408,-26.9581434408,-21.6008,1.0,0.00333333,0.00333333,-26.9581434408,-25.4338,500.0,1.0,5.43914e-20,100,85.9515,0.00333333,1.0,2,7378.24796712,299.999969474,285.15,0.8,7378.24796712,500,
1.0,-43.5750663683,-43.5750663683,-27.0944,1.0,0.0025,0.0025,-43.5750663683,-30.4139,500.0,1.0,5.4346e-20,100,86.5918,0.0025,1.0,2,7542.85040139,400.0,250.24,0.8,7542.85040139,500,
1.0,-21.6176878641,-21.6176878641,-25.9991,1.0,0.002,0.002,-21.6176878641,-28.9681,500.0,1.0,5.43187e-20,100,86.1263,0.002,1.0,1,7143.60079713,500.000006643,299.75,0.8,7143.60079713,500,
1.0,-34.7258813225,-34.7258813225,-34.7259,1.0,0.01,0.01,-34.7258813225,-41.1274,500.0,1.0,3.50449e-18,100,85.2868,0.01,1.0,2,7347.30240389,100.0,273.06,0.8,7347.30240389,500,
1.0,-19.8894411693,-19.8894411693,-27.3077,1.0,0.005,0.005,-19.8894411693,-31.8342,500.0,1.0,2.1793e-19,100,85.2104,0.005,1.0,2,7209.84897842,200.000000102,303.61,0.8,7209.84897842,500,
1.0,-38.3502329297,-38.3502329297,-30.9885,1.0,0.00333333,0.00333333,-38.3502329297,-34.6844,500.0,1.0,5.43914e-20,100,84.8355,0.00333333,1.0,2,7058.82583355,299.999969474,259.13,0.8,7058.82583355,500,
1.0,-25.8348674546,-25.8348674546,-29.7001,1.0,0.0025,0.0025,-25.8348674546,-32.9325,500.0,1.0,5.4346e-20,100,85.3199,0.0025,1.0,2,7582.66660567,400.0,292.9,0.8,7582.66660567,500,
1.0,-34.0945284842,-34.0945284842,-30.579,1.0,0.002,0.002,-34.0945284842,-33.483,500.0,1.0,5.43187e-20,100,85.6624,0.002,1.0,1,7633.20618462,500.000006643,269.63,0.8,7633.20618462,500,
1.0,-35.9305573929,-35.9305573929,-35.9306,1.0,0.01,0.01,-35.9305573929,-42.2535,500.0,1.0,3.50449e-18,100,84.6549,0.01,1.0,2,7238.84217538,100.0,257.66,0.8,7238.84217538,500,
1.0,-31.0395874081,-31.0395874081,-33.4851,1.0,0.005,0.005,-31.0395874081,-37.9852,500.0,1.0,2.1793e-19,100,85.0577,0.005,1.0,2,7364.85558384,200.000000102,288.33,0.8,7364.85558384,500,
1.0,-21.8078167642,-21.8078167642,-29.5927,1.0,0.00333333,0.00333333,-21.8078167642,-33.267,500.0,1.0,5.43914e-20,100,84.5654,0.00333333,1.0,2,6963.02178739,299.999969474,303.81,0.8,6963.02178739,500,
1.0,-25.6357839132,-25.6357839132,-28.6034,1.0,0.0025,0.0025,-25.6357839132,-31.7906,500.0,1.0,5.4346e-20,100,85.0815,0.0025,1.0,2,7565.41922942,400.0,289.38,0.8,7565.41922942,500,
1.0,-37.6636279352,-37.6636279352,-30.4155,0.999986,0.002,0.00199997,-37.6636279352,-33.2707,500.0,1.0,1.82251e-17,100,85.58,0.00200002,1.00001,1,7675.32602505,499.999860308,262.69,0.8,7675.32602505,500,4.55513e-12
1.0,-36.6844696615,-36.6844696615,-36.6845,1.0,0.01,0.01,-36.6844696615,-42.925,500.0,1.0,3.50449e-18,100,85.9412,0.01,1.0,2,7460.49330822,100.0,260.75,0.8,7460.49330822,500,
1.0,-33.5437857244,-33.5437857244,-35.1141,1.0,0.005,0.005,-33.5437857244,-39.5893,500.0,1.0,2.1793e-19,100,85.2672,0.005,1.0,2,7222.40221077,200.000000102,270.4,0.8,7222.40221077,500,
1.0,-29.4154332489,-29.4154332489,-33.2146,1.0,0.00333333,0.00333333,-29.4154332489,-36.8897,500.0,1.0,5.43914e-20,100,85.5677,0.00333333,1.0,2,7477.60608173,299.999969474,283.09,0.8,7477.60608173,500,
1.0,-52.4789488249,-52.4789488249,-38.0307,1.0,0.0025,0.0025,-52.4789488249,-41.2186,500.0,1.0,5.4346e-20,100,85.3762,0.0025,1.0,2,6982.35849255,400.0,226.4,0.8,6982.35849255,500,
1.00001,-27.6498873337,-27.6498873337,-35.9545,0.999987,0.002,0.00199997,-27.6498873337,-38.8195,499.996185332,1.0,3.37443e-17,100,85.4812,0.00200003,1.00002,1,7366.27930415,499.999884572,294.08,0.8,7366.27930415,500,8.4134e-12
1.0,-48.4993908224,-48.4993908224,-48.4994,1.0,0.01,0.01,-48.4993908224,-55.0109,500.0,1.0,3.50449e-18,100,82.8447,0.01,1.0,2,6932.5692548,100.0,247.15,0.8,6932.5692548,500,
1.0,-32.6990835632,-32.6990835632,-40.5992,1.0,0.005,0.005,-32.6990835632,-45.2036,500.0,1.0,2.1793e-19,100,83.9026,0.005,1.0,2,7162.83933969,200.000000102,280.09,0.8,7162.83933969,500,
1.0,-22.4323184664,-22.4323184664,-34.5436,1.0,0.00333333,0.00333333,-22.4323184664,-38.303,500.0,1.0,5.43914e-20,100,85.1366,0.00333333,1.0,2,7520.62791344,299.999969474,303.57,0.8,7520.62791344,500,
1.0,-22.7980748611,-22.7980748611,-31.6072,1.0,0.0025,0.0025,-22.7980748611,-34.9259,500.0,1.0,5.4346e-20,100,85.5079,0.0025,1.0,2,7472.92956551,400.0,307.05,0.8,7472.92956551,500,
1.0,-21.6372974722,-21.6372974722,-29.6132,0.999978,0.002,0.00199996,-21.6372974722,-32.5816,500.0,1.0,4.87983e-17,100,85.9441,0.00200002,1.00001,1,7682.88288377,500.000091942,298.25,0.8,7682.88288377,500,1.21884e-11
1.0,-29.8926141059,-29.8926141059,-29.8926,1.0,0.01,0.01,-29.8926141059,-36.3033,500.0,1.0,3.50449e-18,100,84.9437,0.01,1.0,2,7288.31353382,100.0,285.31,0.8,7288.31353382,500,
1.0,-45.1291204651,-45.1291204651,-37.5109,1.0,0.005,0.005,-45.1291204651,-42.0505,500.0,1.0,2.1793e-19,100,85.2631,0.005,1.0,2,7280.89060799,200.000000102,240.92,0.8,7280.89060799,500,
1.0,-24.9625732543,-24.9625732543,-33.3281,1.0,0.00333333,0.00333333,-24.9625732543,-37.0347,500.0,1.0,5.43914e-20,100,85.5982,0.00333333,1.0,2,7410.71092706,299.999969474,294.79,0.8,7410.71092706,500,
1.0,-49.6625269841,-49.6625269841,-37.4117,1.0,0.0025,0.0025,-49.6625269841,-40.6217,500.0,1.0,5.4346e-20,100,85.3139,0.0025,1.0,2,7002.56311438,400.0,243.0,0.8,7002.56311438,500,
1.0,-14.7838545826,-14.7838545826,-32.8861,1.0,0.002,0.002,-14.7838545826,-35.7573,500.0,1.0,5.43187e-20,100,85.5161,0.002,1.0,1,7112.70343672,500.000006643,319.14,0.8,7112.70343672,500,
1.0,-20.6486046007,-20.6486046007,-20.6486,1.0,0.01,0.01,-20.6486046007,-27.0061,500.0,1.0,3.50449e-18,100,84.3987,0.01,1.0,2,7195.09602939,100.0,312.0,0.8,7195.09602939,500,
1.0,-22.8406473764,-22.8406473764,-21.7446,1.0,0.005,0.005,-22.8406473764,-26.2841,500.0,1.0,2.1793e-19,100,85.066,0.005,1.0,2,7421.1112629,200.000000102,300.88,0.8,7421.1112629,500,
1.0,-17.0713874994,-17.0713874994,-20.1869,1.0,0.00333333,0.00333333,-17.0713874994,-23.8933,500.0,1.0,5.43914e-20,100,84.8041,0.00333333,1.0,2,7159.79619594,299.999969474,320.52,0.8,7159.79619594,500,
1.0,-27.9544413898,-27.9544413898,-22.1288,1.0,0.0025,0.0025,-27.9544413898,-25.3386,500.0,1.0,5.4346e-20,100,85.3735,0.0025,1.0,2,7610.18178256,400.0,283.2,0.8,7610.18178256,500,
1.00001,-22.9488814994,-22.9488814994,-22.2912,0.998605,0.002,0.00199722,-22.9488814994,-25.1622,499.996185332,0.999997,3.26108e-13,100,85.3616,0.00200292,1.00146,1,7351.49649491,499.999903586,296.96,0.8,7351.49649491,500,8.15265e-08
1.0,-32.6369795912,-32.6369795912,-32.637,1.0,0.01,0.01,-32.6369795912,-39.0912,500.0,1.0,3.50449e-18,100,86.3006,0.01,1.0,2,7523.02110762,100.0,275.4,0.8,7523.02110762,500,
1.0,-20.4014804529,-20.4014804529,-26.5192,1.0,0.005,0.005,-20.4014804529,-31.0831,500.0,1.0,2.1793e-19,100,85.8437,0.005,1.0,2,7288.53162754,200.000000102,307.97,0.8,7288.53162754,500,
1.0,-25.3379014441,-25.3379014441,-26.1255,1.0,0.00333333,0.00333333,-25.3379014441,-29.8518,500.0,1.0,5.43914e-20,100,86.4027,0.00333333,1.0,2,7734.40024707,299.999969474,298.7,0.8,7734.40024707,500,
1.0,-29.5701079534,-29.5701079534,-26.9866,1.0,0.0025,0.0025,-29.5701079534,-30.2193,500.0,1.0,5.4346e-20,100,86.1047,0.0025,1.0,2,7324.15266599,400.0,280.5,0.8,7324.15266599,500,
1.0,-23.8791520859,-23.8791520859,-26.3651,1.0,0.002,0.002,-23.8791520859,-29.2565,500.0,1.0,5.43187e-20,100,86.0167,0.002,1.0,1,7404.58754144,500.000006643,296.91,0.8,7404.58754144,500,
1.0,-31.8652590792,-31.8652590792,-31.8653,1.0,0.01,0.01,-31.8652590792,-38.129,500.0,1.0,3.50449e-18,100,84.0242,0.01,1.0,2,7131.37951024,100.0,275.07,0.8,7131.37951024,500,
1.0,-24.9313827912,-24.9313827912,-28.3983,1.0,0.005,0.005,-24.9313827912,-32.8688,500.0,1.0,2.1793e-19,100,85.6204,0.005,1.0,2,7654.14872552,200.000000102,287.54,0.8,7654.14872552,500,
1.0,-6.31731146113,-6.31731146113,-21.038,1.0,0.00333333,0.00333333,-6.31731146113,-24.6881,500.0,1.0,5.43914e-20,100,85.9922,0.00333333,1.0,2,7269.89028342,299.999969474,334.42,0.8,7269.89028342,500,
1.0,-37.5860449626,-37.5860449626,-25.175,1.0,0.0025,0.0025,-37.5860449626,-28.4856,500.0,1.0,5.4346e-20,100,86.1363,0.0025,1.0,2,7362.16411687,400.0,264.29,0.8,7362.16411687,500,
1.0,-36.3142390042,-36.3142390042,-27.4028,1.0,0.002,0.002,-36.3142390042,-30.3639,500.0,1.0,5.43187e-20,100,86.304,0.002,1.0,1,7540.17025948,500.000006643,264.05,0.8,7540.17025948,500,
1.0,-26.3191758591,-26.3191758591,-26.3192,1.0,0.01,0.01,-26.3191758591,-32.6857,500.0,1.0,3.50449e-18,100,86.1452,0.01,1.0,2,7495.94892123,100.0,288.78,0.8,7495.94892123,500,
1.0,-28.1324296698,-28.1324296698,-27.2258,1.0,0.005,0.005,-28.1324296698,-31.7508,500.0,1.0,2.1793e-19,100,85.5943,0.005,1.0,2,7303.16023858,200.000000102,290.75,0.8,7303.16023858,500,
1.0,-37.3196730597,-37.3196730597,-30.5904,1.0,0.00333333,0.00333333,-37.3196730597,-34.3294,500.0,1.0,5.43914e-20,100,85.7791,0.00333333,1.0,2,7427.74403117,299.999969474,268.72,0.8,7427.74403117,500,
1.0,-28.2941260623,-28.2941260623,-30.0163,1.0,0.0025,0.0025,-28.2941260623,-33.2544,500.0,1.0,5.4346e-20,100,85.7622,0.0025,1.0,2,7416.7112824,400.0,286.23,0.8,7416.7112824,500,
1.0,-32.2014004998,-32.2014004998,-30.4534,0.999988,0.002,0.00199998,-32.2014004998,-33.3496,500.0,1.0,1.4983e-17,100,85.5549,0.00200002,1.00001,1,7246.18349857,499.999969872,275.3,0.8,7246.18349857,500,3.70371e-12
1.0,-36.5331030773,-36.5331030773,-36.5331,1.0,0.01,0.01,-36.5331030773,-42.9414,500.0,1.0,3.50449e-18,100,85.22,0.01,1.0,2,7335.80518293,100.0,262.3,0.8,7335.80518293,500,
1.0,-31.7104548387,-31.7104548387,-34.1218,1.0,0.005,0.005,-31.7104548387,-38.6531,500.0,1.0,2.1793e-19,100,86.3081,0.005,1.0,2,7701.10086784,200.000000102,277.72,0.8,7701.10086784,500,
1.0,-31.8303794551,-31.8303794551,-33.358,1.0,0.00333333,0.00333333,-31.8303794551,-37.0578,500.0,1.0,5.43914e-20,100,86.4976,0.00333333,1.0,2,7620.01485307,299.999969474,282.38,0.8,7620.01485307,500,
1.0,-49.8429161426,-49.8429161426,-37.4792,1.0,0.0025,0.0025,-49.8429161426,-40.6833,500.0,1.0,5.4346e-20,100,86.1074,0.0025,1.0,2,7079.40787847,400.0,229.51,0.8,7079.40787847,500,
1.0,-23.819786791,-23.819786791,-34.7473,1.0,0.002,0.002,-23.819786791,-37.6132,500.0,1.0,5.43187e-20,100,86.2187,0.002,1.0,1,7435.5168906,500.000006643,297.04,0.8,7435.5168906,500,
1.0,-24.6492761711,-24.6492761711,-24.6493,1.0,0.01,0.01,-24.6492761711,-31.1075,500.0,1.0,3.50449e-18,100,85.5422,0.01,1.0,2,7391.37724908,100.0,296.84,0.8,7391.37724908,500,
1.0,-49.5560421994,-49.5560421994,-37.1027,1.0,0.005,0.005,-49.5560421994,-41.6873,500.0,1.0,2.1793e-19,100,85.347,0.005,1.0,2,7010.6898248,200.000000102,234.08,0.8,7010.6898248,500,
1.0,-24.5549659342,-24.5549659342,-32.9201,1.0,0.00333333,0.00333333,-24.5549659342,-36.6635,500.0,1.0,5.43914e-20,100,85.5279,0.00333333,1.0,2,7345.31715626,299.999969474,300.25,0.8,7345.31715626,500,
1.0,-11.4983528913,-11.4983528913,-27.5647,1.0,0.0025,0.0025,-11.4983528913,-30.8065,500.0,1.0,5.4346e-20,100,85.7496,0.0025,1.0,2,7194.70095123,400.0,327.44,0.8,7194.70095123,500,
1.0,-28.7473182841,-28.7473182841,-27.8012,1.0,0.002,0.002,-28.7473182841,-30.7008,500.0,1.0,5.43187e-20,100,85.6082,0.002,1.0,1,7303.76669257,500.000006643,285.08,0.8,7303.76669257,500,
1.0,-27.6383202793,-27.6383202793,-27.6383,1.0,0.01,0.01,-27.6383202793,-34.0624,500.0,1.0,3.50449e-18,100,84.7431,0.01,1.0,2,7253.92845459,100.0,283.95,0.8,7253.92845459,500,
1.0,-48.2095329934,-48.2095329934,-37.9239,1.0,0.005,0.005,-48.2095329934,-42.4664,500.0,1.0,2.1793e-19,100,84.8953,0.005,1.0,2,7092.36306149,200.000000102,227.73,0.8,7092.36306149,500,
1.0,-23.3201650175,-23.3201650175,-33.056,1.0,0.00333333,0.00333333,-23.3201650175,-36.765,500.0,1.0,5.43914e-20,100,85.6075,0.00333333,1.0,2,7504.40355101,299.999969474,295.11,0.8,7504.40355101,500,
1.0,-46.0106260851,-46.0106260851,-36.2947,1.0,0.0025,0.0025,-46.0106260851,-39.5067,500.0,1.0,5.4346e-20,100,85.3915,0.0025,1.0,2,7126.2572144,400.0,253.3,0.8,7126.2572144,500,
1.0,-31.629568683,-31.629568683,-35.3616,1.0,0.002,0.002,-31.629568683,-38.2346,500.0,1.0,5.43187e-20,100,85.0954,0.002,1.0,1,7092.84423049,500.000006643,282.16,0.8,7092.84423049,500,
1.0,-27.8593054364,-27.8593054364,-27.8593,1.0,0.01,0.01,-27.8593054364,-34.2206,500.0,1.0,3.50449e-18,100,85.4548,0.01,1.0,2,7376.29333246,100.0,287.4,0.8,7376.29333246,500,
1.0,-29.7176259355,-29.7176259355,-28.7885,1.0,0.005,0.005,-29.7176259355,-33.2866,500.0,1.0,2.1793e-19,100,85.7568,0.005,1.0,2,7478.99223584,200.000000102,284.16,0.8,7478.99223584,500,
1.0,-29.4983023375,-29.4983023375,-29.0251,1.0,0.00333333,0.00333333,-29.4983023375,-32.6978,500.0,1.0,5.43914e-20,100,85.46,0.00333333,1.0,2,7274.2000532,299.999969474,281.4,0.8,7274.2000532,500,
1.0,-23.9275025473,-23.9275025473,-27.7507,1.0,0.0025,0.0025,-23.9275025473,-30.9511,500.0,1.0,5.4346e-20,100,85.1396,0.0025,1.0,2,7136.59824555,400.0,301.4,0.8,7136.59824555,500,
1.0,-38.0567185341,-38.0567185341,-29.8119,1.0,0.002,0.002,-38.0567185341,-32.71,500.0,1.0,5.43187e-20,100,85.6117,0.002,1.0,1,7643.31982107,500.000006643,260.92,0.8,7643.31982107,500,
1.0,-14.1808130479,-14.1808130479,-14.1808,1.0,0.01,0.01,-14.1808130479,-20.5034,500.0,1.0,3.50449e-18,100,85.616,0.01,1.0,2,7404.14642264,100.0,318.02,0.8,7404.14642264,500,
1.0,-29.9742712241,-29.9742712241,-22.0775,1.0,0.005,0.005,-29.9742712241,-26.653,500.0,1.0,2.1793e-19,100,87.6364,0.005,1.0,2,7985.30157084,200.000000102,286.04,0.8,7985.30157084,500,
1.0,-24.1066766719,-24.1066766719,-22.7539,1.0,0.00333333,0.00333333,-24.1066766719,-26.4897,500.0,1.0,5.43914e-20,100,87.5321,0.00333333,1.0,2,7699.60321381,299.999969474,294.25,0.8,7699.60321381,500,
1.0,-47.97129669,-47.97129669,-29.0583,1.0,0.0025,0.0025,-47.97129669,-32.3354,500.0,1.0,5.4346e-20,100,87.2225,0.0025,1.0,2,7038.88138347,400.0,237.38,0.8,7038.88138347,500,
1.00001,-27.725061434,-27.725061434,-28.7916,0.999987,0.002,0.00199997,-27.725061434,-31.7227,499.996185332,1.0,1.92798e-17,100,87.2476,0.00200002,1.00001,1,7705.27002326,500.000091942,288.64,0.8,7705.27002326,500,4.79672e-12
1.0,-19.9123833034,-19.9123833034,-19.9124,1.0,0.01,0.01,-19.9123833034,-26.2632,500.0,1.0,3.50449e-18,100,86.9612,0.01,1.0,2,7638.62798804,100.0,304.3,0.8,7638.62798804,500,
1.0,-30.2193087538,-30.2193087538,-25.0658,1.0,0.005,0.005,-30.2193087538,-29.567,500.0,1.0,2.1793e-19,100,86.356,0.005,1.0,2,7373.07953972,200.000000102,290.38,0.8,7373.07953972,500,
1.0,-42.8955958237,-42.8955958237,-31.0091,1.0,0.00333333,0.00333333,-42.8955958237,-34.6843,500.0,1.0,5.43914e-20,100,86.6407,0.00333333,1.0,2,7467.88177791,299.999969474,247.31,0.8,7467.88177791,500,
1.0,-23.6892171952,-23.6892171952,-29.1791,1.0,0.0025,0.0025,-23.6892171952,-32.3619,500.0,1.0,5.4346e-20,100,86.3239,0.0025,1.0,2,7320.44838907,400.0,297.12,0.8,7320.44838907,500,
1.0,-39.3917756455,-39.3917756455,-31.2217,1.0,0.002,0.002,-39.3917756455,-34.0911,500.0,1.0,5.43187e-20,100,85.9911,0.002,1.0,1,7153.18583254,500.000006643,259.78,0.8,7153.18583254,500,
1.0,-29.4908162591,-29.4908162591,-29.4908,1.0,0.01,0.01,-29.4908162591,-35.8574,500.0,1.0,3.50449e-18,100,87.3916,0.01,1.0,2,7714.43584794,100.0,283.73,0.8,7714.43584794,500,
1.0,-45.1946233238,-45.1946233238,-37.3427,1.0,0.005,0.005,-45.1946233238,-41.8446,500.0,1.0,2.1793e-19,100,85.4057,0.005,1.0,2,6896.63885342,200.000000102,249.25,0.8,6896.63885342,500,
1.0,-27.5514409842,-27.5514409842,-34.079,1.0,0.00333333,0.00333333,-27.5514409842,-37.8076,500.0,1.0,5.43914e-20,100,86.0118,0.00333333,1.0,2,7618.0980401,299.999969474,288.22,0.8,7618.0980401,500,
1.0,-25.5576621274,-25.5576621274,-31.9486,1.0,0.0025,0.0025,-25.5576621274,-35.1808,500.0,1.0,5.4346e-20,100,86.3753,0.0025,1.0,2,7670.91512849,400.0,295.37,0.8,7670.91512849,500,
1.0,-21.1013165788,-21.1013165788,-29.7791,0.999981,0.002,0.00199996,-21.1013165788,-32.6701,500.0,1.0,2.18327e-16,100,86.7698,0.00200008,1.00004,1,7785.9161327,499.999824287,308.19,0.8,7785.9161327,500,5.45665e-11
1.0,-27.356126744,-27.356126744,-27.3561,1.0,0.01,0.01,-27.356126744,-33.7618,500.0,1.0,3.50449e-18,100,87.971,0.01,1.0,2,7817.07240832,100.0,280.43,0.8,7817.07240832,500,
1.0,-46.5583228894,-46.5583228894,-36.9572,1.0,0.005,0.005,-46.5583228894,-41.522,500.0,1.0,2.1793e-19,100,86.0828,0.005,1.0,2,6966.90785083,200.000000102,240.0,0.8,6966.90785083,500,
1.0,-31.1299550916,-31.1299550916,-35.0148,1.0,0.00333333,0.00333333,-31.1299550916,-38.742,500.0,1.0,5.43914e-20,100,86.1443,0.00333333,1.0,2,7494.3090019,299.999969474,281.93,0.8,7494.3090019,500,
1.0,-37.7132924519,-37.7132924519,-35.6894,1.0,0.0025,0.0025,-37.7132924519,-38.9229,500.0,1.0,5.4346e-20,100,85.5101,0.0025,1.0,2,7050.42703232,400.0,281.94,0.8,7050.42703232,500,
1.0,-26.5071869774,-26.5071869774,-33.853,1.0,0.002,0.002,-26.5071869774,-36.7451,500.0,1.0,5.43187e-20,100,85.1176,0.002,1.0,1,6979.46606862,500.000006643,293.68,0.8,6979.46606862,500,
1.0,-33.4699075883,-33.4699075883,-33.4699,1.0,0.01,0.01,-33.4699075883,-39.7642,500.0,1.0,3.50449e-18,100,85.1535,0.01,1.0,2,7324.35328604,100.0,284.64,0.8,7324.35328604,500,
1.0,-28.4150028639,-28.4150028639,-30.9425,1.0,0.005,0.005,-28.4150028639,-35.4942,500.0,1.0,2.1793e-19,100,86.4891,0.005,1.0,2,7774.58567268,200.000000102,291.02,0.8,7774.58567268,500,
1.0,-24.3785877886,-24.3785877886,-28.7545,1.0,0.00333333,0.00333333,-24.3785877886,-32.471,500.0,1.0,5.43914e-20,100,87.0035,0.00333333,1.0,2,7797.33134485,299.999969474,292.04,0.8,7797.33134485,500,
1.0,-20.9759780224,-20.9759780224,-26.8099,1.0,0.0025,0.0025,-20.9759780224,-30.0318,500.0,1.0,5.4346e-20,100,86.7301,0.0025,1.0,2,7408.34969944,400.0,304.19,0.8,7408.34969944,500,
1.0,-20.4875087556,-20.4875087556,-25.5454,0.999989,0.002,0.00199998,-20.4875087556,-28.4272,500.0,1.0,1.39739e-17,100,86.4356,0.00200001,1.00001,1,7308.22177179,500.000067678,305.87,0.8,7308.22177179,500,3.49638e-12
1.0,-29.3637713368,-29.3637713368,-29.3638,1.0,0.01,0.01,-29.3637713368,-35.8275,500.0,1.0,3.50449e-18,100,86.1402,0.01,1.0,2,7495.09252468,100.0,284.22,0.8,7495.09252468,500,
1.0,-29.204202726,-29.204202726,-29.284,1.0,0.005,0.005,-29.204202726,-33.8546,500.0,1.0,2.1793e-19,100,85.4798,0.005,1.0,2,7266.11121542,200.000000102,283.42,0.8,7266.11121542,500,
1.0,-33.4716228559,-33.4716228559,-30.6799,1.0,0.00333333,0.00333333,-33.4716228559,-34.4204,500.0,1.0,5.43914e-20,100,85.0387,0.00333333,1.0,2,7140.87554546,299.999969474,277.28,0.8,7140.87554546,500,
1.0,-23.384901823,-23.384901823,-28.8561,1.0,0.0025,0.0025,-23.384901823,-32.0955,500.0,1.0,5.4346e-20,100,84.7906,0.0025,1.0,2,7094.05084787,400.0,304.1,0.8,7094.05084787,500,
1.0,-26.9401118253,-26.9401118253,-28.4729,1.0,0.002,0.002,-26.9401118253,-31.3703,500.0,1.0,5.43187e-20,100,85.398,0.002,1.0,1,7781.19840216,500.000006643,288.35,0.8,7781.19840216,500,
1.0,-34.9359663735,-34.9359663735,-34.936,1.0,0.01,0.01,-34.9359663735,-41.3872,500.0,1.0,3.50449e-18,100,85.0849,0.01,1.0,2,7312.56155569,100.0,266.44,0.8,7312.56155569,500,
1.0,-19.0507311947,-19.0507311947,-26.9933,1.0,0.005,0.005,-19.0507311947,-31.5551,500.0,1.0,2.1793e-19,100,84.9836,0.005,1.0,2,7150.33012926,200.000000102,306.48,0.8,7150.33012926,500,
1.0,-33.5237041507,-33.5237041507,-29.1701,1.0,0.00333333,0.00333333,-33.5237041507,-32.8948,500.0,1.0,5.43914e-20,100,85.4106,0.00333333,1.0,2,7486.90380836,299.999969474,272.5,0.8,7486.90380836,500,
1.0,-23.7612836497,-23.7612836497,-27.8179,1.0,0.0025,0.0025,-23.7612836497,-31.0435,500.0,1.0,5.4346e-20,100,85.4453,0.0025,1.0,2,7370.49306976,400.0,300.94,0.8,7370.49306976,500,
1.0,-48.2587686507,-48.2587686507,-31.9061,1.0,0.002,0.002,-48.2587686507,-34.7912,500.0,1.0,5.43187e-20,100,85.447,0.002,1.0,1,7038.42556214,500.000006643,238.99,0.8,7038.42556214,500,
1.0,-18.7302000759,-18.7302000759,-18.7302,1.0,0.01,0.01,-18.7302000759,-24.9739,500.0,1.0,3.50449e-18,100,84.9699,0.01,1.0,2,7292.81264712,100.0,307.11,0.8,7292.81264712,500,
1.0,-38.613143289,-38.613143289,-28.6717,1.0,0.005,0.005,-38.613143289,-33.2399,500.0,1.0,2.1793e-19,100,84.8103,0.005,1.0,2,7038.40117593,200.000000102,262.77,0.8,7038.40117593,500,
1.0,-17.848263279,-17.848263279,-25.0639,1.0,0.00333333,0.00333333,-17.848263279,-28.7938,500.0,1.0,5.43914e-20,100,84.9134,0.00333333,1.0,2,7239.58191834,299.999969474,313.69,0.8,7239.58191834,500,
1.0,-32.5150324674,-32.5150324674,-26.9267,1.0,0.0025,0.0025,-32.5150324674,-30.1569,500.0,1.0,5.4346e-20,100,85.2745,0.0025,1.0,2,7489.33682611,400.0,279.82,0.8,7489.33682611,500,
1.0,-29.8767851046,-29.8767851046,-27.5167,1.0,0.002,0.002,-29.8767851046,-30.4219,500.0,1.0,5.43187e-20,100,85.2,0.002,1.0,1,7274.06927171,500.000006643,285.95,0.8,7274.06927171,500,
1.0,-33.0667539629,-33.0667539629,-33.0667,1.0,0.01,0.01,-33.0667539629,-39.416,500.0,1.0,3.50449e-18,100,84.821,0.01,1.0,2,7267.26937387,100.0,275.34,0.8,7267.26937387,500,
