VarVanillaIw,VarDiscRet,AvgVanillaIw,IterType,J,MaxVanillaIw,AvgEpLen,VanillaAvgRet,VarRet,VarJ,MaxNormIw,AvgDiscRet,AvgRet,MinNormIw,Bound,MinVanillaIw,ESSRenyi,ESSClassic,VarNormIw,AvgNormIw,BatchSize,EpsThisIter,eRenyi2
,1245.4247383024644,1.0,2,7.807294,1.0,48.05,7.807294033006704,1245.4247383024644,35.11368,0.01,7.807294033006704,7.807294033006704,0.01,-1.9891567,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,880.5170764321789,1.0,2,6.564236,1.0,48.91,5.3211769890922085,880.5170764321789,32.46362,0.005,5.3211769890922085,5.3211769890922085,0.005,-0.36290073,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1335.2503069338043,1.0,2,6.171166,1.0,43.76,5.385024273873598,1335.2503069338043,33.81616,0.0033333334,5.385024273873598,5.385024273873598,0.0033333334,-1.1659284,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1416.6115926261177,1.0,2,4.320023,1.0,50.94,-1.2334070920748088,1416.6115926261177,34.907608,0.0025,-1.2334070920748088,-1.2334070920748088,0.0025,-3.8312974,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
536609360000.0,1425.6330271633474,32761.135,1,167.19627,16380010.0,46.43,11.709488788349393,1425.6330271633474,0.10624969,0.999966,11.709488788349393,11.709488788349393,2.4850504e-09,158.99318,0.040706534,394.9670865783451,1.0000680108828206,0.001999864,0.0020000006,500,100,1.2659283
,1035.3494708398737,1.0,2,3.5985446,1.0,47.33,3.5985442950723634,1035.3494708398737,32.01556,0.01,3.5985442950723634,3.5985442950723634,0.01,-9.646046,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1078.6022117498403,1.0,2,6.9013205,1.0,44.44,10.204097182180993,1078.6022117498403,32.516373,0.005,10.204097182180993,10.204097182180993,0.005,-3.1267595,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1371.880162906259,1.0,2,3.2952175,1.0,55.55,-3.916989735003388,1371.880162906259,34.403557,0.0033333334,-3.916989735003388,-3.916989735003388,0.0033333334,-4.8926754,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,633.2110717750628,1.0,2,3.4117322,1.0,41.32,3.7612775616147776,633.2110717750628,32.318165,0.0025,3.7612775616147776,3.7612775616147776,0.0025,-3.679191,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
1042760340000.0,733.1416971439121,45668.465,1,168.50285,22833752.0,45.98,3.5932225383850778,733.1416971439121,0.07686694,0.99997896,3.5932225383850778,3.5932225383850778,1.3200615e-08,161.61212,0.3014259,423.57871817646117,1.0000420434666333,0.0019999158,0.0020000006,500,100,1.1804181
,1375.401060657668,1.0,2,4.517294,1.0,50.53,4.51729386962131,1375.401060657668,36.9005,0.01,4.51729386962131,4.51729386962131,0.01,-12.462906,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,2025.927116526956,1.0,2,4.1222663,1.0,51.74,3.727239187463929,2025.927116526956,41.034294,0.005,3.727239187463929,3.727239187463929,0.005,-14.620886,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,2150.1405952775235,1.0,2,6.9920263,1.0,56.98,12.731543787361778,2150.1405952775235,42.99488,0.0033333334,12.731543787361778,12.731543787361778,0.0033333334,-8.311693,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1164.1734269861986,1.0,2,6.5796766,1.0,43.19,5.3426303210064,1164.1734269861986,40.927532,0.0025,5.3426303210064,5.3426303210064,0.0025,-6.6737337,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
8099232300.0,1637.3865386358111,4025.7566,1,233.07434,2012366.6,54.92,5.593109358350257,1637.3865386358111,1.218517,0.99974585,5.593109358350257,5.593109358350257,1.1154441e-08,220.36253,0.022452531,434.8114642163351,1.0005085455418796,0.0019989815,0.0019999999,500,100,1.1499237
,2100.4456546829515,1.0,2,5.674791,1.0,51.9,5.6747918318953205,2100.4456546829515,45.60089,0.01,5.6747918318953205,5.6747918318953205,0.01,-14.81864,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1382.5533224974752,1.0,2,5.4288807,1.0,52.12,5.18297122102078,1382.5533224974752,41.522827,0.005,5.18297122102078,5.18297122102078,0.005,-9.062163,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1342.2425356559024,1.0,2,3.0325077,1.0,43.78,-1.7602411557566142,1342.2425356559024,40.048164,0.0033333334,-1.7602411557566142,-1.7602411557566142,0.0033333334,-8.799379,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2097.7029824722667,1.0,2,2.6897857,1.0,54.35,1.6616236033593592,2097.7029824722667,41.502113,0.0025,1.6616236033593592,1.6616236033593592,0.0025,-11.254643,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
30073424000.0,1427.6492960285211,7756.417,1,331.3309,3877721.2,44.95,5.604834826560691,1427.6492960285211,0.8900934,0.99987435,5.604834826560691,5.604834826560691,2.3423716e-08,317.85867,0.09084205,428.5308525981146,1.0002513231771786,0.0019994965,0.0019999999,500,100,1.1667771
,933.7153465953446,1.0,2,3.9269116,1.0,43.75,3.9269116337977623,933.7153465953446,30.403587,0.01,3.9269116337977623,3.9269116337977623,0.01,-9.405702,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,687.596562455594,1.0,2,0.3409679,1.0,44.34,-3.244975175888904,687.596562455594,28.555355,0.005,-3.244975175888904,-3.244975175888904,0.005,-9.086613,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1229.7490634215183,1.0,2,1.7020259,1.0,58.71,4.424141453617789,1229.7490634215183,30.872766,0.0033333334,4.424141453617789,4.424141453617789,0.0033333334,-5.995561,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1190.58732724301,1.0,2,2.884346,1.0,46.92,6.4313068317912006,1190.58732724301,31.838808,0.0025,6.4313068317912006,6.4313068317912006,0.0025,-3.7819605,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
41054650000.0,906.254473544877,9062.372,1,141.28136,4530710.5,56.46,8.139205120420222,906.254473544877,0.31251332,0.99989504,8.139205120420222,8.139205120420222,6.615502e-08,134.91142,0.2997607,438.08712894286396,1.0002099118678909,0.0019995794,0.002,500,100,1.1413255
,632.6750768441299,1.0,2,3.8928192,1.0,44.65,3.8928192218916644,632.6750768441299,25.026953,0.01,3.8928192218916644,3.8928192218916644,0.01,-2.6961396,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,849.2868071880742,1.0,2,4.447097,1.0,52.81,5.001375375690179,849.2868071880742,27.090189,0.005,5.001375375690179,5.001375375690179,0.005,-1.5423045,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,896.7825342301924,1.0,2,4.6560664,1.0,46.37,5.074002023609025,896.7825342301924,28.02281,0.0033333334,5.074002023609025,5.074002023609025,0.0033333334,-2.8720455,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,682.1609904266512,1.0,2,4.399891,1.0,51.32,3.6313663409601626,682.1609904266512,27.53162,0.0025,3.6313663409601626,3.6313663409601626,0.0025,-2.1196456,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
215502000000.0,2041.6278035779585,20761.6,1,176.65076,10380320.0,57.65,3.928628987629511,2041.6278035779585,0.17078817,0.99995375,3.928628987629511,3.928628987629511,1.0771669e-08,167.24591,0.11181854,425.20674863890986,1.0000924848362909,0.0019998145,0.0019999999,500,100,1.1758986
,1079.0338788114773,1.0,2,6.81648,1.0,56.36,6.816480050264296,1079.0338788114773,32.683994,0.01,6.816480050264296,6.816480050264296,0.01,-5.3929753,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1326.5615138526762,1.0,2,5.288686,1.0,52.94,3.7608911688865736,1326.5615138526762,34.541336,0.005,3.7608911688865736,3.7608911688865736,0.005,-3.3447037,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1681.3508387223242,1.0,2,2.762596,1.0,50.52,-2.2895845170089317,1681.3508387223242,36.918972,0.0033333334,-2.2895845170089317,-2.2895845170089317,0.0033333334,-9.526874,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,927.0047893560811,1.0,2,4.0075655,1.0,45.39,7.742476112985828,927.0047893560811,35.444904,0.0025,7.742476112985828,7.742476112985828,0.0025,-6.6354284,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
12457026000.0,919.4636723229781,4992.3823,1,145.04416,2495699.5,57.11,-0.7905318841058512,919.4636723229781,0.5935544,0.999803,-0.7905318841058512,-0.7905318841058512,2.733636e-08,134.84854,0.06823678,435.8736008292014,1.0003941167171375,0.0019992106,0.0020000003,500,100,1.1471215
,1761.155274972655,1.0,2,9.374861,1.0,56.12,9.374860919826618,1761.155274972655,41.75576,0.01,9.374860919826618,9.374860919826618,0.01,-4.358594,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,814.5141401750444,1.0,2,7.9960523,1.0,57.17,6.617245529311509,814.5141401750444,35.733143,0.005,6.617245529311509,6.617245529311509,0.005,-1.7149673,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1644.161222929149,1.0,2,7.037437,1.0,57.52,5.120204215648034,1644.161222929149,37.358395,0.0033333334,5.120204215648034,5.120204215648034,0.0033333334,-2.8732963,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1071.9558014790782,1.0,2,7.148222,1.0,45.91,7.480579080923084,1071.9558014790782,36.222687,0.0025,7.480579080923084,7.480579080923084,0.0025,-1.4347258,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
152777030000.0,1135.1659225704555,17481.2,1,203.951,8740055.0,47.67,-1.6944603169962038,1135.1659225704555,0.2514169,0.99993765,-1.6944603169962038,-1.6944603169962038,7.616074e-09,195.56818,0.06656906,419.3256943741148,1.0001247170623457,0.0019997503,0.0019999999,500,100,1.1923906
,1983.0762998684236,1.0,2,8.545332,1.0,44.76,8.54533206216111,1983.0762998684236,44.308525,0.01,8.54533206216111,8.54533206216111,0.01,-11.426184,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1226.7542137416642,1.0,2,5.09804,1.0,54.58,1.6507482196011685,1226.7542137416642,40.009373,0.005,1.6507482196011685,1.6507482196011685,0.005,-9.023954,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1201.5817901394282,1.0,2,5.4619765,1.0,46.99,6.189848654694998,1201.5817901394282,38.261646,0.0033333334,6.189848654694998,6.189848654694998,0.0033333334,-6.068582,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1798.5311309170067,1.0,2,4.770933,1.0,46.56,2.697804531733894,1798.5311309170067,39.300564,0.0025,2.697804531733894,2.697804531733894,0.0025,-5.329256,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
10055187000.0,1650.6993311577273,4485.4546,1,163.66406,2242231.2,47.43,8.473095614356255,1650.6993311577273,0.72744536,0.99977887,8.473095614356255,8.473095614356255,1.990401e-08,154.00551,0.044639267,437.4163934576678,1.0004424653876716,0.0019991137,0.0020000006,500,100,1.1430756
,2736.68128224041,1.0,2,-0.06747222,1.0,64.27,-0.0674714161366436,2736.68128224041,52.05107,0.01,-0.0674714161366436,-0.0674714161366436,0.01,-25.448122,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1165.5501926621241,1.0,2,2.9597464,1.0,46.97,5.986965332376317,1165.5501926621241,44.054157,0.005,5.986965332376317,5.986965332376317,0.005,-14.9870825,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,974.2929556995313,1.0,2,6.560354,1.0,51.65,13.761566992508824,974.2929556995313,40.51285,0.0033333334,13.761566992508824,13.761566992508824,0.0033333334,-8.093169,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2028.6563460815635,1.0,2,6.5182595,1.0,61.44,6.391978482975471,2028.6563460815635,41.630108,0.0025,6.391978482975471,6.391978482975471,0.0025,-6.1720653,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
59363787000.0,1682.1595498384397,10897.209,1,232.58374,5448110.0,44.79,6.142555558408921,1682.1595498384397,0.43857056,0.9999092,6.142555558408921,6.142555558408921,6.2868493e-09,220.3229,0.034254555,428.51439086915707,1.0001815390811677,0.0019996362,0.0019999999,500,100,1.166822
,1573.208887966898,1.0,2,4.6988378,1.0,52.36,4.698837866881314,1573.208887966898,39.464878,0.01,4.698837866881314,4.698837866881314,0.01,-11.246933,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,896.5899188041378,1.0,2,5.1905084,1.0,48.31,5.682178368172399,896.5899188041378,34.96844,0.005,5.682178368172399,5.682178368172399,0.005,-6.0848536,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1059.1004303127177,1.0,2,4.6276145,1.0,44.37,3.501824679935043,1059.1004303127177,34.13695,0.0033333334,3.501824679935043,3.501824679935043,0.0033333334,-4.5786796,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1246.3183716334277,1.0,2,4.9502068,1.0,44.96,5.917988920412553,1246.3183716334277,34.39149,0.0025,5.917988920412553,5.917988920412553,0.0025,-3.0226784,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
9502974000.0,1147.2999384109874,4360.536,1,142.89124,2179791.8,52.89,6.397364719692971,1147.2999384109874,0.6526107,0.99978155,6.397364719692971,6.397364719692971,1.3210956e-07,135.3326,0.28803426,445.0444433904496,1.0004370160833427,0.0019991244,0.0020000006,500,100,1.1234833
,883.0923654912121,1.0,2,7.141132,1.0,45.99,7.1411321153273715,883.0923654912121,29.567913,0.01,7.1411321153273715,7.1411321153273715,0.01,-3.1154962,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,645.5092541591672,1.0,2,6.129757,1.0,49.5,5.118382770646564,645.5092541591672,27.526,0.005,5.118382770646564,5.118382770646564,0.005,-1.1227746,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1280.7694312025633,1.0,2,4.9463835,1.0,52.6,2.579634034193634,1280.7694312025633,30.505331,0.0033333334,2.579634034193634,2.579634034193634,0.0033333334,-2.1517467,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1761.4399345697593,1.0,2,4.0490003,1.0,60.32,1.3568521598387242,1761.4399345697593,33.7091,0.0025,1.3568521598387242,1.3568521598387242,0.0025,-4.0020556,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
57200005000.0,887.2857116060558,10696.889,1,153.15144,5347898.0,51.61,1.33065546220491,887.2857116060558,0.30400354,0.99989784,1.33065546220491,1.33065546220491,3.8016514e-09,145.27162,0.020332921,417.5735755814619,1.0002043898082316,0.0019995908,0.0020000003,500,100,1.1973938
,1187.1533961613468,1.0,2,10.363437,1.0,59.66,10.363437104741863,1187.1533961613468,34.282383,0.01,10.363437104741863,10.363437104741863,0.01,-5.866004,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1349.1297995255072,1.0,2,6.6747017,1.0,56.53,2.9859656017304506,1349.1297995255072,35.623966,0.005,2.9859656017304506,2.9859656017304506,0.005,-4.8012457,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1632.336727582145,1.0,2,4.566047,1.0,50.26,0.3487393967301955,1632.336727582145,37.331066,0.0033333334,0.3487393967301955,0.3487393967301955,0.0033333334,-6.3068604,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,851.3797507934861,1.0,2,4.307539,1.0,45.57,3.532013561964815,851.3797507934861,35.44183,0.0025,3.532013561964815,3.532013561964815,0.0025,-5.108676,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
26185020000.0,1066.3250717872716,7237.785,1,223.73384,3618358.5,50.07,8.095074785223249,1066.3250717872716,0.66880167,0.9998524,8.095074785223249,8.095074785223249,2.0586603e-08,214.59953,0.0745007,425.07053338634336,1.000295183246246,0.0019994085,0.002,500,100,1.1762754
,978.9462809292703,1.0,2,5.137207,1.0,45.78,5.137207227183105,978.9462809292703,31.131283,0.01,5.137207227183105,5.137207227183105,0.01,-6.7430277,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,883.9079330102564,1.0,2,5.9450855,1.0,42.8,6.752963720269129,883.9079330102564,30.377054,0.005,6.752963720269129,6.752963720269129,0.005,-2.4555092,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1859.0579099240163,1.0,2,6.6295867,1.0,49.85,7.998589998098561,1859.0579099240163,35.065697,0.0033333334,7.998589998098561,7.998589998098561,0.0033333334,-4.643355,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,792.525337146815,1.0,2,5.1897764,1.0,46.19,0.8703430113168383,792.525337146815,33.534634,0.0025,0.8703430113168383,0.8703430113168383,0.0025,-4.572878,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
674004600000.0,862.5187143139773,36716.285,1,231.99025,18357622.0,55.27,0.29325603935953615,862.5187143139773,0.13732536,0.9999717,0.29325603935953615,0.29325603935953615,7.910175e-09,222.4843,0.1452161,421.8946444286433,1.0000566530201775,0.0019998867,0.0020000006,500,100,1.18513
,1263.9599788571934,1.0,2,5.3378634,1.0,51.86,5.337864109368765,1263.9599788571934,35.37401,0.01,5.337864109368765,5.337864109368765,0.01,-9.752737,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1152.4733010213524,1.0,2,4.5135565,1.0,55.55,3.6892499584456804,1152.4733010213524,34.594997,0.005,3.6892499584456804,3.6892499584456804,0.005,-6.1571093,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1143.8856776712669,1.0,2,4.2877603,1.0,42.67,3.836164883042321,1143.8856776712669,34.284985,0.0033333334,3.836164883042321,3.836164883042321,0.0033333334,-4.4248013,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1108.5760517608428,1.0,2,5.768562,1.0,53.89,10.210969520392132,1108.5760517608428,34.09613,0.0025,10.210969520392132,10.210969520392132,0.0025,-1.7767386,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
144593390000.0,948.433495245881,17006.525,1,179.294,8502750.0,46.47,1.2568243055812869,948.433495245881,0.22271498,0.9999397,1.2568243055812869,1.2568243055812869,4.9944333e-09,171.8204,0.04246898,407.7113884764656,1.000120670483202,0.0019997582,0.0020000003,500,100,1.2263577
,1122.3583509896866,1.0,2,5.7427993,1.0,55.84,5.742799793787708,1122.3583509896866,33.333687,0.01,5.742799793787708,5.742799793787708,0.01,-9.288204,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,778.9281554247952,1.0,2,2.4762297,1.0,47.89,-0.7903404342951594,778.9281554247952,30.851374,0.005,-0.7903404342951594,-0.7903404342951594,0.005,-8.152294,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,668.3795016645826,1.0,2,4.100134,1.0,44.44,7.347942266404324,668.3795016645826,29.332195,0.0033333334,7.347942266404324,7.347942266404324,0.0033333334,-4.578019,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,744.511422446429,1.0,2,4.604719,1.0,47.11,6.11847722592098,744.511422446429,28.815163,0.0025,6.11847722592098,6.11847722592098,0.0025,-2.9107823,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
9589868000.0,1390.1772768687533,4380.4106,1,178.55733,2189734.5,51.47,3.122518325353441,1390.1772768687533,0.8614014,0.99978507,3.122518325353441,3.122518325353441,1.4202254e-07,171.1025,0.31105852,440.14383286072547,1.0004300070177565,0.0019991386,0.002,500,100,1.1359923
,1272.2926875348471,1.0,2,3.6950898,1.0,50.53,3.6950899465033653,1272.2926875348471,35.490417,0.01,3.6950899465033653,3.6950899465033653,0.01,-9.078777,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,821.6800928534623,1.0,2,5.4387107,1.0,43.91,7.182330476918767,821.6800928534623,32.242157,0.005,7.182330476918767,7.182330476918767,0.005,-4.1354756,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1152.4167597394892,1.0,2,5.974591,1.0,52.13,7.046353060134703,1152.4167597394892,32.77056,0.0033333334,7.046353060134703,7.046353060134703,0.0033333334,-3.1660438,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1495.5484887087248,1.0,2,6.058323,1.0,52.64,6.309517335308552,1495.5484887087248,34.287045,0.0025,6.309517335308552,6.309517335308552,0.0025,-3.7548513,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
8649043000.0,1069.1876225986414,4160.0957,1,233.14401,2079549.4,44.8,10.257484813322373,1069.1876225986414,1.1842906,0.9997604,10.257484813322373,10.257484813322373,1.1772361e-07,223.8411,0.24487072,445.0822244136329,1.0004793680064477,0.00199904,0.0019999999,500,100,1.1233879
,889.334937259267,1.0,2,6.7811375,1.0,54.48,6.781137712345722,889.334937259267,29.672234,0.01,6.781137712345722,6.781137712345722,0.01,-0.008784294,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,830.8711833688741,1.0,2,3.7397733,1.0,46.82,0.698409428624967,830.8711833688741,29.338572,0.005,0.698409428624967,0.698409428624967,0.005,-2.231123,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1503.312047024889,1.0,2,5.4397426,1.0,50.64,8.839680610805061,1503.312047024889,32.797977,0.0033333334,8.839680610805061,8.839680610805061,0.0033333334,-3.9336953,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2191.144189651638,1.0,2,3.7410307,1.0,50.79,-1.3551057602810064,2191.144189651638,36.8476,0.0025,-1.3551057602810064,-1.3551057602810064,0.0025,-5.668085,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
53032317000.0,1869.1184278551323,10299.743,1,247.65118,5149384.0,51.16,16.453147317597,1869.1184278551323,0.4942312,0.99990535,16.453147317597,16.453147317597,2.6691875e-08,237.71936,0.13745973,440.4873238847914,1.0001893519986789,0.0019996208,0.0020000008,500,100,1.1351064
,835.8499687314882,1.0,2,8.18518,1.0,43.22,8.185180061618496,835.8499687314882,28.766151,0.01,8.185180061618496,8.185180061618496,0.01,-4.163435,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1237.0878432334773,1.0,2,4.166951,1.0,48.01,0.14872301875459248,1237.0878432334773,32.2839,0.005,0.14872301875459248,0.14872301875459248,0.005,-4.5816154,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1627.637779814086,1.0,2,4.8736777,1.0,58.54,6.287130272861163,1627.637779814086,35.11343,0.0033333334,6.287130272861163,6.287130272861163,0.0033333334,-7.8656135,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,721.1813105296003,1.0,2,5.084791,1.0,41.04,5.718132978947823,721.1813105296003,33.21657,0.0025,5.718132978947823,5.718132978947823,0.0025,-5.9477587,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
1150306800.0,1145.844265226807,1517.7843,1,262.00827,758389.8,48.95,9.052542199282488,1145.844265226807,3.7022507,0.9993381,9.052542199282488,9.052542199282488,3.4716834e-07,251.62756,0.26346332,451.81233200995166,1.0013251202554267,0.001997348,0.0019999999,500,100,1.1066542
,1219.0484001092436,1.0,2,-3.8128076,1.0,48.36,-3.8128074412542063,1219.0484001092436,34.73986,0.01,-3.8128074412542063,-3.8128074412542063,0.01,-15.012182,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1568.855827055702,1.0,2,0.77509093,1.0,55.97,5.362991050869227,1568.855827055702,37.430756,0.005,5.362991050869227,5.362991050869227,0.005,-7.6714954,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,761.7683617116578,1.0,2,2.928544,1.0,44.36,7.235447613804751,761.7683617116578,34.56442,0.0033333334,7.235447613804751,7.235447613804751,0.0033333334,-3.9680648,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,2279.777988637819,1.0,2,0.572523,1.0,62.14,-6.4955380502275615,2279.777988637819,38.43074,0.0025,-6.4955380502275615,-6.4955380502275615,0.0025,-12.456143,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
58205934000.0,3381.562038769743,10790.447,1,278.26163,5394717.5,53.51,1.5392512940353784,3381.562038769743,0.5608486,0.99990624,1.5392512940353784,1.5392512940353784,4.545562e-09,264.5105,0.024524324,430.20691103875646,1.0001875997140726,0.0019996245,0.0020000006,500,100,1.1622314
,909.963843798142,1.0,2,5.9221954,1.0,47.61,5.922195990250382,909.963843798142,30.014399,0.01,5.922195990250382,5.922195990250382,0.01,-3.9093037,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1421.6641964012704,1.0,2,7.2297597,1.0,58.09,8.537324917199477,1421.6641964012704,33.998024,0.005,8.537324917199477,8.537324917199477,0.005,-1.8664756,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1129.4540168717701,1.0,2,7.844662,1.0,49.79,9.074465679808938,1129.4540168717701,33.823853,0.0033333334,9.074465679808938,9.074465679808938,0.0033333334,0.41761732,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,812.3501760070321,1.0,2,8.258022,1.0,46.96,9.49810501544491,812.3501760070321,32.551636,0.0025,9.49810501544491,9.49810501544491,0.0025,1.8260126,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
22768214000.0,817.3903924227524,6749.109,1,152.82828,3374035.5,47.37,7.18596495990291,817.3903924227524,0.44333783,0.9998462,7.18596495990291,7.18596495990291,2.0031415e-08,146.55121,0.0675971,419.98978439383416,1.0003076671343503,0.0019993838,0.0019999999,500,100,1.1905051
,1244.3450476643131,1.0,2,5.5588126,1.0,45.73,5.558812440718389,1244.3450476643131,35.098457,0.01,5.558812440718389,5.558812440718389,0.01,-13.916542,1.0,500.0,100.0,3.5044917e-18,0.009999998,500,100,1.0
,1246.264329570065,1.0,2,3.1087797,1.0,50.55,0.6587465220076285,1246.264329570065,35.197365,0.005,0.6587465220076285,0.6587465220076285,0.005,-10.662376,1.0,500.0,200.00000010221265,2.179301e-19,0.0049999994,500,100,1.0
,1366.7716790792051,1.0,2,4.0287056,1.0,47.37,5.868558048102552,1366.7716790792051,35.75794,0.0033333334,5.868558048102552,5.868558048102552,0.0033333334,-7.215396,1.0,500.0,299.999969473632,5.4391416e-20,0.0033333336,500,100,1.0
,1466.0114412110847,1.0,2,4.539873,1.0,44.8,6.073376102352223,1466.0114412110847,36.36749,0.0025,6.073376102352223,6.073376102352223,0.0025,-5.1978045,1.0,500.0,400.0,5.434597e-20,0.0024999997,500,100,1.0
4283283200.0,1049.0923918218116,2927.8403,1,153.75658,1463436.0,48.33,7.251570302840958,1049.0923918218116,1.0698098,0.9996693,7.251570302840958,7.251570302840958,1.8978389e-07,144.54436,0.27782845,446.93219377080925,1.0006617372780833,0.0019986748,0.002,500,100,1.1187379
