VarJ,VarDiscRet,eRenyi2,Delta,VarVanillaIw,VarRet,MaxNormIw,IterType,AvgRet,MinVanillaIw,AvgNormIw,VanillaAvgRet,VarNormIw,Bound,J,MinNormIw,AvgDiscRet,AvgVanillaIw,MaxVanillaIw,EpsThisIter,AvgEpLen,ESSClassic,BatchSize,ESSRenyi
322.857,113731.898286,1.04804,0.1,0.0507301,113731.898286,0.0164029,1,1320.5165654,0.333282,0.01,1320.5165654,5.00555e-06,703.024,1353.05,0.00331058,1320.5165654,1.00672,1.6513,100,144.38,95.2785058959,100,95.4162676585
531.628,285483.30064,1.0,0.1,,285483.30064,0.01,1,1461.27673241,1.0,0.01,1461.27673241,3.50449e-18,256.42,1461.28,0.01,1461.27673241,1.0,1.0,100,159.4,100.0,100,100.0
420.513,178616.992564,1.0,0.1,,178616.992564,0.01,1,1461.15605751,1.0,0.01,1461.15605751,3.50449e-18,522.689,1461.16,0.01,1461.15605751,1.0,1.0,100,159.26,100.0,100,100.0
475.775,228648.229206,1.0,0.1,,228648.229206,0.01,1,1397.98049484,1.0,0.01,1397.98049484,3.50449e-18,367.384,1397.98,0.01,1397.98049484,1.0,1.0,100,152.73,100.0,100,100.0
453.467,207709.780786,1.0,0.1,,207709.780786,0.01,1,1443.8724983,1.0,0.01,1443.8724983,3.50449e-18,391.529,1443.87,0.01,1443.8724983,1.0,1.0,100,157.45,100.0,100,100.0
380.732,146421.070654,1.0,0.1,,146421.070654,0.01,1,1465.57940646,1.0,0.01,1465.57940646,3.50449e-18,555.38,1465.58,0.01,1465.57940646,1.0,1.0,100,159.76,100.0,100,100.0
299.722,90740.8201188,1.0,0.1,,90740.8201188,0.01,1,1326.50194689,1.0,0.01,1326.50194689,3.50449e-18,613.293,1326.5,0.01,1326.50194689,1.0,1.0,100,145.16,100.0,100,100.0
293.736,87152.1562492,1.0,0.1,,87152.1562492,0.01,1,1358.08184561,1.0,0.01,1358.08184561,3.50449e-18,748.183,1358.08,0.01,1358.08184561,1.0,1.0,100,148.52,100.0,100,100.0
312.471,98624.6942763,1.0,0.1,,98624.6942763,0.01,1,1363.46023816,1.0,0.01,1363.46023816,3.50449e-18,602.652,1363.46,0.01,1363.46023816,1.0,1.0,100,149.08,100.0,100,100.0
351.153,124554.137199,1.0,0.1,,124554.137199,0.01,1,1362.77642895,1.0,0.01,1362.77642895,3.50449e-18,505.629,1362.78,0.01,1362.77642895,1.0,1.0,100,148.99,100.0,100,100.0
411.657,171172.8327,1.0,0.1,,171172.8327,0.01,1,1358.00019646,1.0,0.01,1358.00019646,3.50449e-18,456.433,1358.0,0.01,1358.00019646,1.0,1.0,100,148.14,100.0,100,100.0
382.285,147617.699286,1.0,0.1,,147617.699286,0.01,1,1381.91911097,1.0,0.01,1381.91911097,3.50449e-18,649.023,1381.92,0.01,1381.91911097,1.0,1.0,100,151.0,100.0,100,100.0
405.401,166010.055581,1.0,0.1,,166010.055581,0.01,1,1422.58142713,1.0,0.01,1422.58142713,3.50449e-18,425.371,1422.58,0.01,1422.58142713,1.0,1.0,100,155.12,100.0,100,100.0
504.08,256663.502374,1.0,0.1,,256663.502374,0.01,1,1454.55412585,1.0,0.01,1454.55412585,3.50449e-18,424.567,1454.55,0.01,1454.55412585,1.0,1.0,100,158.68,100.0,100,100.0
423.083,180807.581956,1.0,0.1,,180807.581956,0.01,1,1428.9454292,1.0,0.01,1428.9454292,3.50449e-18,568.568,1428.95,0.01,1428.9454292,1.0,1.0,100,155.58,100.0,100,100.0
369.218,137698.855695,1.0,0.1,,137698.855695,0.01,1,1372.69908746,1.0,0.01,1372.69908746,3.50449e-18,456.942,1372.7,0.01,1372.69908746,1.0,1.0,100,149.88,100.0,100,100.0
417.723,176255.004653,1.0,0.1,,176255.004653,0.01,1,1437.58174504,1.0,0.01,1437.58174504,3.50449e-18,546.28,1437.58,0.01,1437.58174504,1.0,1.0,100,156.77,100.0,100,100.0
367.229,136219.645801,1.0,0.1,,136219.645801,0.01,1,1412.32852813,1.0,0.01,1412.32852813,3.50449e-18,493.746,1412.33,0.01,1412.32852813,1.0,1.0,100,154.3,100.0,100,100.0
448.846,203498.106311,1.0,0.1,,203498.106311,0.01,1,1376.01552899,1.0,0.01,1376.01552899,3.50449e-18,449.504,1376.02,0.01,1376.01552899,1.0,1.0,100,150.2,100.0,100,100.0
498.161,250671.535371,1.0,0.1,,250671.535371,0.01,1,1459.97645679,1.0,0.01,1459.97645679,3.50449e-18,503.92,1459.98,0.01,1459.97645679,1.0,1.0,100,159.16,100.0,100,100.0
405.999,166500.236027,1.0,0.1,,166500.236027,0.01,1,1373.89175897,1.0,0.01,1373.89175897,3.50449e-18,452.289,1373.89,0.01,1373.89175897,1.0,1.0,100,150.31,100.0,100,100.0
435.178,191292.616644,1.0,0.1,,191292.616644,0.01,1,1450.86774017,1.0,0.01,1450.86774017,3.50449e-18,510.16,1450.87,0.01,1450.86774017,1.0,1.0,100,158.34,100.0,100,100.0
397.308,159448.299077,1.0,0.1,,159448.299077,0.01,1,1419.66608247,1.0,0.01,1419.66608247,3.50449e-18,452.567,1419.67,0.01,1419.66608247,1.0,1.0,100,155.08,100.0,100,100.0
280.471,79458.8197284,1.0,0.1,,79458.8197284,0.01,1,1405.515829,1.0,0.01,1405.515829,3.50449e-18,778.964,1405.52,0.01,1405.515829,1.0,1.0,100,153.42,100.0,100,100.0
315.626,100626.339928,1.0,0.1,,100626.339928,0.01,1,1354.27845129,1.0,0.01,1354.27845129,3.50449e-18,624.85,1354.28,0.01,1354.27845129,1.0,1.0,100,147.85,100.0,100,100.0
335.951,114002.811276,1.0,0.1,,114002.811276,0.01,1,1386.20740034,1.0,0.01,1386.20740034,3.50449e-18,597.247,1386.21,0.01,1386.20740034,1.0,1.0,100,151.53,100.0,100,100.0
443.957,199088.708878,1.0,0.1,,199088.708878,0.01,1,1368.99121364,1.0,0.01,1368.99121364,3.50449e-18,445.576,1368.99,0.01,1368.99121364,1.0,1.0,100,149.53,100.0,100,100.0
360.079,130966.33457,1.0,0.1,,130966.33457,0.01,1,1359.20037225,1.0,0.01,1359.20037225,3.50449e-18,685.946,1359.2,0.01,1359.20037225,1.0,1.0,100,148.4,100.0,100,100.0
490.011,242535.803792,1.0,0.1,,242535.803792,0.01,1,1484.42624116,1.0,0.01,1484.42624116,3.50449e-18,439.49,1484.43,0.01,1484.42624116,1.0,1.0,100,161.89,100.0,100,100.0
388.664,152585.954868,1.0,0.1,,152585.954868,0.01,1,1426.55167231,1.0,0.01,1426.55167231,3.50449e-18,409.225,1426.55,0.01,1426.55167231,1.0,1.0,100,155.65,100.0,100,100.0
459.384,213165.661054,1.0,0.1,,213165.661054,0.01,1,1447.05999226,1.0,0.01,1447.05999226,3.50449e-18,381.1,1447.06,0.01,1447.05999226,1.0,1.0,100,157.83,100.0,100,100.0
421.097,179114.092237,1.0,0.1,,179114.092237,0.01,1,1402.1769059,1.0,0.01,1402.1769059,3.50449e-18,489.297,1402.18,0.01,1402.1769059,1.0,1.0,100,153.24,100.0,100,100.0
416.17,174946.670317,1.0,0.1,,174946.670317,0.01,1,1416.96374313,1.0,0.01,1416.96374313,3.50449e-18,569.218,1416.96,0.01,1416.96374313,1.0,1.0,100,154.78,100.0,100,100.0
487.628,240182.793513,1.0,0.1,,240182.793513,0.01,1,1467.39870034,1.0,0.01,1467.39870034,3.50449e-18,321.932,1467.4,0.01,1467.39870034,1.0,1.0,100,159.92,100.0,100,100.0
475.233,228128.070825,1.0,0.1,,228128.070825,0.01,1,1444.82796814,1.0,0.01,1444.82796814,3.50449e-18,225.494,1444.83,0.01,1444.82796814,1.0,1.0,100,157.51,100.0,100,100.0
377.779,144158.734921,1.0,0.1,,144158.734921,0.01,1,1364.46322998,1.0,0.01,1364.46322998,3.50449e-18,469.23,1364.46,0.01,1364.46322998,1.0,1.0,100,149.37,100.0,100,100.0
418.831,177191.225114,1.0,0.1,,177191.225114,0.01,1,1414.56659497,1.0,0.01,1414.56659497,3.50449e-18,387.881,1414.57,0.01,1414.56659497,1.0,1.0,100,154.37,100.0,100,100.0
331.36,110908.695467,1.0,0.1,,110908.695467,0.01,1,1374.83861578,1.0,0.01,1374.83861578,3.50449e-18,515.483,1374.84,0.01,1374.83861578,1.0,1.0,100,150.36,100.0,100,100.0
529.403,283098.214357,1.0,0.1,,283098.214357,0.01,1,1387.8041523,1.0,0.01,1387.8041523,3.50449e-18,278.296,1387.8,0.01,1387.8041523,1.0,1.0,100,151.79,100.0,100,100.0
430.542,187238.625976,1.0,0.1,,187238.625976,0.01,1,1404.58698815,1.0,0.01,1404.58698815,3.50449e-18,318.796,1404.59,0.01,1404.58698815,1.0,1.0,100,153.48,100.0,100,100.0
371.219,139195.159985,1.0,0.1,,139195.159985,0.01,1,1367.20466228,1.0,0.01,1367.20466228,3.50449e-18,454.356,1367.2,0.01,1367.20466228,1.0,1.0,100,149.61,100.0,100,100.0
413.547,172748.621498,1.0,0.1,,172748.621498,0.01,1,1371.3429089,1.0,0.01,1371.3429089,3.50449e-18,450.802,1371.34,0.01,1371.3429089,1.0,1.0,100,149.81,100.0,100,100.0
406.771,167133.861476,1.0,0.1,,167133.861476,0.01,1,1446.96183686,1.0,0.01,1446.96183686,3.50449e-18,531.959,1446.96,0.01,1446.96183686,1.0,1.0,100,157.59,100.0,100,100.0
428.461,185433.297964,1.0,0.1,,185433.297964,0.01,1,1396.77036469,1.0,0.01,1396.77036469,3.50449e-18,492.401,1396.77,0.01,1396.77036469,1.0,1.0,100,152.45,100.0,100,100.0
414.184,173281.18151,1.0,0.1,,173281.18151,0.01,1,1378.69291652,1.0,0.01,1378.69291652,3.50449e-18,473.967,1378.69,0.01,1378.69291652,1.0,1.0,100,150.72,100.0,100,100.0
520.339,273487.839357,1.0,0.1,,273487.839357,0.01,1,1464.07455514,1.0,0.01,1464.07455514,3.50449e-18,484.978,1464.07,0.01,1464.07455514,1.0,1.0,100,159.44,100.0,100,100.0
398.14,160116.844038,1.0,0.1,,160116.844038,0.01,1,1420.80525897,1.0,0.01,1420.80525897,3.50449e-18,533.557,1420.81,0.01,1420.80525897,1.0,1.0,100,155.01,100.0,100,100.0
459.59,213356.434657,1.0,0.1,,213356.434657,0.01,1,1439.81660299,1.0,0.01,1439.81660299,3.50449e-18,380.905,1439.82,0.01,1439.81660299,1.0,1.0,100,156.97,100.0,100,100.0
299.902,90849.6310521,1.0,0.1,,90849.6310521,0.01,1,1367.43275016,1.0,0.01,1367.43275016,3.50449e-18,670.547,1367.43,0.01,1367.43275016,1.0,1.0,100,149.28,100.0,100,100.0
490.763,243281.504593,1.0,0.1,,243281.504593,0.01,1,1367.23920262,1.0,0.01,1367.23920262,3.50449e-18,47.795,1367.24,0.01,1367.23920262,1.0,1.0,100,149.5,100.0,100,100.0
401.466,162803.390838,1.0,0.1,,162803.390838,0.01,1,1422.35667088,1.0,0.01,1422.35667088,3.50449e-18,347.087,1422.36,0.01,1422.35667088,1.0,1.0,100,154.96,100.0,100,100.0
477.485,230295.216053,1.0,0.1,,230295.216053,0.01,1,1464.51126912,1.0,0.01,1464.51126912,3.50449e-18,442.069,1464.51,0.01,1464.51126912,1.0,1.0,100,159.48,100.0,100,100.0
394.125,156903.54947,1.0,0.1,,156903.54947,0.01,1,1470.48226474,1.0,0.01,1470.48226474,3.50449e-18,593.999,1470.48,0.01,1470.48226474,1.0,1.0,100,160.14,100.0,100,100.0
333.258,112182.80355,1.0,0.1,,112182.80355,0.01,1,1356.86416002,1.0,0.01,1356.86416002,3.50449e-18,448.033,1356.86,0.01,1356.86416002,1.0,1.0,100,148.42,100.0,100,100.0
523.481,276800.191463,1.0,0.1,,276800.191463,0.01,1,1395.78656895,1.0,0.01,1395.78656895,3.50449e-18,434.995,1395.79,0.01,1395.78656895,1.0,1.0,100,152.31,100.0,100,100.0
343.33,119066.111671,1.0,0.1,,119066.111671,0.01,1,1350.48802105,1.0,0.01,1350.48802105,3.50449e-18,499.844,1350.49,0.01,1350.48802105,1.0,1.0,100,147.58,100.0,100,100.0
392.668,155745.499713,1.0,0.1,,155745.499713,0.01,1,1380.42781933,1.0,0.01,1380.42781933,3.50449e-18,360.467,1380.43,0.01,1380.42781933,1.0,1.0,100,150.66,100.0,100,100.0
422.72,180496.982499,1.0,0.1,,180496.982499,0.01,1,1503.75789182,1.0,0.01,1503.75789182,3.50449e-18,587.911,1503.76,0.01,1503.75789182,1.0,1.0,100,163.56,100.0,100,100.0
325.504,107022.866538,1.0,0.1,,107022.866538,0.01,1,1370.19984799,1.0,0.01,1370.19984799,3.50449e-18,608.253,1370.2,0.01,1370.19984799,1.0,1.0,100,149.78,100.0,100,100.0
448.486,203171.557368,1.0,0.1,,203171.557368,0.01,1,1449.47327197,1.0,0.01,1449.47327197,3.50449e-18,478.138,1449.47,0.01,1449.47327197,1.0,1.0,100,158.13,100.0,100,100.0
421.14,179150.416295,1.0,0.1,,179150.416295,0.01,1,1422.40562626,1.0,0.01,1422.40562626,3.50449e-18,527.629,1422.41,0.01,1422.40562626,1.0,1.0,100,155.05,100.0,100,100.0
424.729,182216.633886,1.0,0.1,,182216.633886,0.01,1,1444.72468793,1.0,0.01,1444.72468793,3.50449e-18,509.151,1444.72,0.01,1444.72468793,1.0,1.0,100,157.71,100.0,100,100.0
355.792,127866.878867,1.0,0.1,,127866.878867,0.01,1,1413.16221858,1.0,0.01,1413.16221858,3.50449e-18,623.741,1413.16,0.01,1413.16221858,1.0,1.0,100,154.11,100.0,100,100.0
414.893,173874.74191,1.0,0.1,,173874.74191,0.01,1,1375.45654653,1.0,0.01,1375.45654653,3.50449e-18,395.349,1375.46,0.01,1375.45654653,1.0,1.0,100,150.2,100.0,100,100.0
455.803,209854.619612,1.0,0.1,,209854.619612,0.01,1,1437.81599057,1.0,0.01,1437.81599057,3.50449e-18,493.35,1437.82,0.01,1437.81599057,1.0,1.0,100,156.79,100.0,100,100.0
412.745,172079.492825,1.0,0.1,,172079.492825,0.01,1,1442.39187132,1.0,0.01,1442.39187132,3.50449e-18,532.55,1442.39,0.01,1442.39187132,1.0,1.0,100,157.35,100.0,100,100.0
355.888,127935.472663,1.0,0.1,,127935.472663,0.01,1,1381.13808163,1.0,0.01,1381.13808163,3.50449e-18,490.723,1381.14,0.01,1381.13808163,1.0,1.0,100,150.83,100.0,100,100.0
440.922,196376.183405,1.0,0.1,,196376.183405,0.01,1,1355.27828837,1.0,0.01,1355.27828837,3.50449e-18,400.486,1355.28,0.01,1355.27828837,1.0,1.0,100,148.23,100.0,100,100.0
367.788,136634.526574,1.0,0.1,,136634.526574,0.01,1,1395.1141139,1.0,0.01,1395.1141139,3.50449e-18,432.087,1395.11,0.01,1395.1141139,1.0,1.0,100,152.37,100.0,100,100.0
439.069,194728.686917,1.0,0.1,,194728.686917,0.01,1,1425.80205723,1.0,0.01,1425.80205723,3.50449e-18,474.905,1425.8,0.01,1425.80205723,1.0,1.0,100,155.62,100.0,100,100.0
373.999,141288.139923,1.0,0.1,,141288.139923,0.01,1,1364.55351907,1.0,0.01,1364.55351907,3.50449e-18,541.952,1364.55,0.01,1364.55351907,1.0,1.0,100,149.27,100.0,100,100.0
458.294,212154.994513,1.0,0.1,,212154.994513,0.01,1,1435.34968035,1.0,0.01,1435.34968035,3.50449e-18,503.855,1435.35,0.01,1435.34968035,1.0,1.0,100,156.43,100.0,100,100.0
433.045,189422.34242,1.0,0.1,,189422.34242,0.01,1,1443.17355039,1.0,0.01,1443.17355039,3.50449e-18,524.416,1443.17,0.01,1443.17355039,1.0,1.0,100,157.08,100.0,100,100.0
453.651,207877.704549,1.0,0.1,,207877.704549,0.01,1,1489.73441469,1.0,0.01,1489.73441469,3.50449e-18,485.209,1489.73,0.01,1489.73441469,1.0,1.0,100,162.34,100.0,100,100.0
348.103,122399.713356,1.0,0.1,,122399.713356,0.01,1,1399.45170609,1.0,0.01,1399.45170609,3.50449e-18,483.763,1399.45,0.01,1399.45170609,1.0,1.0,100,152.79,100.0,100,100.0
416.484,175211.07921,1.0,0.1,,175211.07921,0.01,1,1468.10206318,1.0,0.01,1468.10206318,3.50449e-18,429.177,1468.1,0.01,1468.10206318,1.0,1.0,100,160.02,100.0,100,100.0
513.73,266584.685705,1.0,0.1,,266584.685705,0.01,1,1437.48125717,1.0,0.01,1437.48125717,3.50449e-18,291.507,1437.48,0.01,1437.48125717,1.0,1.0,100,156.74,100.0,100,100.0
466.111,219454.396056,1.0,0.1,,219454.396056,0.01,1,1360.37419426,1.0,0.01,1360.37419426,3.50449e-18,251.237,1360.37,0.01,1360.37419426,1.0,1.0,100,148.72,100.0,100,100.0
468.926,222113.18912,1.0,0.1,,222113.18912,0.01,1,1454.61228759,1.0,0.01,1454.61228759,3.50449e-18,458.625,1454.61,0.01,1454.61228759,1.0,1.0,100,158.51,100.0,100,100.0
496.213,248714.925313,1.0,0.1,,248714.925313,0.01,1,1387.63154774,1.0,0.01,1387.63154774,3.50449e-18,295.8,1387.63,0.01,1387.63154774,1.0,1.0,100,151.75,100.0,100,100.0
337.756,115231.496888,1.0,0.1,,115231.496888,0.01,1,1412.60160162,1.0,0.01,1412.60160162,3.50449e-18,613.058,1412.6,0.01,1412.60160162,1.0,1.0,100,154.05,100.0,100,100.0
419.977,178162.279968,1.0,0.1,,178162.279968,0.01,1,1418.06040596,1.0,0.01,1418.06040596,3.50449e-18,539.031,1418.06,0.01,1418.06040596,1.0,1.0,100,154.52,100.0,100,100.0
396.088,158470.413535,1.0,0.1,,158470.413535,0.01,1,1466.9564293,1.0,0.01,1466.9564293,3.50449e-18,520.646,1466.96,0.01,1466.9564293,1.0,1.0,100,159.75,100.0,100,100.0
361.333,131880.12616,1.0,0.1,,131880.12616,0.01,1,1369.81981557,1.0,0.01,1369.81981557,3.50449e-18,379.541,1369.82,0.01,1369.81981557,1.0,1.0,100,149.62,100.0,100,100.0
400.855,162307.648004,1.0,0.1,,162307.648004,0.01,1,1436.69442275,1.0,0.01,1436.69442275,3.50449e-18,489.946,1436.69,0.01,1436.69442275,1.0,1.0,100,156.74,100.0,100,100.0
374.726,141837.788088,1.0,0.1,,141837.788088,0.01,1,1419.94435743,1.0,0.01,1419.94435743,3.50449e-18,449.252,1419.94,0.01,1419.94435743,1.0,1.0,100,154.99,100.0,100,100.0
448.562,203239.903211,1.0,0.1,,203239.903211,0.01,1,1408.83602953,1.0,0.01,1408.83602953,3.50449e-18,313.937,1408.84,0.01,1408.83602953,1.0,1.0,100,153.97,100.0,100,100.0
404.916,165613.216961,1.0,0.1,,165613.216961,0.01,1,1366.00147868,1.0,0.01,1366.00147868,3.50449e-18,368.578,1366.0,0.01,1366.00147868,1.0,1.0,100,149.48,100.0,100,100.0
306.532,94910.9519434,1.0,0.1,,94910.9519434,0.01,1,1364.46288732,1.0,0.01,1364.46288732,3.50449e-18,749.465,1364.46,0.01,1364.46288732,1.0,1.0,100,149.1,100.0,100,100.0
338.909,116019.438219,1.0,0.1,,116019.438219,0.01,1,1339.14937763,1.0,0.01,1339.14937763,3.50449e-18,609.06,1339.15,0.01,1339.14937763,1.0,1.0,100,146.41,100.0,100,100.0
412.287,171697.353788,1.0,0.1,,171697.353788,0.01,1,1416.02312445,1.0,0.01,1416.02312445,3.50449e-18,357.005,1416.02,0.01,1416.02312445,1.0,1.0,100,154.57,100.0,100,100.0
405.702,166256.731089,1.0,0.1,,166256.731089,0.01,1,1365.52265713,1.0,0.01,1365.52265713,3.50449e-18,477.23,1365.52,0.01,1365.52265713,1.0,1.0,100,149.09,100.0,100,100.0
412.731,172067.857357,1.0,0.1,,172067.857357,0.01,1,1423.65376246,1.0,0.01,1423.65376246,3.50449e-18,403.552,1423.65,0.01,1423.65376246,1.0,1.0,100,155.51,100.0,100,100.0
460.16,213885.76853,1.0,0.1,,213885.76853,0.01,1,1446.90994971,1.0,0.01,1446.90994971,3.50449e-18,535.25,1446.91,0.01,1446.90994971,1.0,1.0,100,157.86,100.0,100,100.0
388.761,152661.524384,1.0,0.1,,152661.524384,0.01,1,1422.30425881,1.0,0.01,1422.30425881,3.50449e-18,444.039,1422.3,0.01,1422.30425881,1.0,1.0,100,155.13,100.0,100,100.0
371.168,139156.90085,1.0,0.1,,139156.90085,0.01,1,1427.74474338,1.0,0.01,1427.74474338,3.50449e-18,570.344,1427.74,0.01,1427.74474338,1.0,1.0,100,155.96,100.0,100,100.0
424.492,182013.688735,1.0,0.1,,182013.688735,0.01,1,1454.12942671,1.0,0.01,1454.12942671,3.50449e-18,606.381,1454.13,0.01,1454.12942671,1.0,1.0,100,158.58,100.0,100,100.0
457.115,211064.369168,1.0,0.1,,211064.369168,0.01,1,1449.05490031,1.0,0.01,1449.05490031,3.50449e-18,464.59,1449.06,0.01,1449.05490031,1.0,1.0,100,158.4,100.0,100,100.0
466.269,219603.134166,1.0,0.1,,219603.134166,0.01,1,1425.18761228,1.0,0.01,1425.18761228,3.50449e-18,252.449,1425.19,0.01,1425.18761228,1.0,1.0,100,155.66,100.0,100,100.0
364.838,134451.207543,1.0,0.1,,134451.207543,0.01,1,1398.73744814,1.0,0.01,1398.73744814,3.50449e-18,416.423,1398.74,0.01,1398.73744814,1.0,1.0,100,152.65,100.0,100,100.0
614.359,381249.413119,1.0,0.1,,381249.413119,0.01,1,1486.03456164,1.0,0.01,1486.03456164,3.50449e-18,232.847,1486.03,0.01,1486.03456164,1.0,1.0,100,162.02,100.0,100,100.0
514.188,267059.678664,1.0,0.1,,267059.678664,0.01,1,1506.03761648,1.0,0.01,1506.03761648,3.50449e-18,315.586,1506.04,0.01,1506.03761648,1.0,1.0,100,164.13,100.0,100,100.0
469.356,222520.43455,1.0,0.1,,222520.43455,0.01,1,1445.55608833,1.0,0.01,1445.55608833,3.50449e-18,223.551,1445.56,0.01,1445.55608833,1.0,1.0,100,157.79,100.0,100,100.0
407.156,167450.499886,1.0,0.1,,167450.499886,0.01,1,1380.36184911,1.0,0.01,1380.36184911,3.50449e-18,509.265,1380.36,0.01,1380.36184911,1.0,1.0,100,150.51,100.0,100,100.0
438.211,193968.780222,1.0,0.1,,193968.780222,0.01,1,1452.15760971,1.0,0.01,1452.15760971,3.50449e-18,510.292,1452.16,0.01,1452.15760971,1.0,1.0,100,158.43,100.0,100,100.0
337.154,114820.886485,1.0,0.1,,114820.886485,0.01,1,1409.54927639,1.0,0.01,1409.54927639,3.50449e-18,614.594,1409.55,0.01,1409.54927639,1.0,1.0,100,153.83,100.0,100,100.0
449.846,204405.496835,1.0,0.1,,204405.496835,0.01,1,1445.04349872,1.0,0.01,1445.04349872,3.50449e-18,498.434,1445.04,0.01,1445.04349872,1.0,1.0,100,157.63,100.0,100,100.0
327.938,108629.645691,1.0,0.1,,108629.645691,0.01,1,1422.87692733,1.0,0.01,1422.87692733,3.50449e-18,573.321,1422.88,0.01,1422.87692733,1.0,1.0,100,155.44,100.0,100,100.0
448.711,203375.434406,1.0,0.1,,203375.434406,0.01,1,1393.275447,1.0,0.01,1393.275447,3.50449e-18,335.375,1393.28,0.01,1393.275447,1.0,1.0,100,152.33,100.0,100,100.0
421.005,179035.666978,1.0,0.1,,179035.666978,0.01,1,1428.66238297,1.0,0.01,1428.66238297,3.50449e-18,392.675,1428.66,0.01,1428.66238297,1.0,1.0,100,155.76,100.0,100,100.0
357.333,128976.6301,1.0,0.1,,128976.6301,0.01,1,1375.39584189,1.0,0.01,1375.39584189,3.50449e-18,561.664,1375.4,0.01,1375.39584189,1.0,1.0,100,150.43,100.0,100,100.0
396.735,158988.284564,1.0,0.1,,158988.284564,0.01,1,1446.64799545,1.0,0.01,1446.64799545,3.50449e-18,413.76,1446.65,0.01,1446.64799545,1.0,1.0,100,157.69,100.0,100,100.0
516.607,269578.478781,1.0,0.1,,269578.478781,0.01,1,1463.887919,1.0,0.01,1463.887919,3.50449e-18,391.157,1463.89,0.01,1463.887919,1.0,1.0,100,159.73,100.0,100,100.0
409.451,169343.378622,1.0,0.1,,169343.378622,0.01,1,1473.2467002,1.0,0.01,1473.2467002,3.50449e-18,503.08,1473.25,0.01,1473.2467002,1.0,1.0,100,160.44,100.0,100,100.0
398.642,160520.458123,1.0,0.1,,160520.458123,0.01,1,1398.20649025,1.0,0.01,1398.20649025,3.50449e-18,438.232,1398.21,0.01,1398.20649025,1.0,1.0,100,152.51,100.0,100,100.0
448.879,203527.386709,1.0,0.1,,203527.386709,0.01,1,1395.71450119,1.0,0.01,1395.71450119,3.50449e-18,249.994,1395.71,0.01,1395.71450119,1.0,1.0,100,152.31,100.0,100,100.0
441.044,196484.90296,1.0,0.1,,196484.90296,0.01,1,1413.34636381,1.0,0.01,1413.34636381,3.50449e-18,497.461,1413.35,0.01,1413.34636381,1.0,1.0,100,154.54,100.0,100,100.0
367.523,136437.697601,1.0,0.1,,136437.697601,0.01,1,1398.0820739,1.0,0.01,1398.0820739,3.50449e-18,709.672,1398.08,0.01,1398.0820739,1.0,1.0,100,152.39,100.0,100,100.0
458.684,212516.237083,1.0,0.1,,212516.237083,0.01,1,1447.54612948,1.0,0.01,1447.54612948,3.50449e-18,484.103,1447.55,0.01,1447.54612948,1.0,1.0,100,157.93,100.0,100,100.0
555.72,311943.878222,1.0,0.1,,311943.878222,0.01,1,1555.5395335,1.0,0.01,1555.5395335,3.50449e-18,527.899,1555.54,0.01,1555.5395335,1.0,1.0,100,169.38,100.0,100,100.0
350.268,123927.173805,1.0,0.1,,123927.173805,0.01,1,1384.44541419,1.0,0.01,1384.44541419,3.50449e-18,719.657,1384.45,0.01,1384.44541419,1.0,1.0,100,151.07,100.0,100,100.0
449.286,203896.615761,1.0,0.1,,203896.615761,0.01,1,1474.95378989,1.0,0.01,1474.95378989,3.50449e-18,511.517,1474.95,0.01,1474.95378989,1.0,1.0,100,160.52,100.0,100,100.0
421.336,179316.794922,1.0,0.1,,179316.794922,0.01,1,1403.81771316,1.0,0.01,1403.81771316,3.50449e-18,264.212,1403.82,0.01,1403.81771316,1.0,1.0,100,153.44,100.0,100,100.0
360.783,131478.934649,1.0,0.1,,131478.934649,0.01,1,1406.35168079,1.0,0.01,1406.35168079,3.50449e-18,495.299,1406.35,0.01,1406.35168079,1.0,1.0,100,153.69,100.0,100,100.0
469.007,222189.453991,1.0,0.1,,222189.453991,0.01,1,1411.40058511,1.0,0.01,1411.40058511,3.50449e-18,87.9736,1411.4,0.01,1411.40058511,1.0,1.0,100,154.23,100.0,100,100.0
361.032,131660.543861,1.0,0.1,,131660.543861,0.01,1,1390.90610346,1.0,0.01,1390.90610346,3.50449e-18,508.964,1390.91,0.01,1390.90610346,1.0,1.0,100,151.61,100.0,100,100.0
448.768,203426.711124,1.0,0.1,,203426.711124,0.01,1,1426.96804742,1.0,0.01,1426.96804742,3.50449e-18,387.681,1426.97,0.01,1426.96804742,1.0,1.0,100,155.69,100.0,100,100.0
397.843,159878.038908,1.0,0.1,,159878.038908,0.01,1,1412.61587143,1.0,0.01,1412.61587143,3.50449e-18,502.827,1412.62,0.01,1412.61587143,1.0,1.0,100,154.06,100.0,100,100.0
434.0,190258.783568,1.0,0.1,,190258.783568,0.01,1,1423.48794303,1.0,0.01,1423.48794303,3.50449e-18,403.833,1423.49,0.01,1423.48794303,1.0,1.0,100,155.18,100.0,100,100.0
494.316,246816.696582,1.0,0.1,,246816.696582,0.01,1,1431.32026247,1.0,0.01,1431.32026247,3.50449e-18,314.508,1431.32,0.01,1431.32026247,1.0,1.0,100,156.26,100.0,100,100.0
432.567,189004.565626,1.0,0.1,,189004.565626,0.01,1,1476.27960033,1.0,0.01,1476.27960033,3.50449e-18,532.118,1476.28,0.01,1476.27960033,1.0,1.0,100,160.67,100.0,100,100.0
