InitialReturnMax,LearnableVariance,InitialBound,MeanIW,TimestepsSoFar,StdIWNorm,OptimizationReturnMin,EmpiricalD2,MaxIWNorm,MaxIW,J_sample_variance,ESSRenyi,MeanIWNorm,VarianceInit,MinIW,Iteration,EpLenMean,StdIW,OptimizationReturnMax,EpRewMean,Bound,OptimizationReturnMean,InitialReturnMean,ESSClassic,ReturnStepMaxmin,ReturnMeanIW,InitialReturnStd,ReturnStepMax,MinIWNorm,Weights,InitialReturnMin,TimeElapsed,EpisodesSoFar,EpThisIter,MeanEntropy
1089.8477,True,212.14319,1.1054379,569378,0.0059675546,,1.2642821,0.041526288,4.152629,212625.67,79.09627,0.011054379,-1,0.16498506,129,58.1,0.5967555,795.7788,539.0974759169209,253.93143,245.02863,539.0975,77.43394,9.3599615,621.5598,154.38684,9.3599615,0.0016498505,[-0.287  0.212 -0.134  0.039 -0.036  0.111  0.099 -0.604  0.     0.  0.    -1.236],294.06885,805.5386192798615,12900,100,0.17449008
1223.2505,True,187.64096,1.0451583,575357,0.002969199,,1.0779861,0.020377485,2.0377486,133103.92,92.76557,0.010451582,-1,0.54220515,130,59.79,0.2969199,965.1662,554.616138065678,206.13739,296.53183,554.61615,92.53197,9.359884,587.1534,173.93834,9.359884,0.0054220515,[-0.284  0.202 -0.137  0.041 -0.034  0.099  0.084 -0.623  0.     0.  0.    -1.244],258.0843,814.273017168045,13000,100,0.1774514
1090.4454,True,244.80518,1.0681202,581518,0.004916511,,1.1514611,0.034161296,3.4161296,186516.88,86.846176,0.010681203,-1,0.31939942,131,61.61,0.4916511,784.6946,571.9388122079164,275.19675,266.18796,571.9388,82.51696,9.359921,626.23126,166.88652,9.359921,0.003193994,[-0.286  0.203 -0.138  0.039 -0.034  0.098  0.089 -0.63   0.     0.  0.    -1.241],305.75085,822.6367461681366,13100,100,0.16844325
1005.0617,True,267.15753,1.0227966,587648,0.0015296458,,1.0222229,0.01558423,1.558423,108902.03,97.82603,0.010227966,-1,0.70278597,132,61.3,0.15296458,729.1283,568.6760249707418,279.42188,292.74258,568.676,97.81226,9.35995,584.2723,146.84964,9.35995,0.0070278593,[-0.286  0.207 -0.137  0.039 -0.036  0.106  0.099 -0.635  0.     0.  0.    -1.25 ],275.93344,831.9848635196686,13200,100,0.15907092
947.661,True,271.56494,1.1027614,593647,0.0060429987,,1.2556012,0.040188003,4.0188003,179977.02,79.64313,0.011027614,-1,0.13423888,133,59.99,0.6042999,680.80707,555.8631820278074,288.947,289.00925,555.86316,76.905876,9.359728,607.5135,165.45279,9.359728,0.0013423888,[-0.289  0.207 -0.138  0.038 -0.037  0.107  0.095 -0.634  0.     0.  0.    -1.26 ],266.85394,841.8855514526367,13300,100,0.14822944
969.7392,True,255.41547,1.0600655,599541,0.0041272673,,1.1104865,0.033562236,3.3562236,153773.2,90.05062,0.010600655,-1,0.33541125,134,58.94,0.41272673,666.2899,546.3372416699598,274.5258,242.88795,546.3373,86.83674,9.35992,581.098,151.90552,9.35992,0.0033541124,[-0.299  0.216 -0.139  0.039 -0.033  0.107  0.094 -0.623  0.     0.  0.    -1.271],303.44928,853.7061724662781,13400,100,0.14639242
1088.9191,True,209.83768,1.4871805,605323,0.020034883,,2.0369062,0.14185837,14.185837,569890.5,49.094063,0.014871805,-1,0.020593774,135,57.82,2.003488,813.417,536.5133684365104,326.77808,261.01132,536.51337,35.52559,9.359974,793.0104,147.93524,9.359974,0.00020593773,[-0.298  0.214 -0.139  0.038 -0.033  0.103  0.089 -0.616  0.     0.  0.    -1.273],275.50208,862.072514295578,13500,100,0.13492802
902.3572,True,247.75986,1.0763206,610916,0.004894463,,1.1747506,0.029851539,2.985154,144636.9,85.12445,0.0107632065,-1,0.059402704,136,55.93,0.4894463,617.88684,518.466996309459,260.9772,233.99664,518.467,82.864555,9.35997,554.3856,135.42732,9.35997,0.00059402705,[-0.316  0.229 -0.134  0.046 -0.027  0.113  0.107 -0.589  0.     0.  0.    -1.284],284.47037,869.9213321208954,13600,100,0.12842514
1016.82965,True,254.0061,1.165645,616945,0.008958422,,1.3916947,0.07302724,7.302724,370425.06,71.85484,0.011656449,-1,0.034398507,137,60.29,0.8958421,721.0865,559.0550498065952,312.1161,263.3119,559.05505,62.86737,9.35998,671.9826,167.65092,9.35998,0.00034398507,[-0.323  0.236 -0.132  0.043 -0.03   0.114  0.116 -0.583  0.     0.  0.    -1.291],295.74316,879.6924088001251,13700,100,0.13216417
1057.0792,True,234.61026,1.0650643,622895,0.0030209841,,1.1018206,0.024042418,2.4042418,155417.14,90.75888,0.010650644,-1,0.4117495,138,59.5,0.3020984,734.6618,551.7339910091197,262.675,229.31659,551.734,92.55373,9.359978,595.5523,140.04938,9.359978,0.004117495,[-0.326  0.237 -0.133  0.037 -0.034  0.108  0.12  -0.593  0.     0.  0.    -1.287],322.41742,890.2329685688019,13800,100,0.13186836
1007.7208,True,252.86139,1.0668527,628883,0.00472608,,1.1480355,0.025093082,2.5093083,160927.47,87.105316,0.0106685255,-1,0.2404891,139,59.88,0.47260803,701.9636,555.1775929116206,276.1236,249.42043,555.1776,83.595085,9.359949,600.0446,153.93152,9.359949,0.002404891,[-0.325  0.233 -0.137  0.036 -0.037  0.101  0.107 -0.603  0.     0.  0.    -1.287],305.75717,900.362518787384,13900,100,0.120035745
932.20154,True,276.86423,1.1635239,634884,0.010133443,,1.4557297,0.07607119,7.6071186,440714.16,68.69407,0.011635239,-1,0.1808764,140,60.01,1.0133445,610.84174,556.5246159350962,342.22418,235.16481,556.5246,56.8662,9.359946,679.64465,148.13478,9.359946,0.001808764,[-0.32   0.224 -0.138  0.035 -0.039  0.097  0.092 -0.609  0.     0.  0.    -1.299],321.3598,912.9969832897186,14000,100,0.11435443
874.0585,True,283.03412,1.069539,640765,0.003872151,,1.141249,0.02378045,2.378045,150997.05,87.6233,0.010695389,-1,0.32754436,141,58.81,0.3872151,589.4354,545.2515995036393,319.50378,260.62854,545.2516,88.41166,9.359908,599.62885,142.40955,9.359908,0.0032754436,[-0.315  0.229 -0.137  0.032 -0.044  0.105  0.098 -0.589  0.     0.  0.    -1.305],284.62305,923.2981560230255,14100,100,0.09901354
906.486,True,256.40387,1.1241034,646465,0.0043123467,,1.1733296,0.026163971,2.6163971,152117.12,85.22755,0.011241035,-1,0.29981023,142,57.0,0.4312347,611.43365,528.3496872514642,292.28043,233.29732,528.3497,87.17115,9.359995,586.853,143.28368,9.359995,0.0029981022,[-0.326  0.23  -0.136  0.034 -0.041  0.113  0.099 -0.578  0.     0.  0.    -1.32 ],295.05237,931.5856027603149,14200,100,0.10007241
1007.11145,True,225.24298,1.6615267,652151,0.06626051,,3.0477145,0.6705479,67.054794,6496889.0,32.811474,0.016615266,-1,0.023920154,143,56.86,6.6260514,712.0574,527.3764305983218,449.11542,232.32234,527.3764,5.915906,9.359955,976.57104,139.27429,9.359955,0.00023920153,[-0.327  0.231 -0.137  0.028 -0.046  0.115  0.094 -0.568  0.     0.  0.    -1.319],295.05408,941.6955420970917,14300,100,0.09548887
998.5501,True,258.2271,1.2082894,658164,0.008493698,,1.4149709,0.05903159,5.903159,237215.75,70.67284,0.012082893,-1,0.3680559,144,60.13,0.8493698,676.6764,557.7920948429243,322.11548,235.91838,557.79205,66.92804,9.359985,678.4557,136.00508,9.359985,0.003680559,[-0.328  0.229 -0.137  0.036 -0.036  0.102  0.089 -0.569  0.     0.  0.    -1.323],321.87372,950.6082468032837,14400,100,0.10513311
1354.8896,True,154.79773,1.1075921,664217,0.0040396,,1.1522679,0.024732186,2.4732187,139699.47,86.78537,0.011075921,-1,0.5097362,145,60.53,0.40395996,1098.1073,561.2645970054588,196.58923,304.4823,561.2646,88.2597,9.359922,632.906,163.25131,9.359922,0.0050973617,[-0.327  0.231 -0.139  0.036 -0.037  0.101  0.098 -0.59   0.     0.  0.    -1.314],256.78232,959.5839469432831,14500,100,0.106335744
901.7219,True,280.75845,1.1062026,670161,0.0050933175,,1.2016774,0.038901705,3.8901706,219390.12,83.21701,0.011062026,-1,0.38891554,146,59.44,0.50933176,560.4767,551.2750608010638,329.3951,210.0298,551.2751,82.50838,9.359958,625.93823,137.90866,9.359958,0.0038891553,[-0.328  0.227 -0.139  0.037 -0.037  0.096  0.085 -0.586  0.     0.  0.    -1.313],341.24527,967.9700706005096,14600,100,0.09946891
1110.127,True,207.81656,1.0403998,675990,0.0016030672,,1.0303742,0.014379041,1.4379041,125058.164,97.052124,0.010403998,-1,0.63725173,147,58.29,0.1603067,804.8762,540.8546311564493,221.9653,235.60388,540.8547,97.680954,9.359824,560.02344,143.37358,9.359824,0.006372517,[-0.33   0.231 -0.139  0.04  -0.033  0.103  0.085 -0.579  0.     0.  0.    -1.319],305.25076,978.0601205825806,14700,100,0.09845655
950.4857,True,235.9751,1.0599619,681607,0.002908059,,1.0747807,0.018681368,1.8681369,125349.336,93.04224,0.010599621,-1,0.5342384,148,56.17,0.2908059,656.7599,521.1208247780262,252.33041,227.39497,521.12085,92.99985,9.359969,547.9456,149.79288,9.359969,0.005342384,[-0.336  0.234 -0.139  0.043 -0.031  0.107  0.084 -0.577  0.     0.  0.    -1.32 ],293.72583,988.190621137619,14800,100,0.0989157
866.7357,True,292.39526,1.0229478,687561,0.0016155206,,1.0244095,0.01732944,1.732944,106875.18,97.61721,0.010229478,-1,0.6796557,149,59.54,0.16155204,590.74243,552.4160090982117,302.69962,276.42273,552.416,97.56657,9.359962,565.8747,138.76958,9.359962,0.0067965565,[-0.341  0.233 -0.139  0.046 -0.028  0.11   0.092 -0.58   0.     0.  0.    -1.32 ],275.9933,998.2767117023468,14900,100,0.10842138
996.92664,True,228.26724,1.0598059,693242,0.004275593,,1.1195759,0.043611173,4.3611174,164759.08,89.31954,0.010598058,-1,0.30164638,150,56.81,0.42755935,701.77625,527.3452302374772,247.54044,232.19484,527.3452,86.00247,9.359973,563.9949,143.68869,9.359973,0.0030164637,[-0.339  0.233 -0.139  0.048 -0.027  0.108  0.088 -0.583  0.     0.  0.    -1.311],295.1504,1008.1916174888611,15000,100,0.10651924
903.30255,True,244.77866,1.071426,698805,0.0044507273,,1.1186253,0.03923233,3.923233,155200.02,89.39544,0.01071426,-1,0.39356104,151,55.63,0.44507277,618.04425,515.7693765412486,269.9384,230.51108,515.76935,85.28356,9.359992,556.552,145.32387,9.359992,0.0039356104,[-0.334  0.231 -0.14   0.053 -0.023  0.109  0.083 -0.584  0.     0.  0.    -1.312],285.2583,1017.3769648075104,15100,100,0.11487562
1044.5482,True,241.75916,1.0108529,704792,0.0011356013,,1.0162853,0.012913791,1.2913792,113001.48,98.39757,0.0101085305,-1,0.7352999,152,59.87,0.11356013,769.0863,555.1236024991317,249.4046,279.66165,555.1236,98.75368,9.359952,565.31036,174.60135,9.359952,0.0073529985,[-0.333  0.236 -0.139  0.053 -0.023  0.115  0.095 -0.576  0.     0.  0.    -1.304],275.46194,1028.7094371318817,15200,100,0.11493697
1091.0269,True,198.98315,1.0892367,710466,0.0053053447,,1.1667297,0.032086287,3.2086287,168568.1,85.709656,0.010892367,-1,0.42098677,153,56.74,0.53053445,814.82007,526.2911859020628,242.43564,250.08441,526.2912,80.82526,9.359963,595.9783,137.60971,9.359963,0.0042098677,[-0.335  0.236 -0.14   0.052 -0.024  0.115  0.09  -0.58   0.     0.  0.    -1.304],276.20676,1039.0650100708008,15300,100,0.114066385
922.3713,True,236.24872,1.165859,715997,0.009435811,,1.3934731,0.07442869,7.4428697,336799.44,71.76313,0.01165859,-1,0.024069628,154,55.31,0.94358116,645.7575,512.96007361789,295.76273,236.34631,512.9601,60.421574,9.359979,622.40796,125.61442,9.359979,0.00024069627,[-0.337  0.24  -0.139  0.045 -0.03   0.117  0.102 -0.575  0.     0.  0.    -1.305],276.61377,1047.5518107414246,15400,100,0.1257835
1017.00903,True,221.73239,1.0484538,721680,0.0027386367,,1.071278,0.020642793,2.0642793,122244.92,93.34645,0.010484538,-1,0.4471304,155,56.83,0.27386367,749.8204,526.8351140203688,240.23093,259.64645,526.83514,93.61288,9.359946,556.02,150.83826,9.359946,0.004471304,[-0.343  0.241 -0.139  0.045 -0.03   0.11   0.102 -0.574  0.     0.  0.    -1.293],267.18866,1059.0315821170807,15500,100,0.12355037
973.6566,True,250.74478,1.080757,727529,0.004457446,,1.1500031,0.039747406,3.9747405,173523.67,86.95629,0.01080757,-1,0.29808393,156,58.49,0.44574457,667.198,542.8417565518871,289.54056,236.38316,542.84174,85.46245,9.359928,602.7801,139.3886,9.359928,0.0029808392,[-0.348  0.242 -0.14   0.046 -0.029  0.114  0.096 -0.581  0.     0.  0.    -1.295],306.4586,1068.2528886795044,15600,100,0.112231135
1124.1683,True,218.76428,1.1132891,733521,0.0072431546,,1.3105932,0.047327742,4.7327743,303583.8,76.30132,0.011132891,-1,0.32468063,157,59.92,0.72431546,894.56384,556.0147821687397,259.86557,326.41034,556.01483,70.25967,9.359982,645.9538,159.73874,9.359982,0.003246806,[-0.357  0.241 -0.141  0.043 -0.032  0.11   0.089 -0.588  0.     0.  0.    -1.307],229.60446,1076.122853755951,15700,100,0.11279994
1102.1754,True,208.24619,1.2159047,739332,0.018829238,,1.6556259,0.18322463,18.322464,979311.8,60.400116,0.012159049,-1,0.08133397,158,58.11,1.8829241,807.318,538.898845298713,254.98984,244.04143,538.8988,29.428253,9.359944,680.4443,161.44044,9.359944,0.0008133397,[-0.357  0.245 -0.143  0.046 -0.028  0.112  0.098 -0.605  0.     0.  0.    -1.306],294.85742,1086.71195936203,15800,100,0.11731504
1022.8079,True,237.5481,3.428629,745203,0.23860401,,26.125591,2.3986306,239.86307,276152000.0,3.8276646,0.034286287,-1,0.0041398495,159,58.71,23.860397,691.7296,544.3904464603993,1441.1488,213.31215,544.39044,2.0230625,9.359854,3009.5183,133.58745,9.359854,4.1398493e-05,[-0.359  0.243 -0.142  0.046 -0.027  0.104  0.105 -0.61   0.     0.  0.    -1.302],331.0783,1097.6470370292664,15900,100,0.1161526
1131.4592,True,209.76727,1.1470395,751124,0.0059376163,,1.220685,0.031417888,3.1417887,241780.67,81.92122,0.011470394,-1,0.39535078,160,59.21,0.5937617,806.6967,549.2050305771068,272.52417,224.44252,549.2051,78.86694,9.359941,647.55066,147.96341,9.359941,0.0039535076,[-0.369  0.253 -0.142  0.044 -0.028  0.102  0.147 -0.648  0.     0.  0.    -1.303],324.7625,1107.6208715438843,16000,100,0.09617695
912.1399,True,273.94693,1.1121247,757032,0.004574898,,1.1941335,0.026792264,2.6792264,157607.58,83.74273,0.011121247,-1,0.21526544,161,59.08,0.45748982,626.8035,547.588814347123,318.74768,262.25247,547.5888,85.526985,9.359998,617.7738,138.44061,9.359998,0.0021526543,[-0.383  0.261 -0.139  0.046 -0.028  0.116  0.156 -0.636  0.     0.  0.    -1.323],285.33636,1118.1528887748718,16100,100,0.085941136
1039.9739,True,210.83414,1.0237964,762670,0.0016448895,,1.0226659,0.01835139,1.835139,113580.82,97.78365,0.010237963,-1,0.73815334,162,56.38,0.16448896,745.64264,522.8263045648143,220.23138,228.49506,522.82635,97.48361,9.359959,535.7395,136.01826,9.359959,0.0073815333,[-0.383  0.259 -0.141  0.048 -0.024  0.107  0.145 -0.646  0.     0.  0.    -1.333],294.33124,1127.898975610733,16200,100,0.089759655
891.53253,True,257.62082,1.2305001,768331,0.010031727,,1.5293052,0.078915834,7.891584,245996.73,65.38917,0.012305,-1,0.13829084,163,56.61,1.0031726,615.56964,525.0805660553553,331.53964,249.11766,525.08057,60.072964,9.359925,662.29395,126.46304,9.359925,0.0013829083,[-0.388  0.26  -0.139  0.047 -0.026  0.11   0.148 -0.641  0.     0.  0.    -1.329],275.9629,1136.2110831737518,16300,100,0.08800512
858.14386,True,293.57828,1.0432266,774272,0.0026648655,,1.0619755,0.021408847,2.1408846,145102.52,94.16413,0.010432265,-1,0.3652963,164,59.41,0.26648656,527.06696,551.0215031825637,312.06186,219.94461,551.02155,93.87452,9.359952,577.3627,119.51637,9.359952,0.0036529629,[-0.38   0.254 -0.141  0.042 -0.031  0.11   0.145 -0.658  0.     0.  0.    -1.331],331.0769,1146.9226949214935,16400,100,0.07417192
958.4365,True,281.97192,1.1861402,780410,0.007656834,,1.32696,0.043802775,4.3802776,189777.25,75.36022,0.011861402,-1,0.24277572,165,61.38,0.7656834,681.9037,569.5029201569276,337.14728,292.9701,569.50287,70.586426,9.359982,668.365,146.27687,9.359982,0.0024277573,[-0.378  0.254 -0.141  0.041 -0.032  0.106  0.141 -0.655  0.     0.  0.    -1.345],276.53284,1156.3802981376648,16500,100,0.06663016
896.47217,True,276.75192,1.0665526,786295,0.007363487,,1.2852899,0.05520438,5.520438,255678.06,77.80346,0.010665527,-1,0.19795984,166,58.85,0.7363487,537.27966,545.6935411112495,296.35373,186.50102,545.69354,67.7207,9.359899,601.2546,120.33882,9.359899,0.0019795983,[-0.384  0.259 -0.139  0.035 -0.039  0.11   0.155 -0.649  0.     0.  0.    -1.352],359.19254,1166.8574697971344,16600,100,0.06524164
1443.3108,True,150.45636,1.0875841,792581,0.005203649,,1.1595886,0.038196728,3.8196728,217923.8,86.23748,0.010875842,-1,0.34445253,167,62.86,0.5203649,1131.3887,583.4496014393424,186.1774,271.52747,583.4496,81.37203,9.359993,652.4427,167.48225,9.359993,0.0034445252,[-0.375  0.258 -0.141  0.035 -0.039  0.111  0.154 -0.66   0.     0.  0.    -1.354],311.92212,1177.1968672275543,16700,100,0.07129179
1092.1824,True,226.66269,1.0291674,798554,0.0018933074,,1.0321959,0.018488983,1.8488983,148339.72,96.88083,0.010291674,-1,0.7543857,168,59.73,0.18933074,758.96246,554.3173839134523,240.15143,221.09747,554.3174,96.72647,9.359945,573.03894,140.262,9.359945,0.0075438567,[-0.38   0.261 -0.14   0.035 -0.037  0.111  0.16  -0.653  0.     0.  0.    -1.348],333.2199,1186.9650180339813,16800,100,0.08422389
1237.6226,True,158.9303,1.0118475,804275,0.0014145037,,1.0176766,0.014148912,1.4148912,141719.12,98.26305,0.010118475,-1,0.64760464,169,57.21,0.14145036,915.4966,530.2170409283902,165.8787,208.09108,530.21704,98.08322,9.359934,540.4326,152.77467,9.359934,0.0064760465,[-0.38   0.262 -0.141  0.036 -0.037  0.11   0.16  -0.657  0.     0.  0.    -1.335],322.12595,1197.6693270206451,16900,100,0.082032196
874.9851,True,256.20175,1.11298,809868,0.007232846,,1.2713993,0.05733039,5.733039,233548.62,78.653496,0.0111298,-1,0.37384874,170,55.93,0.72328466,581.2405,518.6972830689713,293.21655,224.95264,518.6973,70.307556,9.359934,589.1969,118.481384,9.359934,0.0037384874,[-0.387  0.265 -0.141  0.035 -0.037  0.112  0.162 -0.66   0.     0.  0.    -1.337],293.74463,1206.8499100208282,17000,100,0.07599664
914.6571,True,268.89548,1.0409182,815721,0.0025891531,,1.0751115,0.01800338,1.800338,166572.8,93.01361,0.010409181,-1,0.32372856,171,58.53,0.25891533,553.50867,543.2925979338181,288.0513,182.14417,543.2926,94.17348,9.3599,572.567,125.531975,9.3599,0.0032372857,[-0.384  0.267 -0.139  0.028 -0.044  0.116  0.175 -0.657  0.     0.  0.    -1.343],361.14844,1215.2155103683472,17100,100,0.07077135
1001.73926,True,238.22604,1.0518142,821529,0.0026698462,,1.0578743,0.02475325,2.475325,135850.08,94.52919,0.010518143,-1,0.13148387,172,58.08,0.26698464,689.02454,538.747843234289,252.58203,226.03314,538.7478,93.94691,9.359892,561.67773,144.80472,9.359892,0.0013148386,[-0.385  0.264 -0.141  0.027 -0.045  0.113  0.164 -0.656  0.     0.  0.    -1.348],312.71472,1223.421225309372,17200,100,0.07369587
1009.8888,True,236.72784,1.0811605,827348,0.004451333,,1.1869032,0.028206458,2.8206458,169212.9,84.25287,0.0108116055,-1,0.34361252,173,58.19,0.4451333,734.42505,539.6944837740228,277.68042,264.23077,539.6945,85.50577,9.359938,607.7477,144.48988,9.359938,0.0034361251,[-0.388  0.261 -0.143  0.026 -0.045  0.109  0.154 -0.661  0.     0.  0.    -1.345],275.46375,1232.7477912902832,17300,100,0.062156923
1180.8799,True,189.33646,1.0920796,833207,0.007992307,,1.2740631,0.06937703,6.9377027,325467.5,78.489044,0.010920797,-1,0.2947524,174,58.59,0.79923064,877.2871,543.6003834091078,208.39899,240.00761,543.6004,65.12138,9.359962,608.27234,142.75702,9.359962,0.0029475237,[-0.39   0.262 -0.142  0.033 -0.04   0.109  0.158 -0.668  0.     0.  0.    -1.357],303.59277,1240.9650321006775,17400,100,0.05483627
956.8165,True,248.3956,1.0506768,838980,0.0033245273,,1.0921378,0.023564892,2.3564892,129025.79,91.56354,0.01050677,-1,0.38346982,175,57.73,0.33245274,652.2992,535.4405212134315,265.76016,230.9232,535.44055,90.89915,9.359935,565.7376,120.733,9.359935,0.003834698,[-0.386  0.27  -0.142  0.034 -0.044  0.107  0.175 -0.669  0.     0.  0.    -1.364],304.51733,1251.9882247447968,17500,100,0.05442669
970.2241,True,248.38882,2.1001008,844797,0.11851907,,6.0652943,1.1972269,119.722694,46912740.0,16.487246,0.021001006,-1,0.018603828,176,58.17,11.851908,703.64246,539.4560050612099,766.50244,272.87433,539.456,3.04423,9.359978,1483.3375,124.44655,9.359978,0.00018603828,[-0.379  0.264 -0.142  0.038 -0.039  0.104  0.173 -0.673  0.     0.  0.    -1.365],266.58167,1261.8988556861877,17600,100,0.054361843
1125.3401,True,197.91312,1.058433,850569,0.0052463696,,1.1275326,0.049504254,4.9504256,199499.25,88.68923,0.01058433,-1,0.40737477,177,57.72,0.524637,781.7191,535.515181658813,219.12796,191.89424,535.5152,80.27666,9.359989,577.6118,123.16199,9.359989,0.0040737474,[-0.388  0.27  -0.14   0.042 -0.038  0.096  0.195 -0.682  0.     0.  0.    -1.365],343.62094,1274.0574703216553,17700,100,0.0505146
911.68524,True,266.07025,1.2105461,856390,0.012339268,,1.461319,0.10343906,10.343906,353576.12,68.43133,0.012105461,-1,0.18044913,178,58.21,1.2339268,599.73926,539.5758117802703,340.3112,227.62979,539.5758,49.043625,9.359893,670.9385,122.50975,9.359893,0.0018044913,[-0.393  0.276 -0.139  0.043 -0.037  0.106  0.201 -0.673  0.     0.  0.    -1.368],311.946,1283.4312930107117,17800,100,-0.0006960631
1156.7397,True,228.04108,1.0637348,862589,0.0028982668,,1.0927223,0.02181578,2.1815782,197104.42,91.51456,0.010637348,-1,0.4499896,179,61.99,0.28982666,788.9128,575.0630098972139,260.149,207.23604,575.06305,93.08947,9.359935,622.90265,145.04958,9.359935,0.004499896,[-0.415  0.285 -0.138  0.05  -0.04   0.114  0.202 -0.668  0.     0.  0.    -1.42 ],367.82697,1292.7238059043884,17900,100,-0.0007572174
1331.3164,True,173.61932,1.0239168,868770,0.0018867365,,1.0326935,0.015435161,1.5435162,159573.08,96.83415,0.010239168,-1,0.66324306,180,61.81,0.18867365,989.78467,573.0142742774037,184.8645,231.48256,573.0143,96.71607,9.359976,590.7357,155.16463,9.359976,0.0066324305,[-0.418  0.284 -0.139  0.052 -0.039  0.111  0.193 -0.667  0.     0.  0.    -1.42 ],341.5317,1301.3123879432678,18000,100,-0.0028535004
1138.9126,True,211.04266,1.0200305,874727,0.0018489332,,1.0292264,0.015166447,1.5166447,158492.31,97.16035,0.010200305,-1,0.56238806,181,59.57,0.18489332,788.19806,552.7165374803963,223.50922,202.002,552.71655,96.81889,9.359887,570.14,149.42993,9.359887,0.0056238803,[-0.421  0.286 -0.139  0.052 -0.041  0.114  0.199 -0.668  0.     0.  0.    -1.422],350.71454,1312.5336949825287,18100,100,-0.014573716
1012.64514,True,246.89264,1.01779,880665,0.0010512838,,1.0102947,0.013282259,1.328226,124805.59,98.981026,0.010177901,-1,0.66932034,182,59.38,0.10512839,700.1295,550.6861937958281,256.64926,238.17055,550.68616,98.94434,9.359965,562.0025,141.19226,9.359965,0.0066932035,[-0.429  0.286 -0.138  0.052 -0.042  0.117  0.198 -0.667  0.     0.  0.    -1.434],312.51562,1323.5692658424377,18200,100,-0.013427758
1004.1895,True,256.6966,1.0429969,886680,0.0021805353,,1.0509269,0.018131563,1.8131564,111073.0,95.15409,0.010429969,-1,0.62850523,183,60.15,0.21805353,719.2318,557.9534350198084,274.6073,272.99573,557.9534,95.81222,9.35998,583.43994,121.38341,9.35998,0.0062850523,[-0.435  0.287 -0.139  0.051 -0.042  0.118  0.195 -0.672  0.     0.  0.    -1.432],284.95767,1334.9763436317444,18300,100,-0.003367992
838.1737,True,283.2343,1.0361801,892444,0.003248271,,1.0789112,0.020644268,2.064427,140809.66,92.686035,0.010361802,-1,0.4641744,184,57.64,0.32482716,505.74792,534.6864299867633,292.49127,202.26062,534.6864,91.05204,9.3598995,553.6762,120.027504,9.3598995,0.004641744,[-0.436  0.29  -0.139  0.051 -0.046  0.118  0.199 -0.669  0.     0.  0.    -1.422],332.42578,1344.7056436538696,18400,100,0.0021204948
1096.9186,True,239.62811,1.2016368,898572,0.022482825,,1.6501474,0.22979724,22.979725,1104573.6,60.600647,0.012016368,-1,0.13516219,185,61.28,2.2482827,737.01404,568.7036857353796,295.31055,208.79916,568.70374,22.218742,9.359966,718.03467,134.22905,9.359966,0.0013516218,[-0.436  0.287 -0.139  0.048 -0.048  0.117  0.202 -0.676  0.     0.  0.    -1.417],359.9045,1352.7110245227814,18500,100,0.011885618
988.8144,True,238.21362,1.3523482,904333,0.014790033,,1.8355815,0.111910716,11.1910715,425471.84,54.47865,0.013523481,-1,0.091358006,186,57.61,1.4790033,647.5383,534.8579283186311,338.61774,193.58185,534.8579,45.535614,9.359965,740.5222,117.8961,9.359965,0.00091358006,[-0.443  0.292 -0.139  0.047 -0.05   0.112  0.206 -0.673  0.     0.  0.    -1.407],341.27606,1360.8506145477295,18600,100,0.026742376
837.57935,True,289.62384,1.1213136,910163,0.0058437516,,1.2147989,0.0340017,3.40017,180483.47,82.31815,0.011213136,-1,0.3776564,187,58.3,0.5843751,504.81775,540.897654179333,326.18436,208.13605,540.89764,78.641106,9.35999,603.1331,111.19411,9.35999,0.003776564,[-0.457  0.3   -0.135  0.043 -0.05   0.114  0.226 -0.671  0.     0.  0.    -1.392],332.7616,1369.631859779358,18700,100,0.059336375
852.8277,True,267.19528,1.8937805,915802,0.053443283,,4.1695166,0.3885806,38.85806,1170178.6,23.983595,0.018937802,-1,0.0039163325,188,56.39,5.3443284,540.5616,523.0435953016408,430.12134,210.77748,523.04364,11.155833,9.359981,952.54803,114.972984,9.359981,3.9163326e-05,[-0.448  0.298 -0.138  0.041 -0.053  0.114  0.236 -0.665  0.     0.  0.    -1.36 ],312.2661,1377.6872324943542,18800,100,0.026279625
1092.179,True,191.9609,1.0112119,921402,0.00081562053,,1.0131334,0.011921527,1.1921527,131745.19,98.70368,0.010112119,-1,0.78267825,189,56.0,0.08156206,759.80206,519.6145624456393,197.93164,187.23766,519.6145,99.35365,9.359955,527.7299,121.27998,9.359955,0.007826782,[-0.442  0.298 -0.136  0.057 -0.035  0.11   0.251 -0.655  0.     0.  0.    -1.393],332.3769,1387.9309396743774,18900,100,0.024276545
856.91956,True,251.84842,1.1592075,926888,0.006349848,,1.2990401,0.035435848,3.5435848,181102.06,76.97992,0.011592073,-1,0.37814653,190,54.86,0.63498485,562.2645,508.9242829821378,307.35587,214.26924,508.92426,76.91967,9.359961,600.3592,119.6395,9.359961,0.003781465,[-0.444  0.298 -0.137  0.056 -0.036  0.108  0.248 -0.658  0.     0.  0.    -1.395],294.65503,1395.432323217392,19000,100,0.046206065
