MeanIWNorm,MaxIW,OptimizationReturnMax,InitialBound,MeanIW,Bound,MeanEntropy,InitialReturnStd,StdIWNorm,MinIWNorm,OptimizationReturnMean,InitialReturnMin,EpRewMean,OptimizationReturnMin,StdIW,VarianceInit,EpLenMean,J_sample_variance,TimeElapsed,EpThisIter,ESSClassic,LearnableVariance,EmpiricalD2,MinIW,InitialReturnMax,Weights,InitialReturnMean,ReturnStepMax,ReturnStepMaxmin,Iteration,ESSRenyi,ReturnMeanIW,EpisodesSoFar,MaxIWNorm,TimestepsSoFar
0.011265579,3.2280264,1080.5454,494.87888,1.126558,576.56995,0.53934413,262.84418,0.00563415,0.0019256648,592.59,323.50366,916.0936310533814,,0.563415,-1,99.08,379746.34,2796.4805817604065,100,79.99228,True,1.2344425,0.19256648,1404.0491,[-0.242  0.176 -0.222  0.03  -0.012  0.133 -0.283 -1.176 -0.033  0.  0.    -0.874],916.0937,9.35993,9.35993,121,81.00823,1044.5625,12100,0.032280263,652804
0.077958144,689.3949,1563.6858,355.951,7.7958136,3216.2778,0.5214849,271.28833,0.6851663,4.3199043e-07,604.3663,315.27216,919.638409927091,,68.516624,-1,99.31,3303325000.0,2824.377741575241,100,1.2780409,True,94.55491,4.3199045e-05,1878.958,[-0.232  0.168 -0.221  0.024 -0.017  0.122 -0.287 -1.172 -0.033  0.  0.    -0.88 ],919.6384,9.359976,9.359976,122,1.0575866,8697.537,12200,6.893949,662735
0.018038785,46.618397,1454.0684,338.44165,1.8038784,562.9426,0.5185828,290.99188,0.055411913,0.0002593285,542.60596,331.5088,874.1147941607904,,5.541191,-1,94.43,23742532.0,2858.0927147865295,100,9.582139,True,4.1850233,0.025932848,1785.5771,[-0.237  0.179 -0.225  0.031 -0.01   0.107 -0.27  -1.18  -0.033  0.  0.    -0.897],874.11475,9.359891,9.359891,123,23.89473,1658.7869,12300,0.46618396,672178
0.022529103,49.71702,1191.769,414.39285,2.2529104,1212.8048,0.48803762,279.60947,0.07256997,5.449748e-05,557.8565,305.81012,863.6666493366839,,7.2569966,-1,93.19,51649520.0,2892.5013291835785,100,8.790508,True,8.632541,0.005449748,1497.5791,[-0.219  0.174 -0.225  0.021 -0.021  0.09  -0.267 -1.198 -0.033  0.  0.    -0.9  ],863.6666,9.359827,9.359827,124,11.584075,2532.8242,12400,0.49717018,681497
0.01061988,2.152802,1497.6702,390.52277,1.0619879,435.68835,0.4840782,251.1164,0.002168222,0.0064987806,639.81036,285.7334,925.5437752642631,,0.21682222,-1,99.94,187940.55,2924.7250232696533,100,95.99841,True,1.0474048,0.6498781,1783.4036,[-0.224  0.171 -0.226  0.033 -0.009  0.097 -0.291 -1.186 -0.033  0.  0.    -0.931],925.5438,9.359817,9.359817,125,95.474075,983.2439,12500,0.021528019,691491
0.012366133,8.7421665,1462.7883,353.31848,1.2366133,476.78802,0.4671909,254.33067,0.012977746,0.0020123175,584.957,295.99713,880.954136371853,,1.2977747,-1,95.1,1004144.0,2956.6029925346375,100,47.58815,True,1.4853523,0.20123175,1758.7855,[-0.226  0.171 -0.229  0.034 -0.009  0.092 -0.301 -1.194 -0.033  0.  0.    -0.935],880.95404,9.359894,9.359894,126,67.3241,1119.8441,12600,0.08742166,701001
0.011051435,9.494246,1128.0286,474.46066,1.1051435,535.45996,0.46807054,252.18819,0.009584305,0.0027425357,575.1863,339.54706,914.733305118934,,0.9584306,-1,98.68,756113.6,2986.851239681244,100,57.07389,True,1.3027291,0.27425358,1467.5757,[-0.207  0.171 -0.231  0.028 -0.016  0.08  -0.301 -1.193 -0.033  0.  0.    -0.952],914.73334,9.359986,9.359986,127,76.761925,1037.9747,12700,0.09494245,710869
0.010785732,2.671656,1390.5878,464.39926,1.0785733,513.7254,0.45856804,301.48062,0.0048241657,0.0030345314,708.014,247.94522,955.9591838279524,,0.4824166,-1,103.12,354991.9,3020.97269487381,100,83.329666,True,1.1848372,0.30345315,1638.533,[-0.205  0.173 -0.232  0.021 -0.023  0.087 -0.298 -1.19  -0.033  0.  0.    -0.951],955.95917,9.359922,9.359922,128,84.39978,1048.7894,12800,0.026716558,721181
0.011646477,3.7346332,1244.21,468.28067,1.1646477,575.58527,0.46014413,244.63199,0.006451103,0.0013470614,581.74963,371.1343,952.8839272633642,,0.6451103,-1,102.81,544539.25,3060.224609375,100,76.52182,True,1.3364437,0.13470614,1615.3442,[-0.205  0.179 -0.236  0.016 -0.028  0.086 -0.305 -1.187 -0.033  0.  0.    -0.96 ],952.8839,9.359925,9.359925,129,74.825455,1135.8092,12900,0.03734633,731462
0.011137099,3.62575,1655.9275,410.87573,1.1137099,508.26947,0.45526108,262.92303,0.005560132,0.002867932,700.27893,296.24994,996.528906881127,,0.55601317,-1,107.58,474176.0,3101.6068971157074,100,80.04837,True,1.175436,0.2867932,1952.1775,[-0.197  0.171 -0.239  0.01  -0.034  0.082 -0.319 -1.205 -0.033  0.  0.    -0.959],996.52893,9.359861,9.359861,130,85.074814,1143.2202,13000,0.0362575,742220
0.015055922,25.396091,1367.9414,457.83002,1.5055922,786.6441,0.45697016,260.91083,0.028468532,0.000534536,642.925,321.8393,964.7642370694629,,2.8468533,-1,104.16,12107361.0,3142.355272293091,100,21.856375,True,2.9052682,0.053453602,1689.7808,[-0.189  0.172 -0.244  0.009 -0.035  0.074 -0.336 -1.212 -0.033  0.  0.    -0.964],964.7642,9.359985,9.359985,131,34.42023,1650.7057,13100,0.2539609,752636
0.010914846,2.3780932,1488.644,399.5644,1.0914847,463.05463,0.46337688,269.55447,0.0034354182,0.005752089,572.9754,390.26035,963.2357462133147,,0.34354183,-1,104.07,333127.22,3177.8038985729218,100,90.98636,True,1.1198666,0.5752089,1878.9044,[-0.187  0.175 -0.246  0.019 -0.025  0.078 -0.323 -1.231 -0.033  0.  0.    -0.962],963.2358,9.3599415,9.3599415,132,89.29635,1059.5527,13200,0.023780933,763043
0.0121625485,7.240458,1160.1045,484.43393,1.2162547,610.52576,0.45329985,246.53995,0.011023392,0.00065012963,553.428,398.6247,952.0526772137985,,1.1023393,-1,102.8,1249225.0,3213.5171802043915,100,54.901295,True,1.7642299,0.06501296,1558.7292,[-0.183  0.172 -0.245  0.02  -0.023  0.073 -0.325 -1.22  -0.032  0.  0.    -0.956],952.05273,9.359862,9.359862,133,56.681953,1231.6372,13300,0.07240458,773323
0.4811038,4689.88,1304.0029,511.1305,48.110382,39600.574,0.4230653,256.73975,4.6653123,1.2988939e-07,701.3837,287.0681,988.4518813038169,,466.53125,-1,106.88,273554540000.0,3250.6539566516876,100,1.0522573,True,3274.7893,1.29889395e-05,1591.071,[-0.169  0.164 -0.242  0.017 -0.027  0.071 -0.329 -1.207 -0.032  0.  0.    -0.966],988.45197,9.359959,9.359959,134,0.030536316,66915.66,13400,46.898796,784011
0.0108558955,3.1972575,1328.6328,437.93872,1.0855896,531.82666,0.40812993,280.02762,0.0043677907,0.003754552,571.20776,379.0297,950.2374101097098,,0.43677908,-1,102.55,438046.16,3289.008028268814,100,86.06745,True,1.1258982,0.3754552,1707.6625,[-0.156  0.173 -0.247  0.013 -0.03   0.063 -0.305 -1.25  -0.032  0.  0.    -0.996],950.2374,9.359852,9.359852,135,88.81797,1075.4185,13500,0.031972576,794266
0.011015007,6.6361074,1566.092,371.2036,1.1015009,426.04724,0.40063238,312.41522,0.007390617,0.003957814,587.83435,361.70978,949.5440973296645,,0.7390617,-1,102.39,814633.9,3324.7672691345215,100,68.95669,True,1.2230535,0.3957814,1927.8019,[-0.159  0.179 -0.249  0.013 -0.033  0.07  -0.302 -1.252 -0.032  0.  0.    -1.011],949.54407,9.359862,9.359862,136,81.76257,1065.6442,13600,0.06636107,804505
0.0100997435,1.2521155,1437.4529,473.32532,1.0099745,480.20154,0.40046126,268.60535,0.0007494664,0.008779483,672.19867,331.94647,1004.1450952366395,,0.07494665,-1,108.56,191242.1,3361.6057975292206,100,99.45237,True,1.005044,0.8779483,1769.3994,[-0.152  0.182 -0.251  0.007 -0.038  0.068 -0.304 -1.248 -0.032  0.  0.    -1.018],1004.1451,9.359758,9.359758,137,99.49813,1012.3584,13700,0.012521154,815361
0.017635433,74.59619,1612.8889,464.58026,1.7635432,1251.7759,0.41837505,302.91498,0.074404165,0.00095808355,688.90393,370.7755,1059.6794954615177,,7.4404163,-1,114.45,82723720.0,3401.0355472564697,100,5.3191233,True,3.1241822,0.09580836,1983.6644,[-0.151  0.183 -0.251  0.008 -0.037  0.068 -0.301 -1.244 -0.03   0.  0.    -1.018],1059.6794,9.359955,9.359955,138,32.008377,2303.635,13800,0.7459619,826806
0.017054873,71.66088,1308.8516,465.10196,1.7054873,979.0144,0.41691187,284.12268,0.070776075,0.0007637315,625.039,332.4549,957.4938766051478,,7.077607,-1,103.38,34268972.0,3437.530303955078,100,5.4879622,True,2.6220605,0.07637315,1641.3065,[-0.132  0.201 -0.257  0.015 -0.029  0.059 -0.283 -1.217 -0.025  0.  0.    -1.001],957.4939,9.35986,9.35986,139,38.137943,1776.3337,13900,0.7166088,837144
0.019747568,108.68893,1636.6694,350.99176,1.974757,1440.408,0.42841727,329.92108,0.10747838,0.000338284,607.82385,334.52664,942.3504815862761,,10.747839,-1,101.9,202795100.0,3472.2225244045258,100,3.2656217,True,3.8363273,0.0338284,1971.196,[-0.142  0.206 -0.255  0.009 -0.035  0.078 -0.26  -1.227 -0.025  0.  0.    -1.002],942.35046,9.359963,9.359963,140,26.066597,2598.6755,14000,1.0868893,847334
0.012214766,13.205408,1208.1624,486.83234,1.2214766,646.542,0.43060017,274.1538,0.01425939,0.00018875454,589.1007,371.68622,960.7869063065642,,1.425939,-1,104.0,1795313.0,3508.2715587615967,100,42.322693,True,1.6375096,0.018875454,1579.8485,[-0.133  0.209 -0.255  0.021 -0.022  0.083 -0.25  -1.215 -0.025  0.  0.    -0.991],960.78687,9.359886,9.359886,141,61.068344,1253.039,14100,0.13205408,857734
0.040918518,302.05756,1352.0195,453.62936,4.091852,2821.4395,0.4581077,281.9265,0.2999378,0.00010810505,632.1225,324.44672,956.5692238674347,,29.993782,-1,103.42,956113700.0,3542.500513076782,100,1.8271275,True,18.901495,0.010810506,1676.4663,[-0.143  0.212 -0.255  0.024 -0.019  0.084 -0.253 -1.209 -0.023  0.  0.    -0.988],956.5692,9.359968,9.359968,142,5.290587,5008.013,14200,3.0205755,868076
0.01418281,19.312279,1176.0151,409.72845,1.418281,709.1694,0.44985738,276.9458,0.020741813,0.0009016625,528.3989,334.47723,862.8761849315094,,2.0741816,-1,93.21,3295702.2,3574.7062714099884,100,31.85937,True,2.0958273,0.090166256,1510.4924,[-0.141  0.223 -0.258  0.021 -0.023  0.068 -0.244 -1.201 -0.025  0.  0.    -0.961],862.87616,9.35985,9.35985,143,47.713856,1365.1901,14300,0.19312279,877397
0.010532311,2.3450003,1532.2694,396.17725,1.0532312,432.02972,0.4316928,295.38104,0.0041235685,0.0021010002,602.044,362.59152,964.6355130381031,,0.41235685,-1,104.29,383516.1,3611.0851356983185,100,86.708855,True,1.1285361,0.21010001,1894.861,[-0.161  0.227 -0.258  0.026 -0.019  0.083 -0.25  -1.2   -0.025  0.  0.    -0.969],964.6355,9.359973,9.359973,144,88.61037,1035.9176,14400,0.023450002,887826
0.010898132,8.932047,1283.1788,451.26447,1.0898132,518.91876,0.43060032,265.94476,0.00916272,0.0030010128,557.20123,398.59558,955.79677100188,,0.916272,-1,103.21,1254254.5,3645.368839740753,100,58.586487,True,1.2127986,0.30010128,1681.7744,[-0.164  0.228 -0.261  0.024 -0.019  0.08  -0.255 -1.202 -0.025  0.  0.    -0.987],955.7967,9.359838,9.359838,145,82.45392,1074.5458,14500,0.089320466,898147
0.015529667,30.509457,1411.4929,392.22705,1.5529666,752.0386,0.4005434,312.89062,0.038212396,0.00036372145,594.8816,315.4191,910.3006451283811,,3.8212397,-1,98.39,13714869.0,3678.22922706604,100,14.175179,True,3.7424111,0.036372148,1726.912,[-0.158  0.233 -0.262  0.029 -0.014  0.082 -0.249 -1.201 -0.038  0.  0.    -0.988],910.3006,9.359826,9.359826,146,26.720741,1754.2681,14600,0.30509457,907986
0.010889001,2.2976778,1519.8596,426.61188,1.0889001,513.31903,0.38658395,306.4525,0.0034998523,0.0046151173,636.56244,351.439,988.0014210528275,,0.34998524,-1,106.73,388504.72,3713.023551940918,100,90.63673,True,1.1029445,0.46151173,1871.2986,[-0.149  0.228 -0.262  0.022 -0.021  0.081 -0.26  -1.184 -0.04   0.  0.    -1.018],988.0014,9.359977,9.359977,147,90.6664,1102.8969,14700,0.022976777,918659
0.011094101,3.6580024,1390.4968,503.06122,1.1094102,554.67944,0.3829241,271.38242,0.0053846966,0.0032152813,708.0564,303.07697,1011.1333271414055,,0.5384697,-1,109.26,362069.38,3748.7545037269592,100,80.933655,True,1.1889375,0.32152814,1693.5737,[-0.146  0.225 -0.261  0.022 -0.021  0.077 -0.265 -1.179 -0.04   0.  0.    -1.032],1011.13336,9.359957,9.359957,148,84.1087,1108.6732,14800,0.036580022,929585
0.024254985,101.23051,1119.1613,513.3876,2.4254987,1358.9651,0.380707,266.86783,0.108983606,0.00022333175,552.3179,424.02576,976.343626076824,,10.898361,-1,105.53,103149220.0,3783.285201072693,100,4.719373,True,9.450591,0.022333175,1543.187,[-0.137  0.226 -0.262  0.024 -0.019  0.07  -0.261 -1.173 -0.04   0.  0.    -1.036],976.3437,9.359951,9.359951,149,10.581348,2782.176,14900,1.012305,940138
0.010431808,1.8900574,1204.395,505.03766,1.0431808,537.1477,0.3771661,280.80615,0.0027264503,0.0048472844,602.2576,377.2836,979.5412047684382,,0.27264503,-1,106.1,293767.0,3818.6244049072266,100,93.605896,True,1.070679,0.48472846,1581.6786,[-0.143  0.231 -0.263  0.034 -0.009  0.083 -0.265 -1.156 -0.04   0.  0.    -1.038],979.54126,9.3599615,9.3599615,150,93.39868,1028.1337,15000,0.018900573,950748
0.010784017,3.98612,1255.5286,457.67694,1.0784016,531.1643,0.3757325,277.2492,0.0057176906,0.004377646,628.42975,294.15106,922.5807949107719,,0.57176906,-1,99.86,488778.44,3850.489737033844,100,78.05714,True,1.1582913,0.43776459,1549.6797,[-0.145  0.229 -0.262  0.037 -0.005  0.083 -0.264 -1.158 -0.041  0.  0.    -1.042],922.5809,9.359978,9.359978,151,86.33407,1031.5122,15100,0.0398612,960734
0.010558338,1.9964772,1377.8337,401.68677,1.0558337,441.11218,0.38298562,311.4519,0.002652583,0.006244205,568.75146,351.83627,920.5877491531504,,0.2652583,-1,99.43,301972.5,3883.222241640091,100,94.06301,True,1.0600777,0.6244205,1729.67,[-0.143  0.232 -0.262  0.031 -0.011  0.082 -0.255 -1.152 -0.042  0.  0.    -1.043],920.5877,9.35998,9.35998,152,94.33271,975.37305,15200,0.019964771,970677
0.010219888,1.7372897,1319.7336,500.23553,1.0219887,517.7023,0.3827514,268.11383,0.0022331253,0.006496596,644.078,360.1109,1004.1888993420731,,0.22331254,-1,108.73,248812.2,3919.220252752304,100,95.44301,True,1.0487014,0.64965963,1679.8445,[-0.147  0.232 -0.264  0.034 -0.009  0.083 -0.259 -1.161 -0.042  0.  0.    -1.036],1004.18884,9.359788,9.359788,153,95.356026,1033.7814,15300,0.017372897,981550
0.010361607,1.7985276,1640.1025,370.10352,1.0361608,410.646,0.37780446,311.6144,0.0020955068,0.0062456755,597.8286,377.5795,975.4080971545046,,0.20955068,-1,105.59,330041.25,3953.2688274383545,100,96.0707,True,1.0464793,0.62456757,2017.682,[-0.147  0.233 -0.265  0.031 -0.011  0.083 -0.258 -1.164 -0.041  0.  0.    -1.036],975.40814,9.359829,9.359829,154,95.5585,1029.8579,15400,0.017985275,992109
0.010660257,2.2249289,1400.2244,495.7317,1.0660256,547.0721,0.38037086,270.77045,0.0035196985,0.004744521,649.73914,380.0855,1029.82464958203,,0.35196987,-1,111.42,362084.2,3990.133577823639,100,90.17032,True,1.1010957,0.4744521,1780.3098,[-0.145  0.233 -0.265  0.029 -0.014  0.082 -0.26  -1.163 -0.039  0.  0.    -1.041],1029.8247,9.359987,9.359987,155,90.81863,1107.5125,15500,0.022249289,1003251
0.010925015,2.1991885,1217.6648,517.31006,1.0925014,597.98755,0.3753154,254.33307,0.0037860596,0.0035409103,629.2709,361.9123,991.1831566489969,,0.37860596,-1,107.4,364858.03,4025.5130701065063,100,89.278,True,1.1807637,0.35409105,1579.577,[-0.139  0.23  -0.265  0.03  -0.013  0.074 -0.264 -1.161 -0.037  0.  0.    -1.039],991.1831,9.35991,9.35991,156,84.69095,1112.912,15600,0.021991884,1013991
0.011013077,8.878995,1566.3987,440.9934,1.1013076,512.32043,0.3728153,295.37335,0.008940275,0.002672779,670.295,343.74005,1014.0350655398066,,0.8940274,-1,109.78,877210.75,4060.9835243225098,100,60.277332,True,1.2248867,0.2672779,1910.1388,[-0.146  0.231 -0.265  0.031 -0.011  0.079 -0.267 -1.157 -0.037  0.  0.    -1.044],1014.035,9.359776,9.359776,157,81.640205,1146.532,15700,0.08878995,1024969
0.010400278,1.6944313,1562.5333,460.64093,1.0400277,501.38287,0.36241296,260.5286,0.0021560187,0.005888035,631.74457,425.2233,1056.9678620179736,,0.21560186,-1,114.42,324229.1,4097.795380115509,100,95.879585,True,1.0478877,0.5888035,1987.7566,[-0.135  0.238 -0.267  0.033 -0.011  0.074 -0.261 -1.141 -0.033  0.  0.    -1.046],1056.9679,9.359921,9.359921,158,95.43008,1111.8213,15800,0.016944313,1036411
0.011261182,6.8052497,1274.0293,528.11975,1.1261181,593.9125,0.35828683,311.45386,0.0086770225,0.0018725166,646.21436,377.30594,1023.5203237695234,,0.8677023,-1,110.69,774707.3,4132.316861152649,100,62.746716,True,1.3506981,0.18725166,1651.3352,[-0.138  0.242 -0.269  0.032 -0.011  0.077 -0.261 -1.142 -0.034  0.  0.    -1.057],1023.5203,9.359956,9.359956,159,74.03579,1169.6647,15900,0.06805249,1047480
0.0111101605,4.993261,1947.9092,326.2862,1.1110162,392.52905,0.35773772,337.4481,0.0052148304,0.00396548,658.7123,359.92377,1018.6360638304257,,0.521483,-1,110.17,444583.5,4167.080527305603,100,81.946205,True,1.1588523,0.39654797,2307.833,[-0.145  0.244 -0.27   0.033 -0.011  0.076 -0.266 -1.143 -0.034  0.  0.    -1.061],1018.6361,9.3598585,9.3598585,160,86.292274,1137.8438,16000,0.049932607,1058497
0.014126791,38.791588,1645.5382,381.7301,1.4126792,650.155,0.35693288,262.65662,0.038427714,0.0020725317,642.10205,333.2706,975.3727242251944,,3.8427713,-1,105.42,11810621.0,4201.431012630463,100,11.905479,True,1.8938326,0.20725317,1978.8088,[-0.147  0.247 -0.272  0.033 -0.01   0.072 -0.27  -1.137 -0.034  0.  0.    -1.061],975.37274,9.359899,9.359899,161,52.80298,1467.1058,16100,0.38791588,1069039
0.01900354,80.506134,1596.8557,400.5669,1.9003541,821.9385,0.35162282,303.75424,0.07982648,7.182617e-05,640.0373,342.26608,982.3034238029551,,7.982648,-1,106.15,70113980.0,4236.643275499344,100,5.3633304,True,5.0211596,0.007182617,1939.1218,[-0.136  0.246 -0.272  0.035 -0.009  0.071 -0.268 -1.14  -0.038  0.  0.    -1.062],982.30347,9.359862,9.359862,162,19.915718,2125.4905,16200,0.80506134,1079654
0.01107473,2.1395142,1278.6003,368.20248,1.107473,416.88052,0.35807928,306.6263,0.0033598465,0.0031981566,518.04834,333.90604,851.9543755304693,,0.33598465,-1,92.08,288296.6,4268.289115190506,100,91.57181,True,1.1140826,0.31981567,1612.5063,[-0.137  0.253 -0.275  0.04  -0.002  0.068 -0.247 -1.148 -0.038  0.  0.    -1.067],851.95435,9.359963,9.359963,163,89.75996,927.4812,16300,0.021395141,1088862
0.010565805,2.8260336,1197.1096,438.4744,1.0565805,501.19473,0.35281447,285.12476,0.0042258147,0.0031636232,598.3817,284.60797,882.9897087672222,,0.4225815,-1,95.52,342889.97,4299.681701660156,100,86.209755,True,1.1468619,0.31636232,1481.7175,[-1.335e-01  2.518e-01 -2.738e-01  4.218e-02  9.140e-04  6.334e-02 -2.419e-01 -1.146e+00 -3.818e-02  0.000e+00  0.000e+00 -1.061e+00],882.9897,9.359935,9.359935,164,87.19446,977.2334,16400,0.028260335,1098414
0.010831339,4.8435545,1678.1296,297.46814,1.083134,343.7307,0.35211188,302.1275,0.005833872,0.0012414356,541.02325,371.2625,912.2857466605949,,0.5833872,-1,98.59,550114.75,4332.497632980347,100,77.513306,True,1.1763341,0.12414356,2049.392,[-0.142  0.253 -0.274  0.038 -0.002  0.071 -0.243 -1.149 -0.039  0.  0.    -1.066],912.2857,9.359905,9.359905,165,85.00986,1010.55536,16500,0.048435543,1108273
0.01208448,10.018502,1389.852,431.6053,1.208448,541.8806,0.35436743,341.09277,0.014546862,0.0006530427,623.02405,322.1955,945.2195345188043,,1.4546862,-1,102.34,1888018.2,4366.0746986866,100,40.832195,True,1.6069744,0.06530427,1712.0476,[-0.151  0.253 -0.274  0.038 -0.004  0.074 -0.241 -1.158 -0.042  0.  0.    -1.067],945.21954,9.3599205,9.3599205,166,62.228745,1192.9714,16600,0.10018502,1118507
0.010628368,3.7719164,1437.9161,437.8791,1.0628368,517.7825,0.35359657,324.37347,0.0058420217,0.0012648075,643.7604,322.1337,965.8940138244474,,0.5842022,-1,104.52,642662.94,4400.978533744812,100,76.79727,True,1.1881479,0.12648076,1760.0498,[-0.156  0.256 -0.274  0.039 -0.003  0.084 -0.244 -1.157 -0.042  0.  0.    -1.065],965.894,9.35993,9.35993,167,84.164604,1093.3303,16700,0.037719164,1128959
0.011044296,3.4518833,1339.2961,452.49826,1.1044296,546.52985,0.34761405,291.29526,0.0052299947,0.0021959154,600.9931,361.84857,962.8417213486523,,0.52299947,-1,104.28,472726.53,4434.912641048431,100,81.68286,True,1.2429234,0.21959154,1701.1448,[-0.155  0.257 -0.274  0.036 -0.005  0.082 -0.243 -1.143 -0.044  0.  0.    -1.065],962.84174,9.359778,9.359778,168,80.45548,1115.4938,16800,0.034518834,1139387
0.010375977,2.198073,1212.4585,502.59012,1.0375975,546.3863,0.34463844,285.535,0.0027560864,0.00560875,634.3148,331.44684,965.7616497954332,,0.27560866,-1,104.6,294287.5,4469.7152218818665,100,93.40948,True,1.06255,0.560875,1543.9053,[-0.15   0.258 -0.277  0.035 -0.005  0.078 -0.253 -1.137 -0.05   0.  0.    -1.071],965.76166,9.359907,9.359907,169,94.11322,1023.82385,16900,0.021980729,1149847
0.0105735995,2.4040322,1412.2504,460.6115,1.0573599,509.92706,0.34209836,311.08704,0.003482656,0.0024759136,664.525,313.9452,978.4701633894152,,0.34826562,-1,105.89,351367.75,4504.581251859665,100,90.2131,True,1.1057608,0.24759138,1726.1956,[-0.15   0.257 -0.279  0.036 -0.005  0.076 -0.264 -1.142 -0.047  0.  0.    -1.074],978.47015,9.359769,9.359769,170,90.43547,1054.4822,17000,0.02404032,1160436
0.012423847,8.716722,1262.2603,520.7262,1.2423847,701.6627,0.34620246,239.91997,0.011959728,0.0004603262,600.4724,427.0454,1027.5177821229026,,1.1959728,-1,111.13,1453680.8,4540.659364938736,100,51.902718,True,1.5694684,0.046032622,1689.3057,[-0.149  0.256 -0.279  0.035 -0.005  0.077 -0.262 -1.151 -0.044  0.  0.    -1.077],1027.5177,9.359855,9.359855,171,63.715843,1336.5634,17100,0.08716721,1171549
0.010286664,1.9871398,1158.8018,534.63983,1.0286663,559.2077,0.3446647,279.66068,0.0023722323,0.0048762974,622.2791,371.4304,993.7094906154161,,0.23722325,-1,107.6,274007.78,4576.791773319244,100,94.95034,True,1.0649453,0.48762977,1530.2322,[-0.144  0.256 -0.28   0.033 -0.008  0.081 -0.26  -1.156 -0.049  0.  0.    -1.073],993.70935,9.359889,9.359889,172,93.901535,1032.9501,17200,0.019871397,1182309
0.0132913925,12.610498,1490.4766,410.867,1.3291392,583.0238,0.32353115,280.6974,0.018653888,0.0014933497,598.73816,370.38818,969.1263803977637,,1.8653889,-1,104.84,2026021.0,4611.322992563248,100,33.673553,True,1.7814559,0.14933497,1860.8647,[-0.147  0.257 -0.281  0.031 -0.011  0.081 -0.263 -1.154 -0.049  0.  0.    -1.074],969.1264,9.35985,9.35985,173,56.13386,1328.1393,17300,0.12610498,1192793
0.010555068,2.5242665,1521.4744,449.91675,1.055507,494.12592,0.32097247,293.7725,0.0029356137,0.0053835944,660.59656,351.08905,1011.68572031657,,0.2935614,-1,109.51,305081.78,4647.35963010788,100,92.82012,True,1.076057,0.53835946,1872.5635,[-0.152  0.26  -0.28   0.022 -0.021  0.089 -0.254 -1.16  -0.047  0.  0.    -1.095],1011.6857,9.359975,9.359975,174,92.931885,1076.8667,17400,0.025242664,1203744
0.010353851,2.1826355,1474.1637,448.96698,1.0353853,473.07697,0.32139587,314.0778,0.00272084,0.003965686,631.7487,370.66772,1002.4164049996565,,0.272084,-1,108.28,307421.12,4681.718940258026,100,93.540474,True,1.0690235,0.3965686,1844.8314,[-0.157  0.263 -0.281  0.021 -0.023  0.091 -0.256 -1.16  -0.045  0.  0.    -1.098],1002.4163,9.359912,9.359912,175,93.54331,1045.3082,17500,0.021826355,1214572
0.010637897,2.1366372,1578.2351,432.81207,1.0637898,476.8205,0.32140815,246.64716,0.0033605017,0.004586355,642.213,377.24222,1019.4551845790004,,0.33605015,-1,110.27,318571.56,4717.0373702049255,100,90.926285,True,1.1056781,0.4586355,1955.4773,[-0.16   0.262 -0.281  0.019 -0.025  0.09  -0.259 -1.16  -0.045  0.  0.    -1.098],1019.45526,9.359925,9.359925,176,90.44224,1093.683,17600,0.02136637,1225599
0.010990603,4.245095,1469.468,516.72174,1.0990604,591.404,0.32093793,309.3965,0.0065337727,0.0025360154,711.44946,351.58945,1063.038987835679,,0.65337723,-1,115.01,792789.06,4754.00581073761,100,73.88717,True,1.2973987,0.25360155,1821.0575,[-0.158  0.258 -0.281  0.019 -0.025  0.089 -0.264 -1.156 -0.046  0.  0.    -1.098],1063.039,9.359968,9.359968,177,77.07731,1213.678,17700,0.042450946,1237100
0.010174972,1.5643152,1554.304,476.7196,1.0174973,496.87164,0.31969848,303.76465,0.0016212733,0.006033914,743.65955,284.78745,1028.4469834437077,,0.16212735,-1,111.17,213235.78,4790.594772100449,100,97.523964,True,1.0285519,0.6033914,1839.0914,[-0.163  0.257 -0.28   0.026 -0.016  0.093 -0.266 -1.156 -0.047  0.  0.    -1.098],1028.4469,9.359958,9.359958,178,97.22407,1056.42,17800,0.015643151,1248217
0.016393054,71.00455,2308.0576,226.26788,1.6393055,1142.3507,0.3107178,346.60315,0.07012702,0.0002338728,674.969,348.1659,1023.1349313434906,,7.0127015,-1,110.69,267210260.0,4826.130197286606,100,5.1813474,True,4.541294,0.02338728,2656.2236,[-0.159  0.257 -0.281  0.025 -0.018  0.091 -0.268 -1.159 -0.046  0.  0.    -1.099],1023.1348,9.359914,9.359914,179,22.020155,2840.4993,17900,0.71004546,1259286
0.011820793,8.892738,1721.0554,407.84424,1.1820793,518.15674,0.2985881,279.6327,0.011825445,0.0019144114,710.6417,305.02728,1015.6689579621228,,1.1825445,-1,110.0,1379105.8,4862.801007986069,100,49.980316,True,1.4230729,0.19144115,2026.0826,[-0.165  0.255 -0.282  0.015 -0.027  0.085 -0.279 -1.162 -0.049  0.  0.    -1.108],1015.669,9.359901,9.359901,180,70.27047,1243.2468,18000,0.08892738,1270286
